Date,VIG.VI
2015-08-24,18.081193923950195
2015-08-25,18.634666442871094
2015-08-26,18.782039642333984
2015-08-27,19.299489974975586
2015-08-28,19.12919044494629
2015-08-31,19.139013290405273
2015-09-01,18.33991813659668
2015-09-02,18.195817947387695
2015-09-03,18.50039291381836
2015-09-04,17.973121643066406
2015-09-07,17.842117309570312
2015-09-08,17.992769241333008
2015-09-09,18.0648193359375
2015-09-10,17.871593475341797
2015-09-11,17.783170700073242
2015-09-14,17.717668533325195
2015-09-15,17.783170700073242
2015-09-16,18.045169830322266
2015-09-17,18.110666275024414
2015-09-18,17.720947265625
2015-09-21,17.635793685913086
2015-09-22,17.16747283935547
2015-09-23,17.118349075317383
2015-09-24,16.84324836730957
2015-09-25,17.05940055847168
2015-09-28,16.712249755859375
2015-09-29,16.94477653503418
2015-09-30,17.259170532226562
2015-10-01,17.092147827148438
2015-10-02,17.488420486450195
2015-10-05,17.930543899536133
2015-10-06,18.087743759155273
2015-10-07,18.323545455932617
2015-10-08,18.749292373657227
2015-10-09,18.863914489746094
2015-10-12,18.749292373657227
2015-10-13,18.323545455932617
2015-10-14,18.2940673828125
2015-10-15,18.421791076660156
2015-10-16,18.57571792602539
2015-10-19,18.454538345336914
2015-10-20,18.556066513061523
2015-10-21,18.696889877319336
2015-10-22,19.119365692138672
2015-10-23,19.1914119720459
2015-10-27,18.93596649169922
2015-10-28,19.122638702392578
2015-10-29,19.024389266967773
2015-10-30,19.073514938354492
2015-11-02,19.194690704345703
2015-11-03,19.2700138092041
2015-11-04,19.04404067993164
2015-11-05,18.942516326904297
2015-11-06,19.070240020751953
2015-11-09,19.194690704345703
2015-11-10,19.256914138793945
2015-11-11,19.224163055419922
2015-11-12,18.634666442871094
2015-11-13,18.762393951416016
2015-11-16,18.700166702270508
2015-11-17,19.017841339111328
2015-11-18,19.247093200683594
2015-11-19,19.535287857055664
2015-11-20,19.453413009643555
2015-11-23,19.197961807250977
2015-11-24,18.11394691467285
2015-11-25,17.606319427490234
2015-11-26,17.52117156982422
2015-11-27,17.59649658203125
2015-11-30,17.36069679260254
2015-12-01,17.39017105102539
2015-12-02,17.36724853515625
2015-12-03,16.84980010986328
2015-12-04,16.882549285888672
2015-12-07,16.934947967529297
2015-12-09,16.73189926147461
2015-12-10,16.82360076904297
2015-12-11,16.607450485229492
2015-12-14,16.315975189208984
2015-12-15,16.407676696777344
2015-12-16,16.407676696777344
2015-12-17,16.342174530029297
2015-12-18,16.440425872802734
2015-12-21,16.473175048828125
2015-12-22,16.466623306274414
2015-12-23,16.744998931884766
2015-12-28,16.57797622680664
2015-12-29,16.473175048828125
2015-12-30,16.564876556396484
2016-01-04,16.237377166748047
2016-01-05,16.184978485107422
2016-01-07,15.50705337524414
2016-01-08,15.746129989624023
2016-01-11,15.114055633544922
2016-01-12,15.333480834960938
2016-01-13,15.271255493164062
2016-01-14,15.359681129455566
2016-01-15,14.917558670043945
2016-01-18,14.84550952911377
2016-01-19,15.097679138183594
2016-01-20,14.246186256408691
2016-01-21,14.439410209655762
2016-01-22,14.668656349182129
2016-01-25,14.354260444641113
2016-01-26,14.34443473815918
2016-01-27,14.387011528015137
2016-01-28,14.580235481262207
2016-01-29,14.917558670043945
2016-02-01,14.943758010864258
2016-02-02,14.671934127807617
2016-02-03,14.203611373901367
2016-02-04,14.318236351013184
2016-02-05,14.462335586547852
2016-02-08,14.007111549377441
2016-02-09,13.56498908996582
2016-02-10,13.676336288452148
2016-02-11,13.470015525817871
2016-02-12,13.591190338134766
2016-02-15,14.000560760498047
2016-02-16,13.826986312866211
2016-02-17,13.899038314819336
2016-02-18,13.925238609313965
2016-02-19,13.902313232421875
2016-02-22,14.278935432434082
2016-02-23,14.085711479187012
2016-02-24,13.581363677978516
2016-02-25,13.502762794494629
2016-02-26,13.98746109008789
2016-02-29,14.023486137390137
2016-03-01,14.301859855651855
2016-03-02,14.701407432556152
2016-03-03,14.79965877532959
2016-03-04,14.937207221984863
2016-03-07,14.966682434082031
2016-03-08,14.780009269714355
2016-03-09,14.622810363769531
2016-03-10,14.390284538269043
2016-03-11,14.966682434082031
2016-03-14,15.032183647155762
2016-03-15,14.84550952911377
2016-03-16,14.924107551574707
2016-03-17,12.248446464538574
2016-03-18,12.500617980957031
2016-03-21,12.307395935058594
2016-03-22,12.422019004821777
2016-03-23,12.264820098876953
2016-03-24,12.222244262695312
2016-03-29,11.986445426940918
2016-03-30,12.20914363861084
2016-03-31,12.182945251464844
2016-04-01,12.291019439697266
2016-04-04,12.281195640563965
2016-04-05,12.241896629333496
2016-04-06,12.251720428466797
2016-04-07,12.500617980957031
2016-04-08,13.099939346313477
2016-04-11,12.975491523742676
2016-04-12,12.903441429138184
2016-04-13,12.93619441986084
2016-04-14,13.171992301940918
2016-04-15,13.126141548156738
2016-04-18,13.155614852905273
2016-04-19,13.1326904296875
2016-04-20,13.165441513061523
2016-04-21,13.23094367980957
2016-04-22,13.263690948486328
2016-04-25,13.322641372680664
2016-04-26,13.440539360046387
2016-04-27,13.453639030456543
2016-04-28,13.306265830993652
2016-04-29,12.909990310668945
2016-05-02,12.883792877197266
2016-05-03,12.605417251586914
2016-05-04,12.611968994140625
2016-05-06,12.582491874694824
2016-05-09,12.533369064331055
2016-05-10,12.405645370483398
2016-05-11,12.13709545135498
2016-05-12,12.123995780944824
2016-05-13,12.156745910644531
2016-05-17,12.304118156433105
2016-05-18,12.760831832885742
2016-05-19,12.828490257263184
2016-05-20,12.99087905883789
2016-05-23,13.247987747192383
2016-05-24,12.963811874389648
2016-05-25,13.565993309020996
2016-05-27,13.261520385742188
2016-05-30,13.542311668395996
2016-05-31,13.461119651794434
2016-06-01,13.261520385742188
2016-06-02,13.423904418945312
2016-06-03,12.99087905883789
2016-06-06,12.953665733337402
2016-06-07,12.8521728515625
2016-06-08,12.882619857788086
2016-06-09,12.70331859588623
2016-06-10,12.310885429382324
2016-06-13,11.800047874450684
2016-06-14,11.475274085998535
2016-06-15,11.569999694824219
2016-06-16,11.36363410949707
2016-06-17,11.671492576599121
2016-06-20,12.111286163330078
2016-06-21,12.243226051330566
2016-06-22,12.419142723083496
2016-06-23,12.65257453918457
2016-06-24,11.718854904174805
2016-06-27,11.011798858642578
2016-06-28,11.44482707977295
2016-06-29,11.553086280822754
2016-06-30,11.505721092224121
2016-07-01,11.421146392822266
2016-07-04,11.272293090820312
2016-07-05,10.890008926391602
2016-07-06,10.933988571166992
2016-07-07,11.059160232543945
2016-07-08,11.221548080444336
2016-07-11,11.48880672454834
2016-07-12,11.657958984375
2016-07-13,11.475274085998535
2016-07-14,11.79666519165039
2016-07-15,11.786516189575195
2016-07-18,11.97258186340332
2016-07-19,11.624129295349121
2016-07-20,11.84740924835205
2016-07-21,11.884622573852539
2016-07-22,11.641044616699219
2016-07-25,11.73238754272461
2016-07-26,11.647809982299805
2016-07-27,12.138350486755371
2016-07-28,11.752685546875
2016-07-29,12.016563415527344
2016-08-01,11.75944995880127
2016-08-02,11.583531379699707
2016-08-03,11.424530029296875
2016-08-04,11.333187103271484
2016-08-05,11.282440185546875
2016-08-08,11.674873352050781
2016-08-09,11.671492576599121
2016-08-10,11.563233375549316
2016-08-11,11.668109893798828
2016-08-12,11.610594749450684
2016-08-16,11.478658676147461
2016-08-17,11.421146392822266
2016-08-18,11.53278636932373
2016-08-19,11.370400428771973
2016-08-22,11.329804420471191
2016-08-23,11.691788673400879
2016-08-24,11.637661933898926
2016-08-25,11.279058456420898
2016-08-26,11.404230117797852
2016-08-29,11.34333610534668
2016-08-30,11.46512508392334
2016-08-31,11.931985855102539
2016-09-01,11.94213581085205
2016-09-02,11.84740924835205
2016-09-05,11.813579559326172
2016-09-06,11.833877563476562
2016-09-07,11.881239891052246
2016-09-08,12.212777137756348
2016-09-09,12.256757736206055
2016-09-12,12.178947448730469
2016-09-13,11.816963195800781
2016-09-14,11.607213973999023
2016-09-15,11.725621223449707
2016-09-16,11.53278636932373
2016-09-19,11.610594749450684
2016-09-20,11.681639671325684
2016-09-21,11.79666519165039
2016-09-22,12.128202438354492
2016-09-23,12.111286163330078
2016-09-26,11.996262550354004
2016-09-27,11.969200134277344
2016-09-28,12.118053436279297
2016-09-29,12.033475875854492
2016-09-30,12.226308822631836
2016-10-03,12.118053436279297
2016-10-04,12.229692459106445
2016-10-05,12.578145980834961
2016-10-06,12.601829528808594
2016-10-07,12.517251968383789
2016-10-10,12.358248710632324
2016-10-11,12.480037689208984
2016-10-12,12.466504096984863
2016-10-13,12.14849853515625
2016-10-14,12.256757736206055
2016-10-17,12.124817848205566
2016-10-18,12.348099708557129
2016-10-19,12.249991416931152
2016-10-20,12.314269065856934
2016-10-21,12.371780395507812
2016-10-24,12.513869285583496
2016-10-25,12.446207046508789
2016-10-27,12.34471607208252
2016-10-28,12.212777137756348
2016-10-31,12.158648490905762
2016-11-02,11.901535987854004
2016-11-03,12.124817848205566
2016-11-04,11.888005256652832
2016-11-07,12.158648490905762
2016-11-08,12.402229309082031
2016-11-09,12.368396759033203
2016-11-10,12.963811874389648
2016-11-11,13.379924774169922
2016-11-14,13.494949340820312
2016-11-15,13.430672645568848
2016-11-16,13.383310317993164
2016-11-17,13.139732360839844
2016-11-18,13.271669387817383
2016-11-21,13.176944732666016
2016-11-22,13.620121955871582
2016-11-23,13.5321626663208
2016-11-24,13.055156707763672
2016-11-25,12.973962783813477
2016-11-28,12.767598152160645
2016-11-29,13.068687438964844
2016-11-30,12.994257926940918
2016-12-01,13.11943244934082
2016-12-02,13.072071075439453
2016-12-05,13.36301326751709
2016-12-06,13.511865615844727
2016-12-07,13.938129425048828
2016-12-09,13.877233505249023
2016-12-12,13.971959114074707
2016-12-13,14.083600044250488
2016-12-14,13.806192398071289
2016-12-15,14.235837936401367
2016-12-16,14.50986385345459
2016-12-19,14.411752700805664
2016-12-20,14.452354431152344
2016-12-21,14.327178955078125
2016-12-22,14.36439037322998
2016-12-23,14.350858688354492
2016-12-27,14.448966979980469
2016-12-28,14.435433387756348
2016-12-29,14.479414939880371
2017-01-02,14.607970237731934
2017-01-03,14.851551055908203
2017-01-04,14.905678749084473
2017-01-05,15.186470985412598
2017-01-09,15.051151275634766
2017-01-10,14.865080833435059
2017-01-11,15.040998458862305
2017-01-12,14.844786643981934
2017-01-13,15.098511695861816
2017-01-16,15.223685264587402
2017-01-17,15.176321983337402
2017-01-18,15.088362693786621
2017-01-19,15.139108657836914
2017-01-20,15.172940254211426
2017-01-23,15.112044334411621
2017-01-24,15.321792602539062
2017-01-25,15.900294303894043
2017-01-26,15.744671821594238
2017-01-27,15.629650115966797
2017-01-30,15.382688522338867
2017-01-31,15.233833312988281
2017-02-01,15.507861137390137
2017-02-02,15.416518211364746
2017-02-03,15.538307189941406
2017-02-06,15.467264175415039
2017-02-07,15.35900592803955
2017-02-08,15.189857482910156
2017-02-09,15.237217903137207
2017-02-10,15.26766586303711
2017-02-13,15.29134464263916
2017-02-14,15.436817169189453
2017-02-15,15.524775505065918
2017-02-16,15.727757453918457
2017-02-17,15.5890531539917
2017-02-20,15.605968475341797
2017-02-21,15.724372863769531
2017-02-22,15.507861137390137
2017-02-23,15.321792602539062
2017-02-24,15.179704666137695
2017-02-28,15.355622291564941
2017-03-01,15.568754196166992
2017-03-02,15.677009582519531
2017-03-03,15.582287788391113
2017-03-06,15.622882843017578
2017-03-07,15.73114013671875
2017-03-08,15.85631275177002
2017-03-09,15.792035102844238
2017-03-10,15.741289138793945
2017-03-13,15.80556869506836
2017-03-14,15.85631275177002
2017-03-15,15.99501895904541
2017-03-16,15.937503814697266
2017-03-17,15.629650115966797
2017-03-20,15.399601936340332
2017-03-21,15.308259963989258
2017-03-22,15.088362693786621
2017-03-23,15.629650115966797
2017-03-24,15.29134464263916
2017-03-27,15.264280319213867
2017-03-28,15.240599632263184
2017-03-29,15.318410873413086
2017-03-30,15.271048545837402
2017-03-31,15.345473289489746
2017-04-03,15.298112869262695
2017-04-04,15.382688522338867
2017-04-05,15.40636920928955
2017-04-06,15.582287788391113
2017-04-07,15.372537612915039
2017-04-10,15.35900592803955
2017-04-11,15.274433135986328
2017-04-12,15.298112869262695
2017-04-13,15.078215599060059
2017-04-18,14.98010540008545
2017-04-19,15.05453109741211
2017-04-20,15.210151672363281
2017-04-21,15.382688522338867
2017-04-24,15.923973083496094
2017-04-25,15.978104591369629
2017-04-26,16.059295654296875
2017-04-27,16.04914665222168
2017-04-28,16.106658935546875
2017-05-02,16.170934677124023
2017-05-03,16.50247573852539
2017-05-04,16.661476135253906
2017-05-05,17.003164291381836
2017-05-08,17.294105529785156
2017-05-09,17.138484954833984
2017-05-10,17.12156867980957
2017-05-11,17.064056396484375
2017-05-12,17.026845932006836
2017-05-15,16.935503005981445
2017-05-16,17.111419677734375
2017-05-17,17.09395408630371
2017-05-18,16.84591293334961
2017-05-19,17.296581268310547
2017-05-22,17.128890991210938
2017-05-23,17.14984893798828
2017-05-24,17.436321258544922
2017-05-25,17.436321258544922
2017-05-26,17.038057327270508
2017-05-29,17.107927322387695
2017-05-30,17.048538208007812
2017-05-31,17.079978942871094
2017-06-01,17.069499969482422
2017-06-02,17.43282699584961
2017-06-06,17.20924186706543
2017-06-07,17.100942611694336
2017-06-08,17.219722747802734
2017-06-09,17.359464645385742
2017-06-12,17.296581268310547
2017-06-13,17.205745697021484
2017-06-14,17.14984893798828
2017-06-15,17.14984893798828
2017-06-16,17.174306869506836
2017-06-19,17.47824478149414
