Date,BAJAJ-AUTO.NS
2016-02-19,1884.7542724609375
2016-02-22,1900.8323974609375
2016-02-23,1839.2044677734375
2016-02-24,1793.885498046875
2016-02-25,1782.0660400390625
2016-02-26,1717.6756591796875
2016-02-29,1689.3558349609375
2016-03-01,1733.1015625
2016-03-02,1711.689208984375
2016-03-03,1749.9093017578125
2016-03-04,1769.9786376953125
2016-03-08,1785.327880859375
2016-03-09,1778.075439453125
2016-03-10,1784.0618896484375
2016-03-11,1785.0594482421875
2016-03-14,1777.9219970703125
2016-03-15,1748.6429443359375
2016-03-16,1765.552978515625
2016-03-17,1781.16845703125
2016-03-18,1807.4163818359375
2016-03-21,1815.929931640625
2016-03-22,1813.2623291015625
2016-03-23,1849.0438232421875
2016-03-28,1849.78955078125
2016-03-29,1845.5523681640625
2016-03-30,1900.872802734375
2016-03-31,1887.92529296875
2016-04-01,1898.8330078125
2016-04-04,1921.1177978515625
2016-04-05,1879.2154541015625
2016-04-06,1879.48974609375
2016-04-07,1866.34619140625
2016-04-08,1874.97802734375
2016-04-11,1909.818115234375
2016-04-12,1930.102294921875
2016-04-13,2026.462646484375
2016-04-18,1996.6048583984375
2016-04-20,1987.463623046875
2016-04-21,1958.939697265625
2016-04-22,1979.1063232421875
2016-04-25,1996.0556640625
2016-04-26,1999.4693603515625
2016-04-27,1999.5870361328125
2016-04-28,1951.9171142578125
2016-04-29,1955.408935546875
2016-05-02,1944.4232177734375
2016-05-03,1932.5745849609375
2016-05-04,1930.573486328125
2016-05-05,1925.0804443359375
2016-05-06,1910.8778076171875
2016-05-09,1983.0301513671875
2016-05-10,1985.30517578125
2016-05-11,1975.2613525390625
2016-05-12,2000.214599609375
2016-05-13,1975.6146240234375
2016-05-16,1971.22021484375
2016-05-17,1966.865478515625
2016-05-18,1931.672119140625
2016-05-19,1911.0738525390625
2016-05-20,1924.8453369140625
2016-05-23,1900.3629150390625
2016-05-24,1867.0916748046875
2016-05-25,1942.34375
2016-05-26,1965.766845703125
2016-05-27,2011.7105712890625
2016-05-30,2045.8048095703125
2016-05-31,2054.593505859375
2016-06-01,2043.1763916015625
2016-06-02,2036.23193359375
2016-06-03,2070.954345703125
2016-06-06,2063.73486328125
2016-06-07,2072.170654296875
2016-06-08,2065.57958984375
2016-06-09,2034.1920166015625
2016-06-10,2024.4615478515625
2016-06-13,2027.443115234375
2016-06-14,2009.3956298828125
2016-06-15,2042.980224609375
2016-06-16,2014.3779296875
2016-06-17,2025.599365234375
2016-06-20,2054.24072265625
2016-06-21,2068.639892578125
2016-06-22,2065.422119140625
2016-06-23,2080.99853515625
2016-06-24,2102.0283203125
2016-06-27,2078.21240234375
2016-06-28,2059.341064453125
2016-06-29,2076.1728515625
2016-06-30,2110.77734375
2016-07-01,2096.10400390625
2016-07-04,2081.62646484375
2016-07-05,2049.728515625
2016-07-07,2048.47314453125
2016-07-08,2043.804443359375
2016-07-11,2078.68359375
2016-07-12,2080.841796875
2016-07-13,2085.00048828125
2016-07-14,2095.220703125
2016-07-15,2119.19873046875
2016-07-18,2166.172607421875
2016-07-19,2168.92431640625
2016-07-20,2185.040771484375
2016-07-21,2178.161865234375
2016-07-22,2138.85302734375
2016-07-25,2123.326171875
2016-07-26,2102.177978515625
2016-07-27,2099.19091796875
2016-07-28,2091.604248046875
2016-07-29,2123.286865234375
2016-08-01,2151.077880859375
2016-08-02,2160.118896484375
2016-08-03,2134.332763671875
2016-08-04,2157.24951171875
2016-08-05,2250.09619140625
2016-08-08,2257.44677734375
2016-08-09,2253.790771484375
2016-08-10,2245.300537109375
2016-08-11,2237.713623046875
2016-08-12,2255.284912109375
2016-08-16,2266.566162109375
2016-08-17,2311.063720703125
2016-08-18,2316.134521484375
2016-08-19,2305.99267578125
2016-08-22,2299.467529296875
2016-08-23,2263.225341796875
2016-08-24,2256.0712890625
2016-08-25,2250.332275390625
2016-08-26,2247.0693359375
2016-08-29,2270.340087890625
2016-08-30,2341.920654296875
2016-08-31,2341.60595703125
2016-09-01,2357.722900390625
2016-09-02,2356.975830078125
2016-09-06,2362.28271484375
2016-09-07,2347.34521484375
2016-09-08,2428.2421875
2016-09-09,2387.164794921875
2016-09-12,2323.052490234375
2016-09-14,2336.142333984375
2016-09-15,2304.852783203125
2016-09-16,2344.04345703125
2016-09-19,2315.93798828125
2016-09-20,2269.632568359375
2016-09-21,2281.9755859375
2016-09-22,2300.921875
2016-09-23,2303.201904296875
2016-09-26,2273.2880859375
2016-09-27,2260.86669921875
2016-09-28,2290.81982421875
2016-09-29,2237.753662109375
2016-09-30,2222.9736328125
2016-10-03,2264.876220703125
2016-10-04,2275.33203125
2016-10-05,2246.83349609375
2016-10-06,2219.396240234375
2016-10-07,2266.920166015625
2016-10-10,2261.338134765625
2016-10-13,2221.12548828125
2016-10-14,2199.938232421875
2016-10-17,2164.993408203125
2016-10-18,2195.496337890625
2016-10-19,2191.8017578125
2016-10-20,2198.562744140625
2016-10-21,2203.12255859375
2016-10-24,2193.41357421875
2016-10-25,2202.49365234375
2016-10-26,2220.103515625
2016-10-27,2171.0078125
2016-10-28,2239.089599609375
2016-11-01,2221.401123046875
2016-11-02,2216.05517578125
2016-11-03,2224.7421875
2016-11-04,2212.51708984375
2016-11-07,2220.221923828125
2016-11-08,2252.376220703125
2016-11-09,2184.41162109375
2016-11-10,2143.5703125
2016-11-11,2081.463134765625
2016-11-15,2025.2515869140625
2016-11-16,2048.482666015625
2016-11-17,2004.5753173828125
2016-11-18,2024.229736328125
2016-11-21,1984.60693359375
2016-11-22,2043.6478271484375
2016-11-23,2044.31640625
2016-11-24,2068.333740234375
2016-11-25,2054.30078125
2016-11-28,2073.129150390625
2016-11-29,2094.473876953125
2016-11-30,2110.9833984375
2016-12-01,2118.648193359375
2016-12-02,2123.71923828125
2016-12-05,2154.694580078125
2016-12-06,2148.837646484375
2016-12-07,2121.9111328125
2016-12-08,2184.451171875
2016-12-09,2138.499267578125
2016-12-12,2087.39794921875
2016-12-13,2090.54248046875
2016-12-14,2082.170166015625
2016-12-15,2099.583740234375
2016-12-16,2090.818115234375
2016-12-19,2077.138671875
2016-12-20,2032.9954833984375
2016-12-21,2032.4451904296875
2016-12-22,2015.856689453125
2016-12-23,2058.821044921875
2016-12-26,2044.5911865234375
2016-12-27,2070.614013671875
2016-12-28,2070.1025390625
2016-12-29,2084.48974609375
2016-12-30,2069.355224609375
2017-01-02,2042.86181640625
2017-01-03,2059.135498046875
2017-01-04,2110.15771484375
2017-01-05,2141.01513671875
2017-01-06,2128.43603515625
2017-01-09,2140.857666015625
2017-01-10,2154.694580078125
2017-01-11,2137.24169921875
2017-01-12,2151.86376953125
2017-01-13,2129.3798828125
2017-01-16,2139.67822265625
2017-01-17,2145.378173828125
2017-01-18,2122.422119140625
2017-01-19,2118.962890625
2017-01-20,2123.4833984375
2017-01-23,2127.768310546875
2017-01-24,2200.44921875
2017-01-25,2240.308349609375
2017-01-27,2243.806640625
2017-01-30,2220.968505859375
2017-01-31,2227.572265625
2017-02-01,2243.845947265625
2017-02-02,2207.132080078125
2017-02-03,2207.64306640625
2017-02-06,2200.80322265625
2017-02-07,2177.532958984375
2017-02-08,2187.045166015625
2017-02-09,2188.93212890625
2017-02-10,2201.904052734375
2017-02-13,2206.38525390625
2017-02-14,2184.057861328125
2017-02-15,2193.0986328125
2017-02-16,2188.4208984375
2017-02-17,2184.6865234375
2017-02-20,2194.592529296875
2017-02-21,2200.685302734375
2017-02-22,2201.07861328125
2017-02-23,2212.35986328125
2017-02-27,2197.383544921875
2017-02-28,2166.60498046875
2017-03-01,2176.90380859375
2017-03-02,2226.4716796875
2017-03-03,2227.0615234375
2017-03-06,2266.605712890625
2017-03-07,2263.736083984375
2017-03-08,2256.267822265625
2017-03-09,2256.857177734375
2017-03-10,2252.022216796875
2017-03-14,2253.71240234375
2017-03-15,2258.743896484375
2017-03-16,2308.50830078125
2017-03-17,2289.718994140625
2017-03-20,2298.40625
2017-03-21,2285.277099609375
2017-03-22,2243.5712890625
2017-03-23,2253.122802734375
2017-03-24,2235.08056640625
2017-03-27,2207.878662109375
2017-03-28,2220.8115234375
2017-03-29,2225.72509765625
2017-03-30,2219.239013671875
2017-03-31,2205.559326171875
2017-04-03,2188.381591796875
2017-04-05,2170.4970703125
2017-04-06,2206.227783203125
2017-04-07,2225.213623046875
2017-04-10,2230.36328125
2017-04-11,2218.924560546875
2017-04-12,2232.328857421875
2017-04-13,2239.129150390625
2017-04-17,2242.273681640625
2017-04-18,2220.45751953125
2017-04-19,2208.11474609375
2017-04-20,2226.03955078125
2017-04-21,2220.379150390625
2017-04-24,2254.538330078125
2017-04-25,2277.376220703125
2017-04-26,2268.453125
2017-04-27,2253.201416015625
2017-04-28,2251.589599609375
2017-05-02,2278.319580078125
2017-05-03,2306.0322265625
2017-05-04,2313.343505859375
2017-05-05,2270.182373046875
2017-05-08,2246.047607421875
2017-05-09,2258.783203125
2017-05-10,2283.665283203125
2017-05-11,2357.29052734375
2017-05-12,2362.28271484375
2017-05-15,2358.273193359375
2017-05-16,2377.376953125
2017-05-17,2389.719482421875
2017-05-18,2337.36083984375
2017-05-19,2337.00732421875
2017-05-22,2291.016357421875
2017-05-23,2220.8896484375
2017-05-24,2173.208984375
2017-05-25,2219.19970703125
2017-05-26,2212.35986328125
2017-05-29,2231.109619140625
2017-05-30,2241.68408203125
2017-05-31,2237.3994140625
2017-06-01,2232.210693359375
2017-06-02,2242.82373046875
2017-06-05,2278.633544921875
2017-06-06,2259.09765625
2017-06-07,2261.02392578125
2017-06-08,2254.852294921875
2017-06-09,2253.005126953125
2017-06-12,2220.614501953125
2017-06-13,2228.712158203125
2017-06-14,2221.046875
2017-06-15,2212.595458984375
2017-06-16,2208.9794921875
2017-06-19,2223.091064453125
2017-06-20,2213.30322265625
2017-06-21,2215.032958984375
2017-06-22,2237.202880859375
2017-06-23,2220.379150390625
2017-06-27,2185.00146484375
2017-06-28,2183.232421875
2017-06-29,2202.297119140625
2017-06-30,2194.356689453125
2017-07-03,2192.902099609375
2017-07-04,2177.414306640625
2017-07-05,2178.6728515625
2017-07-06,2188.578369140625
2017-07-07,2172.255859375
2017-07-10,2190.222412109375
2017-07-11,2240.0322265625
2017-07-12,2234.498046875
2017-07-13,2237.626220703125
2017-07-14,2253.708251953125
2017-07-17,2262.891845703125
2017-07-18,2271.313720703125
2017-07-19,2264.85693359375
2017-07-20,2260.766357421875
2017-07-21,2258.5205078125
2017-07-24,2267.303466796875
2017-07-25,2284.10693359375
2017-07-26,2279.013916015625
2017-07-27,2278.171875
2017-07-28,2268.42626953125
2017-07-31,2252.70556640625
2017-08-01,2264.6162109375
2017-08-02,2248.17333984375
2017-08-03,2273.319091796875
2017-08-04,2305.72314453125
2017-08-07,2317.433837890625
2017-08-08,2335.360595703125
2017-08-09,2270.832275390625
2017-08-10,2242.7998046875
2017-08-11,2236.3828125
2017-08-14,2271.193603515625
2017-08-16,2285.310302734375
2017-08-17,2266.581787109375
2017-08-18,2254.950927734375
2017-08-21,2218.9775390625
2017-08-22,2198.16357421875
2017-08-23,2209.472900390625
2017-08-24,2188.5380859375
2017-08-28,2199.366455078125
2017-08-29,2186.974365234375
2017-08-30,2206.184326171875
2017-08-31,2257.477783203125
2017-09-01,2339.17041015625
2017-09-04,2338.20751953125
2017-09-05,2366.721923828125
2017-09-06,2342.5390625
2017-09-07,2378.55322265625
2017-09-08,2338.448486328125
2017-09-11,2349.798095703125
2017-09-12,2354.73095703125
2017-09-13,2354.089111328125
2017-09-14,2348.795654296875
2017-09-15,2426.798583984375
2017-09-18,2516.47216796875
2017-09-19,2498.866455078125
2017-09-20,2478.894287109375
2017-09-21,2469.509765625
2017-09-22,2440.31396484375
2017-09-25,2441.63720703125
2017-09-26,2442.27880859375
2017-09-27,2431.330078125
2017-09-28,2437.907470703125
2017-09-29,2494.013916015625
2017-10-03,2536.36376953125
2017-10-04,2545.427490234375
2017-10-05,2511.178466796875
2017-10-06,2519.800537109375
2017-10-09,2506.88720703125
2017-10-10,2514.306396484375
2017-10-11,2521.685302734375
2017-10-12,2531.310546875
2017-10-13,2535.281005859375
2017-10-16,2586.574462890625
2017-10-17,2614.767578125
2017-10-18,2588.178466796875
2017-10-19,2581.08056640625
2017-10-23,2580.839599609375
2017-10-24,2574.74365234375
2017-10-25,2592.550048828125
2017-10-26,2633.576904296875
2017-10-27,2647.01171875
2017-10-30,2632.614501953125
2017-10-31,2612.482177734375
2017-11-01,2598.566162109375
2017-11-02,2599.648681640625
2017-11-03,2580.679443359375
2017-11-06,2574.583251953125
2017-11-07,2535.922607421875
2017-11-08,2557.899658203125
2017-11-09,2566.68310546875
2017-11-10,2609.474609375
2017-11-13,2585.130859375
2017-11-14,2620.061767578125
2017-11-15,2577.0693359375
2017-11-16,2573.78125
2017-11-17,2572.17724609375
2017-11-20,2600.370849609375
2017-11-21,2647.092041015625
2017-11-22,2657.479248046875
2017-11-23,2618.53759765625
2017-11-24,2637.507080078125
2017-11-27,2623.9521484375
2017-11-28,2638.189208984375
2017-11-29,2659.64501953125
2017-11-30,2651.302978515625
2017-12-01,2580.23779296875
2017-12-04,2565.639892578125
2017-12-05,2537.727294921875
2017-12-06,2494.134033203125
2017-12-07,2563.5146484375
2017-12-08,2576.828857421875
2017-12-11,2575.38525390625
2017-12-12,2539.171142578125
2017-12-13,2527.621337890625
2017-12-14,2536.84521484375
2017-12-15,2565.719970703125
2017-12-18,2588.138671875
2017-12-19,2662.77294921875
2017-12-20,2647.854248046875
2017-12-21,2638.429443359375
2017-12-22,2670.11181640625
2017-12-26,2702.235595703125
2017-12-27,2678.21337890625
2017-12-28,2643.001708984375
2017-12-29,2673.842041015625
2018-01-01,2638.269287109375
2018-01-02,2642.680419921875
2018-01-03,2599.6083984375
2018-01-04,2618.377197265625
2018-01-05,2630.7294921875
2018-01-08,2627.44091796875
2018-01-09,2601.57373046875
2018-01-10,2572.6181640625
2018-01-11,2561.38916015625
2018-01-12,2546.911376953125
2018-01-15,2539.411865234375
2018-01-16,2534.639404296875
2018-01-17,2561.990234375
2018-01-18,2567.6455078125
2018-01-19,2575.024658203125
2018-01-22,2626.438232421875
2018-01-23,2643.643310546875
2018-01-24,2680.21826171875
2018-01-25,2656.276123046875
2018-01-29,2698.14501953125
2018-01-30,2693.653564453125
2018-01-31,2676.689453125
2018-02-01,2737.4873046875
2018-02-02,2599.809326171875
2018-02-05,2555.0927734375
2018-02-06,2514.627197265625
2018-02-07,2514.98828125
2018-02-08,2532.955078125
2018-02-09,2485.872314453125
2018-02-12,2529.8671875
2018-02-14,2494.294677734375
2018-02-15,2521.36474609375
2018-02-16,2489.602294921875
2018-02-19,2430.809326171875
2018-02-20,2446.2490234375
2018-02-21,2416.37158203125
2018-02-22,2385.6513671875
2018-02-23,2395.356689453125
2018-02-26,2413.243408203125
2018-02-27,2434.09765625
2018-02-28,2422.788330078125
2018-03-01,2423.0283203125
2018-03-05,2360.9873046875
2018-03-06,2325.414794921875
2018-03-07,2329.184326171875
2018-03-08,2345.226318359375
2018-03-09,2354.449951171875
2018-03-12,2372.377197265625
2018-03-13,2383.6064453125
2018-03-14,2366.6015625
2018-03-15,2365.157958984375
2018-03-16,2334.438232421875
2018-03-19,2285.5107421875
2018-03-20,2304.400146484375
2018-03-21,2287.395751953125
2018-03-22,2273.88037109375
2018-03-23,2237.786376953125
2018-03-26,2284.868896484375
2018-03-27,2244.48388671875
2018-03-28,2201.49169921875
2018-04-02,2253.0263671875
2018-04-03,2239.430908203125
2018-04-04,2218.57666015625
2018-04-05,2252.38427734375
2018-04-06,2234.93896484375
2018-04-09,2223.750244140625
2018-04-10,2218.9375
2018-04-11,2210.1943359375
2018-04-12,2216.33056640625
2018-04-13,2234.778564453125
2018-04-16,2276.5673828125
2018-04-17,2297.341552734375
2018-04-18,2295.616943359375
2018-04-19,2292.32861328125
2018-04-20,2288.117431640625
2018-04-23,2287.67626953125
2018-04-24,2315.46923828125
2018-04-25,2326.33740234375
2018-04-26,2313.98486328125
2018-04-27,2363.87451171875
2018-04-30,2368.24609375
2018-05-02,2378.953857421875
2018-05-03,2386.37353515625
2018-05-04,2316.952392578125
2018-05-07,2338.328125
2018-05-08,2319.840087890625
2018-05-09,2303.597900390625
2018-05-10,2267.905029296875
2018-05-11,2258.23974609375
2018-05-14,2271.474365234375
2018-05-15,2264.817138671875
2018-05-16,2255.392578125
2018-05-17,2258.23974609375
2018-05-18,2235.8212890625
2018-05-21,2182.121337890625
2018-05-22,2252.6650390625
2018-05-23,2225.755126953125
2018-05-24,2191.94677734375
2018-05-25,2212.56103515625
2018-05-28,2237.94677734375
2018-05-29,2242.679443359375
2018-05-30,2216.090087890625
2018-05-31,2205.984130859375
2018-06-01,2323.289306640625
2018-06-04,2308.811279296875
2018-06-05,2283.98681640625
2018-06-06,2314.225341796875
2018-06-07,2316.91259765625
2018-06-08,2305.2421875
2018-06-11,2310.896728515625
2018-06-12,2315.829345703125
2018-06-13,2332.432861328125
2018-06-14,2318.5966796875
2018-06-15,2307.728515625
2018-06-18,2322.2861328125
2018-06-19,2285.79150390625
2018-06-20,2301.712890625
2018-06-21,2269.990234375
2018-06-22,2271.6748046875
2018-06-25,2246.89013671875
2018-06-26,2255.432373046875
2018-06-27,2218.135009765625
2018-06-28,2178.472412109375
2018-06-29,2254.10888671875
2018-07-02,2274.041015625
2018-07-03,2295.897705078125
2018-07-04,2389.461669921875
2018-07-05,2428.671142578125
2018-07-06,2472.178466796875
2018-07-09,2470.582275390625
2018-07-10,2532.630126953125
2018-07-11,2588.007080078125
2018-07-12,2534.881103515625
2018-07-13,2569.22021484375
2018-07-16,2539.096923828125
2018-07-17,2532.834716796875
2018-07-18,2543.96728515625
2018-07-19,2549.86083984375
2018-07-20,2324.425537109375
2018-07-23,2197.177978515625
2018-07-24,2168.11865234375
2018-07-25,2159.891845703125
2018-07-26,2143.438720703125
2018-07-27,2199.306396484375
2018-07-30,2188.173583984375
2018-07-31,2210.193359375
2018-08-01,2194.517822265625
2018-08-02,2192.635009765625
2018-08-03,2202.335205078125
2018-08-06,2200.248046875
2018-08-07,2199.183837890625
2018-08-08,2177.900634765625
2018-08-09,2176.263671875
2018-08-10,2152.606201171875
2018-08-13,2153.548095703125
2018-08-14,2166.27685546875
2018-08-16,2183.548583984375
2018-08-17,2178.5146484375
2018-08-20,2239.089111328125
2018-08-21,2233.482177734375
2018-08-23,2198.32421875
2018-08-24,2195.623046875
2018-08-27,2208.18798828125
2018-08-28,2197.3828125
2018-08-29,2201.22998046875
2018-08-30,2211.503173828125
2018-08-31,2246.865478515625
2018-09-03,2269.0078125
2018-09-04,2239.2529296875
2018-09-05,2269.33544921875
2018-09-06,2278.17626953125
2018-09-07,2393.14501953125
2018-09-10,2348.16455078125
2018-09-11,2319.595947265625
2018-09-12,2347.632080078125
2018-09-14,2355.44970703125
2018-09-17,2341.656494140625
2018-09-18,2270.5634765625
2018-09-19,2283.906494140625
2018-09-21,2291.355224609375
2018-09-24,2258.69384765625
2018-09-25,2282.760009765625
2018-09-26,2270.15380859375
2018-09-27,2278.544189453125
2018-09-28,2199.879150390625
2018-10-01,2234.791748046875
2018-10-03,2235.85546875
2018-10-04,2174.95361328125
2018-10-05,2081.677001953125
2018-10-08,2115.280029296875
2018-10-09,2086.4248046875
2018-10-10,2113.39697265625
2018-10-11,2067.556640625
2018-10-12,2147.1630859375
2018-10-15,2145.03466796875
2018-10-16,2136.89013671875
2018-10-17,2085.565185546875
2018-10-19,2054.828369140625
2018-10-22,2093.014404296875
2018-10-23,2117.244384765625
2018-10-24,2026.095947265625
2018-10-25,2028.0604248046875
2018-10-26,2057.693115234375
2018-10-29,2086.629638671875
2018-10-30,2092.48193359375
2018-10-31,2123.137939453125
2018-11-01,2127.35400390625
2018-11-02,2175.567626953125
2018-11-05,2187.6826171875
2018-11-06,2189.361083984375
2018-11-07,2204.054443359375
2018-11-09,2204.46337890625
2018-11-12,2171.106689453125
2018-11-13,2181.91162109375
2018-11-14,2190.916015625
2018-11-15,2184.654052734375
2018-11-16,2206.34619140625
2018-11-19,2193.494140625
2018-11-20,2182.73046875
2018-11-21,2132.101318359375
2018-11-22,2120.395751953125
2018-11-26,2168.814453125
2018-11-27,2128.00830078125
2018-11-28,2131.487548828125
2018-11-29,2229.79833984375
2018-11-30,2247.561279296875
2018-12-03,2239.621337890625
2018-12-04,2262.418701171875
2018-12-05,2262.623291015625
2018-12-06,2224.968994140625
2018-12-07,2280.713623046875
2018-12-10,2230.69873046875
2018-12-11,2242.568115234375
2018-12-12,2331.62890625
2018-12-13,2321.560546875
2018-12-14,2310.960205078125
2018-12-17,2325.530517578125
2018-12-18,2325.48974609375
2018-12-19,2343.580078125
2018-12-20,2363.389892578125
2018-12-21,2298.927001953125
2018-12-24,2230.330322265625
2018-12-26,2238.475341796875
2018-12-27,2240.439697265625
2018-12-28,2224.477294921875
2018-12-31,2226.64697265625
2019-01-01,2231.967529296875
2019-01-02,2203.603759765625
2019-01-03,2211.257568359375
2019-01-04,2238.147705078125
2019-01-07,2176.22265625
2019-01-08,2205.93701171875
2019-01-09,2207.61474609375
2019-01-10,2230.8623046875
2019-01-11,2227.301513671875
2019-01-14,2209.45654296875
2019-01-15,2231.31298828125
2019-01-16,2224.4365234375
2019-01-17,2234.423095703125
2019-01-18,2227.1376953125
2019-01-21,2197.54638671875
2019-01-22,2200.6162109375
2019-01-23,2188.95166015625
2019-01-24,2170.574462890625
2019-01-25,2149.86474609375
2019-01-28,2100.094970703125
2019-01-29,2101.814208984375
2019-01-30,2046.191650390625
2019-01-31,2091.091064453125
2019-02-01,2130.546142578125
2019-02-04,2163.084228515625
2019-02-05,2218.870361328125
2019-02-06,2267.575439453125
2019-02-07,2335.8857421875
2019-02-08,2334.084716796875
2019-02-11,2335.8857421875
2019-02-12,2318.4912109375
2019-02-14,2310.919189453125
2019-02-15,2313.252197265625
2019-02-18,2286.689208984375
2019-02-19,2282.064453125
2019-02-20,2271.300048828125
2019-02-21,2303.42919921875
2019-02-22,2305.802978515625
2019-02-25,2330.93359375
2019-02-26,2340.5517578125
2019-02-27,2385.900634765625
2019-02-28,2374.35888671875
2019-03-01,2343.989501953125
2019-03-05,2376.93701171875
2019-03-06,2396.460693359375
2019-03-07,2390.157470703125
2019-03-08,2419.46240234375
2019-03-11,2456.17529296875
2019-03-12,2452.532470703125
2019-03-13,2463.910888671875
2019-03-14,2469.51806640625
2019-03-15,2475.20703125
2019-03-18,2459.9404296875
2019-03-19,2435.01513671875
2019-03-20,2414.509521484375
2019-03-22,2414.591796875
2019-03-25,2421.30419921875
2019-03-26,2417.08837890625
2019-03-27,2439.435546875
2019-03-28,2413.81396484375
2019-04-01,2386.67822265625
2019-04-02,2335.4765625
2019-04-03,2330.728271484375
2019-04-04,2340.387939453125
2019-04-05,2342.475341796875
2019-04-08,2335.680908203125
2019-04-09,2394.168212890625
2019-04-10,2408.984130859375
2019-04-11,2450.568359375
2019-04-12,2462.396484375
2019-04-15,2484.416015625
2019-04-16,2511.75634765625
2019-04-18,2512.615966796875
2019-04-22,2497.635986328125
2019-04-23,2487.772216796875
2019-04-24,2517.773193359375
2019-04-25,2527.800537109375
2019-04-26,2492.2744140625
2019-04-30,2442.7099609375
2019-05-02,2480.732666015625
2019-05-03,2504.634765625
2019-05-06,2477.171630859375
2019-05-07,2482.779052734375
2019-05-08,2421.140380859375
2019-05-09,2441.727294921875
2019-05-10,2428.057373046875
2019-05-13,2433.4189453125
2019-05-14,2404.318359375
2019-05-15,2385.69580078125
