Date,METROBRAND.NS
2022-04-06,592.7993774414062
2022-04-07,589.4409790039062
2022-04-08,585.1936645507812
2022-04-11,596.2564697265625
2022-04-12,596.20703125
2022-04-13,593.342529296875
2022-04-18,587.36669921875
2022-04-19,567.167236328125
2022-04-20,561.9320678710938
2022-04-21,563.166748046875
2022-04-22,560.746826171875
2022-04-25,559.26513671875
2022-04-26,565.0928955078125
2022-04-27,552.0050659179688
2022-04-28,559.116943359375
2022-04-29,563.1173095703125
2022-05-02,555.7586669921875
2022-05-04,545.9798583984375
2022-05-05,540.7941284179688
2022-05-06,536.2011108398438
2022-05-09,526.7186889648438
2022-05-10,530.7191162109375
2022-05-11,519.4588012695312
2022-05-12,511.11224365234375
2022-05-13,515.5077514648438
2022-05-16,508.7415771484375
2022-05-17,520.5452880859375
2022-05-18,521.7305908203125
2022-05-19,522.520751953125
2022-05-20,530.3240356445312
2022-05-23,539.9546508789062
2022-05-24,532.0525512695312
2022-05-25,523.8541870117188
2022-05-26,524.2493286132812
2022-05-27,518.718017578125
2022-05-30,567.759765625
2022-05-31,589.0952758789062
2022-06-01,574.87158203125
2022-06-02,580.99560546875
2022-06-03,571.4638671875
2022-06-06,566.7720336914062
2022-06-07,571.9577026367188
2022-06-08,553.83251953125
2022-06-09,559.0182495117188
2022-06-10,567.0684204101562
2022-06-13,557.1414794921875
2022-06-14,559.4132080078125
2022-06-15,550.1777954101562
2022-06-16,542.9178466796875
2022-06-17,533.8798828125
2022-06-20,530.2251586914062
2022-06-21,546.572509765625
2022-06-22,555.0672607421875
2022-06-23,553.091796875
2022-06-24,553.733642578125
2022-06-27,555.7091674804688
2022-06-28,573.0443115234375
2022-06-29,571.3157958984375
2022-06-30,591.41650390625
2022-07-01,613.49267578125
2022-07-04,606.578369140625
2022-07-05,581.1438598632812
2022-07-06,582.2797241210938
2022-07-07,578.1311645507812
2022-07-08,573.8839111328125
2022-07-11,575.9581298828125
2022-07-12,568.599365234375
2022-07-13,551.7581787109375
2022-07-14,547.2639770507812
2022-07-15,570.3279418945312
2022-07-18,575.2667236328125
2022-07-19,572.4022216796875
2022-07-20,571.0193481445312
2022-07-21,568.5005493164062
2022-07-22,569.0933227539062
2022-07-25,565.6361694335938
2022-07-26,569.241455078125
2022-07-27,574.18017578125
2022-07-28,629.0992431640625
2022-07-29,631.914306640625
2022-08-01,728.1707153320312
2022-08-02,753.8028564453125
2022-08-03,757.4081420898438
2022-08-04,728.5657958984375
2022-08-05,726.2939453125
2022-08-08,748.8147583007812
2022-08-10,777.3607788085938
2022-08-11,803.3880004882812
2022-08-12,844.8241577148438
2022-08-16,834.4034423828125
2022-08-17,839.44091796875
2022-08-18,813.8582153320312
2022-08-19,798.893798828125
2022-08-22,792.177001953125
2022-08-23,806.2525634765625
2022-08-24,792.0288696289062
2022-08-25,777.607666015625
2022-08-26,768.56982421875
2022-08-29,775.9356079101562
2022-08-30,783.9935913085938
2022-09-01,768.17431640625
2022-09-02,785.8226318359375
2022-09-05,820.8228149414062
2022-09-06,804.3114013671875
2022-09-07,786.8114013671875
2022-09-08,793.4356689453125
2022-09-09,807.5247192382812
2022-09-12,813.3580932617188
2022-09-13,808.5629272460938
2022-09-14,796.2534790039062
2022-09-15,793.8311157226562
2022-09-16,772.0302124023438
2022-09-19,805.3001708984375
2022-09-20,874.1139526367188
2022-09-21,855.2791748046875
2022-09-22,879.5518798828125
2022-09-23,870.0108642578125
2022-09-26,883.4077758789062
2022-09-27,857.9981079101562
2022-09-28,887.5109252929688
2022-09-29,895.5194702148438
2022-09-30,905.7031860351562
2022-10-03,924.19189453125
2022-10-04,935.6113891601562
2022-10-06,948.6129760742188
2022-10-07,930.7667846679688
2022-10-10,920.1383056640625
2022-10-11,899.6720581054688
2022-10-12,901.6000366210938
2022-10-13,882.0236206054688
2022-10-14,863.979736328125
2022-10-17,920.830322265625
2022-10-18,922.5110473632812
2022-10-19,885.4840698242188
2022-10-20,873.2736206054688
2022-10-21,878.9586791992188
2022-10-24,877.4755859375
2022-10-25,856.0701293945312
2022-10-27,826.1617431640625
2022-10-28,816.8184814453125
2022-10-31,856.8116455078125
2022-11-01,845.4415283203125
2022-11-02,834.4174194335938
2022-11-03,823.9371948242188
2022-11-04,833.4288330078125
2022-11-07,823.4923095703125
2022-11-09,827.6448364257812
2022-11-10,791.16162109375
2022-11-11,790.51904296875
2022-11-14,785.9215698242188
2022-11-15,770.2505493164062
2022-11-16,801.988037109375
2022-11-17,798.4780883789062
2022-11-18,785.1305541992188
2022-11-21,777.2703857421875
2022-11-22,790.6672973632812
2022-11-23,798.132080078125
2022-11-24,803.866455078125
2022-11-25,791.95263671875
2022-11-28,806.5360717773438
2022-11-29,806.1900634765625
2022-11-30,822.2564697265625
2022-12-01,821.5643310546875
2022-12-02,825.4698486328125
2022-12-05,825.6179809570312
2022-12-06,822.305908203125
2022-12-07,830.6604614257812
2022-12-08,838.3229370117188
2022-12-09,824.4810180664062
2022-12-12,811.3807373046875
2022-12-13,811.6773071289062
2022-12-14,832.5390014648438
2022-12-15,817.7578735351562
2022-12-16,814.6434326171875
2022-12-19,817.658935546875
2022-12-20,838.7183227539062
2022-12-21,828.7818603515625
2022-12-22,823.9866943359375
2022-12-23,816.3242797851562
2022-12-26,826.5078735351562
2022-12-27,832.7861328125
2022-12-28,851.1265869140625
2022-12-29,848.3582763671875
2022-12-30,873.520751953125
2023-01-02,856.1196899414062
2023-01-03,863.2381591796875
2023-01-04,846.7268676757812
2023-01-05,862.101318359375
2023-01-06,853.2029418945312
2023-01-09,875.943115234375
2023-01-10,842.7720947265625
2023-01-11,823.7395629882812
2023-01-12,827.7437133789062
2023-01-13,840.3003540039062
2023-01-16,837.4330444335938
2023-01-17,835.8016967773438
2023-01-18,854.7354125976562
2023-01-19,864.4246826171875
2023-01-20,844.4528198242188
2023-01-23,823.4923095703125
2023-01-24,801.0487060546875
2023-01-25,790.1234741210938
2023-01-27,767.460693359375
2023-01-30,753.4762573242188
2023-01-31,750.401611328125
2023-02-01,761.65869140625
2023-02-02,743.2606811523438
2023-02-03,741.7232666015625
2023-02-06,754.1705322265625
2023-02-07,751.195068359375
2023-02-08,758.8319702148438
2023-02-09,778.321044921875
2023-02-10,795.5288696289062
2023-02-13,797.6612548828125
2023-02-14,807.2322387695312
2023-02-15,830.738037109375
2023-02-16,836.341796875
2023-02-17,825.431884765625
2023-02-20,831.134765625
2023-02-21,842.2926025390625
2023-02-22,842.7389526367188
2023-02-23,843.1356811523438
2023-02-24,800.4879760742188
2023-02-27,807.3314208984375
2023-02-28,814.2244873046875
2023-03-01,804.2072143554688
2023-03-02,800.2399291992188
2023-03-03,800.3391723632812
2023-03-06,800.0912475585938
2023-03-08,802.32275390625
2023-03-09,813.5302124023438
2023-03-10,815.9105834960938
2023-03-13,797.2645263671875
2023-03-14,788.8341674804688
2023-03-15,792.9998168945312
2023-03-16,783.974365234375
2023-03-17,788.4869995117188
2023-03-20,773.41162109375
2023-03-21,762.947998046875
2023-03-22,778.321044921875
2023-03-23,774.2050170898438
2023-03-24,779.6103515625
2023-03-27,765.1795043945312
2023-03-28,764.2373657226562
2023-03-29,781.2469482421875
2023-03-31,788.1399536132812
2023-04-03,787.5943603515625
2023-04-05,805.49658203125
2023-04-06,795.5785522460938
2023-04-10,805.1990356445312
2023-04-11,799.446533203125
2023-04-12,804.9510498046875
2023-04-13,793.8428344726562
2023-04-17,806.2899780273438
2023-04-18,794.3388061523438
2023-04-19,790.9169921875
2023-04-20,838.5733032226562
2023-04-21,839.9618530273438
2023-04-24,839.3667602539062
2023-04-25,843.730712890625
2023-04-26,846.8052978515625
2023-04-27,859.7483520507812
2023-04-28,858.4094848632812
2023-05-02,883.3038330078125
2023-05-03,893.023681640625
2023-05-04,908.8924560546875
2023-05-05,914.248291015625
2023-05-08,915.98388671875
2023-05-09,898.2801513671875
2023-05-10,907.7022705078125
2023-05-11,911.520751953125
2023-05-12,904.0325927734375
2023-05-15,911.9671020507812
2023-05-16,912.9588623046875
2023-05-17,903.9830322265625
2023-05-18,902.495361328125
2023-05-19,918.2650756835938
2023-05-22,891.3870239257812
2023-05-23,873.2369384765625
2023-05-24,921.984375
2023-05-25,961.6566772460938
2023-05-26,942.2667846679688
2023-05-29,950.3500366210938
2023-05-30,960.7144775390625
2023-05-31,950.2508544921875
2023-06-01,963.1443481445312
2023-06-02,977.0296630859375
2023-06-05,944.4488525390625
2023-06-06,964.2849731445312
2023-06-07,973.6575317382812
2023-06-08,958.3341064453125
2023-06-09,946.2340698242188
2023-06-12,950.9451293945312
2023-06-13,958.3341064453125
2023-06-14,953.623046875
2023-06-15,961.85498046875
2023-06-16,971.8225708007812
2023-06-19,980.798583984375
2023-06-20,981.8895263671875
2023-06-21,1010.3544311523438
2023-06-22,996.0723876953125
2023-06-23,959.37548828125
2023-06-26,951.8873901367188
2023-06-27,970.23583984375
2023-06-28,959.37548828125
2023-06-30,928.8278198242188
2023-07-03,947.3250732421875
2023-07-04,949.8541870117188
2023-07-05,958.0861206054688
2023-07-06,989.8735961914062
2023-07-07,1005.8416748046875
2023-07-10,995.477294921875
2023-07-11,1006.0896606445312
2023-07-12,1016.3547973632812
2023-07-13,1052.95263671875
2023-07-14,1067.581787109375
2023-07-17,1078.6405029296875
2023-07-18,1063.01953125
2023-07-19,1049.1341552734375
2023-07-20,1046.7041015625
2023-07-21,1077.54931640625
2023-07-24,1075.3177490234375
2023-07-25,1065.59814453125
2023-07-26,1085.8804931640625
2023-07-27,1059.6968994140625
2023-07-28,1035.943115234375
2023-07-31,1025.529052734375
2023-08-01,1032.7198486328125
2023-08-02,1047.4976806640625
2023-08-03,1065.1021728515625
2023-08-04,1060.143310546875
2023-08-07,1065.052490234375
2023-08-08,1063.9615478515625
2023-08-09,1058.80419921875
2023-08-10,1025.6778564453125
2023-08-11,1068.1768798828125
2023-08-14,1086.4261474609375
2023-08-16,1078.24365234375
2023-08-17,1085.186279296875
2023-08-18,1087.5665283203125
2023-08-21,1057.8123779296875
2023-08-22,1027.8597412109375
2023-08-23,1036.8358154296875
2023-08-24,1021.9090576171875
2023-08-25,1016.7515869140625
2023-08-28,1023.7933349609375
2023-08-29,1040.1085205078125
2023-08-30,1056.6221923828125
2023-08-31,1039.36474609375
2023-09-01,1046.1187744140625
2023-09-04,1035.739501953125
2023-09-05,1040.2091064453125
2023-09-06,1067.373779296875
2023-09-07,1067.075927734375
2023-09-08,1084.159423828125
2023-09-11,1062.7056884765625
2023-09-12,1078.2000732421875
2023-09-13,1070.055419921875
2023-09-14,1060.1231689453125
2023-09-15,1077.1075439453125
2023-09-18,1091.956298828125
2023-09-20,1090.3173828125
2023-09-21,1079.0443115234375
2023-09-22,1083.6131591796875
2023-09-25,1060.4708251953125
2023-09-26,1084.70556640625
2023-09-27,1091.956298828125
2023-09-28,1080.732666015625
2023-09-29,1118.62451171875
2023-10-03,1256.8323974609375
2023-10-04,1184.4259033203125
2023-10-05,1174.5433349609375
2023-10-06,1132.82763671875
2023-10-09,1168.236328125
2023-10-10,1153.4371337890625
2023-10-11,1157.260986328125
2023-10-12,1152.1956787109375
2023-10-13,1138.58837890625
2023-10-16,1180.2545166015625
2023-10-17,1201.459716796875
2023-10-18,1196.0467529296875
2023-10-19,1184.5252685546875
2023-10-20,1197.6854248046875
2023-10-23,1196.8411865234375
2023-10-25,1203.8931884765625
2023-10-26,1175.0894775390625
2023-10-27,1177.7215576171875
2023-10-30,1177.4732666015625
2023-10-31,1179.459716796875
2023-11-01,1168.0377197265625
2023-11-02,1192.4710693359375
2023-11-03,1235.7757568359375
2023-11-06,1252.611083984375
2023-11-07,1254.1505126953125
2023-11-08,1274.263427734375
2023-11-09,1279.626953125
2023-11-10,1290.3538818359375
2023-11-13,1252.0152587890625
2023-11-15,1249.7803955078125
2023-11-16,1266.3673095703125
2023-11-17,1272.8232421875
2023-11-20,1316.9227294921875
2023-11-21,1355.906982421875
2023-11-22,1360.0289306640625
2023-11-23,1341.1077880859375
2023-11-24,1338.5750732421875
2023-11-28,1291.84375
2023-11-29,1319.0084228515625
2023-11-30,1360.7738037109375
2023-12-01,1366.435302734375
2023-12-04,1371.997314453125
2023-12-05,1340.164306640625
2023-12-06,1357.4462890625
2023-12-07,1338.674560546875
2023-12-08,1285.8345947265625
2023-12-11,1305.3515625
2023-12-12,1334.552490234375
2023-12-13,1324.6697998046875
2023-12-14,1304.9046630859375
2023-12-15,1300.6336669921875
2023-12-18,1314.737548828125
2023-12-19,1307.8345947265625
2023-12-20,1259.2657470703125
2023-12-21,1305.450927734375
2023-12-22,1290.8006591796875
2023-12-26,1289.1124267578125
2023-12-27,1267.6585693359375
2023-12-28,1244.4168701171875
2023-12-29,1263.586181640625
2024-01-01,1236.6202392578125
2024-01-02,1234.335693359375
2024-01-03,1259.2161865234375
2024-01-04,1251.66748046875
2024-01-05,1251.071533203125
2024-01-08,1281.265869140625
2024-01-09,1246.2047119140625
2024-01-10,1250.078369140625
2024-01-11,1246.1551513671875
2024-01-12,1262.8909912109375
2024-01-15,1262.8909912109375
2024-01-16,1245.5592041015625
2024-01-17,1218.593017578125
2024-01-18,1204.8367919921875
2024-01-19,1157.7578125
2024-01-23,1072.0916748046875
2024-01-24,1064.5430908203125
2024-01-25,1171.9112548828125
2024-01-29,1143.3558349609375
2024-01-30,1146.9315185546875
2024-01-31,1091.5760498046875
2024-02-01,1067.78125
2024-02-02,1077.6376953125
2024-02-05,1044.8824462890625
2024-02-06,1034.5281982421875
2024-02-07,1064.94384765625
2024-02-08,1098.744384765625
2024-02-09,1095.3096923828125
2024-02-12,1095.359375
2024-02-13,1099.44140625
2024-02-14,1106.4105224609375
2024-02-15,1090.33154296875
2024-02-16,1118.4075927734375
2024-02-19,1172.767333984375
2024-02-20,1145.7864990234375
2024-02-21,1115.619873046875
2024-02-22,1126.571533203125
2024-02-23,1133.8392333984375
2024-02-26,1142.0531005859375
2024-02-27,1120.05029296875
2024-02-28,1120.7969970703125
2024-02-29,1134.0882568359375
2024-03-01,1140.907958984375
2024-03-04,1121.244873046875
2024-03-05,1128.861328125
2024-03-06,1122.9375
2024-03-07,1129.3094482421875
2024-03-11,1108.9991455078125
2024-03-12,1075.7958984375
2024-03-13,1036.718505859375
2024-03-14,1034.3787841796875
2024-03-15,1074.0037841796875
2024-03-18,1040.501708984375
2024-03-19,1027.708251953125
2024-03-20,1169.9796142578125
2024-03-21,1125.1776123046875
2024-03-22,1117.1134033203125
2024-03-26,1130.205322265625
2024-03-27,1137.3238525390625
2024-03-28,1148.872802734375
2024-04-01,1124.580322265625
2024-04-02,1097.898193359375
2024-04-03,1090.7796630859375
2024-04-04,1074.5513916015625
2024-04-05,1074.70068359375
2024-04-08,1053.2454833984375
2024-04-09,1034.5281982421875
2024-04-10,1055.2366943359375
2024-04-12,1044.583740234375
2024-04-15,1054.5396728515625
2024-04-16,1073.5059814453125
2024-04-18,1069.822265625
2024-04-19,1064.147216796875
2024-04-22,1065.0433349609375
2024-04-23,1093.2188720703125
2024-04-24,1078.43408203125
2024-04-25,1066.68603515625
2024-04-26,1077.4385986328125
2024-04-29,1068.129638671875
2024-04-30,1068.77685546875
2024-05-02,1082.5162353515625
2024-05-03,1063.5997314453125
2024-05-06,1058.07421875
2024-05-07,1062.255615234375
2024-05-08,1052.2996826171875
2024-05-09,1024.2237548828125
2024-05-10,1032.785888671875
2024-05-13,1075.0491943359375
2024-05-14,1076.79150390625
2024-05-15,1102.5277099609375
2024-05-16,1108.3021240234375
2024-05-17,1142.1029052734375
2024-05-21,1142.9989013671875
2024-05-22,1138.2698974609375
2024-05-23,1120.10009765625
2024-05-24,1136.328369140625
2024-05-27,1148.6239013671875
2024-05-28,1154.946044921875
2024-05-29,1155.9417724609375
2024-05-30,1159.9241943359375
2024-05-31,1130.553955078125
2024-06-03,1145.6370849609375
2024-06-04,1101.1339111328125
2024-06-05,1139.364990234375
2024-06-06,1157.6341552734375
2024-06-07,1150.7645263671875
2024-06-10,1136.178955078125
2024-06-11,1128.363525390625
2024-06-12,1119.602294921875
2024-06-13,1123.6842041015625
2024-06-14,1145.139404296875
2024-06-18,1247.2381591796875
2024-06-19,1232.503173828125
2024-06-20,1285.41943359375
2024-06-21,1254.7052001953125
2024-06-24,1239.821044921875
2024-06-25,1237.8795166015625
2024-06-26,1221.9002685546875
2024-06-27,1220.9542236328125
2024-06-28,1223.0948486328125
2024-07-01,1232.0054931640625
2024-07-02,1233.3992919921875
2024-07-03,1234.643798828125
2024-07-04,1243.9029541015625
2024-07-05,1212.0933837890625
2024-07-08,1280.3917236328125
2024-07-09,1269.58935546875
2024-07-10,1293.1353759765625
2024-07-11,1315.536376953125
2024-07-12,1323.7501220703125
2024-07-15,1339.928466796875
2024-07-16,1334.0047607421875
2024-07-18,1328.87744140625
2024-07-19,1306.1776123046875
2024-07-22,1311.1556396484375
2024-07-23,1325.0941162109375
2024-07-24,1309.562744140625
2024-07-25,1289.6507568359375
2024-07-26,1307.870361328125
2024-07-29,1335.348876953125
2024-07-30,1349.5360107421875
2024-07-31,1345.902099609375
2024-08-01,1346.7982177734375
2024-08-02,1343.761474609375
2024-08-05,1307.3724365234375
2024-08-06,1302.3944091796875
2024-08-07,1303.489501953125
2024-08-08,1333.058837890625
2024-08-09,1337.9373779296875
2024-08-12,1305.08251953125
2024-08-13,1264.0638427734375
2024-08-14,1294.927490234375
2024-08-16,1322.75439453125
2024-08-19,1315.6856689453125
2024-08-20,1337.5390625
2024-08-21,1377.3631591796875
2024-08-22,1366.21240234375
2024-08-23,1334.203857421875
2024-08-26,1324.94482421875
2024-08-27,1302.8424072265625
2024-08-28,1316.531982421875
2024-08-29,1302.0958251953125
2024-08-30,1300.3037109375
2024-09-02,1274.8162841796875
2024-09-03,1242.95703125
2024-09-04,1283.2291259765625
2024-09-05,1266.7022705078125
2024-09-06,1231.0465087890625
2024-09-09,1231.0465087890625
2024-09-10,1246.35595703125
2024-09-11,1251.69189453125
2024-09-12,1254.1353759765625
2024-09-13,1261.0172119140625
2024-09-16,1256.4293212890625
2024-09-17,1254.2352294921875
2024-09-18,1228.8023681640625
2024-09-19,1231.2459716796875
2024-09-20,1243.26416015625
2024-09-23,1226.6580810546875
2024-09-24,1235.53466796875
2024-09-25,1249.647216796875
2024-09-26,1273.833251953125
2024-09-27,1272.38720703125
2024-09-30,1272.2874755859375
2024-10-01,1279.8175048828125
2024-10-03,1239.7235107421875
2024-10-04,1251.941162109375
2024-10-07,1209.353759765625
2024-10-08,1216.235595703125
2024-10-09,1226.8077392578125
2024-10-10,1206.8603515625
2024-10-11,1222.369384765625
2024-10-14,1201.674072265625
2024-10-15,1202.9207763671875
2024-10-16,1257.4267578125
2024-10-17,1264.9569091796875
2024-10-18,1231.0465087890625
2024-10-21,1211.8472900390625
2024-10-22,1170.4566650390625
2024-10-23,1176.54052734375
2024-10-24,1159.3857421875
2024-10-25,1173.2491455078125
2024-10-28,1152.1549072265625
2024-10-29,1166.766357421875
2024-10-30,1181.377685546875
2024-10-31,1197.28564453125
2024-11-01,1185.616455078125
2024-11-04,1206.0625
2024-11-05,1192.2490234375
2024-11-06,1190.6531982421875
2024-11-07,1183.5220947265625
2024-11-08,1162.926513671875
2024-11-11,1176.2412109375
2024-11-12,1150.4095458984375
2024-11-13,1124.77734375
2024-11-14,1125.97412109375
2024-11-18,1116.549072265625
2024-11-19,1115.20263671875
2024-11-21,1118.3941650390625
2024-11-22,1142.7298583984375
2024-11-25,1173.9473876953125
2024-11-26,1194.99169921875
2024-11-27,1217.6318359375
2024-11-28,1223.965087890625
2024-11-29,1232.293212890625
2024-12-02,1237.18017578125
2024-12-03,1250.8939208984375
2024-12-04,1245.6080322265625
2024-12-05,1238.27734375
2024-12-06,1249.796875
2024-12-09,1275.9776611328125
2024-12-10,1271.489501953125
2024-12-11,1265.754638671875
2024-12-12,1273.13525390625
2024-12-13,1269.8438720703125
2024-12-16,1287.2479248046875
2024-12-17,1267.550048828125
2024-12-18,1280.7650146484375
2024-12-19,1300.0640869140625
2024-12-20,1283.8070068359375
2024-12-23,1263.95947265625
2024-12-24,1230.1488037109375
2024-12-26,1206.5611572265625
2024-12-27,1246.555419921875
2024-12-30,1231.594970703125
2024-12-31,1213.6424560546875
2025-01-01,1232.6920166015625
2025-01-02,1281.1141357421875
2025-01-03,1264.8570556640625
2025-01-06,1239.3245849609375
2025-01-07,1263.16162109375
2025-01-08,1251.9910888671875
2025-01-09,1267.1510009765625
2025-01-10,1255.8807373046875
2025-01-13,1185.616455078125
2025-01-14,1207.4588623046875
2025-01-15,1218.330078125
2025-01-16,1218.230224609375
2025-01-17,1196.0389404296875
2025-01-20,1203.36962890625
2025-01-21,1221.621337890625
2025-01-22,1219.0281982421875
2025-01-23,1235.2852783203125
2025-01-24,1227.4061279296875
2025-01-27,1197.23583984375
2025-01-28,1170.5562744140625
2025-01-29,1199.0809326171875
2025-01-30,1197.98388671875
2025-01-31,1181.726806640625
2025-02-01,1232.9913330078125
2025-02-03,1291.6363525390625
2025-02-04,1309.489013671875
2025-02-05,1313.229248046875
2025-02-06,1266.851806640625
2025-02-07,1236.7314453125
2025-02-10,1231.6947021484375
2025-02-11,1214.390380859375
2025-02-12,1140.48583984375
2025-02-13,1144.176025390625
2025-02-14,1135.6485595703125
2025-02-17,1127.12109375
2025-02-18,1108.2708740234375
2025-02-19,1155.0472412109375
2025-02-20,1161.4803466796875
2025-02-21,1135.3992919921875
2025-02-24,1092.3629150390625
2025-02-25,1136.69580078125
2025-02-27,1158.8372802734375
2025-02-28,1114.205322265625
2025-03-03,1150.55908203125
2025-03-04,1151.9554443359375
2025-03-05,1141.6328125
2025-03-06,1135.0999755859375
2025-03-07,1120.8499755859375
2025-03-10,1105.550048828125
2025-03-11,1076.25
2025-03-12,1068.6500244140625
2025-03-13,1076.75
2025-03-17,1072.800048828125
2025-03-18,1072.800048828125
2025-03-19,1078.75
2025-03-20,1069.800048828125
2025-03-21,1073.8499755859375
2025-03-24,1076.6500244140625
2025-03-25,1070.699951171875
2025-03-26,1055.300048828125
2025-03-27,1011.2000122070312
2025-03-28,1013.2999877929688
2025-04-01,1042.050048828125
2025-04-02,1060.75
2025-04-03,1073.25
2025-04-04,1067.199951171875
2025-04-07,1041.550048828125
2025-04-08,1050.5
2025-04-09,1044.0999755859375
2025-04-11,1061.8499755859375
2025-04-15,1093.199951171875
2025-04-16,1095.0
2025-04-17,1095.9000244140625
2025-04-21,1094.0
2025-04-22,1101.9000244140625
2025-04-23,1101.0999755859375
2025-04-24,1096.199951171875
2025-04-25,1079.0999755859375
2025-04-28,1072.5999755859375
2025-04-29,1065.199951171875
2025-04-30,1070.0
2025-05-02,1082.0
2025-05-05,1093.800048828125
2025-05-06,1070.9000244140625
2025-05-07,1094.0
2025-05-08,1068.699951171875
2025-05-09,1058.5999755859375
2025-05-12,1086.0999755859375
2025-05-13,1139.5999755859375
2025-05-14,1143.300048828125
2025-05-15,1156.300048828125
2025-05-16,1178.0
2025-05-19,1179.5
2025-05-20,1166.5999755859375
2025-05-21,1181.199951171875
2025-05-22,1189.0999755859375
2025-05-23,1210.5999755859375
2025-05-26,1210.800048828125
2025-05-27,1200.0999755859375
2025-05-28,1206.0
2025-05-29,1209.5999755859375
2025-05-30,1206.699951171875
2025-06-02,1209.800048828125
2025-06-03,1204.800048828125
2025-06-04,1234.0
2025-06-05,1225.300048828125
2025-06-06,1222.5999755859375
2025-06-09,1233.4000244140625
2025-06-10,1234.5
2025-06-11,1249.5
2025-06-12,1218.5
2025-06-13,1216.300048828125
2025-06-16,1237.9000244140625
2025-06-17,1204.0
2025-06-18,1179.699951171875
2025-06-19,1155.300048828125
2025-06-20,1141.5999755859375
2025-06-23,1149.0999755859375
2025-06-24,1141.199951171875
2025-06-25,1140.4000244140625
2025-06-26,1136.800048828125
2025-06-27,1137.199951171875
2025-06-30,1150.199951171875
2025-07-01,1136.5999755859375
2025-07-02,1132.699951171875
2025-07-03,1134.5999755859375
2025-07-04,1141.800048828125
2025-07-07,1174.199951171875
2025-07-08,1166.699951171875
2025-07-09,1210.800048828125
2025-07-10,1203.9000244140625
2025-07-11,1172.199951171875
2025-07-14,1181.5999755859375
2025-07-15,1179.300048828125
2025-07-16,1172.800048828125
2025-07-17,1201.199951171875
2025-07-18,1225.9000244140625
2025-07-21,1208.699951171875
2025-07-22,1222.0999755859375
2025-07-23,1215.0
2025-07-24,1205.699951171875
2025-07-25,1217.5999755859375
2025-07-28,1216.5
2025-07-29,1217.5999755859375
2025-07-30,1223.0
2025-07-31,1243.5999755859375
2025-08-01,1201.5999755859375
2025-08-04,1189.5999755859375
2025-08-05,1178.800048828125
2025-08-06,1145.300048828125
2025-08-07,1132.4000244140625
2025-08-08,1107.5999755859375
2025-08-11,1119.300048828125
2025-08-12,1127.0999755859375
2025-08-13,1114.199951171875
2025-08-14,1100.5
2025-08-18,1131.800048828125
2025-08-19,1146.4000244140625
2025-08-20,1149.5999755859375
2025-08-21,1159.0999755859375
