Date,BLK
2016-10-04,285.7070007324219
2016-10-05,287.48052978515625
2016-10-06,286.32501220703125
2016-10-07,286.6539306640625
2016-10-10,287.9297790527344
2016-10-11,282.3686828613281
2016-10-12,281.75079345703125
2016-10-13,280.33837890625
2016-10-14,284.8082580566406
2016-10-17,284.55938720703125
2016-10-18,286.15643310546875
2016-10-19,283.05078125
2016-10-20,280.2019958496094
2016-10-21,277.29705810546875
2016-10-24,275.3630065917969
2016-10-25,274.0791320800781
2016-10-26,272.963623046875
2016-10-27,273.06793212890625
2016-10-28,272.5945129394531
2016-10-31,273.8382873535156
2016-11-01,273.6136779785156
2016-11-02,271.7277526855469
2016-11-03,273.7580261230469
2016-11-04,277.4976501464844
2016-11-07,286.9989929199219
2016-11-08,283.6687316894531
2016-11-09,292.4399108886719
2016-11-10,300.93804931640625
2016-11-11,297.8726501464844
2016-11-14,299.97515869140625
2016-11-15,298.6430358886719
2016-11-16,294.8713684082031
2016-11-17,298.01708984375
2016-11-18,299.14849853515625
2016-11-21,300.5850524902344
2016-11-22,299.37322998046875
2016-11-23,299.31707763671875
2016-11-25,299.86279296875
2016-11-28,295.8342590332031
2016-11-29,295.7541198730469
2016-11-30,297.55169677734375
2016-12-01,302.6954345703125
2016-12-02,298.0089416503906
2016-12-05,300.4084167480469
2016-12-06,300.1034851074219
2016-12-07,304.7900085449219
2016-12-08,315.1321105957031
2016-12-09,313.68695068359375
2016-12-12,315.0917053222656
2016-12-13,316.9971008300781
2016-12-14,314.86566162109375
2016-12-15,317.8932189941406
2016-12-16,316.98101806640625
2016-12-19,314.6799621582031
2016-12-20,321.68780517578125
2016-12-21,317.7156982421875
2016-12-22,312.54058837890625
2016-12-23,311.42626953125
2016-12-27,312.8392639160156
2016-12-28,307.623779296875
2016-12-29,305.9847717285156
2016-12-30,307.2281494140625
2017-01-03,311.9833984375
2017-01-04,312.16912841796875
2017-01-05,308.8428039550781
2017-01-06,310.2637939453125
2017-01-09,307.1312561035156
2017-01-10,307.0424499511719
2017-01-11,307.55926513671875
2017-01-12,305.41162109375
2017-01-13,306.2674255371094
2017-01-17,302.5939636230469
2017-01-18,305.1774597167969
2017-01-19,304.6527404785156
2017-01-20,307.9224548339844
2017-01-23,305.2259216308594
2017-01-24,307.9063415527344
2017-01-25,313.5174560546875
2017-01-26,306.32391357421875
2017-01-27,302.8039855957031
2017-01-30,302.9007568359375
2017-01-31,301.9320373535156
2017-02-01,301.14080810546875
2017-02-02,300.0428161621094
2017-02-03,305.1774597167969
2017-02-06,304.7093200683594
2017-02-07,304.2813720703125
2017-02-08,302.4001770019531
2017-02-09,305.6377258300781
2017-02-10,309.1254577636719
2017-02-13,311.49908447265625
2017-02-14,310.8128662109375
2017-02-15,317.320068359375
2017-02-16,316.4561767578125
2017-02-17,313.864501953125
2017-02-21,314.9464416503906
2017-02-22,315.4388732910156
2017-02-23,315.35821533203125
2017-02-24,314.1875305175781
2017-02-27,315.67303466796875
2017-02-28,312.81500244140625
2017-03-01,321.1709899902344
2017-03-02,318.1974792480469
2017-03-03,316.9950256347656
2017-03-06,314.9558410644531
2017-03-07,313.07904052734375
2017-03-08,312.42913818359375
2017-03-09,312.20159912109375
2017-03-10,312.4534912109375
2017-03-13,312.7052917480469
2017-03-14,311.4053649902344
2017-03-15,315.4107360839844
2017-03-16,316.8569641113281
2017-03-17,311.0478515625
2017-03-20,309.0979919433594
2017-03-21,304.8000793457031
2017-03-22,305.052001953125
2017-03-23,304.9950866699219
2017-03-24,304.1907653808594
2017-03-27,304.6700439453125
2017-03-28,309.2442321777344
2017-03-29,308.25311279296875
2017-03-30,311.2022705078125
2017-03-31,311.5841064453125
2017-04-03,310.430419921875
2017-04-04,309.3823547363281
2017-04-05,309.47174072265625
2017-04-06,312.06353759765625
2017-04-07,313.6234436035156
2017-04-10,313.5177307128906
2017-04-11,312.0229187011719
2017-04-12,309.9023742675781
2017-04-13,307.9199523925781
2017-04-17,311.8197326660156
2017-04-18,311.66534423828125
2017-04-19,306.3763122558594
2017-04-20,310.02423095703125
2017-04-21,307.15625
2017-04-24,314.13519287109375
2017-04-25,315.386474609375
2017-04-26,315.9388732910156
2017-04-27,317.43377685546875
2017-04-28,312.4453125
2017-05-01,311.1698303222656
2017-05-02,312.388427734375
2017-05-03,312.2178649902344
2017-05-04,311.4214782714844
2017-05-05,311.78729248046875
2017-05-08,310.66607666015625
2017-05-09,309.13861083984375
2017-05-10,310.5766296386719
2017-05-11,311.06414794921875
2017-05-12,312.8922119140625
2017-05-15,316.3370056152344
2017-05-16,317.9131164550781
2017-05-17,311.714111328125
2017-05-18,315.62200927734375
2017-05-19,319.55426025390625
2017-05-22,321.9591064453125
2017-05-23,321.7073059082031
2017-05-24,321.9834899902344
2017-05-25,330.1486511230469
2017-05-26,330.68487548828125
2017-05-30,330.5224304199219
2017-05-31,332.48846435546875
2017-06-01,337.9163818359375
2017-06-02,339.00360107421875
2017-06-05,338.6029968261719
2017-06-06,338.2842712402344
2017-06-07,338.25970458984375
2017-06-08,339.42864990234375
2017-06-09,342.10174560546875
2017-06-12,341.9464111328125
2017-06-13,342.7638854980469
2017-06-14,344.54583740234375
2017-06-15,345.26519775390625
2017-06-16,343.7448425292969
2017-06-19,350.1781921386719
2017-06-20,347.1617736816406
2017-06-21,343.9327697753906
2017-06-22,345.9191589355469
2017-06-23,344.6521301269531
2017-06-26,347.1617736816406
2017-06-27,345.0690612792969
2017-06-28,348.9273986816406
2017-06-29,345.9764404296875
2017-06-30,345.29791259765625
2017-07-03,350.5378112792969
2017-07-05,350.4969482421875
2017-07-06,347.5704650878906
2017-07-07,353.4479064941406
2017-07-10,356.60321044921875
2017-07-11,353.063720703125
2017-07-12,355.8266906738281
2017-07-13,357.94390869140625
2017-07-14,358.3199157714844
2017-07-17,347.1126403808594
2017-07-18,348.95196533203125
2017-07-19,348.60870361328125
2017-07-20,349.2789306640625
2017-07-21,350.39886474609375
2017-07-24,350.1290283203125
2017-07-25,352.6059265136719
2017-07-26,353.7176208496094
2017-07-27,347.83203125
2017-07-28,346.5977478027344
2017-07-31,348.6658020019531
2017-08-01,351.4861145019531
2017-08-02,347.8647155761719
2017-08-03,348.24078369140625
2017-08-04,348.6495361328125
2017-08-07,349.7612609863281
2017-08-08,350.5378112792969
2017-08-09,352.59771728515625
2017-08-10,345.52685546875
2017-08-11,346.7284240722656
2017-08-14,349.91656494140625
2017-08-15,350.0718688964844
2017-08-16,349.1072998046875
2017-08-17,343.27880859375
2017-08-18,340.50775146484375
2017-08-21,339.5431213378906
2017-08-22,344.4477844238281
2017-08-23,341.75018310546875
2017-08-24,340.0091247558594
2017-08-25,340.3605651855469
2017-08-28,338.701171875
2017-08-29,338.5294494628906
2017-08-30,340.2215881347656
2017-08-31,344.58843994140625
2017-09-01,346.8664245605469
2017-09-05,340.18048095703125
2017-09-06,338.979736328125
2017-09-07,340.67388916015625
2017-09-08,342.0718688964844
2017-09-11,348.72509765625
2017-09-12,352.45050048828125
2017-09-13,349.9421691894531
2017-09-14,350.08209228515625
2017-09-15,352.57391357421875
2017-09-18,353.1659851074219
2017-09-19,355.5920104980469
2017-09-20,356.9737243652344
2017-09-21,356.6117858886719
2017-09-22,358.1414794921875
2017-09-25,359.90130615234375
2017-09-26,357.2450256347656
2017-09-27,360.5345764160156
2017-09-28,366.87506103515625
2017-09-29,367.6810607910156
2017-10-02,370.0331115722656
2017-10-03,370.7239685058594
2017-10-04,376.579345703125
2017-10-05,381.9413146972656
2017-10-06,380.9461669921875
2017-10-09,380.31298828125
2017-10-10,382.81304931640625
2017-10-11,389.75396728515625
2017-10-12,395.2309875488281
2017-10-13,391.036865234375
2017-10-16,393.0682373046875
2017-10-17,391.0863037109375
2017-10-18,392.6899108886719
2017-10-19,392.1060485839844
2017-10-20,391.9662780761719
2017-10-23,390.13232421875
2017-10-24,389.581298828125
2017-10-25,385.822998046875
2017-10-26,389.3838806152344
2017-10-27,390.7409362792969
2017-10-30,388.4052734375
2017-10-31,387.20458984375
2017-11-01,385.9381408691406
2017-11-02,390.5681457519531
2017-11-03,394.013916015625
2017-11-06,391.1355895996094
2017-11-07,389.29339599609375
2017-11-08,388.3313293457031
2017-11-09,383.725830078125
2017-11-10,383.09259033203125
2017-11-13,382.50048828125
2017-11-14,386.8921203613281
2017-11-15,386.9332275390625
2017-11-16,389.8280334472656
2017-11-17,389.8033447265625
2017-11-20,390.4447937011719
2017-11-21,395.8642883300781
2017-11-22,393.87420654296875
2017-11-24,394.5321350097656
2017-11-27,396.3577575683594
2017-11-28,405.486328125
2017-11-29,411.8679504394531
2017-11-30,412.1722106933594
2017-12-01,414.9740905761719
2017-12-04,424.41290283203125
2017-12-05,423.27227783203125
2017-12-06,423.0242919921875
2017-12-07,423.51202392578125
2017-12-08,426.0576171875
2017-12-11,423.2805480957031
2017-12-12,427.9090270996094
2017-12-13,423.6275939941406
2017-12-14,418.83392333984375
2017-12-15,423.0657043457031
2017-12-18,428.8429260253906
2017-12-19,426.33038330078125
2017-12-20,425.2807312011719
2017-12-21,424.4873046875
2017-12-22,423.27227783203125
2017-12-26,424.5946960449219
2017-12-27,425.09063720703125
2017-12-28,428.1156311035156
2017-12-29,424.5863952636719
2018-01-02,420.6688232421875
2018-01-03,425.1071472167969
2018-01-04,430.7191467285156
2018-01-05,434.3888854980469
2018-01-08,437.62872314453125
2018-01-09,441.3066711425781
2018-01-10,439.3479309082031
2018-01-11,444.5962829589844
2018-01-12,459.15106201171875
2018-01-16,465.3251647949219
2018-01-17,476.49139404296875
2018-01-18,478.7311706542969
2018-01-19,487.85577392578125
2018-01-22,490.3353576660156
2018-01-23,487.37652587890625
2018-01-24,485.7150573730469
2018-01-25,475.656494140625
2018-01-26,484.99609375
2018-01-29,474.763916015625
2018-01-30,464.7383117675781
2018-01-31,464.3334655761719
2018-02-01,467.1351013183594
2018-02-02,453.19195556640625
2018-02-05,433.89288330078125
2018-02-06,442.3645935058594
2018-02-07,439.9182434082031
2018-02-08,421.0076599121094
2018-02-09,431.033203125
2018-02-12,434.23187255859375
2018-02-13,430.83489990234375
2018-02-14,446.26580810546875
2018-02-15,446.8526611328125
2018-02-16,447.22454833984375
2018-02-20,448.4642639160156
2018-02-21,449.25775146484375
2018-02-22,445.9268493652344
2018-02-23,454.3739318847656
2018-02-26,466.12689208984375
2018-02-27,456.8699951171875
2018-02-28,454.1093444824219
2018-03-01,442.6622009277344
2018-03-02,444.3150634765625
2018-03-05,450.6629333496094
2018-03-06,455.8808288574219
2018-03-07,454.85888671875
2018-03-08,459.8110656738281
2018-03-09,479.57818603515625
2018-03-12,475.0995178222656
2018-03-13,468.67669677734375
2018-03-14,464.43902587890625
2018-03-15,463.5832214355469
2018-03-16,468.3443908691406
2018-03-19,460.17669677734375
2018-03-20,463.2425537109375
2018-03-21,468.7596740722656
2018-03-22,448.203369140625
2018-03-23,433.0062561035156
2018-03-26,449.28350830078125
2018-03-27,442.1294860839844
2018-03-28,438.7394714355469
2018-03-29,450.1144104003906
2018-04-02,431.2363586425781
2018-04-03,439.3209533691406
2018-04-04,445.6192626953125
2018-04-05,447.3558044433594
2018-04-06,432.0008239746094
2018-04-09,433.01458740234375
2018-04-10,443.6667785644531
2018-04-11,436.4793395996094
2018-04-12,442.8773193359375
2018-04-13,436.0307922363281
2018-04-16,436.09716796875
2018-04-17,437.750732421875
2018-04-18,434.7428283691406
2018-04-19,436.2716064453125
2018-04-20,435.73980712890625
2018-04-23,431.9427185058594
2018-04-24,426.8326721191406
2018-04-25,425.6028747558594
2018-04-26,434.32733154296875
2018-04-27,435.9309997558594
2018-04-30,433.3136291503906
2018-05-01,430.3805236816406
2018-05-02,427.73828125
2018-05-03,425.14593505859375
2018-05-04,432.3996276855469
2018-05-07,435.05853271484375
2018-05-08,432.0091552734375
2018-05-09,441.498046875
2018-05-10,445.57769775390625
2018-05-11,449.0425109863281
2018-05-14,448.4858703613281
2018-05-15,443.0435791015625
2018-05-16,443.6168212890625
2018-05-17,445.0126953125
2018-05-18,447.4306335449219
2018-05-21,451.5767517089844
2018-05-22,454.40185546875
2018-05-23,450.8955078125
2018-05-24,449.3748779296875
2018-05-25,448.3612365722656
2018-05-29,435.60693359375
2018-05-30,443.9408264160156
2018-05-31,443.8909912109375
2018-06-01,447.90423583984375
2018-06-04,449.2420654296875
2018-06-05,444.015625
2018-06-06,461.0244445800781
2018-06-07,458.7521057128906
2018-06-08,458.9776306152344
2018-06-11,458.6853942871094
2018-06-12,457.0561828613281
2018-06-13,444.575439453125
2018-06-14,437.2154235839844
2018-06-15,438.1846008300781
2018-06-18,440.70745849609375
2018-06-19,439.93060302734375
2018-06-20,439.9054260253906
2018-06-21,438.56890869140625
2018-06-22,436.6975402832031
2018-06-25,430.3484802246094
2018-06-26,426.7646484375
2018-06-27,420.64947509765625
2018-06-28,419.1792297363281
2018-06-29,416.8985290527344
2018-07-02,417.2994689941406
2018-07-03,410.4241638183594
2018-07-05,411.0005798339844
2018-07-06,410.7583923339844
2018-07-09,421.1257019042969
2018-07-10,421.81903076171875
2018-07-11,420.1231689453125
2018-07-12,423.2726135253906
2018-07-13,423.62353515625
2018-07-16,421.00860595703125
2018-07-17,421.7772521972656
2018-07-18,426.7646484375
2018-07-19,421.78564453125
2018-07-20,420.02294921875
2018-07-23,424.8097839355469
2018-07-24,425.12725830078125
2018-07-25,428.1346740722656
2018-07-26,421.96942138671875
2018-07-27,420.1400146484375
2018-07-30,417.8509216308594
2018-07-31,420.0061950683594
2018-08-01,400.53302001953125
2018-08-02,397.074462890625
2018-08-03,402.9974365234375
2018-08-06,403.8829650878906
2018-08-07,407.2246398925781
2018-08-08,406.8820495605469
2018-08-09,404.4176940917969
2018-08-10,400.1153259277344
2018-08-13,397.141357421875
2018-08-14,398.6616516113281
2018-08-15,393.323486328125
2018-08-16,396.4896240234375
2018-08-17,396.10540771484375
2018-08-20,397.2832946777344
2018-08-21,396.757080078125
2018-08-22,399.33843994140625
2018-08-23,393.02276611328125
2018-08-24,398.912353515625
2018-08-27,404.00830078125
2018-08-28,403.79107666015625
2018-08-29,405.3533020019531
2018-08-30,397.041015625
2018-08-31,400.2071533203125
2018-09-04,397.4671630859375
2018-09-05,399.522216796875
2018-09-06,396.87335205078125
2018-09-07,396.4360656738281
2018-09-10,398.3785705566406
2018-09-11,396.1753234863281
2018-09-12,395.2335205078125
2018-09-13,394.36749267578125
2018-09-14,400.3210144042969
2018-09-17,395.9820556640625
2018-09-18,397.07513427734375
2018-09-19,406.6109619140625
2018-09-20,409.6383056640625
2018-09-21,410.0335388183594
2018-09-24,405.37493896484375
2018-09-25,402.86895751953125
2018-09-26,399.28668212890625
2018-09-27,401.8598937988281
2018-09-28,396.3436279296875
2018-10-01,398.14312744140625
2018-10-02,401.2880554199219
2018-10-03,398.89990234375
2018-10-04,398.7149353027344
2018-10-05,395.9483337402344
2018-10-08,396.4529724121094
2018-10-09,386.57220458984375
2018-10-10,358.864501953125
2018-10-11,351.2289733886719
2018-10-12,359.6548156738281
2018-10-15,359.01580810546875
2018-10-16,343.0891418457031
2018-10-17,346.3265686035156
2018-10-18,336.2525329589844
2018-10-19,337.749267578125
2018-10-22,329.937255859375
2018-10-23,325.8421630859375
2018-10-24,318.4169616699219
2018-10-25,329.6009521484375
2018-10-26,325.3712463378906
2018-10-29,328.4994201660156
2018-10-30,339.5824279785156
2018-10-31,345.9649658203125
2018-11-01,347.2851867675781
2018-11-02,344.5691223144531
2018-11-05,345.61175537109375
2018-11-06,347.6551818847656
2018-11-07,357.157470703125
2018-11-08,354.34881591796875
2018-11-09,348.0924377441406
2018-11-12,340.9195556640625
2018-11-13,342.5088195800781
2018-11-14,338.0268859863281
2018-11-15,342.1473083496094
2018-11-16,345.61175537109375
2018-11-19,342.904052734375
2018-11-20,338.8172912597656
2018-11-21,342.7695617675781
2018-11-23,341.9201354980469
2018-11-26,351.9101867675781
2018-11-27,350.79180908203125
2018-11-28,359.29327392578125
2018-11-29,355.6522216796875
2018-11-30,359.91558837890625
2018-12-03,365.6841735839844
2018-12-04,343.71978759765625
2018-12-06,339.1523132324219
2018-12-07,333.1103820800781
2018-12-10,333.2459716796875
2018-12-11,326.8058166503906
2018-12-12,330.5428161621094
2018-12-13,328.17010498046875
2018-12-14,323.95849609375
2018-12-17,320.526611328125
2018-12-18,324.8482360839844
2018-12-19,315.3914489746094
2018-12-20,314.9508056640625
2018-12-21,312.8238220214844
2018-12-24,306.5615234375
2018-12-26,323.0518798828125
2018-12-27,328.6191711425781
2018-12-28,328.98358154296875
2018-12-31,332.8731384277344
2019-01-02,329.9920349121094
2019-01-03,320.2978210449219
2019-01-04,332.0257263183594
2019-01-07,332.94940185546875
2019-01-08,337.18634033203125
2019-01-09,339.1183776855469
2019-01-10,338.53369140625
2019-01-11,337.18634033203125
2019-01-14,335.92376708984375
2019-01-15,339.55908203125
2019-01-16,350.0074768066406
2019-01-17,349.5667724609375
2019-01-18,355.439208984375
2019-01-22,350.4819030761719
2019-01-23,346.1432800292969
2019-01-24,344.5162353515625
2019-01-25,347.38897705078125
2019-01-28,343.49932861328125
2019-01-29,345.41455078125
2019-01-30,346.0161437988281
2019-01-31,351.736083984375
2019-02-01,353.20208740234375
2019-02-04,354.1934814453125
2019-02-05,353.83758544921875
2019-02-06,352.84619140625
2019-02-07,351.6767883300781
2019-02-08,348.9227294921875
2019-02-11,349.7193603515625
2019-02-12,360.5744323730469
2019-02-13,362.2183532714844
2019-02-14,358.7694396972656
2019-02-15,366.0315856933594
2019-02-19,365.2859191894531
2019-02-20,370.4974365234375
2019-02-21,368.6330871582031
2019-02-22,370.0737609863281
2019-02-25,371.9464111328125
2019-02-26,373.3022155761719
2019-02-27,374.556396484375
2019-02-28,375.5816345214844
2019-03-01,376.0478210449219
2019-03-04,370.5906066894531
2019-03-05,369.30126953125
2019-03-06,367.0301208496094
2019-03-07,361.3349609375
2019-03-08,359.7298583984375
2019-03-11,365.5273742675781
2019-03-12,365.3052978515625
2019-03-13,368.7206726074219
2019-03-14,370.2490539550781
2019-03-15,370.1807556152344
2019-03-18,376.09783935546875
2019-03-19,371.0516662597656
2019-03-20,367.08135986328125
2019-03-21,367.45703125
2019-03-22,356.3570861816406
2019-03-25,354.6921691894531
2019-03-26,360.89111328125
2019-03-27,358.3038330078125
2019-03-28,362.8548889160156
2019-03-29,364.9040222167969
2019-04-01,374.3133239746094
2019-04-02,372.65692138671875
2019-04-03,374.8939514160156
2019-04-04,377.2590637207031
2019-04-05,380.0425720214844
2019-04-08,380.93060302734375
2019-04-09,375.5257568359375
2019-04-10,378.0445861816406
2019-04-11,380.90484619140625
2019-04-12,387.9405212402344
2019-04-15,385.81451416015625
2019-04-16,398.3487854003906
2019-04-17,399.1600036621094
2019-04-18,397.623046875
2019-04-22,396.1971130371094
2019-04-23,404.7441101074219
2019-04-24,409.9865417480469
2019-04-25,405.1026916503906
2019-04-26,408.97052001953125
2019-04-29,409.704833984375
2019-04-30,414.31561279296875
