Date,KEPL3.SA
2016-06-21,1.5694619417190552
2016-06-22,1.5419443845748901
2016-06-23,1.570410966873169
2016-06-24,1.5561773777008057
2016-06-27,1.5675644874572754
2016-06-28,1.579899787902832
2016-06-29,1.6814309358596802
2016-06-30,1.8218669891357422
2016-07-01,1.8550777435302734
2016-07-04,1.8493844270706177
2016-07-05,1.877850890159607
2016-07-06,1.9452214241027832
2016-07-07,1.9442732334136963
2016-07-08,1.972739577293396
2016-07-11,2.028724431991577
2016-07-12,2.011644124984741
2016-07-13,2.1160213947296143
2016-07-14,2.1245615482330322
2016-07-15,2.0211329460144043
2016-07-18,1.8569756746292114
2016-07-19,1.9822286367416382
2016-07-20,1.8740553855895996
2016-07-21,1.8047863245010376
2016-07-22,1.8636175394058228
2016-07-25,1.9309884309768677
2016-07-26,1.9917176961898804
2016-07-27,2.086606740951538
2016-07-28,2.1112775802612305
2016-07-29,2.1160213947296143
2016-08-01,2.0714242458343506
2016-08-02,1.9974110126495361
2016-08-03,2.0847084522247314
2016-08-04,1.9983599185943604
2016-08-05,2.0590884685516357
2016-08-08,2.037264108657837
2016-08-09,2.046753406524658
2016-08-10,2.020184278488159
2016-08-11,2.086606740951538
2016-08-12,2.0676286220550537
2016-08-15,2.002155303955078
2016-08-16,2.0439071655273438
2016-08-17,2.050548791885376
2016-08-18,2.058140277862549
2016-08-19,2.055293083190918
2016-08-22,2.0306220054626465
2016-08-23,2.002155303955078
2016-08-24,1.972739577293396
2016-08-25,1.9480684995651245
2016-08-26,1.9547113180160522
2016-08-29,1.9547113180160522
2016-08-30,1.97843337059021
2016-08-31,2.0163886547088623
2016-09-01,2.0258777141571045
2016-09-02,2.086606740951538
2016-09-05,2.0809130668640137
2016-09-06,1.9214999675750732
2016-09-08,1.8806977272033691
2016-09-09,1.8740553855895996
2016-09-12,1.9338352680206299
2016-09-13,1.9347845315933228
2016-09-14,1.9357333183288574
2016-09-15,1.9252954721450806
2016-09-16,1.9110618829727173
2016-09-19,1.9214999675750732
2016-09-20,1.9214999675750732
2016-09-21,1.8996754884719849
2016-09-22,1.928141474723816
2016-09-23,1.9414267539978027
2016-09-26,1.8313552141189575
2016-09-27,1.8417932987213135
2016-09-28,1.868361473083496
2016-09-29,1.8607707023620605
2016-09-30,1.9110618829727173
2016-10-03,1.9082149267196655
2016-10-04,1.8797483444213867
2016-10-05,1.8806977272033691
2016-10-06,1.9101133346557617
2016-10-07,1.8920836448669434
2016-10-10,1.9082149267196655
2016-10-11,1.8655149936676025
2016-10-13,1.9319374561309814
2016-10-14,1.9357333183288574
2016-10-17,1.9224482774734497
2016-10-18,1.8873398303985596
2016-10-19,1.8873398303985596
2016-10-20,1.8788000345230103
2016-10-21,1.877850890159607
2016-10-24,1.8788000345230103
2016-10-25,1.905368447303772
2016-10-26,1.802888035774231
2016-10-27,1.7820135354995728
2016-10-28,1.7915018796920776
2016-10-31,1.7886552810668945
2016-11-01,1.7317217588424683
2016-11-03,1.7061021327972412
2016-11-04,1.6890219449996948
2016-11-07,1.7079997062683105
2016-11-08,1.6453733444213867
2016-11-09,1.5675644874572754
2016-11-10,1.5628198385238647
2016-11-11,1.485011100769043
2016-11-14,1.5191705226898193
2016-11-16,1.5761042833328247
2016-11-17,1.631140112876892
2016-11-18,1.652014970779419
2016-11-21,1.6159576177597046
2016-11-22,1.5846439599990845
2016-11-23,1.565666675567627
2016-11-24,1.678584098815918
2016-11-25,1.6055198907852173
2016-11-28,1.52391517162323
2016-11-29,1.5400465726852417
2016-11-30,1.546688437461853
2016-12-01,1.555228590965271
2016-12-02,1.54384183883667
2016-12-05,1.5362509489059448
2016-12-06,1.522966742515564
2016-12-07,1.5447906255722046
2016-12-08,1.5561773777008057
2016-12-09,1.5694619417190552
2016-12-12,1.5609219074249268
2016-12-13,1.5561773777008057
2016-12-14,1.565666675567627
2016-12-15,1.565666675567627
2016-12-16,1.6017241477966309
2016-12-19,1.6263952255249023
2016-12-20,1.6472711563110352
2016-12-21,1.7203350067138672
2016-12-22,1.6985108852386475
2016-12-23,1.7469042539596558
2016-12-26,1.7459548711776733
2016-12-27,1.7383642196655273
2016-12-28,1.7544951438903809
2016-12-29,1.7079997062683105
2017-01-02,1.651066780090332
2017-01-03,1.6880730390548706
2017-01-04,1.7155908346176147
2017-01-05,1.7260284423828125
2017-01-06,1.670044183731079
2017-01-09,1.6368335485458374
2017-01-10,1.642526626586914
2017-01-11,1.6890219449996948
2017-01-12,1.7317217588424683
2017-01-13,1.7364665269851685
2017-01-16,1.6956642866134644
2017-01-17,1.7127444744110107
2017-01-18,1.7079997062683105
2017-01-19,1.7032551765441895
2017-01-20,1.7497508525848389
2017-01-23,1.8569756746292114
2017-01-24,1.8731063604354858
2017-01-26,1.8977775573730469
2017-01-27,1.8977775573730469
2017-01-30,1.8522303104400635
2017-01-31,1.8731063604354858
2017-02-01,1.802888035774231
2017-02-02,1.729824185371399
2017-02-03,1.7079997062683105
2017-02-06,1.6880730390548706
2017-02-07,1.6463221311569214
2017-02-08,1.632088541984558
2017-02-09,1.6605550050735474
2017-02-10,1.8977775573730469
2017-02-13,1.9101133346557617
2017-02-14,1.8740553855895996
2017-02-15,1.9158066511154175
2017-02-16,1.9926667213439941
2017-02-17,1.990768551826477
2017-02-20,1.9926667213439941
2017-02-21,1.9879217147827148
2017-02-22,1.9736883640289307
2017-02-23,1.9357333183288574
2017-02-24,1.9585068225860596
2017-03-01,1.9594554901123047
2017-03-02,1.9736883640289307
2017-03-03,1.9651484489440918
2017-03-06,1.9917176961898804
2017-03-07,1.9841268062591553
2017-03-08,2.0154402256011963
2017-03-09,2.0144906044006348
2017-03-10,2.028724431991577
2017-03-13,2.0628840923309326
2017-03-14,2.0448546409606934
2017-03-15,1.9974110126495361
2017-03-16,2.0306220054626465
2017-03-17,2.019235134124756
2017-03-20,2.023031234741211
2017-03-21,2.006899833679199
2017-03-22,2.002155303955078
2017-03-23,2.011644124984741
2017-03-24,1.9974110126495361
2017-03-27,2.038213014602661
2017-03-28,2.049600124359131
2017-03-29,2.086606740951538
2017-03-30,2.086606740951538
2017-03-31,2.2773332595825195
2017-04-03,2.1131751537323
2017-04-04,2.1966772079467773
2017-04-05,2.1169707775115967
2017-04-06,2.0979931354522705
2017-04-07,2.097043752670288
2017-04-10,2.068577766418457
2017-04-11,2.082810878753662
2017-04-12,2.1606197357177734
2017-04-13,2.1928815841674805
2017-04-17,2.2109105587005615
2017-04-18,2.2194511890411377
2017-04-19,2.2099616527557373
2017-04-20,2.2175533771514893
2017-04-24,2.261201858520508
2017-04-25,2.324777603149414
2017-04-26,2.3978421688079834
2017-04-27,2.3627333641052246
2017-04-28,2.3798134326934814
2017-05-02,2.343755006790161
2017-05-03,2.3722212314605713
2017-05-04,2.3162379264831543
2017-05-05,2.3911995887756348
2017-05-08,2.4196665287017822
2017-05-09,2.435797929763794
2017-05-10,2.395944118499756
2017-05-11,2.400688409805298
2017-05-12,2.3893015384674072
2017-05-15,2.3314197063446045
2017-05-16,2.3010551929473877
2017-05-17,2.212808132171631
2017-05-18,2.046753406524658
2017-05-19,2.087554931640625
2017-05-22,2.072373151779175
2017-05-23,2.1387948989868164
2017-05-24,2.1425907611846924
2017-05-25,2.2279906272888184
2017-05-26,2.1833932399749756
2017-05-29,2.1833932399749756
2017-05-30,2.261201858520508
2017-05-31,2.235581636428833
2017-06-01,2.213757276535034
2017-06-02,2.1871883869171143
2017-06-05,2.14923357963562
2017-06-06,2.126460075378418
2017-06-07,2.1691601276397705
2017-06-08,2.1966772079467773
2017-06-09,2.229888677597046
2017-06-12,2.1871883869171143
2017-06-13,2.1776998043060303
2017-06-14,2.2099616527557373
2017-06-15,2.2099616527557373
2017-06-16,2.1871883869171143
2017-06-19,2.158721923828125
2017-06-20,2.1255104541778564
2017-06-21,2.1245615482330322
2017-06-22,2.1245615482330322
2017-06-23,2.134999990463257
2017-06-26,2.176750898361206
2017-06-27,2.1615688800811768
2017-06-28,2.1615688800811768
2017-06-29,2.2773332595825195
2017-06-30,2.2412753105163574
2017-07-03,2.2061662673950195
2017-07-04,2.1302552223205566
2017-07-05,2.1065332889556885
2017-07-06,2.157773017883301
2017-07-07,2.1653642654418945
2017-07-10,2.1919326782226562
2017-07-11,2.225144386291504
2017-07-12,2.256457567214966
2017-07-13,2.2526614665985107
2017-07-14,2.24412202835083
2017-07-17,2.220399856567383
2017-07-18,2.229888677597046
2017-07-19,2.229888677597046
2017-07-20,2.220399856567383
2017-07-21,2.2109105587005615
2017-07-24,2.226093292236328
2017-07-25,2.258355140686035
2017-07-26,2.248866558074951
2017-07-27,2.2479171752929688
2017-07-28,2.234633445739746
2017-07-31,2.2479171752929688
2017-08-01,2.2014219760894775
2017-08-02,2.211860418319702
2017-08-03,2.1795976161956787
2017-08-04,2.167261838912964
2017-08-07,2.2061662673950195
2017-08-08,2.198575019836426
2017-08-09,2.16821026802063
2017-08-10,2.1558749675750732
2017-08-11,2.1397438049316406
2017-08-14,2.16821026802063
2017-08-15,2.1862399578094482
2017-08-16,2.1833932399749756
2017-08-17,2.1824443340301514
2017-08-18,2.2014219760894775
2017-08-21,2.198575019836426
2017-08-22,2.153978109359741
2017-08-23,2.1701085567474365
2017-08-24,2.16821026802063
2017-08-25,2.163466453552246
2017-08-28,2.097043752670288
2017-08-29,2.1131751537323
2017-08-30,2.127408504486084
2017-08-31,2.158721923828125
2017-09-01,2.153978109359741
2017-09-04,2.1160213947296143
2017-09-05,2.1255104541778564
2017-09-06,2.1245615482330322
2017-09-07,2.1245615482330322
2017-09-08,2.1397438049316406
2017-09-11,2.1160213947296143
2017-09-12,2.108431100845337
2017-09-13,2.1207664012908936
2017-09-14,2.127408504486084
2017-09-15,2.1862399578094482
2017-09-18,2.2147066593170166
2017-09-19,2.211860418319702
2017-09-20,2.1966772079467773
2017-09-21,2.193830966949463
2017-09-22,2.2090134620666504
2017-09-25,2.17105770111084
2017-09-26,2.153978109359741
2017-09-27,2.135948419570923
2017-09-28,2.153978109359741
2017-09-29,2.153978109359741
2017-10-02,2.2014219760894775
2017-10-03,2.1701085567474365
2017-10-04,2.2156548500061035
2017-10-05,2.2061662673950195
2017-10-06,2.1786484718322754
2017-10-09,2.2099616527557373
2017-10-10,2.1871883869171143
2017-10-11,2.1473352909088135
2017-10-12,2.1473352909088135
2017-10-13,2.128357410430908
2017-10-16,2.1207664012908936
2017-10-17,2.1245615482330322
2017-10-18,2.09135103225708
2017-10-19,2.0885045528411865
2017-10-20,2.087554931640625
2017-10-23,2.055293083190918
2017-10-24,2.0448546409606934
2017-10-25,2.046753406524658
2017-10-26,2.095146894454956
2017-10-27,2.097043752670288
2017-10-30,2.087554931640625
2017-10-31,2.118868350982666
2017-11-01,2.0790152549743652
2017-11-02,2.0790152549743652
2017-11-03,2.0524468421936035
2017-11-06,2.0429575443267822
2017-11-07,2.0401110649108887
2017-11-08,2.0163886547088623
2017-11-09,1.988870620727539
2017-11-10,2.011644124984741
2017-11-13,1.979381799697876
2017-11-14,1.8977775573730469
2017-11-15,1.8977775573730469
2017-11-16,1.7981442213058472
2017-11-17,1.826611042022705
2017-11-20,1.826611042022705
2017-11-21,1.7307734489440918
2017-11-22,1.783910870552063
2017-11-23,1.8664644956588745
2017-11-24,1.930039882659912
2017-11-27,1.9357333183288574
2017-11-28,1.924346685409546
2017-11-29,1.802888035774231
2017-11-30,1.7326709032058716
2017-12-01,1.7554442882537842
2017-12-04,1.756393551826477
2017-12-05,1.777268648147583
2017-12-06,1.815224051475525
2017-12-07,1.783910870552063
2017-12-08,1.783910870552063
2017-12-11,1.793399691581726
2017-12-12,1.7744220495224
2017-12-13,1.7174880504608154
2017-12-14,1.6861753463745117
2017-12-15,1.6994597911834717
2017-12-18,1.68997061252594
2017-12-19,1.6472711563110352
2017-12-20,1.6529643535614014
2017-12-21,1.6994597911834717
2017-12-22,1.7250797748565674
2017-12-25,1.7250797748565674
2017-12-26,1.7431081533432007
2017-12-27,1.7744220495224
2017-12-28,1.8531798124313354
2017-12-29,1.8531798124313354
2018-01-02,1.9177041053771973
2018-01-03,1.9575573205947876
2018-01-04,1.9822286367416382
2018-01-05,1.9974110126495361
2018-01-08,1.9926667213439941
2018-01-09,1.9641996622085571
2018-01-10,1.930039882659912
2018-01-11,1.9641996622085571
2018-01-12,1.9347845315933228
2018-01-15,1.9082149267196655
2018-01-16,1.802888035774231
2018-01-17,1.7288750410079956
2018-01-18,1.6871243715286255
2018-01-19,1.6719417572021484
2018-01-22,1.7013577222824097
2018-01-23,1.5846439599990845
2018-01-24,1.3569108247756958
2018-01-25,1.3569108247756958
2018-01-26,1.2904884815216064
2018-01-29,1.3521666526794434
2018-01-30,1.456544041633606
2018-01-31,1.564717411994934
2018-02-01,1.5590239763259888
2018-02-02,1.451799988746643
2018-02-05,1.4423109292984009
2018-02-06,1.4432599544525146
2018-02-07,1.451799988746643
2018-02-08,1.418588399887085
2018-02-09,1.375888705253601
2018-02-14,1.3967641592025757
2018-02-15,1.3132619857788086
2018-02-16,1.3312907218933105
2018-02-19,1.3474218845367432
2018-02-20,1.3550134897232056
2018-02-21,1.3493196964263916
2018-02-22,1.3066198825836182
2018-02-23,1.2895398139953613
2018-02-26,1.2667666673660278
2018-02-27,1.2534821033477783
2018-02-28,1.2449418306350708
2018-03-01,1.254430890083313
2018-03-02,1.2525333166122437
2018-03-05,1.2297601699829102
2018-03-06,1.176621675491333
2018-03-07,1.1405640840530396
2018-03-08,1.1434109210968018
2018-03-09,1.187059998512268
2018-03-12,1.1813666820526123
2018-03-13,1.1557464599609375
2018-03-14,1.1405640840530396
2018-03-15,1.1234842538833618
2018-03-16,1.1386666297912598
2018-03-19,1.1434109210968018
2018-03-20,1.149104118347168
2018-03-21,1.162388563156128
2018-03-22,1.1861106157302856
2018-03-23,1.1386666297912598
2018-03-26,1.1386666297912598
2018-03-27,1.1177908182144165
2018-03-28,1.1026084423065186
2018-03-29,1.1500532627105713
2018-04-02,1.1566951274871826
2018-04-03,1.1424616575241089
2018-04-04,1.1472066640853882
2018-04-05,1.149104118347168
2018-04-06,1.1604911088943481
2018-04-09,1.1472066640853882
2018-04-10,1.1718775033950806
2018-04-11,1.20508873462677
2018-04-12,1.206986665725708
2018-04-13,1.1955997943878174
2018-04-16,1.176621675491333
2018-04-17,1.1861106157302856
2018-04-18,1.1927531957626343
2018-04-19,1.1747239828109741
2018-04-20,1.1737751960754395
2018-04-23,1.187059998512268
2018-04-24,1.1718775033950806
2018-04-25,1.165235161781311
2018-04-26,1.1595419645309448
2018-04-27,1.1661838293075562
2018-04-30,1.1339216232299805
2018-05-02,1.1339216232299805
2018-05-03,1.1196885108947754
2018-05-04,1.1092510223388672
2018-05-07,1.1092510223388672
2018-05-08,1.079835295677185
2018-05-09,1.017208456993103
2018-05-10,1.0029752254486084
2018-05-11,1.0162599086761475
2018-05-14,1.0039242506027222
2018-05-15,0.9583777785301208
2018-05-16,0.9469908475875854
2018-05-17,0.9488884210586548
2018-05-18,0.9469908475875854
2018-05-21,0.9488884210586548
2018-05-22,0.9156776070594788
2018-05-23,0.921370804309845
2018-05-24,0.8957509398460388
2018-05-25,0.8881598711013794
2018-05-28,0.8739265203475952
2018-05-29,0.8729774355888367
2018-05-30,0.8985975980758667
2018-06-01,0.9061884880065918
2018-06-04,0.9346550703048706
2018-06-05,0.9574285745620728
2018-06-06,0.9688151478767395
2018-06-07,0.9346550703048706
2018-06-08,0.9583777785301208
2018-06-11,0.9488884210586548
2018-06-12,0.9488884210586548
2018-06-13,0.9488884210586548
2018-06-14,0.9412975311279297
2018-06-15,0.9251664876937866
2018-06-18,0.9166265726089478
2018-06-19,0.9754577279090881
2018-06-20,0.9631218314170837
2018-06-21,0.9488884210586548
2018-06-22,0.9346550703048706
2018-06-25,0.9204219579696655
2018-06-26,0.942246675491333
2018-06-27,0.965019941329956
2018-06-28,0.9488884210586548
2018-06-29,0.9545817971229553
2018-07-02,0.9204219579696655
2018-07-03,0.9014440178871155
2018-07-04,0.9014440178871155
2018-07-05,0.8938532471656799
2018-07-06,0.8957509398460388
2018-07-10,0.8881598711013794
2018-07-11,0.8929041624069214
2018-07-12,0.8843643069267273
2018-07-13,0.9061884880065918
2018-07-16,0.9403485059738159
2018-07-17,0.9488884210586548
2018-07-18,0.9488884210586548
2018-07-19,0.9479399919509888
2018-07-20,0.9555309414863586
2018-07-23,0.9631218314170837
2018-07-24,1.0342885255813599
2018-07-25,1.0731933116912842
2018-07-26,1.0437774658203125
2018-07-27,1.0342885255813599
2018-07-30,1.0248000621795654
2018-07-31,0.9877932071685791
2018-08-01,0.944144070148468
2018-08-02,0.917574942111969
2018-08-03,0.9090350270271301
2018-08-06,0.9099842309951782
2018-08-07,0.9223200082778931
2018-08-08,0.917574942111969
2018-08-09,0.9061884880065918
2018-08-10,0.896699845790863
2018-08-13,0.9137799143791199
2018-08-14,0.9261149764060974
2018-08-15,0.9156776070594788
2018-08-16,0.9204219579696655
2018-08-17,0.9033417701721191
2018-08-20,0.9099842309951782
2018-08-21,0.9099842309951782
2018-08-22,0.9156776070594788
2018-08-23,0.9023931622505188
2018-08-24,0.9194732904434204
2018-08-27,0.9270644187927246
2018-08-28,0.9194732904434204
2018-08-29,0.9194732904434204
2018-08-30,0.9156776070594788
2018-08-31,0.9109334945678711
2018-09-03,0.8853132724761963
2018-09-04,0.8596933484077454
2018-09-05,0.8653867244720459
2018-09-06,0.8672841191291809
2018-09-10,0.8596933484077454
2018-09-11,0.8539998531341553
2018-09-12,0.8672841191291809
2018-09-13,0.8539998531341553
2018-09-14,0.8435618281364441
2018-09-17,0.8283801078796387
2018-09-18,0.8283801078796387
2018-09-19,0.8302775025367737
2018-09-20,0.8274308443069458
2018-09-21,0.816044270992279
2018-09-24,0.8483067154884338
2018-09-25,0.857795000076294
2018-09-26,0.8483067154884338
2018-09-27,0.857795000076294
2018-09-28,0.8539998531341553
2018-10-01,0.8530510663986206
2018-10-02,0.8530510663986206
2018-10-03,0.8644375205039978
2018-10-04,0.8853132724761963
2018-10-05,0.8929041624069214
2018-10-08,0.9204219579696655
2018-10-09,0.921370804309845
2018-10-10,0.9071375727653503
2018-10-11,0.9128308892250061
2018-10-15,0.9090350270271301
2018-10-16,0.9147284626960754
2018-10-17,0.943195104598999
2018-10-18,0.9688151478767395
2018-10-19,0.9906401038169861
2018-10-22,1.0323909521102905
2018-10-23,1.0295442342758179
2018-10-24,1.023850917816162
2018-10-25,1.0342885255813599
2018-10-26,1.0532666444778442
2018-10-29,1.0741418600082397
2018-10-30,1.1101999282836914
2018-10-31,1.1196885108947754
2018-11-01,1.1443601846694946
2018-11-05,1.1481550931930542
2018-11-06,1.1547976732254028
2018-11-07,1.149104118347168
2018-11-08,1.1481550931930542
2018-11-09,1.1547976732254028
2018-11-12,1.20508873462677
2018-11-13,1.219321846961975
2018-11-14,1.2221683263778687
2018-11-16,1.2772043943405151
2018-11-19,1.2999775409698486
2018-11-21,1.3189549446105957
2018-11-22,1.3616552352905273
2018-11-23,1.3664000034332275
2018-11-26,1.3664000034332275
2018-11-27,1.374940276145935
2018-11-28,1.4005601406097412
2018-11-29,1.3986618518829346
2018-11-30,1.418588399887085
2018-12-03,1.4603402614593506
2018-12-04,1.461288332939148
2018-12-05,1.4660332202911377
2018-12-06,1.4707775115966797
2018-12-07,1.451799988746643
2018-12-10,1.4233334064483643
2018-12-11,1.4223843812942505
2018-12-12,1.421434998512268
2018-12-13,1.4252309799194336
2018-12-14,1.438515305519104
2018-12-17,1.4356684684753418
2018-12-18,1.441361665725708
2018-12-19,1.4366176128387451
2018-12-20,1.4261800050735474
2018-12-21,1.4261800050735474
2018-12-26,1.4043549299240112
2018-12-27,1.4072020053863525
2018-12-28,1.4157419204711914
2019-01-02,1.4423109292984009
2019-01-03,1.4423109292984009
2019-01-04,1.4423109292984009
2019-01-07,1.4309241771697998
2019-01-08,1.40910005569458
2019-01-09,1.40910005569458
2019-01-10,1.3948664665222168
2019-01-11,1.3664000034332275
2019-01-14,1.3664000034332275
2019-01-15,1.3711440563201904
2019-01-16,1.4233334064483643
2019-01-17,1.445157527923584
2019-01-18,1.4423109292984009
2019-01-21,1.4318733215332031
2019-01-22,1.4271284341812134
2019-01-23,1.4423109292984009
2019-01-24,1.451799988746643
2019-01-28,1.4442083835601807
2019-01-29,1.4309241771697998
2019-01-30,1.4309241771697998
2019-01-31,1.4233334064483643
2019-02-01,1.4261800050735474
2019-02-04,1.4821642637252808
2019-02-05,1.5400465726852417
2019-02-06,1.4888066053390503
2019-02-07,1.4499017000198364
2019-02-08,1.5372000932693481
2019-02-11,1.60836660861969
2019-02-12,1.6007750034332275
2019-02-13,1.5998265743255615
2019-02-14,1.5941332578659058
2019-02-15,1.5874907970428467
2019-02-18,1.6928175687789917
2019-02-19,1.6615043878555298
2019-02-20,1.68332839012146
2019-02-21,1.6795332431793213
2019-02-22,1.693766474723816
2019-02-25,1.6880730390548706
2019-02-26,1.678584098815918
2019-02-27,1.670993447303772
2019-02-28,1.6368335485458374
2019-03-01,1.6273443698883057
2019-03-06,1.640628457069397
2019-03-07,1.640628457069397
2019-03-08,1.6368335485458374
2019-03-11,1.6842776536941528
2019-03-12,1.6558109521865845
2019-03-13,1.6415773630142212
2019-03-14,1.6026731729507446
2019-03-15,1.6377822160720825
2019-03-18,1.639680027961731
2019-03-19,1.631140112876892
