Date,IRCTC.NS
2020-04-07,219.96978759765625
2020-04-08,230.96487426757812
2020-04-09,242.51119995117188
2020-04-13,249.64785766601562
2020-04-15,237.99514770507812
2020-04-16,249.8896484375
2020-04-17,262.3836669921875
2020-04-20,275.49652099609375
2020-04-21,282.7782287597656
2020-04-22,277.4306335449219
2020-04-23,265.2266845703125
2020-04-24,251.96875
2020-04-27,245.17051696777344
2020-04-28,256.91986083984375
2020-04-29,255.1018829345703
2020-04-30,256.1365661621094
2020-05-04,248.01358032226562
2020-05-05,244.07777404785156
2020-05-06,235.21983337402344
2020-05-07,234.90069580078125
2020-05-08,240.1129608154297
2020-05-11,252.11375427246094
2020-05-12,264.714111328125
2020-05-13,277.943115234375
2020-05-14,268.6789855957031
2020-05-15,257.24871826171875
2020-05-18,244.38722229003906
2020-05-19,245.60569763183594
2020-05-20,257.87725830078125
2020-05-21,270.7677307128906
2020-05-22,275.1580505371094
2020-05-26,266.4644775390625
2020-05-27,269.1720886230469
2020-05-28,267.151123046875
2020-05-29,272.76953125
2020-06-01,273.8138732910156
2020-06-02,272.67279052734375
2020-06-03,269.32684326171875
2020-06-04,276.850341796875
2020-06-05,281.63714599609375
2020-06-08,296.3262634277344
2020-06-09,288.8318176269531
2020-06-10,281.3179931640625
2020-06-11,277.2178039550781
2020-06-12,275.65118408203125
2020-06-15,275.2643737792969
2020-06-16,272.9049072265625
2020-06-17,269.820068359375
2020-06-18,272.6243896484375
2020-06-19,275.3998107910156
2020-06-22,273.9396057128906
2020-06-23,280.5927429199219
2020-06-24,274.8292541503906
2020-06-25,273.1562805175781
2020-06-26,267.3348083496094
2020-06-29,262.2289123535156
2020-06-30,262.7703857421875
2020-07-01,263.6214294433594
2020-07-02,273.1562805175781
2020-07-03,271.754150390625
2020-07-06,270.91278076171875
2020-07-07,270.2648620605469
2020-07-08,268.8529968261719
2020-07-09,267.8763732910156
2020-07-10,270.9515075683594
2020-07-13,270.2552490234375
2020-07-14,263.4473571777344
2020-07-15,261.4746398925781
2020-07-16,263.8438415527344
2020-07-17,265.1493225097656
2020-07-20,266.2130432128906
2020-07-21,268.8724060058594
2020-07-22,265.5361022949219
2020-07-23,265.2556457519531
2020-07-24,262.61572265625
2020-07-27,260.1014099121094
2020-07-28,260.2367858886719
2020-07-29,261.62933349609375
2020-07-30,259.2988586425781
2020-07-31,258.36083984375
2020-08-03,259.1053466796875
2020-08-04,259.1247863769531
2020-08-05,258.5734558105469
2020-08-06,258.1092834472656
2020-08-07,257.4904479980469
2020-08-10,256.02056884765625
2020-08-11,265.36212158203125
2020-08-12,268.2147521972656
2020-08-13,267.6925964355469
2020-08-14,264.6947937011719
2020-08-17,267.586181640625
2020-08-18,266.4450988769531
2020-08-19,263.37969970703125
2020-08-20,260.52691650390625
2020-08-21,259.51153564453125
2020-08-24,258.79595947265625
2020-08-25,259.5018615722656
2020-08-26,264.8302001953125
2020-08-27,264.4820556640625
2020-08-28,264.2886657714844
2020-08-31,259.9853820800781
2020-09-01,261.3875732421875
2020-09-02,262.9831848144531
2020-09-03,264.714111328125
2020-09-04,264.0372619628906
2020-09-07,273.63983154296875
2020-09-08,266.7932434082031
2020-09-09,260.88470458984375
2020-09-10,265.12994384765625
2020-09-11,265.0719299316406
2020-09-14,264.5497741699219
2020-09-15,264.9269104003906
2020-09-16,264.4627685546875
2020-09-17,265.1009521484375
2020-09-18,271.8025207519531
2020-09-21,270.2552490234375
2020-09-22,262.19989013671875
2020-09-23,265.51678466796875
2020-09-24,258.94097900390625
2020-09-25,261.4939270019531
2020-09-28,264.3950500488281
2020-09-29,267.5475769042969
2020-09-30,267.67327880859375
2020-10-01,266.7642517089844
2020-10-05,266.13568115234375
2020-10-06,263.776123046875
2020-10-07,262.4319763183594
2020-10-08,262.1805419921875
2020-10-09,261.2909240722656
2020-10-12,258.12872314453125
2020-10-13,258.4864807128906
2020-10-14,258.7862548828125
2020-10-15,257.1326599121094
2020-10-16,256.8619079589844
2020-10-19,257.11383056640625
2020-10-20,258.1407470703125
2020-10-21,258.0535583496094
2020-10-22,257.2784729003906
2020-10-23,257.3172607421875
2020-10-26,255.90274047851562
2020-10-27,256.9393615722656
2020-10-28,258.3636169433594
2020-10-29,257.83074951171875
2020-10-30,254.84669494628906
2020-11-02,252.33731079101562
2020-11-03,252.18231201171875
2020-11-04,252.00790405273438
2020-11-05,253.9165802001953
2020-11-06,254.0716094970703
2020-11-09,254.391357421875
2020-11-10,266.30816650390625
2020-11-11,265.7074890136719
2020-11-12,267.6839904785156
2020-11-13,269.1954040527344
2020-11-14,271.0167541503906
2020-11-17,267.4610900878906
2020-11-18,264.5545654296875
2020-11-19,266.6375732421875
2020-11-20,267.6258239746094
2020-11-23,263.9829406738281
2020-11-24,263.9732971191406
2020-11-25,262.3455810546875
2020-11-26,261.8514404296875
2020-11-27,262.2583312988281
2020-12-01,263.159423828125
2020-12-02,261.5705261230469
2020-12-03,267.0251159667969
2020-12-04,304.33563232421875
2020-12-07,327.7720947265625
2020-12-08,319.4302978515625
2020-12-09,313.47186279296875
2020-12-10,281.499755859375
2020-12-11,275.34759521484375
2020-12-14,286.5861511230469
2020-12-15,279.22296142578125
2020-12-16,275.8126220703125
2020-12-17,276.09356689453125
2020-12-18,276.0257568359375
2020-12-21,266.14349365234375
2020-12-22,271.09429931640625
2020-12-23,273.5164489746094
2020-12-24,273.01263427734375
2020-12-28,274.7565612792969
2020-12-29,273.37109375
2020-12-30,278.0506286621094
2020-12-31,278.6029052734375
2021-01-01,279.998046875
2021-01-04,281.17034912109375
2021-01-05,282.2942199707031
2021-01-06,287.44854736328125
2021-01-07,288.61114501953125
2021-01-08,285.1329040527344
2021-01-11,283.0402526855469
2021-01-12,286.8672180175781
2021-01-13,283.12744140625
2021-01-14,283.5052795410156
2021-01-15,279.26171875
2021-01-18,275.8029479980469
2021-01-19,279.7073974609375
2021-01-20,281.4901123046875
2021-01-21,281.8388671875
2021-01-22,277.5662536621094
2021-01-25,276.3648376464844
2021-01-27,278.6900634765625
2021-01-28,282.3329772949219
2021-01-29,282.1489562988281
2021-02-01,282.88525390625
2021-02-02,284.93914794921875
2021-02-03,284.7163391113281
2021-02-04,294.3176574707031
2021-02-05,301.31280517578125
2021-02-08,313.65594482421875
2021-02-09,318.12237548828125
2021-02-10,313.59783935546875
2021-02-11,313.71405029296875
2021-02-12,335.5907897949219
2021-02-15,331.9478759765625
2021-02-16,324.4005432128906
2021-02-17,329.1479187011719
2021-02-18,329.64202880859375
2021-02-19,324.6426696777344
2021-02-22,313.1037292480469
2021-02-23,316.4075012207031
2021-02-24,324.65240478515625
2021-02-25,334.6316223144531
2021-02-26,340.9678039550781
2021-03-01,375.61395263671875
2021-03-02,367.70819091796875
2021-03-03,365.4701232910156
2021-03-04,380.0028991699219
2021-03-05,376.0790710449219
2021-03-08,390.5343322753906
2021-03-09,392.7142028808594
2021-03-10,391.1253356933594
2021-03-12,385.08935546875
2021-03-15,377.2803955078125
2021-03-16,368.94830322265625
2021-03-17,353.4369812011719
2021-03-18,342.32421875
2021-03-19,359.5310974121094
2021-03-22,356.159423828125
2021-03-23,356.9538879394531
2021-03-24,341.1422119140625
2021-03-25,333.64337158203125
2021-03-26,338.5942077636719
2021-03-30,340.1152648925781
2021-03-31,340.4543762207031
2021-04-01,339.4371337890625
2021-04-05,329.9229736328125
2021-04-06,327.1907653808594
2021-04-07,331.15338134765625
2021-04-08,334.52496337890625
2021-04-09,335.39697265625
2021-04-12,306.5445861816406
2021-04-13,312.28985595703125
2021-04-15,311.60198974609375
2021-04-16,315.3514099121094
2021-04-19,312.4933776855469
2021-04-20,317.7929382324219
2021-04-22,324.18731689453125
2021-04-23,331.7347106933594
2021-04-26,335.3873291015625
2021-04-27,347.4688720703125
2021-04-28,347.98236083984375
2021-04-29,347.3428955078125
2021-04-30,347.1201171875
2021-05-03,342.111083984375
2021-05-04,343.01214599609375
2021-05-05,333.99212646484375
2021-05-06,334.2924499511719
2021-05-07,328.1306457519531
2021-05-10,338.83642578125
2021-05-11,347.29443359375
2021-05-12,338.43914794921875
2021-05-14,338.6426086425781
2021-05-17,341.4425964355469
2021-05-18,355.578125
2021-05-19,360.0445861816406
2021-05-20,359.56982421875
2021-05-21,360.80023193359375
2021-05-24,365.1601257324219
2021-05-25,369.7040100097656
2021-05-26,367.01055908203125
2021-05-27,373.65692138671875
2021-05-28,367.4369201660156
2021-05-31,368.78363037109375
2021-06-01,367.1171569824219
2021-06-02,371.6416931152344
2021-06-03,372.38775634765625
2021-06-04,372.36834716796875
2021-06-07,405.909912109375
2021-06-08,415.60821533203125
2021-06-09,401.3370056152344
2021-06-10,408.1480712890625
2021-06-11,405.70648193359375
2021-06-14,400.0194091796875
2021-06-15,406.5203552246094
2021-06-16,404.97015380859375
2021-06-17,397.30657958984375
2021-06-18,389.8076477050781
2021-06-21,402.4318542480469
2021-06-22,403.6235046386719
2021-06-23,402.7030334472656
2021-06-24,401.676025390625
2021-06-25,400.88165283203125
2021-06-28,402.6061706542969
2021-06-29,403.400634765625
2021-06-30,394.09967041015625
2021-07-01,394.28375244140625
2021-07-02,399.2733459472656
2021-07-05,421.1790466308594
2021-07-06,420.26837158203125
2021-07-07,424.05657958984375
2021-07-08,425.1126403808594
2021-07-09,428.0870056152344
2021-07-12,438.4827575683594
2021-07-13,440.7208251953125
2021-07-14,439.16094970703125
2021-07-15,439.52911376953125
2021-07-16,470.212646484375
2021-07-19,469.7960205078125
2021-07-20,461.2992248535156
2021-07-22,458.2957763671875
2021-07-23,450.583740234375
2021-07-26,448.2487487792969
2021-07-27,444.809326171875
2021-07-28,442.5035095214844
2021-07-29,449.76019287109375
2021-07-30,451.7366943359375
2021-08-02,478.3994445800781
2021-08-03,478.1959533691406
2021-08-04,482.7108459472656
2021-08-05,479.174560546875
2021-08-06,482.02294921875
2021-08-09,513.1424560546875
2021-08-10,511.4759826660156
2021-08-11,498.42559814453125
2021-08-12,521.203369140625
2021-08-13,515.5645751953125
2021-08-16,509.53826904296875
2021-08-17,517.2890625
2021-08-18,526.87109375
2021-08-20,512.7742919921875
2021-08-23,494.90869140625
2021-08-24,496.9820556640625
2021-08-25,510.8753662109375
2021-08-26,508.007568359375
2021-08-27,513.2392578125
2021-08-30,522.7437744140625
2021-08-31,533.255859375
2021-09-01,532.1417236328125
2021-09-02,548.3601684570312
2021-09-03,556.1012573242188
2021-09-06,582.9384765625
2021-09-07,636.9036254882812
2021-09-08,638.744384765625
2021-09-09,638.4730834960938
2021-09-13,665.746337890625
2021-09-14,724.4005737304688
2021-09-15,713.5106811523438
2021-09-16,730.4557495117188
2021-09-17,748.6121215820312
2021-09-20,718.4808349609375
2021-09-21,703.2783813476562
2021-09-22,712.349365234375
2021-09-23,716.763671875
2021-09-24,715.8322143554688
2021-09-27,744.093017578125
2021-09-28,750.0498046875
2021-09-29,731.5294799804688
2021-09-30,737.0302734375
2021-10-01,736.0795288085938
2021-10-04,777.8546752929688
2021-10-05,808.3563842773438
2021-10-06,866.0324096679688
2021-10-07,910.1843872070312
2021-10-08,946.2064819335938
2021-10-11,926.0270385742188
2021-10-12,934.7003173828125
2021-10-13,956.3446044921875
2021-10-14,1060.10302734375
2021-10-18,1140.4613037109375
2021-10-19,1058.4150390625
2021-10-20,860.405517578125
2021-10-21,887.3566284179688
2021-10-22,896.9223022460938
2021-10-25,780.46435546875
2021-10-26,812.896728515625
2021-10-27,801.3809814453125
2021-10-28,886.2408447265625
2021-10-29,820.4640502929688
2021-11-01,829.9230346679688
2021-11-02,822.8893432617188
2021-11-03,795.3853149414062
2021-11-04,797.7137451171875
2021-11-08,807.9973754882812
2021-11-09,830.4567260742188
2021-11-10,824.4901123046875
2021-11-11,822.0161743164062
2021-11-12,839.0426635742188
2021-11-15,876.4421997070312
2021-11-16,893.5655517578125
2021-11-17,876.63623046875
2021-11-18,864.07275390625
2021-11-22,860.2890625
2021-11-23,866.158447265625
2021-11-24,837.0537109375
2021-11-25,839.7216796875
2021-11-26,798.4899291992188
2021-11-29,752.6497802734375
2021-11-30,771.4224243164062
2021-12-01,787.7211303710938
2021-12-02,796.7435913085938
2021-12-03,795.4338989257812
2021-12-06,777.4859619140625
2021-12-07,798.4899291992188
2021-12-08,825.9939575195312
2021-12-09,831.28125
2021-12-10,832.348388671875
2021-12-13,833.0761108398438
2021-12-14,829.5350341796875
2021-12-15,825.7999267578125
2021-12-16,826.7215576171875
2021-12-17,807.5609741210938
2021-12-20,770.4038696289062
2021-12-21,790.4375
2021-12-22,814.6915893554688
2021-12-23,816.2438354492188
2021-12-24,812.2177124023438
2021-12-27,813.9639282226562
2021-12-28,837.73291015625
2021-12-29,824.0050659179688
2021-12-30,808.1430053710938
2021-12-31,806.9302368164062
2022-01-03,820.4154663085938
2022-01-04,822.7438354492188
2022-01-05,815.5162353515625
2022-01-06,818.0870971679688
2022-01-07,835.259033203125
2022-01-10,847.385986328125
2022-01-11,836.6657104492188
2022-01-12,835.5499877929688
2022-01-13,842.244140625
2022-01-14,875.76318359375
2022-01-17,870.5728149414062
2022-01-18,835.4044799804688
2022-01-19,849.8114013671875
2022-01-20,854.1286010742188
2022-01-21,835.9866333007812
2022-01-24,785.6353149414062
2022-01-25,805.135498046875
2022-01-27,789.5159301757812
2022-01-28,819.3968505859375
2022-01-31,842.0985717773438
2022-02-01,831.3298950195312
2022-02-02,835.21044921875
2022-02-03,834.968017578125
2022-02-04,830.2141723632812
2022-02-07,810.6653442382812
2022-02-08,813.0422973632812
2022-02-09,824.5872192382812
2022-02-10,820.6580810546875
2022-02-11,805.9601440429688
2022-02-14,774.5269775390625
2022-02-15,796.0160522460938
2022-02-16,800.3817749023438
2022-02-17,799.2633056640625
2022-02-18,793.9143676757812
2022-02-21,781.3203735351562
2022-02-22,767.899658203125
2022-02-23,791.9694213867188
2022-02-24,717.7662963867188
2022-02-25,778.0138549804688
2022-02-28,787.1067504882812
2022-03-02,786.5718994140625
2022-03-03,777.6734008789062
2022-03-04,726.7135009765625
2022-03-07,698.2673950195312
2022-03-08,698.3160400390625
2022-03-09,714.848876953125
2022-03-10,737.2653198242188
2022-03-11,736.9249877929688
2022-03-14,732.1596069335938
2022-03-15,735.6121215820312
2022-03-16,747.1364135742188
2022-03-17,749.2760009765625
2022-03-21,749.567626953125
2022-03-22,744.753662109375
2022-03-23,745.3858642578125
2022-03-24,751.2696533203125
2022-03-25,748.8868408203125
2022-03-28,745.1913452148438
2022-03-29,746.5042114257812
2022-03-30,767.8510131835938
2022-03-31,753.4091796875
2022-04-01,776.2632446289062
2022-04-04,809.8151245117188
2022-04-05,799.74951171875
2022-04-06,770.18505859375
2022-04-07,766.1005249023438
2022-04-08,768.6289672851562
2022-04-11,779.3753662109375
2022-04-12,762.0645141601562
2022-04-13,758.855224609375
2022-04-18,746.1152954101562
2022-04-19,732.0623168945312
2022-04-20,727.0538940429688
2022-04-21,738.7727661132812
2022-04-22,734.4450073242188
2022-04-25,725.1088256835938
2022-04-26,740.1342163085938
2022-04-27,727.9291381835938
2022-04-28,736.5845947265625
2022-04-29,725.4492797851562
2022-05-02,717.2315063476562
2022-05-04,701.817138671875
2022-05-05,697.4893188476562
2022-05-06,685.18701171875
2022-05-09,671.766357421875
2022-05-10,660.0961303710938
2022-05-11,639.0410766601562
2022-05-12,603.5928344726562
2022-05-13,633.88671875
2022-05-16,635.783203125
2022-05-17,664.375244140625
2022-05-18,653.2884521484375
2022-05-19,636.8529052734375
2022-05-20,644.049560546875
2022-05-23,635.2969360351562
2022-05-24,633.254638671875
2022-05-25,629.6563720703125
2022-05-26,621.8275146484375
2022-05-27,634.5189819335938
2022-05-30,675.9967651367188
2022-05-31,673.6140747070312
2022-06-01,668.8973999023438
2022-06-02,654.601318359375
2022-06-03,647.1129760742188
2022-06-06,639.8191528320312
2022-06-07,636.7070922851562
2022-06-08,629.8021240234375
2022-06-09,631.6499633789062
2022-06-10,626.9332885742188
2022-06-13,609.4280395507812
2022-06-14,606.0726928710938
2022-06-15,606.2186279296875
2022-06-16,583.6075439453125
2022-06-17,578.0155639648438
2022-06-20,558.468017578125
2022-06-21,583.3644409179688
2022-06-22,573.5906372070312
2022-06-23,573.2990112304688
2022-06-24,580.1065673828125
2022-06-27,596.153076171875
2022-06-28,603.0093383789062
2022-06-29,584.6288452148438
2022-06-30,560.364501953125
2022-07-01,563.281982421875
2022-07-04,559.5864868164062
2022-07-05,555.1614379882812
2022-07-06,561.4342041015625
2022-07-07,566.63720703125
2022-07-08,572.8126220703125
2022-07-11,576.60546875
2022-07-12,574.0283203125
2022-07-13,576.5082397460938
2022-07-14,569.6033935546875
2022-07-15,575.0008544921875
2022-07-18,587.4004516601562
2022-07-19,591.0473022460938
2022-07-20,591.4364013671875
2022-07-21,591.1445922851562
2022-07-22,592.9924926757812
2022-07-25,582.8296508789062
2022-07-26,579.6688232421875
2022-07-27,584.4342651367188
2022-07-28,585.9417114257812
2022-07-29,619.5907592773438
2022-08-01,624.2589111328125
2022-08-02,630.1427001953125
2022-08-03,624.501953125
2022-08-04,621.4385375976562
2022-08-05,624.6964111328125
2022-08-08,640.4026489257812
2022-08-10,654.6500244140625
2022-08-11,651.6837158203125
2022-08-12,648.1341552734375
2022-08-16,649.7874755859375
2022-08-17,653.1912231445312
2022-08-18,696.0777587890625
2022-08-19,716.5463256835938
2022-08-22,694.4695434570312
2022-08-23,696.8575439453125
2022-08-24,705.9708862304688
2022-08-25,698.8555908203125
2022-08-26,700.4639282226562
2022-08-29,674.2932739257812
2022-08-30,692.7637939453125
2022-09-01,689.1575317382812
2022-09-02,694.6157836914062
2022-09-05,692.9100341796875
2022-09-06,690.375732421875
2022-09-07,688.5725708007812
2022-09-08,696.7113647460938
2022-09-09,693.7872314453125
2022-09-12,703.0468139648438
2022-09-13,701.7310180664062
2022-09-14,694.8106689453125
2022-09-15,706.0196533203125
2022-09-16,685.2098999023438
2022-09-19,674.4883422851562
2022-09-20,688.2802734375
2022-09-21,682.6270141601562
2022-09-22,683.1630859375
2022-09-23,668.4451904296875
2022-09-26,647.6842041015625
2022-09-27,659.5267333984375
2022-09-28,662.889404296875
2022-09-29,689.1087646484375
2022-09-30,688.134033203125
2022-10-03,688.2802734375
2022-10-04,701.0486450195312
2022-10-06,712.7451171875
2022-10-07,716.643798828125
2022-10-10,712.6963500976562
2022-10-11,707.2379760742188
2022-10-12,704.0215454101562
2022-10-13,705.7760009765625
2022-10-14,704.5575561523438
2022-10-17,709.5773315429688
2022-10-18,712.6475830078125
2022-10-19,724.0027465820312
2022-10-20,723.8565673828125
2022-10-21,724.7337646484375
2022-10-24,724.9774169921875
2022-10-25,721.6635131835938
2022-10-27,722.4920043945312
2022-10-28,720.6888427734375
2022-10-31,722.4432983398438
2022-11-01,723.4666748046875
2022-11-02,736.3326416015625
2022-11-03,732.3851318359375
2022-11-04,739.3054809570312
2022-11-07,744.5687866210938
2022-11-09,741.9859008789062
2022-11-10,725.6110229492188
2022-11-11,728.876220703125
2022-11-14,739.5978393554688
2022-11-15,721.9072875976562
2022-11-16,709.7235717773438
2022-11-17,708.0665893554688
2022-11-18,699.9278564453125
2022-11-21,697.4423217773438
2022-11-22,697.052490234375
2022-11-23,703.5341796875
2022-11-24,705.2398071289062
2022-11-25,703.4367065429688
2022-11-28,707.530517578125
2022-11-29,704.7037963867188
2022-11-30,717.5697631835938
2022-12-01,713.4273071289062
2022-12-02,711.6242065429688
2022-12-05,710.6493530273438
2022-12-06,698.319580078125
2022-12-07,699.1480712890625
2022-12-08,702.413330078125
2022-12-09,703.8753662109375
2022-12-12,705.5809936523438
2022-12-13,704.5575561523438
2022-12-14,716.3027954101562
2022-12-15,671.6129150390625
2022-12-16,655.140625
2022-12-19,659.6729125976562
2022-12-20,657.090087890625
2022-12-21,637.0112915039062
2022-12-22,624.730224609375
2022-12-23,591.8829345703125
2022-12-26,606.3084106445312
2022-12-27,617.0787963867188
2022-12-28,622.5858154296875
2022-12-29,617.0300903320312
2022-12-30,623.5118408203125
2023-01-02,626.0947265625
2023-01-03,627.7517700195312
2023-01-04,619.1256103515625
2023-01-05,621.0263061523438
2023-01-06,620.149169921875
2023-01-09,623.414306640625
2023-01-10,620.8314208984375
2023-01-11,624.5352172851562
2023-01-12,624.437744140625
2023-01-13,625.2662963867188
2023-01-16,623.8529663085938
2023-01-17,624.9251098632812
2023-01-18,623.950439453125
2023-01-19,624.0966186523438
2023-01-20,625.2174682617188
2023-01-23,626.5333251953125
2023-01-24,626.9232177734375
2023-01-25,611.6692504882812
2023-01-27,596.3665771484375
2023-01-30,609.0375366210938
2023-01-31,620.4901733398438
2023-02-01,612.1565551757812
2023-02-02,614.2521362304688
2023-02-03,611.57177734375
2023-02-06,618.7845458984375
2023-02-07,620.3440551757812
2023-02-08,625.0712280273438
2023-02-09,634.9644165039062
2023-02-10,627.8492431640625
2023-02-13,623.901611328125
2023-02-14,625.80224609375
2023-02-15,630.8707275390625
2023-02-16,632.8201904296875
2023-02-17,633.4537353515625
2023-02-20,625.6073608398438
2023-02-21,626.2897338867188
2023-02-22,606.9340209960938
2023-02-23,590.2734375
2023-02-24,595.712646484375
2023-02-27,587.8723754882812
2023-02-28,597.0846557617188
2023-03-01,599.1427001953125
2023-03-02,597.0357055664062
2023-03-03,601.69091796875
2023-03-06,603.50390625
2023-03-08,605.9049682617188
2023-03-09,602.7688598632812
2023-03-10,599.7308349609375
2023-03-13,589.636474609375
2023-03-14,591.302490234375
2023-03-15,593.5565795898438
2023-03-16,591.4005126953125
2023-03-17,599.4368286132812
2023-03-20,592.3805541992188
2023-03-21,594.6346435546875
2023-03-22,592.674560546875
2023-03-23,593.0665893554688
2023-03-24,588.0682983398438
2023-03-27,570.4768676757812
2023-03-28,549.0140991210938
2023-03-29,553.2281494140625
2023-03-31,561.3624267578125
2023-04-03,558.9124755859375
2023-04-05,555.3353271484375
2023-04-06,558.5204467773438
2023-04-10,569.6927490234375
2023-04-11,573.2208862304688
2023-04-12,572.73095703125
2023-04-13,580.816162109375
2023-04-17,584.7363891601562
2023-04-18,591.4984130859375
2023-04-19,594.5856323242188
2023-04-20,589.7344970703125
2023-04-21,590.9595336914062
2023-04-24,591.3515625
2023-04-25,595.76171875
2023-04-26,596.0557250976562
2023-04-27,593.9976196289062
2023-04-28,605.4639282226562
2023-05-02,614.4313354492188
2023-05-03,615.1663208007812
2023-05-04,618.9883422851562
2023-05-05,612.9122314453125
2023-05-08,615.5582275390625
2023-05-09,610.1680908203125
2023-05-10,611.834228515625
2023-05-11,614.0883178710938
2023-05-12,615.9013671875
2023-05-15,619.7234497070312
2023-05-16,613.647216796875
2023-05-17,610.315185546875
2023-05-18,602.5728759765625
2023-05-19,598.1627807617188
2023-05-22,611.0501098632812
2023-05-23,611.8831787109375
2023-05-24,606.5420532226562
2023-05-25,606.198974609375
2023-05-26,611.8831787109375
2023-05-29,632.8558959960938
2023-05-30,630.8958129882812
2023-05-31,636.531005859375
2023-06-01,636.531005859375
2023-06-02,632.5619506835938
2023-06-05,630.7978515625
2023-06-06,630.1607666015625
2023-06-07,639.8631591796875
2023-06-08,631.140869140625
2023-06-09,627.3677368164062
2023-06-12,633.0029907226562
2023-06-13,634.6688842773438
2023-06-14,630.6508178710938
2023-06-15,630.1607666015625
2023-06-16,651.7214965820312
2023-06-19,654.5145874023438
2023-06-20,650.7904663085938
2023-06-21,649.1243896484375
2023-06-22,632.0227661132812
2023-06-23,615.2642822265625
2023-06-26,619.8214721679688
2023-06-27,618.0084228515625
2023-06-28,616.2443237304688
2023-06-30,622.4185180664062
2023-07-03,620.4584350585938
2023-07-04,616.1464233398438
2023-07-05,618.0084228515625
2023-07-06,619.6744384765625
2023-07-07,618.0574951171875
2023-07-10,603.60205078125
2023-07-11,606.6399536132812
2023-07-12,608.3060913085938
2023-07-13,605.4149780273438
2023-07-14,610.4132080078125
2023-07-17,613.0592041015625
2023-07-18,610.4132080078125
2023-07-19,613.01025390625
2023-07-20,612.667236328125
2023-07-21,610.6581420898438
2023-07-24,607.9140625
2023-07-25,607.0810546875
2023-07-26,607.6200561523438
2023-07-27,607.1300659179688
2023-07-28,618.0574951171875
2023-07-31,627.8577270507812
