Date,LTM.SN
2016-07-11,253.81581115722656
2016-07-12,278.8880920410156
2016-07-13,294.6145935058594
2016-07-14,305.7794494628906
2016-07-15,314.3686828613281
2016-07-18,319.01373291015625
2016-07-19,321.48370361328125
2016-07-20,322.1790771484375
2016-07-21,320.3766784667969
2016-07-22,320.999755859375
2016-07-25,320.6325988769531
2016-07-26,321.57269287109375
2016-07-27,325.7560729980469
2016-07-28,321.2834777832031
2016-07-29,317.8622131347656
2016-08-01,314.7079772949219
2016-08-02,307.6708679199219
2016-08-03,308.7111511230469
2016-08-04,323.7144470214844
2016-08-05,321.1833190917969
2016-08-08,323.22491455078125
2016-08-09,322.00103759765625
2016-08-10,320.9775085449219
2016-08-11,318.91363525390625
2016-08-12,318.15704345703125
2016-08-16,316.7607727050781
2016-08-17,314.26300048828125
2016-08-18,314.18511962890625
2016-08-19,312.92230224609375
2016-08-22,308.288330078125
2016-08-23,309.81817626953125
2016-08-24,306.08538818359375
2016-08-25,304.5110778808594
2016-08-26,303.148193359375
2016-08-29,308.6443786621094
2016-08-30,306.5193176269531
2016-08-31,301.1510925292969
2016-09-01,300.6392517089844
2016-09-02,299.4599304199219
2016-09-05,298.3083801269531
2016-09-06,297.4906311035156
2016-09-07,296.1166076660156
2016-09-08,303.14263916015625
2016-09-09,298.6811218261719
2016-09-12,294.40875244140625
2016-09-13,295.7049560546875
2016-09-14,293.38519287109375
2016-09-15,294.5812072753906
2016-09-16,292.77880859375
2016-09-20,291.6717834472656
2016-09-21,299.1539611816406
2016-09-22,305.9407958984375
2016-09-23,297.8466491699219
2016-09-26,298.208251953125
2016-09-27,297.14013671875
2016-09-28,296.5616455078125
2016-09-29,298.7423095703125
2016-09-30,294.1584167480469
2016-10-03,297.1512756347656
2016-10-04,306.98663330078125
2016-10-05,316.5493469238281
2016-10-06,314.94720458984375
2016-10-07,314.5244445800781
2016-10-11,316.24896240234375
2016-10-12,320.4656982421875
2016-10-13,325.1663818359375
2016-10-14,329.9839172363281
2016-10-17,331.9698791503906
2016-10-18,333.12139892578125
2016-10-19,336.6761779785156
2016-10-20,341.4881286621094
2016-10-21,354.2662658691406
2016-10-24,359.3897705078125
2016-10-25,359.2562561035156
2016-10-26,351.4847412109375
2016-10-27,350.8783874511719
2016-10-28,348.05242919921875
2016-11-02,345.3043518066406
2016-11-03,335.86395263671875
2016-11-04,336.1588134765625
2016-11-07,347.1456604003906
2016-11-08,355.6903991699219
2016-11-09,353.8935241699219
2016-11-10,341.3546142578125
2016-11-11,328.92138671875
2016-11-14,324.1761779785156
2016-11-15,335.3799743652344
2016-11-16,335.5412902832031
2016-11-17,329.14385986328125
2016-11-18,327.5528869628906
2016-11-21,340.14190673828125
2016-11-22,333.2382507324219
2016-11-23,333.5108337402344
2016-11-24,334.59564208984375
2016-11-25,329.1883850097656
2016-11-28,328.57647705078125
2016-11-29,327.3081359863281
2016-11-30,330.5903015136719
2016-12-01,334.3508605957031
2016-12-02,328.2983093261719
2016-12-05,329.961669921875
2016-12-06,332.4538879394531
2016-12-07,336.8374938964844
2016-12-09,338.8846740722656
2016-12-12,330.1007385253906
2016-12-13,332.4260559082031
2016-12-14,328.78228759765625
2016-12-15,331.8808898925781
2016-12-16,322.6185607910156
2016-12-19,327.0633850097656
2016-12-20,329.9004821777344
2016-12-21,326.48480224609375
2016-12-22,317.9400939941406
2016-12-23,308.7333984375
2016-12-26,312.3716125488281
2016-12-27,312.81103515625
2016-12-28,318.50750732421875
2016-12-29,315.37554931640625
2016-12-30,313.94036865234375
2017-01-03,310.085205078125
2017-01-04,315.9596862792969
2017-01-05,315.68707275390625
2017-01-06,314.7358093261719
2017-01-09,313.8291015625
2017-01-10,320.1430358886719
2017-01-11,333.3829040527344
2017-01-12,339.7635803222656
2017-01-13,338.6621398925781
2017-01-16,334.718017578125
2017-01-17,340.0918273925781
2017-01-18,341.1821594238281
2017-01-19,339.7190856933594
2017-01-20,343.0123596191406
2017-01-23,339.0738220214844
2017-01-24,336.9487609863281
2017-01-25,336.6928405761719
2017-01-26,336.7540588378906
2017-01-27,335.9529724121094
2017-01-30,330.51239013671875
2017-01-31,331.7029113769531
2017-02-01,329.9839172363281
2017-02-02,337.7331237792969
2017-02-03,339.2351379394531
2017-02-06,333.9447326660156
2017-02-07,338.1893005371094
2017-02-08,339.88043212890625
2017-02-09,345.3377380371094
2017-02-10,355.0840148925781
2017-02-13,360.7804870605469
2017-02-14,360.724853515625
2017-02-15,364.31292724609375
2017-02-16,370.6714172363281
2017-02-17,370.2653503417969
2017-02-20,368.9969482421875
2017-02-21,369.91485595703125
2017-02-22,369.41424560546875
2017-02-23,368.7522277832031
2017-02-24,362.51611328125
2017-02-27,363.2170715332031
2017-02-28,365.93182373046875
2017-03-01,369.5588684082031
2017-03-02,366.3489990234375
2017-03-03,368.312744140625
2017-03-06,368.8578796386719
2017-03-07,367.9901123046875
2017-03-08,367.43377685546875
2017-03-09,366.8941955566406
2017-03-10,370.7993469238281
2017-03-13,383.3494567871094
2017-03-14,382.0142822265625
2017-03-15,403.3149108886719
2017-03-16,435.47442626953125
2017-03-17,435.6468505859375
2017-03-20,444.7756652832031
2017-03-21,449.8212890625
2017-03-22,451.7015686035156
2017-03-23,453.5262145996094
2017-03-24,464.9580993652344
2017-03-27,465.7536315917969
2017-03-28,487.2600402832031
2017-03-29,484.016845703125
2017-03-30,478.40936279296875
2017-03-31,464.89691162109375
2017-04-03,461.1752624511719
2017-04-04,476.3454895019531
2017-04-05,481.1963806152344
2017-04-06,478.737548828125
2017-04-07,479.41070556640625
2017-04-10,484.3172607421875
2017-04-11,486.28094482421875
2017-04-12,488.0944519042969
2017-04-13,487.337890625
2017-04-17,490.09716796875
2017-04-18,488.4226989746094
2017-04-19,488.4226989746094
2017-04-20,483.521728515625
2017-04-21,481.1518859863281
2017-04-24,484.8123474121094
2017-04-25,487.4046630859375
2017-04-26,482.6650085449219
2017-04-27,469.5030517578125
2017-04-28,468.39605712890625
2017-05-02,475.2162170410156
2017-05-03,475.35528564453125
2017-05-04,472.78521728515625
2017-05-05,472.0564880371094
2017-05-08,472.1788635253906
2017-05-09,459.256103515625
2017-05-10,466.4657287597656
2017-05-11,459.4118347167969
2017-05-12,464.4463195800781
2017-05-15,477.9736328125
2017-05-16,461.7406311035156
2017-05-17,446.2942810058594
2017-05-18,417.5268249511719
2017-05-19,415.3624267578125
2017-05-22,413.3821105957031
2017-05-23,421.0802001953125
2017-05-24,427.1438903808594
2017-05-25,421.64923095703125
2017-05-29,422.9657287597656
2017-05-30,423.4510192871094
2017-05-31,416.56732177734375
2017-06-01,422.1233825683594
2017-06-02,423.0661315917969
2017-06-05,425.79949951171875
2017-06-06,433.5980224609375
2017-06-07,434.51287841796875
2017-06-08,422.8206787109375
2017-06-09,419.33978271484375
2017-06-12,420.4554748535156
2017-06-13,425.7548522949219
2017-06-14,421.5432434082031
2017-06-15,415.7138977050781
2017-06-16,413.24267578125
2017-06-19,419.2895812988281
2017-06-20,415.26202392578125
2017-06-21,407.1343994140625
2017-06-22,407.53607177734375
2017-06-23,409.9793395996094
2017-06-27,409.9012145996094
2017-06-28,408.3226013183594
2017-06-29,408.8134765625
2017-06-30,411.5691833496094
2017-07-03,412.07122802734375
2017-07-04,420.85150146484375
2017-07-05,434.8586730957031
2017-07-06,427.2442932128906
2017-07-07,427.1773376464844
2017-07-10,428.37109375
2017-07-11,421.5320739746094
2017-07-12,433.9270935058594
2017-07-13,439.1875
2017-07-14,444.7713928222656
2017-07-17,453.2225646972656
2017-07-18,448.375
2017-07-19,448.7543029785156
2017-07-20,442.2723083496094
2017-07-21,436.96173095703125
2017-07-24,436.5321960449219
2017-07-25,435.7344970703125
2017-07-26,433.44183349609375
2017-07-27,430.9259948730469
2017-07-28,434.8307800292969
2017-07-31,426.6195068359375
2017-08-01,426.07843017578125
2017-08-02,440.17486572265625
2017-08-03,437.2239074707031
2017-08-04,440.5597839355469
2017-08-07,445.57470703125
2017-08-08,445.17303466796875
2017-08-09,437.3075866699219
2017-08-10,425.275146484375
2017-08-11,422.20147705078125
2017-08-14,428.8564453125
2017-08-16,425.2193603515625
2017-08-17,427.5733947753906
2017-08-18,435.5671691894531
2017-08-21,434.17816162109375
2017-08-22,425.96685791015625
2017-08-23,425.77716064453125
2017-08-24,423.4956359863281
2017-08-25,433.5366516113281
2017-08-28,431.2160339355469
2017-08-29,430.02789306640625
2017-08-30,435.3719177246094
2017-08-31,439.5556640625
2017-09-01,445.61932373046875
2017-09-04,444.0350646972656
2017-09-05,446.2663879394531
2017-09-06,444.87738037109375
2017-09-07,452.39697265625
2017-09-08,451.8447265625
2017-09-11,460.21221923828125
2017-09-12,464.7306823730469
2017-09-13,467.46405029296875
2017-09-14,469.9742736816406
2017-09-15,472.3116149902344
2017-09-20,488.66168212890625
2017-09-21,498.7138366699219
2017-09-22,498.71942138671875
2017-09-25,485.3147277832031
2017-09-26,474.1580505371094
2017-09-27,473.6001892089844
2017-09-28,470.2532043457031
2017-09-29,469.19329833984375
2017-10-02,473.6001892089844
2017-10-03,483.86431884765625
2017-10-04,485.2589416503906
2017-10-05,495.91351318359375
2017-10-06,495.85772705078125
2017-10-10,494.6361083984375
2017-10-11,484.9800109863281
2017-10-12,478.1186828613281
2017-10-13,482.5255126953125
2017-10-16,479.84234619140625
2017-10-17,471.6143493652344
2017-10-18,474.86651611328125
2017-10-19,473.9181823730469
2017-10-20,486.04547119140625
2017-10-23,487.55718994140625
2017-10-24,486.2741394042969
2017-10-25,485.9952392578125
2017-10-26,485.392822265625
2017-10-30,491.54010009765625
2017-10-31,489.4872741699219
2017-11-02,477.6947021484375
2017-11-03,474.35888671875
2017-11-06,475.2848815917969
2017-11-07,470.65484619140625
2017-11-08,475.3294982910156
2017-11-09,471.0174255371094
2017-11-10,459.1076965332031
2017-11-13,461.7629699707031
2017-11-14,455.59893798828125
2017-11-15,457.1887512207031
2017-11-16,479.6247863769531
2017-11-17,494.0168762207031
2017-11-20,465.41119384765625
2017-11-21,482.9159851074219
2017-11-22,479.5020446777344
2017-11-23,469.9742736816406
2017-11-24,472.5738220214844
2017-11-27,472.8973083496094
2017-11-28,479.4964599609375
2017-11-29,472.44549560546875
2017-11-30,453.428955078125
2017-12-01,453.7469482421875
2017-12-04,451.00799560546875
2017-12-05,446.3612365722656
2017-12-06,444.0238952636719
2017-12-07,442.02685546875
2017-12-11,444.537109375
2017-12-12,447.3318786621094
2017-12-13,454.7398376464844
2017-12-14,454.4554138183594
2017-12-15,462.9121398925781
2017-12-18,486.603271484375
2017-12-19,489.3924255371094
2017-12-20,484.723388671875
2017-12-21,472.9642639160156
2017-12-22,482.3804931640625
2017-12-26,478.0628967285156
2017-12-27,473.99627685546875
2017-12-28,481.8840026855469
2017-12-29,486.3132019042969
2018-01-02,486.68695068359375
2018-01-03,483.2228088378906
2018-01-04,490.3630676269531
2018-01-05,496.683349609375
2018-01-08,506.9697265625
2018-01-09,513.3067626953125
2018-01-10,512.9329833984375
2018-01-11,517.0275268554688
2018-01-12,538.0912475585938
2018-01-15,538.6044921875
2018-01-17,557.5485229492188
2018-01-18,562.965087890625
2018-01-19,568.822265625
2018-01-22,566.8699340820312
2018-01-23,564.9732666015625
2018-01-24,565.252197265625
2018-01-25,569.3800659179688
2018-01-26,570.7189331054688
2018-01-29,583.8837890625
2018-01-30,574.400634765625
2018-01-31,578.4728393554688
2018-02-01,574.51220703125
2018-02-02,562.6861572265625
2018-02-05,548.7849731445312
2018-02-06,557.4703979492188
2018-02-07,551.81396484375
2018-02-08,531.4642333984375
2018-02-09,512.2914428710938
2018-02-12,523.2194213867188
2018-02-13,518.7400512695312
2018-02-14,532.7137451171875
2018-02-15,536.9476928710938
2018-02-16,530.0361938476562
2018-02-19,535.5197143554688
2018-02-20,546.09619140625
2018-02-21,551.2728271484375
2018-02-22,551.295166015625
2018-02-23,551.2059326171875
2018-02-26,550.5532836914062
2018-02-27,549.9452514648438
2018-02-28,543.474365234375
2018-03-01,533.2938842773438
2018-03-02,525.4619750976562
2018-03-05,517.3231811523438
2018-03-06,517.4403686523438
2018-03-07,513.2454223632812
2018-03-08,528.189697265625
2018-03-09,538.2809448242188
2018-03-12,543.4575805664062
2018-03-13,544.511962890625
2018-03-14,543.3237915039062
2018-03-15,529.5564575195312
2018-03-16,534.5322875976562
2018-03-19,527.93310546875
2018-03-20,524.2179565429688
2018-03-21,513.6860961914062
2018-03-22,513.7921142578125
2018-03-23,511.3543395996094
2018-03-26,510.51202392578125
2018-03-27,511.63323974609375
2018-03-28,509.3572998046875
2018-03-29,523.5094604492188
2018-04-02,521.8416137695312
2018-04-03,519.9560546875
2018-04-04,517.8865966796875
2018-04-05,531.893798828125
2018-04-06,531.0514526367188
2018-04-09,530.303955078125
2018-04-10,520.4191284179688
2018-04-11,521.2614135742188
2018-04-12,527.4534301757812
2018-04-13,524.139892578125
2018-04-16,520.8709716796875
2018-04-17,523.9278564453125
2018-04-18,536.0997924804688
2018-04-19,529.6122436523438
2018-04-20,519.9170532226562
2018-04-23,522.3883056640625
2018-04-24,519.5321044921875
2018-04-25,517.0386962890625
2018-04-26,514.9021606445312
2018-04-27,518.4667358398438
2018-04-30,524.7200317382812
2018-05-02,511.588623046875
2018-05-03,503.58929443359375
2018-05-04,495.56768798828125
2018-05-07,502.44573974609375
2018-05-08,502.6019287109375
2018-05-09,494.3683166503906
2018-05-10,493.02947998046875
2018-05-11,489.93914794921875
2018-05-14,480.8897399902344
2018-05-15,476.90118408203125
2018-05-16,482.301025390625
2018-05-17,476.1871643066406
2018-05-18,466.2018127441406
2018-05-22,458.1968688964844
2018-05-23,454.4593811035156
2018-05-24,444.62469482421875
2018-05-25,453.08709716796875
2018-05-28,448.1334533691406
2018-05-29,434.1261901855469
2018-05-30,425.39044189453125
2018-05-31,424.35284423828125
2018-06-01,416.5821533203125
2018-06-04,431.8279113769531
2018-06-05,426.95794677734375
2018-06-06,411.9298095703125
2018-06-07,397.02435302734375
2018-06-08,412.721923828125
2018-06-11,418.4286193847656
2018-06-12,421.630615234375
2018-06-13,430.3495788574219
2018-06-14,424.43096923828125
2018-06-15,411.69549560546875
2018-06-18,405.5871887207031
2018-06-19,411.5950927734375
2018-06-20,403.14385986328125
2018-06-21,394.5921936035156
2018-06-22,391.62451171875
2018-06-25,378.33123779296875
2018-06-26,371.0346984863281
2018-06-27,360.7816162109375
2018-06-28,367.25811767578125
2018-06-29,361.6016540527344
2018-07-03,362.2543640136719
2018-07-04,359.72174072265625
2018-07-05,357.998046875
2018-07-06,369.411376953125
2018-07-09,368.4407653808594
2018-07-10,368.53558349609375
2018-07-11,366.1926574707031
2018-07-12,366.8118896484375
2018-07-13,369.99151611328125
2018-07-17,386.3194580078125
2018-07-18,390.9774169921875
2018-07-19,386.6876220703125
2018-07-20,396.717529296875
2018-07-23,391.3790588378906
2018-07-24,403.8578796386719
2018-07-25,420.14117431640625
2018-07-26,417.1734619140625
2018-07-27,403.93597412109375
2018-07-30,399.2222595214844
2018-07-31,405.1074523925781
2018-08-01,398.26837158203125
2018-08-02,394.87109375
2018-08-03,403.4617919921875
2018-08-06,396.4442138671875
2018-08-07,388.4224853515625
2018-08-08,377.1430358886719
2018-08-09,364.4410705566406
2018-08-10,365.02679443359375
2018-08-13,358.89056396484375
2018-08-14,364.34063720703125
2018-08-16,361.31158447265625
2018-08-17,357.14453125
2018-08-20,352.45867919921875
2018-08-21,343.4049987792969
2018-08-22,340.54327392578125
2018-08-23,336.5658874511719
2018-08-24,335.7960510253906
2018-08-27,342.94757080078125
2018-08-28,349.3125
2018-08-29,362.0088806152344
2018-08-30,353.09466552734375
2018-08-31,355.7666931152344
2018-09-03,347.8565368652344
2018-09-04,340.2587585449219
2018-09-05,330.5356750488281
2018-09-06,335.35540771484375
2018-09-07,345.357421875
2018-09-10,336.7276611328125
2018-09-11,329.2749328613281
2018-09-12,334.7640686035156
2018-09-13,349.3180847167969
2018-09-14,348.1466064453125
2018-09-20,362.3547668457031
2018-09-21,361.95867919921875
2018-09-24,357.9255065917969
2018-09-25,352.4754333496094
2018-09-26,353.6246032714844
2018-09-27,356.9381408691406
2018-09-28,348.9778137207031
2018-10-01,339.9798889160156
2018-10-02,355.3594665527344
2018-10-03,360.9322509765625
2018-10-04,359.2308654785156
2018-10-05,353.1336975097656
2018-10-08,375.6089782714844
2018-10-09,370.2816162109375
2018-10-10,365.9974365234375
2018-10-11,359.6771545410156
2018-10-12,351.90643310546875
2018-10-16,352.525634765625
2018-10-17,350.4783630371094
2018-10-18,343.6783447265625
2018-10-19,336.5491638183594
2018-10-22,334.5856018066406
2018-10-23,343.2097473144531
2018-10-24,352.33038330078125
2018-10-25,353.40704345703125
2018-10-26,356.6257629394531
2018-10-29,345.6865539550781
2018-10-30,342.93084716796875
2018-10-31,353.1002502441406
2018-11-05,365.3893737792969
2018-11-06,358.77899169921875
2018-11-07,356.63690185546875
2018-11-08,357.7079772949219
2018-11-09,354.4111328125
2018-11-12,350.0934753417969
2018-11-13,346.2778625488281
2018-11-14,348.6263427734375
2018-11-15,354.71795654296875
2018-11-16,359.1583251953125
2018-11-19,356.9548645019531
2018-11-20,348.7379150390625
2018-11-21,362.79541015625
2018-11-22,357.81396484375
2018-11-23,374.1920471191406
2018-11-26,378.95599365234375
2018-11-27,379.0173645019531
2018-11-28,369.8353576660156
2018-11-29,379.279541015625
2018-11-30,384.5065002441406
2018-12-03,383.011474609375
2018-12-04,383.61395263671875
2018-12-05,383.2122802734375
2018-12-06,376.8975830078125
2018-12-07,373.4389953613281
2018-12-10,365.5009460449219
2018-12-11,382.8162841796875
2018-12-12,384.4786071777344
2018-12-13,394.56988525390625
2018-12-14,393.5881042480469
2018-12-17,386.2413635253906
2018-12-18,390.4195556640625
2018-12-19,391.0834045410156
2018-12-20,384.3280029296875
2018-12-21,382.47039794921875
2018-12-24,382.82183837890625
2018-12-26,384.59576416015625
2018-12-27,387.373779296875
2018-12-28,386.8159484863281
2019-01-02,400.527587890625
2019-01-03,406.1952209472656
2019-01-04,415.5836486816406
2019-01-07,423.4547424316406
2019-01-08,434.2489013671875
2019-01-09,443.49786376953125
2019-01-10,444.68603515625
2019-01-11,446.1419677734375
2019-01-14,443.2021789550781
2019-01-15,439.57623291015625
2019-01-16,433.99786376953125
2019-01-17,433.4400329589844
2019-01-18,447.6648864746094
2019-01-21,443.469970703125
2019-01-22,438.4605712890625
2019-01-23,437.8469543457031
2019-01-24,438.4605712890625
2019-01-25,438.739501953125
2019-01-28,436.5750732421875
2019-01-29,438.1816711425781
2019-01-30,429.53515625
2019-01-31,437.28912353515625
2019-02-01,432.3243408203125
2019-02-04,441.2274475097656
2019-02-05,441.578857421875
2019-02-06,426.7459716796875
2019-02-07,432.0454406738281
2019-02-08,429.4793701171875
2019-02-11,424.068359375
2019-02-12,429.200439453125
2019-02-13,428.8936462402344
2019-02-14,426.8575439453125
2019-02-15,429.423583984375
2019-02-18,423.956787109375
2019-02-19,426.0207824707031
2019-02-20,426.1881408691406
2019-02-21,429.53515625
2019-02-22,432.3243408203125
2019-02-25,438.962646484375
2019-02-26,437.28912353515625
2019-02-27,430.6508483886719
2019-02-28,425.0724792480469
2019-03-01,421.1675720214844
2019-03-04,416.70489501953125
2019-03-05,410.0108337402344
2019-03-06,411.07073974609375
2019-03-07,412.2979736328125
2019-03-08,417.8094177246094
2019-03-11,427.86163330078125
2019-03-12,424.2357177734375
2019-03-13,440.6919250488281
2019-03-14,436.2292175292969
2019-03-15,433.99786376953125
2019-03-18,431.20867919921875
2019-03-19,435.1023864746094
2019-03-20,426.2439270019531
2019-03-21,423.3431701660156
2019-03-22,409.8992614746094
2019-03-25,406.775390625
2019-03-26,404.7113952636719
2019-03-27,396.62274169921875
2019-03-28,394.9491882324219
2019-03-29,403.595703125
2019-04-01,404.4882507324219
2019-04-02,402.87054443359375
2019-04-03,412.7777099609375
2019-04-04,412.8000183105469
2019-04-05,408.6162414550781
2019-04-08,404.4324645996094
2019-04-09,405.5481262207031
2019-04-10,409.73193359375
2019-04-11,407.77947998046875
2019-04-12,400.01995849609375
2019-04-15,396.9574279785156
2019-04-16,403.3167724609375
2019-04-17,400.527587890625
2019-04-18,398.017333984375
2019-04-22,389.9286804199219
2019-04-23,389.370849609375
2019-04-24,383.011474609375
2019-04-25,373.5840148925781
2019-04-26,369.8465270996094
2019-04-29,369.23291015625
2019-04-30,374.6996765136719
2019-05-02,375.3133239746094
2019-05-03,373.13775634765625
2019-05-06,371.9104919433594
2019-05-07,362.683837890625
2019-05-08,376.5405578613281
2019-05-09,369.2886962890625
2019-05-10,369.7907409667969
2019-05-13,350.9963684082031
2019-05-14,352.2793884277344
2019-05-15,350.00897216796875
2019-05-16,341.9592590332031
2019-05-17,329.13995361328125
2019-05-20,320.81689453125
2019-05-22,328.0298767089844
2019-05-23,329.12884521484375
2019-05-24,326.3451843261719
2019-05-27,325.74267578125
2019-05-28,322.15576171875
2019-05-29,330.4620666503906
2019-05-30,340.95513916015625
2019-05-31,346.9798583984375
2019-06-03,355.3475341796875
2019-06-04,354.2262878417969
