Date,JKCEMENT.NS
2016-01-08,527.4741821289062
2016-01-11,501.9163513183594
2016-01-12,494.6944885253906
2016-01-13,492.4435729980469
2016-01-14,480.954345703125
2016-01-15,470.1216125488281
2016-01-18,438.74884033203125
2016-01-19,443.6728820800781
2016-01-20,428.4319763183594
2016-01-21,425.57147216796875
2016-01-22,482.3143615722656
2016-01-25,478.2344665527344
2016-01-27,478.5157775878906
2016-01-28,472.4664001464844
2016-01-29,465.6665954589844
2016-02-01,461.3053894042969
2016-02-02,445.6424255371094
2016-02-03,432.46502685546875
2016-02-04,439.2647399902344
2016-02-05,436.0289611816406
2016-02-08,431.8085021972656
2016-02-09,425.3838195800781
2016-02-10,419.0061340332031
2016-02-11,415.4890441894531
2016-02-12,416.6144714355469
2016-02-15,424.8680114746094
2016-02-16,410.79949951171875
2016-02-17,415.2076110839844
2016-02-18,424.8680114746094
2016-02-19,425.6183166503906
2016-02-22,426.32171630859375
2016-02-23,445.6893005371094
2016-02-24,457.1785888671875
2016-02-25,455.3965759277344
2016-02-26,450.23809814453125
2016-02-29,448.6437072753906
2016-03-01,465.5727844238281
2016-03-02,474.107666015625
2016-03-03,514.437255859375
2016-03-04,514.859375
2016-03-08,511.4829406738281
2016-03-09,515.8441162109375
2016-03-10,524.09765625
2016-03-11,547.4981689453125
2016-03-14,536.71240234375
2016-03-15,541.917724609375
2016-03-16,554.626220703125
2016-03-17,562.7859497070312
2016-03-18,581.5906982421875
2016-03-21,586.5617065429688
2016-03-22,599.5985107421875
2016-03-23,592.4703979492188
2016-03-28,606.7733764648438
2016-03-29,605.64794921875
2016-03-30,608.3677978515625
2016-03-31,633.550537109375
2016-04-01,619.2006225585938
2016-04-04,618.6846923828125
2016-04-05,604.6632080078125
2016-04-06,628.016845703125
2016-04-07,622.7177124023438
2016-04-08,621.123291015625
2016-04-11,630.3615112304688
2016-04-12,621.4046630859375
2016-04-13,620.2791137695312
2016-04-18,614.3703002929688
2016-04-20,598.4729614257812
2016-04-21,585.2954711914062
2016-04-22,585.2487182617188
2016-04-25,571.836669921875
2016-04-26,571.8836059570312
2016-04-27,574.4158935546875
2016-04-28,572.1650390625
2016-04-29,556.408203125
2016-05-02,546.935546875
2016-05-03,555.8924560546875
2016-05-04,547.3106079101562
2016-05-05,542.62109375
2016-05-06,525.739013671875
2016-05-09,532.21044921875
2016-05-10,529.490478515625
2016-05-11,526.1141357421875
2016-05-12,552.9380493164062
2016-05-13,552.3753662109375
2016-05-16,545.294189453125
2016-05-17,546.3727416992188
2016-05-18,552.9380493164062
2016-05-19,551.0621337890625
2016-05-20,549.9837036132812
2016-05-23,556.0330810546875
2016-05-24,555.5172729492188
2016-05-25,560.5819702148438
2016-05-26,558.190185546875
2016-05-27,559.2219848632812
2016-05-30,552.3753662109375
2016-05-31,545.90380859375
2016-06-01,549.1864624023438
2016-06-02,541.5426025390625
2016-06-03,574.744140625
2016-06-06,586.3272705078125
2016-06-07,589.1409301757812
2016-06-08,586.843017578125
2016-06-09,575.400634765625
2016-06-10,584.217041015625
2016-06-13,574.3220825195312
2016-06-14,578.9178466796875
2016-06-15,590.313232421875
2016-06-16,592.5172729492188
2016-06-17,609.8215942382812
2016-06-20,614.0889892578125
2016-06-21,607.1016235351562
2016-06-22,598.52001953125
2016-06-23,605.0852661132812
2016-06-24,598.0040893554688
2016-06-27,610.5718383789062
2016-06-28,618.6377563476562
2016-06-29,620.3729858398438
2016-06-30,624.8748168945312
2016-07-01,632.8938598632812
2016-07-04,657.6544189453125
2016-07-05,656.9509887695312
2016-07-07,670.9255981445312
2016-07-08,660.79638671875
2016-07-11,680.2108764648438
2016-07-12,663.7039184570312
2016-07-13,670.12841796875
2016-07-14,673.035888671875
2016-07-15,663.32861328125
2016-07-18,663.0004272460938
2016-07-19,658.0764770507812
2016-07-20,662.718994140625
2016-07-21,663.7039184570312
2016-07-22,662.0624389648438
2016-07-25,658.8268432617188
2016-07-26,661.2792358398438
2016-07-27,661.84521484375
2016-07-28,660.8076171875
2016-07-29,672.8814086914062
2016-08-01,668.5424194335938
2016-08-02,686.2286987304688
2016-08-03,683.681884765625
2016-08-04,693.5863037109375
2016-08-05,706.2259521484375
2016-08-08,723.2520751953125
2016-08-09,705.5186157226562
2016-08-10,703.3018798828125
2016-08-11,714.809814453125
2016-08-12,706.650634765625
2016-08-16,725.185791015625
2016-08-17,747.1168212890625
2016-08-18,743.2493896484375
2016-08-19,749.1919555664062
2016-08-22,747.25830078125
2016-08-23,740.0894165039062
2016-08-24,738.9103393554688
2016-08-25,735.7975463867188
2016-08-26,735.0902099609375
2016-08-29,748.20166015625
2016-08-30,754.9931030273438
2016-08-31,750.889892578125
2016-09-01,745.6075439453125
2016-09-02,741.0327758789062
2016-09-06,747.069580078125
2016-09-07,754.7100830078125
2016-09-08,748.2958374023438
2016-09-09,747.5411987304688
2016-09-12,739.3348388671875
2016-09-14,754.6629638671875
2016-09-15,756.455078125
2016-09-16,745.27734375
2016-09-19,748.8618774414062
2016-09-20,753.1065063476562
2016-09-21,753.5781860351562
2016-09-22,756.3136596679688
2016-09-23,778.150390625
2016-09-26,780.0369262695312
2016-09-27,781.9234008789062
2016-09-28,807.5803833007812
2016-09-29,776.5938720703125
2016-09-30,826.0684814453125
2016-10-03,838.7083129882812
2016-10-04,843.8489990234375
2016-10-05,843.8963623046875
2016-10-06,859.9318237304688
2016-10-07,904.312744140625
2016-10-10,913.085205078125
2016-10-13,893.1349487304688
2016-10-14,912.047607421875
2016-10-17,892.2388305664062
2016-10-18,890.63525390625
2016-10-19,888.4658813476562
2016-10-20,872.7603759765625
2016-10-21,908.1801147460938
2016-10-24,885.1643676757812
2016-10-25,883.84375
2016-10-26,879.5990600585938
2016-10-27,874.6468505859375
2016-10-28,891.7199096679688
2016-11-01,872.477294921875
2016-11-02,853.6591186523438
2016-11-03,830.1717529296875
2016-11-04,808.7594604492188
2016-11-07,850.1690063476562
2016-11-08,858.611328125
2016-11-09,829.5586547851562
2016-11-10,829.5586547851562
2016-11-11,781.26318359375
2016-11-15,745.135986328125
2016-11-16,730.8925170898438
2016-11-17,702.4058227539062
2016-11-18,660.6189575195312
2016-11-21,626.9913940429688
2016-11-22,608.3146362304688
2016-11-23,642.7440795898438
2016-11-24,624.208740234375
2016-11-25,643.97021484375
2016-11-28,669.2499389648438
2016-11-29,693.8692626953125
2016-11-30,685.8985595703125
2016-12-01,688.1624145507812
2016-12-02,690.5678100585938
2016-12-05,683.1159057617188
2016-12-06,689.6244506835938
2016-12-07,692.0770263671875
2016-12-08,696.0387573242188
2016-12-09,701.4153442382812
2016-12-12,700.4248657226562
2016-12-13,674.5321655273438
2016-12-14,671.702392578125
2016-12-15,649.3941040039062
2016-12-16,648.073486328125
2016-12-19,640.0556640625
2016-12-20,624.538818359375
2016-12-21,621.190185546875
2016-12-22,614.9176025390625
2016-12-23,614.7760620117188
2016-12-26,602.7021484375
2016-12-27,603.3152465820312
2016-12-28,640.5745239257812
2016-12-29,646.8944091796875
2016-12-30,679.0128173828125
2017-01-02,696.133056640625
2017-01-03,689.9075317382812
2017-01-04,684.7667236328125
2017-01-05,688.0681762695312
2017-01-06,675.89990234375
2017-01-09,677.5505981445312
2017-01-10,666.278564453125
2017-01-11,662.97705078125
2017-01-12,650.6674194335938
2017-01-13,643.8759155273438
2017-01-16,663.307373046875
2017-01-17,662.97705078125
2017-01-18,676.6546020507812
2017-01-19,668.63671875
2017-01-20,669.2969970703125
2017-01-23,678.965576171875
2017-01-24,688.869873046875
2017-01-25,676.2301025390625
2017-01-27,693.9634399414062
2017-01-30,695.9915771484375
2017-01-31,681.8897094726562
2017-02-01,698.1138916015625
2017-02-02,725.2800903320312
2017-02-03,711.8856811523438
2017-02-06,755.7948608398438
2017-02-07,743.4851684570312
2017-02-08,791.0732421875
2017-02-09,792.7710571289062
2017-02-10,787.4887084960938
2017-02-13,801.8264770507812
2017-02-14,793.7142333984375
2017-02-15,777.3014526367188
2017-02-16,798.855224609375
2017-02-17,811.8723754882812
2017-02-20,848.4239501953125
2017-02-21,840.9720458984375
2017-02-22,834.6050415039062
2017-02-23,829.275634765625
2017-02-27,838.9912719726562
2017-02-28,835.7369995117188
2017-03-01,826.1627807617188
2017-03-02,818.8052978515625
2017-03-03,816.0226440429688
2017-03-06,820.4559936523438
2017-03-07,814.4190063476562
2017-03-08,812.579833984375
2017-03-09,807.4859619140625
2017-03-10,811.3535766601562
2017-03-14,834.5107421875
2017-03-15,848.5654296875
2017-03-16,847.7164916992188
2017-03-17,841.2550659179688
2017-03-20,848.4239501953125
2017-03-21,835.501220703125
2017-03-22,837.1991577148438
2017-03-23,832.1997680664062
2017-03-24,838.189453125
2017-03-27,848.5182495117188
2017-03-28,849.6974487304688
2017-03-29,847.9052124023438
2017-03-30,857.9981689453125
2017-03-31,881.9100341796875
2017-04-03,890.022216796875
2017-04-05,885.3529663085938
2017-04-06,875.1655883789062
2017-04-07,875.731689453125
2017-04-10,881.7685546875
2017-04-11,891.43701171875
2017-04-12,882.9475708007812
2017-04-13,883.3248901367188
2017-04-17,865.6387329101562
2017-04-18,869.08154296875
2017-04-19,876.0146484375
2017-04-20,886.7678833007812
2017-04-21,886.2490234375
2017-04-24,908.3687133789062
2017-04-25,922.3291015625
2017-04-26,901.671630859375
2017-04-27,913.8396606445312
2017-04-28,919.4522705078125
2017-05-02,926.2437133789062
2017-05-03,933.5068969726562
2017-05-04,938.9778442382812
2017-05-05,941.194580078125
2017-05-08,942.562255859375
2017-05-09,958.1262817382812
2017-05-10,966.3797607421875
2017-05-11,993.546142578125
2017-05-12,1010.7606201171875
2017-05-15,1055.2830810546875
2017-05-16,1059.6220703125
2017-05-17,1051.415771484375
2017-05-18,1041.18115234375
2017-05-19,1047.9727783203125
2017-05-22,1033.02197265625
2017-05-23,1034.7198486328125
2017-05-24,1033.0689697265625
2017-05-25,1034.8612060546875
2017-05-26,1036.4649658203125
2017-05-29,1028.9656982421875
2017-05-30,1043.3504638671875
2017-05-31,1046.8408203125
2017-06-01,1044.10546875
2017-06-02,1042.6431884765625
2017-06-05,1030.8994140625
2017-06-06,1013.4959716796875
2017-06-07,988.4522705078125
2017-06-08,980.6704711914062
2017-06-09,967.700439453125
2017-06-12,962.1822509765625
2017-06-13,965.20068359375
2017-06-14,986.2827758789062
2017-06-15,971.0017700195312
2017-06-16,956.192626953125
2017-06-19,944.3544921875
2017-06-20,940.156982421875
2017-06-21,924.687255859375
2017-06-22,925.3475341796875
2017-06-23,913.3209228515625
2017-06-27,893.0407104492188
2017-06-28,890.352294921875
2017-06-29,882.4760131835938
2017-06-30,885.6359252929688
2017-07-03,895.3516235351562
2017-07-04,912.8964233398438
2017-07-05,924.0741577148438
2017-07-06,924.4514770507812
2017-07-07,915.160400390625
2017-07-10,918.88623046875
2017-07-11,916.056396484375
2017-07-12,911.8117065429688
2017-07-13,923.2723999023438
2017-07-14,907.9442749023438
2017-07-17,916.4808349609375
2017-07-18,929.8915405273438
2017-07-19,931.6508178710938
2017-07-20,935.550537109375
2017-07-21,931.1754150390625
2017-07-24,935.3602294921875
2017-07-25,924.61279296875
2017-07-26,943.6824340820312
2017-07-27,957.7587280273438
2017-07-28,962.7520141601562
2017-07-31,968.2208251953125
2017-08-01,968.506103515625
2017-08-02,958.9000244140625
2017-08-03,957.9488525390625
2017-08-04,962.704345703125
2017-08-07,976.2575073242188
2017-08-08,982.7251586914062
2017-08-09,976.0197143554688
2017-08-10,966.0807495117188
2017-08-11,980.2996826171875
2017-08-14,986.672119140625
2017-08-16,981.77392578125
2017-08-17,978.4927978515625
2017-08-18,950.4827270507812
2017-08-21,952.1947631835938
2017-08-22,963.8457641601562
2017-08-23,962.2288818359375
2017-08-24,963.893310546875
2017-08-28,966.936767578125
2017-08-29,948.2952270507812
2017-08-30,961.372802734375
2017-08-31,955.9515380859375
2017-09-01,962.1812744140625
2017-09-04,956.4746704101562
2017-09-05,967.3648071289062
2017-09-06,970.5984497070312
2017-09-07,962.086181640625
2017-09-08,973.0714111328125
2017-09-11,975.068603515625
2017-09-12,996.6111450195312
2017-09-13,999.5595092773438
2017-09-14,987.6705932617188
2017-09-15,956.5221557617188
2017-09-18,969.837646484375
2017-09-19,971.9776611328125
2017-09-20,960.8021850585938
2017-09-21,938.8793334960938
2017-09-22,906.2090454101562
2017-09-25,898.3623657226562
2017-09-26,909.4901733398438
2017-09-27,913.8177490234375
2017-09-28,903.736083984375
2017-09-29,907.3502807617188
2017-10-03,922.377685546875
2017-10-04,935.2650756835938
2017-10-05,931.1754150390625
2017-10-06,924.3749389648438
2017-10-09,924.0421142578125
2017-10-10,932.9825439453125
2017-10-11,929.2730712890625
2017-10-12,927.513671875
2017-10-13,907.7307739257812
2017-10-16,910.0609741210938
2017-10-17,912.6290283203125
2017-10-18,907.0175170898438
2017-10-19,928.8451538085938
2017-10-23,904.4019165039062
2017-10-24,937.8331298828125
2017-10-25,935.1224365234375
2017-10-26,947.1538696289062
2017-10-27,955.2382202148438
2017-10-30,957.140380859375
2017-10-31,953.3836059570312
2017-11-01,955.2857666015625
2017-11-02,958.9951171875
2017-11-03,950.3875732421875
2017-11-06,953.28857421875
2017-11-07,971.59716796875
2017-11-08,971.12158203125
2017-11-09,973.64208984375
2017-11-10,986.6246337890625
2017-11-13,1001.6043701171875
2017-11-14,1023.90771484375
2017-11-15,1001.5093383789062
2017-11-16,1020.15087890625
2017-11-17,1028.1402587890625
2017-11-20,975.5918579101562
2017-11-21,946.821044921875
2017-11-22,947.2015380859375
2017-11-23,951.1959838867188
2017-11-24,949.864501953125
2017-11-27,942.9691162109375
2017-11-28,942.1130981445312
2017-11-29,947.1538696289062
2017-11-30,950.6729125976562
2017-12-01,936.2637939453125
2017-12-04,949.008544921875
2017-12-05,946.963623046875
2017-12-06,941.9702758789062
2017-12-07,950.7680053710938
2017-12-08,950.6253662109375
2017-12-11,950.958251953125
2017-12-12,945.489501953125
2017-12-13,1004.9807739257812
2017-12-14,1010.5447998046875
2017-12-15,1022.2433471679688
2017-12-18,1017.0123291015625
2017-12-19,1018.7716064453125
2017-12-20,1018.4862670898438
2017-12-21,1019.6278686523438
2017-12-22,1026.3330078125
2017-12-26,1031.27880859375
2017-12-27,1039.8387451171875
2017-12-28,1047.3521728515625
2017-12-29,1056.3875732421875
2018-01-01,1059.2412109375
2018-01-02,1059.7166748046875
2018-01-03,1059.5263671875
2018-01-04,1068.9898681640625
2018-01-05,1079.166748046875
2018-01-08,1089.4385986328125
2018-01-09,1092.719970703125
2018-01-10,1088.91552734375
2018-01-11,1080.4981689453125
2018-01-12,1079.4996337890625
2018-01-15,1069.94091796875
2018-01-16,1083.6368408203125
2018-01-17,1092.577392578125
2018-01-18,1085.491455078125
2018-01-19,1072.9844970703125
2018-01-22,1096.6669921875
2018-01-23,1096.7620849609375
2018-01-24,1092.19677734375
2018-01-25,1092.1494140625
2018-01-29,1077.8829345703125
2018-01-30,1066.9925537109375
2018-01-31,1060.382568359375
2018-02-01,1075.932861328125
2018-02-02,1039.4581298828125
2018-02-05,1018.058349609375
2018-02-06,1002.127685546875
2018-02-07,968.6962890625
2018-02-08,987.3854370117188
2018-02-09,975.6868896484375
2018-02-12,977.1611328125
2018-02-14,979.7291259765625
2018-02-15,975.163818359375
2018-02-16,974.4979858398438
2018-02-19,982.2020263671875
2018-02-20,983.4382934570312
2018-02-21,986.3867797851562
2018-02-22,969.5999145507812
2018-02-23,978.8731079101562
2018-02-26,967.0318603515625
2018-02-27,974.7833862304688
2018-02-28,962.3239135742188
2018-03-01,974.7833862304688
2018-03-05,963.3226318359375
2018-03-06,960.754638671875
2018-03-07,961.2777709960938
2018-03-08,964.08349609375
2018-03-09,955.2382202148438
2018-03-12,956.6649169921875
2018-03-13,942.9691162109375
2018-03-14,961.5155029296875
2018-03-15,990.1912231445312
2018-03-16,988.2890625
2018-03-19,973.16650390625
2018-03-20,965.2723999023438
2018-03-21,964.5115356445312
2018-03-22,965.2723999023438
2018-03-23,964.4638671875
2018-03-26,943.6348266601562
2018-03-27,965.2723999023438
2018-03-28,965.4150390625
2018-04-02,955.7137451171875
2018-04-03,950.5303955078125
2018-04-04,946.8685913085938
2018-04-05,937.4526977539062
2018-04-06,929.606201171875
2018-04-09,909.4901733398438
2018-04-10,901.1206665039062
2018-04-11,926.8479614257812
2018-04-12,910.4889526367188
2018-04-13,911.3449096679688
2018-04-16,913.3898315429688
2018-04-17,889.1842651367188
2018-04-18,890.278076171875
2018-04-19,908.3489379882812
2018-04-20,911.3449096679688
2018-04-23,919.9998779296875
2018-04-24,918.6683349609375
2018-04-25,911.0596923828125
2018-04-26,919.1439819335938
2018-04-27,932.269287109375
2018-04-30,951.2911376953125
2018-05-02,950.9107666015625
2018-05-03,939.5926513671875
2018-05-04,945.251708984375
2018-05-07,959.660888671875
2018-05-08,952.0521240234375
2018-05-09,952.1947631835938
2018-05-10,949.4364624023438
2018-05-11,953.6688842773438
2018-05-14,915.9577026367188
2018-05-15,910.1085205078125
2018-05-16,927.75146484375
2018-05-17,926.03955078125
2018-05-18,920.427978515625
2018-05-21,910.9168701171875
2018-05-22,893.1788330078125
2018-05-23,893.797119140625
2018-05-24,894.6055908203125
2018-05-25,892.4656372070312
2018-05-28,909.5379028320312
2018-05-29,906.3041381835938
2018-05-30,905.543212890625
2018-05-31,894.1300048828125
2018-06-01,893.7019653320312
2018-06-04,891.9900512695312
2018-06-05,868.3076171875
2018-06-06,865.834716796875
2018-06-07,871.4463500976562
2018-06-08,872.1595458984375
2018-06-11,866.7383422851562
2018-06-12,866.072509765625
2018-06-13,875.2506713867188
2018-06-14,876.7724609375
2018-06-15,877.62841796875
2018-06-18,865.3115844726562
2018-06-19,846.9553833007812
2018-06-20,833.6875610351562
2018-06-21,827.6005249023438
2018-06-22,833.2119140625
2018-06-25,839.4892578125
2018-06-26,841.91455078125
2018-06-27,831.3096923828125
2018-06-28,820.8001098632812
2018-06-29,827.3152465820312
2018-07-02,819.1356811523438
2018-07-03,814.427734375
2018-07-04,814.0948486328125
2018-07-05,814.1424560546875
2018-07-06,815.2362670898438
2018-07-09,805.3447265625
2018-07-10,804.2509155273438
2018-07-11,787.701904296875
2018-07-12,779.8551635742188
2018-07-13,761.87939453125
2018-07-16,746.4715576171875
2018-07-17,747.2423095703125
2018-07-18,755.719970703125
2018-07-19,743.2442626953125
2018-07-20,735.44091796875
2018-07-23,724.6029663085938
2018-07-24,745.1228637695312
2018-07-25,731.6356201171875
2018-07-26,766.4134521484375
2018-07-27,769.3516845703125
2018-07-30,743.29248046875
2018-07-31,740.0651245117188
2018-08-01,741.9437866210938
2018-08-02,739.14990234375
2018-08-03,734.9109497070312
2018-08-06,735.3927001953125
2018-08-07,745.3155517578125
2018-08-08,747.049560546875
2018-08-09,755.3828125
2018-08-10,739.4389038085938
2018-08-13,724.4583740234375
2018-08-14,750.85498046875
2018-08-16,753.6005859375
2018-08-17,757.4058227539062
2018-08-20,756.1534423828125
2018-08-21,771.663818359375
2018-08-23,761.3076171875
2018-08-24,768.3883666992188
2018-08-27,770.9412841796875
2018-08-28,771.663818359375
2018-08-29,782.4054565429688
2018-08-30,774.5057373046875
2018-08-31,771.2784423828125
2018-09-03,775.4209594726562
2018-09-04,776.0952758789062
2018-09-05,778.5520629882812
2018-09-06,781.0086059570312
2018-09-07,779.370849609375
2018-09-10,772.5789794921875
2018-09-11,771.3267211914062
2018-09-12,762.7044677734375
2018-09-14,767.3285522460938
2018-09-17,764.4385375976562
2018-09-18,764.5830688476562
2018-09-19,753.3596801757812
2018-09-21,774.8911743164062
2018-09-24,754.4676513671875
2018-09-25,742.8589477539062
2018-09-26,754.7084350585938
2018-09-27,757.4540405273438
2018-09-28,738.9091186523438
2018-10-01,725.1328125
2018-10-03,722.4353637695312
2018-10-04,706.8768310546875
2018-10-05,697.2911987304688
2018-10-08,681.491943359375
2018-10-09,671.9063110351562
2018-10-10,670.0758056640625
2018-10-11,663.1878051757812
2018-10-12,672.1953125
2018-10-15,678.0718383789062
2018-10-16,677.7347412109375
2018-10-17,680.0468139648438
2018-10-19,659.4305419921875
2018-10-22,658.9488525390625
2018-10-23,647.8700561523438
2018-10-24,649.1705932617188
2018-10-25,644.4501342773438
2018-10-26,651.6273803710938
2018-10-29,645.5579833984375
2018-10-30,645.317138671875
2018-10-31,648.0145263671875
2018-11-01,650.2785034179688
2018-11-02,674.3147583007812
2018-11-05,668.4381103515625
2018-11-06,658.1782836914062
2018-11-07,665.7406616210938
2018-11-09,664.48828125
2018-11-12,669.8832397460938
2018-11-13,668.341796875
2018-11-14,669.546142578125
2018-11-15,673.784912109375
2018-11-16,670.894775390625
2018-11-19,699.9405517578125
2018-11-20,694.0157470703125
2018-11-21,700.0851440429688
2018-11-22,699.073486328125
2018-11-26,690.4031982421875
2018-11-27,683.8521118164062
2018-11-28,675.4225463867188
2018-11-29,676.3378295898438
2018-11-30,685.3936157226562
2018-12-03,685.9715576171875
2018-12-04,687.1758422851562
2018-12-05,684.2857055664062
2018-12-06,689.1989135742188
2018-12-07,684.2857055664062
2018-12-10,684.093017578125
2018-12-11,684.0447998046875
2018-12-12,695.2201538085938
2018-12-13,702.782470703125
2018-12-14,707.11767578125
2018-12-17,708.273681640625
2018-12-18,706.5878295898438
2018-12-19,722.194580078125
2018-12-20,724.6029663085938
2018-12-21,720.3159790039062
2018-12-24,702.3008422851562
2018-12-26,695.84619140625
2018-12-27,692.9078369140625
2018-12-28,682.2625732421875
2018-12-31,687.4166259765625
2019-01-01,692.9078369140625
2019-01-02,700.5185546875
2019-01-03,697.821044921875
2019-01-04,689.1989135742188
2019-01-07,687.5612182617188
2019-01-08,677.204833984375
2019-01-09,673.3032836914062
2019-01-10,678.8425903320312
2019-01-11,674.5073852539062
2019-01-14,688.8135375976562
2019-01-15,688.4764404296875
2019-01-16,706.2988891601562
2019-01-17,690.6439819335938
2019-01-18,706.780517578125
2019-01-21,714.343017578125
2019-01-22,693.4859619140625
2019-01-23,686.5014038085938
2019-01-24,690.692138671875
2019-01-25,684.093017578125
2019-01-28,676.0969848632812
2019-01-29,679.6614990234375
2019-01-30,677.5901489257812
2019-01-31,682.840576171875
2019-02-01,686.0679931640625
2019-02-04,673.881103515625
2019-02-05,666.6559448242188
2019-02-06,668.968017578125
2019-02-07,673.4476928710938
2019-02-08,669.4014892578125
2019-02-11,671.1355590820312
2019-02-12,664.4401245117188
2019-02-14,672.098876953125
2019-02-15,694.0639038085938
2019-02-18,680.4802856445312
2019-02-19,675.8079223632812
2019-02-20,687.0795288085938
2019-02-21,690.06591796875
2019-02-22,689.0543212890625
2019-02-25,687.657470703125
2019-02-26,681.0584106445312
2019-02-27,683.322265625
2019-02-28,698.8326416015625
2019-03-01,704.5165405273438
2019-03-05,724.8438720703125
2019-03-06,747.7720947265625
2019-03-07,773.1571655273438
2019-03-08,780.96044921875
2019-03-11,796.7598876953125
2019-03-12,814.1968994140625
2019-03-13,798.879150390625
2019-03-14,797.9639892578125
2019-03-15,804.803955078125
2019-03-18,801.6729736328125
2019-03-19,806.3453369140625
2019-03-20,807.0679321289062
2019-03-22,812.1737060546875
2019-03-25,789.968017578125
2019-03-26,790.2088623046875
2019-03-27,807.5496215820312
2019-03-28,796.5670776367188
2019-04-01,820.3143310546875
2019-04-02,828.4066772460938
2019-04-03,807.6941528320312
2019-04-04,820.12158203125
2019-04-05,828.5029907226562
2019-04-08,834.9094848632812
2019-04-09,833.31982421875
2019-04-10,838.2330932617188
2019-04-11,841.9421997070312
2019-04-12,843.0017700195312
2019-04-15,853.6953125
2019-04-16,853.40625
2019-04-18,851.6240844726562
2019-04-22,838.088623046875
2019-04-23,836.8843994140625
2019-04-24,844.2059936523438
2019-04-25,872.1920166015625
2019-04-26,859.7164306640625
2019-04-30,870.2653198242188
2019-05-02,871.2769775390625
2019-05-03,840.2562255859375
2019-05-06,818.6283569335938
2019-05-07,814.6786499023438
2019-05-08,815.3047485351562
2019-05-09,809.5725708007812
2019-05-10,813.4261474609375
2019-05-13,808.6092529296875
2019-05-14,814.7267456054688
2019-05-15,820.2179565429688
2019-05-16,814.3895263671875
2019-05-17,809.476318359375
2019-05-20,877.49072265625
2019-05-21,913.23193359375
2019-05-22,929.1275634765625
2019-05-23,953.6937255859375
2019-05-24,1000.9954223632812
2019-05-27,992.084228515625
2019-05-28,1029.0296630859375
2019-05-29,997.1419067382812
2019-05-30,984.4253540039062
2019-05-31,1004.8007202148438
2019-06-03,1011.1591186523438
2019-06-04,999.3095703125
2019-06-06,976.8146362304688
2019-06-07,985.7259521484375
2019-06-10,987.0745849609375
2019-06-11,991.3617553710938
2019-06-12,993.6256713867188
2019-06-13,985.051513671875
2019-06-14,974.4544067382812
2019-06-17,950.7072143554688
2019-06-18,965.398681640625
2019-06-19,960.1482543945312
2019-06-20,970.1674194335938
2019-06-21,973.3946533203125
2019-06-24,972.3348999023438
2019-06-25,969.4929809570312
2019-06-26,980.86083984375
2019-06-27,973.6354370117188
2019-06-28,965.0615234375
