Date,TATACHEM.NS
2016-01-12,130.08407592773438
2016-01-13,127.82740783691406
2016-01-14,125.97191619873047
2016-01-15,125.05256652832031
2016-01-18,120.0210189819336
2016-01-19,120.78996276855469
2016-01-20,117.9482192993164
2016-01-21,113.9029541015625
2016-01-22,115.67487335205078
2016-01-25,116.3434829711914
2016-01-27,117.49691009521484
2016-01-28,115.47425842285156
2016-01-29,118.1321029663086
2016-02-01,121.45860290527344
2016-02-02,119.48611450195312
2016-02-03,118.91776275634766
2016-02-04,120.63951110839844
2016-02-05,122.3111343383789
2016-02-08,124.56778717041016
2016-02-09,123.16363525390625
2016-02-10,117.07901000976562
2016-02-11,111.79674530029297
2016-02-12,111.86360931396484
2016-02-15,113.9029541015625
2016-02-16,110.09170532226562
2016-02-17,111.1949691772461
2016-02-18,112.71612548828125
2016-02-19,110.30902099609375
2016-02-22,111.71316528320312
2016-02-23,109.3729248046875
2016-02-24,108.13593292236328
2016-02-25,105.3443603515625
2016-02-26,105.97957611083984
2016-02-29,105.6619644165039
2016-03-01,108.57054901123047
2016-03-02,110.87734985351562
2016-03-03,115.03965759277344
2016-03-04,117.41333770751953
2016-03-08,115.44083404541016
2016-03-09,114.9560775756836
2016-03-10,114.70532989501953
2016-03-11,115.30712127685547
2016-03-14,115.90887451171875
2016-03-15,117.4802017211914
2016-03-16,118.80075073242188
2016-03-17,120.4389419555664
2016-03-18,121.12429809570312
2016-03-21,121.32487487792969
2016-03-22,120.78996276855469
2016-03-23,122.11053466796875
2016-03-28,122.194091796875
2016-03-29,123.28065490722656
2016-03-30,125.13614654541016
2016-03-31,124.93550872802734
2016-04-01,123.56481170654297
2016-04-04,123.26394653320312
2016-04-05,120.68966674804688
2016-04-06,121.75948333740234
2016-04-07,120.75651550292969
2016-04-08,122.79588317871094
2016-04-11,123.43110656738281
2016-04-12,125.50387573242188
2016-04-13,134.58070373535156
2016-04-18,132.2571258544922
2016-04-20,139.1441650390625
2016-04-21,138.65940856933594
2016-04-22,138.024169921875
2016-04-25,142.28675842285156
2016-04-26,141.75186157226562
2016-04-27,139.81280517578125
2016-04-28,135.93467712402344
2016-04-29,135.60037231445312
2016-05-02,135.91796875
2016-05-03,136.26898193359375
2016-05-04,133.14309692382812
2016-05-05,133.72816467285156
2016-05-06,133.494140625
2016-05-09,135.98483276367188
2016-05-10,136.48629760742188
2016-05-11,135.7173614501953
2016-05-12,137.2552490234375
2016-05-13,138.85997009277344
2016-05-16,140.7990264892578
2016-05-17,139.2277069091797
2016-05-18,139.1441650390625
2016-05-19,137.30538940429688
2016-05-20,138.72625732421875
2016-05-23,138.84326171875
2016-05-24,139.99667358398438
2016-05-25,145.09506225585938
2016-05-26,146.68309020996094
2016-05-27,144.5768585205078
2016-05-30,142.0360107421875
2016-05-31,144.3261260986328
2016-06-01,143.17271423339844
2016-06-02,143.47357177734375
2016-06-03,143.40675354003906
2016-06-06,143.70762634277344
2016-06-07,144.3762664794922
2016-06-08,144.2592315673828
2016-06-09,144.09210205078125
2016-06-10,143.35659790039062
2016-06-13,143.5404510498047
2016-06-14,142.9386749267578
2016-06-15,143.7243194580078
2016-06-16,143.22286987304688
2016-06-17,143.5738983154297
2016-06-20,142.7715301513672
2016-06-21,142.50408935546875
2016-06-22,142.7715301513672
2016-06-23,141.98587036132812
2016-06-24,139.87966918945312
2016-06-27,140.73216247558594
2016-06-28,141.20022583007812
2016-06-29,142.086181640625
2016-06-30,143.89151000976562
2016-07-01,148.3546905517578
2016-07-04,147.5188751220703
2016-07-05,147.71945190429688
2016-07-07,146.298583984375
2016-07-08,144.84432983398438
2016-07-11,147.7528839111328
2016-07-12,150.54446411132812
2016-07-13,149.75880432128906
2016-07-14,153.4363555908203
2016-07-15,151.36355590820312
2016-07-18,150.62806701660156
2016-07-19,150.7785186767578
2016-07-20,154.99095153808594
2016-07-21,152.78440856933594
2016-07-22,153.57009887695312
2016-07-25,155.91029357910156
2016-07-26,153.7038116455078
2016-07-27,153.1688995361328
2016-07-28,156.02734375
2016-07-29,158.65174865722656
2016-08-01,158.55145263671875
2016-08-02,160.73924255371094
2016-08-03,159.4225616455078
2016-08-04,159.87901306152344
2016-08-05,167.21726989746094
2016-08-08,164.548828125
2016-08-09,162.63526916503906
2016-08-10,176.99574279785156
2016-08-11,174.81884765625
2016-08-12,173.8181610107422
2016-08-16,176.62709045410156
2016-08-17,179.207763671875
2016-08-18,181.85865783691406
2016-08-19,190.98756408691406
2016-08-22,186.54600524902344
2016-08-23,195.02536010742188
2016-08-24,195.1306915283203
2016-08-25,194.0948944091797
2016-08-26,198.4838104248047
2016-08-29,197.4304962158203
2016-08-30,195.65736389160156
2016-08-31,195.27113342285156
2016-09-01,194.07736206054688
2016-09-02,196.2542724609375
2016-09-06,196.30690002441406
2016-09-07,199.69515991210938
2016-09-08,198.5189208984375
2016-09-09,196.7633819580078
2016-09-12,186.2300262451172
2016-09-14,195.09559631347656
2016-09-15,192.44468688964844
2016-09-16,194.2002410888672
2016-09-19,194.53379821777344
2016-09-20,192.09356689453125
2016-09-21,190.7769012451172
2016-09-22,194.28802490234375
2016-09-23,191.95314025878906
2016-09-26,189.60067749023438
2016-09-27,187.6168975830078
2016-09-28,189.96934509277344
2016-09-29,178.75131225585938
2016-09-30,184.19354248046875
2016-10-03,188.14356994628906
2016-10-04,188.17864990234375
2016-10-05,193.72625732421875
2016-10-06,189.9342498779297
2016-10-07,189.70599365234375
2016-10-10,191.3386993408203
2016-10-13,186.84445190429688
2016-10-14,190.0922393798828
2016-10-17,187.950439453125
2016-10-18,189.81134033203125
2016-10-19,198.92271423339844
2016-10-20,198.6945037841797
2016-10-21,203.85585021972656
2016-10-24,203.03073120117188
2016-10-25,198.95782470703125
2016-10-26,192.74313354492188
2016-10-27,189.47779846191406
2016-10-28,191.2333221435547
2016-11-01,192.3744659423828
2016-11-02,185.86135864257812
2016-11-03,179.31309509277344
2016-11-04,179.34820556640625
2016-11-07,179.2955322265625
2016-11-08,179.6641845703125
2016-11-09,173.90594482421875
2016-11-10,177.59263610839844
2016-11-11,169.71014404296875
2016-11-15,166.46237182617188
2016-11-16,165.4265899658203
2016-11-17,164.03973388671875
2016-11-18,162.96881103515625
2016-11-21,157.7372283935547
2016-11-22,160.66900634765625
2016-11-23,161.61703491210938
2016-11-24,160.77435302734375
2016-11-25,163.583251953125
2016-11-28,167.34014892578125
2016-11-29,164.93504333496094
2016-11-30,168.32325744628906
2016-12-01,167.5508270263672
2016-12-02,165.14572143554688
2016-12-05,166.93637084960938
2016-12-06,173.7830810546875
2016-12-07,173.2037353515625
2016-12-08,175.4683837890625
2016-12-09,176.69732666015625
2016-12-12,170.99172973632812
2016-12-13,170.18414306640625
2016-12-14,167.26991271972656
2016-12-15,168.30572509765625
2016-12-16,168.0248260498047
2016-12-19,171.71148681640625
2016-12-20,171.41307067871094
2016-12-21,171.65882873535156
2016-12-22,171.06195068359375
2016-12-23,170.81617736816406
2016-12-26,166.88369750976562
2016-12-27,170.95660400390625
2016-12-28,171.6939697265625
2016-12-29,173.3441619873047
2016-12-30,176.60951232910156
2017-01-02,177.9964141845703
2017-01-03,178.97952270507812
2017-01-04,177.3468475341797
2017-01-05,178.41773986816406
2017-01-06,178.29483032226562
2017-01-09,179.9099884033203
2017-01-10,179.15509033203125
2017-01-11,181.80599975585938
2017-01-12,180.9808807373047
2017-01-13,181.7357635498047
2017-01-16,182.03421020507812
2017-01-17,183.10508728027344
2017-01-18,185.86135864257812
2017-01-19,184.9659881591797
2017-01-20,180.0504150390625
2017-01-23,179.82220458984375
2017-01-24,182.87686157226562
2017-01-25,190.05709838867188
2017-01-27,190.63645935058594
2017-01-30,189.95179748535156
2017-01-31,191.1982421875
2017-02-01,194.42845153808594
2017-02-02,197.11448669433594
2017-02-03,196.79849243164062
2017-02-06,196.88624572753906
2017-02-07,195.3238067626953
2017-02-08,201.29270935058594
2017-02-09,200.23941040039062
2017-02-10,199.20359802246094
2017-02-13,197.97471618652344
2017-02-14,198.1678009033203
2017-02-15,193.56826782226562
2017-02-16,199.11582946777344
2017-02-17,197.62359619140625
2017-02-20,199.9233856201172
2017-02-21,204.11920166015625
2017-02-22,204.9969482421875
2017-02-23,202.29339599609375
2017-02-27,198.9051513671875
2017-02-28,196.78091430664062
2017-03-01,199.50205993652344
2017-03-02,197.2022705078125
2017-03-03,197.55335998535156
2017-03-06,199.4493865966797
2017-03-07,201.9247283935547
2017-03-08,198.9051513671875
2017-03-09,197.55335998535156
2017-03-10,196.44737243652344
2017-03-14,198.27316284179688
2017-03-15,198.2205047607422
2017-03-16,203.82073974609375
2017-03-17,202.80247497558594
2017-03-20,202.15293884277344
2017-03-21,203.11851501464844
2017-03-22,201.2224884033203
2017-03-23,202.41627502441406
2017-03-24,202.6444854736328
2017-03-27,204.8038330078125
2017-03-28,207.85853576660156
2017-03-29,208.57830810546875
2017-03-30,208.7538604736328
2017-03-31,210.22853088378906
2017-04-03,210.22853088378906
2017-04-05,214.72280883789062
2017-04-06,213.07254028320312
2017-04-07,212.4405517578125
2017-04-10,216.12721252441406
2017-04-11,217.14541625976562
2017-04-12,218.47967529296875
2017-04-13,216.37298583984375
2017-04-17,221.04281616210938
2017-04-18,218.46212768554688
2017-04-19,224.1852264404297
2017-04-20,224.7996826171875
2017-04-21,224.09747314453125
2017-04-24,223.2372283935547
2017-04-25,224.25550842285156
2017-04-26,230.45257568359375
2017-04-27,229.5221405029297
2017-04-28,230.61062622070312
2017-05-02,229.80307006835938
2017-05-03,227.0468292236328
2017-05-04,231.38304138183594
2017-05-05,223.18458557128906
2017-05-08,222.41209411621094
2017-05-09,223.28990173339844
2017-05-10,226.23924255371094
2017-05-11,224.04476928710938
2017-05-12,220.6389923095703
2017-05-15,221.13055419921875
2017-05-16,226.08126831054688
2017-05-17,224.04476928710938
2017-05-18,219.41015625
2017-05-19,216.44320678710938
2017-05-22,210.28118896484375
2017-05-23,211.33456420898438
2017-05-24,209.280517578125
2017-05-25,216.0218963623047
2017-05-26,214.31898498535156
2017-05-29,213.56411743164062
2017-05-30,220.2001190185547
2017-05-31,220.60391235351562
2017-06-01,223.81655883789062
2017-06-02,224.60659790039062
2017-06-05,223.92193603515625
2017-06-06,218.21632385253906
2017-06-07,219.42767333984375
2017-06-08,215.67079162597656
2017-06-09,217.84767150878906
2017-06-12,217.1278839111328
2017-06-13,216.4783172607422
2017-06-14,215.86390686035156
2017-06-15,214.88076782226562
2017-06-16,214.8280792236328
2017-06-19,216.25010681152344
2017-06-20,218.1461181640625
2017-06-21,218.02322387695312
2017-06-22,216.2150115966797
2017-06-23,212.73898315429688
2017-06-27,208.0165557861328
2017-06-28,209.7896728515625
2017-06-29,210.93077087402344
2017-06-30,213.10765075683594
2017-07-03,218.98878479003906
2017-07-04,219.63832092285156
2017-07-05,226.11636352539062
2017-07-06,226.5201416015625
2017-07-07,227.6963653564453
2017-07-10,227.8367919921875
2017-07-11,223.763916015625
2017-07-12,225.55458068847656
2017-07-13,225.06301879882812
2017-07-14,224.4310302734375
2017-07-17,221.11300659179688
2017-07-18,218.74302673339844
2017-07-19,220.62147521972656
2017-07-20,219.83143615722656
2017-07-21,218.81324768066406
2017-07-24,216.86453247070312
2017-07-25,217.04010009765625
2017-07-26,219.83143615722656
2017-07-27,217.97056579589844
2017-07-28,219.02386474609375
2017-07-31,226.72239685058594
2017-08-01,224.60110473632812
2017-08-02,223.92449951171875
2017-08-03,219.4990234375
2017-08-04,221.76661682128906
2017-08-07,222.0043182373047
2017-08-08,217.99951171875
2017-08-09,211.7819061279297
2017-08-10,210.94070434570312
2017-08-11,211.52589416503906
2017-08-14,216.51824951171875
2017-08-16,219.84646606445312
2017-08-17,216.280517578125
2017-08-18,216.77427673339844
2017-08-21,214.5066680908203
2017-08-22,213.1534423828125
2017-08-23,215.0918731689453
2017-08-24,213.53746032714844
2017-08-28,215.67706298828125
2017-08-29,214.5432586669922
2017-08-30,215.36618041992188
2017-08-31,213.61061096191406
2017-09-01,214.52496337890625
2017-09-04,212.33053588867188
2017-09-05,210.4286651611328
2017-09-06,212.18423461914062
2017-09-07,225.64346313476562
2017-09-08,228.0756378173828
2017-09-11,226.5760955810547
2017-09-12,231.62332153320312
2017-09-13,232.73883056640625
2017-09-14,232.8485870361328
2017-09-15,232.9582977294922
2017-09-18,235.7013397216797
2017-09-19,240.5108184814453
2017-09-20,236.19508361816406
2017-09-21,233.96408081054688
2017-09-22,224.72911071777344
2017-09-25,225.20460510253906
2017-09-26,228.78884887695312
2017-09-27,227.38072204589844
2017-09-28,232.39137268066406
2017-09-29,235.22586059570312
2017-10-03,233.90919494628906
2017-10-04,233.0497283935547
2017-10-05,242.96128845214844
2017-10-06,248.24623107910156
2017-10-09,249.06912231445312
2017-10-10,249.2154083251953
2017-10-11,249.38003540039062
2017-10-12,254.0249481201172
2017-10-13,252.0681610107422
2017-10-16,255.2135772705078
2017-10-17,264.1010437011719
2017-10-18,265.6005554199219
2017-10-19,263.18670654296875
2017-10-23,266.99041748046875
2017-10-24,272.8422546386719
2017-10-25,271.2330017089844
2017-10-26,277.1579895019531
2017-10-27,271.9461975097656
2017-10-30,270.86724853515625
2017-10-31,268.051025390625
2017-11-01,267.0635681152344
2017-11-02,262.9490051269531
2017-11-03,267.1184387207031
2017-11-06,268.67279052734375
2017-11-07,260.1693420410156
2017-11-08,259.78533935546875
2017-11-09,262.6563720703125
2017-11-10,263.07696533203125
2017-11-13,265.015380859375
2017-11-14,261.7237548828125
2017-11-15,258.17608642578125
2017-11-16,261.3580017089844
2017-11-17,262.1443786621094
2017-11-20,270.3918151855469
2017-11-21,268.8191223144531
2017-11-22,269.4774475097656
2017-11-23,269.82489013671875
2017-11-24,270.7575378417969
2017-11-27,273.2080383300781
2017-11-28,271.726806640625
2017-11-29,266.6795349121094
2017-11-30,265.8017883300781
2017-12-01,260.53509521484375
2017-12-04,261.28485107421875
2017-12-05,261.37628173828125
2017-12-06,259.84014892578125
2017-12-07,263.25982666015625
2017-12-08,263.3512878417969
2017-12-11,269.8431701660156
2017-12-12,266.0212097167969
2017-12-13,260.15106201171875
2017-12-14,262.6015319824219
2017-12-15,262.89410400390625
2017-12-18,263.4244689941406
2017-12-19,265.8931884765625
2017-12-20,267.8499450683594
2017-12-21,269.203125
2017-12-22,268.67279052734375
2017-12-26,267.685302734375
2017-12-27,269.2945861816406
2017-12-28,267.2281188964844
2017-12-29,267.55731201171875
2018-01-01,265.5274658203125
2018-01-02,267.02703857421875
2018-01-03,276.4631042480469
2018-01-04,275.9144592285156
2018-01-05,277.0848083496094
2018-01-08,280.5593566894531
2018-01-09,279.9559326171875
2018-01-10,279.0415344238281
2018-01-11,281.98577880859375
2018-01-12,279.663330078125
2018-01-15,280.33990478515625
2018-01-16,270.9952697753906
2018-01-17,274.1589050292969
2018-01-18,266.4966125488281
2018-01-19,265.03369140625
2018-01-22,269.1117248535156
2018-01-23,267.94134521484375
2018-01-24,266.69781494140625
2018-01-25,262.345458984375
2018-01-29,263.5341796875
2018-01-30,261.37628173828125
2018-01-31,262.96728515625
2018-02-01,262.9490051269531
2018-02-02,253.18370056152344
2018-02-05,254.35409545898438
2018-02-06,250.97097778320312
2018-02-07,249.0142822265625
2018-02-08,258.9990539550781
2018-02-09,256.2925109863281
2018-02-12,261.6871337890625
2018-02-14,261.3214416503906
2018-02-15,262.96728515625
2018-02-16,262.83929443359375
2018-02-19,259.80364990234375
2018-02-20,257.5726013183594
2018-02-21,255.92678833007812
2018-02-22,254.86607360839844
2018-02-23,258.4869384765625
2018-02-26,260.0595703125
2018-02-27,257.4079895019531
2018-02-28,257.7188415527344
2018-03-01,255.90847778320312
2018-03-05,247.8256072998047
2018-03-06,246.36265563964844
2018-03-07,247.75250244140625
2018-03-08,254.20777893066406
2018-03-09,251.22698974609375
2018-03-12,252.19622802734375
2018-03-13,252.81800842285156
2018-03-14,251.95849609375
2018-03-15,249.92855834960938
2018-03-16,249.47140502929688
2018-03-19,243.96707153320312
2018-03-20,245.66770935058594
2018-03-21,244.71685791015625
2018-03-22,243.60133361816406
2018-03-23,244.13160705566406
2018-03-26,248.22789001464844
2018-03-27,252.59848022460938
2018-03-28,247.6610107421875
2018-04-02,252.8362579345703
2018-04-03,262.16265869140625
2018-04-04,258.96240234375
2018-04-05,261.7237548828125
2018-04-06,264.81427001953125
2018-04-09,263.4244689941406
2018-04-10,263.66217041015625
2018-04-11,262.6380920410156
2018-04-12,265.3994445800781
2018-04-13,266.0943298339844
2018-04-16,269.8797912597656
2018-04-17,270.2455139160156
2018-04-18,269.1665344238281
2018-04-19,269.9346008300781
2018-04-20,268.7459716796875
2018-04-23,267.63043212890625
2018-04-24,266.7526550292969
2018-04-25,262.6015319824219
2018-04-26,264.3388366699219
2018-04-27,269.53228759765625
2018-04-30,279.3341369628906
2018-05-02,280.5959777832031
2018-05-03,281.3822937011719
2018-05-04,280.1204833984375
2018-05-07,277.3957214355469
2018-05-08,280.2667541503906
2018-05-09,279.9010314941406
2018-05-10,281.162841796875
2018-05-11,283.66815185546875
2018-05-14,283.9242248535156
2018-05-15,272.257080078125
2018-05-16,266.8258361816406
2018-05-17,272.4399719238281
2018-05-18,263.150146484375
2018-05-21,268.8008117675781
2018-05-22,266.16748046875
2018-05-23,264.43023681640625
2018-05-24,262.47357177734375
2018-05-25,268.8556213378906
2018-05-28,270.6112976074219
2018-05-29,265.16168212890625
2018-05-30,266.350341796875
2018-05-31,271.1598815917969
2018-06-01,268.9471130371094
2018-06-04,267.7401428222656
2018-06-05,265.4725646972656
2018-06-06,267.24639892578125
2018-06-07,270.6295166015625
2018-06-08,270.3003845214844
2018-06-11,267.8681945800781
2018-06-12,272.5496520996094
2018-06-13,271.1415710449219
2018-06-14,270.31866455078125
2018-06-15,270.5380859375
2018-06-18,267.8681945800781
2018-06-19,264.8325500488281
2018-06-20,266.8989562988281
2018-06-21,266.6429443359375
2018-06-22,263.150146484375
2018-06-25,262.0894470214844
2018-06-26,258.5052490234375
2018-06-27,258.5783996582031
2018-06-28,252.2144775390625
2018-06-29,255.23182678222656
2018-07-02,253.1654052734375
2018-07-03,257.3531799316406
2018-07-04,252.9642333984375
2018-07-05,253.60430908203125
2018-07-06,256.8410949707031
2018-07-09,260.3888244628906
2018-07-10,259.78533935546875
2018-07-11,257.97491455078125
2018-07-12,261.047119140625
2018-07-13,258.24920654296875
2018-07-16,253.81300354003906
2018-07-17,259.3104553222656
2018-07-18,253.0357666015625
2018-07-19,252.78932189941406
2018-07-20,250.28701782226562
2018-07-23,253.90777587890625
2018-07-24,254.2300262451172
2018-07-25,254.85562133789062
2018-07-26,255.4811553955078
2018-07-27,257.6043395996094
2018-07-30,259.8033447265625
2018-07-31,261.18719482421875
2018-08-01,259.6706237792969
2018-08-02,261.64215087890625
2018-08-03,262.7606201171875
2018-08-06,262.7416687011719
2018-08-07,253.39598083496094
2018-08-08,254.64707946777344
2018-08-09,255.76553344726562
2018-08-10,255.08309936523438
2018-08-13,256.239501953125
2018-08-14,256.9598083496094
2018-08-16,263.48095703125
2018-08-17,268.35284423828125
2018-08-20,266.7794189453125
2018-08-21,268.5235290527344
2018-08-23,268.8268127441406
2018-08-24,276.71282958984375
2018-08-27,283.9543151855469
2018-08-28,284.12493896484375
2018-08-29,287.27178955078125
2018-08-30,288.1058654785156
2018-08-31,288.0110778808594
2018-09-03,291.1579284667969
2018-09-04,283.87847900390625
2018-09-05,280.9022521972656
2018-09-06,282.0397033691406
2018-09-07,288.37127685546875
2018-09-10,283.2150573730469
2018-09-11,279.8406982421875
2018-09-12,283.6889343261719
2018-09-14,283.1012878417969
2018-09-17,284.7315673828125
2018-09-18,280.9970703125
2018-09-19,280.087158203125
2018-09-21,279.32891845703125
2018-09-24,268.4097900390625
2018-09-25,269.490234375
2018-09-26,265.0165100097656
2018-09-27,258.51434326171875
2018-09-28,262.51416015625
2018-10-01,261.7937927246094
2018-10-03,253.7371368408203
2018-10-04,250.32492065429688
2018-10-05,248.54298400878906
2018-10-08,242.74220275878906
2018-10-09,241.0360870361328
2018-10-10,246.24923706054688
2018-10-11,240.50531005859375
2018-10-12,248.69461059570312
2018-10-15,246.3629608154297
2018-10-16,256.5048522949219
2018-10-17,254.05941772460938
2018-10-19,254.76084899902344
2018-10-22,253.77503967285156
2018-10-23,254.5902099609375
2018-10-24,253.39598083496094
2018-10-25,252.69451904296875
2018-10-26,254.40069580078125
2018-10-29,259.7843933105469
2018-10-30,258.2489013671875
2018-10-31,259.9928894042969
2018-11-01,260.84600830078125
2018-11-02,263.9358825683594
2018-11-05,257.86968994140625
2018-11-06,263.04498291015625
2018-11-07,266.2865905761719
2018-11-09,265.1681213378906
2018-11-12,264.940673828125
2018-11-13,260.4858093261719
2018-11-14,265.2060546875
2018-11-15,260.6563720703125
2018-11-16,263.8221435546875
2018-11-19,265.39556884765625
2018-11-20,262.1729431152344
2018-11-21,259.68963623046875
2018-11-22,265.1681213378906
2018-11-26,265.0923156738281
2018-11-27,268.8268127441406
2018-11-28,262.5520324707031
2018-11-29,265.1491394042969
2018-11-30,264.4288024902344
2018-12-03,264.16339111328125
2018-12-04,259.06402587890625
2018-12-05,252.69451904296875
2018-12-06,253.6044921875
2018-12-07,255.5190887451172
2018-12-10,249.11170959472656
2018-12-11,254.53334045410156
2018-12-12,260.84600830078125
2018-12-13,261.7369689941406
2018-12-14,260.58056640625
2018-12-17,267.4619140625
2018-12-18,271.2532958984375
2018-12-19,269.8694152832031
2018-12-20,272.1063232421875
2018-12-21,267.1396179199219
2018-12-24,269.2438659667969
2018-12-26,265.8695373535156
2018-12-27,266.0970153808594
2018-12-28,268.9974060058594
2018-12-31,267.935791015625
2019-01-01,267.4050598144531
2019-01-02,265.7178649902344
2019-01-03,263.2914123535156
2019-01-04,264.80792236328125
2019-01-07,265.3576965332031
2019-01-08,265.3197937011719
2019-01-09,264.3150329589844
2019-01-10,265.1112060546875
2019-01-11,264.5425109863281
2019-01-14,262.7606201171875
2019-01-15,263.6325988769531
2019-01-16,263.4620666503906
2019-01-17,262.7795715332031
2019-01-18,263.007080078125
2019-01-21,260.86492919921875
2019-01-22,260.94073486328125
2019-01-23,258.28680419921875
2019-01-24,261.3009338378906
2019-01-25,258.74176025390625
2019-01-28,250.7799072265625
2019-01-29,252.9219970703125
2019-01-30,257.9266357421875
2019-01-31,255.65179443359375
2019-02-01,253.26321411132812
2019-02-04,249.22547912597656
2019-02-05,244.80850219726562
2019-02-06,225.3587646484375
2019-02-07,226.76158142089844
2019-02-08,225.3019256591797
2019-02-11,221.81385803222656
2019-02-12,215.72869873046875
2019-02-14,214.8188018798828
2019-02-15,210.47767639160156
2019-02-18,210.36392211914062
2019-02-19,214.61026000976562
2019-02-20,214.23110961914062
2019-02-21,214.53445434570312
2019-02-22,214.1363525390625
2019-02-25,214.7998504638672
2019-02-26,211.57717895507812
2019-02-27,210.78099060058594
2019-02-28,210.93264770507812
2019-03-01,214.0415496826172
2019-03-05,219.6148681640625
2019-03-06,218.7617950439453
2019-03-07,220.08877563476562
2019-03-08,219.10305786132812
2019-03-11,223.1408233642578
2019-03-12,221.26409912109375
2019-03-13,219.36842346191406
2019-03-14,219.10305786132812
2019-03-15,222.0792694091797
2019-03-18,223.5957794189453
2019-03-19,224.39199829101562
2019-03-20,221.90866088867188
2019-03-22,220.335205078125
2019-03-25,217.88978576660156
2019-03-26,221.01766967773438
2019-03-27,221.22618103027344
2019-03-28,222.64796447753906
2019-04-01,221.4536895751953
2019-04-02,225.75686645507812
2019-04-03,224.05076599121094
2019-04-04,229.30178833007812
2019-04-05,230.116943359375
2019-04-08,232.01263427734375
2019-04-09,230.74252319335938
2019-04-10,231.7661895751953
2019-04-11,229.64303588867188
2019-04-12,230.2875518798828
2019-04-15,231.55764770507812
2019-04-16,232.12635803222656
2019-04-18,226.6099395751953
2019-04-22,222.79962158203125
2019-04-23,221.47264099121094
2019-04-24,220.9418487548828
2019-04-25,216.94195556640625
2019-04-26,220.0508575439453
2019-04-30,218.8186798095703
2019-05-02,218.5722198486328
2019-05-03,210.989501953125
2019-05-06,229.4534454345703
2019-05-07,225.9654083251953
2019-05-08,223.78538513183594
2019-05-09,223.31143188476562
2019-05-10,223.69058227539062
2019-05-13,217.9656219482422
2019-05-14,217.6623077392578
2019-05-15,211.10325622558594
2019-05-16,228.84686279296875
2019-05-17,234.96990966796875
2019-05-20,231.06478881835938
2019-05-21,233.69979858398438
2019-05-22,236.0125274658203
2019-05-23,233.6808624267578
2019-05-24,238.23048400878906
2019-05-27,241.07400512695312
2019-05-28,244.69476318359375
2019-05-29,240.80859375
2019-05-30,240.0124053955078
2019-05-31,239.2731170654297
2019-06-03,239.10247802734375
2019-06-04,239.21624755859375
2019-06-06,236.5812225341797
2019-06-07,238.30628967285156
2019-06-10,237.8134307861328
2019-06-11,241.43418884277344
2019-06-12,237.83238220214844
2019-06-13,239.36788940429688
