Date,SPG
2019-04-18,125.43705749511719
2019-04-22,122.3725814819336
2019-04-23,124.4155502319336
2019-04-24,125.50041961669922
2019-04-25,125.28910064697266
2019-04-26,125.82449340820312
2019-04-29,123.80970001220703
2019-04-30,122.36551666259766
2019-05-01,125.2186050415039
2019-05-02,125.2538833618164
2019-05-03,126.38806915283203
2019-05-06,125.47223663330078
2019-05-07,122.5980224609375
2019-05-08,121.75968933105469
2019-05-09,122.41485595703125
2019-05-10,123.42931365966797
2019-05-13,123.28137969970703
2019-05-14,124.16197967529297
2019-05-15,124.69026947021484
2019-05-16,124.94685363769531
2019-05-17,124.34103393554688
2019-05-20,121.5614242553711
2019-05-21,123.15794372558594
2019-05-22,122.35971069335938
2019-05-23,122.21715545654297
2019-05-24,122.1102523803711
2019-05-28,119.80103302001953
2019-05-29,116.85750579833984
2019-05-30,116.20893859863281
2019-05-31,115.52472686767578
2019-06-03,115.22537994384766
2019-06-04,115.53895568847656
2019-06-05,117.56309509277344
2019-06-06,116.62232971191406
2019-06-07,116.45124816894531
2019-06-10,115.02584075927734
2019-06-11,115.9381103515625
2019-06-12,115.85260772705078
2019-06-13,116.75773620605469
2019-06-14,116.11625671386719
2019-06-17,118.69632720947266
2019-06-18,118.40409851074219
2019-06-19,117.79114532470703
2019-06-20,117.4918212890625
2019-06-21,116.95015716552734
2019-06-24,115.4819564819336
2019-06-25,115.09709930419922
2019-06-26,113.51485443115234
2019-06-27,113.9852294921875
2019-06-28,113.86405944824219
2019-07-01,113.06584930419922
2019-07-02,115.4249038696289
2019-07-03,117.62010955810547
2019-07-05,116.14479064941406
2019-07-08,117.08556365966797
2019-07-09,117.26375579833984
2019-07-10,116.80048370361328
2019-07-11,115.85260772705078
2019-07-12,115.6458740234375
2019-07-15,115.8882064819336
2019-07-16,115.47482299804688
2019-07-17,114.13491821289062
2019-07-18,113.6003646850586
2019-07-19,111.49784851074219
2019-07-22,110.5641860961914
2019-07-23,112.78787231445312
2019-07-24,113.44357299804688
2019-07-25,112.83776092529297
2019-07-26,112.84490203857422
2019-07-29,113.77855682373047
2019-07-30,114.18482208251953
2019-07-31,115.60309600830078
2019-08-01,112.23907470703125
2019-08-02,113.50059509277344
2019-08-05,110.2933349609375
2019-08-06,109.37394714355469
2019-08-07,109.41670989990234
2019-08-08,110.57844543457031
2019-08-09,110.43589782714844
2019-08-12,109.07460021972656
2019-08-13,110.72811126708984
2019-08-14,108.41893005371094
2019-08-15,106.87956237792969
2019-08-16,107.39991760253906
2019-08-19,108.37556457519531
2019-08-20,106.61216735839844
2019-08-21,106.51097869873047
2019-08-22,107.46493530273438
2019-08-23,105.53533172607422
2019-08-26,106.22191619873047
2019-08-27,105.13065338134766
2019-08-28,105.90391540527344
2019-08-29,107.11804962158203
2019-08-30,107.63842010498047
2019-09-03,108.05032348632812
2019-09-04,108.5128402709961
2019-09-05,108.44780731201172
2019-09-06,109.30781555175781
2019-09-09,114.33778381347656
2019-09-10,116.51309967041016
2019-09-11,114.09207916259766
2019-09-12,112.21306610107422
2019-09-13,111.24462127685547
2019-09-16,111.57706451416016
2019-09-17,111.41809844970703
2019-09-18,112.61055755615234
2019-09-19,111.74331665039062
2019-09-20,112.04684448242188
2019-09-23,111.98180389404297
2019-09-24,111.29524993896484
2019-09-25,111.12177276611328
2019-09-26,112.46600341796875
2019-09-27,114.15711212158203
2019-09-30,112.4876937866211
2019-10-01,110.11001586914062
2019-10-02,107.80461883544922
2019-10-03,106.59770202636719
2019-10-04,106.95907592773438
2019-10-07,107.11804962158203
2019-10-08,105.4197006225586
2019-10-09,105.49919891357422
2019-10-10,106.3736572265625
2019-10-11,107.39268493652344
2019-10-14,107.4288101196289
2019-10-15,107.60224914550781
2019-10-16,107.47938537597656
2019-10-17,107.54442596435547
2019-10-18,108.34666442871094
2019-10-21,110.69537353515625
2019-10-22,111.66381072998047
2019-10-23,111.79387664794922
2019-10-24,111.61322021484375
2019-10-25,112.4226303100586
2019-10-28,111.17960357666016
2019-10-29,110.47857666015625
2019-10-30,109.25720977783203
2019-10-31,108.89588165283203
2019-11-01,111.36750793457031
2019-11-04,114.2293930053711
2019-11-05,113.03693389892578
2019-11-06,112.07574462890625
2019-11-07,112.71894073486328
2019-11-08,111.64936828613281
2019-11-11,112.32144927978516
2019-11-12,111.00616455078125
2019-11-13,111.54095458984375
2019-11-14,112.51541137695312
2019-11-15,112.83043670654297
2019-11-18,112.61798095703125
2019-11-19,110.51520538330078
2019-11-20,108.60296630859375
2019-11-21,107.34278106689453
2019-11-22,108.21465301513672
2019-11-25,109.34298706054688
2019-11-26,110.44194793701172
2019-11-27,110.79362487792969
2019-11-29,110.7862777709961
2019-12-02,109.06454467773438
2019-12-03,108.52236938476562
2019-12-04,109.26969146728516
2019-12-05,108.80078887939453
2019-12-06,108.61028289794922
2019-12-09,109.74590301513672
2019-12-10,109.1964111328125
2019-12-11,106.52950286865234
2019-12-12,105.5110855102539
2019-12-13,105.76023864746094
2019-12-16,106.66139221191406
2019-12-17,105.98734283447266
2019-12-18,105.76023864746094
2019-12-19,106.49290466308594
2019-12-20,106.59546661376953
2019-12-23,106.21449279785156
2019-12-24,106.80062103271484
2019-12-26,107.42334747314453
2019-12-27,108.13407897949219
2019-12-30,108.13407897949219
2019-12-31,109.13780975341797
2020-01-02,106.30239868164062
2020-01-03,106.49290466308594
2020-01-06,107.0497055053711
2020-01-07,105.83350372314453
2020-01-08,106.52950286865234
2020-01-09,105.67228698730469
2020-01-10,106.08261108398438
2020-01-13,106.44893646240234
2020-01-14,107.79703521728516
2020-01-15,107.7750473022461
2020-01-16,108.83009338378906
2020-01-17,108.26593780517578
2020-01-21,109.2476806640625
2020-01-22,106.97640991210938
2020-01-23,107.88493347167969
2020-01-24,106.10458374023438
2020-01-27,103.76737976074219
2020-01-28,102.56580352783203
2020-01-29,102.59510040283203
2020-01-30,99.97217559814453
2020-01-31,97.55436706542969
2020-02-03,97.2979507446289
2020-02-04,100.58761596679688
2020-02-05,102.91751098632812
2020-02-06,103.2032241821289
2020-02-07,103.32046508789062
2020-02-10,104.8150863647461
2020-02-11,104.09708404541016
2020-02-12,101.96501159667969
2020-02-13,103.14781188964844
2020-02-14,103.34121704101562
2020-02-18,103.52717590332031
2020-02-19,101.92036437988281
2020-02-20,104.53887939453125
2020-02-21,105.81837463378906
2020-02-24,104.72483825683594
2020-02-25,100.6334457397461
2020-02-26,98.36457824707031
2020-02-27,93.58139038085938
2020-02-28,91.55799102783203
2020-03-02,94.63768768310547
2020-03-03,91.1042251586914
2020-03-04,91.86296844482422
2020-03-05,89.19242095947266
2020-03-06,88.56756591796875
2020-03-09,76.65044403076172
2020-03-10,82.89912414550781
2020-03-11,75.50483703613281
2020-03-12,62.10737991333008
2020-03-13,66.7790298461914
2020-03-16,48.94053649902344
2020-03-17,43.78536605834961
2020-03-18,33.41554641723633
2020-03-19,41.46443176269531
2020-03-20,35.81087112426758
2020-03-23,37.31352996826172
2020-03-24,40.713111877441406
2020-03-25,46.374107360839844
2020-03-26,46.19557571411133
2020-03-27,43.2720832824707
2020-03-30,41.85869216918945
2020-03-31,40.809810638427734
2020-04-01,34.99259567260742
2020-04-02,32.73860168457031
2020-04-03,34.754547119140625
2020-04-06,40.214698791503906
2020-04-07,45.288028717041016
2020-04-08,46.79813003540039
2020-04-09,50.71098709106445
2020-04-13,48.576026916503906
2020-04-14,50.39855194091797
2020-04-15,45.540950775146484
2020-04-16,39.50056838989258
2020-04-17,41.747108459472656
2020-04-20,40.04360580444336
2020-04-21,39.84275436401367
2020-04-22,39.02447509765625
2020-04-23,39.53776550292969
2020-04-24,38.30290603637695
2020-04-27,42.54307174682617
2020-04-28,47.11056137084961
2020-04-29,51.17963790893555
2020-04-30,49.669532775878906
2020-05-01,47.01384735107422
2020-05-04,46.87251663208008
2020-05-05,45.042545318603516
2020-05-06,41.46443176269531
2020-05-07,42.401729583740234
2020-05-08,43.16050338745117
2020-05-11,40.97346878051758
2020-05-12,40.57175827026367
2020-05-13,38.064857482910156
2020-05-14,38.3475341796875
2020-05-15,38.17643737792969
2020-05-18,42.33478927612305
2020-05-19,42.305030822753906
2020-05-20,41.41236877441406
2020-05-21,41.657840728759766
2020-05-22,40.60895919799805
2020-05-26,44.07548522949219
2020-05-27,47.006412506103516
2020-05-28,44.44742965698242
2020-05-29,42.92247009277344
2020-06-01,45.823631286621094
2020-06-02,47.199832916259766
2020-06-03,54.21469497680664
2020-06-04,57.07869338989258
2020-06-05,65.90864562988281
2020-06-08,71.04149627685547
2020-06-09,64.32417297363281
2020-06-10,61.750308990478516
2020-06-11,53.50059127807617
2020-06-12,56.52077102661133
2020-06-15,55.337982177734375
2020-06-16,56.17858123779297
2020-06-17,53.31460189819336
2020-06-18,52.786441802978516
2020-06-19,49.92990493774414
2020-06-22,50.993675231933594
2020-06-23,52.169002532958984
2020-06-24,48.4346809387207
2020-06-25,48.308231353759766
2020-06-26,46.04679489135742
2020-06-29,50.68124008178711
2020-06-30,50.86720275878906
2020-07-01,51.930965423583984
2020-07-02,51.18707275390625
2020-07-06,51.27634811401367
2020-07-07,49.044673919677734
2020-07-08,48.881019592285156
2020-07-09,46.30833435058594
2020-07-10,48.554683685302734
2020-07-13,48.33460235595703
2020-07-14,46.99894332885742
2020-07-15,50.535423278808594
2020-07-16,47.73508071899414
2020-07-17,47.355621337890625
2020-07-20,45.852989196777344
2020-07-21,46.25520706176758
2020-07-22,47.0748291015625
2020-07-23,46.900272369384766
2020-07-24,45.96682357788086
2020-07-27,47.02170181274414
2020-07-28,48.67611312866211
2020-07-29,49.776527404785156
2020-07-30,48.281490325927734
2020-07-31,47.31768035888672
2020-08-03,46.315921783447266
2020-08-04,47.80337905883789
2020-08-05,47.43150329589844
2020-08-06,46.44493865966797
2020-08-07,47.19625473022461
2020-08-10,49.68546676635742
2020-08-11,50.960418701171875
2020-08-12,51.47646713256836
2020-08-13,50.10285186767578
2020-08-14,51.7420768737793
2020-08-17,51.7420768737793
2020-08-18,49.42742156982422
2020-08-19,48.47880172729492
2020-08-20,49.23011779785156
2020-08-21,48.96449661254883
2020-08-24,51.98494338989258
2020-08-25,52.0987663269043
2020-08-26,50.32294464111328
2020-08-27,51.279151916503906
2020-08-28,53.00187683105469
2020-08-31,51.49165344238281
2020-09-01,50.99835968017578
2020-09-02,51.48405456542969
2020-09-03,51.605491638183594
2020-09-04,53.30542755126953
2020-09-08,53.1612434387207
2020-09-09,52.258155822753906
2020-09-10,50.23186492919922
2020-09-11,48.68370056152344
2020-09-14,51.453712463378906
2020-09-15,53.935325622558594
2020-09-16,56.249977111816406
2020-09-17,54.5500373840332
2020-09-18,52.99428939819336
2020-09-21,49.23011779785156
2020-09-22,49.41225051879883
2020-09-23,47.72748947143555
2020-09-24,47.68195724487305
2020-09-25,48.25113296508789
2020-09-28,49.92831039428711
2020-09-29,48.562278747558594
2020-09-30,49.0859260559082
2020-10-01,50.48988723754883
2020-10-02,51.75725555419922
2020-10-05,52.182247161865234
2020-10-06,53.10812759399414
2020-10-07,53.90496063232422
2020-10-08,54.16780471801758
2020-10-09,52.351131439208984
2020-10-12,52.58304214477539
2020-10-13,50.88233184814453
2020-10-14,50.80502700805664
2020-10-15,50.341190338134766
2020-10-16,50.10927200317383
2020-10-19,49.40580368041992
2020-10-20,49.83097839355469
2020-10-21,49.63772201538086
2020-10-22,51.29204559326172
2020-10-23,51.701759338378906
2020-10-26,50.00105285644531
2020-10-27,47.9138069152832
2020-10-28,46.97067642211914
2020-10-29,49.0192756652832
2020-10-30,48.555442810058594
2020-11-02,50.02424240112305
2020-11-03,50.240692138671875
2020-11-04,48.14572525024414
2020-11-05,49.06565475463867
2020-11-06,47.821041107177734
2020-11-09,61.14847183227539
2020-11-10,60.94746780395508
2020-11-11,56.74980926513672
2020-11-12,53.448856353759766
2020-11-13,57.74703598022461
2020-11-16,61.040245056152344
2020-11-17,61.040245056152344
2020-11-18,59.22357177734375
2020-11-19,62.33123779296875
2020-11-20,62.71003723144531
2020-11-23,66.02643585205078
2020-11-24,68.63935852050781
2020-11-25,67.40245819091797
2020-11-27,66.1346664428711
2020-11-30,63.83096694946289
2020-12-01,65.70175170898438
2020-12-02,67.44883728027344
2020-12-03,69.28870391845703
2020-12-04,72.5973892211914
2020-12-07,69.08773803710938
2020-12-08,69.65977478027344
2020-12-09,70.22411346435547
2020-12-10,69.9148941040039
2020-12-11,67.95132446289062
2020-12-14,67.5029525756836
2020-12-15,69.37374877929688
2020-12-16,68.2450942993164
2020-12-17,68.82489013671875
2020-12-18,66.04190063476562
2020-12-21,64.6658706665039
2020-12-22,64.719970703125
2020-12-23,65.68583679199219
2020-12-24,66.25121307373047
2020-12-28,67.1228256225586
2020-12-29,65.40313720703125
2020-12-30,65.93711853027344
2020-12-31,66.96575927734375
2021-01-04,65.0262222290039
2021-01-05,65.30892181396484
2021-01-06,66.8008804321289
2021-01-07,66.84797668457031
2021-01-08,67.91590881347656
2021-01-11,65.28535461425781
2021-01-12,67.08356475830078
2021-01-13,69.7848129272461
2021-01-14,74.55911254882812
2021-01-15,73.02788543701172
2021-01-19,72.76875305175781
2021-01-20,74.82609558105469
2021-01-21,74.21359252929688
2021-01-22,74.98314666748047
2021-01-25,76.5457763671875
2021-01-26,77.77861022949219
2021-01-27,75.88616943359375
2021-01-28,76.5693359375
2021-01-29,72.97291564941406
2021-02-01,72.98076629638672
2021-02-02,72.60385131835938
2021-02-03,73.32627868652344
2021-02-04,74.72400665283203
2021-02-05,75.97254943847656
2021-02-08,77.69224548339844
2021-02-09,80.5269775390625
2021-02-10,83.40882110595703
2021-02-11,85.80382537841797
2021-02-12,85.79598236083984
2021-02-16,86.3613510131836
2021-02-17,84.98717498779297
2021-02-18,83.6444091796875
2021-02-19,85.9294662475586
2021-02-22,88.55220031738281
2021-02-23,90.39750671386719
2021-02-24,93.44426727294922
2021-02-25,90.16195678710938
2021-02-26,88.66998291015625
2021-03-01,89.45521545410156
2021-03-02,87.6962661743164
2021-03-03,89.51018524169922
2021-03-04,86.46340942382812
2021-03-05,87.2957992553711
2021-03-08,87.71197509765625
2021-03-09,87.16230773925781
2021-03-10,89.76145935058594
2021-03-11,90.962890625
2021-03-12,92.5412368774414
2021-03-15,95.02261352539062
2021-03-16,92.02297973632812
2021-03-17,92.84748077392578
2021-03-18,91.73243713378906
2021-03-19,91.63035583496094
2021-03-22,90.49959564208984
2021-03-23,86.69901275634766
2021-03-24,85.90591430664062
2021-03-25,89.23536682128906
2021-03-26,90.0441665649414
2021-03-29,89.36885070800781
2021-03-30,90.60954284667969
2021-03-31,89.3374252319336
2021-04-01,90.46034240722656
2021-04-05,90.34254455566406
2021-04-06,91.47329711914062
2021-04-07,91.88162994384766
2021-04-08,90.78582000732422
2021-04-09,92.04045867919922
2021-04-12,91.11138153076172
2021-04-13,90.03144836425781
2021-04-14,90.33320617675781
2021-04-15,90.97640991210938
2021-04-16,93.00128173828125
2021-04-19,92.55659484863281
2021-04-20,90.73023223876953
2021-04-21,93.40625
2021-04-22,91.83399200439453
2021-04-23,92.84245300292969
2021-04-26,95.42317962646484
2021-04-27,97.16220092773438
2021-04-28,97.74979400634766
2021-04-29,97.93242645263672
2021-04-30,96.66986846923828
2021-05-03,97.82919311523438
2021-05-04,96.36813354492188
2021-05-05,96.01874542236328
2021-05-06,97.60686492919922
2021-05-07,99.21089172363281
2021-05-10,100.64815521240234
2021-05-11,97.38451385498047
2021-05-12,93.39830780029297
2021-05-13,93.69210815429688
2021-05-14,97.0192642211914
2021-05-17,97.06688690185547
2021-05-18,97.32894897460938
2021-05-19,97.0907211303711
2021-05-20,97.32894897460938
2021-05-21,97.17807006835938
2021-05-24,98.97265625
2021-05-25,98.78208923339844
2021-05-26,100.60842895507812
2021-05-27,101.87100982666016
2021-05-28,102.02981567382812
2021-06-01,106.5560302734375
2021-06-02,107.35008239746094
2021-06-03,106.45277404785156
2021-06-04,105.03141021728516
2021-06-07,106.40513610839844
2021-06-08,107.76298522949219
2021-06-09,107.6677017211914
2021-06-10,106.83393096923828
2021-06-11,106.58777618408203
2021-06-14,105.83340454101562
2021-06-15,104.2531967163086
2021-06-16,103.80853271484375
2021-06-17,102.1648178100586
2021-06-18,99.52057647705078
2021-06-21,104.41996002197266
2021-06-22,103.4273910522461
2021-06-23,104.98377990722656
2021-06-24,103.72119140625
2021-06-25,104.07853698730469
2021-06-28,103.38768005371094
2021-06-29,104.01499938964844
2021-06-30,103.60999298095703
2021-07-01,105.58460998535156
2021-07-02,104.05149841308594
2021-07-06,102.45417022705078
2021-07-07,100.96920013427734
2021-07-08,100.40731048583984
2021-07-09,104.09964752197266
2021-07-12,104.56521606445312
2021-07-13,101.62739562988281
2021-07-14,102.30165100097656
2021-07-15,101.57119750976562
2021-07-16,99.93374633789062
2021-07-19,94.06615447998047
2021-07-20,100.84077453613281
2021-07-21,102.68692779541016
2021-07-22,100.41533660888672
2021-07-23,99.65280151367188
2021-07-26,101.96450805664062
2021-07-27,101.0334243774414
2021-07-28,100.51167297363281
2021-07-29,101.07355499267578
2021-07-30,101.55514526367188
2021-08-02,101.39463806152344
2021-08-03,103.97926330566406
2021-08-04,103.30498504638672
2021-08-05,107.58329772949219
2021-08-06,108.52240753173828
2021-08-09,106.64417266845703
2021-08-10,106.04214477539062
2021-08-11,107.16590118408203
2021-08-12,107.4388198852539
2021-08-13,107.29432678222656
2021-08-16,105.1270980834961
2021-08-17,102.83141326904297
2021-08-18,102.7431411743164
2021-08-19,103.11236572265625
2021-08-20,103.3612060546875
2021-08-23,103.91504669189453
2021-08-24,106.4033432006836
2021-08-25,106.38729858398438
2021-08-26,105.18327331542969
2021-08-27,107.31039428710938
2021-08-30,107.08563232421875
2021-08-31,107.92041778564453
2021-09-01,109.01203918457031
2021-09-02,109.50170135498047
2021-09-03,108.9638900756836
2021-09-07,108.0247573852539
2021-09-08,107.26172637939453
2021-09-09,106.04415893554688
2021-09-10,103.82002258300781
2021-09-13,106.43377685546875
2021-09-14,105.16746520996094
2021-09-15,106.4581298828125
2021-09-16,107.69195556640625
2021-09-17,106.55554962158203
2021-09-20,105.13500213623047
2021-09-21,105.83309173583984
2021-09-22,108.4793472290039
2021-09-23,109.6806869506836
2021-09-24,108.64981079101562
2021-09-27,108.893310546875
2021-09-28,108.53617095947266
2021-09-29,108.64981079101562
2021-09-30,105.5002670288086
2021-10-01,108.07347106933594
2021-10-04,107.35103607177734
2021-10-05,106.65294647216797
2021-10-06,107.64325714111328
2021-10-07,108.7796630859375
2021-10-08,107.21304321289062
2021-10-11,107.65138244628906
2021-10-12,109.39659118652344
2021-10-13,111.32850646972656
2021-10-14,113.09806823730469
2021-10-15,113.82051849365234
2021-10-18,117.3190689086914
2021-10-19,115.9472427368164
2021-10-20,117.66810607910156
2021-10-21,116.85637664794922
2021-10-22,117.81421661376953
2021-10-25,119.18601989746094
2021-10-26,118.8126220703125
2021-10-27,116.83200073242188
2021-10-28,119.42143249511719
2021-10-29,118.98308563232422
2021-11-01,121.23967742919922
2021-11-02,129.05661010742188
2021-11-03,134.94166564941406
2021-11-04,134.51145935058594
2021-11-05,138.39964294433594
2021-11-08,135.87515258789062
2021-11-09,135.9563446044922
2021-11-10,133.0990447998047
2021-11-11,134.2922821044922
2021-11-12,133.7727813720703
2021-11-15,134.9822235107422
2021-11-16,133.82960510253906
2021-11-17,135.9563446044922
2021-11-18,137.49050903320312
2021-11-19,135.34754943847656
2021-11-22,136.36221313476562
2021-11-23,137.2063751220703
2021-11-24,137.2063751220703
2021-11-26,130.26611328125
2021-11-29,129.8277587890625
2021-11-30,124.06451416015625
2021-12-01,119.908447265625
2021-12-02,123.26903533935547
2021-12-03,121.10171508789062
2021-12-06,123.86968231201172
2021-12-07,126.83251190185547
2021-12-08,127.80654907226562
2021-12-09,124.88621520996094
2021-12-10,125.03385162353516
2021-12-13,123.95105743408203
2021-12-14,123.81157684326172
2021-12-15,124.7221450805664
2021-12-16,124.41043853759766
2021-12-17,123.64751434326172
2021-12-20,119.98887634277344
2021-12-21,126.71556091308594
2021-12-22,127.58511352539062
2021-12-23,127.52766418457031
2021-12-27,129.96401977539062
2021-12-28,129.42259216308594
2021-12-29,130.23472595214844
2021-12-30,131.2847442626953
2021-12-31,131.06326293945312
2022-01-03,131.49803161621094
2022-01-04,133.69650268554688
2022-01-05,132.0968780517578
2022-01-06,133.84417724609375
2022-01-07,132.2937469482422
2022-01-10,131.9738311767578
2022-01-11,132.7531280517578
2022-01-12,132.83514404296875
2022-01-13,133.7047119140625
2022-01-14,127.72454071044922
2022-01-18,126.23973846435547
2022-01-19,121.89205932617188
2022-01-20,120.94046020507812
2022-01-21,120.55489349365234
2022-01-24,119.84944915771484
2022-01-25,120.40723419189453
2022-01-26,119.42285919189453
2022-01-27,118.03650665283203
2022-01-28,120.09551239013672
2022-01-31,120.75179290771484
2022-02-01,120.883056640625
2022-02-02,122.67957305908203
2022-02-03,119.40644836425781
2022-02-04,119.09471893310547
2022-02-07,122.1627426147461
2022-02-08,116.51891326904297
2022-02-09,117.38023376464844
2022-02-10,118.11033630371094
2022-02-11,116.34663391113281
2022-02-14,114.76342010498047
2022-02-15,115.92828369140625
2022-02-16,118.01192474365234
2022-02-17,117.85603332519531
2022-02-18,115.62474060058594
2022-02-22,113.24581146240234
2022-02-23,109.98091888427734
2022-02-24,113.05714416503906
2022-02-25,114.59934997558594
2022-02-28,112.84383392333984
2022-03-01,110.41570281982422
2022-03-02,113.83644104003906
2022-03-03,114.3614501953125
2022-03-04,112.29422760009766
2022-03-07,105.22305297851562
2022-03-08,107.7824478149414
2022-03-09,110.13349914550781
2022-03-10,110.16673278808594
2022-03-11,108.03999328613281
2022-03-14,106.49478149414062
2022-03-15,107.06800842285156
2022-03-16,109.10336303710938
2022-03-17,109.36917877197266
2022-03-18,108.6962890625
2022-03-21,107.217529296875
2022-03-22,110.35780334472656
2022-03-23,108.00674438476562
2022-03-24,108.10646057128906
2022-03-25,108.1396713256836
2022-03-28,109.45225524902344
2022-03-29,114.71096801757812
2022-03-30,111.97776794433594
2022-03-31,109.29444122314453
2022-04-01,110.49073028564453
2022-04-04,111.76177978515625
2022-04-05,108.48028564453125
2022-04-06,106.22062683105469
2022-04-07,104.26834106445312
2022-04-08,105.89663696289062
2022-04-11,105.32341003417969
2022-04-12,104.82494354248047
2022-04-13,105.98800659179688
2022-04-14,106.23725128173828
2022-04-18,106.24556732177734
2022-04-19,109.09506225585938
2022-04-20,110.15011596679688
2022-04-21,108.70458984375
2022-04-22,104.57573699951172
2022-04-25,104.91635131835938
2022-04-26,103.12189483642578
2022-04-27,101.46038818359375
2022-04-28,103.35453033447266
2022-04-29,98.02935028076172
2022-05-02,97.06568145751953
2022-05-03,100.41363525390625
2022-05-04,103.49574279785156
2022-05-05,101.63485717773438
2022-05-06,100.87055206298828
2022-05-09,98.18721008300781
2022-05-10,98.91827392578125
2022-05-11,93.88388061523438
2022-05-12,96.05215454101562
2022-05-13,97.01583862304688
2022-05-16,97.09060668945312
2022-05-17,100.32225799560547
2022-05-18,94.43218231201172
2022-05-19,91.4165267944336
2022-05-20,90.41961669921875
2022-05-23,89.53072357177734
2022-05-24,89.59717559814453
2022-05-25,90.71038818359375
2022-05-26,93.06974029541016
2022-05-27,94.48204803466797
2022-05-31,95.246337890625
2022-06-01,92.35527801513672
2022-06-02,93.31066131591797
2022-06-03,91.34176635742188
2022-06-06,91.06761169433594
2022-06-07,93.27742004394531
2022-06-08,90.9914779663086
2022-06-09,87.61735534667969
2022-06-10,85.41573333740234
2022-06-13,81.94883728027344
2022-06-14,81.40899658203125
2022-06-15,82.24407196044922
2022-06-16,79.814697265625
2022-06-17,80.71727752685547
2022-06-21,81.47645568847656
2022-06-22,80.93658447265625
2022-06-23,81.56924438476562
2022-06-24,84.0323486328125
2022-06-27,84.4541244506836
2022-06-28,83.72024536132812
2022-06-29,82.0416259765625
2022-06-30,80.06776428222656
2022-07-01,80.70884704589844
2022-07-05,82.30311584472656
2022-07-06,81.33306884765625
2022-07-07,82.5645980834961
2022-07-08,82.40434265136719
2022-07-11,82.00788116455078
2022-07-12,82.32842254638672
2022-07-13,80.60762023925781
2022-07-14,79.29170989990234
2022-07-15,81.28245544433594
2022-07-18,83.20569610595703
2022-07-19,86.26770782470703
2022-07-20,87.26306915283203
2022-07-21,87.92945098876953
2022-07-22,87.45707702636719
2022-07-25,87.75231170654297
2022-07-26,86.52918243408203
2022-07-27,87.82823944091797
2022-07-28,90.6456298828125
2022-07-29,91.64098358154297
2022-08-01,91.63253784179688
2022-08-02,88.97543334960938
2022-08-03,90.19855499267578
2022-08-04,89.2622299194336
2022-08-05,89.83583068847656
2022-08-08,91.80968475341797
2022-08-09,91.10957336425781
2022-08-10,93.95225524902344
2022-08-11,96.22132873535156
2022-08-12,97.72282409667969
2022-08-15,95.5296401977539
2022-08-16,96.6009292602539
2022-08-17,95.1838150024414
2022-08-18,95.59713745117188
2022-08-19,93.64015197753906
2022-08-22,90.03827667236328
2022-08-23,90.12262725830078
2022-08-24,89.98766326904297
2022-08-25,91.3035659790039
2022-08-26,88.44400024414062
2022-08-29,87.4317626953125
2022-08-30,87.54987335205078
2022-08-31,86.02308654785156
2022-09-01,85.47480010986328
2022-09-02,84.79996490478516
2022-09-06,85.23016357421875
2022-09-07,87.2715072631836
2022-09-08,87.98367309570312
2022-09-09,89.0390625
2022-09-12,90.30896759033203
2022-09-13,86.15605926513672
2022-09-14,85.82998657226562
2022-09-15,85.4095458984375
2022-09-16,85.54682159423828
2022-09-19,86.04449462890625
2022-09-20,84.36274719238281
2022-09-21,82.07176971435547
2022-09-22,79.09435272216797
2022-09-23,77.37828063964844
2022-09-26,74.9585952758789
2022-09-27,76.39152526855469
2022-09-28,79.39466857910156
2022-09-29,76.47730255126953
2022-09-30,77.00932312011719
2022-10-03,78.06471252441406
2022-10-04,82.26053619384766
2022-10-05,82.17472076416016
2022-10-06,81.23945617675781
2022-10-07,79.40323638916016
2022-10-10,79.39466857910156
2022-10-11,81.35958862304688
2022-10-12,80.38140869140625
2022-10-13,82.2262191772461
2022-10-14,82.251953125
2022-10-17,85.07490539550781
2022-10-18,84.65447998046875
2022-10-19,84.11389923095703
2022-10-20,84.35415649414062
2022-10-21,86.69660186767578
2022-10-24,87.85497283935547
2022-10-25,90.8152084350586
2022-10-26,90.5492172241211
2022-10-27,91.28713989257812
2022-10-28,93.49231719970703
2022-10-31,93.50947570800781
2022-11-01,97.67955017089844
2022-11-02,95.76612091064453
2022-11-03,96.59841918945312
2022-11-04,99.1639633178711
2022-11-07,100.27943420410156
2022-11-08,99.0352554321289
2022-11-09,96.8901596069336
2022-11-10,102.9994125366211
2022-11-11,103.13671112060547
2022-11-14,100.84573364257812
2022-11-15,103.10240173339844
2022-11-16,99.1811294555664
2022-11-17,99.35274505615234
2022-11-18,101.16320037841797
2022-11-21,100.54541778564453
2022-11-22,102.43311309814453
2022-11-23,102.63044738769531
2022-11-25,103.56572723388672
2022-11-28,99.32698822021484
2022-11-29,100.78565979003906
2022-11-30,102.4845962524414
2022-12-01,102.11563873291016
2022-12-02,102.39878845214844
2022-12-05,100.98301696777344
2022-12-06,101.47209930419922
2022-12-07,102.14994812011719
2022-12-08,102.03670501708984
2022-12-09,101.71434020996094
2022-12-12,103.3435287475586
2022-12-13,104.75489044189453
2022-12-14,104.29313659667969
2022-12-15,102.98632049560547
2022-12-16,101.3397216796875
2022-12-19,100.7298812866211
2022-12-20,100.76471710205078
2022-12-21,101.54010772705078
2022-12-22,101.37458038330078
2022-12-23,102.7249526977539
2022-12-27,102.8904800415039
2022-12-28,100.24200439453125
2022-12-29,102.2109375
2022-12-30,102.35033416748047
