Date,ESS
2016-07-27,163.17271423339844
2016-07-28,164.50010681152344
2016-07-29,174.4108123779297
2016-08-01,174.96266174316406
2016-08-02,172.64344787597656
2016-08-03,171.83807373046875
2016-08-04,171.15199279785156
2016-08-05,171.9722900390625
2016-08-08,173.9037322998047
2016-08-09,174.19459533691406
2016-08-10,173.538330078125
2016-08-11,170.53305053710938
2016-08-12,171.0848846435547
2016-08-15,172.7478485107422
2016-08-16,171.59197998046875
2016-08-17,170.0482940673828
2016-08-18,169.72021484375
2016-08-19,167.47557067871094
2016-08-22,167.05799865722656
2016-08-23,167.05799865722656
2016-08-24,166.43157958984375
2016-08-25,168.17648315429688
2016-08-26,165.5665283203125
2016-08-29,168.0870361328125
2016-08-30,168.34808349609375
2016-08-31,169.3547821044922
2016-09-01,169.17581176757812
2016-09-02,168.45245361328125
2016-09-06,171.5099639892578
2016-09-07,171.457763671875
2016-09-08,169.1534423828125
2016-09-09,164.03775024414062
2016-09-12,167.8036651611328
2016-09-13,163.3143768310547
2016-09-14,164.8207550048828
2016-09-15,165.52174377441406
2016-09-16,165.52919006347656
2016-09-19,167.81112670898438
2016-09-20,168.56434631347656
2016-09-21,171.68893432617188
2016-09-22,172.39732360839844
2016-09-23,172.2034912109375
2016-09-26,172.1587677001953
2016-09-27,170.1825714111328
2016-09-28,170.78335571289062
2016-09-29,169.44662475585938
2016-09-30,167.2461700439453
2016-10-03,163.6414031982422
2016-10-04,163.43869018554688
2016-10-05,160.20181274414062
2016-10-06,159.5635223388672
2016-10-07,159.41329956054688
2016-10-10,159.4508819580078
2016-10-11,157.9113311767578
2016-10-12,158.940185546875
2016-10-13,156.63465881347656
2016-10-14,156.74729919433594
2016-10-17,155.65834045410156
2016-10-18,155.9813232421875
2016-10-19,156.63465881347656
2016-10-20,155.83106994628906
2016-10-21,155.20779418945312
2016-10-24,154.21644592285156
2016-10-25,153.66824340820312
2016-10-26,155.81605529785156
2016-10-27,154.59197998046875
2016-10-28,157.15281677246094
2016-10-31,160.7801055908203
2016-11-01,160.1793212890625
2016-11-02,161.78643798828125
2016-11-03,163.9793243408203
2016-11-04,165.31614685058594
2016-11-07,165.2410430908203
2016-11-08,167.26870727539062
2016-11-09,162.80027770996094
2016-11-10,160.2694854736328
2016-11-11,161.7113494873047
2016-11-14,165.3461456298828
2016-11-15,161.3058319091797
2016-11-16,161.6587677001953
2016-11-17,159.728759765625
2016-11-18,159.92396545410156
2016-11-21,157.94891357421875
2016-11-22,160.92279052734375
2016-11-23,158.91015625
2016-11-25,159.83387756347656
2016-11-28,161.73387145996094
2016-11-29,162.1168670654297
2016-11-30,162.1544189453125
2016-12-01,159.38327026367188
2016-12-02,161.08804321289062
2016-12-05,160.6975555419922
2016-12-06,160.8402099609375
2016-12-07,163.461181640625
2016-12-08,164.63272094726562
2016-12-09,164.2797393798828
2016-12-12,164.4224395751953
2016-12-13,164.46746826171875
2016-12-14,165.04580688476562
2016-12-15,166.32992553710938
2016-12-16,170.4754180908203
2016-12-19,171.96240234375
2016-12-20,172.43556213378906
2016-12-21,170.91104125976562
2016-12-22,172.42051696777344
2016-12-23,173.23159790039062
2016-12-27,172.1951904296875
2016-12-28,172.08932495117188
2016-12-29,173.57920837402344
2016-12-30,175.83287048339844
2017-01-03,173.37498474121094
2017-01-04,174.7211456298828
2017-01-05,176.0294189453125
2017-01-06,176.77069091796875
2017-01-09,174.49429321289062
2017-01-10,174.01785278320312
2017-01-11,171.57510375976562
2017-01-12,172.75485229492188
2017-01-13,172.4296417236328
2017-01-17,173.6245574951172
2017-01-18,172.3540496826172
2017-01-19,171.42384338378906
2017-01-20,172.8380584716797
2017-01-23,174.7816619873047
2017-01-24,171.45408630371094
2017-01-25,170.80369567871094
2017-01-26,170.4482421875
2017-01-27,170.470947265625
2017-01-30,168.829833984375
2017-01-31,169.63145446777344
2017-02-01,167.6802978515625
2017-02-02,171.17422485351562
2017-02-03,168.70883178710938
2017-02-06,168.77685546875
2017-02-07,169.3743133544922
2017-02-08,172.4826202392578
2017-02-09,171.3330841064453
2017-02-10,172.71702575683594
2017-02-13,171.45408630371094
2017-02-14,170.9322509765625
2017-02-15,170.4860382080078
2017-02-16,172.33895874023438
2017-02-17,172.50527954101562
2017-02-21,174.67581176757812
2017-02-22,173.56410217285156
2017-02-23,175.13711547851562
2017-02-24,175.71942138671875
2017-02-27,177.2092742919922
2017-02-28,177.4966583251953
2017-03-01,175.9236297607422
2017-03-02,175.2581024169922
2017-03-03,174.3581085205078
2017-03-06,175.01611328125
2017-03-07,176.74038696289062
2017-03-08,174.40353393554688
2017-03-09,170.86416625976562
2017-03-10,169.59365844726562
2017-03-13,169.434814453125
2017-03-14,170.24403381347656
2017-03-15,175.55311584472656
2017-03-16,176.1807861328125
2017-03-17,176.32443237304688
2017-03-20,176.294189453125
2017-03-21,176.664794921875
2017-03-22,177.95799255371094
2017-03-23,179.06216430664062
2017-03-24,178.97142028808594
2017-03-27,176.5589141845703
2017-03-28,176.21102905273438
2017-03-29,176.78248596191406
2017-03-30,177.21685791015625
2017-03-31,176.4243927001953
2017-04-03,175.92140197753906
2017-04-04,175.9976806640625
2017-04-05,176.30247497558594
2017-04-06,176.95774841308594
2017-04-07,177.86456298828125
2017-04-10,179.2742919921875
2017-04-11,180.4324188232422
2017-04-12,178.8779754638672
2017-04-13,177.97886657714844
2017-04-17,179.8990478515625
2017-04-18,180.54676818847656
2017-04-19,179.23609924316406
2017-04-20,179.11419677734375
2017-04-21,179.44190979003906
2017-04-24,178.4969940185547
2017-04-25,181.65924072265625
2017-04-26,183.66326904296875
2017-04-27,183.97569274902344
2017-04-28,186.2845458984375
2017-05-01,188.95913696289062
2017-05-02,189.3935089111328
2017-05-03,188.62391662597656
2017-05-04,190.87173461914062
2017-05-05,190.78028869628906
2017-05-08,190.39173889160156
2017-05-09,190.8260498046875
2017-05-10,191.48899841308594
2017-05-11,191.51190185546875
2017-05-12,192.532958984375
2017-05-15,193.4930419921875
2017-05-16,193.79783630371094
2017-05-17,193.3482666015625
2017-05-18,194.9789581298828
2017-05-19,193.96546936035156
2017-05-22,193.9959259033203
2017-05-23,191.96902465820312
2017-05-24,195.70281982421875
2017-05-25,195.29136657714844
2017-05-26,195.29893493652344
2017-05-30,194.45309448242188
2017-05-31,195.7713623046875
2017-06-01,196.9677276611328
2017-06-02,200.12234497070312
2017-06-05,202.7893524169922
2017-06-06,200.17575073242188
2017-06-07,200.84625244140625
2017-06-08,202.44644165039062
2017-06-09,202.8655242919922
2017-06-12,200.13002014160156
2017-06-13,199.87852478027344
2017-06-14,200.0309600830078
2017-06-15,200.9910888671875
2017-06-16,202.9188995361328
2017-06-19,204.51148986816406
2017-06-20,203.54373168945312
2017-06-21,203.06365966796875
2017-06-22,201.11300659179688
2017-06-23,202.53024291992188
2017-06-26,202.30926513671875
2017-06-27,198.5145721435547
2017-06-28,199.6422576904297
2017-06-29,199.5962677001953
2017-06-30,197.36383056640625
2017-07-03,200.40939331054688
2017-07-05,199.24339294433594
2017-07-06,194.87826538085938
2017-07-07,196.1901092529297
2017-07-10,194.15719604492188
2017-07-11,193.1138458251953
2017-07-12,194.8552703857422
2017-07-13,193.52040100097656
2017-07-14,194.487060546875
2017-07-17,197.77044677734375
2017-07-18,198.5452423095703
2017-07-19,202.13548278808594
2017-07-20,202.6571807861328
2017-07-21,203.17881774902344
2017-07-24,201.5754852294922
2017-07-25,200.57052612304688
2017-07-26,204.93553161621094
2017-07-27,202.5574493408203
2017-07-28,203.03305053710938
2017-07-31,200.76229858398438
2017-08-01,201.9130859375
2017-08-02,202.11244201660156
2017-08-03,201.96670532226562
2017-08-04,200.99246215820312
2017-08-07,200.6165313720703
2017-08-08,201.5218048095703
2017-08-09,203.03305053710938
2017-08-10,201.39901733398438
2017-08-11,198.79843139648438
2017-08-14,202.11244201660156
2017-08-15,203.3552703857422
2017-08-16,201.52944946289062
2017-08-17,201.46038818359375
2017-08-18,200.04122924804688
2017-08-21,202.68017578125
2017-08-22,203.47036743164062
2017-08-23,204.95091247558594
2017-08-24,204.37551879882812
2017-08-25,203.79251098632812
2017-08-28,204.11473083496094
2017-08-29,203.0177459716797
2017-08-30,204.3295135498047
2017-08-31,204.0380401611328
2017-09-01,203.8845977783203
2017-09-05,204.13011169433594
2017-09-06,201.58316040039062
2017-09-07,204.099365234375
2017-09-08,204.50599670410156
2017-09-11,206.66171264648438
2017-09-12,202.97933959960938
2017-09-13,200.3634033203125
2017-09-14,201.11521911621094
2017-09-15,200.9847869873047
2017-09-18,199.58860778808594
2017-09-19,197.47122192382812
2017-09-20,196.4893341064453
2017-09-21,195.82948303222656
2017-09-22,195.6224365234375
2017-09-25,196.0596923828125
2017-09-26,195.5533447265625
2017-09-27,192.87600708007812
2017-09-28,195.4871368408203
2017-09-29,196.24423217773438
2017-10-02,194.96958923339844
2017-10-03,195.98159790039062
2017-10-04,198.97900390625
2017-10-05,198.59274291992188
2017-10-06,198.54637145996094
2017-10-09,199.00216674804688
2017-10-10,199.86737060546875
2017-10-11,199.5429229736328
2017-10-12,201.7059783935547
2017-10-13,202.26222229003906
2017-10-16,201.64419555664062
2017-10-17,201.92236328125
2017-10-18,201.7908935546875
2017-10-19,200.80987548828125
2017-10-20,200.3463592529297
2017-10-23,200.57810974121094
2017-10-24,198.9557647705078
2017-10-25,199.0253448486328
2017-10-26,200.5857696533203
2017-10-27,202.7102813720703
2017-10-30,201.47422790527344
2017-10-31,202.73342895507812
2017-11-01,202.8106689453125
2017-11-02,196.0974578857422
2017-11-03,196.20559692382812
2017-11-06,196.0742950439453
2017-11-07,196.99359130859375
2017-11-08,199.92144775390625
2017-11-09,198.50003051757812
2017-11-10,198.05967712402344
2017-11-13,199.7978973388672
2017-11-14,198.3995819091797
2017-11-15,194.7918701171875
2017-11-16,196.17471313476562
2017-11-17,193.78761291503906
2017-11-20,193.293212890625
2017-11-21,194.76101684570312
2017-11-22,193.10780334472656
2017-11-24,193.41680908203125
2017-11-27,191.2846221923828
2017-11-28,190.63575744628906
2017-11-29,191.33871459960938
2017-11-30,190.80569458007812
2017-12-01,190.84429931640625
2017-12-04,190.25718688964844
2017-12-05,187.71560668945312
2017-12-06,186.9198760986328
2017-12-07,185.87696838378906
2017-12-08,188.73529052734375
2017-12-11,192.4820556640625
2017-12-12,192.4743194580078
2017-12-13,191.5705108642578
2017-12-14,192.35841369628906
2017-12-15,192.96871948242188
2017-12-18,193.03048706054688
2017-12-19,187.58424377441406
2017-12-20,185.6374969482422
2017-12-21,183.52853393554688
2017-12-22,184.93447875976562
2017-12-26,185.8383331298828
2017-12-27,186.35592651367188
2017-12-28,187.4687042236328
2017-12-29,187.82667541503906
2018-01-02,186.82281494140625
2018-01-03,188.73712158203125
2018-01-04,185.7645263671875
2018-01-05,186.27035522460938
2018-01-08,185.32875061035156
2018-01-09,183.8580322265625
2018-01-10,180.70640563964844
2018-01-11,180.87762451171875
2018-01-12,176.72218322753906
2018-01-16,177.11126708984375
2018-01-17,176.92453002929688
2018-01-18,174.77676391601562
2018-01-19,174.02194213867188
2018-01-22,176.33309936523438
2018-01-23,180.4029541015625
2018-01-24,180.18504333496094
2018-01-25,179.95938110351562
2018-01-26,178.8466339111328
2018-01-29,177.22021484375
2018-01-30,176.4498291015625
2018-01-31,181.29786682128906
2018-02-01,176.7766876220703
2018-02-02,175.3837127685547
2018-02-05,169.63307189941406
2018-02-06,170.27894592285156
2018-02-07,169.49301147460938
2018-02-08,169.8587188720703
2018-02-09,177.3759002685547
2018-02-12,177.30580139160156
2018-02-13,177.6404571533203
2018-02-14,174.90127563476562
2018-02-15,178.64427185058594
2018-02-16,178.72207641601562
2018-02-20,175.4304656982422
2018-02-21,171.3138885498047
2018-02-22,172.43447875976562
2018-02-23,176.85450744628906
2018-02-26,176.72998046875
2018-02-27,172.62123107910156
2018-02-28,174.17755126953125
2018-03-01,174.28651428222656
2018-03-02,172.92471313476562
2018-03-05,175.6405487060547
2018-03-06,179.01779174804688
2018-03-07,180.13055419921875
2018-03-08,182.2082977294922
2018-03-09,184.83071899414062
2018-03-12,185.78005981445312
2018-03-13,185.24313354492188
2018-03-14,185.72560119628906
2018-03-15,188.09124755859375
2018-03-16,189.61647033691406
2018-03-19,188.3091583251953
2018-03-20,186.34036254882812
2018-03-21,184.26263427734375
2018-03-22,181.78030395507812
2018-03-23,178.33302307128906
2018-03-26,181.02548217773438
2018-03-27,182.05264282226562
2018-03-28,187.9671173095703
2018-03-29,188.79071044921875
2018-04-02,185.904052734375
2018-04-03,188.33578491210938
2018-04-04,190.06930541992188
2018-04-05,189.43389892578125
2018-04-06,190.12420654296875
2018-04-09,189.33982849121094
2018-04-10,189.78688049316406
2018-04-11,189.2064666748047
2018-04-12,188.4612579345703
2018-04-13,190.60272216796875
2018-04-16,190.17909240722656
2018-04-17,193.11279296875
2018-04-18,192.40682983398438
2018-04-19,188.44558715820312
2018-04-20,187.77883911132812
2018-04-23,186.15509033203125
2018-04-24,186.3982696533203
2018-04-25,185.6295623779297
2018-04-26,186.51596069335938
2018-04-27,189.19076538085938
2018-04-30,188.01419067382812
2018-05-01,188.9319305419922
2018-05-02,188.4847869873047
2018-05-03,187.02581787109375
2018-05-04,189.17503356933594
2018-05-07,189.5280303955078
2018-05-08,189.40249633789062
2018-05-09,191.31649780273438
2018-05-10,191.3243408203125
2018-05-11,190.1634063720703
2018-05-14,189.8732147216797
2018-05-15,183.3782958984375
2018-05-16,180.51522827148438
2018-05-17,178.37380981445312
2018-05-18,179.52684020996094
2018-05-21,182.5939178466797
2018-05-22,182.43701171875
2018-05-23,185.18240356445312
2018-05-24,182.8841094970703
2018-05-25,183.707763671875
2018-05-29,183.86463928222656
2018-05-30,189.27706909179688
2018-05-31,187.4964141845703
2018-06-01,187.0806884765625
2018-06-04,189.7397918701172
2018-06-05,188.97897338867188
2018-06-06,190.3046112060547
2018-06-07,188.82989501953125
2018-06-08,189.03384399414062
2018-06-11,187.69256591796875
2018-06-12,187.18267822265625
2018-06-13,182.7586212158203
2018-06-14,184.2019805908203
2018-06-15,183.9352569580078
2018-06-18,182.3585968017578
2018-06-19,182.3899383544922
2018-06-20,183.1743621826172
2018-06-21,184.02938842773438
2018-06-22,184.6333465576172
2018-06-25,183.8960418701172
2018-06-26,184.02938842773438
2018-06-27,182.78997802734375
2018-06-28,186.2849578857422
2018-06-29,189.03663635253906
2018-07-02,186.7831268310547
2018-07-03,186.7831268310547
2018-07-05,188.74411010742188
2018-07-06,189.78782653808594
2018-07-09,188.728271484375
2018-07-10,190.26223754882812
2018-07-11,191.8357696533203
2018-07-12,191.89910888671875
2018-07-13,189.4715576171875
2018-07-16,186.71983337402344
2018-07-17,184.03143310546875
2018-07-18,183.1141815185547
2018-07-19,183.87332153320312
2018-07-20,181.35092163085938
2018-07-23,181.58811950683594
2018-07-24,181.64344787597656
2018-07-25,184.03143310546875
2018-07-26,184.6323699951172
2018-07-27,184.46632385253906
2018-07-30,184.86962890625
2018-07-31,190.1278533935547
2018-08-01,190.4757537841797
2018-08-02,185.17002868652344
2018-08-03,191.67767333984375
2018-08-06,191.9623260498047
2018-08-07,192.38929748535156
2018-08-08,189.1790313720703
2018-08-09,189.40830993652344
2018-08-10,187.09938049316406
2018-08-13,186.71194458007812
2018-08-14,187.24172973632812
2018-08-15,189.5347900390625
2018-08-16,190.55484008789062
2018-08-17,192.4130096435547
2018-08-20,192.14419555664062
2018-08-21,190.74461364746094
2018-08-22,191.1083221435547
2018-08-23,191.48789978027344
2018-08-24,193.04559326171875
2018-08-27,193.2353515625
2018-08-28,195.14096069335938
2018-08-29,195.5363311767578
2018-08-30,193.95494079589844
2018-08-31,194.7377166748047
2018-09-04,192.84786987304688
2018-09-05,193.86001586914062
2018-09-06,194.7614288330078
2018-09-07,194.62704467773438
2018-09-10,197.1256866455078
2018-09-11,197.8689727783203
2018-09-12,196.09774780273438
2018-09-13,196.31915283203125
2018-09-14,194.7614288330078
2018-09-17,194.71397399902344
2018-09-18,194.0498046875
2018-09-19,192.85580444335938
2018-09-20,194.01028442382812
2018-09-21,195.49681091308594
2018-09-24,190.38087463378906
2018-09-25,192.2548828125
2018-09-26,189.85107421875
2018-09-27,192.7597198486328
2018-09-28,196.60073852539062
2018-10-01,195.63650512695312
2018-10-02,195.66041564941406
2018-10-03,194.63243103027344
2018-10-04,193.81163024902344
2018-10-05,194.2021026611328
2018-10-08,197.65267944335938
2018-10-09,199.50143432617188
2018-10-10,196.7442169189453
2018-10-11,191.00657653808594
2018-10-12,190.1539306640625
2018-10-15,191.73178100585938
2018-10-16,195.00697326660156
2018-10-17,193.48487854003906
2018-10-18,194.55274963378906
2018-10-19,195.74806213378906
2018-10-22,193.2139892578125
2018-10-23,194.71214294433594
2018-10-24,200.67286682128906
2018-10-25,202.7367706298828
2018-10-26,197.55703735351562
2018-10-29,204.44215393066406
2018-10-30,203.71697998046875
2018-10-31,199.8440704345703
2018-11-01,201.3342742919922
2018-11-02,197.5331268310547
2018-11-05,198.8878173828125
2018-11-06,199.25440979003906
2018-11-07,203.20693969726562
2018-11-08,202.1869659423828
2018-11-09,202.35430908203125
2018-11-12,202.96788024902344
2018-11-13,203.38230895996094
2018-11-14,201.77255249023438
2018-11-15,199.79629516601562
2018-11-16,203.74090576171875
2018-11-19,205.44622802734375
2018-11-20,205.88449096679688
2018-11-21,206.1873321533203
2018-11-23,204.43423461914062
2018-11-26,204.33856201171875
2018-11-27,205.85263061523438
2018-11-28,207.3826904296875
2018-11-29,206.66546630859375
2018-11-30,209.19163513183594
2018-12-03,209.40676879882812
2018-12-04,206.86471557617188
2018-12-06,211.7177734375
2018-12-07,210.10800170898438
2018-12-10,209.2633819580078
2018-12-11,209.8131561279297
2018-12-12,205.69329833984375
2018-12-13,208.57000732421875
2018-12-14,209.00833129882812
2018-12-17,202.62527465820312
2018-12-18,205.66932678222656
2018-12-19,203.68508911132812
2018-12-20,203.5177459716797
2018-12-21,200.61712646484375
2018-12-24,190.97470092773438
2018-12-26,195.0786590576172
2018-12-27,195.8038787841797
2018-12-28,196.08277893066406
2018-12-31,196.8937530517578
2019-01-02,189.9722442626953
2019-01-03,190.9759521484375
2019-01-04,191.34530639648438
2019-01-07,192.14024353027344
2019-01-08,196.9419708251953
2019-01-09,196.77333068847656
2019-01-10,199.68002319335938
2019-01-11,200.2822723388672
2019-01-14,199.8486785888672
2019-01-15,202.82762145996094
2019-01-16,206.08761596679688
2019-01-17,207.30813598632812
2019-01-18,208.71334838867188
2019-01-22,209.78929138183594
2019-01-23,210.21490478515625
2019-01-24,210.0542755126953
2019-01-25,211.0338897705078
2019-01-28,213.97274780273438
2019-01-29,215.92393493652344
2019-01-30,217.61013793945312
2019-01-31,217.76266479492188
2019-02-01,216.87139892578125
2019-02-04,220.56504821777344
2019-02-05,222.35562133789062
2019-02-06,221.22349548339844
2019-02-07,222.78919982910156
2019-02-08,223.27908325195312
2019-02-11,223.75274658203125
2019-02-12,222.08262634277344
2019-02-13,223.2468719482422
2019-02-14,223.10235595703125
2019-02-15,223.88121032714844
2019-02-19,225.0214385986328
2019-02-20,222.25123596191406
2019-02-21,224.8367919921875
2019-02-22,226.00912475585938
2019-02-25,224.33895874023438
2019-02-26,224.86085510253906
2019-02-27,224.70028686523438
2019-02-28,224.70028686523438
2019-03-01,224.09799194335938
2019-03-04,226.45870971679688
2019-03-05,225.90469360351562
2019-03-06,225.9288330078125
2019-03-07,226.66749572753906
2019-03-08,227.63905334472656
2019-03-11,229.4297332763672
2019-03-12,230.44143676757812
2019-03-13,232.22406005859375
2019-03-14,233.6050262451172
2019-03-15,232.37655639648438
2019-03-18,229.8472137451172
2019-03-19,229.4297332763672
2019-03-20,229.05230712890625
2019-03-21,232.45687866210938
2019-03-22,233.4283905029297
2019-03-25,231.9510498046875
2019-03-26,235.15481567382812
2019-03-27,234.08682250976562
2019-03-28,234.56382751464844
2019-03-29,233.81201171875
2019-04-01,233.0278778076172
2019-04-02,235.83294677734375
2019-04-03,234.49102783203125
2019-04-04,232.63177490234375
2019-04-05,233.90097045898438
2019-04-08,232.40548706054688
2019-04-09,232.3731231689453
2019-04-10,233.37547302246094
2019-04-11,234.2808380126953
2019-04-12,234.55567932128906
2019-04-15,233.37547302246094
2019-04-16,225.130126953125
2019-04-17,222.0017547607422
2019-04-18,224.96038818359375
2019-04-22,222.43833923339844
