Date,TPR
2015-08-03,22.529682159423828
2015-08-04,23.25525665283203
2015-08-05,23.49217414855957
2015-08-06,23.366310119628906
2015-08-07,24.484281539916992
2015-08-10,24.484281539916992
2015-08-11,24.165918350219727
2015-08-12,23.09236717224121
2015-08-13,23.292274475097656
2015-08-14,23.640254974365234
2015-08-17,23.706884384155273
2015-08-18,24.158517837524414
2015-08-19,23.751312255859375
2015-08-20,23.107175827026367
2015-08-21,22.73699188232422
2015-08-24,21.263647079467773
2015-08-25,21.026718139648438
2015-08-26,21.7670955657959
2015-08-27,22.28536033630371
2015-08-28,22.18170928955078
2015-08-31,22.39641761779785
2015-09-01,21.90777015686035
2015-09-02,22.06324577331543
2015-09-03,22.35381507873535
2015-09-04,21.837087631225586
2015-09-08,22.57847785949707
2015-09-09,21.7622013092041
2015-09-10,22.09919548034668
2015-09-11,22.046772003173828
2015-09-14,21.70978355407715
2015-09-15,22.001840591430664
2015-09-16,22.406232833862305
2015-09-17,22.35381507873535
2015-09-18,21.792150497436523
2015-09-21,21.93444061279297
2015-09-22,21.65736198425293
2015-09-23,21.267946243286133
2015-09-24,21.515071868896484
2015-09-25,21.327856063842773
2015-09-28,20.549030303955078
2015-09-29,20.773693084716797
2015-09-30,21.664852142333984
2015-10-01,21.30539321899414
2015-10-02,21.9793758392334
2015-10-05,22.698291778564453
2015-10-06,22.77318000793457
2015-10-07,22.728242874145508
2015-10-08,23.552005767822266
2015-10-09,23.424694061279297
2015-10-12,23.087703704833984
2015-10-13,23.065235137939453
2015-10-14,23.04277229309082
2015-10-15,22.361295700073242
2015-10-16,22.233985900878906
2015-10-19,22.59345245361328
2015-10-20,22.51106834411621
2015-10-21,22.51106834411621
2015-10-22,22.57847785949707
2015-10-23,22.563493728637695
2015-10-26,22.70577621459961
2015-10-27,23.701772689819336
2015-10-28,23.215011596679688
2015-10-29,23.11016845703125
2015-10-30,23.364782333374023
2015-11-02,23.769174575805664
2015-11-03,24.375762939453125
2015-11-04,24.173564910888672
2015-11-05,24.503067016601562
2015-11-06,24.008811950683594
2015-11-09,23.125141143798828
2015-11-10,23.492095947265625
2015-11-11,22.6458683013916
2015-11-12,22.48111915588379
2015-11-13,21.88950538635254
2015-11-16,22.001840591430664
2015-11-17,21.664852142333984
2015-11-18,22.159101486206055
2015-11-19,22.211523056030273
2015-11-20,22.87802505493164
2015-11-23,23.62689208984375
2015-11-24,24.091188430786133
2015-11-25,24.255937576293945
2015-11-27,23.829086303710938
2015-11-30,23.791641235351562
2015-12-01,23.641870498657227
2015-12-02,23.375408172607422
2015-12-03,22.61086654663086
2015-12-04,23.1483211517334
2015-12-07,23.519235610961914
2015-12-08,23.632780075073242
2015-12-09,23.0953369140625
2015-12-10,23.557086944580078
2015-12-11,22.996925354003906
2015-12-14,23.534374237060547
2015-12-15,24.480592727661133
2015-12-16,25.230003356933594
2015-12-17,24.70768928527832
2015-12-18,24.215654373168945
2015-12-21,24.753116607666016
2015-12-22,25.00290870666504
2015-12-23,25.192155838012695
2015-12-24,24.715261459350586
2015-12-28,24.692546844482422
2015-12-29,24.980199813842773
2015-12-30,24.730396270751953
2015-12-31,24.775821685791016
2016-01-04,25.46466827392578
2016-01-05,25.714462280273438
2016-01-06,24.821237564086914
2016-01-07,24.896930694580078
2016-01-08,24.185375213623047
2016-01-11,24.806093215942383
2016-01-12,24.669843673706055
2016-01-13,23.859874725341797
2016-01-14,24.041553497314453
2016-01-15,23.791744232177734
2016-01-19,23.58736228942871
2016-01-20,23.814455032348633
2016-01-21,24.57900619506836
2016-01-22,24.548725128173828
2016-01-25,22.974214553833008
2016-01-26,25.230003356933594
2016-01-27,25.881004333496094
2016-01-28,27.114870071411133
2016-01-29,28.04595375061035
2016-02-01,28.16707420349121
2016-02-02,28.121646881103516
2016-02-03,27.56905174255371
2016-02-04,27.319255828857422
2016-02-05,26.53199577331543
2016-02-08,26.062679290771484
2016-02-09,25.775022506713867
2016-02-10,25.47223472595215
2016-02-11,25.45709991455078
2016-02-12,26.13837432861328
2016-02-16,26.93320083618164
2016-02-17,27.22842025756836
2016-02-18,27.48579978942871
2016-02-19,27.114870071411133
2016-02-22,27.387386322021484
2016-02-23,27.97026252746582
2016-02-24,28.68181610107422
2016-02-25,29.446369171142578
2016-02-26,29.196556091308594
2016-02-29,29.476642608642578
2016-03-01,29.771867752075195
2016-03-02,29.678709030151367
2016-03-03,29.61762046813965
2016-03-04,29.609983444213867
2016-03-07,29.923036575317383
2016-03-08,29.365657806396484
2016-03-09,29.63290023803711
2016-03-10,29.8466854095459
2016-03-11,30.281896591186523
2016-03-14,30.08338165283203
2016-03-15,29.671070098876953
2016-03-16,29.785602569580078
2016-03-17,30.32771873474121
2016-03-18,29.984113693237305
2016-03-21,30.091014862060547
2016-03-22,29.671070098876953
2016-03-23,29.587080001831055
2016-03-24,29.533634185791016
2016-03-28,29.724523544311523
2016-03-29,30.091014862060547
2016-03-30,30.78583335876465
2016-03-31,30.61022186279297
2016-04-01,30.93853759765625
2016-04-04,30.656038284301758
2016-04-05,30.32007598876953
2016-04-06,30.77056312561035
2016-04-07,30.77820587158203
2016-04-08,29.755064010620117
2016-04-11,30.014663696289062
2016-04-12,29.785602569580078
2016-04-13,30.121559143066406
2016-04-14,29.564186096191406
2016-04-15,29.7626953125
2016-04-18,30.266618728637695
2016-04-19,30.59495735168457
2016-04-20,30.91563606262207
2016-04-21,30.53387451171875
2016-04-22,30.755285263061523
2016-04-25,30.686573028564453
2016-04-26,31.961685180664062
2016-04-27,32.068572998046875
2016-04-28,31.465377807617188
2016-04-29,30.747665405273438
2016-05-02,31.564647674560547
2016-05-03,31.083614349365234
2016-05-04,30.8621883392334
2016-05-05,30.251361846923828
2016-05-06,30.472793579101562
2016-05-09,31.068344116210938
2016-05-10,31.00727653503418
2016-05-11,29.15186882019043
2016-05-12,29.022062301635742
2016-05-13,28.47995376586914
2016-05-16,28.7471866607666
2016-05-17,28.922800064086914
2016-05-18,28.541038513183594
2016-05-19,29.09078598022461
2016-05-20,29.877227783203125
2016-05-23,29.68634605407715
2016-05-24,30.144460678100586
2016-05-25,30.167369842529297
2016-05-26,30.029945373535156
2016-05-27,30.236080169677734
2016-05-31,30.09865379333496
2016-06-01,30.29735565185547
2016-06-02,30.628503799438477
2016-06-03,29.8814754486084
2016-06-06,29.55801773071289
2016-06-07,30.15101432800293
2016-06-08,30.20493507385254
2016-06-09,29.758249282836914
2016-06-10,29.14983367919922
2016-06-13,29.111328125
2016-06-14,28.841781616210938
2016-06-15,29.511804580688477
2016-06-16,29.48869514465332
2016-06-17,29.912275314331055
2016-06-20,30.343557357788086
2016-06-21,31.12140655517578
2016-06-22,31.02897834777832
2016-06-23,31.136804580688477
2016-06-24,29.635026931762695
2016-06-27,28.810970306396484
2016-06-28,29.681238174438477
2016-06-29,30.697816848754883
2016-06-30,31.37554359436035
2016-07-01,31.367839813232422
2016-07-05,30.782533645629883
2016-07-06,30.821048736572266
2016-07-07,31.24461555480957
2016-07-08,32.00706100463867
2016-07-11,32.33051300048828
2016-07-12,32.80030822753906
2016-07-13,32.35362243652344
2016-07-14,32.48454666137695
2016-07-15,32.576969146728516
2016-07-18,33.40101623535156
2016-07-19,33.33171081542969
2016-07-20,33.14686965942383
2016-07-21,32.900428771972656
2016-07-22,33.062156677246094
2016-07-25,33.31629180908203
2016-07-26,33.2161865234375
2016-07-27,33.19308090209961
2016-07-28,32.9620361328125
2016-07-29,33.20077896118164
2016-08-01,33.47032165527344
2016-08-02,32.091773986816406
2016-08-03,32.15338897705078
2016-08-04,31.883840560913086
2016-08-05,32.369022369384766
2016-08-08,31.92234230041504
2016-08-09,31.206113815307617
2016-08-10,30.49757957458496
2016-08-11,30.705514907836914
2016-08-12,30.289657592773438
2016-08-15,30.59000015258789
2016-08-16,30.382068634033203
2016-08-17,30.20493507385254
2016-08-18,30.389766693115234
2016-08-19,31.044387817382812
2016-08-22,30.620813369750977
2016-08-23,31.16761589050293
2016-08-24,30.705514907836914
2016-08-25,30.674718856811523
2016-08-26,29.9661865234375
2016-08-29,30.027807235717773
2016-08-30,29.71973991394043
2016-08-31,29.40398406982422
2016-09-01,29.565711975097656
2016-09-02,29.380878448486328
2016-09-06,29.142135620117188
2016-09-07,29.673540115356445
2016-09-08,29.0737247467041
2016-09-09,28.428852081298828
2016-09-12,28.9416446685791
2016-09-13,28.19576644897461
2016-09-14,27.55865478515625
2016-09-15,27.86943817138672
2016-09-16,27.22456932067871
2016-09-19,27.9238224029541
2016-09-20,27.84613609313965
2016-09-21,27.993759155273438
2016-09-22,28.452159881591797
2016-09-23,28.00152015686035
2016-09-26,27.636356353759766
2016-09-27,27.69851303100586
2016-09-28,27.892759323120117
2016-09-29,28.133604049682617
2016-09-30,28.405534744262695
2016-10-03,28.39000129699707
2016-10-04,28.568700790405273
2016-10-05,28.4754638671875
2016-10-06,28.413301467895508
2016-10-07,28.358930587768555
2016-10-10,28.491004943847656
2016-10-11,28.164690017700195
2016-10-12,28.382226943969727
2016-10-13,28.19576644897461
2016-10-14,27.861675262451172
2016-10-17,27.100252151489258
2016-10-18,27.364416122436523
2016-10-19,27.838361740112305
2016-10-20,27.900516510009766
2016-10-21,27.620813369750977
2016-10-24,27.970449447631836
2016-10-25,27.69851303100586
2016-10-26,27.752897262573242
2016-10-27,27.597501754760742
2016-10-28,27.752897262573242
2016-10-31,27.88497543334961
2016-11-01,28.498779296875
2016-11-02,27.55865478515625
2016-11-03,27.426572799682617
2016-11-04,27.45765495300293
2016-11-07,28.180217742919922
2016-11-08,28.00152015686035
2016-11-09,28.250146865844727
2016-11-10,28.52985954284668
2016-11-11,28.739633560180664
2016-11-14,29.508817672729492
2016-11-15,29.08926010131836
2016-11-16,29.229114532470703
2016-11-17,29.501049041748047
2016-11-18,29.52435302734375
2016-11-21,29.640907287597656
2016-11-22,29.897300720214844
2016-11-23,29.81959342956543
2016-11-25,29.79629135131836
2016-11-28,29.392276763916016
2016-11-29,29.05817985534668
2016-11-30,28.27345848083496
2016-12-01,28.187990188598633
2016-12-02,28.14914321899414
2016-12-05,29.120338439941406
2016-12-06,29.415586471557617
2016-12-07,29.962787628173828
2016-12-08,30.292049407958984
2016-12-09,30.24501609802246
2016-12-12,29.853031158447266
2016-12-13,29.86087417602539
2016-12-14,29.58649444580078
2016-12-15,28.504629135131836
2016-12-16,27.689311981201172
2016-12-19,27.657957077026367
2016-12-20,28.08129119873047
2016-12-21,27.955856323242188
2016-12-22,26.8426456451416
2016-12-23,26.93671989440918
2016-12-27,26.999435424804688
2016-12-28,27.548202514648438
2016-12-29,27.44628143310547
2016-12-30,27.454124450683594
2017-01-03,27.838268280029297
2017-01-04,28.410551071166992
2017-01-05,27.66579818725586
2017-01-06,27.861778259277344
2017-01-09,27.430618286132812
2017-01-10,27.81475067138672
2017-01-11,27.548202514648438
2017-01-12,27.524682998657227
2017-01-13,27.501169204711914
2017-01-17,28.01073455810547
2017-01-18,27.712833404541016
2017-01-19,27.5168399810791
2017-01-20,27.681474685668945
2017-01-23,27.78339195251465
2017-01-24,28.810365676879883
2017-01-25,28.426233291625977
2017-01-26,28.14401626586914
2017-01-27,27.893144607543945
2017-01-30,28.206714630126953
2017-01-31,29.280750274658203
2017-02-01,29.641355514526367
2017-02-02,28.99852180480957
2017-02-03,28.826051712036133
2017-02-06,29.131792068481445
2017-02-07,28.912288665771484
2017-02-08,29.37481689453125
2017-02-09,29.421859741210938
2017-02-10,29.845191955566406
2017-02-13,29.892236709594727
2017-02-14,29.868715286254883
2017-02-15,29.90791130065918
2017-02-16,29.758955001831055
2017-02-17,29.9549503326416
2017-02-21,30.307729721069336
2017-02-22,30.284210205078125
2017-02-23,29.751113891601562
2017-02-24,29.805992126464844
2017-02-27,30.346921920776367
2017-02-28,29.86087417602539
2017-03-01,30.096059799194336
2017-03-02,30.127422332763672
2017-03-03,29.845191955566406
2017-03-06,29.805992126464844
2017-03-07,29.649206161499023
2017-03-08,30.612667083740234
2017-03-09,30.438642501831055
2017-03-10,31.063560485839844
2017-03-13,30.778785705566406
2017-03-14,30.826251983642578
2017-03-15,31.530261993408203
2017-03-16,31.379966735839844
2017-03-17,31.435338973999023
2017-03-20,30.968639373779297
2017-03-21,30.59684944152832
2017-03-22,30.486108779907227
2017-03-23,30.75506019592285
2017-03-24,30.921171188354492
2017-03-27,31.66473388671875
2017-03-28,32.360836029052734
2017-03-29,32.74052810668945
2017-03-30,32.97783279418945
2017-03-31,32.69306564331055
2017-04-03,32.131446838378906
2017-04-04,31.292951583862305
2017-04-05,31.118921279907227
2017-04-06,31.672651290893555
2017-04-07,31.34833526611328
2017-04-10,31.340417861938477
2017-04-11,31.688465118408203
2017-04-12,31.75175666809082
2017-04-13,31.427433013916016
2017-04-17,31.419513702392578
2017-04-18,31.261301040649414
2017-04-19,31.17429542541504
2017-04-20,31.46697998046875
2017-04-21,30.936988830566406
2017-04-24,31.08728790283203
2017-04-25,31.30086326599121
2017-04-26,31.18221092224121
2017-04-27,31.498624801635742
2017-04-28,31.158483505249023
2017-05-01,30.64430809020996
2017-05-02,34.13273620605469
2017-05-03,33.7451286315918
2017-05-04,33.66603088378906
2017-05-05,33.7451286315918
2017-05-08,35.36673355102539
2017-05-09,35.75433349609375
2017-05-10,36.339691162109375
2017-05-11,36.17357635498047
2017-05-12,35.80970764160156
2017-05-15,35.92044448852539
2017-05-16,35.588218688964844
2017-05-17,35.398380279541016
2017-05-18,35.335086822509766
2017-05-19,35.84925842285156
2017-05-22,36.18149185180664
2017-05-23,36.39506530761719
2017-05-24,36.47416687011719
2017-05-25,36.44253158569336
2017-05-26,36.64820098876953
2017-05-30,36.44253158569336
2017-05-31,36.55326843261719
2017-06-01,36.51371765136719
2017-06-02,36.38716125488281
2017-06-05,36.83012771606445
2017-06-06,36.78266906738281
2017-06-07,36.93246841430664
2017-06-08,37.04402160644531
2017-06-09,37.227294921875
2017-06-12,36.94841766357422
2017-06-13,36.76513671875
2017-06-14,36.8846549987793
2017-06-15,36.7093620300293
2017-06-16,36.836849212646484
2017-06-19,37.09183883666992
2017-06-20,36.41454315185547
2017-06-21,37.09183883666992
2017-06-22,37.03606033325195
2017-06-23,37.21933364868164
2017-06-26,37.6575813293457
2017-06-27,37.5460205078125
2017-06-28,37.71335983276367
2017-06-29,37.33884811401367
2017-06-30,37.72132110595703
2017-07-03,37.71335983276367
2017-07-05,37.53007888793945
2017-07-06,37.19541549682617
2017-07-07,37.992252349853516
2017-07-10,37.90459442138672
2017-07-11,37.4583625793457
2017-07-12,37.49024963378906
2017-07-13,37.800994873046875
2017-07-14,38.23925018310547
2017-07-17,38.199405670166016
2017-07-18,38.04800033569336
2017-07-19,38.36674118041992
2017-07-20,38.31096267700195
2017-07-21,38.83686828613281
2017-07-24,38.68547439575195
2017-07-25,38.661563873291016
