Date,COALINDIA.NS
2016-04-01,142.34365844726562
2016-04-04,141.35174560546875
2016-04-05,136.51597595214844
2016-04-06,136.68955993652344
2016-04-07,139.4918212890625
2016-04-08,138.6734619140625
2016-04-11,139.09503173828125
2016-04-12,136.09442138671875
2016-04-13,137.6071319580078
2016-04-18,136.7887725830078
2016-04-20,138.20228576660156
2016-04-21,142.7156219482422
2016-04-22,142.74041748046875
2016-04-25,142.81483459472656
2016-04-26,142.98841857910156
2016-04-27,144.2779083251953
2016-04-28,141.3765106201172
2016-04-29,142.86439514160156
2016-05-02,143.1619873046875
2016-05-03,138.4502716064453
2016-05-04,138.84703063964844
2016-05-05,139.7646026611328
2016-05-06,139.81419372558594
2016-05-09,141.6492919921875
2016-05-10,141.30209350585938
2016-05-11,140.7565155029297
2016-05-12,140.78134155273438
2016-05-13,139.5910186767578
2016-05-16,140.285400390625
2016-05-17,140.78134155273438
2016-05-18,140.8309326171875
2016-05-19,139.02064514160156
2016-05-20,138.37586975097656
2016-05-23,139.11981201171875
2016-05-24,138.64866638183594
2016-05-25,139.3678436279297
2016-05-26,139.2934112548828
2016-05-27,139.5166015625
2016-05-30,145.09628295898438
2016-05-31,144.52590942382812
2016-06-01,147.40257263183594
2016-06-02,152.43666076660156
2016-06-03,153.23019409179688
2016-06-06,151.6678924560547
2016-06-07,152.6598358154297
2016-06-08,152.16384887695312
2016-06-09,155.2388916015625
2016-06-10,152.08950805664062
2016-06-13,153.00704956054688
2016-06-14,153.1806182861328
2016-06-15,153.62698364257812
2016-06-16,152.53582763671875
2016-06-17,155.33807373046875
2016-06-20,154.91651916503906
2016-06-21,155.2388916015625
2016-06-22,157.47076416015625
2016-06-23,157.49557495117188
2016-06-24,154.86691284179688
2016-06-27,152.80862426757812
2016-06-28,155.38766479492188
2016-06-29,154.24696350097656
2016-06-30,155.2388916015625
2016-07-01,153.80059814453125
2016-07-04,157.69393920898438
2016-07-05,159.67782592773438
2016-07-07,156.5035858154297
2016-07-08,154.5941162109375
2016-07-11,159.15704345703125
2016-07-12,157.24754333496094
2016-07-13,160.71939086914062
2016-07-14,161.01695251464844
2016-07-15,158.1403350830078
2016-07-18,159.52903747558594
2016-07-19,158.18992614746094
2016-07-20,163.29843139648438
2016-07-21,165.33187866210938
2016-07-22,164.38954162597656
2016-07-25,165.5302734375
2016-07-26,162.40567016601562
2016-07-27,161.4633026123047
2016-07-28,163.6455841064453
2016-07-29,162.67845153808594
2016-08-01,161.90969848632812
2016-08-02,160.22335815429688
2016-08-03,161.76089477539062
2016-08-04,160.4465789794922
2016-08-05,163.37281799316406
2016-08-08,164.63755798339844
2016-08-09,167.21658325195312
2016-08-10,167.6133575439453
2016-08-11,167.53895568847656
2016-08-12,167.6133575439453
2016-08-16,167.53895568847656
2016-08-17,172.4986572265625
2016-08-18,168.158935546875
2016-08-19,165.7286834716797
2016-08-22,166.1006317138672
2016-08-23,166.96856689453125
2016-08-24,165.6294708251953
2016-08-25,164.3151397705078
2016-08-26,165.30709838867188
2016-08-29,165.5799102783203
2016-08-30,165.97666931152344
2016-08-31,165.40631103515625
2016-09-01,167.6381378173828
2016-09-02,164.8111114501953
2016-09-06,163.10003662109375
2016-09-07,164.1663360595703
2016-09-08,164.9351043701172
2016-09-09,164.7615509033203
2016-09-12,163.8935546875
2016-09-14,160.8681640625
2016-09-15,160.57057189941406
2016-09-16,160.96734619140625
2016-09-19,162.8272247314453
2016-09-20,163.29843139648438
2016-09-21,164.1663360595703
2016-09-22,162.40567016601562
2016-09-23,162.87684631347656
2016-09-26,164.88555908203125
2016-09-27,165.03431701660156
2016-09-28,162.9016571044922
2016-09-29,162.5048828125
2016-09-30,159.8514404296875
2016-10-03,162.62884521484375
2016-10-04,159.2562713623047
2016-10-05,159.3306427001953
2016-10-06,157.99151611328125
2016-10-07,158.11553955078125
2016-10-10,158.1651153564453
2016-10-13,156.47879028320312
2016-10-14,155.26370239257812
2016-10-17,154.37094116210938
2016-10-18,155.0157012939453
2016-10-19,155.0157012939453
2016-10-20,155.04049682617188
2016-10-21,155.38766479492188
2016-10-24,159.3306427001953
2016-10-25,158.53709411621094
2016-10-26,158.36349487304688
2016-10-27,156.87557983398438
2016-10-28,161.09132385253906
2016-11-01,163.6951904296875
2016-11-02,162.65365600585938
2016-11-03,162.18247985839844
2016-11-04,156.67723083496094
2016-11-07,158.36349487304688
2016-11-08,157.24754333496094
2016-11-09,157.24754333496094
2016-11-10,165.25747680664062
2016-11-11,160.71939086914062
2016-11-15,155.561279296875
2016-11-16,155.26370239257812
2016-11-17,152.1886444091797
2016-11-18,152.11427307128906
2016-11-21,149.1632537841797
2016-11-22,150.4775390625
2016-11-23,150.79994201660156
2016-11-24,148.96485900878906
2016-11-25,150.89915466308594
2016-11-28,151.22152709960938
2016-11-29,152.95741271972656
2016-11-30,153.05661010742188
2016-12-01,151.91587829589844
2016-12-02,151.6927032470703
2016-12-05,151.44471740722656
2016-12-06,151.61830139160156
2016-12-07,151.41993713378906
2016-12-08,154.79251098632812
2016-12-09,151.99029541015625
2016-12-12,151.41993713378906
2016-12-13,151.74229431152344
2016-12-14,144.82347106933594
2016-12-15,143.9059600830078
2016-12-16,142.96359252929688
2016-12-19,142.51722717285156
2016-12-20,144.12913513183594
2016-12-21,144.92266845703125
2016-12-22,142.66600036621094
2016-12-23,142.76522827148438
2016-12-26,141.35174560546875
2016-12-27,143.310791015625
2016-12-28,146.4105987548828
2016-12-29,148.1217041015625
2016-12-30,148.79124450683594
2017-01-02,148.81607055664062
2017-01-03,151.41993713378906
2017-01-04,151.8414764404297
2017-01-05,152.90785217285156
2017-01-06,151.8662872314453
2017-01-09,148.79124450683594
2017-01-10,149.0888671875
2017-01-11,157.1483917236328
2017-01-12,155.33807373046875
2017-01-13,156.23081970214844
2017-01-16,155.63565063476562
2017-01-17,152.2630615234375
2017-01-18,153.106201171875
2017-01-19,152.43666076660156
2017-01-20,150.62637329101562
2017-01-23,150.4775390625
2017-01-24,153.47821044921875
2017-01-25,157.3219757080078
2017-01-27,157.59474182128906
2017-01-30,156.08204650878906
2017-01-31,153.35418701171875
2017-02-01,155.26370239257812
2017-02-02,158.93386840820312
2017-02-03,161.76089477539062
2017-02-06,161.21534729003906
2017-02-07,156.25559997558594
2017-02-08,159.57861328125
2017-02-09,159.7770233154297
2017-02-10,160.9425811767578
2017-02-13,159.15704345703125
2017-02-14,158.8098907470703
2017-02-15,158.68588256835938
2017-02-16,157.8675079345703
2017-02-17,156.85079956054688
2017-02-20,158.6610870361328
2017-02-21,158.5122833251953
2017-02-22,162.85206604003906
2017-02-23,162.52967834472656
2017-02-27,163.6455841064453
2017-02-28,159.65301513671875
2017-03-01,158.8098907470703
2017-03-02,159.40504455566406
2017-03-03,159.3306427001953
2017-03-06,160.1490020751953
2017-03-07,160.09939575195312
2017-03-08,158.8098907470703
2017-03-09,157.76834106445312
2017-03-10,156.87557983398438
2017-03-14,155.5048065185547
2017-03-15,154.31857299804688
2017-03-16,153.92311096191406
2017-03-17,152.49964904785156
2017-03-20,153.8440399169922
2017-03-21,154.08132934570312
2017-03-22,154.02857971191406
2017-03-23,156.00567626953125
2017-03-24,157.03372192382812
2017-03-27,153.68589782714844
2017-03-28,153.07955932617188
2017-03-29,155.056640625
2017-03-30,152.63143920898438
2017-03-31,154.2921905517578
2017-04-03,155.53118896484375
2017-04-05,152.92140197753906
2017-04-06,150.99703979492188
2017-04-07,149.67892456054688
2017-04-10,151.1815643310547
2017-04-11,152.31507873535156
2017-04-12,152.89505004882812
2017-04-13,153.44862365722656
2017-04-17,150.6807098388672
2017-04-18,147.22740173339844
2017-04-19,149.04632568359375
2017-04-20,147.3064727783203
2017-04-21,146.04110717773438
2017-04-24,146.1202392578125
2017-04-25,146.7265167236328
2017-04-26,145.8566131591797
2017-04-27,144.53854370117188
2017-04-28,145.8566131591797
2017-05-02,144.74942016601562
2017-05-03,147.3855438232422
2017-05-04,147.754638671875
2017-05-05,146.83193969726562
2017-05-08,147.1483154296875
2017-05-09,146.64744567871094
2017-05-10,146.85830688476562
2017-05-11,144.5648956298828
2017-05-12,145.8302459716797
2017-05-15,146.43655395507812
2017-05-16,145.48756408691406
2017-05-17,145.69842529296875
2017-05-18,145.75115966796875
2017-05-19,145.64573669433594
2017-05-22,144.38038635253906
2017-05-23,141.21705627441406
2017-05-24,138.0009765625
2017-05-25,139.95169067382812
2017-05-26,141.4279327392578
2017-05-29,140.92703247070312
2017-05-30,141.13795471191406
2017-05-31,138.42276000976562
2017-06-01,139.8989715576172
2017-06-02,141.71788024902344
2017-06-05,139.47715759277344
2017-06-06,138.29092407226562
2017-06-07,139.39808654785156
2017-06-08,138.60728454589844
2017-06-09,137.86915588378906
2017-06-12,137.23646545410156
2017-06-13,136.5774383544922
2017-06-14,135.52301025390625
2017-06-15,134.02044677734375
2017-06-16,134.81126403808594
2017-06-19,133.8885955810547
2017-06-20,133.67774963378906
2017-06-21,132.0433349609375
2017-06-22,129.53900146484375
2017-06-23,129.11724853515625
2017-06-27,128.82723999023438
2017-06-28,129.5653839111328
2017-06-29,129.2490234375
2017-06-30,128.77452087402344
2017-07-03,131.19976806640625
2017-07-04,130.09259033203125
2017-07-05,130.48802185058594
2017-07-06,132.57054138183594
2017-07-07,132.38601684570312
2017-07-10,136.4456329345703
2017-07-11,134.17860412597656
2017-07-12,133.62498474121094
2017-07-13,133.73043823242188
2017-07-14,132.0433349609375
2017-07-17,130.22439575195312
2017-07-18,131.01524353027344
2017-07-19,134.28402709960938
2017-07-20,134.60035705566406
2017-07-21,138.31727600097656
2017-07-24,137.8955078125
2017-07-25,136.18203735351562
2017-07-26,137.42100524902344
2017-07-27,134.57398986816406
2017-07-28,132.62326049804688
2017-07-31,131.33155822753906
2017-08-01,132.57054138183594
2017-08-02,132.2541961669922
2017-08-03,127.45648193359375
2017-08-04,131.38429260253906
2017-08-07,132.59690856933594
2017-08-08,129.1963348388672
2017-08-09,127.85189056396484
2017-08-10,125.98023986816406
2017-08-11,124.37217712402344
2017-08-14,125.55846405029297
2017-08-16,125.45301055908203
2017-08-17,130.19805908203125
2017-08-18,128.30001831054688
2017-08-21,125.71663665771484
2017-08-22,126.82379150390625
2017-08-23,127.11378479003906
2017-08-24,127.2192153930664
2017-08-28,128.43186950683594
2017-08-29,125.6111831665039
2017-08-30,127.48282623291016
2017-08-31,125.16304779052734
2017-09-01,125.82206726074219
2017-09-04,129.96078491210938
2017-09-05,133.8358917236328
2017-09-06,134.8639678955078
2017-09-07,133.5458984375
2017-09-08,134.4422149658203
2017-09-11,135.52301025390625
2017-09-12,135.78660583496094
2017-09-13,135.15396118164062
2017-09-14,134.4685516357422
2017-09-15,136.9728546142578
2017-09-18,139.47715759277344
2017-09-19,136.31385803222656
2017-09-20,135.25938415527344
2017-09-21,133.9413299560547
2017-09-22,133.80953979492188
2017-09-25,135.52301025390625
2017-09-26,137.28921508789062
2017-09-27,137.5264434814453
2017-09-28,141.19064331054688
2017-09-29,142.79867553710938
2017-10-03,143.405029296875
2017-10-04,142.3505859375
2017-10-05,144.0640411376953
2017-10-06,145.88299560546875
2017-10-09,148.33453369140625
2017-10-10,150.60162353515625
2017-10-11,149.17811584472656
2017-10-12,148.8881378173828
2017-10-13,151.44517517089844
2017-10-16,153.2641143798828
2017-10-17,152.92140197753906
2017-10-18,152.89505004882812
2017-10-19,150.6807098388672
2017-10-23,152.81594848632812
2017-10-24,152.73690795898438
2017-10-25,152.4468994140625
2017-10-26,154.66127014160156
2017-10-27,152.4468994140625
2017-10-30,152.31507873535156
2017-10-31,151.02340698242188
2017-11-01,151.07611083984375
2017-11-02,153.52774047851562
2017-11-03,151.07611083984375
2017-11-06,150.97067260742188
2017-11-07,150.07440185546875
2017-11-08,151.86692810058594
2017-11-09,149.3363037109375
2017-11-10,149.91622924804688
2017-11-13,144.96031188964844
2017-11-14,144.53854370117188
2017-11-15,143.58953857421875
2017-11-16,141.48062133789062
2017-11-17,143.8267822265625
2017-11-20,146.75286865234375
2017-11-21,144.35400390625
2017-11-22,143.29954528808594
2017-11-23,142.5878143310547
2017-11-24,143.14141845703125
2017-11-27,143.22048950195312
2017-11-28,144.6439971923828
2017-11-29,145.67205810546875
2017-11-30,145.40846252441406
2017-12-01,143.4313507080078
2017-12-04,140.18890380859375
2017-12-05,139.8462371826172
2017-12-06,139.7671661376953
2017-12-07,138.55453491210938
2017-12-08,139.6353302001953
2017-12-11,142.27146911621094
2017-12-12,138.87088012695312
2017-12-13,138.73907470703125
2017-12-14,138.5808868408203
2017-12-15,142.87779235839844
2017-12-18,141.11158752441406
2017-12-19,141.08522033691406
2017-12-20,142.0605926513672
2017-12-21,141.24339294433594
2017-12-22,140.18890380859375
2017-12-26,139.055419921875
2017-12-27,138.42276000976562
2017-12-28,138.73907470703125
2017-12-29,138.63363647460938
2018-01-01,140.5843505859375
2018-01-02,142.3769073486328
2018-01-03,143.325927734375
2018-01-04,146.462890625
2018-01-05,146.9637908935547
2018-01-08,151.55064392089844
2018-01-09,160.3025360107422
2018-01-10,162.5432586669922
2018-01-11,162.4377899169922
2018-01-12,162.9123077392578
2018-01-15,161.2779083251953
2018-01-16,153.73858642578125
2018-01-17,153.3959197998047
2018-01-18,149.23081970214844
2018-01-19,149.73170471191406
2018-01-22,150.28526306152344
2018-01-23,154.52943420410156
2018-01-24,155.29393005371094
2018-01-25,157.8509521484375
2018-01-29,159.0899200439453
2018-01-30,161.2779083251953
2018-01-31,157.93003845214844
2018-02-01,155.8474884033203
2018-02-02,153.07955932617188
2018-02-05,155.42568969726562
2018-02-06,153.07955932617188
2018-02-07,156.90196228027344
2018-02-08,158.16729736328125
2018-02-09,158.24636840820312
2018-02-12,158.5099639892578
2018-02-14,161.83151245117188
2018-02-15,162.4377899169922
2018-02-16,160.0125732421875
2018-02-19,161.0142822265625
2018-02-20,163.650390625
2018-02-21,163.72950744628906
2018-02-22,164.25672912597656
2018-02-23,163.9403839111328
2018-02-26,165.5747833251953
2018-02-27,162.9123077392578
2018-02-28,162.99134826660156
2018-03-01,164.968505859375
2018-03-05,161.22523498535156
2018-03-06,161.85781860351562
2018-03-07,161.83151245117188
2018-03-08,161.06703186035156
2018-03-09,160.3025360107422
2018-03-12,156.9282989501953
2018-03-13,155.4520721435547
2018-03-14,154.52943420410156
2018-03-15,155.79478454589844
2018-03-16,155.3480682373047
2018-03-19,152.05345153808594
2018-03-20,150.90875244140625
2018-03-21,151.27169799804688
2018-03-22,150.43408203125
2018-03-23,150.74124145507812
2018-03-26,152.6956329345703
2018-03-27,154.23126220703125
2018-03-28,158.19590759277344
2018-04-02,154.95716857910156
2018-04-03,155.766845703125
2018-04-04,153.30987548828125
2018-04-05,155.1246795654297
2018-04-06,154.00787353515625
2018-04-09,153.25404357910156
2018-04-10,156.85572814941406
2018-04-11,158.25177001953125
2018-04-12,157.19082641601562
2018-04-13,159.14520263671875
2018-04-16,159.7594451904297
2018-04-17,160.59706115722656
2018-04-18,159.20103454589844
2018-04-19,158.1400909423828
2018-04-20,163.08193969726562
2018-04-23,161.82554626464844
2018-04-24,162.21646118164062
2018-04-25,162.4677276611328
2018-04-26,162.3839111328125
2018-04-27,160.12240600585938
2018-04-30,159.14520263671875
2018-05-02,156.6324005126953
2018-05-03,154.65008544921875
2018-05-04,151.49508666992188
2018-05-07,149.31727600097656
2018-05-08,149.73611450195312
2018-05-09,149.2893524169922
2018-05-10,150.40615844726562
2018-05-11,151.3275604248047
2018-05-14,150.79702758789062
2018-05-15,147.13951110839844
2018-05-16,147.13951110839844
2018-05-17,151.6067657470703
2018-05-18,148.9822235107422
2018-05-21,150.90875244140625
2018-05-22,155.82269287109375
2018-05-23,154.23126220703125
2018-05-24,156.40902709960938
2018-05-25,153.89620971679688
2018-05-28,159.0334930419922
2018-05-29,157.66543579101562
2018-05-30,161.40675354003906
2018-05-31,165.42727661132812
2018-06-01,164.53378295898438
2018-06-04,163.38906860351562
2018-06-05,159.28482055664062
2018-06-06,162.30018615722656
2018-06-07,161.32296752929688
2018-06-08,161.88140869140625
2018-06-11,160.76458740234375
2018-06-12,158.3355255126953
2018-06-13,158.58680725097656
2018-06-14,158.1400909423828
2018-06-15,155.82269287109375
2018-06-18,153.1144256591797
2018-06-19,152.41644287109375
2018-06-20,151.10418701171875
2018-06-21,149.4848175048828
2018-06-22,147.8933563232422
2018-06-25,144.626708984375
2018-06-26,148.06088256835938
2018-06-27,148.47964477539062
2018-06-28,145.5480499267578
2018-06-29,147.61416625976562
2018-07-02,145.49220275878906
2018-07-03,145.65972900390625
2018-07-04,147.61416625976562
2018-07-05,150.93667602539062
2018-07-06,151.43922424316406
2018-07-09,151.41128540039062
2018-07-10,155.4876708984375
2018-07-11,147.8654327392578
2018-07-12,148.11671447753906
2018-07-13,149.54063415527344
2018-07-16,145.8272247314453
2018-07-17,147.83753967285156
2018-07-18,146.38563537597656
2018-07-19,145.85520935058594
2018-07-20,147.13951110839844
2018-07-23,146.13441467285156
2018-07-24,148.89846801757812
2018-07-25,147.7816925048828
2018-07-26,148.032958984375
2018-07-27,146.38563537597656
2018-07-30,146.5811004638672
2018-07-31,145.79934692382812
2018-08-01,151.13211059570312
2018-08-02,152.75146484375
2018-08-03,155.9344024658203
2018-08-06,158.11216735839844
2018-08-07,153.78453063964844
2018-08-08,154.1195831298828
2018-08-09,156.40902709960938
2018-08-10,154.00787353515625
2018-08-13,155.82269287109375
2018-08-14,157.83294677734375
2018-08-16,157.8608856201172
2018-08-17,157.13494873046875
2018-08-20,158.61471557617188
2018-08-21,162.71900939941406
2018-08-23,161.40675354003906
2018-08-24,162.4956512451172
2018-08-27,163.69618225097656
2018-08-28,164.5617218017578
2018-08-29,159.87112426757812
2018-08-30,159.48023986816406
2018-08-31,159.6757354736328
2018-09-03,160.625
2018-09-04,156.12982177734375
2018-09-05,155.0130157470703
2018-09-06,158.39134216308594
2018-09-07,160.01072692871094
2018-09-10,156.12982177734375
2018-09-11,158.08424377441406
2018-09-12,157.2187042236328
2018-09-14,154.87342834472656
2018-09-17,153.5332489013672
2018-09-18,152.55604553222656
2018-09-19,156.71612548828125
2018-09-21,153.7007598876953
2018-09-24,156.99534606933594
2018-09-25,153.7007598876953
2018-09-26,152.1930694580078
2018-09-27,154.25918579101562
2018-09-28,148.67514038085938
2018-10-01,152.33265686035156
2018-10-03,154.5383758544922
2018-10-04,152.6118621826172
2018-10-05,146.86033630371094
2018-10-08,149.5965118408203
2018-10-09,152.974853515625
2018-10-10,152.27685546875
2018-10-11,148.8705596923828
2018-10-12,155.57142639160156
2018-10-15,153.92413330078125
2018-10-16,154.34292602539062
2018-10-17,156.29734802246094
2018-10-19,153.64491271972656
2018-10-22,153.84034729003906
2018-10-23,154.87342834472656
2018-10-24,154.81756591796875
2018-10-25,157.58169555664062
2018-10-26,156.96743774414062
2018-10-29,160.4853515625
2018-10-30,154.03582763671875
2018-10-31,148.6193084716797
2018-11-01,145.79934692382812
2018-11-02,146.0506134033203
2018-11-05,147.61416625976562
2018-11-06,148.47964477539062
2018-11-07,149.06602478027344
2018-11-09,149.9036407470703
2018-11-12,147.36288452148438
2018-11-13,148.28424072265625
2018-11-14,148.39593505859375
2018-11-15,146.94406127929688
2018-11-16,147.22328186035156
2018-11-19,147.50245666503906
2018-11-20,145.9947967529297
2018-11-21,145.71559143066406
2018-11-22,143.314453125
2018-11-26,140.01986694335938
2018-11-27,140.6620330810547
2018-11-28,138.40048217773438
2018-11-29,137.8699951171875
2018-11-30,136.7532196044922
2018-12-03,139.0426788330078
2018-12-04,140.85745239257812
2018-12-05,136.97654724121094
2018-12-06,134.35208129882812
2018-12-07,132.20216369628906
2018-12-10,132.98397827148438
2018-12-11,135.18966674804688
2018-12-12,137.9258270263672
2018-12-13,136.5577392578125
2018-12-14,138.00961303710938
2018-12-17,140.41073608398438
2018-12-18,140.6341094970703
2018-12-19,140.15945434570312
2018-12-20,139.90817260742188
2018-12-21,141.13665771484375
2018-12-24,138.6517791748047
2018-12-26,137.95376586914062
2018-12-27,139.7127227783203
2018-12-28,139.3389434814453
2018-12-31,138.44760131835938
2019-01-01,138.87889099121094
2019-01-02,136.11856079101562
2019-01-03,135.1409454345703
2019-01-04,136.00355529785156
2019-01-07,134.85342407226562
2019-01-08,134.16331481933594
2019-01-09,133.78952026367188
2019-01-10,133.99081420898438
2019-01-11,133.5595245361328
2019-01-14,132.78317260742188
2019-01-15,133.78952026367188
2019-01-16,133.44451904296875
2019-01-17,133.44451904296875
2019-01-18,132.26560974121094
2019-01-21,131.69053649902344
2019-01-22,130.97169494628906
2019-01-23,129.7065887451172
2019-01-24,128.72894287109375
2019-01-25,127.06124114990234
2019-01-28,129.50527954101562
2019-01-29,127.98137664794922
2019-01-30,129.50527954101562
2019-01-31,129.18898010253906
2019-02-01,128.3551025390625
2019-02-04,127.72257995605469
2019-02-05,124.44469451904297
2019-02-06,126.48617553710938
2019-02-07,128.93020629882812
2019-02-08,125.7385482788086
2019-02-11,125.82484436035156
2019-02-12,128.26890563964844
2019-02-14,124.90474700927734
2019-02-15,126.48617553710938
2019-02-18,123.72586059570312
2019-02-19,123.20828247070312
2019-02-20,123.61083221435547
2019-02-21,122.89200592041016
2019-02-22,123.61083221435547
2019-02-25,123.26578521728516
2019-02-26,126.60115814208984
2019-02-27,127.34878540039062
2019-02-28,131.28799438476562
2019-03-01,133.78952026367188
2019-03-05,138.6776123046875
2019-03-06,139.59771728515625
2019-03-07,135.1409454345703
2019-03-08,135.08346557617188
2019-03-11,139.97149658203125
2019-03-12,139.71270751953125
2019-03-13,137.2399444580078
2019-03-14,139.8565216064453
2019-03-15,140.51783752441406
2019-03-18,140.43154907226562
2019-03-19,139.6839599609375
2019-03-20,136.29107666015625
2019-03-22,136.7627716064453
2019-03-25,139.8582763671875
2019-03-26,139.4160919189453
2019-03-27,138.23684692382812
2019-03-28,139.209716796875
2019-04-01,139.38661193847656
2019-04-02,139.38661193847656
2019-04-03,138.0304718017578
2019-04-04,138.4431915283203
2019-04-05,138.3842315673828
2019-04-08,137.35240173339844
2019-04-09,140.56581115722656
2019-04-10,141.53872680664062
2019-04-11,142.06935119628906
2019-04-12,141.98095703125
2019-04-15,147.4054412841797
2019-04-16,148.348876953125
2019-04-18,148.26040649414062
2019-04-22,148.61416625976562
2019-04-23,150.6483612060547
2019-04-24,149.76393127441406
2019-04-25,148.3783416748047
2019-04-26,147.70025634765625
2019-04-30,148.6731414794922
2019-05-02,148.79107666015625
2019-05-03,148.64366149902344
2019-05-06,148.20143127441406
2019-05-07,146.69789123535156
2019-05-08,146.8748016357422
2019-05-09,142.86537170410156
2019-05-10,142.2462615966797
2019-05-13,142.74745178222656
2019-05-14,142.570556640625
2019-05-15,138.6200714111328
2019-05-16,136.88070678710938
2019-05-17,139.2391815185547
2019-05-20,140.15310668945312
2019-05-21,139.8582763671875
2019-05-22,142.2462615966797
2019-05-23,143.95616149902344
