Date,KANSAINER.NS
2015-12-14,157.556884765625
2015-12-15,159.9986572265625
2015-12-16,157.18121337890625
2015-12-17,162.0021514892578
2015-12-18,159.15342712402344
2015-12-21,163.0978240966797
2015-12-22,160.96910095214844
2015-12-23,161.90823364257812
2015-12-24,160.74996948242188
2015-12-28,161.2508544921875
2015-12-29,163.91172790527344
2015-12-30,167.6370086669922
2015-12-31,169.6718292236328
2016-01-01,166.9796142578125
2016-01-04,171.45619201660156
2016-01-05,176.12060546875
2016-01-06,178.0927734375
2016-01-07,179.9084930419922
2016-01-08,182.94505310058594
2016-01-11,180.1276397705078
2016-01-12,174.1483917236328
2016-01-13,169.70310974121094
2016-01-14,166.66656494140625
2016-01-15,164.60044860839844
2016-01-18,160.09254455566406
2016-01-19,165.53958129882812
2016-01-20,158.62123107910156
2016-01-21,163.81784057617188
2016-01-22,165.664794921875
2016-01-25,167.6370086669922
2016-01-27,165.946533203125
2016-01-28,164.31869506835938
2016-01-29,164.44393920898438
2016-02-01,169.10830688476562
2016-02-02,168.79531860351562
2016-02-03,167.4491729736328
2016-02-04,168.51356506347656
2016-02-05,170.83009338378906
2016-02-08,167.95004272460938
2016-02-09,166.07174682617188
2016-02-10,167.6056671142578
2016-02-11,164.2874298095703
2016-02-12,167.41787719726562
2016-02-15,165.946533203125
2016-02-16,165.03872680664062
2016-02-17,164.88218688964844
2016-02-18,163.91172790527344
2016-02-19,167.48048400878906
2016-02-22,167.57440185546875
2016-02-23,166.00917053222656
2016-02-24,166.63526916503906
2016-02-25,165.946533203125
2016-02-26,168.2318115234375
2016-02-29,168.5761260986328
2016-03-01,171.6753387451172
2016-03-02,171.9570770263672
2016-03-03,176.0579833984375
2016-03-04,176.9658203125
2016-03-08,172.27011108398438
2016-03-09,173.64749145507812
2016-03-10,172.23883056640625
2016-03-11,173.80404663085938
2016-03-14,176.4336700439453
2016-03-15,174.2110137939453
2016-03-16,174.52406311035156
2016-03-17,172.77099609375
2016-03-18,174.64926147460938
2016-03-21,172.36404418945312
2016-03-22,171.5814208984375
2016-03-23,172.1761932373047
2016-03-28,172.89622497558594
2016-03-29,175.275390625
2016-03-30,176.40234375
2016-03-31,175.68234252929688
2016-04-01,175.33798217773438
2016-04-04,176.80931091308594
2016-04-05,175.74493408203125
2016-04-06,175.995361328125
2016-04-07,176.49623107910156
2016-04-08,176.6527862548828
2016-04-11,175.52581787109375
2016-04-12,176.46495056152344
2016-04-13,182.7884979248047
2016-04-18,190.5833740234375
2016-04-20,190.4268798828125
2016-04-21,187.7346649169922
2016-04-22,185.1051025390625
2016-04-25,181.5050048828125
2016-04-26,183.0702667236328
2016-04-27,185.26158142089844
2016-04-28,182.4754638671875
2016-04-29,178.81280517578125
2016-05-02,182.60067749023438
2016-05-03,181.59893798828125
2016-05-04,183.9154815673828
2016-05-05,183.8528594970703
2016-05-06,184.1972198486328
2016-05-09,184.97982788085938
2016-05-10,187.703369140625
2016-05-11,186.20074462890625
2016-05-12,187.39031982421875
2016-05-13,185.82505798339844
2016-05-16,186.26333618164062
2016-05-17,185.1363983154297
2016-05-18,182.88241577148438
2016-05-19,181.0980682373047
2016-05-20,181.97459411621094
2016-05-23,180.06500244140625
2016-05-24,180.59719848632812
2016-05-25,181.44239807128906
2016-05-26,183.94679260253906
2016-05-27,184.635498046875
2016-05-30,186.73291015625
2016-05-31,182.97633361816406
2016-06-01,183.1641845703125
2016-06-02,185.26158142089844
2016-06-03,185.2302703857422
2016-06-06,186.5450897216797
2016-06-07,184.8546142578125
2016-06-08,184.04071044921875
2016-06-09,183.94679260253906
2016-06-10,184.82330322265625
2016-06-13,184.6667938232422
2016-06-14,184.97982788085938
2016-06-15,188.07904052734375
2016-06-16,190.20774841308594
2016-06-17,193.43212890625
2016-06-20,192.36776733398438
2016-06-21,194.0582275390625
2016-06-22,195.40432739257812
2016-06-23,191.80430603027344
2016-06-24,195.84259033203125
2016-06-27,192.55560302734375
2016-06-28,194.12081909179688
2016-06-29,195.09127807617188
2016-06-30,194.18345642089844
2016-07-01,193.21299743652344
2016-07-04,194.5591278076172
2016-07-05,195.40432739257812
2016-07-07,195.811279296875
2016-07-08,199.16090393066406
2016-07-11,200.10006713867188
2016-07-12,197.8147735595703
2016-07-13,199.09829711914062
2016-07-14,205.35922241210938
2016-07-15,198.59742736816406
2016-07-18,199.7556915283203
2016-07-19,199.0356903076172
2016-07-20,198.84786987304688
2016-07-21,196.59390258789062
2016-07-22,196.4374237060547
2016-07-25,200.19395446777344
2016-07-26,202.85487365722656
2016-07-27,200.3504638671875
2016-07-28,205.92271423339844
2016-07-29,213.56109619140625
2016-08-01,217.25506591796875
2016-08-02,231.74917602539062
2016-08-03,228.77520751953125
2016-08-04,226.3334503173828
2016-08-05,233.2517852783203
2016-08-08,232.62567138671875
2016-08-09,231.65524291992188
2016-08-10,226.64646911621094
2016-08-11,227.0221710205078
2016-08-12,226.39605712890625
2016-08-16,234.12832641601562
2016-08-17,235.50576782226562
2016-08-18,234.62918090820312
2016-08-19,232.21875
2016-08-22,229.839599609375
2016-08-23,226.36476135253906
2016-08-24,228.93173217773438
2016-08-25,226.9908447265625
2016-08-26,227.71083068847656
2016-08-29,227.99258422851562
2016-08-30,231.53005981445312
2016-08-31,232.9700469970703
2016-09-01,229.49520874023438
2016-09-02,232.03091430664062
2016-09-06,236.7579345703125
2016-09-07,237.6970977783203
2016-09-08,237.5718231201172
2016-09-09,235.00485229492188
2016-09-12,229.93348693847656
2016-09-14,231.21701049804688
2016-09-15,230.99783325195312
2016-09-16,236.28836059570312
2016-09-19,234.3474884033203
2016-09-20,233.97181701660156
2016-09-21,234.62918090820312
2016-09-22,231.40480041503906
2016-09-23,231.84307861328125
2016-09-26,229.5265350341797
2016-09-27,231.49874877929688
2016-09-28,229.49520874023438
2016-09-29,225.70736694335938
2016-09-30,225.4882049560547
2016-10-03,236.50750732421875
2016-10-04,234.5039825439453
2016-10-05,241.4849395751953
2016-10-06,241.42233276367188
2016-10-07,238.63619995117188
2016-10-10,236.9457550048828
2016-10-13,233.69004821777344
2016-10-14,233.75267028808594
2016-10-17,237.85360717773438
2016-10-18,239.26231384277344
2016-10-19,237.79098510742188
2016-10-20,236.00662231445312
2016-10-21,235.03616333007812
2016-10-24,234.87965393066406
2016-10-25,232.46920776367188
2016-10-26,236.06922912597656
2016-10-27,233.75267028808594
2016-10-28,237.3527374267578
2016-11-01,234.56658935546875
2016-11-02,232.81353759765625
2016-11-03,231.68655395507812
2016-11-04,231.59263610839844
2016-11-07,231.65524291992188
2016-11-08,233.3144073486328
2016-11-09,231.65524291992188
2016-11-10,223.985595703125
2016-11-11,213.78025817871094
2016-11-15,196.12432861328125
2016-11-16,200.3817596435547
2016-11-17,199.8183135986328
2016-11-18,199.94351196289062
2016-11-21,191.0216522216797
2016-11-22,200.25660705566406
2016-11-23,210.5558624267578
2016-11-24,212.90370178222656
2016-11-25,215.72109985351562
2016-11-28,215.34547424316406
2016-11-29,215.87765502929688
2016-11-30,217.28636169433594
2016-12-01,211.4636688232422
2016-12-02,207.23751831054688
2016-12-05,208.05145263671875
2016-12-06,207.61318969726562
2016-12-07,207.70709228515625
2016-12-08,211.5889129638672
2016-12-09,213.09153747558594
2016-12-12,209.8984375
2016-12-13,210.7123565673828
2016-12-14,206.0479278564453
2016-12-15,205.76622009277344
2016-12-16,212.559326171875
2016-12-19,214.18719482421875
2016-12-20,206.1105499267578
2016-12-21,202.13487243652344
2016-12-22,203.0113983154297
2016-12-23,203.2931365966797
2016-12-26,200.13136291503906
2016-12-27,198.59742736816406
2016-12-28,198.09654235839844
2016-12-29,198.03395080566406
2016-12-30,199.88092041015625
2017-01-02,203.16790771484375
2017-01-03,207.01841735839844
2017-01-04,213.40455627441406
2017-01-05,209.9923553466797
2017-01-06,211.4636688232422
2017-01-09,210.58714294433594
2017-01-10,211.4636688232422
2017-01-11,213.6237030029297
2017-01-12,209.96104431152344
2017-01-13,211.11935424804688
2017-01-16,209.08450317382812
2017-01-17,208.42710876464844
2017-01-18,203.2618408203125
2017-01-19,208.86537170410156
2017-01-20,208.364501953125
2017-01-23,213.7176055908203
2017-01-24,211.025390625
2017-01-25,216.1907196044922
2017-01-27,218.60116577148438
2017-01-30,217.8185272216797
2017-01-31,215.75242614746094
2017-02-01,222.01336669921875
2017-02-02,224.61166381835938
2017-02-03,222.2012176513672
2017-02-06,222.60816955566406
2017-02-07,225.11256408691406
2017-02-08,221.82554626464844
2017-02-09,220.79249572753906
2017-02-10,223.57862854003906
2017-02-13,220.47943115234375
2017-02-14,222.57684326171875
2017-02-15,216.25328063964844
2017-02-16,215.501953125
2017-02-17,217.63075256347656
2017-02-20,219.66549682617188
2017-02-21,223.35948181152344
2017-02-22,227.898681640625
2017-02-23,228.52476501464844
2017-02-27,221.95079040527344
2017-02-28,222.79600524902344
2017-03-01,222.7333984375
2017-03-02,222.7333984375
2017-03-03,220.79249572753906
2017-03-06,224.70559692382812
2017-03-07,225.51953125
2017-03-08,225.92648315429688
2017-03-09,230.9039306640625
2017-03-10,225.61341857910156
2017-03-14,229.6204376220703
2017-03-15,228.9630584716797
2017-03-16,231.84307861328125
2017-03-17,232.40655517578125
2017-03-20,230.99783325195312
2017-03-21,232.7822265625
2017-03-22,229.96481323242188
2017-03-23,230.9039306640625
2017-03-24,228.83782958984375
2017-03-27,230.8726348876953
2017-03-28,230.6534881591797
2017-03-29,233.90919494628906
2017-03-30,234.53529357910156
2017-03-31,237.07098388671875
2017-04-03,234.15965270996094
2017-04-05,237.54054260253906
2017-04-06,237.07098388671875
2017-04-07,243.67630004882812
2017-04-10,243.45713806152344
2017-04-11,245.17893981933594
2017-04-12,236.538818359375
2017-04-13,238.54229736328125
2017-04-17,241.20321655273438
2017-04-18,242.0484619140625
2017-04-19,242.58059692382812
2017-04-20,239.85711669921875
2017-04-21,240.9527587890625
2017-04-24,240.4832000732422
2017-04-25,239.60665893554688
2017-04-26,240.10752868652344
2017-04-27,243.61366271972656
2017-04-28,246.08676147460938
2017-05-02,249.90594482421875
2017-05-03,252.87991333007812
2017-05-04,249.6241455078125
2017-05-05,252.19114685058594
2017-05-08,254.28857421875
2017-05-09,252.87991333007812
2017-05-10,254.06944274902344
2017-05-11,254.6016845703125
2017-05-12,257.2312316894531
2017-05-15,271.349609375
2017-05-16,267.7496643066406
2017-05-17,266.6226501464844
2017-05-18,262.9599914550781
2017-05-19,258.8904113769531
2017-05-22,250.65721130371094
2017-05-23,250.37554931640625
2017-05-24,246.1493682861328
2017-05-25,249.2172393798828
2017-05-26,255.63470458984375
2017-05-29,256.5425720214844
2017-05-30,255.97903442382812
2017-05-31,253.0050811767578
2017-06-01,251.75291442871094
2017-06-02,255.79124450683594
2017-06-05,257.481689453125
2017-06-06,260.58087158203125
2017-06-07,259.4539489746094
2017-06-08,263.7113342285156
2017-06-09,263.9618225097656
2017-06-12,263.80523681640625
2017-06-13,265.00335693359375
2017-06-14,261.3775634765625
2017-06-15,263.2377014160156
2017-06-16,263.4584045410156
2017-06-19,263.5530090332031
2017-06-20,263.39532470703125
2017-06-21,267.1473083496094
2017-06-22,268.97601318359375
2017-06-23,268.7868957519531
2017-06-27,263.89984130859375
2017-06-28,263.93133544921875
2017-06-29,268.72381591796875
2017-06-30,277.6465759277344
2017-07-03,284.6145324707031
2017-07-04,282.0606689453125
2017-07-05,279.34912109375
2017-07-06,275.4710998535156
2017-07-07,278.9393005371094
2017-07-10,280.2319641113281
2017-07-11,287.0107421875
2017-07-12,284.2677307128906
2017-07-13,283.85784912109375
2017-07-14,283.3533630371094
2017-07-17,280.7048645019531
2017-07-18,275.9125061035156
2017-07-19,284.330810546875
2017-07-20,282.7227478027344
2017-07-21,284.5830383300781
2017-07-24,282.2498474121094
2017-07-25,286.4747619628906
2017-07-26,281.87152099609375
2017-07-27,286.3802185058594
2017-07-28,283.7947692871094
2017-07-31,288.4926452636719
2017-08-01,287.83050537109375
2017-08-02,288.4926452636719
2017-08-03,284.4884033203125
2017-08-04,281.5246887207031
2017-08-07,287.2630310058594
2017-08-08,285.71807861328125
2017-08-09,284.96136474609375
2017-08-10,280.48419189453125
2017-08-11,279.6960144042969
2017-08-14,288.7763671875
2017-08-16,290.2898254394531
2017-08-17,294.48321533203125
2017-08-18,290.4789733886719
2017-08-21,287.7674865722656
2017-08-22,286.82159423828125
2017-08-23,288.36651611328125
2017-08-24,295.2398986816406
2017-08-28,298.0775451660156
2017-08-29,298.6766357421875
2017-08-30,298.55047607421875
2017-08-31,320.7155456542969
2017-09-01,309.1443176269531
2017-09-04,303.34295654296875
2017-09-05,307.1894836425781
2017-09-06,302.7123718261719
2017-09-07,300.8205871582031
2017-09-08,302.365478515625
2017-09-11,303.9419860839844
2017-09-12,308.60833740234375
2017-09-13,308.1353759765625
2017-09-14,323.5531311035156
2017-09-15,312.9908752441406
2017-09-18,314.157470703125
2017-09-19,313.1800842285156
2017-09-20,307.22100830078125
2017-09-21,305.9598388671875
2017-09-22,301.9555969238281
2017-09-25,293.12744140625
2017-09-26,288.8079528808594
2017-09-27,287.3260498046875
2017-09-28,295.8389587402344
2017-09-29,305.2662048339844
2017-10-03,302.7123718261719
2017-10-04,301.9555969238281
2017-10-05,307.9777526855469
2017-10-06,305.2346496582031
2017-10-09,302.4600830078125
2017-10-10,302.5546875
2017-10-11,303.4375
2017-10-12,303.7843322753906
2017-10-13,308.3244934082031
2017-10-16,304.38336181640625
2017-10-17,310.3108825683594
2017-10-18,305.2346496582031
2017-10-19,307.6308898925781
2017-10-23,308.9551086425781
2017-10-24,313.6214904785156
2017-10-25,308.0407409667969
2017-10-26,312.2972106933594
2017-10-27,316.6482849121094
2017-10-30,321.44073486328125
2017-10-31,323.5847473144531
2017-11-01,318.2247619628906
2017-11-02,321.78753662109375
2017-11-03,315.8284912109375
2017-11-06,312.2341613769531
2017-11-07,314.3465881347656
2017-11-08,312.3603210449219
2017-11-09,313.7790832519531
2017-11-10,316.9951171875
2017-11-13,315.10333251953125
2017-11-14,310.1217346191406
2017-11-15,309.8379821777344
2017-11-16,312.3917541503906
2017-11-17,313.116943359375
2017-11-20,310.87835693359375
2017-11-21,304.950927734375
2017-11-22,305.1086120605469
2017-11-23,315.040283203125
2017-11-24,315.6077880859375
2017-11-27,314.0943908691406
2017-11-28,317.4364318847656
2017-11-29,313.3691711425781
2017-11-30,313.2115478515625
2017-12-01,315.7969665527344
2017-12-04,313.5268249511719
2017-12-05,315.67083740234375
2017-12-06,312.5810241699219
2017-12-07,312.8332214355469
2017-12-08,314.5042724609375
2017-12-11,314.7564697265625
2017-12-12,318.2878112792969
2017-12-13,320.6839904785156
2017-12-14,312.1080627441406
2017-12-15,322.0081787109375
2017-12-18,330.7418518066406
2017-12-19,338.27728271484375
2017-12-20,348.0829162597656
2017-12-21,352.6231384277344
2017-12-22,353.88433837890625
2017-12-26,354.3572082519531
2017-12-27,351.7403259277344
2017-12-28,350.6368408203125
2017-12-29,362.4917907714844
2018-01-01,357.3525085449219
2018-01-02,355.39776611328125
2018-01-03,354.51483154296875
2018-01-04,355.5868835449219
2018-01-05,357.5101318359375
2018-01-08,356.3120422363281
2018-01-09,357.2894592285156
2018-01-10,357.41558837890625
2018-01-11,353.91583251953125
2018-01-12,352.4969787597656
2018-01-15,347.98834228515625
2018-01-16,347.6414794921875
2018-01-17,342.3445129394531
2018-01-18,342.5652770996094
2018-01-19,332.16064453125
2018-01-22,321.4721984863281
2018-01-23,312.5810241699219
2018-01-24,314.5989074707031
2018-01-25,308.261474609375
2018-01-29,302.333984375
2018-01-30,305.80218505859375
2018-01-31,321.66143798828125
2018-02-01,322.22894287109375
2018-02-02,315.2609558105469
2018-02-05,310.75225830078125
2018-02-06,309.8694763183594
2018-02-07,315.2609558105469
2018-02-08,317.3418884277344
2018-02-09,318.03558349609375
2018-02-12,318.2878112792969
2018-02-14,321.66143798828125
2018-02-15,316.7743835449219
2018-02-16,307.1894836425781
2018-02-19,310.1532897949219
2018-02-20,309.0182189941406
2018-02-21,311.5720520019531
2018-02-22,307.53631591796875
2018-02-23,307.9777526855469
2018-02-26,306.21209716796875
2018-02-27,306.0859680175781
2018-02-28,309.99560546875
2018-03-01,307.8515930175781
2018-03-05,310.6261901855469
2018-03-06,308.3876037597656
2018-03-07,307.9461669921875
2018-03-08,308.3876037597656
2018-03-09,305.64453125
2018-03-12,312.0765075683594
2018-03-13,318.31927490234375
2018-03-14,314.7250061035156
2018-03-15,317.468017578125
2018-03-16,313.3061218261719
2018-03-19,309.74334716796875
2018-03-20,306.62200927734375
2018-03-21,302.4600830078125
2018-03-22,299.7170715332031
2018-03-23,292.2761535644531
2018-03-26,297.66766357421875
2018-03-27,309.806396484375
2018-03-28,318.9499206542969
2018-04-02,317.4995422363281
2018-04-03,317.1527404785156
2018-04-04,315.1979675292969
2018-04-05,316.6167297363281
2018-04-06,315.2294616699219
2018-04-09,315.10333251953125
2018-04-10,308.9551086425781
2018-04-11,309.0497131347656
2018-04-12,309.77490234375
2018-04-13,309.2388610839844
2018-04-16,307.9461669921875
2018-04-17,315.38702392578125
2018-04-18,311.4144287109375
2018-04-19,311.9504089355469
2018-04-20,308.1353759765625
2018-04-23,305.2346496582031
2018-04-24,306.5589599609375
2018-04-25,303.8158874511719
2018-04-26,304.4149475097656
2018-04-27,304.4779968261719
2018-04-30,315.89154052734375
2018-05-02,318.3823547363281
2018-05-03,319.89581298828125
2018-05-04,319.0129699707031
2018-05-07,317.75177001953125
2018-05-08,317.1527404785156
2018-05-09,324.56207275390625
2018-05-10,321.66143798828125
2018-05-11,324.7513122558594
2018-05-14,323.6162414550781
2018-05-15,315.67083740234375
2018-05-16,317.6257019042969
2018-05-17,319.3282470703125
2018-05-18,320.4632873535156
2018-05-21,309.1127624511719
2018-05-22,312.7386169433594
2018-05-23,310.5316162109375
2018-05-24,313.81060791015625
2018-05-25,312.4548645019531
2018-05-28,316.20684814453125
2018-05-29,313.81060791015625
2018-05-30,311.38287353515625
2018-05-31,309.1127624511719
2018-06-01,306.1805725097656
2018-06-04,304.73016357421875
2018-06-05,296.3749694824219
2018-06-06,293.758056640625
2018-06-07,297.6045837402344
2018-06-08,299.08648681640625
2018-06-11,305.2662048339844
2018-06-12,305.14007568359375
2018-06-13,305.29852294921875
2018-06-14,304.63287353515625
2018-06-15,319.087890625
2018-06-18,311.6385192871094
2018-06-19,307.5175476074219
2018-06-20,300.29010009765625
2018-06-21,296.58123779296875
2018-06-22,292.523681640625
2018-06-25,288.84649658203125
2018-06-26,283.8379821777344
2018-06-27,282.506591796875
2018-06-28,281.3653869628906
2018-06-29,280.35101318359375
2018-07-02,293.1893615722656
2018-07-03,304.1257019042969
2018-07-04,304.63287353515625
2018-07-05,300.03643798828125
2018-07-06,305.5838928222656
2018-07-09,311.03619384765625
2018-07-10,318.77093505859375
2018-07-11,310.4339294433594
2018-07-12,314.1110534667969
2018-07-13,314.9352722167969
2018-07-16,308.15155029296875
2018-07-17,304.2842102050781
2018-07-18,303.6501770019531
2018-07-19,304.3158264160156
2018-07-20,303.55511474609375
2018-07-23,311.321533203125
2018-07-24,309.6414489746094
2018-07-25,302.1286315917969
2018-07-26,302.44561767578125
2018-07-27,302.1286315917969
2018-07-30,306.7250671386719
2018-07-31,301.68487548828125
2018-08-01,301.9701232910156
2018-08-02,299.05377197265625
2018-08-03,301.5263671875
2018-08-06,301.93841552734375
2018-08-07,310.84600830078125
2018-08-08,315.3473815917969
2018-08-09,326.34710693359375
2018-08-10,332.5919494628906
2018-08-13,333.2575988769531
2018-08-14,323.2721862792969
2018-08-16,322.03594970703125
2018-08-17,321.5604248046875
2018-08-20,322.7333679199219
2018-08-21,328.5977478027344
2018-08-23,323.2721862792969
2018-08-24,321.4336853027344
2018-08-27,323.4306945800781
2018-08-28,327.83697509765625
2018-08-29,327.266357421875
2018-08-30,329.2634582519531
2018-08-31,326.7591857910156
2018-09-03,326.69580078125
2018-09-04,322.1944274902344
2018-09-05,310.84600830078125
2018-09-06,309.4512023925781
2018-09-07,314.3012390136719
2018-09-10,308.56365966796875
2018-09-11,305.55218505859375
2018-09-12,304.3793029785156
2018-09-14,304.82305908203125
2018-09-17,299.65606689453125
2018-09-18,297.5955810546875
2018-09-19,291.5092468261719
2018-09-21,279.6219177246094
2018-09-24,283.4892883300781
2018-09-25,282.91864013671875
2018-09-26,283.9964904785156
2018-09-27,282.3481140136719
2018-09-28,291.635986328125
2018-10-01,289.2903137207031
2018-10-03,286.8811340332031
2018-10-04,275.8497009277344
2018-10-05,250.7436065673828
2018-10-08,250.29986572265625
2018-10-09,251.09231567382812
2018-10-10,261.5848388671875
2018-10-11,261.0142517089844
2018-10-12,268.65386962890625
2018-10-15,266.0861511230469
2018-10-16,263.26495361328125
2018-10-17,264.1525573730469
2018-10-19,263.9623107910156
2018-10-22,245.13278198242188
2018-10-23,229.85360717773438
2018-10-24,230.61439514160156
2018-10-25,233.11865234375
2018-10-26,232.10427856445312
2018-10-29,232.19937133789062
2018-10-30,233.34054565429688
2018-10-31,241.04354858398438
2018-11-01,239.26837158203125
2018-11-02,247.16156005859375
2018-11-05,244.40370178222656
2018-11-06,241.51904296875
2018-11-07,246.7811737060547
2018-11-09,253.50149536132812
2018-11-12,250.01455688476562
2018-11-13,254.07205200195312
2018-11-14,265.2303466796875
2018-11-15,266.498291015625
2018-11-16,266.942138671875
2018-11-19,266.2447509765625
2018-11-20,266.2130432128906
2018-11-21,276.2301025390625
2018-11-22,282.25299072265625
2018-11-26,289.9242858886719
2018-11-27,292.17498779296875
2018-11-28,290.7801513671875
2018-11-29,293.7915954589844
2018-11-30,291.3824768066406
2018-12-03,289.7341003417969
2018-12-04,284.6304626464844
2018-12-05,283.74285888671875
2018-12-06,279.1147155761719
2018-12-07,282.3797607421875
2018-12-10,274.2012634277344
2018-12-11,293.1893615722656
2018-12-12,289.9242858886719
2018-12-13,293.3161315917969
2018-12-14,290.74847412109375
2018-12-17,297.7541198730469
2018-12-18,305.55218505859375
2018-12-19,303.3648986816406
2018-12-20,309.0708312988281
2018-12-21,306.7568054199219
2018-12-24,306.7884521484375
2018-12-26,307.2005310058594
2018-12-27,304.3476257324219
2018-12-28,305.6472473144531
2018-12-31,311.13128662109375
2019-01-01,312.84307861328125
2019-01-02,305.55218505859375
2019-01-03,306.66168212890625
2019-01-04,304.0306396484375
2019-01-07,295.8838195800781
2019-01-08,293.1893615722656
2019-01-09,286.34222412109375
2019-01-10,284.9474182128906
2019-01-11,284.4402770996094
2019-01-14,280.35101318359375
2019-01-15,289.7341003417969
2019-01-16,289.5755920410156
2019-01-17,285.07427978515625
2019-01-18,288.9732971191406
2019-01-21,287.6736145019531
2019-01-22,289.2585754394531
2019-01-23,283.8379821777344
2019-01-24,288.085693359375
2019-01-25,284.69384765625
2019-01-28,277.71990966796875
2019-01-29,272.83819580078125
2019-01-30,275.2790832519531
2019-01-31,282.98211669921875
2019-02-01,290.3046875
2019-02-04,290.4631652832031
2019-02-05,293.98187255859375
2019-02-06,294.90118408203125
2019-02-07,298.5148620605469
2019-02-08,297.7541198730469
2019-02-11,291.3824768066406
2019-02-12,290.3997497558594
2019-02-14,290.8435974121094
2019-02-15,286.1837463378906
2019-02-18,277.97357177734375
2019-02-19,272.83819580078125
2019-02-20,278.7977600097656
2019-02-21,274.26470947265625
2019-02-22,280.98504638671875
2019-02-25,288.5611877441406
2019-02-26,287.54681396484375
2019-02-27,285.6448669433594
2019-02-28,285.4229736328125
2019-03-01,282.886962890625
2019-03-05,279.2098083496094
2019-03-06,275.4692687988281
2019-03-07,275.1523132324219
2019-03-08,281.87255859375
2019-03-11,302.1286315917969
2019-03-12,301.3678894042969
2019-03-13,294.9962158203125
2019-03-14,292.27008056640625
2019-03-15,295.97894287109375
2019-03-18,295.1546630859375
2019-03-19,291.6678161621094
2019-03-20,291.0654296875
2019-03-22,282.126220703125
2019-03-25,278.861083984375
2019-03-26,287.293212890625
2019-03-27,284.0599365234375
2019-03-28,285.1376953125
2019-04-01,281.4922180175781
2019-04-02,286.6592102050781
2019-04-03,294.7109375
2019-04-04,297.1517639160156
2019-04-05,297.1834716796875
2019-04-08,291.35076904296875
2019-04-09,285.9300842285156
2019-04-10,289.322021484375
2019-04-11,288.40264892578125
2019-04-12,292.4602355957031
2019-04-15,291.9847717285156
2019-04-16,289.068359375
2019-04-18,283.9646911621094
2019-04-22,280.7947998046875
2019-04-23,275.94476318359375
2019-04-24,276.3251647949219
2019-04-25,281.4605407714844
2019-04-26,279.74871826171875
2019-04-30,279.6219177246094
2019-05-02,265.8326416015625
2019-05-03,273.3454284667969
2019-05-06,269.7633972167969
2019-05-07,273.7892150878906
2019-05-08,275.1523132324219
2019-05-09,272.45782470703125
2019-05-10,262.66265869140625
2019-05-13,257.717529296875
2019-05-14,257.1786193847656
2019-05-15,253.65994262695312
2019-05-16,253.9770050048828
2019-05-17,260.4120178222656
2019-05-20,260.5387878417969
2019-05-21,256.3227233886719
2019-05-22,264.8499450683594
2019-05-23,269.287841796875
2019-05-24,277.37127685546875
2019-05-27,279.4950866699219
2019-05-28,283.93304443359375
2019-05-29,283.6794738769531
2019-05-30,281.4605407714844
2019-05-31,292.4919738769531
2019-06-03,295.47174072265625
2019-06-04,291.5409851074219
2019-06-06,285.8984375
2019-06-07,284.0915832519531
2019-06-10,281.3653869628906
2019-06-11,284.915771484375
2019-06-12,293.6331481933594
2019-06-13,296.82098388671875
2019-06-14,286.6836242675781
2019-06-17,285.44036865234375
2019-06-18,285.4084777832031
