Date,CSNA3.SA
2017-01-13,7.706853866577148
2017-01-16,7.788841724395752
2017-01-17,7.694239139556885
2017-01-18,7.517651081085205
2017-01-19,7.391517162322998
2017-01-20,7.542877674102783
2017-01-23,7.826682090759277
2017-01-24,7.8140692710876465
2017-01-26,7.650094032287598
2017-01-27,7.631173133850098
2017-01-30,7.233847618103027
2017-01-31,7.284302234649658
2017-02-01,7.353675365447998
2017-02-02,7.650094032287598
2017-02-03,7.303222179412842
2017-02-06,7.019418716430664
2017-02-07,7.170780181884766
2017-02-08,7.15816593170166
2017-02-09,7.151859760284424
2017-02-10,7.751000881195068
2017-02-13,7.933895111083984
2017-02-14,7.832988262176514
2017-02-15,7.978044033050537
2017-02-16,7.902363300323486
2017-02-17,7.889749526977539
2017-02-20,8.009578704833984
2017-02-21,7.978044033050537
2017-02-22,7.851907730102539
2017-02-23,7.5681047439575195
2017-02-24,7.5554914474487305
2017-03-01,7.64378547668457
2017-03-02,7.404129981994629
2017-03-03,7.5554914474487305
2017-03-06,7.284302234649658
2017-03-07,7.126632213592529
2017-03-08,6.691465854644775
2017-03-09,6.628398418426514
2017-03-10,6.7923736572265625
2017-03-13,6.968963623046875
2017-03-14,6.767147541046143
2017-03-15,7.202313423156738
2017-03-16,7.006803512573242
2017-03-17,6.704080104827881
2017-03-20,6.905895709991455
2017-03-21,6.2878336906433105
2017-03-22,6.306755065917969
2017-03-23,6.231073379516602
2017-03-24,6.174312591552734
2017-03-27,6.4265828132629395
2017-03-28,6.136472702026367
2017-03-29,6.117551803588867
2017-03-30,5.8022141456604
2017-03-31,5.745453834533691
2017-04-03,5.657158851623535
2017-04-04,5.858974456787109
2017-04-05,5.575170993804932
2017-04-06,5.461648464202881
2017-04-07,5.51210355758667
2017-04-10,5.329207420349121
2017-04-11,5.291367053985596
2017-04-12,4.8309736251831055
2017-04-13,4.666998863220215
2017-04-17,4.818360328674316
2017-04-18,4.6102375984191895
2017-04-19,4.477795600891113
2017-04-20,4.704838752746582
2017-04-24,4.654385566711426
2017-04-25,4.805746555328369
2017-04-26,5.00756311416626
2017-04-27,4.79313325881958
2017-04-28,4.887734889984131
2017-05-02,5.001255512237549
2017-05-03,4.79313325881958
2017-05-04,4.465182304382324
2017-05-05,4.666998863220215
2017-05-08,4.515635967254639
2017-05-09,4.666998863220215
2017-05-10,4.767906188964844
2017-05-11,4.730065822601318
2017-05-12,4.5787034034729
2017-05-15,4.856201171875
2017-05-16,4.912961959838867
2017-05-17,4.717452526092529
2017-05-18,4.061550140380859
2017-05-19,4.35166072845459
2017-05-22,4.364274024963379
2017-05-23,4.408421516418457
2017-05-24,4.339047431945801
2017-05-25,4.3831939697265625
2017-05-26,4.39580774307251
2017-05-29,4.39580774307251
2017-05-30,4.528249740600586
2017-05-31,4.326434135437012
2017-06-01,4.2192182540893555
2017-06-02,4.257059097290039
2017-06-05,4.1750712394714355
2017-06-06,4.162458419799805
2017-06-07,4.080470085144043
2017-06-08,4.162458419799805
2017-06-09,4.231832504272461
2017-06-12,4.105697154998779
2017-06-13,4.061550140380859
2017-06-14,4.080470085144043
2017-06-15,4.080470085144043
2017-06-16,3.9354140758514404
2017-06-19,3.9354140758514404
2017-06-20,3.796665906906128
2017-06-21,3.8660402297973633
2017-06-22,3.992175340652466
2017-06-23,4.023709297180176
2017-06-26,4.112003803253174
2017-06-27,4.345353603363037
2017-06-28,4.509329795837402
2017-06-29,4.33273983001709
2017-06-30,4.528249740600586
2017-07-03,4.597623825073242
2017-07-04,4.547170162200928
2017-07-05,4.452568054199219
2017-07-06,4.452568054199219
2017-07-07,4.534555912017822
2017-07-10,4.585010051727295
2017-07-11,4.881428241729736
2017-07-12,4.994950294494629
2017-07-13,4.875121116638184
2017-07-14,4.90034818649292
2017-07-17,4.91926908493042
2017-07-18,4.849894046783447
2017-07-19,4.950802326202393
2017-07-20,4.767906188964844
2017-07-21,4.648077964782715
2017-07-24,4.79313325881958
2017-07-25,4.931882858276367
2017-07-26,4.711145401000977
2017-07-27,4.648077964782715
2017-07-28,4.717452526092529
2017-07-31,4.805746555328369
2017-08-01,4.7552924156188965
2017-08-02,4.837281227111816
2017-08-03,4.7552924156188965
2017-08-04,4.944495677947998
2017-08-07,5.373354911804199
2017-08-08,5.4742631912231445
2017-08-09,5.316593170166016
2017-08-10,5.146311283111572
2017-08-11,5.341821193695068
2017-08-14,5.285059928894043
2017-08-15,5.1336989402771
2017-08-16,5.114777088165283
2017-08-17,5.0832438468933105
2017-08-18,5.1336989402771
2017-08-21,5.039096832275391
2017-08-22,5.089550018310547
2017-08-23,5.209379196166992
2017-08-24,5.411195278167725
2017-08-25,5.3985819816589355
2017-08-28,5.367048263549805
2017-08-29,5.392275810241699
2017-08-30,5.392275810241699
2017-08-31,5.480569839477539
2017-09-01,5.846362113952637
2017-09-04,5.966189861297607
2017-09-05,6.092324256896973
2017-09-06,6.199539661407471
2017-09-07,6.199539661407471
2017-09-08,6.306755065917969
2017-09-11,6.622091293334961
2017-09-12,6.704080104827881
2017-09-13,6.571637153625488
2017-09-14,6.552718639373779
2017-09-15,6.84282922744751
2017-09-18,7.076179027557373
2017-09-19,6.874361991882324
2017-09-20,6.653626441955566
2017-09-21,6.458115577697754
2017-09-22,6.130165100097656
2017-09-25,5.928348541259766
2017-09-26,5.985109806060791
2017-09-27,5.846362113952637
2017-09-28,5.726532936096191
2017-09-29,6.060790538787842
2017-10-02,6.231073379516602
2017-10-03,6.849135398864746
2017-10-04,6.786068439483643
2017-10-05,6.641012191772461
2017-10-06,6.4644246101379395
2017-10-09,6.243686676025391
2017-10-10,6.306755065917969
2017-10-11,6.086018085479736
2017-10-12,6.086018085479736
2017-10-13,6.445503234863281
2017-10-16,6.388741970062256
2017-10-17,6.224767208099365
2017-10-18,6.249993801116943
2017-10-19,6.218459129333496
2017-10-20,6.4076619148254395
2017-10-23,6.205845832824707
2017-10-24,6.319369316101074
2017-10-25,6.243686676025391
2017-10-26,6.01664400100708
2017-10-27,5.7139201164245605
2017-10-30,5.392275810241699
2017-10-31,5.316593170166016
2017-11-01,5.146311283111572
2017-11-02,5.146311283111572
2017-11-03,5.032790660858154
2017-11-06,5.29767370223999
2017-11-07,5.0706305503845215
2017-11-08,5.215686321258545
2017-11-09,4.950802326202393
2017-11-10,4.8435869216918945
2017-11-13,4.963415622711182
2017-11-14,4.673305034637451
2017-11-15,4.673305034637451
2017-11-16,4.635463714599609
2017-11-17,4.868814945220947
2017-11-20,4.868814945220947
2017-11-21,4.818360328674316
2017-11-22,5.001255512237549
2017-11-23,5.076938152313232
2017-11-24,5.001255512237549
2017-11-27,5.045403480529785
2017-11-28,4.906655311584473
2017-11-29,4.742679595947266
2017-11-30,4.641770839691162
2017-12-01,4.685917854309082
2017-12-04,4.742679595947266
2017-12-05,4.5787034034729
2017-12-06,4.730065822601318
2017-12-07,4.6102375984191895
2017-12-08,4.648077964782715
2017-12-11,4.723758697509766
2017-12-12,4.881428241729736
2017-12-13,4.818360328674316
2017-12-14,4.818360328674316
2017-12-15,4.90034818649292
2017-12-18,4.736372947692871
2017-12-19,4.673305034637451
2017-12-20,4.906655311584473
2017-12-21,5.0138702392578125
2017-12-22,5.076938152313232
2017-12-25,5.076938152313232
2017-12-26,5.089550018310547
2017-12-27,5.266140937805176
2017-12-28,5.285059928894043
2017-12-29,5.285059928894043
2018-01-02,5.4742631912231445
2018-01-03,5.676078796386719
2018-01-04,5.852666854858398
2018-01-05,5.985109806060791
2018-01-08,6.27522087097168
2018-01-09,6.445503234863281
2018-01-10,6.4644246101379395
2018-01-11,6.84282922744751
2018-01-12,6.628398418426514
2018-01-15,6.798681735992432
2018-01-16,6.609477996826172
2018-01-17,6.874361991882324
2018-01-18,6.647319316864014
2018-01-19,6.735613822937012
2018-01-22,6.7797627449035645
2018-01-23,6.470730304718018
2018-01-24,6.849135398864746
2018-01-25,6.849135398864746
2018-01-26,6.861748695373535
2018-01-29,6.7608418464660645
2018-01-30,6.830214977264404
2018-01-31,6.931122779846191
2018-02-01,7.013110637664795
2018-02-02,6.7923736572265625
2018-02-05,6.401354789733887
2018-02-06,6.647319316864014
2018-02-07,6.413970470428467
2018-02-08,6.331981658935547
2018-02-09,6.237380504608154
2018-02-14,6.7797627449035645
2018-02-15,6.659933090209961
2018-02-16,6.704080104827881
2018-02-19,6.767147541046143
2018-02-20,6.577944755554199
2018-02-21,6.5337958335876465
2018-02-22,6.451810359954834
2018-02-23,6.470730304718018
2018-02-26,6.861748695373535
2018-02-27,6.710386753082275
2018-02-28,6.401354789733887
2018-03-01,6.117551803588867
2018-03-02,5.808521270751953
2018-03-05,5.726532936096191
2018-03-06,5.726532936096191
2018-03-07,5.707612991333008
2018-03-08,5.417501926422119
2018-03-09,5.631931304931641
2018-03-12,5.688693046569824
2018-03-13,5.594089984893799
2018-03-14,5.556251525878906
2018-03-15,5.379661560058594
2018-03-16,5.367048263549805
2018-03-19,5.209379196166992
2018-03-20,5.310287952423096
2018-03-21,5.600399017333984
2018-03-22,5.486875534057617
2018-03-23,5.404888153076172
2018-03-26,5.404888153076172
2018-03-27,5.29767370223999
2018-03-28,5.247219562530518
2018-03-29,5.549943447113037
2018-04-02,5.638238906860352
2018-04-03,5.543636798858643
2018-04-04,5.423808574676514
2018-04-05,5.594089984893799
2018-04-06,5.436422348022461
2018-04-09,5.291367053985596
2018-04-10,5.392275810241699
2018-04-11,5.543636798858643
2018-04-12,5.5877838134765625
2018-04-13,5.524716854095459
2018-04-16,5.373354911804199
2018-04-17,5.480569839477539
2018-04-18,5.821134567260742
2018-04-19,5.846362113952637
2018-04-20,5.732839107513428
2018-04-23,5.7580671310424805
2018-04-24,5.7580671310424805
2018-04-25,5.764373302459717
2018-04-26,5.8148274421691895
2018-04-27,5.613011837005615
2018-04-30,5.53732967376709
2018-05-02,5.619317531585693
2018-05-03,5.411195278167725
2018-05-04,5.486875534057617
2018-05-07,5.341821193695068
2018-05-08,5.341821193695068
2018-05-09,5.486875534057617
2018-05-10,5.669772148132324
2018-05-11,5.852666854858398
2018-05-14,6.004030704498291
2018-05-15,5.928348541259766
2018-05-16,6.041871070861816
2018-05-17,5.871588706970215
2018-05-18,5.846362113952637
2018-05-21,5.707612991333008
2018-05-22,5.795907497406006
2018-05-23,5.486875534057617
2018-05-24,5.423808574676514
2018-05-25,5.152618408203125
2018-05-28,4.635463714599609
2018-05-29,4.8309736251831055
2018-05-30,4.856201171875
2018-06-01,4.90034818649292
2018-06-04,5.631931304931641
2018-06-05,5.638238906860352
2018-06-06,5.49318265914917
2018-06-07,5.3985819816589355
2018-06-08,5.127391815185547
2018-06-11,5.0832438468933105
2018-06-12,5.335514068603516
2018-06-13,5.29767370223999
2018-06-14,5.171538352966309
2018-06-15,4.957108974456787
2018-06-18,4.957108974456787
2018-06-19,5.032790660858154
2018-06-20,5.051711082458496
2018-06-21,4.761600017547607
2018-06-22,4.868814945220947
2018-06-25,4.799440860748291
2018-06-26,4.7552924156188965
2018-06-27,4.742679595947266
2018-06-28,4.7868266105651855
2018-06-29,4.957108974456787
2018-07-02,4.906655311584473
2018-07-03,4.931882858276367
2018-07-04,5.0643229484558105
2018-07-05,4.938188552856445
2018-07-06,5.026483058929443
2018-07-10,5.026483058929443
2018-07-11,4.7742133140563965
2018-07-12,5.051711082458496
2018-07-13,5.058017253875732
2018-07-16,5.0138702392578125
2018-07-17,5.184152126312256
2018-07-18,5.102165222167969
2018-07-19,5.0138702392578125
2018-07-20,5.171538352966309
2018-07-23,5.165231704711914
2018-07-24,5.49318265914917
2018-07-25,5.518409729003906
2018-07-26,5.461648464202881
2018-07-27,5.865281105041504
2018-07-30,5.751759052276611
2018-07-31,5.789600372314453
2018-08-01,5.821134567260742
2018-08-02,6.029257297515869
2018-08-03,6.086018085479736
2018-08-06,6.022950649261475
2018-08-07,6.0670976638793945
2018-08-08,6.048177242279053
2018-08-09,5.972496509552002
2018-08-10,5.776987075805664
2018-08-13,6.048177242279053
2018-08-14,6.01664400100708
2018-08-15,5.701305866241455
2018-08-16,5.663465976715088
2018-08-17,5.682384490966797
2018-08-20,5.953575611114502
2018-08-21,5.745453834533691
2018-08-22,5.959883213043213
2018-08-23,5.303980350494385
2018-08-24,5.436422348022461
2018-08-27,5.486875534057617
2018-08-28,5.354434013366699
2018-08-29,5.423808574676514
2018-08-30,5.461648464202881
2018-08-31,5.53732967376709
2018-09-03,5.581478118896484
2018-09-04,5.291367053985596
2018-09-05,5.2346062660217285
2018-09-06,5.266140937805176
2018-09-10,5.3859686851501465
2018-09-11,5.152618408203125
2018-09-12,5.2409138679504395
2018-09-13,5.221992492675781
2018-09-14,5.360741138458252
2018-09-17,5.449036121368408
2018-09-18,5.631931304931641
2018-09-19,5.638238906860352
2018-09-20,5.568864345550537
2018-09-21,5.739147186279297
2018-09-24,5.543636798858643
2018-09-25,5.858974456787109
2018-09-26,5.865281105041504
2018-09-27,5.833747863769531
2018-09-28,5.890508651733398
2018-10-01,5.871588706970215
2018-10-02,6.104938507080078
2018-10-03,6.060790538787842
2018-10-04,6.060790538787842
2018-10-05,5.915736198425293
2018-10-08,6.117551803588867
2018-10-09,6.243686676025391
2018-10-10,5.884202003479004
2018-10-11,5.764373302459717
2018-10-15,5.890508651733398
2018-10-16,6.388741970062256
2018-10-17,6.369822025299072
2018-10-18,6.186926364898682
2018-10-19,6.180618762969971
2018-10-22,6.306755065917969
2018-10-23,6.117551803588867
2018-10-24,5.821134567260742
2018-10-25,5.865281105041504
2018-10-26,5.865281105041504
2018-10-29,5.6256256103515625
2018-10-30,5.852666854858398
2018-10-31,6.0355634689331055
2018-11-01,6.098632335662842
2018-11-05,6.249993801116943
2018-11-06,6.12385892868042
2018-11-07,6.19323205947876
2018-11-08,6.180618762969971
2018-11-09,6.041871070861816
2018-11-12,5.890508651733398
2018-11-13,5.821134567260742
2018-11-14,5.8148274421691895
2018-11-16,6.086018085479736
2018-11-19,5.947269439697266
2018-11-21,5.7202253341674805
2018-11-22,5.644545555114746
2018-11-23,5.442729473114014
2018-11-26,5.329207420349121
2018-11-27,5.3985819816589355
2018-11-28,5.461648464202881
2018-11-29,5.53732967376709
2018-11-30,5.594089984893799
2018-12-03,5.789600372314453
2018-12-04,5.619317531585693
2018-12-05,5.638238906860352
2018-12-06,5.669772148132324
2018-12-07,5.480569839477539
2018-12-10,5.348127365112305
2018-12-11,5.46795654296875
2018-12-12,5.751759052276611
2018-12-13,5.7202253341674805
2018-12-14,5.726532936096191
2018-12-17,5.858974456787109
2018-12-18,5.840054512023926
2018-12-19,5.833747863769531
2018-12-20,5.638238906860352
2018-12-21,5.556251525878906
2018-12-26,5.442729473114014
2018-12-27,5.3985819816589355
2018-12-28,5.575170993804932
2019-01-02,5.808521270751953
2019-01-03,5.877894878387451
2019-01-04,6.1490864753723145
2019-01-07,6.161699295043945
2019-01-08,6.180618762969971
2019-01-09,6.231073379516602
2019-01-10,6.294139862060547
2019-01-11,6.218459129333496
2019-01-14,6.161699295043945
2019-01-15,6.0670976638793945
2019-01-16,6.268914699554443
2019-01-17,6.256300926208496
2019-01-18,6.205845832824707
2019-01-21,6.262606620788574
2019-01-22,6.174312591552734
2019-01-23,6.508570671081543
2019-01-24,6.540103912353516
2019-01-28,6.16800594329834
2019-01-29,6.331981658935547
2019-01-30,6.546411514282227
2019-01-31,6.432888984680176
2019-02-01,6.369822025299072
2019-02-04,6.243686676025391
2019-02-05,6.231073379516602
2019-02-06,5.871588706970215
2019-02-07,6.004030704498291
2019-02-08,6.21215295791626
2019-02-11,6.0670976638793945
2019-02-12,6.231073379516602
2019-02-13,6.294139862060547
2019-02-14,6.388741970062256
2019-02-15,6.395049095153809
2019-02-18,6.489649295806885
2019-02-19,6.4076619148254395
2019-02-20,6.647319316864014
2019-02-21,7.271686553955078
2019-02-22,7.820375919342041
2019-02-25,8.261848449707031
2019-02-26,8.318608283996582
2019-02-27,7.996965408325195
2019-02-28,8.249234199523926
2019-03-01,8.734855651855469
2019-03-06,9.554733276367188
2019-03-07,9.29615592956543
2019-03-08,8.678094863891602
2019-03-11,9.182636260986328
2019-03-12,8.936671257019043
2019-03-13,9.76916217803955
2019-03-14,9.71240234375
2019-03-15,9.844843864440918
2019-03-18,10.280008316040039
2019-03-19,9.888991355895996
2019-03-20,10.027740478515625
2019-03-21,9.825923919677734
2019-03-22,9.434905052185059
2019-03-25,9.397065162658691
2019-03-26,9.989900588989258
2019-03-27,9.479050636291504
2019-03-28,9.888991355895996
2019-03-29,10.2484769821167
2019-04-01,10.671028137207031
2019-04-02,10.645800590515137
2019-04-03,10.803470611572266
2019-04-04,10.708868026733398
2019-04-05,10.601653099060059
2019-04-08,10.816082000732422
2019-04-09,10.544893264770508
2019-04-10,10.16018295288086
2019-04-11,9.83853816986084
2019-04-12,10.185408592224121
2019-04-15,10.229554176330566
2019-04-16,9.85114860534668
2019-04-17,9.680868148803711
2019-04-18,9.630414009094238
2019-04-22,9.371835708618164
2019-04-23,9.579959869384766
2019-04-24,9.302462577819824
2019-04-25,9.151100158691406
2019-04-26,9.35291576385498
2019-04-29,9.113261222839355
2019-04-30,9.17002010345459
2019-05-02,8.76008129119873
2019-05-03,9.462068557739258
2019-05-06,9.42236614227295
2019-05-07,9.38266658782959
