Date,BAJAJFINSV.NS
2016-11-18,293.19000244140625
2016-11-21,283.4774169921875
2016-11-22,289.04095458984375
2016-11-23,291.9896240234375
2016-11-24,293.8125915527344
2016-11-25,295.87469482421875
2016-11-28,293.0605163574219
2016-11-29,292.68194580078125
2016-11-30,297.85205078125
2016-12-01,292.8014831542969
2016-12-02,296.621826171875
2016-12-05,302.00103759765625
2016-12-06,298.7485656738281
2016-12-07,294.58465576171875
2016-12-08,298.3899841308594
2016-12-09,298.5643005371094
2016-12-12,296.3826904296875
2016-12-13,286.3762512207031
2016-12-14,276.5093078613281
2016-12-15,270.03424072265625
2016-12-16,281.8935546875
2016-12-19,272.2307434082031
2016-12-20,268.430419921875
2016-12-21,264.96868896484375
2016-12-22,254.0309295654297
2016-12-23,261.033935546875
2016-12-26,260.7798767089844
2016-12-27,273.30169677734375
2016-12-28,278.99969482421875
2016-12-29,286.1173095703125
2016-12-30,288.3735656738281
2017-01-02,293.8325500488281
2017-01-03,300.5068359375
2017-01-04,294.9482421875
2017-01-05,300.6860656738281
2017-01-06,296.71142578125
2017-01-09,298.1160583496094
2017-01-10,299.85931396484375
2017-01-11,300.6910705566406
2017-01-12,300.7010192871094
2017-01-13,300.8006896972656
2017-01-16,300.10333251953125
2017-01-17,300.81060791015625
2017-01-18,303.4952697753906
2017-01-19,314.2638244628906
2017-01-20,305.2236328125
2017-01-23,305.1687927246094
2017-01-24,311.6787109375
2017-01-25,315.7530517578125
2017-01-27,315.72314453125
2017-01-30,319.3143310546875
2017-01-31,323.3387756347656
2017-02-01,331.5621032714844
2017-02-02,344.8807373046875
2017-02-03,340.68194580078125
2017-02-06,370.76605224609375
2017-02-07,367.7077941894531
2017-02-08,364.8936462402344
2017-02-09,356.32666015625
2017-02-10,361.7009582519531
2017-02-13,362.32855224609375
2017-02-14,357.9105529785156
2017-02-15,361.4419250488281
2017-02-16,365.7104797363281
2017-02-17,367.135009765625
2017-02-20,362.7767333984375
2017-02-21,361.01861572265625
2017-02-22,373.5801696777344
2017-02-23,383.2428894042969
2017-02-27,382.1869812011719
2017-02-28,389.9122314453125
2017-03-01,390.8785095214844
2017-03-02,386.0620422363281
2017-03-03,374.730712890625
2017-03-06,380.3042297363281
2017-03-07,379.049072265625
2017-03-08,381.73370361328125
2017-03-09,379.0241394042969
2017-03-10,381.13604736328125
2017-03-14,391.6156005859375
2017-03-15,392.3527526855469
2017-03-16,402.4538879394531
2017-03-17,395.3860778808594
2017-03-20,395.057373046875
2017-03-21,404.1872253417969
2017-03-22,409.2078552246094
2017-03-23,413.25726318359375
2017-03-24,411.3495788574219
2017-03-27,402.92706298828125
2017-03-28,407.50439453125
2017-03-29,404.7052307128906
2017-03-30,404.5009460449219
2017-03-31,408.2664489746094
2017-04-03,408.2515563964844
2017-04-05,411.2948303222656
2017-04-06,416.23077392578125
2017-04-07,420.9974365234375
2017-04-10,435.6210021972656
2017-04-11,435.8053283691406
2017-04-12,448.566162109375
2017-04-13,459.4193115234375
2017-04-17,447.6197814941406
2017-04-18,435.262451171875
2017-04-19,432.3387145996094
2017-04-20,433.8678283691406
2017-04-21,428.7525329589844
2017-04-24,435.4964904785156
2017-04-25,450.69793701171875
2017-04-26,451.67919921875
2017-04-27,450.7377624511719
2017-04-28,455.8082580566406
2017-05-02,454.8618469238281
2017-05-03,454.5381164550781
2017-05-04,455.2055358886719
2017-05-05,441.1398010253906
2017-05-08,440.39764404296875
2017-05-09,436.1639404296875
2017-05-10,437.4588928222656
2017-05-11,447.8538513183594
2017-05-12,437.86737060546875
2017-05-15,453.3476867675781
2017-05-16,454.99639892578125
2017-05-17,446.952392578125
2017-05-18,430.2417907714844
2017-05-19,415.3890686035156
2017-05-22,394.8979797363281
2017-05-23,396.7757263183594
2017-05-24,393.8769226074219
2017-05-25,398.17535400390625
2017-05-26,399.1964111328125
2017-05-29,398.26995849609375
2017-05-30,413.85498046875
2017-05-31,417.5905456542969
2017-06-01,418.9452819824219
2017-06-02,428.92681884765625
2017-06-05,428.8222961425781
2017-06-06,422.780517578125
2017-06-07,423.7816467285156
2017-06-08,426.3567810058594
2017-06-09,422.59124755859375
2017-06-12,413.6706237792969
2017-06-13,416.08135986328125
2017-06-14,411.25494384765625
2017-06-15,408.2664489746094
2017-06-16,418.3575439453125
2017-06-19,422.61614990234375
2017-06-20,424.802734375
2017-06-21,425.20123291015625
2017-06-22,420.37982177734375
2017-06-23,408.5553283691406
2017-06-27,402.055419921875
2017-06-28,409.23773193359375
2017-06-29,408.3014221191406
2017-06-30,410.28863525390625
2017-07-03,411.4841003417969
2017-07-04,411.6832580566406
2017-07-05,413.3319396972656
2017-07-06,413.7305908203125
2017-07-07,410.1827087402344
2017-07-10,408.89715576171875
2017-07-11,410.9102478027344
2017-07-12,421.48394775390625
2017-07-13,434.9626770019531
2017-07-14,438.4856262207031
2017-07-17,443.1098327636719
2017-07-18,440.4439392089844
2017-07-19,454.889404296875
2017-07-20,466.33013916015625
2017-07-21,489.3611145019531
2017-07-24,493.3026123046875
2017-07-25,494.1546936035156
2017-07-26,493.85064697265625
2017-07-27,491.7579040527344
2017-07-28,490.9457092285156
2017-07-31,497.47821044921875
2017-08-01,504.9924621582031
2017-08-02,498.5246887207031
2017-08-03,509.75616455078125
2017-08-04,529.0001220703125
2017-08-07,541.4474487304688
2017-08-08,531.7855224609375
2017-08-09,510.43878173828125
2017-08-10,500.75701904296875
2017-08-11,497.4931640625
2017-08-14,520.4195556640625
2017-08-16,533.848388671875
2017-08-17,528.6312866210938
2017-08-18,529.1346435546875
2017-08-21,519.9013671875
2017-08-22,521.6702880859375
2017-08-23,533.3004150390625
2017-08-24,548.7423706054688
2017-08-28,555.8928833007812
2017-08-29,542.4340209960938
2017-08-30,547.0880737304688
2017-08-31,548.4034423828125
2017-09-01,547.6511840820312
2017-09-04,535.8864135742188
2017-09-05,537.7451171875
2017-09-06,543.74951171875
2017-09-07,560.4572143554688
2017-09-08,557.5620727539062
2017-09-11,571.3696899414062
2017-09-12,565.9483642578125
2017-09-13,570.3782348632812
2017-09-14,566.1177978515625
2017-09-15,565.514892578125
2017-09-18,560.72119140625
2017-09-19,563.1928100585938
2017-09-20,558.3743896484375
2017-09-21,546.7542114257812
2017-09-22,521.376220703125
2017-09-25,509.3126220703125
2017-09-26,515.2820434570312
2017-09-27,505.4010925292969
2017-09-28,502.6505126953125
2017-09-29,513.6827392578125
2017-10-03,530.7242431640625
2017-10-04,525.6466064453125
2017-10-05,524.0718994140625
2017-10-06,527.983642578125
2017-10-09,528.7659912109375
2017-10-10,531.5413818359375
2017-10-11,528.3074340820312
2017-10-12,537.3714599609375
2017-10-13,535.6871948242188
2017-10-16,533.5993041992188
2017-10-17,533.8434448242188
2017-10-18,529.6876831054688
2017-10-19,528.7957763671875
2017-10-23,526.9221801757812
2017-10-24,523.4841918945312
2017-10-25,497.9914855957031
2017-10-26,496.49664306640625
2017-10-27,501.6739196777344
2017-10-30,497.7772216796875
2017-10-31,499.3219299316406
2017-11-01,500.542724609375
2017-11-02,496.5115966796875
2017-11-03,501.5393371582031
2017-11-06,499.2471923828125
2017-11-07,496.3970031738281
2017-11-08,500.5527038574219
2017-11-09,498.963134765625
2017-11-10,501.026123046875
2017-11-13,498.12603759765625
2017-11-14,499.7255554199219
2017-11-15,488.5887451171875
2017-11-16,496.77069091796875
2017-11-17,511.2210388183594
2017-11-20,515.5861206054688
2017-11-21,518.8399047851562
2017-11-22,515.8651733398438
2017-11-23,511.6048583984375
2017-11-24,514.2955322265625
2017-11-27,513.4235229492188
2017-11-28,522.2283935546875
2017-11-29,528.7459716796875
2017-11-30,519.627197265625
2017-12-01,508.1416931152344
2017-12-04,503.9510498046875
2017-12-05,498.6542053222656
2017-12-06,494.767578125
2017-12-07,505.2864685058594
2017-12-08,510.7577209472656
2017-12-11,508.88409423828125
2017-12-12,509.2229919433594
2017-12-13,503.88623046875
2017-12-14,509.875732421875
2017-12-15,515.2671508789062
2017-12-18,519.2783813476562
2017-12-19,526.1448364257812
2017-12-20,529.45361328125
2017-12-21,533.5047607421875
2017-12-22,540.9591064453125
2017-12-26,538.5075073242188
2017-12-27,530.8087768554688
2017-12-28,528.760986328125
2017-12-29,521.251708984375
2018-01-01,515.416748046875
2018-01-02,508.36590576171875
2018-01-03,508.2014465332031
2018-01-04,504.5240783691406
2018-01-05,510.9669189453125
2018-01-08,520.3397827148438
2018-01-09,513.8770751953125
2018-01-10,518.17724609375
2018-01-11,512.8804321289062
2018-01-12,504.0008544921875
2018-01-15,499.3219299316406
2018-01-16,493.9852600097656
2018-01-17,494.7924499511719
2018-01-18,490.57696533203125
2018-01-19,495.6046447753906
2018-01-22,503.4178466796875
2018-01-23,499.74542236328125
2018-01-24,499.73052978515625
2018-01-25,491.6183776855469
2018-01-29,489.56036376953125
2018-01-30,485.8980407714844
2018-01-31,479.58966064453125
2018-02-01,502.1172790527344
2018-02-02,491.887451171875
2018-02-05,490.1184997558594
2018-02-06,488.7831115722656
2018-02-07,499.4913024902344
2018-02-08,503.9958801269531
2018-02-09,504.2052001953125
2018-02-12,521.7549438476562
2018-02-14,517.1258544921875
2018-02-15,511.2808837890625
2018-02-16,504.0955810546875
2018-02-19,498.3652038574219
2018-02-20,499.715576171875
2018-02-21,495.64453125
2018-02-22,493.49188232421875
2018-02-23,500.2487487792969
2018-02-26,517.5194702148438
2018-02-27,510.3840026855469
2018-02-28,503.4428405761719
2018-03-01,498.23065185546875
2018-03-05,502.02264404296875
2018-03-06,496.36212158203125
2018-03-07,481.9615173339844
2018-03-08,484.7967224121094
2018-03-09,494.927001953125
2018-03-12,502.2817687988281
2018-03-13,508.0968322753906
2018-03-14,509.41229248046875
2018-03-15,501.72869873046875
2018-03-16,499.4216003417969
2018-03-19,494.6479797363281
2018-03-20,506.3478698730469
2018-03-21,511.3955383300781
2018-03-22,510.23443603515625
2018-03-23,510.9172058105469
2018-03-26,513.3438720703125
2018-03-27,524.096923828125
2018-03-28,515.3869018554688
2018-04-02,524.9390258789062
2018-04-03,536.3200073242188
2018-04-04,521.0673217773438
2018-04-05,542.5238037109375
2018-04-06,546.5498657226562
2018-04-09,554.2285766601562
2018-04-10,539.439208984375
2018-04-11,540.166748046875
2018-04-12,540.2216186523438
2018-04-13,529.8621826171875
2018-04-16,536.7734985351562
2018-04-17,540.7548217773438
2018-04-18,535.348388671875
2018-04-19,536.6787719726562
2018-04-20,526.8275756835938
2018-04-23,527.5899047851562
2018-04-24,540.9092407226562
2018-04-25,541.5719604492188
2018-04-26,532.0994262695312
2018-04-27,541.6665649414062
2018-04-30,546.385498046875
2018-05-02,541.8311157226562
2018-05-03,538.3580322265625
2018-05-04,532.9765014648438
2018-05-07,538.2832641601562
2018-05-08,532.2440185546875
2018-05-09,533.1209716796875
2018-05-10,522.004150390625
2018-05-11,532.7173461914062
2018-05-14,536.8034057617188
2018-05-15,537.9044189453125
2018-05-16,530.101318359375
2018-05-17,555.0208740234375
2018-05-18,571.02099609375
2018-05-21,570.2485961914062
2018-05-22,595.13818359375
2018-05-23,577.0252685546875
2018-05-24,580.6480102539062
2018-05-25,605.0940551757812
2018-05-28,598.88037109375
2018-05-29,586.77197265625
2018-05-30,593.8475952148438
2018-05-31,602.1590576171875
2018-06-01,586.2088623046875
2018-06-04,572.8895263671875
2018-06-05,575.121826171875
2018-06-06,589.45263671875
2018-06-07,599.36865234375
2018-06-08,600.4898681640625
2018-06-11,604.820068359375
2018-06-12,605.7766723632812
2018-06-13,605.4030151367188
2018-06-14,600.7389526367188
2018-06-15,595.86572265625
2018-06-18,597.5250854492188
2018-06-19,589.2982177734375
2018-06-20,592.7214965820312
2018-06-21,597.1064453125
2018-06-22,615.5382690429688
2018-06-25,614.4569091796875
2018-06-26,606.354736328125
2018-06-27,595.4671020507812
2018-06-28,582.8004760742188
2018-06-29,580.11962890625
2018-07-02,575.8543701171875
2018-07-03,586.5078125
2018-07-04,601.2222900390625
2018-07-05,605.0005493164062
2018-07-06,603.9588623046875
2018-07-09,610.552978515625
2018-07-10,618.0394897460938
2018-07-11,609.5112915039062
2018-07-12,624.1702880859375
2018-07-13,630.4655151367188
2018-07-16,622.8294677734375
2018-07-17,632.6187133789062
2018-07-18,634.57763671875
2018-07-19,627.7191772460938
2018-07-20,664.309326171875
2018-07-23,690.1431274414062
2018-07-24,680.633056640625
2018-07-25,692.77490234375
2018-07-26,701.328125
2018-07-27,690.5518798828125
2018-07-30,687.4266967773438
2018-07-31,695.546142578125
2018-08-01,696.8272094726562
2018-08-02,688.1743774414062
2018-08-03,692.1419067382812
2018-08-06,689.7394409179688
2018-08-07,697.2308959960938
2018-08-08,702.9529418945312
2018-08-09,705.2954711914062
2018-08-10,706.1679077148438
2018-08-13,692.3711547851562
2018-08-14,709.0438842773438
2018-08-16,705.38525390625
2018-08-17,707.5136108398438
2018-08-20,704.149169921875
2018-08-21,709.4324951171875
2018-08-23,706.9902954101562
2018-08-24,702.858154296875
2018-08-27,700.8146362304688
2018-08-28,694.9630737304688
2018-08-29,694.6738891601562
2018-08-30,690.821044921875
2018-08-31,672.6680297851562
2018-09-03,663.207763671875
2018-09-04,648.7830200195312
2018-09-05,648.2695922851562
2018-09-06,652.6808471679688
2018-09-07,657.9442138671875
2018-09-10,632.75830078125
2018-09-11,634.2238159179688
2018-09-12,639.287841796875
2018-09-14,668.8650512695312
2018-09-17,652.9449462890625
2018-09-18,650.7169799804688
2018-09-19,629.2293701171875
2018-09-21,624.0106811523438
2018-09-24,604.8658447265625
2018-09-25,616.62890625
2018-09-26,619.3106689453125
2018-09-27,596.1083984375
2018-09-28,598.740234375
2018-10-01,586.3440551757812
2018-10-03,573.4495239257812
2018-10-04,561.4472045898438
2018-10-05,535.8825073242188
2018-10-08,537.8663330078125
2018-10-09,541.2108154296875
2018-10-10,594.2841796875
2018-10-11,557.4497680664062
2018-10-12,579.535400390625
2018-10-15,561.6615600585938
2018-10-16,563.939453125
2018-10-17,536.3411254882812
2018-10-19,540.223876953125
2018-10-22,523.3767700195312
2018-10-23,515.1575317382812
2018-10-24,537.4575805664062
2018-10-25,535.0849609375
2018-10-26,538.2301635742188
2018-10-29,539.291748046875
2018-10-30,537.427734375
2018-10-31,538.7734375
2018-11-01,536.9641723632812
2018-11-02,550.8007202148438
2018-11-05,555.2168579101562
2018-11-06,557.3499755859375
2018-11-07,561.0584106445312
2018-11-09,568.3555297851562
2018-11-12,553.1732177734375
2018-11-13,555.4262084960938
2018-11-14,556.0193481445312
2018-11-15,557.9581909179688
2018-11-16,567.7823486328125
2018-11-19,570.8029174804688
2018-11-20,567.0745849609375
2018-11-21,583.3634643554688
2018-11-22,570.5137939453125
2018-11-26,571.9940795898438
2018-11-27,586.1945190429688
2018-11-28,580.0238647460938
2018-11-29,599.1937866210938
2018-11-30,597.5588989257812
2018-12-03,598.0523071289062
2018-12-04,605.1201171875
2018-12-05,588.4026489257812
2018-12-06,564.97607421875
2018-12-07,583.1591186523438
2018-12-10,567.6129150390625
2018-12-11,580.8911743164062
2018-12-12,597.0255737304688
2018-12-13,614.01220703125
2018-12-14,615.83154296875
2018-12-17,606.87451171875
2018-12-18,613.3394165039062
2018-12-19,638.5401611328125
2018-12-20,638.4902954101562
2018-12-21,634.0193481445312
2018-12-24,625.481201171875
2018-12-26,641.8896484375
2018-12-27,638.500244140625
2018-12-28,648.2547607421875
2018-12-31,645.667724609375
2019-01-01,650.1536865234375
2019-01-02,636.4019775390625
2019-01-03,636.3320922851562
2019-01-04,639.03857421875
2019-01-07,638.709716796875
2019-01-08,642.2883911132812
2019-01-09,637.9071655273438
2019-01-10,635.2007446289062
2019-01-11,635.1707763671875
2019-01-14,634.8866577148438
2019-01-15,648.9324951171875
2019-01-16,644.4616088867188
2019-01-17,633.9097290039062
2019-01-18,623.0338134765625
2019-01-21,636.4567260742188
2019-01-22,641.5407104492188
2019-01-23,647.2825927734375
2019-01-24,638.724609375
2019-01-25,630.176513671875
2019-01-28,603.1961669921875
2019-01-29,621.354248046875
2019-01-30,622.7646484375
2019-01-31,607.2833251953125
2019-02-01,607.7867431640625
2019-02-04,599.0391235351562
2019-02-05,599.8267211914062
2019-02-06,618.9217529296875
2019-02-07,623.3529663085938
2019-02-08,616.3349609375
2019-02-11,607.7169799804688
2019-02-12,607.73193359375
2019-02-14,601.6708984375
2019-02-15,600.6590576171875
2019-02-18,586.6730346679688
2019-02-19,595.1064453125
2019-02-20,597.9675903320312
2019-02-21,614.979248046875
2019-02-22,617.6257934570312
2019-02-25,631.3726806640625
2019-02-26,643.245361328125
2019-02-27,639.9757690429688
2019-02-28,644.222412109375
2019-03-01,642.044189453125
2019-03-05,652.326904296875
2019-03-06,658.8463745117188
2019-03-07,657.7847900390625
2019-03-08,659.6240234375
2019-03-11,676.23681640625
2019-03-12,683.942626953125
2019-03-13,687.6610107421875
2019-03-14,691.0404052734375
2019-03-15,690.6266479492188
2019-03-18,694.220458984375
2019-03-19,695.3817138671875
2019-03-20,693.1736450195312
2019-03-22,693.82666015625
2019-03-25,689.5599365234375
2019-03-26,696.597900390625
2019-03-27,695.8502197265625
2019-03-28,693.0789794921875
2019-04-01,713.639404296875
2019-04-02,725.681640625
2019-04-03,737.8384399414062
2019-04-04,729.5643310546875
2019-04-05,737.4645385742188
2019-04-08,732.4253540039062
2019-04-09,735.6104125976562
2019-04-10,740.006591796875
2019-04-11,753.907958984375
2019-04-12,751.3261108398438
2019-04-15,748.5647583007812
2019-04-16,755.5228881835938
2019-04-18,754.745361328125
2019-04-22,744.9362182617188
2019-04-23,747.1591796875
2019-04-24,761.4044189453125
2019-04-25,764.549560546875
2019-04-26,769.7083740234375
2019-04-30,749.6912841796875
2019-05-02,755.512939453125
2019-05-03,760.0337524414062
2019-05-06,764.3950805664062
2019-05-07,753.828125
2019-05-08,732.2759399414062
2019-05-09,744.3928833007812
2019-05-10,736.0590209960938
2019-05-13,732.4353637695312
2019-05-14,734.2645874023438
2019-05-15,743.1367797851562
2019-05-16,759.36083984375
2019-05-17,796.7932739257812
2019-05-20,820.9224853515625
2019-05-21,815.9780883789062
2019-05-22,819.581787109375
2019-05-23,798.822021484375
2019-05-24,812.6185913085938
2019-05-27,818.7344360351562
2019-05-28,810.3108520507812
2019-05-29,810.6297607421875
2019-05-30,820.1150512695312
2019-05-31,816.2322387695312
