Date,KPN.AS
2016-03-22,2.371152400970459
2016-03-23,2.365328073501587
2016-03-24,2.3122620582580566
2016-03-29,2.3588569164276123
2016-03-30,2.3860371112823486
2016-03-31,2.383448600769043
2016-04-01,2.3543262481689453
2016-04-04,2.3685641288757324
2016-04-05,2.294142007827759
2016-04-06,2.331676959991455
2016-04-07,2.307731866836548
2016-04-08,2.2423698902130127
2016-04-11,2.253371477127075
2016-04-12,2.2811994552612305
2016-04-13,2.2313690185546875
2016-04-14,2.2326626777648926
2016-04-15,2.2884793281555176
2016-04-18,2.3245961666107178
2016-04-19,2.3396995067596436
2016-04-20,2.3226263523101807
2016-04-21,2.2668089866638184
2016-04-22,2.2543327808380127
2016-04-25,2.224782705307007
2016-04-26,2.219529867172241
2016-04-27,2.232006311416626
2016-04-28,2.1998298168182373
2016-04-29,2.255646228790283
2016-05-02,2.241856098175049
2016-05-03,2.265496253967285
2016-05-04,2.2280662059783936
2016-05-05,2.2379164695739746
2016-05-06,2.2063961029052734
2016-05-09,2.238572597503662
2016-05-10,2.2746894359588623
2016-05-11,2.280599355697632
2016-05-12,2.2786293029785156
2016-05-13,2.2983293533325195
2016-05-16,2.287166118621826
2016-05-17,2.287166118621826
2016-05-18,2.2884793281555176
2016-05-19,2.270749568939209
2016-05-20,2.3035829067230225
2016-05-23,2.279942512512207
2016-05-24,2.2858529090881348
2016-05-25,2.2957026958465576
2016-05-26,2.3449528217315674
2016-05-27,2.365309715270996
2016-05-30,2.343639373779297
2016-05-31,2.3423261642456055
2016-06-01,2.343639373779297
2016-06-02,2.3377292156219482
2016-06-03,2.350862741470337
2016-06-06,2.350206136703491
2016-06-07,2.3416688442230225
2016-06-08,2.3351025581359863
2016-06-09,2.276002883911133
2016-06-10,2.21427583694458
2016-06-13,2.1873531341552734
2016-06-14,2.1433558464050293
2016-06-15,2.139416217803955
2016-06-16,2.1387593746185303
2016-06-17,2.1361331939697266
2016-06-20,2.1978600025177
2016-06-21,2.1479527950286865
2016-06-22,2.1604297161102295
2016-06-23,2.216902732849121
2016-06-24,1.980504035949707
2016-06-27,1.9443864822387695
2016-06-28,2.006770133972168
2016-06-29,2.1000163555145264
2016-06-30,2.137446165084839
2016-07-01,2.108552932739258
2016-07-04,2.103956699371338
2016-07-05,2.071779489517212
2016-07-06,2.0199036598205566
2016-07-07,2.0396032333374023
2016-07-08,2.0435433387756348
2016-07-11,2.080972671508789
2016-07-12,2.1019861698150635
2016-07-13,2.0836000442504883
2016-07-14,2.101329803466797
2016-07-15,2.0954196453094482
2016-07-18,2.084913492202759
2016-07-19,2.0750632286071777
2016-07-20,2.047483205795288
2016-07-21,2.0093963146209717
2016-07-22,2.0684969425201416
2016-07-25,2.0343499183654785
2016-07-26,2.0199036598205566
2016-07-27,1.9319102764129639
2016-07-28,1.9030170440673828
2016-07-29,1.9548269510269165
2016-08-01,1.98538076877594
2016-08-02,1.9594758749008179
2016-08-03,1.9634617567062378
2016-08-04,1.9515056610107422
2016-08-05,1.973425030708313
2016-08-08,1.974753499031067
2016-08-09,2.007301092147827
2016-08-10,2.005972146987915
2016-08-11,2.03519868850708
2016-08-12,2.031877279281616
2016-08-15,2.0245707035064697
2016-08-16,2.0312130451202393
2016-08-17,1.979403018951416
2016-08-18,1.98737370967865
2016-08-19,1.968775749206543
2016-08-22,1.9740891456604004
2016-08-23,1.9800668954849243
2016-08-24,1.9588122367858887
2016-08-25,1.9528344869613647
2016-08-26,1.948184847831726
2016-08-29,1.9348998069763184
2016-08-30,1.9309141635894775
2016-08-31,1.9441990852355957
2016-09-01,1.9129801988601685
2016-09-02,1.9242722988128662
2016-09-05,1.9309141635894775
2016-09-06,1.932907223701477
2016-09-07,1.942870855331421
2016-09-08,1.9508415460586548
2016-09-09,1.899031639099121
2016-09-12,1.885746717453003
2016-09-13,1.853864073753357
2016-09-14,1.8419077396392822
2016-09-15,1.8531994819641113
2016-09-16,1.8598421812057495
2016-09-19,1.8751192092895508
2016-09-20,1.900360345840454
2016-09-21,1.93888521194458
2016-09-22,1.9900308847427368
2016-09-23,1.9960086345672607
2016-09-26,1.9740891456604004
2016-09-27,1.9880383014678955
2016-09-28,1.9867092370986938
2016-09-29,1.9820603132247925
2016-09-30,1.9627976417541504
2016-10-03,1.9501774311065674
2016-10-04,1.9707677364349365
2016-10-05,1.9408775568008423
2016-10-06,1.8797687292099
2016-10-07,1.8551920652389526
2016-10-10,1.8996951580047607
2016-10-11,1.885082483291626
2016-10-12,1.8551920652389526
2016-10-13,1.8678123950958252
2016-10-14,1.8704694509506226
2016-10-17,1.8678123950958252
2016-10-18,1.8837541341781616
2016-10-19,1.8717981576919556
2016-10-20,1.8864108324050903
2016-10-21,1.893717646598816
2016-10-24,1.87777578830719
2016-10-25,1.9508415460586548
2016-10-26,1.9348998069763184
2016-10-27,2.0013225078582764
2016-10-28,2.0013225078582764
2016-10-31,1.973425030708313
2016-11-01,1.9362285137176514
2016-11-02,1.9030165672302246
2016-11-03,1.8963744640350342
2016-11-04,1.8764472007751465
2016-11-07,1.891724705696106
2016-11-08,1.8903967142105103
2016-11-09,1.905009150505066
2016-11-10,1.8067033290863037
2016-11-11,1.7847838401794434
2016-11-14,1.738288164138794
2016-11-15,1.738288164138794
2016-11-16,1.7303169965744019
2016-11-17,1.7343025207519531
2016-11-18,1.7044123411178589
2016-11-21,1.727660059928894
2016-11-22,1.7927545309066772
2016-11-23,1.7768129110336304
2016-11-24,1.7834551334381104
2016-11-25,1.7821272611618042
2016-11-28,1.7794699668884277
2016-11-29,1.8000612258911133
2016-11-30,1.806039571762085
2016-12-01,1.7489159107208252
2016-12-02,1.7396166324615479
2016-12-05,1.715039849281311
2016-12-06,1.7515724897384644
2016-12-07,1.7608716487884521
2016-12-08,1.7821272611618042
2016-12-09,1.7861121892929077
2016-12-12,1.7721635103225708
2016-12-13,1.821981430053711
2016-12-14,1.8292872905731201
2016-12-15,1.8173314332962036
2016-12-16,1.8306158781051636
2016-12-19,1.8578495979309082
2016-12-20,1.8678123950958252
2016-12-21,1.863162636756897
2016-12-22,1.8531994819641113
2016-12-23,1.8571853637695312
2016-12-27,1.8618344068527222
2016-12-28,1.843900442123413
2016-12-29,1.8764472007751465
2016-12-30,1.8691413402557373
2017-01-02,1.9089949131011963
2017-01-03,1.9010236263275146
2017-01-04,1.8824256658554077
2017-01-05,1.8864108324050903
2017-01-06,1.897702932357788
2017-01-09,1.8897318840026855
2017-01-10,1.900360345840454
2017-01-11,1.865155577659607
2017-01-12,1.8684766292572021
2017-01-13,1.87777578830719
2017-01-16,1.8698052167892456
2017-01-17,1.8698052167892456
2017-01-18,1.8565205335617065
2017-01-19,1.8452290296554565
2017-01-20,1.8744550943374634
2017-01-23,1.8385863304138184
2017-01-24,1.8013898134231567
2017-01-25,1.7821272611618042
2017-01-26,1.8047106266021729
2017-01-27,1.7980685234069824
2017-01-30,1.769506573677063
2017-01-31,1.769506573677063
2017-02-01,1.6977698802947998
2017-02-02,1.7323100566864014
2017-02-03,1.750243902206421
2017-02-06,1.7203537225723267
2017-02-07,1.7163684368133545
2017-02-08,1.7336382865905762
2017-02-09,1.7535651922225952
2017-02-10,1.738288164138794
2017-02-13,1.7296531200408936
2017-02-14,1.7163684368133545
2017-02-15,1.7196898460388184
2017-02-16,1.7442660331726074
2017-02-17,1.727660059928894
2017-02-20,1.7495797872543335
2017-02-21,1.7396166324615479
2017-02-22,1.7628644704818726
2017-02-23,1.76352858543396
2017-02-24,1.789433479309082
2017-02-27,1.7821272611618042
2017-02-28,1.7701709270477295
2017-03-01,1.7721635103225708
2017-03-02,1.7867764234542847
2017-03-03,1.8272945880889893
2017-03-06,1.8239734172821045
2017-03-07,1.8206524848937988
2017-03-08,1.8067033290863037
2017-03-09,1.8485496044158936
2017-03-10,1.853864073753357
2017-03-13,1.8405790328979492
2017-03-14,1.8452290296554565
2017-03-15,1.8365941047668457
2017-03-16,1.8717981576919556
2017-03-17,1.8817613124847412
2017-03-20,1.8638274669647217
2017-03-21,1.8505430221557617
2017-03-22,1.858513355255127
2017-03-23,1.8791046142578125
2017-03-24,1.8684766292572021
2017-03-27,1.8545280694961548
2017-03-28,1.8531994819641113
2017-03-29,1.8671488761901855
2017-03-30,1.8578495979309082
2017-03-31,1.8751192092895508
2017-04-03,1.87777578830719
2017-04-04,1.859177589416504
2017-04-05,1.8638274669647217
2017-04-06,1.8658199310302734
2017-04-07,1.8465572595596313
2017-04-10,1.8545280694961548
2017-04-11,1.8498784303665161
2017-04-12,1.8531994819641113
2017-04-13,1.8498784303665161
2017-04-18,1.8512393236160278
2017-04-19,1.875060796737671
2017-04-20,1.8689351081848145
2017-04-21,1.8512393236160278
2017-04-24,1.8995624780654907
2017-04-25,1.9056881666183472
2017-04-26,1.894797921180725
2017-04-27,1.8526008129119873
2017-04-28,1.8070003986358643
2017-05-02,1.8614482879638672
2017-05-03,1.8689351081848145
2017-05-04,1.8886730670928955
2017-05-05,1.9261059761047363
2017-05-08,1.9499269723892212
2017-05-09,1.9594556093215942
2017-05-10,1.9553719758987427
2017-05-11,1.938356876373291
2017-05-12,2.0329606533050537
2017-05-15,1.9853185415267944
2017-05-16,2.011181592941284
2017-05-17,1.9962083101272583
2017-05-18,1.9737485647201538
2017-05-19,1.9982497692108154
2017-05-22,2.041808605194092
2017-05-23,2.035682439804077
2017-05-24,2.0275158882141113
2017-05-25,2.022751569747925
2017-05-26,2.0690324306488037
2017-05-29,2.075838327407837
2017-05-30,2.045891523361206
2017-05-31,2.064268112182617
2017-06-01,2.0778801441192627
2017-06-02,2.077199935913086
2017-06-05,2.074477434158325
2017-06-06,2.0731160640716553
2017-06-07,2.0601847171783447
2017-06-08,2.055420160293579
2017-06-09,2.056781768798828
2017-06-12,2.0431692600250244
2017-06-13,2.047252893447876
2017-06-14,2.0622262954711914
2017-06-15,2.010500907897949
2017-06-16,2.028876781463623
2017-06-19,2.021390438079834
2017-06-20,2.0186681747436523
2017-06-21,2.035682439804077
2017-06-22,2.0615458488464355
2017-06-23,1.9914438724517822
2017-06-26,1.9757905006408691
2017-06-27,1.938356876373291
2017-06-28,1.9288283586502075
2017-06-29,1.9097716808319092
2017-06-30,1.9063682556152344
2017-07-03,1.9254249334335327
2017-07-04,1.9131748676300049
2017-07-05,1.9056881666183472
2017-07-06,1.9315506219863892
2017-07-07,1.9444822072982788
2017-07-10,1.9540106058120728
2017-07-11,1.9369959831237793
2017-07-12,1.9472050666809082
2017-07-13,1.966942310333252
2017-07-14,1.9689838886260986
2017-07-17,1.9894016981124878
2017-07-18,1.9859987497329712
2017-07-19,2.0084586143493652
2017-07-20,2.01934814453125
2017-07-21,2.0350027084350586
2017-07-24,2.0247933864593506
2017-07-25,2.010500907897949
2017-07-26,2.0908122062683105
2017-07-27,2.1370930671691895
2017-07-28,2.1136763095855713
2017-07-31,2.1102328300476074
2017-08-01,2.1226296424865723
2017-08-02,2.1260733604431152
2017-08-03,2.128139019012451
2017-08-04,2.135026216506958
2017-08-07,2.1481118202209473
2017-08-08,2.1591317653656006
2017-08-09,2.1405365467071533
2017-08-10,2.1357152462005615
2017-08-11,2.0992136001586914
2017-08-14,2.1226296424865723
2017-08-15,2.125384569168091
2017-08-16,2.115053653717041
2017-08-17,2.1171200275421143
2017-08-18,2.090259552001953
2017-08-21,2.0634000301361084
2017-08-22,2.0723531246185303
2017-08-23,2.059267520904541
2017-08-24,2.0441157817840576
2017-08-25,2.0441157817840576
2017-08-28,2.035851001739502
2017-08-29,2.0282747745513916
2017-08-30,2.0365397930145264
2017-08-31,2.0461819171905518
2017-09-01,2.035162925720215
2017-09-04,2.046870708465576
2017-09-05,2.028963565826416
2017-09-06,2.014500856399536
2017-09-07,2.000037908554077
2017-09-08,2.008991241455078
2017-09-11,2.0220768451690674
2017-09-12,2.0193216800689697
2017-09-13,2.0420496463775635
2017-09-14,2.055135726928711
2017-09-15,2.021388053894043
2017-09-18,2.042738676071167
2017-09-19,2.059267520904541
2017-09-20,2.066154956817627
2017-09-21,2.0200109481811523
2017-09-22,1.9662904739379883
2017-09-25,1.98557448387146
2017-09-26,1.9972832202911377
2017-09-27,1.9793765544891357
2017-09-28,1.964913249015808
2017-09-29,2.0007264614105225
2017-10-02,2.000037908554077
2017-10-03,1.9945284128189087
2017-10-04,1.9910842180252075
2017-10-05,2.012434482574463
2017-10-06,2.023454427719116
2017-10-09,2.0282747745513916
2017-10-10,2.0365397930145264
2017-10-11,2.055135726928711
2017-10-12,2.035162925720215
2017-10-13,2.0406723022460938
2017-10-16,2.0275864601135254
2017-10-17,2.0330963134765625
2017-10-18,2.0330963134765625
2017-10-19,2.052380084991455
2017-10-20,2.039294481277466
2017-10-23,2.0764858722686768
2017-10-24,2.057201862335205
2017-10-25,2.041360855102539
2017-10-26,2.0565130710601807
2017-10-27,2.033785104751587
2017-10-30,2.0317187309265137
2017-10-31,2.041360855102539
2017-11-01,2.0544466972351074
2017-11-02,2.0565130710601807
2017-11-03,2.0454936027526855
2017-11-06,2.037917375564575
2017-11-07,2.03722882270813
2017-11-08,2.033785104751587
2017-11-09,2.0317187309265137
2017-11-10,2.0282747745513916
2017-11-13,2.0317187309265137
2017-11-14,2.062711238861084
2017-11-15,2.0709755420684814
2017-11-16,2.0599558353424072
2017-11-17,2.038606643676758
2017-11-20,2.0654664039611816
2017-11-21,2.0441157817840576
2017-11-22,2.062711238861084
2017-11-23,2.066843271255493
2017-11-24,2.0530688762664795
2017-11-27,2.0675320625305176
2017-11-28,2.0833725929260254
2017-11-29,2.1019680500030518
2017-11-30,2.1226296424865723
2017-12-01,2.102656602859497
2017-12-04,2.0957696437835693
2017-12-05,2.0923261642456055
2017-12-06,2.096458673477173
2017-12-07,2.0613341331481934
2017-12-08,2.013812303543091
2017-12-11,2.0151894092559814
2017-12-12,2.0255205631256104
2017-12-13,1.9959055185317993
2017-12-14,1.984885811805725
2017-12-15,2.014500856399536
2017-12-18,2.017944812774658
2017-12-19,2.024832248687744
2017-12-20,2.001415491104126
2017-12-21,2.011746406555176
2017-12-22,2.00348162651062
2017-12-27,2.0041704177856445
2017-12-28,2.0062363147735596
2017-12-29,2.0027923583984375
2018-01-02,2.002103805541992
2018-01-03,1.9773101806640625
2018-01-04,2.000037908554077
2018-01-05,2.002103805541992
2018-01-08,2.0110578536987305
2018-01-09,1.9972832202911377
2018-01-10,1.9628469944000244
2018-01-11,1.951138973236084
2018-01-12,1.9594030380249023
2018-01-15,1.957337498664856
2018-01-16,1.9745551347732544
2018-01-17,1.9607809782028198
2018-01-18,1.941496729850769
2018-01-19,1.9497615098953247
2018-01-22,1.9752438068389893
2018-01-23,1.986952543258667
2018-01-24,1.9711111783981323
2018-01-25,1.969045877456665
2018-01-26,1.986952543258667
2018-01-29,1.9697338342666626
2018-01-30,1.9594030380249023
2018-01-31,1.942185878753662
2018-02-01,1.940119743347168
2018-02-02,1.915325403213501
2018-02-05,1.85334050655365
2018-02-06,1.7844687700271606
2018-02-07,1.8319904804229736
2018-02-08,1.7989318370819092
2018-02-09,1.743834376335144
2018-02-12,1.7810254096984863
2018-02-13,1.7700059413909912
2018-02-14,1.7817142009735107
2018-02-15,1.7631187438964844
2018-02-16,1.7844687700271606
2018-02-19,1.7837803363800049
2018-02-20,1.7872239351272583
2018-02-21,1.7817142009735107
2018-02-22,1.7830920219421387
2018-02-23,1.8133952617645264
2018-02-26,1.8175276517868042
2018-02-27,1.7844687700271606
2018-02-28,1.7700059413909912
2018-03-01,1.7603639364242554
2018-03-02,1.7149085998535156
2018-03-05,1.723861813545227
2018-03-06,1.750722050666809
2018-03-07,1.7279942035675049
2018-03-08,1.747967004776001
2018-03-09,1.7576091289520264
2018-03-12,1.7576091289520264
2018-03-13,1.743834376335144
2018-03-14,1.7335039377212524
2018-03-15,1.7142201662063599
2018-03-16,1.7514106035232544
2018-03-19,1.7307491302490234
2018-03-20,1.6990679502487183
2018-03-21,1.6784064769744873
2018-03-22,1.66256582736969
2018-03-23,1.6708307266235352
2018-03-26,1.6439704895019531
2018-03-27,1.6666984558105469
2018-03-28,1.6942471265792847
2018-03-29,1.6784064769744873
2018-04-03,1.6529240608215332
2018-04-04,1.650169014930725
2018-04-05,1.6604998111724854
2018-04-06,1.6749629974365234
2018-04-09,1.6970018148422241
2018-04-10,1.6749629974365234
2018-04-11,1.6942471265792847
2018-04-12,1.705955147743225
2018-04-13,1.7087101936340332
2018-04-16,1.7224843502044678
2018-04-17,1.7362587451934814
2018-04-18,1.7038887739181519
2018-04-19,1.703200101852417
2018-04-20,1.7166833877563477
2018-04-23,1.74081289768219
2018-04-24,1.7337158918380737
2018-04-25,1.7670702934265137
2018-04-26,1.8444242477416992
2018-04-27,1.8068115711212158
2018-04-30,1.8288111686706543
2018-05-02,1.8266820907592773
2018-05-03,1.8103598356246948
2018-05-04,1.8039731979370117
2018-05-07,1.8046826124191284
2018-05-08,1.8408757448196411
2018-05-09,1.8422949314117432
2018-05-10,1.8259727954864502
2018-05-11,1.7997146844863892
2018-05-14,1.7791346311569214
2018-05-15,1.7365543842315674
2018-05-16,1.7223613262176514
2018-05-17,1.742232084274292
2018-05-18,1.7173938751220703
2018-05-21,1.7173938751220703
2018-05-22,1.7202322483062744
2018-05-23,1.708877444267273
2018-05-24,1.6826199293136597
2018-05-25,1.6684266328811646
2018-05-28,1.6684266328811646
2018-05-29,1.6542332172393799
2018-05-30,1.6492654085159302
2018-05-31,1.651394248008728
2018-06-01,1.6648783683776855
2018-06-04,1.6812005043029785
2018-06-05,1.6769423484802246
2018-06-06,1.6783618927001953
2018-06-07,1.713845133781433
2018-06-08,1.6953939199447632
2018-06-11,1.7166833877563477
2018-06-12,1.72590970993042
2018-06-13,1.7010713815689087
2018-06-14,1.7110066413879395
2018-06-15,1.7010713815689087
2018-06-18,1.6904263496398926
2018-06-19,1.6925554275512695
2018-06-20,1.6925554275512695
2018-06-21,1.6861681938171387
2018-06-22,1.7202322483062744
2018-06-25,1.7010713815689087
2018-06-26,1.6655880212783813
2018-06-27,1.6847491264343262
2018-06-28,1.6570720672607422
2018-06-29,1.6535238027572632
2018-07-02,1.6350722312927246
2018-07-03,1.679781436920166
2018-07-04,1.7053296566009521
2018-07-05,1.7131354808807373
2018-07-06,1.7450708150863647
2018-07-09,1.7542961835861206
2018-07-10,1.7564252614974976
2018-07-11,1.7457804679870605
2018-07-12,1.762102723121643
2018-07-13,1.7486189603805542
2018-07-16,1.7457804679870605
2018-07-17,1.7110066413879395
2018-07-18,1.7117161750793457
2018-07-19,1.7280385494232178
2018-07-20,1.76423180103302
2018-07-23,1.7599737644195557
2018-07-24,1.7429416179656982
2018-07-25,1.7429416179656982
2018-07-26,1.7982958555221558
2018-07-27,1.813198447227478
2018-07-30,1.805267572402954
2018-07-31,1.7843602895736694
2018-08-01,1.7706624269485474
2018-08-02,1.7511966228485107
2018-08-03,1.7576851844787598
2018-08-06,1.7699413299560547
2018-08-07,1.7800347805023193
2018-08-08,1.7591272592544556
2018-08-09,1.7454291582107544
2018-08-10,1.7043346166610718
2018-08-13,1.6992876529693604
2018-08-14,1.6935200691223145
2018-08-15,1.6740543842315674
2018-08-16,1.6791012287139893
2018-08-17,1.6524261236190796
2018-08-20,1.632238745689392
2018-08-21,1.6423327922821045
2018-08-22,1.632238745689392
2018-08-23,1.6221458911895752
2018-08-24,1.6106104850769043
2018-08-27,1.614936113357544
2018-08-28,1.6048433780670166
2018-08-29,1.6084476709365845
2018-08-30,1.5860981941223145
2018-08-31,1.5868189334869385
2018-09-03,1.5846562385559082
2018-09-04,1.5752840042114258
2018-09-05,1.577446699142456
2018-09-06,1.5788887739181519
2018-09-07,1.592586874961853
2018-09-10,1.617099404335022
2018-09-11,1.6048433780670166
2018-09-12,1.6127735376358032
2018-09-13,1.6214251518249512
2018-09-14,1.6401697397232056
2018-09-17,1.6336811780929565
2018-09-18,1.6509839296340942
2018-09-19,1.639448642730713
2018-09-20,1.6704496145248413
2018-09-21,1.684147834777832
2018-09-24,1.6538678407669067
2018-09-25,1.665403127670288
2018-09-26,1.665403127670288
2018-09-27,1.6863106489181519
2018-09-28,1.6380068063735962
2018-10-01,1.6488211154937744
2018-10-02,1.6221458911895752
2018-10-03,1.6365649700164795
2018-10-04,1.632238745689392
2018-10-05,1.6351230144500732
2018-10-08,1.6286343336105347
2018-10-09,1.6264715194702148
2018-10-10,1.671891450881958
2018-10-11,1.673333764076233
2018-10-12,1.6062849760055542
2018-10-15,1.6589144468307495
2018-10-16,1.6762175559997559
2018-10-17,1.7101023197174072
2018-10-18,1.7187535762786865
2018-10-19,1.7338935136795044
2018-10-22,1.711544156074524
2018-10-23,1.6805431842803955
2018-10-24,1.7201956510543823
2018-10-25,1.7007300853729248
2018-10-26,1.6488211154937744
2018-10-29,1.6639610528945923
2018-10-30,1.6682872772216797
2018-10-31,1.684147834777832
2018-11-01,1.7043346166610718
2018-11-02,1.684147834777832
2018-11-05,1.709381103515625
2018-11-06,1.7079395055770874
2018-11-07,1.7230793237686157
2018-11-08,1.7201956510543823
2018-11-09,1.7194747924804688
2018-11-12,1.7137070894241333
2018-11-13,1.73749840259552
2018-11-14,1.7548011541366577
2018-11-15,1.7302888631820679
2018-11-16,1.7302888631820679
2018-11-19,1.7360565662384033
2018-11-20,1.7014504671096802
2018-11-21,1.7230793237686157
2018-11-22,1.6877524852752686
2018-11-23,1.7180324792861938
2018-11-26,1.816803216934204
2018-11-27,1.805267572402954
2018-11-28,1.8391532897949219
2018-11-29,1.8290598392486572
2018-11-30,1.8838518857955933
2018-12-03,1.8896194696426392
2018-12-04,1.911247968673706
2018-12-05,1.9119689464569092
2018-12-06,1.860060691833496
2018-12-07,1.8939452171325684
2018-12-10,1.8506882190704346
2018-12-11,1.8658283948898315
2018-12-12,1.9047595262527466
2018-12-13,1.8485251665115356
2018-12-14,1.8917826414108276
2018-12-17,1.8888988494873047
2018-12-18,1.871596097946167
2018-12-19,1.8780843019485474
2018-12-20,1.8362687826156616
2018-12-21,1.83843195438385
2018-12-24,1.8153613805770874
2018-12-27,1.7894070148468018
2018-12-28,1.819687008857727
2018-12-31,1.8456414937973022
2019-01-02,1.8348270654678345
2019-01-03,1.8521301746368408
2019-01-04,1.8622233867645264
2019-01-07,1.8398737907409668
2019-01-08,1.8045473098754883
2019-01-09,1.7958956956863403
2019-01-10,1.799500823020935
2019-01-11,1.8074309825897217
2019-01-14,1.78219735622406
2019-01-15,1.7829188108444214
2019-01-16,1.780755639076233
2019-01-17,1.800942063331604
2019-01-18,1.8204082250595093
2019-01-21,1.7958956956863403
2019-01-22,1.7987797260284424
2019-01-23,1.7944538593292236
2019-01-24,1.7858023643493652
2019-01-25,1.8175241947174072
2019-01-28,1.835547924041748
2019-01-29,1.8081519603729248
2019-01-30,1.8232921361923218
2019-01-31,1.93720281124115
2019-02-01,1.9819016456604004
2019-02-04,1.953784704208374
2019-02-05,1.984785556793213
2019-02-06,1.950900912284851
2019-02-07,1.9422491788864136
2019-02-08,1.944412112236023
2019-02-11,1.9335979223251343
2019-02-12,1.942970633506775
2019-02-13,1.9588313102722168
2019-02-14,1.9609941244125366
