Date,MULT3.SA
2015-12-07,10.914750099182129
2015-12-08,10.57662582397461
2015-12-09,11.196518898010254
2015-12-10,11.08381175994873
2015-12-11,10.996722221374512
2015-12-14,10.699579238891602
2015-12-15,10.924993515014648
2015-12-16,11.053071975708008
2015-12-17,10.986473083496094
2015-12-18,10.502342224121094
2015-12-21,10.266681671142578
2015-12-22,10.4332914352417
2015-12-23,10.60022258758545
2015-12-28,10.464590072631836
2015-12-29,10.10724925994873
2015-12-30,9.911625862121582
2016-01-04,9.804682731628418
2016-01-05,9.963793754577637
2016-01-06,9.963793754577637
2016-01-07,9.702960014343262
2016-01-08,9.768168449401855
2016-01-11,10.026390075683594
2016-01-12,9.963793754577637
2016-01-13,10.047257423400879
2016-01-14,10.109858512878418
2016-01-15,10.133331298828125
2016-01-18,10.094207763671875
2016-01-19,10.143766403198242
2016-01-20,10.122900009155273
2016-01-21,10.11507511138916
2016-01-22,10.224625587463379
2016-01-26,10.206366539001465
2016-01-27,10.172455787658691
2016-01-28,10.284614562988281
2016-01-29,10.798456192016602
2016-02-01,11.067111015319824
2016-02-02,10.93669605255127
2016-02-03,11.127102851867676
2016-02-04,11.262737274169922
2016-02-05,11.351419448852539
2016-02-10,11.34620475769043
2016-02-11,11.103630065917969
2016-02-12,11.108844757080078
2016-02-15,11.29142951965332
2016-02-16,11.197531700134277
2016-02-17,11.202743530273438
2016-02-18,11.205350875854492
2016-02-19,11.221004486083984
2016-02-22,11.653984069824219
2016-02-23,11.685285568237305
2016-02-24,11.55225944519043
2016-02-25,11.698326110839844
2016-02-26,11.867867469787598
2016-02-29,12.261722564697266
2016-03-01,12.475607872009277
2016-03-02,12.579937934875488
2016-03-03,13.132906913757324
2016-03-04,13.302447319030762
2016-03-07,13.28157901763916
2016-03-08,13.250276565551758
2016-03-09,13.352005958557129
2016-03-10,13.474593162536621
2016-03-11,13.367650985717773
2016-03-14,13.198112487792969
2016-03-15,12.869466781616211
2016-03-16,12.809471130371094
2016-03-17,13.432863235473633
2016-03-18,13.610227584838867
2016-03-21,13.573711395263672
2016-03-22,13.88931941986084
2016-03-23,13.46416187286377
2016-03-24,13.641526222229004
2016-03-28,13.941484451293945
2016-03-29,14.228398323059082
2016-03-30,14.251874923706055
2016-03-31,14.277957916259766
2016-04-01,14.298820495605469
2016-04-04,13.985825538635254
2016-04-05,13.878883361816406
2016-04-06,13.665003776550293
2016-04-07,13.824109077453613
2016-04-08,14.603998184204102
2016-04-11,14.290998458862305
2016-04-12,14.29621696472168
2016-04-13,14.348381996154785
2016-04-14,14.684856414794922
2016-04-15,14.718765258789062
2016-04-18,14.883089065551758
2016-04-19,15.120448112487793
2016-04-20,14.4657564163208
2016-04-22,14.384899139404297
2016-04-25,14.429241180419922
2016-04-26,14.627473831176758
2016-04-27,15.206521987915039
2016-04-28,15.224778175354004
2016-04-29,15.376062393188477
2016-05-02,15.430837631225586
2016-05-03,15.183046340942383
2016-05-04,15.389101028442383
2016-05-05,14.932648658752441
2016-05-06,14.671814918518066
2016-05-09,14.802230834960938
2016-05-10,15.389101028442383
2016-05-11,15.402145385742188
2016-05-12,15.699491500854492
2016-05-13,15.673409461975098
2016-05-16,15.519519805908203
2016-05-17,15.128271102905273
2016-05-18,14.838744163513184
2016-05-19,14.867441177368164
2016-05-20,14.867441177368164
2016-05-23,14.817882537841797
2016-05-24,14.708335876464844
2016-05-25,14.413591384887695
2016-05-27,14.21535873413086
2016-05-30,14.298820495605469
2016-05-31,14.254481315612793
2016-06-01,14.194494247436523
2016-06-02,14.867441177368164
2016-06-03,14.867441177368164
2016-06-06,15.154356956481934
2016-06-07,14.833532333374023
2016-06-08,15.188261032104492
2016-06-09,15.271729469299316
2016-06-10,14.857002258300781
2016-06-13,14.91960620880127
2016-06-14,14.896130561828613
2016-06-15,15.146527290344238
2016-06-16,15.3995361328125
2016-06-17,15.284768104553223
2016-06-20,15.454310417175293
2016-06-21,15.357803344726562
2016-06-22,15.089142799377441
2016-06-23,15.409972190856934
2016-06-24,15.170002937316895
2016-06-27,15.180438041687012
2016-06-28,15.44127368927002
2016-06-29,15.832525253295898
2016-06-30,15.717750549316406
2016-07-01,15.792671203613281
2016-07-04,15.98731803894043
2016-07-05,16.092533111572266
2016-07-06,15.840020179748535
2016-07-07,15.916300773620605
2016-07-08,16.116207122802734
2016-07-11,16.29770278930664
2016-07-12,15.93734073638916
2016-07-13,16.103057861328125
2016-07-14,16.252986907958984
2016-07-15,16.373987197875977
2016-07-18,16.602819442749023
2016-07-19,16.610713958740234
2016-07-20,16.78432273864746
2016-07-21,16.676475524902344
2016-07-22,16.660690307617188
2016-07-25,16.447633743286133
2016-07-26,16.47920036315918
2016-07-27,16.447633743286133
2016-07-28,16.45026206970215
2016-07-29,16.61597442626953
2016-08-01,16.839557647705078
2016-08-02,16.492347717285156
2016-08-03,16.497608184814453
2016-08-04,16.83428955078125
2016-08-05,17.43927764892578
2016-08-08,16.879013061523438
2016-08-09,17.005266189575195
2016-08-10,16.694887161254883
2016-08-11,16.913204193115234
2016-08-12,16.729082107543945
2016-08-15,16.70277976989746
2016-08-16,16.43974494934082
2016-08-17,16.337156295776367
2016-08-18,16.118833541870117
2016-08-19,16.03203582763672
2016-08-22,15.724284172058105
2016-08-23,15.782148361206055
2016-08-24,15.80056381225586
2016-08-25,15.90051555633545
2016-08-26,15.68746280670166
2016-08-29,15.469139099121094
2016-08-30,15.487552642822266
2016-08-31,15.337618827819824
2016-09-01,16.097795486450195
2016-09-02,16.77642822265625
2016-09-05,16.818517684936523
2016-09-06,17.176240921020508
2016-09-08,16.765905380249023
2016-09-09,16.421329498291016
2016-09-12,16.44236946105957
2016-09-13,16.121469497680664
2016-09-14,16.197751998901367
2016-09-15,16.544954299926758
2016-09-16,16.50286865234375
2016-09-19,16.437108993530273
2016-09-20,16.33452796936035
2016-09-21,16.57914924621582
2016-09-22,16.587047576904297
2016-09-23,16.276657104492188
2016-09-26,16.32137680053711
2016-09-27,16.668581008911133
2016-09-28,16.871116638183594
2016-09-29,16.75538444519043
2016-09-30,16.62386703491211
2016-10-03,17.005266189575195
2016-10-04,16.947397232055664
2016-10-05,16.989492416381836
2016-10-06,16.83428955078125
2016-10-07,17.105224609375
2016-10-10,17.118375778198242
2016-10-11,16.74485969543457
2016-10-13,16.70277976989746
2016-10-14,16.818517684936523
2016-10-17,16.85797119140625
2016-10-18,17.352474212646484
2016-10-19,17.186763763427734
2016-10-20,17.078920364379883
2016-10-21,16.9947509765625
2016-10-24,16.95266342163086
2016-10-25,16.481821060180664
2016-10-26,16.510759353637695
2016-10-27,16.62386703491211
2016-10-28,16.466045379638672
2016-10-31,16.873746871948242
2016-11-01,16.29770278930664
2016-11-03,16.100427627563477
2016-11-04,16.245092391967773
2016-11-07,16.481821060180664
2016-11-08,16.5054988861084
2016-11-09,16.392398834228516
2016-11-10,15.824237823486328
2016-11-11,15.127189636230469
2016-11-14,15.256077766418457
2016-11-16,15.23503589630127
2016-11-17,15.106147766113281
2016-11-18,15.171908378601074
2016-11-21,15.350773811340332
2016-11-22,15.011454582214355
2016-11-23,15.19032096862793
2016-11-24,14.927282333374023
2016-11-25,15.092994689941406
2016-11-28,15.140342712402344
2016-11-29,14.680033683776855
2016-11-30,15.290273666381836
2016-12-01,14.73000717163086
2016-12-02,14.453819274902344
2016-12-05,14.577446937561035
2016-12-06,14.756311416625977
2016-12-07,14.874677658081055
2016-12-08,15.269230842590332
2016-12-09,15.445465087890625
2016-12-12,15.261341094970703
2016-12-13,15.150863647460938
2016-12-14,14.898347854614258
2016-12-15,14.861528396606445
2016-12-16,15.071955680847168
2016-12-19,14.890461921691895
2016-12-20,14.877309799194336
2016-12-21,14.666877746582031
2016-12-22,14.995673179626465
2016-12-23,15.129817962646484
2016-12-26,15.127189636230469
2016-12-27,15.164013862609863
2016-12-28,15.400749206542969
2016-12-29,15.619070053100586
2017-01-02,15.571722984313965
2017-01-03,16.09516716003418
2017-01-04,16.33978843688965
2017-01-05,16.408174514770508
2017-01-06,16.30559730529785
2017-01-09,16.381872177124023
2017-01-10,16.021512985229492
2017-01-11,16.02414894104004
2017-01-12,17.057876586914062
2017-01-13,17.002634048461914
2017-01-16,16.965816497802734
2017-01-17,16.83428955078125
2017-01-18,16.7264461517334
2017-01-19,16.473936080932617
2017-01-20,16.70277976989746
2017-01-23,16.718557357788086
2017-01-24,16.729082107543945
2017-01-26,16.844818115234375
2017-01-27,16.70277976989746
2017-01-30,16.245092391967773
2017-01-31,16.426586151123047
2017-02-01,16.43974494934082
2017-02-02,16.571260452270508
2017-02-03,17.202545166015625
2017-02-06,17.541858673095703
2017-02-07,17.449798583984375
2017-02-08,17.702308654785156
2017-02-09,17.639183044433594
2017-02-10,17.691795349121094
2017-02-13,17.689159393310547
2017-02-14,17.54449462890625
2017-02-15,17.670751571655273
2017-02-16,17.357736587524414
2017-02-17,17.328800201416016
2017-02-20,17.52608299255371
2017-02-21,17.702308654785156
2017-02-22,17.515552520751953
2017-02-23,17.13678741455078
2017-02-24,16.91057777404785
2017-03-01,16.886905670166016
2017-03-02,16.876379013061523
2017-03-03,17.02893829345703
2017-03-06,17.170982360839844
2017-03-07,17.14994239807129
2017-03-08,16.926359176635742
2017-03-09,17.013160705566406
2017-03-10,17.173608779907227
2017-03-13,17.54449462890625
2017-03-14,17.344585418701172
2017-03-15,17.61814308166504
2017-03-16,17.491886138916016
2017-03-17,17.257787704467773
2017-03-20,17.41297149658203
2017-03-21,17.281452178955078
2017-03-22,17.128894805908203
2017-03-23,17.013160705566406
2017-03-24,17.16046142578125
2017-03-27,17.244630813598633
2017-03-28,17.426122665405273
2017-03-29,17.502408981323242
2017-03-30,17.536603927612305
2017-03-31,17.43927764892578
2017-04-03,17.589208602905273
2017-04-04,17.702308654785156
2017-04-05,17.886438369750977
2017-04-06,17.59709930419922
2017-04-07,17.620771408081055
2017-04-10,17.591840744018555
2017-04-11,17.610252380371094
2017-04-12,17.623401641845703
2017-04-13,17.341951370239258
2017-04-17,17.662857055664062
2017-04-18,17.791744232177734
2017-04-19,17.40508270263672
2017-04-20,17.61814308166504
2017-04-24,17.6523380279541
2017-04-25,17.89958953857422
2017-04-26,17.63392448425293
2017-04-27,17.570796966552734
2017-04-28,17.807523727416992
2017-05-02,17.939043045043945
2017-05-03,17.95482635498047
2017-05-04,18.004802703857422
2017-05-05,18.073198318481445
2017-05-08,18.159992218017578
2017-05-09,18.094236373901367
2017-05-10,18.362531661987305
2017-05-11,18.6755428314209
2017-05-12,18.71236801147461
2017-05-15,18.68080711364746
2017-05-16,19.143754959106445
2017-05-17,18.807058334350586
2017-05-18,16.466045379638672
2017-05-19,16.815881729125977
2017-05-22,15.913667678833008
2017-05-23,16.650171279907227
2017-05-24,17.14994239807129
2017-05-25,16.913204193115234
2017-05-26,17.07103157043457
2017-05-29,17.07103157043457
2017-05-30,17.034204483032227
2017-05-31,16.860595703125
2017-06-01,16.80799102783203
2017-06-02,16.85797119140625
2017-06-05,16.797468185424805
2017-06-06,17.065765380859375
2017-06-07,17.31564712524414
2017-06-08,17.1920223236084
2017-06-09,17.38667106628418
2017-06-12,17.08418083190918
2017-06-13,17.286712646484375
2017-06-14,17.370885848999023
2017-06-15,17.370885848999023
2017-06-16,17.499780654907227
2017-06-19,17.649709701538086
2017-06-20,17.43927764892578
2017-06-21,17.13678741455078
2017-06-22,17.239370346069336
2017-06-23,17.215694427490234
2017-06-26,17.320911407470703
2017-06-27,17.347980499267578
2017-06-28,17.321455001831055
2017-06-29,17.17291259765625
2017-06-30,17.326759338378906
2017-07-03,17.395732879638672
2017-07-04,17.50183868408203
2017-07-05,17.507139205932617
2017-07-06,17.135774612426758
2017-07-07,17.109251022338867
2017-07-10,17.507139205932617
2017-07-11,17.528358459472656
2017-07-12,17.920942306518555
2017-07-13,18.4063720703125
2017-07-14,18.485950469970703
2017-07-17,18.35331916809082
2017-07-18,18.369234085083008
2017-07-19,18.13580322265625
2017-07-20,18.228641510009766
2017-07-21,18.37188720703125
2017-07-24,18.700803756713867
2017-07-25,18.573484420776367
2017-07-26,18.419633865356445
2017-07-27,18.594703674316406
2017-07-28,19.448841094970703
2017-07-31,19.066862106323242
2017-08-01,19.127872467041016
2017-08-02,19.626564025878906
2017-08-03,19.363954544067383
2017-08-04,19.0456485748291
2017-08-07,19.33742904663086
2017-08-08,19.210105895996094
2017-08-09,19.17827606201172
2017-08-10,19.027076721191406
2017-08-11,19.356000900268555
2017-08-14,19.30560302734375
2017-08-15,19.363954544067383
2017-08-16,18.979331970214844
2017-08-17,18.82813262939453
2017-08-18,19.000551223754883
2017-08-21,19.130529403686523
2017-08-22,19.12522315979004
2017-08-23,18.966064453125
2017-08-24,18.950149536132812
2017-08-25,19.589427947998047
2017-08-28,19.496585845947266
2017-08-29,19.592079162597656
2017-08-30,19.496585845947266
2017-08-31,19.387826919555664
2017-09-01,19.172962188720703
2017-09-04,19.180927276611328
2017-09-05,19.241939544677734
2017-09-06,19.844078063964844
2017-09-07,19.844078063964844
2017-09-08,19.9793643951416
2017-09-11,19.9793643951416
2017-09-12,20.02710723876953
2017-09-13,20.040369033813477
2017-09-14,20.19422149658203
2017-09-15,20.990001678466797
2017-09-18,20.49396514892578
2017-09-19,20.512531280517578
2017-09-20,20.032405853271484
2017-09-21,19.947526931762695
2017-09-22,19.881214141845703
2017-09-25,19.52311134338379
2017-09-26,19.451492309570312
2017-09-27,19.39973258972168
2017-09-28,19.21055793762207
2017-09-29,19.538286209106445
2017-10-02,19.474340438842773
2017-10-03,19.6102237701416
2017-10-04,19.903310775756836
2017-10-05,20.015214920043945
2017-10-06,19.652856826782227
2017-10-09,19.70081329345703
2017-10-10,19.95660400390625
2017-10-11,19.945941925048828
2017-10-12,19.945941925048828
2017-10-13,19.9939022064209
2017-10-16,19.887327194213867
2017-10-17,19.780750274658203
2017-10-18,20.305648803710938
2017-10-19,20.036537170410156
2017-10-20,19.93262481689453
2017-10-23,19.60756492614746
2017-10-24,19.583585739135742
2017-10-25,19.66617774963379
2017-10-26,19.450355529785156
2017-10-27,19.623550415039062
2017-10-30,19.242534637451172
2017-10-31,19.050689697265625
2017-11-01,19.117305755615234
2017-11-02,19.117305755615234
2017-11-03,19.101316452026367
2017-11-06,18.91747283935547
2017-11-07,18.627052307128906
2017-11-08,19.239866256713867
2017-11-09,18.904150009155273
2017-11-10,18.701656341552734
2017-11-13,18.296661376953125
2017-11-14,18.384584426879883
2017-11-15,18.384584426879883
2017-11-16,18.936124801635742
2017-11-17,19.18125343322754
2017-11-20,19.18125343322754
2017-11-21,19.338451385498047
2017-11-22,19.037368774414062
2017-11-23,19.22388458251953
2017-11-24,19.189247131347656
2017-11-27,19.16526222229004
2017-11-28,18.91214370727539
2017-11-29,18.656356811523438
2017-11-30,18.528470993041992
2017-12-01,18.47251319885254
2017-12-04,18.62438201904297
2017-12-05,18.701656341552734
2017-12-06,18.733625411987305
2017-12-07,18.469846725463867
2017-12-08,18.469846725463867
2017-12-11,18.35527801513672
2017-12-12,18.331295013427734
2017-12-13,18.238040924072266
2017-12-14,18.118146896362305
2017-12-15,18.27800750732422
2017-12-18,18.381921768188477
2017-12-19,18.408567428588867
2017-12-20,18.40590476989746
2017-12-21,18.797574996948242
2017-12-22,18.75760269165039
2017-12-25,18.75760269165039
2017-12-26,18.64569854736328
2017-12-27,18.722965240478516
2017-12-28,18.978940963745117
2017-12-29,18.978940963745117
2018-01-02,19.340309143066406
2018-01-03,19.417943954467773
2018-01-04,19.396526336669922
2018-01-05,19.538400650024414
2018-01-08,19.2948055267334
2018-01-09,19.351022720336914
2018-01-10,19.249298095703125
2018-01-11,19.490215301513672
2018-01-12,19.401880264282227
2018-01-15,19.674924850463867
2018-01-16,19.086013793945312
2018-01-17,19.086013793945312
2018-01-18,19.658859252929688
2018-01-19,19.538400650024414
2018-01-22,19.498245239257812
2018-01-23,19.14222526550293
2018-01-24,19.434005737304688
2018-01-25,19.434005737304688
2018-01-26,19.870332717895508
2018-01-29,19.54107666015625
2018-01-30,19.436681747436523
2018-01-31,19.417943954467773
2018-02-01,19.7873477935791
2018-02-02,19.739166259765625
2018-02-05,19.260007858276367
2018-02-06,18.818326950073242
2018-02-07,18.73802375793457
2018-02-08,18.341846466064453
2018-02-09,18.133054733276367
2018-02-14,18.65503692626953
2018-02-15,18.456951141357422
2018-02-16,18.296342849731445
2018-02-19,18.325786590576172
2018-02-20,18.505130767822266
2018-02-21,18.566701889038086
2018-02-22,18.644329071044922
2018-02-23,19.16632080078125
2018-02-26,19.19308853149414
2018-02-27,18.96287727355957
2018-02-28,18.79155921936035
2018-03-01,18.537256240844727
2018-03-02,18.775497436523438
2018-03-05,18.818326950073242
2018-03-06,18.390031814575195
2018-03-07,18.387351989746094
2018-03-08,18.373964309692383
2018-03-09,18.577409744262695
2018-03-12,18.550642013549805
2018-03-13,18.478370666503906
2018-03-14,18.336498260498047
2018-03-15,18.012590408325195
2018-03-16,17.74490737915039
2018-03-19,17.93496322631836
2018-03-20,17.84126853942871
2018-03-21,17.758289337158203
2018-03-22,18.226741790771484
2018-03-23,18.11699104309082
2018-03-26,17.937639236450195
2018-03-27,18.130374908447266
2018-03-28,18.068803787231445
2018-03-29,18.384672164916992
2018-04-02,18.28830909729004
2018-04-03,18.042034149169922
2018-04-04,17.819860458374023
2018-04-05,17.924259185791016
2018-04-06,17.774351119995117
2018-04-09,17.34337615966797
2018-04-10,17.766315460205078
2018-04-11,17.421009063720703
2018-04-12,17.257719039916992
2018-04-13,17.238981246948242
2018-04-16,16.99806022644043
2018-04-17,17.238981246948242
2018-04-18,17.533430099487305
2018-04-19,17.453126907348633
2018-04-20,17.354084014892578
2018-04-23,17.461162567138672
2018-04-24,17.370145797729492
2018-04-25,17.33266830444336
2018-04-26,17.961727142333984
2018-04-27,17.93496322631836
2018-04-30,17.806472778320312
2018-05-02,17.21221160888672
2018-05-03,16.917755126953125
2018-05-04,16.75714683532715
2018-05-07,16.61259651184082
2018-05-08,16.382381439208984
2018-05-09,16.516223907470703
2018-05-10,17.123878479003906
2018-05-11,16.682193756103516
2018-05-14,16.32884407043457
2018-05-15,16.3261661529541
2018-05-16,16.347579956054688
2018-05-17,15.814887046813965
2018-05-18,15.75867748260498
2018-05-21,15.796154022216797
2018-05-22,16.299400329589844
2018-05-23,15.860395431518555
2018-05-24,16.15485191345215
2018-05-25,16.090600967407227
2018-05-28,15.466896057128906
2018-05-29,15.391948699951172
2018-05-30,15.7051362991333
2018-06-01,15.830953598022461
2018-06-04,16.0986385345459
2018-06-05,15.391948699951172
2018-06-06,14.883339881896973
2018-06-07,14.47378158569336
2018-06-08,14.843192100524902
2018-06-11,14.519287109375
2018-06-12,14.559441566467285
2018-06-13,14.39079761505127
2018-06-14,14.085638046264648
2018-06-15,14.048161506652832
2018-06-18,13.879520416259766
2018-06-19,14.299786567687988
2018-06-20,14.401508331298828
2018-06-21,14.171295166015625
2018-06-22,14.39079761505127
2018-06-25,14.551413536071777
2018-06-26,15.263457298278809
2018-06-27,14.867120742797852
2018-06-28,14.934698104858398
2018-06-29,15.407744407653809
2018-07-02,14.950920104980469
2018-07-03,15.042821884155273
2018-07-04,15.38882064819336
2018-07-05,15.315837860107422
2018-07-06,15.137431144714355
2018-07-10,15.002278327941895
2018-07-11,15.010385513305664
2018-07-12,15.323948860168457
2018-07-13,15.983506202697754
2018-07-16,15.615883827209473
2018-07-17,15.891597747802734
2018-07-18,15.696977615356445
2018-07-19,15.688868522644043
2018-07-20,16.080820083618164
2018-07-23,16.015945434570312
2018-07-24,16.307880401611328
2018-07-25,16.291662216186523
2018-07-26,16.137588500976562
2018-07-27,16.218677520751953
2018-07-30,16.27544593811035
2018-07-31,16.283552169799805
2018-08-01,16.461959838867188
2018-08-02,16.307880401611328
2018-08-03,16.44574546813965
2018-08-06,16.348426818847656
2018-08-07,15.902414321899414
2018-08-08,15.594259262084961
2018-08-09,15.61047649383545
2018-08-10,15.034713745117188
2018-08-13,15.277995109558105
2018-08-14,15.61047649383545
2018-08-15,15.342869758605957
2018-08-16,15.37530517578125
2018-08-17,15.132027626037598
2018-08-20,15.229338645935059
2018-08-21,14.848200798034668
2018-08-22,15.172572135925293
2018-08-23,14.848200798034668
2018-08-24,14.994166374206543
2018-08-27,15.496947288513184
2018-08-28,15.35097885131836
2018-08-29,15.52938461303711
2018-08-30,15.35097885131836
2018-08-31,15.107698440551758
2018-09-03,15.050933837890625
2018-09-04,14.945514678955078
2018-09-05,15.083370208740234
2018-09-06,15.050933837890625
2018-09-10,15.002278327941895
2018-09-11,14.750889778137207
2018-09-12,14.669793128967285
2018-09-13,14.564370155334473
2018-09-14,14.540044784545898
2018-09-17,14.961729049682617
2018-09-18,15.067148208618164
2018-09-19,15.034713745117188
2018-09-20,14.986055374145508
2018-09-21,15.334762573242188
2018-09-24,14.986055374145508
2018-09-25,14.831982612609863
2018-09-26,14.823870658874512
2018-09-27,15.244266510009766
2018-09-28,15.285111427307129
2018-10-01,15.015522003173828
2018-10-02,15.767110824584961
2018-10-03,16.134742736816406
2018-10-04,16.14291000366211
2018-10-05,16.175586700439453
2018-10-08,17.2948055267334
2018-10-09,17.65426254272461
2018-10-10,17.074228286743164
2018-10-11,16.869991302490234
2018-10-15,16.616737365722656
2018-10-16,17.49904441833496
2018-10-17,17.833993911743164
2018-10-18,17.80948257446289
2018-10-19,17.727792739868164
2018-10-22,18.07907485961914
2018-10-23,17.97287368774414
2018-10-24,17.56439781188965
2018-10-25,17.48270606994629
2018-10-26,17.97287368774414
2018-10-29,17.768640518188477
2018-10-30,18.9287052154541
2018-10-31,18.789823532104492
2018-11-01,19.010398864746094
2018-11-05,18.748977661132812
2018-11-06,18.348669052124023
2018-11-07,18.209793090820312
2018-11-08,18.01371955871582
2018-11-09,18.348669052124023
2018-11-12,18.054567337036133
2018-11-13,18.111757278442383
2018-11-14,18.42219352722168
2018-11-16,18.86334991455078
2018-11-19,18.438533782958984
2018-11-21,18.691787719726562
2018-11-22,18.830671310424805
2018-11-23,18.838838577270508
2018-11-26,18.748977661132812
2018-11-27,18.977720260620117
2018-11-28,18.994056701660156
2018-11-29,19.198299407958984
2018-11-30,18.961380004882812
2018-12-03,18.683622360229492
2018-12-04,18.577421188354492
2018-12-05,18.847007751464844
2018-12-06,18.98589324951172
2018-12-07,18.953210830688477
2018-12-10,18.724462509155273
2018-12-11,18.838838577270508
2018-12-12,19.386192321777344
2018-12-13,19.435213088989258
2018-12-14,19.198299407958984
2018-12-17,18.789823532104492
2018-12-18,18.797998428344727
2018-12-19,19.15744972229004
2018-12-20,19.10843276977539
2018-12-21,18.748977661132812
2018-12-26,18.691787719726562
2018-12-27,19.22280502319336
2018-12-28,19.86002540588379
2019-01-02,20.45746612548828
2019-01-03,20.605236053466797
2019-01-04,20.186565399169922
2019-01-07,19.899240493774414
2019-01-08,19.759679794311523
2019-01-09,20.005958557128906
2019-01-10,19.841777801513672
2019-01-11,19.447729110717773
2019-01-14,19.464147567749023
2019-01-15,19.82535171508789
2019-01-16,19.86640167236328
2019-01-17,19.98953628540039
2019-01-18,19.932071685791016
2019-01-21,19.915660858154297
2019-01-22,20.063425064086914
2019-01-23,20.490304946899414
2019-01-24,20.605236053466797
2019-01-28,20.572399139404297
2019-01-29,20.810466766357422
2019-01-30,21.09779167175293
2019-01-31,21.36870002746582
2019-02-01,21.442575454711914
2019-02-04,21.877668380737305
2019-02-05,21.631389617919922
2019-02-06,20.974647521972656
2019-02-07,20.83509063720703
2019-02-08,20.80225372314453
2019-02-11,20.662696838378906
2019-02-12,20.613445281982422
2019-02-13,20.769418716430664
2019-02-14,21.122413635253906
2019-02-15,20.908977508544922
2019-02-18,20.851511001586914
2019-02-19,21.040327072143555
2019-02-20,20.539562225341797
2019-02-21,20.400001525878906
2019-02-22,20.892562866210938
2019-02-25,20.810466766357422
2019-02-26,20.728374481201172
2019-02-27,20.79404640197754
2019-02-28,20.662696838378906
2019-03-01,20.22760772705078
2019-03-06,19.87460708618164
2019-03-07,19.464147567749023
2019-03-08,19.973121643066406
2019-03-11,20.42462921142578
2019-03-12,20.27686309814453
2019-03-13,20.334327697753906
2019-03-14,20.03058624267578
2019-03-15,20.23581886291504
2019-03-18,20.12909507751465
2019-03-19,19.8828182220459
2019-03-20,19.891033172607422
2019-03-21,19.694005966186523
2019-03-22,19.299962997436523
2019-03-25,19.546239852905273
2019-03-26,19.33279800415039
2019-03-27,18.676057815551758
2019-03-28,19.324594497680664
2019-03-29,19.20145034790039
2019-04-01,19.053686141967773
2019-04-02,19.18503189086914
2019-04-03,19.15219497680664
2019-04-04,19.4231014251709
2019-04-05,19.562658309936523
2019-04-08,19.14398765563965
2019-04-09,18.774574279785156
2019-04-10,18.881290435791016
2019-04-11,18.38873863220215
2019-04-12,17.896175384521484
2019-04-15,18.101409912109375
2019-04-16,18.257387161254883
2019-04-17,18.306640625
2019-04-18,18.963388442993164
2019-04-22,19.176822662353516
2019-04-23,19.21787452697754
2019-04-24,19.28354263305664
2019-04-25,19.52161407470703
2019-04-26,19.8171443939209
2019-04-29,19.82535171508789
2019-04-30,19.669376373291016
2019-05-02,19.135778427124023
2019-05-03,19.841777801513672
2019-05-06,19.767892837524414
2019-05-07,19.52161407470703
2019-05-08,19.948495864868164
2019-05-09,19.87460708618164
2019-05-10,19.636547088623047
2019-05-13,19.03726577758789
2019-05-14,18.873075485229492
2019-05-15,18.6021785736084
2019-05-16,18.216344833374023
2019-05-17,17.707366943359375
2019-05-20,18.840246200561523
2019-05-21,19.127567291259766
2019-05-22,18.782777786254883
