Date,TRITURBINE.NS
2016-07-05,116.77105712890625
2016-07-07,116.2927017211914
2016-07-08,114.95323944091797
2016-07-11,114.61839294433594
2016-07-12,114.4748764038086
2016-07-13,114.13999938964844
2016-07-14,114.76189422607422
2016-07-15,114.28351593017578
2016-07-18,112.5613784790039
2016-07-19,110.98272705078125
2016-07-20,112.944091796875
2016-07-21,115.8143310546875
2016-07-22,115.71864318847656
2016-07-25,117.87130737304688
2016-07-26,115.0010757446289
2016-07-27,116.72322082519531
2016-07-28,116.62754821777344
2016-07-29,117.20160675048828
2016-08-01,117.58430480957031
2016-08-02,114.76189422607422
2016-08-03,110.98272705078125
2016-08-04,112.1308364868164
2016-08-05,117.15374755859375
2016-08-08,117.96699523925781
2016-08-09,114.33135223388672
2016-08-10,113.99649047851562
2016-08-11,116.62754821777344
2016-08-12,119.97616577148438
2016-08-16,118.39753723144531
2016-08-17,124.04234313964844
2016-08-18,122.50623321533203
2016-08-19,122.07418823242188
2016-08-22,118.32987213134766
2016-08-23,119.67399597167969
2016-08-24,121.64215087890625
2016-08-25,119.8179931640625
2016-08-26,117.94583892822266
2016-08-29,120.63407897949219
2016-08-30,118.95392608642578
2016-08-31,120.20201873779297
2016-09-01,123.80232238769531
2016-09-02,118.23385620117188
2016-09-06,120.92208099365234
2016-09-07,119.19393920898438
2016-09-08,120.82608032226562
2016-09-09,119.86599731445312
2016-09-12,113.81748962402344
2016-09-14,114.10552978515625
2016-09-15,113.0494384765625
2016-09-16,117.41780090332031
2016-09-19,114.63356018066406
2016-09-20,114.58555603027344
2016-09-21,115.78565216064453
2016-09-22,119.86599731445312
2016-09-23,117.27377319335938
2016-09-26,114.96958923339844
2016-09-27,116.69774627685547
2016-09-28,116.12168884277344
2016-09-29,115.73766326904297
2016-09-30,118.04185485839844
2016-10-03,118.08985137939453
2016-10-04,120.82608032226562
2016-10-05,120.63407897949219
2016-10-06,118.32987213134766
2016-10-07,118.37787628173828
2016-10-10,118.66590118408203
2016-10-13,117.27377319335938
2016-10-14,118.18585205078125
2016-10-17,118.08985137939453
2016-10-18,120.53807067871094
2016-10-19,122.69824981689453
2016-10-20,121.01809692382812
2016-10-21,122.79425048828125
2016-10-24,122.12218475341797
2016-10-25,121.25811004638672
2016-10-26,120.4420394897461
2016-10-27,120.97010040283203
2016-10-28,122.02618408203125
2016-11-01,122.02618408203125
2016-11-02,121.93016815185547
2016-11-03,121.93016815185547
2016-11-04,122.26618957519531
2016-11-07,121.35411834716797
2016-11-08,122.07418823242188
2016-11-09,121.35411834716797
2016-11-10,121.93016815185547
2016-11-11,122.12218475341797
2016-11-15,116.9377670288086
2016-11-16,116.64974975585938
2016-11-17,114.92159271240234
2016-11-18,113.4334716796875
2016-11-21,111.75331115722656
2016-11-22,114.3935546875
2016-11-23,113.96150207519531
2016-11-24,114.48955535888672
2016-11-25,113.81748962402344
2016-11-28,112.37738800048828
2016-11-29,112.3293685913086
2016-11-30,111.3692855834961
2016-12-01,110.55322265625
2016-12-02,111.12928009033203
2016-12-05,110.31320190429688
2016-12-06,111.46530151367188
2016-12-07,112.18537139892578
2016-12-08,113.24143981933594
2016-12-09,114.87358093261719
2016-12-12,114.24952697753906
2016-12-13,114.34553527832031
2016-12-14,113.24143981933594
2016-12-15,114.009521484375
2016-12-16,113.6734848022461
2016-12-19,111.22527313232422
2016-12-20,111.99335479736328
2016-12-21,110.40921783447266
2016-12-22,111.99335479736328
2016-12-23,110.26519012451172
2016-12-26,109.9291763305664
2016-12-27,109.83316802978516
2016-12-28,112.71339416503906
2016-12-29,114.0575180053711
2016-12-30,114.10552978515625
2017-01-02,114.72956848144531
2017-01-03,115.49764251708984
2017-01-04,114.87358093261719
2017-01-05,114.63356018066406
2017-01-06,113.72147369384766
2017-01-09,113.0494384765625
2017-01-10,114.68155670166016
2017-01-11,114.87358093261719
2017-01-12,113.96150207519531
2017-01-13,112.80941009521484
2017-01-16,108.6810531616211
2017-01-17,111.17728424072266
2017-01-18,109.73714447021484
2017-01-19,111.46530151367188
2017-01-20,113.0494384765625
2017-01-23,113.57747650146484
2017-01-24,114.3935546875
2017-01-25,115.35363006591797
2017-01-27,115.25762939453125
2017-01-30,115.2096176147461
2017-01-31,115.44962310791016
2017-02-01,115.2096176147461
2017-02-02,114.29753875732422
2017-02-03,120.73007202148438
2017-02-06,122.55423736572266
2017-02-07,120.29803466796875
2017-02-08,119.67399597167969
2017-02-09,123.37027740478516
2017-02-10,119.8179931640625
2017-02-13,121.88216400146484
2017-02-14,120.29803466796875
2017-02-15,118.4738998413086
2017-02-16,119.14594268798828
2017-02-17,118.08985137939453
2017-02-20,118.42588806152344
2017-02-21,117.17776489257812
2017-02-22,117.99384307861328
2017-02-23,117.60980987548828
2017-02-27,117.99384307861328
2017-02-28,115.64163208007812
2017-03-01,116.88973999023438
2017-03-02,116.88973999023438
2017-03-03,117.60980987548828
2017-03-06,117.22578430175781
2017-03-07,117.46580505371094
2017-03-08,117.12976837158203
2017-03-09,118.18585205078125
2017-03-10,117.99384307861328
2017-03-14,118.32987213134766
2017-03-15,118.95392608642578
2017-03-16,118.71390533447266
2017-03-17,120.63407897949219
2017-03-20,119.96199798583984
2017-03-21,120.25003051757812
2017-03-22,121.93016815185547
2017-03-23,119.57799530029297
2017-03-24,120.25003051757812
2017-03-27,119.19393920898438
2017-03-28,122.55423736572266
2017-03-29,136.52340698242188
2017-03-30,132.44305419921875
2017-03-31,139.11557006835938
2017-04-03,137.62750244140625
2017-04-05,135.37127685546875
2017-04-06,136.04335021972656
2017-04-07,134.315185546875
2017-04-10,133.40310668945312
2017-04-11,133.9311981201172
2017-04-12,133.64317321777344
2017-04-13,133.8351593017578
2017-04-17,134.459228515625
2017-04-18,131.09893798828125
2017-04-19,130.5228729248047
2017-04-20,133.9311981201172
2017-04-21,134.65121459960938
2017-04-24,134.74725341796875
2017-04-25,134.69923400878906
2017-04-26,133.59515380859375
2017-04-27,132.8270721435547
2017-04-28,132.2510528564453
2017-05-02,132.8270721435547
2017-05-03,133.0190887451172
2017-05-04,131.53097534179688
2017-05-05,132.15501403808594
2017-05-08,132.39503479003906
2017-05-09,132.6830596923828
2017-05-10,132.15501403808594
2017-05-11,132.58706665039062
2017-05-12,132.0110321044922
2017-05-15,133.7871551513672
2017-05-16,133.2591094970703
2017-05-17,132.779052734375
2017-05-18,134.84323120117188
2017-05-19,128.0266876220703
2017-05-22,128.89076232910156
2017-05-23,129.80282592773438
2017-05-24,126.82658386230469
2017-05-25,130.04286193847656
2017-05-26,131.8670196533203
2017-05-29,132.39503479003906
2017-05-30,135.37127685546875
2017-05-31,131.96299743652344
2017-06-01,130.71490478515625
2017-06-02,133.40310668945312
2017-06-05,134.50723266601562
2017-06-06,134.60324096679688
2017-06-07,133.30712890625
2017-06-08,132.0590362548828
2017-06-09,134.315185546875
2017-06-12,134.12318420410156
2017-06-13,134.459228515625
2017-06-14,132.0110321044922
2017-06-15,130.37889099121094
2017-06-16,134.315185546875
2017-06-19,132.923095703125
2017-06-20,133.0190887451172
2017-06-21,132.39503479003906
2017-06-22,134.84323120117188
2017-06-23,133.7871551513672
2017-06-27,133.97918701171875
2017-06-28,132.779052734375
2017-06-29,133.8351593017578
2017-06-30,135.32327270507812
2017-07-03,136.3313751220703
2017-07-04,150.63653564453125
2017-07-05,150.82859802246094
2017-07-06,147.9003448486328
2017-07-07,145.068115234375
2017-07-10,141.41981506347656
2017-07-11,146.3162078857422
2017-07-12,149.58045959472656
2017-07-13,147.70834350585938
2017-07-14,145.59613037109375
2017-07-17,143.4359588623047
2017-07-18,136.90740966796875
2017-07-19,139.35562133789062
2017-07-20,138.97157287597656
2017-07-21,136.42738342285156
2017-07-24,136.42738342285156
2017-07-25,136.0913543701172
2017-07-26,136.0913543701172
2017-07-27,140.89175415039062
2017-07-28,138.44354248046875
2017-07-31,136.95541381835938
2017-08-01,135.32327270507812
2017-08-02,135.46731567382812
2017-08-03,134.55035400390625
2017-08-04,132.18557739257812
2017-08-07,134.0677490234375
2017-08-08,129.0003662109375
2017-08-09,127.11824798583984
2017-08-10,125.52562713623047
2017-08-11,128.85560607910156
2017-08-14,129.43475341796875
2017-08-16,129.48297119140625
2017-08-17,127.50430297851562
2017-08-18,126.00823211669922
2017-08-21,123.54695892333984
2017-08-22,125.67040252685547
2017-08-23,125.91170501708984
2017-08-24,125.57389831542969
2017-08-28,130.30343627929688
2017-08-29,126.73213195800781
2017-08-30,130.06210327148438
2017-08-31,127.9869155883789
2017-09-01,127.311279296875
2017-09-04,125.71866607666016
2017-09-05,126.10476684570312
2017-09-06,125.71866607666016
2017-09-07,125.62215423583984
2017-09-08,128.56602478027344
2017-09-11,126.39430236816406
2017-09-12,128.80734252929688
2017-09-13,132.95774841308594
2017-09-14,132.42691040039062
2017-09-15,130.73776245117188
2017-09-18,132.04078674316406
2017-09-19,132.90948486328125
2017-09-20,133.19906616210938
2017-09-21,136.673828125
2017-09-22,126.49085235595703
2017-09-25,122.48521423339844
2017-09-26,127.64910125732422
2017-09-27,126.34603881835938
2017-09-28,124.22260284423828
2017-09-29,125.18780517578125
2017-10-03,123.69172668457031
2017-10-04,123.3539047241211
2017-10-05,122.38868713378906
2017-10-06,122.05086517333984
2017-10-09,122.48521423339844
2017-10-10,125.23606872558594
2017-10-11,127.50430297851562
2017-10-12,126.39430236816406
2017-10-13,122.2439193725586
2017-10-16,124.07781982421875
2017-10-17,123.69172668457031
2017-10-18,124.46388244628906
2017-10-19,125.71866607666016
2017-10-23,125.52562713623047
2017-10-24,125.71866607666016
2017-10-25,122.38868713378906
2017-10-26,125.23606872558594
2017-10-27,125.95997619628906
2017-10-30,124.85000610351562
2017-10-31,126.00823211669922
2017-11-01,125.28433227539062
2017-11-02,125.8152084350586
2017-11-03,126.2012710571289
2017-11-06,134.16427612304688
2017-11-07,135.12948608398438
2017-11-08,130.06210327148438
2017-11-09,128.66256713867188
2017-11-10,130.44821166992188
2017-11-13,131.26864624023438
2017-11-14,136.19122314453125
2017-11-15,135.0812225341797
2017-11-16,132.57168579101562
2017-11-17,130.44821166992188
2017-11-20,131.46505737304688
2017-11-21,135.67774963378906
2017-11-22,135.82301330566406
2017-11-23,135.62933349609375
2017-11-24,135.67774963378906
2017-11-27,139.06729125976562
2017-11-28,133.25668334960938
2017-11-29,133.45037841796875
2017-11-30,131.9977264404297
2017-12-01,129.47976684570312
2017-12-04,129.5281982421875
2017-12-05,128.8018798828125
2017-12-06,130.3029327392578
2017-12-07,128.02711486816406
2017-12-08,126.81655883789062
2017-12-11,125.9449691772461
2017-12-12,124.3470458984375
2017-12-13,124.58916473388672
2017-12-14,123.37863159179688
2017-12-15,124.73443603515625
2017-12-18,125.12181091308594
2017-12-19,124.83126831054688
2017-12-20,124.78285217285156
2017-12-21,125.70288848876953
2017-12-22,125.12181091308594
2017-12-26,130.7871856689453
2017-12-27,131.8040313720703
2017-12-28,128.99554443359375
2017-12-29,129.3345184326172
2018-01-01,126.62287902832031
2018-01-02,125.36392974853516
2018-01-03,125.75128936767578
2018-01-04,126.38077545166016
2018-01-05,128.2207794189453
2018-01-08,129.81871032714844
2018-01-09,127.97868347167969
2018-01-10,129.2860870361328
2018-01-11,130.3029327392578
2018-01-12,130.01242065429688
2018-01-15,129.7703094482422
2018-01-16,129.86715698242188
2018-01-17,129.7703094482422
2018-01-18,129.7703094482422
2018-01-19,129.38294982910156
2018-01-22,129.1408233642578
2018-01-23,129.5766143798828
2018-01-24,130.2545166015625
2018-01-25,129.7703094482422
2018-01-29,126.18708038330078
2018-01-30,125.89656829833984
2018-01-31,124.25021362304688
2018-02-01,125.46076965332031
2018-02-02,122.50703430175781
2018-02-05,122.8944091796875
2018-02-06,119.60173034667969
2018-02-07,124.15337371826172
2018-02-08,122.8944091796875
2018-02-09,121.87754821777344
2018-02-12,119.84383392333984
2018-02-14,117.85855102539062
2018-02-15,115.92167663574219
2018-02-16,116.40589141845703
2018-02-19,116.21221160888672
2018-02-20,114.75955200195312
2018-02-21,113.11321258544922
2018-02-22,111.90267944335938
2018-02-23,113.45216369628906
2018-02-26,117.42274475097656
2018-02-27,115.24378204345703
2018-02-28,118.14907836914062
2018-03-01,115.29220581054688
2018-03-05,113.45216369628906
2018-03-06,112.04793548583984
2018-03-07,109.23948669433594
2018-03-08,110.54686737060547
2018-03-09,110.30475616455078
2018-03-12,108.65840911865234
2018-03-13,106.67312622070312
2018-03-14,110.25633239746094
2018-03-15,111.32160949707031
2018-03-16,107.44786071777344
2018-03-19,106.52784729003906
2018-03-20,104.20360565185547
2018-03-21,103.81623077392578
2018-03-22,100.71725463867188
2018-03-23,96.60138702392578
2018-03-26,95.97190856933594
2018-03-27,93.74452209472656
2018-03-28,97.32772064208984
2018-04-02,97.23087310791016
2018-04-03,96.94034576416016
2018-04-04,96.89192962646484
2018-04-05,97.42457580566406
2018-04-06,96.6982421875
2018-04-09,96.50455474853516
2018-04-10,95.1971664428711
2018-04-11,96.16559600830078
2018-04-12,95.53612518310547
2018-04-13,93.8897705078125
2018-04-16,94.42241668701172
2018-04-17,94.4708480834961
2018-04-18,95.7782211303711
2018-04-19,94.71295928955078
2018-04-20,96.6982421875
2018-04-23,95.7782211303711
2018-04-24,96.11717987060547
2018-04-25,96.31085968017578
2018-04-26,96.6982421875
2018-04-27,94.9066390991211
2018-04-30,96.50455474853516
2018-05-02,104.44572448730469
2018-05-03,102.50884246826172
2018-05-04,100.32987213134766
2018-05-07,98.87721252441406
2018-05-08,97.86035919189453
2018-05-09,97.66667938232422
2018-05-10,96.50455474853516
2018-05-11,95.4876937866211
2018-05-14,96.60138702392578
2018-05-15,95.05189514160156
2018-05-16,95.14874267578125
2018-05-17,96.6982421875
2018-05-18,97.13402557373047
2018-05-21,94.3740005493164
2018-05-22,95.82664489746094
2018-05-23,100.86251068115234
2018-05-24,103.33202362060547
2018-05-25,104.63941955566406
2018-05-28,104.63941955566406
2018-05-29,106.62469482421875
2018-05-30,106.72154235839844
2018-05-31,106.52784729003906
2018-06-01,106.52784729003906
2018-06-04,104.63941955566406
2018-06-05,105.65626525878906
2018-06-06,106.04364776611328
2018-06-07,104.68783569335938
2018-06-08,104.59098815917969
2018-06-11,106.38259887695312
2018-06-12,106.62469482421875
2018-06-13,108.51315307617188
2018-06-14,109.48158264160156
2018-06-15,109.52999877929688
2018-06-18,109.43315887451172
2018-06-19,106.76996612548828
2018-06-20,112.62899780273438
2018-06-21,110.45001220703125
2018-06-22,109.14263153076172
2018-06-25,109.48158264160156
2018-06-26,111.85425567626953
2018-06-27,112.19320678710938
2018-06-28,112.29004669189453
2018-06-29,111.66056060791016
2018-07-02,112.09635162353516
2018-07-03,110.64370727539062
2018-07-04,114.2269058227539
2018-07-05,111.99952697753906
2018-07-06,111.273193359375
2018-07-09,111.32160949707031
2018-07-10,114.03323364257812
2018-07-11,120.61859130859375
2018-07-12,115.48588562011719
2018-07-13,112.96795654296875
2018-07-16,112.43531036376953
2018-07-17,111.03108215332031
2018-07-18,111.41845703125
2018-07-19,113.11321258544922
2018-07-20,111.17634582519531
2018-07-23,111.56371307373047
2018-07-24,111.03108215332031
2018-07-25,111.03108215332031
2018-07-26,109.0457992553711
2018-07-27,111.07949829101562
2018-07-30,111.17634582519531
2018-07-31,111.273193359375
2018-08-01,114.27533721923828
2018-08-02,114.42059326171875
2018-08-03,113.40373992919922
2018-08-06,109.96581268310547
2018-08-07,112.19320678710938
2018-08-08,112.96795654296875
2018-08-09,122.07124328613281
2018-08-10,119.35962677001953
2018-08-13,116.79325866699219
2018-08-14,115.58271789550781
2018-08-16,114.32376098632812
2018-08-17,115.00167083740234
2018-08-20,114.27533721923828
2018-08-21,114.32376098632812
2018-08-23,115.63114166259766
2018-08-24,118.34275817871094
2018-08-27,117.76170349121094
2018-08-28,117.81013488769531
2018-08-29,118.19749450683594
2018-08-30,118.29434204101562
2018-08-31,118.19749450683594
2018-09-03,112.9195327758789
2018-09-04,116.55115509033203
2018-09-05,117.28082275390625
2018-09-06,117.71862030029297
2018-09-07,117.71862030029297
2018-09-10,115.8701400756836
2018-09-11,116.7457275390625
2018-09-12,115.3350601196289
2018-09-14,115.8215103149414
2018-09-17,115.8701400756836
2018-09-18,114.79996490478516
2018-09-19,113.92438507080078
2018-09-21,106.7737045288086
2018-09-24,107.64930725097656
2018-09-25,105.16844940185547
2018-09-26,105.89810943603516
2018-09-27,102.15251159667969
2018-09-28,100.49862670898438
2018-10-01,101.95795440673828
2018-10-03,104.09827423095703
2018-10-04,106.67642211914062
2018-10-05,102.83354187011719
2018-10-08,95.29371643066406
2018-10-09,100.20675659179688
2018-10-10,101.17964172363281
2018-10-11,98.79608154296875
2018-10-12,98.79608154296875
2018-10-15,99.23387908935547
2018-10-16,99.4284439086914
2018-10-17,95.682861328125
2018-10-19,95.24507904052734
2018-10-22,96.60710144042969
2018-10-23,95.97473907470703
2018-10-24,93.49388122558594
2018-10-25,93.59117126464844
2018-10-26,96.7530288696289
2018-10-29,96.50981140136719
2018-10-30,99.23387908935547
2018-10-31,98.50421905517578
2018-11-01,99.57438659667969
2018-11-02,108.96269226074219
2018-11-05,109.88692474365234
2018-11-06,108.76811981201172
2018-11-07,109.6923599243164
2018-11-09,110.3247299194336
2018-11-12,108.81675720214844
2018-11-13,109.10862731933594
2018-11-14,109.88692474365234
2018-11-15,113.68115997314453
2018-11-16,111.92998504638672
2018-11-19,112.80555725097656
2018-11-20,112.80555725097656
2018-11-21,113.5838623046875
2018-11-22,113.24337005615234
2018-11-26,112.07591247558594
2018-11-27,111.88134002685547
2018-11-28,111.97862243652344
2018-11-29,112.12455749511719
2018-11-30,111.88134002685547
2018-12-03,111.92998504638672
2018-12-04,112.12455749511719
2018-12-05,112.5623550415039
2018-12-06,111.88134002685547
2018-12-07,112.31912994384766
2018-12-10,112.85420989990234
2018-12-11,113.3893051147461
2018-12-12,113.97303009033203
2018-12-13,114.84861755371094
2018-12-14,115.2377700805664
2018-12-17,119.3238754272461
2018-12-18,119.3238754272461
2018-12-19,118.78878784179688
2018-12-20,117.76726531982422
2018-12-21,119.46980285644531
2018-12-24,118.78878784179688
2018-12-26,116.98896026611328
2018-12-27,109.44913482666016
2018-12-28,110.42201232910156
2018-12-31,107.50336456298828
2019-01-01,106.28726196289062
2019-01-02,113.29202270507812
2019-01-03,108.81675720214844
2019-01-04,106.18997955322266
2019-01-07,107.89252471923828
2019-01-08,105.75218963623047
2019-01-09,107.01692962646484
2019-01-10,109.9355697631836
2019-01-11,109.78963470458984
2019-01-14,111.05438232421875
2019-01-15,110.85980987548828
2019-01-16,111.3948974609375
2019-01-17,110.27607727050781
2019-01-18,110.3247299194336
2019-01-21,111.0057373046875
2019-01-22,110.71387481689453
2019-01-23,109.40048217773438
2019-01-24,106.18997955322266
2019-01-25,103.66049194335938
2019-01-28,102.8821792602539
2019-01-29,103.46589660644531
2019-01-30,103.80641174316406
2019-01-31,103.5145492553711
2019-02-01,103.02810668945312
2019-02-04,102.10386657714844
2019-02-05,100.98506927490234
2019-02-06,99.67167663574219
2019-02-07,100.1581039428711
2019-02-08,100.35269165039062
2019-02-11,97.48268127441406
2019-02-12,98.79608154296875
2019-02-14,102.63896942138672
2019-02-15,101.17964172363281
2019-02-18,98.260986328125
2019-02-19,98.16370391845703
2019-02-20,97.72591400146484
2019-02-21,97.67727661132812
2019-02-22,102.93082427978516
2019-02-25,100.69319915771484
2019-02-26,98.60150146484375
2019-02-27,98.65015411376953
2019-02-28,99.37979888916016
2019-03-01,101.5201416015625
2019-03-05,111.0057373046875
2019-03-06,108.71946716308594
2019-03-07,109.15726470947266
2019-03-08,109.05997467041016
2019-03-11,109.74099731445312
2019-03-12,114.79996490478516
2019-03-13,118.78878784179688
2019-03-14,113.04878997802734
2019-03-15,110.8111572265625
2019-03-18,109.8382797241211
2019-03-19,108.81675720214844
2019-03-20,106.9682846069336
2019-03-22,105.84947967529297
2019-03-25,102.9794692993164
2019-03-26,103.07674407958984
2019-03-27,104.19556427001953
2019-03-28,104.53607940673828
2019-04-01,108.81675720214844
2019-04-02,107.50336456298828
2019-04-03,111.78404235839844
2019-04-04,109.35184478759766
2019-04-05,107.8438720703125
2019-04-08,106.67642211914062
2019-04-09,106.5304946899414
2019-04-10,105.16844940185547
2019-04-11,103.1253890991211
2019-04-12,107.5520248413086
2019-04-15,106.91964721679688
2019-04-16,106.62777709960938
2019-04-18,104.63337707519531
2019-04-22,104.2928466796875
2019-04-23,104.04963684082031
2019-04-24,106.3359146118164
2019-04-25,104.8765869140625
2019-04-26,104.92522430419922
2019-04-30,102.24980163574219
2019-05-02,102.68760681152344
2019-05-03,102.78489685058594
2019-05-06,101.76336669921875
2019-05-07,101.22828674316406
2019-05-08,101.1309814453125
2019-05-09,101.1309814453125
2019-05-10,99.1365966796875
2019-05-13,98.94200897216797
2019-05-14,101.95795440673828
2019-05-15,99.33116149902344
2019-05-16,98.45557403564453
2019-05-17,100.69319915771484
2019-05-20,116.55116271972656
2019-05-21,106.91964721679688
2019-05-22,107.30879974365234
2019-05-23,104.73065185546875
2019-05-24,106.91964721679688
2019-05-27,106.3359146118164
2019-05-28,106.23861694335938
2019-05-29,108.0384521484375
2019-05-30,106.09268951416016
2019-05-31,105.75218963623047
2019-06-03,105.07115936279297
2019-06-04,103.56318664550781
2019-06-06,106.67642211914062
