Date,LALPATHLAB.NS
2017-05-08,906.4235229492188
2017-05-09,898.820068359375
2017-05-10,908.2182006835938
2017-05-11,910.532470703125
2017-05-12,841.7230224609375
2017-05-15,850.6488647460938
2017-05-16,860.4248046875
2017-05-17,861.1331787109375
2017-05-18,859.2913208007812
2017-05-19,859.7635498046875
2017-05-22,859.3859252929688
2017-05-23,837.7088012695312
2017-05-24,845.0759887695312
2017-05-25,848.42919921875
2017-05-26,844.131591796875
2017-05-29,850.318359375
2017-05-30,851.2154541015625
2017-05-31,854.0018920898438
2017-06-01,850.6488647460938
2017-06-02,853.6240844726562
2017-06-05,854.3324584960938
2017-06-06,854.4743041992188
2017-06-07,864.1556396484375
2017-06-08,856.2215576171875
2017-06-09,849.09033203125
2017-06-12,845.5955200195312
2017-06-13,856.8355102539062
2017-06-14,849.4682006835938
2017-06-15,830.4357299804688
2017-06-16,836.2446899414062
2017-06-19,814.2368774414062
2017-06-20,804.8861083984375
2017-06-21,810.6477661132812
2017-06-22,798.9827880859375
2017-06-23,796.9990234375
2017-06-27,773.1024169921875
2017-06-28,755.4869384765625
2017-06-29,788.4984130859375
2017-06-30,738.579833984375
2017-07-03,732.440185546875
2017-07-04,735.982177734375
2017-07-05,762.3345947265625
2017-07-06,763.4681396484375
2017-07-07,793.8349609375
2017-07-10,799.8800659179688
2017-07-11,794.54345703125
2017-07-12,795.5844116210938
2017-07-13,796.2469482421875
2017-07-14,789.053955078125
2017-07-17,814.1821899414062
2017-07-18,817.968017578125
2017-07-19,811.6740112304688
2017-07-20,803.1087646484375
2017-07-21,795.347900390625
2017-07-24,796.0576171875
2017-07-25,794.4014892578125
2017-07-26,793.4548950195312
2017-07-27,781.624267578125
2017-07-28,788.8646240234375
2017-07-31,789.3379516601562
2017-08-01,779.9681396484375
2017-08-02,787.2083129882812
2017-08-03,781.8135986328125
2017-08-04,770.6455688476562
2017-08-07,787.1136474609375
2017-08-08,781.8135986328125
2017-08-09,766.6704711914062
2017-08-10,755.92822265625
2017-08-11,763.7837524414062
2017-08-14,763.168701171875
2017-08-16,763.4999389648438
2017-08-17,765.3455810546875
2017-08-18,765.2507934570312
2017-08-21,766.1972045898438
2017-08-22,766.5758056640625
2017-08-23,765.4874877929688
2017-08-24,764.3515625
2017-08-28,763.4053344726562
2017-08-29,755.2658081054688
2017-08-30,761.4649658203125
2017-08-31,767.2857055664062
2017-09-01,766.8598022460938
2017-09-04,779.9681396484375
2017-09-05,786.0726928710938
2017-09-06,783.8485717773438
2017-09-07,783.3282470703125
2017-09-08,767.99560546875
2017-09-11,757.5846557617188
2017-09-12,761.0863647460938
2017-09-13,760.14013671875
2017-09-14,757.442626953125
2017-09-15,765.3455810546875
2017-09-18,764.8246459960938
2017-09-19,758.625732421875
2017-09-20,759.1935424804688
2017-09-21,759.7142944335938
2017-09-22,746.6057739257812
2017-09-25,754.6981201171875
2017-09-26,757.9632568359375
2017-09-27,753.8460083007812
2017-09-28,746.7950439453125
2017-09-29,754.7452392578125
2017-10-03,747.8362426757812
2017-10-04,739.0341796875
2017-10-05,731.3680419921875
2017-10-06,736.3369140625
2017-10-09,735.0589599609375
2017-10-10,725.6419067382812
2017-10-11,728.4812622070312
2017-10-12,727.9607543945312
2017-10-13,724.2695922851562
2017-10-16,718.5908813476562
2017-10-17,716.5087280273438
2017-10-18,716.177490234375
2017-10-19,718.4488525390625
2017-10-23,715.8460693359375
2017-10-24,697.8636474609375
2017-10-25,701.8388061523438
2017-10-26,702.9746704101562
2017-10-27,703.4478149414062
2017-10-30,708.8898315429688
2017-10-31,731.1787109375
2017-11-01,741.4002685546875
2017-11-02,766.2918701171875
2017-11-03,790.6155395507812
2017-11-06,783.517333984375
2017-11-07,774.7625732421875
2017-11-08,757.1588134765625
2017-11-09,789.1012573242188
2017-11-10,806.752685546875
2017-11-13,824.9717407226562
2017-11-14,849.0587158203125
2017-11-15,852.2294311523438
2017-11-16,849.1062622070312
2017-11-17,851.7561645507812
2017-11-20,853.1782836914062
2017-11-21,841.7544555664062
2017-11-22,843.8401489257812
2017-11-23,843.4609985351562
2017-11-24,843.6507568359375
2017-11-27,843.2240600585938
2017-11-28,841.4227294921875
2017-11-29,840.7116088867188
2017-11-30,843.5557250976562
2017-12-01,843.0343627929688
2017-12-04,841.0909423828125
2017-12-05,827.7711791992188
2017-12-06,842.9868774414062
2017-12-07,843.5557250976562
2017-12-08,842.0863037109375
2017-12-11,840.6642456054688
2017-12-12,835.876708984375
2017-12-13,839.0053100585938
2017-12-14,842.5130615234375
2017-12-15,842.7973022460938
2017-12-18,845.025146484375
2017-12-19,827.2495727539062
2017-12-20,840.0006103515625
2017-12-21,841.7070922851562
2017-12-22,837.7728271484375
2017-12-26,828.00830078125
2017-12-27,823.5521850585938
2017-12-28,845.4044799804688
2017-12-29,835.4976196289062
2018-01-01,838.6734619140625
2018-01-02,836.4928588867188
2018-01-03,839.7636108398438
2018-01-04,849.623046875
2018-01-05,852.2777099609375
2018-01-08,849.623046875
2018-01-09,842.3233642578125
2018-01-10,837.156494140625
2018-01-11,833.8385009765625
2018-01-12,870.3375244140625
2018-01-15,864.7440795898438
2018-01-16,867.1618041992188
2018-01-17,868.1096801757812
2018-01-18,858.5821533203125
2018-01-19,856.1170654296875
2018-01-22,865.5975952148438
2018-01-23,862.611083984375
2018-01-24,862.1371459960938
2018-01-25,852.1828002929688
2018-01-29,853.7470703125
2018-01-30,844.5037231445312
2018-01-31,856.7332153320312
2018-02-01,863.1326904296875
2018-02-02,858.9137573242188
2018-02-05,844.314208984375
2018-02-06,824.4055786132812
2018-02-07,828.00830078125
2018-02-08,846.7792358398438
2018-02-09,851.7562255859375
2018-02-12,861.6632080078125
2018-02-14,855.832763671875
2018-02-15,855.35888671875
2018-02-16,867.3986206054688
2018-02-19,854.6477661132812
2018-02-20,859.0086059570312
2018-02-21,858.060546875
2018-02-22,858.7715454101562
2018-02-23,858.53466796875
2018-02-26,862.279296875
2018-02-27,860.4781494140625
2018-02-28,864.2227783203125
2018-03-01,863.179931640625
2018-03-05,863.3222045898438
2018-03-06,850.760986328125
2018-03-07,829.7145385742188
2018-03-08,844.8355712890625
2018-03-09,841.8966674804688
2018-03-12,869.1050415039062
2018-03-13,861.0942993164062
2018-03-14,853.2730102539062
2018-03-15,856.9703979492188
2018-03-16,848.2960205078125
2018-03-19,834.691650390625
2018-03-20,824.0264282226562
2018-03-21,834.9287109375
2018-03-22,825.3535766601562
2018-03-23,807.1988525390625
2018-03-26,815.5414428710938
2018-03-27,825.2589111328125
2018-03-28,830.7573852539062
2018-04-02,826.34912109375
2018-04-03,823.5999145507812
2018-04-04,807.8150634765625
2018-04-05,831.0891723632812
2018-04-06,826.87060546875
2018-04-09,825.0218505859375
2018-04-10,828.2925415039062
2018-04-11,833.2697143554688
2018-04-12,835.6871337890625
2018-04-13,829.61962890625
2018-04-16,829.3828125
2018-04-17,812.4129638671875
2018-04-18,810.7540283203125
2018-04-19,809.7586669921875
2018-04-20,802.31640625
2018-04-23,802.8853149414062
2018-04-24,799.18798828125
2018-04-25,803.549072265625
2018-04-26,803.785888671875
2018-04-27,803.643798828125
2018-04-30,800.3731079101562
2018-05-02,795.2063598632812
2018-05-03,794.2108764648438
2018-05-04,794.6375122070312
2018-05-07,790.6083984375
2018-05-08,791.935546875
2018-05-09,785.5364379882812
2018-05-10,786.8163452148438
2018-05-11,774.5392456054688
2018-05-14,765.1536865234375
2018-05-15,841.5648803710938
2018-05-16,843.4609985351562
2018-05-17,821.3719482421875
2018-05-18,822.2723999023438
2018-05-21,843.982421875
2018-05-22,829.4301147460938
2018-05-23,836.63525390625
2018-05-24,843.7928466796875
2018-05-25,843.7453002929688
2018-05-28,836.0663452148438
2018-05-29,833.8385009765625
2018-05-30,812.1759643554688
2018-05-31,816.489501953125
2018-06-01,825.0218505859375
2018-06-04,817.1531982421875
2018-06-05,814.30908203125
2018-06-06,805.3976440429688
2018-06-07,833.4119873046875
2018-06-08,835.7345581054688
2018-06-11,817.105712890625
2018-06-12,816.6318359375
2018-06-13,820.1394653320312
2018-06-14,830.0936279296875
2018-06-15,822.3672485351562
2018-06-18,828.576904296875
2018-06-19,813.9298706054688
2018-06-20,831.3734741210938
2018-06-21,855.2164916992188
2018-06-22,884.3683471679688
2018-06-25,896.361083984375
2018-06-26,887.02294921875
2018-06-27,883.1358032226562
2018-06-28,885.553466796875
2018-06-29,907.9268798828125
2018-07-02,871.1909790039062
2018-07-03,890.056396484375
2018-07-04,881.7611694335938
2018-07-05,872.3757934570312
2018-07-06,865.73974609375
2018-07-09,861.331298828125
2018-07-10,855.35888671875
2018-07-11,855.7854614257812
2018-07-12,854.9795532226562
2018-07-13,871.23828125
2018-07-16,863.8909301757812
2018-07-17,869.863525390625
2018-07-18,855.5958251953125
2018-07-19,842.655029296875
2018-07-20,835.2603759765625
2018-07-23,850.9978637695312
2018-07-24,878.9173583984375
2018-07-25,891.6207275390625
2018-07-26,894.7493286132812
2018-07-27,875.3146362304688
2018-07-30,886.02734375
2018-07-31,891.1467895507812
2018-08-01,888.6820068359375
2018-08-02,877.5899658203125
2018-08-03,888.8606567382812
2018-08-06,887.7193603515625
2018-08-07,887.2913208007812
2018-08-08,891.9041748046875
2018-08-09,893.5210571289062
2018-08-10,880.7762451171875
2018-08-13,897.9437255859375
2018-08-14,918.5352172851562
2018-08-16,919.1535034179688
2018-08-17,988.489501953125
2018-08-20,985.0656127929688
2018-08-21,992.9122314453125
2018-08-23,971.65478515625
2018-08-24,969.0867919921875
2018-08-27,1026.200927734375
2018-08-28,1011.744140625
2018-08-29,991.6282348632812
2018-08-30,992.1512451171875
2018-08-31,995.0521240234375
2018-09-03,989.2029418945312
2018-09-04,986.634765625
2018-09-05,984.7800903320312
2018-09-06,958.1015625
2018-09-07,961.1448974609375
2018-09-10,946.4027709960938
2018-09-11,942.1703491210938
2018-09-12,937.6526489257812
2018-09-14,937.890380859375
2018-09-17,922.3397827148438
2018-09-18,911.2115478515625
2018-09-19,913.2091674804688
2018-09-21,889.1935424804688
2018-09-24,901.1300048828125
2018-09-25,916.4904174804688
2018-09-26,920.485107421875
2018-09-27,930.281494140625
2018-09-28,911.6873779296875
2018-10-01,895.7086181640625
2018-10-03,911.6873779296875
2018-10-04,881.3468627929688
2018-10-05,867.5082397460938
2018-10-08,907.4547729492188
2018-10-09,903.8407592773438
2018-10-10,918.1548461914062
2018-10-11,914.3028564453125
2018-10-12,919.1535034179688
2018-10-15,912.5908203125
2018-10-16,928.0464477539062
2018-10-17,897.7058715820312
2018-10-19,883.8672485351562
2018-10-22,865.2730712890625
2018-10-23,851.8148193359375
2018-10-24,822.4730834960938
2018-10-25,832.935302734375
2018-10-26,849.9601440429688
2018-10-29,851.7197875976562
2018-10-30,838.1663818359375
2018-10-31,836.549560546875
2018-11-01,827.5139770507812
2018-11-02,844.0632934570312
2018-11-05,843.3975219726562
2018-11-06,837.4530029296875
2018-11-07,843.9205322265625
2018-11-09,819.3344116210938
2018-11-12,799.7891845703125
2018-11-13,822.5206298828125
2018-11-14,810.3464965820312
2018-11-15,817.9078369140625
2018-11-16,791.752197265625
2018-11-19,807.5881958007812
2018-11-20,817.55712890625
2018-11-21,842.5513305664062
2018-11-22,828.384765625
2018-11-26,830.0543823242188
2018-11-27,834.6333618164062
2018-11-28,834.7764892578125
2018-11-29,835.2058715820312
2018-11-30,822.7564697265625
2018-12-03,858.4828491210938
2018-12-04,901.364013671875
2018-12-05,924.0686645507812
2018-12-06,916.818359375
2018-12-07,920.443603515625
2018-12-10,909.0912475585938
2018-12-11,903.4150390625
2018-12-12,920.443603515625
2018-12-13,922.3992309570312
2018-12-14,918.154052734375
2018-12-17,919.8711547851562
2018-12-18,907.9940795898438
2018-12-19,915.76904296875
2018-12-20,906.8970336914062
2018-12-21,911.1422729492188
2018-12-24,895.7355346679688
2018-12-26,886.9590454101562
2018-12-27,886.9590454101562
2018-12-28,866.68701171875
2018-12-31,868.404052734375
2019-01-01,882.2368774414062
2019-01-02,873.0786743164062
2019-01-03,871.0277099609375
2019-01-04,896.8327026367188
2019-01-07,905.0367431640625
2019-01-08,900.123779296875
2019-01-09,908.75732421875
2019-01-10,928.790771484375
2019-01-11,940.0477905273438
2019-01-14,926.8828735351562
2019-01-15,950.4937744140625
2019-01-16,974.343017578125
2019-01-17,1023.6636962890625
2019-01-18,999.0511474609375
2019-01-21,971.9105834960938
2019-01-22,984.74169921875
2019-01-23,1020.754150390625
2019-01-24,973.5801391601562
2019-01-25,1009.7833251953125
2019-01-28,955.9315185546875
2019-01-29,976.2034301757812
2019-01-30,1017.5105590820312
2019-01-31,1029.0059814453125
2019-02-01,992.802490234375
2019-02-04,991.896484375
2019-02-05,1003.4393310546875
2019-02-06,1037.01953125
2019-02-07,1036.9718017578125
2019-02-08,1030.2462158203125
2019-02-11,983.119873046875
2019-02-12,963.3724365234375
2019-02-14,963.2294311523438
2019-02-15,967.6654052734375
2019-02-18,988.03271484375
2019-02-19,981.68896484375
2019-02-20,986.458740234375
2019-02-21,990.990234375
2019-02-22,985.1231689453125
2019-02-25,980.0194091796875
2019-02-26,967.1884155273438
2019-02-27,971.6721801757812
2019-02-28,964.7557983398438
2019-03-01,971.5289306640625
2019-03-05,970.8135986328125
2019-03-06,972.7215576171875
2019-03-07,965.1373291015625
2019-03-08,971.3381958007812
2019-03-11,993.2797241210938
2019-03-12,1015.0780639648438
2019-03-13,1002.3900146484375
2019-03-14,1004.1549072265625
2019-03-15,1010.212646484375
2019-03-18,1006.4443969726562
2019-03-19,1000.577392578125
2019-03-20,1001.9130859375
2019-03-22,1032.2017822265625
2019-03-25,1028.2427978515625
2019-03-26,1039.3568115234375
2019-03-27,1021.708251953125
2019-03-28,1024.665283203125
2019-04-01,1001.7701416015625
2019-04-02,996.3322143554688
2019-04-03,993.2318115234375
2019-04-04,975.6786499023438
2019-04-05,979.3038330078125
2019-04-08,980.4486083984375
2019-04-09,968.0469360351562
2019-04-10,973.198486328125
2019-04-11,975.5355834960938
2019-04-12,986.0772705078125
2019-04-15,1016.270263671875
2019-04-16,1005.5859985351562
2019-04-18,1014.4102172851562
2019-04-22,1009.1631469726562
2019-04-23,1009.0676879882812
2019-04-24,1020.5155029296875
2019-04-25,1014.3148193359375
2019-04-26,991.896484375
2019-04-30,996.2369384765625
2019-05-02,1023.7115478515625
2019-05-03,996.2845458984375
2019-05-06,977.7774047851562
2019-05-07,966.4728393554688
2019-05-08,959.7949829101562
2019-05-09,937.662841796875
2019-05-10,935.5164794921875
2019-05-13,931.31884765625
2019-05-14,948.2520751953125
2019-05-15,966.3775024414062
2019-05-16,993.3274536132812
2019-05-17,1016.3179931640625
2019-05-20,1039.833740234375
2019-05-21,1027.2889404296875
2019-05-22,998.8126831054688
2019-05-23,981.545654296875
2019-05-24,990.6563110351562
2019-05-27,994.1381225585938
2019-05-28,1037.3055419921875
2019-05-29,999.7189331054688
2019-05-30,984.1214599609375
2019-05-31,989.8931274414062
2019-06-03,1032.8216552734375
2019-06-04,1002.294677734375
2019-06-06,1001.3883666992188
2019-06-07,984.5031127929688
2019-06-10,1012.7886352539062
2019-06-11,997.2864379882812
2019-06-12,1024.0931396484375
2019-06-13,1040.215087890625
2019-06-14,1033.442138671875
2019-06-17,1042.9818115234375
2019-06-18,1059.390380859375
2019-06-19,1049.46875
2019-06-20,1084.6229248046875
2019-06-21,1108.8060302734375
2019-06-24,1117.6781005859375
2019-06-25,1106.2303466796875
2019-06-26,1078.088134765625
2019-06-27,1048.085205078125
2019-06-28,1020.4676513671875
2019-07-01,1011.21435546875
2019-07-02,1003.4393310546875
2019-07-03,1015.1254272460938
2019-07-04,1027.1934814453125
2019-07-05,1028.7198486328125
2019-07-08,1067.0218505859375
2019-07-09,1053.3323974609375
2019-07-10,1046.2728271484375
2019-07-11,1044.1741943359375
2019-07-12,1025.6668701171875
2019-07-15,1004.918212890625
2019-07-16,1023.0914306640625
2019-07-17,1042.60009765625
2019-07-18,1065.781494140625
2019-07-19,1024.427001953125
2019-07-22,1044.4127197265625
2019-07-23,1048.8963623046875
2019-07-24,1035.6361083984375
2019-07-25,1095.164306640625
2019-07-26,1070.4564208984375
2019-07-29,1063.8739013671875
2019-07-30,1033.7760009765625
2019-07-31,1037.73486328125
2019-08-01,1014.9349975585938
2019-08-02,1036.8529052734375
2019-08-05,1024.2667236328125
2019-08-06,1053.1243896484375
2019-08-07,1041.6865234375
2019-08-08,1041.591064453125
2019-08-09,1039.8675537109375
2019-08-13,1028.861083984375
2019-08-14,1065.662353515625
2019-08-16,1120.027099609375
2019-08-19,1135.053955078125
2019-08-20,1133.4268798828125
2019-08-21,1150.2723388671875
2019-08-22,1127.3489990234375
2019-08-23,1095.23779296875
2019-08-26,1127.3489990234375
2019-08-27,1120.9842529296875
2019-08-28,1125.052001953125
2019-08-29,1139.4566650390625
2019-08-30,1190.9022216796875
2019-09-03,1132.7567138671875
2019-09-04,1202.2919921875
2019-09-05,1188.93994140625
2019-09-06,1210.7144775390625
2019-09-09,1241.9647216796875
2019-09-11,1267.0416259765625
2019-09-12,1253.0673828125
2019-09-13,1267.663818359375
2019-09-16,1237.2271728515625
2019-09-17,1187.7916259765625
2019-09-18,1181.330810546875
2019-09-19,1193.007568359375
2019-09-20,1260.389404296875
2019-09-23,1338.9217529296875
2019-09-24,1343.2283935546875
2019-09-25,1330.785888671875
2019-09-26,1327.579833984375
2019-09-27,1326.622802734375
2019-09-30,1333.03515625
2019-10-01,1278.335693359375
2019-10-03,1330.259765625
2019-10-04,1292.8839111328125
2019-10-07,1282.9300537109375
2019-10-09,1263.5955810546875
2019-10-10,1308.7720947265625
2019-10-11,1314.8018798828125
2019-10-14,1330.307373046875
2019-10-15,1314.897705078125
