Date,ENELGXCH.SN
2016-04-04,322.5650939941406
2016-04-05,321.9373474121094
2016-04-06,317.36590576171875
2016-04-07,316.5577087402344
2016-04-08,316.9739074707031
2016-04-11,313.4222412109375
2016-04-12,316.81439208984375
2016-04-13,313.415283203125
2016-04-14,309.7005615234375
2016-04-15,312.0001220703125
2016-04-18,310.7480163574219
2016-04-19,310.64056396484375
2016-04-20,309.6415710449219
2016-04-21,309.6415710449219
2016-04-22,334.84600830078125
2016-04-25,330.6744689941406
2016-04-26,329.602783203125
2016-04-27,335.097412109375
2016-04-28,337.2898254394531
2016-04-29,332.456787109375
2016-05-02,333.0746154785156
2016-05-03,331.6147766113281
2016-05-04,336.7703857421875
2016-05-05,338.0607604980469
2016-05-06,338.7277526855469
2016-05-09,343.1672058105469
2016-05-10,346.69915771484375
2016-05-11,349.323486328125
2016-05-12,348.8204345703125
2016-05-13,348.1479187011719
2016-05-16,351.64154052734375
2016-05-17,350.23101806640625
2016-05-18,338.3778076171875
2016-05-19,330.87127685546875
2016-05-20,328.24688720703125
2016-05-23,327.9461975097656
2016-05-24,330.2479553222656
2016-05-25,330.16595458984375
2016-05-26,328.2906494140625
2016-05-27,327.4377746582031
2016-05-30,326.497314453125
2016-05-31,328.9631652832031
2016-06-01,328.1102600097656
2016-06-02,325.68267822265625
2016-06-03,321.2980041503906
2016-06-06,322.51715087890625
2016-06-07,322.4624328613281
2016-06-08,323.523193359375
2016-06-09,321.0355224609375
2016-06-10,318.7064514160156
2016-06-13,317.4762878417969
2016-06-14,316.9131774902344
2016-06-15,320.1334533691406
2016-06-16,322.3859558105469
2016-06-17,329.65203857421875
2016-06-20,328.1485290527344
2016-06-21,329.1927185058594
2016-06-22,331.8773193359375
2016-06-23,336.7541198730469
2016-06-24,328.3725891113281
2016-06-28,329.2911682128906
2016-06-29,331.1446533203125
2016-06-30,334.4414367675781
2016-07-01,332.888671875
2016-07-04,332.97613525390625
2016-07-05,330.4994201660156
2016-07-06,321.46746826171875
2016-07-07,320.8114013671875
2016-07-08,321.6806640625
2016-07-11,321.9649353027344
2016-07-12,318.181640625
2016-07-13,317.96832275390625
2016-07-14,317.59112548828125
2016-07-15,319.93658447265625
2016-07-18,317.3396301269531
2016-07-19,320.7183837890625
2016-07-20,317.6457824707031
2016-07-21,321.1557922363281
2016-07-22,323.64886474609375
2016-07-25,324.4908752441406
2016-07-26,325.2453918457031
2016-07-27,326.16387939453125
2016-07-28,327.1752624511719
2016-07-29,326.36065673828125
2016-08-01,323.06390380859375
2016-08-02,321.6916809082031
2016-08-03,320.3138427734375
2016-08-04,318.4878234863281
2016-08-05,314.76995849609375
2016-08-08,311.8450012207031
2016-08-09,311.8121643066406
2016-08-10,311.4075622558594
2016-08-11,308.0998229980469
2016-08-12,301.98736572265625
2016-08-16,297.66278076171875
2016-08-17,289.4453125
2016-08-18,290.3364562988281
2016-08-19,293.77001953125
2016-08-22,292.3758544921875
2016-08-23,289.095458984375
2016-08-24,286.43829345703125
2016-08-25,287.4607238769531
2016-08-26,289.41253662109375
2016-08-29,288.1112976074219
2016-08-30,283.2673034667969
2016-08-31,277.82183837890625
2016-09-01,277.0618896484375
2016-09-02,278.051513671875
2016-09-05,271.1244201660156
2016-09-06,267.816650390625
2016-09-07,268.91558837890625
2016-09-08,273.0762023925781
2016-09-09,272.5130310058594
2016-09-12,269.3420104980469
2016-09-13,264.1316833496094
2016-09-14,260.8949890136719
2016-09-15,260.2881774902344
2016-09-16,255.54251098632812
2016-09-20,259.407958984375
2016-09-21,262.17437744140625
2016-09-22,260.1514892578125
2016-09-23,262.90692138671875
2016-09-26,260.3209228515625
2016-09-27,255.99632263183594
2016-09-28,256.4992370605469
2016-09-29,248.314697265625
2016-09-30,238.39154052734375
2016-10-03,245.72320556640625
2016-10-04,248.18353271484375
2016-10-05,247.84454345703125
2016-10-06,246.60890197753906
2016-10-07,245.45533752441406
2016-10-11,244.90855407714844
2016-10-12,247.19937133789062
2016-10-13,251.9614715576172
2016-10-14,258.33087158203125
2016-10-17,256.4664611816406
2016-10-18,255.0012664794922
2016-10-19,256.52117919921875
2016-10-20,251.72088623046875
2016-10-21,255.0012664794922
2016-10-24,257.9809265136719
2016-10-25,254.94659423828125
2016-10-26,250.4524688720703
2016-10-27,251.14682006835938
2016-10-28,246.3628387451172
2016-11-02,246.07859802246094
2016-11-03,246.193359375
2016-11-04,242.1202392578125
2016-11-07,246.13873291015625
2016-11-08,249.9276123046875
2016-11-09,246.01844787597656
2016-11-10,236.7950897216797
2016-11-11,232.93516540527344
2016-11-14,232.45399475097656
2016-11-15,236.94815063476562
2016-11-16,233.38348388671875
2016-11-17,230.77005004882812
2016-11-18,230.72634887695312
2016-11-21,230.45851135253906
2016-11-22,228.5503692626953
2016-11-23,229.34307861328125
2016-11-24,227.86692810058594
2016-11-25,229.81332397460938
2016-11-28,229.7421875
2016-11-29,230.78648376464844
2016-11-30,230.3709259033203
2016-12-01,232.1751708984375
2016-12-02,233.08277893066406
2016-12-05,233.79351806640625
2016-12-06,235.11659240722656
2016-12-07,235.15484619140625
2016-12-09,237.45114135742188
2016-12-12,234.26370239257812
2016-12-13,240.12469482421875
2016-12-14,233.65684509277344
2016-12-15,234.41131591796875
2016-12-16,233.79351806640625
2016-12-19,231.6448974609375
2016-12-20,232.87503051757812
2016-12-21,231.60104370117188
2016-12-22,231.4972686767578
2016-12-23,229.3540802001953
2016-12-26,227.44595336914062
2016-12-27,228.6378631591797
2016-12-28,233.53651428222656
2016-12-29,236.27566528320312
2016-12-30,241.61727905273438
2017-01-03,239.184326171875
2017-01-04,241.4641571044922
2017-01-05,241.09786987304688
2017-01-06,240.9010009765625
2017-01-09,237.4347686767578
2017-01-10,238.05255126953125
2017-01-11,245.3842010498047
2017-01-12,246.12229919433594
2017-01-13,240.58395385742188
2017-01-16,238.96560668945312
2017-01-17,240.8354034423828
2017-01-18,242.73805236816406
2017-01-19,242.3607940673828
2017-01-20,240.28871154785156
2017-01-23,240.62657165527344
2017-01-24,242.38877868652344
2017-01-25,244.7180633544922
2017-01-26,248.2201690673828
2017-01-27,241.68284606933594
2017-01-30,234.60064697265625
2017-01-31,231.62103271484375
2017-02-01,226.9014434814453
2017-02-02,225.93417358398438
2017-02-03,225.92303466796875
2017-02-06,225.10589599609375
2017-02-07,230.24798583984375
2017-02-08,227.85760498046875
2017-02-09,233.6500701904297
2017-02-10,233.48330688476562
2017-02-13,239.55926513671875
2017-02-14,242.02748107910156
2017-02-15,246.02996826171875
2017-02-16,247.78652954101562
2017-02-17,245.98544311523438
2017-02-20,245.70751953125
2017-02-21,247.25852966308594
2017-02-22,247.2417755126953
2017-02-23,248.59266662597656
2017-02-24,246.46910095214844
2017-02-27,246.3523712158203
2017-02-28,245.7519989013672
2017-03-01,248.47032165527344
2017-03-02,249.07623291015625
2017-03-03,249.67660522460938
2017-03-06,252.25042724609375
2017-03-07,259.0657958984375
2017-03-08,259.3437194824219
2017-03-09,258.37646484375
2017-03-10,260.9725036621094
2017-03-13,268.7495422363281
2017-03-14,266.9095764160156
2017-03-15,265.7199401855469
2017-03-16,263.4963073730469
2017-03-17,266.0534362792969
2017-03-20,266.23687744140625
2017-03-21,269.10528564453125
2017-03-22,266.6204528808594
2017-03-23,266.8094482421875
2017-03-24,267.4376525878906
2017-03-27,269.58343505859375
2017-03-28,276.137451171875
2017-03-29,274.8144226074219
2017-03-30,276.8100891113281
2017-03-31,276.0151062011719
2017-04-03,270.8730773925781
2017-04-04,271.74029541015625
2017-04-05,279.0614929199219
2017-04-06,280.5068664550781
2017-04-07,288.761962890625
2017-04-10,294.4988098144531
2017-04-11,288.9898376464844
2017-04-12,285.73785400390625
2017-04-13,286.7773742675781
2017-04-17,287.967041015625
2017-04-18,289.1455078125
2017-04-19,289.1455078125
2017-04-20,284.3925476074219
2017-04-21,288.0225830078125
2017-04-24,290.1072082519531
2017-04-25,292.9589538574219
2017-04-26,290.2239074707031
2017-04-27,287.7223815917969
2017-04-28,283.981201171875
2017-05-02,298.7847900390625
2017-05-03,295.249267578125
2017-05-04,298.9349060058594
2017-05-05,297.9454040527344
2017-05-08,292.1140441894531
2017-05-09,293.2480163574219
2017-05-10,293.9818115234375
2017-05-11,296.9559020996094
2017-05-12,299.24066162109375
2017-05-15,300.17449951171875
2017-05-16,300.56365966796875
2017-05-17,300.8860778808594
2017-05-18,298.9626770019531
2017-05-19,302.1146545410156
2017-05-22,294.6993408203125
2017-05-23,294.10467529296875
2017-05-24,297.5991516113281
2017-05-25,295.64520263671875
2017-05-29,294.5068359375
2017-05-30,296.8118591308594
2017-05-31,293.6006164550781
2017-06-01,296.5853271484375
2017-06-02,293.8045654296875
2017-06-05,291.4371032714844
2017-06-06,291.6127624511719
2017-06-07,291.7655944824219
2017-06-08,291.1313171386719
2017-06-09,285.246826171875
2017-06-12,286.35125732421875
2017-06-13,288.2995300292969
2017-06-14,287.0138854980469
2017-06-15,285.5639953613281
2017-06-16,286.2719421386719
2017-06-19,288.8885192871094
2017-06-20,288.28253173828125
2017-06-21,286.5890808105469
2017-06-22,287.4896545410156
2017-06-23,284.70880126953125
2017-06-27,285.331787109375
2017-06-28,281.8430480957031
2017-06-29,280.88018798828125
2017-06-30,283.2928771972656
2017-07-03,288.5090637207031
2017-07-04,288.1182556152344
2017-07-05,289.4209289550781
2017-07-06,288.480712890625
2017-07-07,287.13848876953125
2017-07-10,291.9241638183594
2017-07-11,292.54718017578125
2017-07-12,292.79638671875
2017-07-13,291.9695129394531
2017-07-14,291.0350036621094
2017-07-17,295.5885314941406
2017-07-18,297.0271301269531
2017-07-19,297.9446105957031
2017-07-20,297.338623046875
2017-07-21,297.54241943359375
2017-07-24,297.4178466796875
2017-07-25,294.65972900390625
2017-07-26,289.732421875
2017-07-27,287.3310546875
2017-07-28,288.36749267578125
2017-07-31,286.4588317871094
2017-08-01,287.0648193359375
2017-08-02,287.2800598144531
2017-08-03,285.7225341796875
2017-08-04,287.1214904785156
2017-08-07,288.9564514160156
2017-08-08,283.07196044921875
2017-08-09,277.4254150390625
2017-08-10,275.84527587890625
2017-08-11,276.8476867675781
2017-08-14,276.4796142578125
2017-08-16,277.8841247558594
2017-08-17,276.6268310546875
2017-08-18,277.27813720703125
2017-08-21,276.3266906738281
2017-08-22,276.2020568847656
2017-08-23,277.5104064941406
2017-08-24,276.7910461425781
2017-08-25,276.94970703125
2017-08-28,301.6882019042969
2017-08-29,305.6640930175781
2017-08-30,302.3282470703125
2017-08-31,301.71087646484375
2017-09-01,301.30303955078125
2017-09-04,304.5767517089844
2017-09-05,300.7310485839844
2017-09-06,296.39276123046875
2017-09-07,298.4713134765625
2017-09-08,299.3208312988281
2017-09-11,298.4713134765625
2017-09-12,298.4713134765625
2017-09-13,296.3531188964844
2017-09-14,293.72528076171875
2017-09-15,296.4664611816406
2017-09-20,298.4713134765625
2017-09-21,300.17041015625
2017-09-22,301.7052307128906
2017-09-25,304.5086669921875
2017-09-26,307.5330505371094
2017-09-27,309.5153503417969
2017-09-28,312.06964111328125
2017-09-29,317.1045837402344
2017-10-02,322.1564636230469
2017-10-03,323.9631652832031
2017-10-04,324.5125427246094
2017-10-05,320.4743957519531
2017-10-06,324.46722412109375
2017-10-10,323.27783203125
2017-10-11,317.5859375
2017-10-12,314.6691589355469
2017-10-13,316.6061706542969
2017-10-16,317.6029052734375
2017-10-17,319.6814270019531
2017-10-18,320.96710205078125
2017-10-19,322.728515625
2017-10-20,323.8385009765625
2017-10-23,326.3928527832031
2017-10-24,323.1476135253906
2017-10-25,321.48248291015625
2017-10-26,320.446044921875
2017-10-30,319.3983154296875
2017-10-31,314.26141357421875
2017-11-02,310.6650695800781
2017-11-03,310.71600341796875
2017-11-06,314.91278076171875
2017-11-07,310.3421630859375
2017-11-08,310.27984619140625
2017-11-09,310.0760192871094
2017-11-10,309.56060791015625
2017-11-13,306.1624755859375
2017-11-14,305.7433776855469
2017-11-15,309.23785400390625
2017-11-16,309.8155212402344
2017-11-17,311.02178955078125
2017-11-20,302.7247009277344
2017-11-21,308.3713073730469
2017-11-22,300.40264892578125
2017-11-23,293.4930419921875
2017-11-24,298.9470520019531
2017-11-27,303.86871337890625
2017-11-28,304.9222106933594
2017-11-29,301.5863037109375
2017-11-30,299.224609375
2017-12-01,305.092041015625
2017-12-04,310.206298828125
2017-12-05,304.6559143066406
2017-12-06,304.0612487792969
2017-12-07,300.8556823730469
2017-12-11,301.7675476074219
2017-12-12,301.99407958984375
2017-12-13,302.3452453613281
2017-12-14,300.8896789550781
2017-12-15,304.9335021972656
2017-12-18,313.73468017578125
2017-12-19,314.27276611328125
2017-12-20,305.1203918457031
2017-12-21,307.2045593261719
2017-12-22,309.7928466796875
2017-12-26,308.1107482910156
2017-12-27,311.0048522949219
2017-12-28,312.0526428222656
2017-12-29,315.3885192871094
2018-01-02,311.1181640625
2018-01-03,311.22576904296875
2018-01-04,312.2791748046875
2018-01-05,314.91839599609375
2018-01-08,314.8957214355469
2018-01-09,314.43695068359375
2018-01-10,315.0995788574219
2018-01-11,315.17315673828125
2018-01-12,316.0001220703125
2018-01-15,316.02276611328125
2018-01-17,319.3133239746094
2018-01-18,322.0998229980469
2018-01-19,323.5100402832031
2018-01-22,323.1479797363281
2018-01-23,324.576171875
2018-01-24,324.6904602050781
2018-01-25,324.8103942871094
2018-01-26,327.82684326171875
2018-01-29,329.0779724121094
2018-01-30,328.35247802734375
2018-01-31,328.40386962890625
2018-02-01,329.5064697265625
2018-02-02,335.482177734375
2018-02-05,330.9918518066406
2018-02-06,328.358154296875
2018-02-07,326.3128967285156
2018-02-08,316.78369140625
2018-02-09,315.6067810058594
2018-02-12,314.4985046386719
2018-02-13,317.8805236816406
2018-02-14,316.8751525878906
2018-02-15,320.8913269042969
2018-02-16,321.39410400390625
2018-02-19,319.86297607421875
2018-02-20,317.03509521484375
2018-02-21,318.200439453125
2018-02-22,320.9427490234375
2018-02-23,323.7420349121094
2018-02-26,323.3421630859375
2018-02-27,318.1262512207031
2018-02-28,318.09765625
2018-03-01,316.9322814941406
2018-03-02,319.1031494140625
2018-03-05,318.7604064941406
2018-03-06,319.4859313964844
2018-03-07,322.07965087890625
2018-03-08,323.8449401855469
2018-03-09,326.787109375
2018-03-12,327.729736328125
2018-03-13,325.48455810546875
2018-03-14,325.290283203125
2018-03-15,324.090576171875
2018-03-16,327.97540283203125
2018-03-19,327.0212707519531
2018-03-20,325.05035400390625
2018-03-21,321.1997985839844
2018-03-22,322.53094482421875
2018-03-23,313.2931213378906
2018-03-26,303.95806884765625
2018-03-27,306.6146240234375
2018-03-28,288.19036865234375
2018-03-29,281.33477783203125
2018-04-02,279.7979736328125
2018-04-03,281.35760498046875
2018-04-04,284.9339294433594
2018-04-05,285.4080810546875
2018-04-06,283.85992431640625
2018-04-09,284.50543212890625
2018-04-10,283.0886535644531
2018-04-11,282.6830139160156
2018-04-12,283.071533203125
2018-04-13,282.7059326171875
2018-04-16,280.2835998535156
2018-04-17,279.7237243652344
2018-04-18,279.3695373535156
2018-04-19,276.3131103515625
2018-04-20,275.95318603515625
2018-04-23,272.2511901855469
2018-04-24,268.3434753417969
2018-04-25,269.3946838378906
2018-04-26,275.3304748535156
2018-04-27,277.19287109375
2018-04-30,278.35833740234375
2018-05-02,276.3759765625
2018-05-03,275.0733642578125
2018-05-04,275.31903076171875
2018-05-07,278.66107177734375
2018-05-08,281.5176086425781
2018-05-09,279.6493835449219
2018-05-10,281.4376220703125
2018-05-11,287.2207946777344
2018-05-14,271.51666259765625
2018-05-15,269.3282775878906
2018-05-16,269.03057861328125
2018-05-17,269.4391174316406
2018-05-18,269.23486328125
2018-05-22,273.40740966796875
2018-05-23,274.1836242675781
2018-05-24,272.5845642089844
2018-05-25,271.364990234375
2018-05-28,271.364990234375
2018-05-29,270.2327880859375
2018-05-30,269.6842346191406
2018-05-31,264.3445129394531
2018-06-01,264.5487060546875
2018-06-04,268.447021484375
2018-06-05,265.5758361816406
2018-06-06,265.9784851074219
2018-06-07,263.80169677734375
2018-06-08,265.5291442871094
2018-06-11,267.27984619140625
2018-06-12,263.3699035644531
2018-06-13,266.392822265625
2018-06-14,265.6808776855469
2018-06-15,268.1611022949219
2018-06-18,264.9455261230469
2018-06-19,265.2781982421875
2018-06-20,267.09893798828125
2018-06-21,263.7784118652344
2018-06-22,262.8155212402344
2018-06-25,262.61126708984375
2018-06-26,260.6270751953125
2018-06-27,256.7871398925781
2018-06-28,255.0247039794922
2018-06-29,255.90003967285156
2018-07-03,251.65158081054688
2018-07-04,250.96881103515625
2018-07-05,256.3260803222656
2018-07-06,255.97593688964844
2018-07-09,255.0247039794922
2018-07-10,257.9425964355469
2018-07-11,257.9425964355469
2018-07-12,258.10015869140625
2018-07-13,257.9425964355469
2018-07-17,260.45196533203125
2018-07-18,258.18182373046875
2018-07-19,259.0630798339844
2018-07-20,260.0201110839844
2018-07-23,260.00262451171875
2018-07-24,259.9734191894531
2018-07-25,260.5745849609375
2018-07-26,260.8605041503906
2018-07-27,261.3215026855469
2018-07-30,262.58203125
2018-07-31,263.19476318359375
2018-08-01,265.3890686035156
2018-08-02,263.19476318359375
2018-08-03,265.4123840332031
2018-08-06,262.7921447753906
2018-08-07,262.6695556640625
2018-08-08,262.61126708984375
2018-08-09,265.4182434082031
2018-08-10,262.7804870605469
2018-08-13,262.6229248046875
2018-08-14,263.19476318359375
2018-08-16,262.64044189453125
2018-08-17,262.61126708984375
2018-08-20,265.5291442871094
2018-08-21,262.284423828125
2018-08-22,263.1364440917969
2018-08-23,263.7784118652344
2018-08-24,261.86419677734375
2018-08-27,261.3506774902344
2018-08-28,259.7750549316406
2018-08-29,258.899658203125
2018-08-30,258.6136779785156
2018-08-31,255.85922241210938
2018-09-03,255.0247039794922
2018-09-04,257.38818359375
2018-09-05,256.0343017578125
2018-09-06,257.0730895996094
2018-09-07,256.16845703125
2018-09-10,255.03631591796875
2018-09-11,257.0613708496094
2018-09-12,256.2034606933594
2018-09-13,257.12554931640625
2018-09-14,265.0272216796875
2018-09-20,262.4770202636719
2018-09-21,268.04437255859375
2018-09-24,266.2760925292969
2018-09-25,269.8184814453125
2018-09-26,266.2527160644531
2018-09-27,267.5250549316406
2018-09-28,269.3164978027344
2018-10-01,268.5403747558594
2018-10-02,269.1239929199219
2018-10-03,272.5845642089844
2018-10-04,272.5321350097656
2018-10-05,273.8509826660156
2018-10-08,272.0769348144531
2018-10-09,271.341552734375
2018-10-10,271.39996337890625
2018-10-11,269.299072265625
2018-10-12,269.03057861328125
2018-10-16,262.13262939453125
2018-10-17,261.619140625
2018-10-18,256.6236877441406
2018-10-19,258.6078796386719
2018-10-22,254.87289428710938
2018-10-23,253.27394104003906
2018-10-24,251.0738525390625
2018-10-25,248.38938903808594
2018-10-26,244.61355590820312
2018-10-29,245.3955841064453
2018-10-30,241.01292419433594
2018-10-31,245.83331298828125
2018-11-05,248.1209259033203
2018-11-06,244.26345825195312
2018-11-07,245.13876342773438
2018-11-08,243.93666076660156
2018-11-09,239.7757568359375
2018-11-12,239.87490844726562
2018-11-13,241.57315063476562
2018-11-14,240.9604034423828
2018-11-15,242.9562530517578
2018-11-16,243.65069580078125
2018-11-19,244.33932495117188
2018-11-20,241.00711059570312
2018-11-21,245.1038360595703
2018-11-22,243.4114990234375
2018-11-23,242.2267608642578
2018-11-26,242.2443084716797
2018-11-27,243.28305053710938
2018-11-28,240.4351806640625
2018-11-29,242.18589782714844
2018-11-30,246.85458374023438
2018-12-03,249.54489135742188
2018-12-04,250.53106689453125
2018-12-05,252.31105041503906
2018-12-06,253.6882781982422
2018-12-07,250.83457946777344
2018-12-10,249.93588256835938
2018-12-11,249.6031951904297
2018-12-12,250.78790283203125
2018-12-13,253.1572265625
2018-12-14,249.93588256835938
2018-12-17,244.05337524414062
2018-12-18,243.63323974609375
2018-12-19,244.81788635253906
2018-12-20,243.35305786132812
2018-12-21,237.97830200195312
2018-12-24,236.9336700439453
2018-12-26,241.1121368408203
2018-12-27,242.57107543945312
2018-12-28,243.80824279785156
2019-01-02,242.19757080078125
2019-01-03,242.7694854736328
2019-01-04,245.68743896484375
2019-01-07,245.88853454589844
2019-01-08,248.18475341796875
2019-01-09,249.1439971923828
2019-01-10,251.18836975097656
2019-01-11,254.1979522705078
2019-01-14,252.9868927001953
2019-01-15,257.9449462890625
2019-01-16,270.9846496582031
2019-01-17,275.94268798828125
2019-01-18,278.0889892578125
2019-01-21,275.47503662109375
2019-01-22,271.8479309082031
2019-01-23,274.066162109375
2019-01-24,277.5673828125
2019-01-25,276.9079284667969
2019-01-28,275.1752624511719
2019-01-29,271.2364501953125
2019-01-30,271.9918212890625
2019-01-31,274.88153076171875
2019-02-01,276.1525573730469
2019-02-04,266.7999572753906
2019-02-05,266.72802734375
2019-02-06,262.9989318847656
2019-02-07,264.45587158203125
2019-02-08,260.7926940917969
2019-02-11,261.2723388671875
2019-02-12,264.887451171875
2019-02-13,263.19683837890625
2019-02-14,263.71844482421875
2019-02-15,264.1380310058594
2019-02-18,263.79034423828125
2019-02-19,264.4857482910156
2019-02-20,261.9917907714844
2019-02-21,261.9917907714844
2019-02-22,263.79034423828125
2019-02-25,266.56011962890625
2019-02-26,264.0241394042969
2019-02-27,260.91265869140625
2019-02-28,261.5901184082031
2019-03-01,261.09246826171875
2019-03-04,263.8023681640625
2019-03-05,263.8023681640625
2019-03-06,261.4042663574219
2019-03-07,261.9917907714844
2019-03-08,260.7267761230469
2019-03-11,260.7267761230469
2019-03-12,259.54571533203125
2019-03-13,257.7950744628906
2019-03-14,257.7531433105469
2019-03-15,258.69439697265625
2019-03-18,261.0205383300781
2019-03-19,263.7004089355469
2019-03-20,264.9894104003906
2019-03-21,265.0613708496094
2019-03-22,264.68963623046875
2019-03-25,260.7926940917969
2019-03-26,265.0133972167969
2019-03-27,264.27001953125
2019-03-28,263.7963562011719
2019-03-29,264.58172607421875
2019-04-01,266.70404052734375
2019-04-02,264.8695373535156
2019-04-03,262.9330749511719
2019-04-04,262.88507080078125
2019-04-05,262.59130859375
2019-04-08,263.2508239746094
2019-04-09,260.54693603515625
2019-04-10,261.3923034667969
2019-04-11,261.614013671875
2019-04-12,263.69439697265625
2019-04-15,263.67645263671875
2019-04-16,261.76995849609375
2019-04-17,262.795166015625
2019-04-18,257.8550720214844
2019-04-22,261.3382568359375
2019-04-23,261.3923034667969
2019-04-24,261.3923034667969
2019-04-25,260.6907958984375
2019-04-26,261.0744934082031
2019-04-29,261.35626220703125
2019-04-30,261.3923034667969
2019-05-02,261.3202819824219
2019-05-03,258.5145568847656
2019-05-06,259.81549072265625
2019-05-07,254.98931884765625
2019-05-08,252.6991424560547
2019-05-09,256.74591064453125
2019-05-10,257.7950744628906
2019-05-13,253.12161254882812
2019-05-14,258.0177917480469
2019-05-15,256.200927734375
2019-05-16,254.48886108398438
2019-05-17,254.48886108398438
2019-05-20,255.39413452148438
2019-05-22,258.6520690917969
2019-05-23,258.2887268066406
2019-05-24,255.58506774902344
2019-05-27,257.2787170410156
2019-05-28,257.4327087402344
2019-05-29,255.10470581054688
2019-05-30,256.77984619140625
2019-05-31,254.97532653808594
