Date,CORAREI1.LM
2015-08-24,0.1381087750196457
2015-08-25,0.14363309741020203
2015-08-26,0.14363309741020203
2015-08-27,0.160206139087677
2015-08-28,0.160206139087677
2015-08-31,0.19059009850025177
2015-09-01,0.1911424845457077
2015-09-02,0.19003765285015106
2015-09-03,0.19003765285015106
2015-09-04,0.19003765285015106
2015-09-08,0.19003765285015106
2015-09-09,0.19003765285015106
2015-09-10,0.19611437618732452
2015-09-11,0.19611437618732452
2015-09-14,0.19611437618732452
2015-09-15,0.19279985129833221
2015-09-16,0.1878279745578766
2015-09-17,0.17677918076515198
2015-09-18,0.17677918076515198
2015-09-21,0.17677918076515198
2015-09-22,0.17677918076515198
2015-09-23,0.17677918076515198
2015-09-24,0.17954134941101074
2015-09-25,0.17954134941101074
2015-09-28,0.17954134941101074
2015-09-29,0.17954134941101074
2015-09-30,0.17677918076515198
2015-10-01,0.1823035627603531
2015-10-02,0.1823035627603531
2015-10-05,0.1823035627603531
2015-10-06,0.1823035627603531
2015-10-07,0.1823035627603531
2015-10-08,0.1823035627603531
2015-10-09,0.1823035627603531
2015-10-12,0.1823035627603531
2015-10-13,0.17125487327575684
2015-10-14,0.160206139087677
2015-10-15,0.16407322883605957
2015-10-16,0.16407322883605957
2015-10-19,0.16407322883605957
2015-10-20,0.160206139087677
2015-10-21,0.15412935614585876
2015-10-22,0.15744394063949585
2015-10-23,0.15191960334777832
2015-10-26,0.15191960334777832
2015-10-27,0.15191960334777832
2015-10-28,0.14418554306030273
2015-10-29,0.14418554306030273
2015-10-30,0.160206139087677
2015-11-02,0.17125487327575684
2015-11-03,0.17125487327575684
2015-11-04,0.17677918076515198
2015-11-05,0.17677918076515198
2015-11-06,0.1823035627603531
2015-11-09,0.17677918076515198
2015-11-10,0.17677918076515198
2015-11-11,0.1823035627603531
2015-11-12,0.1898552030324936
2015-11-13,0.18410198390483856
2015-11-16,0.1783488243818283
2015-11-17,0.1783488243818283
2015-11-18,0.17259563505649567
2015-11-19,0.17259563505649567
2015-11-20,0.17259563505649567
2015-11-23,0.17259563505649567
2015-11-24,0.17259563505649567
2015-11-25,0.17259563505649567
2015-11-27,0.17259563505649567
2015-11-30,0.17259563505649567
2015-12-01,0.17259563505649567
2015-12-02,0.16971899569034576
2015-12-03,0.16971899569034576
2015-12-04,0.16971899569034576
2015-12-07,0.16971899569034576
2015-12-08,0.16971899569034576
2015-12-09,0.16684244573116302
2015-12-10,0.16684244573116302
2015-12-11,0.15073350071907043
2015-12-14,0.15533599257469177
2015-12-15,0.15533599257469177
2015-12-16,0.15245948731899261
2015-12-17,0.15533599257469177
2015-12-18,0.15245948731899261
2015-12-21,0.14670626819133759
2015-12-22,0.14670626819133759
2015-12-23,0.1495828628540039
2015-12-24,0.1495828628540039
2015-12-28,0.15533599257469177
2015-12-29,0.15533599257469177
2015-12-30,0.15476074814796448
2015-12-31,0.15476074814796448
2016-01-04,0.15476074814796448
2016-01-05,0.1495828628540039
2016-01-06,0.1495828628540039
2016-01-07,0.15533599257469177
2016-01-08,0.15533599257469177
2016-01-11,0.1495828628540039
2016-01-12,0.1495828628540039
2016-01-13,0.14670626819133759
2016-01-14,0.14670626819133759
2016-01-15,0.14670626819133759
2016-01-19,0.13807649910449982
2016-01-20,0.13807649910449982
2016-01-21,0.14095307886600494
2016-01-22,0.14670626819133759
2016-01-25,0.1478569358587265
2016-01-26,0.1478569358587265
2016-01-27,0.15188418328762054
2016-01-28,0.15476074814796448
2016-01-29,0.1495828628540039
2016-02-01,0.17259563505649567
2016-02-02,0.17259563505649567
2016-02-03,0.1754721850156784
2016-02-04,0.19503305852413177
2016-02-05,0.2007862776517868
2016-02-08,0.19560842216014862
2016-02-09,0.19560842216014862
2016-02-10,0.19560842216014862
2016-02-11,0.19273172318935394
2016-02-12,0.18410198390483856
2016-02-16,0.19273172318935394
2016-02-17,0.2030874490737915
2016-02-18,0.21056663990020752
2016-02-19,0.21286791563034058
2016-02-22,0.2076900154352188
2016-02-23,0.2076900154352188
2016-02-24,0.20423811674118042
2016-02-25,0.20999141037464142
2016-02-26,0.21286791563034058
2016-02-29,0.21862109005451202
2016-03-01,0.21862109005451202
2016-03-02,0.22437427937984467
2016-03-03,0.22437427937984467
2016-03-04,0.21862109005451202
2016-03-07,0.23357939720153809
2016-03-08,0.23357939720153809
2016-03-09,0.23070278763771057
2016-03-10,0.24738705158233643
2016-03-11,0.252564936876297
2016-03-14,0.2606194019317627
2016-03-15,0.2606194019317627
2016-03-16,0.252564936876297
2016-03-17,0.24451053142547607
2016-03-18,0.2646465599536896
2016-03-21,0.27902957797050476
2016-03-22,0.27902957797050476
2016-03-23,0.2847827672958374
2016-03-24,0.28420743346214294
2016-03-28,0.2703997790813446
2016-03-29,0.2703997790813446
2016-03-30,0.2703997790813446
2016-03-31,0.26982447504997253
2016-04-01,0.2703997790813446
2016-04-04,0.24738705158233643
2016-04-05,0.24738705158233643
2016-04-06,0.24163390696048737
2016-04-07,0.24048329889774323
2016-04-08,0.23473003506660461
2016-04-11,0.27615299820899963
2016-04-12,0.27615299820899963
2016-04-13,0.29341253638267517
2016-04-14,0.2876594066619873
2016-04-15,0.2767283618450165
2016-04-18,0.31067198514938354
2016-04-19,0.31067198514938354
2016-04-20,0.32793161273002625
2016-04-21,0.3221784830093384
2016-04-22,0.3221784830093384
2016-04-25,0.33943799138069153
2016-04-26,0.33943799138069153
2016-04-27,0.36245080828666687
2016-04-28,0.36245080828666687
2016-04-29,0.36245080828666687
2016-05-02,0.3566976487636566
2016-05-03,0.3566976487636566
2016-05-04,0.3509443700313568
2016-05-05,0.33943799138069153
2016-05-06,0.33368489146232605
2016-05-09,0.32793161273002625
2016-05-10,0.32793161273002625
2016-05-11,0.34519127011299133
2016-05-12,0.33943799138069153
2016-05-13,0.3509443700313568
2016-05-16,0.36245080828666687
2016-05-17,0.36245080828666687
2016-05-18,0.3509443700313568
2016-05-19,0.34519127011299133
2016-05-20,0.33943799138069153
2016-05-23,0.33943799138069153
2016-05-24,0.33368489146232605
2016-05-25,0.33943799138069153
2016-05-26,0.33943799138069153
2016-05-27,0.33943799138069153
2016-05-31,0.33943799138069153
2016-06-01,0.34519127011299133
2016-06-02,0.3509443700313568
2016-06-03,0.3566976487636566
2016-06-06,0.34519127011299133
2016-06-07,0.34519127011299133
2016-06-08,0.34519127011299133
2016-06-09,0.34519127011299133
2016-06-10,0.34519127011299133
2016-06-13,0.33943799138069153
2016-06-14,0.33368489146232605
2016-06-15,0.34519127011299133
2016-06-16,0.34519127011299133
2016-06-17,0.33368489146232605
2016-06-20,0.33943799138069153
2016-06-21,0.33368489146232605
2016-06-22,0.33943799138069153
2016-06-23,0.3509443700313568
2016-06-24,0.33943799138069153
2016-06-27,0.33368489146232605
2016-06-28,0.34519127011299133
2016-06-29,0.34519127011299133
2016-06-30,0.34519127011299133
2016-07-01,0.3566976487636566
2016-07-05,0.3566976487636566
2016-07-06,0.34519127011299133
2016-07-07,0.3566976487636566
2016-07-08,0.34519127011299133
2016-07-11,0.33943799138069153
2016-07-12,0.3509443700313568
2016-07-13,0.3509443700313568
2016-07-14,0.3682039678096771
2016-07-15,0.37395715713500977
2016-07-18,0.3797104060649872
2016-07-19,0.3682039678096771
2016-07-20,0.3797104060649872
2016-07-21,0.37395715713500977
2016-07-22,0.36245080828666687
2016-07-25,0.3566976487636566
2016-07-26,0.34519127011299133
2016-07-27,0.36245080828666687
2016-07-28,0.36245080828666687
2016-07-29,0.36245080828666687
2016-08-01,0.3566976487636566
2016-08-02,0.3509443700313568
2016-08-03,0.34519127011299133
2016-08-04,0.34519127011299133
2016-08-05,0.33943799138069153
2016-08-08,0.34519127011299133
