Date,IP.MI
2016-03-11,11.843870162963867
2016-03-14,12.268183708190918
2016-03-15,12.046801567077637
2016-03-16,12.037578582763672
2016-03-17,11.945335388183594
2016-03-18,12.09292221069336
2016-03-21,11.770076751708984
2016-03-22,11.991456985473633
2016-03-23,11.991456985473633
2016-03-24,11.936111450195312
2016-03-29,11.751627922058105
2016-03-30,12.102147102355957
2016-03-31,11.853093147277832
2016-04-01,11.926887512207031
2016-04-04,11.963784217834473
2016-04-05,11.373435974121094
2016-04-06,11.696283340454102
2016-04-07,11.465677261352539
2016-04-08,11.687057495117188
2016-04-11,11.797748565673828
2016-04-12,11.705506324768066
2016-04-13,11.853093147277832
2016-04-14,11.899213790893555
2016-04-15,11.594818115234375
2016-04-18,11.71473217010498
2016-04-19,11.899213790893555
2016-04-20,11.871541976928711
2016-04-21,11.705506324768066
2016-04-22,11.825420379638672
2016-04-25,11.751627922058105
2016-04-26,11.631712913513184
2016-04-27,11.677833557128906
2016-04-28,11.668610572814941
2016-04-29,11.594818115234375
2016-05-02,11.419557571411133
2016-05-03,11.16127872467041
2016-05-04,11.253520011901855
2016-05-05,11.401108741760254
2016-05-06,11.188950538635254
2016-05-09,11.152055740356445
2016-05-10,11.078261375427246
2016-05-11,11.179726600646973
2016-05-12,11.115157127380371
2016-05-13,11.973008155822754
2016-05-16,11.982232093811035
2016-05-17,12.295856475830078
2016-05-18,12.33275318145752
2016-05-19,12.443441390991211
2016-05-20,12.775514602661133
2016-05-23,12.897096633911133
2016-05-24,13.065441131591797
2016-05-25,13.327310562133789
2016-05-26,13.252490997314453
2016-05-27,13.402131080627441
2016-05-30,13.420836448669434
2016-05-31,13.392778396606445
2016-06-01,13.448894500732422
2016-06-02,13.486303329467773
2016-06-03,13.346015930175781
2016-06-06,13.233785629272461
2016-06-07,13.505008697509766
2016-06-08,13.879109382629395
2016-06-09,13.869755744934082
2016-06-10,13.467598915100098
2016-06-13,13.130908966064453
2016-06-14,12.999972343444824
2016-06-15,12.869039535522461
2016-06-16,12.616520881652832
2016-06-17,13.411484718322754
2016-06-20,13.505008697509766
2016-06-21,13.523714065551758
2016-06-22,13.514361381530762
2016-06-23,13.794936180114746
2016-06-24,13.196375846862793
2016-06-27,12.083427429199219
2016-06-28,12.382709503173828
2016-06-29,12.915802001953125
2016-06-30,13.149615287780762
2016-07-01,13.130908966064453
2016-07-04,13.009325981140137
2016-07-05,12.625873565673828
2016-07-06,12.448176383972168
2016-07-07,12.58846378326416
2016-07-08,12.915802001953125
2016-07-11,13.140260696411133
2016-07-12,13.177672386169434
2016-07-13,13.18702220916748
2016-07-14,13.43954086303711
2016-07-15,13.18702220916748
2016-07-18,13.24314022064209
2016-07-19,13.430188179016113
2016-07-20,13.392778396606445
2016-07-21,13.430188179016113
2016-07-22,13.355369567871094
2016-07-25,13.233785629272461
2016-07-26,13.495656967163086
2016-07-27,13.533066749572754
2016-07-28,13.542418479919434
2016-07-29,13.542418479919434
2016-08-01,13.635942459106445
2016-08-02,13.448894500732422
2016-08-03,13.252490997314453
2016-08-04,13.346015930175781
2016-08-05,13.710763931274414
2016-08-08,13.925870895385742
2016-08-09,13.944576263427734
2016-08-10,14.08486557006836
2016-08-11,14.234504699707031
2016-08-12,14.112921714782715
2016-08-16,14.028748512268066
2016-08-17,13.944576263427734
2016-08-18,14.253210067749023
2016-08-19,14.505727767944336
2016-08-22,14.627307891845703
2016-08-23,14.646014213562012
2016-08-24,14.776947975158691
2016-08-25,14.786301612854004
2016-08-26,14.954647064208984
2016-08-29,14.833063125610352
2016-08-30,14.80500602722168
2016-08-31,14.823711395263672
2016-09-01,14.627307891845703
2016-09-02,14.786301612854004
2016-09-05,14.92658805847168
2016-09-06,14.702127456665039
2016-09-07,14.833063125610352
2016-09-08,14.402847290039062
2016-09-09,14.290617942810059
2016-09-12,14.112921714782715
2016-09-13,14.028748512268066
2016-09-14,14.066158294677734
2016-09-15,14.187743186950684
2016-09-16,13.991338729858398
2016-09-19,14.01939582824707
2016-09-20,14.038100242614746
2016-09-21,14.103569030761719
2016-09-22,14.49637222290039
2016-09-23,14.243856430053711
2016-09-26,14.103569030761719
2016-09-27,13.972633361816406
2016-09-28,14.299971580505371
2016-09-29,14.309324264526367
2016-09-30,14.187743186950684
2016-10-03,14.49637222290039
2016-10-04,14.627307891845703
2016-10-05,14.543135643005371
2016-10-06,14.3934965133667
2016-10-07,14.337381362915039
2016-10-10,14.412201881408691
2016-10-11,14.09421443939209
2016-10-12,14.225151062011719
2016-10-13,14.19709300994873
2016-10-14,14.337381362915039
2016-10-17,14.468315124511719
2016-10-18,14.281266212463379
2016-10-19,14.243856430053711
2016-10-20,14.169036865234375
2016-10-21,14.075511932373047
2016-10-24,13.95392894744873
2016-10-25,13.720115661621094
2016-10-26,13.879109382629395
2016-10-27,13.794936180114746
2016-10-28,13.701410293579102
2016-10-31,13.673354148864746
2016-11-01,13.411484718322754
2016-11-02,13.327310562133789
2016-11-03,13.084146499633789
2016-11-04,13.233785629272461
2016-11-07,13.420836448669434
2016-11-08,13.355369567871094
2016-11-09,13.18702220916748
2016-11-10,13.813642501831055
2016-11-11,13.925870895385742
2016-11-14,13.738821029663086
2016-11-15,13.654647827148438
2016-11-16,13.654647827148438
2016-11-17,13.84169864654541
2016-11-18,13.766878128051758
2016-11-21,13.738821029663086
2016-11-22,13.860403060913086
2016-11-23,14.262560844421387
2016-11-24,14.374791145324707
2016-11-25,14.384143829345703
2016-11-28,14.505727767944336
2016-11-29,14.262560844421387
2016-11-30,14.206445693969727
2016-12-01,14.08486557006836
2016-12-02,13.925870895385742
2016-12-05,14.169036865234375
2016-12-06,14.384143829345703
2016-12-07,14.477667808532715
2016-12-08,14.487021446228027
2016-12-09,14.356087684631348
2016-12-12,14.402847290039062
2016-12-13,14.449610710144043
2016-12-14,14.402847290039062
2016-12-15,14.384143829345703
2016-12-16,14.589900016784668
2016-12-19,14.365437507629395
2016-12-20,14.346734046936035
2016-12-21,14.365437507629395
2016-12-22,14.328027725219727
2016-12-23,14.281266212463379
2016-12-27,14.187743186950684
2016-12-28,14.69277572631836
2016-12-29,14.458964347839355
2016-12-30,14.543135643005371
2017-01-02,14.80500602722168
2017-01-03,15.020113945007324
2017-01-04,15.001408576965332
2017-01-05,14.982704162597656
2017-01-06,15.020113945007324
2017-01-09,15.057523727416992
2017-01-10,15.020113945007324
2017-01-11,15.094932556152344
2017-01-12,15.225871086120605
2017-01-13,15.356802940368652
2017-01-16,15.525148391723633
2017-01-17,15.590615272521973
2017-01-18,15.5625581741333
2017-01-19,15.75896167755127
2017-01-20,15.843133926391602
2017-01-23,16.020828247070312
2017-01-24,16.451045989990234
2017-01-25,16.750324249267578
2017-01-26,16.572628021240234
2017-01-27,16.47910499572754
2017-01-30,16.17982292175293
2017-01-31,16.263996124267578
2017-02-01,16.42298698425293
2017-02-02,16.563276290893555
2017-02-03,17.030899047851562
2017-02-06,16.974788665771484
2017-02-07,17.3021240234375
2017-02-08,17.47981834411621
2017-02-09,17.339534759521484
2017-02-10,17.292770385742188
2017-02-13,17.395645141601562
2017-02-14,17.451765060424805
2017-02-15,18.069026947021484
2017-02-16,17.722986221313477
2017-02-17,17.73233413696289
2017-02-20,17.760395050048828
2017-02-21,17.816509246826172
2017-02-22,17.722986221313477
2017-02-23,17.601404190063477
2017-02-24,17.62946128845215
2017-02-27,17.7884521484375
2017-02-28,17.975505828857422
2017-03-01,17.975505828857422
2017-03-02,18.022266387939453
2017-03-03,17.910036087036133
2017-03-06,17.816509246826172
2017-03-07,18.050325393676758
2017-03-08,18.040971755981445
2017-03-09,17.956798553466797
2017-03-10,18.321548461914062
2017-03-13,18.70499610900879
2017-03-14,18.714351654052734
2017-03-15,18.70499610900879
2017-03-16,18.966869354248047
2017-03-17,19.12586212158203
2017-03-20,19.35967254638672
2017-03-21,19.64025115966797
2017-03-22,19.77118492126465
2017-03-23,20.201396942138672
2017-03-24,20.828014373779297
2017-03-27,20.809310913085938
2017-03-28,20.51938247680664
2017-03-29,20.435211181640625
2017-03-30,20.51938247680664
2017-03-31,20.38844871520996
2017-04-03,20.40715217590332
2017-04-04,20.762548446655273
2017-04-05,20.54743766784668
2017-04-06,20.67837905883789
2017-04-07,20.762548446655273
2017-04-10,20.669023513793945
2017-04-11,21.19276237487793
2017-04-12,21.295639038085938
2017-04-13,20.95895004272461
2017-04-18,20.59420394897461
2017-04-19,20.575498580932617
2017-04-20,20.828014373779297
2017-04-21,20.50067901611328
2017-04-24,21.35175323486328
2017-04-25,21.529455184936523
2017-04-26,22.27765464782715
2017-04-27,22.59563636779785
2017-04-28,22.773332595825195
2017-05-02,22.78268814086914
2017-05-03,22.56757926940918
2017-05-04,22.679813385009766
2017-05-05,22.979087829589844
2017-05-08,22.633047103881836
2017-05-09,23.381248474121094
2017-05-10,23.334487915039062
2017-05-11,24.129446029663086
2017-05-12,24.166854858398438
2017-05-15,24.713533401489258
2017-05-16,24.600431442260742
2017-05-17,23.337417602539062
2017-05-18,23.280866622924805
2017-05-19,23.86524200439453
2017-05-22,23.705013275146484
2017-05-23,24.261110305786133
2017-05-24,24.506175994873047
2017-05-25,24.506175994873047
2017-05-26,24.902042388916016
2017-05-29,24.760662078857422
2017-05-30,24.911470413208008
2017-05-31,24.59100341796875
2017-06-01,25.288488388061523
2017-06-02,25.260208129882812
2017-06-05,24.9208927154541
2017-06-06,25.156530380249023
2017-06-07,24.722959518432617
2017-06-08,24.261110305786133
2017-06-09,23.808691024780273
2017-06-12,22.969825744628906
2017-06-13,23.723861694335938
2017-06-14,24.09145164489746
2017-06-15,23.384546279907227
2017-06-16,24.279964447021484
2017-06-19,24.44019889831543
2017-06-20,24.034902572631836
2017-06-21,24.09145164489746
2017-06-22,24.36479377746582
2017-06-23,24.09145164489746
2017-06-26,23.89352035522461
2017-06-27,23.67673683166504
2017-06-28,23.610755920410156
2017-06-29,22.903846740722656
2017-06-30,22.564531326293945
2017-07-03,22.083833694458008
2017-07-04,22.32889747619629
2017-07-05,22.102684020996094
2017-07-06,22.225215911865234
2017-07-07,22.244068145751953
2017-07-10,22.413726806640625
2017-07-11,22.06498146057129
2017-07-12,22.338321685791016
2017-07-13,22.649362564086914
2017-07-14,23.092357635498047
2017-07-17,23.262014389038086
2017-07-18,23.469375610351562
2017-07-19,23.752138137817383
2017-07-20,23.695587158203125
2017-07-21,23.6390323638916
2017-07-24,24.06317901611328
2017-07-25,23.987775802612305
2017-07-26,24.09145164489746
2017-07-27,24.515600204467773
2017-07-28,24.3459415435791
2017-07-31,24.251686096191406
2017-08-01,24.779512405395508
2017-08-02,24.213985443115234
2017-08-03,23.95949935913086
2017-08-04,23.441099166870117
2017-08-07,23.88409423828125
2017-08-08,23.469375610351562
2017-08-09,23.054655075073242
2017-08-10,23.092357635498047
2017-08-11,22.545679092407227
2017-08-14,22.88499641418457
2017-08-16,22.82844352722168
2017-08-17,22.9321231842041
2017-08-18,22.8472957611084
2017-08-21,22.78131675720215
2017-08-22,22.78131675720215
2017-08-23,23.054655075073242
2017-08-24,22.800168991088867
2017-08-25,22.99810028076172
2017-08-28,22.72476577758789
2017-08-29,22.376020431518555
2017-08-30,23.139482498168945
2017-08-31,23.035804748535156
2017-09-01,23.186609268188477
2017-09-04,23.375118255615234
2017-09-05,23.318567276000977
2017-09-06,23.22431182861328
2017-09-07,23.337417602539062
2017-09-08,23.158334732055664
2017-09-11,23.497650146484375
2017-09-12,23.497650146484375
2017-09-13,23.516504287719727
2017-09-14,23.629606246948242
2017-09-15,22.9321231842041
2017-09-18,23.2431640625
2017-09-19,23.65788459777832
2017-09-20,23.375118255615234
2017-09-21,23.89352035522461
2017-09-22,23.987775802612305
2017-09-25,24.421344757080078
2017-09-26,24.270536422729492
2017-09-27,24.23283576965332
2017-09-28,24.506175994873047
2017-09-29,24.807788848876953
2017-10-02,24.88319206237793
2017-10-03,24.515600204467773
2017-10-04,24.779512405395508
2017-10-05,24.534452438354492
2017-10-06,24.393068313598633
2017-10-09,24.59100341796875
2017-10-10,24.270536422729492
2017-10-11,24.779512405395508
2017-10-12,24.675832748413086
2017-10-13,24.713533401489258
2017-10-16,24.83606719970703
2017-10-17,26.061372756958008
2017-10-18,25.91999053955078
2017-10-19,25.806888580322266
2017-10-20,26.108501434326172
2017-10-23,26.457242965698242
2017-10-24,26.551498413085938
2017-10-25,26.438390731811523
2017-10-26,26.862537384033203
2017-10-27,26.89081382751465
2017-10-30,27.23955726623535
2017-10-31,27.248981475830078
2017-11-01,26.862537384033203
2017-11-02,26.438390731811523
2017-11-03,26.570350646972656
2017-11-06,26.796560287475586
2017-11-07,26.617475509643555
2017-11-08,25.731483459472656
2017-11-09,25.44871711730957
2017-11-10,25.439294815063477
2017-11-13,25.608951568603516
2017-11-14,26.30643653869629
2017-11-15,25.665504455566406
2017-11-16,25.608951568603516
2017-11-17,25.505273818969727
2017-11-20,26.259309768676758
2017-11-21,26.947368621826172
2017-11-22,26.881389617919922
2017-11-23,26.71173095703125
2017-11-24,26.843687057495117
2017-11-27,26.438390731811523
2017-11-28,26.334712982177734
2017-11-29,26.259309768676758
2017-11-30,26.108501434326172
2017-12-01,25.580673217773438
2017-12-04,26.108501434326172
2017-12-05,25.967119216918945
2017-12-06,25.81631088256836
2017-12-07,25.788036346435547
2017-12-08,25.64665412902832
2017-12-11,25.835163116455078
2017-12-12,25.429868698120117
2017-12-13,25.514698028564453
2017-12-14,25.260208129882812
2017-12-15,25.363889694213867
2017-12-18,25.797462463378906
2017-12-19,25.750333786010742
2017-12-20,25.495845794677734
2017-12-21,25.55240249633789
2017-12-22,25.11882972717285
2017-12-27,25.137680053710938
2017-12-28,25.033998489379883
2017-12-29,24.713533401489258
2018-01-02,25.11882972717285
2018-01-03,25.731483459472656
2018-01-04,27.013347625732422
2018-01-05,27.23955726623535
2018-01-08,27.446916580200195
2018-01-09,28.295207977294922
2018-01-10,27.786235809326172
2018-01-11,27.88048553466797
2018-01-12,28.06899642944336
2018-01-15,27.88048553466797
2018-01-16,27.82393455505371
2018-01-17,28.23865509033203
2018-01-18,28.446014404296875
2018-01-19,28.936134338378906
2018-01-22,29.03038787841797
2018-01-23,29.03038787841797
2018-01-24,28.57796859741211
2018-01-25,28.16324806213379
2018-01-26,28.540271759033203
2018-01-29,28.276355743408203
2018-01-30,27.126447677612305
2018-01-31,27.371511459350586
2018-02-01,27.484615325927734
2018-02-02,26.768281936645508
2018-02-05,26.259309768676758
2018-02-06,26.146203994750977
2018-02-07,27.277257919311523
2018-02-08,25.788036346435547
2018-02-09,25.769182205200195
2018-02-12,25.95769500732422
2018-02-13,25.863439559936523
2018-02-14,27.314956665039062
2018-02-15,27.767379760742188
2018-02-16,27.729679107666016
2018-02-19,27.428064346313477
2018-02-20,27.201854705810547
2018-02-21,26.78713607788086
2018-02-22,26.183902740478516
2018-02-23,26.334712982177734
2018-02-26,26.259309768676758
2018-02-27,26.01424789428711
2018-02-28,25.750333786010742
2018-03-01,25.27906036376953
2018-03-02,24.9208927154541
2018-03-05,24.826641082763672
2018-03-06,25.561824798583984
2018-03-07,26.27815818786621
2018-03-08,26.070798873901367
2018-03-09,26.881389617919922
2018-03-12,26.504375457763672
2018-03-13,27.126447677612305
2018-03-14,26.655179977416992
2018-03-15,27.145299911499023
2018-03-16,26.372411727905273
2018-03-19,25.844589233398438
2018-03-20,25.82573890686035
2018-03-21,25.71263313293457
2018-03-22,25.128253936767578
2018-03-23,25.27906036376953
2018-03-26,24.732383728027344
2018-03-27,24.977447509765625
2018-03-28,24.675832748413086
2018-03-29,25.88228988647461
2018-04-03,25.788036346435547
2018-04-04,24.86433982849121
2018-04-05,25.128253936767578
2018-04-06,24.845491409301758
2018-04-09,24.88319206237793
2018-04-10,24.977447509765625
2018-04-11,24.9208927154541
2018-04-12,25.260208129882812
2018-04-13,25.429868698120117
2018-04-16,24.88319206237793
2018-04-17,25.316762924194336
2018-04-18,25.090551376342773
2018-04-19,24.751235961914062
2018-04-20,24.46847152709961
2018-04-23,24.41191864013672
2018-04-24,25.260208129882812
2018-04-25,24.694684982299805
2018-04-26,24.788938522338867
2018-04-27,24.751235961914062
2018-04-30,24.86433982849121
2018-05-02,25.599529266357422
2018-05-03,25.674930572509766
2018-05-04,26.033098220825195
2018-05-07,26.391265869140625
2018-05-08,25.976547241210938
2018-05-09,26.259309768676758
2018-05-10,26.97564125061035
2018-05-11,27.59772491455078
2018-05-14,26.91908836364746
2018-05-15,26.617475509643555
2018-05-16,26.165054321289062
2018-05-17,26.560922622680664
2018-05-18,26.48552131652832
2018-05-21,26.457029342651367
2018-05-22,26.646957397460938
2018-05-23,26.551992416381836
2018-05-24,26.419042587280273
2018-05-25,27.216745376586914
2018-05-28,26.30508804321289
2018-05-29,25.127531051635742
2018-05-30,25.37443733215332
2018-05-31,25.469402313232422
2018-06-01,26.001201629638672
2018-06-04,26.381057739257812
2018-06-05,26.324077606201172
2018-06-06,26.34307289123535
2018-06-07,26.40005111694336
2018-06-08,26.153146743774414
2018-06-11,27.026813507080078
2018-06-12,26.7799072265625
2018-06-13,26.665950775146484
2018-06-14,26.72292709350586
2018-06-15,26.514007568359375
2018-06-18,26.457029342651367
2018-06-19,26.134153366088867
2018-06-20,26.039186477661133
2018-06-21,25.81127166748047
2018-06-22,25.982208251953125
2018-06-25,25.83026695251465
2018-06-26,25.83026695251465
2018-06-27,25.0705509185791
2018-06-28,24.633718490600586
2018-06-29,25.298465728759766
2018-07-02,24.84263801574707
2018-07-03,24.899616241455078
2018-07-04,24.139904022216797
2018-07-05,24.5577449798584
2018-07-06,24.671701431274414
2018-07-09,24.99458122253418
2018-07-10,25.31745719909668
2018-07-11,24.956594467163086
2018-07-12,25.203502655029297
2018-07-13,25.469402313232422
2018-07-16,25.37443733215332
2018-07-17,25.697317123413086
2018-07-18,25.925228118896484
2018-07-19,25.697317123413086
2018-07-20,25.659332275390625
2018-07-23,25.298465728759766
2018-07-24,25.431419372558594
2018-07-25,25.146522521972656
2018-07-26,25.41242218017578
2018-07-27,25.792282104492188
2018-07-30,25.697317123413086
2018-07-31,25.583358764648438
2018-08-01,25.469402313232422
2018-08-02,25.013574600219727
2018-08-03,25.146522521972656
2018-08-06,26.210124969482422
2018-08-07,25.83026695251465
2018-08-08,25.81127166748047
2018-08-09,25.545372009277344
2018-08-10,25.355445861816406
2018-08-13,25.31745719909668
2018-08-14,25.31745719909668
2018-08-16,25.31745719909668
2018-08-17,24.785661697387695
2018-08-20,25.0705509185791
2018-08-21,25.431419372558594
2018-08-22,24.99458122253418
2018-08-23,25.203502655029297
2018-08-24,24.899616241455078
2018-08-27,25.127531051635742
2018-08-28,24.633718490600586
2018-08-29,25.27947235107422
2018-08-30,25.925228118896484
2018-08-31,25.75429344177246
2018-09-03,25.6213436126709
2018-09-04,25.488393783569336
2018-09-05,25.41242218017578
2018-09-06,26.134153366088867
2018-09-07,26.210124969482422
2018-09-10,26.34307289123535
2018-09-11,26.551992416381836
2018-09-12,26.969833374023438
2018-09-13,27.045808792114258
2018-09-14,26.551992416381836
2018-09-17,26.83688735961914
2018-09-18,27.007822036743164
2018-09-19,27.235734939575195
2018-09-20,27.482643127441406
2018-09-21,27.520627975463867
2018-09-24,27.406673431396484
2018-09-25,27.387680053710938
2018-09-26,26.950841903686523
2018-09-27,27.197750091552734
2018-09-28,26.7799072265625
2018-10-01,27.273719787597656
2018-10-02,27.292715072631836
2018-10-03,27.50163459777832
2018-10-04,27.140771865844727
2018-10-05,26.096166610717773
2018-10-08,25.469402313232422
2018-10-09,25.165515899658203
2018-10-10,24.59572982788086
2018-10-11,23.911989212036133
2018-10-12,24.17789077758789
2018-10-15,23.323209762573242
2018-10-16,23.987960815429688
2018-10-17,24.310836791992188
2018-10-18,24.519760131835938
2018-10-19,24.34882164001465
2018-10-22,23.81702423095703
2018-10-23,23.019325256347656
2018-10-24,23.228248596191406
2018-10-25,23.608102798461914
2018-10-26,23.304216384887695
2018-10-29,24.139904022216797
2018-10-30,24.196880340576172
2018-10-31,24.21587562561035
2018-11-01,24.196880340576172
2018-11-02,24.17789077758789
2018-11-05,24.082923889160156
2018-11-06,24.044937133789062
2018-11-07,25.849260330200195
2018-11-08,26.115158081054688
2018-11-09,25.545372009277344
2018-11-12,24.880624771118164
2018-11-13,25.83026695251465
2018-11-14,25.640336990356445
2018-11-15,25.355445861816406
2018-11-16,25.52638053894043
2018-11-19,25.678325653076172
2018-11-20,24.614723205566406
2018-11-21,24.633718490600586
2018-11-22,24.310836791992188
2018-11-23,24.918609619140625
2018-11-26,25.18450927734375
2018-11-27,24.74767303466797
2018-11-28,24.48177719116211
2018-11-29,25.108537673950195
2018-11-30,24.899616241455078
2018-12-03,25.3934326171875
2018-12-04,25.792282104492188
2018-12-05,25.355445861816406
2018-12-06,24.17789077758789
2018-12-07,24.424795150756836
2018-12-10,23.6840763092041
2018-12-11,24.253860473632812
2018-12-12,24.690696716308594
2018-12-13,24.823644638061523
2018-12-14,24.291845321655273
2018-12-17,23.892993927001953
2018-12-18,23.874004364013672
2018-12-19,24.291845321655273
2018-12-20,23.987960815429688
2018-12-21,23.665082931518555
2018-12-27,24.139904022216797
2018-12-28,24.690696716308594
2019-01-02,25.013574600219727
2019-01-03,24.576738357543945
2019-01-04,25.640336990356445
2019-01-07,25.849260330200195
2019-01-08,26.115158081054688
2019-01-09,26.457029342651367
2019-01-10,26.267101287841797
2019-01-11,26.267101287841797
2019-01-14,25.83026695251465
2019-01-15,26.229114532470703
2019-01-16,26.191129684448242
2019-01-17,26.665950775146484
2019-01-18,26.8748722076416
2019-01-21,26.74192237854004
2019-01-22,26.72292709350586
2019-01-23,26.988832473754883
2019-01-24,26.89386558532715
2019-01-25,26.912858963012695
2019-01-28,27.026813507080078
2019-01-29,26.912858963012695
2019-01-30,26.74192237854004
2019-01-31,26.703937530517578
2019-02-01,26.570985794067383
2019-02-04,26.551992416381836
2019-02-05,26.589981079101562
2019-02-06,26.703937530517578
2019-02-07,26.495014190673828
2019-02-08,26.039186477661133
2019-02-11,26.476022720336914
2019-02-12,26.7799072265625
2019-02-13,25.6213436126709
2019-02-14,27.140771865844727
2019-02-15,27.254730224609375
2019-02-18,27.653579711914062
2019-02-19,27.235734939575195
2019-02-20,27.102787017822266
2019-02-21,27.197750091552734
2019-02-22,26.988832473754883
2019-02-25,27.349695205688477
2019-02-26,27.292715072631836
2019-02-27,26.950841903686523
2019-02-28,27.06479835510254
2019-03-01,27.06479835510254
2019-03-04,26.912858963012695
2019-03-05,27.159765243530273
2019-03-06,26.89386558532715
2019-03-07,26.514007568359375
2019-03-08,26.02019500732422
2019-03-11,26.191129684448242
2019-03-12,26.89386558532715
2019-03-13,26.495014190673828
2019-03-14,26.931852340698242
2019-03-15,27.12177848815918
2019-03-18,26.912858963012695
2019-03-19,27.273719787597656
2019-03-20,26.969833374023438
2019-03-21,27.71055793762207
2019-03-22,27.254730224609375
2019-03-25,26.969833374023438
2019-03-26,27.178756713867188
2019-03-27,26.85588264465332
2019-03-28,26.85588264465332
2019-03-29,27.61559295654297
2019-04-01,28.109407424926758
2019-04-02,28.584228515625
2019-04-03,29.36293601989746
2019-04-04,29.400917053222656
2019-04-05,29.628833770751953
2019-04-08,29.81876564025879
2019-04-09,29.87574005126953
2019-04-10,30.027687072753906
2019-04-11,30.255599975585938
2019-04-12,30.445526123046875
2019-04-15,30.958328247070312
2019-04-16,30.996322631835938
2019-04-17,31.14826011657715
2019-04-18,30.901357650756836
2019-04-23,31.186243057250977
