Date,SWSOLAR.NS
2021-02-04,250.60000610351562
2021-02-05,243.85000610351562
2021-02-08,242.0
2021-02-09,235.75
2021-02-10,239.8000030517578
2021-02-11,239.14999389648438
2021-02-12,253.89999389648438
2021-02-15,236.0
2021-02-16,229.6999969482422
2021-02-17,231.9499969482422
2021-02-18,227.6999969482422
2021-02-19,227.64999389648438
2021-02-22,227.85000610351562
2021-02-23,229.0
2021-02-24,229.5500030517578
2021-02-25,236.0500030517578
2021-02-26,227.85000610351562
2021-03-01,241.0500030517578
2021-03-02,245.3000030517578
2021-03-03,239.14999389648438
2021-03-04,242.35000610351562
2021-03-05,244.89999389648438
2021-03-08,243.60000610351562
2021-03-09,235.64999389648438
2021-03-10,268.6000061035156
2021-03-12,253.39999389648438
2021-03-15,277.20001220703125
2021-03-16,282.6000061035156
2021-03-17,263.8999938964844
2021-03-18,252.85000610351562
2021-03-19,262.25
2021-03-22,264.95001220703125
2021-03-23,315.1499938964844
2021-03-24,300.6499938964844
2021-03-25,272.25
2021-03-26,249.4499969482422
2021-03-30,251.75
2021-03-31,258.45001220703125
2021-04-01,279.3500061035156
2021-04-05,282.1000061035156
2021-04-06,277.20001220703125
2021-04-07,286.1000061035156
2021-04-08,310.25
2021-04-09,326.1000061035156
2021-04-12,302.54998779296875
2021-04-13,311.04998779296875
2021-04-15,305.8999938964844
2021-04-16,309.6499938964844
2021-04-19,303.1000061035156
2021-04-20,315.6000061035156
2021-04-22,319.0
2021-04-23,327.1000061035156
2021-04-26,323.3500061035156
2021-04-27,313.3999938964844
2021-04-28,310.8500061035156
2021-04-29,304.6000061035156
2021-04-30,301.0
2021-05-03,307.95001220703125
2021-05-04,310.1499938964844
2021-05-05,310.20001220703125
2021-05-06,307.70001220703125
2021-05-07,307.1499938964844
2021-05-10,304.6499938964844
2021-05-11,297.25
2021-05-12,283.1499938964844
2021-05-14,269.75
2021-05-17,241.4499969482422
2021-05-18,249.5500030517578
2021-05-19,251.1999969482422
2021-05-20,242.1999969482422
2021-05-21,242.14999389648438
2021-05-24,235.4499969482422
2021-05-25,232.60000610351562
2021-05-26,233.9499969482422
2021-05-27,231.35000610351562
2021-05-28,229.64999389648438
2021-05-31,226.5
2021-06-01,220.89999389648438
2021-06-02,233.35000610351562
2021-06-03,240.39999389648438
2021-06-04,241.5500030517578
2021-06-07,237.35000610351562
2021-06-08,238.3000030517578
2021-06-09,238.0500030517578
2021-06-10,238.60000610351562
2021-06-11,244.25
2021-06-14,240.0500030517578
2021-06-15,239.64999389648438
2021-06-16,236.35000610351562
2021-06-17,243.0500030517578
2021-06-18,239.39999389648438
2021-06-21,236.39999389648438
2021-06-22,251.14999389648438
2021-06-23,247.25
2021-06-24,244.5
2021-06-25,253.6999969482422
2021-06-28,263.6000061035156
2021-06-29,262.45001220703125
2021-06-30,272.04998779296875
2021-07-01,266.70001220703125
2021-07-02,287.1499938964844
2021-07-05,283.25
2021-07-06,272.45001220703125
2021-07-07,273.54998779296875
2021-07-08,272.0
2021-07-09,270.25
2021-07-12,271.29998779296875
2021-07-13,272.20001220703125
2021-07-14,284.04998779296875
2021-07-15,280.0
2021-07-16,282.25
2021-07-19,275.29998779296875
2021-07-20,265.20001220703125
2021-07-22,282.6000061035156
2021-07-23,278.29998779296875
2021-07-26,275.5
2021-07-27,290.70001220703125
2021-07-28,281.75
2021-07-29,293.1499938964844
2021-07-30,285.3999938964844
2021-08-02,288.54998779296875
2021-08-03,300.20001220703125
2021-08-04,291.3999938964844
2021-08-05,284.95001220703125
2021-08-06,284.8999938964844
2021-08-09,280.95001220703125
2021-08-10,267.45001220703125
2021-08-11,267.8500061035156
2021-08-12,278.20001220703125
2021-08-13,270.54998779296875
2021-08-16,265.3500061035156
2021-08-17,263.5
2021-08-18,276.45001220703125
2021-08-20,266.6499938964844
2021-08-23,259.75
2021-08-24,275.8500061035156
2021-08-25,284.04998779296875
2021-08-26,311.45001220703125
2021-08-27,314.8999938964844
2021-08-30,321.6000061035156
2021-08-31,311.75
2021-09-01,314.6000061035156
2021-09-02,331.54998779296875
2021-09-03,325.1499938964844
2021-09-06,326.54998779296875
2021-09-07,348.25
2021-09-08,348.6499938964844
2021-09-09,350.29998779296875
2021-09-13,358.95001220703125
2021-09-14,361.29998779296875
2021-09-15,360.75
2021-09-16,351.45001220703125
2021-09-17,363.54998779296875
2021-09-20,356.5
2021-09-21,362.70001220703125
2021-09-22,370.54998779296875
2021-09-23,368.1000061035156
2021-09-24,355.25
2021-09-27,387.3500061035156
2021-09-28,387.3999938964844
2021-09-29,414.3500061035156
2021-09-30,400.0
2021-10-01,403.95001220703125
2021-10-04,402.95001220703125
2021-10-05,411.25
2021-10-06,391.1499938964844
2021-10-07,404.8500061035156
2021-10-08,435.04998779296875
2021-10-11,459.8999938964844
2021-10-12,469.5
2021-10-13,461.3999938964844
2021-10-14,438.54998779296875
2021-10-18,444.8999938964844
2021-10-19,428.04998779296875
2021-10-20,418.0
2021-10-21,405.3500061035156
2021-10-22,405.3500061035156
2021-10-25,400.1499938964844
2021-10-26,420.95001220703125
2021-10-27,409.20001220703125
2021-10-28,415.54998779296875
2021-10-29,434.45001220703125
2021-11-01,443.79998779296875
2021-11-02,444.3500061035156
2021-11-03,438.1499938964844
2021-11-04,448.95001220703125
2021-11-08,453.70001220703125
2021-11-09,443.20001220703125
2021-11-10,438.70001220703125
2021-11-11,437.8500061035156
2021-11-12,433.45001220703125
2021-11-15,414.3500061035156
2021-11-16,409.70001220703125
2021-11-17,410.79998779296875
2021-11-18,399.04998779296875
2021-11-22,401.04998779296875
2021-11-23,412.45001220703125
2021-11-24,403.29998779296875
2021-11-25,400.54998779296875
2021-11-26,401.6499938964844
2021-11-29,382.6000061035156
2021-11-30,399.70001220703125
2021-12-01,396.6000061035156
2021-12-02,396.3500061035156
2021-12-03,396.95001220703125
2021-12-06,391.54998779296875
2021-12-07,386.6499938964844
2021-12-08,388.04998779296875
2021-12-09,398.54998779296875
2021-12-10,391.8500061035156
2021-12-13,389.45001220703125
2021-12-14,384.45001220703125
2021-12-15,386.95001220703125
2021-12-16,389.45001220703125
2021-12-17,384.8999938964844
2021-12-20,377.04998779296875
2021-12-21,378.0
2021-12-22,379.95001220703125
2021-12-23,378.04998779296875
2021-12-24,381.29998779296875
2021-12-27,379.6000061035156
2021-12-28,380.6499938964844
2021-12-29,378.8999938964844
2021-12-30,382.70001220703125
2021-12-31,382.3999938964844
2022-01-03,386.0
2022-01-04,383.5
2022-01-05,382.25
2022-01-06,377.5
2022-01-07,377.20001220703125
2022-01-10,378.1000061035156
2022-01-11,376.20001220703125
2022-01-12,374.0
2022-01-13,391.8999938964844
2022-01-14,409.6499938964844
2022-01-17,417.75
2022-01-18,395.29998779296875
2022-01-19,404.20001220703125
2022-01-20,405.75
2022-01-21,396.6499938964844
2022-01-24,377.75
2022-01-25,383.25
2022-01-27,389.70001220703125
2022-01-28,385.3500061035156
2022-01-31,394.3500061035156
2022-02-01,398.1000061035156
2022-02-02,400.6000061035156
2022-02-03,395.1499938964844
2022-02-04,387.6000061035156
2022-02-07,377.8999938964844
2022-02-08,374.6499938964844
2022-02-09,374.5
2022-02-10,372.04998779296875
2022-02-11,371.25
2022-02-14,355.70001220703125
2022-02-15,363.25
2022-02-16,359.79998779296875
2022-02-17,353.95001220703125
2022-02-18,347.45001220703125
2022-02-21,331.1499938964844
2022-02-22,328.29998779296875
2022-02-23,327.8500061035156
2022-02-24,297.95001220703125
2022-02-25,321.70001220703125
2022-02-28,319.29998779296875
2022-03-02,320.0
2022-03-03,320.0
2022-03-04,311.5
2022-03-07,302.20001220703125
2022-03-08,311.79998779296875
2022-03-09,324.45001220703125
2022-03-10,331.3999938964844
2022-03-11,334.1499938964844
2022-03-14,329.6000061035156
2022-03-15,324.6499938964844
2022-03-16,325.75
2022-03-17,325.8999938964844
2022-03-21,324.70001220703125
2022-03-22,316.8999938964844
2022-03-23,312.6499938964844
2022-03-24,315.04998779296875
2022-03-25,306.20001220703125
2022-03-28,299.45001220703125
2022-03-29,314.6499938964844
2022-03-30,319.6000061035156
2022-03-31,318.04998779296875
2022-04-01,332.25
2022-04-04,346.6499938964844
2022-04-05,358.70001220703125
2022-04-06,357.6000061035156
2022-04-07,344.75
2022-04-08,367.3500061035156
2022-04-11,358.6499938964844
2022-04-12,349.20001220703125
2022-04-13,361.8999938964844
2022-04-18,377.45001220703125
2022-04-19,359.8500061035156
2022-04-20,373.54998779296875
2022-04-21,377.3999938964844
2022-04-22,378.95001220703125
2022-04-25,368.1000061035156
2022-04-26,366.20001220703125
2022-04-27,375.5
2022-04-28,384.75
2022-04-29,381.54998779296875
2022-05-02,380.70001220703125
2022-05-04,369.70001220703125
2022-05-05,363.0
2022-05-06,353.5
2022-05-09,343.04998779296875
2022-05-10,334.5
2022-05-11,319.54998779296875
2022-05-12,321.54998779296875
2022-05-13,324.54998779296875
2022-05-16,321.54998779296875
2022-05-17,333.5
2022-05-18,328.6000061035156
2022-05-19,313.75
2022-05-20,325.54998779296875
2022-05-23,321.3500061035156
2022-05-24,325.3500061035156
2022-05-25,320.25
2022-05-26,318.45001220703125
2022-05-27,321.3500061035156
2022-05-30,326.5
2022-05-31,328.5
2022-06-01,326.70001220703125
2022-06-02,334.45001220703125
2022-06-03,327.54998779296875
2022-06-06,335.79998779296875
2022-06-07,324.1000061035156
2022-06-08,321.54998779296875
2022-06-09,329.5
2022-06-10,325.3500061035156
2022-06-13,318.20001220703125
2022-06-14,311.6499938964844
2022-06-15,311.20001220703125
2022-06-16,298.6499938964844
2022-06-17,289.45001220703125
2022-06-20,282.1499938964844
2022-06-21,289.25
2022-06-22,282.70001220703125
2022-06-23,282.3999938964844
2022-06-24,292.54998779296875
2022-06-27,294.3999938964844
2022-06-28,298.0
2022-06-29,307.6000061035156
2022-06-30,296.6000061035156
2022-07-01,297.20001220703125
2022-07-04,297.8500061035156
2022-07-05,304.25
2022-07-06,310.95001220703125
2022-07-07,308.5
2022-07-08,305.8500061035156
2022-07-11,306.6000061035156
2022-07-12,309.1000061035156
2022-07-13,288.8999938964844
2022-07-14,288.54998779296875
2022-07-15,282.29998779296875
2022-07-18,291.95001220703125
2022-07-19,290.79998779296875
2022-07-20,289.54998779296875
2022-07-21,288.8999938964844
2022-07-22,288.5
2022-07-25,284.29998779296875
2022-07-26,278.79998779296875
2022-07-27,274.45001220703125
2022-07-28,279.1499938964844
2022-07-29,285.3999938964844
2022-08-01,290.1499938964844
2022-08-02,301.5
2022-08-03,296.1000061035156
2022-08-04,294.25
2022-08-05,293.20001220703125
2022-08-08,294.0
2022-08-10,298.1499938964844
2022-08-11,289.0
2022-08-12,279.6499938964844
2022-08-16,281.8500061035156
2022-08-17,292.8500061035156
2022-08-18,290.04998779296875
2022-08-19,285.3500061035156
2022-08-22,280.8999938964844
2022-08-23,292.70001220703125
2022-08-24,298.3500061035156
2022-08-25,293.3500061035156
2022-08-26,292.25
2022-08-29,297.3999938964844
2022-08-30,297.5
2022-09-01,301.5
2022-09-02,302.8500061035156
2022-09-05,300.6499938964844
2022-09-06,306.70001220703125
2022-09-07,305.29998779296875
2022-09-08,306.29998779296875
2022-09-09,301.25
2022-09-12,297.29998779296875
2022-09-13,300.45001220703125
2022-09-14,295.25
2022-09-15,299.0
2022-09-16,290.0
2022-09-19,287.3500061035156
2022-09-20,303.1000061035156
2022-09-21,320.5
2022-09-22,329.1499938964844
2022-09-23,337.1000061035156
2022-09-26,313.1000061035156
2022-09-27,317.6000061035156
2022-09-28,313.04998779296875
2022-09-29,309.45001220703125
2022-09-30,309.70001220703125
2022-10-03,304.8999938964844
2022-10-04,308.54998779296875
2022-10-06,309.6499938964844
2022-10-07,309.20001220703125
2022-10-10,305.70001220703125
2022-10-11,296.3999938964844
2022-10-12,303.04998779296875
2022-10-13,292.20001220703125
2022-10-14,295.79998779296875
2022-10-17,290.6499938964844
2022-10-18,291.6000061035156
2022-10-19,295.29998779296875
2022-10-20,295.75
2022-10-21,295.20001220703125
2022-10-24,297.1499938964844
2022-10-25,296.79998779296875
2022-10-27,294.29998779296875
2022-10-28,290.0
2022-10-31,288.1499938964844
2022-11-01,288.70001220703125
2022-11-02,287.54998779296875
2022-11-03,287.6499938964844
2022-11-04,288.1000061035156
2022-11-07,287.3999938964844
2022-11-09,286.25
2022-11-10,279.6499938964844
2022-11-11,294.1499938964844
2022-11-14,287.1499938964844
2022-11-15,284.75
2022-11-16,282.3500061035156
2022-11-17,285.0
2022-11-18,277.3500061035156
2022-11-21,276.6499938964844
2022-11-22,275.29998779296875
2022-11-23,276.1000061035156
2022-11-24,276.1000061035156
2022-11-25,280.70001220703125
2022-11-28,284.29998779296875
2022-11-29,289.8999938964844
2022-11-30,292.75
2022-12-01,288.5
2022-12-02,288.75
2022-12-05,288.29998779296875
2022-12-06,286.8500061035156
2022-12-07,294.79998779296875
2022-12-08,298.04998779296875
2022-12-09,288.1499938964844
2022-12-12,289.1000061035156
2022-12-13,294.54998779296875
2022-12-14,298.8999938964844
2022-12-15,296.6000061035156
2022-12-16,288.75
2022-12-19,283.5
2022-12-20,273.3999938964844
2022-12-21,267.3500061035156
2022-12-22,263.8500061035156
2022-12-23,259.1499938964844
2022-12-26,263.1499938964844
2022-12-27,270.1000061035156
2022-12-28,267.6499938964844
2022-12-29,266.70001220703125
2022-12-30,267.25
2023-01-02,270.1499938964844
2023-01-03,270.3500061035156
2023-01-04,274.3500061035156
2023-01-05,273.79998779296875
2023-01-06,267.04998779296875
2023-01-09,269.70001220703125
2023-01-10,268.04998779296875
2023-01-11,268.8500061035156
2023-01-12,270.1000061035156
2023-01-13,269.29998779296875
2023-01-16,265.6000061035156
2023-01-17,262.5
2023-01-18,262.70001220703125
2023-01-19,263.79998779296875
2023-01-20,272.6000061035156
2023-01-23,267.70001220703125
2023-01-24,269.8500061035156
2023-01-25,270.8999938964844
2023-01-27,271.0
2023-01-30,273.04998779296875
2023-01-31,286.25
2023-02-01,283.45001220703125
2023-02-02,278.0
2023-02-03,286.8999938964844
2023-02-06,296.1499938964844
2023-02-07,296.8500061035156
2023-02-08,299.1000061035156
2023-02-09,300.8999938964844
2023-02-10,298.25
2023-02-13,299.29998779296875
2023-02-14,300.04998779296875
2023-02-15,305.45001220703125
2023-02-16,297.3999938964844
2023-02-17,298.20001220703125
2023-02-20,293.95001220703125
2023-02-21,298.04998779296875
2023-02-22,294.95001220703125
2023-02-23,300.3500061035156
2023-02-24,295.95001220703125
2023-02-27,295.04998779296875
2023-02-28,292.1000061035156
2023-03-01,294.8999938964844
2023-03-02,295.20001220703125
2023-03-03,301.29998779296875
2023-03-06,301.5
2023-03-08,314.0
2023-03-09,325.54998779296875
2023-03-10,331.25
2023-03-13,316.75
2023-03-14,312.29998779296875
2023-03-15,311.95001220703125
2023-03-16,307.8999938964844
2023-03-17,312.29998779296875
2023-03-20,299.3999938964844
2023-03-21,319.25
2023-03-22,320.5
2023-03-23,311.20001220703125
2023-03-24,308.75
2023-03-27,304.8999938964844
2023-03-28,301.1499938964844
2023-03-29,308.75
2023-03-31,291.6000061035156
2023-04-03,299.54998779296875
2023-04-05,298.6000061035156
2023-04-06,302.70001220703125
2023-04-10,303.04998779296875
2023-04-11,300.29998779296875
2023-04-12,299.8500061035156
2023-04-13,298.6000061035156
2023-04-17,297.79998779296875
2023-04-18,303.79998779296875
2023-04-19,305.6000061035156
2023-04-20,307.1499938964844
2023-04-21,296.6000061035156
2023-04-24,305.6499938964844
2023-04-25,299.54998779296875
2023-04-26,293.79998779296875
2023-04-27,293.5
2023-04-28,297.04998779296875
2023-05-02,295.6499938964844
2023-05-03,296.8500061035156
2023-05-04,294.5
2023-05-05,293.20001220703125
2023-05-08,297.0
2023-05-09,295.3999938964844
2023-05-10,296.0
2023-05-11,296.1499938964844
2023-05-12,293.70001220703125
2023-05-15,289.3500061035156
2023-05-16,291.0
2023-05-17,293.6000061035156
2023-05-18,289.3999938964844
2023-05-19,286.8999938964844
2023-05-22,285.6499938964844
2023-05-23,285.70001220703125
2023-05-24,281.1499938964844
2023-05-25,278.8500061035156
2023-05-26,278.6499938964844
2023-05-29,278.6000061035156
2023-05-30,290.8500061035156
2023-05-31,285.3999938964844
2023-06-01,286.75
2023-06-02,288.6499938964844
2023-06-05,294.3999938964844
2023-06-06,318.6000061035156
2023-06-07,315.6000061035156
2023-06-08,314.1499938964844
2023-06-09,314.79998779296875
2023-06-12,311.29998779296875
2023-06-13,315.79998779296875
2023-06-14,318.79998779296875
2023-06-15,314.6000061035156
2023-06-16,311.25
2023-06-19,305.75
2023-06-20,303.95001220703125
2023-06-21,309.0
2023-06-22,298.0
2023-06-23,289.1499938964844
2023-06-26,294.8500061035156
2023-06-27,293.6000061035156
2023-06-28,289.54998779296875
2023-06-30,289.25
2023-07-03,291.0
2023-07-04,288.6499938964844
2023-07-05,289.79998779296875
2023-07-06,291.1000061035156
2023-07-07,286.95001220703125
2023-07-10,288.45001220703125
2023-07-11,287.54998779296875
2023-07-12,286.54998779296875
2023-07-13,291.8500061035156
2023-07-14,288.3500061035156
2023-07-17,333.5
2023-07-18,332.04998779296875
2023-07-19,354.1000061035156
2023-07-20,362.20001220703125
2023-07-21,365.04998779296875
2023-07-24,364.70001220703125
2023-07-25,364.1499938964844
2023-07-26,363.8999938964844
2023-07-27,365.3500061035156
2023-07-28,387.54998779296875
2023-07-31,401.04998779296875
2023-08-01,394.0
