Date,BK
2016-06-07,32.987335205078125
2016-06-08,33.00303268432617
2016-06-09,32.68132019042969
2016-06-10,32.35961151123047
2016-06-13,32.13990783691406
2016-06-14,31.504329681396484
2016-06-15,31.590641021728516
2016-06-16,31.512163162231445
2016-06-17,31.43370246887207
2016-06-20,31.7161865234375
2016-06-21,31.731874465942383
2016-06-22,31.857419967651367
2016-06-23,32.595008850097656
2016-06-24,29.809444427490234
2016-06-27,28.153806686401367
2016-06-28,28.867849349975586
2016-06-29,29.817293167114258
2016-06-30,30.48426055908203
2016-07-01,29.848676681518555
2016-07-05,29.134628295898438
2016-07-06,29.275876998901367
2016-07-07,29.62896728515625
2016-07-08,30.2017765045166
2016-07-11,30.28023910522461
2016-07-12,30.89227867126465
2016-07-13,30.92367935180664
2016-07-14,31.143383026123047
2016-07-15,31.22183609008789
2016-07-18,31.331703186035156
2016-07-19,31.159072875976562
2016-07-20,31.394458770751953
2016-07-21,30.288095474243164
2016-07-22,30.751049041748047
2016-07-25,30.64119529724121
2016-07-26,31.072755813598633
2016-07-27,31.331703186035156
2016-07-28,31.253225326538086
2016-07-29,31.06402015686035
2016-08-01,30.906330108642578
2016-08-02,30.590957641601562
2016-08-03,30.922109603881836
2016-08-04,30.701326370239258
2016-08-05,31.93128204345703
2016-08-08,32.00223159790039
2016-08-09,31.757822036743164
2016-08-10,31.41091537475586
2016-08-11,31.568599700927734
2016-08-12,31.324193954467773
2016-08-15,31.663209915161133
2016-08-16,31.5291805267334
2016-08-17,31.702634811401367
2016-08-18,31.726289749145508
2016-08-19,31.734174728393555
2016-08-22,31.678985595703125
2016-08-23,31.734174728393555
2016-08-24,31.76570701599121
2016-08-25,31.95492172241211
2016-08-26,32.20722198486328
2016-08-29,32.530487060546875
2016-08-30,32.885276794433594
2016-08-31,32.85374069213867
2016-09-01,32.69605255126953
2016-09-02,32.83797836303711
2016-09-06,32.70393753051758
2016-09-07,32.55413818359375
2016-09-08,32.672401428222656
2016-09-09,32.27029037475586
2016-09-12,32.68815612792969
2016-09-13,32.120506286621094
2016-09-14,31.962804794311523
2016-09-15,32.20722198486328
2016-09-16,31.584373474121094
2016-09-19,31.608022689819336
2016-09-20,31.678985595703125
2016-09-21,31.947044372558594
2016-09-22,31.813013076782227
2016-09-23,31.694744110107422
2016-09-26,31.182273864746094
2016-09-27,31.142845153808594
2016-09-28,31.142845153808594
2016-09-29,30.795944213867188
2016-09-30,31.442461013793945
2016-10-03,31.29265594482422
2016-10-04,31.694744110107422
2016-10-05,32.19146728515625
2016-10-06,32.112606048583984
2016-10-07,31.986474990844727
2016-10-10,32.073204040527344
2016-10-11,31.497642517089844
2016-10-12,31.631671905517578
2016-10-13,30.819602966308594
2016-10-14,31.119205474853516
2016-10-17,30.985172271728516
2016-10-18,31.56071662902832
2016-10-19,31.87608528137207
2016-10-20,33.311031341552734
2016-10-21,33.9417610168457
2016-10-24,34.2255973815918
2016-10-25,34.217716217041016
2016-10-26,34.3832893371582
2016-10-27,34.45424270629883
2016-10-28,34.446327209472656
2016-10-31,34.26419448852539
2016-11-01,34.36714553833008
2016-11-02,33.94745635986328
2016-11-03,34.08206558227539
2016-11-04,34.04246139526367
2016-11-07,34.866024017333984
2016-11-08,34.747249603271484
2016-11-09,36.06174087524414
2016-11-10,36.59228515625
2016-11-11,37.004058837890625
2016-11-14,37.63756561279297
2016-11-15,37.954307556152344
2016-11-16,37.25746154785156
2016-11-17,37.692989349365234
2016-11-18,37.5662841796875
2016-11-21,37.55045700073242
2016-11-22,37.415836334228516
2016-11-23,37.59005355834961
2016-11-25,37.59005355834961
2016-11-28,37.24162292480469
2016-11-29,37.25746154785156
2016-11-30,37.55045700073242
2016-12-01,38.48484802246094
2016-12-02,37.73257827758789
2016-12-05,37.89887619018555
2016-12-06,38.0018196105957
2016-12-07,38.44526672363281
2016-12-08,38.936222076416016
2016-12-09,38.50069808959961
2016-12-12,38.18394088745117
2016-12-13,38.231468200683594
2016-12-14,38.065162658691406
2016-12-15,38.28689193725586
2016-12-16,37.66130447387695
2016-12-19,37.4395866394043
2016-12-20,37.756324768066406
2016-12-21,37.65339660644531
2016-12-22,37.70090866088867
2016-12-23,37.677154541015625
2016-12-27,37.79592514038086
2016-12-28,37.73257827758789
2016-12-29,37.48710250854492
2016-12-30,37.51877975463867
2017-01-03,37.978057861328125
2017-01-04,38.57195281982422
2017-01-05,38.08100891113281
2017-01-06,38.144351959228516
2017-01-09,37.72466278076172
2017-01-10,37.78800582885742
2017-01-11,38.033477783203125
2017-01-12,37.582130432128906
2017-01-13,37.803855895996094
2017-01-17,36.76649475097656
2017-01-18,36.608123779296875
2017-01-19,35.50743103027344
2017-01-20,35.28570556640625
2017-01-23,34.739322662353516
2017-01-24,35.341148376464844
2017-01-25,35.5628662109375
2017-01-26,35.61038589477539
2017-01-27,35.61037826538086
2017-01-30,35.522891998291016
2017-01-31,35.57061004638672
2017-02-01,35.801231384277344
2017-02-02,35.62626647949219
2017-02-03,36.31812286376953
2017-02-06,36.31017303466797
2017-02-07,36.14316940307617
2017-02-08,35.89664840698242
2017-02-09,36.18293762207031
2017-02-10,36.23065948486328
2017-02-13,36.67597198486328
2017-02-14,37.232643127441406
2017-02-15,37.71772384643555
2017-02-16,37.431453704833984
2017-02-17,37.48710632324219
2017-02-21,37.77339172363281
2017-02-22,37.60639572143555
2017-02-23,37.64616394042969
2017-02-24,37.44735336303711
2017-02-27,37.463260650634766
2017-02-28,37.48710632324219
2017-03-01,38.56863021850586
2017-03-02,38.16305160522461
2017-03-03,38.13124084472656
2017-03-06,38.09148025512695
2017-03-07,37.908592224121094
2017-03-08,38.322113037109375
2017-03-09,38.1153450012207
2017-03-10,38.30620193481445
2017-03-13,38.44933319091797
2017-03-14,38.377784729003906
2017-03-15,38.433433532714844
2017-03-16,38.544776916503906
2017-03-17,38.09943771362305
2017-03-20,37.54277801513672
2017-03-21,36.914554595947266
2017-03-22,36.70778274536133
2017-03-23,36.80321502685547
2017-03-24,36.779354095458984
2017-03-27,36.779354095458984
2017-03-28,37.37577819824219
2017-03-29,37.15312194824219
2017-03-30,37.79726028442383
2017-03-31,37.558677673339844
2017-04-03,37.47917175292969
2017-04-04,37.351924896240234
2017-04-05,37.37577819824219
2017-04-06,37.62229537963867
2017-04-07,37.49505615234375
2017-04-10,37.423492431640625
2017-04-11,37.58253860473633
2017-04-12,37.288307189941406
2017-04-13,36.914554595947266
2017-04-17,37.415550231933594
2017-04-18,37.288307189941406
2017-04-19,37.26445007324219
2017-04-20,37.09744644165039
2017-04-21,37.176971435546875
2017-04-24,37.81315612792969
2017-04-25,37.558677673339844
2017-04-26,37.49505615234375
2017-04-27,37.55072784423828
2017-04-28,37.574684143066406
2017-05-01,37.670501708984375
2017-05-02,37.622589111328125
2017-05-03,37.846160888671875
2017-05-04,38.01382064819336
2017-05-05,38.04576873779297
2017-05-08,38.069705963134766
2017-05-09,37.622589111328125
2017-05-10,37.654537200927734
2017-05-11,37.47088623046875
2017-05-12,37.335147857666016
2017-05-15,37.6146125793457
2017-05-16,37.670501708984375
2017-05-17,36.95988082885742
2017-05-18,36.88801956176758
2017-05-19,37.159488677978516
2017-05-22,37.367088317871094
2017-05-23,37.550724029541016
2017-05-24,37.49483108520508
2017-05-25,37.83018493652344
2017-05-26,37.854156494140625
2017-05-30,37.60662078857422
2017-05-31,37.622589111328125
2017-06-01,37.862125396728516
2017-06-02,37.933982849121094
2017-06-05,37.957942962646484
2017-06-06,37.71041488647461
2017-06-07,38.24536895751953
2017-06-08,38.63661575317383
2017-06-09,39.44303512573242
2017-06-12,39.20349884033203
2017-06-13,39.57876968383789
2017-06-14,39.73847198486328
2017-06-15,39.7464485168457
2017-06-16,39.83427429199219
2017-06-19,40.145668029785156
2017-06-20,39.810325622558594
2017-06-21,39.59474563598633
2017-06-22,39.56279373168945
2017-06-23,39.259395599365234
2017-06-26,39.56279373168945
2017-06-27,39.66659927368164
2017-06-28,40.40116500854492
2017-06-29,40.728538513183594
2017-06-30,40.73650360107422
2017-07-03,41.38324737548828
2017-07-05,41.73456573486328
2017-07-06,40.9041862487793
2017-07-07,41.31937789916992
2017-07-10,41.423179626464844
2017-07-11,41.09581756591797
2017-07-12,41.07984161376953
2017-07-13,41.56690216064453
2017-07-14,41.80642318725586
2017-07-17,42.59688186645508
2017-07-18,42.740596771240234
2017-07-19,42.36533737182617
2017-07-20,43.044002532958984
2017-07-21,42.60487747192383
2017-07-24,42.69269561767578
2017-07-25,42.900299072265625
2017-07-26,42.62881851196289
2017-07-27,42.20564651489258
2017-07-28,42.23774337768555
2017-07-31,42.53450012207031
2017-08-01,43.079925537109375
2017-08-02,43.24034118652344
2017-08-03,43.16815185546875
2017-08-04,43.32855224609375
2017-08-07,43.079925537109375
2017-08-08,43.14408493041992
2017-08-09,43.3446159362793
2017-08-10,41.66826248168945
2017-08-11,41.86075210571289
2017-08-14,42.374088287353516
2017-08-15,42.63075637817383
2017-08-16,42.414188385009766
2017-08-17,41.54794692993164
2017-08-18,41.788578033447266
2017-08-21,41.86075210571289
2017-08-22,42.23774337768555
2017-08-23,42.32596969604492
2017-08-24,42.34200668334961
2017-08-25,42.22970962524414
2017-08-28,41.924922943115234
2017-08-29,41.78054428100586
2017-08-30,41.99711227416992
2017-08-31,41.93294906616211
2017-09-01,41.97304916381836
2017-09-05,41.06669998168945
2017-09-06,41.12284851074219
2017-09-07,40.32876968383789
2017-09-08,40.449100494384766
2017-09-11,41.33137893676758
2017-09-12,41.70033264160156
2017-09-13,41.37949752807617
2017-09-14,41.01055145263672
2017-09-15,41.35544204711914
2017-09-18,41.467735290527344
2017-09-19,41.740440368652344
2017-09-20,42.02919387817383
2017-09-21,42.04524612426758
2017-09-22,42.00513458251953
2017-09-25,41.8687744140625
2017-09-26,41.80461120605469
2017-09-27,42.31793975830078
2017-09-28,42.51845932006836
2017-09-29,42.52648162841797
2017-10-02,43.03179168701172
2017-10-03,43.1521110534668
2017-10-04,43.1521110534668
2017-10-05,43.65741729736328
2017-10-06,43.68950271606445
2017-10-09,43.577213287353516
2017-10-10,43.841896057128906
2017-10-11,44.01836013793945
2017-10-12,43.906063079833984
2017-10-13,43.849918365478516
2017-10-16,43.882015228271484
2017-10-17,43.28044891357422
2017-10-18,43.68148422241211
2017-10-19,42.3901252746582
2017-10-20,42.606685638427734
2017-10-23,42.1174201965332
2017-10-24,42.414188385009766
2017-10-25,41.50783920288086
2017-10-26,41.88481140136719
2017-10-27,41.820648193359375
2017-10-30,41.619197845458984
2017-10-31,41.458038330078125
2017-11-01,41.619197845458984
2017-11-02,41.41775131225586
2017-11-03,41.36133575439453
2017-11-06,41.37746810913086
2017-11-07,41.15183639526367
2017-11-08,41.27271270751953
2017-11-09,40.950401306152344
2017-11-10,41.03902816772461
2017-11-13,41.111549377441406
2017-11-14,41.78035354614258
2017-11-15,41.85288619995117
2017-11-16,42.0865592956543
2017-11-17,42.27995300292969
2017-11-20,42.320247650146484
2017-11-21,42.23966598510742
2017-11-22,42.24773025512695
2017-11-24,42.0865592956543
2017-11-27,42.046268463134766
2017-11-28,42.811771392822266
2017-11-29,43.84318161010742
2017-11-30,44.109100341796875
2017-12-01,43.87541961669922
2017-12-04,44.29442596435547
2017-12-05,43.85930252075195
2017-12-06,43.5289192199707
2017-12-07,43.69009017944336
2017-12-08,44.05268859863281
2017-12-11,43.947940826416016
2017-12-12,44.29442596435547
2017-12-13,43.81901931762695
2017-12-14,43.5289192199707
2017-12-15,43.67396926879883
2017-12-18,43.851253509521484
2017-12-19,43.67396926879883
2017-12-20,43.4725227355957
2017-12-21,43.80290603637695
2017-12-22,43.5128173828125
2017-12-26,43.35971450805664
2017-12-27,43.38388442993164
2017-12-28,43.60951232910156
2017-12-29,43.40001678466797
2018-01-02,43.367767333984375
2018-01-03,43.633689880371094
2018-01-04,44.06881332397461
2018-01-05,44.18162536621094
2018-01-08,44.36695861816406
2018-01-09,44.76985168457031
2018-01-10,46.171932220458984
2018-01-11,46.5989990234375
2018-01-12,47.07440948486328
2018-01-16,46.365318298339844
2018-01-17,46.64734649658203
2018-01-18,44.60063171386719
2018-01-19,45.61592483520508
2018-01-22,46.51036071777344
2018-01-23,46.51036071777344
2018-01-24,46.550655364990234
2018-01-25,45.809329986572266
2018-01-26,46.5587158203125
2018-01-29,46.54253387451172
2018-01-30,45.8790283203125
2018-01-31,45.8790283203125
2018-02-01,46.52635192871094
2018-02-02,45.57963562011719
2018-02-05,44.00178146362305
2018-02-06,44.89995193481445
2018-02-07,44.77857971191406
2018-02-08,43.119808197021484
2018-02-09,43.7590446472168
2018-02-12,44.18788528442383
2018-02-13,44.34971237182617
2018-02-14,45.29643249511719
2018-02-15,45.44207763671875
2018-02-16,45.514892578125
2018-02-20,45.6524543762207
2018-02-21,45.676727294921875
2018-02-22,45.231693267822266
2018-02-23,46.04084396362305
2018-02-26,47.07657241821289
2018-02-27,46.92283248901367
2018-02-28,46.14603805541992
2018-03-01,44.916133880615234
2018-03-02,44.8028450012207
2018-03-05,45.64435958862305
2018-03-06,46.016571044921875
2018-03-07,46.04084396362305
2018-03-08,45.061771392822266
2018-03-09,46.30787658691406
2018-03-12,45.668636322021484
2018-03-13,45.280242919921875
2018-03-14,44.39826965332031
2018-03-15,44.382083892822266
2018-03-16,44.50345230102539
2018-03-19,43.96941375732422
2018-03-20,44.04224395751953
2018-03-21,44.18788528442383
2018-03-22,42.09217834472656
2018-03-23,41.04836654663086
2018-03-26,42.18928527832031
2018-03-27,41.040287017822266
2018-03-28,40.95127868652344
2018-03-29,41.6956901550293
2018-04-02,40.579071044921875
2018-04-03,41.258766174316406
2018-04-04,41.65523910522461
2018-04-05,41.85752868652344
2018-04-06,40.74089431762695
2018-04-09,40.878448486328125
2018-04-10,41.57432174682617
2018-04-11,41.22639465332031
2018-04-12,42.0840950012207
2018-04-13,41.728065490722656
2018-04-16,42.067909240722656
2018-04-17,42.229732513427734
2018-04-18,42.286376953125
2018-04-19,44.69766616821289
2018-04-20,44.84330368041992
2018-04-23,45.09413528442383
2018-04-24,44.81902313232422
2018-04-25,44.82712173461914
2018-04-26,44.8594970703125
2018-04-27,44.76239776611328
2018-04-30,44.299156188964844
2018-05-01,44.03911209106445
2018-05-02,43.87656784057617
2018-05-03,43.762786865234375
2018-05-04,44.28290557861328
2018-05-07,45.17686462402344
2018-05-08,45.5750732421875
2018-05-09,46.20895767211914
2018-05-10,46.54216384887695
2018-05-11,46.469024658203125
2018-05-14,46.5665397644043
2018-05-15,46.233333587646484
2018-05-16,46.371498107910156
2018-05-17,46.550289154052734
2018-05-18,46.290225982666016
2018-05-21,46.90785598754883
2018-05-22,46.802207946777344
2018-05-23,46.688446044921875
2018-05-24,46.51777648925781
2018-05-25,46.32273483276367
2018-05-29,44.85178756713867
2018-05-30,45.02245330810547
2018-05-31,44.494197845458984
2018-06-01,44.98180389404297
2018-06-04,45.323143005371094
2018-06-05,45.17686462402344
2018-06-06,45.97328186035156
2018-06-07,46.85096740722656
2018-06-08,46.77783203125
2018-06-11,46.89160919189453
2018-06-12,46.867225646972656
2018-06-13,46.58278274536133
2018-06-14,46.160194396972656
2018-06-15,46.265846252441406
2018-06-18,46.51777648925781
2018-06-19,46.59905242919922
2018-06-20,46.62343215942383
2018-06-21,46.44464111328125
2018-06-22,46.11956024169922
2018-06-25,45.24187469482422
2018-06-26,44.84366226196289
2018-06-27,44.0472412109375
2018-06-28,44.128501892089844
2018-06-29,43.82781982421875
2018-07-02,43.95783996582031
2018-07-03,43.22642517089844
2018-07-05,43.23454284667969
2018-07-06,43.23454284667969
2018-07-09,43.974098205566406
2018-07-10,43.90907287597656
2018-07-11,43.38896560668945
2018-07-12,43.47835159301758
2018-07-13,43.096397399902344
2018-07-16,43.64088821411133
2018-07-17,43.92533493041992
2018-07-18,45.21747970581055
2018-07-19,42.85260009765625
2018-07-20,42.633174896240234
2018-07-23,43.27518081665039
2018-07-24,44.03911209106445
2018-07-25,43.31581115722656
2018-07-26,43.397090911865234
2018-07-27,43.405216217041016
2018-07-30,43.674800872802734
2018-07-31,43.6829833984375
2018-08-01,43.52775955200195
2018-08-02,42.99673080444336
2018-08-03,43.111114501953125
2018-08-06,43.323516845703125
2018-08-07,43.24999237060547
2018-08-08,43.41337203979492
2018-08-09,42.718971252441406
2018-08-10,41.681419372558594
2018-08-13,40.962501525878906
2018-08-14,41.64057922363281
2018-08-15,41.63240051269531
2018-08-16,42.089900970458984
2018-08-17,42.228782653808594
2018-08-20,42.43302536010742
2018-08-21,42.92319869995117
2018-08-22,42.890525817871094
2018-08-23,42.75163650512695
2018-08-24,42.93954849243164
2018-08-27,43.28266525268555
2018-08-28,43.209144592285156
2018-08-29,42.890525817871094
2018-08-30,42.66994094848633
2018-08-31,42.604591369628906
2018-09-04,42.808837890625
2018-09-05,42.68629455566406
2018-09-06,42.637264251708984
2018-09-07,42.62909698486328
2018-09-10,42.506553649902344
2018-09-11,42.6781120300293
2018-09-12,42.49021911621094
2018-09-13,41.844810485839844
2018-09-14,42.19610595703125
2018-09-17,41.844810485839844
2018-09-18,42.03271484375
2018-09-19,42.83334732055664
2018-09-20,43.568607330322266
2018-09-21,43.61763000488281
2018-09-24,42.78432083129883
2018-09-25,42.73530578613281
2018-09-26,42.41669464111328
2018-09-27,42.10625076293945
2018-09-28,41.656925201416016
2018-10-01,42.40035629272461
2018-10-02,42.27781295776367
2018-10-03,42.62909698486328
2018-10-04,43.03757858276367
2018-10-05,42.964054107666016
2018-10-08,43.11927032470703
2018-10-09,42.66994094848633
2018-10-10,41.43634796142578
2018-10-11,40.18637466430664
2018-10-12,40.11284637451172
2018-10-15,39.58183670043945
2018-10-16,40.31709671020508
2018-10-17,40.153709411621094
2018-10-18,39.042625427246094
2018-10-19,38.724021911621094
2018-10-22,37.96425247192383
2018-10-23,37.80902099609375
2018-10-24,37.03291320800781
2018-10-25,37.702816009521484
2018-10-26,37.14727783203125
2018-10-29,37.62405776977539
2018-10-30,38.56938171386719
2018-10-31,38.90641784667969
2018-11-01,39.062591552734375
2018-11-02,38.80777359008789
2018-11-05,39.43251037597656
2018-11-06,39.72022247314453
2018-11-07,40.09012985229492
2018-11-08,40.30385971069336
2018-11-09,39.86817932128906
2018-11-12,39.440731048583984
2018-11-13,39.62157440185547
2018-11-14,39.646244049072266
2018-11-15,40.460044860839844
2018-11-16,40.59978103637695
2018-11-19,41.199859619140625
2018-11-20,40.591556549072266
2018-11-21,41.06834030151367
2018-11-23,40.98613739013672
2018-11-26,41.86569595336914
2018-11-27,42.227386474609375
2018-11-28,42.424678802490234
2018-11-29,41.660194396972656
2018-11-30,42.17806625366211
2018-12-03,41.6273193359375
2018-12-04,40.032588958740234
2018-12-06,39.325660705566406
2018-12-07,39.218780517578125
2018-12-10,39.0954704284668
2018-12-11,39.185909271240234
2018-12-12,39.50650405883789
2018-12-13,39.53114700317383
2018-12-14,40.00792694091797
2018-12-17,40.262752532958984
2018-12-18,38.41320037841797
2018-12-19,37.402099609375
2018-12-20,36.99931716918945
2018-12-21,36.69517135620117
2018-12-24,36.571861267089844
2018-12-26,37.944637298583984
2018-12-27,38.487178802490234
2018-12-28,38.34743881225586
2018-12-31,38.692684173583984
2019-01-02,39.046165466308594
2019-01-03,38.273460388183594
2019-01-04,39.3831901550293
2019-01-07,39.29276657104492
2019-01-08,39.144798278808594
2019-01-09,39.259883880615234
2019-01-10,39.02150344848633
2019-01-11,39.52293014526367
2019-01-14,39.80241775512695
2019-01-15,40.61621856689453
2019-01-16,41.454689025878906
2019-01-17,42.35891342163086
2019-01-18,43.287803649902344
2019-01-22,43.230262756347656
2019-01-23,43.61661148071289
2019-01-24,44.150936126708984
2019-01-25,44.126136779785156
2019-01-28,44.1591911315918
2019-01-29,43.47333526611328
2019-01-30,43.4072265625
2019-01-31,43.233699798583984
2019-02-01,43.481605529785156
2019-02-04,43.28328323364258
2019-02-05,43.481605529785156
2019-02-06,43.233699798583984
2019-02-07,43.06017303466797
2019-02-08,42.828792572021484
2019-02-11,42.977542877197266
2019-02-12,43.66340255737305
2019-02-13,43.32460403442383
2019-02-14,42.779212951660156
2019-02-15,43.7873420715332
2019-02-19,43.7873420715332
2019-02-20,44.06003952026367
2019-02-21,43.75429153442383
2019-02-22,43.977394104003906
2019-02-25,43.73776626586914
2019-02-26,43.82866668701172
2019-02-27,43.58902359008789
2019-02-28,43.36591339111328
2019-03-01,43.5394401550293
2019-03-04,42.8948974609375
2019-03-05,43.50638961791992
2019-03-06,43.01885986328125
2019-03-07,42.3329963684082
2019-03-08,42.53957748413086
2019-03-11,42.828792572021484
2019-03-12,42.8948974609375
2019-03-13,43.33285903930664
2019-03-14,43.597286224365234
2019-03-15,43.894771575927734
2019-03-18,44.605411529541016
2019-03-19,43.894771575927734
2019-03-20,42.9527473449707
2019-03-21,42.878387451171875
2019-03-22,41.72978591918945
2019-03-25,41.54799270629883
2019-03-26,42.01072311401367
2019-03-27,41.39923858642578
2019-03-28,41.63886642456055
2019-03-29,41.671932220458984
2019-04-01,42.52305221557617
2019-04-02,42.432159423828125
2019-04-03,42.34126663208008
2019-04-04,42.514793395996094
2019-04-05,42.29168701171875
2019-04-08,42.34952163696289
2019-04-09,42.13468933105469
2019-04-10,42.38257598876953
2019-04-11,42.71310806274414
2019-04-12,43.63859939575195
2019-04-15,43.465065002441406
