Date,RACE.MI
2016-10-31,44.93486785888672
2016-11-01,43.68928146362305
2016-11-02,43.08989715576172
2016-11-03,42.70591354370117
2016-11-04,43.15545654296875
2016-11-07,46.07744216918945
2016-11-08,46.32094192504883
2016-11-09,46.31157302856445
2016-11-10,45.54361343383789
2016-11-11,46.60189437866211
2016-11-14,46.87349319458008
2016-11-15,46.789207458496094
2016-11-16,46.92031478881836
2016-11-17,46.92031478881836
2016-11-18,46.72364807128906
2016-11-21,47.248104095458984
2016-11-22,47.66954803466797
2016-11-23,47.716373443603516
2016-11-24,48.79338455200195
2016-11-25,48.32511520385742
2016-11-28,47.716373443603516
2016-11-29,48.55924987792969
2016-11-30,48.41877365112305
2016-12-01,48.13780975341797
2016-12-02,47.57588577270508
2016-12-05,48.371944427490234
2016-12-06,48.88703536987305
2016-12-07,49.35531234741211
2016-12-08,50.10453414916992
2016-12-09,50.33866500854492
2016-12-12,50.15135955810547
2016-12-13,50.80693435668945
2016-12-14,51.04106521606445
2016-12-15,52.35220718383789
2016-12-16,52.49269104003906
2016-12-19,52.72682189941406
2016-12-20,52.960960388183594
2016-12-21,52.35220718383789
2016-12-22,51.743465423583984
2016-12-23,52.35220718383789
2016-12-27,52.21173095703125
2016-12-28,52.305381774902344
2016-12-29,51.743465423583984
2016-12-30,51.7902946472168
2017-01-02,52.63317108154297
2017-01-03,52.58635711669922
2017-01-04,53.1014404296875
2017-01-05,52.58635711669922
2017-01-06,52.305381774902344
2017-01-09,51.556156158447266
2017-01-10,52.21173095703125
2017-01-11,52.72682189941406
2017-01-12,51.556156158447266
2017-01-13,52.960960388183594
2017-01-16,53.007781982421875
2017-01-17,52.35220718383789
2017-01-18,52.63317108154297
2017-01-19,53.195091247558594
2017-01-20,52.773651123046875
2017-01-23,53.28874969482422
2017-01-24,54.365760803222656
2017-01-25,54.45941162109375
2017-01-26,54.2721061706543
2017-01-27,54.2721061706543
2017-01-30,53.14826965332031
2017-01-31,54.0379753112793
2017-02-01,53.9443244934082
2017-02-02,55.95786666870117
2017-02-03,57.12853240966797
2017-02-06,56.33247756958008
2017-02-07,56.566619873046875
2017-02-08,57.12853240966797
2017-02-09,57.08170700073242
2017-02-10,57.12853240966797
2017-02-13,58.48650360107422
2017-02-14,58.533329010009766
2017-02-15,57.924583435058594
2017-02-16,58.29920196533203
2017-02-17,57.54997253417969
2017-02-20,57.3626594543457
2017-02-21,57.97141647338867
2017-02-22,58.252376556396484
2017-02-23,58.15871810913086
2017-02-24,57.315834045410156
2017-02-27,58.15871810913086
2017-02-28,57.5968017578125
2017-03-01,58.62698745727539
2017-03-02,58.861114501953125
2017-03-03,58.72063446044922
2017-03-06,57.503150939941406
2017-03-07,58.11189270019531
2017-03-08,58.29920196533203
2017-03-09,57.78410720825195
2017-03-10,57.64362335205078
2017-03-13,58.48650360107422
2017-03-14,58.34602355957031
2017-03-15,58.95477294921875
2017-03-16,60.59370040893555
2017-03-17,59.704002380371094
2017-03-20,59.65716552734375
2017-03-21,58.533329010009766
2017-03-22,59.14207458496094
2017-03-23,61.71754837036133
2017-03-24,61.904850006103516
2017-03-27,63.68426513671875
2017-03-28,64.62079620361328
2017-03-29,64.9485855102539
2017-03-30,65.08905792236328
2017-03-31,65.32318878173828
2017-04-03,64.52714538574219
2017-04-04,64.7144546508789
2017-04-05,64.10570526123047
2017-04-06,63.91839599609375
2017-04-07,63.450138092041016
2017-04-10,63.59061050415039
2017-04-11,63.35647964477539
2017-04-12,63.35647964477539
2017-04-13,62.607242584228516
2017-04-18,61.76436233520508
2017-04-19,62.79457092285156
2017-04-20,62.560428619384766
2017-04-21,62.419944763183594
2017-04-24,64.01317596435547
2017-04-25,63.96590805053711
2017-04-26,65.28965759277344
2017-04-27,65.62059783935547
2017-04-28,65.28965759277344
2017-05-02,65.52604675292969
2017-05-03,65.76244354248047
2017-05-04,69.49732208251953
2017-05-05,70.67926025390625
2017-05-08,71.15201568603516
2017-05-09,73.75227355957031
2017-05-10,73.09038543701172
2017-05-11,71.8611831665039
2017-05-12,72.33395385742188
2017-05-15,73.23220825195312
2017-05-16,72.33395385742188
2017-05-17,70.72653198242188
2017-05-18,71.8611831665039
2017-05-19,70.44287109375
2017-05-22,70.91563415527344
2017-05-23,71.3884048461914
2017-05-24,71.71934509277344
2017-05-25,71.81389617919922
2017-05-26,72.14485168457031
2017-05-29,70.72653198242188
2017-05-30,72.52306365966797
2017-05-31,72.80672454833984
2017-06-01,74.50870513916016
2017-06-02,75.8797378540039
2017-06-05,75.69062805175781
2017-06-06,76.35250854492188
2017-06-07,75.83245086669922
2017-06-08,77.10894775390625
2017-06-09,77.25076293945312
2017-06-12,74.2723159790039
2017-06-13,74.55596923828125
2017-06-14,74.2723159790039
2017-06-15,73.56316375732422
2017-06-16,74.41413879394531
2017-06-19,75.7851791381836
2017-06-20,75.4542465209961
2017-06-21,75.50152587890625
2017-06-22,76.02156066894531
2017-06-23,75.21784973144531
2017-06-26,75.02874755859375
2017-06-27,73.46859741210938
2017-06-28,72.9958267211914
2017-06-29,71.10474395751953
2017-06-30,71.0574722290039
2017-07-03,71.81389617919922
2017-07-04,70.34831237792969
2017-07-05,71.15201568603516
2017-07-06,71.29385375976562
2017-07-07,71.29385375976562
2017-07-10,73.65771484375
2017-07-11,73.70498657226562
2017-07-12,76.3997802734375
2017-07-13,76.96711730957031
2017-07-14,77.0143814086914
2017-07-17,77.29804229736328
2017-07-18,77.0143814086914
2017-07-19,79.6146240234375
2017-07-20,81.0329360961914
2017-07-21,80.51288604736328
2017-07-24,82.26213836669922
2017-07-25,81.78936767578125
2017-07-26,85.19331359863281
2017-07-27,85.38243103027344
2017-07-28,84.81510162353516
2017-07-31,84.2477798461914
2017-08-01,87.74628448486328
2017-08-02,84.72055053710938
2017-08-03,86.70619201660156
2017-08-04,87.88812255859375
2017-08-07,88.40814971923828
2017-08-08,89.590087890625
2017-08-09,89.2591552734375
2017-08-10,88.2663345336914
2017-08-11,85.66609954833984
2017-08-14,88.2663345336914
2017-08-16,89.590087890625
2017-08-17,88.64453887939453
2017-08-18,89.63736724853516
2017-08-21,89.96832275390625
2017-08-22,92.71038818359375
2017-08-23,92.56855010986328
2017-08-24,91.3866195678711
2017-08-25,90.86656951904297
2017-08-28,90.15740966796875
2017-08-29,89.54280853271484
2017-08-30,91.0556869506836
2017-08-31,90.86656951904297
2017-09-01,91.9539566040039
2017-09-04,91.9539566040039
2017-09-05,92.37943267822266
2017-09-06,92.42670440673828
2017-09-07,86.0443115234375
2017-09-08,86.13885498046875
2017-09-11,87.8408432006836
2017-09-12,87.03713989257812
2017-09-13,86.37525939941406
2017-09-14,86.46980285644531
2017-09-15,86.6589126586914
2017-09-18,88.786376953125
2017-09-19,89.44825744628906
2017-09-20,89.44825744628906
2017-09-21,89.96832275390625
2017-09-22,89.96832275390625
2017-09-25,88.12449645996094
2017-09-26,87.36805725097656
2017-09-27,88.36089324951172
2017-09-28,88.0299301147461
2017-09-29,88.40814971923828
2017-10-02,90.72473907470703
2017-10-03,91.57572174072266
2017-10-04,91.4811782836914
2017-10-05,91.4811782836914
2017-10-06,90.20469665527344
2017-10-09,93.32498931884766
2017-10-10,92.52127075195312
2017-10-11,93.04131317138672
2017-10-12,92.85221099853516
2017-10-13,92.4739990234375
2017-10-16,92.52127075195312
2017-10-17,92.89948272705078
2017-10-18,93.7977523803711
2017-10-19,92.42670440673828
2017-10-20,92.14305877685547
2017-10-23,92.1903305053711
2017-10-24,92.52127075195312
2017-10-25,91.9539566040039
2017-10-26,93.08859252929688
2017-10-27,94.36507415771484
2017-10-30,95.4051742553711
2017-10-31,97.29625701904297
2017-11-01,98.1472396850586
2017-11-02,95.31061553955078
2017-11-03,95.8779525756836
2017-11-06,95.31061553955078
2017-11-07,93.7977523803711
2017-11-08,91.62300109863281
2017-11-09,89.21187591552734
2017-11-10,88.73909759521484
2017-11-13,89.7791976928711
2017-11-14,88.07721710205078
2017-11-15,86.8480224609375
2017-11-16,88.2663345336914
2017-11-17,87.4626235961914
2017-11-20,88.83365631103516
2017-11-21,89.96832275390625
2017-11-22,89.590087890625
2017-11-23,89.68464660644531
2017-11-24,90.25196075439453
2017-11-27,88.9754867553711
2017-11-28,89.35370635986328
2017-11-29,87.79356384277344
2017-11-30,86.23341369628906
2017-12-01,84.2950668334961
2017-12-04,83.5859146118164
2017-12-05,83.9168472290039
2017-12-06,84.01139068603516
2017-12-07,84.2477798461914
2017-12-08,85.2878646850586
2017-12-11,85.61882019042969
2017-12-12,86.18614196777344
2017-12-13,85.33515930175781
2017-12-14,84.90967559814453
2017-12-15,83.77499389648438
2017-12-18,85.38243103027344
2017-12-19,84.38961791992188
2017-12-20,83.8222885131836
2017-12-21,84.15322875976562
2017-12-22,84.67327880859375
2017-12-27,85.00421905517578
2017-12-28,84.34233093261719
2017-12-29,82.68762969970703
2018-01-02,82.54580688476562
2018-01-03,83.96411895751953
2018-01-04,87.4626235961914
2018-01-05,88.2663345336914
2018-01-08,89.49553680419922
2018-01-09,90.67747497558594
2018-01-10,90.44108581542969
2018-01-11,91.67027282714844
2018-01-12,91.81211853027344
2018-01-15,91.62300109863281
2018-01-16,91.8593978881836
2018-01-17,92.14305877685547
2018-01-18,92.14305877685547
2018-01-19,93.27770233154297
2018-01-22,93.56136322021484
2018-01-23,91.9539566040039
2018-01-24,90.39379119873047
2018-01-25,89.73191833496094
2018-01-26,91.15023803710938
2018-01-29,90.60182189941406
2018-01-30,90.16687774658203
2018-01-31,90.8098373413086
2018-02-01,97.57991790771484
2018-02-02,98.1472396850586
2018-02-05,95.83065032958984
2018-02-06,95.07423400878906
2018-02-07,96.68165588378906
2018-02-08,93.75994110107422
2018-02-09,92.4739990234375
2018-02-12,93.85447692871094
2018-02-13,93.91120910644531
2018-02-14,95.31061553955078
2018-02-15,97.39081573486328
2018-02-16,99.28189849853516
2018-02-19,97.10714721679688
2018-02-20,98.80912017822266
2018-02-21,99.56555938720703
2018-02-22,97.4853744506836
2018-02-23,98.80912017822266
2018-02-26,99.09278869628906
2018-02-27,98.430908203125
2018-02-28,96.91804504394531
2018-03-01,95.216064453125
2018-03-02,91.69866180419922
2018-03-05,92.32270050048828
2018-03-06,93.75994110107422
2018-03-07,95.07423400878906
2018-03-08,94.5541763305664
2018-03-09,95.68883514404297
2018-03-12,95.78339385986328
2018-03-13,94.64874267578125
2018-03-14,93.608642578125
2018-03-15,94.49744415283203
2018-03-16,93.98686218261719
2018-03-19,92.87112426757812
2018-03-20,94.25161743164062
2018-03-21,95.26334381103516
2018-03-22,93.70319366455078
2018-03-23,91.90666961669922
2018-03-26,90.88549041748047
2018-03-27,93.0980453491211
2018-03-28,92.45508575439453
2018-03-29,92.22814178466797
2018-04-03,92.94677734375
2018-04-04,91.50952911376953
2018-04-05,93.7977523803711
2018-04-06,93.23042297363281
2018-04-09,93.2115249633789
2018-04-10,93.1926040649414
2018-04-11,92.37943267822266
2018-04-12,93.58973693847656
2018-04-13,93.64646911621094
2018-04-16,93.5708236694336
2018-04-17,95.12151336669922
2018-04-18,95.4051742553711
2018-04-19,94.64874267578125
2018-04-20,94.36507415771484
2018-04-23,94.96504211425781
2018-04-24,96.27922821044922
2018-04-25,95.9935302734375
2018-04-26,96.18401336669922
2018-04-27,96.4697036743164
2018-04-30,97.1839370727539
2018-05-02,100.70751190185547
2018-05-03,100.6122817993164
2018-05-04,108.37366485595703
2018-05-07,112.42101287841797
2018-05-08,109.42119598388672
2018-05-09,108.61173248291016
2018-05-10,108.18318939208984
2018-05-11,108.37366485595703
2018-05-14,108.2784194946289
2018-05-15,107.659423828125
2018-05-16,107.32611083984375
2018-05-17,108.23080444335938
2018-05-18,107.27850341796875
2018-05-21,108.2784194946289
2018-05-22,107.51657104492188
2018-05-23,106.23094940185547
2018-05-24,106.51663208007812
2018-05-25,107.51657104492188
2018-05-28,107.99273681640625
2018-05-29,104.80248260498047
2018-05-30,106.56426239013672
2018-05-31,106.18333435058594
2018-06-01,108.18318939208984
2018-06-04,107.80225372314453
2018-06-05,110.84967803955078
2018-06-06,111.99246978759766
2018-06-07,110.84967803955078
2018-06-08,109.80213928222656
2018-06-11,112.51625061035156
2018-06-12,113.08763122558594
2018-06-13,116.84928131103516
2018-06-14,121.13470458984375
2018-06-15,121.56324005126953
2018-06-18,121.51563262939453
2018-06-19,119.61100006103516
2018-06-20,117.56351470947266
2018-06-21,115.80172729492188
2018-06-22,114.42086791992188
2018-06-25,110.70683288574219
2018-06-26,111.75437927246094
2018-06-27,112.61146545410156
2018-06-28,109.89736938476562
2018-06-29,110.94490814208984
2018-07-02,109.51644134521484
2018-07-03,109.89736938476562
2018-07-04,108.56411743164062
2018-07-05,110.18305206298828
2018-07-06,109.46882629394531
2018-07-09,109.8497543334961
2018-07-10,111.84960174560547
2018-07-11,110.84967803955078
2018-07-12,112.99238586425781
2018-07-13,116.61119079589844
2018-07-16,114.84941864013672
2018-07-17,116.46836853027344
2018-07-18,117.03974151611328
2018-07-19,116.89689636230469
2018-07-20,114.08756256103516
2018-07-23,108.5165023803711
2018-07-24,108.9450454711914
2018-07-25,106.56426239013672
2018-07-26,109.23075103759766
2018-07-27,107.61180877685547
2018-07-30,105.94524383544922
2018-07-31,108.37366485595703
2018-08-01,99.32666015625
2018-08-02,103.32638549804688
2018-08-03,102.65975952148438
2018-08-06,102.18359375
2018-08-07,102.61214447021484
2018-08-08,103.32638549804688
2018-08-09,102.89784240722656
2018-08-10,100.51705169677734
2018-08-13,101.04080963134766
2018-08-14,101.27890014648438
2018-08-16,100.755126953125
2018-08-17,100.13611602783203
2018-08-20,101.65982818603516
2018-08-21,103.94538116455078
2018-08-22,102.8502197265625
2018-08-23,102.56452941894531
2018-08-24,104.51677703857422
2018-08-27,104.51677703857422
2018-08-28,104.89771270751953
2018-08-29,109.32596588134766
2018-08-30,108.46890258789062
2018-08-31,107.32611083984375
2018-09-03,107.13565063476562
2018-09-04,106.56426239013672
2018-09-05,103.516845703125
2018-09-06,103.80253601074219
2018-09-07,104.65962219238281
2018-09-10,103.99300384521484
2018-09-11,105.51671600341797
2018-09-12,108.2784194946289
2018-09-13,108.84982299804688
2018-09-14,109.08789825439453
2018-09-17,107.5641860961914
2018-09-18,111.802001953125
2018-09-19,110.3259048461914
2018-09-20,111.08775329589844
2018-09-21,111.32585144042969
2018-09-24,112.32576751708984
2018-09-25,113.32571411132812
2018-09-26,114.56371307373047
2018-09-27,114.80179595947266
2018-09-28,112.94476318359375
2018-10-01,113.56378936767578
2018-10-02,113.3733139038086
2018-10-03,113.27808380126953
2018-10-04,110.80206298828125
2018-10-05,109.94498443603516
2018-10-08,107.27850341796875
2018-10-09,106.9927978515625
2018-10-10,98.27909851074219
2018-10-11,96.08877563476562
2018-10-12,95.75546264648438
2018-10-15,94.41268157958984
2018-10-16,100.6598892211914
2018-10-17,97.27915954589844
2018-10-18,95.32691955566406
2018-10-19,96.75538635253906
2018-10-22,95.89830780029297
2018-10-23,93.70797729492188
2018-10-24,94.06985473632812
2018-10-25,96.37446594238281
2018-10-26,96.18401336669922
2018-10-29,96.23162078857422
2018-10-30,96.66016387939453
2018-10-31,98.56480407714844
2018-11-01,100.27896881103516
2018-11-02,99.27903747558594
2018-11-05,98.23148345947266
2018-11-06,96.13638305664062
2018-11-07,96.37446594238281
2018-11-08,96.08877563476562
2018-11-09,93.25086212158203
2018-11-12,90.79387664794922
2018-11-13,93.3270492553711
2018-11-14,93.3270492553711
2018-11-15,92.43186950683594
2018-11-16,92.08904266357422
2018-11-19,90.71771240234375
2018-11-20,88.07026672363281
2018-11-21,89.44159698486328
2018-11-22,89.27017211914062
2018-11-23,90.10822296142578
2018-11-26,91.1938705444336
2018-11-27,87.80362701416016
2018-11-28,88.73689270019531
2018-11-29,91.47956085205078
2018-11-30,91.93668365478516
2018-12-03,93.70797729492188
2018-12-04,93.21277618408203
2018-12-05,91.46051025390625
2018-12-06,88.67974853515625
2018-12-07,89.13685607910156
2018-12-10,87.25127410888672
2018-12-11,88.9844970703125
2018-12-12,88.67974853515625
2018-12-13,87.99406433105469
2018-12-14,86.03229522705078
2018-12-17,85.0418930053711
2018-12-18,85.09902954101562
2018-12-19,87.91789245605469
2018-12-20,85.23236083984375
2018-12-21,83.97530364990234
2018-12-27,81.480224609375
2018-12-28,82.64204406738281
2019-01-02,82.39444732666016
2019-01-03,81.51831817626953
2019-01-04,85.13713073730469
2019-01-07,86.965576171875
2019-01-08,89.65111541748047
2019-01-09,92.08904266357422
2019-01-10,91.7652587890625
2019-01-11,92.14617919921875
2019-01-14,91.7652587890625
2019-01-15,93.59369659423828
2019-01-16,94.52696228027344
2019-01-17,94.77456665039062
2019-01-18,94.75552368164062
2019-01-21,95.70783996582031
2019-01-22,93.72702026367188
2019-01-23,92.22235870361328
2019-01-24,94.31746673583984
2019-01-25,93.30799865722656
2019-01-28,91.13671875
2019-01-29,91.51764678955078
2019-01-30,93.15563201904297
2019-01-31,103.4216079711914
2019-02-01,105.32624816894531
2019-02-04,105.08816528320312
2019-02-05,106.89757537841797
2019-02-06,106.51663208007812
2019-02-07,103.80253601074219
2019-02-08,103.75492858886719
2019-02-11,104.32630920410156
2019-02-12,105.80239868164062
2019-02-13,105.4690933227539
2019-02-14,105.08816528320312
2019-02-15,105.99286651611328
2019-02-18,106.04048156738281
2019-02-19,105.89762878417969
2019-02-20,105.6119384765625
2019-02-21,105.99286651611328
2019-02-22,105.80239868164062
2019-02-25,106.80233764648438
2019-02-26,108.18318939208984
2019-02-27,107.27850341796875
2019-02-28,107.75465393066406
2019-03-01,109.23075103759766
2019-03-04,110.37352752685547
2019-03-05,110.23068237304688
2019-03-06,109.42119598388672
2019-03-07,109.23075103759766
2019-03-08,108.56411743164062
2019-03-11,110.18305206298828
2019-03-12,109.89736938476562
2019-03-13,109.32596588134766
2019-03-14,110.23068237304688
2019-03-15,111.0401382446289
2019-03-18,110.80206298828125
2019-03-19,111.08775329589844
2019-03-20,110.04021453857422
2019-03-21,110.5639877319336
2019-03-22,108.9450454711914
2019-03-25,110.37352752685547
2019-03-26,112.18292999267578
2019-03-27,112.70669555664062
2019-03-28,112.37339782714844
2019-03-29,113.80186462402344
2019-04-01,115.03988647460938
2019-04-02,115.37318420410156
2019-04-03,115.75411987304688
2019-04-04,115.80172729492188
2019-04-05,115.99220275878906
2019-04-08,115.75411987304688
2019-04-09,115.13510131835938
2019-04-10,115.56365203857422
2019-04-11,115.61127471923828
2019-04-12,116.75404357910156
2019-04-15,115.18272399902344
2019-04-16,115.99220275878906
2019-04-17,115.13510131835938
2019-04-18,117.2302017211914
2019-04-23,118.60350799560547
2019-04-24,117.547119140625
2019-04-25,116.87486267089844
2019-04-26,116.10658264160156
2019-04-29,116.10658264160156
2019-04-30,115.96253967285156
2019-05-02,115.81848907470703
2019-05-03,115.05020904541016
2019-05-06,113.70572662353516
2019-05-07,118.12333679199219
2019-05-08,121.24447631835938
2019-05-09,119.99601745605469
2019-05-10,119.75592803955078
2019-05-13,117.59513092041016
2019-05-14,121.48456573486328
2019-05-15,122.92509460449219
2019-05-16,123.83743286132812
2019-05-17,123.45329284667969
2019-05-20,121.62862396240234
2019-05-21,123.35724639892578
2019-05-22,123.06915283203125
2019-05-23,121.82068634033203
2019-05-24,122.92509460449219
2019-05-27,122.78103637695312
2019-05-28,123.93347930908203
2019-05-29,122.25285339355469
2019-05-30,122.92509460449219
2019-05-31,122.54095458984375
2019-06-03,122.30087280273438
2019-06-04,122.54095458984375
2019-06-05,123.6933822631836
2019-06-06,125.99821472167969
2019-06-07,127.58280944824219
2019-06-10,129.16737365722656
2019-06-11,130.89601135253906
2019-06-12,131.32818603515625
2019-06-13,131.1361083984375
2019-06-14,130.60791015625
2019-06-17,131.47222900390625
2019-06-18,135.79380798339844
2019-06-19,134.25723266601562
2019-06-20,137.3303680419922
2019-06-21,137.57046508789062
2019-06-24,137.4264373779297
2019-06-25,135.93788146972656
2019-06-26,134.25723266601562
2019-06-27,135.2176055908203
2019-06-28,137.1383056640625
2019-07-01,138.33876037597656
2019-07-02,140.2594451904297
2019-07-03,142.70834350585938
2019-07-04,142.32421875
2019-07-05,141.4598846435547
2019-07-08,142.4202423095703
2019-07-09,141.31582641601562
2019-07-10,142.5162811279297
2019-07-11,141.9880828857422
2019-07-12,142.13214111328125
2019-07-15,143.380615234375
2019-07-16,145.30130004882812
2019-07-17,144.3889617919922
2019-07-18,143.62066650390625
2019-07-19,142.75637817382812
2019-07-22,143.380615234375
2019-07-23,145.01319885253906
2019-07-24,144.05284118652344
2019-07-25,143.09249877929688
2019-07-26,142.66033935546875
2019-07-29,141.7480010986328
2019-07-30,138.48280334472656
2019-07-31,139.87530517578125
2019-08-01,143.47662353515625
2019-08-02,137.2343292236328
2019-08-05,135.26565551757812
2019-08-06,132.57662963867188
2019-08-07,134.7374267578125
2019-08-08,137.4264373779297
2019-08-09,134.54537963867188
2019-08-12,136.27398681640625
2019-08-13,137.90658569335938
2019-08-14,134.64138793945312
2019-08-16,134.49734497070312
2019-08-19,136.08192443847656
2019-08-20,134.0171661376953
2019-08-21,136.177978515625
2019-08-22,134.25723266601562
2019-08-23,132.48060607910156
2019-08-26,135.16958618164062
2019-08-27,139.2030487060547
2019-08-28,137.04225158691406
2019-08-29,138.0506591796875
2019-08-30,137.52244567871094
2019-09-02,138.14669799804688
2019-09-03,139.05902099609375
