Date,GFTU.L
2016-08-16,522.2107543945312
2016-08-17,520.7142944335938
2016-08-18,534.1812133789062
2016-08-19,527.1984252929688
2016-08-22,541.1640014648438
2016-08-23,566.60107421875
2016-08-24,596.527099609375
2016-08-25,599.0211181640625
2016-08-26,598.5222778320312
2016-08-30,606.502685546875
2016-08-31,546.1515502929688
2016-09-01,533.6824340820312
2016-09-02,528.6947021484375
2016-09-05,519.7168579101562
2016-09-06,511.2379150390625
2016-09-07,509.7415466308594
2016-09-08,515.7747192382812
2016-09-09,500.31146240234375
2016-09-12,513.7794799804688
2016-09-13,504.3019714355469
2016-09-14,504.3019714355469
2016-09-15,505.2995910644531
2016-09-16,498.5156555175781
2016-09-19,499.8126220703125
2016-09-20,488.8387145996094
2016-09-21,488.8387145996094
2016-09-22,497.4183044433594
2016-09-23,490.8338928222656
2016-09-26,477.86474609375
2016-09-27,467.8883972167969
2016-09-28,487.74127197265625
2016-09-29,493.82684326171875
2016-09-30,496.7199401855469
2016-10-03,508.29248046875
2016-10-04,507.2948913574219
2016-10-05,501.30908203125
2016-10-06,504.8008117675781
2016-10-07,492.8292236328125
2016-10-10,485.8457946777344
2016-10-11,498.2164611816406
2016-10-12,489.3375549316406
2016-10-13,494.12615966796875
2016-10-14,509.2900695800781
2016-10-17,523.2568969726562
2016-10-18,521.7603759765625
2016-10-19,513.7794799804688
2016-10-20,508.29248046875
2016-10-21,493.82684326171875
2016-10-24,494.6249694824219
2016-10-25,491.3327941894531
2016-10-26,495.3232727050781
2016-10-27,497.31854248046875
2016-10-28,501.807861328125
2016-10-31,496.121337890625
2016-11-01,499.8126220703125
2016-11-02,506.2972412109375
2016-11-03,519.7652587890625
2016-11-04,521.7603759765625
2016-11-07,525.2523193359375
2016-11-08,517.2711181640625
2016-11-09,535.2284545898438
2016-11-10,561.6656494140625
2016-11-11,567.1527099609375
2016-11-14,577.12890625
2016-11-15,568.1502075195312
2016-11-16,569.14794921875
2016-11-17,569.646728515625
2016-11-18,577.6278686523438
2016-11-21,583.613525390625
2016-11-22,586.1076049804688
2016-11-23,569.646728515625
2016-11-24,571.6419067382812
2016-11-25,554.6823120117188
2016-11-28,539.2190551757812
2016-11-29,535.7272338867188
2016-11-30,528.743896484375
2016-12-01,533.7319946289062
2016-12-02,530.7390747070312
2016-12-05,515.27587890625
2016-12-06,535.7272338867188
2016-12-07,546.2024536132812
2016-12-08,543.20947265625
2016-12-09,538.2213745117188
2016-12-12,533.2332153320312
2016-12-13,534.23095703125
2016-12-14,525.7509155273438
2016-12-15,527.2474975585938
2016-12-16,525.7509155273438
2016-12-19,530.2403564453125
2016-12-20,535.7272338867188
2016-12-21,540.2166748046875
2016-12-22,538.7201538085938
2016-12-23,545.70361328125
2016-12-28,552.1883544921875
2016-12-29,552.1883544921875
2016-12-30,548.6964111328125
2017-01-03,553.6845703125
2017-01-04,556.1785888671875
2017-01-05,573.6372680664062
2017-01-06,559.6704711914062
2017-01-09,542.710693359375
2017-01-10,546.7012329101562
2017-01-11,544.7058715820312
2017-01-12,539.2190551757812
2017-01-13,584.6110229492188
2017-01-16,579.6228637695312
2017-01-17,586.1076049804688
2017-01-18,595.5849609375
2017-01-19,585.6087036132812
2017-01-20,585.6087036132812
2017-01-23,584.6110229492188
2017-01-24,584.1123657226562
2017-01-25,588.6015625
2017-01-26,580.121826171875
2017-01-27,578.126708984375
2017-01-30,579.6228637695312
2017-01-31,582.6159057617188
2017-02-01,585.6087036132812
2017-02-02,585.6087036132812
2017-02-03,590.5969848632812
2017-02-06,597.5803833007812
2017-02-07,596.5827026367188
2017-02-08,612.5447998046875
2017-02-09,609.5518188476562
2017-02-10,622.0223388671875
2017-02-13,621.0245361328125
2017-02-14,622.0223388671875
2017-02-15,630.5020751953125
2017-02-16,626.0128173828125
2017-02-17,616.5352783203125
2017-02-20,619.5282592773438
2017-02-21,626.511474609375
2017-02-22,625.5139770507812
2017-02-23,626.0128173828125
2017-02-24,630.5020751953125
2017-02-27,633.9938354492188
2017-02-28,628.5068969726562
2017-03-01,633.9938354492188
2017-03-02,619.5282592773438
2017-03-03,610.5496826171875
2017-03-06,605.5614013671875
2017-03-07,655.44287109375
2017-03-08,652.4500122070312
2017-03-09,653.9464111328125
2017-03-10,653.9464111328125
2017-03-13,655.44287109375
2017-03-14,654.4452514648438
2017-03-15,652.4500122070312
2017-03-16,650.5441284179688
2017-03-17,652.041015625
2017-03-20,653.53759765625
2017-03-21,650.5441284179688
2017-03-22,652.5397338867188
2017-03-23,683.4706420898438
2017-03-24,678.4818725585938
2017-03-27,677.9829711914062
2017-03-28,694.9450073242188
2017-03-29,700.4325561523438
2017-03-30,706.918212890625
2017-03-31,713.403564453125
2017-04-03,715.8980712890625
2017-04-04,718.392333984375
2017-04-05,713.403564453125
2017-04-06,716.3969116210938
2017-04-07,724.3790893554688
2017-04-10,719.3901977539062
2017-04-11,711.9069213867188
2017-04-12,718.392333984375
2017-04-13,739.3455200195312
2017-04-18,736.352294921875
2017-04-19,758.3030395507812
2017-04-20,749.3233032226562
2017-04-21,757.305419921875
2017-04-24,761.79541015625
2017-04-25,753.3142700195312
2017-04-26,747.3275756835938
2017-04-27,748.3255615234375
2017-04-28,743.8355712890625
2017-05-02,754.31201171875
2017-05-03,747.82666015625
2017-05-04,766.7841796875
2017-05-05,767.7819213867188
2017-05-08,769.7774658203125
2017-05-09,771.7730712890625
2017-05-10,790.2318725585938
2017-05-11,753.3142700195312
2017-05-12,747.82666015625
2017-05-15,751.8176879882812
2017-05-16,755.8086547851562
2017-05-17,741.341064453125
2017-05-18,748.3255615234375
2017-05-19,758.3030395507812
2017-05-22,760.2985229492188
2017-05-23,757.8042602539062
2017-05-24,769.278564453125
2017-05-25,772.2717895507812
2017-05-26,775.26513671875
2017-05-30,771.274169921875
2017-05-31,774.766357421875
2017-06-01,792.72607421875
2017-06-02,777.7596435546875
2017-06-05,770.775146484375
2017-06-06,757.305419921875
2017-06-07,762.2943115234375
2017-06-08,776.262939453125
2017-06-09,758.8019409179688
2017-06-12,752.3165283203125
2017-06-13,755.8086547851562
2017-06-14,761.2964477539062
2017-06-15,730.864501953125
2017-06-16,744.8333129882812
2017-06-19,756.3074951171875
2017-06-20,745.3321533203125
2017-06-21,724.3790893554688
2017-06-22,730.3656616210938
2017-06-23,733.3589477539062
2017-06-26,735.0033569335938
2017-06-27,723.8522338867188
2017-06-28,719.3901977539062
2017-06-29,708.414794921875
2017-06-30,703.4259033203125
2017-07-03,695.942626953125
2017-07-04,683.4706420898438
2017-07-05,693.9471435546875
2017-07-06,694.9450073242188
2017-07-07,691.4526977539062
2017-07-10,706.918212890625
2017-07-11,717.3946533203125
2017-07-12,709.4125366210938
2017-07-13,720.3880615234375
2017-07-14,715.8980712890625
2017-07-17,721.3858032226562
2017-07-18,722.8824462890625
2017-07-19,731.8623046875
2017-07-20,736.8512573242188
2017-07-21,737.349853515625
2017-07-24,728.8690185546875
2017-07-25,734.8555908203125
2017-07-26,749.8222045898438
2017-07-27,748.8244018554688
2017-07-28,745.8309936523438
2017-07-31,766.7841796875
2017-08-01,764.289794921875
2017-08-02,767.2830200195312
2017-08-03,766.7841796875
2017-08-04,774.766357421875
2017-08-07,774.766357421875
2017-08-08,782.24951171875
2017-08-09,777.7596435546875
2017-08-10,767.7819213867188
2017-08-11,762.2943115234375
2017-08-14,766.2852783203125
2017-08-15,767.2830200195312
2017-08-16,772.2717895507812
2017-08-17,773.7685546875
2017-08-18,774.766357421875
2017-08-21,779.7550659179688
2017-08-22,783.7462158203125
2017-08-23,792.72607421875
2017-08-24,784.2450561523438
2017-08-25,769.278564453125
2017-08-29,761.79541015625
2017-08-30,775.7640991210938
2017-08-31,784.2450561523438
2017-09-01,790.2318725585938
2017-09-04,781.7506103515625
2017-09-05,789.7328491210938
2017-09-06,786.739501953125
2017-09-07,798.7659301757812
2017-09-08,797.7680053710938
2017-09-11,807.7463989257812
2017-09-12,812.7355346679688
2017-09-13,810.7399291992188
2017-09-14,806.2495727539062
2017-09-15,806.74853515625
2017-09-18,801.260498046875
2017-09-19,797.7680053710938
2017-09-20,795.2734985351562
2017-09-21,790.2842407226562
2017-09-22,793.27783203125
2017-09-25,796.770263671875
2017-09-26,800.2625732421875
2017-09-27,824.2106323242188
2017-09-28,828.7009887695312
2017-09-29,829.1998901367188
2017-10-02,829.6986694335938
2017-10-03,826.206298828125
2017-10-04,822.2149047851562
2017-10-05,826.206298828125
2017-10-06,819.2214965820312
2017-10-09,819.720458984375
2017-10-10,823.2127685546875
2017-10-11,825.7073364257812
2017-10-12,825.2084350585938
2017-10-13,820.7180786132812
2017-10-16,823.2127685546875
2017-10-17,820.2192993164062
2017-10-18,824.2106323242188
2017-10-19,837.182373046875
2017-10-20,839.1780395507812
2017-10-23,835.1868286132812
2017-10-24,831.195556640625
2017-10-25,827.7030639648438
2017-10-26,827.7030639648438
2017-10-27,819.2214965820312
2017-10-30,819.2214965820312
2017-10-31,820.7180786132812
2017-11-01,833.6900024414062
2017-11-02,828.2019653320312
2017-11-03,824.2106323242188
2017-11-06,823.2127685546875
2017-11-07,824.2106323242188
2017-11-08,821.2171020507812
2017-11-09,768.3319091796875
2017-11-10,763.8416748046875
2017-11-13,740.3926391601562
2017-11-14,738.8958740234375
2017-11-15,735.9024047851562
2017-11-16,733.4076538085938
2017-11-17,730.414306640625
2017-11-20,730.414306640625
2017-11-21,734.4055786132812
2017-11-22,732.409912109375
2017-11-23,728.4186401367188
2017-11-24,727.4207153320312
2017-11-27,742.88720703125
2017-11-28,756.8568725585938
2017-11-29,768.3319091796875
2017-11-30,770.32763671875
2017-12-01,741.390380859375
2017-12-04,755.3599853515625
2017-12-05,754.3622436523438
2017-12-06,759.3514404296875
2017-12-07,763.8416748046875
2017-12-08,762.344970703125
2017-12-11,760.3491821289062
2017-12-12,766.8352661132812
2017-12-13,766.6795043945312
2017-12-14,769.8287353515625
2017-12-15,766.3363037109375
2017-12-18,776.8134155273438
2017-12-19,775.3167724609375
2017-12-20,777.8114624023438
2017-12-21,775.8157348632812
2017-12-22,785.2952270507812
2017-12-27,796.2713623046875
2017-12-28,790.783203125
2017-12-29,800.2625732421875
2018-01-02,794.2756958007812
2018-01-03,799.763671875
2018-01-04,815.2301025390625
2018-01-05,803.256103515625
2018-01-08,800.7615356445312
2018-01-09,789.2864990234375
2018-01-10,758.3536376953125
2018-01-11,808.245361328125
2018-01-12,823.2127685546875
2018-01-15,818.2235107421875
2018-01-16,798.2669677734375
2018-01-17,797.2691040039062
2018-01-18,805.2517700195312
2018-01-19,798.7659301757812
2018-01-22,794.2756958007812
2018-01-23,784.2972412109375
2018-01-24,788.28857421875
2018-01-25,798.2669677734375
2018-01-26,803.256103515625
2018-01-29,798.7659301757812
2018-01-30,784.7962646484375
2018-01-31,788.7875366210938
2018-02-01,774.8179321289062
2018-02-02,758.3536376953125
2018-02-05,763.3427734375
2018-02-06,743.8851318359375
2018-02-07,760.3491821289062
2018-02-08,743.38623046875
2018-02-09,738.39697265625
2018-02-12,743.38623046875
2018-02-13,743.38623046875
2018-02-14,744.8828735351562
2018-02-15,738.39697265625
2018-02-16,751.3687744140625
2018-02-19,760.3491821289062
2018-02-20,800.2625732421875
2018-02-21,789.2864990234375
2018-02-22,801.7594604492188
2018-02-23,797.2691040039062
2018-02-26,791.2821044921875
2018-02-27,796.2713623046875
2018-02-28,763.3427734375
2018-03-01,778.310302734375
2018-03-02,782.8006591796875
2018-03-05,794.2756958007812
2018-03-06,805.2517700195312
2018-03-07,819.2214965820312
2018-03-08,807.8472900390625
2018-03-09,812.837158203125
2018-03-12,817.826904296875
2018-03-13,814.3340454101562
2018-03-14,806.8493041992188
2018-03-15,816.828857421875
2018-03-16,816.329833984375
2018-03-19,818.3258056640625
2018-03-20,839.781982421875
2018-03-21,810.3421630859375
2018-03-22,789.884033203125
2018-03-23,778.4073486328125
2018-03-26,776.91064453125
2018-03-27,797.3687133789062
2018-03-28,786.8901977539062
2018-03-29,768.427978515625
2018-04-03,756.4525146484375
2018-04-04,744.4768676757812
2018-04-05,749.4666137695312
2018-04-06,744.9760131835938
2018-04-09,753.4585571289062
2018-04-10,764.4360961914062
2018-04-11,754.45654296875
2018-04-12,758.9473876953125
2018-04-13,760.4442749023438
2018-04-16,754.9554443359375
2018-04-17,754.45654296875
2018-04-18,758.4483642578125
2018-04-19,759.4462890625
2018-04-20,759.4462890625
2018-04-23,758.4483642578125
2018-04-24,753.4585571289062
2018-04-25,750.4647216796875
2018-04-26,751.4625854492188
2018-04-27,750.4647216796875
2018-04-30,750.4647216796875
2018-05-01,747.4708251953125
2018-05-02,743.47900390625
2018-05-03,745.9738159179688
2018-05-04,748.46875
2018-05-08,797.86767578125
2018-05-09,779.904541015625
2018-05-10,782.8983154296875
2018-05-11,770.9228515625
2018-05-14,759.9453125
2018-05-15,763.4381103515625
2018-05-16,762.4401245117188
2018-05-17,753.4585571289062
2018-05-18,752.4605712890625
2018-05-21,758.4483642578125
2018-05-22,768.9268798828125
2018-05-23,762.4401245117188
2018-05-24,755.4544067382812
2018-05-25,765.9330444335938
2018-05-29,750.4647216796875
2018-05-30,755.4544067382812
2018-05-31,756.9514770507812
2018-06-01,768.427978515625
2018-06-04,777.40966796875
2018-06-05,774.9146118164062
2018-06-06,800.3627319335938
2018-06-07,801.360595703125
2018-06-08,795.8717651367188
2018-06-11,775.4135131835938
2018-06-12,797.86767578125
2018-06-13,816.329833984375
2018-06-14,819.8226928710938
2018-06-15,813.3359985351562
2018-06-18,812.837158203125
2018-06-19,801.360595703125
2018-06-20,795.3727416992188
2018-06-21,797.3687133789062
2018-06-22,804.3543090820312
2018-06-25,793.3768310546875
2018-06-26,794.8738403320312
2018-06-27,801.360595703125
2018-06-28,791.3809814453125
2018-06-29,794.3748779296875
2018-07-02,783.3972778320312
2018-07-03,789.884033203125
2018-07-04,793.3768310546875
2018-07-05,801.8594360351562
2018-07-06,796.8697509765625
2018-07-09,796.370849609375
2018-07-10,803.3565063476562
2018-07-11,805.3524169921875
2018-07-12,800.3627319335938
2018-07-13,808.3463134765625
2018-07-16,813.8349609375
2018-07-17,816.828857421875
2018-07-18,812.3380737304688
2018-07-19,809.84326171875
2018-07-20,813.3359985351562
2018-07-23,803.85546875
2018-07-24,792.8778076171875
2018-07-25,788.3870849609375
2018-07-26,786.39111328125
2018-07-27,783.3972778320312
2018-07-30,772.4197387695312
2018-07-31,764.4360961914062
2018-08-01,757.4503173828125
2018-08-02,755.9534301757812
2018-08-03,762.4401245117188
2018-08-06,764.93505859375
2018-08-07,776.41162109375
2018-08-08,771.4218139648438
2018-08-09,761.4421997070312
2018-08-10,754.9554443359375
2018-08-13,755.4544067382812
2018-08-14,768.9268798828125
2018-08-15,765.4340209960938
2018-08-16,771.4218139648438
2018-08-17,766.4319458007812
2018-08-20,766.4319458007812
2018-08-21,774.9146118164062
2018-08-22,792.8778076171875
2018-08-23,770.4237060546875
2018-08-24,766.9310302734375
2018-08-28,776.41162109375
2018-08-29,780.4035034179688
2018-08-30,775.4730224609375
2018-08-31,766.4906616210938
2018-09-03,774.4750366210938
2018-09-04,778.4671630859375
2018-09-05,774.9740600585938
2018-09-06,773.4769897460938
2018-09-07,765.9917602539062
2018-09-10,772.4789428710938
2018-09-11,769.48486328125
2018-09-12,789.445556640625
2018-09-13,778.4671630859375
2018-09-14,779.9644165039062
2018-09-17,772.97802734375
2018-09-18,769.98388671875
2018-09-19,771.4810180664062
2018-09-20,766.4906616210938
2018-09-21,756.5104370117188
2018-09-24,754.015380859375
2018-09-25,747.5281372070312
2018-09-26,752.5182495117188
2018-09-27,753.5164184570312
2018-09-28,756.011474609375
2018-10-01,767.4888305664062
2018-10-02,761.0015258789062
2018-10-03,762.4985961914062
2018-10-04,742.0389404296875
2018-10-05,738.5457153320312
2018-10-08,736.5496826171875
2018-10-09,726.5693969726562
2018-10-10,696.1292724609375
2018-10-11,685.6499633789062
2018-10-12,693.63427734375
2018-10-15,693.63427734375
2018-10-16,706.608642578125
2018-10-17,714.593017578125
2018-10-18,710.600830078125
2018-10-19,706.1097412109375
2018-10-22,694.13330078125
2018-10-23,682.1568603515625
2018-10-24,694.6322021484375
2018-10-25,705.1116943359375
2018-10-26,679.162841796875
2018-10-29,688.1450805664062
2018-10-30,710.600830078125
2018-10-31,722.5772094726562
2018-11-01,728.5654296875
2018-11-02,725.5713500976562
2018-11-05,722.0783081054688
2018-11-06,713.594970703125
2018-11-07,714.0940551757812
2018-11-08,726.0704956054688
2018-11-09,722.5772094726562
2018-11-12,721.5792236328125
2018-11-13,788.4475708007812
2018-11-14,763.4967651367188
2018-11-15,736.5496826171875
2018-11-16,731.0606079101562
2018-11-19,728.06640625
2018-11-20,706.1097412109375
2018-11-21,730.062744140625
2018-11-22,749.524169921875
2018-11-23,749.524169921875
2018-11-26,732.05859375
2018-11-27,720.5811767578125
2018-11-28,724.0743408203125
2018-11-29,717.5870971679688
2018-11-30,706.608642578125
2018-12-03,694.13330078125
2018-12-04,689.64208984375
2018-12-05,695.63037109375
2018-12-06,682.6558227539062
2018-12-07,678.6637573242188
2018-12-10,648.2236328125
2018-12-11,650.71875
2018-12-12,679.6618041992188
2018-12-13,686.64794921875
2018-12-14,673.6734619140625
2018-12-17,656.2080688476562
2018-12-18,655.2098999023438
2018-12-19,654.2119140625
2018-12-20,645.728515625
2018-12-21,632.255126953125
2018-12-24,628.7620239257812
2018-12-27,628.7620239257812
2018-12-28,644.7305297851562
2018-12-31,641.736328125
2019-01-02,654.7107543945312
2019-01-03,658.2040405273438
2019-01-04,685.1510009765625
2019-01-07,695.63037109375
2019-01-08,687.6460571289062
2019-01-09,698.6244506835938
2019-01-10,698.6244506835938
2019-01-11,728.5654296875
2019-01-14,719.5831298828125
2019-01-15,722.5772094726562
2019-01-16,739.044921875
2019-01-17,738.5457153320312
2019-01-18,743.5360107421875
2019-01-21,738.5457153320312
2019-01-22,743.5360107421875
2019-01-23,747.5281372070312
2019-01-24,747.5281372070312
2019-01-25,745.033203125
2019-01-28,746.530029296875
2019-01-29,746.530029296875
2019-01-30,747.0291137695312
2019-01-31,733.0565795898438
2019-02-01,735.5516967773438
2019-02-04,737.5478515625
2019-02-05,739.044921875
2019-02-06,738.5457153320312
2019-02-07,727.5674438476562
2019-02-08,721.0802612304688
2019-02-11,738.0468139648438
2019-02-12,736.5496826171875
2019-02-13,738.5457153320312
2019-02-14,733.5556640625
2019-02-15,738.0468139648438
2019-02-18,752.0193481445312
2019-02-19,771.4810180664062
2019-02-20,775.97216796875
2019-02-21,777.9680786132812
2019-02-22,774.9740600585938
2019-02-25,766.9898681640625
2019-02-26,793.4376831054688
2019-02-27,788.4475708007812
2019-02-28,797.429931640625
2019-03-01,803.418212890625
2019-03-04,801.4219970703125
2019-03-05,804.416015625
2019-03-06,806.4122314453125
2019-03-07,788.0656127929688
2019-03-08,781.078369140625
2019-03-11,784.0728759765625
2019-03-12,792.0584106445312
2019-03-13,806.5320434570312
2019-03-14,848.4556274414062
2019-03-15,835.9783935546875
2019-03-18,836.4774780273438
2019-03-19,851.9492797851562
2019-03-20,820.506591796875
2019-03-21,812.52099609375
2019-03-22,801.5410766601562
2019-03-25,793.0564575195312
2019-03-26,798.5465087890625
2019-03-27,790.56103515625
2019-03-28,789.0637817382812
2019-03-29,808.0291748046875
2019-04-01,813.5192260742188
2019-04-02,819.0093383789062
2019-04-03,854.94384765625
2019-04-04,844.462890625
2019-04-05,834.9802856445312
2019-04-08,834.4810791015625
2019-04-09,824.4993286132812
2019-04-10,816.5137939453125
2019-04-11,866.4229125976562
2019-04-12,878.9002685546875
2019-04-15,887.8839721679688
2019-04-16,903.8548583984375
2019-04-17,896.3684692382812
2019-04-18,898.8638305664062
2019-04-23,897.8657836914062
2019-04-24,890.3793334960938
2019-04-25,875.9057006835938
2019-04-26,873.4102783203125
2019-04-29,881.3956298828125
2019-04-30,880.3975219726562
2019-05-01,893.3739013671875
2019-05-02,870.4157104492188
2019-05-03,888.3831176757812
2019-05-07,868.4193725585938
2019-05-08,900.3612060546875
2019-05-09,901.8585815429688
2019-05-10,906.3502807617188
2019-05-13,893.3739013671875
2019-05-14,918.3284912109375
2019-05-15,925.3157958984375
2019-05-16,935.297607421875
2019-05-17,928.3103637695312
2019-05-20,909.3448486328125
2019-05-21,908.3466186523438
2019-05-22,894.8711547851562
2019-05-23,875.4066162109375
2019-05-24,870.914794921875
2019-05-28,876.4049072265625
