Date,BANKBARODA.NS
2016-07-15,144.56390380859375
2016-07-18,139.98715209960938
2016-07-19,139.32705688476562
2016-07-20,138.6669464111328
2016-07-21,134.0021514892578
2016-07-22,132.637939453125
2016-07-25,137.17068481445312
2016-07-26,135.3663787841797
2016-07-27,136.29054260253906
2016-07-28,135.98248291015625
2016-07-29,133.51808166503906
2016-08-01,129.82147216796875
2016-08-02,133.0339813232422
2016-08-03,131.00967407226562
2016-08-04,137.08267211914062
2016-08-05,138.7549285888672
2016-08-08,138.6229248046875
2016-08-09,139.45907592773438
2016-08-10,141.17535400390625
2016-08-11,128.45724487304688
2016-08-12,131.66978454589844
2016-08-16,131.6257781982422
2016-08-17,133.21005249023438
2016-08-18,135.98248291015625
2016-08-19,142.27552795410156
2016-08-22,140.86729431152344
2016-08-23,144.60791015625
2016-08-24,143.5957489013672
2016-08-25,142.53958129882812
2016-08-26,139.32705688476562
2016-08-29,140.86729431152344
2016-08-30,144.4758758544922
2016-08-31,143.4197235107422
2016-09-01,141.92349243164062
2016-09-02,146.41221618652344
2016-09-06,149.18467712402344
2016-09-07,153.8494415283203
2016-09-08,153.80543518066406
2016-09-09,151.34104919433594
2016-09-12,142.36354064941406
2016-09-14,148.12852478027344
2016-09-15,146.6322479248047
2016-09-16,145.0039825439453
2016-09-19,146.50022888183594
2016-09-20,146.7202606201172
2016-09-21,144.65194702148438
2016-09-22,149.1406707763672
2016-09-23,148.8766326904297
2016-09-26,146.41221618652344
2016-09-27,144.3438720703125
2016-09-28,148.26052856445312
2016-09-29,142.4955596923828
2016-09-30,147.3363800048828
2016-10-03,148.6565704345703
2016-10-04,149.49273681640625
2016-10-05,149.1406707763672
2016-10-06,144.783935546875
2016-10-07,144.21185302734375
2016-10-10,142.53958129882812
2016-10-13,135.76246643066406
2016-10-14,135.49839782714844
2016-10-17,132.85797119140625
2016-10-18,137.03868103027344
2016-10-19,136.77462768554688
2016-10-20,138.57891845703125
2016-10-21,137.39073181152344
2016-10-24,139.4150390625
2016-10-25,137.78680419921875
2016-10-26,136.55458068847656
2016-10-27,134.70626831054688
2016-10-28,137.52273559570312
2016-11-01,136.68661499023438
2016-11-02,132.02183532714844
2016-11-03,128.98532104492188
2016-11-04,125.46475219726562
2016-11-07,130.30555725097656
2016-11-08,131.09768676757812
2016-11-09,133.0780029296875
2016-11-10,145.22401428222656
2016-11-11,141.26336669921875
2016-11-15,153.40936279296875
2016-11-16,152.61724853515625
2016-11-17,153.80543518066406
2016-11-18,155.7417449951172
2016-11-21,141.7914581298828
2016-11-22,143.63975524902344
2016-11-23,142.67160034179688
2016-11-24,147.02830505371094
2016-11-25,147.7764434814453
2016-11-28,143.5077362060547
2016-11-29,142.14349365234375
2016-11-30,144.4758758544922
2016-12-01,142.23153686523438
2016-12-02,141.7914581298828
2016-12-05,143.02365112304688
2016-12-06,142.84764099121094
2016-12-07,138.6229248046875
2016-12-08,139.50308227539062
2016-12-09,142.62759399414062
2016-12-12,139.85511779785156
2016-12-13,141.17535400390625
2016-12-14,139.37106323242188
2016-12-15,140.7352752685547
2016-12-16,140.51524353027344
2016-12-19,140.25120544433594
2016-12-20,137.08267211914062
2016-12-21,138.6229248046875
2016-12-22,136.46658325195312
2016-12-23,134.6622772216797
2016-12-26,129.689453125
2016-12-27,131.93382263183594
2016-12-28,132.15383911132812
2016-12-29,133.34205627441406
2016-12-30,135.0143280029297
2017-01-02,131.0536651611328
2017-01-03,130.7896270751953
2017-01-04,130.2615509033203
2017-01-05,132.85797119140625
2017-01-06,134.88230895996094
2017-01-09,134.4862518310547
2017-01-10,134.61827087402344
2017-01-11,140.4712371826172
2017-01-12,139.67909240722656
2017-01-13,138.84295654296875
2017-01-16,140.4712371826172
2017-01-17,139.98715209960938
2017-01-18,139.81112670898438
2017-01-19,140.9113006591797
2017-01-20,135.85047912597656
2017-01-23,135.7184295654297
2017-01-24,137.34671020507812
2017-01-25,142.53958129882812
2017-01-27,147.60040283203125
2017-01-30,147.64442443847656
2017-01-31,145.3560333251953
2017-02-01,152.3092041015625
2017-02-02,156.35784912109375
2017-02-03,164.10313415527344
2017-02-06,162.47486877441406
2017-02-07,164.63124084472656
2017-02-08,164.58721923828125
2017-02-09,161.9907989501953
2017-02-10,165.51136779785156
2017-02-13,148.56858825683594
2017-02-14,148.56858825683594
2017-02-15,143.63975524902344
2017-02-16,146.14817810058594
2017-02-17,146.23617553710938
2017-02-20,148.61257934570312
2017-02-21,149.00865173339844
2017-02-22,147.60040283203125
2017-02-23,147.99647521972656
2017-02-27,144.6959228515625
2017-02-28,145.48806762695312
2017-03-01,145.53208923339844
2017-03-02,142.23153686523438
2017-03-03,140.77928161621094
2017-03-06,141.57142639160156
2017-03-07,141.13134765625
2017-03-08,140.16319274902344
2017-03-09,140.33920288085938
2017-03-10,139.9431610107422
2017-03-14,141.7034454345703
2017-03-15,146.54425048828125
2017-03-16,148.34854125976562
2017-03-17,145.13600158691406
2017-03-20,145.75210571289062
2017-03-21,143.3317108154297
2017-03-22,142.23153686523438
2017-03-23,142.7595977783203
2017-03-24,148.78860473632812
2017-03-27,151.6490936279297
2017-03-28,153.05731201171875
2017-03-29,152.70526123046875
2017-03-30,152.8372802734375
2017-03-31,152.22117614746094
2017-04-03,151.73707580566406
2017-04-05,153.62940979003906
2017-04-06,153.9374542236328
2017-04-07,148.43655395507812
2017-04-10,150.59291076660156
2017-04-11,153.7614288330078
2017-04-12,151.693115234375
2017-04-13,154.59756469726562
2017-04-17,154.86160278320312
2017-04-18,154.9496307373047
2017-04-19,153.89346313476562
2017-04-20,158.11814880371094
2017-04-21,154.20147705078125
2017-04-24,157.45803833007812
2017-04-25,160.0104522705078
2017-04-26,159.87844848632812
2017-04-27,159.6584014892578
2017-04-28,165.07130432128906
2017-05-02,166.03945922851562
2017-05-03,166.83160400390625
2017-05-04,172.2884979248047
2017-05-05,164.9392852783203
2017-05-08,166.21551513671875
2017-05-09,164.36720275878906
2017-05-10,163.31100463867188
2017-05-11,165.3793487548828
2017-05-12,164.05914306640625
2017-05-15,166.17147827148438
2017-05-16,170.3521728515625
2017-05-17,168.7678985595703
2017-05-18,164.98329162597656
2017-05-19,166.1274871826172
2017-05-22,160.89060974121094
2017-05-23,160.18650817871094
2017-05-24,154.6855926513672
2017-05-25,159.7464141845703
2017-05-26,157.94212341308594
2017-05-29,152.8372802734375
2017-05-30,157.10598754882812
2017-05-31,156.7099151611328
2017-06-01,157.54605102539062
2017-06-02,157.45803833007812
2017-06-05,157.1940155029297
2017-06-06,153.5413818359375
2017-06-07,155.6097412109375
2017-06-08,153.89346313476562
2017-06-09,152.92530822753906
2017-06-12,147.90846252441406
2017-06-13,149.4047088623047
2017-06-14,152.0891571044922
2017-06-15,149.27268981933594
2017-06-16,147.60040283203125
2017-06-19,147.90846252441406
2017-06-20,147.2923583984375
2017-06-21,146.9842987060547
2017-06-22,146.4080810546875
2017-06-23,142.5960693359375
2017-06-27,137.27696228027344
2017-06-28,137.94186401367188
2017-06-29,137.85321044921875
2017-06-30,143.30526733398438
2017-07-03,143.48257446289062
2017-07-04,141.2662811279297
2017-07-05,142.55174255371094
2017-07-06,143.9701385498047
2017-07-07,142.3301239013672
2017-07-10,147.6935272216797
2017-07-11,144.19178771972656
2017-07-12,144.94532775878906
2017-07-13,144.85667419433594
2017-07-14,146.27511596679688
2017-07-17,145.69888305664062
2017-07-18,145.255615234375
2017-07-19,145.7875213623047
2017-07-20,143.5269012451172
2017-07-21,143.3939208984375
2017-07-24,145.5658721923828
2017-07-25,146.27511596679688
2017-07-26,144.81234741210938
2017-07-27,142.68470764160156
2017-07-28,143.2165985107422
2017-07-31,147.20594787597656
2017-08-01,144.94532775878906
2017-08-02,144.85667419433594
2017-08-03,140.24679565429688
2017-08-04,140.91168212890625
2017-08-07,141.88685607910156
2017-08-08,138.78404235839844
2017-08-09,137.58724975585938
2017-08-10,131.60325622558594
2017-08-11,126.10686492919922
2017-08-14,126.10686492919922
2017-08-16,130.45079040527344
2017-08-17,131.42596435546875
2017-08-18,130.4951171875
2017-08-21,125.97390747070312
2017-08-22,123.53597259521484
2017-08-23,124.95439910888672
2017-08-24,126.6387710571289
2017-08-28,127.87989807128906
2017-08-29,124.15653228759766
2017-08-30,123.6246109008789
2017-08-31,122.2061996459961
2017-09-01,122.56079864501953
2017-09-04,121.2753677368164
2017-09-05,122.69377136230469
2017-09-06,122.64945983886719
2017-09-07,123.7132797241211
2017-09-08,121.2753677368164
2017-09-11,121.8515853881836
2017-09-12,125.75226593017578
2017-09-13,127.48097229003906
2017-09-14,129.16534423828125
2017-09-15,128.8107452392578
2017-09-18,128.94371032714844
2017-09-19,128.14584350585938
2017-09-20,131.51461791992188
2017-09-21,129.0767059326172
2017-09-22,125.75226593017578
2017-09-25,126.41714477539062
2017-09-26,126.46146392822266
2017-09-27,122.78243255615234
2017-09-28,122.8267593383789
2017-09-29,121.98456573486328
2017-10-03,121.71862030029297
2017-10-04,121.94023895263672
2017-10-05,123.75760650634766
2017-10-06,125.70793914794922
2017-10-09,125.48629760742188
2017-10-10,125.57496643066406
2017-10-11,122.87109375
2017-10-12,122.8267593383789
2017-10-13,123.7132797241211
2017-10-16,122.51647186279297
2017-10-17,123.35865020751953
2017-10-18,121.18669891357422
2017-10-19,119.5909652709961
2017-10-23,122.25051879882812
2017-10-24,126.90471649169922
2017-10-25,166.79794311523438
2017-10-26,164.6259765625
2017-10-27,154.60833740234375
2017-10-30,154.82998657226562
2017-10-31,150.61903381347656
2017-11-01,152.879638671875
2017-11-02,150.30874633789062
2017-11-03,152.25906372070312
2017-11-06,153.0126190185547
2017-11-07,146.49673461914062
2017-11-08,143.8815155029297
2017-11-09,146.76266479492188
2017-11-10,150.53038024902344
2017-11-13,152.56936645507812
2017-11-14,154.5640411376953
2017-11-15,155.3175506591797
2017-11-16,162.05508422851562
2017-11-17,162.719970703125
2017-11-20,163.517822265625
2017-11-21,159.88311767578125
2017-11-22,160.1490478515625
2017-11-23,157.8884735107422
2017-11-24,156.7803192138672
2017-11-27,155.49485778808594
2017-11-28,152.7023468017578
2017-11-29,152.17042541503906
2017-11-30,149.90980529785156
2017-12-01,148.58004760742188
2017-12-04,150.7963409423828
2017-12-05,150.70767211914062
2017-12-06,147.1172637939453
2017-12-07,148.89031982421875
2017-12-08,148.4470672607422
2017-12-11,148.4470672607422
2017-12-12,146.8070068359375
2017-12-13,145.1669464111328
2017-12-14,147.0286407470703
2017-12-15,146.49673461914062
2017-12-18,150.17576599121094
2017-12-19,149.2006072998047
2017-12-20,147.7378387451172
2017-12-21,148.8459930419922
2017-12-22,148.9346466064453
2017-12-26,147.60487365722656
2017-12-27,147.16159057617188
2017-12-28,144.2804412841797
2017-12-29,142.4187469482422
2018-01-01,143.17227172851562
2018-01-02,140.025146484375
2018-01-03,139.9365234375
2018-01-04,145.2999267578125
2018-01-05,143.43824768066406
2018-01-08,143.30526733398438
2018-01-09,145.83184814453125
2018-01-10,144.05880737304688
2018-01-11,144.7680206298828
2018-01-12,144.5020751953125
2018-01-15,145.74319458007812
2018-01-16,139.13864135742188
2018-01-17,146.45240783691406
2018-01-18,143.9258270263672
2018-01-19,146.6297149658203
2018-01-22,146.09780883789062
2018-01-23,153.5001983642578
2018-01-24,158.11009216308594
2018-01-25,148.1811065673828
2018-01-29,143.9258270263672
2018-01-30,142.0198211669922
2018-01-31,139.00567626953125
2018-02-01,135.06068420410156
2018-02-02,135.814208984375
2018-02-05,139.626220703125
2018-02-06,136.92234802246094
2018-02-07,136.4790802001953
2018-02-08,138.4737548828125
2018-02-09,138.51808166503906
2018-02-12,149.5108642578125
2018-02-14,146.98431396484375
2018-02-15,141.00033569335938
2018-02-16,135.10499572753906
2018-02-19,127.52529907226562
2018-02-20,128.36749267578125
2018-02-21,129.34263610839844
2018-02-22,127.12635803222656
2018-02-23,129.03236389160156
2018-02-26,127.43663787841797
2018-02-27,125.39765167236328
2018-02-28,125.8409194946289
2018-03-01,122.6051254272461
2018-03-05,123.04838562011719
2018-03-06,119.90126037597656
2018-03-07,117.55199432373047
2018-03-08,119.1033935546875
2018-03-09,116.62115478515625
2018-03-12,117.10873413085938
2018-03-13,125.48629760742188
2018-03-14,129.20968627929688
2018-03-15,127.43663787841797
2018-03-16,127.48097229003906
2018-03-19,118.21688842773438
2018-03-20,120.43317413330078
2018-03-21,120.21154022216797
2018-03-22,119.63529205322266
2018-03-23,118.08389282226562
2018-03-26,125.44197845458984
2018-03-27,127.3923110961914
2018-03-28,126.15119171142578
2018-04-02,125.79657745361328
2018-04-03,128.85507202148438
2018-04-04,124.0235595703125
2018-04-05,131.02703857421875
2018-04-06,133.3319549560547
2018-04-09,135.9028778076172
2018-04-10,135.85853576660156
2018-04-11,133.50929260253906
2018-04-12,131.9578857421875
2018-04-13,133.37628173828125
2018-04-16,132.84439086914062
2018-04-17,131.0713653564453
2018-04-18,125.57496643066406
2018-04-19,128.85507202148438
2018-04-20,127.30365753173828
2018-04-23,127.7912368774414
2018-04-24,125.75226593017578
2018-04-25,120.87642669677734
2018-04-26,121.76294708251953
2018-04-27,126.94904327392578
2018-04-30,132.04652404785156
2018-05-02,127.92422485351562
2018-05-03,126.81608581542969
2018-05-04,124.0235595703125
2018-05-07,127.25933074951172
2018-05-08,129.0767059326172
2018-05-09,127.92422485351562
2018-05-10,122.91539764404297
2018-05-11,126.50579071044922
2018-05-14,126.50579071044922
2018-05-15,123.80191802978516
2018-05-16,117.06440734863281
2018-05-17,115.2470474243164
2018-05-18,112.32154083251953
2018-05-21,115.15839385986328
2018-05-22,117.81793212890625
2018-05-23,121.09806823730469
2018-05-24,123.09272003173828
2018-05-25,125.26468658447266
2018-05-28,128.89939880371094
2018-05-29,124.46681213378906
2018-05-30,122.73809051513672
2018-05-31,121.31969451904297
2018-06-01,121.40833282470703
2018-06-04,116.62115478515625
2018-06-05,113.25238800048828
2018-06-06,115.46867370605469
2018-06-07,116.48816680908203
2018-06-08,117.24169921875
2018-06-11,118.52716827392578
2018-06-12,118.21688842773438
2018-06-13,121.23102569580078
2018-06-14,119.8125991821289
2018-06-15,116.39952087402344
2018-06-18,115.60164642333984
2018-06-19,113.34103393554688
2018-06-20,110.90311431884766
2018-06-21,108.15492248535156
2018-06-22,107.71166229248047
2018-06-25,103.54505157470703
2018-06-26,104.65318298339844
2018-06-27,102.08229064941406
2018-06-28,100.17628479003906
2018-06-29,99.86600494384766
2018-07-02,100.75251770019531
2018-07-03,100.17628479003906
2018-07-04,100.26493072509766
2018-07-05,100.39790344238281
2018-07-06,102.43689727783203
2018-07-09,103.72234344482422
2018-07-10,105.93863677978516
2018-07-11,103.01312255859375
2018-07-12,105.89430236816406
2018-07-13,104.07695007324219
2018-07-16,100.22061157226562
2018-07-17,107.09111022949219
2018-07-18,104.298583984375
2018-07-19,106.42621612548828
2018-07-20,106.603515625
2018-07-23,111.9669418334961
2018-07-24,117.50765991210938
2018-07-25,116.8427734375
2018-07-26,123.09272003173828
2018-07-27,122.2061996459961
2018-07-30,134.7947235107422
2018-07-31,135.94720458984375
2018-08-01,133.15467834472656
2018-08-02,130.5394287109375
2018-08-03,132.62277221679688
2018-08-06,133.4649658203125
2018-08-07,129.5642852783203
2018-08-08,131.73623657226562
2018-08-09,137.18832397460938
2018-08-10,131.4702911376953
2018-08-13,129.1210174560547
2018-08-14,129.697265625
2018-08-16,126.50579071044922
2018-08-17,129.60861206054688
2018-08-20,133.8638916015625
2018-08-21,133.7752227783203
2018-08-23,132.84439086914062
2018-08-24,130.6724090576172
2018-08-27,133.02169799804688
2018-08-28,127.52529907226562
2018-08-29,130.9383544921875
2018-08-30,133.11033630371094
2018-08-31,135.59259033203125
2018-09-03,134.4844207763672
2018-09-04,129.03236389160156
2018-09-05,128.14584350585938
2018-09-06,129.5199737548828
2018-09-07,131.2486572265625
2018-09-10,129.96322631835938
2018-09-11,124.55545806884766
2018-09-12,118.39418029785156
2018-09-14,119.14772033691406
2018-09-17,119.90126037597656
2018-09-18,100.26493072509766
2018-09-19,103.14611053466797
2018-09-21,98.80217742919922
2018-09-24,95.47774505615234
2018-09-25,97.02914428710938
2018-09-26,96.76319122314453
2018-09-27,92.50791931152344
2018-09-28,88.20831298828125
2018-10-01,92.55224609375
2018-10-03,91.57707977294922
2018-10-04,91.62140655517578
2018-10-05,87.85371398925781
2018-10-08,86.43528747558594
2018-10-09,82.66759490966797
2018-10-10,84.75090789794922
2018-10-11,83.28815460205078
2018-10-12,85.54877471923828
2018-10-15,86.30230712890625
2018-10-16,88.87320709228516
2018-10-17,88.29696655273438
2018-10-19,90.77921295166016
2018-10-22,90.95651245117188
2018-10-23,90.15864562988281
2018-10-24,91.00084686279297
2018-10-25,87.27747344970703
2018-10-26,87.63208770751953
2018-10-29,94.94583892822266
2018-10-30,97.51673126220703
2018-10-31,98.09297180175781
2018-11-01,95.47774505615234
2018-11-02,97.42808532714844
2018-11-05,98.5805435180664
2018-11-06,97.91566467285156
2018-11-07,98.35891723632812
2018-11-09,98.84650421142578
2018-11-12,96.98482513427734
2018-11-13,96.3642578125
2018-11-14,99.95465087890625
2018-11-15,99.99898529052734
2018-11-16,102.12661743164062
2018-11-19,102.25959014892578
2018-11-20,97.69403839111328
2018-11-21,99.4670639038086
2018-11-22,97.42808532714844
2018-11-26,96.54156494140625
2018-11-27,96.58588409423828
2018-11-28,92.8625259399414
2018-11-29,93.08415222167969
2018-11-30,93.12848663330078
2018-12-03,94.81285858154297
2018-12-04,95.61072540283203
2018-12-05,95.25611877441406
2018-12-06,93.3057861328125
2018-12-07,94.32527160644531
2018-12-10,93.92634582519531
2018-12-11,96.67454528808594
2018-12-12,100.5308837890625
2018-12-13,99.15678405761719
2018-12-14,98.75785827636719
2018-12-17,99.11246490478516
2018-12-18,99.6886978149414
2018-12-19,102.48121643066406
2018-12-20,101.86066436767578
2018-12-21,102.0379638671875
2018-12-24,102.30391693115234
2018-12-26,104.34290313720703
2018-12-27,103.19043731689453
2018-12-28,104.91914367675781
2018-12-31,105.31808471679688
2019-01-01,109.3073959350586
2019-01-02,105.80565643310547
2019-01-03,105.7613296508789
2019-01-04,107.88896942138672
2019-01-07,108.77547454833984
2019-01-08,109.79497528076172
2019-01-09,108.99710845947266
2019-01-10,109.44036865234375
2019-01-11,107.40138244628906
2019-01-14,107.22407531738281
2019-01-15,107.3570556640625
2019-01-16,107.26840209960938
2019-01-17,105.67267608642578
2019-01-18,104.60885620117188
2019-01-21,103.23475646972656
2019-01-22,100.88549041748047
2019-01-23,98.66920471191406
2019-01-24,100.17628479003906
2019-01-25,97.69403839111328
2019-01-28,96.76319122314453
2019-01-29,100.8411636352539
2019-01-30,100.79683685302734
2019-01-31,99.6886978149414
2019-02-01,98.49189758300781
2019-02-04,97.7826919555664
2019-02-05,95.69937133789062
2019-02-06,96.8075180053711
2019-02-07,96.54156494140625
2019-02-08,92.9955062866211
2019-02-11,92.1089859008789
2019-02-12,91.00084686279297
2019-02-14,91.88735961914062
2019-02-15,89.40511322021484
2019-02-18,87.89803314208984
2019-02-19,90.82353973388672
2019-02-20,91.26679229736328
2019-02-21,91.31112670898438
2019-02-22,91.13382720947266
2019-02-25,91.22247314453125
2019-02-26,89.9813461303711
2019-02-27,89.5380859375
2019-02-28,89.5380859375
2019-03-01,95.83235168457031
2019-03-05,99.77735137939453
2019-03-06,99.37841796875
2019-03-07,102.12661743164062
2019-03-08,100.70818328857422
2019-03-11,102.88015747070312
2019-03-12,102.25959014892578
2019-03-13,102.43689727783203
2019-03-14,103.32341003417969
2019-03-15,104.74183654785156
2019-03-18,106.86947631835938
2019-03-19,110.28256225585938
2019-03-20,110.99176788330078
2019-03-22,106.47053527832031
2019-03-25,104.7861557006836
2019-03-26,107.09111022949219
2019-03-27,107.75598907470703
2019-03-28,115.33570098876953
2019-04-01,117.64064025878906
2019-04-02,118.08389282226562
2019-04-03,117.06440734863281
2019-04-04,116.31086730957031
2019-04-05,115.77896881103516
2019-04-08,115.2470474243164
2019-04-09,117.06440734863281
2019-04-10,114.98109436035156
2019-04-11,114.09457397460938
2019-04-12,116.26653289794922
2019-04-15,115.91193389892578
2019-04-16,116.04490661621094
2019-04-18,112.1885757446289
2019-04-22,109.75065612792969
2019-04-23,109.13008880615234
2019-04-24,110.90311431884766
2019-04-25,108.15492248535156
2019-04-26,109.26306915283203
2019-04-30,103.41206359863281
2019-05-02,102.74717712402344
2019-05-03,105.53970336914062
2019-05-06,102.83582305908203
2019-05-07,99.77735137939453
2019-05-08,98.35891723632812
2019-05-09,98.7135238647461
2019-05-10,100.75251770019531
2019-05-13,93.79337310791016
2019-05-14,97.33943176269531
2019-05-15,95.56640625
2019-05-16,97.33943176269531
2019-05-17,99.51139068603516
2019-05-20,108.9527816772461
2019-05-21,111.523681640625
