Date,INVERCAP.SN
2016-04-12,392.92584228515625
2016-04-13,405.3032531738281
2016-04-14,406.08294677734375
2016-04-15,406.08294677734375
2016-04-18,414.52947998046875
2016-04-19,431.4224853515625
2016-04-20,462.60968017578125
2016-04-21,490.54815673828125
2016-04-22,490.54815673828125
2016-04-25,492.7213134765625
2016-04-26,469.22735595703125
2016-04-27,471.1852111816406
2016-04-28,478.01153564453125
2016-04-29,475.20526123046875
2016-05-02,475.20526123046875
2016-05-03,475.20526123046875
2016-05-04,468.32025146484375
2016-05-05,468.32025146484375
2016-05-06,468.32025146484375
2016-05-09,468.32025146484375
2016-05-10,468.32025146484375
2016-05-11,456.8277587890625
2016-05-12,456.8277587890625
2016-05-13,456.8277587890625
2016-05-16,469.8800048828125
2016-05-17,456.8277587890625
2016-05-18,456.1751708984375
2016-05-19,456.1751708984375
2016-05-20,456.1751708984375
2016-05-23,453.5647277832031
2016-05-24,453.5647277832031
2016-05-25,453.5647277832031
2016-05-26,456.8277587890625
2016-05-27,453.5647277832031
2016-05-30,450.3016662597656
2016-05-31,450.3016662597656
2016-06-01,450.3016662597656
2016-06-02,450.3016662597656
2016-06-03,450.3016662597656
2016-06-06,456.8277587890625
2016-06-07,456.8277587890625
2016-06-08,456.8277587890625
2016-06-09,456.8277587890625
2016-06-10,456.8277587890625
2016-06-13,450.20379638671875
2016-06-14,437.24945068359375
2016-06-15,437.24945068359375
2016-06-16,432.0285339355469
2016-06-17,427.4602966308594
2016-06-20,427.4602966308594
2016-06-21,427.4602966308594
2016-06-22,427.4602966308594
2016-06-23,427.4602966308594
2016-06-24,420.9342041015625
2016-06-28,420.9342041015625
2016-06-29,420.9342041015625
2016-06-30,426.80767822265625
2016-07-01,430.7232971191406
2016-07-04,430.7232971191406
2016-07-05,430.7232971191406
2016-07-06,430.7232971191406
2016-07-07,430.7232971191406
2016-07-08,430.7232971191406
2016-07-11,436.9688415527344
2016-07-12,436.9688415527344
2016-07-13,436.9688415527344
2016-07-14,436.9688415527344
2016-07-15,436.9688415527344
2016-07-18,443.6124267578125
2016-07-19,437.24945068359375
2016-07-20,455.5226135253906
2016-07-21,462.4598388671875
2016-07-22,459.4381408691406
2016-07-25,459.4381408691406
2016-07-26,466.0948791503906
2016-07-27,495.98443603515625
2016-07-28,509.0366516113281
2016-07-29,516.4176635742188
2016-08-01,516.87451171875
2016-08-02,522.0888061523438
2016-08-03,547.5406494140625
2016-08-04,574.2976684570312
2016-08-05,574.2976684570312
2016-08-08,574.2976684570312
2016-08-09,619.98046875
2016-08-10,657.3751220703125
2016-08-11,704.8198852539062
2016-08-12,813.80615234375
2016-08-16,1011.54736328125
2016-08-17,855.5078125
2016-08-18,881.02490234375
2016-08-19,841.868408203125
2016-08-22,913.0029907226562
2016-08-23,956.0753173828125
2016-08-24,913.655517578125
2016-08-25,907.1294555664062
2016-08-26,913.655517578125
2016-08-29,900.4075927734375
2016-08-30,862.09912109375
2016-08-31,849.6343994140625
2016-09-01,871.23583984375
2016-09-02,881.02490234375
2016-09-05,881.02490234375
2016-09-06,881.02490234375
2016-09-07,881.0902709960938
2016-09-08,881.0902709960938
2016-09-09,881.0902709960938
2016-09-12,815.7638549804688
2016-09-13,795.4677734375
2016-09-14,783.7858276367188
2016-09-15,783.7858276367188
2016-09-16,783.7858276367188
2016-09-20,766.8180541992188
2016-09-21,750.5028686523438
2016-09-22,802.7116088867188
2016-09-23,815.7638549804688
2016-09-26,796.185546875
2016-09-27,783.1333618164062
2016-09-28,770.0811157226562
2016-09-29,796.185546875
2016-09-30,783.1333618164062
2016-10-03,783.1333618164062
2016-10-04,783.1333618164062
2016-10-05,805.4526977539062
2016-10-06,828.16357421875
2016-10-07,828.7509765625
2016-10-11,863.1434326171875
2016-10-12,854.9205932617188
2016-10-13,854.9205932617188
2016-10-14,887.551025390625
2016-10-17,894.0773315429688
2016-10-18,900.6033325195312
2016-10-19,887.551025390625
2016-10-20,867.9727783203125
2016-10-21,861.4465942382812
2016-10-24,864.7095947265625
2016-10-25,939.1072387695312
2016-10-26,933.1686401367188
2016-10-27,932.5813598632812
2016-10-28,942.8272094726562
2016-11-02,913.0681762695312
2016-11-03,894.7950439453125
2016-11-04,881.6776123046875
2016-11-07,913.7860717773438
2016-11-08,933.1686401367188
2016-11-09,927.5562133789062
2016-11-10,926.7078857421875
2016-11-11,933.23388671875
2016-11-14,919.7249755859375
2016-11-15,887.48583984375
2016-11-16,886.8984985351562
2016-11-17,887.551025390625
2016-11-18,877.761962890625
2016-11-21,903.866455078125
2016-11-22,907.1294555664062
2016-11-23,881.02490234375
2016-11-24,893.7509765625
2016-11-25,911.0452270507812
2016-11-28,920.181640625
2016-11-29,881.02490234375
2016-11-30,867.9727783203125
2016-12-01,910.3925170898438
2016-12-02,884.2880249023438
2016-12-05,887.551025390625
2016-12-06,880.3724975585938
2016-12-07,887.551025390625
2016-12-09,862.09912109375
2016-12-12,861.4465942382812
2016-12-13,861.4465942382812
2016-12-14,848.3944702148438
2016-12-15,860.5982055664062
2016-12-16,838.5401611328125
2016-12-19,826.531982421875
2016-12-20,826.20556640625
2016-12-21,814.262939453125
2016-12-22,783.1333618164062
2016-12-23,787.0489501953125
2016-12-26,775.6934204101562
2016-12-27,780.4576416015625
2016-12-28,792.9224853515625
2016-12-29,792.9224853515625
2016-12-30,792.9224853515625
2017-01-03,792.9224853515625
2017-01-04,792.9224853515625
2017-01-05,792.9224853515625
2017-01-06,781.8280029296875
2017-01-09,815.7638549804688
2017-01-10,832.0791015625
2017-01-11,835.3421630859375
2017-01-12,861.4465942382812
2017-01-13,845.1314697265625
2017-01-16,854.9205932617188
2017-01-17,851.6575317382812
2017-01-18,860.7940063476562
2017-01-19,839.9757690429688
2017-01-20,852.1143188476562
2017-01-23,872.2146606445312
2017-01-24,893.424560546875
2017-01-25,880.5029296875
2017-01-26,881.02490234375
2017-01-27,868.4949340820312
2017-01-30,881.02490234375
2017-01-31,858.1836547851562
2017-02-01,890.8140869140625
2017-02-02,897.3402099609375
2017-02-03,897.3402099609375
2017-02-06,907.1294555664062
2017-02-07,946.2863159179688
2017-02-08,1011.6124877929688
2017-02-09,1057.229736328125
2017-02-10,1236.958984375
2017-02-13,1536.18115234375
2017-02-14,1597.0697021484375
2017-02-15,1459.3037109375
2017-02-16,1299.4791259765625
2017-02-17,1396.9139404296875
2017-02-20,1471.507568359375
2017-02-21,1447.6873779296875
2017-02-22,1447.2303466796875
2017-02-23,1370.4832763671875
2017-02-24,1399.32861328125
2017-02-27,1415.7744140625
2017-02-28,1385.1671142578125
2017-03-01,1458.2596435546875
2017-03-02,1448.79638671875
2017-03-03,1487.953369140625
2017-03-06,1468.3751220703125
2017-03-07,1448.79638671875
2017-03-08,1422.692138671875
2017-03-09,1435.7445068359375
2017-03-10,1420.7344970703125
2017-03-13,1455.32275390625
2017-03-14,1435.7445068359375
2017-03-15,1439.007080078125
2017-03-16,1514.0576171875
2017-03-17,1501.0057373046875
2017-03-20,1479.2735595703125
2017-03-21,1436.5274658203125
2017-03-22,1442.2705078125
2017-03-23,1434.439208984375
2017-03-24,1403.114013671875
2017-03-27,1350.9049072265625
2017-03-28,1403.114013671875
2017-03-29,1398.8719482421875
2017-03-30,1396.4571533203125
2017-03-31,1357.4310302734375
2017-04-03,1383.5355224609375
2017-04-04,1389.7353515625
2017-04-05,1403.114013671875
2017-04-06,1386.79833984375
2017-04-07,1367.2203369140625
2017-04-10,1370.4832763671875
2017-04-11,1370.4832763671875
2017-04-12,1324.7352294921875
2017-04-13,1365.9150390625
2017-04-17,1322.1900634765625
2017-04-18,1219.926025390625
2017-04-19,1219.926025390625
2017-04-20,1213.8565673828125
2017-04-21,1233.4349365234375
2017-04-24,1221.6119384765625
2017-04-25,1234.677490234375
2017-04-26,1220.3055419921875
2017-04-27,1207.2403564453125
2017-04-28,1188.94873046875
2017-05-02,1158.2449951171875
2017-05-03,1064.8277587890625
2017-05-04,989.76708984375
2017-05-05,1031.5111083984375
2017-05-08,1031.5111083984375
2017-05-09,1045.229736328125
2017-05-10,1061.626708984375
2017-05-11,1061.626708984375
2017-05-12,1103.3704833984375
2017-05-15,1117.0892333984375
2017-05-16,1117.0892333984375
2017-05-17,1113.82275390625
2017-05-18,1113.82275390625
2017-05-19,1143.74267578125
2017-05-22,1143.219970703125
2017-05-23,1159.5516357421875
2017-05-24,1149.75244140625
2017-05-25,1175.883056640625
2017-05-29,1171.3104248046875
2017-05-30,1141.913330078125
2017-05-31,1109.9683837890625
2017-06-01,1077.8929443359375
2017-06-02,1064.8277587890625
2017-06-05,1064.8277587890625
2017-06-06,1031.5111083984375
2017-06-07,1009.2998657226562
2017-06-08,994.6666870117188
2017-06-09,963.636474609375
2017-06-12,966.8372802734375
2017-06-13,934.1738891601562
2017-06-14,914.5759887695312
2017-06-15,885.178955078125
2017-06-16,914.5759887695312
2017-06-19,914.5759887695312
2017-06-20,842.7164306640625
2017-06-21,855.7817993164062
2017-06-22,845.26416015625
2017-06-23,857.0882568359375
2017-06-27,888.4451904296875
2017-06-28,924.4402465820312
2017-06-29,946.5861206054688
2017-06-30,932.8676147460938
2017-07-03,908.0433349609375
2017-07-04,888.4451904296875
2017-07-05,888.4451904296875
2017-07-06,888.4451904296875
2017-07-07,908.0433349609375
2017-07-10,921.1738891601562
2017-07-11,927.6415405273438
2017-07-12,916.5355834960938
2017-07-13,921.1085815429688
2017-07-14,953.968017578125
2017-07-17,998.1943359375
2017-07-18,1006.49072265625
2017-07-19,1077.8929443359375
2017-07-20,1032.16455078125
2017-07-21,1032.16455078125
2017-07-24,1042.6165771484375
2017-07-25,1084.42578125
2017-07-26,1064.8277587890625
2017-07-27,1080.244873046875
2017-07-28,1048.49609375
2017-07-31,1105.9835205078125
2017-08-01,1089.978515625
2017-08-02,1059.6015625
2017-08-03,1076.5863037109375
2017-08-04,1117.0892333984375
2017-08-07,1136.6871337890625
2017-08-08,1126.8883056640625
2017-08-09,1071.3604736328125
2017-08-10,1104.02392578125
2017-08-11,1100.75732421875
2017-08-14,1113.169677734375
2017-08-16,1136.6871337890625
2017-08-17,1113.82275390625
2017-08-18,1149.75244140625
2017-08-21,1143.219970703125
2017-08-22,1143.219970703125
2017-08-23,1143.219970703125
2017-08-24,1185.6824951171875
2017-08-25,1162.81787109375
2017-08-28,1145.963623046875
2017-08-29,1136.6871337890625
2017-08-30,1136.6871337890625
2017-08-31,1241.1446533203125
2017-09-01,1221.6119384765625
2017-09-04,1188.8182373046875
2017-09-05,1187.6422119140625
2017-09-06,1187.6422119140625
2017-09-07,1181.7628173828125
2017-09-08,1144.7222900390625
2017-09-11,1162.81787109375
2017-09-12,1169.3505859375
2017-09-13,1169.3505859375
2017-09-14,1143.219970703125
2017-09-15,1175.883056640625
2017-09-20,1118.3956298828125
2017-09-21,1077.8929443359375
2017-09-22,1048.5611572265625
2017-09-25,1058.2950439453125
2017-09-26,1058.2950439453125
2017-09-27,1071.3604736328125
2017-09-28,1063.3907470703125
2017-09-29,1074.626708984375
2017-10-02,1090.95849609375
2017-10-03,1110.5565185546875
2017-10-04,1280.40625
2017-10-05,1306.5369873046875
2017-10-06,1313.0697021484375
2017-10-10,1305.6878662109375
2017-10-11,1299.285888671875
2017-10-12,1262.7681884765625
2017-10-13,1316.3360595703125
2017-10-16,1349.45654296875
2017-10-17,1404.5272216796875
2017-10-18,1466.587890625
2017-10-19,1486.185791015625
2017-10-20,1492.7188720703125
2017-10-23,1470.507568359375
2017-10-24,1469.5274658203125
2017-10-25,1437.19091796875
2017-10-26,1404.5272216796875
2017-10-30,1365.52734375
2017-10-31,1371.8641357421875
2017-11-02,1379.7032470703125
2017-11-03,1396.753173828125
2017-11-06,1450.2559814453125
2017-11-07,1409.688232421875
2017-11-08,1411.0599365234375
2017-11-09,1411.0599365234375
2017-11-10,1411.0599365234375
2017-11-13,1371.7332763671875
2017-11-14,1329.72802734375
2017-11-15,1302.7481689453125
2017-11-16,1371.8641357421875
2017-11-17,1352.0045166015625
2017-11-20,1275.1800537109375
2017-11-21,1273.8736572265625
2017-11-22,1388.1956787109375
2017-11-23,1365.2657470703125
2017-11-24,1401.195556640625
2017-11-27,1388.1956787109375
2017-11-28,1360.4317626953125
2017-11-29,1418.245849609375
2017-11-30,1373.3011474609375
2017-12-01,1417.9193115234375
2017-12-04,1430.657958984375
2017-12-05,1411.0599365234375
2017-12-06,1366.572265625
2017-12-07,1358.79833984375
2017-12-11,1381.8291015625
2017-12-12,1414.729736328125
2017-12-13,1414.729736328125
2017-12-14,1381.2369384765625
2017-12-15,1467.3709716796875
2017-12-18,1677.935302734375
2017-12-19,1730.5765380859375
2017-12-20,1754.923095703125
2017-12-21,1755.5809326171875
2017-12-22,1755.5809326171875
2017-12-26,1743.736572265625
2017-12-27,1775.9132080078125
2017-12-28,1775.9793701171875
2017-12-29,1838.49072265625
2018-01-02,1822.6983642578125
2018-01-03,1822.6983642578125
2018-01-04,1806.248046875
2018-01-05,1802.9578857421875
2018-01-08,1802.9578857421875
2018-01-09,1802.9578857421875
2018-01-10,1799.60205078125
2018-01-11,1799.60205078125
2018-01-12,1799.60205078125
2018-01-15,1789.797607421875
2018-01-17,1762.358642578125
2018-01-18,1754.923095703125
2018-01-19,1756.8970947265625
2018-01-22,1781.243408203125
2018-01-23,1743.93408203125
2018-01-24,1717.7452392578125
2018-01-25,1717.7452392578125
2018-01-26,1691.950927734375
2018-01-29,1677.935302734375
2018-01-30,1714.7181396484375
2018-01-31,1738.8016357421875
2018-02-01,1758.8707275390625
2018-02-02,1756.1728515625
2018-02-05,1720.7060546875
2018-02-06,1710.1781005859375
2018-02-07,1723.996337890625
2018-02-08,1681.620361328125
2018-02-09,1696.359619140625
2018-02-12,1727.2864990234375
2018-02-13,1727.2864990234375
2018-02-14,1736.0379638671875
2018-02-15,1806.248046875
2018-02-16,1776.7032470703125
2018-02-19,1775.9793701171875
2018-02-20,1841.6492919921875
2018-02-21,1895.0799560546875
2018-02-22,1868.7596435546875
2018-02-23,1868.7596435546875
2018-02-26,1868.7596435546875
2018-02-27,1868.7596435546875
2018-02-28,1868.7596435546875
2018-03-01,1810.19580078125
2018-03-02,1721.1669921875
2018-03-05,1645.0345458984375
2018-03-06,1612.134033203125
2018-03-07,1575.35107421875
2018-03-08,1551.6622314453125
2018-03-09,1572.6529541015625
2018-03-12,1553.7681884765625
2018-03-13,1553.7681884765625
2018-03-14,1552.9127197265625
2018-03-15,1552.9127197265625
2018-03-16,1552.9127197265625
2018-03-19,1552.9127197265625
2018-03-20,1552.9127197265625
2018-03-21,1545.6744384765625
2018-03-22,1562.453857421875
2018-03-23,1562.124755859375
2018-03-26,1513.4317626953125
2018-03-27,1513.4317626953125
2018-03-28,1492.2437744140625
2018-03-29,1471.3189697265625
2018-04-02,1471.3189697265625
2018-04-03,1381.8948974609375
2018-04-04,1434.47021484375
2018-04-05,1445.9853515625
2018-04-06,1414.663818359375
2018-04-09,1464.475830078125
2018-04-10,1493.6915283203125
2018-04-11,1487.1112060546875
2018-04-12,1515.2086181640625
2018-04-13,1529.8822021484375
2018-04-16,1508.5626220703125
2018-04-17,1512.642333984375
2018-04-18,1579.2332763671875
2018-04-19,1578.5751953125
2018-04-20,1610.1173095703125
2018-04-23,1610.1173095703125
2018-04-24,1610.1173095703125
2018-04-25,1554.090087890625
2018-04-26,1554.290283203125
2018-04-27,1570.764892578125
2018-04-30,1570.764892578125
2018-05-02,1604.381103515625
2018-05-03,1577.434814453125
2018-05-04,1577.434814453125
2018-05-07,1554.090087890625
2018-05-08,1567.4298095703125
2018-05-09,1581.4365234375
2018-05-10,1593.0423583984375
2018-05-11,1600.7794189453125
2018-05-14,1594.109375
2018-05-15,1594.109375
2018-05-16,1594.109375
2018-05-17,1590.774658203125
2018-05-18,1566.8958740234375
2018-05-22,1554.090087890625
2018-05-23,1501.46435546875
2018-05-24,1507.4005126953125
2018-05-25,1507.4005126953125
2018-05-28,1506.0665283203125
2018-05-29,1494.060791015625
2018-05-30,1480.7208251953125
2018-05-31,1479.3868408203125
2018-06-01,1473.5841064453125
2018-06-04,1480.7208251953125
2018-06-05,1476.65234375
2018-06-06,1511.9361572265625
2018-06-07,1527.4102783203125
2018-06-08,1533.4134521484375
2018-06-11,1567.4298095703125
2018-06-12,1577.434814453125
2018-06-13,1590.774658203125
2018-06-14,1570.6314697265625
2018-06-15,1570.0977783203125
2018-06-18,1580.7696533203125
2018-06-19,1600.7794189453125
2018-06-20,1597.97802734375
2018-06-21,1594.109375
2018-06-22,1587.439697265625
2018-06-25,1573.4327392578125
2018-06-26,1512.736572265625
2018-06-27,1479.2535400390625
2018-06-28,1477.3858642578125
2018-06-29,1477.3858642578125
2018-07-03,1434.031494140625
2018-07-04,1474.051025390625
2018-07-05,1474.051025390625
2018-07-06,1532.7462158203125
2018-07-09,1554.090087890625
2018-07-10,1554.090087890625
2018-07-11,1486.6571044921875
2018-07-12,1534.0802001953125
2018-07-13,1533.4134521484375
2018-07-17,1510.735595703125
2018-07-18,1510.735595703125
2018-07-19,1511.802734375
2018-07-20,1510.735595703125
2018-07-23,1510.735595703125
2018-07-24,1540.750244140625
2018-07-25,1553.889892578125
2018-07-26,1600.7794189453125
2018-07-27,1580.7696533203125
2018-07-30,1660.9420166015625
2018-07-31,1667.4783935546875
2018-08-01,1667.4783935546875
2018-08-02,1667.4783935546875
2018-08-03,1667.4783935546875
2018-08-06,1667.4783935546875
2018-08-07,1642.4664306640625
2018-08-08,1642.4664306640625
2018-08-09,1642.4664306640625
2018-08-10,1634.1290283203125
2018-08-13,1621.5894775390625
2018-08-14,1620.7891845703125
2018-08-16,1627.5924072265625
2018-08-17,1632.061279296875
2018-08-20,1634.1290283203125
2018-08-21,1634.1290283203125
2018-08-22,1634.1290283203125
2018-08-23,1626.7921142578125
2018-08-24,1627.4591064453125
2018-08-27,1585.105224609375
2018-08-28,1585.105224609375
2018-08-29,1585.105224609375
2018-08-30,1553.356201171875
2018-08-31,1564.0947265625
2018-09-03,1564.0947265625
2018-09-04,1564.0947265625
2018-09-05,1563.4278564453125
2018-09-06,1551.6219482421875
2018-09-07,1565.4287109375
2018-09-10,1577.434814453125
2018-09-11,1577.434814453125
2018-09-12,1574.099853515625
2018-09-13,1667.4783935546875
2018-09-14,1660.74169921875
2018-09-20,1667.4783935546875
2018-09-21,1642.4664306640625
2018-09-24,1608.64990234375
2018-09-25,1608.64990234375
2018-09-26,1667.4783935546875
2018-09-27,1667.4783935546875
2018-09-28,1650.2701416015625
2018-10-01,1660.808837890625
2018-10-02,1657.4737548828125
2018-10-03,1660.1416015625
2018-10-04,1660.808837890625
2018-10-05,1635.6630859375
2018-10-08,1610.784423828125
2018-10-09,1628.0592041015625
2018-10-10,1629.7935791015625
2018-10-11,1629.7935791015625
2018-10-12,1628.79296875
2018-10-16,1627.8592529296875
2018-10-17,1628.1258544921875
2018-10-18,1627.4591064453125
2018-10-19,1626.5252685546875
2018-10-22,1643.199951171875
2018-10-23,1654.1387939453125
2018-10-24,1660.1416015625
2018-10-25,1660.1416015625
2018-10-26,1659.2078857421875
2018-10-29,1659.2078857421875
2018-10-30,1606.649169921875
2018-10-31,1623.45703125
2018-11-05,1600.7794189453125
2018-11-06,1631.5277099609375
2018-11-07,1630.727294921875
2018-11-08,1630.727294921875
2018-11-09,1627.4591064453125
2018-11-12,1627.4591064453125
2018-11-13,1627.4591064453125
2018-11-14,1627.4591064453125
2018-11-15,1627.4591064453125
2018-11-16,1597.444580078125
2018-11-19,1592.64208984375
2018-11-20,1624.1240234375
2018-11-21,1625.52490234375
2018-11-22,1625.52490234375
2018-11-23,1625.52490234375
2018-11-26,1588.6402587890625
2018-11-27,1582.0369873046875
2018-11-28,1583.97119140625
2018-11-29,1583.97119140625
2018-11-30,1600.7794189453125
2018-12-03,1595.1763916015625
2018-12-04,1587.439697265625
2018-12-05,1582.1033935546875
2018-12-06,1582.1033935546875
2018-12-07,1584.104736328125
2018-12-10,1593.0423583984375
2018-12-11,1621.055908203125
2018-12-12,1621.055908203125
2018-12-13,1612.5850830078125
2018-12-14,1611.4510498046875
2018-12-17,1618.148681640625
2018-12-18,1618.148681640625
2018-12-19,1618.148681640625
2018-12-20,1618.148681640625
2018-12-21,1607.4327392578125
2018-12-24,1604.0167236328125
2018-12-26,1557.8699951171875
2018-12-27,1526.3912353515625
2018-12-28,1526.3912353515625
2019-01-02,1526.3912353515625
2019-01-03,1466.7821044921875
2019-01-04,1506.96826171875
2019-01-07,1502.882568359375
2019-01-08,1502.882568359375
2019-01-09,1481.1153564453125
2019-01-10,1481.1153564453125
2019-01-11,1481.1153564453125
2019-01-14,1481.1153564453125
2019-01-15,1482.3876953125
2019-01-16,1504.7578125
2019-01-17,1539.2506103515625
2019-01-18,1554.856201171875
2019-01-21,1554.856201171875
2019-01-22,1526.8599853515625
2019-01-23,1520.3634033203125
2019-01-24,1520.3634033203125
2019-01-25,1532.6199951171875
2019-01-28,1540.456298828125
2019-01-29,1554.3873291015625
2019-01-30,1548.2923583984375
2019-01-31,1557.200439453125
2019-02-01,1540.456298828125
2019-02-04,1540.456298828125
2019-02-05,1506.96826171875
2019-02-06,1531.0794677734375
2019-02-07,1550.5028076171875
2019-02-08,1557.200439453125
2019-02-11,1535.700927734375
2019-02-12,1535.700927734375
2019-02-13,1535.700927734375
2019-02-14,1540.456298828125
2019-02-15,1540.456298828125
2019-02-18,1540.456298828125
2019-02-19,1539.7867431640625
2019-02-20,1542.8673095703125
2019-02-21,1542.8673095703125
2019-02-22,1542.8673095703125
2019-02-25,1542.8673095703125
2019-02-26,1542.8673095703125
2019-02-27,1542.8673095703125
2019-02-28,1536.035888671875
2019-03-01,1539.7867431640625
2019-03-04,1539.7867431640625
2019-03-05,1539.7867431640625
2019-03-06,1629.2001953125
2019-03-07,1642.7962646484375
2019-03-08,1640.2509765625
2019-03-11,1631.9459228515625
2019-03-12,1626.9898681640625
2019-03-13,1589.0811767578125
2019-03-14,1607.4327392578125
2019-03-15,1614.13037109375
2019-03-18,1677.824951171875
2019-03-19,1808.361572265625
2019-03-20,1881.164794921875
2019-03-21,1905.74560546875
2019-03-22,1987.9251708984375
2019-03-25,2143.578125
2019-03-26,2129.178466796875
2019-03-27,2179.2099609375
2019-03-28,2214.505859375
2019-03-29,2334.326904296875
2019-04-01,2374.37890625
2019-04-02,2394.070068359375
2019-04-03,2411.1484375
2019-04-04,2444.63720703125
2019-04-05,2509.537109375
2019-04-08,2704.840087890625
2019-04-09,3047.42431640625
2019-04-10,3683.699951171875
2019-04-11,2678.384765625
2019-04-12,2680.86279296875
2019-04-15,2623.9326171875
2019-04-16,2606.787109375
2019-04-17,2618.775390625
2019-04-18,2613.217041015625
2019-04-22,2613.217041015625
2019-04-23,2580.598876953125
2019-04-24,2556.8203125
2019-04-25,2548.073486328125
2019-04-26,2550.09228515625
2019-04-29,2550.09228515625
2019-04-30,2546.929931640625
2019-05-02,2501.9833984375
2019-05-03,2463.429443359375
