Date,BBDC4.SA
2016-12-21,9.066397666931152
2016-12-22,9.026715278625488
2016-12-23,9.215685844421387
2016-12-26,9.384408950805664
2016-12-27,9.293296813964844
2016-12-28,9.627370834350586
2016-12-29,9.785969734191895
2017-01-02,9.718480110168457
2017-01-03,10.130096435546875
2017-01-04,10.065933227539062
2017-01-05,10.17736530303955
2017-01-06,10.241527557373047
2017-01-09,10.25503158569336
2017-01-10,10.25503158569336
2017-01-11,10.332693099975586
2017-01-12,10.575817108154297
2017-01-13,10.491402626037598
2017-01-16,10.51165771484375
2017-01-17,10.812183380126953
2017-01-18,10.704133987426758
2017-01-19,10.694002151489258
2017-01-20,10.643353462219238
2017-01-23,10.886476516723633
2017-01-24,10.845945358276367
2017-01-26,11.089071273803711
2017-01-27,11.12283706665039
2017-01-30,10.92699146270752
2017-01-31,11.041796684265137
2017-02-01,10.950634956359863
2017-02-02,10.541461944580078
2017-02-03,10.79824447631836
2017-02-06,10.575254440307617
2017-02-07,10.55836009979248
2017-02-08,10.754322052001953
2017-02-09,10.818511009216309
2017-02-10,10.980691909790039
2017-02-13,11.011102676391602
2017-02-14,10.943525314331055
2017-02-15,11.180034637451172
2017-02-16,11.142868041992188
2017-02-17,11.119220733642578
2017-02-20,11.163140296936035
2017-02-21,11.47735595703125
2017-02-22,11.551688194274902
2017-02-23,11.375998497009277
2017-02-24,11.291531562805176
2017-03-01,11.190166473388672
2017-03-02,11.156017303466797
2017-03-03,11.419708251953125
2017-03-06,11.308140754699707
2017-03-07,11.156017303466797
2017-03-08,10.966699600219727
2017-03-09,10.86866569519043
2017-03-10,10.80781364440918
2017-03-13,10.94304084777832
2017-03-14,10.851768493652344
2017-03-15,11.044463157653809
2017-03-16,10.993748664855957
2017-03-17,10.655685424804688
2017-03-20,10.84500503540039
2017-03-21,10.523841857910156
2017-03-22,10.564414024353027
2017-03-23,10.574553489685059
2017-03-24,10.726676940917969
2017-03-27,10.817953109741211
2017-03-28,10.878805160522461
2017-03-29,11.105305671691895
2017-03-30,11.034314155578613
2017-03-31,10.94642162322998
2017-04-03,11.000510215759277
2017-04-04,11.084724426269531
2017-04-05,10.85810375213623
2017-04-06,10.743083953857422
2017-04-07,10.76676082611084
2017-04-10,10.834413528442383
2017-04-11,10.861477851867676
2017-04-12,10.753231048583984
2017-04-13,10.425121307373047
2017-04-17,10.891918182373047
2017-04-18,10.827651023864746
2017-04-19,10.719402313232422
2017-04-20,10.533370971679688
2017-04-24,10.726170539855957
2017-04-25,10.82426929473877
2017-04-26,11.006928443908691
2017-04-27,11.328271865844727
2017-04-28,11.301213264465332
2017-05-02,11.605299949645996
2017-05-03,11.597479820251465
2017-05-04,11.426213264465332
2017-05-05,11.441104888916016
2017-05-08,11.433658599853516
2017-05-09,11.534177780151367
2017-05-10,11.705446243286133
2017-05-11,11.7761812210083
2017-05-12,11.8953275680542
2017-05-15,11.913944244384766
2017-05-16,11.932561874389648
2017-05-17,11.69800090789795
2017-05-18,10.164079666137695
2017-05-19,10.331624031066895
2017-05-22,10.037493705749512
2017-05-23,10.104509353637695
2017-05-24,10.219929695129395
2017-05-25,10.149194717407227
2017-05-26,10.383742332458496
2017-05-29,10.383742332458496
2017-05-30,10.443316459655762
2017-05-31,10.245990753173828
2017-06-01,10.190143585205078
2017-06-02,10.04818344116211
2017-06-05,10.040738105773926
2017-06-06,10.174859046936035
2017-06-07,10.338794708251953
2017-06-08,10.182308197021484
2017-06-09,9.973672866821289
2017-06-12,9.813467979431152
2017-06-13,9.7352294921875
2017-06-14,10.111522674560547
2017-06-15,10.111522674560547
2017-06-16,10.063088417053223
2017-06-19,10.089165687561035
2017-06-20,9.85445499420166
2017-06-21,9.798564910888672
2017-06-22,9.921512603759766
2017-06-23,9.839545249938965
2017-06-26,10.282899856567383
2017-06-27,10.167405128479004
2017-06-28,10.253100395202637
2017-06-29,10.301532745361328
2017-06-30,10.487814903259277
2017-07-03,10.577747344970703
2017-07-04,10.592375755310059
2017-07-05,10.596125602722168
2017-07-06,10.442233085632324
2017-07-07,10.45348834991455
2017-07-10,10.569854736328125
2017-07-11,10.753776550292969
2017-07-12,11.039042472839355
2017-07-13,11.136632919311523
2017-07-14,11.147890090942383
2017-07-17,11.072821617126465
2017-07-18,11.21169662475586
2017-07-19,11.072821617126465
2017-07-20,11.035284996032715
2017-07-21,10.99024772644043
2017-07-24,11.084084510803223
2017-07-25,11.264253616333008
2017-07-26,11.166656494140625
2017-07-27,11.151642799377441
2017-07-28,11.166656494140625
2017-07-31,11.33181381225586
2017-08-01,11.470688819885254
2017-08-02,11.628053665161133
2017-08-03,11.624297142028809
2017-08-04,11.635563850402832
2017-08-07,11.770772933959961
2017-08-08,11.89471435546875
2017-08-09,11.902228355407715
2017-08-10,11.789552688598633
2017-08-11,11.89471435546875
2017-08-14,12.131331443786621
2017-08-15,12.161384582519531
2017-08-16,12.161384582519531
2017-08-17,12.059967994689941
2017-08-18,12.307862281799316
2017-08-21,12.304101943969727
2017-08-22,12.582033157348633
2017-08-23,12.69470500946045
2017-08-24,12.736019134521484
2017-08-25,12.74729061126709
2017-08-28,12.551984786987305
2017-08-29,12.766071319580078
2017-08-30,12.63837718963623
2017-08-31,12.612077713012695
2017-09-01,12.874984741210938
2017-09-04,12.870844841003418
2017-09-05,12.68670654296875
2017-09-06,12.878366470336914
2017-09-07,12.878366470336914
2017-09-08,12.776894569396973
2017-09-11,13.269174575805664
2017-09-12,13.250402450561523
2017-09-13,13.306761741638184
2017-09-14,13.205305099487305
2017-09-15,13.487147331237793
2017-09-18,13.60364055633545
2017-09-19,13.644968032836914
2017-09-20,13.56605339050293
2017-09-21,13.569818496704102
2017-09-22,13.536002159118652
2017-09-25,13.306761741638184
2017-09-26,13.291735649108887
2017-09-27,13.15268325805664
2017-09-28,12.987334251403809
2017-09-29,13.17148208618164
2017-10-02,13.303000450134277
2017-10-03,13.874133110046387
2017-10-04,13.78388786315918
2017-10-05,13.79516887664795
2017-10-06,13.652294158935547
2017-10-09,13.644769668579102
2017-10-10,13.95684814453125
2017-10-11,13.874133110046387
2017-10-12,13.874133110046387
2017-10-13,13.768845558166504
2017-10-16,13.731252670288086
2017-10-17,13.697406768798828
2017-10-18,13.63725471496582
2017-10-19,13.580855369567871
2017-10-20,13.513174057006836
2017-10-23,13.385337829589844
2017-10-24,13.565813064575195
2017-10-25,13.60716724395752
2017-10-26,13.483097076416016
2017-10-27,13.456780433654785
2017-10-30,13.21614933013916
2017-10-31,13.039421081542969
2017-11-01,12.633356094360352
2017-11-02,12.633356094360352
2017-11-03,12.760872840881348
2017-11-06,12.760872840881348
2017-11-07,12.320716857910156
2017-11-08,12.768399238586426
2017-11-09,12.3056640625
2017-11-10,12.316956520080566
2017-11-13,12.377159118652344
2017-11-14,12.11380386352539
2017-11-15,12.11380386352539
2017-11-16,12.429811477661133
2017-11-17,12.648016929626465
2017-11-20,12.648016929626465
2017-11-21,12.937694549560547
2017-11-22,12.79097843170166
2017-11-23,12.696920394897461
2017-11-24,12.584063529968262
2017-11-27,12.565252304077148
2017-11-28,12.602882385253906
2017-11-29,12.362098693847656
2017-11-30,12.283100128173828
2017-12-01,12.252998352050781
2017-12-04,12.463410377502441
2017-12-05,12.335420608520508
2017-12-06,12.463410377502441
2017-12-07,12.37307071685791
2017-12-08,12.406946182250977
2017-12-11,12.406946182250977
2017-12-12,12.651625633239746
2017-12-13,12.437068939208984
2017-12-14,12.339198112487793
2017-12-15,12.290263175964355
2017-12-18,12.388128280639648
2017-12-19,12.309078216552734
2017-12-20,12.422004699707031
2017-12-21,12.787135124206543
2017-12-22,12.824775695800781
2017-12-25,12.824775695800781
2017-12-26,12.851753234863281
2017-12-27,12.867185592651367
2017-12-28,13.060094833374023
2017-12-29,13.060094833374023
2018-01-02,13.349467277526855
2018-01-03,13.410826683044434
2018-01-04,13.63087272644043
2018-01-05,13.708077430725098
2018-01-08,13.704214096069336
2018-01-09,13.576828956604004
2018-01-10,13.43399715423584
2018-01-11,13.704214096069336
2018-01-12,13.704214096069336
2018-01-15,13.800719261169434
2018-01-16,13.893375396728516
2018-01-17,14.240805625915527
2018-01-18,14.225364685058594
2018-01-19,14.325737953186035
2018-01-22,14.522614479064941
2018-01-23,14.58824348449707
2018-01-24,15.364171981811523
2018-01-25,15.364171981811523
2018-01-26,15.904619216918945
2018-01-29,15.441370964050293
2018-01-30,15.595785140991211
2018-01-31,15.7308988571167
2018-02-01,15.313981056213379
2018-02-02,14.838537216186523
2018-02-05,14.59908390045166
2018-02-06,14.94667911529541
2018-02-07,14.722675323486328
2018-02-08,14.541143417358398
2018-02-09,14.37508487701416
2018-02-14,14.900330543518066
2018-02-15,14.962130546569824
2018-02-16,14.935091972351074
2018-02-19,14.861713409423828
2018-02-20,15.313584327697754
2018-02-21,15.394692420959473
2018-02-22,15.48738956451416
2018-02-23,15.630293846130371
2018-02-26,15.630293846130371
2018-02-27,15.46035099029541
2018-02-28,14.973715782165527
2018-03-01,15.058683395385742
2018-03-02,15.154887199401855
2018-03-05,15.255354881286621
2018-03-06,15.282405853271484
2018-03-07,15.011919975280762
2018-03-08,14.814847946166992
2018-03-09,15.13170337677002
2018-03-12,15.251490592956543
2018-03-13,15.031243324279785
2018-03-14,14.950084686279297
2018-03-15,14.733704566955566
2018-03-16,14.772346496582031
2018-03-19,14.621650695800781
2018-03-20,14.606191635131836
2018-03-21,14.679611206054688
2018-03-22,14.768482208251953
2018-03-23,14.868949890136719
2018-03-26,14.953957557678223
2018-03-27,14.772346496582031
2018-03-28,14.868949890136719
2018-03-29,15.26308536529541
2018-04-02,15.123204231262207
2018-04-03,15.292872428894043
2018-04-04,15.161041259765625
2018-04-05,15.2078218460083
2018-04-06,15.161041259765625
2018-04-09,14.586925506591797
2018-04-10,14.710261344909668
2018-04-11,15.05472469329834
2018-04-12,14.782546997070312
2018-04-13,14.459349632263184
2018-04-16,14.144632339477539
2018-04-17,14.323249816894531
2018-04-18,14.803814888000488
2018-04-19,14.778295516967773
2018-04-20,14.569912910461426
2018-04-23,14.565659523010254
2018-04-24,14.591177940368652
2018-04-25,14.769796371459961
2018-04-26,14.769796371459961
2018-04-27,14.931395530700684
2018-04-30,14.701738357543945
2018-05-02,14.323249816894531
2018-05-03,14.029207229614258
2018-05-04,14.041979789733887
2018-05-07,13.914313316345215
2018-05-08,13.841983795166016
2018-05-09,13.952613830566406
2018-05-10,14.233452796936035
2018-05-11,13.978148460388184
2018-05-14,13.778155326843262
2018-05-15,13.697307586669922
2018-05-16,13.91857624053955
2018-05-17,13.33988094329834
2018-05-18,13.399444580078125
2018-05-21,13.207966804504395
2018-05-22,13.586668968200684
2018-05-23,13.229249000549316
2018-05-24,13.25052261352539
2018-05-25,12.986696243286133
2018-05-28,12.437787055969238
2018-05-29,12.488846778869629
2018-05-30,12.412257194519043
2018-06-01,12.714369773864746
2018-06-04,12.845929145812988
2018-06-05,12.228543281555176
2018-06-06,12.024165153503418
2018-06-07,11.811269760131836
2018-06-08,11.709084510803223
2018-06-11,11.48767375946045
2018-06-12,11.457866668701172
2018-06-13,11.2236909866333
2018-06-14,10.768097877502441
2018-06-15,10.959701538085938
2018-06-18,10.606297492980957
2018-06-19,11.155559539794922
2018-06-20,11.394001007080078
2018-06-21,10.921380043029785
2018-06-22,11.13001537322998
2018-06-25,11.112980842590332
2018-06-26,11.053366661071777
2018-06-27,10.874543190002441
2018-06-28,11.244976997375488
2018-06-29,11.453606605529785
2018-07-02,11.304582595825195
2018-07-03,11.828237533569336
2018-07-04,11.994415283203125
2018-07-05,11.968857765197754
2018-07-06,12.002937316894531
2018-07-10,11.845280647277832
2018-07-11,11.79841136932373
2018-07-12,12.14354419708252
2018-07-13,12.386414527893066
2018-07-16,12.441805839538574
2018-07-17,12.799724578857422
2018-07-18,12.484419822692871
2018-07-19,12.642066955566406
2018-07-20,13.080940246582031
2018-07-23,12.931809425354004
2018-07-24,13.12354850769043
2018-07-25,13.362162590026855
2018-07-26,13.02129077911377
2018-07-27,13.16616153717041
2018-07-30,13.264164924621582
2018-07-31,13.008506774902344
2018-08-01,13.178939819335938
2018-08-02,13.182767868041992
2018-08-03,13.68585205078125
2018-08-06,13.59206485748291
2018-08-07,13.387419700622559
2018-08-08,13.067657470703125
2018-08-09,12.931212425231934
2018-08-10,12.287432670593262
2018-08-13,12.526188850402832
2018-08-14,12.739364624023438
2018-08-15,12.585871696472168
2018-08-16,12.585871696472168
2018-08-17,12.202163696289062
2018-08-20,12.278898239135742
2018-08-21,11.98045825958252
2018-08-22,12.274639129638672
2018-08-23,11.967663764953613
2018-08-24,12.074252128601074
2018-08-27,12.398283958435059
2018-08-28,12.321538925170898
2018-08-29,12.470763206481934
2018-08-30,11.937826156616211
2018-08-31,12.099843978881836
2018-09-03,11.993246078491211
2018-09-04,11.724031448364258
2018-09-05,11.79655933380127
2018-09-06,12.133599281311035
2018-09-10,12.180527687072754
2018-09-11,11.813624382019043
2018-09-12,11.817889213562012
2018-09-13,11.77095890045166
2018-09-14,11.822152137756348
2018-09-17,12.15920352935791
2018-09-18,12.257329940795898
2018-09-19,12.312786102294922
2018-09-20,12.287186622619629
2018-09-21,12.483440399169922
2018-09-24,12.150670051574707
2018-09-25,12.15920352935791
2018-09-26,12.189065933227539
2018-09-27,12.466382026672363
2018-09-28,12.231728553771973
2018-10-01,12.095207214355469
2018-10-02,12.807730674743652
2018-10-03,13.3627347946167
2018-10-04,13.426776885986328
2018-10-05,13.226114273071289
2018-10-08,14.122659683227539
2018-10-09,14.173883438110352
2018-10-10,13.712807655334473
2018-10-11,13.631691932678223
2018-10-15,13.704272270202637
2018-10-16,14.357471466064453
2018-10-17,14.374542236328125
2018-10-18,13.977506637573242
2018-10-19,14.024463653564453
2018-10-22,14.195237159729004
2018-10-23,14.246461868286133
2018-10-24,13.904923439025879
2018-10-25,14.306234359741211
2018-10-26,14.553854942321777
2018-10-29,14.280614852905273
2018-10-30,14.835616111755371
2018-10-31,14.64350700378418
2018-11-01,15.480279922485352
2018-11-05,15.813014030456543
2018-11-06,15.642154693603516
2018-11-07,15.33888053894043
2018-11-08,15.018515586853027
2018-11-09,15.240631103515625
2018-11-12,15.227819442749023
2018-11-13,14.954444885253906
2018-11-14,15.163750648498535
2018-11-16,15.898442268371582
2018-11-19,15.830098152160645
2018-11-21,15.654977798461914
2018-11-22,15.719039916992188
2018-11-23,15.684871673583984
2018-11-26,15.458477020263672
2018-11-27,16.090669631958008
2018-11-28,16.419567108154297
2018-11-29,16.624595642089844
2018-11-30,16.428110122680664
2018-12-03,16.14618682861328
2018-12-04,16.103008270263672
2018-12-05,16.09446907043457
2018-12-06,16.269685745239258
2018-12-07,16.19276237487793
2018-12-10,15.880786895751953
2018-12-11,16.064558029174805
2018-12-12,16.171388626098633
2018-12-13,16.598758697509766
2018-12-14,16.410715103149414
2018-12-17,16.09018898010254
2018-12-18,16.389339447021484
2018-12-19,16.154298782348633
2018-12-20,16.239770889282227
2018-12-21,16.115840911865234
2018-12-26,15.950312614440918
2018-12-27,16.32074737548828
2018-12-28,16.843711853027344
2019-01-02,17.602006912231445
2019-01-03,17.78032684326172
2019-01-04,17.640804290771484
2019-01-07,17.85009002685547
2019-01-08,17.95908546447754
2019-01-09,18.268646240234375
2019-01-10,18.211971282958984
2019-01-11,18.094247817993164
2019-01-14,18.307886123657227
2019-01-15,18.27300262451172
2019-01-16,18.360210418701172
2019-01-17,18.421247482299805
2019-01-18,18.608732223510742
2019-01-21,18.39508628845215
2019-01-22,18.31224822998047
2019-01-23,18.62617301940918
2019-01-24,18.81365394592285
2019-01-28,18.966266632080078
2019-01-29,18.72209358215332
2019-01-30,18.67849349975586
2019-01-31,19.733617782592773
2019-02-01,19.489463806152344
2019-02-04,19.92085075378418
2019-02-05,19.929574966430664
2019-02-06,18.991756439208984
2019-02-07,19.27964210510254
2019-02-08,19.484655380249023
2019-02-11,19.371248245239258
2019-02-12,19.759450912475586
2019-02-13,19.454126358032227
2019-02-14,20.195640563964844
2019-02-15,20.064788818359375
2019-02-18,19.60679054260254
2019-02-19,19.772537231445312
2019-02-20,19.445396423339844
2019-02-21,19.61551856994629
2019-02-22,19.454126358032227
2019-02-25,19.257841110229492
2019-02-26,19.602420806884766
2019-02-27,19.384336471557617
2019-02-28,18.873992919921875
2019-03-01,18.559940338134766
2019-03-06,18.419837951660156
2019-03-07,18.55075454711914
2019-03-08,18.8082275390625
2019-03-11,19.5718994140625
2019-03-12,19.62862205505371
2019-03-13,19.816268920898438
2019-03-14,19.85991668701172
2019-03-15,19.942825317382812
2019-03-18,20.04755973815918
2019-03-19,19.615535736083984
2019-03-20,19.08315658569336
2019-03-21,18.664216995239258
2019-03-22,18.00527000427246
2019-03-25,18.044546127319336
2019-03-26,18.162372589111328
2019-03-27,17.533981323242188
2019-03-28,18.424217224121094
2019-03-29,18.7383975982666
2019-04-01,18.888526916503906
2019-04-02,18.646970748901367
2019-04-03,18.43739128112793
2019-04-04,18.91417694091797
2019-04-05,19.071353912353516
2019-04-08,19.097557067871094
2019-04-09,19.024206161499023
2019-04-10,18.751754760742188
2019-04-11,18.45311737060547
2019-04-12,18.285449981689453
2019-04-15,18.24354362487793
2019-04-16,18.21210289001465
2019-04-17,17.960603713989258
2019-04-18,18.206857681274414
2019-04-22,18.35879898071289
2019-04-23,18.804157257080078
2019-04-24,18.678403854370117
2019-04-25,18.898456573486328
2019-04-26,18.840816497802734
2019-04-29,18.594572067260742
2019-04-30,18.64173126220703
2019-05-02,18.65220069885254
2019-05-03,18.85087013244629
2019-05-06,18.342382431030273
2019-05-07,18.227054595947266
2019-05-08,18.604490280151367
2019-05-09,18.279478073120117
2019-05-10,18.11697006225586
2019-05-13,17.666141510009766
2019-05-14,17.613723754882812
2019-05-15,17.424999237060547
2019-05-16,17.220556259155273
2019-05-17,17.351606369018555
2019-05-20,17.82340431213379
