Date,VOLTAS.NS
2016-04-11,259.514404296875
2016-04-12,261.8230895996094
2016-04-13,267.5711669921875
2016-04-18,276.617431640625
2016-04-20,284.9098205566406
2016-04-21,281.5645751953125
2016-04-22,280.3866882324219
2016-04-25,276.19342041015625
2016-04-26,279.6329040527344
2016-04-27,284.4858093261719
2016-04-28,277.7011413574219
2016-04-29,276.5703430175781
2016-05-02,279.2558898925781
2016-05-03,280.3396301269531
2016-05-04,274.3558654785156
2016-05-05,273.22509765625
2016-05-06,287.783935546875
2016-05-09,293.0608825683594
2016-05-10,289.6685791015625
2016-05-11,300.88214111328125
2016-05-12,307.0542907714844
2016-05-13,305.4053039550781
2016-05-16,306.3004455566406
2016-05-17,315.25250244140625
2016-05-18,312.0486145019531
2016-05-19,304.4158630371094
2016-05-20,312.56695556640625
2016-05-23,309.83416748046875
2016-05-24,307.4312438964844
2016-05-25,317.7024841308594
2016-05-26,318.8332824707031
2016-05-27,317.3726806640625
2016-05-30,319.96405029296875
2016-05-31,316.5245666503906
2016-06-01,314.1217041015625
2016-06-02,319.7285461425781
2016-06-03,314.8284606933594
2016-06-06,314.1217041015625
2016-06-07,317.27850341796875
2016-06-08,317.2313232421875
2016-06-09,315.5351867675781
2016-06-10,308.1850891113281
2016-06-13,304.0389099121094
2016-06-14,311.01202392578125
2016-06-15,311.2947692871094
2016-06-16,304.7927551269531
2016-06-17,301.3532409667969
2016-06-20,302.57830810546875
2016-06-21,304.6513366699219
2016-06-22,304.18023681640625
2016-06-23,302.95526123046875
2016-06-24,291.55316162109375
2016-06-27,292.8253479003906
2016-06-28,295.8878479003906
2016-06-29,301.30621337890625
2016-06-30,303.66192626953125
2016-07-01,299.3744812011719
2016-07-04,302.29559326171875
2016-07-05,306.4418029785156
2016-07-07,297.3484191894531
2016-07-08,296.3119201660156
2016-07-11,298.1493835449219
2016-07-12,299.9398193359375
2016-07-13,306.06488037109375
2016-07-14,307.0542907714844
2016-07-15,306.7245178222656
2016-07-18,305.6879577636719
2016-07-19,306.6302490234375
2016-07-20,315.25250244140625
2016-07-21,316.0534362792969
2016-07-22,315.44091796875
2016-07-25,316.5717468261719
2016-07-26,322.1784973144531
2016-07-27,323.9689025878906
2016-07-28,326.79583740234375
2016-07-29,329.38726806640625
2016-08-01,349.7413024902344
2016-08-02,344.93548583984375
2016-08-03,325.28814697265625
2016-08-04,327.7853088378906
2016-08-05,331.2032165527344
2016-08-08,334.00396728515625
2016-08-09,330.0638732910156
2016-08-10,330.4436950683594
2016-08-11,342.02655029296875
2016-08-12,347.248291015625
2016-08-16,353.0871887207031
2016-08-17,347.8179626464844
2016-08-18,347.248291015625
2016-08-19,363.2459716796875
2016-08-22,353.32452392578125
2016-08-23,353.5619201660156
2016-08-24,368.5626525878906
2016-08-25,360.11285400390625
2016-08-26,371.93310546875
2016-08-29,371.5533142089844
2016-08-30,374.7813415527344
2016-08-31,370.5564270019531
2016-09-01,367.8031311035156
2016-09-02,370.746337890625
2016-09-06,372.07550048828125
2016-09-07,371.5058288574219
2016-09-08,370.41400146484375
2016-09-09,369.5120849609375
2016-09-12,355.5556945800781
2016-09-14,357.07476806640625
2016-09-15,364.9548645019531
2016-09-16,359.543212890625
2016-09-19,371.2684326171875
2016-09-20,363.4358215332031
2016-09-21,359.9229736328125
2016-09-22,360.3027648925781
2016-09-23,363.5782470703125
2016-09-26,359.115966796875
2016-09-27,362.15411376953125
2016-09-28,361.6319274902344
2016-09-29,351.4256591796875
2016-09-30,359.9229736328125
2016-10-03,369.0848083496094
2016-10-04,377.0599060058594
2016-10-05,376.1104736328125
2016-10-06,368.8949890136719
2016-10-07,369.1322937011719
2016-10-10,369.464599609375
2016-10-13,360.5875549316406
2016-10-14,377.4871826171875
2016-10-17,372.8824768066406
2016-10-18,379.2910461425781
2016-10-19,381.5696105957031
2016-10-20,376.3003845214844
2016-10-21,374.87628173828125
2016-10-24,373.6419982910156
2016-10-25,377.439697265625
2016-10-26,365.8568420410156
2016-10-27,361.86932373046875
2016-10-28,367.1385498046875
2016-11-01,366.3315734863281
2016-11-02,353.7991943359375
2016-11-03,346.3938293457031
2016-11-04,341.836669921875
2016-11-07,341.17205810546875
2016-11-08,338.9409484863281
2016-11-09,321.2818298339844
2016-11-10,331.9627380371094
2016-11-11,316.3448791503906
2016-11-15,306.0437927246094
2016-11-16,311.7876892089844
2016-11-17,287.5776672363281
2016-11-18,277.8935852050781
2016-11-21,280.6943664550781
2016-11-22,286.5332336425781
2016-11-23,285.2515869140625
2016-11-24,284.68182373046875
2016-11-25,285.7262878417969
2016-11-28,285.7262878417969
2016-11-29,292.3246765136719
2016-11-30,299.8725891113281
2016-12-01,294.4134521484375
2016-12-02,292.0873107910156
2016-12-05,289.28656005859375
2016-12-06,290.0935363769531
2016-12-07,295.6476135253906
2016-12-08,309.4141540527344
2016-12-09,310.3160705566406
2016-12-12,302.9581604003906
2016-12-13,303.90753173828125
2016-12-14,305.616455078125
2016-12-15,306.32855224609375
2016-12-16,302.34100341796875
2016-12-19,302.8157653808594
2016-12-20,292.6569519042969
2016-12-21,294.31842041015625
2016-12-22,294.935546875
2016-12-23,300.204833984375
2016-12-26,293.0842590332031
2016-12-27,301.9137878417969
2016-12-28,301.4391174316406
2016-12-29,313.44915771484375
2016-12-30,311.6452331542969
2017-01-02,311.7876892089844
2017-01-03,315.8701477050781
2017-01-04,318.8133850097656
2017-01-05,327.0257873535156
2017-01-06,319.43048095703125
2017-01-09,324.604736328125
2017-01-10,326.978271484375
2017-01-11,326.2187805175781
2017-01-12,323.1806335449219
2017-01-13,326.2662048339844
2017-01-16,327.59539794921875
2017-01-17,327.4530029296875
2017-01-18,331.915283203125
2017-01-19,334.3362731933594
2017-01-20,325.60162353515625
2017-01-23,321.0919494628906
2017-01-24,307.8001403808594
2017-01-25,309.5565490722656
2017-01-27,319.7153015136719
2017-01-30,320.0950622558594
2017-01-31,310.4110412597656
2017-02-01,316.7721252441406
2017-02-02,314.3036193847656
2017-02-03,313.4017028808594
2017-02-06,318.62347412109375
2017-02-07,314.4935302734375
2017-02-08,317.7689514160156
2017-02-09,325.31683349609375
2017-02-10,329.1144714355469
2017-02-13,322.7059631347656
2017-02-14,325.5067138671875
2017-02-15,322.1363525390625
2017-02-16,327.59539794921875
2017-02-17,328.49737548828125
2017-02-20,332.05767822265625
2017-02-21,344.4475402832031
2017-02-22,336.8047180175781
2017-02-23,338.75103759765625
2017-02-27,348.1977233886719
2017-02-28,354.60626220703125
2017-03-01,358.9261169433594
2017-03-02,351.0934143066406
2017-03-03,352.94482421875
2017-03-06,364.52764892578125
2017-03-07,367.091064453125
2017-03-08,365.6195068359375
2017-03-09,366.2366027832031
2017-03-10,361.67938232421875
2017-03-14,365.47705078125
2017-03-15,369.3221740722656
2017-03-16,370.3665466308594
2017-03-17,368.8000183105469
2017-03-20,370.6513366699219
2017-03-21,368.7525329589844
2017-03-22,364.9073791503906
2017-03-23,366.4264831542969
2017-03-24,368.5626525878906
2017-03-27,368.37274169921875
2017-03-28,371.4583740234375
2017-03-29,392.34552001953125
2017-03-30,392.4404602050781
2017-03-31,391.253662109375
2017-04-03,392.9625549316406
2017-04-05,394.054443359375
2017-04-06,392.1556396484375
2017-04-07,389.3073425292969
2017-04-10,390.9214172363281
2017-04-11,393.29498291015625
2017-04-12,388.2155456542969
2017-04-13,384.0855712890625
2017-04-17,386.8388977050781
2017-04-18,387.17120361328125
2017-04-19,393.43731689453125
2017-04-20,397.7572021484375
2017-04-21,392.86761474609375
2017-04-24,394.2443542480469
2017-04-25,396.4754333496094
2017-04-26,390.9214172363281
2017-04-27,388.73779296875
2017-04-28,390.25677490234375
2017-05-02,394.2443542480469
2017-05-03,394.57666015625
2017-05-04,404.1657409667969
2017-05-05,398.65911865234375
2017-05-08,402.59918212890625
2017-05-09,406.3968505859375
2017-05-10,418.40692138671875
2017-05-11,417.4100036621094
2017-05-12,411.61859130859375
2017-05-15,410.004638671875
2017-05-16,410.57427978515625
2017-05-17,408.43804931640625
2017-05-18,393.1524658203125
2017-05-19,394.71905517578125
2017-05-22,394.6240234375
2017-05-23,389.11749267578125
2017-05-24,423.9134826660156
2017-05-25,450.7344970703125
2017-05-26,473.2830505371094
2017-05-29,460.08624267578125
2017-05-30,461.03558349609375
2017-05-31,461.7476501464844
2017-06-01,483.10955810546875
2017-06-02,475.1344299316406
2017-06-05,469.9126281738281
2017-06-06,462.36480712890625
2017-06-07,458.8045349121094
2017-06-08,462.9819030761719
2017-06-09,467.4441223144531
2017-06-12,461.93756103515625
2017-06-13,466.6846618652344
2017-06-14,466.5896911621094
2017-06-15,469.3904724121094
2017-06-16,464.7857971191406
2017-06-19,450.1648254394531
2017-06-20,447.0317687988281
2017-06-21,444.6107482910156
2017-06-22,442.1423034667969
2017-06-23,431.31890869140625
2017-06-27,423.4862976074219
2017-06-28,427.09405517578125
2017-06-29,430.70184326171875
2017-06-30,434.1197204589844
2017-07-03,445.275390625
2017-07-04,439.91119384765625
2017-07-05,451.68389892578125
2017-07-06,446.93682861328125
2017-07-07,442.9492492675781
2017-07-10,443.37652587890625
2017-07-11,439.6737976074219
2017-07-12,449.64263916015625
2017-07-13,460.2286071777344
2017-07-14,458.42474365234375
2017-07-17,459.32672119140625
2017-07-18,460.9881286621094
2017-07-19,468.7733154296875
2017-07-20,466.0675354003906
2017-07-21,474.42242431640625
2017-07-24,476.890869140625
2017-07-25,478.6472473144531
2017-07-26,473.80523681640625
2017-07-27,489.8028869628906
2017-07-28,484.9608459472656
2017-07-31,478.7421875
2017-08-01,506.6549987792969
2017-08-02,514.9148559570312
2017-08-03,511.0697937011719
2017-08-04,517.6636962890625
2017-08-07,513.0287475585938
2017-08-08,513.6022338867188
2017-08-09,504.1892395019531
2017-08-10,497.0697937011719
2017-08-11,494.250732421875
2017-08-14,529.6090087890625
2017-08-16,518.4281616210938
2017-08-17,519.2402954101562
2017-08-18,513.8411865234375
2017-08-21,508.9674377441406
2017-08-22,501.60906982421875
2017-08-23,498.8377685546875
2017-08-24,497.8821105957031
2017-08-28,514.3189086914062
2017-08-29,496.97418212890625
2017-08-30,499.9844970703125
2017-08-31,501.4656066894531
2017-09-01,503.4246826171875
2017-09-04,496.3052978515625
2017-09-05,499.50665283203125
2017-09-06,502.8991394042969
2017-09-07,507.9639587402344
2017-09-08,513.4110717773438
2017-09-11,510.9264831542969
2017-09-12,537.5406494140625
2017-09-13,524.830810546875
2017-09-14,521.1516723632812
2017-09-15,520.5782470703125
2017-09-18,527.5543212890625
2017-09-19,524.0184936523438
2017-09-20,524.7830200195312
2017-09-21,511.3564453125
2017-09-22,492.3872375488281
2017-09-25,487.0357360839844
2017-09-26,495.6842041015625
2017-09-27,489.8070068359375
2017-09-28,478.7695007324219
2017-09-29,483.5954284667969
2017-10-03,499.74560546875
2017-10-04,497.21319580078125
2017-10-05,495.8753356933594
2017-10-06,505.1448974609375
2017-10-09,496.9264831542969
2017-10-10,505.0015563964844
2017-10-11,499.31549072265625
2017-10-12,511.6910095214844
2017-10-13,508.8718566894531
2017-10-16,508.15509033203125
2017-10-17,515.226806640625
2017-10-18,513.6022338867188
2017-10-19,509.68402099609375
2017-10-23,519.71826171875
2017-10-24,514.080078125
2017-10-25,510.5919189453125
2017-10-26,510.4486083984375
2017-10-27,518.3325805664062
2017-10-30,534.9603881835938
2017-10-31,542.414306640625
2017-11-01,536.8717651367188
2017-11-02,521.4382934570312
2017-11-03,524.5919189453125
2017-11-06,528.3187866210938
2017-11-07,523.5405883789062
2017-11-08,531.9503173828125
2017-11-09,538.7351684570312
2017-11-10,546.3324584960938
2017-11-13,551.0150756835938
2017-11-14,573.376708984375
2017-11-15,557.9432983398438
2017-11-16,586.8988037109375
2017-11-17,584.3663940429688
2017-11-20,602.4755859375
2017-11-21,601.1376953125
2017-11-22,595.2128295898438
2017-11-23,597.0762329101562
2017-11-24,595.8816528320312
2017-11-27,620.2979736328125
2017-11-28,608.2571411132812
2017-11-29,614.8510131835938
2017-11-30,608.3527221679688
2017-12-01,589.049072265625
2017-12-04,583.3152465820312
2017-12-05,593.3971557617188
2017-12-06,573.185546875
2017-12-07,590.1957397460938
2017-12-08,597.984130859375
2017-12-11,597.9363403320312
2017-12-12,601.42431640625
2017-12-13,592.1070556640625
2017-12-14,589.5745849609375
2017-12-15,603.5266723632812
2017-12-18,601.5199584960938
2017-12-19,605.2468872070312
2017-12-20,609.3082885742188
2017-12-21,620.77587890625
2017-12-22,629.7109375
2017-12-26,625.5062866210938
2017-12-27,638.885009765625
2017-12-28,627.0352172851562
2017-12-29,626.7963256835938
2018-01-01,620.1546630859375
2018-01-02,618.6734619140625
2018-01-03,615.0419921875
2018-01-04,617.0489501953125
2018-01-05,617.6699829101562
2018-01-08,610.311767578125
2018-01-09,619.8201293945312
2018-01-10,601.3765869140625
2018-01-11,598.0796508789062
2018-01-12,605.8203125
2018-01-15,604.3868408203125
2018-01-16,595.4039306640625
2018-01-17,600.3731079101562
2018-01-18,573.8068237304688
2018-01-19,590.7691040039062
2018-01-22,597.2196655273438
2018-01-23,597.7930297851562
2018-01-24,583.984130859375
2018-01-25,587.806640625
2018-01-29,588.1411743164062
2018-01-30,581.9773559570312
2018-01-31,578.1548461914062
2018-02-01,580.1138305664062
2018-02-02,547.1446533203125
2018-02-05,569.6498413085938
2018-02-06,560.0934448242188
2018-02-07,573.1378173828125
2018-02-08,573.56787109375
2018-02-09,567.3562622070312
2018-02-12,566.2094116210938
2018-02-14,575.0490112304688
2018-02-15,557.8478393554688
2018-02-16,558.7077026367188
2018-02-19,549.724853515625
2018-02-20,532.95361328125
2018-02-21,556.6531982421875
2018-02-22,555.2676391601562
2018-02-23,562.7692260742188
2018-02-26,586.4210205078125
2018-02-27,580.2572021484375
2018-02-28,582.359619140625
2018-03-01,591.5336303710938
2018-03-05,596.980712890625
2018-03-06,595.2128295898438
2018-03-07,598.79638671875
2018-03-08,602.9534301757812
2018-03-09,601.47216796875
2018-03-12,610.5028076171875
2018-03-13,611.3629760742188
2018-03-14,612.4140625
2018-03-15,611.9363403320312
2018-03-16,599.3698120117188
2018-03-19,593.3492431640625
2018-03-20,593.158203125
2018-03-21,586.1343383789062
2018-03-22,587.2810668945312
2018-03-23,577.4380493164062
2018-03-26,586.6599731445312
2018-03-27,595.5472412109375
2018-03-28,593.3492431640625
2018-04-02,610.1683959960938
2018-04-03,619.1034545898438
2018-04-04,590.5780029296875
2018-04-05,603.1923828125
2018-04-06,603.7178344726562
2018-04-09,606.44140625
2018-04-10,605.43798828125
2018-04-11,604.3868408203125
2018-04-12,610.4549560546875
2018-04-13,609.7861328125
2018-04-16,618.3867797851562
2018-04-17,609.1649780273438
2018-04-18,614.46875
2018-04-19,611.9840698242188
2018-04-20,607.6837768554688
2018-04-23,625.5538940429688
2018-04-24,610.4549560546875
2018-04-25,609.3560791015625
2018-04-26,601.9021606445312
2018-04-27,607.4926147460938
2018-04-30,613.9909057617188
2018-05-02,600.229736328125
2018-05-03,587.806640625
2018-05-04,587.3767700195312
2018-05-07,599.7042236328125
2018-05-08,592.6804809570312
2018-05-09,587.52001953125
2018-05-10,575.2401123046875
2018-05-11,590.5780029296875
2018-05-14,569.6976318359375
2018-05-15,571.2265625
2018-05-16,565.1104736328125
2018-05-17,557.3222045898438
2018-05-18,527.2677001953125
2018-05-21,519.527099609375
2018-05-22,526.3598022460938
2018-05-23,520.6260986328125
2018-05-24,507.868408203125
2018-05-25,513.7932739257812
2018-05-28,532.762451171875
2018-05-29,519.3837280273438
2018-05-30,524.0662841796875
2018-05-31,515.9912719726562
2018-06-01,509.2541198730469
2018-06-04,509.15850830078125
2018-06-05,495.20635986328125
2018-06-06,506.8649597167969
2018-06-07,499.74560546875
2018-06-08,506.2916564941406
2018-06-11,501.41790771484375
2018-06-12,509.5885314941406
2018-06-13,501.41790771484375
2018-06-14,502.80364990234375
2018-06-15,496.5920715332031
2018-06-18,497.97760009765625
2018-06-19,493.43841552734375
2018-06-20,499.9844970703125
2018-06-21,494.1551513671875
2018-06-22,494.39404296875
2018-06-25,492.2438659667969
2018-06-26,505.76605224609375
2018-06-27,511.4998779296875
2018-06-28,488.8036804199219
2018-06-29,500.55792236328125
2018-07-02,492.1005859375
2018-07-03,502.61248779296875
2018-07-04,502.0869445800781
2018-07-05,494.1073303222656
2018-07-06,497.54766845703125
2018-07-09,510.9264831542969
2018-07-10,510.4486083984375
2018-07-11,515.3223266601562
2018-07-12,522.0595092773438
2018-07-13,511.0220031738281
2018-07-16,505.6226806640625
2018-07-17,521.2949829101562
2018-07-18,513.1243286132812
2018-07-19,512.1209106445312
2018-07-20,528.4144287109375
2018-07-23,548.2914428710938
2018-07-24,559.2333374023438
2018-07-25,545.1856689453125
2018-07-26,543.5133666992188
2018-07-27,548.7214965820312
2018-07-30,542.7965698242188
2018-07-31,542.7489013671875
2018-08-01,544.1821899414062
2018-08-02,547.6226196289062
2018-08-03,553.0117797851562
2018-08-06,556.1392211914062
2018-08-07,554.0701904296875
2018-08-08,569.7083740234375
2018-08-09,570.8150634765625
2018-08-10,597.6644897460938
2018-08-13,597.471923828125
2018-08-14,590.6393432617188
2018-08-16,584.9615478515625
2018-08-17,593.09326171875
2018-08-20,597.32763671875
2018-08-21,589.5326538085938
2018-08-23,585.5870361328125
2018-08-24,589.4365234375
2018-08-27,600.0703125
2018-08-28,605.8444213867188
2018-08-29,603.7272338867188
2018-08-30,600.2147827148438
2018-08-31,591.6498413085938
2018-09-03,579.0430908203125
2018-09-04,578.080810546875
2018-09-05,566.3401489257812
2018-09-06,573.79833984375
2018-09-07,576.781494140625
2018-09-10,561.3358764648438
2018-09-11,553.9258422851562
2018-09-12,563.9342651367188
2018-09-14,594.007568359375
2018-09-17,576.1079711914062
2018-09-18,556.861083984375
2018-09-19,546.4677124023438
2018-09-21,541.656005859375
2018-09-24,546.6121215820312
2018-09-25,555.5137329101562
2018-09-26,550.0283203125
2018-09-27,515.9613037109375
2018-09-28,512.1600952148438
2018-10-01,516.2019653320312
2018-10-03,509.7543029785156
2018-10-04,496.0888977050781
2018-10-05,487.3797607421875
2018-10-08,461.1076965332031
2018-10-09,466.400634765625
2018-10-10,496.1370849609375
2018-10-11,479.53662109375
2018-10-12,491.1809997558594
2018-10-15,481.3169250488281
2018-10-16,489.49688720703125
2018-10-17,481.79815673828125
2018-10-19,488.0533752441406
2018-10-22,481.9905700683594
2018-10-23,490.6517028808594
2018-10-24,504.99053955078125
2018-10-25,506.8672180175781
2018-10-26,487.86090087890625
2018-10-29,502.4403991699219
2018-10-30,499.93829345703125
2018-10-31,519.9070434570312
2018-11-01,512.5450439453125
2018-11-02,527.8463745117188
2018-11-05,519.85888671875
2018-11-06,503.643310546875
2018-11-07,494.5491943359375
2018-11-09,518.6077880859375
2018-11-12,515.287841796875
2018-11-13,523.3232421875
2018-11-14,521.9279174804688
2018-11-15,532.1768798828125
2018-11-16,531.7437744140625
2018-11-19,540.501220703125
2018-11-20,526.40283203125
2018-11-21,539.2020263671875
2018-11-22,528.664306640625
2018-11-26,538.2395629882812
2018-11-27,524.81494140625
2018-11-28,516.2500610351562
2018-11-29,531.936279296875
2018-11-30,533.091064453125
2018-12-03,535.737548828125
2018-12-04,532.0325317382812
2018-12-05,530.8777465820312
2018-12-06,516.9718627929688
2018-12-07,523.2752685546875
2018-12-10,514.5178833007812
2018-12-11,531.936279296875
2018-12-12,547.62255859375
2018-12-13,547.2857055664062
2018-12-14,556.957275390625
2018-12-17,546.2753295898438
2018-12-18,540.21240234375
2018-12-19,551.6163940429688
2018-12-20,555.1287841796875
2018-12-21,548.4887084960938
2018-12-24,534.2939453125
2018-12-26,528.9049682617188
2018-12-27,530.3966064453125
2018-12-28,530.5408935546875
2018-12-31,532.6580810546875
2019-01-01,534.5345458984375
2019-01-02,517.597412109375
2019-01-03,516.15380859375
2019-01-04,515.9613037109375
2019-01-07,521.3505249023438
2019-01-08,519.281494140625
2019-01-09,514.9990844726562
2019-01-10,519.0408325195312
2019-01-11,521.7835693359375
2019-01-14,520.3401489257812
2019-01-15,511.053466796875
2019-01-16,513.2186279296875
2019-01-17,514.5178833007812
2019-01-18,514.9990844726562
2019-01-21,516.3463134765625
2019-01-22,519.810791015625
2019-01-23,512.6893310546875
2019-01-24,518.4153442382812
2019-01-25,512.4007568359375
2019-01-28,513.9884643554688
2019-01-29,520.965576171875
2019-01-30,521.2061767578125
2019-01-31,520.7249755859375
2019-02-01,532.802490234375
2019-02-04,523.5158081054688
2019-02-05,513.459228515625
2019-02-06,508.7438049316406
2019-02-07,517.837890625
2019-02-08,511.5826721191406
2019-02-11,504.70196533203125
2019-02-12,502.6328430175781
2019-02-14,495.5596618652344
2019-02-15,502.3442077636719
2019-02-18,502.53668212890625
2019-02-19,504.3650817871094
2019-02-20,509.85052490234375
2019-02-21,513.026123046875
2019-02-22,511.245849609375
2019-02-25,510.1392517089844
2019-02-26,517.2124633789062
2019-02-27,522.5053100585938
2019-02-28,545.2166748046875
2019-03-01,553.3004150390625
2019-03-05,574.8087158203125
2019-03-06,575.7710571289062
2019-03-07,571.3925170898438
2019-03-08,571.3443603515625
2019-03-11,601.5619506835938
2019-03-12,598.91552734375
2019-03-13,595.4992065429688
2019-03-14,579.8131103515625
2019-03-15,577.4071044921875
2019-03-18,581.4970703125
2019-03-19,589.2919921875
2019-03-20,590.9761352539062
2019-03-22,591.74609375
2019-03-25,580.2460327148438
2019-03-26,589.8213500976562
2019-03-27,600.3109741210938
2019-03-28,602.716796875
2019-04-01,600.6477661132812
2019-04-02,598.6749877929688
2019-04-03,593.478271484375
2019-04-04,582.3150634765625
2019-04-05,586.453125
2019-04-08,589.0996704101562
2019-04-09,586.3087768554688
2019-04-10,587.2229614257812
2019-04-11,593.8151245117188
2019-04-12,597.0870361328125
2019-04-15,598.3380737304688
2019-04-16,600.3590698242188
2019-04-18,591.6978759765625
2019-04-22,588.8590698242188
2019-04-23,598.8192138671875
2019-04-24,593.6707763671875
2019-04-25,592.4677734375
2019-04-26,586.0682373046875
2019-04-30,580.0054931640625
2019-05-02,578.2733764648438
2019-05-03,580.7753295898438
2019-05-06,583.2293701171875
2019-05-07,578.802490234375
2019-05-08,554.9363403320312
2019-05-09,552.4823608398438
2019-05-10,558.2083129882812
2019-05-13,550.6539306640625
2019-05-14,550.46142578125
2019-05-15,538.9132690429688
2019-05-16,536.363037109375
2019-05-17,553.4928588867188
2019-05-20,567.7837524414062
2019-05-21,561.5283813476562
2019-05-22,562.2982788085938
2019-05-23,553.82958984375
2019-05-24,560.5179443359375
2019-05-27,569.3715209960938
2019-05-28,566.2920532226562
2019-05-29,550.89453125
2019-05-30,550.1245727539062
2019-05-31,558.3046264648438
2019-06-03,568.84228515625
2019-06-04,576.0597534179688
2019-06-06,566.3401489257812
2019-06-07,593.9595336914062
2019-06-10,598.1937255859375
2019-06-11,592.7565307617188
2019-06-12,585.5870361328125
2019-06-13,590.5430908203125
2019-06-14,582.2188720703125
2019-06-17,573.07666015625
2019-06-18,577.7920532226562
2019-06-19,586.6455688476562
2019-06-20,598.5786743164062
2019-06-21,600.3590698242188
2019-06-24,608.4427490234375
