Date,VINATIORGA.NS
2016-09-29,293.84210205078125
2016-09-30,301.7896423339844
2016-10-03,308.8379821777344
2016-10-04,311.60870361328125
2016-10-05,311.56011962890625
2016-10-06,301.3522033691406
2016-10-07,299.48077392578125
2016-10-10,297.9738464355469
2016-10-13,299.3105773925781
2016-10-14,295.4461975097656
2016-10-17,290.31793212890625
2016-10-18,290.0019836425781
2016-10-19,289.4186706542969
2016-10-20,289.85614013671875
2016-10-21,291.5089111328125
2016-10-24,291.0956726074219
2016-10-25,290.8039855957031
2016-10-26,291.19287109375
2016-10-27,285.0438537597656
2016-10-28,291.314453125
2016-11-01,287.4986267089844
2016-11-02,292.96710205078125
2016-11-03,288.2277526855469
2016-11-04,277.3392333984375
2016-11-07,279.9642028808594
2016-11-08,278.84619140625
2016-11-09,271.6520080566406
2016-11-10,279.3321838378906
2016-11-11,269.0028076171875
2016-11-15,262.27044677734375
2016-11-16,263.4856872558594
2016-11-17,266.6939392089844
2016-11-18,274.3255615234375
2016-11-21,265.1141357421875
2016-11-22,270.53399658203125
2016-11-23,265.1626892089844
2016-11-24,264.5793762207031
2016-11-25,272.11376953125
2016-11-28,272.33251953125
2016-11-29,282.6133728027344
2016-11-30,289.34576416015625
2016-12-01,291.2415466308594
2016-12-02,282.4432373046875
2016-12-05,281.179443359375
2016-12-06,282.1516418457031
2016-12-07,282.3946228027344
2016-12-08,289.2728271484375
2016-12-09,292.9428405761719
2016-12-12,291.6789855957031
2016-12-13,300.5501403808594
2016-12-14,298.6787414550781
2016-12-15,290.9498291015625
2016-12-16,289.88043212890625
2016-12-19,286.4292297363281
2016-12-20,289.1756286621094
2016-12-21,284.67926025390625
2016-12-22,289.1512756347656
2016-12-23,283.0022888183594
2016-12-26,276.5372619628906
2016-12-27,279.769775390625
2016-12-28,277.5094299316406
2016-12-29,277.4850769042969
2016-12-30,286.06463623046875
2017-01-02,289.9290771484375
2017-01-03,289.9290771484375
2017-01-04,289.1269836425781
2017-01-05,304.8520812988281
2017-01-06,304.4875183105469
2017-01-09,304.4875183105469
2017-01-10,315.78912353515625
2017-01-11,326.04559326171875
2017-01-12,335.4515075683594
2017-01-13,343.56915283203125
2017-01-16,339.9478759765625
2017-01-17,332.7293701171875
2017-01-18,332.80230712890625
2017-01-19,340.1179504394531
2017-01-20,338.8784484863281
2017-01-23,334.6251525878906
2017-01-24,344.7844543457031
2017-01-25,350.9821472167969
2017-01-27,360.67962646484375
2017-01-30,357.2769470214844
2017-01-31,358.15191650390625
2017-02-01,361.6031799316406
2017-02-02,358.5894470214844
2017-02-03,355.9645080566406
2017-02-06,367.0717468261719
2017-02-07,361.4817199707031
2017-02-08,354.04443359375
2017-02-09,360.0476989746094
2017-02-10,360.8011169433594
2017-02-13,366.63421630859375
2017-02-14,362.4781188964844
2017-02-15,352.8778381347656
2017-02-16,354.82220458984375
2017-02-17,361.7247619628906
2017-02-20,378.713623046875
2017-02-21,376.2831726074219
2017-02-22,367.7765197753906
2017-02-23,363.6933898925781
2017-02-27,361.5545959472656
2017-02-28,352.3674621582031
2017-03-01,349.0134582519531
2017-03-02,360.8497619628906
2017-03-03,356.9366455078125
2017-03-06,361.1900329589844
2017-03-07,362.2593994140625
2017-03-08,354.7492980957031
2017-03-09,349.6939697265625
2017-03-10,351.63836669921875
2017-03-14,363.79058837890625
2017-03-15,356.7423095703125
2017-03-16,357.4470520019531
2017-03-17,357.13116455078125
2017-03-20,358.9053649902344
2017-03-21,356.9610290527344
2017-03-22,352.5618896484375
2017-03-23,351.4681701660156
2017-03-24,346.0726013183594
2017-03-27,345.2219543457031
2017-03-28,342.840087890625
2017-03-29,364.7628173828125
2017-03-30,360.825439453125
2017-03-31,368.4570617675781
2017-04-03,362.4295654296875
2017-04-05,364.3739013671875
2017-04-06,359.2942810058594
2017-04-07,353.07232666015625
2017-04-10,358.5650939941406
2017-04-11,360.5580749511719
2017-04-12,360.1692810058594
2017-04-13,362.6969299316406
2017-04-17,359.56158447265625
2017-04-18,364.8114013671875
2017-04-19,396.5531311035156
2017-04-20,394.2198791503906
2017-04-21,395.337890625
2017-04-24,409.0456848144531
2017-04-25,403.8202209472656
2017-04-26,407.4902038574219
2017-04-27,424.0173034667969
2017-04-28,420.6146545410156
2017-05-02,404.7680969238281
2017-05-03,403.2368469238281
2017-05-04,411.6949157714844
2017-05-05,410.6254577636719
2017-05-08,417.8924865722656
2017-05-09,412.1080322265625
2017-05-10,412.4483337402344
2017-05-11,408.2922668457031
2017-05-12,400.271728515625
2017-05-15,410.8685302734375
2017-05-16,424.5033874511719
2017-05-17,419.8855285644531
2017-05-18,411.2574157714844
2017-05-19,407.5387878417969
2017-05-22,405.5458068847656
2017-05-23,408.195068359375
2017-05-24,400.8793640136719
2017-05-25,401.0494689941406
2017-05-26,417.9897766113281
2017-05-29,431.3086242675781
2017-05-30,430.5552062988281
2017-05-31,451.2141418457031
2017-06-01,440.39849853515625
2017-06-02,434.9786376953125
2017-06-05,438.0896301269531
2017-06-06,439.1103820800781
2017-06-07,440.25274658203125
2017-06-08,444.0684814453125
2017-06-09,444.7976989746094
2017-06-12,462.19970703125
2017-06-13,459.5262451171875
2017-06-14,450.3147888183594
2017-06-15,448.9780578613281
2017-06-16,460.61993408203125
2017-06-19,468.4217224121094
2017-06-20,485.0703430175781
2017-06-21,466.1128234863281
2017-06-22,464.5086975097656
2017-06-23,460.86297607421875
2017-06-27,444.9192199707031
2017-06-28,448.4919738769531
2017-06-29,453.377197265625
2017-06-30,447.47119140625
2017-07-03,468.15435791015625
2017-07-04,466.8418884277344
2017-07-05,463.1962585449219
2017-07-06,467.3523254394531
2017-07-07,461.3247375488281
2017-07-10,457.3144836425781
2017-07-11,461.9566955566406
2017-07-12,473.5499572753906
2017-07-13,470.5848083496094
2017-07-14,472.18896484375
2017-07-17,504.5382385253906
2017-07-18,484.6719055175781
2017-07-19,494.13092041015625
2017-07-20,494.03363037109375
2017-07-21,503.56561279296875
2017-07-24,514.5565185546875
2017-07-25,515.4077758789062
2017-07-26,512.3681030273438
2017-07-27,502.34979248046875
2017-07-28,500.7206115722656
2017-07-31,504.6841125488281
2017-08-01,502.78753662109375
2017-08-02,499.1644287109375
2017-08-03,499.4804992675781
2017-08-04,511.5171203613281
2017-08-07,525.3530883789062
2017-08-08,519.7359008789062
2017-08-09,494.2768249511719
2017-08-10,467.5775451660156
2017-08-11,467.869384765625
2017-08-14,494.86041259765625
2017-08-16,500.4774475097656
2017-08-17,497.6810302734375
2017-08-18,497.2677001953125
2017-08-21,476.64752197265625
2017-08-22,479.8330078125
2017-08-23,486.0093078613281
2017-08-24,484.7205505371094
2017-08-28,492.9394226074219
2017-08-29,492.1612854003906
2017-08-30,496.4409484863281
2017-08-31,498.53216552734375
2017-09-01,498.1917419433594
2017-09-04,490.2889709472656
2017-09-05,496.1248779296875
2017-09-06,492.1612854003906
2017-09-07,479.5411376953125
2017-09-08,472.34356689453125
2017-09-11,474.8967590332031
2017-09-12,472.5624084472656
2017-09-13,468.6474914550781
2017-09-14,467.8207092285156
2017-09-15,461.1580810546875
2017-09-18,459.5045166015625
2017-09-19,455.8084716796875
2017-09-20,456.8297424316406
2017-09-21,456.5379638671875
2017-09-22,438.61688232421875
2017-09-25,447.8327331542969
2017-09-26,460.5014953613281
2017-09-27,461.9848327636719
2017-09-28,458.7264099121094
2017-09-29,468.59881591796875
2017-10-03,468.3799743652344
2017-10-04,468.5015869140625
2017-10-05,462.3739318847656
2017-10-06,461.9361877441406
2017-10-09,470.8602600097656
2017-10-10,482.0457458496094
2017-10-11,482.2402648925781
2017-10-12,477.2311096191406
2017-10-13,475.82080078125
2017-10-16,480.56243896484375
2017-10-17,490.9941101074219
2017-10-18,472.4651184082031
2017-10-19,472.5137634277344
2017-10-23,469.5957946777344
2017-10-24,468.0638427734375
2017-10-25,461.4012145996094
2017-10-26,462.22796630859375
2017-10-27,471.1763916015625
2017-10-30,482.0943908691406
2017-10-31,496.0032653808594
2017-11-01,488.1734313964844
2017-11-02,484.9150695800781
2017-11-03,486.3497314453125
2017-11-06,463.78424072265625
2017-11-07,444.550048828125
2017-11-08,469.23101806640625
2017-11-09,469.52288818359375
2017-11-10,469.52288818359375
2017-11-13,464.4407958984375
2017-11-14,469.4742126464844
2017-11-15,469.3282775878906
2017-11-16,467.84503173828125
2017-11-17,469.44989013671875
2017-11-20,469.52288818359375
2017-11-21,475.1642150878906
2017-11-22,476.2098388671875
2017-11-23,473.48638916015625
2017-11-24,476.8177185058594
2017-11-27,474.36181640625
2017-11-28,466.1672058105469
2017-11-29,476.4043273925781
2017-11-30,473.6080017089844
2017-12-01,475.747802734375
2017-12-04,483.6263122558594
2017-12-05,480.0517578125
2017-12-06,480.19769287109375
2017-12-07,483.407470703125
2017-12-08,483.9667053222656
2017-12-11,491.11566162109375
2017-12-12,490.2403259277344
2017-12-13,497.3406677246094
2017-12-14,505.19482421875
2017-12-15,505.5352478027344
2017-12-18,505.89996337890625
2017-12-19,504.8787536621094
2017-12-20,495.9060363769531
2017-12-21,506.7024230957031
2017-12-22,501.0124206542969
2017-12-26,495.4682922363281
2017-12-27,486.25244140625
2017-12-28,484.6232604980469
2017-12-29,485.30413818359375
2018-01-01,482.0214538574219
2018-01-02,483.164306640625
2018-01-03,484.1855773925781
2018-01-04,485.5716247558594
2018-01-05,485.7174987792969
2018-01-08,482.0457458496094
2018-01-09,475.43170166015625
2018-01-10,469.9605712890625
2018-01-11,464.2462158203125
2018-01-12,473.55938720703125
2018-01-15,476.89068603515625
2018-01-16,476.89068603515625
2018-01-17,480.6353454589844
2018-01-18,477.4985656738281
2018-01-19,470.6900329589844
2018-01-22,458.1184997558594
2018-01-23,468.7447204589844
2018-01-24,471.7113037109375
2018-01-25,465.9483642578125
2018-01-29,454.68994140625
2018-01-30,461.3282470703125
2018-01-31,463.00604248046875
2018-02-01,468.5744934082031
2018-02-02,450.79937744140625
2018-02-05,427.6502380371094
2018-02-06,397.4251403808594
2018-02-07,415.7352294921875
2018-02-08,423.6623840332031
2018-02-09,427.917724609375
2018-02-12,422.34930419921875
2018-02-14,417.65625
2018-02-15,414.4951477050781
2018-02-16,404.42822265625
2018-02-19,399.0299987792969
2018-02-20,404.9388732910156
2018-02-21,395.0908203125
2018-02-22,388.3064880371094
2018-02-23,380.18487548828125
2018-02-26,382.1058654785156
2018-02-27,389.6681823730469
2018-02-28,414.4708251953125
2018-03-01,398.2762145996094
2018-03-05,392.7807312011719
2018-03-06,385.29132080078125
2018-03-07,387.7958679199219
2018-03-08,382.981201171875
2018-03-09,381.4250183105469
2018-03-12,380.3307800292969
2018-03-13,384.1241455078125
2018-03-14,386.19097900390625
2018-03-15,390.7624816894531
2018-03-16,391.1272277832031
2018-03-19,387.9175109863281
2018-03-20,386.7016296386719
2018-03-21,385.4615478515625
2018-03-22,388.4524230957031
2018-03-23,386.31256103515625
2018-03-26,392.56182861328125
2018-03-27,423.41925048828125
2018-03-28,438.9329528808594
2018-04-02,445.2795715332031
2018-04-03,456.6595153808594
2018-04-04,447.4922790527344
2018-04-05,456.513671875
2018-04-06,460.9148864746094
2018-04-09,455.41943359375
2018-04-10,444.3069152832031
2018-04-11,445.4984130859375
2018-04-12,441.7050476074219
2018-04-13,447.9786682128906
2018-04-16,448.4163513183594
2018-04-17,442.3372497558594
2018-04-18,439.9786376953125
2018-04-19,444.28253173828125
2018-04-20,439.68682861328125
2018-04-23,435.4071350097656
2018-04-24,438.90863037109375
2018-04-25,435.869140625
2018-04-26,433.9481506347656
2018-04-27,433.607666015625
2018-04-30,437.1092224121094
2018-05-02,436.7202453613281
2018-05-03,427.60162353515625
2018-05-04,436.4770812988281
2018-05-07,437.9360046386719
2018-05-08,441.3645935058594
2018-05-09,442.7992858886719
2018-05-10,442.0941467285156
2018-05-11,449.87530517578125
2018-05-14,462.6413879394531
2018-05-15,467.2857666015625
2018-05-16,467.01824951171875
2018-05-17,477.7904052734375
2018-05-18,475.9423828125
2018-05-21,487.1521911621094
2018-05-22,497.7783508300781
2018-05-23,500.5747985839844
2018-05-24,496.4896545410156
2018-05-25,482.0457458496094
2018-05-28,485.158203125
2018-05-29,476.79339599609375
2018-05-30,471.492431640625
2018-05-31,486.03363037109375
2018-06-01,485.3527526855469
2018-06-04,476.9150085449219
2018-06-05,455.0060119628906
2018-06-06,457.6808166503906
2018-06-07,466.96966552734375
2018-06-08,463.2978515625
2018-06-11,481.5107727050781
2018-06-12,495.2008361816406
2018-06-13,486.3740234375
2018-06-14,485.93634033203125
2018-06-15,480.8542175292969
2018-06-18,493.1339111328125
2018-06-19,488.53814697265625
2018-06-20,474.60498046875
2018-06-21,475.09130859375
2018-06-22,467.35870361328125
2018-06-25,474.9696960449219
2018-06-26,468.47723388671875
2018-06-27,464.1733093261719
2018-06-28,451.8449401855469
2018-06-29,460.4529113769531
2018-07-02,456.1975402832031
2018-07-03,468.76904296875
2018-07-04,469.3526916503906
2018-07-05,473.19464111328125
2018-07-06,476.64752197265625
2018-07-09,483.28582763671875
2018-07-10,482.16729736328125
2018-07-11,478.8846435546875
2018-07-12,471.03045654296875
2018-07-13,470.66571044921875
2018-07-16,477.085205078125
2018-07-17,472.3216857910156
2018-07-18,466.7764892578125
2018-07-19,464.3581237792969
2018-07-20,461.71978759765625
2018-07-23,464.3581237792969
2018-07-24,463.5030822753906
2018-07-25,460.64495849609375
2018-07-26,452.51031494140625
2018-07-27,457.0783996582031
2018-07-30,470.1964416503906
2018-07-31,471.75982666015625
2018-08-01,473.5919494628906
2018-08-02,473.6408386230469
2018-08-03,481.7999267578125
2018-08-06,572.9663696289062
2018-08-07,585.2294311523438
2018-08-08,591.4098510742188
2018-08-09,579.4154052734375
2018-08-10,619.0870971679688
2018-08-13,651.1126098632812
2018-08-14,663.08251953125
2018-08-16,648.9140014648438
2018-08-17,651.3080444335938
2018-08-20,658.5877075195312
2018-08-21,642.1962890625
2018-08-23,645.0787963867188
2018-08-24,647.8148193359375
2018-08-27,671.949951171875
2018-08-28,716.8003540039062
2018-08-29,721.2708129882812
2018-08-30,691.1749877929688
2018-08-31,690.1978759765625
2018-09-03,693.617919921875
2018-09-04,663.0580444335938
2018-09-05,686.2406005859375
2018-09-06,672.1942749023438
2018-09-07,664.4993286132812
2018-09-10,649.9888916015625
2018-09-11,661.006103515625
2018-09-12,648.401123046875
2018-09-14,655.8272094726562
2018-09-17,644.3704833984375
2018-09-18,652.9447021484375
2018-09-19,661.2504272460938
2018-09-21,659.4915771484375
2018-09-24,636.4067993164062
2018-09-25,631.7899169921875
2018-09-26,620.8214721679688
2018-09-27,611.31884765625
2018-09-28,586.1577758789062
2018-10-01,599.0070190429688
2018-10-03,605.0652465820312
2018-10-04,582.420166015625
2018-10-05,564.2211303710938
2018-10-08,585.5957641601562
2018-10-09,568.251708984375
2018-10-10,581.7362060546875
2018-10-11,571.4030151367188
2018-10-12,596.9794921875
2018-10-15,628.9561767578125
2018-10-16,643.8329467773438
2018-10-17,626.5377807617188
2018-10-19,625.1697387695312
2018-10-22,603.9658203125
2018-10-23,586.572998046875
2018-10-24,600.2528076171875
2018-10-25,614.54345703125
2018-10-26,640.1687622070312
2018-10-29,690.8330688476562
2018-10-30,700.5311279296875
2018-10-31,757.7667846679688
2018-11-01,772.2037963867188
2018-11-02,732.60546875
2018-11-05,733.900146484375
2018-11-06,716.4583129882812
2018-11-07,731.237548828125
2018-11-09,737.7843627929688
2018-11-12,740.6912841796875
2018-11-13,737.4666137695312
2018-11-14,736.269775390625
2018-11-15,763.6783447265625
2018-11-16,759.1835327148438
2018-11-19,762.896728515625
2018-11-20,728.6725463867188
2018-11-21,733.900146484375
2018-11-22,726.0831909179688
2018-11-26,714.064453125
2018-11-27,696.2073364257812
2018-11-28,679.9625244140625
2018-11-29,703.3160400390625
2018-11-30,708.8123779296875
2018-12-03,728.4526977539062
2018-12-04,728.1840209960938
2018-12-05,725.325927734375
2018-12-06,698.6746215820312
2018-12-07,711.7192993164062
2018-12-10,687.2177734375
2018-12-11,704.6838989257812
2018-12-12,721.4906616210938
2018-12-13,758.4506225585938
2018-12-14,818.54443359375
2018-12-17,813.7564697265625
2018-12-18,814.928955078125
2018-12-19,815.6129150390625
2018-12-20,807.5027465820312
2018-12-21,798.4887084960938
2018-12-24,766.414306640625
2018-12-26,762.3592529296875
2018-12-27,786.4456176757812
2018-12-28,793.993896484375
2018-12-31,807.7959594726562
2019-01-01,797.1939697265625
2019-01-02,780.509521484375
2019-01-03,790.6472778320312
2019-01-04,791.5022583007812
2019-01-07,794.2625122070312
2019-01-08,787.0806274414062
2019-01-09,789.3036499023438
2019-01-10,782.8546142578125
2019-01-11,767.1471557617188
2019-01-14,780.8026123046875
2019-01-15,780.9002685546875
2019-01-16,766.1456909179688
2019-01-17,780.509521484375
2019-01-18,776.2833862304688
2019-01-21,784.808837890625
2019-01-22,782.8056640625
2019-01-23,776.7720336914062
2019-01-24,772.3992309570312
2019-01-25,765.7058715820312
2019-01-28,755.861328125
2019-01-29,756.301025390625
2019-01-30,768.2220458984375
2019-01-31,771.324462890625
2019-02-01,771.5442504882812
2019-02-04,780.9491577148438
2019-02-05,778.848388671875
2019-02-06,781.413330078125
2019-02-07,775.1351928710938
2019-02-08,789.8167114257812
2019-02-11,799.2216186523438
2019-02-12,787.1783447265625
2019-02-14,793.090087890625
2019-02-15,797.7069702148438
2019-02-18,778.848388671875
2019-02-19,788.8883666992188
2019-02-20,780.509521484375
2019-02-21,776.429931640625
2019-02-22,756.8628540039062
2019-02-25,760.4293823242188
2019-02-26,748.6549072265625
2019-02-27,714.0888671875
2019-02-28,705.6610717773438
2019-03-01,720.8067016601562
2019-03-05,775.18408203125
2019-03-06,779.9476318359375
2019-03-07,791.7220458984375
2019-03-08,801.2490844726562
2019-03-11,825.2621459960938
2019-03-12,830.5387573242188
2019-03-13,808.0645751953125
2019-03-14,819.7413940429688
2019-03-15,800.7606201171875
2019-03-18,795.9237060546875
2019-03-19,800.0277099609375
2019-03-20,800.32080078125
2019-03-22,800.8583374023438
2019-03-25,774.2802124023438
2019-03-26,793.2855224609375
2019-03-27,810.6051635742188
2019-03-28,794.2136840820312
2019-04-01,817.640625
2019-04-02,825.1889038085938
2019-04-03,832.3707275390625
2019-04-04,835.766357421875
2019-04-05,830.3922119140625
2019-04-08,837.916015625
2019-04-09,841.4581298828125
2019-04-10,841.2626953125
2019-04-11,832.5418090820312
2019-04-12,830.0989990234375
2019-04-15,824.7492065429688
2019-04-16,851.1561279296875
2019-04-18,863.7367553710938
2019-04-22,843.9986572265625
2019-04-23,856.4815673828125
2019-04-24,867.6697387695312
2019-04-25,869.8193969726562
2019-04-26,861.5626220703125
2019-04-30,880.5924072265625
2019-05-02,908.9780883789062
2019-05-03,926.8107299804688
2019-05-06,894.6874389648438
2019-05-07,893.1483764648438
2019-05-08,867.0101928710938
2019-05-09,872.408935546875
2019-05-10,872.1890258789062
2019-05-13,851.84033203125
2019-05-14,849.2262573242188
2019-05-15,883.3283081054688
2019-05-16,883.59716796875
2019-05-17,886.5283813476562
2019-05-20,914.987548828125
2019-05-21,907.5612182617188
2019-05-22,924.5145263671875
2019-05-23,911.1277465820312
2019-05-24,932.1361083984375
2019-05-27,947.47705078125
2019-05-28,981.603515625
2019-05-29,1016.2916870117188
2019-05-30,1025.4522705078125
2019-05-31,1053.3494873046875
2019-06-03,1051.9083251953125
2019-06-04,1020.9818725585938
2019-06-06,1018.123779296875
2019-06-07,1023.3026123046875
2019-06-10,1015.4122924804688
2019-06-11,983.9974365234375
2019-06-12,994.7947387695312
2019-06-13,981.0659790039062
2019-06-14,980.2111206054688
2019-06-17,998.3125
2019-06-18,1025.3302001953125
2019-06-19,1029.824951171875
