Date,UQA.VI
2016-07-11,3.246659278869629
2016-07-12,3.310201406478882
2016-07-13,3.257449150085449
2016-07-14,3.3149971961975098
2016-07-15,3.325188159942627
2016-07-18,3.4043166637420654
2016-07-19,3.3599562644958496
2016-07-20,3.4732539653778076
2016-07-21,3.4246976375579834
2016-07-22,3.3845343589782715
2016-07-25,3.3869316577911377
2016-07-26,3.30360746383667
2016-07-27,3.3941256999969482
2016-07-28,3.326986312866211
2016-07-29,3.3209915161132812
2016-08-01,3.2634437084198
2016-08-02,3.2190840244293213
2016-08-03,3.186713218688965
2016-08-04,3.18491530418396
2016-08-05,3.17352557182312
2016-08-08,3.2286758422851562
2016-08-09,3.2490570545196533
2016-08-10,3.2226810455322266
2016-08-11,3.246659278869629
2016-08-12,3.2430622577667236
2016-08-16,3.255051851272583
2016-08-17,3.1873128414154053
2016-08-18,3.2256784439086914
2016-08-19,3.215487241744995
2016-08-22,3.213688850402832
2016-08-23,3.234670400619507
2016-08-24,3.225078821182251
2016-08-25,3.237067937850952
2016-08-26,3.260446786880493
2016-08-29,3.2394654750823975
2016-08-30,3.2778306007385254
2016-08-31,3.4414827823638916
2016-09-01,3.4468777179718018
2016-09-02,3.3749425411224365
2016-09-05,3.4163053035736084
2016-09-06,3.385732889175415
2016-09-07,3.440882921218872
2016-09-08,3.6584863662719727
2016-09-09,3.5967421531677246
2016-09-12,3.5601754188537598
2016-09-13,3.46905779838562
2016-09-14,3.4468777179718018
2016-09-15,3.447477340698242
2016-09-16,3.428893804550171
2016-09-19,3.445678472518921
2016-09-20,3.4564688205718994
2016-09-21,3.5068233013153076
2016-09-22,3.516414165496826
2016-09-23,3.5367963314056396
2016-09-26,3.4918370246887207
2016-09-27,3.416904926300049
2016-09-28,3.45107364654541
2016-09-29,3.4678585529327393
2016-09-30,3.4678585529327393
2016-10-03,3.416904926300049
2016-10-04,3.470855951309204
2016-10-05,3.530801296234131
2016-10-06,3.5068233013153076
2016-10-07,3.4984309673309326
2016-10-10,3.504425525665283
2016-10-11,3.518812417984009
2016-10-12,3.5086216926574707
2016-10-13,3.4348883628845215
2016-10-14,3.4750523567199707
2016-10-17,3.4630632400512695
2016-10-18,3.4684581756591797
2016-10-19,3.4696576595306396
2016-10-20,3.491237163543701
2016-10-21,3.5068233013153076
2016-10-24,3.525406837463379
2016-10-25,3.5367963314056396
2016-10-27,3.5128183364868164
2016-10-28,3.5433905124664307
2016-10-31,3.520012140274048
2016-11-02,3.425896406173706
2016-11-03,3.5128183364868164
2016-11-04,3.445678472518921
2016-11-07,3.5314013957977295
2016-11-08,3.539193630218506
2016-11-09,3.547586441040039
2016-11-10,3.8005576133728027
2016-11-11,3.750802516937256
2016-11-14,3.832329034805298
2016-11-15,3.821537971496582
2016-11-16,3.7466061115264893
2016-11-17,3.731020212173462
2016-11-18,3.7573959827423096
2016-11-21,3.739412546157837
2016-11-22,3.8209388256073
2016-11-23,3.7759792804718018
2016-11-24,3.817941904067993
2016-11-25,3.8503122329711914
2016-11-28,3.8131465911865234
2016-11-29,3.814344644546509
2016-11-30,3.8916749954223633
2016-12-01,3.9024651050567627
2016-12-02,3.899467945098877
2016-12-05,4.018160343170166
2016-12-06,4.07271146774292
2016-12-07,4.15064001083374
2016-12-09,4.163228988647461
2016-12-12,4.142247200012207
2016-12-13,4.153637886047363
2016-12-14,4.172820091247559
2016-12-15,4.255544662475586
2016-12-16,4.323284149169922
2016-12-19,4.261539459228516
2016-12-20,4.320885181427002
2016-12-21,4.318488121032715
2016-12-22,4.345463752746582
2016-12-23,4.336472034454346
2016-12-27,4.341867446899414
2016-12-28,4.362847805023193
2016-12-29,4.351457595825195
2017-01-02,4.400014877319336
2017-01-03,4.495927810668945
2017-01-04,4.489333629608154
2017-01-05,4.585247039794922
2017-01-09,4.5696611404418945
2017-01-10,4.483938694000244
2017-01-11,4.525900363922119
2017-01-12,4.54987907409668
2017-01-13,4.565464019775391
2017-01-16,4.5714592933654785
2017-01-17,4.562467098236084
2017-01-18,4.5594706535339355
2017-01-19,4.53788948059082
2017-01-20,4.483938694000244
2017-01-23,4.443775177001953
2017-01-24,4.516308784484863
2017-01-25,4.606826305389404
2017-01-26,4.612221717834473
2017-01-27,4.6469902992248535
2017-01-30,4.585845947265625
2017-01-31,4.567862033843994
2017-02-01,4.6937479972839355
2017-02-02,4.5750555992126465
2017-02-03,4.678761959075928
2017-02-06,4.624811172485352
2017-02-07,4.68415641784668
2017-02-08,4.6152191162109375
2017-02-09,4.6152191162109375
2017-02-10,4.603829860687256
2017-02-13,4.54927921295166
2017-02-14,4.618815898895264
2017-02-15,4.6098246574401855
2017-02-16,4.641595840454102
2017-02-17,4.498924255371094
2017-02-20,4.426990032196045
2017-02-21,4.464156627655029
2017-02-22,4.3496599197387695
2017-02-23,4.295708656311035
2017-02-24,4.248351573944092
2017-02-28,4.285518169403076
2017-03-01,4.345463752746582
2017-03-02,4.298106670379639
2017-03-03,4.375436305999756
2017-03-06,4.344864845275879
2017-03-07,4.366445064544678
2017-03-08,4.37723445892334
2017-03-09,4.406008720397949
2017-03-10,4.417998313903809
2017-03-13,4.41260290145874
2017-03-14,4.371240139007568
2017-03-15,4.373039245605469
2017-03-16,4.352657794952393
2017-03-17,4.406008720397949
2017-03-20,4.441976547241211
2017-03-21,4.429986953735352
2017-03-22,4.388624668121338
2017-03-23,4.387425899505615
2017-03-24,4.395218849182129
2017-03-27,4.351457595825195
2017-03-28,4.406008720397949
2017-03-29,4.3748369216918945
2017-03-30,4.400014877319336
2017-03-31,4.363447189331055
2017-04-03,4.33767032623291
2017-04-04,4.328079700469971
2017-04-05,4.33767032623291
2017-04-06,4.320885181427002
2017-04-07,4.349060535430908
2017-04-10,4.373039245605469
2017-04-11,4.304101467132568
2017-04-12,4.29271125793457
2017-04-13,4.284318923950195
2017-04-18,4.27053165435791
2017-04-19,4.337070941925049
2017-04-20,4.332874774932861
2017-04-21,4.475545406341553
2017-04-24,4.561868190765381
2017-04-25,4.579252243041992
2017-04-26,4.595437049865723
2017-04-27,4.553475379943848
2017-04-28,4.594238758087158
2017-05-02,4.61282205581665
2017-05-03,4.645791530609131
2017-05-04,4.717127323150635
2017-05-05,4.74769926071167
2017-05-08,4.777073383331299
2017-05-09,4.865792274475098
2017-05-10,4.828026294708252
2017-05-11,4.772876262664795
2017-05-12,4.835219860076904
2017-05-15,4.841814041137695
2017-05-16,4.793258190155029
2017-05-17,4.79985237121582
2017-05-18,4.81663703918457
2017-05-19,4.8801798820495605
2017-05-22,4.940723896026611
2017-05-23,4.975492477416992
2017-05-24,4.805846691131592
2017-05-25,4.805846691131592
2017-05-26,4.676363945007324
2017-05-29,4.727317810058594
2017-05-30,4.690151691436768
2017-05-31,4.645791530609131
2017-06-01,4.682957649230957
2017-06-02,4.715928077697754
2017-06-06,4.674566268920898
2017-06-07,4.645791530609131
2017-06-08,4.823688507080078
2017-06-09,4.949751853942871
2017-06-12,4.926714897155762
2017-06-13,4.8844804763793945
2017-06-14,4.896638870239258
2017-06-15,4.896638870239258
2017-06-16,4.92735481262207
2017-06-19,4.997745513916016
2017-06-20,4.985586643218994
2017-06-21,4.961270809173584
2017-06-22,5.002224922180176
2017-06-23,4.926714897155762
2017-06-26,4.96319055557251
2017-06-27,4.972148895263672
2017-06-28,4.967669486999512
2017-06-29,5.040619850158691
2017-06-30,5.221715927124023
2017-07-03,5.249873161315918
2017-07-04,5.281867980957031
2017-07-05,5.317704200744629
2017-07-06,5.4015326499938965
2017-07-07,5.4303297996521
2017-07-10,5.503279209136963
2017-07-11,5.492400646209717
2017-07-12,5.509678363800049
2017-07-13,5.514157295227051
2017-07-14,5.570470333099365
2017-07-17,5.673497200012207
2017-07-18,5.663898468017578
2017-07-19,5.578149795532227
2017-07-20,5.526315212249756
2017-07-21,5.430969715118408
2017-07-24,5.432888984680176
2017-07-25,5.563431739807129
2017-07-26,5.5608720779418945
2017-07-27,5.580069541931152
2017-07-28,5.584549427032471
2017-07-31,5.597346782684326
2017-08-01,5.521197319030762
2017-08-02,5.561511039733887
2017-08-03,5.580069541931152
2017-08-04,5.375295639038086
2017-08-07,5.388094902038574
2017-08-08,5.471283435821533
2017-08-09,5.369536399841309
2017-08-10,5.289547443389893
2017-08-11,5.241553783416748
2017-08-14,5.334981441497803
2017-08-16,5.260111331939697
2017-08-17,5.2562713623046875
2017-08-18,5.2786688804626465
2017-08-21,5.232594966888428
2017-08-22,5.302985191345215
2017-08-23,5.328581809997559
2017-08-24,5.327942848205566
2017-08-25,5.44376802444458
2017-08-28,5.413690567016602
2017-08-29,5.365697860717773
2017-08-30,5.391294479370117
2017-08-31,5.45528507232666
2017-09-01,5.471923351287842
2017-09-04,5.426488876342773
2017-09-05,5.400892734527588
2017-09-06,5.381694793701172
2017-09-07,5.421370506286621
2017-09-08,5.425849914550781
2017-09-11,5.503279209136963
2017-09-12,5.4776835441589355
2017-09-13,5.503279209136963
2017-09-14,5.452725887298584
2017-09-15,5.537835121154785
2017-09-18,5.567270755767822
2017-09-19,5.564071178436279
2017-09-20,5.537194728851318
2017-09-21,5.45464563369751
2017-09-22,5.493040561676025
2017-09-25,5.537194728851318
2017-09-26,5.528875827789307
2017-09-27,5.573670387268066
2017-09-28,5.62678337097168
2017-09-29,5.672217845916748
2017-10-02,5.656859397888184
2017-10-03,5.631262302398682
2017-10-04,5.663258075714111
2017-10-05,5.684376239776611
2017-10-06,5.651099681854248
2017-10-09,5.682456016540527
2017-10-10,5.685015678405762
2017-10-11,5.74644660949707
2017-10-12,5.731090545654297
2017-10-13,5.725329875946045
2017-10-16,5.727250099182129
2017-10-17,5.727250099182129
2017-10-18,5.736208915710449
2017-10-19,5.6447014808654785
2017-10-20,5.665817737579346
2017-10-23,5.655580043792725
2017-10-24,5.674777030944824
2017-10-25,5.593507289886475
2017-10-26,5.593507289886475
2017-10-27,5.658139705657959
2017-10-30,5.631262302398682
2017-10-31,5.635101795196533
2017-11-01,5.635101795196533
2017-11-02,5.589667797088623
2017-11-03,5.574950218200684
2017-11-06,5.574950218200684
2017-11-07,5.624863624572754
2017-11-08,5.586468696594238
2017-11-09,5.526315212249756
2017-11-10,5.585187911987305
2017-11-13,5.564711093902588
2017-11-14,5.484081745147705
2017-11-15,5.313224792480469
2017-11-16,5.454005241394043
2017-11-17,5.471283435821533
2017-11-20,5.510959148406982
2017-11-21,5.523756504058838
2017-11-22,5.468724250793457
2017-11-23,5.4392876625061035
2017-11-24,5.515437602996826
2017-11-27,5.4584856033325195
2017-11-28,5.553832530975342
2017-11-29,5.49560022354126
2017-11-30,5.703572750091553
2017-12-01,5.7515668869018555
2017-12-04,5.695894241333008
2017-12-05,5.637661933898926
2017-12-06,5.567270755767822
2017-12-07,5.574950218200684
2017-12-08,5.574950218200684
2017-12-11,5.516077518463135
2017-12-12,5.5403947830200195
2017-12-13,5.5199174880981445
2017-12-14,5.471283435821533
2017-12-15,5.449526309967041
2017-12-18,5.663258075714111
2017-12-19,5.700374126434326
2017-12-20,5.762444972991943
2017-12-21,5.7912421226501465
2017-12-22,5.731090545654297
2017-12-27,5.70485258102417
2017-12-28,5.6888556480407715
2017-12-29,5.644061088562012
2018-01-02,5.765645503997803
2018-01-03,5.852033615112305
2018-01-04,5.925624370574951
2018-01-05,5.871231555938721
2018-01-08,5.957620143890381
2018-01-09,6.015212059020996
2018-01-10,6.149594783782959
2018-01-11,6.143196105957031
2018-01-12,6.1080002784729
2018-01-15,6.1815900802612305
2018-01-16,6.2199859619140625
2018-01-17,6.143196105957031
2018-01-18,6.114399433135986
2018-01-19,6.155993938446045
2018-01-22,6.207187175750732
2018-01-23,6.216785430908203
2018-01-24,6.19758939743042
2018-01-25,6.27117919921875
2018-01-26,6.306374549865723
2018-01-29,6.351169586181641
2018-01-30,6.283977031707764
2018-01-31,6.344769477844238
2018-02-01,6.360767364501953
2018-02-02,6.235983848571777
2018-02-05,6.162392616271973
2018-02-06,6.082403659820557
2018-02-07,6.216785430908203
2018-02-08,6.0792036056518555
2018-02-09,6.139996528625488
2018-02-12,6.184789657592773
2018-02-13,6.063206672668457
2018-02-14,6.066404819488525
2018-02-15,6.015212059020996
2018-02-16,6.085604190826416
2018-02-20,6.139996528625488
2018-02-21,6.136797904968262
2018-02-22,5.973618030548096
2018-02-23,5.95442008972168
2018-02-26,5.9928154945373535
2018-02-27,5.951220512390137
2018-02-28,6.1016011238098145
2018-03-01,6.050407886505127
2018-03-02,5.829636573791504
2018-03-05,5.7720441818237305
2018-03-06,5.7720441818237305
2018-03-07,5.759245872497559
2018-03-08,5.7912421226501465
2018-03-09,5.928823471069336
2018-03-12,6.037609100341797
2018-03-13,5.89362907409668
2018-03-14,5.8744306564331055
2018-03-15,5.903227806091309
2018-03-16,5.877631187438965
2018-03-19,5.96721887588501
2018-03-20,5.93522310256958
2018-03-21,5.986416339874268
2018-03-22,5.848834037780762
2018-03-23,5.839235782623291
2018-03-26,5.848834037780762
2018-03-27,5.964018821716309
2018-03-28,5.960819244384766
2018-03-29,6.037609100341797
2018-04-03,6.005613327026367
2018-04-04,5.928823471069336
2018-04-05,6.024810791015625
2018-04-10,6.191189289093018
2018-04-11,6.1815900802612305
2018-04-12,6.27117919921875
2018-04-13,6.309574127197266
2018-04-16,6.242383003234863
2018-04-17,6.232783794403076
2018-04-18,6.239182949066162
2018-04-19,6.274379253387451
2018-04-20,6.178390979766846
2018-04-23,6.29037618637085
2018-04-24,6.328772068023682
2018-04-25,6.19758939743042
2018-04-26,6.264780044555664
2018-04-27,6.30317497253418
2018-04-30,6.354367733001709
2018-05-02,6.376765727996826
2018-05-03,6.293575763702393
2018-05-04,6.367166042327881
2018-05-07,6.50794792175293
2018-05-08,6.437557220458984
2018-05-09,6.443955898284912
2018-05-10,6.443955898284912
2018-05-11,6.370366096496582
2018-05-14,6.29037618637085
2018-05-15,6.482351303100586
2018-05-16,6.546341896057129
2018-05-17,6.546341896057129
2018-05-18,6.616733551025391
2018-05-21,6.616733551025391
2018-05-22,6.693524360656738
2018-05-23,6.623132705688477
2018-05-24,6.6487298011779785
2018-05-25,6.559141635894775
2018-05-29,6.4247589111328125
2018-05-30,6.469552993774414
2018-05-31,6.469552993774414
2018-06-01,6.395963191986084
2018-06-04,6.104799747467041
2018-06-05,5.903227806091309
2018-06-06,5.420090198516846
2018-06-07,5.971632480621338
2018-06-08,5.9477996826171875
2018-06-11,5.958013534545898
2018-06-12,5.869494438171387
2018-06-13,5.791189670562744
2018-06-14,5.794593811035156
2018-06-15,5.655006408691406
2018-06-18,5.597128391265869
2018-06-19,5.597128391265869
2018-06-20,5.546060085296631
2018-06-21,5.484777927398682
2018-06-22,5.6209611892700195
2018-06-25,5.399662971496582
2018-06-26,5.375831127166748
2018-06-27,5.392853736877441
2018-06-28,5.399662971496582
2018-06-29,5.365617275238037
2018-07-02,5.31114387512207
2018-07-03,5.351998805999756
2018-07-04,5.386044025421143
2018-07-05,5.3724260330200195
2018-07-06,5.443922519683838
2018-07-09,5.443922519683838
2018-07-10,5.416686058044434
2018-07-11,5.321357727050781
2018-07-12,5.369021892547607
2018-07-13,5.409875869750977
2018-07-16,5.3826398849487305
2018-07-17,5.403067111968994
2018-07-18,5.529036998748779
2018-07-19,5.515418529510498
2018-07-20,5.4745635986328125
2018-07-23,5.576700687408447
2018-07-24,5.719692707061768
2018-07-25,5.699265480041504
2018-07-26,5.780975818634033
2018-07-27,5.81502103805542
2018-07-30,5.859280586242676
2018-07-31,5.832043647766113
2018-08-01,5.8218302726745605
2018-08-02,5.8865180015563965
2018-08-03,5.808212757110596
2018-08-06,5.828640460968018
2018-08-07,5.729907035827637
2018-08-08,5.797998905181885
2018-08-09,5.777571201324463
2018-08-10,5.757143497467041
2018-08-13,5.74692964553833
2018-08-14,5.699265480041504
2018-08-16,5.668623924255371
2018-08-17,5.668623924255371
2018-08-20,5.5903191566467285
2018-08-21,5.607341766357422
2018-08-22,5.794593811035156
2018-08-23,5.811616897583008
2018-08-24,5.780975818634033
2018-08-27,5.811616897583008
2018-08-28,5.787784576416016
2018-08-29,5.740121364593506
2018-08-30,5.81502103805542
2018-08-31,5.729907035827637
2018-09-03,5.7060747146606445
2018-09-04,5.668623924255371
2018-09-05,5.651601314544678
2018-09-06,5.655006408691406
2018-09-07,5.6141510009765625
2018-09-10,5.665219783782959
2018-09-11,5.74692964553833
2018-09-12,5.763952732086182
2018-09-13,5.7503342628479
2018-09-14,5.81502103805542
2018-09-17,5.719692707061768
2018-09-18,5.709479808807373
2018-09-19,5.712884902954102
2018-09-20,5.689051628112793
2018-09-21,5.8218302726745605
2018-09-24,5.733312129974365
2018-09-25,5.845663070678711
2018-09-26,5.958013534545898
2018-09-27,5.978440761566162
2018-09-28,5.859280586242676
2018-10-01,5.869494438171387
2018-10-02,5.845663070678711
2018-10-03,5.866089820861816
2018-10-04,5.910348892211914
2018-10-05,5.791189670562744
2018-10-08,5.729907035827637
2018-10-09,5.716289043426514
2018-10-10,5.6379828453063965
2018-10-11,5.481372356414795
2018-10-12,5.4064717292785645
2018-10-15,5.532441139221191
2018-10-16,5.529036998748779
2018-10-17,5.5426554679870605
2018-10-18,5.549464225769043
2018-10-19,5.569891452789307
2018-10-22,5.556272983551025
2018-10-23,5.460945129394531
2018-10-24,5.426899433135986
2018-10-25,5.403067111968994
2018-10-26,5.403067111968994
2018-10-29,5.529036998748779
2018-10-30,5.51882266998291
2018-10-31,5.617556095123291
2018-11-01,5.617556095123291
2018-11-02,5.6209611892700195
2018-11-05,5.648197174072266
2018-11-06,5.6822428703308105
2018-11-07,5.702670097351074
2018-11-08,5.774165630340576
2018-11-09,5.818426132202148
2018-11-12,5.7707624435424805
2018-11-13,5.791189670562744
2018-11-14,5.7707624435424805
2018-11-15,5.712884902954102
2018-11-16,5.668623924255371
2018-11-19,5.665219783782959
2018-11-20,5.508609771728516
2018-11-21,5.665219783782959
2018-11-22,5.651601314544678
2018-11-23,5.593723773956299
2018-11-26,5.716289043426514
2018-11-27,5.617556095123291
2018-11-28,5.648197174072266
2018-11-29,5.603937149047852
2018-11-30,5.787784576416016
2018-12-03,5.702670097351074
2018-12-04,5.668623924255371
2018-12-05,5.586915016174316
2018-12-06,5.508609771728516
2018-12-07,5.556272983551025
2018-12-10,5.403067111968994
2018-12-11,5.430304050445557
2018-12-12,5.4711594581604
2018-12-13,5.457540988922119
2018-12-14,5.45073127746582
2018-12-17,5.4064717292785645
2018-12-18,5.460945129394531
2018-12-19,5.396258354187012
2018-12-20,5.317952632904053
2018-12-21,5.277097225189209
2018-12-27,5.253266334533691
2018-12-28,5.351998805999756
2018-12-31,5.351998805999756
2019-01-02,5.338380813598633
2019-01-03,5.351998805999756
2019-01-04,5.44732666015625
2019-01-07,5.460945129394531
2019-01-08,5.457540988922119
2019-01-09,5.464349269866943
2019-01-10,5.505205154418945
2019-01-11,5.515418529510498
2019-01-14,5.430304050445557
2019-01-15,5.4064717292785645
2019-01-16,5.477967739105225
2019-01-17,5.44732666015625
2019-01-18,5.552868843078613
2019-01-21,5.525631904602051
2019-01-22,5.51882266998291
2019-01-23,5.535845756530762
2019-01-24,5.532441139221191
2019-01-25,5.549464225769043
2019-01-28,5.505205154418945
2019-01-29,5.481372356414795
2019-01-30,5.467754364013672
2019-01-31,5.430304050445557
2019-02-01,5.454135894775391
2019-02-04,5.4745635986328125
2019-02-05,5.488182067871094
2019-02-06,5.597128391265869
2019-02-07,5.6141510009765625
2019-02-08,5.576700687408447
2019-02-12,5.641387462615967
2019-02-13,5.648197174072266
2019-02-14,5.624365329742432
2019-02-15,5.67883825302124
2019-02-18,5.627769947052002
2019-02-19,5.651601314544678
2019-02-20,5.709479808807373
2019-02-21,5.757143497467041
2019-02-22,6.005678176879883
2019-02-25,5.981845378875732
2019-02-26,5.95460844039917
2019-02-27,5.9477996826171875
2019-02-28,5.900136470794678
2019-03-01,6.060151100158691
2019-03-04,6.186120510101318
2019-03-05,6.155479907989502
2019-03-06,6.13505220413208
2019-03-07,6.053342342376709
2019-03-08,5.995464324951172
2019-03-12,5.951204776763916
2019-03-13,6.019296169281006
2019-03-14,6.060151100158691
2019-03-15,6.070364475250244
2019-03-18,6.104410171508789
2019-03-19,6.128242492675781
2019-03-20,6.1180291175842285
2019-03-21,6.128242492675781
2019-03-22,6.070364475250244
2019-03-26,6.043128490447998
2019-03-27,6.060151100158691
2019-03-28,6.060151100158691
2019-03-29,6.04653263092041
2019-04-01,6.036318778991699
2019-04-02,6.111219882965088
2019-04-03,6.203143119812012
2019-04-04,6.203143119812012
2019-04-05,6.284852504730225
2019-04-08,6.220166206359863
2019-04-09,6.233785152435303
2019-04-10,6.2439985275268555
2019-04-11,6.264425277709961
2019-04-12,6.298471450805664
2019-04-15,6.325709342956543
2019-04-16,6.434654712677002
2019-04-17,6.438059329986572
2019-04-18,6.475510597229004
2019-04-23,6.509556293487549
2019-04-24,6.448273181915283
2019-04-25,6.451678276062012
2019-04-30,6.468700408935547
2019-05-02,6.441464900970459
2019-05-03,6.417632102966309
2019-05-06,6.34273099899292
