Date,HAL.NS
2019-10-03,298.4923400878906
2019-10-04,295.05682373046875
2019-10-07,293.1905517578125
2019-10-09,296.9654235839844
2019-10-10,296.92303466796875
2019-10-11,305.4483642578125
2019-10-14,303.2427978515625
2019-10-15,306.67840576171875
2019-10-16,299.97686767578125
2019-10-17,301.07965087890625
2019-10-18,300.952392578125
2019-10-22,302.54290771484375
2019-10-23,303.4123840332031
2019-10-24,304.6001281738281
2019-10-25,312.8284912109375
2019-10-27,317.0699157714844
2019-10-29,333.5267639160156
2019-10-30,331.0455322265625
2019-10-31,323.559326171875
2019-11-01,333.314697265625
2019-11-04,330.0911865234375
2019-11-05,332.042236328125
2019-11-06,330.2608642578125
2019-11-07,320.39947509765625
2019-11-08,321.94757080078125
2019-11-11,325.0650939941406
2019-11-13,340.67364501953125
2019-11-14,342.6246643066406
2019-11-15,341.1401672363281
2019-11-18,338.1711120605469
2019-11-19,332.31793212890625
2019-11-20,340.716064453125
2019-11-21,340.8220520019531
2019-11-22,336.6866760253906
2019-11-25,331.9574279785156
2019-11-26,330.3032531738281
2019-11-27,328.7339172363281
2019-11-28,328.1825256347656
2019-11-29,328.6915283203125
2019-12-02,331.406005859375
2019-12-03,328.98846435546875
2019-12-04,327.5039367675781
2019-12-05,326.08306884765625
2019-12-06,325.0650939941406
2019-12-09,320.0177917480469
2019-12-10,321.8627624511719
2019-12-11,322.4565734863281
2019-12-12,322.4141845703125
2019-12-13,321.7779846191406
2019-12-16,319.5936279296875
2019-12-17,317.26080322265625
2019-12-18,314.6310729980469
2019-12-19,311.937744140625
2019-12-20,307.33575439453125
2019-12-23,307.59027099609375
2019-12-24,303.7518005371094
2019-12-26,307.1025390625
2019-12-27,303.8577880859375
2019-12-30,309.8594665527344
2019-12-31,309.79583740234375
2020-01-01,309.7109680175781
2020-01-02,311.85296630859375
2020-01-03,312.5528259277344
2020-01-06,309.41412353515625
2020-01-07,311.7044982910156
2020-01-08,311.9801330566406
2020-01-09,311.85296630859375
2020-01-10,312.3619079589844
2020-01-13,340.7796325683594
2020-01-14,364.25616455078125
2020-01-15,361.5416259765625
2020-01-16,358.16961669921875
2020-01-17,349.495849609375
2020-01-20,341.7339782714844
2020-01-21,371.0636901855469
2020-01-22,363.64105224609375
2020-01-23,362.1565856933594
2020-01-24,361.7324523925781
2020-01-27,354.35235595703125
2020-01-28,352.9526062011719
2020-01-29,350.6198425292969
2020-01-30,345.63616943359375
2020-01-31,341.05535888671875
2020-02-03,330.8546142578125
2020-02-04,332.1271057128906
2020-02-05,344.46978759765625
2020-02-06,339.8677978515625
2020-02-07,329.5821838378906
2020-02-10,328.98846435546875
2020-02-11,326.4011535644531
2020-02-12,329.11566162109375
2020-02-13,323.114013671875
2020-02-14,317.57891845703125
2020-02-17,307.2085876464844
2020-02-18,298.9588928222656
2020-02-19,315.712646484375
2020-02-20,312.2983093261719
2020-02-24,302.39453125
2020-02-25,302.9246826171875
2020-02-26,299.17095947265625
2020-02-27,308.29010009765625
2020-02-28,290.9850158691406
2020-03-02,281.65374755859375
2020-03-03,284.9833984375
2020-03-04,274.5281677246094
2020-03-05,273.42535400390625
2020-03-06,263.64874267578125
2020-03-09,251.15769958496094
2020-03-11,249.8004608154297
2020-03-12,228.5719757080078
2020-03-13,226.57850646972656
2020-03-16,237.4578399658203
2020-03-17,234.6796875
2020-03-18,233.17398071289062
2020-03-19,235.99453735351562
2020-03-20,239.70579528808594
2020-03-23,225.66773986816406
2020-03-24,215.97860717773438
2020-03-25,216.09124755859375
2020-03-26,224.09046936035156
2020-03-27,236.66383361816406
2020-03-30,230.9855499267578
2020-03-31,234.4781494140625
2020-04-01,240.33670043945312
2020-04-03,238.64674377441406
2020-04-07,240.9676513671875
2020-04-08,246.06007385253906
2020-04-09,247.0740966796875
2020-04-13,253.8564910888672
2020-04-15,250.36392211914062
2020-04-16,253.4734649658203
2020-04-17,252.27926635742188
2020-04-20,254.6226348876953
2020-04-21,246.3079833984375
2020-04-22,243.69415283203125
2020-04-23,245.0010223388672
2020-04-24,240.20155334472656
2020-04-27,238.01585388183594
2020-04-28,234.20779418945312
2020-04-29,237.0694580078125
2020-04-30,237.56517028808594
2020-05-04,229.74620056152344
2020-05-05,227.04225158691406
2020-05-06,227.5830535888672
2020-05-07,230.53485107421875
2020-05-08,226.1634979248047
2020-05-11,223.84259033203125
2020-05-12,222.35537719726562
2020-05-13,228.1914825439453
2020-05-14,224.47352600097656
2020-05-15,235.74000549316406
2020-05-18,246.7361297607422
2020-05-19,237.8130645751953
2020-05-20,239.0973663330078
2020-05-21,240.8550262451172
2020-05-22,240.99021911621094
2020-05-26,239.34524536132812
2020-05-27,238.51158142089844
2020-05-28,250.36392211914062
2020-05-29,250.63427734375
2020-06-01,252.77496337890625
2020-06-02,254.71275329589844
2020-06-03,263.32037353515625
2020-06-04,269.7422180175781
2020-06-05,284.4112243652344
2020-06-08,297.457763671875
2020-06-09,295.4974365234375
2020-06-10,295.4073181152344
2020-06-11,298.58447265625
2020-06-12,295.4073181152344
2020-06-15,296.73681640625
2020-06-16,321.2976989746094
2020-06-17,319.2021484375
2020-06-18,321.3427734375
2020-06-19,319.0894775390625
2020-06-22,321.252685546875
2020-06-23,320.9146423339844
2020-06-24,314.8533020019531
2020-06-25,356.989990234375
2020-06-26,343.2898864746094
2020-06-29,343.17724609375
2020-06-30,347.9767761230469
2020-07-01,344.168701171875
2020-07-02,349.3963317871094
2020-07-03,384.1422424316406
2020-07-06,429.8841247558594
2020-07-07,441.66888427734375
2020-07-08,426.0084533691406
2020-07-09,419.0457458496094
2020-07-10,424.7015380859375
2020-07-13,418.88800048828125
2020-07-14,407.7792663574219
2020-07-15,391.1048889160156
2020-07-16,379.8834228515625
2020-07-17,422.38067626953125
2020-07-20,416.1390075683594
2020-07-21,412.39849853515625
2020-07-22,409.4466857910156
2020-07-23,419.85699462890625
2020-07-24,409.9649963378906
2020-07-27,401.31231689453125
2020-07-28,407.08074951171875
2020-07-29,409.7171325683594
2020-07-30,396.5353088378906
2020-07-31,393.17791748046875
2020-08-03,402.9347229003906
2020-08-04,428.21673583984375
2020-08-05,435.0216369628906
2020-08-06,435.9905700683594
2020-08-07,427.87872314453125
2020-08-10,464.7651672363281
2020-08-11,459.2897033691406
2020-08-12,495.2973937988281
2020-08-13,580.8775634765625
2020-08-14,582.97314453125
2020-08-17,563.504638671875
2020-08-18,575.2669067382812
2020-08-19,569.1829223632812
2020-08-20,543.6531372070312
2020-08-21,545.9740600585938
2020-08-24,539.4395141601562
2020-08-25,528.60107421875
2020-08-26,530.6966552734375
2020-08-27,455.52667236328125
2020-08-28,455.4365234375
2020-08-31,417.37835693359375
2020-09-01,402.0559387207031
2020-09-02,403.0247802734375
2020-09-03,417.13043212890625
2020-09-04,410.55084228515625
2020-09-07,402.0108337402344
2020-09-08,391.9385986328125
2020-09-09,378.0356750488281
2020-09-10,389.5951843261719
2020-09-11,384.16473388671875
2020-09-14,375.89508056640625
2020-09-15,379.6806640625
2020-09-16,378.93707275390625
2020-09-17,374.0473937988281
2020-09-18,379.4102783203125
2020-09-21,360.1671142578125
2020-09-22,349.3963317871094
2020-09-23,347.4585266113281
2020-09-24,351.0187072753906
2020-09-25,345.97137451171875
2020-09-28,350.70318603515625
2020-09-29,352.9565734863281
2020-09-30,363.2766418457031
2020-10-01,360.23468017578125
2020-10-05,369.85626220703125
2020-10-06,370.1717224121094
2020-10-07,364.8314208984375
2020-10-08,359.7840270996094
2020-10-09,354.0606994628906
2020-10-12,346.53466796875
2020-10-13,340.4958190917969
2020-10-14,346.5121154785156
2020-10-15,336.0793151855469
2020-10-16,335.02032470703125
2020-10-19,334.1415100097656
2020-10-20,323.3707580566406
2020-10-21,314.89837646484375
2020-10-22,326.9309997558594
2020-10-23,323.5509948730469
2020-10-26,316.27288818359375
2020-10-27,315.6419677734375
2020-10-28,316.0250244140625
2020-10-29,313.29852294921875
2020-10-30,309.6481018066406
2020-11-02,304.17266845703125
2020-11-03,303.13616943359375
2020-11-04,297.84088134765625
2020-11-05,315.777099609375
2020-11-06,316.52069091796875
2020-11-09,323.8439636230469
2020-11-10,328.0125732421875
2020-11-11,329.5898132324219
2020-11-12,340.5183410644531
2020-11-13,342.8842468261719
2020-11-14,349.824462890625
2020-11-17,351.3341369628906
2020-11-18,346.21917724609375
2020-11-19,348.9231262207031
2020-11-20,347.9992980957031
2020-11-23,347.9767761230469
2020-11-24,356.5617980957031
2020-11-25,364.1103515625
2020-11-26,365.2145080566406
2020-11-27,368.86480712890625
2020-12-01,373.9572448730469
2020-12-02,373.28131103515625
2020-12-03,382.02410888671875
2020-12-04,379.74822998046875
2020-12-07,390.8795166015625
2020-12-08,389.14453125
2020-12-09,395.7015686035156
2020-12-10,390.58660888671875
2020-12-11,386.12506103515625
2020-12-14,393.4933776855469
2020-12-15,392.72723388671875
2020-12-16,396.6028747558594
2020-12-17,397.176025390625
2020-12-18,396.0298156738281
2020-12-21,366.2978210449219
2020-12-22,363.9595642089844
2020-12-23,369.0257263183594
2020-12-24,376.9801940917969
2020-12-28,376.63641357421875
2020-12-29,383.42181396484375
2020-12-30,381.0148010253906
2020-12-31,387.9836120605469
2021-01-01,392.82049560546875
2021-01-04,406.62060546875
2021-01-05,422.5067138671875
2021-01-06,432.70770263671875
2021-01-07,426.6100158691406
2021-01-08,418.3575134277344
2021-01-11,416.2715148925781
2021-01-12,413.3601379394531
2021-01-13,422.52960205078125
2021-01-14,462.71490478515625
2021-01-15,443.39019775390625
2021-01-18,440.7998046875
2021-01-19,444.7885437011719
2021-01-20,444.7426452636719
2021-01-21,444.07794189453125
2021-01-22,434.6333312988281
2021-01-25,432.4097595214844
2021-01-27,419.93927001953125
2021-01-28,423.5382995605469
2021-01-29,424.2259216308594
2021-02-01,416.7528381347656
2021-02-02,428.5585632324219
2021-02-03,442.2898254394531
2021-02-04,447.63104248046875
2021-02-05,464.5946044921875
2021-02-08,474.3830871582031
2021-02-09,465.8095703125
2021-02-10,462.8982849121094
2021-02-11,455.79193115234375
2021-02-12,470.62353515625
2021-02-15,475.13946533203125
2021-02-16,466.291015625
2021-02-17,476.76708984375
2021-02-18,482.8418884277344
2021-02-19,486.6014404296875
2021-02-22,482.8877258300781
2021-02-23,472.31988525390625
2021-02-24,487.9079895019531
2021-02-25,502.6938171386719
2021-02-26,498.3841247558594
2021-03-01,497.5589294433594
2021-03-02,507.39312744140625
2021-03-03,510.0981750488281
2021-03-04,503.08355712890625
2021-03-05,489.95208740234375
2021-03-08,495.1581726074219
2021-03-09,495.2510986328125
2021-03-10,496.1343078613281
2021-03-12,493.2989196777344
2021-03-15,472.2654113769531
2021-03-16,498.01690673828125
2021-03-17,486.23345947265625
2021-03-18,479.1680603027344
2021-03-19,479.7259521484375
2021-03-22,482.1429748535156
2021-03-23,474.5430908203125
2021-03-24,466.0599060058594
2021-03-25,456.80987548828125
2021-03-26,458.76214599609375
2021-03-30,464.9211120605469
2021-03-31,462.48077392578125
2021-04-01,481.3992919921875
2021-04-05,464.78167724609375
2021-04-06,464.9443359375
2021-04-07,467.57061767578125
2021-04-08,469.63909912109375
2021-04-09,465.0373229980469
2021-04-12,445.0265197753906
2021-04-13,451.2783508300781
2021-04-15,450.4184875488281
2021-04-16,448.3267517089844
2021-04-19,437.0314025878906
2021-04-20,442.2142333984375
2021-04-22,441.0290222167969
2021-04-23,444.77081298828125
2021-04-26,443.58551025390625
2021-04-27,441.5867614746094
2021-04-28,449.8374328613281
2021-04-29,439.89013671875
2021-04-30,444.9567565917969
2021-05-03,442.8882751464844
2021-05-04,443.35308837890625
2021-05-05,450.1628112792969
2021-05-06,445.23565673828125
2021-05-07,446.4442138671875
2021-05-10,450.2093200683594
2021-05-11,464.96759033203125
2021-05-12,468.38409423828125
2021-05-14,457.04229736328125
2021-05-17,465.6881103515625
2021-05-18,468.5467834472656
2021-05-19,471.684326171875
2021-05-20,469.7088317871094
2021-05-21,476.6347961425781
2021-05-24,471.684326171875
2021-05-25,477.3087158203125
2021-05-26,481.468994140625
2021-05-27,480.51611328125
2021-05-28,478.633544921875
2021-05-31,474.38037109375
2021-06-01,479.56317138671875
2021-06-02,482.050048828125
2021-06-03,487.6512756347656
2021-06-04,493.8565979003906
2021-06-07,495.2046203613281
2021-06-08,497.4125671386719
2021-06-09,486.88421630859375
2021-06-10,483.79315185546875
2021-06-11,486.4891357421875
2021-06-14,488.9527893066406
2021-06-15,484.3508605957031
2021-06-16,478.7032470703125
2021-06-17,477.54119873046875
2021-06-18,472.4745788574219
2021-06-21,468.33758544921875
2021-06-22,465.31622314453125
2021-06-23,474.6593017578125
2021-06-24,473.7528381347656
2021-06-25,482.02679443359375
2021-06-28,484.67626953125
2021-06-29,481.7014465332031
2021-06-30,474.96136474609375
2021-07-01,471.21954345703125
2021-07-02,496.22735595703125
2021-07-05,493.7172546386719
2021-07-06,511.6131286621094
2021-07-07,511.10186767578125
2021-07-08,533.1810302734375
2021-07-09,519.9334716796875
2021-07-12,516.6564331054688
2021-07-13,509.6607666015625
2021-07-14,514.42529296875
2021-07-15,509.14947509765625
2021-07-16,499.57403564453125
2021-07-19,502.9904479980469
2021-07-20,495.8553771972656
2021-07-22,514.7042236328125
2021-07-23,512.728759765625
2021-07-26,513.5653076171875
2021-07-27,511.357421875
2021-07-28,509.17279052734375
2021-07-29,511.2645263671875
2021-07-30,518.9108276367188
2021-08-02,510.38134765625
2021-08-03,511.6131286621094
2021-08-04,501.7586364746094
2021-08-05,501.5728759765625
2021-08-06,501.8982238769531
2021-08-09,504.75689697265625
2021-08-10,513.4724731445312
2021-08-11,508.8240966796875
2021-08-12,513.4026489257812
2021-08-13,506.17462158203125
2021-08-16,496.8548583984375
2021-08-17,495.9252014160156
2021-08-18,520.67724609375
2021-08-20,523.62890625
2021-08-23,517.0050659179688
2021-08-24,539.20068359375
2021-08-25,580.2217407226562
2021-08-26,599.4423828125
2021-08-27,642.1135864257812
2021-08-30,650.736083984375
2021-08-31,639.5105590820312
2021-09-01,627.4714965820312
2021-09-02,641.3930053710938
2021-09-03,648.2261352539062
2021-09-06,632.7008666992188
2021-09-07,642.392578125
2021-09-08,635.8616333007812
2021-09-09,638.8134155273438
2021-09-13,653.19970703125
2021-09-14,655.3843994140625
2021-09-15,652.1771850585938
2021-09-16,665.6107177734375
2021-09-17,664.9830932617188
2021-09-20,640.1613159179688
2021-09-21,631.8176879882812
2021-09-22,630.7020874023438
2021-09-23,632.0501098632812
2021-09-24,623.5205688476562
2021-09-27,621.26611328125
2021-09-28,625.9375
2021-09-29,622.4977416992188
2021-09-30,629.5864868164062
2021-10-01,621.9400634765625
2021-10-04,625.4727783203125
2021-10-05,639.1387329101562
2021-10-06,626.0770263671875
2021-10-07,630.8416748046875
2021-10-08,628.284912109375
2021-10-11,634.3974609375
2021-10-12,649.2485961914062
2021-10-13,648.2725830078125
2021-10-14,671.0955200195312
2021-10-18,688.1315307617188
2021-10-19,664.7275390625
2021-10-20,655.3612060546875
2021-10-21,637.4188232421875
2021-10-22,616.896728515625
2021-10-25,614.9909057617188
2021-10-26,615.850830078125
2021-10-27,612.2252197265625
2021-10-28,588.7977905273438
2021-10-29,607.3444213867188
2021-11-01,617.7101440429688
2021-11-02,619.3370361328125
2021-11-03,615.3162841796875
2021-11-04,622.9163208007812
2021-11-08,628.029296875
2021-11-09,636.349853515625
2021-11-10,639.09228515625
2021-11-11,648.4585571289062
2021-11-12,658.731201171875
2021-11-15,661.2178955078125
2021-11-16,664.4254150390625
2021-11-17,653.5947875976562
2021-11-18,643.1361694335938
2021-11-22,633.2586059570312
2021-11-23,660.1463012695312
2021-11-24,646.2210693359375
2021-11-25,635.2312622070312
2021-11-26,603.9286499023438
2021-11-29,609.8463134765625
2021-11-30,599.7017822265625
2021-12-01,614.7542114257812
2021-12-02,610.9500732421875
2021-12-03,608.9071044921875
2021-12-06,600.4296875
2021-12-07,604.1400756835938
2021-12-08,606.77001953125
2021-12-09,606.9813842773438
2021-12-10,612.9461059570312
2021-12-13,615.9518432617188
2021-12-14,604.7271728515625
2021-12-15,604.2340087890625
2021-12-16,601.5805053710938
2021-12-17,585.98779296875
2021-12-20,571.1234130859375
2021-12-21,570.4893188476562
2021-12-22,584.9547119140625
2021-12-23,583.5457153320312
2021-12-24,577.7925415039062
2021-12-27,573.2133178710938
2021-12-28,581.126953125
2021-12-29,576.9000244140625
2021-12-30,568.8455200195312
2021-12-31,568.587158203125
2022-01-03,579.4127807617188
2022-01-04,586.4105834960938
2022-01-05,596.3203125
2022-01-06,586.2931518554688
2022-01-07,590.1677856445312
2022-01-10,608.7896118164062
2022-01-11,601.251708984375
2022-01-12,616.4683837890625
2022-01-13,619.8265991210938
2022-01-14,641.3836059570312
2022-01-17,656.036865234375
2022-01-18,652.6084594726562
2022-01-19,672.6392211914062
