Date,F
2016-06-29,7.769071102142334
2016-06-30,7.781452178955078
2016-07-01,7.87431001663208
2016-07-05,7.676214694976807
2016-07-06,7.781452178955078
2016-07-07,7.892880439758301
2016-07-08,8.103355407714844
2016-07-11,8.214788436889648
2016-07-12,8.326214790344238
2016-07-13,8.344785690307617
2016-07-14,8.412882804870605
2016-07-15,8.400501251220703
2016-07-18,8.45002555847168
2016-07-19,8.45002555847168
2016-07-20,8.505739212036133
2016-07-21,8.617167472839355
2016-07-22,8.567644119262695
2016-07-25,8.561453819274902
2016-07-26,8.674102783203125
2016-07-27,8.661588668823242
2016-07-28,7.954392433166504
2016-07-29,7.923098087310791
2016-08-01,7.810449123382568
2016-08-02,7.472497463226318
2016-08-03,7.591404914855957
2016-08-04,7.560115337371826
2016-08-05,7.628955841064453
2016-08-08,7.6226983070373535
2016-08-09,7.704056262969971
2016-08-10,7.666505813598633
2016-08-11,7.704056262969971
2016-08-12,7.716573715209961
2016-08-15,7.779157638549805
2016-08-16,7.722832679748535
2016-08-17,7.754124164581299
2016-08-18,7.716573715209961
2016-08-19,7.754124164581299
2016-08-22,7.735347747802734
2016-08-23,7.772900104522705
2016-08-24,7.697801113128662
2016-08-25,7.8041911125183105
2016-08-26,7.747866630554199
2016-08-29,7.8041911125183105
2016-08-30,7.854256629943848
2016-08-31,7.8855509757995605
2016-09-01,7.785416126251221
2016-09-02,7.8229660987854
2016-09-06,7.92935848236084
2016-09-07,7.948132514953613
2016-09-08,7.966906547546387
2016-09-09,7.747866630554199
2016-09-12,7.948132514953613
2016-09-13,7.747866630554199
2016-09-14,7.597665309906006
2016-09-15,7.578886985778809
2016-09-16,7.578886985778809
2016-09-19,7.578886985778809
2016-09-20,7.510049343109131
2016-09-21,7.566373825073242
2016-09-22,7.6226983070373535
2016-09-23,7.6164398193359375
2016-09-26,7.516308307647705
2016-09-27,7.497531414031982
2016-09-28,7.566373825073242
2016-09-29,7.491273880004883
2016-09-30,7.553855895996094
2016-10-03,7.572630405426025
2016-10-04,7.6352152824401855
2016-10-05,7.810449123382568
2016-10-06,7.754124164581299
2016-10-07,7.6915388107299805
2016-10-10,7.58514928817749
2016-10-11,7.503788948059082
2016-10-12,7.48501443862915
2016-10-13,7.453721523284912
2016-10-14,7.453721523284912
2016-10-17,7.4349470138549805
2016-10-18,7.441205978393555
2016-10-19,7.516308307647705
2016-10-20,7.491273880004883
2016-10-21,7.522565841674805
2016-10-24,7.628955841064453
2016-10-25,7.508563995361328
2016-10-26,7.527573585510254
2016-10-27,7.438864707946777
2016-10-28,7.426193714141846
2016-10-31,7.438864707946777
2016-11-01,7.356495380401611
2016-11-02,7.2234296798706055
2016-11-03,7.191748142242432
2016-11-04,7.1854119300842285
2016-11-07,7.337484359741211
2016-11-08,7.274120807647705
2016-11-09,7.337484359741211
2016-11-10,7.565593719482422
2016-11-11,7.781028747558594
2016-11-14,7.641628742218018
2016-11-15,7.628955841064453
2016-11-16,7.603610515594482
2016-11-17,7.521237850189209
2016-11-18,7.451537132263184
2016-11-21,7.470547676086426
2016-11-22,7.533912658691406
2016-11-23,7.540245056152344
2016-11-25,7.628955841064453
2016-11-28,7.552921772003174
2016-11-29,7.552921772003174
2016-11-30,7.578263759613037
2016-12-01,7.876071929931641
2016-12-02,7.75568151473999
2016-12-05,7.882410526275635
2016-12-06,7.958444595336914
2016-12-07,8.275261878967285
2016-12-08,8.256253242492676
2016-12-09,8.344962120056152
2016-12-12,8.123189926147461
2016-12-13,8.091508865356445
2016-12-14,7.9394378662109375
2016-12-15,7.971118450164795
2016-12-16,8.002799987792969
2016-12-19,8.021807670593262
2016-12-20,8.097846031188965
2016-12-21,8.009139060974121
2016-12-22,7.857065677642822
2016-12-23,7.895081520080566
2016-12-27,7.8507280349731445
2016-12-28,7.762019634246826
2016-12-29,7.749345779418945
2016-12-30,7.685983657836914
2017-01-03,7.977453708648682
2017-01-04,8.344962120056152
2017-01-05,8.091508865356445
2017-01-06,8.085173606872559
2017-01-09,8.002799987792969
2017-01-10,8.14219856262207
2017-01-11,8.028145790100098
2017-01-12,7.977453708648682
2017-01-13,8.002799987792969
2017-01-17,7.990128040313721
2017-01-18,7.990128040313721
2017-01-19,8.003003120422363
2017-01-20,7.9579339027404785
2017-01-23,7.9257426261901855
2017-01-24,8.118895530700684
2017-01-25,8.23478889465332
2017-01-26,7.96437406539917
2017-01-27,8.041635513305664
2017-01-30,7.96437406539917
2017-01-31,7.9579339027404785
2017-02-01,7.932182312011719
2017-02-02,7.906427383422852
2017-02-03,8.08670425415039
2017-02-06,8.060951232910156
2017-02-07,7.9450578689575195
2017-02-08,7.9708123207092285
2017-02-09,7.9708123207092285
2017-02-10,8.054512977600098
2017-02-13,8.08670425415039
2017-02-14,8.144652366638184
2017-02-15,8.13177490234375
2017-02-16,8.073829650878906
2017-02-17,8.09958267211914
2017-02-21,8.170404434204102
2017-02-22,8.157526969909668
2017-02-23,8.08670425415039
2017-02-24,8.028759956359863
2017-02-27,8.151089668273926
2017-02-28,8.067387580871582
2017-03-01,8.170404434204102
2017-03-02,8.151089668273926
2017-03-03,8.144652366638184
2017-03-06,8.060951232910156
2017-03-07,8.022316932678223
2017-03-08,8.067387580871582
2017-03-09,8.048074722290039
2017-03-10,8.067387580871582
2017-03-13,8.073829650878906
2017-03-14,8.080265998840332
2017-03-15,8.144652366638184
2017-03-16,8.176841735839844
2017-03-17,8.035197257995605
2017-03-20,7.906427383422852
2017-03-21,7.545875549316406
2017-03-22,7.578065395355225
2017-03-23,7.513681411743164
2017-03-24,7.481488227844238
2017-03-27,7.378473281860352
2017-03-28,7.500804901123047
2017-03-29,7.520122528076172
2017-03-30,7.520122528076172
2017-03-31,7.494366645812988
2017-04-03,7.365595817565918
2017-04-04,7.320527076721191
2017-04-05,7.249703884124756
2017-04-06,7.256144046783447
2017-04-07,7.23038911819458
2017-04-10,7.243268966674805
2017-04-11,7.2625837326049805
2017-04-12,7.23038911819458
2017-04-13,7.1531267166137695
2017-04-17,7.2625837326049805
2017-04-18,7.269107818603516
2017-04-19,7.301733493804932
2017-04-20,7.484438896179199
2017-04-21,7.399611949920654
2017-04-24,7.458338737487793
2017-04-25,7.490964889526367
2017-04-26,7.569267272949219
2017-04-27,7.484438896179199
2017-04-28,7.484438896179199
2017-05-01,7.451813697814941
2017-05-02,7.125552177429199
2017-05-03,7.223429203033447
2017-05-04,7.177755355834961
2017-05-05,7.269107818603516
2017-05-08,7.262580871582031
2017-05-09,7.282157897949219
2017-05-10,7.203854560852051
2017-05-11,7.18427848815918
2017-05-12,7.125552177429199
2017-05-15,7.1386003494262695
2017-05-16,7.1386003494262695
2017-05-17,7.021148681640625
2017-05-18,7.0407233238220215
2017-05-19,7.092925548553467
2017-05-22,7.243006229400635
2017-05-23,7.210380554199219
2017-05-24,7.1516523361206055
2017-05-25,7.086400508880615
2017-05-26,7.132076263427734
2017-05-30,7.229955196380615
2017-05-31,7.256056308746338
2017-06-01,7.44528865814209
2017-06-02,7.406137943267822
2017-06-05,7.34088659286499
2017-06-06,7.256056308746338
2017-06-07,7.223429203033447
2017-06-08,7.243006229400635
2017-06-09,7.262580871582031
2017-06-12,7.360462188720703
2017-06-13,7.353935241699219
2017-06-14,7.321306228637695
2017-06-15,7.334358215332031
2017-06-16,7.321306228637695
2017-06-19,7.334358215332031
2017-06-20,7.256056308746338
2017-06-21,7.203854560852051
2017-06-22,7.262580871582031
2017-06-23,7.203854560852051
2017-06-26,7.29520845413208
2017-06-27,7.229955196380615
2017-06-28,7.23647928237915
2017-06-29,7.288681507110596
2017-06-30,7.301733493804932
2017-07-03,7.5431671142578125
2017-07-05,7.373510360717773
2017-07-06,7.29520845413208
2017-07-07,7.347408294677734
2017-07-10,7.399611949920654
2017-07-11,7.425712585449219
2017-07-12,7.484438896179199
2017-07-13,7.569267272949219
2017-07-14,7.621471881866455
2017-07-17,7.660619735717773
2017-07-18,7.667144775390625
2017-07-19,7.719347953796387
2017-07-20,7.732564926147461
2017-07-21,7.620212078094482
2017-07-24,7.4615960121154785
2017-07-25,7.4483747482299805
2017-07-26,7.309587478637695
2017-07-27,7.3888959884643555
2017-07-28,7.382286071777344
2017-07-31,7.415333271026611
2017-08-01,7.236888408660889
2017-08-02,7.269933223724365
2017-08-03,7.223670482635498
2017-08-04,7.236888408660889
2017-08-07,7.2170610427856445
2017-08-08,7.197234630584717
2017-08-09,7.2170610427856445
2017-08-10,7.117926597595215
2017-08-11,7.117926597595215
2017-08-14,7.210453033447266
2017-08-15,7.164191246032715
2017-08-16,7.13775110244751
2017-08-17,7.032009601593018
2017-08-18,6.9791364669799805
2017-08-21,6.985745906829834
2017-08-22,7.038618087768555
2017-08-23,7.078271865844727
2017-08-24,7.078271865844727
2017-08-25,7.150971412658691
2017-08-28,7.131144046783447
2017-08-29,7.164191246032715
2017-08-30,7.230278015136719
2017-08-31,7.289759159088135
2017-09-01,7.501250743865967
2017-09-05,7.5078582763671875
2017-09-06,7.600383758544922
2017-09-07,7.534295558929443
2017-09-08,7.5078582763671875
2017-09-11,7.540903568267822
2017-09-12,7.659865379333496
2017-09-13,7.679692268371582
2017-09-14,7.640040397644043
2017-09-15,7.679692268371582
2017-09-18,7.686302185058594
2017-09-19,7.74578332901001
2017-09-20,7.739174842834473
2017-09-21,7.74578332901001
2017-09-22,7.8250932693481445
2017-09-25,7.891183376312256
2017-09-26,7.884572505950928
2017-09-27,7.897790431976318
2017-09-28,7.904399394989014
2017-09-29,7.911010265350342
2017-10-02,7.990320682525635
2017-10-03,8.15554428100586
2017-10-04,8.129109382629395
2017-10-05,8.096063613891602
2017-10-06,8.135717391967773
2017-10-09,8.15554428100586
2017-10-10,8.188590049743652
2017-10-11,8.181982040405273
2017-10-12,8.010144233703613
2017-10-13,7.963881969451904
2017-10-16,8.010144233703613
2017-10-17,8.109280586242676
2017-10-18,8.056407928466797
2017-10-19,8.082844734191895
2017-10-20,8.096226692199707
2017-10-23,8.056079864501953
2017-10-24,8.15644645690918
2017-10-25,8.056079864501953
2017-10-26,8.209975242614746
2017-10-27,8.069461822509766
2017-10-30,8.096226692199707
2017-10-31,8.209975242614746
2017-11-01,8.263504028320312
2017-11-02,8.310341835021973
2017-11-03,8.270195960998535
2017-11-06,8.250120162963867
2017-11-07,8.136373519897461
2017-11-08,8.069461822509766
2017-11-09,8.056079864501953
2017-11-10,8.036005973815918
2017-11-13,8.136373519897461
2017-11-14,8.042696952819824
2017-11-15,8.029315948486328
2017-11-16,8.056079864501953
2017-11-17,8.036005973815918
2017-11-20,8.11629867553711
2017-11-21,8.109606742858887
2017-11-22,8.076154708862305
2017-11-24,8.096226692199707
2017-11-27,8.10291862487793
2017-11-28,8.169829368591309
2017-11-29,8.404016494750977
2017-11-30,8.377252578735352
2017-12-01,8.417398452758789
2017-12-04,8.450855255126953
2017-12-05,8.317033767700195
2017-12-06,8.283576965332031
2017-12-07,8.383943557739258
2017-12-08,8.437472343444824
2017-12-11,8.417398452758789
2017-12-12,8.430781364440918
2017-12-13,8.450855255126953
2017-12-14,8.33710765838623
2017-12-15,8.417398452758789
2017-12-18,8.470927238464355
2017-12-19,8.491002082824707
2017-12-20,8.51107406616211
2017-12-21,8.450855255126953
2017-12-22,8.417398452758789
2017-12-26,8.430781364440918
2017-12-27,8.363871574401855
2017-12-28,8.417398452758789
2017-12-29,8.357176780700684
2018-01-02,8.470927238464355
2018-01-03,8.537840843200684
2018-01-04,8.685041427612305
2018-01-05,8.83224868774414
2018-01-08,8.798791885375977
2018-01-09,8.751952171325684
2018-01-10,8.718497276306152
2018-01-11,8.805481910705566
2018-01-12,8.85231876373291
2018-01-16,8.765336036682129
2018-01-17,8.149755477905273
2018-01-18,8.076154708862305
2018-01-19,8.029315948486328
2018-01-22,8.042696952819824
2018-01-23,8.002551078796387
2018-01-24,8.062771797180176
2018-01-25,7.741599082946777
2018-01-26,7.795125961303711
2018-01-29,7.623732566833496
2018-01-30,7.5825958251953125
2018-01-31,7.520893573760986
2018-02-01,7.486612319946289
2018-02-02,7.342640399932861
2018-02-05,7.020413398742676
2018-02-06,7.376918792724609
2018-02-07,7.376918792724609
2018-02-08,7.1506757736206055
2018-02-09,7.219232559204102
2018-02-12,7.335784435272217
2018-02-13,7.260368824005127
2018-02-14,7.363208293914795
2018-02-15,7.376918792724609
2018-02-16,7.274080276489258
2018-02-20,7.287792682647705
2018-02-21,7.26722526550293
2018-02-22,7.287792682647705
2018-02-23,7.335784435272217
2018-02-26,7.4660468101501465
2018-02-27,7.274080276489258
2018-02-28,7.274080276489258
2018-03-01,7.054693222045898
2018-03-02,7.1301069259643555
2018-03-05,7.253512859344482
2018-03-06,7.287792682647705
2018-03-07,7.287792682647705
2018-03-08,7.274080276489258
2018-03-09,7.356351852416992
2018-03-12,7.411199569702148
2018-03-13,7.390629291534424
2018-03-14,7.55517053604126
2018-03-15,7.589451313018799
2018-03-16,7.644296169281006
2018-03-19,7.54831600189209
2018-03-20,7.534604072570801
2018-03-21,7.610016822814941
2018-03-22,7.370063781738281
2018-03-23,7.239800453186035
2018-03-26,7.424911022186279
2018-03-27,7.424911022186279
2018-03-28,7.445478439331055
2018-03-29,7.596307277679443
2018-04-02,7.445478439331055
2018-04-03,7.644296169281006
2018-04-04,7.767704486846924
2018-04-05,7.781419277191162
2018-04-06,7.6648664474487305
2018-04-09,7.712856769561768
2018-04-10,7.849973678588867
2018-04-11,7.836263656616211
2018-04-12,7.753992080688477
2018-04-13,7.733425140380859
2018-04-16,7.801983833312988
2018-04-17,7.801983833312988
2018-04-18,7.767704486846924
2018-04-19,7.614851474761963
2018-04-20,7.517580509185791
2018-04-23,7.670433044433594
2018-04-24,7.614851474761963
2018-04-25,7.719069957733154
2018-04-26,7.941401958465576
2018-04-27,7.983089447021484
2018-04-30,7.809391498565674
2018-05-01,7.8232855796813965
2018-05-02,7.788548469543457
2018-05-03,7.7815985679626465
2018-05-04,7.892764568328857
2018-05-07,7.878870487213135
2018-05-08,7.830234050750732
2018-05-09,7.684330940246582
2018-05-10,7.788548469543457
2018-05-11,7.77465295791626
2018-05-14,7.767704486846924
2018-05-15,7.795495510101318
2018-05-16,7.92055606842041
2018-05-17,7.962242603302002
2018-05-18,7.871921539306641
2018-05-21,7.996984481811523
2018-05-22,8.00393009185791
2018-05-23,7.948348045349121
2018-05-24,8.073409080505371
2018-05-25,7.996984481811523
2018-05-29,7.948348045349121
2018-05-30,8.024775505065918
2018-05-31,8.024775505065918
2018-06-01,8.135940551757812
2018-06-04,8.156784057617188
2018-06-05,8.219314575195312
2018-06-06,8.316583633422852
2018-06-07,8.358271598815918
2018-06-08,8.40690803527832
2018-06-11,8.358271598815918
2018-06-12,8.413853645324707
2018-06-13,8.351323127746582
2018-06-14,8.261002540588379
2018-06-15,8.254053115844727
2018-06-18,8.330480575561523
2018-06-19,8.261002540588379
2018-06-20,8.247106552124023
2018-06-21,8.135940551757812
2018-06-22,8.09425163269043
2018-06-25,7.990036487579346
2018-06-26,8.00393009185791
2018-06-27,7.934452056884766
2018-06-28,7.837182998657227
2018-06-29,7.691277027130127
2018-07-02,7.712121486663818
2018-07-03,7.635694980621338
2018-07-05,7.677380561828613
2018-07-06,7.684330940246582
2018-07-09,7.7815985679626465
2018-07-10,7.816337585449219
2018-07-11,7.691277027130127
2018-07-12,7.677380561828613
2018-07-13,7.628746032714844
2018-07-16,7.538424968719482
2018-07-17,7.545372009277344
2018-07-18,7.552318572998047
2018-07-19,7.517580509185791
2018-07-20,7.440080165863037
2018-07-23,7.376669883728027
2018-07-24,7.447125434875488
2018-07-25,7.411896705627441
2018-07-26,6.968029022216797
2018-07-27,6.996211051940918
2018-07-30,7.094850063323975
2018-07-31,7.073713302612305
2018-08-01,6.9750752449035645
2018-08-02,6.989163398742676
2018-08-03,7.073713302612305
2018-08-06,7.0666656494140625
2018-08-07,7.101895332336426
2018-08-08,7.080758571624756
2018-08-09,6.982120990753174
2018-08-10,6.862346649169922
2018-08-13,6.665070533752441
2018-08-14,6.693254470825195
2018-08-15,6.658026218414307
2018-08-16,6.700300693511963
2018-08-17,6.728480815887451
2018-08-20,6.848255157470703
2018-08-21,6.946893215179443
2018-08-22,6.82711935043335
2018-08-23,6.784845352172852
2018-08-24,6.820074081420898
2018-08-27,7.0384840965271
2018-08-28,7.052576541900635
2018-08-29,7.024394512176514
2018-08-30,6.834165096282959
2018-08-31,6.67916202545166
2018-09-04,6.672117710113525
2018-09-05,6.686206817626953
2018-09-06,6.643935680389404
2018-09-07,6.531208515167236
2018-09-10,6.608707904815674
2018-09-11,6.559389114379883
2018-09-12,6.5805253982543945
2018-09-13,6.6016621589660645
2018-09-14,6.658026218414307
2018-09-17,6.728480815887451
2018-09-18,6.749619960784912
2018-09-19,6.890527725219727
2018-09-20,6.911665439605713
2018-09-21,6.939846992492676
2018-09-24,6.756664752960205
2018-09-25,6.615753173828125
2018-09-26,6.531208515167236
2018-09-27,6.503023624420166
2018-09-28,6.517115116119385
2018-10-01,6.566433429718018
2018-10-02,6.481889247894287
2018-10-03,6.432570934295654
2018-10-04,6.446659088134766
2018-10-05,6.42552375793457
2018-10-08,6.524161338806152
2018-10-09,6.305749416351318
2018-10-10,6.214158535003662
2018-10-11,6.207112789154053
2018-10-12,6.087338447570801
2018-10-15,6.207112789154053
2018-10-16,6.200065612792969
2018-10-17,6.171886444091797
2018-10-18,5.995746612548828
2018-10-19,5.988701343536377
2018-10-22,6.031734466552734
2018-10-23,6.160830020904541
2018-10-24,5.866775035858154
2018-10-25,6.44771671295166
2018-10-26,6.440542697906494
2018-10-29,6.655706882476807
2018-10-30,6.784804344177246
2018-10-31,6.849352836608887
2018-11-01,6.662879467010498
2018-11-02,6.727425575256348
2018-11-05,6.835007667541504
2018-11-06,6.842179298400879
2018-11-07,6.8852128982543945
2018-11-08,6.784804344177246
2018-11-09,6.727425575256348
2018-11-12,6.8063201904296875
2018-11-13,6.842179298400879
2018-11-14,6.842179298400879
2018-11-15,6.677223205566406
2018-11-16,6.490749835968018
2018-11-19,6.634191513061523
2018-11-20,6.497920036315918
2018-11-21,6.533780097961426
2018-11-23,6.548125267028809
2018-11-26,6.7417707443237305
2018-11-27,6.655706882476807
2018-11-28,6.7489423751831055
2018-11-29,6.720255374908447
2018-11-30,6.7489423751831055
2018-12-03,6.8852128982543945
2018-12-04,6.583984375
2018-12-06,6.469232559204102
2018-12-07,6.325788974761963
2018-12-10,6.110625743865967
2018-12-11,6.124970436096191
2018-12-12,6.196691513061523
2018-12-13,6.096282958984375
2018-12-14,6.110625743865967
2018-12-17,6.096282958984375
2018-12-18,6.074766635894775
2018-12-19,5.967185020446777
2018-12-20,5.924152374267578
2018-12-21,5.773538589477539
2018-12-24,5.472310543060303
2018-12-26,5.630095958709717
2018-12-27,5.630095958709717
2018-12-28,5.601407527923584
2018-12-31,5.486654758453369
2019-01-02,5.665956974029541
2019-01-03,5.579891681671143
2019-01-04,5.795055389404297
2019-01-07,5.945669651031494
2019-01-08,6.003045558929443
2019-01-09,6.254068374633789
2019-01-10,6.218208312988281
2019-01-11,6.325788974761963
2019-01-14,6.44771671295166
2019-01-15,6.340134143829346
2019-01-16,5.945669651031494
2019-01-17,5.995872497558594
2019-01-18,6.153658866882324
2019-01-22,6.096282958984375
2019-01-23,5.981528282165527
2019-01-24,6.168004035949707
2019-01-25,6.354477405548096
2019-01-28,6.21103572845459
2019-01-29,6.282757759094238
2019-01-30,6.355727672576904
2019-01-31,6.42140007019043
2019-02-01,6.3630242347717285
2019-02-04,6.3484296798706055
2019-02-05,6.384915351867676
2019-02-06,6.3630242347717285
2019-02-07,6.063845634460449
2019-02-08,6.122222423553467
2019-02-11,6.078438758850098
2019-02-12,6.173300743103027
2019-02-13,6.136816024780273
2019-02-14,6.144112586975098
2019-02-15,6.231677532196045
2019-02-19,6.443291664123535
2019-02-20,6.523559093475342
2019-02-21,6.355727672576904
2019-02-22,6.355727672576904
2019-02-25,6.392213344573975
2019-02-26,6.479776859283447
2019-02-27,6.406805992126465
2019-02-28,6.399510383605957
2019-03-01,6.414103984832764
2019-03-04,6.428699016571045
2019-03-05,6.399510383605957
2019-03-06,6.260865688323975
2019-03-07,6.187894344329834
2019-03-08,6.144112586975098
2019-03-11,6.28275728225708
2019-03-12,6.253567218780518
2019-03-13,6.224380970001221
2019-03-14,6.136816024780273
2019-03-15,6.15140962600708
2019-03-18,6.253567218780518
2019-03-19,6.3484296798706055
2019-03-20,6.209786891937256
2019-03-21,6.341132164001465
2019-03-22,6.231677532196045
2019-03-25,6.209786891937256
2019-03-26,6.392213344573975
2019-03-27,6.290053844451904
2019-03-28,6.399510383605957
2019-03-29,6.406805992126465
2019-04-01,6.5527472496032715
2019-04-02,6.574638843536377
2019-04-03,6.662204265594482
2019-04-04,6.742471218109131
2019-04-05,6.7497687339782715
2019-04-08,6.786252975463867
2019-04-09,6.7205810546875
