Date,DG
2015-12-08,62.86237716674805
2015-12-09,62.676979064941406
2015-12-10,62.800567626953125
2015-12-11,62.10318374633789
2015-12-14,62.68580627441406
2015-12-15,62.64164352416992
2015-12-16,63.40967559814453
2015-12-17,63.153682708740234
2015-12-18,63.153682708740234
2015-12-21,63.3662223815918
2015-12-22,63.8089485168457
2015-12-23,63.86207580566406
2015-12-24,63.95063018798828
2015-12-28,63.74696350097656
2015-12-29,64.3668212890625
2015-12-30,63.84436798095703
2015-12-31,63.640708923339844
2016-01-04,64.11888122558594
2016-01-05,64.49076080322266
2016-01-06,64.38451385498047
2016-01-07,63.6141357421875
2016-01-08,63.27763366699219
2016-01-11,61.66603469848633
2016-01-12,62.63123321533203
2016-01-13,60.63884353637695
2016-01-14,60.55916213989258
2016-01-15,60.9930534362793
2016-01-19,62.2859001159668
2016-01-20,62.18852615356445
2016-01-21,62.70207595825195
2016-01-22,63.63185119628906
2016-01-25,63.91522979736328
2016-01-26,65.2523193359375
2016-01-27,65.56224060058594
2016-01-28,64.99552154541016
2016-01-29,66.46544647216797
2016-02-01,67.60771942138672
2016-02-02,67.59888458251953
2016-02-03,66.5008773803711
2016-02-04,64.51734161376953
2016-02-05,63.45474624633789
2016-02-08,61.728023529052734
2016-02-09,61.559783935546875
2016-02-10,61.69261932373047
2016-02-11,60.87793731689453
2016-02-12,62.39216232299805
2016-02-16,64.67671203613281
2016-02-17,65.76587677001953
2016-02-18,64.28709411621094
2016-02-19,63.75583267211914
2016-02-22,64.44650268554688
2016-02-23,65.62421417236328
2016-02-24,66.48313903808594
2016-02-25,67.53690338134766
2016-02-26,67.31550598144531
2016-02-29,65.7481689453125
2016-03-01,66.89933776855469
2016-03-02,66.22637176513672
2016-03-03,66.43002319335938
2016-03-04,66.30603790283203
2016-03-07,66.04039764404297
2016-03-08,65.73932647705078
2016-03-09,66.59825897216797
2016-03-10,73.69994354248047
2016-03-11,75.2761459350586
2016-03-14,75.98455047607422
2016-03-15,75.302734375
2016-03-16,74.97506713867188
2016-03-17,74.50574493408203
2016-03-18,74.41719055175781
2016-03-21,74.93079376220703
2016-03-22,74.2932357788086
2016-03-23,74.8333969116211
2016-03-24,74.55805206298828
2016-03-28,76.44978332519531
2016-03-29,76.53857421875
2016-03-30,76.5030746459961
2016-03-31,76.0234603881836
2016-04-01,77.54214477539062
2016-04-04,76.52972412109375
2016-04-05,75.18865966796875
2016-04-06,75.13533782958984
2016-04-07,74.35379791259766
2016-04-08,73.10153198242188
2016-04-11,73.06600952148438
2016-04-12,74.02518463134766
2016-04-13,73.97193145751953
2016-04-14,73.45677947998047
2016-04-15,73.53673553466797
2016-04-18,74.37154388427734
2016-04-19,74.14952850341797
2016-04-20,73.30580139160156
2016-04-21,73.68773651123047
2016-04-22,72.3288803100586
2016-04-25,72.82621002197266
2016-04-26,73.09266662597656
2016-04-27,73.43904113769531
2016-04-28,71.90258026123047
2016-04-29,72.7463150024414
2016-05-02,73.27029418945312
2016-05-03,73.6521987915039
2016-05-04,74.60247039794922
2016-05-05,73.37686920166016
2016-05-06,73.9541244506836
2016-05-09,75.5616683959961
2016-05-10,74.88670349121094
2016-05-11,73.80316925048828
2016-05-12,74.32715606689453
2016-05-13,72.41769409179688
2016-05-16,73.60777282714844
2016-05-17,72.08908081054688
2016-05-18,70.79242706298828
2016-05-19,72.82621002197266
2016-05-20,72.48876953125
2016-05-23,72.13349151611328
2016-05-24,74.0873794555664
2016-05-25,74.71794128417969
2016-05-26,78.16385650634766
2016-05-27,79.82463836669922
2016-05-31,79.84241485595703
2016-06-01,80.58841705322266
2016-06-02,80.73052978515625
2016-06-03,81.52986145019531
2016-06-06,80.70391082763672
2016-06-07,80.42857360839844
2016-06-08,80.71277618408203
2016-06-09,81.43216705322266
2016-06-10,81.21014404296875
2016-06-13,80.80937194824219
2016-06-14,80.6668930053711
2016-06-15,80.57786560058594
2016-06-16,80.87171936035156
2016-06-17,80.19490814208984
2016-06-20,81.02310943603516
2016-06-21,81.45057678222656
2016-06-22,81.87805938720703
2016-06-23,81.64652252197266
2016-06-24,82.04724884033203
2016-06-27,83.27619934082031
2016-06-28,82.73297119140625
2016-06-29,83.53450012207031
2016-06-30,83.71261596679688
2016-07-01,83.24951934814453
2016-07-05,83.35639190673828
2016-07-06,84.16677856445312
2016-07-07,83.51669311523438
2016-07-08,83.99757385253906
2016-07-11,83.92631530761719
2016-07-12,82.8576431274414
2016-07-13,82.31442260742188
2016-07-14,82.49251556396484
2016-07-15,81.6732177734375
2016-07-18,82.6617431640625
2016-07-19,82.95563507080078
2016-07-20,83.55232238769531
2016-07-21,83.74822235107422
2016-07-22,84.73672485351562
2016-07-25,85.47592163085938
2016-07-26,86.12600708007812
2016-07-27,84.66547393798828
2016-07-28,84.66547393798828
2016-07-29,84.37161254882812
2016-08-01,83.76602172851562
2016-08-02,82.96453094482422
2016-08-03,83.50775909423828
2016-08-04,82.92891693115234
2016-08-05,84.0420913696289
2016-08-08,82.81314086914062
2016-08-09,81.96709442138672
2016-08-10,82.83985137939453
2016-08-11,82.57269287109375
2016-08-12,82.74188995361328
2016-08-15,82.04724884033203
2016-08-16,79.6961669921875
2016-08-17,80.96967315673828
2016-08-18,81.65544128417969
2016-08-19,80.90731811523438
2016-08-22,80.86280059814453
2016-08-23,81.4773178100586
2016-08-24,81.74445343017578
2016-08-25,67.33522033691406
2016-08-26,67.23725128173828
2016-08-29,69.00946044921875
2016-08-30,67.3708267211914
2016-08-31,65.37598419189453
2016-09-01,65.70549011230469
2016-09-02,65.29582977294922
2016-09-06,64.12030792236328
2016-09-07,63.89765167236328
2016-09-08,62.935855865478516
2016-09-09,62.855690002441406
2016-09-12,64.14263916015625
2016-09-13,62.900367736816406
2016-09-14,63.910282135009766
2016-09-15,64.8218765258789
2016-09-16,64.26778411865234
2016-09-19,64.1962890625
2016-09-20,64.09796142578125
2016-09-21,64.50908660888672
2016-09-22,64.24989318847656
2016-09-23,64.42865753173828
2016-09-26,64.0711441040039
2016-09-27,63.99071502685547
2016-09-28,63.00762939453125
2016-09-29,61.95303726196289
2016-09-30,62.55180740356445
2016-10-03,62.29265213012695
2016-10-04,60.81801986694336
2016-10-05,59.85277557373047
2016-10-06,61.711734771728516
2016-10-07,62.25690841674805
2016-10-10,62.033470153808594
2016-10-11,61.39891052246094
2016-10-12,61.72065734863281
2016-10-13,61.97984313964844
2016-10-14,61.649169921875
2016-10-17,61.21123123168945
2016-10-18,61.389976501464844
2016-10-19,61.39891052246094
2016-10-20,60.75543212890625
2016-10-21,60.710758209228516
2016-10-24,61.01460647583008
2016-10-25,60.925235748291016
2016-10-26,61.01460647583008
2016-10-27,60.281761169433594
2016-10-28,61.077178955078125
2016-10-31,61.747459411621094
2016-11-01,61.711734771728516
2016-11-02,62.203285217285156
2016-11-03,61.24699020385742
2016-11-04,61.24699020385742
2016-11-07,62.35520935058594
2016-11-08,62.31052017211914
2016-11-09,63.90135192871094
2016-11-10,66.47525787353516
2016-11-11,66.76126861572266
2016-11-14,68.51298522949219
2016-11-15,68.68278503417969
2016-11-16,68.49510192871094
2016-11-17,68.73641204833984
2016-11-18,68.70063018798828
2016-11-21,68.58445739746094
2016-11-22,70.87239837646484
2016-11-23,71.23883056640625
2016-11-25,71.5516357421875
2016-11-28,70.3004150390625
2016-11-29,69.98761749267578
2016-11-30,69.10283660888672
2016-12-01,65.67095947265625
2016-12-02,66.63616180419922
2016-12-05,68.2538070678711
2016-12-06,67.64606475830078
2016-12-07,68.90620422363281
2016-12-08,68.745361328125
2016-12-09,68.99557495117188
2016-12-12,68.11080169677734
2016-12-13,67.88736724853516
2016-12-14,67.82479095458984
2016-12-15,68.91517639160156
2016-12-16,68.90620422363281
2016-12-19,68.0992202758789
2016-12-20,69.28277587890625
2016-12-21,69.42625427246094
2016-12-22,66.673583984375
2016-12-23,66.47634887695312
2016-12-27,66.82601928710938
2016-12-28,66.3687515258789
2016-12-29,66.46736907958984
2016-12-30,66.41356658935547
2017-01-03,66.52117919921875
2017-01-04,68.17993927001953
2017-01-05,66.81705474853516
2017-01-06,65.76799774169922
2017-01-09,66.10874938964844
2017-01-10,66.57498931884766
2017-01-11,65.83078002929688
2017-01-12,65.98320770263672
2017-01-13,65.53486633300781
2017-01-17,66.64669036865234
2017-01-18,64.95206451416016
2017-01-19,63.66987991333008
2017-01-20,63.660926818847656
2017-01-23,63.176727294921875
2017-01-24,64.33338165283203
2017-01-25,64.52165222167969
2017-01-26,64.27959442138672
2017-01-27,63.04224395751953
2017-01-30,64.55754852294922
2017-01-31,66.18941497802734
2017-02-01,65.80386352539062
2017-02-02,65.90251159667969
2017-02-03,65.57970428466797
2017-02-06,64.7906723022461
2017-02-07,65.27484130859375
2017-02-08,67.3102035522461
2017-02-09,69.67732238769531
2017-02-10,68.85242462158203
2017-02-13,68.16199493408203
2017-02-14,69.16625213623047
2017-02-15,69.38141632080078
2017-02-16,68.16199493408203
2017-02-17,69.6414566040039
2017-02-21,69.81182861328125
2017-02-22,69.38141632080078
2017-02-23,68.07234954833984
2017-02-24,69.3545150756836
2017-02-27,68.85242462158203
2017-02-28,65.47212219238281
2017-03-01,65.76799774169922
2017-03-02,66.41356658935547
2017-03-03,65.5617904663086
2017-03-06,64.93411254882812
2017-03-07,63.98368835449219
2017-03-08,65.03276062011719
2017-03-09,66.01902770996094
2017-03-10,65.35553741455078
2017-03-13,65.0865478515625
2017-03-14,65.29279327392578
2017-03-15,65.2838363647461
2017-03-16,65.63350677490234
2017-03-17,64.8534164428711
2017-03-20,64.19889068603516
2017-03-21,62.77324676513672
2017-03-22,63.37397766113281
2017-03-23,61.777976989746094
2017-03-24,62.29804611206055
2017-03-27,61.84074783325195
2017-03-28,61.46415710449219
2017-03-29,63.382938385009766
2017-03-30,63.53539276123047
2017-03-31,62.522178649902344
2017-04-03,61.706260681152344
2017-04-04,61.28483200073242
2017-04-05,61.4193229675293
2017-04-06,62.36079025268555
2017-04-07,62.39679718017578
2017-04-10,62.60376739501953
2017-04-11,62.23479461669922
2017-04-12,62.063804626464844
2017-04-13,61.86581039428711
2017-04-17,62.20780563354492
2017-04-18,62.162811279296875
2017-04-19,62.3787841796875
2017-04-20,63.60280227661133
2017-04-21,63.64778518676758
2017-04-24,64.27778625488281
2017-04-25,64.39479064941406
2017-04-26,65.33978271484375
2017-04-27,65.89781188964844
2017-04-28,65.43878936767578
2017-05-01,64.84477233886719
2017-05-02,66.3927993774414
2017-05-03,66.59078216552734
2017-05-04,66.03276824951172
2017-05-05,66.2577896118164
2017-05-08,66.32079315185547
2017-05-09,66.32079315185547
2017-05-10,66.5187759399414
2017-05-11,64.85377502441406
2017-05-12,64.42180633544922
2017-05-15,64.54778289794922
2017-05-16,63.845794677734375
2017-05-17,63.60280227661133
2017-05-18,64.01681518554688
2017-05-19,64.7547836303711
2017-05-22,65.20477294921875
2017-05-23,63.6387825012207
2017-05-24,63.18880081176758
2017-05-25,65.2227783203125
2017-05-26,65.08778381347656
2017-05-30,65.7177734375
2017-05-31,66.05078125
2017-06-01,70.37078857421875
2017-06-02,71.01876068115234
2017-06-05,70.478759765625
2017-06-06,67.8057632446289
2017-06-07,66.66277313232422
2017-06-08,66.32079315185547
2017-06-09,67.69778442382812
2017-06-12,67.59876251220703
2017-06-13,68.13877868652344
2017-06-14,68.09376525878906
2017-06-15,65.08778381347656
2017-06-16,63.107784271240234
2017-06-19,64.52978515625
2017-06-20,64.25980377197266
2017-06-21,64.55680847167969
2017-06-22,63.9718132019043
2017-06-23,62.77479553222656
2017-06-26,63.3687858581543
2017-06-27,63.71077346801758
2017-06-28,64.3318099975586
2017-06-29,63.75577926635742
2017-06-30,64.88079833984375
2017-07-03,64.73677825927734
2017-07-05,64.11580657958984
2017-07-06,63.026798248291016
2017-07-07,63.44232940673828
2017-07-10,62.773860931396484
2017-07-11,62.367366790771484
2017-07-12,62.954524993896484
2017-07-13,63.75850296020508
2017-07-14,64.2643814086914
2017-07-17,64.92382049560547
2017-07-18,63.95724868774414
2017-07-19,64.49021911621094
2017-07-20,64.45407104492188
2017-07-21,65.2219467163086
2017-07-24,65.023193359375
2017-07-25,66.45954895019531
2017-07-26,67.38996887207031
2017-07-27,67.85974884033203
2017-07-28,67.5254898071289
2017-07-31,67.89586639404297
2017-08-01,68.22106170654297
2017-08-02,67.4893569946289
2017-08-03,67.29061126708984
2017-08-04,67.62486267089844
2017-08-07,69.02503967285156
2017-08-08,69.27799987792969
2017-08-09,69.69352722167969
2017-08-10,68.27527618408203
2017-08-11,68.1939468383789
2017-08-14,69.16956329345703
2017-08-15,66.52277374267578
2017-08-16,67.29964447021484
2017-08-17,67.09186553955078
2017-08-18,66.68535614013672
2017-08-21,67.4893569946289
2017-08-22,69.07022094726562
2017-08-23,68.95277404785156
2017-08-24,68.37461853027344
2017-08-25,70.16328430175781
2017-08-28,69.89228057861328
2017-08-29,69.45867919921875
2017-08-30,69.3141098022461
2017-08-31,65.54714965820312
2017-09-01,65.5290756225586
2017-09-05,67.17315673828125
2017-09-06,68.01329803466797
2017-09-07,69.00697326660156
2017-09-08,68.25719451904297
2017-09-11,68.62754821777344
2017-09-12,69.52186584472656
2017-09-13,70.31682586669922
2017-09-14,69.76579284667969
2017-09-15,70.10002899169922
2017-09-18,69.81097412109375
2017-09-19,69.54898834228516
2017-09-20,70.05486297607422
2017-09-21,69.35026550292969
2017-09-22,70.15423583984375
2017-09-25,71.67185974121094
2017-09-26,71.6628189086914
2017-09-27,72.20484161376953
2017-09-28,72.2861557006836
2017-09-29,73.21659088134766
2017-10-02,73.98445129394531
2017-10-03,73.53276824951172
2017-10-04,73.43339538574219
2017-10-05,73.60503387451172
2017-10-06,72.7984619140625
2017-10-09,71.75630187988281
2017-10-10,73.35128784179688
2017-10-11,74.8012924194336
2017-10-12,74.47503662109375
2017-10-13,74.82846069335938
2017-10-16,74.42066955566406
2017-10-17,74.40253448486328
2017-10-18,75.0368881225586
2017-10-19,75.13658142089844
2017-10-20,75.77095794677734
2017-10-23,76.05187225341797
2017-10-24,76.21501922607422
2017-10-25,76.09722137451172
2017-10-26,76.45970916748047
2017-10-27,75.45378112792969
2017-10-30,73.61412048339844
2017-10-31,73.26066589355469
2017-11-01,73.61412048339844
2017-11-02,74.77409362792969
2017-11-03,74.19409942626953
2017-11-06,73.11566162109375
2017-11-07,73.0975570678711
2017-11-08,73.1337890625
2017-11-09,74.23035430908203
2017-11-10,76.26034545898438
2017-11-13,75.71659851074219
2017-11-14,75.4447021484375
2017-11-15,74.58379364013672
2017-11-16,76.94906616210938
2017-11-17,77.4837646484375
2017-11-20,78.78873443603516
2017-11-21,78.52593994140625
2017-11-22,79.05157470703125
2017-11-24,78.19062805175781
2017-11-27,78.25403594970703
2017-11-28,79.50467681884766
2017-11-29,80.36561584472656
2017-11-30,79.8218765258789
2017-12-01,79.73123931884766
2017-12-04,82.25965881347656
2017-12-05,81.89716339111328
2017-12-06,82.3321533203125
2017-12-07,84.61589050292969
2017-12-08,84.62494659423828
2017-12-11,84.5977554321289
2017-12-12,82.67655944824219
2017-12-13,83.04808807373047
2017-12-14,82.27777099609375
2017-12-15,82.4046630859375
2017-12-18,83.8727798461914
2017-12-19,83.46495819091797
2017-12-20,83.129638671875
2017-12-21,83.04808807373047
2017-12-22,84.19902801513672
2017-12-26,83.80936431884766
2017-12-27,83.93621826171875
2017-12-28,83.89994049072266
2017-12-29,84.28964233398438
2018-01-02,85.2412109375
2018-01-03,85.17776489257812
2018-01-04,86.17462921142578
2018-01-05,86.74556732177734
2018-01-08,85.55516815185547
2018-01-09,85.64600372314453
2018-01-10,86.12763977050781
2018-01-11,89.22636413574219
2018-01-12,90.05326843261719
2018-01-16,89.4535140991211
2018-01-17,91.32545471191406
2018-01-18,91.80706787109375
2018-01-19,92.67034912109375
2018-01-22,92.93387603759766
2018-01-23,93.75171661376953
2018-01-24,93.3155288696289
2018-01-25,94.27876281738281
2018-01-26,95.687255859375
2018-01-29,95.7236099243164
2018-01-30,94.7149429321289
2018-01-31,93.70629119873047
2018-02-01,92.94295501708984
2018-02-02,90.36222839355469
2018-02-05,87.05451965332031
2018-02-06,88.6902084350586
2018-02-07,88.94464111328125
2018-02-08,86.41841888427734
2018-02-09,89.2899398803711
2018-02-12,86.40933990478516
2018-02-13,88.01774597167969
2018-02-14,87.84508514404297
2018-02-15,89.46260833740234
2018-02-16,88.80831909179688
2018-02-20,85.92772674560547
2018-02-21,86.5728759765625
2018-02-22,87.32711791992188
2018-02-23,88.32669067382812
2018-02-26,88.64476776123047
2018-02-27,86.80008697509766
2018-02-28,85.95498657226562
2018-03-01,86.6092529296875
2018-03-02,85.67327117919922
2018-03-05,84.90087127685547
2018-03-06,84.90995025634766
2018-03-07,81.22967529296875
2018-03-08,78.19459533691406
2018-03-09,79.00334167480469
2018-03-12,80.52088928222656
2018-03-13,81.3569107055664
2018-03-14,81.05701446533203
2018-03-15,84.90995025634766
2018-03-16,86.71829223632812
2018-03-19,85.4551773071289
2018-03-20,84.8826904296875
2018-03-21,84.4919662475586
2018-03-22,83.37422180175781
2018-03-23,81.83850860595703
2018-03-26,84.19208526611328
2018-03-27,83.99215698242188
2018-03-28,84.45560455322266
2018-03-29,85.00991821289062
2018-04-02,84.90087127685547
2018-04-03,84.79183197021484
2018-04-04,86.32758331298828
2018-04-05,87.5997314453125
2018-04-06,86.30028533935547
2018-04-09,87.23001098632812
2018-04-10,87.9045181274414
2018-04-11,87.74956512451172
2018-04-12,88.31468200683594
2018-04-13,87.75865936279297
2018-04-16,88.47876739501953
2018-04-17,91.03093719482422
2018-04-18,91.31351470947266
2018-04-19,90.23794555664062
2018-04-20,87.81336975097656
2018-04-23,88.424072265625
2018-04-24,88.25088500976562
2018-04-25,88.64282989501953
2018-04-26,90.26527404785156
2018-04-27,89.65460205078125
2018-04-30,87.98655700683594
2018-05-01,87.99569702148438
2018-05-02,87.8680419921875
2018-05-03,87.77690887451172
2018-05-04,87.0932846069336
2018-05-07,85.68047332763672
2018-05-08,85.57109069824219
2018-05-09,85.24295806884766
2018-05-10,84.71428680419922
2018-05-11,85.33409118652344
2018-05-14,85.4252700805664
2018-05-15,85.68047332763672
2018-05-16,87.68576049804688
2018-05-17,88.1141586303711
2018-05-18,88.16886138916016
2018-05-21,88.60637664794922
2018-05-22,87.8771743774414
2018-05-23,87.75865936279297
2018-05-24,88.33290100097656
2018-05-25,88.06858825683594
2018-05-29,87.72219848632812
2018-05-30,87.97744750976562
2018-05-31,79.73751831054688
2018-06-01,81.35999298095703
2018-06-04,82.94600677490234
2018-06-05,85.84455871582031
2018-06-06,86.25469970703125
2018-06-07,85.51641845703125
2018-06-08,86.50082397460938
2018-06-11,87.43052673339844
2018-06-12,88.123291015625
2018-06-13,88.16886138916016
2018-06-14,87.80425262451172
2018-06-15,88.71575927734375
2018-06-18,89.27176666259766
2018-06-19,88.80691528320312
2018-06-20,89.33555603027344
2018-06-21,89.94627380371094
2018-06-22,91.28616333007812
2018-06-25,91.55960083007812
2018-06-26,90.90332794189453
2018-06-27,89.9371566772461
2018-06-28,90.3564453125
2018-06-29,89.87333679199219
2018-07-02,89.38113403320312
2018-07-03,89.41761779785156
2018-07-05,89.43582153320312
2018-07-06,89.90069580078125
2018-07-09,89.94640350341797
2018-07-10,91.4273910522461
2018-07-11,90.5223388671875
2018-07-12,90.0926742553711
2018-07-13,90.96116638183594
2018-07-16,90.62290954589844
2018-07-17,90.86973571777344
2018-07-18,90.58634185791016
2018-07-19,90.68688201904297
2018-07-20,89.74526977539062
2018-07-23,90.2572250366211
2018-07-24,90.1292495727539
2018-07-25,90.27550506591797
2018-07-26,90.65034484863281
2018-07-27,89.06879425048828
2018-07-30,89.71784973144531
2018-07-31,89.72700500488281
2018-08-01,88.35574340820312
2018-08-02,89.84584045410156
2018-08-03,89.80013275146484
2018-08-06,90.2023696899414
2018-08-07,92.25926971435547
2018-08-08,93.04548645019531
2018-08-09,94.14250946044922
2018-08-10,93.54827880859375
2018-08-13,93.67627716064453
2018-08-14,96.08057403564453
2018-08-15,95.19380187988281
2018-08-16,95.87944030761719
2018-08-17,97.25072479248047
2018-08-20,98.30204010009766
2018-08-21,98.36603546142578
2018-08-22,98.06433868408203
2018-08-23,98.8048324584961
2018-08-24,98.74083709716797
2018-08-27,97.99122619628906
2018-08-28,97.67125701904297
2018-08-29,97.54324340820312
2018-08-30,96.59252166748047
2018-08-31,98.48487091064453
2018-09-04,100.3955078125
2018-09-05,101.52909088134766
2018-09-06,101.58393859863281
2018-09-07,101.3096923828125
2018-09-10,101.8856430053711
2018-09-11,101.6113510131836
2018-09-12,101.19996643066406
2018-09-13,100.13040161132812
2018-09-14,99.5635986328125
2018-09-17,98.04605102539062
2018-09-18,99.78300476074219
2018-09-19,99.94756317138672
2018-09-20,100.15782928466797
2018-09-21,98.96939849853516
2018-09-24,98.08262634277344
2018-09-25,99.02423858642578
2018-09-26,100.12124633789062
2018-09-27,99.80128479003906
2018-09-28,99.92015838623047
2018-10-01,100.12124633789062
2018-10-02,98.24717712402344
2018-10-03,95.91600036621094
2018-10-04,95.49547576904297
2018-10-05,95.11963653564453
2018-10-08,96.57722473144531
2018-10-09,96.34805297851562
2018-10-10,96.78807830810547
2018-10-11,93.46952056884766
2018-10-12,96.03634643554688
2018-10-15,97.5306167602539
2018-10-16,101.71089935302734
2018-10-17,100.629150390625
2018-10-18,99.84994506835938
2018-10-19,100.42749786376953
2018-10-22,100.85835266113281
2018-10-23,101.1975326538086
2018-10-24,101.7384033203125
2018-10-25,101.7934341430664
2018-10-26,98.85070037841797
2018-10-29,100.76668548583984
2018-10-30,103.08599853515625
2018-10-31,102.1051025390625
2018-11-01,103.75521087646484
2018-11-02,102.7834701538086
2018-11-05,104.58943176269531
2018-11-06,104.86444091796875
2018-11-07,106.2853775024414
2018-11-08,107.74298095703125
2018-11-09,106.43206024169922
2018-11-12,106.12035369873047
2018-11-13,105.7353286743164
2018-11-14,104.78193664550781
2018-11-15,102.47179412841797
2018-11-16,102.14175415039062
2018-11-19,101.30755615234375
2018-11-20,96.5221939086914
2018-11-21,96.43971252441406
2018-11-23,97.04476928710938
2018-11-26,98.72236633300781
2018-11-27,98.65818786621094
2018-11-28,101.1700439453125
2018-11-29,101.65589904785156
2018-11-30,101.74758911132812
2018-12-03,102.39845275878906
2018-12-04,95.43131256103516
2018-12-06,97.79646301269531
2018-12-07,94.14790344238281
2018-12-10,96.84308624267578
2018-12-11,97.68647766113281
2018-12-12,97.07225036621094
2018-12-13,97.31976318359375
2018-12-14,96.23804473876953
2018-12-17,94.53292846679688
2018-12-18,95.66050720214844
2018-12-19,94.44124603271484
2018-12-20,91.98442840576172
2018-12-21,91.43437194824219
2018-12-24,90.61849212646484
2018-12-26,97.12726593017578
2018-12-27,97.59477996826172
2018-12-28,98.15401458740234
2018-12-31,99.07989501953125
2019-01-02,98.7406997680664
2019-01-03,98.85987854003906
2019-01-04,99.71243286132812
2019-01-07,103.81196594238281
2019-01-08,104.308349609375
2019-01-09,106.1650619506836
2019-01-10,107.10262298583984
2019-01-11,106.6798095703125
2019-01-14,103.95903778076172
2019-01-15,103.10420227050781
2019-01-16,103.14096069335938
2019-01-17,103.19612121582031
2019-01-18,104.35428619384766
2019-01-22,103.77519989013672
2019-01-23,104.4094467163086
2019-01-24,104.55650329589844
2019-01-25,104.97012329101562
2019-01-28,104.89661407470703
2019-01-29,105.52165985107422
2019-01-30,105.96284484863281
2019-01-31,106.10073852539062
2019-02-01,105.74223327636719
2019-02-04,107.21292114257812
2019-02-05,106.66145324707031
2019-02-06,106.94636535644531
2019-02-07,107.88395690917969
2019-02-08,106.9188003540039
2019-02-11,107.77362060546875
2019-02-12,108.47220611572266
2019-02-13,109.29027557373047
2019-02-14,108.94096374511719
2019-02-15,109.3822021484375
2019-02-19,109.52006530761719
2019-02-20,109.37300872802734
2019-02-21,108.88582611083984
2019-02-22,108.81229400634766
2019-02-25,109.16160583496094
2019-02-26,108.81229400634766
2019-02-27,108.61927032470703
2019-02-28,108.88582611083984
2019-03-01,109.84178924560547
2019-03-04,109.26270294189453
2019-03-05,109.94290161132812
2019-03-06,109.63037109375
2019-03-07,109.27188873291016
2019-03-08,109.11563873291016
2019-03-11,110.03482818603516
2019-03-12,109.94290161132812
2019-03-13,110.9264144897461
2019-03-14,102.61702728271484
2019-03-15,104.68518829345703
2019-03-18,107.11181640625
2019-03-19,107.76441955566406
2019-03-20,107.6633071899414
2019-03-21,108.29756164550781
2019-03-22,107.97586822509766
2019-03-25,109.15240478515625
2019-03-26,109.1707763671875
2019-03-27,109.11563873291016
2019-03-28,109.71308898925781
2019-03-29,109.65794372558594
2019-04-01,108.7663345336914
2019-04-02,108.3619155883789
2019-04-03,108.61927032470703
2019-04-04,110.44842529296875
2019-04-05,112.6728515625
2019-04-08,112.70970916748047
2019-04-09,111.89871215820312
2019-04-10,112.25811004638672
2019-04-11,112.81106567382812
2019-04-12,112.78345489501953
2019-04-15,114.1381607055664
2019-04-16,113.99991607666016
2019-04-17,114.5528793334961
