Date,UBL.NS
2016-06-29,726.1777954101562
2016-06-30,728.1661376953125
2016-07-01,735.5374145507812
2016-07-04,748.9708862304688
2016-07-05,766.041259765625
2016-07-07,766.7202758789062
2016-07-08,766.2352905273438
2016-07-11,766.4778442382812
2016-07-12,756.5845947265625
2016-07-13,756.9240112304688
2016-07-14,766.2837524414062
2016-07-15,759.7369384765625
2016-07-18,766.4778442382812
2016-07-19,764.0044555664062
2016-07-20,759.8338623046875
2016-07-21,754.499267578125
2016-07-22,754.5478515625
2016-07-25,755.2267456054688
2016-07-26,760.17333984375
2016-07-27,792.2290649414062
2016-07-28,797.51513671875
2016-07-29,787.7191162109375
2016-08-01,773.1702880859375
2016-08-02,761.2402954101562
2016-08-03,751.4924926757812
2016-08-04,759.6399536132812
2016-08-05,776.2739868164062
2016-08-08,792.0836791992188
2016-08-09,810.8515625
2016-08-10,802.2192993164062
2016-08-11,798.8245239257812
2016-08-12,766.5746459960938
2016-08-16,771.4729614257812
2016-08-17,775.5950927734375
2016-08-18,775.4495849609375
2016-08-19,777.1954956054688
2016-08-22,776.8074340820312
2016-08-23,771.2304077148438
2016-08-24,778.1653442382812
2016-08-25,780.4931030273438
2016-08-26,796.8362426757812
2016-08-29,791.9381103515625
2016-08-30,805.1962280273438
2016-08-31,789.8984375
2016-09-01,790.578369140625
2016-09-02,791.6467895507812
2016-09-06,795.968994140625
2016-09-07,799.465576171875
2016-09-08,802.088134765625
2016-09-09,793.58935546875
2016-09-12,791.1610107421875
2016-09-14,801.6510009765625
2016-09-15,795.4832763671875
2016-09-16,804.953369140625
2016-09-19,851.3323364257812
2016-09-20,857.9370727539062
2016-09-21,865.1731567382812
2016-09-22,850.3125
2016-09-23,863.3277587890625
2016-09-26,879.8394775390625
2016-09-27,887.6583862304688
2016-09-28,876.29443359375
2016-09-29,852.1578979492188
2016-09-30,878.0426635742188
2016-10-03,881.7821044921875
2016-10-04,934.668701171875
2016-10-05,924.4701538085938
2016-10-06,921.264892578125
2016-10-07,918.399658203125
2016-10-10,923.1104125976562
2016-10-13,917.3797607421875
2016-10-14,921.41064453125
2016-10-17,903.1990356445312
2016-10-18,903.0533447265625
2016-10-19,903.3446655273438
2016-10-20,891.8834838867188
2016-10-21,891.4950561523438
2016-10-24,864.833251953125
2016-10-25,860.1224365234375
2016-10-26,848.2241821289062
2016-10-27,846.3788452148438
2016-10-28,845.01904296875
2016-11-01,856.1401977539062
2016-11-02,843.6106567382812
2016-11-03,847.2044067382812
2016-11-04,851.4780883789062
2016-11-07,866.4358520507812
2016-11-08,877.5084838867188
2016-11-09,863.0362548828125
2016-11-10,877.8970336914062
2016-11-11,846.9129638671875
2016-11-15,816.9002075195312
2016-11-16,813.6950073242188
2016-11-17,829.9639892578125
2016-11-18,831.0810546875
2016-11-21,824.7676391601562
2016-11-22,827.9728393554688
2016-11-23,832.635009765625
2016-11-24,837.3457641601562
2016-11-25,829.6241455078125
2016-11-28,844.63037109375
2016-11-29,841.4251098632812
2016-11-30,853.9547729492188
2016-12-01,840.3567504882812
2016-12-02,828.8470458984375
2016-12-05,829.672607421875
2016-12-06,830.1097412109375
2016-12-07,821.1738891601562
2016-12-08,829.3327026367188
2016-12-09,816.22021484375
2016-12-12,809.1298828125
2016-12-13,809.8583374023438
2016-12-14,805.5361328125
2016-12-15,793.5408325195312
2016-12-16,802.9136352539062
2016-12-19,794.560546875
2016-12-20,772.7553100585938
2016-12-21,760.468505859375
2016-12-22,735.5549926757812
2016-12-23,740.9456787109375
2016-12-26,738.0317993164062
2016-12-27,742.5482788085938
2016-12-28,744.0051879882812
2016-12-29,762.7025756835938
2016-12-30,757.1660766601562
2017-01-02,752.7952880859375
2017-01-03,764.8392333984375
2017-01-04,774.6007080078125
2017-01-05,785.527587890625
2017-01-06,778.340087890625
2017-01-09,781.982421875
2017-01-10,783.7308349609375
2017-01-11,795.7261962890625
2017-01-12,789.3642578125
2017-01-13,803.205078125
2017-01-16,787.9074096679688
2017-01-17,803.4479370117188
2017-01-18,797.2802124023438
2017-01-19,784.2164916992188
2017-01-20,784.6049194335938
2017-01-23,784.5078735351562
2017-01-24,794.3662719726562
2017-01-25,799.2227783203125
2017-01-27,789.2671508789062
2017-01-30,780.3313598632812
2017-01-31,776.640380859375
2017-02-01,793.9779052734375
2017-02-02,790.2870483398438
2017-02-03,798.7857055664062
2017-02-06,815.54052734375
2017-02-07,792.2781372070312
2017-02-08,778.5829467773438
2017-02-09,781.8367309570312
2017-02-10,769.0157470703125
2017-02-13,762.5568237304688
2017-02-14,758.1859130859375
2017-02-15,762.6052856445312
2017-02-16,761.8768310546875
2017-02-17,767.3645629882812
2017-02-20,769.8413696289062
2017-02-21,783.7308349609375
2017-02-22,768.5301513671875
2017-02-23,763.4794921875
2017-02-27,759.5457763671875
2017-02-28,755.272216796875
2017-03-01,760.0314331054688
2017-03-02,755.077880859375
2017-03-03,757.8945922851562
2017-03-06,756.1463012695312
2017-03-07,757.5546264648438
2017-03-08,756.0491943359375
2017-03-09,748.1817016601562
2017-03-10,746.2877197265625
2017-03-14,752.2610473632812
2017-03-15,754.0579223632812
2017-03-16,749.5415649414062
2017-03-17,755.9520263671875
2017-03-20,752.5524291992188
2017-03-21,751.0955810546875
2017-03-22,748.0845336914062
2017-03-23,747.4047241210938
2017-03-24,752.4068603515625
2017-03-27,747.8903198242188
2017-03-28,757.3118896484375
2017-03-29,754.980712890625
2017-03-30,756.7776489257812
2017-03-31,748.6672973632812
2017-04-03,742.7424926757812
2017-04-05,740.508544921875
2017-04-06,745.170654296875
2017-04-07,747.8903198242188
2017-04-10,723.2196044921875
2017-04-11,731.4755249023438
2017-04-12,724.0452880859375
2017-04-13,732.0584106445312
2017-04-17,729.4845581054688
2017-04-18,710.7385864257812
2017-04-19,718.8973999023438
2017-04-20,728.4646606445312
2017-04-21,730.3101196289062
2017-04-24,741.237060546875
2017-04-25,738.1289672851562
2017-04-26,744.6365966796875
2017-04-27,755.6121215820312
2017-04-28,746.9191284179688
2017-05-02,749.1530151367188
2017-05-03,755.7578125
2017-05-04,763.0423583984375
2017-05-05,755.709228515625
2017-05-08,759.7886352539062
2017-05-09,774.212158203125
2017-05-10,780.768310546875
2017-05-11,826.176025390625
2017-05-12,803.5449829101562
2017-05-15,804.322021484375
2017-05-16,782.1281127929688
2017-05-17,788.8301391601562
2017-05-18,771.4925537109375
2017-05-19,752.6982421875
2017-05-22,753.9608764648438
2017-05-23,755.3206787109375
2017-05-24,749.8815307617188
2017-05-25,757.0689697265625
2017-05-26,764.1593627929688
2017-05-29,771.0555419921875
2017-05-30,767.2190551757812
2017-05-31,778.0487060546875
2017-06-01,783.7794189453125
2017-06-02,785.9161987304688
2017-06-05,802.8165893554688
2017-06-06,787.9558715820312
2017-06-07,778.4857788085938
2017-06-08,797.3287963867188
2017-06-09,767.5588989257812
2017-06-12,769.452880859375
2017-06-13,769.1614379882812
2017-06-14,769.452880859375
2017-06-15,770.2298583984375
2017-06-16,760.3712768554688
2017-06-19,762.4595947265625
2017-06-20,758.72021484375
2017-06-21,760.7113647460938
2017-06-22,759.1087646484375
2017-06-23,758.4287719726562
2017-06-27,763.8681030273438
2017-06-28,763.2852172851562
2017-06-29,758.768798828125
2017-06-30,759.205810546875
2017-07-03,761.1969604492188
2017-07-04,781.7396240234375
2017-07-05,783.0994873046875
2017-07-06,779.7484741210938
2017-07-07,783.3908081054688
2017-07-10,784.7992553710938
2017-07-11,779.1171264648438
2017-07-12,794.0748901367188
2017-07-13,788.781494140625
2017-07-14,787.6644287109375
2017-07-17,797.1345825195312
2017-07-18,799.9512939453125
2017-07-19,809.809814453125
2017-07-20,794.8034057617188
2017-07-21,791.306884765625
2017-07-24,791.7440185546875
2017-07-25,788.1016235351562
2017-07-26,793.9779052734375
2017-07-27,787.5187377929688
2017-07-28,793.735107421875
2017-07-31,797.0374145507812
2017-08-01,793.2494506835938
2017-08-02,786.256103515625
2017-08-03,778.7772827148438
2017-08-04,792.2781372070312
2017-08-07,799.4169921875
2017-08-08,797.3775024414062
2017-08-09,808.4500122070312
2017-08-10,800.5340576171875
2017-08-11,764.9849853515625
2017-08-14,774.5521240234375
2017-08-16,785.4306030273438
2017-08-17,782.759521484375
2017-08-18,779.3600463867188
2017-08-21,780.1856079101562
2017-08-22,782.3223266601562
2017-08-23,781.7396240234375
2017-08-24,789.3642578125
2017-08-28,796.6488647460938
2017-08-29,779.068603515625
2017-08-30,778.631591796875
2017-08-31,765.4220581054688
2017-09-01,781.0597534179688
2017-09-04,777.7088623046875
2017-09-05,778.8744506835938
2017-09-06,774.212158203125
2017-09-07,761.3425903320312
2017-09-08,762.6052856445312
2017-09-11,756.7776489257812
2017-09-12,757.99169921875
2017-09-13,758.768798828125
2017-09-14,762.6109619140625
2017-09-15,769.7118530273438
2017-09-18,776.1803588867188
2017-09-19,778.3690795898438
2017-09-20,781.0927124023438
2017-09-21,781.4817504882812
2017-09-22,786.928955078125
2017-09-25,834.4461669921875
2017-09-26,825.88623046875
2017-09-27,801.7142333984375
2017-09-28,827.9290161132812
2017-09-29,799.039306640625
2017-10-03,814.4082641601562
2017-10-04,819.3204956054688
2017-10-05,816.450927734375
2017-10-06,833.279052734375
2017-10-09,819.174560546875
2017-10-10,827.8316650390625
2017-10-11,820.8768310546875
2017-10-12,827.1021728515625
2017-10-13,821.168701171875
2017-10-16,816.4022827148438
2017-10-17,808.4259033203125
2017-10-18,817.0831909179688
2017-10-19,809.3987426757812
2017-10-23,814.9432983398438
2017-10-24,833.1331176757812
2017-10-25,895.5330810546875
2017-10-26,915.9600219726562
2017-10-27,959.6836547851562
2017-10-30,1013.42626953125
2017-10-31,999.3218994140625
2017-11-01,1025.34228515625
2017-11-02,1050.6329345703125
2017-11-03,1091.4383544921875
2017-11-06,1110.5037841796875
2017-11-07,1116.5343017578125
2017-11-08,1106.1263427734375
2017-11-09,1070.8653564453125
2017-11-10,1083.9482421875
2017-11-13,1075.6317138671875
2017-11-14,1083.510986328125
2017-11-15,1056.8096923828125
2017-11-16,1094.55126953125
2017-11-17,1071.7894287109375
2017-11-20,1046.352783203125
2017-11-21,1041.9757080078125
2017-11-22,1080.3006591796875
2017-11-23,1050.195068359375
2017-11-24,1056.8582763671875
2017-11-27,1060.8951416015625
2017-11-28,1091.04931640625
2017-11-29,1077.43115234375
2017-11-30,1053.8427734375
2017-12-01,1031.7135009765625
2017-12-04,1022.0836181640625
2017-12-05,1032.00537109375
2017-12-06,993.826171875
2017-12-07,1002.0941772460938
2017-12-08,1029.2816162109375
2017-12-11,1028.8438720703125
2017-12-12,985.0230102539062
2017-12-13,997.0360717773438
2017-12-14,990.7133178710938
2017-12-15,993.4369506835938
2017-12-18,1010.75146484375
2017-12-19,1051.119140625
2017-12-20,1043.775390625
2017-12-21,1033.9996337890625
2017-12-22,1032.6861572265625
2017-12-26,1030.7408447265625
2017-12-27,1041.148681640625
2017-12-28,1043.7266845703125
2017-12-29,1049.5628662109375
2018-01-01,1031.3729248046875
2018-01-02,1002.58056640625
2018-01-03,1048.1524658203125
2018-01-04,1049.4169921875
2018-01-05,1119.93896484375
2018-01-08,1124.0245361328125
2018-01-09,1109.044677734375
2018-01-10,1099.560546875
2018-01-11,1145.9591064453125
2018-01-12,1128.255859375
2018-01-15,1115.658935546875
2018-01-16,1057.393310546875
2018-01-17,1100.2900390625
2018-01-18,1051.6541748046875
2018-01-19,1066.14794921875
2018-01-22,1124.0245361328125
2018-01-23,1128.4990234375
2018-01-24,1113.1785888671875
2018-01-25,1111.57373046875
2018-01-29,1126.8939208984375
2018-01-30,1106.8558349609375
2018-01-31,1115.27001953125
2018-02-01,1160.9876708984375
2018-02-02,1108.7528076171875
2018-02-05,1148.0018310546875
2018-02-06,1096.20458984375
2018-02-07,1064.5911865234375
2018-02-08,1030.49755859375
2018-02-09,1034.33984375
2018-02-12,1048.054931640625
2018-02-14,1027.28759765625
2018-02-15,1011.7728271484375
2018-02-16,982.8344116210938
2018-02-19,1023.7371826171875
2018-02-20,1022.6670532226562
2018-02-21,1007.9305419921875
2018-02-22,1027.53076171875
2018-02-23,1050.8275146484375
2018-02-26,1052.0919189453125
2018-02-27,1036.0908203125
2018-02-28,1030.49755859375
2018-03-01,1025.439453125
2018-03-05,1010.0218505859375
2018-03-06,1002.2401123046875
2018-03-07,993.7774658203125
2018-03-08,997.327880859375
2018-03-09,989.0597534179688
2018-03-12,1005.0122680664062
2018-03-13,992.9992065429688
2018-03-14,990.2269897460938
2018-03-15,995.6256713867188
2018-03-16,977.6302490234375
2018-03-19,968.0977783203125
2018-03-20,976.025390625
2018-03-21,933.0798950195312
2018-03-22,937.5543212890625
2018-03-23,916.154541015625
2018-03-26,936.6303100585938
2018-03-27,938.527099609375
2018-03-28,921.9908447265625
2018-04-02,945.5792846679688
2018-04-03,952.7774047851562
2018-04-04,937.8948364257812
2018-04-05,964.5958862304688
2018-04-06,974.2258911132812
2018-04-09,976.4144287109375
2018-04-10,967.7085571289062
2018-04-11,991.0051879882812
2018-04-12,1008.7086791992188
2018-04-13,1011.529541015625
2018-04-16,1018.4359741210938
2018-04-17,1054.669677734375
2018-04-18,1062.0621337890625
2018-04-19,1082.63525390625
2018-04-20,1096.8369140625
2018-04-23,1086.720458984375
2018-04-24,1083.2674560546875
2018-04-25,1083.60791015625
2018-04-26,1105.83447265625
2018-04-27,1154.178466796875
2018-04-30,1167.7967529296875
2018-05-02,1130.395751953125
2018-05-03,1102.4788818359375
2018-05-04,1097.615234375
2018-05-07,1099.7064208984375
2018-05-08,1098.7340087890625
2018-05-09,1089.6387939453125
2018-05-10,1066.77978515625
2018-05-11,1081.9058837890625
2018-05-14,1075.0968017578125
2018-05-15,1090.8060302734375
2018-05-16,1084.677978515625
2018-05-17,1090.1251220703125
2018-05-18,1102.91650390625
2018-05-21,1113.4217529296875
2018-05-22,1142.116943359375
2018-05-23,1145.5213623046875
2018-05-24,1147.8074951171875
2018-05-25,1151.06591796875
2018-05-28,1119.5499267578125
2018-05-29,1165.5595703125
2018-05-30,1152.0872802734375
2018-05-31,1138.5665283203125
2018-06-01,1133.022216796875
2018-06-04,1140.025390625
2018-06-05,1126.26171875
2018-06-06,1154.0325927734375
2018-06-07,1192.9901123046875
2018-06-08,1194.0601806640625
2018-06-11,1236.1302490234375
2018-06-12,1254.6119384765625
2018-06-13,1244.0577392578125
2018-06-14,1255.146728515625
2018-06-15,1236.1302490234375
2018-06-18,1249.21337890625
2018-06-19,1243.7174072265625
2018-06-20,1228.251220703125
2018-06-21,1241.2855224609375
2018-06-22,1233.1146240234375
2018-06-25,1185.0137939453125
2018-06-26,1184.1383056640625
2018-06-27,1124.7540283203125
2018-06-28,1092.4111328125
2018-06-29,1119.98779296875
2018-07-02,1085.748046875
2018-07-03,1136.28076171875
2018-07-04,1146.202392578125
2018-07-05,1112.4976806640625
2018-07-06,1138.46923828125
2018-07-09,1143.43017578125
2018-07-10,1170.56884765625
2018-07-11,1154.76220703125
2018-07-12,1151.3580322265625
2018-07-13,1161.3768310546875
2018-07-16,1115.4647216796875
2018-07-17,1136.1348876953125
2018-07-18,1079.425048828125
2018-07-19,1090.0767822265625
2018-07-20,1041.683837890625
2018-07-23,1042.21875
2018-07-24,1076.896240234375
2018-07-25,1080.2520751953125
2018-07-26,1064.931884765625
2018-07-27,1086.526123046875
2018-07-30,1088.8118896484375
2018-07-31,1061.089599609375
2018-08-01,1086.4776611328125
2018-08-02,1070.4761962890625
2018-08-03,1101.89501953125
2018-08-06,1130.249755859375
2018-08-07,1122.0789794921875
2018-08-08,1129.228515625
2018-08-09,1166.9212646484375
2018-08-10,1171.882080078125
2018-08-13,1262.3936767578125
2018-08-14,1299.60009765625
2018-08-16,1357.2822265625
2018-08-17,1347.944091796875
2018-08-20,1347.3118896484375
2018-08-21,1336.806640625
2018-08-23,1405.431640625
2018-08-24,1357.6226806640625
2018-08-27,1349.6951904296875
2018-08-28,1336.417236328125
2018-08-29,1349.8409423828125
2018-08-30,1382.1837158203125
2018-08-31,1365.79345703125
2018-09-03,1343.712890625
2018-09-04,1276.8385009765625
2018-09-05,1279.6104736328125
2018-09-06,1303.8798828125
2018-09-07,1303.8800048828125
2018-09-10,1261.649658203125
2018-09-11,1247.9627685546875
2018-09-12,1281.47412109375
2018-09-14,1282.009765625
2018-09-17,1288.2445068359375
2018-09-18,1272.4141845703125
2018-09-19,1273.8753662109375
2018-09-21,1278.0157470703125
2018-09-24,1282.98388671875
2018-09-25,1349.3739013671875
2018-09-26,1381.5703125
2018-09-27,1380.4010009765625
2018-09-28,1322.2918701171875
2018-10-01,1293.69970703125
2018-10-03,1254.2459716796875
2018-10-04,1208.313720703125
2018-10-05,1105.92822265625
2018-10-08,1102.3238525390625
2018-10-09,1133.5460205078125
2018-10-10,1164.8170166015625
2018-10-11,1157.218505859375
2018-10-12,1142.3135986328125
2018-10-15,1149.035400390625
2018-10-16,1129.1136474609375
2018-10-17,1178.504150390625
2018-10-19,1154.588134765625
2018-10-22,1161.991943359375
2018-10-23,1143.726318359375
2018-10-24,1136.7608642578125
2018-10-25,1133.692138671875
2018-10-26,1085.957763671875
2018-10-29,1125.265625
2018-10-30,1140.7061767578125
2018-10-31,1188.3919677734375
2018-11-01,1204.2222900390625
2018-11-02,1226.1409912109375
2018-11-05,1229.8428955078125
2018-11-06,1216.3994140625
2018-11-07,1216.3994140625
2018-11-09,1228.3330078125
2018-11-12,1243.67626953125
2018-11-13,1266.4229736328125
2018-11-14,1267.8355712890625
2018-11-15,1278.5513916015625
2018-11-16,1281.6201171875
2018-11-19,1283.6173095703125
2018-11-20,1259.2630615234375
2018-11-21,1285.8577880859375
2018-11-22,1267.5919189453125
2018-11-26,1258.142578125
2018-11-27,1232.3271484375
2018-11-28,1210.554443359375
2018-11-29,1204.514404296875
2018-11-30,1207.875244140625
2018-12-03,1205.3912353515625
2018-12-04,1204.076171875
2018-12-05,1176.6046142578125
2018-12-06,1194.626708984375
2018-12-07,1198.8157958984375
2018-12-10,1175.922607421875
2018-12-11,1203.10205078125
2018-12-12,1204.66064453125
2018-12-13,1225.7027587890625
2018-12-14,1224.9234619140625
2018-12-17,1269.4429931640625
2018-12-18,1340.36279296875
2018-12-19,1332.861572265625
2018-12-20,1334.468994140625
2018-12-21,1311.624755859375
2018-12-24,1315.4725341796875
2018-12-26,1323.0711669921875
2018-12-27,1329.695556640625
2018-12-28,1341.9700927734375
2018-12-31,1341.4345703125
2019-01-01,1327.5035400390625
2019-01-02,1320.4407958984375
2019-01-03,1333.15380859375
2019-01-04,1335.7354736328125
2019-01-07,1353.9039306640625
2019-01-08,1374.4100341796875
2019-01-09,1349.5198974609375
2019-01-10,1342.8468017578125
2019-01-11,1341.4345703125
2019-01-14,1344.4053955078125
2019-01-15,1382.544189453125
2019-01-16,1380.060302734375
2019-01-17,1374.11767578125
2019-01-18,1378.258056640625
2019-01-21,1447.37548828125
2019-01-22,1421.7060546875
2019-01-23,1407.58056640625
2019-01-24,1410.8927001953125
2019-01-25,1390.9222412109375
2019-01-28,1368.077880859375
2019-01-29,1399.9332275390625
2019-01-30,1391.5555419921875
2019-01-31,1391.896484375
2019-02-01,1409.7723388671875
2019-02-04,1401.68701171875
2019-02-05,1382.836669921875
2019-02-06,1365.7398681640625
2019-02-07,1353.319091796875
2019-02-08,1344.8438720703125
2019-02-11,1339.6806640625
2019-02-12,1353.367919921875
2019-02-14,1367.444580078125
2019-02-15,1303.1982421875
2019-02-18,1309.432861328125
2019-02-19,1311.5272216796875
2019-02-20,1324.873291015625
2019-02-21,1324.1915283203125
2019-02-22,1331.497802734375
2019-02-25,1322.2918701171875
2019-02-26,1299.1552734375
2019-02-27,1301.200927734375
2019-02-28,1308.994140625
2019-03-01,1342.3597412109375
2019-03-05,1342.2137451171875
2019-03-06,1356.4366455078125
2019-03-07,1352.442626953125
2019-03-08,1346.1103515625
2019-03-11,1345.428466796875
2019-03-12,1363.060791015625
2019-03-13,1337.7811279296875
2019-03-14,1342.554443359375
2019-03-15,1352.2474365234375
2019-03-18,1353.85498046875
2019-03-19,1345.9154052734375
2019-03-20,1348.8865966796875
2019-03-22,1332.76416015625
2019-03-25,1285.17578125
2019-03-26,1312.79345703125
2019-03-27,1319.4666748046875
2019-03-28,1339.3885498046875
2019-04-01,1376.4071044921875
2019-04-02,1370.6107177734375
2019-04-03,1364.8143310546875
2019-04-04,1385.174560546875
2019-04-05,1385.2232666015625
2019-04-08,1376.650634765625
2019-04-09,1388.1458740234375
2019-04-10,1369.685302734375
2019-04-11,1382.1058349609375
2019-04-12,1386.10009765625
2019-04-15,1372.94873046875
2019-04-16,1405.2423095703125
2019-04-18,1383.372314453125
2019-04-22,1382.544189453125
2019-04-23,1382.88525390625
2019-04-24,1391.945068359375
2019-04-25,1412.9871826171875
2019-04-26,1398.569580078125
2019-04-30,1382.30078125
2019-05-02,1374.9456787109375
2019-05-03,1350.2017822265625
2019-05-06,1338.7064208984375
2019-05-07,1344.6976318359375
2019-05-08,1326.334716796875
2019-05-09,1336.5633544921875
2019-05-10,1316.5440673828125
2019-05-13,1318.8336181640625
2019-05-14,1333.0076904296875
2019-05-15,1316.982421875
2019-05-16,1314.6446533203125
2019-05-17,1326.2860107421875
2019-05-20,1338.7552490234375
2019-05-21,1389.3634033203125
2019-05-22,1388.291748046875
2019-05-23,1351.127197265625
2019-05-24,1385.6129150390625
2019-05-27,1334.7125244140625
2019-05-28,1340.8984375
2019-05-29,1325.9449462890625
2019-05-30,1319.6614990234375
2019-05-31,1309.87109375
2019-06-03,1299.057861328125
2019-06-04,1305.049072265625
2019-06-06,1281.766357421875
