Date,MOHEALTH.NS
2023-03-14,21.700000762939453
2023-03-15,21.6299991607666
2023-03-16,21.760000228881836
2023-03-17,21.600000381469727
2023-03-20,21.510000228881836
2023-03-21,21.600000381469727
2023-03-22,21.81999969482422
2023-03-23,21.610000610351562
2023-03-24,21.760000228881836
2023-03-27,21.90999984741211
2023-03-28,21.780000686645508
2023-03-29,21.940000534057617
2023-03-31,21.950000762939453
2023-04-03,22.110000610351562
2023-04-05,22.270000457763672
2023-04-06,22.229999542236328
2023-04-10,22.489999771118164
2023-04-11,22.479999542236328
2023-04-12,22.969999313354492
2023-04-13,22.889999389648438
2023-04-17,23.149999618530273
2023-04-18,23.09000015258789
2023-04-19,22.93000030517578
2023-04-20,22.790000915527344
2023-04-21,22.459999084472656
2023-04-24,22.760000228881836
2023-04-25,22.709999084472656
2023-04-26,22.739999771118164
2023-04-27,23.0
2023-04-28,22.59000015258789
2023-05-02,23.1200008392334
2023-05-03,23.010000228881836
2023-05-04,22.920000076293945
2023-05-05,23.280000686645508
2023-05-08,23.350000381469727
2023-05-09,23.459999084472656
2023-05-10,23.420000076293945
2023-05-11,23.260000228881836
2023-05-12,23.149999618530273
2023-05-15,23.229999542236328
2023-05-16,23.360000610351562
2023-05-17,23.1200008392334
2023-05-18,22.959999084472656
2023-05-19,22.889999389648438
2023-05-22,22.979999542236328
2023-05-23,23.350000381469727
2023-05-24,23.559999465942383
2023-05-25,23.450000762939453
2023-05-26,23.690000534057617
2023-05-29,23.780000686645508
2023-05-30,23.700000762939453
2023-05-31,23.8799991607666
2023-06-01,24.0
2023-06-02,24.100000381469727
2023-06-05,24.260000228881836
2023-06-06,24.200000762939453
2023-06-07,24.549999237060547
2023-06-08,24.170000076293945
2023-06-09,24.299999237060547
2023-06-12,24.190000534057617
2023-06-13,24.5
2023-06-14,24.65999984741211
2023-06-15,24.93000030517578
2023-06-16,25.15999984741211
2023-06-19,25.149999618530273
2023-06-20,25.229999542236328
2023-06-21,25.309999465942383
2023-06-22,25.020000457763672
2023-06-23,25.049999237060547
2023-06-26,25.420000076293945
2023-06-27,25.450000762939453
2023-06-28,25.59000015258789
2023-06-30,26.059999465942383
2023-07-03,25.739999771118164
2023-07-04,28.3700008392334
2023-07-05,26.18000030517578
2023-07-06,26.549999237060547
2023-07-07,26.049999237060547
2023-07-10,25.93000030517578
2023-07-11,26.440000534057617
2023-07-12,26.25
2023-07-13,26.059999465942383
2023-07-14,26.260000228881836
2023-07-17,26.700000762939453
2023-07-18,26.729999542236328
2023-07-19,26.809999465942383
2023-07-20,26.989999771118164
2023-07-21,26.899999618530273
2023-07-24,27.850000381469727
2023-07-25,27.360000610351562
2023-07-26,27.739999771118164
2023-07-27,27.8700008392334
2023-07-28,28.030000686645508
2023-07-31,27.520000457763672
2023-08-01,28.149999618530273
2023-08-02,27.739999771118164
2023-08-03,27.84000015258789
2023-08-04,28.270000457763672
2023-08-07,28.81999969482422
2023-08-08,28.530000686645508
2023-08-09,28.600000381469727
2023-08-10,28.440000534057617
2023-08-11,28.049999237060547
2023-08-14,27.8700008392334
2023-08-16,27.760000228881836
2023-08-17,29.540000915527344
2023-08-18,28.079999923706055
2023-08-21,28.3700008392334
2023-08-22,28.34000015258789
2023-08-23,28.440000534057617
2023-08-24,28.149999618530273
2023-08-25,27.790000915527344
2023-08-28,28.190000534057617
2023-08-29,28.06999969482422
2023-08-30,28.100000381469727
2023-08-31,28.700000762939453
2023-09-01,27.989999771118164
2023-09-04,28.1200008392334
2023-09-05,28.43000030517578
2023-09-06,28.68000030517578
2023-09-07,28.5
2023-09-08,28.559999465942383
2023-09-11,28.829999923706055
2023-09-12,28.549999237060547
2023-09-13,28.84000015258789
2023-09-14,28.899999618530273
2023-09-15,28.920000076293945
2023-09-18,28.65999984741211
2023-09-20,28.690000534057617
2023-09-21,29.079999923706055
2023-09-22,27.950000762939453
2023-09-25,27.989999771118164
2023-09-26,28.600000381469727
2023-09-27,28.270000457763672
2023-09-28,28.0
2023-09-29,28.65999984741211
2023-10-03,28.59000015258789
2023-10-04,28.040000915527344
2023-10-05,27.90999984741211
2023-10-06,28.3700008392334
2023-10-09,28.420000076293945
2023-10-10,28.280000686645508
2023-10-11,28.780000686645508
2023-10-12,28.510000228881836
2023-10-13,28.59000015258789
2023-10-16,28.440000534057617
2023-10-17,28.579999923706055
2023-10-18,28.59000015258789
2023-10-19,28.8700008392334
2023-10-20,28.1299991607666
2023-10-23,27.56999969482422
2023-10-25,27.5
2023-10-26,27.190000534057617
2023-10-27,27.81999969482422
2023-10-30,27.770000457763672
2023-10-31,27.700000762939453
2023-11-01,27.639999389648438
2023-11-02,27.549999237060547
2023-11-03,27.940000534057617
2023-11-06,28.3700008392334
2023-11-07,28.389999389648438
2023-11-08,28.860000610351562
2023-11-09,28.940000534057617
2023-11-10,28.84000015258789
2023-11-13,28.959999084472656
2023-11-15,29.09000015258789
2023-11-16,29.520000457763672
2023-11-17,29.1299991607666
2023-11-20,29.899999618530273
2023-11-21,29.940000534057617
2023-11-22,30.010000228881836
2023-11-23,29.81999969482422
2023-11-24,30.020000457763672
2023-11-28,29.829999923706055
2023-11-29,30.059999465942383
2023-11-30,29.81999969482422
2023-12-01,30.780000686645508
2023-12-04,30.780000686645508
2023-12-05,30.25
2023-12-06,30.739999771118164
2023-12-07,30.959999084472656
2023-12-08,30.56999969482422
2023-12-11,30.479999542236328
2023-12-12,30.260000228881836
2023-12-13,30.75
2023-12-14,30.729999542236328
2023-12-15,31.149999618530273
2023-12-18,31.049999237060547
2023-12-19,31.059999465942383
2023-12-20,30.420000076293945
2023-12-21,30.610000610351562
2023-12-22,30.829999923706055
2023-12-26,31.190000534057617
2023-12-27,31.40999984741211
2023-12-28,31.770000457763672
2023-12-29,31.6299991607666
2024-01-01,31.790000915527344
2024-01-02,32.369998931884766
2024-01-03,32.650001525878906
2024-01-04,32.84000015258789
2024-01-05,32.84000015258789
2024-01-08,32.7400016784668
2024-01-09,32.709999084472656
2024-01-10,32.869998931884766
2024-01-11,32.970001220703125
2024-01-12,32.91999816894531
2024-01-15,32.91999816894531
2024-01-16,32.83000183105469
2024-01-17,32.619998931884766
2024-01-18,32.790000915527344
2024-01-19,32.84000015258789
2024-01-23,33.34000015258789
2024-01-24,33.619998931884766
2024-01-25,33.54999923706055
2024-01-29,33.38999938964844
2024-01-30,33.31999969482422
2024-01-31,34.13999938964844
2024-02-01,34.02000045776367
2024-02-02,34.310001373291016
2024-02-05,34.58000183105469
2024-02-06,34.79999923706055
2024-02-07,35.13999938964844
2024-02-08,35.0
2024-02-09,35.13999938964844
2024-02-12,35.400001525878906
2024-02-13,35.560001373291016
2024-02-14,35.40999984741211
2024-02-15,35.43000030517578
2024-02-16,35.95000076293945
2024-02-19,36.029998779296875
2024-02-20,36.02000045776367
2024-02-21,35.88999938964844
2024-02-22,36.22999954223633
2024-02-23,36.09000015258789
2024-02-26,35.970001220703125
2024-02-27,36.060001373291016
2024-02-28,35.689998626708984
2024-02-29,35.45000076293945
2024-03-01,34.97999954223633
2024-03-04,35.09000015258789
2024-03-05,35.130001068115234
2024-03-06,35.119998931884766
2024-03-07,35.31999969482422
2024-03-11,35.040000915527344
2024-03-12,35.040000915527344
2024-03-13,34.189998626708984
2024-03-14,34.619998931884766
2024-03-15,34.369998931884766
2024-03-18,34.41999816894531
2024-03-19,33.869998931884766
2024-03-20,34.08000183105469
2024-03-21,34.470001220703125
2024-03-22,34.7599983215332
2024-03-26,34.81999969482422
2024-03-27,34.619998931884766
2024-03-28,35.0099983215332
2024-04-01,35.66999816894531
2024-04-02,35.630001068115234
2024-04-03,35.619998931884766
2024-04-04,35.72999954223633
2024-04-05,35.72999954223633
2024-04-08,35.849998474121094
2024-04-09,35.939998626708984
2024-04-10,35.900001525878906
2024-04-12,35.439998626708984
2024-04-15,35.25
2024-04-16,35.18000030517578
2024-04-18,34.83000183105469
2024-04-19,34.880001068115234
2024-04-22,35.04999923706055
2024-04-23,34.79999923706055
2024-04-24,35.189998626708984
2024-04-25,35.619998931884766
2024-04-26,35.7400016784668
2024-04-29,35.630001068115234
2024-04-30,35.599998474121094
2024-05-02,35.849998474121094
2024-05-03,35.779998779296875
2024-05-06,35.9900016784668
2024-05-07,35.29999923706055
2024-05-08,35.279998779296875
2024-05-09,34.83000183105469
2024-05-10,34.86000061035156
2024-05-13,35.400001525878906
2024-05-14,35.36000061035156
2024-05-15,35.41999816894531
2024-05-16,35.650001525878906
2024-05-17,35.7599983215332
2024-05-21,35.9900016784668
2024-05-22,35.95000076293945
2024-05-23,35.97999954223633
2024-05-24,35.7599983215332
2024-05-27,35.68000030517578
2024-05-28,35.81999969482422
2024-05-29,35.959999084472656
2024-05-30,35.439998626708984
2024-05-31,35.2400016784668
2024-06-03,35.52000045776367
2024-06-04,35.56999969482422
2024-06-05,35.7599983215332
2024-06-06,35.56999969482422
2024-06-07,36.20000076293945
2024-06-10,36.810001373291016
2024-06-11,36.66999816894531
2024-06-12,36.900001525878906
2024-06-13,37.06999969482422
2024-06-14,37.40999984741211
2024-06-18,37.40999984741211
2024-06-19,37.15999984741211
2024-06-20,37.0099983215332
2024-06-21,37.060001373291016
2024-06-24,37.08000183105469
2024-06-25,37.060001373291016
2024-06-26,37.040000915527344
2024-06-27,36.810001373291016
2024-06-28,37.380001068115234
2024-07-01,37.38999938964844
2024-07-02,37.459999084472656
2024-07-03,37.599998474121094
2024-07-04,38.029998779296875
2024-07-05,38.41999816894531
2024-07-08,38.2599983215332
2024-07-09,38.90999984741211
2024-07-10,38.880001068115234
2024-07-11,38.720001220703125
2024-07-12,38.70000076293945
2024-07-15,39.02000045776367
2024-07-16,39.0099983215332
2024-07-18,38.939998626708984
2024-07-19,38.400001525878906
2024-07-22,38.81999969482422
2024-07-23,39.16999816894531
2024-07-24,39.06999969482422
2024-07-25,39.779998779296875
2024-07-26,40.540000915527344
2024-07-29,40.599998474121094
2024-07-30,40.470001220703125
2024-07-31,40.869998931884766
2024-08-01,40.869998931884766
2024-08-02,41.34000015258789
2024-08-05,40.63999938964844
2024-08-06,40.41999816894531
2024-08-07,41.11000061035156
2024-08-08,41.52000045776367
2024-08-09,41.439998626708984
2024-08-12,41.470001220703125
2024-08-13,41.369998931884766
2024-08-14,41.11000061035156
2024-08-16,41.560001373291016
2024-08-19,41.849998474121094
2024-08-20,42.0099983215332
2024-08-21,42.369998931884766
2024-08-22,42.4900016784668
2024-08-23,42.65999984741211
2024-08-26,42.75
2024-08-27,42.7599983215332
2024-08-28,43.150001525878906
2024-08-29,43.060001373291016
2024-08-30,43.619998931884766
2024-09-02,43.47999954223633
2024-09-03,43.54999923706055
2024-09-04,43.900001525878906
2024-09-05,44.099998474121094
2024-09-06,43.97999954223633
2024-09-09,43.86000061035156
2024-09-10,44.16999816894531
2024-09-11,44.220001220703125
2024-09-12,44.77000045776367
2024-09-13,45.06999969482422
2024-09-16,44.869998931884766
2024-09-17,44.869998931884766
2024-09-18,44.27000045776367
2024-09-19,44.06999969482422
2024-09-20,44.529998779296875
2024-09-23,44.79999923706055
2024-09-24,44.70000076293945
2024-09-25,44.650001525878906
2024-09-26,44.540000915527344
2024-09-27,44.880001068115234
2024-09-30,44.72999954223633
2024-10-01,44.7599983215332
2024-10-03,44.119998931884766
2024-10-04,44.08000183105469
2024-10-07,43.459999084472656
2024-10-08,44.349998474121094
2024-10-09,45.16999816894531
2024-10-10,44.58000183105469
2024-10-11,44.79999923706055
2024-10-14,44.93000030517578
2024-10-15,45.04999923706055
2024-10-16,45.13999938964844
2024-10-17,44.630001068115234
2024-10-18,44.709999084472656
2024-10-21,44.31999969482422
2024-10-22,43.52000045776367
2024-10-23,43.18000030517578
2024-10-24,43.33000183105469
2024-10-25,43.31999969482422
2024-10-28,43.689998626708984
2024-10-29,43.5099983215332
2024-10-30,43.52000045776367
2024-10-31,44.27000045776367
2024-11-01,44.27000045776367
2024-11-04,44.27000045776367
2024-11-05,44.25
2024-11-06,44.900001525878906
2024-11-07,44.54999923706055
2024-11-08,44.52000045776367
2024-11-11,43.970001220703125
2024-11-12,43.56999969482422
2024-11-13,43.06999969482422
2024-11-14,42.97999954223633
2024-11-18,42.540000915527344
2024-11-19,42.880001068115234
2024-11-21,42.63999938964844
2024-11-22,43.380001068115234
2024-11-25,43.779998779296875
2024-11-26,43.61000061035156
2024-11-27,43.470001220703125
2024-11-28,43.279998779296875
2024-11-29,44.11000061035156
2024-12-02,44.540000915527344
2024-12-03,44.790000915527344
2024-12-04,44.849998474121094
2024-12-05,44.91999816894531
2024-12-06,44.83000183105469
2024-12-09,44.66999816894531
2024-12-10,44.63999938964844
2024-12-11,44.88999938964844
2024-12-12,44.65999984741211
2024-12-13,44.540000915527344
2024-12-16,44.599998474121094
2024-12-17,44.38999938964844
2024-12-18,44.650001525878906
2024-12-19,45.04999923706055
2024-12-20,44.650001525878906
2024-12-23,44.5099983215332
2024-12-24,44.560001373291016
2024-12-26,44.77000045776367
2024-12-27,45.040000915527344
2024-12-30,45.439998626708984
2024-12-31,45.779998779296875
2025-01-01,45.83000183105469
2025-01-02,46.11000061035156
2025-01-03,45.790000915527344
2025-01-06,45.5
2025-01-07,45.959999084472656
2025-01-08,45.5099983215332
2025-01-09,45.20000076293945
2025-01-10,44.18000030517578
2025-01-13,43.0099983215332
2025-01-14,43.34000015258789
2025-01-15,42.970001220703125
2025-01-16,42.9900016784668
2025-01-17,43.11000061035156
2025-01-20,43.439998626708984
2025-01-21,42.9900016784668
2025-01-22,43.08000183105469
2025-01-23,43.38999938964844
2025-01-24,42.599998474121094
2025-01-27,41.38999938964844
2025-01-28,40.66999816894531
2025-01-29,41.52000045776367
2025-01-30,41.90999984741211
2025-01-31,42.15999984741211
2025-02-01,42.27000045776367
2025-02-03,42.33000183105469
2025-02-04,42.900001525878906
2025-02-05,43.369998931884766
2025-02-06,43.4900016784668
2025-02-07,43.59000015258789
2025-02-10,42.720001220703125
2025-02-11,41.470001220703125
2025-02-12,41.150001525878906
2025-02-13,41.5
2025-02-14,40.290000915527344
2025-02-17,40.689998626708984
2025-02-18,40.689998626708984
2025-02-19,40.56999969482422
2025-02-20,40.65999984741211
2025-02-21,40.06999969482422
2025-02-24,39.900001525878906
2025-02-25,39.810001373291016
2025-02-27,39.41999816894531
2025-02-28,38.58000183105469
2025-03-03,38.08000183105469
2025-03-04,39.040000915527344
2025-03-05,39.63999938964844
2025-03-06,40.18000030517578
2025-03-07,40.0099983215332
2025-03-10,39.689998626708984
2025-03-11,39.61000061035156
2025-03-12,39.77000045776367
2025-03-13,39.70000076293945
2025-03-17,40.11000061035156
2025-03-18,40.11000061035156
2025-03-19,41.34000015258789
2025-03-20,41.56999969482422
2025-03-21,42.5099983215332
2025-03-24,42.779998779296875
2025-03-25,42.369998931884766
2025-03-26,41.88999938964844
2025-03-27,41.880001068115234
2025-03-28,41.77000045776367
2025-04-01,41.13999938964844
2025-04-02,41.529998779296875
2025-04-03,42.25
2025-04-04,41.029998779296875
2025-04-07,41.38999938964844
2025-04-08,40.540000915527344
2025-04-09,40.040000915527344
2025-04-11,40.79999923706055
2025-04-15,41.56999969482422
2025-04-16,41.779998779296875
2025-04-17,42.02000045776367
2025-04-21,42.36000061035156
2025-04-22,42.630001068115234
2025-04-23,43.060001373291016
2025-04-24,43.27000045776367
2025-04-25,42.310001373291016
2025-04-28,43.040000915527344
2025-04-29,42.689998626708984
2025-04-30,42.619998931884766
2025-05-02,42.369998931884766
2025-05-05,42.7400016784668
2025-05-06,42.5099983215332
2025-05-07,42.439998626708984
2025-05-08,41.79999923706055
2025-05-09,41.68000030517578
2025-05-12,42.18000030517578
2025-05-13,42.369998931884766
2025-05-14,42.630001068115234
2025-05-15,42.939998626708984
2025-05-16,42.939998626708984
2025-05-19,43.13999938964844
2025-05-20,42.689998626708984
2025-05-21,43.130001068115234
2025-05-22,42.91999816894531
2025-05-23,42.900001525878906
2025-05-26,43.13999938964844
2025-05-27,43.04999923706055
2025-05-28,42.970001220703125
2025-05-29,43.189998626708984
2025-05-30,43.0
2025-06-02,43.119998931884766
2025-06-03,43.0099983215332
2025-06-04,43.11000061035156
2025-06-05,43.45000076293945
2025-06-06,43.54999923706055
2025-06-09,43.779998779296875
2025-06-10,44.029998779296875
2025-06-11,44.279998779296875
2025-06-12,44.31999969482422
2025-06-13,44.380001068115234
2025-06-16,44.529998779296875
2025-06-17,43.86000061035156
2025-06-18,43.650001525878906
2025-06-19,43.310001373291016
2025-06-20,43.61000061035156
2025-06-23,43.380001068115234
2025-06-24,43.599998474121094
2025-06-25,43.93000030517578
2025-06-26,44.060001373291016
2025-06-27,44.459999084472656
2025-06-30,44.619998931884766
2025-07-01,44.81999969482422
2025-07-02,44.72999954223633
2025-07-03,44.83000183105469
2025-07-04,45.2400016784668
2025-07-07,45.369998931884766
2025-07-08,45.0099983215332
2025-07-09,45.0
2025-07-10,44.77000045776367
2025-07-11,44.84000015258789
2025-07-14,45.36000061035156
2025-07-15,45.7400016784668
2025-07-16,45.810001373291016
2025-07-17,45.880001068115234
2025-07-18,45.630001068115234
2025-07-21,45.52000045776367
2025-07-22,45.31999969482422
2025-07-23,45.41999816894531
2025-07-24,45.72999954223633
2025-07-25,45.83000183105469
2025-07-29,46.209999084472656
2025-07-30,46.40999984741211
2025-07-31,45.650001525878906
2025-08-01,44.81999969482422
