Date,HD
2015-11-23,105.2249526977539
2015-11-24,106.0985107421875
2015-11-25,106.9323501586914
2015-11-27,107.00384521484375
2015-11-30,106.32085418701172
2015-12-01,107.23017883300781
2015-12-02,106.73564910888672
2015-12-03,104.43836212158203
2015-12-04,107.30998229980469
2015-12-07,106.83135986328125
2015-12-08,106.75960540771484
2015-12-09,105.21208953857422
2015-12-10,105.72261810302734
2015-12-11,104.04752349853516
2015-12-14,105.29986572265625
2015-12-15,104.72554779052734
2015-12-16,106.00980377197266
2015-12-17,104.7734146118164
2015-12-18,103.92784881591797
2015-12-21,104.74149322509766
2015-12-22,105.1961441040039
2015-12-23,106.17730712890625
2015-12-24,106.00980377197266
2015-12-28,105.83430480957031
2015-12-29,106.64788055419922
2015-12-30,106.36872100830078
2015-12-31,105.49127960205078
2016-01-04,104.55006408691406
2016-01-05,104.03953552246094
2016-01-06,102.96269989013672
2016-01-07,100.02730560302734
2016-01-08,98.8307876586914
2016-01-11,100.33039855957031
2016-01-12,101.69441223144531
2016-01-13,96.83662414550781
2016-01-14,95.41678619384766
2016-01-15,95.10570526123047
2016-01-19,95.52843475341797
2016-01-20,92.89613342285156
2016-01-21,95.89537048339844
2016-01-22,97.92146301269531
2016-01-25,97.08389282226562
2016-01-26,97.4747543334961
2016-01-27,96.97222900390625
2016-01-28,97.53856658935547
2016-01-29,100.31443786621094
2016-02-01,100.9126968383789
2016-02-02,99.92359161376953
2016-02-03,98.74303436279297
2016-02-04,96.60528564453125
2016-02-05,92.87223052978516
2016-02-08,89.21890258789062
2016-02-09,90.82221221923828
2016-02-10,91.19712829589844
2016-02-11,90.35159301757812
2016-02-12,92.78448486328125
2016-02-16,95.2652359008789
2016-02-17,96.6850814819336
2016-02-18,95.69596099853516
2016-02-19,97.0679702758789
2016-02-22,97.99324798583984
2016-02-23,99.33330535888672
2016-02-24,100.19477081298828
2016-02-25,101.19190216064453
2016-02-26,100.7132797241211
2016-02-29,99.00627899169922
2016-03-01,100.26656341552734
2016-03-02,100.1788330078125
2016-03-03,101.1440200805664
2016-03-04,100.15491485595703
2016-03-07,100.64149475097656
2016-03-08,101.63601684570312
2016-03-09,101.08261108398438
2016-03-10,100.97032928466797
2016-03-11,103.0316162109375
2016-03-14,103.33638000488281
2016-03-15,104.03413391113281
2016-03-16,104.62767028808594
2016-03-17,104.9725570678711
2016-03-18,105.34955596923828
2016-03-21,105.07682800292969
2016-03-22,104.73995971679688
2016-03-23,104.44322204589844
2016-03-24,104.63568878173828
2016-03-28,105.13300323486328
2016-03-29,106.247802734375
2016-03-30,107.0097885131836
2016-03-31,107.0177993774414
2016-04-01,108.15673828125
2016-04-04,108.15673828125
2016-04-05,107.94015502929688
2016-04-06,108.62992858886719
2016-04-07,107.37068176269531
2016-04-08,107.17017364501953
2016-04-11,106.68091583251953
2016-04-12,107.77973937988281
2016-04-13,107.34666442871094
2016-04-14,107.771728515625
2016-04-15,108.28501892089844
2016-04-18,109.72069549560547
2016-04-19,108.62992858886719
2016-04-20,108.42940521240234
2016-04-21,107.95619201660156
2016-04-22,108.80640411376953
2016-04-25,108.79835510253906
2016-04-26,108.5497055053711
2016-04-27,108.87857055664062
2016-04-28,106.45635986328125
2016-04-29,107.38673400878906
2016-05-02,109.1191635131836
2016-05-03,107.90805053710938
2016-05-04,108.40536499023438
2016-05-05,108.0123291015625
2016-05-06,108.83846282958984
2016-05-09,109.27154541015625
2016-05-10,110.29017639160156
2016-05-11,107.7155990600586
2016-05-12,107.62737274169922
2016-05-13,106.77717590332031
2016-05-16,108.5497055053711
2016-05-17,105.87086486816406
2016-05-18,105.68639373779297
2016-05-19,105.65430450439453
2016-05-20,105.75054168701172
2016-05-23,105.40567016601562
2016-05-24,106.96163940429688
2016-05-25,106.83333587646484
2016-05-26,107.51508331298828
2016-05-27,107.42684173583984
2016-05-31,106.51583862304688
2016-06-01,106.28203582763672
2016-06-02,106.74964904785156
2016-06-03,106.20948791503906
2016-06-06,104.1536636352539
2016-06-07,104.74217224121094
2016-06-08,104.47614288330078
2016-06-09,104.24232482910156
2016-06-10,103.86341857910156
2016-06-13,103.05721282958984
2016-06-14,100.9691390991211
2016-06-15,102.00914001464844
2016-06-16,102.67828369140625
2016-06-17,102.50093841552734
2016-06-20,102.8879165649414
2016-06-21,102.98465728759766
2016-06-22,102.87179565429688
2016-06-23,103.42807006835938
2016-06-24,101.90433502197266
2016-06-27,100.50960540771484
2016-06-28,102.81536102294922
2016-06-29,102.68637084960938
2016-06-30,102.94434356689453
2016-07-01,104.50031280517578
2016-07-05,104.28263092041016
2016-07-06,106.07241821289062
2016-07-07,105.74187469482422
2016-07-08,108.30559539794922
2016-07-11,108.95861053466797
2016-07-12,108.70870208740234
2016-07-13,107.67675018310547
2016-07-14,108.46685028076172
2016-07-15,108.66032409667969
2016-07-18,109.9179916381836
2016-07-19,110.43397521972656
2016-07-20,110.78067016601562
2016-07-21,109.70036315917969
2016-07-22,110.06316375732422
2016-07-25,110.04702758789062
2016-07-26,110.24855041503906
2016-07-27,109.89385986328125
2016-07-28,111.22406768798828
2016-07-29,111.44979858398438
2016-08-01,111.87712860107422
2016-08-02,110.62744903564453
2016-08-03,110.49849700927734
2016-08-04,109.68423461914062
2016-08-05,110.37757110595703
2016-08-08,109.81321716308594
2016-08-09,109.73258972167969
2016-08-10,109.3214340209961
2016-08-11,110.482421875
2016-08-12,110.10344696044922
2016-08-15,110.49849700927734
2016-08-16,109.82933044433594
2016-08-17,109.76483917236328
2016-08-18,108.67647552490234
2016-08-19,109.20855712890625
2016-08-22,109.1117935180664
2016-08-23,109.82128143310547
2016-08-24,108.88607788085938
2016-08-25,109.18436431884766
2016-08-26,108.32174682617188
2016-08-29,109.03121185302734
2016-08-30,108.6665267944336
2016-08-31,108.6827163696289
2016-09-01,108.77189636230469
2016-09-02,109.51736450195312
2016-09-06,108.6665267944336
2016-09-07,107.60498046875
2016-09-08,106.36515808105469
2016-09-09,103.51277923583984
2016-09-12,104.20157623291016
2016-09-13,101.87590789794922
2016-09-14,102.3134765625
2016-09-15,102.8807144165039
2016-09-16,102.1919174194336
2016-09-19,102.3377685546875
2016-09-20,102.77535247802734
2016-09-21,103.81261444091797
2016-09-22,104.33120727539062
2016-09-23,103.55329895019531
2016-09-26,101.65711975097656
2016-09-27,102.76725769042969
2016-09-28,103.94227600097656
2016-09-29,103.66673278808594
2016-09-30,104.27449798583984
2016-10-03,104.1286392211914
2016-10-04,103.88553619384766
2016-10-05,103.38311004638672
2016-10-06,105.49812316894531
2016-10-07,103.97467803955078
2016-10-10,103.11570739746094
2016-10-11,101.98124694824219
2016-10-12,102.66192626953125
2016-10-13,102.3377685546875
2016-10-14,102.44314575195312
2016-10-17,101.4058837890625
2016-10-18,101.89212036132812
2016-10-19,102.01363372802734
2016-10-20,102.30538177490234
2016-10-21,102.5889892578125
2016-10-24,103.54520416259766
2016-10-25,99.94727325439453
2016-10-26,99.43677520751953
2016-10-27,99.0721206665039
2016-10-28,100.14177703857422
2016-10-31,98.86956024169922
2016-11-01,97.1516342163086
2016-11-02,97.47575378417969
2016-11-03,97.38665008544922
2016-11-04,97.97816467285156
2016-11-07,100.27953338623047
2016-11-08,100.68470001220703
2016-11-09,102.11898803710938
2016-11-10,104.55814361572266
2016-11-11,105.22258758544922
2016-11-14,103.45604705810547
2016-11-15,100.80624389648438
2016-11-16,101.55986022949219
2016-11-17,104.47710418701172
2016-11-18,103.99089050292969
2016-11-21,103.9017333984375
2016-11-22,106.13825988769531
2016-11-23,106.32466888427734
2016-11-25,106.61637115478516
2016-11-28,105.86277770996094
2016-11-29,105.59394073486328
2016-11-30,105.41471099853516
2016-12-01,105.47173309326172
2016-12-02,105.79759979248047
2016-12-05,105.64280700683594
2016-12-06,104.87705993652344
2016-12-07,107.90751647949219
2016-12-08,107.96454620361328
2016-12-09,108.66512298583984
2016-12-12,109.63458251953125
2016-12-13,111.23126220703125
2016-12-14,110.77505493164062
2016-12-15,110.6610107421875
2016-12-16,110.06632232666016
2016-12-19,110.33517456054688
2016-12-20,111.69559478759766
2016-12-21,111.4675064086914
2016-12-22,110.3270034790039
2016-12-23,110.0174560546875
2016-12-27,110.18850708007812
2016-12-28,110.03372955322266
2016-12-29,110.05815124511719
2016-12-30,109.22724151611328
2017-01-03,109.41460418701172
2017-01-04,110.38402557373047
2017-01-05,109.08061981201172
2017-01-06,108.77918243408203
2017-01-09,109.41460418701172
2017-01-10,110.87281799316406
2017-01-11,110.54695892333984
2017-01-12,110.03372955322266
2017-01-13,110.00927734375
2017-01-17,110.73432922363281
2017-01-18,110.92171478271484
2017-01-19,110.29442596435547
2017-01-20,110.46549987792969
2017-01-23,112.4776840209961
2017-01-24,112.4695053100586
2017-01-25,111.99702453613281
2017-01-26,112.79536437988281
2017-01-27,112.68946075439453
2017-01-30,112.80352020263672
2017-01-31,112.07847595214844
2017-02-01,111.96443176269531
2017-02-02,111.56529235839844
2017-02-03,112.40432739257812
2017-02-06,111.19051361083984
2017-02-07,111.32083129882812
2017-02-08,112.32292175292969
2017-02-09,112.99903869628906
2017-02-10,113.92774963378906
2017-02-13,113.94402313232422
2017-02-14,115.1578369140625
2017-02-15,115.83401489257812
2017-02-16,115.30442810058594
2017-02-17,116.49383544921875
2017-02-21,118.13943481445312
2017-02-22,118.32682037353516
2017-02-23,117.88690185546875
2017-02-24,118.89704132080078
2017-02-27,118.36752319335938
2017-02-28,118.04983520507812
2017-03-01,119.49172973632812
2017-03-02,120.52629852294922
2017-03-03,120.41222381591797
2017-03-06,119.85829162597656
2017-03-07,119.67798614501953
2017-03-08,120.41563415527344
2017-03-09,120.1697769165039
2017-03-10,120.35830688476562
2017-03-13,120.83367919921875
2017-03-14,120.61235809326172
2017-03-15,121.25981140136719
2017-03-16,121.89913177490234
2017-03-17,122.6122055053711
2017-03-20,121.13689422607422
2017-03-21,120.16158294677734
2017-03-22,120.77629852294922
2017-03-23,121.29263305664062
2017-03-24,121.06314086914062
2017-03-27,120.3746566772461
2017-03-28,120.64512634277344
2017-03-29,120.51399993896484
2017-03-30,120.44027709960938
2017-03-31,120.34186553955078
2017-04-03,120.1697769165039
2017-04-04,119.94023895263672
2017-04-05,120.18617248535156
2017-04-06,120.67793273925781
2017-04-07,120.5877456665039
2017-04-10,121.47296905517578
2017-04-11,121.46473693847656
2017-04-12,120.10423278808594
2017-04-13,119.5879135131836
2017-04-17,120.73531341552734
2017-04-18,121.1041030883789
2017-04-19,120.66151428222656
2017-04-20,121.89093780517578
2017-04-21,122.9400405883789
2017-04-24,124.48907470703125
2017-04-25,125.42340087890625
2017-04-26,126.39873504638672
2017-04-27,127.95597839355469
2017-04-28,127.93959045410156
2017-05-01,126.39054107666016
2017-05-02,126.99706268310547
2017-05-03,127.03802490234375
2017-05-04,126.92328643798828
2017-05-05,127.6363525390625
2017-05-08,128.58700561523438
2017-05-09,129.2345428466797
2017-05-10,129.60333251953125
2017-05-11,128.0215606689453
2017-05-12,128.61166381835938
2017-05-15,128.94766235351562
2017-05-16,129.70986938476562
2017-05-17,127.93138885498047
2017-05-18,127.61173248291016
2017-05-19,128.10348510742188
2017-05-22,127.8248062133789
2017-05-23,126.89866638183594
2017-05-24,127.03802490234375
2017-05-25,128.234619140625
2017-05-26,126.95603942871094
2017-05-30,126.8488998413086
2017-05-31,126.5438461303711
2017-06-01,127.89582824707031
2017-06-02,128.06068420410156
2017-06-05,127.59906768798828
2017-06-06,127.11263275146484
2017-06-07,127.73918151855469
2017-06-08,126.53563690185547
2017-06-09,126.09051513671875
2017-06-12,125.4475326538086
2017-06-13,126.9395751953125
2017-06-14,129.22300720214844
2017-06-15,129.23121643066406
2017-06-16,129.12408447265625
2017-06-19,130.91290283203125
2017-06-20,129.97311401367188
2017-06-21,129.0828399658203
2017-06-22,128.16781616210938
2017-06-23,124.73030853271484
2017-06-26,124.821044921875
2017-06-27,125.49698638916016
2017-06-28,126.31310272216797
2017-06-29,125.43101501464844
2017-06-30,126.45321655273438
2017-07-03,126.95603942871094
2017-07-05,125.86793518066406
2017-07-06,125.34038543701172
2017-07-07,125.48870086669922
2017-07-10,124.62318420410156
2017-07-11,124.14503479003906
2017-07-12,125.78550720214844
2017-07-13,126.36254119873047
2017-07-14,126.0245590209961
2017-07-17,126.85713958740234
2017-07-18,125.43928527832031
2017-07-19,126.37075805664062
2017-07-20,121.20220184326172
2017-07-21,120.8889389038086
2017-07-24,119.18254089355469
2017-07-25,121.15276336669922
2017-07-26,120.92191314697266
2017-07-27,121.77921295166016
2017-07-28,122.0677261352539
2017-07-31,123.32072448730469
2017-08-01,123.52684020996094
2017-08-02,124.06262969970703
2017-08-03,124.30168914794922
2017-08-04,125.9173812866211
2017-08-07,126.41204071044922
2017-08-08,126.41204071044922
2017-08-09,127.98645782470703
2017-08-10,126.8488998413086
2017-08-11,127.6732177734375
2017-08-14,127.16218566894531
2017-08-15,123.79056549072266
2017-08-16,125.50523376464844
2017-08-17,123.37842559814453
2017-08-18,121.58140563964844
2017-08-21,122.99099731445312
2017-08-22,123.57628631591797
2017-08-23,122.9085464477539
2017-08-24,122.20790100097656
2017-08-25,123.36193084716797
2017-08-28,124.79631042480469
2017-08-29,124.24901580810547
2017-08-30,124.38169860839844
2017-08-31,124.27389526367188
2017-09-01,125.02845764160156
2017-09-05,126.81122589111328
2017-09-06,129.82130432128906
2017-09-07,130.95738220214844
2017-09-08,132.39186096191406
2017-09-11,131.3221893310547
2017-09-12,132.5991973876953
2017-09-13,132.6903839111328
2017-09-14,132.1597137451172
2017-09-15,131.34706115722656
2017-09-18,130.8578643798828
2017-09-19,130.73342895507812
2017-09-20,131.57928466796875
2017-09-21,132.00216674804688
2017-09-22,132.64892578125
2017-09-25,133.58595275878906
2017-09-26,133.71865844726562
2017-09-27,133.4366912841797
2017-09-28,134.63070678710938
2017-09-29,135.62574768066406
2017-10-02,136.00726318359375
2017-10-03,136.9608154296875
2017-10-04,137.06031799316406
2017-10-05,137.7486114501953
2017-10-06,137.5247039794922
2017-10-09,137.4085693359375
2017-10-10,136.95254516601562
2017-10-11,137.0271453857422
2017-10-12,136.4798583984375
2017-10-13,136.38040161132812
2017-10-16,136.173095703125
2017-10-17,135.45167541503906
2017-10-18,135.53460693359375
2017-10-19,135.36044311523438
2017-10-20,135.51800537109375
2017-10-23,136.60430908203125
2017-10-24,137.67396545410156
2017-10-25,137.70712280273438
2017-10-26,139.0172576904297
2017-10-27,138.76025390625
2017-10-30,137.076904296875
2017-10-31,137.4666748046875
2017-11-01,137.13494873046875
2017-11-02,134.92100524902344
2017-11-03,136.3140106201172
2017-11-06,136.173095703125
2017-11-07,135.708740234375
2017-11-08,136.03213500976562
2017-11-09,135.38534545898438
2017-11-10,136.08187866210938
2017-11-13,137.11009216308594
2017-11-14,139.35726928710938
2017-11-15,137.2095947265625
2017-11-16,138.8928985595703
2017-11-17,139.09185791015625
2017-11-20,141.3390655517578
2017-11-21,143.3374786376953
2017-11-22,142.674072265625
2017-11-24,142.89797973632812
2017-11-27,144.4154510498047
2017-11-28,146.41380310058594
2017-11-29,147.72230529785156
2017-11-30,149.86416625976562
2017-12-01,150.3641815185547
2017-12-04,154.09786987304688
2017-12-05,152.38938903808594
2017-12-06,150.680908203125
2017-12-07,151.68099975585938
2017-12-08,152.85609436035156
2017-12-11,151.8893585205078
2017-12-12,151.51429748535156
2017-12-13,152.53941345214844
2017-12-14,151.7893829345703
2017-12-15,152.1643524169922
2017-12-18,153.95619201660156
2017-12-19,154.99798583984375
2017-12-20,156.1063995361328
2017-12-21,156.74810791015625
2017-12-22,156.7898406982422
2017-12-26,158.6483154296875
2017-12-27,158.5066375732422
2017-12-28,158.16488647460938
2017-12-29,157.95660400390625
2018-01-02,156.70645141601562
2018-01-03,157.52325439453125
2018-01-04,158.77328491210938
2018-01-05,160.43179321289062
2018-01-08,160.04843139648438
2018-01-09,160.93185424804688
2018-01-10,159.84844970703125
2018-01-11,162.24871826171875
2018-01-12,163.69879150390625
2018-01-16,163.60714721679688
2018-01-17,166.5323944091797
2018-01-18,165.29061889648438
2018-01-19,167.79086303710938
2018-01-22,170.39939880371094
2018-01-23,170.76612854003906
2018-01-24,171.86622619628906
2018-01-25,171.1578369140625
2018-01-26,172.70803833007812
2018-01-29,170.7827911376953
2018-01-30,168.1908721923828
2018-01-31,167.43247985839844
2018-02-01,166.59909057617188
2018-02-02,161.65696716308594
2018-02-05,152.60604858398438
2018-02-06,159.21505737304688
2018-02-07,159.42337036132812
2018-02-08,151.03091430664062
2018-02-09,153.4477996826172
2018-02-12,153.39779663085938
2018-02-13,153.11444091796875
2018-02-14,153.9228515625
2018-02-15,154.40626525878906
2018-02-16,155.8230438232422
2018-02-20,155.60635375976562
2018-02-21,152.5644073486328
2018-02-22,154.5729522705078
2018-02-23,156.97320556640625
2018-02-26,157.06484985351562
2018-02-27,154.16455078125
2018-02-28,151.90599060058594
2018-03-01,149.7141571044922
2018-03-02,148.73074340820312
2018-03-05,151.46429443359375
2018-03-06,151.38096618652344
2018-03-07,149.67950439453125
2018-03-08,149.14306640625
2018-03-09,152.68014526367188
2018-03-12,150.62661743164062
2018-03-13,149.48670959472656
2018-03-14,148.69886779785156
2018-03-15,149.25205993652344
2018-03-16,149.99801635742188
2018-03-19,148.43902587890625
2018-03-20,149.3274688720703
2018-03-21,149.2101593017578
2018-03-22,146.9219512939453
2018-03-23,143.99673461914062
2018-03-26,147.83555603027344
2018-03-27,146.41062927246094
2018-03-28,146.47772216796875
2018-03-29,149.39451599121094
2018-04-02,144.91873168945312
2018-04-03,145.63951110839844
2018-04-04,148.7239990234375
2018-04-05,150.1405029296875
2018-04-06,146.21788024902344
2018-04-09,144.59185791015625
2018-04-10,145.41317749023438
2018-04-11,144.88519287109375
2018-04-12,145.3042755126953
2018-04-13,144.83486938476562
2018-04-16,146.20108032226562
2018-04-17,146.6034698486328
2018-04-18,150.7439422607422
2018-04-19,148.42225646972656
2018-04-20,148.3635711669922
2018-04-23,148.90834045410156
2018-04-24,147.73492431640625
2018-04-25,148.68206787109375
2018-04-26,155.6639862060547
2018-04-27,156.28424072265625
2018-04-30,154.8928985595703
2018-05-01,154.7503662109375
2018-05-02,155.8232421875
2018-05-03,153.54342651367188
2018-05-04,155.08563232421875
2018-05-07,153.85353088378906
2018-05-08,155.093994140625
2018-05-09,156.200439453125
2018-05-10,156.87091064453125
2018-05-11,159.51113891601562
2018-05-14,160.15658569335938
2018-05-15,157.55821228027344
2018-05-16,156.21719360351562
2018-05-17,155.3370819091797
2018-05-18,157.0888671875
2018-05-21,159.07534790039062
2018-05-22,156.6278839111328
2018-05-23,156.46023559570312
2018-05-24,156.86253356933594
2018-05-25,156.61111450195312
2018-05-29,155.0605010986328
2018-05-30,157.69021606445312
2018-05-31,157.23507690429688
2018-06-01,157.9093475341797
2018-06-04,161.2892608642578
2018-06-05,161.778076171875
2018-06-06,163.16879272460938
2018-06-07,165.34339904785156
2018-06-08,167.1639404296875
2018-06-11,168.26808166503906
2018-06-12,169.6756591796875
2018-06-13,168.83279418945312
2018-06-14,168.2933807373047
2018-06-15,169.02667236328125
2018-06-18,169.15309143066406
2018-06-19,167.90567016601562
2018-06-20,167.79611206054688
2018-06-21,168.83279418945312
2018-06-22,166.38848876953125
2018-06-25,165.52037048339844
2018-06-26,165.50352478027344
2018-06-27,164.3740997314453
2018-06-28,164.5342254638672
2018-06-29,164.44149780273438
2018-07-02,163.53121948242188
2018-07-03,163.19407653808594
2018-07-05,163.85995483398438
2018-07-06,163.91893005371094
2018-07-09,165.2675323486328
2018-07-10,166.55711364746094
2018-07-11,166.0007781982422
2018-07-12,166.84364318847656
2018-07-13,167.4673614501953
2018-07-16,167.6274871826172
2018-07-17,169.4986572265625
2018-07-18,169.38906860351562
2018-07-19,170.78823852539062
2018-07-20,170.63653564453125
2018-07-23,170.45108032226562
2018-07-24,170.2488250732422
2018-07-25,169.41441345214844
2018-07-26,168.06581115722656
2018-07-27,166.1609344482422
2018-07-30,166.2789764404297
2018-07-31,166.48118591308594
2018-08-01,165.4529571533203
2018-08-02,164.91355895996094
2018-08-03,164.89666748046875
2018-08-06,164.93882751464844
2018-08-07,166.08509826660156
2018-08-08,166.9026641845703
2018-08-09,166.95327758789062
2018-08-10,165.4529571533203
2018-08-13,163.63235473632812
2018-08-14,162.7557830810547
2018-08-15,163.50596618652344
2018-08-16,164.6859588623047
2018-08-17,164.8292694091797
2018-08-20,166.82676696777344
2018-08-21,168.76541137695312
2018-08-22,167.70339965820312
2018-08-23,168.70635986328125
2018-08-24,169.66722106933594
2018-08-27,170.24037170410156
2018-08-28,170.23193359375
2018-08-29,170.8588409423828
2018-08-30,168.80868530273438
2018-08-31,170.08790588378906
2018-09-04,173.73919677734375
2018-09-05,172.95138549804688
2018-09-06,174.4254608154297
2018-09-07,174.71353149414062
2018-09-10,178.49197387695312
2018-09-11,181.16905212402344
2018-09-12,179.58477783203125
2018-09-13,177.4414520263672
2018-09-14,177.11952209472656
2018-09-17,176.5518798828125
2018-09-18,178.77146911621094
2018-09-19,179.3306427001953
2018-09-20,178.8053741455078
2018-09-21,179.93212890625
2018-09-24,176.2045135498047
2018-09-25,175.7555389404297
2018-09-26,175.80638122558594
2018-09-27,175.23033142089844
2018-09-28,175.49293518066406
2018-10-01,175.87413024902344
2018-10-02,173.45970153808594
2018-10-03,172.6040802001953
2018-10-04,168.4613800048828
2018-10-05,166.3687744140625
2018-10-08,168.08860778808594
2018-10-09,165.83511352539062
2018-10-10,164.09835815429688
2018-10-11,160.74359130859375
2018-10-12,163.0563507080078
2018-10-15,161.9550018310547
2018-10-16,163.99668884277344
2018-10-17,156.8719482421875
2018-10-18,152.86480712890625
2018-10-19,152.3649444580078
2018-10-22,151.43307495117188
2018-10-23,151.2467041015625
2018-10-24,149.92507934570312
2018-10-25,151.70416259765625
2018-10-26,145.9094696044922
2018-10-29,146.73123168945312
2018-10-30,149.306640625
2018-10-31,149.00167846679688
2018-11-01,152.88177490234375
2018-11-02,152.43272399902344
2018-11-05,154.34742736816406
2018-11-06,154.1948699951172
2018-11-07,158.6171112060547
2018-11-08,159.26947021484375
2018-11-09,157.566650390625
2018-11-12,152.0091552734375
2018-11-13,151.6448516845703
2018-11-14,152.40731811523438
2018-11-15,150.25546264648438
2018-11-16,149.96743774414062
2018-11-19,147.06161499023438
2018-11-20,143.2154541015625
2018-11-21,143.42724609375
2018-11-23,143.0460205078125
2018-11-26,143.8677520751953
2018-11-27,146.74813842773438
2018-11-28,151.21389770507812
2018-11-29,149.70547485351562
2018-11-30,153.6769256591797
2018-12-03,154.8870849609375
2018-12-04,149.39866638183594
2018-12-06,149.96116638183594
2018-12-07,147.259521484375
2018-12-10,146.32205200195312
2018-12-11,146.76528930664062
2018-12-12,148.46974182128906
2018-12-13,148.17991638183594
2018-12-14,146.83340454101562
2018-12-17,143.15171813964844
2018-12-18,144.9158172607422
2018-12-19,142.80226135253906
2018-12-20,139.90464782714844
2018-12-21,136.7683868408203
2018-12-24,134.7740936279297
2018-12-26,143.4158935546875
2018-12-27,145.1544647216797
2018-12-28,145.06922912597656
2018-12-31,146.432861328125
2019-01-02,146.9356689453125
2019-01-03,143.6970977783203
2019-01-04,147.9668731689453
2019-01-07,150.881591796875
2019-01-08,151.60601806640625
2019-01-09,153.1741180419922
2019-01-10,152.6030731201172
2019-01-11,152.90139770507812
2019-01-14,152.3900146484375
2019-01-15,150.39576721191406
2019-01-16,150.881591796875
2019-01-17,149.03219604492188
2019-01-18,153.0462188720703
2019-01-22,150.94126892089844
2019-01-23,150.75372314453125
2019-01-24,151.0946044921875
2019-01-25,153.74510192871094
2019-01-28,153.2593536376953
2019-01-29,153.13999938964844
2019-01-30,155.26205444335938
2019-01-31,156.4126739501953
2019-02-01,157.12850952148438
2019-02-04,158.8841552734375
2019-02-05,158.85009765625
2019-02-06,157.42681884765625
2019-02-07,156.87286376953125
2019-02-08,157.27342224121094
2019-02-11,155.8927764892578
2019-02-12,158.10861206054688
2019-02-13,160.57162475585938
2019-02-14,159.9750213623047
2019-02-15,163.9635009765625
2019-02-19,163.9123992919922
2019-02-20,163.5033416748047
2019-02-21,163.47779846191406
2019-02-22,163.9635009765625
2019-02-25,161.9096221923828
2019-02-26,160.47789001464844
2019-02-27,156.53195190429688
2019-02-28,157.78475952148438
2019-03-01,157.8103485107422
2019-03-04,156.65126037597656
2019-03-05,156.8131866455078
2019-03-06,157.19674682617188
2019-03-07,155.5433349609375
2019-03-08,154.45249938964844
2019-03-11,155.48370361328125
2019-03-12,156.8131866455078
2019-03-13,155.5253448486328
2019-03-14,155.92886352539062
2019-03-15,156.46116638183594
2019-03-18,157.4828643798828
2019-03-19,158.09249877929688
2019-03-20,159.78390502929688
2019-03-21,163.10667419433594
2019-03-22,162.05923461914062
2019-03-25,162.85765075683594
2019-03-26,162.56576538085938
2019-03-27,162.48849487304688
2019-03-28,163.18394470214844
2019-03-29,164.75518798828125
2019-04-01,167.97488403320312
2019-04-02,166.8329620361328
2019-04-03,170.52491760253906
2019-04-04,172.10475158691406
2019-04-05,173.487060546875
2019-04-08,174.76637268066406
2019-04-09,172.49110412597656
2019-04-10,171.2289581298828
2019-04-11,172.9890594482422
2019-04-12,175.02392578125
2019-04-15,175.89112854003906
2019-04-16,175.55628967285156
2019-04-17,177.34214782714844
2019-04-18,176.5779571533203
