Date,BEML.NS
2016-02-25,763.5393676757812
2016-02-26,743.8646240234375
2016-02-29,738.1651000976562
2016-03-01,773.1038818359375
2016-03-02,803.7874755859375
2016-03-03,815.6939697265625
2016-03-04,822.3305053710938
2016-03-08,826.468505859375
2016-03-09,824.5556030273438
2016-03-10,810.4239501953125
2016-03-11,808.4719848632812
2016-03-14,807.8084106445312
2016-03-15,804.3731079101562
2016-03-16,804.8414916992188
2016-03-17,800.0398559570312
2016-03-18,794.7306518554688
2016-03-21,834.4320678710938
2016-03-22,852.1942138671875
2016-03-23,851.7258911132812
2016-03-28,823.501708984375
2016-03-29,808.5110473632812
2016-03-30,806.4812622070312
2016-03-31,815.1865844726562
2016-04-01,802.9677734375
2016-04-04,793.7157592773438
2016-04-05,761.3534545898438
2016-04-06,735.393310546875
2016-04-07,717.2798461914062
2016-04-08,693.4668579101562
2016-04-11,688.9384765625
2016-04-12,706.46630859375
2016-04-13,735.1201782226562
2016-04-18,743.7084350585938
2016-04-20,739.5313720703125
2016-04-21,728.2885131835938
2016-04-22,733.402587890625
2016-04-25,716.8114013671875
2016-04-26,727.2345581054688
2016-04-27,733.2461547851562
2016-04-28,717.4750366210938
2016-04-29,719.0364379882812
2016-05-02,717.123779296875
2016-05-03,715.2890014648438
2016-05-04,700.923095703125
2016-05-05,697.1363525390625
2016-05-06,681.5994262695312
2016-05-09,708.96484375
2016-05-10,715.7574462890625
2016-05-11,712.7906494140625
2016-05-12,715.9134521484375
2016-05-13,702.4064331054688
2016-05-16,703.4605712890625
2016-05-17,704.7096557617188
2016-05-18,701.8209228515625
2016-05-19,683.0437622070312
2016-05-20,673.3233642578125
2016-05-23,663.2515869140625
2016-05-24,639.7117919921875
2016-05-25,638.2284545898438
2016-05-26,645.4503784179688
2016-05-27,666.9600830078125
2016-05-30,690.5780029296875
2016-05-31,679.5303344726562
2016-06-01,660.6361083984375
2016-06-02,656.9275512695312
2016-06-03,646.4263305664062
2016-06-06,650.7594604492188
2016-06-07,652.2821044921875
2016-06-08,678.6714477539062
2016-06-09,678.4762573242188
2016-06-10,674.2603759765625
2016-06-13,664.7740478515625
2016-06-14,663.8760986328125
2016-06-15,662.4708251953125
2016-06-16,655.053466796875
2016-06-17,652.5162353515625
2016-06-20,677.38330078125
2016-06-21,670.2784423828125
2016-06-22,661.0654907226562
2016-06-23,658.2546997070312
2016-06-24,648.4171752929688
2016-06-27,656.4589233398438
2016-06-28,655.8344116210938
2016-06-29,665.7890625
2016-06-30,666.8430786132812
2016-07-01,684.2539672851562
2016-07-04,701.2742309570312
2016-07-05,707.5203857421875
2016-07-07,697.4877319335938
2016-07-08,691.6320190429688
2016-07-11,696.7068481445312
2016-07-12,691.28076171875
2016-07-13,687.7674560546875
2016-07-14,732.89501953125
2016-07-15,735.5885620117188
2016-07-18,731.8018798828125
2016-07-19,732.309326171875
2016-07-20,749.6812744140625
2016-07-21,747.729248046875
2016-07-22,767.0529174804688
2016-07-25,768.1851196289062
2016-07-26,761.5877075195312
2016-07-27,774.6264038085938
2016-07-28,783.9174194335938
2016-07-29,791.4515991210938
2016-08-01,794.3013305664062
2016-08-02,781.5750732421875
2016-08-03,759.9482421875
2016-08-04,773.8456420898438
2016-08-05,810.2288208007812
2016-08-08,796.6826171875
2016-08-09,782.551025390625
2016-08-10,789.4606323242188
2016-08-11,770.6834716796875
2016-08-12,774.6264038085938
2016-08-16,787.8211059570312
2016-08-17,798.1660766601562
2016-08-18,802.0309448242188
2016-08-19,811.3217163085938
2016-08-22,796.3701782226562
2016-08-23,799.7666015625
2016-08-24,806.59814453125
2016-08-25,809.99462890625
2016-08-26,824.7508544921875
2016-08-29,826.8589477539062
2016-08-30,832.4411010742188
2016-08-31,832.1679077148438
2016-09-01,832.4411010742188
2016-09-02,842.7081909179688
2016-09-06,832.6365356445312
2016-09-07,848.6738891601562
2016-09-08,849.222900390625
2016-09-09,841.7332763671875
2016-09-12,820.9900512695312
2016-09-14,803.9718017578125
2016-09-15,705.9407958984375
2016-09-16,723.11572265625
2016-09-19,713.6265258789062
2016-09-20,709.744384765625
2016-09-21,705.5487670898438
2016-09-22,714.3712768554688
2016-09-23,717.5477294921875
2016-09-26,720.7236938476562
2016-09-27,709.3915405273438
2016-09-28,712.7636108398438
2016-09-29,686.099365234375
2016-09-30,687.0403442382812
2016-10-03,707.1956176757812
2016-10-04,713.783203125
2016-10-05,708.450439453125
2016-10-06,715.4302978515625
2016-10-07,712.2931518554688
2016-10-10,710.9600219726562
2016-10-13,715.4695434570312
2016-10-14,741.5064086914062
2016-10-17,727.1547241210938
2016-10-18,732.2131958007812
2016-10-19,730.99755859375
2016-10-20,737.6243286132812
2016-10-21,727.6644897460938
2016-10-24,727.7820434570312
2016-10-25,733.3502197265625
2016-10-26,717.5084228515625
2016-10-27,722.017822265625
2016-10-28,738.0164184570312
2016-11-01,725.3510131835938
2016-11-02,717.5084228515625
2016-11-03,699.1962890625
2016-11-04,688.1383666992188
2016-11-07,695.9807739257812
2016-11-08,713.3911743164062
2016-11-09,682.2564697265625
2016-11-10,712.920654296875
2016-11-11,696.177001953125
2016-11-15,676.923583984375
2016-11-16,677.158935546875
2016-11-17,644.3772583007812
2016-11-18,644.4948120117188
2016-11-21,633.5547485351562
2016-11-22,615.6738891601562
2016-11-23,616.4580688476562
2016-11-24,616.654052734375
2016-11-25,631.3587646484375
2016-11-28,647.47509765625
2016-11-29,656.8076171875
2016-11-30,661.1602783203125
2016-12-01,651.4354858398438
2016-12-02,649.3181762695312
2016-12-05,658.376220703125
2016-12-06,684.6484985351562
2016-12-07,677.2373046875
2016-12-08,717.9005126953125
2016-12-09,727.3114624023438
2016-12-12,710.5678100585938
2016-12-13,715.4695434570312
2016-12-14,703.7449951171875
2016-12-15,726.7232666015625
2016-12-16,718.8025512695312
2016-12-19,717.2732543945312
2016-12-20,710.6854248046875
2016-12-21,725.1940307617188
2016-12-22,755.7797241210938
2016-12-23,761.9360961914062
2016-12-26,745.2316284179688
2016-12-27,765.1907348632812
2016-12-28,764.1712036132812
2016-12-29,773.3076782226562
2016-12-30,784.7183837890625
2017-01-02,781.3462524414062
2017-01-03,791.5415649414062
2017-01-04,788.796630859375
2017-01-05,785.5025634765625
2017-01-06,779.1895141601562
2017-01-09,902.4733276367188
2017-01-10,918.158203125
2017-01-11,956.2335205078125
2017-01-12,958.939208984375
2017-01-13,945.6070556640625
2017-01-16,951.1358642578125
2017-01-17,932.8235473632812
2017-01-18,926.8634033203125
2017-01-19,919.3345336914062
2017-01-20,908.5905151367188
2017-01-23,966.1151123046875
2017-01-24,967.05615234375
2017-01-25,970.9773559570312
2017-01-27,957.4099731445312
2017-01-30,957.8412475585938
2017-01-31,944.07763671875
2017-02-01,974.8593139648438
2017-02-02,953.2926025390625
2017-02-03,985.3292236328125
2017-02-06,975.6044921875
2017-02-07,990.58349609375
2017-02-08,999.6414184570312
2017-02-09,1043.598876953125
2017-02-10,1026.149169921875
2017-02-13,1009.3270263671875
2017-02-14,1011.7584228515625
2017-02-15,985.2114868164062
2017-02-16,1007.7586669921875
2017-02-17,1011.0918579101562
2017-02-20,1033.4034423828125
2017-02-21,1029.9920654296875
2017-02-22,1017.0126953125
2017-02-23,1036.893310546875
2017-02-27,1054.382080078125
2017-02-28,1050.2254638671875
2017-03-01,1043.7554931640625
2017-03-02,1016.267578125
2017-03-03,1020.0712280273438
2017-03-06,1021.286865234375
2017-03-07,1012.3856811523438
2017-03-08,1002.7391967773438
2017-03-09,1007.44482421875
2017-03-10,1002.3081665039062
2017-03-14,1021.4439697265625
2017-03-15,1019.0125122070312
2017-03-16,1045.48095703125
2017-03-17,1029.6390380859375
2017-03-20,1017.718505859375
2017-03-21,1013.7973022460938
2017-03-22,1016.5029296875
2017-03-23,1033.08984375
2017-03-24,1021.325927734375
2017-03-27,1027.011962890625
2017-03-28,1027.717529296875
2017-03-29,1026.9334716796875
2017-03-30,1028.619384765625
2017-03-31,1068.1456298828125
2017-04-03,1074.5762939453125
2017-04-05,1069.6358642578125
2017-04-06,1088.37939453125
2017-04-07,1069.1651611328125
2017-04-10,1083.634521484375
2017-04-11,1081.5562744140625
2017-04-12,1081.5562744140625
2017-04-13,1081.24267578125
2017-04-17,1082.0662841796875
2017-04-18,1061.1658935546875
2017-04-19,1059.7147216796875
2017-04-20,1066.8516845703125
2017-04-21,1072.145263671875
2017-04-24,1083.2813720703125
2017-04-25,1086.5360107421875
2017-04-26,1117.0828857421875
2017-04-27,1104.103271484375
2017-04-28,1100.221435546875
2017-05-02,1090.535888671875
2017-05-03,1075.0078125
2017-05-04,1083.1640625
2017-05-05,1065.3226318359375
2017-05-08,1054.656494140625
2017-05-09,1044.9317626953125
2017-05-10,1067.67529296875
2017-05-11,1084.6932373046875
2017-05-12,1069.2041015625
2017-05-15,1070.2239990234375
2017-05-16,1079.988037109375
2017-05-17,1091.5162353515625
2017-05-18,1053.44091796875
2017-05-19,1002.5826416015625
2017-05-22,978.4667358398438
2017-05-23,935.37255859375
2017-05-24,888.9450073242188
2017-05-25,918.8638305664062
2017-05-26,953.4885864257812
2017-05-29,926.0791625976562
2017-05-30,915.9624633789062
2017-05-31,958.1549682617188
2017-06-01,958.4291381835938
2017-06-02,980.5844116210938
2017-06-05,971.4871826171875
2017-06-06,967.5659790039062
2017-06-07,976.0355834960938
2017-06-08,1003.1709594726562
2017-06-09,1008.0330200195312
2017-06-12,1016.0717163085938
2017-06-13,1029.482177734375
2017-06-14,1055.1270751953125
2017-06-15,1060.4600830078125
2017-06-16,1141.0810546875
2017-06-19,1131.709228515625
2017-06-20,1177.5087890625
2017-06-21,1184.998291015625
2017-06-22,1213.2706298828125
2017-06-23,1209.0355224609375
2017-06-27,1163.745361328125
2017-06-28,1127.9052734375
2017-06-29,1140.4532470703125
2017-06-30,1202.447998046875
2017-07-03,1205.0755615234375
2017-07-04,1187.5477294921875
2017-07-05,1227.9359130859375
2017-07-06,1224.87744140625
2017-07-07,1226.8385009765625
2017-07-10,1233.1121826171875
2017-07-11,1218.760498046875
2017-07-12,1213.5452880859375
2017-07-13,1226.2108154296875
2017-07-14,1204.251708984375
2017-07-17,1206.6044921875
2017-07-18,1193.4683837890625
2017-07-19,1208.369140625
2017-07-20,1203.7813720703125
2017-07-21,1245.856201171875
2017-07-24,1293.9698486328125
2017-07-25,1293.1856689453125
2017-07-26,1300.75341796875
2017-07-27,1300.5577392578125
2017-07-28,1312.6739501953125
2017-07-31,1353.7296142578125
2017-08-01,1346.5537109375
2017-08-02,1338.3192138671875
2017-08-03,1323.65380859375
2017-08-04,1354.906005859375
2017-08-07,1347.377197265625
2017-08-08,1331.4569091796875
2017-08-09,1274.1676025390625
2017-08-10,1170.097900390625
2017-08-11,1220.44677734375
2017-08-14,1372.19873046875
2017-08-16,1346.710693359375
2017-08-17,1457.79931640625
2017-08-18,1478.0328369140625
2017-08-21,1437.3304443359375
2017-08-22,1403.3724365234375
2017-08-23,1414.8226318359375
2017-08-24,1404.5882568359375
2017-08-28,1400.039306640625
2017-08-29,1353.7296142578125
2017-08-30,1361.25830078125
2017-08-31,1382.903564453125
2017-09-01,1447.9569091796875
2017-09-04,1455.25048828125
2017-09-05,1451.6429443359375
2017-09-06,1439.996826171875
2017-09-07,1476.69970703125
2017-09-08,1455.5247802734375
2017-09-11,1464.6221923828125
2017-09-12,1478.189453125
2017-09-13,1454.66064453125
2017-09-14,1471.489013671875
2017-09-15,1456.2373046875
2017-09-18,1460.257080078125
2017-09-19,1524.4969482421875
2017-09-20,1475.0753173828125
2017-09-21,1439.605712890625
2017-09-22,1358.30078125
2017-09-25,1319.4412841796875
2017-09-26,1329.136474609375
2017-09-27,1295.4794921875
2017-09-28,1295.3614501953125
2017-09-29,1250.0780029296875
2017-10-03,1260.994873046875
2017-10-04,1315.302978515625
2017-10-05,1362.9906005859375
2017-10-06,1371.4244384765625
2017-10-09,1343.6004638671875
2017-10-10,1363.5029296875
2017-10-11,1339.26513671875
2017-10-12,1355.620849609375
2017-10-13,1356.763916015625
2017-10-16,1361.9263916015625
2017-10-17,1402.2044677734375
2017-10-18,1365.0003662109375
2017-10-19,1332.8804931640625
2017-10-23,1358.5765380859375
2017-10-24,1370.1243896484375
2017-10-25,1376.4298095703125
2017-10-26,1340.841796875
2017-10-27,1341.0782470703125
2017-10-30,1341.9449462890625
2017-10-31,1350.6944580078125
2017-11-01,1356.054443359375
2017-11-02,1355.3843994140625
2017-11-03,1371.976318359375
2017-11-06,1406.6578369140625
2017-11-07,1375.287109375
2017-11-08,1368.7054443359375
2017-11-09,1392.509521484375
2017-11-10,1382.4598388671875
2017-11-13,1328.9000244140625
2017-11-14,1310.692138671875
2017-11-15,1303.401123046875
2017-11-16,1284.0108642578125
2017-11-17,1282.7890625
2017-11-20,1279.99072265625
2017-11-21,1288.03076171875
2017-11-22,1280.858154296875
2017-11-23,1340.920166015625
2017-11-24,1323.3037109375
2017-11-27,1333.1563720703125
2017-11-28,1338.4376220703125
2017-11-29,1322.948974609375
2017-11-30,1316.0914306640625
2017-12-01,1294.9276123046875
2017-12-04,1266.3544921875
2017-12-05,1233.2099609375
2017-12-06,1191.7890625
2017-12-07,1239.3974609375
2017-12-08,1254.2557373046875
2017-12-11,1250.0384521484375
2017-12-12,1230.1754150390625
2017-12-13,1182.5670166015625
2017-12-14,1163.6888427734375
2017-12-15,1184.2220458984375
2017-12-18,1186.3109130859375
2017-12-19,1250.354248046875
2017-12-20,1235.0623779296875
2017-12-21,1239.240234375
2017-12-22,1266.2760009765625
2017-12-26,1266.51220703125
2017-12-27,1253.0731201171875
2017-12-28,1251.8912353515625
2017-12-29,1275.537841796875
2018-01-01,1260.1278076171875
2018-01-02,1241.447021484375
2018-01-03,1201.1693115234375
2018-01-04,1206.607421875
2018-01-05,1221.7415771484375
2018-01-08,1239.436767578125
2018-01-09,1235.1806640625
2018-01-10,1224.9732666015625
2018-01-11,1227.1407470703125
2018-01-12,1220.953125
2018-01-15,1241.8411865234375
2018-01-16,1207.3564453125
2018-01-17,1213.14990234375
2018-01-18,1189.3062744140625
2018-01-19,1193.05029296875
2018-01-22,1194.8631591796875
2018-01-23,1197.109375
2018-01-24,1188.08447265625
2018-01-25,1166.9996337890625
2018-01-29,1149.1856689453125
2018-01-30,1165.1868896484375
2018-01-31,1146.5452880859375
2018-02-01,1147.451904296875
2018-02-02,1011.326171875
2018-02-05,995.6798095703125
2018-02-06,948.7019653320312
2018-02-07,956.0325317382812
2018-02-08,982.12255859375
2018-02-09,990.1228637695312
2018-02-12,1062.4027099609375
2018-02-14,1041.2391357421875
2018-02-15,1027.6422119140625
2018-02-16,999.7393188476562
2018-02-19,967.1858520507812
2018-02-20,963.4810180664062
2018-02-21,949.490234375
2018-02-22,941.292724609375
2018-02-23,971.4814453125
2018-02-26,986.4183959960938
2018-02-27,971.3240356445312
2018-02-28,973.5308837890625
2018-03-01,972.3092651367188
2018-03-05,1072.2161865234375
2018-03-06,992.5662841796875
2018-03-07,942.514404296875
2018-03-08,896.4429321289062
2018-03-09,875.3580322265625
2018-03-12,884.8167114257812
2018-03-13,872.2445678710938
2018-03-14,869.9588012695312
2018-03-15,867.27880859375
2018-03-16,844.5386352539062
2018-03-19,811.315185546875
2018-03-20,827.0402221679688
2018-03-21,867.1605834960938
2018-03-22,850.9625854492188
2018-03-23,829.6412963867188
2018-03-26,832.6365966796875
2018-03-27,838.5087890625
2018-03-28,822.9808959960938
2018-04-02,853.7610473632812
2018-04-03,878.905029296875
2018-04-04,853.5638427734375
2018-04-05,880.3237915039062
2018-04-06,892.8959350585938
2018-04-09,903.6157836914062
2018-04-10,905.8622436523438
2018-04-11,909.0938110351562
2018-04-12,895.4577026367188
2018-04-13,895.53662109375
2018-04-16,898.689453125
2018-04-17,891.3195190429688
2018-04-18,882.8068237304688
2018-04-19,879.299072265625
2018-04-20,860.6970825195312
2018-04-23,841.5828247070312
2018-04-24,839.2969360351562
2018-04-25,826.5671997070312
2018-04-26,820.8132934570312
2018-04-27,835.9865112304688
2018-04-30,840.4400024414062
2018-05-02,821.0497436523438
2018-05-03,793.383056640625
2018-05-04,809.1868896484375
2018-05-07,840.5186157226562
2018-05-08,880.4027099609375
2018-05-09,861.3276977539062
2018-05-10,822.8231811523438
2018-05-11,855.2979125976562
2018-05-14,830.9024658203125
2018-05-15,841.1494140625
2018-05-16,865.7024536132812
2018-05-17,866.5694580078125
2018-05-18,809.7781982421875
2018-05-21,750.2280883789062
2018-05-22,743.2131958007812
2018-05-23,734.4241943359375
2018-05-24,735.1337280273438
2018-05-25,749.9129028320312
2018-05-28,744.3953247070312
2018-05-29,745.0653076171875
2018-05-30,741.360595703125
2018-05-31,729.2220458984375
2018-06-01,692.9244384765625
2018-06-04,686.2246704101562
2018-06-05,663.2479858398438
2018-06-06,677.12060546875
2018-06-07,688.3528442382812
2018-06-08,713.1029663085938
2018-06-11,695.21044921875
2018-06-12,697.9297485351562
2018-06-13,693.7914428710938
2018-06-14,699.42724609375
2018-06-15,688.431640625
2018-06-18,687.8798217773438
2018-06-19,681.0616455078125
2018-06-20,689.1409301757812
2018-06-21,675.8988647460938
2018-06-22,673.1401977539062
2018-06-25,686.4611206054688
2018-06-26,684.2146606445312
2018-06-27,662.3416137695312
2018-06-28,629.4728393554688
2018-06-29,637.90673828125
2018-07-02,642.1235961914062
2018-07-03,645.6705322265625
2018-07-04,650.9912109375
2018-07-05,641.6902465820312
2018-07-06,659.77978515625
2018-07-09,657.0604248046875
2018-07-10,664.9820556640625
2018-07-11,663.0902709960938
2018-07-12,645.6705322265625
2018-07-13,632.3497314453125
2018-07-16,608.1907958984375
2018-07-17,623.364013671875
2018-07-18,612.6442260742188
2018-07-19,604.5650634765625
2018-07-20,595.89453125
2018-07-23,595.6188354492188
2018-07-24,614.4965209960938
2018-07-25,605.6685180664062
2018-07-26,624.9404907226562
2018-07-27,646.8134765625
2018-07-30,707.112548828125
2018-07-31,707.7036743164062
2018-08-01,716.1769409179688
2018-08-02,717.4776000976562
2018-08-03,718.659912109375
2018-08-06,716.571044921875
2018-08-07,684.6481323242188
2018-08-08,650.3999633789062
2018-08-09,638.57666015625
2018-08-10,636.6849975585938
2018-08-13,620.9993286132812
2018-08-14,625.8075561523438
2018-08-16,627.5021362304688
2018-08-17,636.4484252929688
2018-08-20,641.611328125
2018-08-21,653.90771484375
2018-08-23,649.6906127929688
2018-08-24,641.0201416015625
2018-08-27,655.5628662109375
2018-08-28,645.946533203125
2018-08-29,648.2719116210938
2018-08-30,645.51318359375
2018-08-31,662.4202270507812
2018-09-03,663.011474609375
2018-09-04,626.3987426757812
2018-09-05,605.1560668945312
2018-09-06,608.9396362304688
2018-09-07,611.8560791015625
2018-09-10,602.5551147460938
2018-09-11,594.5546875
2018-09-12,590.889404296875
2018-09-14,601.6485595703125
2018-09-17,607.5995483398438
2018-09-18,589.0764770507812
2018-09-19,589.1155395507812
2018-09-21,569.4757080078125
2018-09-24,540.7344970703125
2018-09-25,516.1050415039062
2018-09-26,527.8807373046875
2018-09-27,499.93792724609375
2018-09-28,486.6051940917969
2018-10-01,467.3246154785156
2018-10-03,486.8047180175781
2018-10-04,491.3155517578125
2018-10-05,459.780029296875
2018-10-08,447.60491943359375
2018-10-09,435.46966552734375
2018-10-10,466.52618408203125
2018-10-11,467.3246154785156
2018-10-12,474.8691711425781
2018-10-15,497.5827941894531
2018-10-16,502.4925537109375
2018-10-17,469.87939453125
2018-10-19,465.68798828125
2018-10-22,450.9181823730469
2018-10-23,445.6488952636719
2018-10-24,452.1156921386719
2018-10-25,433.7132873535156
2018-10-26,422.0570983886719
2018-10-29,448.00408935546875
2018-10-30,467.5640869140625
2018-10-31,468.8414306640625
2018-11-01,504.8877258300781
2018-11-02,549.9956665039062
2018-11-05,565.4439086914062
2018-11-06,570.35400390625
2018-11-07,569.4757080078125
2018-11-09,582.209716796875
2018-11-12,575.3436889648438
2018-11-13,577.41943359375
2018-11-14,566.2821655273438
2018-11-15,579.05615234375
2018-11-16,559.2166748046875
2018-11-19,583.0479125976562
2018-11-20,603.526123046875
2018-11-21,598.4165649414062
2018-11-22,599.41455078125
2018-11-26,610.471923828125
2018-11-27,605.8414916992188
2018-11-28,618.8946533203125
2018-11-29,610.7114868164062
2018-11-30,601.0511474609375
2018-12-03,596.8597412109375
2018-12-04,604.56396484375
2018-12-05,584.165771484375
2018-12-06,559.9351806640625
2018-12-07,566.0826416015625
2018-12-10,571.711181640625
2018-12-11,581.291748046875
2018-12-12,595.0633544921875
2018-12-13,627.23779296875
2018-12-14,625.8007202148438
2018-12-17,675.738525390625
2018-12-18,683.0436401367188
2018-12-19,677.7342529296875
2018-12-20,729.1890869140625
2018-12-21,708.5115356445312
2018-12-24,694.460205078125
2018-12-26,718.371337890625
2018-12-27,718.4910278320312
2018-12-28,725.3171997070312
2018-12-31,722.6825561523438
2019-01-01,721.2054443359375
2019-01-02,736.8135986328125
2019-01-03,707.8726806640625
2019-01-04,703.0426635742188
2019-01-07,727.1134643554688
2019-01-08,732.1032104492188
2019-01-09,725.476806640625
2019-01-10,723.8800659179688
2019-01-11,711.9445190429688
2019-01-14,699.3701782226562
2019-01-15,726.9937133789062
2019-01-16,729.7080688476562
2019-01-17,714.6190185546875
2019-01-18,712.2239379882812
2019-01-21,709.8687744140625
2019-01-22,701.16650390625
2019-01-23,705.1981811523438
2019-01-24,695.1788330078125
2019-01-25,677.4949951171875
2019-01-28,652.3861694335938
2019-01-29,633.265380859375
2019-01-30,635.7802734375
2019-01-31,634.023681640625
2019-02-01,638.0556030273438
2019-02-04,636.2192993164062
2019-02-05,609.7135620117188
2019-02-06,605.5619506835938
2019-02-07,615.9408569335938
2019-02-08,625.8007202148438
2019-02-11,626.87841796875
2019-02-12,610.87109375
2019-02-14,624.682861328125
2019-02-15,614.8231201171875
2019-02-18,612.8270874023438
2019-02-19,604.0051879882812
2019-02-20,617.8568725585938
2019-02-21,627.8364868164062
2019-02-22,652.8252563476562
2019-02-25,658.453857421875
2019-02-26,657.1763916015625
2019-02-27,670.070068359375
2019-02-28,666.8765869140625
2019-03-01,679.410888671875
2019-03-05,724.7981567382812
2019-03-06,727.0335693359375
2019-03-07,709.3098754882812
2019-03-08,717.2936401367188
2019-03-11,728.710205078125
2019-03-12,722.48291015625
2019-03-13,775.734130859375
2019-03-14,774.21728515625
2019-03-15,770.62451171875
2019-03-18,794.6154174804688
2019-03-19,793.5377197265625
2019-03-20,789.745361328125
2019-03-22,771.2632446289062
2019-03-25,772.5405883789062
2019-03-26,780.204833984375
2019-03-27,771.0238037109375
2019-03-28,796.1461791992188
2019-04-01,809.8741455078125
2019-04-02,809.512939453125
2019-04-03,805.1375732421875
2019-04-04,789.001220703125
2019-04-05,795.142578125
2019-04-08,771.9815673828125
2019-04-09,777.5611572265625
2019-04-10,780.8927612304688
2019-04-11,779.126708984375
2019-04-12,785.5089111328125
2019-04-15,778.6448974609375
2019-04-16,774.711181640625
2019-04-18,767.0443725585938
2019-04-22,741.6354370117188
2019-04-23,723.7730102539062
2019-04-24,727.7066040039062
2019-04-25,725.9805297851562
2019-04-26,719.076416015625
2019-04-30,701.8161010742188
2019-05-02,702.4181518554688
2019-05-03,702.3779907226562
2019-05-06,684.8768920898438
2019-05-07,670.6268310546875
2019-05-08,668.0980834960938
2019-05-09,659.5481567382812
2019-05-10,676.7281494140625
2019-05-13,639.0764770507812
2019-05-14,667.3756103515625
2019-05-15,663.3214721679688
2019-05-16,674.6409301757812
2019-05-17,673.7979736328125
2019-05-20,735.293212890625
2019-05-21,720.4413452148438
2019-05-22,740.4713134765625
2019-05-23,752.1925048828125
2019-05-24,783.2611694335938
2019-05-27,806.10107421875
2019-05-28,810.3558959960938
2019-05-29,790.2857055664062
2019-05-30,809.7137451171875
2019-05-31,781.8961791992188
2019-06-03,802.8095703125
2019-06-04,795.50390625
2019-06-06,771.2191162109375
2019-06-07,772.4231567382812
2019-06-10,763.8331298828125
2019-06-11,768.2083740234375
2019-06-12,738.0628662109375
2019-06-13,736.9388427734375
