Date,SOBI.ST
2016-06-08,107.64784240722656
2016-06-09,105.64198303222656
2016-06-10,101.72577667236328
2016-06-13,99.71991729736328
2016-06-14,97.61853790283203
2016-06-15,98.57371520996094
2016-06-16,94.70526885986328
2016-06-17,96.7588882446289
2016-06-20,99.91094970703125
2016-06-21,98.86026763916016
2016-06-22,98.47819519042969
2016-06-23,99.52888488769531
2016-06-27,92.89044189453125
2016-06-28,95.89923095703125
2016-06-29,98.86026763916016
2016-06-30,98.19164276123047
2016-07-01,99.05130004882812
2016-07-04,101.05715942382812
2016-07-05,100.29302215576172
2016-07-06,99.33785247802734
2016-07-07,102.87198638916016
2016-07-08,102.96749877929688
2016-07-11,106.0240478515625
2016-07-12,104.59129333496094
2016-07-13,103.92267608642578
2016-07-14,101.2481918334961
2016-07-15,108.88956451416016
2016-07-18,106.9792251586914
2016-07-19,103.06301879882812
2016-07-20,103.06301879882812
2016-07-21,102.20336151123047
2016-07-22,101.63026428222656
2016-07-25,101.53474426269531
2016-07-26,103.63612365722656
2016-07-27,104.0181884765625
2016-07-28,103.4450912475586
2016-07-29,104.40026092529297
2016-08-01,101.91681671142578
2016-08-02,100.57957458496094
2016-08-03,102.48991394042969
2016-08-04,102.68094635009766
2016-08-05,104.30474090576172
2016-08-08,103.73163604736328
2016-08-09,99.2423324584961
2016-08-10,98.09612274169922
2016-08-11,97.61853790283203
2016-08-12,96.94992065429688
2016-08-15,98.95578002929688
2016-08-16,96.94992065429688
2016-08-17,94.84854125976562
2016-08-18,95.42164611816406
2016-08-19,94.37095642089844
2016-08-22,95.61267852783203
2016-08-23,96.66336822509766
2016-08-24,96.66336822509766
2016-08-25,95.2306137084961
2016-08-26,95.8037109375
2016-08-29,95.51716613769531
2016-08-30,97.14095306396484
2016-08-31,96.66336822509766
2016-09-01,95.51716613769531
2016-09-02,97.2364730834961
2016-09-05,96.7588882446289
2016-09-06,98.57371520996094
2016-09-07,98.47819519042969
2016-09-08,98.38267517089844
2016-09-09,96.66336822509766
2016-09-12,95.61267852783203
2016-09-13,94.94406127929688
2016-09-14,96.85440063476562
2016-09-15,96.5678482055664
2016-09-16,97.2364730834961
2016-09-19,98.7647476196289
2016-09-20,99.91094970703125
2016-09-21,102.0123291015625
2016-09-22,102.20336151123047
2016-09-23,102.0123291015625
2016-09-26,99.81543731689453
2016-09-27,99.91094970703125
2016-09-28,100.7706069946289
2016-09-29,100.67508697509766
2016-09-30,101.82129669189453
2016-10-03,102.87198638916016
2016-10-04,101.53474426269531
2016-10-05,100.19750213623047
2016-10-06,100.19750213623047
2016-10-07,99.43336486816406
2016-10-10,100.19750213623047
2016-10-11,99.2423324584961
2016-10-12,97.80957794189453
2016-10-13,96.7588882446289
2016-10-14,96.85440063476562
2016-10-17,94.60974884033203
2016-10-18,94.89630126953125
2016-10-19,96.94992065429688
2016-10-20,95.32612609863281
2016-10-21,95.0395736694336
2016-10-24,94.13216400146484
2016-10-25,93.0337142944336
2016-10-26,93.2247543334961
2016-10-27,91.5531997680664
2016-10-28,89.83389282226562
2016-10-31,88.40113067626953
2016-11-01,86.82510375976562
2016-11-02,86.15647888183594
2016-11-03,93.7978515625
2016-11-04,90.26371765136719
2016-11-07,93.27250671386719
2016-11-08,90.7890625
2016-11-09,95.0395736694336
2016-11-10,93.2247543334961
2016-11-11,92.60388946533203
2016-11-14,91.07561492919922
2016-11-15,91.50543975830078
2016-11-16,91.88751220703125
2016-11-17,92.07854461669922
2016-11-18,92.46061706542969
2016-11-21,92.5561294555664
2016-11-22,89.5473403930664
2016-11-23,89.5473403930664
2016-11-24,89.92940521240234
2016-11-25,91.64871978759766
2016-11-28,91.21888732910156
2016-11-29,91.26664733886719
2016-11-30,93.2247543334961
2016-12-01,92.26957702636719
2016-12-02,91.88751220703125
2016-12-05,93.12923431396484
2016-12-06,93.5590591430664
2016-12-07,93.89337158203125
2016-12-08,93.12923431396484
2016-12-09,97.42750549316406
2016-12-12,96.7588882446289
2016-12-13,98.66922760009766
2016-12-14,97.80957794189453
2016-12-15,100.38853454589844
2016-12-16,99.14681243896484
2016-12-19,100.19750213623047
2016-12-20,100.86612701416016
2016-12-21,100.10198974609375
2016-12-22,98.19164276123047
2016-12-23,99.52888488769531
2016-12-27,101.91681671142578
2016-12-28,102.0123291015625
2016-12-29,102.10784912109375
2016-12-30,101.91681671142578
2017-01-02,104.40026092529297
2017-01-03,105.35543060302734
2017-01-04,105.35543060302734
2017-01-05,104.40026092529297
2017-01-09,103.73163604736328
2017-01-10,106.0240478515625
2017-01-11,105.54646301269531
2017-01-12,103.06301879882812
2017-01-13,109.17611694335938
2017-01-16,107.26577758789062
2017-01-17,106.0240478515625
2017-01-18,106.9792251586914
2017-01-19,106.40612030029297
2017-01-20,106.50164031982422
2017-01-23,105.92853546142578
2017-01-24,104.11370849609375
2017-01-25,103.34957122802734
2017-01-26,106.69267272949219
2017-01-27,108.31645965576172
2017-01-30,107.55232238769531
2017-01-31,106.7881851196289
2017-02-01,108.220947265625
2017-02-02,109.4626693725586
2017-02-03,112.04163360595703
2017-02-06,111.08646392822266
2017-02-07,112.80577087402344
2017-02-08,111.27749633789062
2017-02-09,111.85060119628906
2017-02-10,111.94611358642578
2017-02-13,112.04163360595703
2017-02-14,110.51335906982422
2017-02-15,110.79991149902344
2017-02-16,113.66542053222656
2017-02-17,112.51921844482422
2017-02-20,112.90128326416016
2017-02-21,116.91300964355469
2017-02-22,114.04749298095703
2017-02-23,118.15473175048828
2017-02-24,116.91300964355469
2017-02-27,115.6712875366211
2017-02-28,117.0085220336914
2017-03-01,117.6771469116211
2017-03-02,118.15473175048828
2017-03-03,117.58162689208984
2017-03-06,118.72783660888672
2017-03-07,117.96369934082031
2017-03-08,117.6771469116211
2017-03-09,117.48611450195312
2017-03-10,118.34576416015625
2017-03-13,119.0143814086914
2017-03-14,119.0143814086914
2017-03-15,118.15473175048828
2017-03-16,118.4412841796875
2017-03-17,119.87403869628906
2017-03-20,120.35162353515625
2017-03-21,119.39645385742188
2017-03-22,119.58748626708984
2017-03-23,119.77852630615234
2017-03-24,120.35162353515625
2017-03-27,121.02024841308594
2017-03-28,121.87989807128906
2017-03-29,122.93058776855469
2017-03-30,122.54852294921875
2017-03-31,123.12162017822266
2017-04-03,122.64403533935547
2017-04-04,123.50369262695312
2017-04-05,122.16645050048828
2017-04-06,123.02610778808594
2017-04-07,123.79024505615234
2017-04-10,124.74541473388672
2017-04-11,124.55438232421875
2017-04-12,125.60507202148438
2017-04-13,126.08265686035156
2017-04-18,125.79610443115234
2017-04-19,125.8916244506836
2017-04-20,126.17816925048828
2017-04-21,121.59334564208984
2017-04-24,123.59921264648438
2017-04-25,126.84679412841797
2017-04-26,127.80196380615234
2017-04-27,128.75714111328125
2017-04-28,130.66748046875
2017-05-02,136.4940185546875
2017-05-03,134.29713439941406
2017-05-04,132.67333984375
2017-05-05,132.10023498535156
2017-05-08,131.62265014648438
2017-05-09,132.29127502441406
2017-05-10,132.29127502441406
2017-05-11,130.4764404296875
2017-05-12,130.8585205078125
2017-05-15,130.57196044921875
2017-05-16,130.8585205078125
2017-05-17,129.9988555908203
2017-05-18,130.09437561035156
2017-05-19,130.09437561035156
2017-05-22,128.9481658935547
2017-05-23,129.90333557128906
2017-05-24,130.57196044921875
2017-05-26,128.85264587402344
2017-05-29,127.8974838256836
2017-05-30,129.52127075195312
2017-05-31,130.28541564941406
2017-06-01,133.72402954101562
2017-06-02,136.3985137939453
2017-06-05,135.1567840576172
2017-06-06,135.1567840576172
2017-06-07,132.76885986328125
2017-06-08,131.43161010742188
2017-06-09,131.3361053466797
2017-06-12,129.90333557128906
2017-06-13,130.8585205078125
2017-06-14,131.1450653076172
2017-06-15,130.4764404296875
2017-06-16,132.10023498535156
2017-06-19,133.1509246826172
2017-06-20,133.43746948242188
2017-06-21,132.8643798828125
2017-06-22,134.29713439941406
2017-06-23,134.29713439941406
2017-06-26,132.3867950439453
2017-06-27,129.90333557128906
2017-06-28,127.2288589477539
2017-06-29,123.31266021728516
2017-06-30,124.17230987548828
2017-07-03,123.31266021728516
2017-07-04,121.59334564208984
2017-07-05,123.59921264648438
2017-07-06,121.11576080322266
2017-07-07,121.49783325195312
2017-07-10,121.40231323242188
2017-07-11,118.82334899902344
2017-07-12,121.59334564208984
2017-07-13,119.87403869628906
2017-07-14,119.87403869628906
2017-07-17,121.30679321289062
2017-07-18,119.2054214477539
2017-07-19,120.35162353515625
2017-07-20,119.0143814086914
2017-07-21,118.53679656982422
2017-07-24,116.91300964355469
2017-07-25,117.58162689208984
2017-07-26,118.25025177001953
2017-07-27,118.82334899902344
2017-07-28,117.0085220336914
2017-07-31,117.48611450195312
2017-08-01,116.05335235595703
2017-08-02,115.0026626586914
2017-08-03,116.05335235595703
2017-08-04,115.57576751708984
2017-08-07,115.57576751708984
2017-08-08,115.86231994628906
2017-08-09,115.0026626586914
2017-08-10,115.76679992675781
2017-08-11,114.81163024902344
2017-08-14,116.72196960449219
2017-08-15,116.81748962402344
2017-08-16,116.81748962402344
2017-08-17,117.1995620727539
2017-08-18,115.38473510742188
2017-08-21,114.81163024902344
2017-08-22,117.39059448242188
2017-08-23,117.58162689208984
2017-08-24,108.50749969482422
2017-08-25,110.32232666015625
2017-08-28,110.03577423095703
2017-08-29,111.18197631835938
2017-08-30,112.13714599609375
2017-08-31,113.18783569335938
2017-09-01,113.66542053222656
2017-09-04,112.9968032836914
2017-09-05,113.37887573242188
2017-09-06,112.232666015625
2017-09-07,116.53093719482422
2017-09-08,116.72196960449219
2017-09-11,117.0085220336914
2017-09-12,117.29507446289062
2017-09-13,117.6771469116211
2017-09-14,117.29507446289062
2017-09-15,115.95783233642578
2017-09-18,115.6712875366211
2017-09-19,116.53093719482422
2017-09-20,115.28921508789062
2017-09-21,115.09818267822266
2017-09-22,115.38473510742188
2017-09-25,116.72196960449219
2017-09-26,115.6712875366211
2017-09-27,116.62645721435547
2017-09-28,117.6771469116211
2017-09-29,119.39645385742188
2017-10-02,120.25611114501953
2017-10-03,120.16059112548828
2017-10-04,120.54266357421875
2017-10-05,119.96955871582031
2017-10-06,119.77852630615234
2017-10-09,119.39645385742188
2017-10-10,114.81163024902344
2017-10-11,114.71611022949219
2017-10-12,112.32818603515625
2017-10-13,113.95197296142578
2017-10-16,112.32818603515625
2017-10-17,111.37300872802734
2017-10-18,111.56404876708984
2017-10-19,112.71025085449219
2017-10-20,112.9968032836914
2017-10-23,112.42369842529297
2017-10-24,112.51921844482422
2017-10-25,113.28335571289062
2017-10-26,113.28335571289062
2017-10-27,115.86231994628906
2017-10-30,116.53093719482422
2017-10-31,118.4412841796875
2017-11-01,117.86817932128906
2017-11-02,117.6771469116211
2017-11-03,119.49197387695312
2017-11-06,119.2054214477539
2017-11-07,118.25025177001953
2017-11-08,117.39059448242188
2017-11-09,113.95197296142578
2017-11-10,112.42369842529297
2017-11-13,111.65956115722656
2017-11-14,111.65956115722656
2017-11-15,111.65956115722656
2017-11-16,115.57576751708984
2017-11-17,114.71611022949219
2017-11-20,108.41197967529297
2017-11-21,109.4626693725586
2017-11-22,107.4568099975586
2017-11-23,107.74336242675781
2017-11-24,107.83887481689453
2017-11-27,108.31645965576172
2017-11-28,110.226806640625
2017-11-29,109.84473419189453
2017-11-30,110.13128662109375
2017-12-01,109.08059692382812
2017-12-04,109.08059692382812
2017-12-05,107.93439483642578
2017-12-06,106.31060028076172
2017-12-07,103.34957122802734
2017-12-08,104.0181884765625
2017-12-11,106.50164031982422
2017-12-12,108.0299072265625
2017-12-13,107.26577758789062
2017-12-14,107.17025756835938
2017-12-15,107.07473754882812
2017-12-18,107.36128997802734
2017-12-19,106.59715270996094
2017-12-20,106.40612030029297
2017-12-21,107.17025756835938
2017-12-22,106.69267272949219
2017-12-27,107.93439483642578
2017-12-28,107.64784240722656
2017-12-29,107.26577758789062
2018-01-02,107.17025756835938
2018-01-03,109.03284454345703
2018-01-04,108.4597396850586
2018-01-05,109.223876953125
2018-01-08,110.56111907958984
2018-01-09,112.28042602539062
2018-01-10,111.70732116699219
2018-01-11,111.18197631835938
2018-01-12,111.37300872802734
2018-01-15,110.75215148925781
2018-01-16,112.18490600585938
2018-01-17,111.80284118652344
2018-01-18,110.60887145996094
2018-01-19,111.27749633789062
2018-01-22,129.61679077148438
2018-01-23,129.9510955810547
2018-01-24,131.81369018554688
2018-01-25,131.0017852783203
2018-01-26,131.81369018554688
2018-01-29,132.76885986328125
2018-01-30,131.43161010742188
2018-01-31,132.29127502441406
2018-02-01,132.3390350341797
2018-02-02,130.66748046875
2018-02-05,126.79903411865234
2018-02-06,124.36334228515625
2018-02-07,127.56317138671875
2018-02-08,125.8916244506836
2018-02-09,123.59921264648438
2018-02-12,124.84093475341797
2018-02-13,123.31266021728516
2018-02-14,123.83800506591797
2018-02-15,124.8886947631836
2018-02-16,124.74541473388672
2018-02-19,124.12454986572266
2018-02-20,125.03196716308594
2018-02-21,125.2229995727539
2018-02-22,125.55731201171875
2018-02-23,126.32144927978516
2018-02-26,131.81369018554688
2018-02-27,129.9988555908203
2018-02-28,130.71524047851562
2018-03-01,129.66455078125
2018-03-02,127.8974838256836
2018-03-05,129.71231079101562
2018-03-06,133.53298950195312
2018-03-07,133.29420471191406
2018-03-08,134.91799926757812
2018-03-09,135.3478240966797
2018-03-12,135.63436889648438
2018-03-13,135.92092895507812
2018-03-14,136.1597137451172
2018-03-15,136.25523376464844
2018-03-16,135.58660888671875
2018-03-19,135.68212890625
2018-03-20,136.25523376464844
2018-03-21,135.72988891601562
2018-03-22,134.67919921875
2018-03-23,135.10902404785156
2018-03-26,133.3419647216797
2018-03-27,135.4910888671875
2018-03-28,140.8878173828125
2018-03-29,142.27281188964844
2018-04-03,145.1860809326172
2018-04-04,142.51161193847656
2018-04-05,146.76211547851562
2018-04-06,147.76504516601562
2018-04-09,149.81866455078125
2018-04-10,149.72315979003906
2018-04-11,147.81280517578125
2018-04-12,150.4395294189453
2018-04-13,150.105224609375
2018-04-16,150.34400939941406
2018-04-17,149.96194458007812
2018-04-18,151.29917907714844
2018-04-19,150.3917694091797
2018-04-20,152.5886688232422
2018-04-23,154.06918334960938
2018-04-24,153.6393585205078
2018-04-25,151.82452392578125
2018-04-26,170.30709838867188
2018-04-27,171.8353729248047
2018-04-30,180.38417053222656
2018-05-02,174.65313720703125
2018-05-03,172.26519775390625
2018-05-04,175.2262420654297
2018-05-07,175.17848205566406
2018-05-08,176.80227661132812
2018-05-09,175.51278686523438
2018-05-11,176.13365173339844
2018-05-14,176.70675659179688
2018-05-15,176.8500213623047
2018-05-16,178.52157592773438
2018-05-17,178.13951110839844
2018-05-18,177.99623107910156
2018-05-21,173.8412322998047
2018-05-22,172.3607177734375
2018-05-23,170.25933837890625
2018-05-24,169.6862335205078
2018-05-25,169.78175354003906
2018-05-28,167.3460693359375
2018-05-29,167.44158935546875
2018-05-30,169.39968872070312
2018-05-31,171.3577880859375
2018-06-01,171.97865295410156
2018-06-04,172.93382263183594
2018-06-05,171.26226806640625
2018-06-06,171.26226806640625
2018-06-07,174.79640197753906
2018-06-08,175.65606689453125
2018-06-11,178.47381591796875
2018-06-12,174.93968200683594
2018-06-13,177.80520629882812
2018-06-14,178.8558807373047
2018-06-15,177.61416625976562
2018-06-18,178.52157592773438
2018-06-19,178.99916076660156
2018-06-20,182.96311950683594
2018-06-21,181.48260498046875
2018-06-22,181.48260498046875
2018-06-25,182.39002990722656
2018-06-26,184.3003692626953
2018-06-27,185.39881896972656
2018-06-28,184.4436492919922
2018-06-29,186.68829345703125
2018-07-02,183.87054443359375
2018-07-03,188.35984802246094
2018-07-04,185.7808837890625
2018-07-05,188.0732879638672
2018-07-06,190.07916259765625
2018-07-09,190.89105224609375
2018-07-10,194.85501098632812
2018-07-11,195.3325958251953
2018-07-12,198.77120971679688
2018-07-13,199.15328979492188
2018-07-16,199.15328979492188
2018-07-17,196.6698455810547
2018-07-18,223.9877471923828
2018-07-19,225.89808654785156
2018-07-20,231.53359985351562
2018-07-23,224.46533203125
2018-07-24,230.1963653564453
2018-07-25,232.77532958984375
2018-07-26,233.3484344482422
2018-07-27,234.0170440673828
2018-07-30,231.82015991210938
2018-07-31,227.1398162841797
2018-08-01,228.28602600097656
2018-08-02,231.1515350341797
2018-08-03,231.53359985351562
2018-08-06,230.864990234375
2018-08-07,229.71878051757812
2018-08-08,233.1573944091797
2018-08-09,239.46153259277344
2018-08-10,246.05221557617188
2018-08-13,247.77151489257812
2018-08-14,247.67601013183594
2018-08-15,246.52980041503906
2018-08-16,252.16531372070312
2018-08-17,254.07565307617188
2018-08-20,256.1770324707031
2018-08-21,255.22186279296875
2018-08-22,256.6546325683594
2018-08-23,257.03668212890625
2018-08-24,262.86322021484375
2018-08-27,267.83013916015625
2018-08-28,267.44805908203125
2018-08-29,272.6059875488281
2018-08-30,276.6177062988281
2018-08-31,278.3370056152344
2018-09-03,283.87701416015625
2018-09-04,275.758056640625
2018-09-05,270.0270080566406
2018-09-06,270.6001281738281
2018-09-07,248.15359497070312
2018-09-10,246.33876037597656
2018-09-11,245.76565551757812
2018-09-12,254.36221313476562
2018-09-13,255.89048767089844
2018-09-14,253.88461303710938
2018-09-17,259.42462158203125
2018-09-18,256.84564208984375
2018-09-19,256.7501220703125
2018-09-20,257.41876220703125
2018-09-21,245.86117553710938
2018-09-24,247.00738525390625
2018-09-25,248.53565979003906
2018-09-26,246.4342803955078
2018-09-27,249.7773895263672
2018-09-28,248.34461975097656
2018-10-01,249.20428466796875
2018-10-02,250.35047912597656
2018-10-03,245.3835906982422
2018-10-04,238.98394775390625
2018-10-05,218.82981872558594
2018-10-08,215.00914001464844
2018-10-09,211.7615509033203
2018-10-10,208.036376953125
2018-10-11,203.16500854492188
2018-10-12,207.27224731445312
2018-10-15,201.63673400878906
2018-10-16,208.32293701171875
2018-10-17,206.98568725585938
2018-10-18,206.60362243652344
2018-10-19,202.018798828125
2018-10-22,201.3501739501953
2018-10-23,197.8160400390625
2018-10-24,196.6698455810547
2018-10-25,197.7205352783203
2018-10-26,195.5236358642578
2018-10-29,200.58604431152344
2018-10-30,204.5022430419922
2018-10-31,178.42605590820312
2018-11-01,178.0439910888672
2018-11-02,182.48553466796875
2018-11-05,182.34226989746094
2018-11-06,182.2945098876953
2018-11-07,186.21070861816406
2018-11-08,176.3724365234375
2018-11-09,174.70089721679688
2018-11-12,171.40554809570312
2018-11-13,170.0683135986328
2018-11-14,183.0586395263672
2018-11-15,176.8977813720703
2018-11-16,182.91537475585938
2018-11-19,182.67657470703125
2018-11-20,185.35105895996094
2018-11-21,186.40174865722656
2018-11-22,190.93881225585938
2018-11-23,197.5294952392578
2018-11-26,195.5236358642578
2018-11-27,189.84036254882812
2018-11-28,189.2672576904297
2018-11-29,189.55380249023438
2018-11-30,187.7867431640625
2018-12-03,189.3150177001953
2018-12-04,188.93295288085938
2018-12-05,185.68536376953125
2018-12-06,181.1005401611328
2018-12-07,178.47381591796875
2018-12-10,177.61416625976562
2018-12-11,183.0586395263672
2018-12-12,182.81985473632812
2018-12-13,184.0615692138672
2018-12-14,180.62295532226562
2018-12-17,185.01673889160156
2018-12-18,182.1034698486328
2018-12-19,189.36277770996094
2018-12-20,182.34226989746094
2018-12-21,183.0586395263672
2018-12-27,181.38710021972656
2018-12-28,184.34812927246094
2019-01-02,191.89398193359375
2019-01-03,190.5089874267578
2019-01-04,198.58018493652344
2019-01-07,204.024658203125
2019-01-08,208.036376953125
2019-01-09,207.36776733398438
2019-01-10,207.5587921142578
2019-01-11,207.7498321533203
2019-01-14,204.78880310058594
2019-01-15,208.32293701171875
2019-01-16,212.048095703125
2019-01-17,212.81224060058594
2019-01-18,214.2449951171875
2019-01-21,212.81224060058594
2019-01-22,210.80638122558594
2019-01-23,207.7498321533203
2019-01-24,208.60948181152344
2019-01-25,205.64845275878906
2019-01-28,204.88430786132812
2019-01-29,202.97396850585938
2019-01-30,208.2274169921875
2019-01-31,204.024658203125
2019-02-01,202.78294372558594
2019-02-04,208.036376953125
2019-02-05,212.62120056152344
2019-02-06,209.5646514892578
2019-02-07,197.3384552001953
2019-02-08,195.5236358642578
2019-02-11,198.77120971679688
2019-02-12,200.39500427246094
2019-02-13,197.8160400390625
2019-02-14,195.8101806640625
2019-02-15,196.57432556152344
2019-02-18,197.43397521972656
2019-02-19,198.1981201171875
2019-02-20,189.1239776611328
2019-02-21,189.1239776611328
2019-02-22,190.7955322265625
2019-02-25,192.65811157226562
2019-02-26,193.8043212890625
2019-02-27,192.94467163085938
2019-02-28,191.70294189453125
2019-03-01,193.3267364501953
2019-03-04,194.2819061279297
2019-03-05,195.42811584472656
2019-03-06,193.5177764892578
2019-03-07,192.94467163085938
2019-03-08,192.37156677246094
2019-03-11,193.23121643066406
2019-03-12,196.76535034179688
2019-03-13,196.76535034179688
2019-03-14,202.97396850585938
2019-03-15,203.26052856445312
2019-03-18,205.45741271972656
2019-03-19,207.36776733398438
2019-03-20,208.32293701171875
2019-03-21,211.28396606445312
2019-03-22,208.5139617919922
2019-03-25,204.88430786132812
2019-03-26,211.7615509033203
2019-03-27,207.27224731445312
2019-03-28,209.66017150878906
2019-03-29,208.32293701171875
2019-04-01,211.85707092285156
2019-04-02,217.30154418945312
2019-04-03,220.45361328125
2019-04-04,221.7908477783203
2019-04-05,220.35809326171875
2019-04-08,222.2684326171875
2019-04-09,216.82395935058594
2019-04-10,216.82395935058594
2019-04-11,217.39706420898438
2019-04-12,214.53155517578125
2019-04-15,204.6932830810547
2019-04-16,203.45155334472656
2019-04-17,192.37156677246094
2019-04-18,191.03433227539062
2019-04-23,194.6639862060547
2019-04-24,192.18052673339844
2019-04-25,174.46209716796875
2019-04-26,174.0322723388672
2019-04-29,172.69503784179688
2019-04-30,165.24468994140625
2019-05-02,162.18814086914062
2019-05-03,161.18521118164062
