Date,SONDA.SN
2016-01-13,858.7728271484375
2016-01-14,872.5855712890625
2016-01-15,821.8908081054688
2016-01-18,830.6411743164062
2016-01-19,842.6459350585938
2016-01-20,825.4343872070312
2016-01-21,809.379638671875
2016-01-22,832.0875854492188
2016-01-25,822.686279296875
2016-01-26,828.037841796875
2016-01-27,824.132568359375
2016-01-28,819.72119140625
2016-01-29,823.264892578125
2016-02-01,847.4189453125
2016-02-02,826.6637573242188
2016-02-03,809.5244750976562
2016-02-04,841.1270751953125
2016-02-05,830.7135620117188
2016-02-08,846.0447998046875
2016-02-09,845.39404296875
2016-02-10,847.7081298828125
2016-02-11,853.1318359375
2016-02-12,857.0370483398438
2016-02-15,859.279052734375
2016-02-16,862.3163452148438
2016-02-17,869.8372802734375
2016-02-18,890.592529296875
2016-02-19,895.0040283203125
2016-02-22,907.0811157226562
2016-02-23,888.5675659179688
2016-02-24,867.2340087890625
2016-02-25,854.795166015625
2016-02-26,857.5435791015625
2016-02-29,867.2340087890625
2016-03-01,891.46044921875
2016-03-02,892.4005737304688
2016-03-03,940.0576782226562
2016-03-04,974.5534057617188
2016-03-07,973.32421875
2016-03-08,974.7705688476562
2016-03-09,964.501220703125
2016-03-10,982.9420776367188
2016-03-11,996.5380249023438
2016-03-14,996.3933715820312
2016-03-15,992.6328125
2016-03-16,995.3809204101562
2016-03-17,974.2642822265625
2016-03-18,929.2824096679688
2016-03-21,937.1651000976562
2016-03-22,949.1698608398438
2016-03-23,930.6568603515625
2016-03-24,937.3099365234375
2016-03-28,923.3523559570312
2016-03-29,907.5872802734375
2016-03-30,932.1753540039062
2016-03-31,933.1154174804688
2016-04-01,948.6637573242188
2016-04-04,959.1497802734375
2016-04-05,939.0454711914062
2016-04-06,937.0205688476562
2016-04-07,922.8461303710938
2016-04-08,932.75390625
2016-04-11,929.9334716796875
2016-04-12,947.3619384765625
2016-04-13,954.5216064453125
2016-04-14,943.9631958007812
2016-04-15,940.1302490234375
2016-04-18,952.1348876953125
2016-04-19,949.386962890625
2016-04-20,938.466796875
2016-04-21,929.3546142578125
2016-04-22,921.7615356445312
2016-04-25,933.8386840820312
2016-04-26,961.7532958984375
2016-04-27,975.71044921875
2016-04-28,965.0465698242188
2016-04-29,963.148681640625
2016-05-02,966.4336547851562
2016-05-03,950.591796875
2016-05-04,947.45263671875
2016-05-05,945.700439453125
2016-05-06,953.7308959960938
2016-05-09,952.56298828125
2016-05-10,930.1504516601562
2016-05-11,925.8432006835938
2016-05-12,930.95361328125
2016-05-13,881.0914916992188
2016-05-16,868.8995971679688
2016-05-17,863.8624267578125
2016-05-18,845.976318359375
2016-05-19,856.3430786132812
2016-05-20,863.3512573242188
2016-05-23,879.7774658203125
2016-05-24,886.12890625
2016-05-25,903.9419555664062
2016-05-26,893.2103271484375
2016-05-27,891.0931396484375
2016-05-30,899.3427734375
2016-05-31,896.0574340820312
2016-06-01,897.2255859375
2016-06-02,901.021484375
2016-06-03,898.028564453125
2016-06-06,905.7669067382812
2016-06-07,925.4783935546875
2016-06-08,917.812744140625
2016-06-09,901.6786499023438
2016-06-10,899.853515625
2016-06-13,894.3052978515625
2016-06-14,895.3275146484375
2016-06-15,901.6786499023438
2016-06-16,899.7075805664062
2016-06-17,902.7007446289062
2016-06-20,905.1099243164062
2016-06-21,910.074462890625
2016-06-22,897.5905151367188
2016-06-23,897.5905151367188
2016-06-24,869.4108276367188
2016-06-28,872.2581176757812
2016-06-29,877.5872802734375
2016-06-30,886.8588256835938
2016-07-01,886.4210205078125
2016-07-04,901.6056518554688
2016-07-05,895.3275146484375
2016-07-06,894.3052978515625
2016-07-07,880.0694580078125
2016-07-08,885.3988037109375
2016-07-11,894.2322998046875
2016-07-12,887.5157470703125
2016-07-13,879.7774658203125
2016-07-14,877.1492309570312
2016-07-15,873.6449584960938
2016-07-18,884.4495849609375
2016-07-19,879.120361328125
2016-07-20,869.5567626953125
2016-07-21,872.2581176757812
2016-07-22,890.8011474609375
2016-07-25,901.7517700195312
2016-07-26,889.2680053710938
2016-07-27,880.0694580078125
2016-07-28,881.018798828125
2016-07-29,877.9523315429688
2016-08-01,879.5582885742188
2016-08-02,876.4922485351562
2016-08-03,873.4990844726562
2016-08-04,872.5499877929688
2016-08-05,873.1339111328125
2016-08-08,870.2139892578125
2016-08-09,881.8214721679688
2016-08-10,878.9013061523438
2016-08-11,874.8861694335938
2016-08-12,883.2085571289062
2016-08-16,884.5225830078125
2016-08-17,884.1576538085938
2016-08-18,886.0557861328125
2016-08-19,886.785888671875
2016-08-22,881.6026611328125
2016-08-23,887.8806762695312
2016-08-24,888.2457885742188
2016-08-25,881.16455078125
2016-08-26,878.0983276367188
2016-08-29,886.0557861328125
2016-08-30,890.5820922851562
2016-08-31,897.7008666992188
2016-09-01,899.61962890625
2016-09-02,906.9998168945312
2016-09-05,907.6640014648438
2016-09-06,906.9258422851562
2016-09-07,913.0509643554688
2016-09-08,918.66015625
2016-09-09,921.685791015625
2016-09-12,940.0620727539062
2016-09-13,937.4789428710938
2016-09-14,929.87744140625
2016-09-15,926.1876220703125
2016-09-16,910.7636108398438
2016-09-20,933.9365844726562
2016-09-21,927.2208862304688
2016-09-22,951.94384765625
2016-09-23,942.7188110351562
2016-09-26,948.10595703125
2016-09-27,943.8995971679688
2016-09-28,947.6633911132812
2016-09-29,950.2462158203125
2016-09-30,940.209716796875
2016-10-03,953.64111328125
2016-10-04,966.4823608398438
2016-10-05,959.544921875
2016-10-06,956.7407836914062
2016-10-07,958.659423828125
2016-10-11,963.013671875
2016-10-12,970.467529296875
2016-10-13,983.9725952148438
2016-10-14,993.1239624023438
2016-10-17,1021.2417602539062
2016-10-18,1019.7659301757812
2016-10-19,1023.3081665039062
2016-10-20,1018.9539184570312
2016-10-21,1003.6035766601562
2016-10-24,1012.1643676757812
2016-10-25,1021.3893432617188
2016-10-26,995.0427856445312
2016-10-27,999.9874877929688
2016-10-28,996.2974853515625
2016-11-02,993.419189453125
2016-11-03,988.9912109375
2016-11-04,980.7994995117188
2016-11-07,1006.11279296875
2016-11-08,1016.5921630859375
2016-11-09,1004.3418579101562
2016-11-10,996.5188598632812
2016-11-11,994.3785400390625
2016-11-14,952.0913696289062
2016-11-15,938.1431274414062
2016-11-16,935.8554077148438
2016-11-17,935.4124145507812
2016-11-18,933.3462524414062
2016-11-21,939.54541015625
2016-11-22,944.3421630859375
2016-11-23,934.0104370117188
2016-11-24,940.9473876953125
2016-11-25,957.9215698242188
2016-11-28,958.5117797851562
2016-11-29,959.544921875
2016-11-30,960.87353515625
2016-12-01,935.6339721679688
2016-12-02,937.2576293945312
2016-12-05,940.7261352539062
2016-12-06,936.6671142578125
2016-12-07,929.2871704101562
2016-12-09,924.711669921875
2016-12-12,914.8961791992188
2016-12-13,902.0550537109375
2016-12-14,888.4759521484375
2016-12-15,899.9149169921875
2016-12-16,906.6307983398438
2016-12-19,895.7821655273438
2016-12-20,893.7894287109375
2016-12-21,876.8153686523438
2016-12-22,862.4246826171875
2016-12-23,860.5794677734375
2016-12-26,847.885986328125
2016-12-27,837.6278076171875
2016-12-28,866.2621459960938
2016-12-29,871.0592041015625
2016-12-30,877.6273803710938
2017-01-03,884.121826171875
2017-01-04,866.114501953125
2017-01-05,864.1220092773438
2017-01-06,868.7713623046875
2017-01-09,854.5280151367188
2017-01-10,854.8233032226562
2017-01-11,868.9188842773438
2017-01-12,860.505859375
2017-01-13,862.2032470703125
2017-01-16,862.7197265625
2017-01-17,862.2032470703125
2017-01-18,862.1293334960938
2017-01-19,851.3545532226562
2017-01-20,848.6978149414062
2017-01-23,844.2697143554688
2017-01-24,807.7389526367188
2017-01-25,817.4066162109375
2017-01-26,816.594970703125
2017-01-27,811.7978515625
2017-01-30,790.3220825195312
2017-01-31,778.4403686523438
2017-02-01,781.9090576171875
2017-02-02,777.2593994140625
2017-02-03,798.1448974609375
2017-02-06,791.94580078125
2017-02-07,792.1671752929688
2017-02-08,794.7501220703125
2017-02-09,791.134033203125
2017-02-10,796.964111328125
2017-02-13,797.7022705078125
2017-02-14,796.2999267578125
2017-02-15,805.0820922851562
2017-02-16,798.366455078125
2017-02-17,794.7501220703125
2017-02-20,789.731689453125
2017-02-21,780.285400390625
2017-02-22,777.9237060546875
2017-02-23,784.19677734375
2017-02-24,783.9014282226562
2017-02-27,782.2780151367188
2017-02-28,781.9090576171875
2017-03-01,779.0306396484375
2017-03-02,789.953125
2017-03-03,818.1445922851562
2017-03-06,831.1334838867188
2017-03-07,819.3993530273438
2017-03-08,800.8016357421875
2017-03-09,822.3512573242188
2017-03-10,811.7978515625
2017-03-13,830.174072265625
2017-03-14,821.6871337890625
2017-03-15,833.199951171875
2017-03-16,848.992919921875
2017-03-17,860.5794677734375
2017-03-20,863.900390625
2017-03-21,847.0003662109375
2017-03-22,841.3178100585938
2017-03-23,861.3174438476562
2017-03-24,856.0778198242188
2017-03-27,868.5499267578125
2017-03-28,869.1402587890625
2017-03-29,863.1625366210938
2017-03-30,860.8746948242188
2017-03-31,839.91552734375
2017-04-03,844.7125244140625
2017-04-04,841.3178100585938
2017-04-05,862.7197265625
2017-04-06,856.8156127929688
2017-04-07,849.7310791015625
2017-04-10,865.4503784179688
2017-04-11,856.1516723632812
2017-04-12,848.0335693359375
2017-04-13,847.959716796875
2017-04-17,841.8343505859375
2017-04-18,841.9819946289062
2017-04-19,841.9819946289062
2017-04-20,837.8491821289062
2017-04-21,838.587158203125
2017-04-24,844.93408203125
2017-04-25,847.885986328125
2017-04-26,838.0576171875
2017-04-27,835.3222045898438
2017-04-28,841.2366333007812
2017-05-02,852.1781005859375
2017-05-03,857.2791137695312
2017-05-04,860.9016723632812
2017-05-05,858.3141479492188
2017-05-08,866.5203247070312
2017-05-09,862.1583862304688
2017-05-10,860.0885620117188
2017-05-11,862.8978271484375
2017-05-12,862.5280151367188
2017-05-15,868.81201171875
2017-05-16,864.376220703125
2017-05-17,857.4270629882812
2017-05-18,822.0890502929688
2017-05-19,833.1044921875
2017-05-22,826.5247802734375
2017-05-23,830.7386474609375
2017-05-24,831.8475952148438
2017-05-25,827.0421752929688
2017-05-29,831.1084594726562
2017-05-30,828.0034790039062
2017-05-31,822.4586791992188
2017-06-01,820.7582397460938
2017-06-02,827.190185546875
2017-06-05,828.0772094726562
2017-06-06,824.6766357421875
2017-06-07,819.5755004882812
2017-06-08,807.5990600585938
2017-06-09,806.2681884765625
2017-06-12,802.8675537109375
2017-06-13,806.489990234375
2017-06-14,806.1204833984375
2017-06-15,788.3036499023438
2017-06-16,799.31884765625
2017-06-19,802.35009765625
2017-06-20,802.35009765625
2017-06-21,809.5211181640625
2017-06-22,805.0853881835938
2017-06-23,812.4043579101562
2017-06-27,804.0504760742188
2017-06-28,800.4277954101562
2017-06-29,792.9610595703125
2017-06-30,804.641845703125
2017-07-03,806.6380004882812
2017-07-04,807.9686889648438
2017-07-05,811.2214965820312
2017-07-06,798.2838745117188
2017-07-07,803.1631469726562
2017-07-10,813.6610107421875
2017-07-11,819.1319580078125
2017-07-12,852.3258666992188
2017-07-13,850.181884765625
2017-07-14,846.4118041992188
2017-07-17,857.574951171875
2017-07-18,855.7266845703125
2017-07-19,866.668212890625
2017-07-20,854.6177978515625
2017-07-21,843.0849609375
2017-07-24,849.3687744140625
2017-07-25,872.3607177734375
2017-07-26,896.9049682617188
2017-07-27,895.2786865234375
2017-07-28,915.9788208007812
2017-07-31,908.6597290039062
2017-08-01,903.7803955078125
2017-08-02,905.6286010742188
2017-08-03,896.3136596679688
2017-08-04,913.3912963867188
2017-08-07,909.3248901367188
2017-08-08,905.0372314453125
2017-08-09,894.4654541015625
2017-08-10,873.6915283203125
2017-08-11,870.2166748046875
2017-08-14,882.7847290039062
2017-08-16,891.4343872070312
2017-08-17,882.7847290039062
2017-08-18,890.1036987304688
2017-08-21,889.3642578125
2017-08-22,881.9713745117188
2017-08-23,883.7457885742188
2017-08-24,868.885986328125
2017-08-25,872.286865234375
2017-08-28,862.3802490234375
2017-08-29,866.7421875
2017-08-30,865.189697265625
2017-08-31,864.0006713867188
2017-09-01,868.015869140625
2017-09-04,862.6622314453125
2017-09-05,868.4619140625
2017-09-06,869.874755859375
2017-09-07,884.0764770507812
2017-09-08,883.3328857421875
2017-09-11,899.2448120117188
2017-09-12,925.6408081054688
2017-09-13,914.561767578125
2017-09-14,929.4326171875
2017-09-15,945.8651123046875
2017-09-20,959.1746826171875
2017-09-21,948.0213012695312
2017-09-22,944.155029296875
2017-09-25,933.3737182617188
2017-09-26,918.2797241210938
2017-09-27,919.841064453125
2017-09-28,915.4540405273438
2017-09-29,925.6408081054688
2017-10-02,940.5858764648438
2017-10-03,929.5814208984375
2017-10-04,944.2293701171875
2017-10-05,938.57861328125
2017-10-06,958.8027954101562
2017-10-10,972.8560180664062
2017-10-11,958.0593872070312
2017-10-12,951.7392578125
2017-10-13,962.8924560546875
2017-10-16,965.7179565429688
2017-10-17,950.9213256835938
2017-10-18,944.3037109375
2017-10-19,935.4556274414062
2017-10-20,934.4144287109375
2017-10-23,923.038330078125
2017-10-24,923.038330078125
2017-10-25,924.3766479492188
2017-10-26,929.5072021484375
2017-10-30,928.0943603515625
2017-10-31,921.7741088867188
2017-11-02,900.4346313476562
2017-11-03,903.40869140625
2017-11-06,921.1051025390625
2017-11-07,911.8106689453125
2017-11-08,906.1597900390625
2017-11-09,896.7166137695312
2017-11-10,892.6272583007812
2017-11-13,872.031005859375
2017-11-14,867.8671264648438
2017-11-15,862.736572265625
2017-11-16,883.1099243164062
2017-11-17,893.4452514648438
2017-11-20,832.1024780273438
2017-11-21,839.8355102539062
2017-11-22,832.1024780273438
2017-11-23,814.5548706054688
2017-11-24,817.9006958007812
2017-11-27,803.69921875
2017-11-28,810.316650390625
2017-11-29,788.3077392578125
2017-11-30,826.9719848632812
2017-12-01,810.837158203125
2017-12-04,804.4427490234375
2017-12-05,788.0103759765625
2017-12-06,762.8041381835938
2017-12-07,765.8525390625
2017-12-11,790.4639282226562
2017-12-12,795.5945434570312
2017-12-13,809.5733032226562
2017-12-14,798.9404907226562
2017-12-15,806.2272338867188
2017-12-18,880.8048095703125
2017-12-19,901.6242065429688
2017-12-20,888.0172729492188
2017-12-21,867.6441040039062
2017-12-22,887.7198486328125
2017-12-26,890.7684326171875
2017-12-27,892.2555541992188
2017-12-28,908.9108276367188
2017-12-29,910.100341796875
2018-01-02,935.604248046875
2018-01-03,951.21875
2018-01-04,955.8285522460938
2018-01-05,958.8772583007812
2018-01-08,949.508544921875
2018-01-09,937.463134765625
2018-01-10,919.39501953125
2018-01-11,910.4725952148438
2018-01-12,909.1338500976562
2018-01-15,904.2265625
2018-01-17,911.5878295898438
2018-01-18,928.3917236328125
2018-01-19,931.068603515625
2018-01-22,925.4920043945312
2018-01-23,909.580078125
2018-01-24,940.5116577148438
2018-01-25,950.8469848632812
2018-01-26,949.7316284179688
2018-01-29,955.75439453125
2018-01-30,936.34765625
2018-01-31,930.10205078125
2018-02-01,938.4296875
2018-02-02,935.0093383789062
2018-02-05,929.1356201171875
2018-02-06,914.11572265625
2018-02-07,934.1172485351562
2018-02-08,920.1385498046875
2018-02-09,924.0792236328125
2018-02-12,910.249267578125
2018-02-13,900.6575927734375
2018-02-14,892.1068115234375
2018-02-15,891.14013671875
2018-02-16,882.3662719726562
2018-02-19,906.0853881835938
2018-02-20,889.9503784179688
2018-02-21,893.8912353515625
2018-02-22,895.9732055664062
2018-02-23,900.880615234375
2018-02-26,905.416259765625
2018-02-27,903.3344116210938
2018-02-28,893.965576171875
2018-03-01,880.5073852539062
2018-03-02,872.3284301757812
2018-03-05,879.6896362304688
2018-03-06,886.9019775390625
2018-03-07,888.3892211914062
2018-03-08,892.9989624023438
2018-03-09,914.0415649414062
2018-03-12,900.5088500976562
2018-03-13,910.8440551757812
2018-03-14,899.9141235351562
2018-03-15,898.64990234375
2018-03-16,902.6651611328125
2018-03-19,888.3892211914062
2018-03-20,886.30712890625
2018-03-21,885.6378173828125
2018-03-22,875.4512329101562
2018-03-23,855.2267456054688
2018-03-26,856.3421020507812
2018-03-27,873.8152465820312
2018-03-28,859.9112548828125
2018-03-29,871.7337646484375
2018-04-02,868.908203125
2018-04-03,872.848876953125
2018-04-04,891.2888793945312
2018-04-05,892.3296508789062
2018-04-06,879.4663696289062
2018-04-09,878.57421875
2018-04-10,875.748779296875
2018-04-11,872.92333984375
2018-04-12,867.6441040039062
2018-04-13,857.085693359375
2018-04-16,863.7775268554688
2018-04-17,870.17236328125
2018-04-18,868.908203125
2018-04-19,865.7109375
2018-04-20,866.0827026367188
2018-04-23,869.20556640625
2018-04-24,847.6427001953125
2018-04-25,849.9476318359375
2018-04-26,845.114501953125
2018-04-27,840.207275390625
2018-04-30,863.4774780273438
2018-05-02,865.005859375
2018-05-03,834.3612060546875
2018-05-04,832.7562866210938
2018-05-07,830.9987182617188
2018-05-08,840.6276245117188
2018-05-09,851.4030151367188
2018-05-10,852.7786865234375
2018-05-11,839.710693359375
2018-05-14,830.08154296875
2018-05-15,824.35009765625
2018-05-16,833.749755859375
2018-05-17,843.990234375
2018-05-18,843.8372802734375
2018-05-22,838.0294189453125
2018-05-23,815.4088745117188
2018-05-24,806.39111328125
2018-05-25,803.410888671875
2018-05-28,794.7753295898438
2018-05-29,794.4696655273438
2018-05-30,798.214111328125
2018-05-31,787.5153198242188
2018-06-01,799.5132446289062
2018-06-04,822.6688232421875
2018-06-05,813.8804321289062
2018-06-06,810.9765014648438
2018-06-07,802.9522094726562
2018-06-08,810.8236694335938
2018-06-11,810.2886962890625
2018-06-12,798.5198974609375
2018-06-13,800.3538818359375
2018-06-14,808.8367309570312
2018-06-15,784.076416015625
2018-06-18,786.8274536132812
2018-06-19,780.943115234375
2018-06-20,785.9104614257812
2018-06-21,773.5302124023438
2018-06-22,771.3141479492188
2018-06-25,759.636962890625
2018-06-26,766.6524047851562
2018-06-27,756.69482421875
2018-06-28,744.8726196289062
2018-06-29,741.2730712890625
2018-07-03,733.9520263671875
2018-07-04,745.0789184570312
2018-07-05,738.7359619140625
2018-07-06,738.5678100585938
2018-07-09,733.5623168945312
2018-07-10,734.9684448242188
2018-07-11,731.9803466796875
2018-07-12,726.0042724609375
2018-07-13,725.989013671875
2018-07-17,728.808837890625
2018-07-18,727.7314453125
2018-07-19,725.3775634765625
2018-07-20,725.0872192382812
2018-07-23,728.289306640625
2018-07-24,754.6848754882812
2018-07-25,774.9058227539062
2018-07-26,764.2069702148438
2018-07-27,754.2569580078125
2018-07-30,752.6598510742188
2018-07-31,743.038330078125
2018-08-01,739.431396484375
2018-08-02,737.6660766601562
2018-08-03,735.2969970703125
2018-08-06,734.173583984375
2018-08-07,730.64306640625
2018-08-08,727.6472778320312
2018-08-09,714.9614868164062
2018-08-10,707.1513061523438
2018-08-13,703.2614135742188
2018-08-14,705.9667358398438
2018-08-16,700.0059814453125
2018-08-17,703.5060424804688
2018-08-20,701.5419921875
2018-08-21,695.5430297851562
2018-08-22,700.479736328125
2018-08-23,698.8673095703125
2018-08-24,692.1956787109375
2018-08-27,681.9095458984375
2018-08-28,672.5404052734375
2018-08-29,688.4970703125
2018-08-30,684.2174682617188
2018-08-31,683.9932250976562
2018-09-03,692.2002563476562
2018-09-04,680.03125
2018-09-05,692.0242919921875
2018-09-06,688.3758544921875
2018-09-07,700.6137084960938
2018-09-10,692.9498291015625
2018-09-11,694.4258422851562
2018-09-12,688.3912353515625
2018-09-13,718.9091796875
2018-09-14,731.3994750976562
2018-09-20,726.9937744140625
2018-09-21,737.1511840820312
2018-09-24,728.9900512695312
2018-09-25,737.9849243164062
2018-09-26,749.9932250976562
2018-09-27,756.0968017578125
2018-09-28,756.4332885742188
2018-10-01,757.2135620117188
2018-10-02,778.6296997070312
2018-10-03,784.74853515625
2018-10-04,778.8590698242188
2018-10-05,789.4142456054688
2018-10-08,813.5838012695312
2018-10-09,800.7342529296875
2018-10-10,776.4879760742188
2018-10-11,765.2445678710938
2018-10-12,746.3065185546875
2018-10-16,748.1192626953125
2018-10-17,751.6300659179688
2018-10-18,755.8214721679688
2018-10-19,759.8292846679688
2018-10-22,761.8561401367188
2018-10-23,788.8787841796875
2018-10-24,806.7000732421875
2018-10-25,803.9465942382812
2018-10-26,801.1929931640625
2018-10-29,785.2074584960938
2018-10-30,754.5901489257812
2018-10-31,758.3609008789062
2018-11-05,776.947021484375
2018-11-06,771.2869873046875
2018-11-07,777.0999145507812
2018-11-08,772.12841796875
2018-11-09,760.9920043945312
2018-11-12,764.0972290039062
2018-11-13,760.5330200195312
2018-11-14,783.142333984375
2018-11-15,778.247314453125
2018-11-16,791.7088012695312
2018-11-19,790.7908935546875
2018-11-20,780.159423828125
2018-11-21,776.3351440429688
2018-11-22,776.3351440429688
2018-11-23,765.3974609375
2018-11-26,777.4058837890625
2018-11-27,777.7883911132812
2018-11-28,781.383056640625
2018-11-29,784.9015502929688
2018-11-30,767.7686157226562
2018-12-03,798.3631591796875
2018-12-04,808.0003662109375
2018-12-05,806.3941650390625
2018-12-06,803.2581787109375
2018-12-07,808.6121826171875
2018-12-10,796.986328125
2018-12-11,816.7963256835938
2018-12-12,832.7819213867188
2018-12-13,821.4620361328125
2018-12-14,822.685791015625
2018-12-17,829.7990112304688
2018-12-18,831.0992431640625
2018-12-19,830.0283203125
2018-12-20,819.167236328125
2018-12-21,833.164306640625
2018-12-24,824.6744384765625
2018-12-26,826.1275024414062
2018-12-27,831.5580444335938
2018-12-28,831.32861328125
2019-01-02,848.232177734375
2019-01-03,849.83837890625
2019-01-04,868.8834228515625
2019-01-07,857.869384765625
2019-01-08,867.5065307617188
2019-01-09,873.47265625
2019-01-10,871.4839477539062
2019-01-11,866.5123291015625
2019-01-14,868.0419921875
2019-01-15,862.9940185546875
2019-01-16,875.7671508789062
2019-01-17,871.866455078125
2019-01-18,877.9088134765625
2019-01-21,876.5321044921875
2019-01-22,856.6456298828125
2019-01-23,856.6456298828125
2019-01-24,845.8609008789062
2019-01-25,850.5266723632812
2019-01-28,856.6456298828125
2019-01-29,841.3482666015625
2019-01-30,857.1045532226562
2019-01-31,868.2715454101562
2019-02-01,875.7671508789062
2019-02-04,858.940185546875
2019-02-05,865.5943603515625
2019-02-06,870.4130859375
2019-02-07,865.4415283203125
2019-02-08,849.9913940429688
2019-02-11,858.7872314453125
2019-02-12,845.1726684570312
2019-02-13,851.0620727539062
2019-02-14,845.9375
2019-02-15,863.5294189453125
2019-02-18,858.0223388671875
2019-02-19,875.0023193359375
2019-02-20,873.9314575195312
2019-02-21,875.0023193359375
2019-02-22,874.0845336914062
2019-02-25,870.5659790039062
2019-02-26,869.7246704101562
2019-02-27,846.3964233398438
2019-02-28,838.2125244140625
2019-03-01,842.8780517578125
2019-03-04,830.181396484375
2019-03-05,826.739501953125
2019-03-06,819.0908203125
2019-03-07,825.13330078125
2019-03-08,826.280517578125
2019-03-11,821.8444213867188
2019-03-12,818.4024658203125
2019-03-13,809.1478271484375
2019-03-14,803.0286865234375
2019-03-15,792.6266479492188
2019-03-18,805.3998413085938
2019-03-19,807.8472900390625
2019-03-20,802.3403930664062
2019-03-21,799.2809448242188
2019-03-22,784.1366577148438
2019-03-25,782.4540405273438
2019-03-26,787.0430908203125
2019-03-27,783.983642578125
2019-03-28,782.2245483398438
2019-03-29,783.983642578125
2019-04-01,797.9807739257812
2019-04-02,795.5331420898438
2019-04-03,800.42822265625
2019-04-04,820.62060546875
2019-04-05,822.3796997070312
2019-04-08,836.7592163085938
2019-04-09,830.1049194335938
2019-04-10,829.722412109375
2019-04-11,819.3967895507812
2019-04-12,819.9321899414062
2019-04-15,819.3202514648438
2019-04-16,814.5781860351562
2019-04-17,818.4024658203125
2019-04-18,833.69970703125
2019-04-22,818.4024658203125
2019-04-23,825.3626708984375
2019-04-24,806.776611328125
2019-04-25,803.1817626953125
2019-04-26,802.3403930664062
2019-04-29,801.5755615234375
2019-04-30,808.1533203125
2019-05-02,810.7538452148438
2019-05-03,800.965087890625
2019-05-06,790.2793579101562
2019-05-07,761.0667724609375
2019-05-08,750.888427734375
2019-05-09,736.8740844726562
2019-05-10,728.0103759765625
2019-05-13,715.5258178710938
2019-05-14,723.7821655273438
2019-05-15,721.1068725585938
2019-05-16,721.0838012695312
2019-05-17,711.0208129882812
2019-05-20,721.0377197265625
2019-05-22,718.6546020507812
2019-05-23,714.1726684570312
2019-05-24,712.7658081054688
2019-05-27,714.9414672851562
2019-05-28,714.9260864257812
2019-05-29,717.2477416992188
2019-05-30,721.2991943359375
2019-05-31,711.9279174804688
2019-06-03,722.7058715820312
2019-06-04,723.0133666992188
2019-06-05,725.7039794921875
2019-06-06,717.2477416992188
2019-06-07,719.2618408203125
2019-06-10,727.4490966796875
2019-06-11,742.61669921875
2019-06-12,734.967529296875
2019-06-13,719.5540161132812
2019-06-14,719.5540161132812
