Date,HOME.L
2021-05-13,114.8982925415039
2021-05-14,113.899169921875
2021-05-17,114.39873504638672
2021-05-18,115.39784240722656
2021-05-19,113.39962005615234
2021-05-20,112.90006256103516
2021-05-21,112.90006256103516
2021-05-24,113.39962005615234
2021-05-25,112.90006256103516
2021-05-26,111.90094757080078
2021-05-27,110.40227508544922
2021-05-28,111.40138244628906
2021-06-01,110.40227508544922
2021-06-02,109.90271759033203
2021-06-03,108.91181182861328
2021-06-04,108.91181182861328
2021-06-07,109.41140747070312
2021-06-08,108.91181182861328
2021-06-09,108.91181182861328
2021-06-10,110.41059875488281
2021-06-11,111.90939331054688
2021-06-14,112.90858459472656
2021-06-15,112.90858459472656
2021-06-16,112.90858459472656
2021-06-17,111.90939331054688
2021-06-18,113.90776062011719
2021-06-21,113.90776062011719
2021-06-22,112.90858459472656
2021-06-23,113.90776062011719
2021-06-24,112.40898132324219
2021-06-25,113.90776062011719
2021-06-28,113.90776062011719
2021-06-29,112.90858459472656
2021-06-30,112.90858459472656
2021-07-01,112.90858459472656
2021-07-02,112.90858459472656
2021-07-05,112.90858459472656
2021-07-06,112.90858459472656
2021-07-07,112.90858459472656
2021-07-08,112.40898132324219
2021-07-09,113.4081802368164
2021-07-12,113.4081802368164
2021-07-13,112.40898132324219
2021-07-14,112.40898132324219
2021-07-15,112.40898132324219
2021-07-16,112.40898132324219
2021-07-19,112.40898132324219
2021-07-20,111.4097900390625
2021-07-21,111.90939331054688
2021-07-22,110.91020202636719
2021-07-23,112.40898132324219
2021-07-26,111.4097900390625
2021-07-27,112.90858459472656
2021-07-28,112.90858459472656
2021-07-29,114.90696716308594
2021-07-30,114.90696716308594
2021-08-02,116.90534210205078
2021-08-03,115.90615844726562
2021-08-04,114.90696716308594
2021-08-05,114.90696716308594
2021-08-06,112.90858459472656
2021-08-09,113.4081802368164
2021-08-10,114.4073715209961
2021-08-11,115.90615844726562
2021-08-12,115.90615844726562
2021-08-13,116.90534210205078
2021-08-16,116.90534210205078
2021-08-17,115.40655517578125
2021-08-18,114.90696716308594
2021-08-19,114.90696716308594
2021-08-20,114.4073715209961
2021-08-23,113.4081802368164
2021-08-24,113.90776062011719
2021-08-25,113.90776062011719
2021-08-26,113.90776062011719
2021-08-27,113.90776062011719
2021-08-31,114.4073715209961
2021-09-01,114.90696716308594
2021-09-02,113.90776062011719
2021-09-03,113.4081802368164
2021-09-06,113.90776062011719
2021-09-07,112.90858459472656
2021-09-08,112.40898132324219
2021-09-09,112.40898132324219
2021-09-10,111.90939331054688
2021-09-13,111.90939331054688
2021-09-14,110.91020202636719
2021-09-15,112.40898132324219
2021-09-16,112.40898132324219
2021-09-17,114.90696716308594
2021-09-20,112.90858459472656
2021-09-21,112.40898132324219
2021-09-22,112.90858459472656
2021-09-23,111.91771697998047
2021-09-24,112.9169692993164
2021-09-27,111.91771697998047
2021-09-28,109.41954040527344
2021-09-29,107.92064666748047
2021-09-30,108.4202880859375
2021-10-01,106.92137908935547
2021-10-04,108.91991424560547
2021-10-05,108.4202880859375
2021-10-06,107.92064666748047
2021-10-07,108.4202880859375
2021-10-08,107.42101287841797
2021-10-11,107.92064666748047
2021-10-12,107.42101287841797
2021-10-13,107.92064666748047
2021-10-14,111.41807556152344
2021-10-15,112.4173355102539
2021-10-18,112.4173355102539
2021-10-19,111.41807556152344
2021-10-20,109.41954040527344
2021-10-21,110.41880798339844
2021-10-22,110.91844940185547
2021-10-25,111.91771697998047
2021-10-26,111.91771697998047
2021-10-27,112.9169692993164
2021-10-28,113.41661071777344
2021-10-29,114.9155044555664
2021-11-01,115.4151382446289
2021-11-02,115.4151382446289
2021-11-03,115.4151382446289
2021-11-04,115.4151382446289
2021-11-05,114.41587829589844
2021-11-08,114.41587829589844
2021-11-09,114.41587829589844
2021-11-10,114.41587829589844
2021-11-11,114.41587829589844
2021-11-12,115.4151382446289
2021-11-15,115.9147720336914
2021-11-16,114.9155044555664
2021-11-17,114.9155044555664
2021-11-18,114.41587829589844
2021-11-19,115.9147720336914
2021-11-22,116.91403198242188
2021-11-23,116.41439056396484
2021-11-24,116.91403198242188
2021-11-25,117.41366577148438
2021-11-26,116.91403198242188
2021-11-29,117.41366577148438
2021-11-30,112.9169692993164
2021-12-01,115.9147720336914
2021-12-02,118.91256713867188
2021-12-03,118.41293334960938
2021-12-06,119.91181945800781
2021-12-07,118.91256713867188
2021-12-08,120.91109466552734
2021-12-09,120.41146850585938
2021-12-10,120.41146850585938
2021-12-13,120.91109466552734
2021-12-14,121.41072845458984
2021-12-15,120.41146850585938
2021-12-16,121.91036224365234
2021-12-17,122.40998840332031
2021-12-20,122.40998840332031
2021-12-21,123.90888977050781
2021-12-22,125.40778350830078
2021-12-23,125.40778350830078
2021-12-24,124.90815734863281
2021-12-29,127.90595245361328
2021-12-30,128.9052276611328
2021-12-31,129.90447998046875
2022-01-04,128.4055938720703
2022-01-05,127.40631866455078
2022-01-06,125.40778350830078
2022-01-07,123.40926361083984
2022-01-10,125.40778350830078
2022-01-11,124.40852355957031
2022-01-12,125.40778350830078
2022-01-13,126.40705871582031
2022-01-14,125.90741729736328
2022-01-17,126.40705871582031
2022-01-18,124.90815734863281
2022-01-19,124.40852355957031
2022-01-20,124.40852355957031
2022-01-21,121.41072845458984
2022-01-24,118.91256713867188
2022-01-25,117.91329956054688
2022-01-26,117.91329956054688
2022-01-27,115.9147720336914
2022-01-28,116.91403198242188
2022-01-31,116.41439056396484
2022-02-01,117.41366577148438
2022-02-02,118.41293334960938
2022-02-03,116.4278564453125
2022-02-04,114.42910766601562
2022-02-07,112.9300308227539
2022-02-08,111.93065643310547
2022-02-09,114.42910766601562
2022-02-10,113.92941284179688
2022-02-11,113.42972564697266
2022-02-14,112.43033599853516
2022-02-15,113.42972564697266
2022-02-16,112.9300308227539
2022-02-17,111.93065643310547
2022-02-18,113.42972564697266
2022-02-21,113.92941284179688
2022-02-22,115.42848205566406
2022-02-23,115.92817687988281
2022-02-24,113.42972564697266
2022-02-25,112.9300308227539
2022-02-28,113.42972564697266
2022-03-01,113.92941284179688
2022-03-02,117.42724609375
2022-03-03,116.4278564453125
2022-03-04,116.92755126953125
2022-03-07,115.42848205566406
2022-03-08,117.42724609375
2022-03-09,117.92693328857422
2022-03-10,118.42662811279297
2022-03-11,118.42662811279297
2022-03-14,119.4260025024414
2022-03-15,118.92631530761719
2022-03-16,122.92383575439453
2022-03-17,123.9232177734375
2022-03-18,124.42291259765625
2022-03-21,126.42167663574219
2022-03-22,122.92383575439453
2022-03-23,120.92507934570312
2022-03-24,120.4253921508789
2022-03-25,121.42476654052734
2022-03-28,122.92383575439453
2022-03-29,123.9232177734375
2022-03-30,122.42414093017578
2022-03-31,123.9232177734375
2022-04-01,123.5234603881836
2022-04-04,125.92198181152344
2022-04-05,125.32234954833984
2022-04-06,125.32234954833984
2022-04-07,126.32173919677734
2022-04-08,126.12185668945312
2022-04-11,126.9213638305664
2022-04-12,125.92198181152344
2022-04-13,123.9232177734375
2022-04-14,125.32234954833984
2022-04-19,126.32173919677734
2022-04-20,125.92198181152344
2022-04-21,126.12185668945312
2022-04-22,126.72148895263672
2022-04-25,124.5228500366211
2022-04-26,123.9232177734375
2022-04-27,122.72396850585938
2022-04-28,123.9232177734375
2022-04-29,122.52408599853516
2022-05-03,120.92507934570312
2022-05-04,120.92507934570312
2022-05-05,120.32544708251953
2022-05-06,120.12556457519531
2022-05-09,120.32544708251953
2022-05-10,120.32544708251953
2022-05-11,121.12495422363281
2022-05-12,120.5389404296875
2022-05-13,121.93824005126953
2022-05-16,118.1401596069336
2022-05-17,117.14066314697266
2022-05-18,117.94026184082031
2022-05-19,116.94076538085938
2022-05-20,117.74036407470703
2022-05-23,118.73986053466797
2022-05-24,117.54045867919922
2022-05-25,117.34056854248047
2022-05-26,117.94026184082031
2022-05-27,113.34259796142578
2022-05-30,115.94127655029297
2022-05-31,114.14218139648438
2022-06-01,115.14168548583984
2022-06-06,115.94127655029297
2022-06-07,116.94076538085938
2022-06-08,115.94127655029297
2022-06-09,116.54096984863281
2022-06-10,115.5414810180664
2022-06-13,113.74239349365234
2022-06-14,113.74239349365234
2022-06-15,113.94229125976562
2022-06-16,112.74290466308594
2022-06-17,113.94229125976562
2022-06-20,114.34208679199219
2022-06-21,113.14269256591797
2022-06-22,113.54248809814453
2022-06-23,113.54248809814453
2022-06-24,114.14218139648438
2022-06-27,113.94229125976562
2022-06-28,115.34158325195312
2022-06-29,114.94178771972656
2022-06-30,113.54248809814453
2022-07-01,110.54400634765625
2022-07-04,111.54350280761719
2022-07-05,110.74391174316406
2022-07-06,113.54248809814453
2022-07-07,114.34208679199219
2022-07-08,114.54198455810547
2022-07-11,115.34158325195312
2022-07-12,115.34158325195312
2022-07-13,114.94178771972656
2022-07-14,114.14218139648438
2022-07-15,114.94178771972656
2022-07-18,115.14168548583984
2022-07-19,115.34158325195312
2022-07-20,116.14117431640625
2022-07-21,118.53996276855469
2022-07-22,118.53996276855469
2022-07-25,118.3400650024414
2022-07-26,118.1401596069336
2022-07-27,117.34056854248047
2022-07-28,118.53996276855469
2022-07-29,118.93975830078125
2022-08-01,119.13965606689453
2022-08-02,118.3400650024414
2022-08-03,119.13965606689453
2022-08-04,119.7393569946289
2022-08-05,121.93824005126953
2022-08-08,123.13762664794922
2022-08-09,122.53793334960938
2022-08-10,123.13762664794922
2022-08-11,118.35331726074219
2022-08-12,119.95268249511719
2022-08-15,121.7519760131836
2022-08-16,122.35173797607422
2022-08-17,121.35213470458984
2022-08-18,122.7515869140625
2022-08-19,122.7515869140625
2022-08-22,122.5516586303711
2022-08-23,120.35253143310547
2022-08-24,120.15260314941406
2022-08-25,120.75237274169922
2022-08-26,119.75276947021484
2022-08-30,119.35292053222656
2022-08-31,117.75355529785156
2022-09-01,114.95465850830078
2022-09-02,114.55481719970703
2022-09-05,113.75513458251953
2022-09-06,113.9550552368164
2022-09-07,112.75553131103516
2022-09-08,113.35529327392578
2022-09-09,114.35489654541016
2022-09-12,116.55402374267578
2022-09-13,113.35529327392578
2022-09-14,111.95584106445312
2022-09-15,110.75631713867188
2022-09-16,107.75749969482422
2022-09-20,104.1589126586914
2022-09-21,104.1589126586914
2022-09-22,100.96017456054688
2022-09-23,94.56269836425781
2022-09-26,89.46471405029297
2022-09-27,83.6669921875
2022-09-28,87.16561889648438
2022-09-29,84.46668243408203
2022-09-30,90.76419830322266
2022-10-03,89.86455535888672
2022-10-04,88.66502380371094
2022-10-05,85.86613464355469
2022-10-06,88.36515045166016
2022-10-07,90.8641586303711
2022-10-10,87.76538848876953
2022-10-11,86.46589660644531
2022-10-12,85.1664047241211
2022-10-13,85.86613464355469
2022-10-14,86.76577758789062
2022-10-17,90.1644287109375
2022-10-18,90.26439666748047
2022-10-19,86.76577758789062
2022-10-20,87.16561889648438
2022-10-21,85.3663330078125
2022-10-24,81.76775360107422
2022-10-25,87.46549987792969
2022-10-26,87.06565856933594
2022-10-27,87.86534118652344
2022-10-28,84.26676177978516
2022-10-31,84.06684112548828
2022-11-01,87.46549987792969
2022-11-02,87.26557922363281
2022-11-03,82.86731719970703
2022-11-04,84.3667221069336
2022-11-07,84.46668243408203
2022-11-08,83.76696014404297
2022-11-09,82.66738891601562
2022-11-10,85.96609497070312
2022-11-11,83.96688079833984
2022-11-14,81.96766662597656
2022-11-15,79.16876983642578
2022-11-16,76.56979370117188
2022-11-17,76.66975402832031
2022-11-18,75.5701904296875
2022-11-21,76.66975402832031
2022-11-22,77.3694839477539
2022-11-23,62.17547607421875
2022-11-24,64.97437286376953
2022-11-25,59.67646026611328
2022-11-28,55.478118896484375
2022-11-29,55.77799987792969
2022-11-30,50.580047607421875
2022-12-01,50.97989273071289
2022-12-02,52.87914276123047
2022-12-05,50.08024597167969
2022-12-06,50.97989273071289
2022-12-07,50.08024597167969
2022-12-08,46.981468200683594
2022-12-09,46.38170623779297
2022-12-12,38.38486099243164
2022-12-13,39.13456344604492
2022-12-14,37.88505935668945
2022-12-15,38.48482131958008
2022-12-16,35.88584518432617
2022-12-19,35.48600387573242
2022-12-20,34.98619842529297
2022-12-21,39.25
2022-12-22,37.599998474121094
2022-12-23,39.400001525878906
2022-12-28,37.79999923706055
2022-12-29,38.75
2022-12-30,38.04999923706055
2023-01-03,38.04999923706055
2023-01-04,38.04999923706055
2023-01-05,38.04999923706055
2023-01-06,38.04999923706055
2023-01-09,38.04999923706055
2023-01-10,38.04999923706055
2023-01-11,38.04999923706055
2023-01-12,38.04999923706055
2023-01-13,38.04999923706055
2023-01-16,38.04999923706055
2023-01-17,38.04999923706055
2023-01-18,38.04999923706055
2023-01-19,38.04999923706055
2023-01-20,38.04999923706055
2023-01-23,38.04999923706055
2023-01-24,38.04999923706055
2023-01-25,38.04999923706055
2023-01-26,38.04999923706055
2023-01-27,38.04999923706055
2023-01-30,38.04999923706055
2023-01-31,38.04999923706055
2023-02-01,38.04999923706055
2023-02-02,38.04999923706055
2023-02-03,38.04999923706055
2023-02-06,38.04999923706055
2023-02-07,38.04999923706055
2023-02-08,38.04999923706055
2023-02-09,38.04999923706055
2023-02-10,38.04999923706055
2023-02-13,38.04999923706055
2023-02-14,38.04999923706055
2023-02-15,38.04999923706055
2023-02-16,38.04999923706055
2023-02-17,38.04999923706055
2023-02-20,38.04999923706055
2023-02-21,38.04999923706055
2023-02-22,38.04999923706055
2023-02-23,38.04999923706055
2023-02-24,38.04999923706055
2023-02-27,38.04999923706055
2023-02-28,38.04999923706055
2023-03-01,38.04999923706055
2023-03-02,38.04999923706055
2023-03-03,38.04999923706055
2023-03-06,38.04999923706055
2023-03-07,38.04999923706055
2023-03-08,38.04999923706055
2023-03-09,38.04999923706055
2023-03-10,38.04999923706055
2023-03-13,38.04999923706055
2023-03-14,38.04999923706055
2023-03-15,38.04999923706055
2023-03-16,38.04999923706055
2023-03-17,38.04999923706055
2023-03-20,38.04999923706055
2023-03-21,38.04999923706055
2023-03-22,38.04999923706055
2023-03-23,38.04999923706055
2023-03-24,38.04999923706055
2023-03-27,38.04999923706055
2023-03-28,38.04999923706055
2023-03-29,38.04999923706055
2023-03-30,38.04999923706055
2023-03-31,38.04999923706055
2023-04-03,38.04999923706055
2023-04-04,38.04999923706055
2023-04-05,38.04999923706055
2023-04-06,38.04999923706055
2023-04-11,38.04999923706055
2023-04-12,38.04999923706055
2023-04-13,38.04999923706055
2023-04-14,38.04999923706055
2023-04-17,38.04999923706055
2023-04-18,38.04999923706055
2023-04-19,38.04999923706055
2023-04-20,38.04999923706055
2023-04-21,38.04999923706055
2023-04-24,38.04999923706055
2023-04-25,38.04999923706055
2023-04-26,38.04999923706055
2023-04-27,38.04999923706055
2023-04-28,38.04999923706055
2023-05-02,38.04999923706055
2023-05-03,38.04999923706055
2023-05-04,38.04999923706055
2023-05-05,38.04999923706055
2023-05-09,38.04999923706055
2023-05-10,38.04999923706055
2023-05-11,38.04999923706055
2023-05-12,38.04999923706055
2023-05-15,38.04999923706055
2023-05-16,38.04999923706055
2023-05-17,38.04999923706055
2023-05-18,38.04999923706055
2023-05-19,38.04999923706055
2023-05-22,38.04999923706055
2023-05-23,38.04999923706055
2023-05-24,38.04999923706055
2023-05-25,38.04999923706055
2023-05-26,38.04999923706055
2023-05-30,38.04999923706055
2023-05-31,38.04999923706055
2023-06-01,38.04999923706055
2023-06-02,38.04999923706055
2023-06-05,38.04999923706055
2023-06-06,38.04999923706055
2023-06-07,38.04999923706055
2023-06-08,38.04999923706055
2023-06-09,38.04999923706055
2023-06-12,38.04999923706055
2023-06-13,38.04999923706055
2023-06-14,38.04999923706055
2023-06-15,38.04999923706055
2023-06-16,38.04999923706055
2023-06-19,38.04999923706055
2023-06-20,38.04999923706055
2023-06-21,38.04999923706055
2023-06-22,38.04999923706055
2023-06-23,38.04999923706055
2023-06-26,38.04999923706055
2023-06-27,38.04999923706055
2023-06-28,38.04999923706055
2023-06-29,38.04999923706055
2023-06-30,38.04999923706055
2023-07-03,38.04999923706055
2023-07-04,38.04999923706055
2023-07-05,38.04999923706055
2023-07-06,38.04999923706055
2023-07-07,38.04999923706055
2023-07-10,38.04999923706055
2023-07-11,38.04999923706055
2023-07-12,38.04999923706055
2023-07-13,38.04999923706055
2023-07-14,38.04999923706055
2023-07-17,38.04999923706055
2023-07-18,38.04999923706055
2023-07-19,38.04999923706055
2023-07-20,38.04999923706055
2023-07-21,38.04999923706055
2023-07-24,38.04999923706055
2023-07-25,38.04999923706055
2023-07-26,38.04999923706055
2023-07-27,38.04999923706055
2023-07-28,38.04999923706055
2023-07-31,38.04999923706055
2023-08-01,38.04999923706055
2023-08-02,38.04999923706055
2023-08-03,38.04999923706055
2023-08-04,38.04999923706055
2023-08-07,38.04999923706055
2023-08-08,38.04999923706055
2023-08-09,38.04999923706055
2023-08-10,38.04999923706055
2023-08-11,38.04999923706055
2023-08-14,38.04999923706055
2023-08-15,38.04999923706055
2023-08-16,38.04999923706055
2023-08-17,38.04999923706055
2023-08-18,38.04999923706055
2023-08-21,38.04999923706055
2023-08-22,38.04999923706055
2023-08-23,38.04999923706055
2023-08-24,38.04999923706055
2023-08-25,38.04999923706055
2023-08-29,38.04999923706055
2023-08-30,38.04999923706055
2023-08-31,38.04999923706055
2023-09-01,38.04999923706055
2023-09-04,38.04999923706055
2023-09-05,38.04999923706055
2023-09-06,38.04999923706055
2023-09-07,38.04999923706055
2023-09-08,38.04999923706055
2023-09-11,38.04999923706055
2023-09-12,38.04999923706055
2023-09-13,38.04999923706055
2023-09-14,38.04999923706055
2023-09-15,38.04999923706055
2023-09-18,38.04999923706055
2023-09-19,38.04999923706055
2023-09-20,38.04999923706055
2023-09-21,38.04999923706055
2023-09-22,38.04999923706055
2023-09-25,38.04999923706055
2023-09-26,38.04999923706055
2023-09-27,38.04999923706055
2023-09-28,38.04999923706055
2023-09-29,38.04999923706055
2023-10-02,38.04999923706055
2023-10-03,38.04999923706055
2023-10-04,38.04999923706055
2023-10-05,38.04999923706055
2023-10-06,38.04999923706055
2023-10-09,38.04999923706055
2023-10-10,38.04999923706055
2023-10-11,38.04999923706055
2023-10-12,38.04999923706055
2023-10-13,38.04999923706055
2023-10-16,38.04999923706055
2023-10-17,38.04999923706055
2023-10-18,38.04999923706055
2023-10-19,38.04999923706055
2023-10-20,38.04999923706055
2023-10-23,38.04999923706055
2023-10-24,38.04999923706055
2023-10-25,38.04999923706055
2023-10-26,38.04999923706055
2023-10-27,38.04999923706055
2023-10-30,38.04999923706055
2023-10-31,38.04999923706055
2023-11-01,38.04999923706055
2023-11-02,38.04999923706055
2023-11-03,38.04999923706055
2023-11-06,38.04999923706055
2023-11-07,38.04999923706055
2023-11-08,38.04999923706055
2023-11-09,38.04999923706055
2023-11-10,38.04999923706055
2023-11-13,38.04999923706055
2023-11-14,38.04999923706055
2023-11-15,38.04999923706055
2023-11-16,38.04999923706055
2023-11-17,38.04999923706055
2023-11-20,38.04999923706055
2023-11-21,38.04999923706055
2023-11-22,38.04999923706055
2023-11-23,38.04999923706055
2023-11-24,38.04999923706055
2023-11-27,38.04999923706055
2023-11-28,38.04999923706055
2023-11-29,38.04999923706055
2023-11-30,38.04999923706055
2023-12-01,38.04999923706055
2023-12-04,38.04999923706055
2023-12-05,38.04999923706055
2023-12-06,38.04999923706055
2023-12-07,38.04999923706055
2023-12-08,38.04999923706055
2023-12-11,38.04999923706055
2023-12-12,38.04999923706055
2023-12-13,38.04999923706055
2023-12-14,38.04999923706055
2023-12-15,38.04999923706055
2023-12-18,38.04999923706055
2023-12-19,38.04999923706055
2023-12-20,38.04999923706055
2023-12-21,38.04999923706055
2023-12-22,38.04999923706055
2023-12-27,38.04999923706055
2023-12-28,38.04999923706055
2023-12-29,38.04999923706055
2024-01-02,38.04999923706055
2024-01-03,38.04999923706055
2024-01-04,38.04999923706055
2024-01-05,38.04999923706055
2024-01-08,38.04999923706055
2024-01-09,38.04999923706055
2024-01-10,38.04999923706055
2024-01-11,38.04999923706055
2024-01-12,38.04999923706055
2024-01-15,38.04999923706055
2024-01-16,38.04999923706055
2024-01-17,38.04999923706055
2024-01-18,38.04999923706055
2024-01-19,38.04999923706055
2024-01-22,38.04999923706055
2024-01-23,38.04999923706055
2024-01-24,38.04999923706055
2024-01-25,38.04999923706055
2024-01-26,38.04999923706055
2024-01-29,38.04999923706055
2024-01-30,38.04999923706055
2024-01-31,38.04999923706055
2024-02-01,38.04999923706055
2024-02-02,38.04999923706055
2024-02-05,38.04999923706055
2024-02-06,38.04999923706055
2024-02-07,38.04999923706055
2024-02-08,38.04999923706055
2024-02-09,38.04999923706055
2024-02-12,38.04999923706055
2024-02-13,38.04999923706055
2024-02-14,38.04999923706055
2024-02-15,38.04999923706055
2024-02-16,38.04999923706055
2024-02-19,38.04999923706055
2024-02-20,38.04999923706055
2024-02-21,38.04999923706055
2024-02-22,38.04999923706055
2024-02-23,38.04999923706055
2024-02-26,38.04999923706055
2024-02-27,38.04999923706055
2024-02-28,38.04999923706055
2024-02-29,38.04999923706055
2024-03-01,38.04999923706055
2024-03-04,38.04999923706055
2024-03-05,38.04999923706055
2024-03-06,38.04999923706055
2024-03-07,38.04999923706055
2024-03-08,38.04999923706055
2024-03-11,38.04999923706055
2024-03-12,38.04999923706055
2024-03-13,38.04999923706055
2024-03-14,38.04999923706055
2024-03-15,38.04999923706055
2024-03-18,38.04999923706055
2024-03-19,38.04999923706055
2024-03-20,38.04999923706055
2024-03-21,38.04999923706055
2024-03-22,38.04999923706055
2024-03-25,38.04999923706055
2024-03-26,38.04999923706055
2024-03-27,38.04999923706055
2024-03-28,38.04999923706055
2024-04-02,38.04999923706055
2024-04-03,38.04999923706055
2024-04-04,38.04999923706055
2024-04-05,38.04999923706055
2024-04-08,38.04999923706055
2024-04-09,38.04999923706055
2024-04-10,38.04999923706055
2024-04-11,38.04999923706055
2024-04-12,38.04999923706055
2024-04-15,38.04999923706055
2024-04-16,38.04999923706055
2024-04-17,38.04999923706055
2024-04-18,38.04999923706055
2024-04-19,38.04999923706055
2024-04-22,38.04999923706055
2024-04-23,38.04999923706055
2024-04-24,38.04999923706055
2024-04-25,38.04999923706055
2024-04-26,38.04999923706055
2024-04-29,38.04999923706055
2024-04-30,38.04999923706055
2024-05-01,38.04999923706055
2024-05-02,38.04999923706055
2024-05-03,38.04999923706055
2024-05-07,38.04999923706055
2024-05-08,38.04999923706055
2024-05-09,38.04999923706055
2024-05-10,38.04999923706055
2024-05-13,38.04999923706055
2024-05-14,38.04999923706055
2024-05-15,38.04999923706055
2024-05-16,38.04999923706055
2024-05-17,38.04999923706055
2024-05-20,38.04999923706055
2024-05-21,38.04999923706055
2024-05-22,38.04999923706055
2024-05-23,38.04999923706055
2024-05-24,38.04999923706055
2024-05-28,38.04999923706055
2024-05-29,38.04999923706055
2024-05-30,38.04999923706055
2024-05-31,38.04999923706055
2024-06-03,38.04999923706055
2024-06-04,38.04999923706055
2024-06-05,38.04999923706055
2024-06-06,38.04999923706055
2024-06-07,38.04999923706055
2024-06-10,38.04999923706055
2024-06-11,38.04999923706055
2024-06-12,38.04999923706055
2024-06-13,38.04999923706055
2024-06-14,38.04999923706055
2024-06-17,38.04999923706055
2024-06-18,38.04999923706055
2024-06-19,38.04999923706055
2024-06-20,38.04999923706055
2024-06-21,38.04999923706055
2024-06-24,38.04999923706055
2024-06-25,38.04999923706055
2024-06-26,38.04999923706055
