Date,FINCABLES.NS
2016-05-19,261.46820068359375
2016-05-20,260.73297119140625
2016-05-23,264.86865234375
2016-05-24,268.26910400390625
2016-05-25,267.8555603027344
2016-05-26,281.0438232421875
2016-05-27,309.7180480957031
2016-05-30,314.2673034667969
2016-05-31,323.96319580078125
2016-06-01,319.8735046386719
2016-06-02,320.88446044921875
2016-06-03,319.689697265625
2016-06-06,314.8186950683594
2016-06-07,327.5016174316406
2016-06-08,334.99176025390625
2016-06-09,329.6153259277344
2016-06-10,329.1558532714844
2016-06-13,319.3220520019531
2016-06-14,318.4030456542969
2016-06-15,322.9522705078125
2016-06-16,332.28057861328125
2016-06-17,340.0465393066406
2016-06-20,330.6722717285156
2016-06-21,322.0792541503906
2016-06-22,322.17108154296875
2016-06-23,321.6656494140625
2016-06-24,317.9435119628906
2016-06-27,324.0551452636719
2016-06-28,319.5058898925781
2016-06-29,324.4686584472656
2016-06-30,334.3943786621094
2016-07-01,330.85601806640625
2016-07-04,339.2193603515625
2016-07-05,342.5279846191406
2016-07-07,342.80364990234375
2016-07-08,345.606689453125
2016-07-11,339.72479248046875
2016-07-12,344.36602783203125
2016-07-13,347.72052001953125
2016-07-14,349.4207458496094
2016-07-15,346.387939453125
2016-07-18,348.0422058105469
2016-07-19,341.3791198730469
2016-07-20,342.6198425292969
2016-07-21,352.9591064453125
2016-07-22,359.5762023925781
2016-07-25,361.7819519042969
2016-07-26,362.93072509765625
2016-07-27,359.5762023925781
2016-07-28,356.77313232421875
2016-07-29,361.69000244140625
2016-08-01,369.0882873535156
2016-08-02,361.4142761230469
2016-08-03,352.1319274902344
2016-08-04,359.2085876464844
2016-08-05,360.357421875
2016-08-08,363.941650390625
2016-08-09,359.1166687011719
2016-08-10,372.3968811035156
2016-08-11,371.9373779296875
2016-08-12,380.76019287109375
2016-08-16,383.6092224121094
2016-08-17,392.7996520996094
2016-08-18,394.4539794921875
2016-08-19,401.3467712402344
2016-08-22,399.9682312011719
2016-08-23,394.3160705566406
2016-08-24,396.3839416503906
2016-08-25,392.5239562988281
2016-08-26,396.3097839355469
2016-08-29,397.4639892578125
2016-08-30,403.7890319824219
2016-08-31,410.1141357421875
2016-09-01,402.21929931640625
2016-09-02,393.0780029296875
2016-09-06,392.29315185546875
2016-09-07,394.8323974609375
2016-09-08,400.6034240722656
2016-09-09,388.23028564453125
2016-09-12,398.06414794921875
2016-09-14,395.5248718261719
2016-09-15,396.2174377441406
2016-09-16,409.3292541503906
2016-09-19,399.5415344238281
2016-09-20,405.4972839355469
2016-09-21,401.34210205078125
2016-09-22,403.4658508300781
2016-09-23,408.3597106933594
2016-09-26,398.8028564453125
2016-09-27,403.6044006347656
2016-09-28,403.37353515625
2016-09-29,411.1759948730469
2016-09-30,408.12884521484375
2016-10-03,406.32830810546875
2016-10-04,413.2073974609375
2016-10-05,415.19268798828125
2016-10-06,410.6681213378906
2016-10-07,405.3125915527344
2016-10-10,405.5896301269531
2016-10-13,405.4511413574219
2016-10-14,404.8047790527344
2016-10-17,404.9432678222656
2016-10-18,400.88043212890625
2016-10-19,399.0337219238281
2016-10-20,397.0022888183594
2016-10-21,394.6015319824219
2016-10-24,405.7743225097656
2016-10-25,403.6044006347656
2016-10-26,404.8047790527344
2016-10-27,405.0817565917969
2016-10-28,406.7900085449219
2016-11-01,411.8684997558594
2016-11-02,405.26641845703125
2016-11-03,404.48150634765625
2016-11-04,401.2035827636719
2016-11-07,397.9256591796875
2016-11-08,397.8333435058594
2016-11-09,388.18414306640625
2016-11-10,390.2155456542969
2016-11-11,392.61627197265625
2016-11-15,347.9252624511719
2016-11-16,368.8395690917969
2016-11-17,361.22174072265625
2016-11-18,359.5596618652344
2016-11-21,347.0942077636719
2016-11-22,357.5282897949219
2016-11-23,360.1598815917969
2016-11-24,356.23553466796875
2016-11-25,371.42498779296875
2016-11-28,374.01043701171875
2016-11-29,376.2264709472656
2016-11-30,383.24407958984375
2016-12-01,381.7205505371094
2016-12-02,383.7519226074219
2016-12-05,379.04278564453125
2016-12-06,378.950439453125
2016-12-07,367.13128662109375
2016-12-08,394.69384765625
2016-12-09,389.33831787109375
2016-12-12,395.7095642089844
2016-12-13,387.81475830078125
2016-12-14,394.5091857910156
2016-12-15,394.0013732910156
2016-12-16,379.6429748535156
2016-12-19,376.3188171386719
2016-12-20,380.79718017578125
2016-12-21,377.4729919433594
2016-12-22,375.2569885253906
2016-12-23,373.1794128417969
2016-12-26,388.18414306640625
2016-12-27,387.9532775878906
2016-12-28,385.1369934082031
2016-12-29,380.8894958496094
2016-12-30,381.9513854980469
2017-01-02,373.4101867675781
2017-01-03,380.15081787109375
2017-01-04,381.3050537109375
2017-01-05,384.49066162109375
2017-01-06,389.4768371582031
2017-01-09,384.8599548339844
2017-01-10,383.5672912597656
2017-01-11,385.6448669433594
2017-01-12,383.3363952636719
2017-01-13,380.8894958496094
2017-01-16,380.6125183105469
2017-01-17,380.1046447753906
2017-01-18,383.4287414550781
2017-01-19,381.4897155761719
2017-01-20,378.99664306640625
2017-01-23,380.4278259277344
2017-01-24,390.9080810546875
2017-01-25,397.4639892578125
2017-01-27,405.1279296875
2017-01-30,403.97369384765625
2017-01-31,406.466796875
2017-02-01,411.268310546875
2017-02-02,410.5296936035156
2017-02-03,414.0846252441406
2017-02-06,428.3506164550781
2017-02-07,417.1778869628906
2017-02-08,422.57958984375
2017-02-09,427.0117492675781
2017-02-10,425.99603271484375
2017-02-13,432.5520324707031
2017-02-14,415.1465148925781
2017-02-15,404.9432678222656
2017-02-16,403.92755126953125
2017-02-17,409.2831115722656
2017-02-20,408.3135681152344
2017-02-21,406.9746398925781
2017-02-22,407.2516784667969
2017-02-23,409.7447509765625
2017-02-27,404.48150634765625
2017-02-28,411.3606872558594
2017-03-01,407.2978515625
2017-03-02,408.2212219238281
2017-03-03,405.4511413574219
2017-03-06,409.5600891113281
2017-03-07,406.7438049316406
2017-03-08,408.08270263671875
2017-03-09,410.5758056640625
2017-03-10,414.73095703125
2017-03-14,425.7652282714844
2017-03-15,426.7809753417969
2017-03-16,424.9342041015625
2017-03-17,425.1650085449219
2017-03-20,425.8575439453125
2017-03-21,431.2131042480469
2017-03-22,430.65911865234375
2017-03-23,428.4891052246094
2017-03-24,429.64337158203125
2017-03-27,453.9280090332031
2017-03-28,472.5338439941406
2017-03-29,468.6556701660156
2017-03-30,475.3962097167969
2017-03-31,476.96600341796875
2017-04-03,490.72418212890625
2017-04-05,507.0678405761719
2017-04-06,490.07781982421875
2017-04-07,475.8117370605469
2017-04-10,488.9697570800781
2017-04-11,510.99212646484375
2017-04-12,509.4224548339844
2017-04-13,504.99029541015625
2017-04-17,501.3890686035156
2017-04-18,500.0962829589844
2017-04-19,497.0030517578125
2017-04-20,494.9716796875
2017-04-21,496.7260437011719
2017-04-24,489.66229248046875
2017-04-25,496.8183288574219
2017-04-26,491.9246520996094
2017-04-27,485.27630615234375
2017-04-28,485.78411865234375
2017-05-02,486.93841552734375
2017-05-03,487.67706298828125
2017-05-04,487.03070068359375
2017-05-05,484.0297546386719
2017-05-08,485.50714111328125
2017-05-09,486.56903076171875
2017-05-10,494.6024475097656
2017-05-11,492.66326904296875
2017-05-12,497.92645263671875
2017-05-15,496.7260437011719
2017-05-16,495.664306640625
2017-05-17,498.8959655761719
2017-05-18,500.0039978027344
2017-05-19,496.8645935058594
2017-05-22,490.53948974609375
2017-05-23,470.87176513671875
2017-05-24,453.3739318847656
2017-05-25,459.4681396484375
2017-05-26,484.2144775390625
2017-05-29,473.5495300292969
2017-05-30,476.1811218261719
2017-05-31,471.4258117675781
2017-06-01,462.2844543457031
2017-06-02,476.5966796875
2017-06-05,467.8708190917969
2017-06-06,466.07025146484375
2017-06-07,473.50335693359375
2017-06-08,469.8098449707031
2017-06-09,467.7784729003906
2017-06-12,466.71661376953125
2017-06-13,467.50146484375
2017-06-14,469.2558898925781
2017-06-15,464.4081726074219
2017-06-16,458.2216491699219
2017-06-19,458.17547607421875
2017-06-20,459.4681396484375
2017-06-21,451.52716064453125
2017-06-22,445.6637878417969
2017-06-23,445.2483215332031
2017-06-27,440.3082580566406
2017-06-28,431.67474365234375
2017-06-29,425.1650085449219
2017-06-30,421.3330078125
2017-07-03,429.3202209472656
2017-07-04,445.1559143066406
2017-07-05,447.6952209472656
2017-07-06,448.7109680175781
2017-07-07,451.66571044921875
2017-07-10,454.1588134765625
2017-07-11,452.9583740234375
2017-07-12,452.6352233886719
2017-07-13,470.9640808105469
2017-07-14,463.3924865722656
2017-07-17,469.9022216796875
2017-07-18,463.5771179199219
2017-07-19,458.9602966308594
2017-07-20,465.0084228515625
2017-07-21,456.1902160644531
2017-07-24,449.68048095703125
2017-07-25,446.21783447265625
2017-07-26,452.1735534667969
2017-07-27,451.1578369140625
2017-07-28,439.89276123046875
2017-07-31,431.0284118652344
2017-08-01,440.95465087890625
2017-08-02,443.21685791015625
2017-08-03,439.20025634765625
2017-08-04,445.8946838378906
2017-08-07,454.8974304199219
2017-08-08,451.7118835449219
2017-08-09,452.8660583496094
2017-08-10,452.6814270019531
2017-08-11,457.11358642578125
2017-08-14,471.2872619628906
2017-08-16,486.8922119140625
2017-08-17,489.4314880371094
2017-08-18,484.6761474609375
2017-08-21,489.66229248046875
2017-08-22,490.53948974609375
2017-08-23,491.0935363769531
2017-08-24,489.52386474609375
2017-08-28,493.263427734375
2017-08-29,487.7232666015625
2017-08-30,489.47760009765625
2017-08-31,496.63372802734375
2017-09-01,501.9892578125
2017-09-04,504.4362487792969
2017-09-05,497.8802795410156
2017-09-06,503.5128479003906
2017-09-07,508.3605041503906
2017-09-08,518.3329467773438
2017-09-11,508.2220764160156
2017-09-12,500.41961669921875
2017-09-13,498.98834228515625
2017-09-14,499.08123779296875
2017-09-15,501.3561096191406
2017-09-18,511.4305725097656
2017-09-19,513.333984375
2017-09-20,513.6589965820312
2017-09-21,512.126953125
2017-09-22,494.9492492675781
2017-09-25,492.7672424316406
2017-09-26,497.8277282714844
2017-09-27,492.16375732421875
2017-09-28,493.9743347167969
2017-09-29,503.21319580078125
2017-10-03,505.3951110839844
2017-10-04,506.045166015625
2017-10-05,500.6133117675781
2017-10-06,496.43499755859375
2017-10-09,501.0774841308594
2017-10-10,520.6693115234375
2017-10-11,538.218505859375
2017-10-12,553.0748291015625
2017-10-13,544.0682373046875
2017-10-16,551.6355590820312
2017-10-17,550.289306640625
2017-10-18,554.7925415039062
2017-10-19,555.9532470703125
2017-10-23,556.092529296875
2017-10-24,555.2568359375
2017-10-25,550.14990234375
2017-10-26,544.6251831054688
2017-10-27,555.8604125976562
2017-10-30,583.29833984375
2017-10-31,571.2274169921875
2017-11-01,572.1559448242188
2017-11-02,580.8841552734375
2017-11-03,586.1766357421875
2017-11-06,570.7167358398438
2017-11-07,573.3165893554688
2017-11-08,568.8596801757812
2017-11-09,581.5340576171875
2017-11-10,590.2157592773438
2017-11-13,587.105224609375
2017-11-14,582.3697509765625
2017-11-15,579.35205078125
2017-11-16,575.684326171875
2017-11-17,570.2061157226562
2017-11-20,583.3447265625
2017-11-21,580.837646484375
2017-11-22,586.037353515625
2017-11-23,589.6585693359375
2017-11-24,583.4840087890625
2017-11-27,594.5797729492188
2017-11-28,602.8900146484375
2017-11-29,616.4465942382812
2017-11-30,627.3101806640625
2017-12-01,620.9498291015625
2017-12-04,624.7567749023438
2017-12-05,620.810546875
2017-12-06,613.0574340820312
2017-12-07,629.9566040039062
2017-12-08,635.1098022460938
2017-12-11,616.4465942382812
2017-12-12,637.98828125
2017-12-13,620.1141967773438
2017-12-14,639.1953125
2017-12-15,639.1953125
2017-12-18,639.0559692382812
2017-12-19,661.9906005859375
2017-12-20,656.651611328125
2017-12-21,663.011962890625
2017-12-22,659.6228637695312
2017-12-26,646.2520751953125
2017-12-27,655.7694702148438
2017-12-28,649.45556640625
2017-12-29,656.9301147460938
2018-01-01,652.2410278320312
2018-01-02,638.9166870117188
2018-01-03,639.798828125
2018-01-04,646.8092651367188
2018-01-05,662.5941162109375
2018-01-08,688.4999389648438
2018-01-09,679.400390625
2018-01-10,660.87646484375
2018-01-11,673.2720947265625
2018-01-12,671.2758178710938
2018-01-15,667.5618286132812
2018-01-16,662.1298217773438
2018-01-17,666.5403442382812
2018-01-18,660.3192138671875
2018-01-19,688.7320556640625
2018-01-22,690.5426025390625
2018-01-23,676.9398193359375
2018-01-24,680.7003173828125
2018-01-25,674.7577514648438
2018-01-29,674.479248046875
2018-01-30,678.3325805664062
2018-01-31,682.510986328125
2018-02-01,671.97216796875
2018-02-02,650.75537109375
2018-02-05,626.9388427734375
2018-02-06,596.9476318359375
2018-02-07,600.2438354492188
2018-02-08,627.7744750976562
2018-02-09,622.0640869140625
2018-02-12,649.2698974609375
2018-02-14,653.9124145507812
2018-02-15,662.0369873046875
2018-02-16,656.4659423828125
2018-02-19,663.4297485351562
2018-02-20,661.804931640625
2018-02-21,653.2160034179688
2018-02-22,645.0450439453125
2018-02-23,654.0053100585938
2018-02-26,653.262451171875
2018-02-27,659.8084716796875
2018-02-28,665.7046508789062
2018-03-01,655.8623046875
2018-03-05,643.3272705078125
2018-03-06,649.45556640625
2018-03-07,648.2484741210938
2018-03-08,662.2227172851562
2018-03-09,649.9197998046875
2018-03-12,657.255126953125
2018-03-13,658.8335571289062
2018-03-14,640.5881958007812
2018-03-15,634.227783203125
2018-03-16,628.7030639648438
2018-03-19,612.732421875
2018-03-20,601.543701171875
2018-03-21,596.0654907226562
2018-03-22,591.5621337890625
2018-03-23,586.873046875
2018-03-26,603.49365234375
2018-03-27,609.296875
2018-03-28,626.6138305664062
2018-04-02,636.6419067382812
2018-04-03,650.6161499023438
2018-04-04,642.5379638671875
2018-04-05,652.89111328125
2018-04-06,649.1305541992188
2018-04-09,649.6876831054688
2018-04-10,640.2631225585938
2018-04-11,666.5403442382812
2018-04-12,643.79150390625
2018-04-13,648.016357421875
2018-04-16,646.5307006835938
2018-04-17,644.1165161132812
2018-04-18,645.1378784179688
2018-04-19,647.3663940429688
2018-04-20,642.2594604492188
2018-04-23,638.8239135742188
2018-04-24,645.8807373046875
2018-04-25,645.2771606445312
2018-04-26,654.330322265625
2018-04-27,654.5624389648438
2018-04-30,649.8269653320312
2018-05-02,644.4414672851562
2018-05-03,640.7737426757812
2018-05-04,633.4385986328125
2018-05-07,631.8135986328125
2018-05-08,629.3529663085938
2018-05-09,635.9454956054688
2018-05-10,631.3958740234375
2018-05-11,635.0170288085938
2018-05-14,639.473876953125
2018-05-15,636.5490112304688
2018-05-16,631.3958740234375
2018-05-17,634.5062255859375
2018-05-18,633.717041015625
2018-05-21,621.4141235351562
2018-05-22,623.1783447265625
2018-05-23,619.8820190429688
2018-05-24,630.513671875
2018-05-25,635.991943359375
2018-05-28,631.2564086914062
2018-05-29,631.2100830078125
2018-05-30,626.9852905273438
2018-05-31,636.1312255859375
2018-06-01,631.488525390625
2018-06-04,623.1318359375
2018-06-05,629.167236328125
2018-06-06,626.7994995117188
2018-06-07,627.2637939453125
2018-06-08,627.2637939453125
2018-06-11,623.4568481445312
2018-06-12,626.6138305664062
2018-06-13,625.1282348632812
2018-06-14,617.4679565429688
2018-06-15,621.9248657226562
2018-06-18,606.3256225585938
2018-06-19,603.6793212890625
2018-06-20,596.1582641601562
2018-06-21,580.6519165039062
2018-06-22,559.4816284179688
2018-06-25,551.2177734375
2018-06-26,547.6429443359375
2018-06-27,539.4254760742188
2018-06-28,520.390869140625
2018-06-29,539.8898315429688
2018-07-02,532.4152221679688
2018-07-03,527.7726440429688
2018-07-04,536.1757202148438
2018-07-05,541.8860473632812
2018-07-06,540.1683349609375
2018-07-09,549.8248901367188
2018-07-10,535.6185302734375
2018-07-11,543.8824462890625
2018-07-12,554.6532592773438
2018-07-13,556.8353881835938
2018-07-16,552.98193359375
2018-07-17,552.2391967773438
2018-07-18,550.335693359375
2018-07-19,538.03271484375
2018-07-20,545.1358642578125
2018-07-23,546.9465942382812
2018-07-24,568.9061889648438
2018-07-25,571.5523681640625
2018-07-26,574.477294921875
2018-07-27,578.6092529296875
2018-07-30,577.959228515625
2018-07-31,575.2200927734375
2018-08-01,575.4987182617188
2018-08-02,570.2061157226562
2018-08-03,574.6165161132812
2018-08-06,562.7778930664062
2018-08-07,564.077880859375
2018-08-08,565.0991821289062
2018-08-09,555.3961791992188
2018-08-10,550.7534790039062
2018-08-13,541.8860473632812
2018-08-14,552.1926879882812
2018-08-16,552.935546875
2018-08-17,554.3283081054688
2018-08-20,555.1640625
2018-08-21,538.822021484375
2018-08-23,528.5617065429688
2018-08-24,519.1373291015625
2018-08-27,525.2191162109375
2018-08-28,525.079833984375
2018-08-29,520.6229248046875
2018-08-30,512.3126220703125
2018-08-31,508.3664245605469
2018-09-03,512.4519653320312
2018-09-04,516.2587890625
2018-09-05,511.0591735839844
2018-09-06,518.2551879882812
2018-09-07,518.7194213867188
2018-09-10,511.56982421875
2018-09-11,505.534423828125
2018-09-12,500.2494201660156
2018-09-14,521.6232299804688
2018-09-17,514.4207153320312
2018-09-18,506.8907470703125
2018-09-19,507.4987487792969
2018-09-21,513.2047119140625
2018-09-24,500.6236877441406
2018-09-25,497.1158752441406
2018-09-26,499.922119140625
2018-09-27,508.9486083984375
2018-09-28,495.9934387207031
2018-10-01,486.40557861328125
2018-10-03,474.47930908203125
2018-10-04,473.07623291015625
2018-10-05,463.0674743652344
2018-10-08,433.181640625
2018-10-09,433.6960754394531
2018-10-10,448.1479187011719
2018-10-11,438.18597412109375
2018-10-12,435.0523986816406
2018-10-15,452.6378173828125
2018-10-16,498.2851257324219
2018-10-17,492.8130187988281
2018-10-19,477.0516662597656
2018-10-22,463.95611572265625
2018-10-23,448.70916748046875
2018-10-24,457.5486145019531
2018-10-25,442.395263671875
2018-10-26,452.6846008300781
2018-10-29,457.7825012207031
2018-10-30,464.0964050292969
2018-10-31,467.6041564941406
2018-11-01,469.4281921386719
2018-11-02,472.5150146484375
2018-11-05,470.83123779296875
2018-11-06,471.7198791503906
2018-11-07,480.7464294433594
2018-11-09,492.8598937988281
2018-11-12,474.6663818359375
2018-11-13,487.761962890625
2018-11-14,478.8757019042969
2018-11-15,456.7067565917969
2018-11-16,456.6600341796875
2018-11-19,447.7738037109375
2018-11-20,441.1324157714844
2018-11-21,439.02783203125
2018-11-22,432.48004150390625
2018-11-26,424.34210205078125
2018-11-27,420.9279479980469
2018-11-28,425.04364013671875
2018-11-29,428.0837097167969
2018-11-30,428.7384948730469
2018-12-03,428.4111022949219
2018-12-04,440.00994873046875
2018-12-05,439.4019775390625
2018-12-06,437.71832275390625
2018-12-07,430.8431091308594
2018-12-10,423.21966552734375
2018-12-11,420.9279479980469
2018-12-12,421.9100646972656
2018-12-13,422.6116027832031
2018-12-14,422.7051696777344
2018-12-17,420.3199462890625
2018-12-18,420.27313232421875
2018-12-19,426.7741394042969
2018-12-20,424.6227111816406
2018-12-21,424.809814453125
2018-12-24,428.7384948730469
2018-12-26,425.6516418457031
2018-12-27,424.9033508300781
2018-12-28,428.9255676269531
2018-12-31,424.8565979003906
2019-01-01,425.2307434082031
2019-01-02,424.0614929199219
2019-01-03,420.7408447265625
2019-01-04,422.6584167480469
2019-01-07,421.6762390136719
2019-01-08,419.6183776855469
2019-01-09,419.1038513183594
2019-01-10,420.4134521484375
2019-01-11,420.5069580078125
2019-01-14,420.8343811035156
2019-01-15,419.85223388671875
2019-01-16,420.55377197265625
2019-01-17,419.0104064941406
2019-01-18,417.6072998046875
2019-01-21,410.68536376953125
2019-01-22,407.5517883300781
2019-01-23,397.2624206542969
2019-01-24,396.0932312011719
2019-01-25,397.0285339355469
2019-01-28,395.5787353515625
2019-01-29,393.2402038574219
2019-01-30,391.08880615234375
2019-01-31,388.3761291503906
2019-02-01,388.79705810546875
2019-02-04,384.4007263183594
2019-02-05,371.86639404296875
2019-02-06,377.8997497558594
2019-02-07,372.61474609375
2019-02-08,367.6103820800781
2019-02-11,364.61712646484375
2019-02-12,354.0003967285156
2019-02-14,352.8311767578125
2019-02-15,355.029296875
2019-02-18,341.4193115234375
2019-02-19,339.9226989746094
2019-02-20,348.62188720703125
2019-02-21,347.4993896484375
2019-02-22,353.5794372558594
2019-02-25,355.49700927734375
2019-02-26,359.6595458984375
2019-02-27,365.03802490234375
2019-02-28,377.5256042480469
2019-03-01,389.7324523925781
2019-03-05,406.8970031738281
2019-03-06,402.54742431640625
2019-03-07,404.97943115234375
2019-03-08,412.9303283691406
2019-03-11,424.01470947265625
2019-03-12,433.8831481933594
2019-03-13,440.9454040527344
2019-03-14,441.085693359375
2019-03-15,456.0987854003906
2019-03-18,462.03857421875
2019-03-19,466.6687316894531
2019-03-20,465.172119140625
2019-03-22,457.4551086425781
2019-03-25,447.1657409667969
2019-03-26,447.0722351074219
2019-03-27,461.10321044921875
2019-03-28,451.6556701660156
2019-04-01,446.41748046875
2019-04-02,438.18597412109375
2019-04-03,427.28857421875
2019-04-04,430.2351379394531
2019-04-05,443.1902770996094
2019-04-08,461.711181640625
2019-04-09,458.4372863769531
2019-04-10,450.8138122558594
2019-04-11,449.5977783203125
2019-04-12,445.9497375488281
2019-04-15,451.42181396484375
2019-04-16,458.7178649902344
2019-04-18,446.2771301269531
2019-04-22,435.14593505859375
2019-04-23,425.8854675292969
2019-04-24,425.6516418457031
2019-04-25,431.3108215332031
2019-04-26,422.7051696777344
2019-04-30,411.80780029296875
2019-05-02,399.22674560546875
2019-05-03,393.1934509277344
2019-05-06,389.35833740234375
2019-05-07,385.3829345703125
2019-05-08,398.3848876953125
2019-05-09,391.46295166015625
2019-05-10,399.55413818359375
2019-05-13,388.23583984375
2019-05-14,400.1153564453125
2019-05-15,411.9481506347656
2019-05-16,406.569580078125
2019-05-17,399.0396423339844
2019-05-20,398.10430908203125
2019-05-21,401.8926086425781
2019-05-22,405.6341857910156
2019-05-23,406.7566833496094
2019-05-24,417.9814453125
2019-05-27,442.1614074707031
2019-05-28,425.1839294433594
2019-05-29,431.07696533203125
2019-05-30,437.3908996582031
2019-05-31,426.1661376953125
2019-06-03,425.1371765136719
2019-06-04,427.4757080078125
2019-06-06,431.3575744628906
2019-06-07,421.4423828125
2019-06-10,432.6203918457031
2019-06-11,433.8363342285156
2019-06-12,426.7273864746094
2019-06-13,416.1106262207031
2019-06-14,416.2976989746094
2019-06-17,418.1684875488281
2019-06-18,420.36669921875
2019-06-19,419.6183776855469
2019-06-20,416.6250915527344
