Date,WY
2015-11-13,20.153268814086914
2015-11-16,20.766481399536133
2015-11-17,21.1867618560791
2015-11-18,21.999784469604492
2015-11-19,21.999784469604492
2015-11-20,22.178926467895508
2015-11-23,22.020458221435547
2015-11-24,22.165143966674805
2015-11-25,22.240938186645508
2015-11-27,22.302947998046875
2015-11-30,22.165143966674805
2015-12-01,22.144472122192383
2015-12-02,21.882659912109375
2015-12-03,21.67595863342285
2015-12-04,22.082469940185547
2015-12-07,21.889549255371094
2015-12-08,21.737964630126953
2015-12-09,21.489931106567383
2015-12-10,21.310789108276367
2015-12-11,21.00074005126953
2015-12-14,20.67690658569336
2015-12-15,20.73891830444336
2015-12-16,21.269453048706055
2015-12-17,21.11097526550293
2015-12-18,20.33241081237793
2015-12-21,20.45642852783203
2015-12-22,20.77337074279785
2015-12-23,21.09720230102539
2015-12-24,21.166095733642578
2015-12-28,21.062747955322266
2015-12-29,21.09030532836914
2015-12-30,20.90427589416504
2015-12-31,20.656238555908203
2016-01-04,20.552885055541992
2016-01-05,20.60111427307129
2016-01-06,20.146377563476562
2016-01-07,19.402257919311523
2016-01-08,19.223115921020508
2016-01-11,19.02330780029297
2016-01-12,18.616798400878906
2016-01-13,18.43076515197754
2016-01-14,18.19651222229004
2016-01-15,17.78999900817871
2016-01-19,17.548845291137695
2016-01-20,16.949419021606445
2016-01-21,17.225017547607422
2016-01-22,17.51439666748047
2016-01-25,16.88740348815918
2016-01-26,17.052762985229492
2016-01-27,16.894296646118164
2016-01-28,16.82539176940918
2016-01-29,17.64530372619629
2016-02-01,17.976024627685547
2016-02-02,17.452383041381836
2016-02-03,17.541948318481445
2016-02-04,17.7348690032959
2016-02-05,16.529125213623047
2016-02-08,16.122615814208984
2016-02-09,15.90213394165039
2016-02-10,15.626535415649414
2016-02-11,15.30959701538086
2016-02-12,15.57141399383545
2016-02-16,16.377548217773438
2016-02-17,16.660037994384766
2016-02-18,16.425771713256836
2016-02-19,15.7574462890625
2016-02-22,16.246631622314453
2016-02-23,16.708267211914062
2016-02-24,17.225017547607422
2016-02-25,17.47305679321289
2016-02-26,17.631526947021484
2016-02-29,17.900238037109375
2016-03-01,18.361867904663086
2016-03-02,18.6512451171875
2016-03-03,18.78215789794922
2016-03-04,19.123655319213867
2016-03-07,19.256061553955078
2016-03-08,19.158493041992188
2016-03-09,19.21425437927246
2016-03-10,19.555740356445312
2016-03-11,20.015710830688477
2016-03-14,20.266605377197266
2016-03-15,20.440839767456055
2016-03-16,20.52446937561035
2016-03-17,20.96353530883789
2016-03-18,20.970500946044922
2016-03-21,21.0959529876709
2016-03-22,21.318971633911133
2016-03-23,21.07504653930664
2016-03-24,21.144739151000977
2016-03-28,21.339879989624023
2016-03-29,21.625614166259766
2016-03-30,21.63955307006836
2016-03-31,21.590768814086914
2016-04-01,21.709247589111328
2016-04-04,21.737123489379883
2016-04-05,21.451387405395508
2016-04-06,21.458349227905273
2016-04-07,21.458349227905273
2016-04-08,21.77196502685547
2016-04-11,21.820749282836914
2016-04-12,21.91832733154297
2016-04-13,22.14133644104004
2016-04-14,22.099519729614258
2016-04-15,22.113462448120117
2016-04-18,22.294666290283203
2016-04-19,22.28769302368164
2016-04-20,22.245872497558594
2016-04-21,22.183155059814453
2016-04-22,22.482831954956055
2016-04-25,22.224971771240234
2016-04-26,22.468896865844727
2016-04-27,22.524646759033203
2016-04-28,22.315570831298828
2016-04-29,22.38526725769043
2016-05-02,22.49677085876465
2016-05-03,22.001956939697266
2016-05-04,21.911352157592773
2016-05-05,21.981048583984375
2016-05-06,22.02983283996582
2016-05-09,21.569862365722656
2016-05-10,21.66742706298828
2016-05-11,21.59773826599121
2016-05-12,21.764999389648438
2016-05-13,21.507139205932617
2016-05-16,21.583803176879883
2016-05-17,21.38865852355957
2016-05-18,21.228368759155273
2016-05-19,21.123830795288086
2016-05-20,21.20048713684082
2016-05-23,21.514108657836914
2016-05-24,21.6953067779541
2016-05-25,21.91832733154297
2016-05-26,21.7789306640625
2016-05-27,21.93923568725586
2016-05-31,21.953166961669922
2016-06-01,21.827726364135742
2016-06-02,21.834693908691406
2016-06-03,21.68833351135254
2016-06-06,21.70227813720703
2016-06-07,21.737123489379883
2016-06-08,21.730085372924805
2016-06-09,21.378128051757812
2016-06-10,21.532989501953125
2016-06-13,20.91353416442871
2016-06-14,20.237773895263672
2016-06-15,20.202573776245117
2016-06-16,20.21664810180664
2016-06-17,20.195537567138672
2016-06-20,20.427827835083008
2016-06-21,20.11810874938965
2016-06-22,20.146265029907227
2016-06-23,20.779788970947266
2016-06-24,19.5197696685791
2016-06-27,18.844003677368164
2016-06-28,19.625356674194336
2016-06-29,20.57564926147461
2016-06-30,20.95577049255371
2016-07-01,21.20214080810547
2016-07-05,20.906496047973633
2016-07-06,21.20214080810547
2016-07-07,21.216217041015625
2016-07-08,21.589298248291016
2016-07-11,21.990530014038086
2016-07-12,22.419925689697266
2016-07-13,22.5044002532959
2016-07-14,22.553672790527344
2016-07-15,22.546630859375
2016-07-18,22.6944580078125
2016-07-19,22.511436462402344
2016-07-20,22.7366943359375
2016-07-21,22.729656219482422
2016-07-22,22.828203201293945
2016-07-25,22.870445251464844
2016-07-26,23.16608428955078
2016-07-27,22.93379020690918
2016-07-28,22.785966873168945
2016-07-29,23.032344818115234
2016-08-01,23.0534610748291
2016-08-02,22.835243225097656
2016-08-03,22.785966873168945
2016-08-04,22.983070373535156
2016-08-05,23.14496612548828
2016-08-08,22.785966873168945
2016-08-09,22.757810592651367
2016-08-10,23.032344818115234
2016-08-11,22.85635757446289
2016-08-12,22.426965713500977
2016-08-15,22.455120086669922
2016-08-16,22.173553466796875
2016-08-17,22.300264358520508
2016-08-18,22.11020278930664
2016-08-19,21.948299407958984
2016-08-22,21.976455688476562
2016-08-23,22.201709747314453
2016-08-24,21.92014503479004
2016-08-25,22.201709747314453
2016-08-26,21.891986846923828
2016-08-29,22.272104263305664
2016-08-30,22.412887573242188
2016-08-31,22.419925689697266
2016-09-01,22.43400764465332
2016-09-02,22.419925689697266
2016-09-06,22.645183563232422
2016-09-07,22.595426559448242
2016-09-08,22.595426559448242
2016-09-09,21.543485641479492
2016-09-12,22.012596130371094
2016-09-13,21.323143005371094
2016-09-14,21.202314376831055
2016-09-15,21.422658920288086
2016-09-16,21.259178161621094
2016-09-19,21.41554832458496
2016-09-20,21.294715881347656
2016-09-21,21.56481170654297
2016-09-22,22.80155372619629
2016-09-23,22.87263298034668
2016-09-26,22.488813400268555
2016-09-27,22.552780151367188
2016-09-28,23.021894454956055
2016-09-29,22.645183563232422
2016-09-30,22.702041625976562
2016-10-03,22.6025390625
2016-10-04,22.055238723754883
2016-10-05,21.77804183959961
2016-10-06,22.105005264282227
2016-10-07,22.033918380737305
2016-10-10,22.076568603515625
2016-10-11,21.86333465576172
2016-10-12,22.275583267211914
2016-10-13,22.17607307434082
2016-10-14,22.304012298583984
2016-10-17,22.467491149902344
2016-10-18,22.53145980834961
2016-10-19,22.680723190307617
2016-10-20,22.389301300048828
2016-10-21,22.240039825439453
2016-10-24,22.119213104248047
2016-10-25,22.140535354614258
2016-10-26,21.724143981933594
2016-10-27,21.867725372314453
2016-10-28,21.530303955078125
2016-10-31,21.48723602294922
2016-11-01,21.078020095825195
2016-11-02,20.67598533630371
2016-11-03,20.561119079589844
2016-11-04,20.568296432495117
2016-11-07,21.02776527404785
2016-11-08,21.092374801635742
2016-11-09,21.314926147460938
2016-11-10,20.941619873046875
2016-11-11,20.604196548461914
2016-11-14,21.32929039001465
2016-11-15,21.752859115600586
2016-11-16,21.63799476623535
2016-11-17,21.57337760925293
2016-11-18,22.348731994628906
2016-11-21,22.714868545532227
2016-11-22,23.066646575927734
2016-11-23,22.836910247802734
2016-11-25,22.973316192626953
2016-11-28,22.413341522216797
2016-11-29,22.370269775390625
2016-11-30,22.13335609436035
2016-12-01,21.975412368774414
2016-12-02,22.291292190551758
2016-12-05,22.772302627563477
2016-12-06,22.865629196166992
2016-12-07,23.640979766845703
2016-12-08,23.53329086303711
2016-12-09,23.490215301513672
2016-12-12,23.777385711669922
2016-12-13,23.0235652923584
2016-12-14,22.492311477661133
2016-12-15,21.975412368774414
2016-12-16,22.054378509521484
2016-12-19,21.874902725219727
2016-12-20,22.032848358154297
2016-12-21,22.126174926757812
2016-12-22,21.98259735107422
2016-12-23,21.946697235107422
2016-12-27,21.846187591552734
2016-12-28,21.458511352539062
2016-12-29,21.788755416870117
2016-12-30,21.602100372314453
2017-01-03,21.795930862426758
2017-01-04,21.989768981933594
2017-01-05,22.219507217407227
2017-01-06,22.147716522216797
2017-01-09,22.233863830566406
2017-01-10,22.061569213867188
2017-01-11,22.2266845703125
2017-01-12,21.946697235107422
2017-01-13,21.996950149536133
2017-01-17,21.968236923217773
2017-01-18,21.896440505981445
2017-01-19,21.688243865966797
2017-01-20,21.70260238647461
2017-01-23,21.846187591552734
2017-01-24,22.348731994628906
2017-01-25,23.109718322753906
2017-01-26,22.829736709594727
2017-01-27,22.427701950073242
2017-01-30,22.370269775390625
2017-01-31,22.492311477661133
2017-02-01,22.334379196166992
2017-02-02,22.571279525756836
2017-02-03,23.052289962768555
2017-02-06,22.556926727294922
2017-02-07,23.00921058654785
2017-02-08,23.26766586303711
2017-02-09,23.813274383544922
2017-02-10,23.806100845336914
2017-02-13,24.258390426635742
2017-02-14,23.899431228637695
2017-02-15,24.165056228637695
2017-02-16,24.064550399780273
2017-02-17,24.064550399780273
2017-02-21,24.394794464111328
2017-02-22,24.236852645874023
2017-02-23,24.165056228637695
2017-02-24,24.028656005859375
2017-02-27,24.366073608398438
2017-02-28,24.2081356048584
2017-03-01,24.68635368347168
2017-03-02,24.77330207824707
2017-03-03,24.73707389831543
2017-03-06,24.43275260925293
2017-03-07,24.251604080200195
2017-03-08,24.34580421447754
2017-03-09,24.07046127319336
2017-03-10,24.11393928527832
2017-03-13,24.157411575317383
2017-03-14,24.135669708251953
2017-03-15,24.548681259155273
2017-03-16,24.447242736816406
2017-03-17,24.05597496032715
2017-03-20,24.18639373779297
2017-03-21,23.969022750854492
2017-03-22,24.026994705200195
2017-03-23,24.251604080200195
2017-03-24,24.0052547454834
2017-03-27,24.280590057373047
2017-03-28,24.367542266845703
2017-03-29,24.29508399963379
2017-03-30,24.555931091308594
2017-03-31,24.621139526367188
2017-04-03,24.42550277709961
2017-04-04,24.60664939880371
2017-04-05,24.61389923095703
2017-04-06,24.932706832885742
2017-04-07,25.258766174316406
2017-04-10,25.164569854736328
2017-04-11,25.099361419677734
2017-04-12,25.055891036987305
2017-04-13,24.947202682495117
2017-04-17,25.331228256225586
2017-04-18,25.186304092407227
2017-04-19,24.990684509277344
2017-04-20,25.200801849365234
2017-04-21,25.041400909423828
2017-04-24,25.280500411987305
2017-04-25,24.63563346862793
2017-04-26,24.82402229309082
2017-04-27,25.121097564697266
2017-04-28,24.541440963745117
2017-05-01,24.331310272216797
2017-05-02,24.418264389038086
2017-05-03,24.099443435668945
2017-05-04,23.983509063720703
2017-05-05,24.309574127197266
2017-05-08,24.157411575317383
2017-05-09,24.063217163085938
2017-05-10,24.063217163085938
2017-05-11,23.889314651489258
2017-05-12,23.81685447692871
2017-05-15,23.983509063720703
2017-05-16,23.998008728027344
2017-05-17,23.737152099609375
2017-05-18,23.693683624267578
2017-05-19,23.925552368164062
2017-05-22,24.0052547454834
2017-05-23,23.961772918701172
2017-05-24,24.04147720336914
2017-05-25,24.03423500061035
2017-05-26,23.91830062866211
2017-05-30,24.012493133544922
2017-05-31,23.88207244873047
2017-06-01,24.280590057373047
2017-06-02,24.280590057373047
2017-06-05,24.18639373779297
2017-06-06,24.2081356048584
2017-06-07,24.149627685546875
2017-06-08,23.83513641357422
2017-06-09,24.30320930480957
2017-06-12,24.573816299438477
2017-06-13,24.727399826049805
2017-06-14,24.69814109802246
2017-06-15,24.573816299438477
2017-06-16,24.617694854736328
2017-06-19,24.89561653137207
2017-06-20,24.83710479736328
2017-06-21,24.690826416015625
2017-06-22,24.822477340698242
2017-06-23,24.96875
2017-06-26,24.59575653076172
2017-06-27,24.025293350219727
2017-06-28,24.281267166137695
2017-06-29,24.186189651489258
2017-06-30,24.50067901611328
2017-07-03,24.639636993408203
2017-07-05,24.288585662841797
2017-07-06,23.4475154876709
2017-07-07,23.41094207763672
2017-07-10,23.564531326293945
2017-07-11,23.776628494262695
2017-07-12,24.083797454833984
2017-07-13,23.930213928222656
2017-07-14,24.244705200195312
2017-07-17,24.42754554748535
2017-07-18,24.19350814819336
2017-07-19,24.734716415405273
2017-07-20,24.866361618041992
2017-07-21,25.18084716796875
2017-07-24,24.961437225341797
2017-07-25,24.954124450683594
2017-07-26,24.807844161987305
2017-07-27,25.034570693969727
2017-07-28,24.09111213684082
2017-07-31,24.149627685546875
2017-08-01,24.295894622802734
2017-08-02,23.674238204956055
2017-08-03,24.032609939575195
2017-08-04,23.974098205566406
2017-08-07,23.930213928222656
2017-08-08,23.74005889892578
2017-08-09,23.71811866760254
2017-08-10,23.491395950317383
2017-08-11,23.564531326293945
2017-08-14,23.57916259765625
2017-08-15,23.359750747680664
2017-08-16,23.337806701660156
2017-08-17,22.877052307128906
2017-08-18,22.796598434448242
2017-08-21,23.023324966430664
2017-08-22,22.950183868408203
2017-08-23,22.93556022644043
2017-08-24,22.950183868408203
2017-08-25,23.184223175048828
2017-08-28,23.235416412353516
2017-08-29,23.052576065063477
2017-08-30,23.22079086303711
2017-08-31,23.849761962890625
2017-09-01,23.45482635498047
2017-09-05,23.6230411529541
2017-09-06,24.30320930480957
2017-09-07,24.473012924194336
2017-09-08,24.790454864501953
2017-09-11,24.605892181396484
2017-09-12,24.53944969177246
2017-09-13,24.43608856201172
2017-09-14,24.406564712524414
2017-09-15,24.35488510131836
2017-09-18,24.635421752929688
2017-09-19,24.56897735595703
2017-09-20,24.657573699951172
2017-09-21,24.672332763671875
2017-09-22,24.790454864501953
2017-09-25,24.960250854492188
2017-09-26,24.893810272216797
2017-09-27,24.9528751373291
2017-09-28,25.107900619506836
2017-09-29,25.12266731262207
2017-10-02,25.189111709594727
2017-10-03,25.189111709594727
2017-10-04,25.33676528930664
2017-10-05,25.262939453125
2017-10-06,25.248167037963867
2017-10-09,25.189111709594727
2017-10-10,25.33676528930664
2017-10-11,25.38844108581543
2017-10-12,25.536083221435547
2017-10-13,25.764944076538086
2017-10-16,25.853538513183594
2017-10-17,25.860919952392578
2017-10-18,26.008563995361328
2017-10-19,25.971654891967773
2017-10-20,26.04547882080078
2017-10-23,25.705886840820312
2017-10-24,25.7427978515625
2017-10-25,25.6025333404541
2017-10-26,25.75019073486328
2017-10-27,26.21527862548828
2017-10-30,26.289108276367188
2017-10-31,26.510576248168945
2017-11-01,26.43675422668457
2017-11-02,26.289108276367188
2017-11-03,26.362930297851562
2017-11-06,26.32601547241211
2017-11-07,26.569639205932617
2017-11-08,26.879703521728516
2017-11-09,26.776344299316406
2017-11-10,26.68038558959961
2017-11-13,26.5474910736084
2017-11-14,26.72466468811035
2017-11-15,26.98305320739746
2017-11-16,26.98305320739746
2017-11-17,26.783733367919922
2017-11-20,26.658231735229492
2017-11-21,26.658231735229492
2017-11-22,26.717288970947266
2017-11-24,26.702518463134766
2017-11-27,26.23004150390625
2017-11-28,26.340784072875977
2017-11-29,26.111923217773438
2017-11-30,26.357770919799805
2017-12-01,26.372669219970703
2017-12-04,26.17152214050293
2017-12-05,26.216217041015625
2017-12-06,26.25347137451172
2017-12-07,26.53656768798828
2017-12-08,26.3950138092041
2017-12-11,26.402469635009766
2017-12-12,26.544017791748047
2017-12-13,26.640867233276367
2017-12-14,26.55891990661621
2017-12-15,26.700462341308594
2017-12-18,26.827110290527344
2017-12-19,26.432268142700195
2017-12-20,26.387571334838867
2017-12-21,26.231115341186523
2017-12-22,26.029972076416016
2017-12-26,26.119375228881836
2017-12-27,26.14917755126953
2017-12-28,26.268367767333984
2017-12-29,26.268367767333984
2018-01-02,26.298173904418945
2018-01-03,26.52912139892578
2018-01-04,26.31307029724121
2018-01-05,26.27582359313965
2018-01-08,26.447168350219727
2018-01-09,26.268367767333984
2018-01-10,25.94802474975586
2018-01-11,26.067228317260742
2018-01-12,26.268367767333984
2018-01-16,25.895870208740234
2018-01-17,26.231115341186523
2018-01-18,26.298173904418945
2018-01-19,26.67066192626953
2018-01-22,26.80476188659668
2018-01-23,27.27410888671875
2018-01-24,28.00419807434082
2018-01-25,28.10849380493164
2018-01-26,28.197895050048828
2018-01-29,27.616802215576172
2018-01-30,27.408203125
2018-01-31,27.966949462890625
2018-02-01,27.683862686157227
2018-02-02,26.581274032592773
2018-02-05,25.918228149414062
2018-02-06,25.836278915405273
2018-02-07,25.71708106994629
2018-02-08,25.03168487548828
2018-02-09,25.17323875427246
2018-02-12,25.59787940979004
2018-02-13,25.486125946044922
2018-02-14,26.04486656188965
2018-02-15,26.03742790222168
2018-02-16,26.20877456665039
2018-02-20,26.029972076416016
2018-02-21,25.895870208740234
2018-02-22,25.970373153686523
2018-02-23,26.372669219970703
2018-02-26,26.56636619567871
2018-02-27,26.268367767333984
2018-02-28,26.09702491760254
2018-03-01,25.833871841430664
2018-03-02,26.051910400390625
2018-03-05,25.570720672607422
2018-03-06,25.736127853393555
2018-03-07,25.77372169494629
2018-03-08,25.916580200195312
2018-03-09,26.209800720214844
2018-03-12,26.40528678894043
2018-03-13,26.72858238220215
2018-03-14,26.495506286621094
2018-03-15,26.781217575073242
2018-03-16,26.931583404541016
2018-03-19,26.71354103088379
2018-03-20,26.608287811279297
2018-03-21,26.600765228271484
2018-03-22,26.465438842773438
2018-03-23,25.600797653198242
2018-03-26,25.961688995361328
2018-03-27,26.239871978759766
2018-03-28,26.330102920532227
2018-03-29,26.3150577545166
2018-04-02,26.021835327148438
2018-04-03,26.0744686126709
2018-04-04,26.495506286621094
2018-04-05,26.87143898010254
2018-04-06,26.675954818725586
2018-04-09,26.52557945251465
2018-04-10,26.630844116210938
2018-04-11,26.886478424072266
2018-04-12,27.00677490234375
2018-04-13,27.209768295288086
2018-04-16,27.42781639099121
2018-04-17,27.773666381835938
2018-04-18,27.706003189086914
2018-04-19,27.54059410095215
2018-04-20,27.26239776611328
2018-04-23,27.22481346130371
2018-04-24,27.202259063720703
2018-04-25,27.202259063720703
2018-04-26,27.555633544921875
2018-04-27,27.81877899169922
2018-04-30,27.653371810913086
2018-05-01,27.360143661499023
2018-05-02,27.472929000854492
2018-05-03,27.31503677368164
2018-05-04,27.45037269592285
2018-05-07,27.608257293701172
2018-05-08,27.360143661499023
2018-05-09,27.405254364013672
2018-05-10,27.653371810913086
2018-05-11,27.53306770324707
2018-05-14,27.360143661499023
2018-05-15,27.036842346191406
2018-05-16,27.16466522216797
2018-05-17,27.284957885742188
2018-05-18,27.405254364013672
2018-05-21,27.683452606201172
2018-05-22,27.901491165161133
2018-05-23,27.683452606201172
2018-05-24,27.56315040588379
2018-05-25,27.78118324279785
2018-05-29,27.69095802307129
2018-05-30,27.991708755493164
2018-05-31,28.0668888092041
2018-06-01,28.33755874633789
2018-06-04,28.525527954101562
2018-06-05,28.736059188842773
2018-06-06,28.833789825439453
2018-06-07,28.90202522277832
2018-06-08,28.894451141357422
2018-06-11,28.75037956237793
2018-06-12,29.083999633789062
2018-06-13,28.196908950805664
2018-06-14,28.24997901916504
2018-06-15,28.014949798583984
2018-06-18,28.14383888244629
2018-06-19,28.04527473449707
2018-06-20,27.59036636352539
2018-06-21,27.10512351989746
2018-06-22,26.99139404296875
2018-06-25,26.809431076049805
2018-06-26,27.40839958190918
2018-06-27,27.014144897460938
2018-06-28,27.378076553344727
2018-06-29,27.643442153930664
2018-07-02,27.522130966186523
2018-07-03,27.726839065551758
2018-07-05,28.08318519592285
2018-07-06,28.257572174072266
2018-07-09,27.92396354675293
2018-07-10,28.052852630615234
2018-07-11,27.711671829223633
2018-07-12,27.643442153930664
2018-07-13,27.628278732299805
2018-07-16,27.484216690063477
2018-07-17,27.46148109436035
2018-07-18,26.703292846679688
2018-07-19,27.02931785583496
2018-07-20,26.445505142211914
2018-07-23,26.218053817749023
2018-07-24,26.195297241210938
2018-07-25,26.331769943237305
2018-07-26,26.468250274658203
2018-07-27,25.64940643310547
2018-07-30,25.869281768798828
2018-07-31,25.914775848388672
2018-08-01,25.83137321472168
2018-08-02,25.83896255493164
2018-08-03,25.75556182861328
2018-08-06,25.861705780029297
2018-08-07,25.975425720214844
2018-08-08,26.02850341796875
2018-08-09,26.111900329589844
2018-08-10,25.816211700439453
2018-08-13,25.717647552490234
2018-08-14,26.005752563476562
2018-08-15,26.15739631652832
2018-08-16,26.824594497680664
2018-08-17,27.02931785583496
2018-08-20,26.90799903869629
2018-08-21,26.726028442382812
2018-08-22,26.763948440551758
2018-08-23,26.218053817749023
2018-08-24,26.445505142211914
2018-08-27,26.756362915039062
2018-08-28,26.77152442932129
2018-08-29,26.665374755859375
2018-08-30,26.218053817749023
2018-08-31,26.316612243652344
2018-09-04,25.89961051940918
2018-09-05,26.0664119720459
2018-09-06,26.18771743774414
2018-09-07,25.82379722595215
2018-09-10,25.861705780029297
2018-09-11,25.8541202545166
2018-09-12,26.14981460571289
2018-09-13,26.3259334564209
2018-09-14,26.080900192260742
2018-09-17,26.01197624206543
2018-09-18,26.00432586669922
2018-09-19,25.759288787841797
2018-09-20,25.797574996948242
2018-09-21,25.276872634887695
2018-09-24,25.192646026611328
2018-09-25,25.039501190185547
2018-09-26,25.0548152923584
2018-09-27,25.131389617919922
2018-09-28,24.710233688354492
2018-10-01,24.40393829345703
2018-10-02,24.48816680908203
2018-10-03,23.661176681518555
2018-10-04,23.5310001373291
2018-10-05,23.178760528564453
2018-10-08,23.62289047241211
2018-10-09,23.377857208251953
2018-10-10,22.28285789489746
2018-10-11,21.823413848876953
2018-10-12,21.50180435180664
2018-10-15,21.455862045288086
2018-10-16,21.991880416870117
2018-10-17,21.677927017211914
2018-10-18,21.333343505859375
2018-10-19,21.854045867919922
2018-10-22,21.141916275024414
2018-10-23,21.70855712890625
2018-10-24,21.808103561401367
2018-10-25,22.16799545288086
2018-10-26,20.28428840637207
2018-10-29,20.23834800720215
2018-10-30,20.085203170776367
2018-10-31,20.391494750976562
2018-11-01,20.84327507019043
2018-11-02,21.080656051635742
2018-11-05,21.149572372436523
2018-11-06,20.820302963256836
2018-11-07,21.065336227416992
2018-11-08,20.866252899169922
2018-11-09,20.544645309448242
2018-11-12,20.67481803894043
2018-11-13,20.40681266784668
2018-11-14,20.460407257080078
2018-11-15,20.376182556152344
2018-11-16,20.72075843811035
2018-11-19,20.743736267089844
2018-11-20,20.330238342285156
2018-11-21,20.422121047973633
2018-11-23,20.161771774291992
2018-11-26,20.39914894104004
2018-11-27,20.43743896484375
2018-11-28,20.63652801513672
2018-11-29,20.737348556518555
2018-11-30,20.481426239013672
2018-12-03,20.551219940185547
2018-12-04,19.48100471496582
2018-12-06,20.737348556518555
2018-12-07,19.597335815429688
2018-12-10,19.923049926757812
2018-12-11,19.457744598388672
2018-12-12,19.17080307006836
2018-12-13,19.000192642211914
2018-12-14,18.63569450378418
2018-12-17,18.302221298217773
2018-12-18,18.333242416381836
2018-12-19,17.99201774597168
2018-12-20,17.23200225830078
2018-12-21,16.50301742553711
2018-12-24,16.363428115844727
2018-12-26,16.55730438232422
2018-12-27,16.6968994140625
2018-12-28,16.929555892944336
2018-12-31,16.95281982421875
2019-01-02,16.6968994140625
2019-01-03,17.263023376464844
2019-01-04,17.8524227142334
2019-01-07,18.20915985107422
2019-01-08,18.317731857299805
2019-01-09,18.379772186279297
2019-01-10,18.845083236694336
2019-01-11,18.77528953552246
2019-01-14,18.674470901489258
2019-01-15,18.69773292541504
2019-01-16,18.90712547302246
2019-01-17,19.108760833740234
2019-01-18,19.449987411499023
2019-01-22,19.038957595825195
2019-01-23,18.837329864501953
2019-01-24,19.5197811126709
2019-01-25,19.930814743041992
2019-01-28,20.008365631103516
2019-01-29,20.047130584716797
2019-01-30,20.32632827758789
2019-01-31,20.349594116210938
2019-02-01,20.74510383605957
2019-02-04,20.27979278564453
2019-02-05,20.535709381103516
2019-02-06,20.372854232788086
2019-02-07,20.093666076660156
2019-02-08,19.892030715942383
2019-02-11,19.698150634765625
2019-02-12,19.64386749267578
2019-02-13,19.69039535522461
2019-02-14,19.713666915893555
2019-02-15,19.80672836303711
2019-02-19,19.845500946044922
2019-02-20,20.06264877319336
2019-02-21,19.961828231811523
2019-02-22,20.23325538635254
2019-02-25,20.054889678955078
2019-02-26,19.822237014770508
2019-02-27,20.047130584716797
2019-02-28,19.559906005859375
2019-03-01,19.654203414916992
2019-03-04,19.607057571411133
2019-03-05,19.324148178100586
2019-03-06,19.347726821899414
2019-03-07,19.135543823242188
2019-03-08,19.379159927368164
2019-03-11,20.30646514892578
2019-03-12,20.2514591217041
2019-03-13,20.495071411132812
2019-03-14,20.078563690185547
2019-03-15,20.062850952148438
2019-03-18,20.11785888671875
2019-03-19,20.086429595947266
2019-03-20,19.937114715576172
2019-03-21,20.581514358520508
2019-03-22,20.24359703063965
2019-03-25,20.03141975402832
2019-03-26,20.01569938659668
2019-03-27,20.110004425048828
2019-03-28,20.911575317382812
2019-03-29,20.69939422607422
2019-04-01,20.840848922729492
2019-04-02,20.887996673583984
2019-04-03,20.966583251953125
2019-04-04,21.092321395874023
2019-04-05,21.52454376220703
2019-04-08,21.288787841796875
2019-04-09,20.903715133666992
2019-04-10,20.99015998840332
2019-04-11,21.280925750732422
2019-04-12,21.351648330688477
2019-04-15,21.280925750732422
2019-04-16,21.07660484313965
