Date,CDSL.NS
2018-01-05,162.01792907714844
2018-01-08,161.3339385986328
2018-01-09,160.6043243408203
2018-01-10,164.79954528808594
2018-01-11,170.91000366210938
2018-01-12,168.81236267089844
2018-01-15,169.83837890625
2018-01-16,163.454345703125
2018-01-17,162.26873779296875
2018-01-18,159.69232177734375
2018-01-19,160.4219207763672
2018-01-22,162.3599395751953
2018-01-23,163.93316650390625
2018-01-24,159.236328125
2018-01-25,158.82589721679688
2018-01-29,154.90431213378906
2018-01-30,152.4190673828125
2018-01-31,152.1226806640625
2018-02-01,151.80348205566406
2018-02-02,145.12301635742188
2018-02-05,148.47463989257812
2018-02-06,142.15899658203125
2018-02-07,145.23699951171875
2018-02-08,148.67984008789062
2018-02-09,147.10662841796875
2018-02-12,147.9502410888672
2018-02-14,149.5690460205078
2018-02-15,147.15223693847656
2018-02-16,145.71583557128906
2018-02-19,145.46499633789062
2018-02-20,144.71263122558594
2018-02-21,141.65736389160156
2018-02-22,142.6833953857422
2018-02-23,145.28260803222656
2018-02-26,147.8590545654297
2018-02-27,146.650634765625
2018-02-28,145.64743041992188
2018-03-01,142.7746124267578
2018-03-05,141.72576904296875
2018-03-06,140.88218688964844
2018-03-07,137.32534790039062
2018-03-08,136.55015563964844
2018-03-09,134.65773010253906
2018-03-12,136.39056396484375
2018-03-13,136.34495544433594
2018-03-14,136.91494750976562
2018-03-15,136.641357421875
2018-03-16,135.79776000976562
2018-03-19,131.6481170654297
2018-03-20,129.23129272460938
2018-03-21,127.977294921875
2018-03-22,129.8925018310547
2018-03-23,129.48208618164062
2018-03-26,127.3616943359375
2018-03-27,131.37452697753906
2018-03-28,128.88929748535156
2018-04-02,136.29934692382812
2018-04-03,138.83018493652344
2018-04-04,135.54693603515625
2018-04-05,140.6085968017578
2018-04-06,138.8985595703125
2018-04-09,138.4881591796875
2018-04-10,137.53057861328125
2018-04-11,135.93455505371094
2018-04-12,134.5209503173828
2018-04-13,132.87933349609375
2018-04-16,132.01292419433594
2018-04-17,129.98370361328125
2018-04-18,130.439697265625
2018-04-19,131.05531311035156
2018-04-20,133.79132080078125
2018-04-23,134.81732177734375
2018-04-24,132.4917449951172
2018-04-25,130.80450439453125
2018-04-26,131.1465301513672
2018-04-27,133.9965362548828
2018-04-30,130.6221160888672
2018-05-02,129.9381103515625
2018-05-03,129.00328063964844
2018-05-04,127.86328887939453
2018-05-07,128.22811889648438
2018-05-08,127.86328887939453
2018-05-09,130.32569885253906
2018-05-10,129.91529846191406
2018-05-11,128.3876953125
2018-05-14,127.74928283691406
2018-05-15,127.81769561767578
2018-05-16,127.31608581542969
2018-05-17,131.19210815429688
2018-05-18,130.32569885253906
2018-05-21,124.35208129882812
2018-05-22,122.55084991455078
2018-05-23,121.34244537353516
2018-05-24,120.72683715820312
2018-05-25,121.6616439819336
2018-05-28,124.30645751953125
2018-05-29,123.57687377929688
2018-05-30,134.22454833984375
2018-05-31,132.78811645507812
2018-06-01,128.9576873779297
2018-06-04,125.78848266601562
2018-06-05,124.05567932128906
2018-06-06,126.92849731445312
2018-06-07,129.45928955078125
2018-06-08,128.68409729003906
2018-06-11,128.45608520507812
2018-06-12,131.00970458984375
2018-06-13,129.64170837402344
2018-06-14,130.39413452148438
2018-06-15,134.22454833984375
2018-06-18,134.54371643066406
2018-06-19,133.74574279785156
2018-06-20,132.7197265625
2018-06-21,130.7361297607422
2018-06-22,129.73291015625
2018-06-25,131.1465301513672
2018-06-26,130.39413452148438
2018-06-27,126.83727264404297
2018-06-28,124.46605682373047
2018-06-29,127.79490661621094
2018-07-02,122.824462890625
2018-07-03,122.89285278320312
2018-07-04,124.67127227783203
2018-07-05,121.79845428466797
2018-07-06,121.82124328613281
2018-07-09,123.94166564941406
2018-07-10,123.48564910888672
2018-07-11,123.4628677368164
2018-07-12,123.4400634765625
2018-07-13,121.91246795654297
2018-07-16,119.5412368774414
2018-07-17,121.06884002685547
2018-07-18,117.80842590332031
2018-07-19,115.98442077636719
2018-07-20,116.60000610351562
2018-07-23,119.35882568359375
2018-07-24,120.7496337890625
2018-07-25,120.02005004882812
2018-07-26,120.77243041992188
2018-07-27,124.37488555908203
2018-07-30,121.63884735107422
2018-07-31,119.99725341796875
2018-08-01,121.09163665771484
2018-08-02,121.73005676269531
2018-08-03,121.98085021972656
2018-08-06,124.07845306396484
2018-08-07,123.07527923583984
2018-08-08,122.68765258789062
2018-08-09,124.07369995117188
2018-08-10,124.37400817871094
2018-08-13,122.78005981445312
2018-08-14,122.68765258789062
2018-08-16,123.10347747802734
2018-08-17,123.51929473876953
2018-08-20,123.77338409423828
2018-08-21,123.86580657958984
2018-08-23,123.38068389892578
2018-08-24,123.26516723632812
2018-08-27,123.8426742553711
2018-08-28,124.02750396728516
2018-08-29,122.68765258789062
2018-08-30,120.40068054199219
2018-08-31,120.58550262451172
2018-09-03,121.78673553466797
2018-09-04,120.03106689453125
2018-09-05,118.73744201660156
2018-09-06,119.9617691040039
2018-09-07,119.6614761352539
2018-09-10,119.7076644897461
2018-09-11,119.63837432861328
2018-09-12,119.63837432861328
2018-09-14,120.4468994140625
2018-09-17,120.1927719116211
2018-09-18,120.1927719116211
2018-09-19,120.4468994140625
2018-09-21,119.38426208496094
2018-09-24,117.79031372070312
2018-09-25,115.43404388427734
2018-09-26,113.49359130859375
2018-09-27,109.95918273925781
2018-09-28,103.81440734863281
2018-10-01,101.57364654541016
2018-10-03,104.94633483886719
2018-10-04,108.1573257446289
2018-10-05,106.05517578125
2018-10-08,106.03207397460938
2018-10-09,106.28619384765625
2018-10-10,106.67887878417969
2018-10-11,107.85702514648438
2018-10-12,109.19686126708984
2018-10-15,111.25282287597656
2018-10-16,112.10755157470703
2018-10-17,110.58290100097656
2018-10-19,111.0218276977539
2018-10-22,111.18351745605469
2018-10-23,109.08136749267578
2018-10-24,110.7677001953125
2018-10-25,110.62910461425781
2018-10-26,110.37499237060547
2018-10-29,110.7677001953125
2018-10-30,112.2692642211914
2018-10-31,111.48383331298828
2018-11-01,111.36832427978516
2018-11-02,113.05467987060547
2018-11-05,115.91915130615234
2018-11-06,114.62551879882812
2018-11-07,115.17993927001953
2018-11-09,115.04132843017578
2018-11-12,113.70149993896484
2018-11-13,112.06134796142578
2018-11-14,111.27593231201172
2018-11-15,110.90631103515625
2018-11-16,110.39810180664062
2018-11-19,110.42119598388672
2018-11-20,110.05158996582031
2018-11-21,108.06492614746094
2018-11-22,107.5798110961914
2018-11-26,107.44120788574219
2018-11-27,106.95610046386719
2018-11-28,106.95610046386719
2018-11-29,109.6126708984375
2018-11-30,109.56647491455078
2018-12-03,109.70507049560547
2018-12-04,108.11114501953125
2018-12-05,106.6326904296875
2018-12-06,105.15425109863281
2018-12-07,102.72867584228516
2018-12-10,101.55055236816406
2018-12-11,101.29643249511719
2018-12-12,103.99921417236328
2018-12-13,104.66912841796875
2018-12-14,102.3359603881836
2018-12-17,102.01256561279297
2018-12-18,100.83442687988281
2018-12-19,108.61935424804688
2018-12-20,106.9329833984375
2018-12-21,103.99921417236328
2018-12-24,104.4381332397461
2018-12-26,103.79129791259766
2018-12-27,101.96634674072266
2018-12-28,101.78154754638672
2018-12-31,103.1906967163086
2019-01-01,104.94633483886719
2019-01-02,106.65579223632812
2019-01-03,106.42478942871094
2019-01-04,105.9627685546875
2019-01-07,106.12446594238281
2019-01-08,107.83392333984375
2019-01-09,106.74819946289062
2019-01-10,106.3554916381836
2019-01-11,106.30928802490234
2019-01-14,108.1804428100586
2019-01-15,107.0022964477539
2019-01-16,107.51050567626953
2019-01-17,107.88011169433594
2019-01-18,107.67222595214844
2019-01-21,106.90989685058594
2019-01-22,107.0254135131836
2019-01-23,105.870361328125
2019-01-24,106.42478942871094
2019-01-25,107.67222595214844
2019-01-28,104.4381332397461
2019-01-29,100.94992065429688
2019-01-30,100.6958236694336
2019-01-31,100.71892547607422
2019-02-01,100.18760681152344
2019-02-04,98.96326446533203
2019-02-05,95.91398620605469
2019-02-06,96.30669403076172
2019-02-07,100.99613952636719
2019-02-08,98.1778335571289
2019-02-11,97.16142272949219
2019-02-12,97.50791931152344
2019-02-14,97.1152114868164
2019-02-15,97.16142272949219
2019-02-18,96.88421630859375
2019-02-19,96.63009643554688
2019-02-20,97.39242553710938
2019-02-21,96.88421630859375
2019-02-22,97.06901550292969
2019-02-25,100.85752868652344
2019-02-26,100.62651062011719
2019-02-27,100.09519958496094
2019-02-28,101.06543731689453
2019-03-01,101.87396240234375
2019-03-05,105.870361328125
2019-03-06,110.42119598388672
2019-03-07,107.85702514648438
2019-03-08,107.53362274169922
2019-03-11,109.10446166992188
2019-03-12,109.54337310791016
2019-03-13,109.6126708984375
2019-03-14,108.91966247558594
2019-03-15,105.29283905029297
2019-03-18,104.1378173828125
2019-03-19,105.54694366455078
2019-03-20,104.69224548339844
2019-03-22,104.7384262084961
2019-03-25,103.95301818847656
2019-03-26,106.47099304199219
2019-03-27,109.03515625
2019-03-28,111.78413391113281
2019-04-01,111.20661926269531
2019-04-02,110.05158996582031
2019-04-03,110.19020080566406
2019-04-04,107.25640106201172
2019-04-05,107.34881591796875
2019-04-08,107.64911651611328
2019-04-09,109.05826568603516
2019-04-10,108.50385284423828
2019-04-11,107.27951049804688
2019-04-12,107.94942474365234
2019-04-15,108.59624481201172
2019-04-16,107.78772735595703
2019-04-18,108.29592895507812
2019-04-22,108.0880355834961
2019-04-23,108.80415344238281
2019-04-24,107.4181137084961
2019-04-25,107.32571411132812
2019-04-26,107.5798110961914
2019-04-30,107.90323638916016
2019-05-02,106.5633773803711
2019-05-03,107.07159423828125
2019-05-06,106.54029083251953
2019-05-07,106.58649444580078
2019-05-08,104.25332641601562
2019-05-09,104.20711517333984
2019-05-10,104.3457260131836
2019-05-13,105.33905792236328
2019-05-14,103.86060333251953
2019-05-15,104.27642822265625
2019-05-16,103.32929229736328
2019-05-17,103.4678955078125
2019-05-20,103.81440734863281
2019-05-21,103.23689270019531
2019-05-22,102.79798126220703
2019-05-23,100.48790740966797
2019-05-24,106.65579223632812
2019-05-27,106.19377899169922
2019-05-28,105.7548599243164
2019-05-29,104.78463745117188
2019-05-30,105.24665832519531
2019-05-31,105.26976013183594
2019-06-03,104.36882019042969
2019-06-04,106.26306915283203
2019-06-06,105.89347076416016
2019-06-07,105.82415771484375
2019-06-10,105.4776611328125
2019-06-11,105.17733764648438
2019-06-12,104.7384262084961
2019-06-13,103.9299087524414
2019-06-14,103.86060333251953
2019-06-17,103.0751953125
2019-06-18,101.55055236816406
2019-06-19,101.31954193115234
2019-06-20,101.89704895019531
2019-06-21,101.80465698242188
2019-06-24,101.87396240234375
2019-06-25,101.4350357055664
2019-06-26,101.4350357055664
2019-06-27,101.52743530273438
2019-06-28,101.78154754638672
2019-07-01,101.18093872070312
2019-07-02,100.39552307128906
2019-07-03,100.81131744384766
2019-07-04,100.81131744384766
2019-07-05,98.87086486816406
2019-07-08,98.43196105957031
2019-07-09,96.8611068725586
2019-07-10,95.590576171875
2019-07-11,95.63677215576172
2019-07-12,96.21427917480469
2019-07-15,97.13831329345703
2019-07-16,97.48483276367188
2019-07-17,95.61366271972656
2019-07-18,94.27384185791016
2019-07-19,92.0561752319336
2019-07-22,90.00021362304688
2019-07-23,89.97711181640625
2019-07-24,90.90113830566406
2019-07-25,90.55462646484375
2019-07-26,89.83850860595703
2019-07-29,89.67681121826172
2019-07-30,88.84516906738281
2019-07-31,88.26764678955078
2019-08-01,89.09928894042969
2019-08-02,88.2214584350586
2019-08-05,85.88829040527344
2019-08-06,88.03665924072266
2019-08-07,87.80565643310547
2019-08-08,88.08285522460938
2019-08-09,87.87494659423828
2019-08-13,86.97402954101562
2019-08-14,87.71324157714844
2019-08-16,88.08285522460938
2019-08-19,87.57463073730469
2019-08-20,86.53511047363281
2019-08-21,87.22813415527344
2019-08-22,87.15882110595703
2019-08-23,87.13573455810547
2019-08-26,88.66036224365234
2019-08-27,89.42269134521484
2019-08-28,88.93758392333984
2019-08-29,89.35338592529297
2019-08-30,90.25432586669922
2019-09-03,88.93758392333984
2019-09-04,88.6834716796875
2019-09-05,88.49867248535156
2019-09-06,90.881591796875
2019-09-09,93.85435485839844
2019-09-11,97.91241455078125
2019-09-12,97.06304931640625
2019-09-13,97.88880920410156
2019-09-16,98.17193603515625
2019-09-17,96.75634002685547
2019-09-18,94.11387634277344
2019-09-19,92.72187805175781
2019-09-20,96.04853057861328
2019-09-23,101.89968872070312
2019-09-24,99.21004486083984
2019-09-25,97.08663940429688
2019-09-26,99.16285705566406
2019-09-27,97.84162139892578
2019-09-30,96.56758880615234
2019-10-01,95.55307006835938
2019-10-03,96.7799301147461
2019-10-04,94.98683166503906
2019-10-07,98.07756042480469
2019-10-09,96.99227142333984
2019-10-10,96.63837432861328
2019-10-11,95.88337707519531
2019-10-14,97.4641342163086
2019-10-15,97.11023712158203
2019-10-16,97.51132202148438
2019-10-17,98.76177215576172
2019-10-18,98.62020874023438
2019-10-22,96.96867370605469
2019-10-23,98.78536987304688
2019-10-24,97.39334869384766
2019-10-25,98.24271392822266
2019-10-27,100.1773681640625
2019-10-29,98.07756042480469
2019-10-30,106.09930419921875
2019-10-31,109.7090835571289
2019-11-01,110.5584487915039
2019-11-04,111.31343841552734
2019-11-05,108.83612060546875
2019-11-06,105.08478546142578
2019-11-07,110.53485870361328
2019-11-08,107.46771240234375
2019-11-11,108.71817016601562
2019-11-13,108.12832641601562
2019-11-14,105.24994659423828
2019-11-15,104.56574249267578
2019-11-18,106.8306884765625
2019-11-19,105.98133087158203
2019-11-20,108.74176025390625
2019-11-21,109.94501495361328
2019-11-22,109.33158874511719
2019-11-25,108.694580078125
2019-11-26,105.79258728027344
2019-11-27,105.36790466308594
2019-11-28,106.50039672851562
2019-11-29,107.32615661621094
2019-12-02,106.40601348876953
2019-12-03,106.50039672851562
2019-12-04,104.89604949951172
2019-12-05,105.22634887695312
2019-12-06,103.66918182373047
2019-12-09,103.3388900756836
2019-12-10,103.22091674804688
2019-12-11,102.4659194946289
2019-12-12,102.65467071533203
2019-12-13,102.86701202392578
2019-12-16,102.93778991699219
2019-12-17,104.82526397705078
2019-12-18,106.66553497314453
2019-12-19,106.0521240234375
2019-12-20,107.63287353515625
2019-12-23,106.42960357666016
2019-12-24,105.98133087158203
2019-12-26,106.19367218017578
2019-12-27,105.6510238647461
2019-12-30,105.48587036132812
2019-12-31,105.08478546142578
2020-01-01,104.66011047363281
2020-01-02,119.14642333984375
2020-01-03,117.1174087524414
2020-01-06,113.34245300292969
2020-01-07,113.57839965820312
2020-01-08,113.86151123046875
2020-01-09,118.41502380371094
2020-01-10,124.95037841796875
2020-01-13,125.11553192138672
2020-01-14,127.80517578125
2020-01-15,131.20262145996094
2020-01-16,129.50392150878906
2020-01-17,128.84329223632812
2020-01-20,129.00845336914062
2020-01-21,132.83056640625
2020-01-22,132.7362060546875
2020-01-23,131.39138793945312
2020-01-24,126.53115844726562
2020-01-27,126.62552642822266
2020-01-28,128.20628356933594
2020-01-29,127.66362762451172
2020-01-30,126.36601257324219
2020-01-31,125.20992279052734
2020-02-03,120.06656646728516
2020-02-04,123.86510467529297
2020-02-05,130.82513427734375
2020-02-06,134.01025390625
2020-02-07,136.5819091796875
2020-02-10,134.12818908691406
2020-02-11,137.95034790039062
2020-02-12,138.09188842773438
2020-02-13,134.43492126464844
2020-02-14,130.94308471679688
2020-02-17,129.95217895507812
2020-02-18,129.59829711914062
2020-02-19,133.6563262939453
2020-02-20,135.87413024902344
2020-02-24,136.51112365722656
2020-02-25,134.60006713867188
2020-02-26,133.9866485595703
2020-02-27,134.81243896484375
2020-02-28,125.04476165771484
2020-03-02,119.3587646484375
2020-03-03,119.38235473632812
2020-03-04,119.59469604492188
2020-03-05,120.93952178955078
2020-03-06,117.96675872802734
2020-03-09,112.79981231689453
2020-03-11,112.75263977050781
2020-03-12,105.1319808959961
2020-03-13,106.02851104736328
2020-03-16,101.9468765258789
2020-03-17,100.27173614501953
2020-03-18,97.86521911621094
2020-03-19,97.7708511352539
2020-03-20,99.5167465209961
2020-03-23,87.62570190429688
2020-03-24,89.9378662109375
2020-03-25,90.69284057617188
2020-03-26,97.13384246826172
2020-03-27,97.7708511352539
2020-03-30,97.98318481445312
2020-03-31,101.16828918457031
2020-04-01,102.25357818603516
2020-04-03,99.04489135742188
2020-04-07,101.0267333984375
2020-04-08,102.44232940673828
2020-04-09,104.21184539794922
2020-04-13,104.14105224609375
2020-04-15,102.77264404296875
2020-04-16,106.87787628173828
2020-04-17,108.93050384521484
2020-04-20,107.72725677490234
2020-04-21,101.87609100341797
2020-04-22,103.36247253417969
2020-04-23,103.3388900756836
2020-04-24,102.7254638671875
2020-04-27,104.8488540649414
2020-04-28,104.56574249267578
2020-04-29,109.19003295898438
2020-04-30,106.31165313720703
2020-05-04,102.1356201171875
2020-05-05,100.97954559326172
2020-05-06,102.70187377929688
2020-05-07,101.92327880859375
2020-05-08,102.70187377929688
2020-05-11,102.34795379638672
2020-05-12,102.44232940673828
2020-05-13,107.39694213867188
2020-05-14,104.91963195800781
2020-05-15,105.2735366821289
2020-05-18,103.05575561523438
2020-05-19,106.12289428710938
2020-05-20,114.45134735107422
2020-05-21,113.0357437133789
2020-05-22,111.05390167236328
2020-05-26,113.36605834960938
2020-05-27,116.38600158691406
2020-05-28,115.25352478027344
2020-05-29,116.59835052490234
2020-06-01,118.20269012451172
2020-06-02,120.84514617919922
2020-06-03,124.71443939208984
2020-06-04,124.73805236816406
2020-06-05,123.62915802001953
2020-06-08,124.90321350097656
2020-06-09,123.69994354248047
2020-06-10,122.54386901855469
2020-06-11,120.82154083251953
2020-06-12,122.04839324951172
2020-06-15,122.77980041503906
2020-06-16,129.76344299316406
2020-06-17,126.55474090576172
2020-06-18,125.9885025024414
2020-06-19,125.8233413696289
2020-06-22,126.08287811279297
2020-06-23,134.71803283691406
2020-06-24,129.50392150878906
2020-06-25,132.31149291992188
2020-06-26,129.59829711914062
2020-06-29,129.71624755859375
2020-06-30,127.73442077636719
2020-07-01,130.353271484375
2020-07-02,129.69265747070312
2020-07-03,133.8450927734375
2020-07-06,134.71803283691406
2020-07-07,141.0410614013672
2020-07-08,140.52200317382812
2020-07-09,140.56918334960938
2020-07-10,137.36050415039062
2020-07-13,135.56739807128906
2020-07-14,140.333251953125
2020-07-15,138.6817169189453
2020-07-16,136.48753356933594
2020-07-17,140.97027587890625
2020-07-20,148.5201416015625
2020-07-21,149.98294067382812
2020-07-22,147.24612426757812
2020-07-23,154.0174102783203
2020-07-24,152.4602508544922
2020-07-27,165.4129638671875
2020-07-28,169.73057556152344
2020-07-29,165.7432861328125
2020-07-30,164.13894653320312
2020-07-31,164.72879028320312
2020-08-03,159.7269744873047
2020-08-04,165.3422088623047
2020-08-05,167.15890502929688
2020-08-06,165.76687622070312
2020-08-07,168.71604919433594
2020-08-10,171.1461944580078
2020-08-11,167.9846649169922
2020-08-12,169.58900451660156
2020-08-13,170.79229736328125
2020-08-14,172.06629943847656
2020-08-17,173.76502990722656
2020-08-18,171.94833374023438
2020-08-19,178.1533966064453
2020-08-20,175.44015502929688
2020-08-21,178.41293334960938
2020-08-24,179.45101928710938
2020-08-25,180.064453125
2020-08-26,188.65243530273438
2020-08-27,197.83026123046875
2020-08-28,200.8266143798828
2020-08-31,191.88475036621094
2020-09-01,192.94642639160156
2020-09-02,228.05332946777344
2020-09-03,217.9553985595703
2020-09-04,219.37098693847656
2020-09-07,220.89572143554688
2020-09-08,210.57994079589844
2020-09-09,214.3679656982422
2020-09-10,215.24945068359375
2020-09-11,212.43821716308594
2020-09-14,225.0410614013672
2020-09-15,231.5211944580078
2020-09-16,232.2835693359375
2020-09-17,227.13760375976562
2020-09-18,223.54017639160156
2020-09-21,210.15110778808594
2020-09-22,208.72166442871094
2020-09-23,228.51939392089844
2020-09-24,218.94216918945312
2020-09-25,225.89874267578125
2020-09-28,235.14244079589844
2020-09-29,231.54502868652344
2020-09-30,229.9250030517578
2020-10-01,231.0685577392578
2020-10-05,229.9250030517578
2020-10-06,228.28115844726562
2020-10-07,226.13697814941406
2020-10-08,221.4913330078125
2020-10-09,221.4198455810547
2020-10-12,229.8773651123047
2020-10-13,227.8284912109375
2020-10-14,223.3257598876953
2020-10-15,217.1077117919922
2020-10-16,216.05946350097656
2020-10-19,212.29527282714844
2020-10-20,215.4162139892578
2020-10-21,222.2060546875
2020-10-22,219.5854034423828
2020-10-23,219.34718322753906
2020-10-26,219.8712921142578
2020-10-27,224.540771484375
2020-10-28,220.60984802246094
2020-10-29,221.2769012451172
2020-10-30,230.2108917236328
2020-11-02,222.39663696289062
2020-11-03,220.65748596191406
2020-11-04,219.7283477783203
2020-11-05,222.70632934570312
2020-11-06,221.25308227539062
2020-11-09,226.51815795898438
2020-11-10,222.99221801757812
2020-11-11,225.85108947753906
2020-11-12,228.4002685546875
2020-11-13,236.28599548339844
2020-11-14,237.62013244628906
2020-11-17,241.19374084472656
2020-11-18,238.33485412597656
2020-11-19,228.94821166992188
2020-11-20,232.78387451171875
2020-11-23,233.6653594970703
2020-11-24,232.3312225341797
2020-11-25,226.0417022705078
2020-11-26,224.6122589111328
2020-11-27,233.3318328857422
2020-12-01,235.52362060546875
2020-12-02,237.9536590576172
2020-12-03,250.65182495117188
2020-12-04,260.6578674316406
2020-12-07,251.41421508789062
2020-12-08,249.4130096435547
2020-12-09,250.4612579345703
2020-12-10,250.48507690429688
2020-12-11,249.19857788085938
2020-12-14,246.69705200195312
2020-12-15,245.05320739746094
2020-12-16,246.31588745117188
2020-12-17,250.2944793701172
2020-12-18,247.19737243652344
2020-12-21,237.14364624023438
2020-12-22,238.3586883544922
2020-12-23,245.21998596191406
2020-12-24,246.7447052001953
2020-12-28,250.1515350341797
2020-12-29,248.12649536132812
2020-12-30,250.0562286376953
2020-12-31,254.0110321044922
2021-01-01,253.29627990722656
2021-01-04,250.7471466064453
2021-01-05,251.41421508789062
2021-01-06,248.84121704101562
2021-01-07,257.39404296875
2021-01-08,256.60784912109375
2021-01-11,252.65304565429688
2021-01-12,253.70130920410156
2021-01-13,252.31951904296875
2021-01-14,251.41421508789062
2021-01-15,245.91082763671875
2021-01-18,240.93165588378906
2021-01-19,249.1270751953125
2021-01-20,247.4594268798828
2021-01-21,245.791748046875
2021-01-22,240.8125457763672
2021-01-25,232.47415161132812
2021-01-27,233.3318328857422
2021-01-28,230.92559814453125
2021-01-29,229.9964599609375
2021-02-01,232.83151245117188
2021-02-02,240.57431030273438
2021-02-03,247.41180419921875
2021-02-04,251.03298950195312
2021-02-05,242.95669555664062
2021-02-08,247.53089904785156
2021-02-09,244.17172241210938
2021-02-10,248.4838409423828
2021-02-11,247.0305938720703
2021-02-12,256.36956787109375
2021-02-15,270.6163330078125
2021-02-16,264.5650329589844
2021-02-17,267.4715270996094
2021-02-18,264.1361999511719
2021-02-19,272.1171875
2021-02-22,281.5753173828125
2021-02-23,288.3890075683594
2021-02-24,295.0358581542969
2021-02-25,295.1549987792969
2021-02-26,297.3705749511719
2021-03-01,299.0382385253906
2021-03-02,292.4867248535156
2021-03-03,294.70233154296875
2021-03-04,294.916748046875
2021-03-05,285.83984375
2021-03-08,285.5301208496094
2021-03-09,280.7652893066406
2021-03-10,281.0511779785156
2021-03-12,279.5740966796875
2021-03-15,289.48486328125
2021-03-16,301.8018493652344
2021-03-17,293.3205261230469
2021-03-18,287.4122314453125
2021-03-19,290.41400146484375
2021-03-22,290.41400146484375
2021-03-23,303.8507385253906
2021-03-24,302.1830749511719
2021-03-25,298.9906311035156
2021-03-26,307.2337341308594
2021-03-30,311.3314514160156
2021-03-31,312.5940856933594
2021-04-01,312.403564453125
2021-04-05,310.902587890625
2021-04-06,343.0887756347656
2021-04-07,354.50048828125
2021-04-08,360.59942626953125
2021-04-09,357.76434326171875
2021-04-12,336.4657287597656
2021-04-13,338.39544677734375
