Date,STX
2016-04-20,16.534584045410156
2016-04-21,16.380002975463867
2016-04-22,16.30913734436035
2016-04-25,16.933937072753906
2016-04-26,17.39126205444336
2016-04-27,17.61026382446289
2016-04-28,17.32685661315918
2016-04-29,14.022513389587402
2016-05-02,13.191596984863281
2016-05-03,12.521708488464355
2016-05-04,12.979032516479492
2016-05-05,12.888861656188965
2016-05-06,12.682685852050781
2016-05-09,12.543031692504883
2016-05-10,12.80240249633789
2016-05-11,12.44991683959961
2016-05-12,12.496474266052246
2016-05-13,12.695989608764648
2016-05-16,12.742546081542969
2016-05-17,13.061774253845215
2016-05-18,13.460803985595703
2016-05-19,13.647027969360352
2016-05-20,13.573870658874512
2016-05-23,13.833243370056152
2016-05-24,13.886443138122559
2016-05-25,14.285483360290527
2016-05-26,14.332037925720215
2016-05-27,14.405193328857422
2016-05-31,15.003751754760742
2016-06-01,15.303023338317871
2016-06-02,15.795167922973633
2016-06-03,15.722016334533691
2016-06-06,15.88828182220459
2016-06-07,16.39372444152832
2016-06-08,16.127700805664062
2016-06-09,16.054540634155273
2016-06-10,15.389484405517578
2016-06-13,15.0835542678833
2016-06-14,15.136759757995605
2016-06-15,15.110159873962402
2016-06-16,15.090204238891602
2016-06-17,15.4426851272583
2016-06-20,15.582353591918945
2016-06-21,15.868325233459473
2016-06-22,15.874979019165039
2016-06-23,16.280662536621094
2016-06-24,15.402782440185547
2016-06-27,13.87979793548584
2016-06-28,14.983795166015625
2016-06-29,15.928184509277344
2016-06-30,16.200855255126953
2016-07-01,15.98138427734375
2016-07-05,15.402782440185547
2016-07-06,15.642202377319336
2016-07-07,15.781868934631348
2016-07-08,15.968084335327148
2016-07-11,16.02129364013672
2016-07-12,19.51950454711914
2016-07-13,19.838733673095703
2016-07-14,19.41309356689453
2016-07-15,19.220230102539062
2016-07-18,20.051551818847656
2016-07-19,19.94514274597168
2016-07-20,20.284324645996094
2016-07-21,20.763168334960938
2016-07-22,21.002586364746094
2016-07-25,20.90947914123535
2016-07-26,21.581192016601562
2016-07-27,21.315166473388672
2016-07-28,21.68094825744629
2016-07-29,21.301864624023438
2016-08-01,21.56788444519043
2016-08-02,20.384084701538086
2016-08-03,20.437286376953125
2016-08-04,20.789770126342773
2016-08-05,21.368375778198242
2016-08-08,21.68759536743164
2016-08-09,21.60779571533203
2016-08-10,20.86957550048828
2016-08-11,21.11564826965332
2016-08-12,20.982637405395508
2016-08-15,21.281911849975586
2016-08-16,21.587839126586914
2016-08-17,21.135601043701172
2016-08-18,21.328466415405273
2016-08-19,21.501380920410156
2016-08-22,21.195453643798828
2016-08-23,21.361717224121094
2016-08-24,21.002586364746094
2016-08-25,21.315166473388672
2016-08-26,22.166444778442383
2016-08-29,22.432470321655273
2016-08-30,22.55883026123047
2016-08-31,22.43912124633789
2016-09-01,22.41916275024414
2016-09-02,22.55883026123047
2016-09-06,22.92460823059082
2016-09-07,24.28133773803711
2016-09-08,24.14832305908203
2016-09-09,24.002010345458984
2016-09-12,24.307933807373047
2016-09-13,24.03525733947754
2016-09-14,23.988704681396484
2016-09-15,24.241430282592773
2016-09-16,24.208181381225586
2016-09-19,24.329998016357422
2016-09-20,24.045753479003906
2016-09-21,24.8308048248291
2016-09-22,24.634550094604492
2016-09-23,24.67514991760254
2016-09-26,25.17596435546875
2016-09-27,26.001623153686523
2016-09-28,25.859506607055664
2016-09-29,25.575260162353516
2016-09-30,26.089611053466797
2016-10-03,25.994857788085938
2016-10-04,25.879817962646484
2016-10-05,26.082828521728516
2016-10-06,25.58879852294922
2016-10-07,25.642942428588867
2016-10-10,25.69707679748535
2016-10-11,23.754732131958008
2016-10-12,23.84271812438965
2016-10-13,23.808887481689453
2016-10-14,23.795351028442383
2016-10-17,23.69382667541504
2016-10-18,23.91716194152832
2016-10-19,23.22686004638672
2016-10-20,23.67353057861328
2016-10-21,23.34868049621582
2016-10-24,23.362211227416992
2016-10-25,23.193016052246094
2016-10-26,23.578781127929688
2016-10-27,23.17271614074707
2016-10-28,23.111801147460938
2016-10-31,23.220083236694336
2016-11-01,22.814022064208984
2016-11-02,22.096641540527344
2016-11-03,22.387659072875977
2016-11-04,22.333513259887695
2016-11-07,23.450199127197266
2016-11-08,23.34190559387207
2016-11-09,23.524635314941406
2016-11-10,24.47888946533203
2016-11-11,25.209802627563477
2016-11-14,25.717378616333008
2016-11-15,26.06253433227539
2016-11-16,25.893333435058594
2016-11-17,26.549808502197266
2016-11-18,26.590417861938477
2016-11-21,26.94910430908203
2016-11-22,26.36707878112793
2016-11-23,26.27233123779297
2016-11-25,26.441532135009766
2016-11-28,26.644559860229492
2016-11-29,26.732540130615234
2016-11-30,27.13859748840332
2016-12-01,25.791831970214844
2016-12-02,26.306177139282227
2016-12-05,26.50244140625
2016-12-06,26.49567222595215
2016-12-07,27.253658294677734
2016-12-08,26.549808502197266
2016-12-09,26.651325225830078
2016-12-12,26.509206771850586
2016-12-13,27.63941192626953
2016-12-14,27.20628547668457
2016-12-15,27.476991653442383
2016-12-16,26.461822509765625
2016-12-19,26.626907348632812
2016-12-20,26.661314010620117
2016-12-21,26.76448631286621
2016-12-22,26.840147018432617
2016-12-23,26.902061462402344
2016-12-27,27.08777618408203
2016-12-28,26.681949615478516
2016-12-29,26.152294158935547
2016-12-30,26.25547218322754
2017-01-03,27.252864837646484
2017-01-04,26.908926010131836
2017-01-05,26.860782623291016
2017-01-06,26.475595474243164
2017-01-09,26.172929763793945
2017-01-10,25.884033203125
2017-01-11,25.361251831054688
2017-01-12,25.278718948364258
2017-01-13,25.38189125061035
2017-01-17,25.46443748474121
2017-01-18,25.61577033996582
2017-01-19,24.9966983795166
2017-01-20,25.086116790771484
2017-01-23,25.017332077026367
2017-01-24,25.753337860107422
2017-01-25,29.350828170776367
2017-01-26,30.196887969970703
2017-01-27,30.609596252441406
2017-01-30,30.884746551513672
2017-01-31,31.05671501159668
2017-02-01,30.802204132080078
2017-02-02,31.139253616333008
2017-02-03,31.84086799621582
2017-02-06,31.25619125366211
2017-02-07,31.710168838500977
2017-02-08,31.50381088256836
2017-02-09,31.895896911621094
2017-02-10,31.95780372619629
2017-02-13,32.87953186035156
2017-02-14,32.91392517089844
2017-02-15,33.120277404785156
2017-02-16,32.7213249206543
2017-02-17,32.42555618286133
2017-02-21,32.625030517578125
2017-02-22,32.569984436035156
2017-02-23,32.59751510620117
2017-02-24,32.84513473510742
2017-02-27,32.80386734008789
2017-02-28,33.147796630859375
2017-03-01,34.03513717651367
2017-03-02,33.649925231933594
2017-03-03,33.67744445800781
2017-03-06,33.3679084777832
2017-03-07,33.209693908691406
2017-03-08,33.0927619934082
2017-03-09,32.109134674072266
2017-03-10,32.5218391418457
2017-03-13,32.7213249206543
2017-03-14,32.12287521362305
2017-03-15,32.370521545410156
2017-03-16,32.487457275390625
2017-03-17,32.23982238769531
2017-03-20,32.128273010253906
2017-03-21,31.03362274169922
2017-03-22,31.38222885131836
2017-03-23,31.465892791748047
2017-03-24,31.542600631713867
2017-03-27,31.312511444091797
2017-03-28,31.570486068725586
2017-03-29,31.842405319213867
2017-03-30,32.85338592529297
2017-03-31,32.0236701965332
2017-04-03,31.584430694580078
2017-04-04,32.051570892333984
2017-04-05,32.07249450683594
2017-04-06,32.246795654296875
2017-04-07,32.665122985839844
2017-04-10,33.18806076049805
2017-04-11,34.2269287109375
2017-04-12,33.70401382446289
2017-04-13,33.585472106933594
2017-04-17,33.80858612060547
2017-04-18,33.843448638916016
2017-04-19,33.857398986816406
2017-04-20,33.85042190551758
2017-04-21,33.64822006225586
2017-04-24,34.45701599121094
2017-04-25,35.21699142456055
2017-04-26,29.29055404663086
2017-04-27,29.492746353149414
2017-04-28,29.37421417236328
2017-05-01,29.409080505371094
2017-05-02,29.59035301208496
2017-05-03,29.639156341552734
2017-05-04,29.687976837158203
2017-05-05,30.364286422729492
2017-05-08,29.890167236328125
2017-05-09,29.862272262573242
2017-05-10,30.05750274658203
2017-05-11,29.618244171142578
2017-05-12,30.008697509765625
2017-05-15,30.315475463867188
2017-05-16,30.678037643432617
2017-05-17,29.3951358795166
2017-05-18,29.457876205444336
2017-05-19,29.639156341552734
2017-05-22,29.820446014404297
2017-05-23,29.722837448120117
2017-05-24,29.79255485534668
2017-05-25,30.05750274658203
2017-05-26,29.65311050415039
2017-05-30,30.148136138916016
2017-05-31,30.378219604492188
2017-06-01,29.897138595581055
2017-06-02,30.13419532775879
2017-06-05,29.339357376098633
2017-06-06,29.206886291503906
2017-06-07,29.24174690246582
2017-06-08,29.820446014404297
2017-06-09,29.541549682617188
2017-06-12,28.96285629272461
2017-06-13,29.304489135742188
2017-06-14,28.781572341918945
2017-06-15,28.948909759521484
2017-06-16,29.304489135742188
2017-06-19,29.608863830566406
2017-06-20,29.04966926574707
2017-06-21,29.48853302001953
2017-06-22,29.736276626586914
2017-06-23,30.203449249267578
2017-06-26,30.0052547454834
2017-06-27,27.966678619384766
2017-06-28,28.44093132019043
2017-06-29,27.541976928710938
2017-06-30,27.428722381591797
2017-07-03,27.315471649169922
2017-07-05,27.61983871459961
2017-07-06,26.39527702331543
2017-07-07,27.039417266845703
2017-07-10,27.173898696899414
2017-07-11,27.407493591308594
2017-07-12,28.101167678833008
2017-07-13,27.124353408813477
2017-07-14,27.959598541259766
2017-07-17,27.655229568481445
2017-07-18,27.485349655151367
2017-07-19,27.77556037902832
2017-07-20,27.902969360351562
2017-07-21,28.0162296295166
2017-07-24,28.143638610839844
2017-07-25,23.50022315979004
2017-07-26,22.8914794921875
2017-07-27,23.047204971313477
2017-07-28,23.082599639892578
2017-07-31,23.330337524414062
2017-08-01,23.62055778503418
2017-08-02,23.655948638916016
2017-08-03,23.76211929321289
2017-08-04,23.66302490234375
2017-08-07,23.698413848876953
2017-08-08,23.35157585144043
2017-08-09,23.075519561767578
2017-08-10,22.332292556762695
2017-08-11,22.856094360351562
2017-08-14,23.040128707885742
2017-08-15,22.849008560180664
2017-08-16,22.99057960510254
2017-08-17,22.303974151611328
2017-08-18,22.20488166809082
2017-08-21,22.26858139038086
2017-08-22,22.856094360351562
2017-08-23,21.950057983398438
2017-08-24,21.957138061523438
2017-08-25,22.119937896728516
2017-08-28,22.289819717407227
2017-08-29,22.261507034301758
2017-08-30,22.296899795532227
2017-08-31,22.318132400512695
2017-09-01,22.509248733520508
2017-09-05,23.18169593811035
2017-09-06,23.210010528564453
2017-09-07,22.8914794921875
2017-09-08,22.64373779296875
2017-09-11,21.90758514404297
2017-09-12,22.572954177856445
2017-09-13,23.202930450439453
2017-09-14,23.11090850830078
2017-09-15,23.74796485900879
2017-09-18,23.726726531982422
2017-09-19,23.21453857421875
2017-09-20,23.35881996154785
2017-09-21,23.604093551635742
2017-09-22,24.2172794342041
2017-09-25,23.921504974365234
2017-09-26,23.712297439575195
2017-09-27,23.935932159423828
2017-09-28,23.79165267944336
2017-09-29,23.92871856689453
2017-10-02,24.671764373779297
2017-10-03,24.56355094909668
2017-10-04,24.513051986694336
2017-10-05,24.599618911743164
2017-10-06,24.37598991394043
2017-10-09,24.41927146911621
2017-10-10,24.347129821777344
2017-10-11,24.166776657104492
2017-10-12,24.25334930419922
2017-10-13,24.8160400390625
2017-10-16,24.880964279174805
2017-10-17,24.498624801635742
2017-10-18,24.715038299560547
2017-10-19,24.77275276184082
2017-10-20,25.205589294433594
2017-10-23,28.38694953918457
2017-10-24,28.01904296875
2017-10-25,27.52127456665039
2017-10-26,27.54292869567871
2017-10-27,26.619525909423828
2017-10-30,26.460819244384766
2017-10-31,26.670028686523438
2017-11-01,26.662817001342773
2017-11-02,26.525747299194336
2017-11-03,26.208335876464844
2017-11-06,27.023513793945312
2017-11-07,26.778244018554688
2017-11-08,27.203861236572266
2017-11-09,26.98744010925293
2017-11-10,27.40584945678711
2017-11-13,27.167797088623047
2017-11-14,27.04515838623047
2017-11-15,27.2760009765625
2017-11-16,28.221025466918945
2017-11-17,28.43744659423828
2017-11-20,28.747657775878906
2017-11-21,28.956851959228516
2017-11-22,29.09391975402832
2017-11-24,29.065067291259766
2017-11-27,28.192176818847656
2017-11-28,28.841432571411133
2017-11-29,27.954116821289062
2017-11-30,27.81705093383789
2017-12-01,28.213825225830078
2017-12-04,28.278751373291016
2017-12-05,28.228242874145508
2017-12-06,28.26432228088379
2017-12-07,28.55287742614746
2017-12-08,29.2093448638916
2017-12-11,29.194910049438477
2017-12-12,30.385221481323242
2017-12-13,30.35636329650879
2017-12-14,30.255367279052734
2017-12-15,30.31308364868164
2017-12-18,31.01284408569336
2017-12-19,30.881059646606445
2017-12-20,30.405168533325195
2017-12-21,30.719989776611328
2017-12-22,30.873733520507812
2017-12-26,30.851762771606445
2017-12-27,30.829803466796875
2017-12-28,30.763916015625
2017-12-29,30.632137298583984
2018-01-02,31.430143356323242
2018-01-03,31.3715763092041
2018-01-04,31.217830657958984
2018-01-05,31.437475204467773
2018-01-08,33.67776870727539
2018-01-09,33.96330261230469
2018-01-10,34.461143493652344
2018-01-11,35.8814582824707
2018-01-12,37.52874755859375
2018-01-16,37.71177673339844
2018-01-17,38.17301940917969
2018-01-18,38.077842712402344
2018-01-19,38.52444839477539
2018-01-22,38.9197883605957
2018-01-23,39.578712463378906
2018-01-24,38.78069305419922
2018-01-25,38.92710876464844
2018-01-26,40.22297668457031
2018-01-29,40.347434997558594
2018-01-30,40.25225830078125
2018-01-31,40.41332244873047
2018-02-01,39.85691452026367
2018-02-02,37.902137756347656
2018-02-05,36.350032806396484
2018-02-06,35.63987350463867
2018-02-07,36.27682113647461
2018-02-08,34.73202896118164
2018-02-09,35.01023483276367
2018-02-12,35.99861145019531
2018-02-13,36.33538818359375
2018-02-14,37.609283447265625
2018-02-15,37.71910858154297
2018-02-16,37.64590072631836
2018-02-20,38.158382415771484
2018-02-21,37.66053771972656
2018-02-22,37.60196304321289
2018-02-23,39.01496124267578
2018-02-26,39.20531463623047
2018-02-27,38.70746994018555
2018-02-28,39.09550857543945
2018-03-01,39.53477478027344
2018-03-02,39.62263107299805
2018-03-05,40.36940002441406
2018-03-06,41.16741943359375
2018-03-07,41.218666076660156
2018-03-08,43.1075439453125
2018-03-09,44.0666389465332
2018-03-12,44.08127975463867
2018-03-13,43.6932487487793
2018-03-14,43.876277923583984
2018-03-15,43.61271286010742
2018-03-16,43.99342727661133
2018-03-19,44.22037887573242
2018-03-20,44.3239631652832
2018-03-21,44.316551208496094
2018-03-22,43.680294036865234
2018-03-23,41.638328552246094
2018-03-26,43.00703811645508
2018-03-27,42.444759368896484
2018-03-28,42.089637756347656
2018-03-29,43.29558181762695
2018-04-02,42.72590255737305
2018-04-03,43.13280487060547
2018-04-04,43.59890365600586
2018-04-05,43.0958251953125
2018-04-06,41.889869689941406
2018-04-09,41.645721435546875
2018-04-10,43.90964126586914
2018-04-11,43.32518005371094
2018-04-12,44.29437255859375
2018-04-13,44.84185028076172
2018-04-16,45.24136734008789
2018-04-17,45.78884506225586
2018-04-18,45.95161056518555
2018-04-19,44.316551208496094
2018-04-20,44.124202728271484
2018-04-23,43.07362365722656
2018-04-24,43.11061096191406
2018-04-25,43.13280487060547
2018-04-26,43.90224075317383
2018-04-27,44.03541946411133
2018-04-30,42.8294792175293
2018-05-01,40.106849670410156
2018-05-02,40.46937942504883
2018-05-03,40.66914367675781
2018-05-04,41.19442367553711
2018-05-07,41.39418029785156
2018-05-08,41.793697357177734
2018-05-09,42.341190338134766
2018-05-10,42.37077331542969
2018-05-11,41.95647048950195
2018-05-14,42.22280502319336
2018-05-15,42.740692138671875
2018-05-16,43.92444610595703
2018-05-17,43.665504455566406
2018-05-18,41.6605224609375
2018-05-21,42.355979919433594
2018-05-22,42.91825485229492
2018-05-23,43.11801528930664
2018-05-24,43.11801528930664
2018-05-25,42.51874542236328
2018-05-29,42.355979919433594
2018-05-30,42.933040618896484
2018-05-31,41.69011688232422
2018-06-01,42.83687210083008
2018-06-04,42.51874542236328
2018-06-05,43.78387451171875
2018-06-06,43.406551361083984
2018-06-07,40.86149597167969
2018-06-08,41.416378021240234
2018-06-11,42.8664665222168
2018-06-12,42.244991302490234
2018-06-13,42.1340217590332
2018-06-14,43.70989227294922
2018-06-15,43.2289924621582
2018-06-18,43.635902404785156
2018-06-19,43.33677673339844
2018-06-20,43.43399429321289
2018-06-21,43.70320510864258
2018-06-22,43.5386848449707
2018-06-25,41.751365661621094
2018-06-26,42.2598991394043
2018-06-27,41.64667510986328
2018-06-28,42.14772033691406
2018-06-29,42.229984283447266
2018-07-02,43.08250427246094
2018-07-03,42.55154800415039
2018-07-05,43.830345153808594
2018-07-06,43.81538391113281
2018-07-09,43.93503189086914
2018-07-10,44.039730072021484
2018-07-11,42.80581283569336
2018-07-12,44.13695526123047
2018-07-13,44.13695526123047
2018-07-16,43.710689544677734
2018-07-17,43.448944091796875
2018-07-18,43.448944091796875
2018-07-19,42.760948181152344
2018-07-20,42.23746109008789
2018-07-23,42.140235900878906
2018-07-24,41.66911315917969
2018-07-25,42.207542419433594
2018-07-26,43.03015899658203
2018-07-27,40.898841857910156
2018-07-30,40.382843017578125
2018-07-31,39.350826263427734
2018-08-01,39.68735885620117
2018-08-02,39.9490966796875
2018-08-03,40.29309844970703
2018-08-06,40.55484390258789
2018-08-07,41.033451080322266
2018-08-08,41.16058349609375
2018-08-09,38.15430450439453
2018-08-10,38.04961395263672
2018-08-13,38.14682388305664
2018-08-14,39.807010650634766
2018-08-15,39.55275344848633
2018-08-16,39.67239761352539
2018-08-17,40.5772819519043
2018-08-20,40.78667068481445
2018-08-21,40.988590240478516
2018-08-22,41.36997604370117
2018-08-23,41.66911315917969
2018-08-24,41.69154357910156
2018-08-27,42.14772033691406
2018-08-28,42.222503662109375
2018-08-29,41.863548278808594
2018-08-30,39.73969268798828
2018-08-31,40.038841247558594
2018-09-04,36.95029830932617
2018-09-05,36.92038345336914
2018-09-06,36.93534851074219
2018-09-07,37.24195098876953
2018-09-10,37.608394622802734
2018-09-11,36.628726959228516
2018-09-12,36.995174407958984
2018-09-13,36.05290222167969
2018-09-14,36.11273193359375
2018-09-17,35.850990295410156
2018-09-18,36.35871505737305
2018-09-19,36.44205856323242
2018-09-20,37.14680862426758
2018-09-21,37.34383010864258
2018-09-24,37.24531173706055
2018-09-25,36.74518585205078
2018-09-26,35.66910934448242
2018-09-27,35.29022216796875
2018-09-28,35.88129806518555
2018-10-01,35.600921630859375
2018-10-02,35.563026428222656
2018-10-03,36.21472930908203
2018-10-04,35.350852966308594
2018-10-05,35.47209930419922
2018-10-08,34.737037658691406
2018-10-09,33.342716217041016
2018-10-10,33.085052490234375
2018-10-11,32.84257125854492
2018-10-12,32.577354431152344
2018-10-15,32.40305709838867
2018-10-16,33.426063537597656
2018-10-17,33.43363952636719
2018-10-18,33.16083908081055
2018-10-19,33.19873809814453
2018-10-22,33.03959274291992
2018-10-23,32.941078186035156
2018-10-24,31.58463478088379
2018-10-25,32.28938674926758
2018-10-26,29.40220069885254
2018-10-29,28.667152404785156
2018-10-30,29.440086364746094
2018-10-31,30.485843658447266
2018-11-01,32.569766998291016
2018-11-02,33.547306060791016
2018-11-05,34.0626106262207
2018-11-06,34.418766021728516
2018-11-07,34.706729888916016
2018-11-08,34.35056686401367
2018-11-09,32.60765075683594
2018-11-12,31.7437744140625
2018-11-13,32.2439079284668
2018-11-14,32.372745513916016
2018-11-15,33.23661804199219
2018-11-16,32.81224822998047
2018-11-19,31.872610092163086
2018-11-20,31.92564582824707
2018-11-21,32.23633575439453
2018-11-23,32.547035217285156
2018-11-26,33.28207778930664
2018-11-27,33.41090393066406
2018-11-28,33.41849136352539
2018-11-29,32.319698333740234
2018-11-30,32.65311813354492
2018-12-03,33.918617248535156
2018-12-04,31.501279830932617
2018-12-06,31.561904907226562
2018-12-07,30.235769271850586
2018-12-10,30.167566299438477
2018-12-11,29.932659149169922
2018-12-12,30.31155014038086
2018-12-13,29.856887817382812
2018-12-14,29.212757110595703
2018-12-17,28.364036560058594
2018-12-18,28.772537231445312
2018-12-19,27.88616371154785
2018-12-20,28.19447135925293
2018-12-21,28.024900436401367
2018-12-24,27.847625732421875
2018-12-26,29.219575881958008
2018-12-27,29.628087997436523
2018-12-28,29.558717727661133
2018-12-31,29.743698120117188
2019-01-02,30.121374130249023
2019-01-03,28.148221969604492
2019-01-04,29.396848678588867
2019-01-07,30.183032989501953
2019-01-08,30.16762351989746
2019-01-09,30.938385009765625
2019-01-10,31.292926788330078
2019-01-11,31.346874237060547
2019-01-14,30.922956466674805
2019-01-15,30.560707092285156
2019-01-16,30.614665985107422
2019-01-17,29.851613998413086
2019-01-18,31.007749557495117
2019-01-22,29.65891456604004
2019-01-23,29.874727249145508
2019-01-24,31.5781192779541
2019-01-25,33.65146255493164
2019-01-28,33.34315872192383
2019-01-29,32.96548843383789
2019-01-30,33.713130950927734
2019-01-31,34.129337310791016
2019-02-01,34.884681701660156
2019-02-04,35.11590576171875
2019-02-05,34.792198181152344
2019-02-06,34.8615608215332
2019-02-07,34.26807403564453
2019-02-08,34.6996955871582
2019-02-11,34.414512634277344
2019-02-12,34.98488235473633
2019-02-13,35.254642486572266
2019-02-14,35.277767181396484
2019-02-15,35.23151779174805
2019-02-19,35.37025833129883
2019-02-20,35.37025833129883
2019-02-21,34.76905822753906
2019-02-22,36.233516693115234
2019-02-25,37.03510284423828
2019-02-26,36.59577178955078
2019-02-27,36.087066650390625
2019-02-28,35.886661529541016
2019-03-01,35.724815368652344
2019-03-04,35.778770446777344
2019-03-05,35.67857360839844
2019-03-06,35.65544509887695
2019-03-07,34.83072280883789
2019-03-08,35.624610900878906
2019-03-11,37.48215103149414
2019-03-12,37.0582275390625
2019-03-13,36.74992752075195
2019-03-14,36.37224578857422
2019-03-15,36.74992752075195
2019-03-18,37.11988830566406
2019-03-19,36.909019470214844
2019-03-20,36.08899688720703
2019-03-21,38.25230407714844
2019-03-22,36.65129852294922
2019-03-25,36.573211669921875
2019-03-26,36.86997985839844
2019-03-27,35.7844123840332
2019-03-28,35.91718673706055
2019-03-29,37.401039123535156
2019-04-01,37.82276916503906
2019-04-02,38.08048629760742
2019-04-03,38.73651123046875
2019-04-04,38.43974304199219
2019-04-05,38.44755935668945
2019-04-08,38.55689239501953
2019-04-09,38.19763946533203
2019-04-10,38.82242202758789
2019-04-11,38.6349983215332
2019-04-12,38.79118728637695
2019-04-15,38.57250213623047
