Date,VGUARD.NS
2015-08-21,64.2660903930664
2015-08-24,59.13985061645508
2015-08-25,59.76525115966797
2015-08-26,60.32572555541992
2015-08-27,62.11307907104492
2015-08-28,62.88544845581055
2015-08-31,61.477413177490234
2015-09-01,60.6093864440918
2015-09-02,61.532108306884766
2015-09-03,62.22585678100586
2015-09-04,61.90119552612305
2015-09-07,61.5252685546875
2015-09-08,61.57994842529297
2015-09-09,62.12333297729492
2015-09-10,61.6175422668457
2015-09-11,61.58335876464844
2015-09-14,61.644874572753906
2015-09-15,62.06181335449219
2015-09-16,61.6175422668457
2015-09-18,61.62438201904297
2015-09-21,61.682472229003906
2015-09-22,61.644874572753906
2015-09-23,62.36255645751953
2015-09-24,62.21561050415039
2015-09-28,61.63463592529297
2015-09-29,61.64830017089844
2015-09-30,61.6585578918457
2015-10-01,61.69272994995117
2015-10-05,62.301048278808594
2015-10-06,62.45823669433594
2015-10-07,61.94220733642578
2015-10-08,61.706398010253906
2015-10-09,61.774742126464844
2015-10-12,62.02423095703125
2015-10-13,62.05155944824219
2015-10-14,62.70772933959961
2015-10-15,63.80133819580078
2015-10-16,63.77056884765625
2015-10-19,63.698795318603516
2015-10-20,63.38439178466797
2015-10-21,62.902530670166016
2015-10-23,62.69405746459961
2015-10-26,62.673553466796875
2015-10-27,62.14724349975586
2015-10-28,61.5389404296875
2015-10-29,61.5526008605957
2015-10-30,61.34071731567383
2015-11-02,61.05023956298828
2015-11-03,61.313385009765625
2015-11-04,61.14592742919922
2015-11-05,60.73582458496094
2015-11-06,59.86436080932617
2015-11-09,60.27445983886719
2015-11-10,60.503440856933594
2015-11-13,60.10017776489258
2015-11-16,60.151432037353516
2015-11-17,60.158267974853516
2015-11-18,60.038658142089844
2015-11-19,60.30180358886719
2015-11-20,63.2545166015625
2015-11-23,62.47875213623047
2015-11-24,62.2736930847168
2015-11-26,62.2907829284668
2015-11-27,62.646217346191406
2015-11-30,63.22377014160156
2015-12-01,63.158836364746094
2015-12-02,62.854679107666016
2015-12-03,62.164329528808594
2015-12-04,62.99135971069336
2015-12-07,62.95719909667969
2015-12-08,63.3467903137207
2015-12-09,63.54500961303711
2015-12-10,63.558677673339844
2015-12-11,63.2340087890625
2015-12-14,64.0200424194336
2015-12-15,63.36387634277344
2015-12-16,63.58261489868164
2015-12-17,64.3207778930664
2015-12-18,64.42330932617188
2015-12-21,63.70222091674805
2015-12-22,63.729557037353516
2015-12-23,64.4062271118164
2015-12-24,64.53949737548828
2015-12-28,64.55317687988281
2015-12-29,64.0508041381836
2015-12-30,64.37887573242188
2015-12-31,64.57708740234375
2016-01-01,64.2490234375
2016-01-04,63.753475189208984
2016-01-05,63.57576370239258
2016-01-06,63.47666549682617
2016-01-07,62.57444763183594
2016-01-08,63.26819610595703
2016-01-11,62.63595199584961
2016-01-12,62.27028274536133
2016-01-13,61.743988037109375
2016-01-14,61.37147903442383
2016-01-15,60.88619613647461
2016-01-18,60.13093566894531
2016-01-19,59.25947189331055
2016-01-20,57.83778381347656
2016-01-21,58.145362854003906
2016-01-22,58.7570915222168
2016-01-25,58.8083610534668
2016-01-27,59.498687744140625
2016-01-28,60.60596466064453
2016-01-29,60.98871612548828
2016-02-01,62.772647857666016
2016-02-02,62.3352165222168
2016-02-03,62.20193099975586
2016-02-04,61.41590881347656
2016-02-05,61.37147903442383
2016-02-08,61.20744323730469
2016-02-09,60.6298828125
2016-02-10,60.09333419799805
2016-02-11,58.39141845703125
2016-02-12,57.683998107910156
2016-02-15,58.781009674072266
2016-02-16,57.106441497802734
2016-02-17,56.74418258666992
2016-02-18,58.04282760620117
2016-02-19,57.711341857910156
2016-02-22,57.502872467041016
2016-02-23,57.14061737060547
2016-02-24,57.106441497802734
2016-02-25,55.917152404785156
2016-02-26,55.16872024536133
2016-02-29,54.53306579589844
2016-03-01,56.27939987182617
2016-03-02,56.77152633666992
2016-03-03,57.64299392700195
2016-03-04,57.29440689086914
2016-03-08,56.819366455078125
2016-03-09,57.14061737060547
2016-03-10,56.9936637878418
2016-03-11,56.764686584472656
2016-03-14,57.42769241333008
2016-03-15,57.468692779541016
2016-03-16,57.20214080810547
2016-03-17,57.72783660888672
2016-03-18,57.449527740478516
2016-03-21,58.445953369140625
2016-03-22,58.847965240478516
2016-03-23,59.10566329956055
2016-03-28,59.10222625732422
2016-03-29,59.10222625732422
2016-03-30,59.79629135131836
2016-03-31,60.50410461425781
2016-04-01,60.67934036254883
2016-04-04,60.91984939575195
2016-04-05,61.34935760498047
2016-04-06,61.95064926147461
2016-04-07,62.881813049316406
2016-04-08,62.61034393310547
2016-04-11,64.40737915039062
2016-04-12,64.1015625
2016-04-13,64.33865356445312
2016-04-18,64.2836685180664
2016-04-20,64.82311248779297
2016-04-21,64.28023529052734
2016-04-22,63.74766159057617
2016-04-25,67.76432800292969
2016-04-26,67.53754425048828
2016-04-27,66.27998352050781
2016-04-28,65.73365783691406
2016-04-29,65.1289291381836
2016-05-02,64.70631408691406
2016-05-03,66.14253997802734
2016-05-04,68.43090057373047
2016-05-05,82.11638641357422
2016-05-06,86.94050598144531
2016-05-09,81.99956512451172
2016-05-10,81.61474609375
2016-05-11,81.88618469238281
2016-05-12,82.28132629394531
2016-05-13,82.31568908691406
2016-05-16,82.37064361572266
2016-05-17,81.92399597167969
2016-05-18,82.130126953125
2016-05-19,81.80714416503906
2016-05-20,81.96520233154297
2016-05-23,81.65596771240234
2016-05-24,82.80702209472656
2016-05-25,83.14373779296875
2016-05-26,86.35295104980469
2016-05-27,84.3875732421875
2016-05-30,83.94432830810547
2016-05-31,87.12605285644531
2016-06-01,93.1183853149414
2016-06-02,95.34490203857422
2016-06-03,95.22119140625
2016-06-06,94.13200378417969
2016-06-07,90.75443267822266
2016-06-08,91.3763427734375
2016-06-09,90.35929870605469
2016-06-10,90.71662902832031
2016-06-13,89.26323699951172
2016-06-14,89.87481689453125
2016-06-15,90.08786010742188
2016-06-16,90.74755859375
2016-06-17,95.4548568725586
2016-06-20,93.93272399902344
2016-06-21,93.96707916259766
2016-06-22,93.97395324707031
2016-06-23,93.64752960205078
2016-06-24,93.08402252197266
2016-06-27,93.44823455810547
2016-06-28,93.48259735107422
2016-06-29,94.0289306640625
2016-06-30,96.72615814208984
2016-07-01,95.90496826171875
2016-07-04,96.80863189697266
2016-07-05,97.4339828491211
2016-07-07,96.48220825195312
2016-07-08,96.4306640625
2016-07-11,97.12130737304688
2016-07-12,96.80518341064453
2016-07-13,95.97368621826172
2016-07-14,95.6610107421875
2016-07-15,95.310546875
2016-07-18,95.56526184082031
2016-07-19,95.16253662109375
2016-07-20,94.7425765991211
2016-07-21,97.16242980957031
2016-07-22,98.19853210449219
2016-07-25,102.13639068603516
2016-07-26,107.02771759033203
2016-07-27,110.39762115478516
2016-07-28,111.17899322509766
2016-07-29,109.60247802734375
2016-08-01,113.85356140136719
2016-08-02,118.98931121826172
2016-08-03,117.7501220703125
2016-08-04,117.87403869628906
2016-08-05,117.37835693359375
2016-08-08,119.83607482910156
2016-08-09,119.07535552978516
2016-08-10,117.51261138916016
2016-08-11,116.75877380371094
2016-08-12,117.25099182128906
2016-08-16,116.73467254638672
2016-08-17,115.02392578125
2016-08-18,120.51074981689453
2016-08-19,121.26457977294922
2016-08-22,119.35761260986328
2016-08-23,118.90324401855469
2016-08-24,119.38514709472656
2016-08-25,118.89981079101562
2016-08-26,118.0943374633789
2016-08-29,122.56916809082031
2016-08-30,130.0455780029297
2016-08-31,131.04379272460938
2016-09-01,130.7340087890625
2016-09-02,127.67049407958984
2016-09-06,127.05087280273438
2016-09-07,124.400390625
2016-09-08,129.25390625
2016-09-09,128.0835418701172
2016-09-12,125.94937896728516
2016-09-14,124.77903747558594
2016-09-15,124.9511489868164
2016-09-16,125.88055419921875
2016-09-19,129.97671508789062
2016-09-20,131.21592712402344
2016-09-21,129.39157104492188
2016-09-22,129.66696166992188
2016-09-23,128.5654296875
2016-09-26,129.52928161621094
2016-09-27,129.35714721679688
2016-09-28,128.63427734375
2016-09-29,125.88055419921875
2016-09-30,126.46570587158203
2016-10-03,127.36067199707031
2016-10-04,126.87877655029297
2016-10-05,125.57076263427734
2016-10-06,126.53456115722656
2016-10-07,125.19210815429688
2016-10-10,125.50192260742188
2016-10-13,124.4348373413086
2016-10-14,124.67579650878906
2016-10-17,127.22299194335938
2016-10-18,127.84259796142578
2016-10-19,127.49838256835938
2016-10-20,127.42952728271484
2016-10-21,127.3951187133789
2016-10-24,133.65988159179688
2016-10-25,147.9449005126953
2016-10-26,146.77459716796875
2016-10-27,145.638671875
2016-10-28,144.02084350585938
2016-11-01,147.8072509765625
2016-11-02,144.12411499023438
2016-11-03,141.3359375
2016-11-04,135.48422241210938
2016-11-07,140.71633911132812
2016-11-08,144.74371337890625
2016-11-09,139.5804443359375
2016-11-10,141.16383361816406
2016-11-11,136.48248291015625
2016-11-15,124.77903747558594
2016-11-16,123.0235366821289
2016-11-17,122.98910522460938
2016-11-18,119.44367218017578
2016-11-21,116.62108612060547
2016-11-22,115.69168853759766
2016-11-23,118.72081756591797
2016-11-24,117.30952453613281
2016-11-25,118.4454345703125
2016-11-28,118.65196990966797
2016-11-29,117.61931610107422
2016-11-30,118.27333068847656
2016-12-01,116.27686309814453
2016-12-02,116.96530151367188
2016-12-05,118.34217834472656
2016-12-06,117.9291000366211
2016-12-07,117.13741302490234
2016-12-08,120.9926528930664
2016-12-09,119.95999145507812
2016-12-12,116.9308853149414
2016-12-13,116.96530151367188
2016-12-14,116.8276138305664
2016-12-15,116.75877380371094
2016-12-16,117.9635238647461
2016-12-19,117.03414916992188
2016-12-20,111.21686553955078
2016-12-21,113.41986083984375
2016-12-22,113.45428466796875
2016-12-23,112.76583862304688
2016-12-26,109.94324493408203
2016-12-27,110.08094024658203
2016-12-28,107.01740264892578
2016-12-29,108.97943115234375
2016-12-30,111.7331771850586
2017-01-02,112.38719940185547
2017-01-03,112.73140716552734
2017-01-04,113.28215789794922
2017-01-05,113.52313232421875
2017-01-06,113.35099792480469
2017-01-09,112.11182403564453
2017-01-10,113.66081237792969
2017-01-11,116.6899185180664
2017-01-12,114.3148193359375
2017-01-13,112.52488708496094
2017-01-16,111.9741439819336
2017-01-17,111.9741439819336
2017-01-18,116.89645385742188
2017-01-19,122.36951446533203
2017-01-20,122.54164123535156
2017-01-23,125.1232681274414
2017-01-24,127.49838256835938
2017-01-25,133.04029846191406
2017-01-27,134.96792602539062
2017-01-30,132.902587890625
2017-01-31,141.19825744628906
2017-02-01,141.12940979003906
2017-02-02,143.1947479248047
2017-02-03,143.4356689453125
2017-02-06,147.08438110351562
2017-02-07,149.8037109375
2017-02-08,147.6007080078125
2017-02-09,148.5301055908203
2017-02-10,147.08438110351562
2017-02-13,145.638671875
2017-02-14,143.84872436523438
2017-02-15,142.54067993164062
2017-02-16,147.53187561035156
2017-02-17,146.63690185546875
2017-02-20,147.15322875976562
2017-02-21,147.22207641601562
2017-02-22,146.43035888671875
2017-02-23,146.39593505859375
2017-02-27,148.15145874023438
2017-02-28,156.1373291015625
2017-03-01,158.8910675048828
2017-03-02,156.9634552001953
2017-03-03,161.88575744628906
2017-03-06,169.21759033203125
2017-03-07,171.38619995117188
2017-03-08,170.1470184326172
2017-03-09,170.93870544433594
2017-03-10,169.0111083984375
2017-03-14,172.0746307373047
2017-03-15,172.04019165039062
2017-03-16,171.5582733154297
2017-03-17,168.37771606445312
2017-03-20,166.59466552734375
2017-03-21,166.64285278320312
2017-03-22,163.5104522705078
2017-03-23,163.9923553466797
2017-03-24,162.8839874267578
2017-03-27,162.64303588867188
2017-03-28,164.2333221435547
2017-03-29,165.58265686035156
2017-03-30,168.5222930908203
2017-03-31,167.12474060058594
2017-04-03,168.4259033203125
2017-04-05,170.353515625
2017-04-06,169.05235290527344
2017-04-07,175.50991821289062
2017-04-10,177.5820770263672
2017-04-11,178.16041564941406
2017-04-12,177.34115600585938
2017-04-13,175.317138671875
2017-04-17,171.07638549804688
2017-04-18,176.42552185058594
2017-04-19,174.54608154296875
2017-04-20,179.26876831054688
2017-04-21,177.96762084960938
2017-04-24,181.10000610351562
2017-04-25,182.64210510253906
2017-04-26,180.56991577148438
2017-04-27,182.44937133789062
2017-04-28,183.509521484375
2017-05-02,183.509521484375
2017-05-03,181.77468872070312
2017-05-04,195.65354919433594
2017-05-05,197.34022521972656
2017-05-08,200.37620544433594
2017-05-09,203.4604034423828
2017-05-10,204.0868682861328
2017-05-11,201.58099365234375
2017-05-12,199.41244506835938
2017-05-15,202.35202026367188
2017-05-16,209.050537109375
2017-05-17,208.03851318359375
2017-05-18,206.30368041992188
2017-05-19,196.52096557617188
2017-05-22,187.36477661132812
2017-05-23,183.02761840820312
2017-05-24,173.77505493164062
2017-05-25,175.3653106689453
2017-05-26,177.19656372070312
2017-05-29,173.19677734375
2017-05-30,170.4980926513672
2017-05-31,175.2689666748047
2017-06-01,176.7628631591797
2017-06-02,175.02801513671875
2017-06-05,181.91925048828125
2017-06-06,182.97947692871094
2017-06-07,182.44937133789062
2017-06-08,182.54571533203125
2017-06-09,180.0880126953125
2017-06-12,175.12437438964844
2017-06-13,175.02801513671875
2017-06-14,172.47389221191406
2017-06-15,173.43771362304688
2017-06-16,174.20875549316406
2017-06-19,180.0880126953125
2017-06-20,180.13623046875
2017-06-21,177.19656372070312
