Date,SECU-B.ST
2016-08-26,92.23988342285156
2016-08-29,92.23988342285156
2016-08-30,92.74635314941406
2016-08-31,94.2657470703125
2016-09-01,94.32906341552734
2016-09-02,95.97506713867188
2016-09-05,96.48152923583984
2016-09-06,95.59523010253906
2016-09-07,94.9621353149414
2016-09-08,93.8858871459961
2016-09-09,91.98665618896484
2016-09-12,90.97371673583984
2016-09-13,91.03703308105469
2016-09-14,91.48019409179688
2016-09-15,92.30319213867188
2016-09-16,91.29027557373047
2016-09-19,92.04997253417969
2016-09-20,92.30319213867188
2016-09-21,91.86003112792969
2016-09-22,93.56935119628906
2016-09-23,92.99957275390625
2016-09-26,90.5938720703125
2016-09-27,90.4039535522461
2016-09-28,91.03703308105469
2016-09-29,91.16365051269531
2016-09-30,91.03703308105469
2016-10-03,91.54350280761719
2016-10-04,91.79672241210938
2016-10-05,88.94786071777344
2016-10-06,88.1248550415039
2016-10-07,87.17522430419922
2016-10-10,88.31477355957031
2016-10-11,86.92201232910156
2016-10-12,89.13780212402344
2016-10-13,89.39102172851562
2016-10-14,90.84711456298828
2016-10-17,89.4543228149414
2016-10-18,90.65718841552734
2016-10-19,91.100341796875
2016-10-20,91.16365051269531
2016-10-21,91.35356903076172
2016-10-24,90.97371673583984
2016-10-25,90.27734375
2016-10-26,89.96078491210938
2016-10-27,89.20110321044922
2016-10-28,89.13780212402344
2016-10-31,88.37810516357422
2016-11-01,87.36517333984375
2016-11-02,88.37810516357422
2016-11-03,88.1248550415039
2016-11-04,86.92201232910156
2016-11-07,87.74501037597656
2016-11-08,82.8069839477539
2016-11-09,84.38967895507812
2016-11-10,85.9723892211914
2016-11-11,84.89614868164062
2016-11-14,84.00981903076172
2016-11-15,84.1364517211914
2016-11-16,84.4529800415039
2016-11-17,84.89614868164062
2016-11-18,85.14937591552734
2016-11-21,86.09900665283203
2016-11-22,85.65583801269531
2016-11-23,83.5666732788086
2016-11-24,83.75659942626953
2016-11-25,83.4400634765625
2016-11-28,84.38967895507812
2016-11-29,83.50337219238281
2016-11-30,85.78245544433594
2016-12-01,84.70623016357422
2016-12-02,84.76953125
2016-12-05,84.4529800415039
2016-12-06,84.64291381835938
2016-12-07,84.5796127319336
2016-12-08,85.4026107788086
2016-12-09,86.03569030761719
2016-12-12,86.09900665283203
2016-12-13,87.9349365234375
2016-12-14,86.92201232910156
2016-12-15,87.6183853149414
2016-12-16,87.49177551269531
2016-12-19,89.13780212402344
2016-12-20,90.46725463867188
2016-12-21,90.21402740478516
2016-12-22,89.58094787597656
2016-12-23,89.8974838256836
2016-12-27,90.9104232788086
2016-12-28,90.5938720703125
2016-12-29,90.4039535522461
2016-12-30,90.7837905883789
2017-01-02,92.42981719970703
2017-01-03,92.23988342285156
2017-01-04,92.49311828613281
2017-01-05,91.67011260986328
2017-01-09,91.73341369628906
2017-01-10,91.03703308105469
2017-01-11,91.54350280761719
2017-01-12,90.21402740478516
2017-01-13,90.34063720703125
2017-01-16,89.96078491210938
2017-01-17,88.69463348388672
2017-01-18,88.25148010253906
2017-01-19,87.17522430419922
2017-01-20,87.9349365234375
2017-01-23,87.42847442626953
2017-01-24,88.1248550415039
2017-01-25,89.64425659179688
2017-01-26,89.32771301269531
2017-01-27,89.01116943359375
2017-01-30,87.9349365234375
2017-01-31,88.1248550415039
2017-02-01,88.69463348388672
2017-02-02,88.44140625
2017-02-03,88.69463348388672
2017-02-06,87.99824523925781
2017-02-07,83.4400634765625
2017-02-08,85.27599334716797
2017-02-09,84.5796127319336
2017-02-10,84.51628875732422
2017-02-13,84.76953125
2017-02-14,84.83284759521484
2017-02-15,84.00981903076172
2017-02-16,83.4400634765625
2017-02-17,83.75659942626953
2017-02-20,85.27599334716797
2017-02-21,85.65583801269531
2017-02-22,84.76953125
2017-02-23,85.71914672851562
2017-02-24,84.76953125
2017-02-27,84.9594497680664
2017-02-28,87.23855590820312
2017-03-01,88.18816375732422
2017-03-02,87.6183853149414
2017-03-03,87.68170928955078
2017-03-06,87.55508422851562
2017-03-07,87.3018569946289
2017-03-08,87.49177551269531
2017-03-09,87.55508422851562
2017-03-10,86.54216003417969
2017-03-13,87.36517333984375
2017-03-14,86.7953872680664
2017-03-15,87.87163543701172
2017-03-16,87.74501037597656
2017-03-17,87.74501037597656
2017-03-20,87.68170928955078
2017-03-21,86.85870361328125
2017-03-22,86.54216003417969
2017-03-23,87.68170928955078
2017-03-24,87.6183853149414
2017-03-27,86.66877746582031
2017-03-28,86.35222625732422
2017-03-29,87.23855590820312
2017-03-30,87.68170928955078
2017-03-31,88.63131713867188
2017-04-03,88.25148010253906
2017-04-04,87.87163543701172
2017-04-05,87.8083267211914
2017-04-06,88.31477355957031
2017-04-07,90.5938720703125
2017-04-10,90.27734375
2017-04-11,90.21402740478516
2017-04-12,90.4039535522461
2017-04-13,90.53057861328125
2017-04-18,89.32771301269531
2017-04-19,89.64425659179688
2017-04-20,90.65718841552734
2017-04-21,89.96078491210938
2017-04-24,91.60681915283203
2017-04-25,91.35356903076172
2017-04-26,92.6197280883789
2017-04-27,92.99957275390625
2017-04-28,92.68303680419922
2017-05-02,94.2657470703125
2017-05-03,89.13780212402344
2017-05-04,89.43047332763672
2017-05-05,89.49551391601562
2017-05-08,90.01582336425781
2017-05-09,89.88574981689453
2017-05-10,89.75567626953125
2017-05-11,90.08087921142578
2017-05-12,90.47111511230469
2017-05-15,90.40608215332031
2017-05-16,91.18655395507812
2017-05-17,90.86135864257812
2017-05-18,89.95079040527344
2017-05-19,89.88574981689453
2017-05-22,89.56053924560547
2017-05-23,90.21095275878906
2017-05-24,90.21095275878906
2017-05-26,89.75567626953125
2017-05-29,90.08087921142578
2017-05-30,89.62559509277344
2017-05-31,90.08087921142578
2017-06-01,93.46295928955078
2017-06-02,93.65809631347656
2017-06-05,93.13777923583984
2017-06-06,93.13777923583984
2017-06-07,93.52801513671875
2017-06-08,93.00770568847656
2017-06-09,94.50362396240234
2017-06-12,94.69873046875
2017-06-13,96.19465637207031
2017-06-14,96.780029296875
2017-06-15,95.08898162841797
2017-06-16,96.32473754882812
2017-06-19,97.88571166992188
2017-06-20,98.1458740234375
2017-06-21,96.64994049072266
2017-06-22,95.60929107666016
2017-06-23,95.60929107666016
2017-06-26,94.95890808105469
2017-06-27,93.52801513671875
2017-06-28,93.52801513671875
2017-06-29,91.70689392089844
2017-06-30,92.35728454589844
2017-07-03,92.29224395751953
2017-07-04,91.5768051147461
2017-07-05,91.96704864501953
2017-07-06,91.18655395507812
2017-07-07,91.05647277832031
2017-07-10,91.18655395507812
2017-07-11,90.40608215332031
2017-07-12,91.641845703125
2017-07-13,91.05647277832031
2017-07-14,91.18655395507812
2017-07-17,91.18655395507812
2017-07-18,90.47111511230469
2017-07-19,90.73126220703125
2017-07-20,90.73126220703125
2017-07-21,89.69062805175781
2017-07-24,88.32478332519531
2017-07-25,88.38982391357422
2017-07-26,89.75567626953125
2017-07-27,90.14591217041016
2017-07-28,87.80445861816406
2017-07-31,87.47925567626953
2017-08-01,88.91014862060547
2017-08-02,88.12965393066406
2017-08-03,87.5443115234375
2017-08-04,87.80445861816406
2017-08-07,87.5443115234375
2017-08-08,86.82884979248047
2017-08-09,85.8532485961914
2017-08-10,85.33292388916016
2017-08-11,84.29229736328125
2017-08-14,85.98332977294922
2017-08-15,84.74756622314453
2017-08-16,85.7882080078125
2017-08-17,85.20285034179688
2017-08-18,85.33292388916016
2017-08-21,84.87763977050781
2017-08-22,84.87763977050781
2017-08-23,84.16221618652344
2017-08-24,83.96707153320312
2017-08-25,83.64188385009766
2017-08-28,83.51179504394531
2017-08-29,82.7313232421875
2017-08-30,83.18659210205078
2017-08-31,84.94269561767578
2017-09-01,84.87763977050781
2017-09-04,84.55245208740234
2017-09-05,83.70691680908203
2017-09-06,82.40612030029297
2017-09-07,84.55245208740234
2017-09-08,83.90203857421875
2017-09-11,85.26789093017578
2017-09-12,84.61749267578125
2017-09-13,84.42236328125
2017-09-14,84.74756622314453
2017-09-15,84.3573226928711
2017-09-18,84.16221618652344
2017-09-19,83.18659210205078
2017-09-20,83.38172149658203
2017-09-21,84.61749267578125
2017-09-22,85.20285034179688
2017-09-25,85.4630126953125
2017-09-26,85.4630126953125
2017-09-27,86.37356567382812
2017-09-28,87.80445861816406
2017-09-29,88.71501922607422
2017-10-02,88.12965393066406
2017-10-03,87.34918212890625
2017-10-04,87.60933685302734
2017-10-05,87.2190933227539
2017-10-06,87.15406036376953
2017-10-09,87.0890121459961
2017-10-10,87.86949920654297
2017-10-11,87.80445861816406
2017-10-12,87.5443115234375
2017-10-13,88.06462097167969
2017-10-16,87.86949920654297
2017-10-17,87.80445861816406
2017-10-18,88.91014862060547
2017-10-19,88.78006744384766
2017-10-20,88.58494567871094
2017-10-23,91.77192687988281
2017-10-24,92.42231750488281
2017-10-25,93.20281982421875
2017-10-26,94.4385757446289
2017-10-27,94.95890808105469
2017-10-30,95.08898162841797
2017-10-31,95.54425811767578
2017-11-01,95.7393798828125
2017-11-02,94.69873046875
2017-11-03,95.60929107666016
2017-11-06,95.3491439819336
2017-11-07,94.30848693847656
2017-11-08,94.17842102050781
2017-11-09,93.00770568847656
2017-11-10,92.48736572265625
2017-11-13,91.83696746826172
2017-11-14,91.70689392089844
2017-11-15,92.29224395751953
2017-11-16,92.74752807617188
2017-11-17,91.44671630859375
2017-11-20,92.0320816040039
2017-11-21,94.1133804321289
2017-11-22,93.46295928955078
2017-11-23,94.30848693847656
2017-11-24,94.50362396240234
2017-11-27,94.7637710571289
2017-11-28,95.60929107666016
2017-11-29,94.89385986328125
2017-11-30,95.60929107666016
2017-12-01,93.46295928955078
2017-12-04,95.21905517578125
2017-12-05,94.63369750976562
2017-12-06,94.30848693847656
2017-12-07,94.69873046875
2017-12-08,94.82881164550781
2017-12-11,95.15400695800781
2017-12-12,94.89385986328125
2017-12-13,94.4385757446289
2017-12-14,93.59305572509766
2017-12-15,93.07272338867188
2017-12-18,94.4385757446289
2017-12-19,94.50362396240234
2017-12-20,93.78817749023438
2017-12-21,95.08898162841797
2017-12-22,94.56866455078125
2017-12-27,94.17842102050781
2017-12-28,93.7231216430664
2017-12-29,93.13777923583984
2018-01-02,93.07272338867188
2018-01-03,93.07272338867188
2018-01-04,93.36540985107422
2018-01-05,94.47109985351562
2018-01-08,95.21905517578125
2018-01-09,96.16215515136719
2018-01-10,96.2271957397461
2018-01-11,95.67433166503906
2018-01-12,95.08898162841797
2018-01-15,95.02394104003906
2018-01-16,94.69873046875
2018-01-17,95.25157928466797
2018-01-18,95.05644989013672
2018-01-19,96.35726928710938
2018-01-22,96.58490753173828
2018-01-23,97.82068634033203
2018-01-24,97.30036163330078
2018-01-25,96.12962341308594
2018-01-26,96.97514343261719
2018-01-29,96.09709930419922
2018-01-30,95.3491439819336
2018-01-31,94.86134338378906
2018-02-01,95.86946868896484
2018-02-02,95.25157928466797
2018-02-05,93.10525512695312
2018-02-06,90.76380157470703
2018-02-07,92.129638671875
2018-02-08,90.08087921142578
2018-02-09,88.03211212158203
2018-02-12,88.9751968383789
2018-02-13,87.96707153320312
2018-02-14,89.3003921508789
2018-02-15,89.17030334472656
2018-02-16,90.08087921142578
2018-02-19,89.65811157226562
2018-02-20,91.90199279785156
2018-02-21,92.48736572265625
2018-02-22,92.58491516113281
2018-02-23,92.78004455566406
2018-02-26,93.26783752441406
2018-02-27,93.10525512695312
2018-02-28,92.94264221191406
2018-03-01,91.67435455322266
2018-03-02,90.6987533569336
2018-03-05,91.51174926757812
2018-03-06,91.73941040039062
2018-03-07,92.6174545288086
2018-03-08,93.7231216430664
2018-03-09,93.85321044921875
2018-03-12,93.98329162597656
2018-03-13,92.94264221191406
2018-03-14,93.33289337158203
2018-03-15,93.52801513671875
2018-03-16,93.1702880859375
2018-03-19,91.70689392089844
2018-03-20,91.80443572998047
2018-03-21,91.73941040039062
2018-03-22,90.01582336425781
2018-03-23,90.43859100341797
2018-03-26,89.49551391601562
2018-03-27,90.63371276855469
2018-03-28,91.641845703125
2018-03-29,92.19468688964844
2018-04-03,90.92639923095703
2018-04-04,89.82071685791016
2018-04-05,92.55241394042969
2018-04-06,92.06461334228516
2018-04-09,91.41419982910156
2018-04-10,93.52801513671875
2018-04-11,93.04020690917969
2018-04-12,89.98331451416016
2018-04-13,90.53614807128906
2018-04-16,90.43859100341797
2018-04-17,92.32475280761719
2018-04-18,91.44671630859375
2018-04-19,91.12152099609375
2018-04-20,90.9914321899414
2018-04-23,90.04834747314453
2018-04-24,89.95079040527344
2018-04-25,89.0077133178711
2018-04-26,91.05647277832031
2018-04-27,92.25971984863281
2018-04-30,92.35728454589844
2018-05-02,94.7637710571289
2018-05-03,94.46282958984375
2018-05-04,94.16189575195312
2018-05-07,94.295654296875
2018-05-08,94.73033142089844
2018-05-09,94.56315612792969
2018-05-11,92.62374114990234
2018-05-14,92.48997497558594
2018-05-15,92.32278442382812
2018-05-16,92.38965606689453
2018-05-17,93.22562408447266
2018-05-18,93.8275146484375
2018-05-21,94.22876739501953
2018-05-22,94.3290786743164
2018-05-23,93.39280700683594
2018-05-24,92.99154663085938
2018-05-25,95.2319107055664
2018-05-28,95.33222198486328
2018-05-29,95.29878997802734
2018-05-30,95.26535034179688
2018-05-31,95.03128051757812
2018-06-01,95.96756744384766
2018-06-04,96.06786346435547
2018-06-05,95.96756744384766
2018-06-06,95.96756744384766
2018-06-07,95.5997314453125
2018-06-08,95.39910125732422
2018-06-11,95.90066528320312
2018-06-12,96.5694351196289
2018-06-13,96.77007293701172
2018-06-14,97.23820495605469
2018-06-15,96.46912384033203
2018-06-18,96.16818237304688
2018-06-19,96.36880493164062
2018-06-20,96.4022445678711
2018-06-21,96.36880493164062
2018-06-22,96.36880493164062
2018-06-25,95.5997314453125
2018-06-26,96.80351257324219
2018-06-27,96.70319366455078
2018-06-28,96.53600311279297
2018-06-29,98.60916900634766
2018-07-02,97.67290496826172
2018-07-03,97.23820495605469
2018-07-04,95.5663070678711
2018-07-05,94.96440887451172
2018-07-06,94.6300277709961
2018-07-09,95.06471252441406
2018-07-10,96.03443145751953
2018-07-11,95.86723327636719
2018-07-12,97.13788604736328
2018-07-13,97.3719482421875
2018-07-16,97.7732162475586
2018-07-17,97.10444641113281
2018-07-18,97.10444641113281
2018-07-19,96.63630676269531
2018-07-20,96.90381622314453
2018-07-23,98.10758972167969
2018-07-24,98.6760482788086
2018-07-25,97.80665588378906
2018-07-26,97.00413513183594
2018-07-27,103.45770263671875
2018-07-30,106.801513671875
2018-07-31,105.86524963378906
2018-08-01,106.8683853149414
2018-08-02,106.7346420288086
2018-08-03,106.801513671875
2018-08-06,107.16932678222656
2018-08-07,108.17247772216797
2018-08-08,107.83809661865234
2018-08-09,108.17247772216797
2018-08-10,107.77122497558594
2018-08-13,107.00215148925781
2018-08-14,106.8349609375
2018-08-15,106.19961547851562
2018-08-16,106.40025329589844
2018-08-17,106.66775512695312
2018-08-20,107.33654022216797
2018-08-21,106.33338165283203
2018-08-22,107.16932678222656
2018-08-23,106.8683853149414
2018-08-24,107.33654022216797
2018-08-27,108.80780792236328
2018-08-28,109.47657775878906
2018-08-29,108.90811920166016
2018-08-30,108.60718536376953
2018-08-31,108.80780792236328
2018-09-03,108.07215881347656
2018-09-04,106.9018325805664
2018-09-05,105.33024597167969
2018-09-06,104.72836303710938
2018-09-07,103.79208374023438
2018-09-10,103.85895538330078
2018-09-11,104.22677612304688
2018-09-12,104.56116485595703
2018-09-13,104.0595703125
2018-09-14,104.49427795410156
2018-09-17,104.62804412841797
2018-09-18,104.99586486816406
2018-09-19,104.49427795410156
2018-09-20,103.12332916259766
2018-09-21,102.82237243652344
2018-09-24,103.35739135742188
2018-09-25,103.39082336425781
2018-09-26,103.5914535522461
2018-09-27,104.39397430419922
2018-09-28,103.49114227294922
2018-10-01,104.26020812988281
2018-10-02,103.82552337646484
2018-10-03,106.13275146484375
2018-10-04,104.19334411621094
2018-10-05,102.75550079345703
2018-10-08,101.58516693115234
2018-10-09,102.82237243652344
2018-10-10,101.9864273071289
2018-10-11,98.10758972167969
2018-10-12,97.67290496826172
2018-10-15,96.83694458007812
2018-10-16,97.67290496826172
2018-10-17,97.63946533203125
2018-10-18,97.87353515625
2018-10-19,97.3719482421875
2018-10-22,98.8097915649414
2018-10-23,97.3719482421875
2018-10-24,97.3719482421875
2018-10-25,96.70319366455078
2018-10-26,103.12332916259766
2018-10-29,104.26020812988281
2018-10-30,104.36051940917969
2018-10-31,104.9624252319336
2018-11-01,103.08987426757812
2018-11-02,103.12332916259766
2018-11-05,102.7889404296875
2018-11-06,102.6886215209961
2018-11-07,102.92269897460938
2018-11-08,103.15676879882812
2018-11-09,103.85895538330078
2018-11-12,100.98328399658203
2018-11-13,101.41796112060547
2018-11-14,101.18390655517578
2018-11-15,100.51514434814453
2018-11-16,103.12332916259766
2018-11-19,102.32080841064453
2018-11-20,99.98013305664062
2018-11-21,100.84951782226562
2018-11-22,100.1807632446289
2018-11-23,100.4817123413086
2018-11-26,101.11701965332031
2018-11-27,101.81922149658203
2018-11-28,101.95298767089844
2018-11-29,101.7857894897461
2018-11-30,102.52143859863281
2018-12-03,101.68547058105469
2018-12-04,100.44827270507812
2018-12-05,98.77635192871094
2018-12-06,97.13788604736328
2018-12-07,97.60601043701172
2018-12-10,96.80351257324219
2018-12-11,97.9404067993164
2018-12-12,99.17760467529297
2018-12-13,97.43883514404297
2018-12-14,95.49942016601562
2018-12-17,96.26849365234375
2018-12-18,97.10444641113281
2018-12-19,96.23506164550781
2018-12-20,94.99784088134766
2018-12-21,94.46282958984375
2018-12-27,92.55685424804688
2018-12-28,95.131591796875
2019-01-02,92.28934478759766
2019-01-03,92.05528259277344
2019-01-04,94.6300277709961
2019-01-07,94.46282958984375
2019-01-08,94.09501647949219
2019-01-09,94.93096160888672
2019-01-10,95.43254089355469
2019-01-11,96.53600311279297
2019-01-14,95.5663070678711
2019-01-15,95.19845581054688
2019-01-16,95.03128051757812
2019-01-17,95.03128051757812
2019-01-18,97.07100677490234
2019-01-21,97.17132568359375
2019-01-22,97.7397689819336
2019-01-23,96.26849365234375
2019-01-24,97.10444641113281
2019-01-25,97.4053955078125
2019-01-28,97.07100677490234
2019-01-29,98.27479553222656
2019-01-30,98.3750991821289
2019-01-31,97.13788604736328
2019-02-01,97.70632934570312
2019-02-04,97.9069595336914
2019-02-05,98.6760482788086
2019-02-06,99.17760467529297
2019-02-07,94.09501647949219
2019-02-08,95.93412017822266
2019-02-11,97.10444641113281
2019-02-12,97.23820495605469
2019-02-13,96.63630676269531
2019-02-14,95.26535034179688
2019-02-15,96.63630676269531
2019-02-18,96.4022445678711
2019-02-19,97.13788604736328
2019-02-20,98.94355773925781
2019-02-21,99.91325378417969
2019-02-22,100.14733123779297
2019-02-25,99.37824249267578
2019-02-26,99.77951049804688
2019-02-27,98.30821990966797
2019-02-28,96.87036895751953
2019-03-01,97.2716293334961
2019-03-04,98.47541809082031
2019-03-05,98.97698211669922
2019-03-06,98.742919921875
2019-03-07,97.00413513183594
2019-03-08,96.77007293701172
2019-03-11,97.7397689819336
2019-03-12,97.87353515625
2019-03-13,98.84323120117188
2019-03-14,99.31137084960938
2019-03-15,100.0470199584961
2019-03-18,100.1138916015625
2019-03-19,100.68233489990234
2019-03-20,98.64261627197266
2019-03-21,98.34166717529297
2019-03-22,96.66976165771484
2019-03-25,96.10130310058594
2019-03-26,97.2716293334961
2019-03-27,97.57257843017578
2019-03-28,98.34166717529297
2019-03-29,100.4817123413086
2019-04-01,102.12016296386719
2019-04-02,103.15676879882812
2019-04-03,104.5277328491211
2019-04-04,104.72836303710938
2019-04-05,104.99586486816406
2019-04-08,104.86211395263672
2019-04-09,103.89240264892578
2019-04-10,106.23307800292969
2019-04-11,107.10247039794922
2019-04-12,106.9352798461914
2019-04-15,107.90498352050781
2019-04-16,108.30623626708984
2019-04-17,108.74093627929688
2019-04-18,107.16932678222656
2019-04-23,109.51001739501953
2019-04-24,110.84754180908203
2019-04-25,110.47972106933594
2019-04-26,110.8809814453125
2019-04-29,111.01473236083984
2019-04-30,111.01473236083984
2019-05-02,109.94471740722656
2019-05-03,111.01473236083984
