Date,AVGO
2016-06-06,12.534923553466797
2016-06-07,12.68887710571289
2016-06-08,12.601126670837402
2016-06-09,12.634993553161621
2016-06-10,12.379430770874023
2016-06-13,12.317078590393066
2016-06-14,12.238564491271973
2016-06-15,12.231613159179688
2016-06-16,12.249374389648438
2016-06-17,12.046285629272461
2016-06-20,12.1181001663208
2016-06-21,12.03161334991455
2016-06-22,11.979876518249512
2016-06-23,12.248600959777832
2016-06-24,11.48412799835205
2016-06-27,11.091075897216797
2016-06-28,11.565206527709961
2016-06-29,11.969067573547363
2016-06-30,11.999953269958496
2016-07-01,11.90883731842041
2016-07-05,11.641654968261719
2016-07-06,11.631614685058594
2016-07-07,11.659415245056152
2016-07-08,11.979876518249512
2016-07-11,12.151305198669434
2016-07-12,12.246286392211914
2016-07-13,12.155165672302246
2016-07-14,12.416168212890625
2016-07-15,12.444741249084473
2016-07-18,12.535088539123535
2016-07-19,12.396089553833008
2016-07-20,12.5613431930542
2016-07-21,12.386826515197754
2016-07-22,12.329682350158691
2016-07-25,12.338175773620605
2016-07-26,12.62079906463623
2016-07-27,12.792229652404785
2016-07-28,12.681803703308105
2016-07-29,12.508055686950684
2016-08-01,12.626200675964355
2016-08-02,12.578330993652344
2016-08-03,12.672533988952637
2016-08-04,12.89493179321289
2016-08-05,13.136630058288574
2016-08-08,12.999945640563965
2016-08-09,13.217710494995117
2016-08-10,13.270218849182129
2016-08-11,13.288748741149902
2016-08-12,13.318093299865723
2016-08-15,13.555160522460938
2016-08-16,13.312688827514648
2016-08-17,13.361337661743164
2016-08-18,13.43083667755127
2016-08-19,13.508055686950684
2016-08-22,13.585277557373047
2016-08-23,13.694153785705566
2016-08-24,13.536627769470215
2016-08-25,13.593770027160645
2016-08-26,13.680257797241211
2016-08-29,13.698787689208984
2016-08-30,13.667899131774902
2016-08-31,13.623112678527832
2016-09-01,13.674854278564453
2016-09-02,13.367518424987793
2016-09-06,13.21230411529541
2016-09-07,13.042417526245117
2016-09-08,13.002266883850098
2016-09-09,12.415397644042969
2016-09-12,12.7011079788208
2016-09-13,12.759797096252441
2016-09-14,13.097248077392578
2016-09-15,13.377625465393066
2016-09-16,13.262998580932617
2016-09-19,13.223495483398438
2016-09-20,13.02985954284668
2016-09-21,13.153785705566406
2016-09-22,13.077109336853027
2016-09-23,12.907491683959961
2016-09-26,12.9105863571167
2016-09-27,13.233563423156738
2016-09-28,13.221171379089355
2016-09-29,13.357488632202148
2016-09-30,13.362136840820312
2016-10-03,13.172375679016113
2016-10-04,13.093375205993652
2016-10-05,13.436488151550293
2016-10-06,13.49147891998291
2016-10-07,13.493030548095703
2016-10-10,13.536399841308594
2016-10-11,13.257574081420898
2016-10-12,13.203354835510254
2016-10-13,13.084853172302246
2016-10-14,13.173924446105957
2016-10-17,13.080207824707031
2016-10-18,13.3350248336792
2016-10-19,13.311790466308594
2016-10-20,13.43106746673584
2016-10-21,13.393119812011719
2016-10-24,13.674270629882812
2016-10-25,13.44965648651123
2016-10-26,13.399313926696777
2016-10-27,13.340444564819336
2016-10-28,13.116606712341309
2016-10-31,13.188640594482422
2016-11-01,13.07400894165039
2016-11-02,13.365230560302734
2016-11-03,13.398533821105957
2016-11-04,13.3350248336792
2016-11-07,13.706025123596191
2016-11-08,13.709120750427246
2016-11-09,13.431844711303711
2016-11-10,13.007400512695312
2016-11-11,12.976419448852539
2016-11-14,12.685199737548828
2016-11-15,12.891999244689941
2016-11-16,12.998884201049805
2016-11-17,12.937694549560547
2016-11-18,13.024441719055176
2016-11-21,13.366781234741211
2016-11-22,13.710675239562988
2016-11-23,13.715316772460938
2016-11-25,13.689760208129883
2016-11-28,13.527107238769531
2016-11-29,13.589072227478027
2016-11-30,13.204907417297363
2016-12-01,12.608518600463867
2016-12-02,12.719276428222656
2016-12-05,12.86721134185791
2016-12-06,12.761101722717285
2016-12-07,13.054648399353027
2016-12-08,13.221949577331543
2016-12-09,13.871001243591309
2016-12-12,13.798970222473145
2016-12-13,13.898109436035156
2016-12-14,13.835793495178223
2016-12-15,14.021961212158203
2016-12-16,13.898107528686523
2016-12-19,14.057012557983398
2016-12-20,14.182426452636719
2016-12-21,14.199560165405273
2016-12-22,14.067919731140137
2016-12-23,14.172296524047852
2016-12-27,14.20112419128418
2016-12-28,14.035978317260742
2016-12-29,14.011054992675781
2016-12-30,13.769583702087402
2017-01-03,13.89187240600586
2017-01-04,13.792951583862305
2017-01-05,13.575618743896484
2017-01-06,13.755560874938965
2017-01-09,13.785158157348633
2017-01-10,14.065581321716309
2017-01-11,13.97599983215332
2017-01-12,13.932384490966797
2017-01-13,14.056233406066895
2017-01-17,13.951857566833496
2017-01-18,14.412216186523438
2017-01-19,14.454280853271484
2017-01-20,14.88426685333252
2017-01-23,14.878030776977539
2017-01-24,15.403829574584961
2017-01-25,15.772266387939453
2017-01-26,15.903918266296387
2017-01-27,16.02387237548828
2017-01-30,15.829913139343262
2017-01-31,15.540145874023438
2017-02-01,15.866524696350098
2017-02-02,15.894564628601074
2017-02-03,16.058927536010742
2017-02-06,16.090084075927734
2017-02-07,16.039459228515625
2017-02-08,16.115787506103516
2017-02-09,15.995058059692383
2017-02-10,16.009071350097656
2017-02-13,16.101776123046875
2017-02-14,15.99427604675293
2017-02-15,16.045686721801758
2017-02-16,16.216278076171875
2017-02-17,16.389984130859375
2017-02-21,16.57225799560547
2017-02-22,16.68208885192871
2017-02-23,16.403228759765625
2017-02-24,16.386863708496094
2017-02-27,16.613542556762695
2017-02-28,16.430490493774414
2017-03-01,16.7584285736084
2017-03-02,16.925907135009766
2017-03-03,17.00613784790039
2017-03-06,16.976539611816406
2017-03-07,17.078580856323242
2017-03-08,17.108177185058594
2017-03-09,17.29357147216797
2017-03-10,17.631633758544922
2017-03-13,17.63943099975586
2017-03-14,17.475845336914062
2017-03-15,17.598922729492188
2017-03-16,17.39938735961914
2017-03-17,17.307056427001953
2017-03-20,17.311750411987305
2017-03-21,16.903287887573242
2017-03-22,17.012836456298828
2017-03-23,16.969018936157227
2017-03-24,17.134124755859375
2017-03-27,17.140378952026367
2017-03-28,17.2890567779541
2017-03-29,17.317232131958008
2017-03-30,17.21784782409668
2017-03-31,17.13333511352539
2017-04-03,17.120819091796875
2017-04-04,17.13333511352539
2017-04-05,16.990142822265625
2017-04-06,17.01909828186035
2017-04-07,17.077787399291992
2017-04-10,17.059789657592773
2017-04-11,17.023012161254883
2017-04-12,16.369630813598633
2017-04-13,16.535518646240234
2017-04-17,16.73505401611328
2017-04-18,16.674806594848633
2017-04-19,16.716276168823242
2017-04-20,17.07465934753418
2017-04-21,17.031612396240234
2017-04-24,17.311750411987305
2017-04-25,17.465112686157227
2017-04-26,17.346179962158203
2017-04-27,17.45650291442871
2017-04-28,17.27809715270996
2017-05-01,17.31800651550293
2017-05-02,17.64117431640625
2017-05-03,17.59813690185547
2017-05-04,17.48076057434082
2017-05-05,17.71942710876465
2017-05-08,17.612226486206055
2017-05-09,17.87670135498047
2017-05-10,18.101276397705078
2017-05-11,18.082500457763672
2017-05-12,18.463579177856445
2017-05-15,18.70378875732422
2017-05-16,18.83290672302246
2017-05-17,18.08953857421875
2017-05-18,18.59659194946289
2017-05-19,18.318031311035156
2017-05-22,18.652931213378906
2017-05-23,18.508955001831055
2017-05-24,18.74839210510254
2017-05-25,18.84699058532715
2017-05-26,18.874370574951172
2017-05-30,18.76561164855957
2017-05-31,18.739004135131836
2017-06-01,18.356369018554688
2017-06-02,19.91664695739746
2017-06-05,19.735111236572266
2017-06-06,19.86421775817871
2017-06-07,19.897083282470703
2017-06-08,19.949514389038086
2017-06-09,19.041044235229492
2017-06-12,18.988616943359375
2017-06-13,19.009748458862305
2017-06-14,18.821950912475586
2017-06-15,18.701717376708984
2017-06-16,18.564987182617188
2017-06-19,18.950037002563477
2017-06-20,18.858882904052734
2017-06-21,19.26201057434082
2017-06-22,19.17713737487793
2017-06-23,19.27301025390625
2017-06-26,19.075767517089844
2017-06-27,18.492691040039062
2017-06-28,18.942180633544922
2017-06-29,18.39131736755371
2017-06-30,18.313520431518555
2017-07-03,18.05498695373535
2017-07-05,18.200366973876953
2017-07-06,18.46990203857422
2017-07-07,18.829805374145508
2017-07-10,18.99875831604004
2017-07-11,18.929607391357422
2017-07-12,19.364158630371094
2017-07-13,19.43410301208496
2017-07-14,19.66827392578125
2017-07-17,19.568471908569336
2017-07-18,19.71463966369629
2017-07-19,19.991247177124023
2017-07-20,19.915027618408203
2017-07-21,19.88987922668457
2017-07-24,19.883590698242188
2017-07-25,19.9833927154541
2017-07-26,20.19634246826172
2017-07-27,19.720144271850586
2017-07-28,19.674562454223633
2017-07-31,19.383020401000977
2017-08-01,19.518972396850586
2017-08-02,19.909526824951172
2017-08-03,19.66827392578125
2017-08-04,19.58026885986328
2017-08-07,19.83722496032715
2017-08-08,19.752355575561523
2017-08-09,19.58026885986328
2017-08-10,18.915464401245117
2017-08-11,19.18735694885254
2017-08-14,19.71699333190918
2017-08-15,19.935453414916992
2017-08-16,19.914234161376953
2017-08-17,19.40581512451172
2017-08-18,19.595983505249023
2017-08-21,19.61562156677246
2017-08-22,20.053329467773438
2017-08-23,20.189273834228516
2017-08-24,20.042320251464844
2017-08-25,19.2989444732666
2017-08-28,19.11505889892578
2017-08-29,18.99561309814453
2017-08-30,19.33272933959961
2017-08-31,19.80815315246582
2017-09-01,19.860017776489258
2017-09-05,19.570833206176758
2017-09-06,19.59676742553711
2017-09-07,19.374380111694336
2017-09-08,19.182636260986328
2017-09-11,19.467893600463867
2017-09-12,19.420743942260742
2017-09-13,19.350027084350586
2017-09-14,19.40581512451172
2017-09-15,19.688711166381836
2017-09-18,19.711589813232422
2017-09-19,19.70685577392578
2017-09-20,19.16636848449707
2017-09-21,18.96674156188965
2017-09-22,18.876792907714844
2017-09-25,18.582483291625977
2017-09-26,18.72135353088379
2017-09-27,18.98252296447754
2017-09-28,19.168733596801758
2017-09-29,19.137178421020508
2017-10-02,18.97384262084961
2017-10-03,18.897308349609375
2017-10-04,19.094566345214844
2017-10-05,19.226337432861328
2017-10-06,19.389663696289062
2017-10-09,19.44331932067871
2017-10-10,19.409393310546875
2017-10-11,19.757356643676758
2017-10-12,19.626373291015625
2017-10-13,19.564828872680664
2017-10-16,19.46304702758789
2017-10-17,19.143484115600586
2017-10-18,19.25237464904785
2017-10-19,19.275251388549805
2017-10-20,19.27131462097168
2017-10-23,19.273679733276367
2017-10-24,19.542736053466797
2017-10-25,19.395978927612305
2017-10-26,19.233436584472656
2017-10-27,19.954614639282227
2017-10-30,20.611875534057617
2017-10-31,20.823335647583008
2017-11-01,20.45880126953125
2017-11-02,20.47537612915039
2017-11-03,21.59027671813965
2017-11-06,21.897207260131836
2017-11-07,21.40800666809082
2017-11-08,21.49322509765625
2017-11-09,20.9598331451416
2017-11-10,20.90618324279785
2017-11-13,20.910125732421875
2017-11-14,20.772045135498047
2017-11-15,20.956682205200195
2017-11-16,21.470346450805664
2017-11-17,21.450611114501953
2017-11-20,21.68890380859375
2017-11-21,21.823827743530273
2017-11-22,21.727563858032227
2017-11-24,22.28067970275879
2017-11-27,22.457420349121094
2017-11-28,21.887739181518555
2017-11-29,21.42220687866211
2017-11-30,21.930347442626953
2017-12-01,21.426942825317383
2017-12-04,20.799667358398438
2017-12-05,20.64501953125
2017-12-06,20.821760177612305
2017-12-07,20.821760177612305
2017-12-08,20.50772476196289
2017-12-11,20.510883331298828
2017-12-12,20.412246704101562
2017-12-13,20.674997329711914
2017-12-14,20.46275520324707
2017-12-15,20.96693992614746
2017-12-18,20.99949836730957
2017-12-19,20.944698333740234
2017-12-20,21.09878158569336
2017-12-21,20.77234649658203
2017-12-22,20.837474822998047
2017-12-26,20.499910354614258
2017-12-27,20.580928802490234
2017-12-28,20.684185028076172
2017-12-29,20.404603958129883
2018-01-02,21.20760154724121
2018-01-03,21.439523696899414
2018-01-04,21.44667625427246
2018-01-05,21.573760986328125
2018-01-08,21.625385284423828
2018-01-09,21.325946807861328
2018-01-10,20.875600814819336
2018-01-11,20.928817749023438
2018-01-12,20.991561889648438
2018-01-16,20.908954620361328
2018-01-17,21.11228370666504
2018-01-18,21.429203033447266
2018-01-19,21.158357620239258
2018-01-22,20.81841468811035
2018-01-23,20.88115882873535
2018-01-24,20.401426315307617
2018-01-25,19.641319274902344
2018-01-26,19.919313430786133
2018-01-29,19.496763229370117
2018-01-30,19.140140533447266
2018-01-31,19.700088500976562
2018-02-01,18.966188430786133
2018-02-02,18.703292846679688
2018-02-05,18.11712646484375
2018-02-06,19.092485427856445
2018-02-07,18.854204177856445
2018-02-08,18.23388671875
2018-02-09,18.704875946044922
2018-02-12,19.411771774291992
2018-02-13,19.527738571166992
2018-02-14,19.670705795288086
2018-02-15,20.001909255981445
2018-02-16,19.768396377563477
2018-02-20,19.826377868652344
2018-02-21,19.7469539642334
2018-02-22,19.804933547973633
2018-02-23,20.151229858398438
2018-02-26,20.090869903564453
2018-02-27,20.000324249267578
2018-02-28,19.57539176940918
2018-03-01,19.3252010345459
2018-03-02,19.925662994384766
2018-03-05,19.6166934967041
2018-03-06,19.932809829711914
2018-03-07,19.622257232666016
2018-03-08,19.61430549621582
2018-03-09,20.15679359436035
2018-03-12,20.876388549804688
2018-03-13,20.747726440429688
2018-03-14,20.697683334350586
2018-03-15,21.267169952392578
2018-03-16,20.243366241455078
2018-03-19,19.455455780029297
2018-03-20,19.249746322631836
2018-03-21,19.825159072875977
2018-03-22,19.629323959350586
2018-03-23,19.541479110717773
2018-03-26,19.964582443237305
2018-03-27,19.693798065185547
2018-03-28,19.07405662536621
2018-03-29,18.991046905517578
2018-04-02,18.348751068115234
2018-04-03,19.082117080688477
2018-04-04,19.099042892456055
2018-04-05,19.044239044189453
2018-04-06,18.44464683532715
2018-04-09,18.917713165283203
2018-04-10,19.32147216796875
2018-04-11,19.367408752441406
2018-04-12,19.295682907104492
2018-04-13,19.900911331176758
2018-04-16,20.096744537353516
2018-04-17,20.287744522094727
2018-04-18,20.114473342895508
2018-04-19,19.572101593017578
2018-04-20,19.10951805114746
2018-04-23,18.81375503540039
2018-04-24,18.405967712402344
2018-04-25,18.455123901367188
2018-04-26,18.56956672668457
2018-04-27,18.759754180908203
2018-04-30,18.488981246948242
2018-05-01,18.56633949279785
2018-05-02,18.434171676635742
2018-05-03,18.152917861938477
2018-05-04,18.577621459960938
2018-05-07,19.01683807373047
2018-05-08,19.248939514160156
2018-05-09,19.184463500976562
2018-05-10,19.624488830566406
2018-05-11,19.614013671875
2018-05-14,19.725231170654297
2018-05-15,19.46895408630371
2018-05-16,19.382719039916992
2018-05-17,19.297292709350586
2018-05-18,19.018451690673828
2018-05-21,19.265056610107422
2018-05-22,19.21993064880371
2018-05-23,19.386747360229492
2018-05-24,19.626096725463867
2018-05-25,20.149934768676758
2018-05-29,20.122533798217773
2018-05-30,20.099164962768555
2018-05-31,20.314342498779297
2018-06-01,20.658458709716797
2018-06-04,20.822053909301758
2018-06-05,20.893779754638672
2018-06-06,21.23709487915039
2018-06-07,21.330577850341797
2018-06-08,20.789823532104492
2018-06-11,21.020307540893555
2018-06-12,21.068660736083984
2018-06-13,21.241931915283203
2018-06-14,21.635217666625977
2018-06-15,21.777854919433594
2018-06-18,21.316078186035156
2018-06-19,21.311992645263672
2018-06-20,21.334041595458984
2018-06-21,21.205820083618164
2018-06-22,21.210718154907227
2018-06-25,20.615339279174805
2018-06-26,20.543466567993164
2018-06-27,20.181663513183594
2018-06-28,20.001174926757812
2018-06-29,19.816600799560547
2018-07-02,19.768409729003906
2018-07-03,19.542999267578125
2018-07-05,20.042007446289062
2018-07-06,20.228219985961914
2018-07-09,20.207801818847656
2018-07-10,20.463428497314453
2018-07-11,19.881938934326172
2018-07-12,17.14922523498535
2018-07-13,16.53506851196289
2018-07-16,16.599592208862305
2018-07-17,17.012834548950195
2018-07-18,17.051227569580078
2018-07-19,17.18108367919922
2018-07-20,17.177814483642578
2018-07-23,17.699689865112305
2018-07-24,17.75033187866211
2018-07-25,18.45514678955078
2018-07-26,18.2272891998291
2018-07-27,18.053325653076172
2018-07-30,18.39144515991211
2018-07-31,18.112131118774414
2018-08-01,17.706226348876953
2018-08-02,17.669471740722656
2018-08-03,17.78870964050293
2018-08-06,17.718473434448242
2018-08-07,17.992887496948242
2018-08-08,17.92346954345703
2018-08-09,17.68825912475586
2018-08-10,17.332988739013672
2018-08-13,17.23906898498535
2018-08-14,16.93035125732422
2018-08-15,16.871549606323242
2018-08-16,17.043874740600586
2018-08-17,17.09124183654785
2018-08-20,16.882986068725586
2018-08-21,17.19251251220703
2018-08-22,16.949953079223633
2018-08-23,16.79070281982422
2018-08-24,17.069194793701172
2018-08-27,17.393430709838867
2018-08-28,17.512664794921875
2018-08-29,17.558406829833984
2018-08-30,17.693973541259766
2018-08-31,17.888351440429688
2018-09-04,17.9210147857666
2018-09-05,18.083541870117188
2018-09-06,17.63843536376953
2018-09-07,18.9949893951416
2018-09-10,19.65080451965332
2018-09-11,18.99254035949707
2018-09-12,18.775293350219727
2018-09-13,19.226938247680664
2018-09-14,19.302066802978516
2018-09-17,19.178747177124023
2018-09-18,19.725934982299805
2018-09-19,19.89544677734375
2018-09-20,20.15381622314453
2018-09-21,20.414653778076172
2018-09-24,20.52573585510254
2018-09-25,20.377622604370117
2018-09-26,20.194955825805664
2018-09-27,20.278884887695312
2018-09-28,20.301929473876953
2018-10-01,20.53067398071289
2018-10-02,20.414653778076172
2018-10-03,20.523269653320312
2018-10-04,20.420413970947266
2018-10-05,20.096216201782227
2018-10-08,19.860881805419922
2018-10-09,20.1348876953125
2018-10-10,19.075895309448242
2018-10-11,18.83479881286621
2018-10-12,19.168058395385742
2018-10-15,19.128557205200195
2018-10-16,19.609912872314453
2018-10-17,19.515296936035156
2018-10-18,18.762392044067383
2018-10-19,18.783784866333008
2018-10-22,18.8117618560791
2018-10-23,18.847139358520508
2018-10-24,17.9963321685791
2018-10-25,18.286792755126953
2018-10-26,17.538833618164062
2018-10-29,17.40306282043457
2018-10-30,18.18558120727539
2018-10-31,18.3896427154541
2018-11-01,18.91543960571289
2018-11-02,18.165834426879883
2018-11-05,18.109880447387695
2018-11-06,18.78131866455078
2018-11-07,19.28736686706543
2018-11-08,19.768728256225586
2018-11-09,19.66504669189453
2018-11-12,18.40116310119629
2018-11-13,18.49990463256836
2018-11-14,18.61263656616211
2018-11-15,19.446989059448242
2018-11-16,19.551498413085938
2018-11-19,18.853721618652344
2018-11-20,18.73688316345215
2018-11-21,18.925315856933594
2018-11-23,18.917085647583008
2018-11-26,19.362245559692383
2018-11-27,19.405033111572266
2018-11-28,19.354839324951172
2018-11-29,19.400915145874023
2018-11-30,19.535036087036133
2018-12-03,19.918481826782227
2018-12-04,19.093175888061523
2018-12-06,18.698209762573242
2018-12-07,18.806825637817383
2018-12-10,19.68643569946289
2018-12-11,20.310977935791016
2018-12-12,20.98076629638672
2018-12-13,21.253950119018555
2018-12-14,20.96842384338379
2018-12-17,20.910823822021484
2018-12-18,20.760324478149414
2018-12-19,20.27971076965332
2018-12-20,20.1134090423584
2018-12-21,20.364526748657227
2018-12-24,19.440715789794922
2018-12-26,20.633102416992188
2018-12-27,20.858442306518555
2018-12-28,21.086275100708008
2018-12-31,21.14365005493164
2019-01-02,21.079620361328125
2019-01-03,19.204566955566406
2019-01-04,19.39331817626953
2019-01-07,19.788284301757812
2019-01-08,19.629470825195312
2019-01-09,20.478445053100586
2019-01-10,20.747848510742188
2019-01-11,20.835163116455078
2019-01-14,20.86009979248047
2019-01-15,21.32741355895996
2019-01-16,20.92911720275879
2019-01-17,21.230960845947266
2019-01-18,21.687458038330078
2019-01-22,21.477088928222656
2019-01-23,21.41305923461914
2019-01-24,21.914464950561523
2019-01-25,22.279495239257812
2019-01-28,22.25288200378418
2019-01-29,22.144786834716797
2019-01-30,22.51896858215332
2019-01-31,22.305269241333008
2019-02-01,22.18553352355957
2019-02-04,22.62706756591797
2019-02-05,22.45078468322754
2019-02-06,22.967151641845703
2019-02-07,22.375112533569336
2019-02-08,22.788375854492188
2019-02-11,22.926408767700195
2019-02-12,23.231571197509766
2019-02-13,23.392051696777344
2019-02-14,23.407020568847656
2019-02-15,23.442777633666992
2019-02-19,23.420326232910156
2019-02-20,23.56667137145996
2019-02-21,23.360456466674805
2019-02-22,22.991268157958984
2019-02-25,23.165882110595703
2019-02-26,22.86653709411621
2019-02-27,22.574678421020508
2019-02-28,22.89647102355957
2019-03-01,22.679452896118164
2019-03-04,22.85739517211914
2019-03-05,23.03367042541504
2019-03-06,22.563034057617188
2019-03-07,22.077436447143555
2019-03-08,21.967674255371094
2019-03-11,22.37262725830078
2019-03-12,22.42001724243164
2019-03-13,22.55139923095703
2019-03-14,22.301111221313477
2019-03-15,24.13791847229004
2019-03-18,24.433107376098633
2019-03-19,24.8879451751709
2019-03-20,24.415618896484375
2019-03-21,24.899690628051758
2019-03-22,24.55152130126953
2019-03-25,24.510421752929688
2019-03-26,24.91897964477539
2019-03-27,24.83005714416504
2019-03-28,25.090126037597656
2019-03-29,25.227706909179688
2019-04-01,25.65389060974121
2019-04-02,25.424022674560547
2019-04-03,25.52050018310547
2019-04-04,25.3359375
2019-04-05,25.527212142944336
2019-04-08,25.543987274169922
2019-04-09,25.45758056640625
2019-04-10,25.798189163208008
2019-04-11,25.95758628845215
2019-04-12,26.59685707092285
2019-04-15,26.544008255004883
