Date,LODHA.NS
2021-08-18,429.34173583984375
2021-08-20,425.1048583984375
2021-08-23,403.54681396484375
2021-08-24,418.5502624511719
2021-08-25,424.3572082519531
2021-08-26,431.9835510253906
2021-08-27,444.2703552246094
2021-08-30,465.45458984375
2021-08-31,477.7663269042969
2021-09-01,495.6607971191406
2021-09-02,517.393310546875
2021-09-03,542.5900268554688
2021-09-06,542.88916015625
2021-09-07,512.4586181640625
2021-09-08,524.5958862304688
2021-09-09,516.3215942382812
2021-09-13,529.72998046875
2021-09-14,522.6768798828125
2021-09-15,509.2436218261719
2021-09-16,505.8790588378906
2021-09-17,501.0939025878906
2021-09-20,489.85382080078125
2021-09-21,507.4990234375
2021-09-22,525.7672729492188
2021-09-23,551.5123291015625
2021-09-24,529.3561401367188
2021-09-27,549.244384765625
2021-09-28,524.9448852539062
2021-09-29,533.1443481445312
2021-09-30,527.1131591796875
2021-10-01,525.9417724609375
2021-10-04,527.91064453125
2021-10-05,539.4996337890625
2021-10-06,524.7205200195312
2021-10-07,559.7866821289062
2021-10-08,580.0487060546875
2021-10-11,593.033447265625
2021-10-12,594.9524536132812
2021-10-13,588.4725341796875
2021-10-14,596.697021484375
2021-10-18,590.2171630859375
2021-10-19,551.31298828125
2021-10-20,524.2719116210938
2021-10-21,511.9850769042969
2021-10-22,524.4962768554688
2021-10-25,482.0281066894531
2021-10-26,527.6863403320312
2021-10-27,533.8172607421875
2021-10-28,521.7048950195312
2021-10-29,530.4527587890625
2021-11-01,573.244873046875
2021-11-02,587.2264404296875
2021-11-03,589.1205444335938
2021-11-04,583.1640625
2021-11-08,574.8399047851562
2021-11-09,590.0177001953125
2021-11-10,614.8905029296875
2021-11-11,616.2612915039062
2021-11-12,624.8595581054688
2021-11-15,640.3115844726562
2021-11-16,706.032470703125
2021-11-17,712.1884155273438
2021-11-18,686.194091796875
2021-11-22,685.3966064453125
2021-11-23,676.7235107421875
2021-11-24,693.396728515625
2021-11-25,704.9358520507812
2021-11-26,677.6207275390625
2021-11-29,700.7240600585938
2021-11-30,706.7054443359375
2021-12-01,742.89306640625
2021-12-02,715.029541015625
2021-12-03,712.4625244140625
2021-12-06,714.13232421875
2021-12-07,712.7865600585938
2021-12-08,718.3442993164062
2021-12-09,716.4501342773438
2021-12-10,702.2193603515625
2021-12-13,683.40283203125
2021-12-14,650.9534912109375
2021-12-15,637.0965576171875
2021-12-16,629.4951782226562
2021-12-17,590.2420654296875
2021-12-20,535.8360595703125
2021-12-21,566.640380859375
2021-12-22,604.2984008789062
2021-12-23,635.5762939453125
2021-12-24,621.1710205078125
2021-12-27,613.0462646484375
2021-12-28,605.419921875
2021-12-29,622.3175048828125
2021-12-30,618.4295043945312
2021-12-31,614.8656616210938
2022-01-03,618.8532104492188
2022-01-04,614.5416259765625
2022-01-05,617.8563232421875
2022-01-06,598.16748046875
2022-01-07,600.9588012695312
2022-01-10,610.504150390625
2022-01-11,621.6445922851562
2022-01-12,618.8781127929688
2022-01-13,607.6130981445312
2022-01-14,599.98681640625
2022-01-17,619.3516845703125
2022-01-18,618.0556640625
2022-01-19,617.3080444335938
2022-01-20,635.8255004882812
2022-01-21,636.1993408203125
2022-01-24,604.0491943359375
2022-01-25,640.0623168945312
2022-01-27,631.6135864257812
2022-01-28,639.5140380859375
2022-01-31,645.07177734375
2022-02-01,646.592041015625
2022-02-02,684.02587890625
2022-02-03,664.1126708984375
2022-02-04,652.498779296875
2022-02-07,657.5331420898438
2022-02-08,644.3489990234375
2022-02-09,646.0686645507812
2022-02-10,647.165283203125
2022-02-11,641.6075439453125
2022-02-14,609.6318359375
2022-02-15,614.0431518554688
2022-02-16,641.43310546875
2022-02-17,630.317626953125
2022-02-18,633.2335815429688
2022-02-21,632.0621948242188
2022-02-22,590.7405395507812
2022-02-23,594.329345703125
2022-02-24,525.4183349609375
2022-02-25,585.58154296875
2022-02-28,562.0047607421875
2022-03-02,547.9234619140625
2022-03-03,539.7239990234375
2022-03-04,519.860595703125
2022-03-07,495.5860290527344
2022-03-08,513.6299438476562
2022-03-09,537.5556640625
2022-03-10,543.3128051757812
2022-03-11,546.7022705078125
2022-03-14,531.8982543945312
2022-03-15,516.3964233398438
2022-03-16,526.7891235351562
2022-03-17,553.5808715820312
2022-03-21,552.4594116210938
2022-03-22,530.552490234375
2022-03-23,534.2410278320312
2022-03-24,542.2410888671875
2022-03-25,537.0322875976562
2022-03-28,537.1319580078125
2022-03-29,534.4652709960938
2022-03-30,557.0452270507812
2022-03-31,561.3567504882812
2022-04-01,588.4227294921875
2022-04-04,598.8652954101562
2022-04-05,590.142333984375
2022-04-06,579.2511596679688
2022-04-07,579.9490356445312
2022-04-08,582.6406860351562
2022-04-11,579.1016845703125
2022-04-12,567.2135620117188
2022-04-13,566.665283203125
2022-04-18,545.2069091796875
2022-04-19,519.4619140625
2022-04-20,500.7200622558594
2022-04-21,509.66729736328125
2022-04-22,510.3651123046875
2022-04-25,491.39898681640625
2022-04-26,504.4335632324219
2022-04-27,504.807373046875
2022-04-28,518.2406616210938
2022-04-29,502.988037109375
2022-05-02,512.5333862304688
2022-05-04,508.994384765625
2022-05-05,513.3806762695312
2022-05-06,493.1435852050781
2022-05-09,468.7194519042969
2022-05-10,442.62548828125
2022-05-11,446.9371032714844
2022-05-12,438.4135437011719
2022-05-13,429.0675964355469
2022-05-16,458.9497985839844
2022-05-17,459.84698486328125
2022-05-18,453.5914306640625
2022-05-19,449.4044189453125
2022-05-20,492.9193115234375
2022-05-23,466.15240478515625
2022-05-24,450.8499450683594
2022-05-25,424.332275390625
2022-05-26,438.1892395019531
2022-05-27,439.98370361328125
2022-05-30,466.7755126953125
2022-05-31,482.6262512207031
2022-06-01,498.55181884765625
2022-06-02,515.8729858398438
2022-06-03,543.8860473632812
2022-06-06,534.315673828125
2022-06-07,521.630126953125
2022-06-08,548.097900390625
2022-06-09,551.1135864257812
2022-06-10,547.1758422851562
2022-06-13,550.7645874023438
2022-06-14,546.851806640625
2022-06-15,526.489990234375
2022-06-16,517.2188720703125
2022-06-17,522.3279418945312
2022-06-20,505.5799865722656
2022-06-21,514.352783203125
2022-06-22,503.66094970703125
2022-06-23,509.56756591796875
2022-06-24,503.66094970703125
2022-06-27,512.1345825195312
2022-06-28,512.5333862304688
2022-06-29,524.8201904296875
2022-06-30,532.8453369140625
2022-07-01,531.798583984375
2022-07-04,527.7860107421875
2022-07-05,518.4898681640625
2022-07-06,545.40625
2022-07-07,549.7428588867188
2022-07-08,542.4903564453125
2022-07-11,543.287841796875
2022-07-12,546.4530639648438
2022-07-13,549.1198120117188
2022-07-14,555.2506713867188
2022-07-15,548.1477661132812
2022-07-18,554.2039184570312
2022-07-19,561.1823120117188
2022-07-20,564.297607421875
2022-07-21,557.2445068359375
2022-07-22,562.3536376953125
2022-07-25,576.3601684570312
2022-07-26,564.6964111328125
2022-07-27,570.7026977539062
2022-07-28,583.7372436523438
2022-07-29,570.4783935546875
2022-08-01,563.4751586914062
2022-08-02,548.621337890625
2022-08-03,550.71484375
2022-08-04,517.0194702148438
2022-08-05,531.57421875
2022-08-08,533.069580078125
2022-08-10,525.9915771484375
2022-08-11,537.3812255859375
2022-08-12,547.10107421875
2022-08-16,553.5061645507812
2022-08-17,568.534423828125
2022-08-18,557.0452270507812
2022-08-19,546.4031982421875
2022-08-22,526.8638916015625
2022-08-23,526.415283203125
2022-08-24,542.639892578125
2022-08-25,533.3687133789062
2022-08-26,527.088134765625
2022-08-29,520.0350952148438
2022-08-30,546.8019409179688
2022-09-01,540.49658203125
2022-09-02,542.664794921875
2022-09-05,550.1415405273438
2022-09-06,547.7490234375
2022-09-07,552.1603393554688
2022-09-08,551.31298828125
2022-09-09,550.465576171875
2022-09-12,550.2163696289062
2022-09-13,549.0947875976562
2022-09-14,529.05712890625
2022-09-15,518.6644287109375
2022-09-16,516.5708618164062
2022-09-19,513.7296752929688
2022-09-20,527.2626342773438
2022-09-21,536.1849365234375
2022-09-22,540.4467163085938
2022-09-23,516.271728515625
2022-09-26,499.9723815917969
2022-09-27,490.9504089355469
2022-09-28,479.9844665527344
2022-09-29,471.8597106933594
2022-09-30,460.6694641113281
2022-10-03,461.6414489746094
2022-10-04,484.62005615234375
2022-10-06,496.4084777832031
2022-10-07,501.6172790527344
2022-10-10,503.1874084472656
2022-10-11,488.4830627441406
2022-10-12,495.51123046875
2022-10-13,493.3678894042969
2022-10-14,488.35845947265625
2022-10-17,503.7606201171875
2022-10-18,503.21234130859375
2022-10-19,513.2312622070312
2022-10-20,502.8883361816406
2022-10-21,501.1686706542969
2022-10-24,514.5022583007812
2022-10-25,502.5145263671875
2022-10-27,505.75445556640625
2022-10-28,493.2931213378906
2022-10-31,493.5423583984375
2022-11-01,499.5238037109375
2022-11-02,491.19964599609375
2022-11-03,476.869140625
2022-11-04,472.70703125
2022-11-07,463.28631591796875
2022-11-09,476.0466613769531
2022-11-10,478.6884765625
2022-11-11,476.2958984375
2022-11-14,471.3114013671875
2022-11-15,490.67626953125
2022-11-16,491.598388671875
2022-11-17,505.00677490234375
2022-11-18,515.4992065429688
2022-11-21,496.5580139160156
2022-11-22,481.00628662109375
2022-11-23,492.6202087402344
2022-11-24,506.8510437011719
2022-11-25,513.4057006835938
2022-11-28,498.2278137207031
2022-11-29,497.1062927246094
2022-11-30,491.1248474121094
2022-12-01,498.72625732421875
2022-12-02,522.851318359375
2022-12-05,542.016845703125
2022-12-06,526.1909790039062
2022-12-07,531.5991821289062
2022-12-08,541.9669799804688
2022-12-09,526.5648193359375
2022-12-12,539.9482421875
2022-12-13,511.8355712890625
2022-12-14,519.0631103515625
2022-12-15,522.0039672851562
2022-12-16,514.9259643554688
2022-12-19,518.4400024414062
2022-12-20,513.4306030273438
2022-12-21,516.820068359375
2022-12-22,511.8853454589844
2022-12-23,512.657958984375
2022-12-26,510.26544189453125
2022-12-27,513.2810668945312
2022-12-28,540.3220825195312
2022-12-29,545.7053833007812
2022-12-30,543.7364501953125
2023-01-02,548.8206787109375
2023-01-03,544.0106811523438
2023-01-04,534.0415649414062
2023-01-05,536.7830810546875
2023-01-06,527.4121704101562
2023-01-09,524.9946899414062
2023-01-10,514.9010620117188
2023-01-11,515.89794921875
2023-01-12,509.617431640625
2023-01-13,508.3713073730469
2023-01-16,511.73590087890625
2023-01-17,541.4685668945312
2023-01-18,551.7366333007812
2023-01-19,552.9080200195312
2023-01-20,559.2383422851562
2023-01-23,545.5807495117188
2023-01-24,537.2067260742188
2023-01-25,531.7487182617188
2023-01-27,504.2092590332031
2023-01-30,512.657958984375
2023-01-31,509.5924987792969
2023-02-01,517.4680786132812
2023-02-02,505.90399169921875
2023-02-03,485.81634521484375
2023-02-06,498.2527160644531
2023-02-07,495.2869567871094
2023-02-08,492.3709716796875
2023-02-09,495.3367919921875
2023-02-10,498.0284423828125
2023-02-13,496.4582824707031
2023-02-14,485.99078369140625
2023-02-15,485.0935974121094
2023-02-16,466.27703857421875
2023-02-17,448.8062744140625
2023-02-20,438.9119873046875
2023-02-21,435.64715576171875
2023-02-22,423.18585205078125
2023-02-23,401.6776123046875
2023-02-24,358.6861267089844
2023-02-27,402.62469482421875
2023-02-28,408.8304443359375
2023-03-01,421.06744384765625
2023-03-02,497.1312255859375
2023-03-03,512.657958984375
2023-03-06,493.990966796875
2023-03-08,464.6819763183594
2023-03-09,463.3112487792969
2023-03-10,450.4512023925781
2023-03-13,437.5661926269531
2023-03-14,423.734130859375
2023-03-15,430.8370666503906
2023-03-16,426.6999206542969
2023-03-17,444.7937316894531
2023-03-20,429.7654113769531
2023-03-21,424.6313781738281
2023-03-22,428.3697814941406
2023-03-23,422.0643310546875
2023-03-24,411.7712707519531
2023-03-27,396.4688415527344
2023-03-28,392.7304382324219
2023-03-29,431.90875244140625
2023-03-31,463.7099914550781
2023-04-03,456.5073547363281
2023-04-05,450.1022644042969
2023-04-06,455.859375
2023-04-10,469.940673828125
2023-04-11,455.18646240234375
2023-04-12,456.158447265625
2023-04-13,456.0338439941406
2023-04-17,470.2895812988281
2023-04-18,465.3299560546875
2023-04-19,474.775634765625
2023-04-20,469.4920349121094
2023-04-21,452.49481201171875
2023-04-24,452.4200744628906
2023-04-25,445.4915771484375
2023-04-26,452.0711364746094
2023-04-27,468.7942199707031
2023-04-28,463.0121765136719
2023-05-02,456.3329162597656
2023-05-03,453.66619873046875
2023-05-04,451.6723937988281
2023-05-05,446.6629333496094
2023-05-08,461.4420166015625
2023-05-09,478.339599609375
2023-05-10,486.1902160644531
2023-05-11,490.078125
2023-05-12,485.8662109375
2023-05-15,501.3929748535156
2023-05-16,497.604736328125
2023-05-17,493.6669921875
2023-05-18,493.2183837890625
2023-05-19,481.18072509765625
2023-05-22,479.4361267089844
2023-05-23,493.1685485839844
2023-05-24,488.6076965332031
2023-05-25,482.50164794921875
2023-05-26,508.5457763671875
2023-05-29,528.5087890625
2023-05-30,523.8731689453125
2023-05-31,543.7614135742188
2023-06-01,557.3193359375
2023-06-02,555.7741088867188
2023-06-05,554.6276245117188
2023-06-06,572.1732177734375
2023-06-07,591.8619995117188
2023-06-08,578.35400390625
2023-06-09,597.3948364257812
2023-06-12,611.8499755859375
2023-06-13,677.49609375
2023-06-14,647.738525390625
2023-06-15,646.0437622070312
2023-06-16,622.2676391601562
2023-06-19,627.8004760742188
2023-06-20,636.5233764648438
2023-06-21,641.3583374023438
2023-06-22,644.5982666015625
2023-06-23,649.582763671875
2023-06-26,643.7509155273438
2023-06-27,663.8385009765625
2023-06-28,666.2808837890625
2023-06-30,677.6954956054688
2023-07-03,688.7611694335938
2023-07-04,697.1849365234375
2023-07-05,699.5277099609375
2023-07-06,725.845947265625
2023-07-07,698.48095703125
2023-07-10,673.6580200195312
2023-07-11,659.751220703125
2023-07-12,681.1846923828125
2023-07-13,695.8391723632812
2023-07-14,707.4032592773438
2023-07-17,702.4685668945312
2023-07-18,696.8360595703125
2023-07-19,695.7893676757812
2023-07-20,682.87939453125
2023-07-21,703.9639282226562
2023-07-24,719.166748046875
2023-07-25,725.3973999023438
2023-07-26,724.9487915039062
2023-07-27,725.1481323242188
2023-07-28,744.5877685546875
2023-07-31,756.9992065429688
2023-08-01,758.4447631835938
2023-08-02,729.2354736328125
2023-08-03,707.9016723632812
2023-08-04,700.8236694335938
2023-08-07,724.5001831054688
2023-08-08,715.8270263671875
2023-08-09,708.3502807617188
2023-08-10,690.5057373046875
2023-08-11,694.4434204101562
2023-08-14,684.1255493164062
2023-08-16,711.0419311523438
2023-08-17,714.2819213867188
2023-08-18,693.8453369140625
2023-08-21,701.770751953125
2023-08-22,693.5462646484375
2023-08-23,691.9512329101562
2023-08-24,679.7391357421875
2023-08-25,652.7728881835938
2023-08-28,642.953369140625
2023-08-29,670.6672973632812
2023-08-30,667.4273681640625
2023-08-31,668.2747192382812
2023-09-01,678.642578125
2023-09-04,699.5775756835938
2023-09-05,732.6748046875
2023-09-06,719.7648315429688
2023-09-07,740.6998291015625
2023-09-08,767.8521728515625
2023-09-11,796.3521118164062
2023-09-12,783.7742309570312
2023-09-13,792.0596923828125
2023-09-14,799.0972900390625
2023-09-15,794.854736328125
2023-09-18,775.03955078125
2023-09-20,773.5921020507812
2023-09-21,761.7129516601562
2023-09-22,739.30224609375
2023-09-25,758.618408203125
2023-09-26,790.8617553710938
2023-09-27,788.61572265625
2023-09-28,794.1060791015625
2023-09-29,798.5482788085938
2023-10-03,786.9685668945312
2023-10-04,748.7855834960938
2023-10-05,747.787353515625
2023-10-06,777.6848754882812
2023-10-09,775.838134765625
2023-10-10,798.9475708007812
2023-10-11,812.5237426757812
2023-10-12,805.5859375
2023-10-13,808.53076171875
2023-10-16,815.2689208984375
2023-10-17,816.2672119140625
2023-10-18,813.1226806640625
2023-10-19,815.5684204101562
2023-10-20,813.621826171875
2023-10-23,782.1271362304688
2023-10-25,757.3206787109375
2023-10-26,724.9774169921875
2023-10-27,736.10791015625
2023-10-30,758.8180541992188
2023-10-31,786.3197631835938
2023-11-01,802.541259765625
2023-11-02,848.7601318359375
2023-11-03,847.9615478515625
2023-11-06,859.9405517578125
2023-11-07,838.5780029296875
2023-11-08,843.3695678710938
2023-11-09,847.8616943359375
2023-11-10,852.6033935546875
2023-11-13,848.7601318359375
2023-11-15,851.2557373046875
2023-11-16,867.477294921875
2023-11-17,868.0263061523438
2023-11-20,857.3450317382812
2023-11-21,860.1900634765625
2023-11-22,862.5359497070312
2023-11-23,876.1620483398438
2023-11-24,889.8380737304688
2023-11-28,867.9764404296875
2023-11-29,849.2093505859375
2023-11-30,880.155029296875
2023-12-01,917.7890014648438
2023-12-04,911.4500732421875
2023-12-05,912.1987915039062
2023-12-06,900.169921875
2023-12-07,894.6795654296875
2023-12-08,916.0919799804688
2023-12-11,923.4290771484375
2023-12-12,893.2320556640625
2023-12-13,899.7705688476562
2023-12-14,939.2013549804688
2023-12-15,933.2118530273438
2023-12-18,928.3704223632812
2023-12-19,919.286376953125
2023-12-20,917.0902099609375
2023-12-21,921.7320556640625
2023-12-22,935.5578002929688
2023-12-26,951.1304321289062
2023-12-27,966.3536987304688
2023-12-28,986.0192260742188
2023-12-29,1021.7564697265625
2024-01-01,1050.555908203125
2024-01-02,1012.7223510742188
2024-01-03,1002.2906494140625
2024-01-04,1095.1776123046875
2024-01-05,1088.63916015625
2024-01-08,1121.830810546875
2024-01-09,1129.9166259765625
2024-01-10,1134.957763671875
2024-01-11,1130.415771484375
2024-01-12,1205.9332275390625
2024-01-15,1205.9332275390625
2024-01-16,1178.880615234375
2024-01-17,1127.57080078125
2024-01-18,1125.474365234375
2024-01-19,1130.06640625
2024-01-23,1071.1697998046875
2024-01-24,1059.2906494140625
2024-01-25,1054.1995849609375
2024-01-29,1032.437744140625
2024-01-30,1033.585693359375
2024-01-31,1068.224853515625
2024-02-01,1070.37109375
2024-02-02,1112.8466796875
2024-02-05,1135.2572021484375
2024-02-06,1109.352783203125
2024-02-07,1129.3177490234375
2024-02-08,1106.906982421875
2024-02-09,1086.8922119140625
2024-02-12,1030.7906494140625
2024-02-13,1040.7232666015625
2024-02-14,1093.5804443359375
2024-02-15,1057.9927978515625
2024-02-16,1071.369384765625
2024-02-19,1091.0848388671875
2024-02-20,1115.591796875
2024-02-21,1134.208984375
2024-02-22,1133.4603271484375
2024-02-23,1108.2047119140625
2024-02-26,1113.445556640625
2024-02-27,1145.23974609375
2024-02-28,1149.632080078125
2024-02-29,1163.2081298828125
2024-03-01,1171.244140625
2024-03-04,1182.923583984375
2024-03-05,1204.4359130859375
2024-03-06,1194.55322265625
2024-03-07,1170.64501953125
2024-03-11,1178.830810546875
2024-03-12,1119.085693359375
2024-03-13,1010.8256225585938
2024-03-14,1023.1539916992188
2024-03-15,1002.1908569335938
2024-03-18,1079.4552001953125
2024-03-19,1079.505126953125
2024-03-20,1100.21875
2024-03-21,1128.51904296875
2024-03-22,1156.1705322265625
2024-03-26,1156.469970703125
2024-03-27,1146.038330078125
2024-03-28,1133.859619140625
2024-04-01,1169.347412109375
2024-04-02,1165.1546630859375
2024-04-03,1113.495361328125
2024-04-04,1136.2554931640625
2024-04-05,1157.6678466796875
2024-04-08,1192.30712890625
2024-04-09,1197.947265625
2024-04-10,1224.9498291015625
2024-04-12,1196.2003173828125
2024-04-15,1192.2572021484375
2024-04-16,1157.21875
2024-04-18,1179.3797607421875
2024-04-19,1168.9481201171875
2024-04-22,1193.20556640625
2024-04-23,1232.9857177734375
2024-04-24,1248.2587890625
2024-04-25,1211.174072265625
2024-04-26,1195.45166015625
2024-04-29,1224.5504150390625
2024-04-30,1236.4296875
2024-05-02,1241.1214599609375
2024-05-03,1208.8780517578125
2024-05-06,1164.4559326171875
2024-05-07,1116.29052734375
2024-05-08,1110.5006103515625
2024-05-09,1121.68115234375
2024-05-10,1123.3282470703125
2024-05-13,1140.5479736328125
2024-05-14,1162.2598876953125
2024-05-15,1187.36572265625
2024-05-16,1191.957763671875
2024-05-17,1197.74755859375
2024-05-21,1240.5224609375
2024-05-22,1310.2999267578125
2024-05-23,1330.36474609375
2024-05-24,1333.4593505859375
2024-05-27,1347.0853271484375
2024-05-28,1342.34375
2024-05-29,1292.53125
2024-05-30,1316.888427734375
2024-05-31,1375.535400390625
2024-06-03,1431.187744140625
2024-06-04,1301.5155029296875
2024-06-05,1294.5775146484375
2024-06-06,1386.815673828125
2024-06-07,1430.83837890625
2024-06-10,1472.315673828125
2024-06-11,1475.6097412109375
2024-06-12,1464.3795166015625
2024-06-13,1536.0537109375
2024-06-14,1554.37158203125
2024-06-18,1589.4100341796875
2024-06-19,1542.7918701171875
2024-06-20,1581.0247802734375
2024-06-21,1592.0054931640625
2024-06-24,1546.23583984375
2024-06-25,1477.7061767578125
2024-06-26,1432.335693359375
2024-06-27,1535.80419921875
2024-06-28,1500.9154052734375
2024-07-01,1518.8839111328125
2024-07-02,1490.433837890625
2024-07-03,1491.132568359375
2024-07-04,1507.0047607421875
2024-07-05,1531.2122802734375
2024-07-08,1536.9521484375
2024-07-09,1558.8636474609375
2024-07-10,1522.4775390625
2024-07-11,1469.72021484375
2024-07-12,1393.354248046875
2024-07-15,1461.1351318359375
2024-07-16,1457.3917236328125
2024-07-18,1474.0125732421875
2024-07-19,1446.111572265625
2024-07-22,1435.3304443359375
2024-07-23,1367.4996337890625
2024-07-24,1397.79638671875
2024-07-25,1392.8551025390625
2024-07-26,1400.5416259765625
2024-07-29,1358.615234375
2024-07-30,1325.7728271484375
2024-07-31,1306.5067138671875
2024-08-01,1271.3682861328125
2024-08-02,1228.99267578125
2024-08-05,1173.2406005859375
2024-08-06,1188.1644287109375
2024-08-07,1213.3201904296875
2024-08-08,1186.01806640625
2024-08-09,1242.1695556640625
2024-08-12,1295.7255859375
2024-08-13,1307.5048828125
2024-08-14,1281.800048828125
2024-08-16,1296.199951171875
2024-08-19,1287.949951171875
2024-08-20,1259.25
2024-08-21,1239.8499755859375
2024-08-22,1222.8499755859375
2024-08-23,1161.25
2024-08-26,1215.050048828125
2024-08-27,1237.300048828125
2024-08-28,1251.75
2024-08-29,1254.449951171875
2024-08-30,1253.9000244140625
2024-09-02,1254.199951171875
2024-09-03,1229.5999755859375
2024-09-04,1218.199951171875
2024-09-05,1207.699951171875
2024-09-06,1186.8499755859375
2024-09-09,1193.300048828125
2024-09-10,1187.800048828125
2024-09-11,1197.800048828125
2024-09-12,1197.050048828125
2024-09-13,1230.199951171875
2024-09-16,1276.0
2024-09-17,1283.4000244140625
2024-09-18,1288.4000244140625
2024-09-19,1303.5
2024-09-20,1395.8499755859375
2024-09-23,1424.8499755859375
2024-09-24,1388.0999755859375
2024-09-25,1389.4000244140625
2024-09-26,1385.3499755859375
2024-09-27,1300.4000244140625
2024-09-30,1234.4000244140625
2024-10-01,1221.050048828125
2024-10-03,1175.8499755859375
2024-10-04,1173.25
2024-10-07,1188.0999755859375
2024-10-08,1166.9000244140625
2024-10-09,1209.0
2024-10-10,1183.800048828125
2024-10-11,1169.8499755859375
2024-10-14,1210.550048828125
2024-10-15,1222.300048828125
2024-10-16,1223.0999755859375
2024-10-17,1169.550048828125
2024-10-18,1161.0
2024-10-21,1137.199951171875
2024-10-22,1082.949951171875
2024-10-23,1087.6500244140625
2024-10-24,1065.050048828125
2024-10-25,1082.3499755859375
2024-10-28,1108.199951171875
2024-10-29,1187.5999755859375
2024-10-30,1179.199951171875
2024-10-31,1206.25
2024-11-01,1207.449951171875
2024-11-04,1194.949951171875
2024-11-05,1161.699951171875
2024-11-06,1218.550048828125
2024-11-07,1217.300048828125
2024-11-08,1170.300048828125
2024-11-11,1187.5
2024-11-12,1240.949951171875
2024-11-13,1202.0999755859375
2024-11-14,1222.1500244140625
2024-11-18,1236.25
2024-11-19,1260.1500244140625
2024-11-21,1232.699951171875
2024-11-22,1244.8499755859375
2024-11-25,1227.25
2024-11-26,1276.050048828125
2024-11-27,1281.949951171875
2024-11-28,1272.800048828125
2024-11-29,1253.199951171875
2024-12-02,1289.550048828125
2024-12-03,1296.300048828125
2024-12-04,1371.0999755859375
2024-12-05,1369.699951171875
2024-12-06,1371.300048828125
2024-12-09,1376.5
2024-12-10,1401.5999755859375
2024-12-11,1411.0
2024-12-12,1436.300048828125
2024-12-13,1418.050048828125
2024-12-16,1467.550048828125
2024-12-17,1490.75
2024-12-18,1479.449951171875
2024-12-19,1476.25
2024-12-20,1400.699951171875
2024-12-23,1440.0
2024-12-24,1403.050048828125
2024-12-26,1414.050048828125
2024-12-27,1408.3499755859375
2024-12-30,1420.449951171875
2024-12-31,1389.4000244140625
2025-01-01,1364.800048828125
2025-01-02,1372.9000244140625
2025-01-03,1399.550048828125
2025-01-06,1346.1500244140625
2025-01-07,1340.75
2025-01-08,1350.3499755859375
2025-01-09,1309.300048828125
2025-01-10,1283.699951171875
2025-01-13,1165.300048828125
2025-01-14,1144.1500244140625
2025-01-15,1124.949951171875
2025-01-16,1128.449951171875
2025-01-17,1176.949951171875
2025-01-20,1208.75
2025-01-21,1147.550048828125
2025-01-22,1077.199951171875
2025-01-23,1082.300048828125
2025-01-24,1099.550048828125
2025-01-27,1103.5
2025-01-28,1131.0
2025-01-29,1135.5
2025-01-30,1160.5999755859375
2025-01-31,1204.5
2025-02-01,1280.1500244140625
