Date,GLAXO.NS
2016-03-14,1395.513427734375
2016-03-15,1403.047607421875
2016-03-16,1423.4029541015625
2016-03-17,1441.104248046875
2016-03-18,1455.3170166015625
2016-03-21,1480.10302734375
2016-03-22,1514.991943359375
2016-03-23,1582.07275390625
2016-03-28,1583.078857421875
2016-03-29,1573.6820068359375
2016-03-30,1615.142333984375
2016-03-31,1633.0360107421875
2016-04-01,1631.473876953125
2016-04-04,1608.763671875
2016-04-05,1586.3106689453125
2016-04-06,1592.6678466796875
2016-04-07,1573.33984375
2016-04-08,1576.7215576171875
2016-04-11,1574.3458251953125
2016-04-12,1573.5753173828125
2016-04-13,1599.9451904296875
2016-04-18,1589.6708984375
2016-04-20,1588.408447265625
2016-04-21,1585.2406005859375
2016-04-22,1569.593994140625
2016-04-25,1568.5238037109375
2016-04-26,1603.1771240234375
2016-04-27,1613.408203125
2016-04-28,1603.9049072265625
2016-04-29,1597.355224609375
2016-05-02,1572.16259765625
2016-05-03,1552.3206787109375
2016-05-04,1552.962890625
2016-05-05,1545.12890625
2016-05-06,1533.50634765625
2016-05-09,1537.72314453125
2016-05-10,1512.7872314453125
2016-05-11,1514.0286865234375
2016-05-12,1484.4478759765625
2016-05-13,1461.9520263671875
2016-05-16,1470.6422119140625
2016-05-17,1463.0223388671875
2016-05-18,1450.6505126953125
2016-05-19,1432.029052734375
2016-05-20,1451.5924072265625
2016-05-23,1446.19873046875
2016-05-24,1457.007568359375
2016-05-25,1470.899169921875
2016-05-26,1500.7364501953125
2016-05-27,1510.432861328125
2016-05-30,1529.2257080078125
2016-05-31,1521.605712890625
2016-06-01,1512.1236572265625
2016-06-02,1512.80859375
2016-06-03,1514.8203125
2016-06-06,1505.467041015625
2016-06-07,1508.9129638671875
2016-06-08,1506.6868896484375
2016-06-09,1500.265625
2016-06-10,1496.99072265625
2016-06-13,1497.67578125
2016-06-14,1494.5079345703125
2016-06-15,1506.5587158203125
2016-06-16,1491.361572265625
2016-06-17,1510.04736328125
2016-06-20,1497.80419921875
2016-06-21,1504.4183349609375
2016-06-22,1480.1243896484375
2016-06-23,1462.4229736328125
2016-06-24,1487.7015380859375
2016-06-27,1494.079833984375
2016-06-28,1499.9447021484375
2016-06-29,1498.189697265625
2016-06-30,1492.9024658203125
2016-07-01,1484.9830322265625
2016-07-04,1499.62353515625
2016-07-05,1496.22021484375
2016-07-07,1506.5587158203125
2016-07-08,1493.0738525390625
2016-07-11,1506.6868896484375
2016-07-12,1503.6904296875
2016-07-13,1500.6080322265625
2016-07-14,1507.735595703125
2016-07-15,1502.047119140625
2016-07-18,1481.8326416015625
2016-07-19,1488.802490234375
2016-07-20,1476.92578125
2016-07-21,1475.080322265625
2016-07-22,1476.0572509765625
2016-07-25,1480.8341064453125
2016-07-26,1472.4744873046875
2016-07-27,1461.857177734375
2016-07-28,1453.2158203125
2016-07-29,1439.51513671875
2016-08-01,1399.3905029296875
2016-08-02,1388.9466552734375
2016-08-03,1364.69384765625
2016-08-04,1343.6761474609375
2016-08-05,1363.7603759765625
2016-08-08,1355.3360595703125
2016-08-09,1349.7340087890625
2016-08-10,1330.3231201171875
2016-08-11,1354.7713623046875
2016-08-12,1354.3590087890625
2016-08-16,1324.8515625
2016-08-17,1375.8975830078125
2016-08-18,1364.86767578125
2016-08-19,1355.5531005859375
2016-08-22,1335.5777587890625
2016-08-23,1338.3350830078125
2016-08-24,1324.960205078125
2016-08-25,1308.241455078125
2016-08-26,1294.801513671875
2016-08-29,1293.7373046875
2016-08-30,1307.2861328125
2016-08-31,1317.490966796875
2016-09-01,1296.299560546875
2016-09-02,1291.4796142578125
2016-09-06,1302.7701416015625
2016-09-07,1307.3515625
2016-09-08,1304.224853515625
2016-09-09,1303.204345703125
2016-09-12,1296.8206787109375
2016-09-14,1284.18408203125
2016-09-15,1288.9608154296875
2016-09-16,1227.38427734375
2016-09-19,1233.919677734375
2016-09-20,1228.4046630859375
2016-09-21,1220.479736328125
2016-09-22,1213.661865234375
2016-09-23,1218.17822265625
2016-09-26,1215.1820068359375
2016-09-27,1225.8426513671875
2016-09-28,1233.1597900390625
2016-09-29,1219.0467529296875
2016-09-30,1207.6260986328125
2016-10-03,1224.626708984375
2016-10-04,1245.5794677734375
2016-10-05,1248.29345703125
2016-10-06,1267.530517578125
2016-10-07,1267.8345947265625
2016-10-10,1271.1783447265625
2016-10-13,1275.6727294921875
2016-10-14,1283.7498779296875
2016-10-17,1292.0655517578125
2016-10-18,1290.1986083984375
2016-10-19,1292.869140625
2016-10-20,1294.237060546875
2016-10-21,1288.1358642578125
2016-10-24,1286.1600341796875
2016-10-25,1282.0128173828125
2016-10-26,1270.157958984375
2016-10-27,1270.1143798828125
2016-10-28,1263.70947265625
2016-11-01,1240.30322265625
2016-11-02,1224.930908203125
2016-11-03,1223.84521484375
2016-11-04,1216.22412109375
2016-11-07,1210.122802734375
2016-11-08,1182.0489501953125
2016-11-09,1152.73681640625
2016-11-10,1134.1290283203125
2016-11-11,1148.1121826171875
2016-11-15,1154.3651123046875
2016-11-16,1159.20703125
2016-11-17,1170.519287109375
2016-11-18,1177.5108642578125
2016-11-21,1167.9136962890625
2016-11-22,1133.4344482421875
2016-11-23,1153.496826171875
2016-11-24,1157.274658203125
2016-11-25,1163.1370849609375
2016-11-28,1183.6552734375
2016-11-29,1165.6556396484375
2016-11-30,1178.639892578125
2016-12-01,1165.3951416015625
2016-12-02,1181.8316650390625
2016-12-05,1204.390625
2016-12-06,1202.957763671875
2016-12-07,1187.5201416015625
2016-12-08,1189.6046142578125
2016-12-09,1188.99658203125
2016-12-12,1187.9979248046875
2016-12-13,1188.0413818359375
2016-12-14,1189.626220703125
2016-12-15,1190.3863525390625
2016-12-16,1177.8148193359375
2016-12-19,1178.096923828125
2016-12-20,1176.7940673828125
2016-12-21,1183.0474853515625
2016-12-22,1178.3359375
2016-12-23,1184.1982421875
2016-12-26,1182.678466796875
2016-12-27,1173.2332763671875
2016-12-28,1173.406982421875
2016-12-29,1184.589111328125
2016-12-30,1185.4140625
2017-01-02,1185.718017578125
2017-01-03,1192.253662109375
2017-01-04,1193.317626953125
2017-01-05,1189.5396728515625
2017-01-06,1183.8292236328125
2017-01-09,1182.9390869140625
2017-01-10,1185.1317138671875
2017-01-11,1182.6131591796875
2017-01-12,1181.74462890625
2017-01-13,1180.52880859375
2017-01-16,1186.586669921875
2017-01-17,1183.091064453125
2017-01-18,1194.099365234375
2017-01-19,1197.6600341796875
2017-01-20,1197.16064453125
2017-01-23,1184.219970703125
2017-01-24,1182.20068359375
2017-01-25,1184.7410888671875
2017-01-27,1191.515380859375
2017-01-30,1188.9747314453125
2017-01-31,1182.9390869140625
2017-02-01,1180.52880859375
2017-02-02,1166.741455078125
2017-02-03,1175.3612060546875
2017-02-06,1189.34423828125
2017-02-07,1188.8011474609375
2017-02-08,1185.5877685546875
2017-02-09,1188.0413818359375
2017-02-10,1191.8843994140625
2017-02-13,1172.3865966796875
2017-02-14,1169.346923828125
2017-02-15,1167.870361328125
2017-02-16,1159.359130859375
2017-02-17,1169.086181640625
2017-02-20,1163.441162109375
2017-02-21,1169.39013671875
2017-02-22,1161.964599609375
2017-02-23,1158.338623046875
2017-02-27,1160.705078125
2017-02-28,1165.1998291015625
2017-03-01,1165.2432861328125
2017-03-02,1170.1068115234375
2017-03-03,1175.057373046875
2017-03-06,1170.5411376953125
2017-03-07,1170.041748046875
2017-03-08,1170.4759521484375
2017-03-09,1174.6014404296875
2017-03-10,1175.03564453125
2017-03-14,1172.1912841796875
2017-03-15,1175.6868896484375
2017-03-16,1193.1436767578125
2017-03-17,1196.2052001953125
2017-03-20,1196.813232421875
2017-03-21,1196.0531005859375
2017-03-22,1194.2945556640625
2017-03-23,1199.0494384765625
2017-03-24,1193.990478515625
2017-03-27,1188.4102783203125
2017-03-28,1175.2093505859375
2017-03-29,1170.844970703125
2017-03-30,1186.130615234375
2017-03-31,1191.8194580078125
2017-04-03,1187.86767578125
2017-04-05,1192.99169921875
2017-04-06,1188.2802734375
2017-04-07,1187.8458251953125
2017-04-10,1183.6336669921875
2017-04-11,1179.3997802734375
2017-04-12,1164.9390869140625
2017-04-13,1165.482177734375
2017-04-17,1159.684814453125
2017-04-18,1145.6365966796875
2017-04-19,1135.08447265625
2017-04-20,1133.7384033203125
2017-04-21,1124.83642578125
2017-04-24,1119.0174560546875
2017-04-25,1114.76171875
2017-04-26,1112.2864990234375
2017-04-27,1113.589111328125
2017-04-28,1084.03857421875
2017-05-02,1050.0799560546875
2017-05-03,1052.7943115234375
2017-05-04,1071.553955078125
2017-05-05,1062.673583984375
2017-05-08,1057.5928955078125
2017-05-09,1052.685791015625
2017-05-10,1058.114013671875
2017-05-11,1061.54443359375
2017-05-12,1049.884765625
2017-05-15,1054.9222412109375
2017-05-16,1055.486572265625
2017-05-17,1051.947509765625
2017-05-18,1045.064697265625
2017-05-19,1063.0860595703125
2017-05-22,1055.2044677734375
2017-05-23,1051.7738037109375
2017-05-24,1044.1527099609375
2017-05-25,1030.039794921875
2017-05-26,1027.390869140625
2017-05-29,1012.0399780273438
2017-05-30,1037.899658203125
2017-05-31,1055.3128662109375
2017-06-01,1069.7083740234375
2017-06-02,1071.467041015625
2017-06-05,1071.0108642578125
2017-06-06,1065.6263427734375
2017-06-07,1068.51416015625
2017-06-08,1074.7891845703125
2017-06-09,1072.5960693359375
2017-06-12,1070.425048828125
2017-06-13,1070.750732421875
2017-06-14,1068.79638671875
2017-06-15,1063.7374267578125
2017-06-16,1069.577880859375
2017-06-19,1058.4395751953125
2017-06-20,1072.4224853515625
2017-06-21,1071.857666015625
2017-06-22,1072.2269287109375
2017-06-23,1075.0931396484375
2017-06-27,1074.9844970703125
2017-06-28,1070.120849609375
2017-06-29,1081.042236328125
2017-06-30,1089.857421875
2017-07-03,1102.7113037109375
2017-07-04,1099.2374267578125
2017-07-05,1117.2152099609375
2017-07-06,1121.0584716796875
2017-07-07,1121.861572265625
2017-07-10,1134.21630859375
2017-07-11,1130.04736328125
2017-07-12,1126.72509765625
2017-07-13,1123.4249267578125
2017-07-14,1125.0946044921875
2017-07-17,1117.1864013671875
2017-07-18,1112.397216796875
2017-07-19,1124.8309326171875
2017-07-20,1119.9102783203125
2017-07-21,1117.9552001953125
2017-07-24,1128.609130859375
2017-07-25,1102.7099609375
2017-07-26,1094.7799072265625
2017-07-27,1086.6959228515625
2017-07-28,1073.383544921875
2017-07-31,1054.8433837890625
2017-08-01,1048.121337890625
2017-08-02,1040.213134765625
2017-08-03,1037.5113525390625
2017-08-04,1065.4534912109375
2017-08-07,1054.3380126953125
2017-08-08,1045.6390380859375
2017-08-09,1050.9552001953125
2017-08-10,1043.24462890625
2017-08-11,1046.034423828125
2017-08-14,1055.6341552734375
2017-08-16,1046.3201904296875
2017-08-17,1051.15283203125
2017-08-18,1052.5806884765625
2017-08-21,1048.055419921875
2017-08-22,1039.2030029296875
2017-08-23,1050.2960205078125
2017-08-24,1053.701171875
2017-08-28,1064.487060546875
2017-08-29,1070.154541015625
2017-08-30,1065.760986328125
2017-08-31,1055.1728515625
2017-09-01,1067.825927734375
2017-09-04,1067.2767333984375
2017-09-05,1078.370361328125
2017-09-06,1077.864990234375
2017-09-07,1081.09423828125
2017-09-08,1085.421875
2017-09-11,1072.5269775390625
2017-09-12,1073.4056396484375
2017-09-13,1062.0487060546875
2017-09-14,1051.6361083984375
2017-09-15,1067.760009765625
2017-09-18,1062.224365234375
2017-09-19,1057.14990234375
2017-09-20,1052.822509765625
2017-09-21,1074.7236328125
2017-09-22,1068.946533203125
2017-09-25,1072.7464599609375
2017-09-26,1079.1390380859375
2017-09-27,1052.690673828125
2017-09-28,1078.238525390625
2017-09-29,1101.3040771484375
2017-10-03,1090.2545166015625
2017-10-04,1078.9632568359375
2017-10-05,1073.888916015625
2017-10-06,1060.9942626953125
2017-10-09,1059.5224609375
2017-10-10,1058.84130859375
2017-10-11,1052.229248046875
2017-10-12,1066.7275390625
2017-10-13,1082.258544921875
2017-10-16,1082.34619140625
2017-10-17,1077.18408203125
2017-10-18,1078.370361328125
2017-10-19,1070.9891357421875
2017-10-23,1076.0635986328125
2017-10-24,1079.424560546875
2017-10-25,1065.2119140625
2017-10-26,1102.42431640625
2017-10-27,1115.5167236328125
2017-10-30,1122.897705078125
2017-10-31,1136.2099609375
2017-11-01,1157.25439453125
2017-11-02,1156.7275390625
2017-11-03,1168.677490234375
2017-11-06,1172.5216064453125
2017-11-07,1166.854248046875
2017-11-08,1155.079833984375
2017-11-09,1160.197998046875
2017-11-10,1161.82373046875
2017-11-13,1157.8914794921875
2017-11-14,1145.74365234375
2017-11-15,1122.919677734375
2017-11-16,1127.071533203125
2017-11-17,1104.4234619140625
2017-11-20,1095.2410888671875
2017-11-21,1095.1312255859375
2017-11-22,1100.7325439453125
2017-11-23,1099.8101806640625
2017-11-24,1098.9095458984375
2017-11-27,1094.40625
2017-11-28,1083.136962890625
2017-11-29,1077.4256591796875
2017-11-30,1090.6719970703125
2017-12-01,1077.31591796875
2017-12-04,1082.6539306640625
2017-12-05,1091.1331787109375
2017-12-06,1075.690185546875
2017-12-07,1075.44873046875
2017-12-08,1084.3673095703125
2017-12-11,1078.1944580078125
2017-12-12,1072.4610595703125
2017-12-13,1062.7734375
2017-12-14,1053.8109130859375
2017-12-15,1040.850341796875
2017-12-18,1051.46044921875
2017-12-19,1069.759033203125
2017-12-20,1064.113525390625
2017-12-21,1083.31298828125
2017-12-22,1073.7791748046875
2017-12-26,1065.05810546875
2017-12-27,1066.639892578125
2017-12-28,1072.175537109375
2017-12-29,1093.6593017578125
2018-01-01,1082.1046142578125
2018-01-02,1083.4228515625
2018-01-03,1080.4791259765625
2018-01-04,1088.4971923828125
2018-01-05,1093.176025390625
2018-01-08,1102.5562744140625
2018-01-09,1092.8905029296875
2018-01-10,1085.201904296875
2018-01-11,1089.7052001953125
2018-01-12,1085.1580810546875
2018-01-15,1087.39892578125
2018-01-16,1085.070068359375
2018-01-17,1092.3631591796875
2018-01-18,1086.6080322265625
2018-01-19,1086.7618408203125
2018-01-22,1082.1265869140625
2018-01-23,1080.3033447265625
2018-01-24,1076.458740234375
2018-01-25,1083.730224609375
2018-01-29,1076.195556640625
2018-01-30,1079.1610107421875
2018-01-31,1081.05029296875
2018-02-01,1080.4130859375
2018-02-02,1084.2353515625
2018-02-05,1089.13427734375
2018-02-06,1082.8076171875
2018-02-07,1071.9998779296875
2018-02-08,1081.511474609375
2018-02-09,1083.532470703125
2018-02-12,1075.975830078125
2018-02-14,1080.3692626953125
2018-02-15,1075.7781982421875
2018-02-16,1071.3187255859375
2018-02-19,1069.166015625
2018-02-20,1062.7955322265625
2018-02-21,1049.5491943359375
2018-02-22,1059.6761474609375
2018-02-23,1056.490966796875
2018-02-26,1058.116455078125
2018-02-27,1051.5262451171875
2018-02-28,1047.46240234375
2018-03-01,1045.1556396484375
2018-03-05,1048.319091796875
2018-03-06,1029.82275390625
2018-03-07,1006.954833984375
2018-03-08,1004.4505615234375
2018-03-09,998.5413208007812
2018-03-12,991.2263793945312
2018-03-13,997.0037841796875
2018-03-14,1005.8126220703125
2018-03-15,1006.779052734375
2018-03-16,978.9685668945312
2018-03-19,978.705078125
2018-03-20,978.0020141601562
2018-03-21,977.321044921875
2018-03-22,973.1691284179688
2018-03-23,955.2660522460938
2018-03-26,943.623291015625
2018-03-27,938.9882202148438
2018-03-28,917.2407836914062
2018-04-02,924.292236328125
2018-04-03,947.928955078125
2018-04-04,962.9765625
2018-04-05,981.7145385742188
2018-04-06,1000.1889038085938
2018-04-09,1009.8106079101562
2018-04-10,1009.283447265625
2018-04-11,1013.0619506835938
2018-04-12,1021.0138549804688
2018-04-13,1028.856201171875
2018-04-16,1032.282958984375
2018-04-17,1046.3641357421875
2018-04-18,1036.9400634765625
2018-04-19,1048.253173828125
2018-04-20,1068.089599609375
2018-04-23,1062.5758056640625
2018-04-24,1048.0335693359375
2018-04-25,1032.744384765625
2018-04-26,1025.143798828125
2018-04-27,1027.164794921875
2018-04-30,1029.6907958984375
2018-05-02,1028.2410888671875
2018-05-03,1030.7891845703125
2018-05-04,1035.6441650390625
2018-05-07,1024.814208984375
2018-05-08,1034.128173828125
2018-05-09,1045.3094482421875
2018-05-10,1056.0516357421875
2018-05-11,1062.466064453125
2018-05-14,1073.0980224609375
2018-05-15,1068.4410400390625
2018-05-16,1065.40966796875
2018-05-17,1057.5672607421875
2018-05-18,1053.613037109375
2018-05-21,1044.145263671875
2018-05-22,1061.960693359375
2018-05-23,1056.490966796875
2018-05-24,1048.868408203125
2018-05-25,1037.2476806640625
2018-05-28,1055.2607421875
2018-05-29,1061.63134765625
2018-05-30,1082.5438232421875
2018-05-31,1118.9654541015625
2018-06-01,1108.72900390625
2018-06-04,1107.366943359375
2018-06-05,1109.9810791015625
2018-06-06,1125.028564453125
2018-06-07,1137.132568359375
2018-06-08,1155.43115234375
2018-06-11,1169.1387939453125
2018-06-12,1186.55859375
2018-06-13,1231.7012939453125
2018-06-14,1217.3568115234375
2018-06-15,1207.44970703125
2018-06-18,1232.404296875
2018-06-19,1230.9105224609375
2018-06-20,1235.743408203125
2018-06-21,1223.9468994140625
2018-06-22,1234.0736083984375
2018-06-25,1224.122802734375
2018-06-26,1249.7803955078125
2018-06-27,1230.9326171875
2018-06-28,1217.9718017578125
2018-06-29,1228.60400390625
2018-07-02,1232.6678466796875
2018-07-03,1245.2989501953125
2018-07-04,1275.0208740234375
2018-07-05,1265.6407470703125
2018-07-06,1258.6990966796875
2018-07-09,1258.6331787109375
2018-07-10,1258.5672607421875
2018-07-11,1247.0784912109375
2018-07-12,1250.1536865234375
2018-07-13,1266.411865234375
2018-07-16,1254.6463623046875
2018-07-17,1259.7174072265625
2018-07-18,1238.0546875
2018-07-19,1232.427734375
2018-07-20,1231.7606201171875
2018-07-23,1236.8759765625
2018-07-24,1402.16943359375
2018-07-25,1393.4288330078125
2018-07-26,1406.4398193359375
2018-07-27,1414.42431640625
2018-07-30,1408.0633544921875
2018-07-31,1418.471923828125
2018-08-01,1416.6925048828125
2018-08-02,1419.2503662109375
2018-08-03,1465.088623046875
2018-08-06,1450.2318115234375
2018-08-07,1453.6123046875
2018-08-08,1462.5755615234375
2018-08-09,1465.578125
2018-08-10,1462.0638427734375
2018-08-13,1453.256591796875
2018-08-14,1462.486572265625
2018-08-16,1456.058837890625
2018-08-17,1467.6466064453125
2018-08-20,1487.529541015625
2018-08-21,1482.0137939453125
2018-08-23,1484.06005859375
2018-08-24,1495.6251220703125
2018-08-27,1503.58740234375
2018-08-28,1492.0667724609375
2018-08-29,1486.0172119140625
2018-08-30,1506.723388671875
2018-08-31,1524.9832763671875
2018-09-03,1543.776611328125
2018-09-04,1531.8331298828125
2018-09-05,1536.0367431640625
2018-09-06,1539.906494140625
2018-09-07,1555.6529541015625
2018-09-10,1596.9320068359375
2018-09-11,1555.564208984375
2018-09-12,1531.721923828125
2018-09-14,1526.8291015625
2018-09-17,1511.0826416015625
2018-09-18,1482.8812255859375
2018-09-19,1479.41162109375
2018-09-21,1431.81640625
2018-09-24,1338.85009765625
2018-09-25,1306.6453857421875
2018-09-26,1350.9490966796875
2018-09-27,1332.5780029296875
2018-09-28,1289.3421630859375
2018-10-01,1290.5430908203125
2018-10-03,1301.7078857421875
2018-10-04,1210.60986328125
2018-10-05,1210.120361328125
2018-10-08,1185.744384765625
2018-10-09,1198.6885986328125
2018-10-10,1248.3746337890625
2018-10-11,1221.1961669921875
2018-10-12,1251.799560546875
2018-10-15,1275.3304443359375
2018-10-16,1295.5694580078125
2018-10-17,1291.29931640625
2018-10-19,1260.2066650390625
2018-10-22,1235.56396484375
2018-10-23,1202.8255615234375
2018-10-24,1169.1529541015625
2018-10-25,1139.3502197265625
2018-10-26,1146.200439453125
2018-10-29,1194.86328125
2018-10-30,1232.89501953125
2018-10-31,1263.498291015625
2018-11-01,1265.322021484375
2018-11-02,1281.5133056640625
2018-11-05,1209.853515625
2018-11-06,1207.2735595703125
2018-11-07,1230.537353515625
2018-11-09,1263.4093017578125
2018-11-12,1243.7928466796875
2018-11-13,1234.58544921875
2018-11-14,1215.2803955078125
2018-11-15,1196.28662109375
2018-11-16,1200.8238525390625
2018-11-19,1202.158203125
2018-11-20,1205.89453125
2018-11-21,1205.0494384765625
2018-11-22,1202.0247802734375
2018-11-26,1205.1829833984375
2018-11-27,1190.6375732421875
2018-11-28,1177.960205078125
2018-11-29,1194.107177734375
2018-11-30,1210.3427734375
2018-12-03,1228.5802001953125
2018-12-04,1241.7913818359375
2018-12-05,1224.488037109375
2018-12-06,1205.538818359375
2018-12-07,1204.649169921875
2018-12-10,1205.6722412109375
2018-12-11,1215.5916748046875
2018-12-12,1234.941162109375
2018-12-13,1247.3070068359375
2018-12-14,1231.5604248046875
2018-12-17,1255.3138427734375
2018-12-18,1264.877197265625
2018-12-19,1294.05712890625
2018-12-20,1308.824951171875
2018-12-21,1285.87255859375
2018-12-24,1294.679931640625
2018-12-26,1331.8662109375
2018-12-27,1339.4727783203125
2018-12-28,1345.1663818359375
2018-12-31,1348.102294921875
2019-01-01,1332.6671142578125
2019-01-02,1332.2666015625
2019-01-03,1309.5811767578125
2019-01-04,1289.96484375
2019-01-07,1296.992919921875
2019-01-08,1288.05224609375
2019-01-09,1302.9090576171875
2019-01-10,1319.3226318359375
2019-01-11,1320.2568359375
2019-01-14,1307.1790771484375
2019-01-15,1285.0718994140625
2019-01-16,1281.5133056640625
2019-01-17,1279.2001953125
2019-01-18,1261.2296142578125
2019-01-21,1249.7535400390625
2019-01-22,1267.8128662109375
2019-01-23,1253.3563232421875
2019-01-24,1251.0433349609375
2019-01-25,1247.6182861328125
2019-01-28,1239.0335693359375
2019-01-29,1252.956298828125
2019-01-30,1269.1473388671875
2019-01-31,1253.7122802734375
2019-02-01,1252.2000732421875
2019-02-04,1249.1307373046875
2019-02-05,1242.013671875
2019-02-06,1232.138671875
2019-02-07,1245.927978515625
2019-02-08,1246.372802734375
2019-02-11,1234.8521728515625
2019-02-12,1224.843994140625
2019-02-14,1242.236083984375
2019-02-15,1220.1732177734375
2019-02-18,1193.1285400390625
2019-02-19,1200.2901611328125
2019-02-20,1188.4578857421875
2019-02-21,1184.187744140625
2019-02-22,1198.1549072265625
2019-02-25,1193.795654296875
2019-02-26,1176.536865234375
2019-02-27,1179.47265625
2019-02-28,1187.3902587890625
2019-03-01,1182.5865478515625
2019-03-05,1177.515380859375
2019-03-06,1157.498779296875
2019-03-07,1156.1197509765625
2019-03-08,1166.928955078125
2019-03-11,1176.6705322265625
2019-03-12,1172.4000244140625
2019-03-13,1169.820068359375
2019-03-14,1168.44140625
2019-03-15,1157.543212890625
2019-03-18,1154.3851318359375
2019-03-19,1168.0408935546875
2019-03-20,1173.5120849609375
2019-03-22,1181.0738525390625
2019-03-25,1155.230224609375
2019-03-26,1156.1197509765625
2019-03-27,1155.5859375
2019-03-28,1153.4510498046875
2019-04-01,1156.1644287109375
2019-04-02,1156.0306396484375
2019-04-03,1154.4295654296875
2019-04-04,1151.627197265625
2019-04-05,1155.63037109375
2019-04-08,1155.45263671875
2019-04-09,1156.43115234375
2019-04-10,1154.7408447265625
2019-04-11,1156.2530517578125
2019-04-12,1154.518310546875
2019-04-15,1155.9864501953125
2019-04-16,1156.2530517578125
2019-04-18,1156.43115234375
2019-04-22,1152.7392578125
2019-04-23,1151.0933837890625
2019-04-24,1152.02734375
2019-04-25,1147.8907470703125
2019-04-26,1147.5347900390625
