Date,APOLLOTYRE.NS
2015-12-22,131.9216766357422
2015-12-23,132.44363403320312
2015-12-24,133.57449340820312
2015-12-28,135.4013214111328
2015-12-29,136.57568359375
2015-12-30,135.0098419189453
2015-12-31,135.87979125976562
2016-01-01,138.3155059814453
2016-01-04,135.48829650878906
2016-01-05,136.7931671142578
2016-01-06,135.14035034179688
2016-01-07,129.48593139648438
2016-01-08,130.57333374023438
2016-01-11,128.7465362548828
2016-01-12,129.70339965820312
2016-01-13,129.26846313476562
2016-01-14,127.00667572021484
2016-01-15,121.17832946777344
2016-01-18,116.3938217163086
2016-01-19,115.1759262084961
2016-01-20,117.3507080078125
2016-01-21,118.00313568115234
2016-01-22,122.43966674804688
2016-01-25,124.13600158691406
2016-01-27,126.65872192382812
2016-01-28,127.83311462402344
2016-01-29,128.26805114746094
2016-02-01,125.26689910888672
2016-02-02,123.91851806640625
2016-02-03,120.48238372802734
2016-02-04,122.87464141845703
2016-02-05,120.2649154663086
2016-02-08,119.1340103149414
2016-02-09,117.52470397949219
2016-02-10,130.09487915039062
2016-02-11,129.61642456054688
2016-02-12,128.79000854492188
2016-02-15,136.05372619628906
2016-02-16,131.79116821289062
2016-02-17,138.92442321777344
2016-02-18,139.40289306640625
2016-02-19,139.7508544921875
2016-02-22,141.31668090820312
2016-02-23,142.0126495361328
2016-02-24,140.70774841308594
2016-02-25,137.53262329101562
2016-02-26,134.7924041748047
2016-02-29,137.31512451171875
2016-03-01,137.75010681152344
2016-03-02,143.4044952392578
2016-03-03,144.36135864257812
2016-03-04,148.01498413085938
2016-03-08,149.4068603515625
2016-03-09,149.18936157226562
2016-03-10,146.88414001464844
2016-03-11,145.7097625732422
2016-03-14,147.31910705566406
2016-03-15,146.92759704589844
2016-03-16,146.4926300048828
2016-03-17,148.23245239257812
2016-03-18,154.19137573242188
2016-03-21,155.10476684570312
2016-03-22,155.36573791503906
2016-03-23,152.4080352783203
2016-03-28,149.6243133544922
2016-03-29,148.10198974609375
2016-03-30,150.40725708007812
2016-03-31,152.14706420898438
2016-04-01,151.7121124267578
2016-04-04,149.01539611816406
2016-04-05,143.96990966796875
2016-04-06,150.14627075195312
2016-04-07,146.5796356201172
2016-04-08,146.14468383789062
2016-04-11,146.275146484375
2016-04-12,146.231689453125
2016-04-13,147.4060516357422
2016-04-18,150.71170043945312
2016-04-20,147.01458740234375
2016-04-21,142.7085418701172
2016-04-22,141.49066162109375
2016-04-25,140.5337677001953
2016-04-26,141.62118530273438
2016-04-27,144.79632568359375
2016-04-28,143.05650329589844
2016-04-29,139.31591796875
2016-05-02,141.01222229003906
2016-05-03,137.88055419921875
2016-05-04,134.7924041748047
2016-05-05,135.183837890625
2016-05-06,138.1415252685547
2016-05-09,136.7931671142578
2016-05-10,132.53060913085938
2016-05-11,133.53102111816406
2016-05-12,137.96755981445312
2016-05-13,138.9679412841797
2016-05-16,136.70619201660156
2016-05-17,133.57449340820312
2016-05-18,132.92208862304688
2016-05-19,131.18226623535156
2016-05-20,132.48712158203125
2016-05-23,131.79116821289062
2016-05-24,128.52903747558594
2016-05-25,132.05215454101562
2016-05-26,132.96559143066406
2016-05-27,136.44522094726562
2016-05-30,136.7931671142578
2016-05-31,136.09725952148438
2016-06-01,133.48751831054688
2016-06-02,134.7924041748047
2016-06-03,131.312744140625
2016-06-06,132.05215454101562
2016-06-07,133.3135223388672
2016-06-08,133.92247009277344
2016-06-09,132.5740966796875
2016-06-10,130.70379638671875
2016-06-13,128.83349609375
2016-06-14,131.87820434570312
2016-06-15,132.1826629638672
2016-06-16,129.7469024658203
2016-06-17,129.52944946289062
2016-06-20,130.3558349609375
2016-06-21,129.26846313476562
2016-06-22,129.39895629882812
2016-06-23,129.3119354248047
2016-06-24,128.31155395507812
2016-06-27,127.09369659423828
2016-06-28,128.70303344726562
2016-06-29,131.70419311523438
2016-06-30,131.79116821289062
2016-07-01,134.618408203125
2016-07-04,136.22775268554688
2016-07-05,135.83627319335938
2016-07-07,130.8343048095703
2016-07-08,130.26885986328125
2016-07-11,132.96559143066406
2016-07-12,135.74928283691406
2016-07-13,133.7919921875
2016-07-14,135.05335998535156
2016-07-15,136.44522094726562
2016-07-18,139.0984344482422
2016-07-19,138.0545196533203
2016-07-20,138.2720184326172
2016-07-21,137.35858154296875
2016-07-22,137.14112854003906
2016-07-25,141.40370178222656
2016-07-26,140.0988311767578
2016-07-27,140.3163299560547
2016-07-28,142.8390350341797
2016-07-29,142.05612182617188
2016-08-01,143.50927734375
2016-08-02,142.18821716308594
2016-08-03,137.38841247558594
2016-08-04,141.83596801757812
2016-08-05,154.07760620117188
2016-08-08,159.4058074951172
2016-08-09,160.77090454101562
2016-08-10,152.00796508789062
2016-08-11,148.83746337890625
2016-08-12,150.07041931152344
2016-08-16,152.14007568359375
2016-08-17,154.694091796875
2016-08-18,156.19125366210938
2016-08-19,154.56199645996094
2016-08-22,150.4227294921875
2016-08-23,151.91990661621094
2016-08-24,153.37303161621094
2016-08-25,153.0648193359375
2016-08-26,155.6188201904297
2016-08-29,162.2240447998047
2016-08-30,162.9285888671875
2016-08-31,161.2112579345703
2016-09-01,163.8973846435547
2016-09-02,171.29518127441406
2016-09-06,178.29672241210938
2016-09-07,181.42318725585938
2016-09-08,182.9644012451172
2016-09-09,187.45596313476562
2016-09-12,179.3975830078125
2016-09-14,187.8082275390625
2016-09-15,189.789794921875
2016-09-16,187.98435974121094
2016-09-19,194.94186401367188
2016-09-20,191.33099365234375
2016-09-21,189.43751525878906
2016-09-22,189.96591186523438
2016-09-23,194.63360595703125
2016-09-26,190.4503173828125
2016-09-27,189.56961059570312
2016-09-28,194.1492156982422
2016-09-29,185.38633728027344
2016-09-30,193.70887756347656
2016-10-03,197.14358520507812
2016-10-04,194.28134155273438
2016-10-05,202.0754852294922
2016-10-06,200.358154296875
2016-10-07,197.09957885742188
2016-10-10,197.01148986816406
2016-10-13,196.6592254638672
2016-10-14,190.8906707763672
2016-10-17,184.505615234375
2016-10-18,193.48870849609375
2016-10-19,186.48716735839844
2016-10-20,186.97157287597656
2016-10-21,187.5440216064453
2016-10-24,184.76983642578125
2016-10-25,186.7513885498047
2016-10-26,183.4488067626953
2016-10-27,175.7867431640625
2016-10-28,177.8123321533203
2016-11-01,181.3351287841797
2016-11-02,175.43446350097656
2016-11-03,173.937255859375
2016-11-04,170.10623168945312
2016-11-07,170.45852661132812
2016-11-08,173.98130798339844
2016-11-09,172.30796813964844
2016-11-10,172.21994018554688
2016-11-11,169.70994567871094
2016-11-15,164.4698028564453
2016-11-16,162.2240447998047
2016-11-17,163.45700073242188
2016-11-18,166.62750244140625
2016-11-21,159.8902130126953
2016-11-22,161.6956024169922
2016-11-23,156.71969604492188
2016-11-24,156.80775451660156
2016-11-25,159.2737274169922
2016-11-28,160.1984405517578
2016-11-29,162.13597106933594
2016-11-30,168.1246795654297
2016-12-01,165.70278930664062
2016-12-02,160.33056640625
2016-12-05,164.24961853027344
2016-12-06,166.75961303710938
2016-12-07,166.18714904785156
2016-12-08,171.29518127441406
2016-12-09,174.15745544433594
2016-12-12,171.03097534179688
2016-12-13,173.32077026367188
2016-12-14,173.98130798339844
2016-12-15,177.28392028808594
2016-12-16,171.6034698486328
2016-12-19,172.39605712890625
2016-12-20,172.04379272460938
2016-12-21,169.48976135253906
2016-12-22,167.0238494873047
2016-12-23,166.75961303710938
2016-12-26,163.104736328125
2016-12-27,165.4385528564453
2016-12-28,161.29931640625
2016-12-29,163.23684692382812
2016-12-30,162.84051513671875
2017-01-02,163.67718505859375
2017-01-03,164.91017150878906
2017-01-04,163.19281005859375
2017-01-05,165.30645751953125
2017-01-06,166.36329650878906
2017-01-09,164.0294647216797
2017-01-10,171.2511444091797
2017-01-11,173.5850067138672
2017-01-12,171.55941772460938
2017-01-13,165.3505096435547
2017-01-16,164.55787658691406
2017-01-17,165.4385528564453
2017-01-18,166.4073486328125
2017-01-19,163.45700073242188
2017-01-20,161.8277130126953
2017-01-23,162.6643829345703
2017-01-24,162.97264099121094
2017-01-25,164.4698028564453
2017-01-27,164.99826049804688
2017-01-30,161.9598388671875
2017-01-31,158.87738037109375
2017-02-01,164.64593505859375
2017-02-02,162.4442138671875
2017-02-03,161.43142700195312
2017-02-06,160.41859436035156
2017-02-07,160.85894775390625
2017-02-08,163.72119140625
2017-02-09,161.6956024169922
2017-02-10,160.6828155517578
2017-02-13,157.86459350585938
2017-02-14,154.51795959472656
2017-02-15,153.41708374023438
2017-02-16,157.55633544921875
2017-02-17,158.0847625732422
2017-02-20,158.30494689941406
2017-02-21,158.52511596679688
2017-02-22,158.43702697753906
2017-02-23,162.4442138671875
2017-02-27,162.97264099121094
2017-02-28,165.21839904785156
2017-03-01,163.5010223388672
2017-03-02,159.75808715820312
2017-03-03,161.5635223388672
2017-03-06,160.90298461914062
2017-03-07,159.6259765625
2017-03-08,158.43702697753906
2017-03-09,158.0847625732422
2017-03-10,157.7324981689453
2017-03-14,163.8973846435547
2017-03-15,170.9429168701172
2017-03-16,172.83641052246094
2017-03-17,175.126220703125
2017-03-20,178.78109741210938
2017-03-21,180.4984588623047
2017-03-22,180.2342529296875
2017-03-23,181.86354064941406
2017-03-24,184.2854766845703
2017-03-27,185.47439575195312
2017-03-28,179.6177520751953
2017-03-29,184.4175567626953
2017-03-30,183.09649658203125
2017-03-31,183.80105590820312
2017-04-03,185.16615295410156
2017-04-05,186.66331481933594
2017-04-06,187.45596313476562
2017-04-07,187.98435974121094
2017-04-10,190.84661865234375
2017-04-11,200.57830810546875
2017-04-12,194.80972290039062
2017-04-13,195.8225555419922
2017-04-17,201.89935302734375
2017-04-18,199.9177703857422
2017-04-19,203.0442352294922
2017-04-20,211.45486450195312
2017-04-21,208.81280517578125
2017-04-24,212.68785095214844
2017-04-25,213.7887420654297
2017-04-26,217.75184631347656
2017-04-27,218.5004425048828
2017-04-28,214.8896026611328
2017-05-02,220.39395141601562
2017-05-03,215.46206665039062
2017-05-04,213.832763671875
2017-05-05,216.5629119873047
2017-05-08,211.675048828125
2017-05-09,206.61105346679688
2017-05-10,204.0129852294922
2017-05-11,202.91213989257812
2017-05-12,199.96180725097656
2017-05-15,204.23316955566406
2017-05-16,206.43492126464844
2017-05-17,209.03298950195312
2017-05-18,204.89370727539062
2017-05-19,206.6550750732422
2017-05-22,205.8624725341797
2017-05-23,203.0001983642578
2017-05-24,195.02992248535156
2017-05-25,199.8297119140625
2017-05-26,204.4093475341797
2017-05-29,198.72885131835938
2017-05-30,200.97462463378906
2017-05-31,201.32688903808594
2017-06-01,213.832763671875
2017-06-02,217.6637725830078
2017-06-05,218.58851623535156
2017-06-06,228.4082794189453
2017-06-07,228.49635314941406
2017-06-08,227.39549255371094
2017-06-09,227.21934509277344
2017-06-12,229.2889862060547
2017-06-13,226.6028594970703
2017-06-14,227.35142517089844
2017-06-15,226.51478576660156
2017-06-16,225.14968872070312
2017-06-19,226.07444763183594
2017-06-20,230.52194213867188
2017-06-21,229.24490356445312
2017-06-22,226.6028594970703
2017-06-23,217.5757293701172
2017-06-27,216.86251831054688
2017-06-28,217.79861450195312
2017-06-29,216.55047607421875
2017-06-30,214.589111328125
2017-07-03,226.98129272460938
2017-07-04,223.95010375976562
2017-07-05,226.9366912841797
2017-07-06,228.58599853515625
2017-07-07,230.68109130859375
2017-07-10,229.34381103515625
2017-07-11,222.523681640625
2017-07-12,224.88619995117188
2017-07-13,224.21755981445312
2017-07-14,223.7718048095703
2017-07-17,225.8668670654297
2017-07-18,225.42112731933594
2017-07-19,228.1402587890625
2017-07-20,226.17889404296875
2017-07-21,225.01992797851562
2017-07-24,226.17889404296875
2017-07-25,235.85186767578125
2017-07-26,237.94696044921875
2017-07-27,233.4893798828125
2017-07-28,234.6483917236328
2017-07-31,237.5903778076172
2017-08-01,237.99154663085938
2017-08-02,247.61997985839844
2017-08-03,241.46853637695312
2017-08-04,233.8013916015625
2017-08-07,254.529296875
2017-08-08,250.027099609375
2017-08-09,240.93357849121094
2017-08-10,234.11343383789062
2017-08-11,229.16549682617188
2017-08-14,234.3809051513672
2017-08-16,243.1177978515625
2017-08-17,240.0420379638672
2017-08-18,240.84442138671875
2017-08-21,239.73001098632812
2017-08-22,231.4834442138672
2017-08-23,231.61717224121094
2017-08-24,229.12094116210938
2017-08-28,225.1982421875
2017-08-29,222.1224822998047
2017-08-30,221.40927124023438
2017-08-31,225.9114227294922
2017-09-01,228.54144287109375
2017-09-04,223.5043487548828
2017-09-05,225.95602416992188
2017-09-06,227.2041778564453
2017-09-07,225.73313903808594
2017-09-08,225.01992797851562
2017-09-11,228.40771484375
2017-09-12,234.78208923339844
2017-09-13,231.79550170898438
2017-09-14,231.30517578125
2017-09-15,227.9619140625
2017-09-18,233.1773223876953
2017-09-19,230.4582061767578
2017-09-20,233.8013916015625
2017-09-21,229.47752380371094
2017-09-22,224.0838623046875
2017-09-25,222.7019805908203
2017-09-26,221.0972442626953
2017-09-27,215.4806365966797
2017-09-28,216.7733612060547
2017-09-29,219.09132385253906
2017-10-03,217.6648712158203
2017-10-04,213.02896118164062
2017-10-05,213.69761657714844
2017-10-06,216.01556396484375
2017-10-09,212.2711944580078
2017-10-10,215.97097778320312
2017-10-11,212.3157501220703
2017-10-12,216.19386291503906
2017-10-13,215.9264373779297
2017-10-16,216.06015014648438
2017-10-17,219.31417846679688
2017-10-18,217.1299591064453
2017-10-19,215.1240692138672
2017-10-23,213.74220275878906
2017-10-24,214.41082763671875
2017-10-25,215.03488159179688
2017-10-26,212.71694946289062
2017-10-27,217.0853729248047
2017-10-30,220.11654663085938
2017-10-31,219.31417846679688
2017-11-01,218.11065673828125
2017-11-02,211.42422485351562
2017-11-03,210.8001708984375
2017-11-06,216.50587463378906
2017-11-07,208.8833770751953
2017-11-08,204.78240966796875
2017-11-09,207.85812377929688
2017-11-10,210.3989715576172
2017-11-13,210.62184143066406
2017-11-14,206.4317169189453
2017-11-15,206.83290100097656
2017-11-16,207.9473114013672
2017-11-17,210.66644287109375
2017-11-20,209.99778747558594
2017-11-21,219.04673767089844
2017-11-22,221.23094177246094
2017-11-23,225.3765411376953
2017-11-24,226.53553771972656
2017-11-27,228.94261169433594
2017-11-28,228.94261169433594
2017-11-29,230.7256622314453
2017-11-30,223.5043487548828
2017-12-01,217.75401306152344
2017-12-04,216.5950469970703
2017-12-05,213.60845947265625
2017-12-06,212.40489196777344
2017-12-07,216.81793212890625
2017-12-08,221.00808715820312
2017-12-11,219.98284912109375
2017-12-12,217.97691345214844
2017-12-13,218.91302490234375
2017-12-14,214.6337127685547
2017-12-15,222.523681640625
2017-12-18,227.4270477294922
2017-12-19,231.394287109375
2017-12-20,231.8400421142578
2017-12-21,236.6096954345703
2017-12-22,236.119384765625
2017-12-26,238.4818878173828
2017-12-27,239.68545532226562
2017-12-28,239.64085388183594
2017-12-29,239.15052795410156
2018-01-01,239.68545532226562
2018-01-02,238.5264434814453
2018-01-03,240.66612243652344
2018-01-04,241.51304626464844
2018-01-05,250.16082763671875
2018-01-08,252.92457580566406
2018-01-09,254.61843872070312
2018-01-10,247.8874053955078
2018-01-11,248.77894592285156
2018-01-12,248.68983459472656
2018-01-15,248.46694946289062
2018-01-16,242.22625732421875
2018-01-17,244.14306640625
2018-01-18,233.44482421875
2018-01-19,236.0747833251953
2018-01-22,231.43887329101562
2018-01-23,236.119384765625
2018-01-24,238.259033203125
2018-01-25,232.7315673828125
2018-01-29,229.6558380126953
2018-01-30,230.4136505126953
2018-01-31,227.2041778564453
2018-02-01,233.89056396484375
2018-02-02,222.4345245361328
2018-02-05,224.66331481933594
2018-02-06,221.3201141357422
2018-02-07,232.77618408203125
2018-02-08,240.48785400390625
2018-02-09,241.4239044189453
2018-02-12,245.07913208007812
2018-02-14,244.27679443359375
2018-02-15,243.16236877441406
2018-02-16,232.95443725585938
2018-02-19,226.9366912841797
2018-02-20,235.9856414794922
2018-02-21,233.71226501464844
2018-02-22,234.42547607421875
2018-02-23,239.68545532226562
2018-02-26,239.32887268066406
2018-02-27,235.9410400390625
2018-02-28,244.76712036132812
2018-03-01,236.8771514892578
2018-03-05,231.03768920898438
2018-03-06,230.50277709960938
2018-03-07,227.29330444335938
2018-03-08,231.79550170898438
2018-03-09,231.79550170898438
2018-03-12,233.71226501464844
2018-03-13,235.85186767578125
2018-03-14,238.0361328125
2018-03-15,237.54580688476562
2018-03-16,236.83255004882812
2018-03-19,232.90988159179688
2018-03-20,234.69293212890625
2018-03-21,234.51461791992188
2018-03-22,231.97381591796875
2018-03-23,228.27395629882812
2018-03-26,238.61561584472656
2018-03-27,244.989990234375
2018-03-28,246.99591064453125
2018-04-02,247.3079376220703
2018-04-03,254.61843872070312
2018-04-04,251.5426483154297
2018-04-05,260.7699279785156
2018-04-06,262.1963806152344
2018-04-09,261.39398193359375
2018-04-10,259.1651916503906
2018-04-11,255.64366149902344
2018-04-12,262.64215087890625
2018-04-13,264.11309814453125
2018-04-16,267.5008850097656
2018-04-17,264.380615234375
2018-04-18,258.05078125
2018-04-19,261.171142578125
2018-04-20,256.71356201171875
2018-04-23,257.73870849609375
2018-04-24,257.3821716308594
2018-04-25,253.8606414794922
2018-04-26,254.93045043945312
2018-04-27,261.0819396972656
2018-04-30,262.4192810058594
2018-05-02,258.71942138671875
2018-05-03,255.28704833984375
2018-05-04,255.37619018554688
2018-05-07,262.0180358886719
2018-05-08,257.73870849609375
2018-05-09,255.50991821289062
2018-05-10,252.83541870117188
2018-05-11,249.6259002685547
2018-05-14,255.24246215820312
2018-05-15,256.8026428222656
2018-05-16,262.1517639160156
2018-05-17,257.1592712402344
2018-05-18,254.93045043945312
2018-05-21,246.05982971191406
2018-05-22,244.4996795654297
2018-05-23,245.07913208007812
2018-05-24,243.02867126464844
2018-05-25,249.18014526367188
2018-05-28,255.91111755371094
2018-05-29,249.6259002685547
2018-05-30,246.19354248046875
2018-05-31,240.0865936279297
2018-06-01,237.14462280273438
2018-06-04,237.18919372558594
2018-06-05,239.86375427246094
2018-06-06,243.74188232421875
2018-06-07,246.01524353027344
2018-06-08,245.39122009277344
2018-06-11,245.34661865234375
2018-06-12,245.43576049804688
2018-06-13,245.2574920654297
2018-06-14,245.2574920654297
2018-06-15,239.55174255371094
2018-06-18,241.9588165283203
2018-06-19,239.37342834472656
2018-06-20,241.69139099121094
2018-06-21,244.4996795654297
2018-06-22,243.16236877441406
2018-06-25,239.15052795410156
2018-06-26,236.96629333496094
2018-06-27,231.57260131835938
2018-06-28,227.02584838867188
2018-06-29,226.4463653564453
2018-07-02,225.01992797851562
2018-07-03,224.35130310058594
2018-07-04,225.82229614257812
2018-07-05,224.7078857421875
2018-07-06,233.13278198242188
2018-07-09,233.66769409179688
2018-07-10,237.76869201660156
2018-07-11,236.0747833251953
2018-07-12,236.92173767089844
2018-07-13,239.81919860839844
2018-07-16,239.15052795410156
2018-07-17,247.17422485351562
2018-07-18,245.14637756347656
2018-07-19,252.1312255859375
2018-07-20,252.6269073486328
2018-07-23,248.6613311767578
2018-07-24,247.26437377929688
2018-07-25,249.51756286621094
2018-07-26,258.5302734375
2018-07-27,261.72979736328125
2018-07-30,260.87359619140625
2018-07-31,263.8928527832031
2018-08-01,262.8113098144531
2018-08-02,257.989501953125
2018-08-03,258.35003662109375
2018-08-06,248.6613311767578
2018-08-07,249.47244262695312
2018-08-08,245.64205932617188
2018-08-09,244.51544189453125
2018-08-10,237.93617248535156
2018-08-13,235.72802734375
2018-08-14,240.5949249267578
2018-08-16,237.44052124023438
2018-08-17,240.36962890625
2018-08-20,235.9984588623047
2018-08-21,236.6743927001953
2018-08-23,233.65513610839844
2018-08-24,234.96200561523438
2018-08-27,237.7108612060547
2018-08-28,228.78826904296875
2018-08-29,225.76898193359375
2018-08-30,225.8140411376953
2018-08-31,226.5801239013672
2018-09-03,225.58872985839844
2018-09-04,217.3420867919922
2018-09-05,220.22618103027344
2018-09-06,221.66818237304688
2018-09-07,223.2904815673828
2018-09-10,217.4322052001953
2018-09-11,207.96884155273438
2018-09-12,207.8336639404297
2018-09-14,217.74765014648438
2018-09-17,219.505126953125
2018-09-18,215.26918029785156
2018-09-19,216.17044067382812
2018-09-21,208.37440490722656
2018-09-24,203.77789306640625
2018-09-25,208.28428649902344
2018-09-26,205.76071166992188
2018-09-27,200.12777709960938
2018-09-28,191.29525756835938
2018-10-01,192.06138610839844
2018-10-03,185.6623077392578
2018-10-04,183.22886657714844
2018-10-05,178.45213317871094
2018-10-08,184.9863739013672
2018-10-09,181.51644897460938
2018-10-10,193.18797302246094
2018-10-11,185.6623077392578
2018-10-12,195.6213836669922
2018-10-15,195.21583557128906
2018-10-16,198.550537109375
2018-10-17,188.63650512695312
2018-10-19,185.93270874023438
2018-10-22,185.93270874023438
2018-10-23,176.8748779296875
2018-10-24,184.8061065673828
2018-10-25,186.60865783691406
2018-10-26,187.05929565429688
2018-10-29,193.72869873046875
2018-10-30,193.81887817382812
2018-10-31,197.19862365722656
2018-11-01,196.83810424804688
2018-11-02,198.91102600097656
2018-11-05,193.95404052734375
2018-11-06,191.7459259033203
2018-11-07,198.50547790527344
2018-11-09,199.22650146484375
2018-11-12,193.41326904296875
2018-11-13,200.62347412109375
2018-11-14,201.29940795898438
2018-11-15,207.2928924560547
2018-11-16,203.91311645507812
2018-11-19,206.52679443359375
2018-11-20,203.05691528320312
2018-11-21,203.19207763671875
2018-11-22,197.153564453125
2018-11-26,202.06549072265625
2018-11-27,207.38299560546875
2018-11-28,212.9709014892578
2018-11-29,212.7005157470703
2018-11-30,215.44940185546875
2018-12-03,211.75418090820312
2018-12-04,209.68124389648438
2018-12-05,205.58047485351562
2018-12-06,202.9217071533203
2018-12-07,204.04827880859375
2018-12-10,202.78652954101562
2018-12-11,210.62759399414062
2018-12-12,214.36788940429688
2018-12-13,211.30355834960938
2018-12-14,211.88937377929688
2018-12-17,211.61898803710938
2018-12-18,212.29493713378906
2018-12-19,215.9901580810547
2018-12-20,215.9000244140625
2018-12-21,210.35719299316406
2018-12-24,206.43666076660156
2018-12-26,210.31216430664062
2018-12-27,208.23922729492188
2018-12-28,211.3486328125
2018-12-31,212.65545654296875
2019-01-01,211.2584686279297
2019-01-02,208.0589599609375
2019-01-03,205.3551483154297
2019-01-04,210.35719299316406
2019-01-07,207.4280548095703
2019-01-08,206.21136474609375
2019-01-09,201.34446716308594
2019-01-10,204.8143768310547
2019-01-11,203.64273071289062
2019-01-14,201.34446716308594
2019-01-15,201.16421508789062
2019-01-16,197.24366760253906
2019-01-17,196.83810424804688
2019-01-18,196.387451171875
2019-01-21,195.21583557128906
2019-01-22,197.37889099121094
2019-01-23,196.83810424804688
2019-01-24,195.39608764648438
2019-01-25,189.943359375
2019-01-28,188.9519500732422
2019-01-29,183.00355529785156
2019-01-30,183.22886657714844
2019-01-31,184.17523193359375
2019-02-01,187.32968139648438
2019-02-04,180.3898468017578
2019-02-05,182.50787353515625
2019-02-06,179.4886016845703
2019-02-07,186.9691619873047
2019-02-08,183.09368896484375
2019-02-11,181.78683471679688
2019-02-12,181.06582641601562
2019-02-14,182.68812561035156
2019-02-15,180.61520385742188
2019-02-18,182.68812561035156
2019-02-19,182.417724609375
2019-02-20,188.45626831054688
2019-02-21,188.32107543945312
2019-02-22,189.40260314941406
2019-02-25,190.3939971923828
2019-02-26,188.9519500732422
2019-02-27,192.73733520507812
2019-02-28,195.98190307617188
2019-03-01,198.1900177001953
2019-03-05,201.0740966796875
2019-03-06,197.78445434570312
2019-03-07,195.12570190429688
2019-03-08,191.34034729003906
2019-03-11,196.16213989257812
2019-03-12,204.40879821777344
2019-03-13,203.19207763671875
2019-03-14,200.98397827148438
2019-03-15,200.30801391601562
2019-03-18,196.43252563476562
2019-03-19,199.18142700195312
2019-03-20,198.77586364746094
2019-03-22,194.44973754882812
2019-03-25,191.4304656982422
2019-03-26,192.37681579589844
2019-03-27,192.8725128173828
2019-03-28,195.98190307617188
2019-04-01,203.55258178710938
2019-04-02,199.40673828125
2019-04-03,198.14495849609375
2019-04-04,200.89382934570312
2019-04-05,201.93031311035156
2019-04-08,198.37026977539062
2019-04-09,194.675048828125
2019-04-10,194.76519775390625
2019-04-11,192.421875
2019-04-12,193.77378845214844
2019-04-15,196.4776153564453
2019-04-16,194.99049377441406
2019-04-18,197.46900939941406
2019-04-22,188.9519500732422
2019-04-23,191.02488708496094
2019-04-24,188.36614990234375
2019-04-25,188.41119384765625
2019-04-26,188.81678771972656
2019-04-30,185.70738220214844
2019-05-02,182.05722045898438
2019-05-03,181.74179077148438
2019-05-06,177.59593200683594
2019-05-07,175.92857360839844
2019-05-08,172.81919860839844
2019-05-09,167.0059356689453
2019-05-10,172.09815979003906
2019-05-13,167.81710815429688
2019-05-14,161.91375732421875
2019-05-15,159.61550903320312
2019-05-16,158.66920471191406
2019-05-17,159.9760284423828
2019-05-20,164.57252502441406
2019-05-21,163.9416046142578
2019-05-22,165.11328125
2019-05-23,165.47381591796875
2019-05-24,175.38780212402344
2019-05-27,179.4435272216797
2019-05-28,178.36199951171875
2019-05-29,174.98223876953125
2019-05-30,177.6409912109375
2019-05-31,175.2976531982422
2019-06-03,176.9650421142578
2019-06-04,177.8212432861328
2019-06-06,179.80404663085938
2019-06-07,173.22474670410156
2019-06-10,175.02728271484375
2019-06-11,176.15390014648438
2019-06-12,172.81919860839844
2019-06-13,169.529541015625
