Date,GSK.L
2019-03-22,1561.1920166015625
2019-03-25,1555.971435546875
2019-03-26,1567.8182373046875
2019-03-27,1571.231689453125
2019-03-28,1596.3314208984375
2019-03-29,1603.1585693359375
2019-04-01,1588.2994384765625
2019-04-02,1607.375244140625
2019-04-03,1593.921875
2019-04-04,1594.1226806640625
2019-04-05,1600.3472900390625
2019-04-08,1594.524169921875
2019-04-09,1588.5001220703125
2019-04-10,1583.882080078125
2019-04-11,1571.833984375
2019-04-12,1557.376953125
2019-04-15,1556.17236328125
2019-04-16,1560.9910888671875
2019-04-17,1546.935546875
2019-04-18,1530.4700927734375
2019-04-23,1563.400634765625
2019-04-24,1546.5338134765625
2019-04-25,1561.39306640625
2019-04-26,1567.6171875
2019-04-29,1575.4486083984375
2019-04-30,1579.6650390625
2019-05-01,1566.0111083984375
2019-05-02,1553.561767578125
2019-05-03,1558.380859375
2019-05-07,1523.8441162109375
2019-05-08,1530.4700927734375
2019-05-09,1524.245361328125
2019-05-10,1507.9810791015625
2019-05-13,1518.4227294921875
2019-05-14,1522.638671875
2019-05-15,1540.1080322265625
2019-05-16,1556.41162109375
2019-05-17,1561.43212890625
2019-05-20,1557.8170166015625
2019-05-21,1550.9891357421875
2019-05-22,1577.6990966796875
2019-05-23,1578.1009521484375
2019-05-24,1588.543701171875
2019-05-28,1553.197998046875
2019-05-29,1542.1524658203125
2019-05-30,1543.5584716796875
2019-05-31,1533.3160400390625
2019-06-03,1555.6080322265625
2019-06-04,1536.7301025390625
2019-06-05,1533.918701171875
2019-06-06,1551.190185546875
2019-06-07,1571.6744384765625
2019-06-10,1583.5228271484375
2019-06-11,1580.309814453125
2019-06-12,1589.74853515625
2019-06-13,1589.1461181640625
2019-06-14,1590.95361328125
2019-06-17,1594.970458984375
2019-06-18,1601.79833984375
2019-06-19,1611.6390380859375
2019-06-20,1613.6470947265625
2019-06-21,1582.920654296875
2019-06-24,1599.58935546875
2019-06-25,1612.2410888671875
2019-06-26,1593.764892578125
2019-06-27,1588.543701171875
2019-06-28,1583.121337890625
2019-07-01,1596.9783935546875
2019-07-02,1626.9014892578125
2019-07-03,1647.989013671875
2019-07-04,1645.779541015625
2019-07-05,1643.36962890625
2019-07-08,1634.73388671875
2019-07-09,1646.9844970703125
2019-07-10,1649.9969482421875
2019-07-11,1639.1524658203125
2019-07-12,1630.5167236328125
2019-07-15,1645.3778076171875
2019-07-16,1671.88720703125
2019-07-17,1667.468994140625
2019-07-18,1656.6246337890625
2019-07-19,1653.2099609375
2019-07-22,1661.4443359375
2019-07-23,1667.468994140625
2019-07-24,1660.43994140625
2019-07-25,1676.9075927734375
2019-07-26,1692.77294921875
2019-07-29,1737.1553955078125
2019-07-30,1735.950927734375
2019-07-31,1709.642578125
2019-08-01,1717.4747314453125
2019-08-02,1697.9945068359375
2019-08-05,1669.6778564453125
2019-08-06,1653.8125
2019-08-07,1664.8580322265625
2019-08-08,1674.5352783203125
2019-08-09,1676.9451904296875
2019-08-12,1676.3424072265625
2019-08-13,1691.2059326171875
2019-08-14,1666.7017822265625
2019-08-15,1652.6419677734375
2019-08-16,1665.0948486328125
2019-08-19,1671.7230224609375
2019-08-20,1673.5308837890625
2019-08-21,1692.2103271484375
2019-08-22,1683.172119140625
2019-08-23,1698.43701171875
2019-08-27,1694.4195556640625
2019-08-28,1699.6419677734375
2019-08-29,1716.71484375
2019-08-30,1718.92431640625
2019-09-02,1744.2320556640625
2019-09-03,1750.8603515625
2019-09-04,1752.66796875
2019-09-05,1709.0821533203125
2019-09-06,1722.5399169921875
2019-09-09,1686.3856201171875
2019-09-10,1648.6246337890625
2019-09-11,1657.0606689453125
2019-09-12,1669.1121826171875
2019-09-13,1649.3880615234375
2019-09-16,1634.1630859375
2019-09-17,1652.842529296875
2019-09-18,1654.0474853515625
2019-09-19,1664.89404296875
2019-09-20,1678.752685546875
2019-09-23,1693.0137939453125
2019-09-24,1707.274658203125
2019-09-25,1687.1890869140625
2019-09-26,1718.5225830078125
2019-09-27,1732.3818359375
2019-09-30,1752.0654296875
2019-10-01,1738.005859375
2019-10-02,1677.1461181640625
2019-10-03,1677.7486572265625
2019-10-04,1706.2706298828125
2019-10-07,1722.740234375
2019-10-08,1720.3302001953125
2019-10-09,1727.7618408203125
2019-10-10,1719.325927734375
2019-10-11,1682.167724609375
2019-10-14,1691.4071044921875
2019-10-15,1662.6845703125
2019-10-16,1643.201416015625
2019-10-17,1658.868408203125
2019-10-18,1653.2442626953125
2019-10-21,1646.81689453125
2019-10-22,1662.2828369140625
2019-10-23,1689.8001708984375
2019-10-24,1726.757568359375
2019-10-25,1707.274658203125
2019-10-28,1744.031494140625
2019-10-29,1747.244873046875
2019-10-30,1789.62548828125
2019-10-31,1776.16796875
2019-11-01,1768.53564453125
2019-11-04,1761.5057373046875
2019-11-05,1737.4027099609375
2019-11-06,1729.5697021484375
2019-11-07,1730.5736083984375
2019-11-08,1744.4326171875
2019-11-11,1725.5521240234375
2019-11-12,1738.4071044921875
2019-11-13,1746.84326171875
2019-11-14,1708.71142578125
2019-11-15,1707.30517578125
2019-11-18,1721.7685546875
2019-11-19,1723.9781494140625
2019-11-20,1704.0908203125
2019-11-21,1709.113037109375
2019-11-22,1721.3670654296875
2019-11-25,1734.6251220703125
2019-11-26,1747.6827392578125
2019-11-27,1768.373291015625
2019-11-28,1769.98046875
2019-11-29,1761.74462890625
2019-12-02,1738.4420166015625
2019-12-03,1714.73779296875
2019-12-04,1715.541259765625
2019-12-05,1714.3360595703125
2019-12-06,1737.03564453125
2019-12-09,1736.031005859375
2019-12-10,1757.9276123046875
2019-12-11,1760.7401123046875
2019-12-12,1751.9010009765625
2019-12-13,1732.6168212890625
2019-12-16,1771.98974609375
2019-12-17,1786.0511474609375
2019-12-18,1802.32275390625
2019-12-19,1814.3759765625
2019-12-20,1821.205810546875
2019-12-23,1823.0137939453125
2019-12-24,1825.625244140625
2019-12-27,1826.830810546875
2019-12-30,1805.9390869140625
2019-12-31,1786.854736328125
2020-01-02,1785.0469970703125
2020-01-03,1792.2786865234375
2020-01-06,1778.217041015625
2020-01-07,1770.181640625
2020-01-08,1779.0203857421875
2020-01-09,1798.1041259765625
2020-01-10,1805.3355712890625
2020-01-13,1817.1878662109375
2020-01-14,1812.3670654296875
2020-01-15,1843.3028564453125
2020-01-16,1815.98291015625
2020-01-17,1854.1505126953125
2020-01-20,1846.115478515625
2020-01-21,1846.115478515625
2020-01-22,1828.0357666015625
2020-01-23,1831.0491943359375
2020-01-24,1830.8482666015625
2020-01-27,1790.470703125
2020-01-28,1799.9122314453125
2020-01-29,1822.0093994140625
2020-01-30,1800.31396484375
2020-01-31,1791.8768310546875
2020-02-03,1808.7510986328125
2020-02-04,1823.0137939453125
2020-02-05,1747.281005859375
2020-02-06,1702.2830810546875
2020-02-07,1707.70703125
2020-02-10,1725.1837158203125
2020-02-11,1710.9208984375
2020-02-12,1703.48876953125
2020-02-13,1688.823974609375
2020-02-14,1675.967529296875
2020-02-17,1668.9366455078125
2020-02-18,1674.3603515625
2020-02-19,1685.4088134765625
2020-02-20,1657.5673828125
2020-02-21,1665.804931640625
2020-02-24,1637.2747802734375
2020-02-25,1609.548095703125
2020-02-26,1640.0875244140625
2020-02-27,1637.2747802734375
2020-02-28,1569.36474609375
2020-03-02,1637.4754638671875
2020-03-03,1615.3743896484375
2020-03-04,1671.430419921875
2020-03-05,1647.3203125
2020-03-06,1600.9088134765625
2020-03-09,1555.09912109375
2020-03-10,1521.54638671875
2020-03-11,1529.5830078125
2020-03-12,1411.0416259765625
2020-03-13,1409.233642578125
2020-03-16,1407.8271484375
2020-03-17,1508.687744140625
2020-03-18,1443.9923095703125
2020-03-19,1461.673095703125
2020-03-20,1455.6453857421875
2020-03-23,1380.904052734375
2020-03-24,1422.09228515625
2020-03-25,1496.431640625
2020-03-26,1508.084716796875
2020-03-27,1449.61767578125
2020-03-30,1488.796875
2020-03-31,1521.54638671875
2020-04-01,1506.276611328125
2020-04-02,1500.048095703125
2020-04-03,1496.23095703125
2020-04-06,1516.322509765625
2020-04-07,1521.747314453125
2020-04-08,1506.276611328125
2020-04-09,1551.2818603515625
2020-04-14,1577.2001953125
2020-04-15,1577.2001953125
2020-04-16,1661.3848876953125
2020-04-17,1668.2159423828125
2020-04-20,1675.0469970703125
2020-04-21,1658.1700439453125
2020-04-22,1675.850830078125
2020-04-23,1701.7689208984375
2020-04-24,1695.339599609375
2020-04-27,1710.8101806640625
2020-04-28,1695.339599609375
2020-04-29,1684.69091796875
2020-04-30,1668.61767578125
2020-05-01,1618.5889892578125
2020-05-04,1670.6268310546875
2020-05-05,1675.6497802734375
2020-05-06,1704.78271484375
2020-05-07,1682.280029296875
2020-05-11,1685.4949951171875
2020-05-12,1714.8287353515625
2020-05-13,1750.1904296875
2020-05-14,1649.552490234375
2020-05-15,1655.5811767578125
2020-05-18,1695.1671142578125
2020-05-19,1668.441650390625
2020-05-20,1693.358642578125
2020-05-21,1672.058837890625
2020-05-22,1671.0538330078125
2020-05-26,1656.1837158203125
2020-05-27,1656.3848876953125
2020-05-28,1691.550537109375
2020-05-29,1679.6943359375
2020-06-01,1669.6470947265625
2020-06-02,1658.3944091796875
2020-06-03,1672.46044921875
2020-06-04,1658.997314453125
2020-06-05,1645.3331298828125
2020-06-08,1648.3470458984375
2020-06-09,1650.356689453125
2020-06-10,1658.3944091796875
2020-06-11,1623.43017578125
2020-06-12,1606.751708984375
2020-06-15,1608.359375
2020-06-16,1639.3046875
2020-06-17,1672.8624267578125
2020-06-18,1654.978271484375
2020-06-19,1664.8245849609375
2020-06-22,1652.767822265625
2020-06-23,1682.306884765625
2020-06-24,1642.31884765625
2020-06-25,1652.1649169921875
2020-06-26,1654.7769775390625
2020-06-29,1672.25927734375
2020-06-30,1644.328125
2020-07-01,1645.1319580078125
2020-07-02,1657.3897705078125
2020-07-03,1633.477294921875
2020-07-06,1658.193359375
2020-07-07,1624.6357421875
2020-07-08,1612.177001953125
2020-07-09,1600.3214111328125
2020-07-10,1582.4371337890625
2020-07-13,1604.943115234375
2020-07-14,1611.57470703125
2020-07-15,1658.193359375
2020-07-16,1637.6971435546875
2020-07-17,1668.0396728515625
2020-07-20,1656.1837158203125
2020-07-21,1631.4678955078125
2020-07-22,1612.378173828125
2020-07-23,1615.392333984375
2020-07-24,1587.661865234375
2020-07-27,1590.877197265625
2020-07-28,1612.177001953125
2020-07-29,1561.1373291015625
2020-07-30,1536.4215087890625
2020-07-31,1537.02392578125
2020-08-03,1592.8865966796875
2020-08-04,1580.4278564453125
2020-08-05,1580.629150390625
2020-08-06,1557.3193359375
2020-08-07,1562.5440673828125
2020-08-10,1560.534423828125
2020-08-11,1583.44189453125
2020-08-12,1619.210205078125
2020-08-13,1577.4434814453125
2020-08-14,1543.278076171875
2020-08-17,1563.17431640625
2020-08-18,1546.49365234375
2020-08-19,1558.35107421875
2020-08-20,1532.425537109375
2020-08-21,1522.57763671875
2020-08-24,1528.60693359375
2020-08-25,1525.190673828125
2020-08-26,1518.15625
2020-08-27,1501.2747802734375
2020-08-28,1479.1671142578125
2020-09-01,1452.83984375
2020-09-02,1496.451171875
2020-09-03,1477.9615478515625
2020-09-04,1442.18798828125
2020-09-07,1503.2840576171875
2020-09-08,1500.0687255859375
2020-09-09,1540.0625
2020-09-10,1524.386474609375
2020-09-11,1531.2197265625
2020-09-14,1522.979736328125
2020-09-15,1532.224609375
2020-09-16,1516.74951171875
2020-09-17,1528.204833984375
2020-09-18,1533.0283203125
2020-09-21,1494.84326171875
2020-09-22,1486.8045654296875
2020-09-23,1500.671142578125
2020-09-24,1463.49169921875
2020-09-25,1481.5792236328125
2020-09-28,1470.3243408203125
2020-09-29,1462.6873779296875
2020-09-30,1459.069580078125
2020-10-01,1450.8299560546875
2020-10-02,1451.6337890625
2020-10-05,1456.859130859375
2020-10-06,1436.96337890625
2020-10-07,1422.8944091796875
2020-10-08,1432.3404541015625
2020-10-09,1454.2464599609375
2020-10-12,1438.369384765625
2020-10-13,1446.4088134765625
2020-10-14,1432.54150390625
2020-10-15,1382.90087890625
2020-10-16,1416.8656005859375
2020-10-19,1403.400146484375
2020-10-20,1386.920654296875
2020-10-21,1360.19091796875
2020-10-22,1339.69140625
2020-10-23,1350.343017578125
2020-10-26,1351.3480224609375
2020-10-27,1367.626953125
2020-10-28,1330.44677734375
2020-10-29,1310.550537109375
2020-10-30,1298.08984375
2020-11-02,1331.25048828125
2020-11-03,1362.6025390625
2020-11-04,1421.889892578125
2020-11-05,1410.8365478515625
2020-11-06,1405.81201171875
2020-11-09,1435.15380859375
2020-11-10,1474.74560546875
2020-11-11,1470.5255126953125
2020-11-12,1453.67724609375
2020-11-13,1444.2296142578125
2020-11-16,1449.4554443359375
2020-11-17,1409.85791015625
2020-11-18,1381.716552734375
2020-11-19,1402.0181884765625
2020-11-20,1400.611328125
2020-11-23,1372.872314453125
2020-11-24,1386.9429931640625
2020-11-25,1385.5357666015625
2020-11-26,1396.9930419921875
2020-11-27,1390.560791015625
2020-11-30,1376.892578125
2020-12-01,1387.94775390625
2020-12-02,1400.611328125
2020-12-03,1381.716552734375
2020-12-04,1392.9730224609375
2020-12-07,1404.8323974609375
2020-12-08,1412.0689697265625
2020-12-09,1405.837646484375
2020-12-10,1424.5311279296875
2020-12-11,1420.309814453125
2020-12-14,1399.807373046875
2020-12-15,1364.832275390625
2020-12-16,1371.0633544921875
2020-12-17,1371.2642822265625
2020-12-18,1363.22412109375
2020-12-21,1347.1439208984375
2020-12-22,1356.5908203125
2020-12-23,1344.12841796875
2020-12-24,1339.30419921875
2020-12-29,1372.671875
2020-12-30,1364.832275390625
2020-12-31,1348.751953125
2021-01-04,1382.922607421875
2021-01-05,1382.3197021484375
2021-01-06,1415.4857177734375
2021-01-07,1405.033447265625
2021-01-08,1415.4857177734375
2021-01-11,1402.0181884765625
2021-01-12,1373.8775634765625
2021-01-13,1379.5054931640625
2021-01-14,1400.4102783203125
2021-01-15,1420.7120361328125
2021-01-18,1407.0435791015625
2021-01-19,1417.495849609375
2021-01-20,1386.74169921875
2021-01-21,1371.666259765625
2021-01-22,1387.14404296875
2021-01-25,1412.0689697265625
2021-01-26,1416.8927001953125
2021-01-27,1407.8475341796875
2021-01-28,1394.1790771484375
2021-01-29,1363.8272705078125
2021-02-01,1363.8272705078125
2021-02-02,1374.882568359375
2021-02-03,1288.44970703125
2021-02-04,1291.4649658203125
2021-02-05,1272.1683349609375
2021-02-08,1276.3895263671875
2021-02-09,1283.4244384765625
2021-02-10,1281.4146728515625
2021-02-11,1261.5150146484375
2021-02-12,1284.4293212890625
2021-02-15,1293.676025390625
2021-02-16,1279.4046630859375
2021-02-17,1282.82177734375
2021-02-18,1245.51171875
2021-02-19,1221.5869140625
2021-02-22,1211.7353515625
2021-02-23,1221.1844482421875
2021-02-24,1219.3753662109375
2021-02-25,1222.3909912109375
2021-02-26,1197.05859375
2021-03-01,1206.91015625
2021-03-02,1215.1533203125
2021-03-03,1214.1478271484375
2021-03-04,1230.63427734375
2021-03-05,1249.5328369140625
2021-03-08,1258.78125
2021-03-09,1265.013916015625
2021-03-10,1270.643310546875
2021-03-11,1262.601318359375
2021-03-12,1266.42138671875
2021-03-15,1272.654052734375
2021-03-16,1297.78515625
2021-03-17,1294.1663818359375
2021-03-18,1305.0230712890625
2021-03-19,1303.0128173828125
2021-03-22,1308.843017578125
2021-03-23,1305.0230712890625
2021-03-24,1291.552734375
2021-03-25,1291.7537841796875
2021-03-26,1304.017578125
2021-03-29,1316.0806884765625
2021-03-30,1313.869140625
2021-03-31,1294.769287109375
2021-04-01,1284.314697265625
2021-04-06,1296.5789794921875
2021-04-07,1307.4354248046875
2021-04-08,1328.5458984375
2021-04-09,1326.5357666015625
2021-04-12,1304.4202880859375
2021-04-13,1294.568115234375
2021-04-14,1296.3780517578125
2021-04-15,1355.48681640625
2021-04-16,1353.476318359375
2021-04-19,1345.032470703125
2021-04-20,1332.1649169921875
2021-04-21,1355.0848388671875
2021-04-22,1355.48681640625
2021-04-23,1349.656494140625
2021-04-26,1347.64599609375
2021-04-27,1343.826171875
2021-04-28,1343.624755859375
2021-04-29,1336.588134765625
2021-04-30,1346.640625
2021-05-04,1339.20166015625
2021-05-05,1346.640625
2021-05-06,1351.264892578125
2021-05-07,1362.7249755859375
2021-05-10,1358.90478515625
2021-05-11,1337.191162109375
2021-05-12,1354.8839111328125
2021-05-13,1360.513427734375
2021-05-14,1377.6025390625
2021-05-17,1386.8511962890625
2021-05-18,1383.0308837890625
2021-05-19,1373.9833984375
2021-05-20,1367.3836669921875
2021-05-21,1362.3565673828125
2021-05-24,1361.9542236328125
2021-05-25,1359.340576171875
2021-05-26,1360.5469970703125
2021-05-27,1347.2752685546875
2021-05-28,1351.4979248046875
2021-06-01,1345.0633544921875
2021-06-02,1347.07421875
2021-06-03,1350.693603515625
2021-06-04,1361.5523681640625
2021-06-07,1359.7425537109375
2021-06-08,1359.13916015625
2021-06-09,1387.8946533203125
2021-06-10,1404.182373046875
2021-06-11,1411.0198974609375
2021-06-14,1415.0408935546875
2021-06-15,1424.693359375
2021-06-16,1443.3944091796875
2021-06-17,1443.193115234375
2021-06-18,1431.1280517578125
2021-06-21,1422.6824951171875
2021-06-22,1402.372802734375
2021-06-23,1416.850830078125
2021-06-24,1418.660888671875
2021-06-25,1420.8729248046875
2021-06-28,1428.9158935546875
2021-06-29,1433.33984375
2021-06-30,1427.1063232421875
2021-07-01,1445.8072509765625
2021-07-02,1445.6060791015625
2021-07-05,1440.1771240234375
2021-07-06,1441.986572265625
2021-07-07,1444.8018798828125
2021-07-08,1433.7423095703125
2021-07-09,1442.99169921875
2021-07-12,1446.611572265625
2021-07-13,1452.0408935546875
2021-07-14,1445.6060791015625
2021-07-15,1414.6390380859375
2021-07-16,1432.3345947265625
2021-07-19,1421.6768798828125
2021-07-20,1420.06787109375
2021-07-21,1421.4755859375
2021-07-22,1417.2530517578125
2021-07-23,1423.6878662109375
2021-07-26,1407.3997802734375
2021-07-27,1406.7962646484375
2021-07-28,1409.209716796875
2021-07-29,1414.0355224609375
2021-07-30,1425.4974365234375
2021-08-02,1435.3507080078125
2021-08-03,1441.1824951171875
2021-08-04,1441.38330078125
2021-08-05,1449.828857421875
2021-08-06,1444.1986083984375
2021-08-09,1456.2635498046875
2021-08-10,1453.8504638671875
2021-08-11,1473.3560791015625
2021-08-12,1482.002685546875
2021-08-13,1499.8992919921875
2021-08-16,1507.3397216796875
2021-08-17,1524.6328125
2021-08-18,1534.0838623046875
2021-08-19,1522.0528564453125
2021-08-20,1523.8629150390625
2021-08-23,1510.790283203125
2021-08-24,1492.0865478515625
2021-08-25,1491.0806884765625
2021-08-26,1486.857421875
2021-08-27,1483.8406982421875
2021-08-31,1470.1649169921875
2021-09-01,1479.6168212890625
2021-09-02,1484.444091796875
2021-09-03,1487.0584716796875
2021-09-06,1496.51123046875
2021-09-07,1479.013916015625
2021-09-08,1461.1146240234375
2021-09-09,1434.768310546875
2021-09-10,1427.5277099609375
2021-09-13,1423.304443359375
2021-09-14,1422.0977783203125
2021-09-15,1405.40478515625
2021-09-16,1402.790283203125
2021-09-17,1395.9525146484375
2021-09-20,1411.8406982421875
2021-09-21,1426.924560546875
2021-09-22,1436.9805908203125
2021-09-23,1421.896728515625
2021-09-24,1395.7515869140625
2021-09-27,1394.9468994140625
2021-09-28,1390.7235107421875
2021-09-29,1412.84619140625
2021-09-30,1411.4383544921875
2021-10-01,1393.338134765625
2021-10-04,1392.5335693359375
2021-10-05,1395.7515869140625
2021-10-06,1388.109130859375
2021-10-07,1408.623046875
2021-10-08,1406.8126220703125
2021-10-11,1400.5782470703125
2021-10-12,1412.84619140625
2021-10-13,1408.8238525390625
2021-10-14,1409.6285400390625
2021-10-15,1407.416259765625
2021-10-18,1403.393798828125
2021-10-19,1415.0584716796875
2021-10-20,1416.0643310546875
2021-10-21,1418.678955078125
2021-10-22,1428.7344970703125
2021-10-25,1432.555908203125
2021-10-26,1442.20947265625
2021-10-27,1449.851806640625
2021-10-28,1507.3712158203125
2021-10-29,1517.02490234375
2021-11-01,1553.0247802734375
2021-11-02,1573.3375244140625
2021-11-03,1579.3712158203125
2021-11-04,1579.170166015625
2021-11-05,1584.801025390625
2021-11-08,1566.9019775390625
2021-11-09,1568.51123046875
2021-11-10,1599.0804443359375
2021-11-11,1598.6783447265625
2021-11-12,1602.2984619140625
2021-11-15,1596.2647705078125
2021-11-16,1566.7005615234375
2021-11-17,1567.70654296875
2021-11-18,1520.673828125
2021-11-19,1530.3292236328125
2021-11-22,1534.955322265625
2021-11-23,1542.19677734375
2021-11-24,1548.4320068359375
2021-11-25,1548.834716796875
2021-11-26,1519.467041015625
2021-11-29,1533.7484130859375
2021-11-30,1533.7484130859375
2021-12-01,1550.0413818359375
2021-12-02,1542.8001708984375
2021-12-03,1543.4034423828125
2021-12-06,1563.71923828125
2021-12-07,1584.8397216796875
2021-12-08,1600.9317626953125
2021-12-09,1606.3624267578125
2021-12-10,1621.24755859375
2021-12-13,1615.8165283203125
2021-12-14,1607.1671142578125
2021-12-15,1617.82763671875
2021-12-16,1627.8853759765625
2021-12-17,1622.655517578125
2021-12-20,1600.9317626953125
2021-12-21,1617.0234375
2021-12-22,1623.862548828125
2021-12-23,1623.460205078125
2021-12-24,1623.259033203125
2021-12-29,1626.6783447265625
2021-12-30,1627.2818603515625
2021-12-31,1615.8165283203125
2022-01-04,1606.5635986328125
2022-01-05,1614.20751953125
2022-01-06,1597.914306640625
2022-01-07,1607.569580078125
2022-01-10,1620.6441650390625
2022-01-11,1640.960205078125
2022-01-12,1645.38525390625
2022-01-13,1640.5574951171875
2022-01-14,1650.4139404296875
2022-01-17,1717.5970458984375
2022-01-18,1710.959228515625
2022-01-19,1675.959716796875
2022-01-20,1645.9886474609375
2022-01-21,1656.6494140625
2022-01-24,1623.862548828125
2022-01-25,1623.6612548828125
2022-01-26,1641.1611328125
2022-01-27,1690.6434326171875
2022-01-28,1670.52880859375
2022-01-31,1652.42529296875
2022-02-01,1653.632080078125
2022-02-02,1659.465576171875
2022-02-03,1637.942626953125
2022-02-04,1644.37939453125
2022-02-07,1647.5977783203125
2022-02-08,1653.22998046875
2022-02-09,1630.0980224609375
2022-02-10,1650.4139404296875
2022-02-11,1628.68994140625
2022-02-14,1580.213623046875
2022-02-15,1606.966064453125
2022-02-16,1585.041015625
2022-02-17,1588.66162109375
2022-02-18,1575.9893798828125
2022-02-21,1570.357177734375
2022-02-22,1566.53564453125
2022-02-23,1582.0238037109375
2022-02-24,1514.31103515625
2022-02-25,1573.257568359375
2022-02-28,1554.5474853515625
2022-03-01,1554.1453857421875
2022-03-02,1559.3758544921875
2022-03-03,1535.03271484375
2022-03-04,1497.4114990234375
2022-03-07,1492.7840576171875
2022-03-08,1517.5294189453125
2022-03-09,1555.75439453125
2022-03-10,1541.068359375
2022-03-11,1555.75439453125
2022-03-14,1569.83740234375
2022-03-15,1579.2933349609375
2022-03-16,1591.1627197265625
2022-03-17,1627.3760986328125
2022-03-18,1619.530029296875
2022-03-21,1625.5653076171875
2022-03-22,1631.80224609375
2022-03-23,1622.1453857421875
2022-03-24,1635.222412109375
2022-03-25,1633.210205078125
2022-03-28,1649.70751953125
2022-03-29,1651.1156005859375
2022-03-30,1670.6307373046875
2022-03-31,1656.9500732421875
2022-04-01,1666.40576171875
2022-04-04,1662.5833740234375
2022-04-05,1713.88525390625
2022-04-06,1735.0093994140625
2022-04-07,1751.3055419921875
2022-04-08,1789.1279296875
2022-04-11,1794.358642578125
2022-04-12,1794.358642578125
2022-04-13,1791.7431640625
2022-04-14,1783.49462890625
2022-04-19,1770.0152587890625
2022-04-20,1751.1041259765625
2022-04-21,1755.1278076171875
2022-04-22,1752.3111572265625
2022-04-25,1749.494384765625
2022-04-26,1764.9857177734375
2022-04-27,1807.6370849609375
2022-04-28,1821.1162109375
2022-04-29,1807.6370849609375
2022-05-03,1805.4237060546875
2022-05-04,1781.6842041015625
2022-05-05,1791.1396484375
2022-05-06,1779.47119140625
2022-05-09,1747.080322265625
2022-05-10,1755.7313232421875
2022-05-11,1750.299560546875
2022-05-12,1723.3408203125
2022-05-13,1765.79052734375
2022-05-16,1809.044921875
2022-05-17,1796.7728271484375
2022-05-18,1780.6783447265625
2022-05-19,1742.0203857421875
2022-05-20,1774.6158447265625
2022-05-23,1792.723876953125
2022-05-24,1792.723876953125
2022-05-25,1785.681884765625
2022-05-26,1764.3541259765625
2022-05-27,1743.6300048828125
2022-05-30,1738.398681640625
2022-05-31,1743.0267333984375
2022-06-01,1718.0772705078125
2022-06-06,1705.2003173828125
2022-06-07,1729.9483642578125
2022-06-08,1761.537353515625
2022-06-09,1720.08935546875
2022-06-10,1747.05078125
2022-06-13,1747.05078125
2022-06-14,1722.50390625
2022-06-15,1728.9425048828125
2022-06-16,1682.06201171875
2022-06-17,1693.7318115234375
2022-06-20,1709.425537109375
2022-06-21,1701.77978515625
2022-06-22,1716.0655517578125
2022-06-23,1729.9483642578125
2022-06-24,1766.7685546875
2022-06-27,1774.8167724609375
2022-06-28,1776.6275634765625
2022-06-29,1803.7899169921875
2022-06-30,1776.22509765625
2022-07-01,1796.345458984375
2022-07-04,1813.4481201171875
2022-07-05,1797.3515625
2022-07-06,1800.973388671875
2022-07-07,1802.1805419921875
2022-07-08,1765.360107421875
2022-07-11,1779.444580078125
2022-07-12,1753.086669921875
2022-07-13,1705.2003173828125
2022-07-14,1690.1099853515625
2022-07-15,1729.5458984375
2022-07-18,1734.9393310546875
2022-07-19,1781.0279541015625
2022-07-20,1773.83740234375
2022-07-21,1744.4766845703125
2022-07-22,1740.88134765625
2022-07-25,1742.4793701171875
2022-07-26,1752.6658935546875
2022-07-27,1753.4647216796875
2022-07-28,1740.681640625
2022-07-29,1725.3018798828125
2022-08-01,1691.54736328125
2022-08-02,1692.7457275390625
2022-08-03,1674.5699462890625
2022-08-04,1656.1943359375
2022-08-05,1664.782958984375
2022-08-08,1657.19287109375
2022-08-09,1644.6097412109375
2022-08-10,1554.529541015625
2022-08-11,1398.1378173828125
2022-08-12,1448.0714111328125
2022-08-15,1404.1298828125
2022-08-16,1423.1046142578125
2022-08-17,1413.517578125
2022-08-18,1400.2962646484375
2022-08-19,1423.4677734375
2022-08-22,1426.064697265625
2022-08-23,1400.89501953125
2022-08-24,1397.299560546875
2022-08-25,1388.710205078125
2022-08-26,1393.1048583984375
2022-08-30,1399.097900390625
2022-08-31,1377.7235107421875
2022-09-01,1355.55029296875
2022-09-02,1350.356689453125
2022-09-05,1356.1500244140625
2022-09-06,1345.762451171875
2022-09-07,1342.7659912109375
2022-09-08,1342.56640625
2022-09-09,1346.9608154296875
2022-09-12,1375.9256591796875
2022-09-13,1357.747802734375
2022-09-14,1330.580810546875
2022-09-15,1335.9742431640625
2022-09-16,1319.7939453125
2022-09-20,1311.004638671875
2022-09-21,1303.0146484375
2022-09-22,1294.4248046875
2022-09-23,1311.6038818359375
2022-09-26,1323.3896484375
2022-09-27,1314.9998779296875
2022-09-28,1339.969482421875
2022-09-29,1314.2008056640625
2022-09-30,1304.2130126953125
2022-10-03,1317.9962158203125
2022-10-04,1326.78564453125
2022-10-05,1327.3848876953125
2022-10-06,1320.9925537109375
2022-10-07,1340.96826171875
2022-10-10,1344.364013671875
2022-10-11,1355.55029296875
2022-10-12,1357.1488037109375
2022-10-13,1329.3822021484375
2022-10-14,1348.55908203125
2022-10-17,1352.3543701171875
2022-10-18,1362.1424560546875
2022-10-19,1380.5201416015625
2022-10-20,1363.3409423828125
2022-10-21,1390.7076416015625
2022-10-24,1385.7138671875
2022-10-25,1381.918212890625
2022-10-26,1393.3045654296875
