Date,APARINDS.NS
2015-12-23,449.38885498046875
2015-12-24,448.1635437011719
2015-12-28,451.13934326171875
2015-12-29,448.0322265625
2015-12-30,445.8004150390625
2015-12-31,446.06292724609375
2016-01-01,452.3646545410156
2016-01-04,453.4586486816406
2016-01-05,449.8702392578125
2016-01-06,451.8832702636719
2016-01-07,440.3301696777344
2016-01-08,450.1327819824219
2016-01-11,450.92059326171875
2016-01-12,441.42425537109375
2016-01-13,426.7203063964844
2016-01-14,441.42425537109375
2016-01-15,424.57598876953125
2016-01-18,409.6969909667969
2016-01-19,413.89813232421875
2016-01-20,399.456787109375
2016-01-21,387.5097961425781
2016-01-22,396.8748474121094
2016-01-25,402.3450622558594
2016-01-27,423.1318359375
2016-01-28,437.35443115234375
2016-01-29,436.3040771484375
2016-02-01,438.7547302246094
2016-02-02,429.7835998535156
2016-02-03,424.88226318359375
2016-02-04,428.076904296875
2016-02-05,434.5098876953125
2016-02-08,434.11602783203125
2016-02-09,425.80133056640625
2016-02-10,423.088134765625
2016-02-11,392.54241943359375
2016-02-12,387.9036560058594
2016-02-15,389.74163818359375
2016-02-16,385.1029052734375
2016-02-17,376.6569519042969
2016-02-18,381.8208312988281
2016-02-19,383.746337890625
2016-02-22,382.8711242675781
2016-02-23,377.3570861816406
2016-02-24,379.63275146484375
2016-02-25,371.09918212890625
2016-02-26,366.4166564941406
2016-02-29,364.1848449707031
2016-03-01,376.4381103515625
2016-03-02,392.2798767089844
2016-03-03,394.51171875
2016-03-04,384.7090759277344
2016-03-08,395.1680908203125
2016-03-09,402.476318359375
2016-03-10,402.126220703125
2016-03-11,398.4502258300781
2016-03-14,404.48931884765625
2016-03-15,401.8636169433594
2016-03-16,398.7565612792969
2016-03-17,407.20257568359375
2016-03-18,403.526611328125
2016-03-21,414.2920227050781
2016-03-22,420.3135070800781
2016-03-23,430.8512878417969
2016-03-28,420.8891296386719
2016-03-29,409.820068359375
2016-03-30,417.4355773925781
2016-03-31,408.181884765625
2016-04-01,406.189453125
2016-04-04,410.9712829589844
2016-04-05,408.31475830078125
2016-04-06,407.2521057128906
2016-04-07,406.32232666015625
2016-04-08,406.587890625
2016-04-11,407.47344970703125
2016-04-12,414.0262756347656
2016-04-13,421.59759521484375
2016-04-18,425.4938659667969
2016-04-20,427.7076416015625
2016-04-21,433.7735290527344
2016-04-22,429.65582275390625
2016-04-25,426.7336120605469
2016-04-26,425.7152099609375
2016-04-27,424.16558837890625
2016-04-28,425.0510559082031
2016-04-29,423.280029296875
2016-05-02,423.98846435546875
2016-05-03,420.1806945800781
2016-05-04,418.9410095214844
2016-05-05,418.7196350097656
2016-05-06,418.01116943359375
2016-05-09,421.15484619140625
2016-05-10,419.3394470214844
2016-05-11,416.63861083984375
2016-05-12,420.5792236328125
2016-05-13,417.9669494628906
2016-05-16,419.7379455566406
2016-05-17,420.8891296386719
2016-05-18,450.2884826660156
2016-05-19,435.4117126464844
2016-05-20,430.58563232421875
2016-05-23,431.47113037109375
2016-05-24,439.70648193359375
2016-05-25,434.7475891113281
2016-05-26,436.1201171875
2016-05-27,432.755126953125
2016-05-30,427.2649230957031
2016-05-31,431.1612243652344
2016-06-01,449.0045166015625
2016-06-02,448.5174865722656
2016-06-03,445.5066833496094
2016-06-06,455.0260314941406
2016-06-07,456.79705810546875
2016-06-08,452.14813232421875
2016-06-09,455.7787780761719
2016-06-10,459.0108947753906
2016-06-13,455.60162353515625
2016-06-14,460.2948913574219
2016-06-15,458.52386474609375
2016-06-16,459.8963928222656
2016-06-17,459.32086181640625
2016-06-20,460.162109375
2016-06-21,457.8154602050781
2016-06-22,458.39105224609375
2016-06-23,454.5390319824219
2016-06-24,441.1233215332031
2016-06-27,466.4493103027344
2016-06-28,463.2170715332031
2016-06-29,482.1673583984375
2016-06-30,474.86175537109375
2016-07-01,470.03564453125
2016-07-04,469.5928649902344
2016-07-05,459.5422668457031
2016-07-07,457.01849365234375
2016-07-08,462.2430725097656
2016-07-11,467.06915283203125
2016-07-12,459.8963928222656
2016-07-13,455.1588439941406
2016-07-14,458.4796142578125
2016-07-15,462.19879150390625
2016-07-18,458.9666442871094
2016-07-19,460.6933898925781
2016-07-20,470.5226745605469
2016-07-21,465.8737487792969
2016-07-22,464.41259765625
2016-07-25,476.3671875
2016-07-26,482.8757019042969
2016-07-27,484.5582275390625
2016-07-28,497.7967834472656
2016-07-29,517.1011962890625
2016-08-01,528.9229736328125
2016-08-02,519.0050659179688
2016-08-03,522.6357421875
2016-08-04,522.3258056640625
2016-08-05,502.2244567871094
2016-08-08,487.8346252441406
2016-08-09,473.3564147949219
2016-08-10,496.0257873535156
2016-08-11,481.370361328125
2016-08-12,474.4632568359375
2016-08-16,478.4481506347656
2016-08-17,479.2451171875
2016-08-18,489.64996337890625
2016-08-19,493.76763916015625
2016-08-22,512.3193969726562
2016-08-23,503.95123291015625
2016-08-24,506.0764465332031
2016-08-25,500.27630615234375
2016-08-26,490.8011474609375
2016-08-29,487.5247497558594
2016-08-30,494.3432922363281
2016-08-31,491.2882995605469
2016-09-01,496.1143493652344
2016-09-02,496.15863037109375
2016-09-06,500.05487060546875
2016-09-07,507.8032531738281
2016-09-08,512.4522705078125
2016-09-09,496.3356628417969
2016-09-12,478.09393310546875
2016-09-14,492.2179870605469
2016-09-15,498.8594665527344
2016-09-16,501.3389587402344
2016-09-19,495.3616638183594
2016-09-20,500.85186767578125
2016-09-21,501.5160217285156
2016-09-22,516.1714477539062
2016-09-23,517.0127563476562
2016-09-26,498.90374755859375
2016-09-27,498.77093505859375
2016-09-28,502.4901428222656
2016-09-29,466.6706848144531
2016-09-30,480.8833923339844
2016-10-03,496.8226623535156
2016-10-04,496.5570983886719
2016-10-05,493.7234191894531
2016-10-06,491.19970703125
2016-10-07,490.0485534667969
2016-10-10,498.32818603515625
2016-10-13,490.18133544921875
2016-10-14,497.0440979003906
2016-10-17,510.1942443847656
2016-10-18,514.046142578125
2016-10-19,514.6217651367188
2016-10-20,520.9976196289062
2016-10-21,518.5180053710938
2016-10-24,524.5396728515625
2016-10-25,526.1777954101562
2016-10-26,517.8096923828125
2016-10-27,513.647705078125
2016-10-28,517.765380859375
2016-11-01,521.7945556640625
2016-11-02,509.97283935546875
2016-11-03,506.6077575683594
2016-11-04,493.5462646484375
2016-11-07,499.83355712890625
2016-11-08,509.79571533203125
2016-11-09,499.39080810546875
2016-11-10,509.1315002441406
2016-11-11,505.1466369628906
2016-11-15,491.99664306640625
2016-11-16,500.01068115234375
2016-11-17,499.16943359375
2016-11-18,505.1466369628906
2016-11-21,496.9555358886719
2016-11-22,491.3768615722656
2016-11-23,495.2730712890625
2016-11-24,510.41552734375
2016-11-25,515.8171997070312
2016-11-28,518.38525390625
2016-11-29,521.8386840820312
2016-11-30,519.8020629882812
2016-12-01,509.6186218261719
2016-12-02,506.2535095214844
2016-12-05,511.92083740234375
2016-12-06,506.5635681152344
2016-12-07,506.652099609375
2016-12-08,516.4813232421875
2016-12-09,516.5698852539062
2016-12-12,512.9835205078125
2016-12-13,512.407958984375
2016-12-14,508.20166015625
2016-12-15,501.1175842285156
2016-12-16,505.98785400390625
2016-12-19,512.7178344726562
2016-12-20,503.4641418457031
2016-12-21,507.3605041503906
2016-12-22,501.3831481933594
2016-12-23,505.7665100097656
2016-12-26,500.5861511230469
2016-12-27,502.2244567871094
2016-12-28,505.5894470214844
2016-12-29,505.2795104980469
2016-12-30,509.0872497558594
2017-01-02,515.1973266601562
2017-01-03,518.872314453125
2017-01-04,573.1105346679688
2017-01-05,573.8632202148438
2017-01-06,542.9141235351562
2017-01-09,552.0794677734375
2017-01-10,548.4929809570312
2017-01-11,557.7024536132812
2017-01-12,552.6993408203125
2017-01-13,560.6689453125
2017-01-16,564.5653076171875
2017-01-17,571.5609130859375
2017-01-18,576.7411499023438
2017-01-19,577.0511474609375
2017-01-20,565.8935546875
2017-01-23,564.7866821289062
2017-01-24,565.4949951171875
2017-01-25,566.1149291992188
2017-01-27,558.189453125
2017-01-30,550.7511596679688
2017-01-31,551.2380981445312
2017-02-01,557.4810791015625
2017-02-02,590.5997314453125
2017-02-03,581.3458862304688
2017-02-06,600.9603271484375
2017-02-07,594.8058471679688
2017-02-08,596.444091796875
2017-02-09,623.8067626953125
2017-02-10,663.4782104492188
2017-02-13,660.733154296875
2017-02-14,660.8658447265625
2017-02-15,641.074462890625
2017-02-16,642.712646484375
2017-02-17,646.21044921875
2017-02-20,654.3573608398438
2017-02-21,655.1099853515625
2017-02-22,657.8551025390625
2017-02-23,660.1131591796875
2017-02-27,663.1238403320312
2017-02-28,652.3206176757812
2017-03-01,656.0397338867188
2017-03-02,652.7190551757812
2017-03-03,657.146728515625
2017-03-06,660.4230346679688
2017-03-07,657.8551025390625
2017-03-08,658.3422241210938
2017-03-09,658.6962890625
2017-03-10,655.3756103515625
2017-03-14,659.8475952148438
2017-03-15,657.8993530273438
2017-03-16,680.1702270507812
2017-03-17,626.9503173828125
2017-03-20,631.4222412109375
2017-03-21,623.5410766601562
2017-03-22,628.1015625
2017-03-23,627.1718139648438
2017-03-24,633.2818603515625
2017-03-27,625.6220703125
2017-03-28,629.3854370117188
2017-03-29,620.2646484375
2017-03-30,653.64892578125
2017-03-31,663.7437744140625
2017-04-03,651.656494140625
2017-04-05,684.7750854492188
2017-04-06,692.700439453125
2017-04-07,695.4898681640625
2017-04-10,706.9131469726562
2017-04-11,703.4596557617188
2017-04-12,703.0611572265625
2017-04-13,699.65185546875
2017-04-17,694.338623046875
2017-04-18,681.23291015625
2017-04-19,695.5784301757812
2017-04-20,690.4866333007812
2017-04-21,690.3538208007812
2017-04-24,689.9996337890625
2017-04-25,689.3355102539062
2017-04-26,683.5796508789062
2017-04-27,681.6757202148438
2017-04-28,706.603271484375
2017-05-02,727.1029663085938
2017-05-03,723.3394775390625
2017-05-04,716.12255859375
2017-05-05,704.920654296875
2017-05-08,709.038330078125
2017-05-09,731.7078247070312
2017-05-10,736.0467529296875
2017-05-11,733.2573852539062
2017-05-12,714.3515014648438
2017-05-15,705.3634643554688
2017-05-16,735.9581909179688
2017-05-17,733.8329467773438
2017-05-18,734.5856323242188
2017-05-19,717.849365234375
2017-05-22,727.6343994140625
2017-05-23,735.9140014648438
2017-05-24,723.2952880859375
2017-05-25,738.4378051757812
2017-05-26,736.9766235351562
2017-05-29,753.447265625
2017-05-30,766.5087280273438
2017-05-31,786.7430419921875
2017-06-01,750.8350219726562
2017-06-02,735.6040649414062
2017-06-05,756.9009399414062
2017-06-06,752.2518310546875
2017-06-07,749.2854614257812
2017-06-08,749.1083374023438
2017-06-09,754.0671997070312
2017-06-12,733.921630859375
2017-06-13,724.8006591796875
2017-06-14,729.58251953125
2017-06-15,734.0987548828125
2017-06-16,723.6495361328125
2017-06-19,712.491943359375
2017-06-20,718.8233642578125
2017-06-21,703.3709716796875
2017-06-22,695.3570556640625
2017-06-23,668.9241943359375
2017-06-27,669.3226318359375
2017-06-28,665.4706420898438
2017-06-29,670.5623779296875
2017-06-30,662.9469604492188
2017-07-03,653.3831176757812
2017-07-04,668.8356323242188
2017-07-05,675.4328002929688
2017-07-06,680.9672241210938
2017-07-07,708.9940795898438
2017-07-10,713.5101928710938
2017-07-11,704.34521484375
2017-07-12,694.0730590820312
2017-07-13,701.8213500976562
2017-07-14,696.2867431640625
2017-07-17,718.2035522460938
2017-07-18,712.4476318359375
2017-07-19,709.126953125
2017-07-20,700.0502319335938
2017-07-21,709.7025146484375
2017-07-24,700.6258544921875
2017-07-25,703.3709716796875
2017-07-26,697.4822387695312
2017-07-27,690.929443359375
2017-07-28,693.0103759765625
2017-07-31,694.9142456054688
2017-08-01,703.1214599609375
2017-08-02,699.2645263671875
2017-08-03,684.4646606445312
2017-08-04,688.1870727539062
2017-08-07,708.2339477539062
2017-08-08,691.4610595703125
2017-08-09,668.6334838867188
2017-08-10,646.8825073242188
2017-08-11,646.792724609375
2017-08-14,672.6697998046875
2017-08-16,690.9677124023438
2017-08-17,692.223388671875
2017-08-18,686.7070922851562
2017-08-21,693.972412109375
2017-08-22,686.2586669921875
2017-08-23,690.9227905273438
2017-08-24,699.5336303710938
2017-08-28,699.5784301757812
2017-08-29,684.15087890625
2017-08-30,693.2998657226562
2017-08-31,697.6499633789062
2017-09-01,705.8123168945312
2017-09-04,682.087890625
2017-09-05,684.1957397460938
2017-09-06,687.8732299804688
2017-09-07,704.915283203125
2017-09-08,705.3638305664062
2017-09-11,714.5575561523438
2017-09-12,712.1806640625
2017-09-13,710.5659790039062
2017-09-14,697.7845458984375
2017-09-15,680.6079711914062
2017-09-18,695.3626708984375
2017-09-19,698.591796875
2017-09-20,700.251220703125
2017-09-21,697.3361206054688
2017-09-22,685.1375122070312
2017-09-25,685.2271118164062
2017-09-26,681.325439453125
2017-09-27,671.9523315429688
2017-09-28,665.5839233398438
2017-09-29,666.1221313476562
2017-10-03,668.9027099609375
2017-10-04,679.0830688476562
2017-10-05,685.765380859375
2017-10-06,694.2416381835938
2017-10-09,692.8961791992188
2017-10-10,693.434326171875
2017-10-11,682.9848022460938
2017-10-12,693.434326171875
2017-10-13,689.6222534179688
2017-10-16,695.8112182617188
2017-10-17,697.4705810546875
2017-10-18,695.3626708984375
2017-10-19,698.8160400390625
2017-10-23,687.1107177734375
2017-10-24,691.4161376953125
2017-10-25,683.7471923828125
2017-10-26,690.6089477539062
2017-10-27,683.7471923828125
2017-10-30,689.6222534179688
2017-10-31,688.0078125
2017-11-01,707.1128540039062
2017-11-02,677.6927490234375
2017-11-03,677.2891235351562
2017-11-06,680.1146240234375
2017-11-07,697.0221557617188
2017-11-08,694.8694458007812
2017-11-09,690.65380859375
2017-11-10,687.9180908203125
2017-11-13,676.43701171875
2017-11-14,675.719482421875
2017-11-15,679.7109375
2017-11-16,672.31103515625
2017-11-17,678.4552001953125
2017-11-20,672.8941650390625
2017-11-21,672.9390258789062
2017-11-22,690.8779296875
2017-11-23,699.7579345703125
2017-11-24,711.6424560546875
2017-11-27,720.4326171875
2017-11-28,712.1806640625
2017-11-29,699.9819946289062
2017-11-30,704.5565795898438
2017-12-01,699.3990478515625
2017-12-04,692.8961791992188
2017-12-05,682.2672119140625
2017-12-06,688.3217163085938
2017-12-07,690.9227905273438
2017-12-08,689.9362182617188
2017-12-11,708.9964599609375
2017-12-12,712.4048461914062
2017-12-13,694.555419921875
2017-12-14,692.9409790039062
2017-12-15,698.5469360351562
2017-12-18,690.2949829101562
2017-12-19,703.0765991210938
2017-12-20,734.6942138671875
2017-12-21,740.9279174804688
2017-12-22,727.653076171875
2017-12-26,725.2312622070312
2017-12-27,719.4458618164062
2017-12-28,713.1223754882812
2017-12-29,726.5767211914062
2018-01-01,723.168212890625
2018-01-02,713.6156616210938
2018-01-03,738.41650390625
2018-01-04,746.9375610351562
2018-01-05,753.036865234375
2018-01-08,758.4634399414062
2018-01-09,766.3117065429688
2018-01-10,773.352783203125
2018-01-11,767.1638793945312
2018-01-12,756.8936767578125
2018-01-15,768.957763671875
2018-01-16,744.3812255859375
2018-01-17,737.071044921875
2018-01-18,739.53759765625
2018-01-19,742.407958984375
2018-01-22,748.5520629882812
2018-01-23,749.0005493164062
2018-01-24,729.2676391601562
2018-01-25,709.0411987304688
2018-01-29,704.018310546875
2018-01-30,682.35693359375
2018-01-31,660.5610961914062
2018-02-01,666.0322875976562
2018-02-02,653.0265502929688
2018-02-05,644.5952758789062
2018-02-06,661.5028076171875
2018-02-07,664.7317504882812
2018-02-08,673.8807373046875
2018-02-09,688.456298828125
2018-02-12,709.8037109375
2018-02-14,717.8762817382812
2018-02-15,713.9745483398438
2018-02-16,702.1347045898438
2018-02-19,714.5126953125
2018-02-20,701.86572265625
2018-02-21,692.4924926757812
2018-02-22,701.5518188476562
2018-02-23,700.206298828125
2018-02-26,703.8838500976562
2018-02-27,700.3407592773438
2018-02-28,715.095703125
2018-03-01,703.1214599609375
2018-03-05,700.4754028320312
2018-03-06,690.9677124023438
2018-03-07,686.7520141601562
2018-03-08,691.4161376953125
2018-03-09,682.8502197265625
2018-03-12,676.123046875
2018-03-13,678.7691040039062
2018-03-14,664.7317504882812
2018-03-15,660.022705078125
2018-03-16,662.041015625
2018-03-19,671.907470703125
2018-03-20,671.2346801757812
2018-03-21,671.055419921875
2018-03-22,666.7947998046875
2018-03-23,657.107666015625
2018-03-26,644.2813110351562
2018-03-27,657.1973876953125
2018-03-28,652.9817504882812
2018-04-02,671.9971313476562
2018-04-03,673.2080078125
2018-04-04,682.04296875
2018-04-05,693.2100830078125
2018-04-06,693.748291015625
2018-04-09,684.8683471679688
2018-04-10,679.845458984375
2018-04-11,684.0162963867188
2018-04-12,684.599365234375
2018-04-13,681.011474609375
2018-04-16,684.0162963867188
2018-04-17,692.9859008789062
2018-04-18,699.1747436523438
2018-04-19,690.2501831054688
2018-04-20,705.0050659179688
2018-04-23,704.1528930664062
2018-04-24,709.1310424804688
2018-04-25,711.1491088867188
2018-04-26,723.07861328125
2018-04-27,701.82080078125
2018-04-30,724.1549072265625
2018-05-02,715.140625
2018-05-03,717.0242919921875
2018-05-04,706.6195678710938
2018-05-07,706.0814208984375
2018-05-08,704.8256225585938
2018-05-09,709.5794677734375
2018-05-10,704.2426147460938
2018-05-11,707.5164794921875
2018-05-14,698.143310546875
2018-05-15,687.7386474609375
2018-05-16,682.222412109375
2018-05-17,673.3426513671875
2018-05-18,673.5668334960938
2018-05-21,668.1851196289062
2018-05-22,660.6954956054688
2018-05-23,645.0438842773438
2018-05-24,639.6171264648438
2018-05-25,654.3272094726562
2018-05-28,657.825439453125
2018-05-29,644.1019287109375
2018-05-30,647.0618286132812
2018-05-31,632.80029296875
2018-06-01,648.8109130859375
2018-06-04,625.4452514648438
2018-06-05,609.3449096679688
2018-06-06,611.0492553710938
2018-06-07,630.2888793945312
2018-06-08,637.060791015625
2018-06-11,638.8995971679688
2018-06-12,639.3929443359375
2018-06-13,643.7879638671875
2018-06-14,640.3346557617188
2018-06-15,645.940673828125
2018-06-18,647.689697265625
2018-06-19,646.7030029296875
2018-06-20,645.8509521484375
2018-06-21,645.8060913085938
2018-06-22,642.8013916015625
2018-06-25,628.67431640625
2018-06-26,622.6647338867188
2018-06-27,611.7218017578125
2018-06-28,603.1559448242188
2018-06-29,605.30859375
2018-07-02,590.7780151367188
2018-07-03,591.2713623046875
2018-07-04,591.9441528320312
2018-07-05,587.1453857421875
2018-07-06,582.0776977539062
2018-07-09,622.036865234375
2018-07-10,625.579833984375
2018-07-11,608.178955078125
2018-07-12,588.7599487304688
2018-07-13,581.2254638671875
2018-07-16,562.4790649414062
2018-07-17,560.7749633789062
2018-07-18,552.3436279296875
2018-07-19,544.9885864257812
2018-07-20,555.931396484375
2018-07-23,547.8140869140625
2018-07-24,550.14599609375
2018-07-25,551.536376953125
2018-07-26,556.1556396484375
2018-07-27,556.7387084960938
2018-07-30,551.8504028320312
2018-07-31,556.559326171875
2018-08-01,554.3731079101562
2018-08-02,555.2384643554688
2018-08-03,553.9633178710938
2018-08-06,558.791015625
2018-08-07,559.8385009765625
2018-08-08,550.6383666992188
2018-08-09,535.1531982421875
2018-08-10,526.1807861328125
2018-08-13,513.5647583007812
2018-08-14,529.3689575195312
2018-08-16,542.8502807617188
2018-08-17,555.9671630859375
2018-08-20,560.703857421875
2018-08-21,560.7950439453125
2018-08-23,560.2483520507812
2018-08-24,553.6443481445312
2018-08-27,561.75146484375
2018-08-28,562.6167602539062
2018-08-29,565.6226806640625
2018-08-30,560.931640625
2018-08-31,561.3870849609375
2018-09-03,561.842529296875
2018-09-04,577.191162109375
2018-09-05,561.341552734375
2018-09-06,566.806884765625
2018-09-07,562.7078857421875
2018-09-10,562.2523803710938
2018-09-11,560.97705078125
2018-09-12,560.703857421875
2018-09-14,564.2108154296875
2018-09-17,575.5971069335938
2018-09-18,573.3653564453125
2018-09-19,561.6148071289062
2018-09-21,556.0127563476562
2018-09-24,543.4423828125
2018-09-25,532.8759155273438
2018-09-26,545.1731567382812
2018-09-27,538.3868408203125
2018-09-28,538.3868408203125
2018-10-01,519.9411010742188
2018-10-03,515.2500610351562
2018-10-04,514.8401489257812
2018-10-05,512.1529541015625
2018-10-08,517.800537109375
2018-10-09,520.3055419921875
2018-10-10,538.7967529296875
2018-10-11,526.4085083007812
2018-10-12,520.442138671875
2018-10-15,521.9906616210938
2018-10-16,521.8084106445312
2018-10-17,514.1114501953125
2018-10-19,512.5628051757812
2018-10-22,508.87384033203125
2018-10-23,506.2322082519531
2018-10-24,508.64599609375
2018-10-25,501.35882568359375
2018-10-26,507.64404296875
2018-10-29,505.54888916015625
2018-10-30,510.8321228027344
2018-10-31,502.1785583496094
2018-11-01,493.16070556640625
2018-11-02,507.2796936035156
2018-11-05,515.3411254882812
2018-11-06,520.2599487304688
2018-11-07,541.9849243164062
2018-11-09,552.369140625
2018-11-12,555.0107421875
2018-11-13,555.6028442382812
2018-11-14,564.8939819335938
2018-11-15,568.2642822265625
2018-11-16,558.9732666015625
2018-11-19,570.17724609375
2018-11-20,571.088134765625
2018-11-21,560.5216674804688
2018-11-22,562.7078857421875
2018-11-26,566.0780639648438
2018-11-27,561.6603393554688
2018-11-28,565.1217651367188
2018-11-29,560.97705078125
2018-11-30,560.8860473632812
2018-12-03,562.9356079101562
2018-12-04,561.7059326171875
2018-12-05,574.2763671875
2018-12-06,560.6583251953125
2018-12-07,564.4385986328125
2018-12-10,561.2959594726562
2018-12-11,560.3395385742188
2018-12-12,558.0623168945312
2018-12-13,562.4345703125
2018-12-14,555.3296508789062
2018-12-17,583.06640625
2018-12-18,580.151611328125
2018-12-19,587.7576293945312
2018-12-20,592.2666015625
2018-12-21,583.3853149414062
2018-12-24,591.2645263671875
2018-12-26,603.1973266601562
2018-12-27,603.7894287109375
2018-12-28,601.2389526367188
2018-12-31,601.4210815429688
2019-01-01,606.2943115234375
2019-01-02,604.0626831054688
2019-01-03,596.5478515625
2019-01-04,588.4407958984375
2019-01-07,580.834716796875
2019-01-08,577.96533203125
2019-01-09,570.9059448242188
2019-01-10,569.8583984375
2019-01-11,560.931640625
2019-01-14,563.2088623046875
2019-01-15,566.39697265625
2019-01-16,578.694091796875
2019-01-17,565.5772705078125
2019-01-18,565.8960571289062
2019-01-21,569.17529296875
2019-01-22,560.2940063476562
2019-01-23,564.9395751953125
2019-01-24,560.703857421875
2019-01-25,560.5671997070312
2019-01-28,567.1712646484375
2019-01-29,566.2603759765625
2019-01-30,560.840576171875
2019-01-31,566.3058471679688
2019-02-01,560.0662841796875
2019-02-04,551.3216552734375
2019-02-05,546.7216186523438
2019-02-06,558.244384765625
2019-02-07,567.1256713867188
2019-02-08,560.5671997070312
2019-02-11,551.2760620117188
2019-02-12,559.8385009765625
2019-02-14,560.2483520507812
2019-02-15,562.8900146484375
2019-02-18,563.2999877929688
2019-02-19,567.1712646484375
2019-02-20,571.1336059570312
2019-02-21,569.767333984375
2019-02-22,572.090087890625
2019-02-25,569.4030151367188
2019-02-26,579.74169921875
2019-02-27,578.2387084960938
2019-02-28,575.3236694335938
2019-03-01,589.0328979492188
2019-03-05,605.6112060546875
2019-03-06,597.9141235351562
2019-03-07,596.6388549804688
2019-03-08,588.5774536132812
2019-03-11,607.6607055664062
2019-03-12,603.5615844726562
2019-03-13,596.7298583984375
2019-03-14,581.24462890625
2019-03-15,597.276611328125
2019-03-18,581.0169067382812
2019-03-19,577.373291015625
2019-03-20,592.9041137695312
2019-03-22,607.6152954101562
2019-03-25,601.2843627929688
2019-03-26,604.9735717773438
2019-03-27,602.0587158203125
2019-03-28,611.7141723632812
2019-04-01,621.2330322265625
2019-04-02,619.8668212890625
2019-04-03,620.4588623046875
2019-04-04,619.5479736328125
2019-04-05,620.3678588867188
2019-04-08,621.5518188476562
2019-04-09,616.7241821289062
2019-04-10,620.3678588867188
2019-04-11,620.6865844726562
2019-04-12,625.5599365234375
2019-04-15,626.42529296875
2019-04-16,628.520263671875
2019-04-18,632.7103881835938
2019-04-22,624.7401123046875
2019-04-23,623.5103149414062
2019-04-24,620.1400146484375
2019-04-25,610.4844970703125
2019-04-26,602.5597534179688
2019-04-30,607.524169921875
2019-05-02,610.9855346679688
2019-05-03,602.1497802734375
2019-05-06,593.4962158203125
2019-05-07,590.4447631835938
2019-05-08,592.6309204101562
2019-05-09,604.2904052734375
2019-05-10,590.1714477539062
2019-05-13,581.6090087890625
2019-05-14,573.638671875
2019-05-15,583.8407592773438
2019-05-16,582.4743041992188
2019-05-17,588.9417114257812
2019-05-20,582.5199584960938
2019-05-21,570.9059448242188
2019-05-22,574.7317504882812
2019-05-23,571.088134765625
2019-05-24,590.581298828125
2019-05-27,604.1993408203125
2019-05-28,615.9043579101562
2019-05-29,612.0330200195312
2019-05-30,611.9874877929688
2019-05-31,610.1657104492188
2019-06-03,609.9834594726562
2019-06-04,608.0250854492188
2019-06-06,598.4606323242188
2019-06-07,586.9832763671875
2019-06-10,580.6981201171875
2019-06-11,568.3554077148438
2019-06-12,565.212890625
2019-06-13,558.1077880859375
2019-06-14,557.1969604492188
2019-06-17,547.9057006835938
2019-06-18,546.493896484375
2019-06-19,525.3154907226562
2019-06-20,538.0680541992188
2019-06-21,546.2205810546875
2019-06-24,532.7847900390625
2019-06-25,547.8147583007812
2019-06-26,544.8543090820312
2019-06-27,536.7017822265625
2019-06-28,526.63623046875
