Date,LMT
2016-02-08,166.6957244873047
2016-02-09,167.82241821289062
2016-02-10,166.24510192871094
2016-02-11,160.98458862304688
2016-02-12,160.1298828125
2016-02-16,162.39878845214844
2016-02-17,165.30487060546875
2016-02-18,166.4392852783203
2016-02-19,165.9886474609375
2016-02-22,167.06874084472656
2016-02-23,167.177490234375
2016-02-24,168.32752990722656
2016-02-25,170.9694061279297
2016-02-26,170.07688903808594
2016-02-29,168.9416961669922
2016-03-01,170.773681640625
2016-03-02,170.0455322265625
2016-03-03,171.07901000976562
2016-03-04,171.23561096191406
2016-03-07,168.98086547851562
2016-03-08,168.58941650390625
2016-03-09,169.4270782470703
2016-03-10,169.54454040527344
2016-03-11,169.9281463623047
2016-03-14,169.57586669921875
2016-03-15,169.9281463623047
2016-03-16,170.82064819335938
2016-03-17,171.65049743652344
2016-03-18,172.95013427734375
2016-03-21,173.22413635253906
2016-03-22,172.8092041015625
2016-03-23,173.22413635253906
2016-03-24,170.671875
2016-03-28,171.5017547607422
2016-03-29,172.8327178955078
2016-03-30,174.55511474609375
2016-03-31,173.41207885742188
2016-04-01,174.6725311279297
2016-04-04,175.47108459472656
2016-04-05,176.6376190185547
2016-04-06,177.42831420898438
2016-04-07,177.3109130859375
2016-04-08,177.16993713378906
2016-04-11,175.87820434570312
2016-04-12,176.9193878173828
2016-04-13,177.2326202392578
2016-04-14,176.4966583251953
2016-04-15,176.7863311767578
2016-04-18,177.82757568359375
2016-04-19,177.33438110351562
2016-04-20,177.38916015625
2016-04-21,176.9898681640625
2016-04-22,177.58489990234375
2016-04-25,177.16993713378906
2016-04-26,181.75775146484375
2016-04-27,182.92425537109375
2016-04-28,182.19613647460938
2016-04-29,181.9300079345703
2016-05-02,182.60325622558594
2016-05-03,183.74630737304688
2016-05-04,184.77186584472656
2016-05-05,186.43946838378906
2016-05-06,188.0992431640625
2016-05-09,188.146240234375
2016-05-10,191.30909729003906
2016-05-11,189.32835388183594
2016-05-12,191.76315307617188
2016-05-13,189.55543518066406
2016-05-16,190.2209014892578
2016-05-17,189.09349060058594
2016-05-18,189.1326446533203
2016-05-19,187.02667236328125
2016-05-20,187.950439453125
2016-05-23,187.51988220214844
2016-05-24,188.65509033203125
2016-05-25,188.5532989501953
2016-05-26,189.10134887695312
2016-05-27,189.25894165039062
2016-05-31,186.2161865234375
2016-06-01,187.67453002929688
2016-06-02,187.47747802734375
2016-06-03,188.3367156982422
2016-06-06,188.7150421142578
2016-06-07,188.79388427734375
2016-06-08,189.48757934570312
2016-06-09,189.71615600585938
2016-06-10,189.6452178955078
2016-06-13,187.57203674316406
2016-06-14,188.9515380859375
2016-06-15,188.75448608398438
2016-06-16,189.08554077148438
2016-06-17,187.26463317871094
2016-06-20,188.115966796875
2016-06-21,188.0450439453125
2016-06-22,187.74545288085938
2016-06-23,189.1880340576172
2016-06-24,188.9515380859375
2016-06-27,188.62838745117188
2016-06-28,189.90538024902344
2016-06-29,192.40420532226562
2016-06-30,195.6282958984375
2016-07-01,196.55848693847656
2016-07-05,196.68463134765625
2016-07-06,197.13394165039062
2016-07-07,196.88958740234375
2016-07-08,198.56857299804688
2016-07-11,200.5314483642578
2016-07-12,200.77581787109375
2016-07-13,201.72177124023438
2016-07-14,201.8005828857422
2016-07-15,202.57308959960938
2016-07-18,202.02920532226562
2016-07-19,204.13389587402344
2016-07-20,202.32872009277344
2016-07-21,200.3343963623047
2016-07-22,202.8332061767578
2016-07-25,201.50103759765625
2016-07-26,200.8231201171875
2016-07-27,200.3501739501953
2016-07-28,200.6575469970703
2016-07-29,199.22286987304688
2016-08-01,200.88612365722656
2016-08-02,202.58880615234375
2016-08-03,202.47064208984375
2016-08-04,203.1800994873047
2016-08-05,205.18234252929688
2016-08-08,205.10348510742188
2016-08-09,205.47402954101562
2016-08-10,205.9784698486328
2016-08-11,206.95594787597656
2016-08-12,208.22511291503906
2016-08-15,210.07752990722656
2016-08-16,202.40757751464844
2016-08-17,201.51673889160156
2016-08-18,201.3433837890625
2016-08-19,200.31858825683594
2016-08-22,200.38168334960938
2016-08-23,196.8738250732422
2016-08-24,195.5889129638672
2016-08-25,195.912109375
2016-08-26,192.68800354003906
2016-08-29,192.57766723632812
2016-08-30,190.03802490234375
2016-08-31,192.83164978027344
2016-09-01,193.3395538330078
2016-09-02,193.10943603515625
2016-09-06,192.85543823242188
2016-09-07,191.561767578125
2016-09-08,191.76815795898438
2016-09-09,188.839599609375
2016-09-12,189.52215576171875
2016-09-13,188.4189453125
2016-09-14,188.4189453125
2016-09-15,189.75225830078125
2016-09-16,188.4507293701172
2016-09-19,191.1729278564453
2016-09-20,190.85545349121094
2016-09-21,193.5062255859375
2016-09-22,195.72842407226562
2016-09-23,195.1094207763672
2016-09-26,194.86337280273438
2016-09-27,195.0697479248047
2016-09-28,195.0379638671875
2016-09-29,192.3315887451172
2016-09-30,190.25228881835938
2016-10-03,190.93479919433594
2016-10-04,188.17294311523438
2016-10-05,187.77613830566406
2016-10-06,186.2840576171875
2016-10-07,185.3396759033203
2016-10-10,185.14913940429688
2016-10-11,184.00631713867188
2016-10-12,184.20468139648438
2016-10-13,184.91110229492188
2016-10-14,184.57774353027344
2016-10-17,184.73646545410156
2016-10-18,184.7523193359375
2016-10-19,184.38723754882812
2016-10-20,183.990478515625
2016-10-21,182.95079040527344
2016-10-24,184.25234985351562
2016-10-25,197.82362365722656
2016-10-26,198.4823455810547
2016-10-27,197.24429321289062
2016-10-28,196.8236541748047
2016-10-31,195.5379638671875
2016-11-01,194.42686462402344
2016-11-02,194.53001403808594
2016-11-03,189.4427490234375
2016-11-04,187.52210998535156
2016-11-07,189.8951416015625
2016-11-08,189.83168029785156
2016-11-09,201.1569366455078
2016-11-10,204.1807403564453
2016-11-11,205.6886444091797
2016-11-14,212.0933380126953
2016-11-15,211.0537567138672
2016-11-16,209.00613403320312
2016-11-17,208.95054626464844
2016-11-18,208.7997589111328
2016-11-21,209.06167602539062
2016-11-22,210.0457763671875
2016-11-23,209.8394317626953
2016-11-25,211.04574584960938
2016-11-28,211.0537567138672
2016-11-29,213.02748107910156
2016-11-30,211.9646453857422
2016-12-01,212.8836669921875
2016-12-02,213.85861206054688
2016-12-05,213.3071746826172
2016-12-06,212.56405639648438
2016-12-07,212.86767578125
2016-12-08,207.1699981689453
2016-12-09,207.3937530517578
2016-12-12,202.26345825195312
2016-12-13,201.12867736816406
2016-12-14,201.6161346435547
2016-12-15,200.29763793945312
2016-12-16,199.84214782714844
2016-12-19,201.5203094482422
2016-12-20,202.75888061523438
2016-12-21,201.79197692871094
2016-12-22,202.01571655273438
2016-12-23,199.45053100585938
2016-12-27,200.46543884277344
2016-12-28,199.44259643554688
2016-12-29,200.2496337890625
2016-12-30,199.73028564453125
2017-01-03,202.4232635498047
2017-01-04,202.96670532226562
2017-01-05,204.556884765625
2017-01-06,206.05125427246094
2017-01-09,206.0192413330078
2017-01-10,204.70872497558594
2017-01-11,203.877685546875
2017-01-12,201.87188720703125
2017-01-13,203.39820861816406
2017-01-17,203.070556640625
2017-01-18,203.03060913085938
2017-01-19,205.3959503173828
2017-01-20,205.95535278320312
2017-01-23,205.75555419921875
2017-01-24,202.10366821289062
2017-01-25,200.57730102539062
2017-01-26,203.74977111816406
2017-01-27,202.5751190185547
2017-01-30,202.03970336914062
2017-01-31,200.8410186767578
2017-02-01,200.49742126464844
2017-02-02,201.35247802734375
2017-02-03,203.34228515625
2017-02-06,204.02146911621094
2017-02-07,204.86854553222656
2017-02-08,205.16424560546875
2017-02-09,206.33094787597656
2017-02-10,208.20887756347656
2017-02-13,209.64723205566406
2017-02-14,209.81507873535156
2017-02-15,210.5342559814453
2017-02-16,212.02857971191406
2017-02-17,212.0446014404297
2017-02-21,212.29234313964844
2017-02-22,212.50009155273438
2017-02-23,211.64501953125
2017-02-24,212.56405639648438
2017-02-27,216.73194885253906
2017-02-28,214.49508666992188
2017-03-01,215.9434356689453
2017-03-02,214.82501220703125
2017-03-03,215.44459533691406
2017-03-06,215.41233825683594
2017-03-07,216.47442626953125
2017-03-08,215.41233825683594
2017-03-09,216.18478393554688
2017-03-10,216.1687469482422
2017-03-13,216.5951690673828
2017-03-14,215.63766479492188
2017-03-15,216.79632568359375
2017-03-16,215.5894012451172
2017-03-17,218.84007263183594
2017-03-20,218.88026428222656
2017-03-21,216.44223022460938
2017-03-22,216.78025817871094
2017-03-23,216.8446044921875
2017-03-24,215.17098999023438
2017-03-27,214.96180725097656
2017-03-28,216.53884887695312
2017-03-29,215.83078002929688
2017-03-30,217.6813507080078
2017-03-31,215.31581115722656
2017-04-03,216.18478393554688
2017-04-04,216.89288330078125
2017-04-05,214.81695556640625
2017-04-06,214.92152404785156
2017-04-07,217.43197631835938
2017-04-10,216.4663848876953
2017-04-11,217.46414184570312
2017-04-12,216.0480499267578
2017-04-13,215.63766479492188
2017-04-17,217.15028381347656
2017-04-18,216.26522827148438
2017-04-19,216.94920349121094
2017-04-20,218.73541259765625
2017-04-21,219.733154296875
2017-04-24,222.2435302734375
2017-04-25,217.26296997070312
2017-04-26,217.52850341796875
2017-04-27,218.1641082763672
2017-04-28,216.8043975830078
2017-05-01,215.98370361328125
2017-05-02,216.83651733398438
2017-05-03,216.92507934570312
2017-05-04,217.65724182128906
2017-05-05,219.68492126464844
2017-05-08,219.25843811035156
2017-05-09,220.36077880859375
2017-05-10,218.6468963623047
2017-05-11,218.9285430908203
2017-05-12,218.26072692871094
2017-05-15,219.13768005371094
2017-05-16,218.57444763183594
2017-05-17,216.63534545898438
2017-05-18,215.0905303955078
2017-05-19,219.4917755126953
2017-05-22,222.9033966064453
2017-05-23,223.97348022460938
2017-05-24,225.333251953125
2017-05-25,226.95057678222656
2017-05-26,228.2299346923828
2017-05-30,226.82089233398438
2017-05-31,227.66307067871094
2017-06-01,227.52537536621094
2017-06-02,228.17323303222656
2017-06-05,226.85325622558594
2017-06-06,224.22132873535156
2017-06-07,224.6262969970703
2017-06-08,224.82061767578125
2017-06-09,224.31854248046875
2017-06-12,224.22947692871094
2017-06-13,225.41986083984375
2017-06-14,226.99085998535156
2017-06-15,227.50108337402344
2017-06-16,227.64688110351562
2017-06-19,228.61058044433594
2017-06-20,229.08827209472656
2017-06-21,229.16928100585938
2017-06-22,227.09620666503906
2017-06-23,227.2662353515625
2017-06-26,226.5050506591797
2017-06-27,224.99061584472656
2017-06-28,226.76414489746094
2017-06-29,224.09979248046875
2017-06-30,224.81248474121094
2017-07-03,225.87330627441406
2017-07-05,228.69151306152344
2017-07-06,227.52537536621094
2017-07-07,230.95904541015625
2017-07-10,231.25863647460938
2017-07-11,231.94696044921875
2017-07-12,231.8983154296875
2017-07-13,232.2223663330078
2017-07-14,233.33181762695312
2017-07-17,233.62332153320312
2017-07-18,232.24659729003906
2017-07-19,235.38870239257812
2017-07-20,234.57876586914062
2017-07-21,234.13340759277344
2017-07-24,235.07284545898438
2017-07-25,234.7084503173828
2017-07-26,234.72459411621094
2017-07-27,233.33181762695312
2017-07-28,235.17813110351562
2017-07-31,236.5709991455078
2017-08-01,236.99208068847656
2017-08-02,238.65225219726562
2017-08-03,239.55917358398438
2017-08-04,240.51483154296875
2017-08-07,240.6363067626953
2017-08-08,243.02520751953125
2017-08-09,247.1714324951172
2017-08-10,245.5761260986328
2017-08-11,245.98106384277344
2017-08-14,249.0825653076172
2017-08-15,247.9651336669922
2017-08-16,247.64120483398438
2017-08-17,244.09417724609375
2017-08-18,242.29640197753906
2017-08-21,244.46669006347656
2017-08-22,246.83126831054688
2017-08-23,245.24420166015625
2017-08-24,245.04965209960938
2017-08-25,245.21176147460938
2017-08-28,245.86764526367188
2017-08-29,249.53619384765625
2017-08-30,249.51983642578125
2017-08-31,248.77857971191406
2017-09-01,246.17173767089844
2017-09-05,246.17990112304688
2017-09-06,245.56884765625
2017-09-07,246.30203247070312
2017-09-08,246.75013732910156
2017-09-11,248.0373077392578
2017-09-12,247.4262237548828
2017-09-13,244.55062866210938
2017-09-14,245.47930908203125
2017-09-15,246.26132202148438
2017-09-18,247.48329162597656
2017-09-19,248.99038696289062
2017-09-20,250.82322692871094
2017-09-21,250.9128875732422
2017-09-22,251.3446044921875
2017-09-25,249.96791076660156
2017-09-26,252.1917266845703
2017-09-27,252.63986206054688
2017-09-28,251.82525634765625
2017-09-29,252.77017211914062
2017-10-02,253.61734008789062
2017-10-03,254.86383056640625
2017-10-04,254.99415588378906
2017-10-05,256.2649230957031
2017-10-06,257.79644775390625
2017-10-09,258.480712890625
2017-10-10,258.8147277832031
2017-10-11,259.5315856933594
2017-10-12,261.61700439453125
2017-10-13,260.1833801269531
2017-10-16,259.81671142578125
2017-10-17,259.27093505859375
2017-10-18,257.0713806152344
2017-10-19,258.1059875488281
2017-10-20,260.6802673339844
2017-10-23,261.27496337890625
2017-10-24,255.0999755859375
2017-10-25,254.5134735107422
2017-10-26,250.81512451171875
2017-10-27,250.9047088623047
2017-10-30,251.41793823242188
2017-10-31,251.0350799560547
2017-11-01,249.7642364501953
2017-11-02,253.23448181152344
2017-11-03,252.52578735351562
2017-11-06,252.59913635253906
2017-11-07,255.2140350341797
2017-11-08,257.1284484863281
2017-11-09,253.41372680664062
2017-11-10,253.4870147705078
2017-11-13,254.93716430664062
2017-11-14,255.5807342529297
2017-11-15,253.05531311035156
2017-11-16,254.69271850585938
2017-11-17,252.28956604003906
2017-11-20,256.3219299316406
2017-11-21,258.1874694824219
2017-11-22,256.5011291503906
2017-11-24,257.275146484375
2017-11-27,257.9920349121094
2017-11-28,259.8737487792969
2017-11-29,261.2992858886719
2017-11-30,261.5943908691406
2017-12-01,257.0448913574219
2017-12-04,255.57754516601562
2017-12-05,254.2332763671875
2017-12-06,255.73329162597656
2017-12-07,257.74169921875
2017-12-08,258.9139404296875
2017-12-11,259.1761474609375
2017-12-12,258.9466247558594
2017-12-13,260.50421142578125
2017-12-14,259.8648376464844
2017-12-15,264.62750244140625
2017-12-18,264.5782775878906
2017-12-19,262.291259765625
2017-12-20,260.44677734375
2017-12-21,260.0123596191406
2017-12-22,260.7008972167969
2017-12-26,261.09442138671875
2017-12-27,261.8567810058594
2017-12-28,264.0372314453125
2017-12-29,263.1765441894531
2018-01-02,261.1190490722656
2018-01-03,263.3076477050781
2018-01-04,267.8244323730469
2018-01-05,270.2508239746094
2018-01-08,269.0048828125
2018-01-09,270.9312744140625
2018-01-10,271.37396240234375
2018-01-11,271.4394226074219
2018-01-12,275.636474609375
2018-01-16,270.60333251953125
2018-01-17,274.4971008300781
2018-01-18,272.97235107421875
2018-01-19,272.1527099609375
2018-01-22,269.6934814453125
2018-01-23,269.4474792480469
2018-01-24,270.91485595703125
2018-01-25,274.3823547363281
2018-01-26,282.7272644042969
2018-01-29,288.0718994140625
2018-01-30,287.2275390625
2018-01-31,290.8836669921875
2018-02-01,292.9576416015625
2018-02-02,289.0884704589844
2018-02-05,275.80865478515625
2018-02-06,276.73504638671875
2018-02-07,283.1617736816406
2018-02-08,274.0380554199219
2018-02-09,279.87451171875
2018-02-12,283.4732666015625
2018-02-13,287.096435546875
2018-02-14,290.72784423828125
2018-02-15,295.9249572753906
2018-02-16,295.5397644042969
2018-02-20,294.03143310546875
2018-02-21,292.6953125
2018-02-22,291.3426818847656
2018-02-23,294.03143310546875
2018-02-26,294.0395812988281
2018-02-27,293.6051330566406
2018-02-28,290.5303039550781
2018-03-01,280.02001953125
2018-03-02,281.6934814453125
2018-03-05,282.2210388183594
2018-03-06,279.8634338378906
2018-03-07,282.089111328125
2018-03-08,281.7428894042969
2018-03-09,280.6794738769531
2018-03-12,274.58770751953125
2018-03-13,274.8843994140625
2018-03-14,273.41705322265625
2018-03-15,274.6947937011719
2018-03-16,273.1862487792969
2018-03-19,276.3599853515625
2018-03-20,276.64849853515625
2018-03-21,276.5412902832031
2018-03-22,269.68280029296875
2018-03-23,277.2337646484375
2018-03-26,283.5152587890625
2018-03-27,279.3276062011719
2018-03-28,276.42584228515625
2018-03-29,278.56915283203125
2018-04-02,274.5052795410156
2018-04-03,275.91485595703125
2018-04-04,281.7510986328125
2018-04-05,285.7574157714844
2018-04-06,275.87353515625
2018-04-09,276.9040832519531
2018-04-10,279.7480163574219
2018-04-11,279.8139343261719
2018-04-12,282.6496887207031
2018-04-13,282.41888427734375
2018-04-16,284.974365234375
2018-04-17,287.8100891113281
2018-04-18,289.4669189453125
2018-04-19,291.30523681640625
2018-04-20,290.15936279296875
2018-04-23,295.60833740234375
2018-04-24,277.382080078125
2018-04-25,271.6200256347656
2018-04-26,272.3619384765625
2018-04-27,265.462158203125
2018-04-30,264.4812316894531
2018-05-01,254.2759246826172
2018-05-02,252.000732421875
2018-05-03,255.4876708984375
2018-05-04,256.73236083984375
2018-05-07,261.9010314941406
2018-05-08,267.2427673339844
2018-05-09,268.833740234375
2018-05-10,267.489990234375
2018-05-11,267.11907958984375
2018-05-14,263.0303039550781
2018-05-15,263.5992126464844
2018-05-16,263.2364807128906
2018-05-17,264.1350402832031
2018-05-18,264.15966796875
2018-05-21,267.31689453125
2018-05-22,261.4229431152344
2018-05-23,268.17425537109375
2018-05-24,269.02337646484375
2018-05-25,264.4482421875
2018-05-29,261.4806213378906
2018-05-30,264.6460876464844
2018-05-31,260.9132995605469
2018-06-01,262.64703369140625
2018-06-04,263.9244384765625
2018-06-05,265.45904541015625
2018-06-06,265.3677978515625
2018-06-07,267.05999755859375
2018-06-08,267.3586730957031
2018-06-11,264.8617248535156
2018-06-12,261.4276123046875
2018-06-13,260.7557067871094
2018-06-14,257.6368103027344
2018-06-15,257.26348876953125
2018-06-18,256.74920654296875
2018-06-19,250.94261169433594
2018-06-20,251.2246551513672
2018-06-21,249.16751098632812
2018-06-22,248.33799743652344
2018-06-25,247.83197021484375
2018-06-26,248.08912658691406
2018-06-27,244.52223205566406
2018-06-28,244.9037322998047
2018-06-29,245.0614471435547
2018-07-02,248.1222686767578
2018-07-03,248.40435791015625
2018-07-05,248.18035888671875
2018-07-06,248.18035888671875
2018-07-09,254.2274627685547
2018-07-10,256.1768798828125
2018-07-11,254.31044006347656
2018-07-12,259.89306640625
2018-07-13,264.0903625488281
2018-07-16,264.65435791015625
2018-07-17,263.3687744140625
2018-07-18,265.2516174316406
2018-07-19,265.110595703125
2018-07-20,267.5576171875
2018-07-23,264.05712890625
2018-07-24,267.5742492675781
2018-07-25,269.0589599609375
2018-07-26,267.8812255859375
2018-07-27,268.8351135253906
2018-07-30,265.53369140625
2018-07-31,270.50250244140625
2018-08-01,269.5319519042969
2018-08-02,267.1180419921875
2018-08-03,265.898681640625
2018-08-06,262.8876037597656
2018-08-07,263.2940673828125
2018-08-08,261.5520324707031
2018-08-09,261.8837890625
2018-08-10,259.7353820800781
2018-08-13,260.16680908203125
2018-08-14,264.27276611328125
2018-08-15,263.5345458984375
2018-08-16,270.30328369140625
2018-08-17,269.78076171875
2018-08-20,268.9429626464844
2018-08-21,269.083984375
2018-08-22,267.03509521484375
2018-08-23,265.4507751464844
2018-08-24,266.5124206542969
2018-08-27,269.0425109863281
2018-08-28,269.0425109863281
2018-08-29,269.0258483886719
2018-08-30,266.9770202636719
2018-08-31,267.4445495605469
2018-09-04,268.69647216796875
2018-09-05,268.21234130859375
2018-09-06,274.53948974609375
2018-09-07,274.22210693359375
2018-09-10,269.5645751953125
2018-09-11,268.963623046875
2018-09-12,271.50946044921875
2018-09-13,276.51763916015625
2018-09-14,280.2904052734375
2018-09-17,283.2452087402344
2018-09-18,286.48382568359375
2018-09-19,283.2117919921875
2018-09-20,278.061767578125
2018-09-21,281.84295654296875
2018-09-24,281.7761535644531
2018-09-25,286.75091552734375
2018-09-26,286.2000732421875
2018-09-27,288.845947265625
2018-09-28,288.7708435058594
2018-10-01,290.41522216796875
2018-10-02,291.3667297363281
2018-10-03,290.0062561035156
2018-10-04,291.6922607421875
2018-10-05,289.8143005371094
2018-10-08,292.0845947265625
2018-10-09,289.89764404296875
2018-10-10,281.0833740234375
2018-10-11,272.3274230957031
2018-10-12,273.462646484375
2018-10-15,276.484130859375
2018-10-16,281.400634765625
2018-10-17,278.2871398925781
2018-10-18,273.77978515625
2018-10-19,273.8966369628906
2018-10-22,272.76141357421875
2018-10-23,268.22906494140625
2018-10-24,259.6984558105469
2018-10-25,255.75872802734375
2018-10-26,254.6236114501953
2018-10-29,239.28184509277344
2018-10-30,242.95448303222656
2018-10-31,245.2750701904297
2018-11-01,249.9242706298828
2018-11-02,249.80731201171875
2018-11-05,253.087646484375
2018-11-06,255.8839569091797
2018-11-07,258.6050720214844
2018-11-08,257.5533142089844
2018-11-09,261.3595275878906
2018-11-12,254.68199157714844
2018-11-13,255.19952392578125
2018-11-14,253.2379913330078
2018-11-15,254.98248291015625
2018-11-16,251.44338989257812
2018-11-19,245.8926239013672
2018-11-20,245.28343200683594
2018-11-21,245.64219665527344
2018-11-23,246.5520477294922
2018-11-26,246.4686279296875
2018-11-27,246.47691345214844
2018-11-28,250.35821533203125
2018-11-29,252.42831420898438
2018-11-30,252.60484313964844
2018-12-03,249.5443115234375
2018-12-04,241.08580017089844
2018-12-06,240.7662353515625
2018-12-07,239.96751403808594
2018-12-10,250.8980255126953
2018-12-11,245.64291381835938
2018-12-12,245.9371795654297
2018-12-13,245.7102508544922
2018-12-14,241.9013214111328
2018-12-17,234.7796630859375
2018-12-18,234.98141479492188
2018-12-19,230.3485870361328
2018-12-20,223.05877685546875
2018-12-21,215.71005249023438
2018-12-24,206.18370056152344
2018-12-26,211.5648956298828
2018-12-27,218.43431091308594
2018-12-28,219.67027282714844
2018-12-31,220.15797424316406
2019-01-02,222.58790588378906
2019-01-03,216.9965057373047
2019-01-04,222.84857177734375
2019-01-07,225.40463256835938
2019-01-08,226.90965270996094
2019-01-09,227.47305297851562
2019-01-10,233.32508850097656
2019-01-11,233.5184783935547
2019-01-14,233.33352661132812
2019-01-15,232.0638427734375
2019-01-16,229.02859497070312
2019-01-17,234.41806030273438
2019-01-18,237.8402099609375
2019-01-22,235.08236694335938
2019-01-23,238.37835693359375
2019-01-24,239.84130859375
2019-01-25,241.346435546875
2019-01-28,242.0442352294922
2019-01-29,245.55885314941406
2019-01-30,245.23934936523438
2019-01-31,243.57449340820312
2019-02-01,244.32278442382812
2019-02-04,251.2091064453125
2019-02-05,251.7892303466797
2019-02-06,252.1003875732422
2019-02-07,252.3526153564453
2019-02-08,253.5045166015625
2019-02-11,252.27694702148438
2019-02-12,255.69903564453125
2019-02-13,255.9596710205078
2019-02-14,253.0841522216797
2019-02-15,258.3223571777344
2019-02-19,256.5986633300781
2019-02-20,258.2970886230469
2019-02-21,256.03533935546875
2019-02-22,258.2382507324219
2019-02-25,257.26300048828125
2019-02-26,257.187255859375
2019-02-27,258.6166076660156
2019-02-28,262.0295715332031
2019-03-01,262.0804138183594
2019-03-04,258.0323181152344
2019-03-05,258.9384765625
2019-03-06,256.87213134765625
2019-03-07,256.609619140625
2019-03-08,254.864990234375
2019-03-11,257.7867736816406
2019-03-12,255.68646240234375
2019-03-13,256.9821472167969
2019-03-14,252.79873657226562
2019-03-15,250.80003356933594
2019-03-18,252.06187438964844
2019-03-19,251.18112182617188
2019-03-20,250.65609741210938
2019-03-21,253.2221221923828
2019-03-22,248.9877471923828
2019-03-25,249.08091735839844
2019-03-26,249.75839233398438
2019-03-27,248.9369659423828
2019-03-28,250.33424377441406
2019-03-29,254.1959686279297
2019-04-01,257.6936340332031
2019-04-02,256.6858215332031
2019-04-03,251.74853515625
2019-04-04,253.7811279296875
2019-04-05,256.24542236328125
2019-04-08,258.85382080078125
2019-04-09,256.3300476074219
2019-04-10,253.31529235839844
2019-04-11,258.79449462890625
2019-04-12,262.27508544921875
2019-04-15,261.4367370605469
2019-04-16,262.5799560546875
2019-04-17,262.95257568359375
2019-04-18,266.13690185546875
2019-04-22,266.98370361328125
2019-04-23,282.09185791015625
