Date,B3SA3.SA
2016-03-30,3.8866007328033447
2016-03-31,3.804802894592285
2016-04-01,3.8667731285095215
2016-04-04,3.7899324893951416
2016-04-05,3.8593366146087646
2016-04-06,3.663517713546753
2016-04-07,3.7502732276916504
2016-04-08,3.9411323070526123
2016-04-11,3.8866007328033447
2016-04-12,3.978313446044922
2016-04-13,4.114641189575195
2016-04-14,4.213789939880371
2016-04-15,4.238576889038086
2016-04-18,4.082418441772461
2016-04-19,4.1443867683410645
2016-04-20,4.250969886779785
2016-04-22,4.1939616203308105
2016-04-25,4.1369500160217285
2016-04-26,4.149344444274902
2016-04-27,4.374906539916992
2016-04-28,4.45918083190918
2016-04-29,4.258407115936279
2016-05-02,4.24849271774292
2016-05-03,4.151821136474609
2016-05-04,4.146864414215088
2016-05-05,4.102250099182129
2016-05-06,4.084897994995117
2016-05-09,4.094812393188477
2016-05-10,4.332767009735107
2016-05-11,4.357553958892822
2016-05-12,4.481490135192871
2016-05-13,4.397212982177734
2016-05-16,4.350119590759277
2016-05-17,4.139428615570068
2016-05-18,4.092333793640137
2016-05-19,4.089856147766113
2016-05-20,4.06506872177124
2016-05-23,4.027888298034668
2016-05-24,4.029127597808838
2016-05-25,4.0116753578186035
2016-05-27,4.03660774230957
2016-05-30,3.9892356395721436
2016-05-31,3.969289779663086
2016-06-01,3.999208927154541
2016-06-02,4.039101600646973
2016-06-03,4.148804187774658
2016-06-06,4.098940372467041
2016-06-07,4.044086933135986
2016-06-08,4.188697338104248
2016-06-09,4.188697338104248
2016-06-10,4.021647930145264
2016-06-13,3.9643027782440186
2016-06-14,3.9443564414978027
2016-06-15,4.03660774230957
2016-06-16,4.021647930145264
2016-06-17,4.006688594818115
2016-06-20,4.151298999786377
2016-06-21,4.221108436584473
2016-06-22,4.231081485748291
2016-06-23,4.290921211242676
2016-06-24,4.216123580932617
2016-06-27,4.168750762939453
2016-06-28,4.2759623527526855
2016-06-29,4.288427829742432
2016-06-30,4.487890720367432
2016-07-01,4.462958335876465
2016-07-04,4.487890720367432
2016-07-05,4.400625228881836
2016-07-06,4.363227367401123
2016-07-07,4.395639419555664
2016-07-08,4.525290012359619
2016-07-11,4.592606544494629
2016-07-12,4.662418842315674
2016-07-13,4.767137050628662
2016-07-14,4.9416656494140625
2016-07-15,5.011476039886475
2016-07-18,5.07879638671875
2016-07-19,5.036409378051758
2016-07-20,4.824481964111328
2016-07-21,4.824481964111328
2016-07-22,4.817002296447754
2016-07-25,4.787083148956299
2016-07-26,4.7571635246276855
2016-07-27,4.70480489730835
2016-07-28,4.787083148956299
2016-07-29,4.759655952453613
2016-08-01,4.679871559143066
2016-08-02,4.555209159851074
2016-08-03,4.537755489349365
2016-08-04,4.737217903137207
2016-08-05,4.767137050628662
2016-08-08,4.672391414642334
2016-08-09,4.744696617126465
2016-08-10,4.654939651489258
2016-08-11,4.77461576461792
2016-08-12,4.824481964111328
2016-08-15,4.677378177642822
2016-08-16,4.610060214996338
2016-08-17,4.677378177642822
2016-08-18,4.575155258178711
2016-08-19,4.562686920166016
2016-08-22,4.4754252433776855
2016-08-23,4.518251419067383
2016-08-24,4.513230800628662
2016-08-25,4.530800819396973
2016-08-26,4.5107197761535645
2016-08-29,4.483108997344971
2016-08-30,4.543353080749512
2016-08-31,4.495658874511719
2016-09-01,4.357600688934326
2016-09-02,4.513230800628662
2016-09-05,4.4931511878967285
2016-09-06,4.5107197761535645
2016-09-08,4.4529876708984375
2016-09-09,4.2496657371521
2016-09-12,4.259705543518066
2016-09-13,4.116630554199219
2016-09-14,4.159299850463867
2016-09-15,4.30488920211792
2016-09-16,4.272258281707764
2016-09-19,4.294849872589111
2016-09-20,4.279787540435791
2016-09-21,4.314930438995361
2016-09-22,4.335010528564453
2016-09-23,4.2647271156311035
2016-09-26,4.196953296661377
2016-09-27,4.22707462310791
2016-09-28,4.2647271156311035
2016-09-29,4.171852111816406
2016-09-30,4.219544410705566
2016-10-03,4.367642879486084
2016-10-04,4.329991340637207
2016-10-05,4.377682685852051
2016-10-06,4.392744541168213
2016-10-07,4.470558166503906
2016-10-10,4.498169898986816
2016-10-11,4.390233993530273
2016-10-13,4.415334701538086
2016-10-14,4.4429473876953125
2016-10-17,4.468048572540283
2016-10-18,4.475581169128418
2016-10-19,4.575982570648193
2016-10-20,4.66886043548584
2016-10-21,4.66886043548584
2016-10-24,4.683920383453369
2016-10-25,4.618657112121582
2016-10-26,4.631208896636963
2016-10-27,4.643755912780762
2016-10-28,4.593554973602295
2016-10-31,4.719061374664307
2016-11-01,4.581004619598389
2016-11-03,4.447967052459717
2016-11-04,4.415334701538086
2016-11-07,4.65881872177124
2016-11-08,4.618657112121582
2016-11-09,4.5107197761535645
2016-11-10,4.357600688934326
2016-11-11,4.267236232757568
2016-11-14,4.204484462738037
2016-11-16,4.206993579864502
2016-11-17,4.131690502166748
2016-11-18,4.156791687011719
2016-11-21,4.129179000854492
2016-11-22,4.15997838973999
2016-11-23,4.112048625946045
2016-11-24,4.122137546539307
2016-11-25,4.142319679260254
2016-11-28,4.2028656005859375
2016-11-29,4.15997838973999
2016-11-30,4.190252304077148
2016-12-01,3.9657275676727295
2016-12-02,4.036365985870361
2016-12-05,3.945547342300415
2016-12-06,4.046456336975098
2016-12-07,4.096911430358887
2016-12-08,4.069161415100098
2016-12-09,3.9707744121551514
2016-12-12,3.902660846710205
2016-12-13,3.9657275676727295
2016-12-14,3.8345470428466797
2016-12-15,3.7840940952301025
2016-12-16,3.879955530166626
2016-12-19,3.9127514362335205
2016-12-20,3.9480693340301514
2016-12-21,3.930410623550415
2016-12-22,3.9114644527435303
2016-12-23,4.023950576782227
2016-12-26,4.0597429275512695
2016-12-27,4.115986347198486
2016-12-28,4.2182464599609375
2016-12-29,4.2182464599609375
2017-01-02,4.16200065612793
2017-01-03,4.3332905769348145
2017-01-04,4.415096759796143
2017-01-05,4.361409664154053
2017-01-06,4.358853816986084
2017-01-09,4.358853816986084
2017-01-10,4.440663814544678
2017-01-11,4.461113929748535
2017-01-12,4.578713893890381
2017-01-13,4.571046829223633
2017-01-16,4.542923450469971
2017-01-17,4.571046829223633
2017-01-18,4.537810325622559
2017-01-19,4.563375949859619
2017-01-20,4.657965183258057
2017-01-23,4.739774227142334
2017-01-24,4.629843711853027
2017-01-26,4.678417682647705
2017-01-27,4.69631290435791
2017-01-30,4.650296688079834
2017-01-31,4.726992607116699
2017-02-01,4.739774227142334
2017-02-02,4.742332458496094
2017-02-03,4.7832350730896
2017-02-06,4.770453453063965
2017-02-07,4.796016693115234
2017-02-08,4.816471099853516
2017-02-09,4.8011322021484375
2017-02-10,4.806243419647217
2017-02-13,4.831810474395752
2017-02-14,4.80880069732666
2017-02-15,5.000539779663086
2017-02-16,5.005651950836182
2017-02-17,5.036329746246338
2017-02-20,4.985199928283691
2017-02-21,5.113024711608887
2017-02-22,5.120694637298584
2017-02-23,4.987757682800293
2017-02-24,4.862488269805908
2017-03-01,4.882939338684082
2017-03-02,4.780679225921631
2017-03-03,4.806243419647217
2017-03-06,4.775566101074219
2017-03-07,4.721878528594971
2017-03-08,4.686089038848877
2017-03-09,4.652854919433594
2017-03-10,4.778122425079346
2017-03-13,4.8343658447265625
2017-03-14,4.806243419647217
2017-03-15,4.928956985473633
2017-03-16,4.68353271484375
2017-03-17,4.655409812927246
2017-03-20,4.706541538238525
2017-03-21,4.69631290435791
2017-03-22,4.842035293579102
2017-03-23,4.780679225921631
2017-03-24,4.7832350730896
2017-03-27,4.775566101074219
2017-03-28,4.773008823394775
2017-03-29,4.946852207183838
2017-03-30,4.957078456878662
2017-03-31,4.931513786315918
2017-04-03,4.972416877746582
2017-04-04,5.033773899078369
2017-04-05,4.980088233947754
2017-04-06,4.895720481872559
2017-04-07,4.974973678588867
2017-04-10,4.9366254806518555
2017-04-11,4.893165588378906
2017-04-12,4.8727126121521
2017-04-13,4.732106685638428
2017-04-17,4.997982978820801
2017-04-18,5.036329746246338
2017-04-19,4.9366254806518555
2017-04-20,4.895720481872559
2017-04-24,4.862488269805908
2017-04-25,4.898278713226318
2017-04-26,4.880382537841797
2017-04-27,4.8445916175842285
2017-04-28,4.859931468963623
2017-05-02,4.997982978820801
2017-05-03,4.987757682800293
2017-05-04,4.934070587158203
2017-05-05,4.972416877746582
2017-05-08,4.959633827209473
2017-05-09,4.980088233947754
2017-05-10,5.090015411376953
2017-05-11,5.1155829429626465
2017-05-12,5.148818492889404
2017-05-15,5.210173606872559
2017-05-16,5.276642799377441
2017-05-17,5.240850448608398
2017-05-18,4.798574447631836
2017-05-19,4.895720481872559
2017-05-22,4.732106685638428
2017-05-23,4.77030611038208
2017-05-24,4.824193477630615
2017-05-25,4.754909992218018
2017-05-26,4.906308174133301
2017-05-29,4.906308174133301
2017-05-30,4.860118389129639
2017-05-31,4.726683139801025
2017-06-01,4.757476329803467
2017-06-02,4.785703182220459
2017-06-05,4.785703182220459
2017-06-06,4.760044574737549
2017-06-07,4.813929557800293
2017-06-08,4.77030611038208
2017-06-09,4.760044574737549
2017-06-12,4.729250431060791
2017-06-13,4.760044574737549
2017-06-14,4.819063663482666
2017-06-15,4.819063663482666
2017-06-16,4.8575544357299805
2017-06-19,4.947365760803223
2017-06-20,4.8293256759643555
2017-06-21,4.901175498962402
2017-06-22,4.870382785797119
2017-06-23,4.8395891189575195
2017-06-26,4.975592136383057
2017-06-27,4.9396653175354
2017-06-28,4.983291149139404
2017-06-29,5.011516571044922
2017-06-30,5.067971229553223
2017-07-03,5.096197128295898
2017-07-04,5.091063976287842
2017-07-05,5.085931777954102
2017-07-06,5.003818035125732
2017-07-07,4.955063343048096
2017-07-10,4.996119499206543
2017-07-11,5.055139541625977
2017-07-12,5.168046951293945
2017-07-13,5.247595310211182
2017-07-14,5.268124103546143
2017-07-17,5.304049491882324
2017-07-18,5.278388977050781
2017-07-19,5.2912163734436035
2017-07-20,5.332273960113525
2017-07-21,5.337405681610107
2017-07-24,5.388728618621826
2017-07-25,5.350236892700195
2017-07-26,5.31431245803833
2017-07-27,5.316878318786621
2017-07-28,5.311745643615723
2017-07-31,5.257858753204346
2017-08-01,5.363067626953125
2017-08-02,5.409255027770996
2017-08-03,5.427218437194824
2017-08-04,5.404125213623047
2017-08-07,5.517030715942383
2017-08-08,5.473407745361328
2017-08-09,5.458011627197266
2017-08-10,5.414388656616211
2017-08-11,5.414388656616211
2017-08-14,5.504201889038086
2017-08-15,5.581183910369873
2017-08-16,5.534993648529053
2017-08-17,5.493935585021973
2017-08-18,5.617106914520264
2017-08-21,5.622239589691162
2017-08-22,5.797055721282959
2017-08-23,5.871609210968018
2017-08-24,5.804769039154053
2017-08-25,5.740500450134277
2017-08-28,5.743069171905518
2017-08-29,5.794485092163086
2017-08-30,5.74821138381958
2017-08-31,5.6865153312683105
2017-09-01,5.791915416717529
2017-09-04,5.797055721282959
2017-09-05,5.809910297393799
2017-09-06,5.851041793823242
2017-09-07,5.851041793823242
2017-09-08,5.897316932678223
2017-09-11,5.905029296875
2017-09-12,5.887033939361572
2017-09-13,5.887033939361572
2017-09-14,6.0078582763671875
2017-09-15,6.0746989250183105
2017-09-18,6.113259315490723
2017-09-19,6.239226341247559
2017-09-20,6.3729071617126465
2017-09-21,6.421750545501709
2017-09-22,6.424321174621582
2017-09-25,6.252079010009766
2017-09-26,6.174957275390625
2017-09-27,6.079839706420898
2017-09-28,6.023283958435059
2017-09-29,6.156962871551514
2017-10-02,6.151820182800293
2017-10-03,6.290643215179443
2017-10-04,6.228943347930908
2017-10-05,6.144107818603516
2017-10-06,6.1055474281311035
2017-10-09,6.064416408538818
2017-10-10,6.149250507354736
2017-10-11,6.180098533630371
2017-10-12,6.180098533630371
2017-10-13,6.108118534088135
2017-10-16,6.128684043884277
2017-10-17,6.154392719268799
2017-10-18,6.308638095855713
2017-10-19,6.285498142242432
2017-10-20,6.334344387054443
2017-10-23,6.267505168914795
2017-10-24,6.298354148864746
2017-10-25,6.491160869598389
2017-10-26,6.416608810424805
2017-10-27,6.450028419494629
2017-10-30,6.244368076324463
2017-10-31,6.144107818603516
2017-11-01,6.138967037200928
2017-11-02,6.138967037200928
2017-11-03,6.00014591217041
2017-11-06,6.002716541290283
2017-11-07,5.809910297393799
2017-11-08,5.969298362731934
2017-11-09,5.869038105010986
2017-11-10,5.758494853973389
2017-11-13,5.8356170654296875
2017-11-14,5.740500450134277
2017-11-15,5.740500450134277
2017-11-16,6.043848991394043
2017-11-17,6.087551116943359
2017-11-20,6.087551116943359
2017-11-21,6.241798400878906
2017-11-22,6.31723690032959
2017-11-23,6.312079429626465
2017-11-24,6.268227577209473
2017-11-27,6.2604875564575195
2017-11-28,6.257907867431641
2017-11-29,6.061866760253906
2017-11-30,5.994798183441162
2017-12-01,5.938048362731934
2017-12-04,5.909672737121582
2017-12-05,5.8477654457092285
2017-12-06,5.791016578674316
2017-12-07,5.685256004333496
2017-12-08,5.605291843414307
2017-12-11,5.685256004333496
2017-12-12,5.803913116455078
2017-12-13,5.669778823852539
2017-12-14,5.690415382385254
2017-12-15,5.667198181152344
2017-12-18,5.682675838470459
2017-12-19,5.649143695831299
2017-12-20,5.672358512878418
2017-12-21,5.747164726257324
2017-12-22,5.817998886108398
2017-12-25,5.817998886108398
2017-12-26,5.836268901824951
2017-12-27,5.917183876037598
2017-12-28,5.945894718170166
2017-12-29,5.945894718170166
2018-01-02,5.979825973510742
2018-01-03,6.081621170043945
2018-01-04,6.120773792266846
2018-01-05,6.209519863128662
2018-01-08,6.2382307052612305
2018-01-09,6.1494855880737305
2018-01-10,6.0946736335754395
2018-01-11,6.193860054016113
2018-01-12,6.162537574768066
2018-01-15,6.180806636810303
2018-01-16,6.222569942474365
2018-01-17,6.274771213531494
2018-01-18,6.347857475280762
2018-01-19,6.49402379989624
2018-01-22,6.460093021392822
2018-01-23,6.4157209396362305
2018-01-24,6.752429485321045
2018-01-25,6.752429485321045
2018-01-26,6.877713680267334
2018-01-29,6.888154983520508
2018-01-30,6.838562488555908
2018-01-31,6.8072404861450195
2018-02-01,6.8568339347839355
2018-02-02,6.786359786987305
2018-02-05,6.501856327056885
2018-02-06,6.522734642028809
2018-02-07,6.439211845397949
2018-02-08,6.384398937225342
2018-02-09,6.261722564697266
2018-02-14,6.379179000854492
2018-02-15,6.554060459136963
2018-02-16,6.666293144226074
2018-02-19,6.655853748321533
2018-02-20,6.7472052574157715
2018-02-21,6.958629131317139
2018-02-22,6.867274284362793
2018-02-23,7.049983024597168
2018-02-26,7.102185249328613
2018-02-27,6.916865348815918
2018-02-28,6.68717622756958
2018-03-01,6.67934513092041
2018-03-02,6.755038738250732
2018-03-05,6.838562488555908
2018-03-06,6.851613998413086
2018-03-07,6.825511932373047
2018-03-08,6.809850215911865
2018-03-09,7.047374725341797
2018-03-12,7.039544105529785
2018-03-13,7.023882865905762
2018-03-14,6.901204586029053
2018-03-15,6.786359786987305
2018-03-16,6.721107006072998
2018-03-19,6.671514987945557
2018-03-20,6.802020072937012
2018-03-21,6.843782424926758
2018-03-22,6.781137943267822
2018-03-23,6.6375813484191895
2018-03-26,6.6976141929626465
2018-03-27,6.67934513092041
2018-03-28,6.8124613761901855
2018-03-29,6.966458320617676
2018-04-02,6.914258003234863
2018-04-03,6.903815746307373
2018-04-04,6.8307318687438965
2018-04-05,6.987342834472656
2018-04-06,6.997779846191406
2018-04-09,6.838562488555908
2018-04-10,6.859445571899414
2018-04-11,6.9299187660217285
2018-04-12,7.018662452697754
2018-04-13,6.895985126495361
2018-04-16,6.6245317459106445
2018-04-17,6.700225353240967
2018-04-18,6.851613998413086
2018-04-19,6.802020072937012
2018-04-20,6.708055019378662
2018-04-23,6.718498706817627
2018-04-24,6.628870487213135
2018-04-25,6.565986633300781
2018-04-26,6.725814342498779
2018-04-27,6.767736911773682
2018-04-30,6.628870487213135
2018-05-02,6.448082447052002
2018-05-03,6.330179214477539
2018-05-04,6.298735618591309
2018-05-07,6.283017158508301
2018-05-08,6.259434223175049
2018-05-09,6.303977012634277
2018-05-10,6.466423034667969
2018-05-11,6.183452606201172
2018-05-14,6.102228164672852
2018-05-15,5.973843574523926
2018-05-16,6.047205924987793
2018-05-17,5.793056011199951
2018-05-18,5.837596893310547
2018-05-21,5.803536415100098
2018-05-22,6.117949485778809
2018-05-23,5.790436744689941
2018-05-24,5.659430980682373
2018-05-25,5.507465839385986
2018-05-28,5.379080772399902
2018-05-29,5.431480407714844
2018-05-30,5.703972816467285
2018-06-01,5.829738616943359
2018-06-04,5.9790825843811035
2018-06-05,5.795675754547119
2018-06-06,5.609647750854492
2018-06-07,5.2402143478393555
2018-06-08,5.460302352905273
2018-06-11,5.350257873535156
2018-06-12,5.502224922180176
2018-06-13,5.415760040283203
2018-06-14,5.279514312744141
2018-06-15,5.1851911544799805
2018-06-18,5.033225059509277
2018-06-19,5.221872806549072
2018-06-20,5.182570934295654
2018-06-21,5.127549648284912
2018-06-22,5.232352256774902
2018-06-25,5.421000957489014
2018-06-26,5.407899856567383
2018-06-27,5.29261589050293
2018-06-28,5.435972213745117
2018-06-29,5.4174275398254395
2018-07-02,5.467762470245361
2018-07-03,5.533989429473877
2018-07-04,5.600216388702393
2018-07-05,5.5657782554626465
2018-07-06,5.761812210083008
2018-07-10,5.926056385040283
2018-07-11,5.928707122802734
2018-07-12,6.1088457107543945
2018-07-13,6.310179233551025
2018-07-16,6.225406169891357
2018-07-17,6.3419671058654785
2018-07-18,6.15123176574707
2018-07-19,6.119442462921143
2018-07-20,6.159179210662842
2018-07-23,6.090301513671875
2018-07-24,6.156528472900391
2018-07-25,6.2995805740356445
2018-07-26,6.23865270614624
2018-07-27,6.265142917633057
2018-07-30,6.291633605957031
2018-07-31,6.3022308349609375
2018-08-01,6.270442008972168
2018-08-02,6.38435173034668
2018-08-03,6.609528064727783
2018-08-06,6.548598289489746
2018-08-07,6.357861042022705
2018-08-08,6.206862449645996
2018-08-09,6.161827564239502
2018-08-10,6.034669399261475
2018-08-13,6.066459655761719
2018-08-14,6.18037223815918
2018-08-15,6.143282890319824
2018-08-16,6.15123176574707
2018-08-17,5.973740577697754
2018-08-20,5.984336853027344
2018-08-21,5.8810224533081055
2018-08-22,5.941950798034668
2018-08-23,5.597567558288574
2018-08-24,5.594918251037598
2018-08-27,5.761812210083008
2018-08-28,5.748566150665283
2018-08-29,5.894266605377197
2018-08-30,5.740620136260986
2018-08-31,5.764461994171143
2018-09-03,5.647900104522705
2018-09-04,5.539287567138672
2018-09-05,5.7803568840026855
2018-09-06,5.7856550216674805
2018-09-10,5.796250820159912
2018-09-11,5.579023838043213
2018-09-12,5.616110801696777
2018-09-13,5.616110801696777
2018-09-14,5.73002290725708
2018-09-17,5.859829902648926
2018-09-18,5.8810224533081055
2018-09-19,5.918108940124512
2018-09-20,6.005529403686523
2018-09-21,6.119442462921143
2018-09-24,6.081035614013672
2018-09-25,6.000950813293457
2018-09-26,6.032985210418701
2018-09-27,6.238532543182373
2018-09-28,6.2465434074401855
2018-10-01,6.12641716003418
2018-10-02,6.380013942718506
2018-10-03,6.478785514831543
2018-10-04,6.532174110412598
2018-10-05,6.473447799682617
2018-10-08,6.593573570251465
2018-10-09,6.700350761413574
2018-10-10,6.620266914367676
2018-10-11,6.358659744262695
2018-10-15,6.4360737800598145
2018-10-16,6.6736555099487305
2018-10-17,6.753739356994629
2018-10-18,6.478785514831543
2018-10-19,6.420058727264404
2018-10-22,6.566878318786621
2018-10-23,6.6736555099487305
2018-10-24,6.558869361877441
2018-10-25,6.540182590484619
2018-10-26,6.775097370147705
2018-10-29,6.700350761413574
2018-10-30,7.047381401062012
2018-10-31,7.084753036499023
2018-11-01,7.325003623962402
2018-11-05,7.274285793304443
2018-11-06,7.170177459716797
2018-11-07,6.927255630493164
2018-11-08,6.82047700881958
2018-11-09,6.857848644256592
2018-11-12,6.9112372398376465
2018-11-13,6.873865604400635
2018-11-14,6.940601348876953
2018-11-16,7.284963607788086
2018-11-19,7.010007858276367
2018-11-21,7.114117622375488
2018-11-22,7.0981011390686035
2018-11-23,7.047381401062012
2018-11-26,7.044712543487549
2018-11-27,7.490513324737549
2018-11-28,7.527884483337402
2018-11-29,7.648010730743408
2018-11-30,7.527884483337402
2018-12-03,7.5145368576049805
2018-12-04,7.447800636291504
2018-12-05,7.530553340911865
2018-12-06,7.631993293762207
2018-12-07,7.607970714569092
2018-12-10,7.343690872192383
2018-12-11,7.365045547485352
2018-12-12,7.5145368576049805
2018-12-13,7.394412040710449
2018-12-14,7.300978660583496
2018-12-17,7.154160022735596
2018-12-18,7.114117622375488
2018-12-19,6.9833149909973145
2018-12-20,6.967296123504639
2018-12-21,7.138143539428711
2018-12-26,7.008184432983398
2018-12-27,7.037776470184326
2018-12-28,7.212642192840576
2019-01-02,7.476289749145508
2019-01-03,7.801816463470459
2019-01-04,7.5193352699279785
2019-01-07,7.478980541229248
2019-01-08,7.5005035400390625
2019-01-09,7.535478591918945
2019-01-10,7.605425834655762
2019-01-11,7.766839504241943
2019-01-14,7.939016342163086
2019-01-15,7.860999584197998
2019-01-16,8.030487060546875
2019-01-17,8.070844650268555
2019-01-18,8.17845344543457
2019-01-21,8.205358505249023
2019-01-22,8.008965492248535
2019-01-23,8.264543533325195
2019-01-24,8.514738082885742
2019-01-28,8.670777320861816
2019-01-29,8.487838745117188
2019-01-30,8.466312408447266
2019-01-31,8.466312408447266
2019-02-01,8.592756271362305
2019-02-04,8.681537628173828
2019-02-05,8.872546195983887
2019-02-06,8.662704467773438
2019-02-07,8.339873313903809
2019-02-08,8.428648948669434
2019-02-11,8.28068733215332
2019-02-12,8.37215518951416
2019-02-13,8.350630760192871
2019-02-14,8.70574951171875
2019-02-15,8.694990158081055
2019-02-18,8.600826263427734
2019-02-19,8.82412338256836
2019-02-20,8.756863594055176
2019-02-21,8.703060150146484
2019-02-22,8.929040908813477
2019-02-25,8.998991012573242
2019-02-26,9.10660171508789
2019-02-27,8.966707229614258
2019-02-28,8.821432113647461
2019-03-01,8.576616287231445
2019-03-06,8.503979682922363
2019-03-07,8.364082336425781
2019-03-08,8.503979682922363
2019-03-11,8.851022720336914
2019-03-12,8.891378402709961
2019-03-13,8.953253746032715
2019-03-14,8.926352500915527
2019-03-15,9.111983299255371
2019-03-18,9.243805885314941
2019-03-19,9.329896926879883
2019-03-20,9.160408020019531
2019-03-21,9.00437068939209
2019-03-22,8.756863594055176
2019-03-25,8.738032341003418
2019-03-26,8.958637237548828
2019-03-27,8.46153736114502
2019-03-28,8.678016662597656
2019-03-29,8.691543579101562
2019-04-01,8.816018104553223
2019-04-02,8.837666511535645
2019-04-03,8.540010452270508
2019-04-04,8.859312057495117
2019-04-05,8.902608871459961
2019-04-08,8.929669380187988
2019-04-09,8.6644868850708
2019-04-10,8.696956634521484
2019-04-11,8.502129554748535
2019-04-12,8.301885604858398
2019-04-15,8.429064750671387
2019-04-16,8.51024341583252
2019-04-17,8.415536880493164
2019-04-18,8.645544052124023
2019-04-22,8.645544052124023
2019-04-23,8.886371612548828
2019-04-24,9.064967155456543
2019-04-25,9.408623695373535
2019-04-26,9.232738494873047
2019-04-29,9.308502197265625
2019-04-30,9.32203483581543
2019-05-02,9.173206329345703
2019-05-03,9.219206809997559
