Date,HABITAT.SN
2016-06-28,275.2632141113281
2016-06-29,273.3363342285156
2016-06-30,278.281494140625
2016-07-01,278.5343322753906
2016-07-04,275.2632141113281
2016-07-05,278.4639587402344
2016-07-06,275.2632141113281
2016-07-07,275.2632141113281
2016-07-08,278.4639587402344
2016-07-11,272.0625
2016-07-12,272.3825988769531
2016-07-13,275.2632141113281
2016-07-14,275.4233093261719
2016-07-15,272.0625
2016-07-18,270.2637023925781
2016-07-19,269.73553466796875
2016-07-20,269.5018310546875
2016-07-21,275.5960998535156
2016-07-22,275.5960998535156
2016-07-25,276.54351806640625
2016-07-26,276.54351806640625
2016-07-27,276.8636169433594
2016-07-28,276.8636169433594
2016-07-29,278.4639587402344
2016-08-01,270.46533203125
2016-08-02,271.20782470703125
2016-08-03,278.1438903808594
2016-08-04,278.1438903808594
2016-08-05,276.8636169433594
2016-08-08,272.0625
2016-08-09,270.4620666503906
2016-08-10,262.46026611328125
2016-08-11,260.2134094238281
2016-08-12,253.51742553710938
2016-08-16,248.3705596923828
2016-08-17,247.7368927001953
2016-08-18,246.45657348632812
2016-08-19,244.85621643066406
2016-08-22,240.0519256591797
2016-08-23,224.0098419189453
2016-08-24,214.44924926757812
2016-08-25,224.37155151367188
2016-08-26,238.62757873535156
2016-08-29,249.50045776367188
2016-08-30,249.6572723388672
2016-08-31,245.49635314941406
2016-09-01,245.49635314941406
2016-09-02,245.49635314941406
2016-09-05,242.94534301757812
2016-09-06,242.94534301757812
2016-09-07,230.45291137695312
2016-09-08,221.98374938964844
2016-09-09,226.91932678222656
2016-09-12,224.05148315429688
2016-09-13,222.45111083984375
2016-09-14,224.05148315429688
2016-09-15,226.29193115234375
2016-09-16,225.0756378173828
2016-09-20,226.11912536621094
2016-09-21,233.62167358398438
2016-09-22,234.41543579101562
2016-09-23,235.8941650390625
2016-09-26,236.2142333984375
2016-09-27,239.41497802734375
2016-09-28,240.0551300048828
2016-09-29,240.0870819091797
2016-09-30,234.2937774658203
2016-10-03,237.49447631835938
2016-10-04,237.49447631835938
2016-10-05,237.52650451660156
2016-10-06,238.45474243164062
2016-10-07,239.10130310058594
2016-10-11,241.72251892089844
2016-10-12,242.06321716308594
2016-10-13,242.17678833007812
2016-10-14,246.55641174316406
2016-10-17,246.55641174316406
2016-10-18,246.55641174316406
2016-10-19,243.31222534179688
2016-10-20,243.31222534179688
2016-10-21,240.3892364501953
2016-10-24,236.82391357421875
2016-10-25,240.1005096435547
2016-10-26,243.31222534179688
2016-10-27,248.1590576171875
2016-10-28,252.39588928222656
2016-11-02,256.6133117675781
2016-11-03,257.9109802246094
2016-11-04,253.04466247558594
2016-11-07,253.04466247558594
2016-11-08,254.66685485839844
2016-11-09,254.66685485839844
2016-11-10,253.04466247558594
2016-11-11,253.04466247558594
2016-11-14,253.04466247558594
2016-11-15,253.04466247558594
2016-11-16,253.04466247558594
2016-11-17,250.4494171142578
2016-11-18,250.4494171142578
2016-11-21,250.4494171142578
2016-11-22,250.4494171142578
2016-11-23,250.4494171142578
2016-11-24,254.60516357421875
2016-11-25,256.28887939453125
2016-11-28,256.28887939453125
2016-11-29,258.031005859375
2016-11-30,254.66685485839844
2016-12-01,256.28887939453125
2016-12-02,256.28887939453125
2016-12-05,257.9109802246094
2016-12-06,257.9109802246094
2016-12-07,256.29534912109375
2016-12-09,259.2086486816406
2016-12-12,259.2086486816406
2016-12-13,257.9109802246094
2016-12-14,257.9109802246094
2016-12-15,262.7771911621094
2016-12-16,266.3457946777344
2016-12-19,266.32305908203125
2016-12-20,259.889892578125
2016-12-21,259.2086486816406
2016-12-22,259.5329895019531
2016-12-23,259.5329895019531
2016-12-26,256.28887939453125
2016-12-27,259.5329895019531
2016-12-28,262.12841796875
2016-12-29,262.12841796875
2016-12-30,259.5329895019531
2017-01-03,262.48974609375
2017-01-04,263.1468200683594
2017-01-05,259.45416259765625
2017-01-06,260.19012451171875
2017-01-09,261.1756896972656
2017-01-10,261.1756896972656
2017-01-11,263.1468200683594
2017-01-12,263.1468200683594
2017-01-13,263.1468200683594
2017-01-16,263.1468200683594
2017-01-17,264.46087646484375
2017-01-18,264.7894592285156
2017-01-19,264.7894592285156
2017-01-20,264.7894592285156
2017-01-23,264.7894592285156
2017-01-24,264.7894592285156
2017-01-25,264.7894592285156
2017-01-26,264.7894592285156
2017-01-27,264.7894592285156
2017-01-30,262.35833740234375
2017-01-31,264.7894592285156
2017-02-01,264.7894592285156
2017-02-02,265.4465026855469
2017-02-03,264.7894592285156
2017-02-06,262.8182067871094
2017-02-07,262.8182067871094
2017-02-08,262.8182067871094
2017-02-09,257.8904724121094
2017-02-10,262.8182067871094
2017-02-13,262.8182067871094
2017-02-14,262.8182067871094
2017-02-15,261.1756896972656
2017-02-16,261.1756896972656
2017-02-17,259.5329895019531
2017-02-20,262.48974609375
2017-02-21,260.19012451171875
2017-02-22,260.19012451171875
2017-02-23,260.19012451171875
2017-02-24,260.19012451171875
2017-02-27,256.24774169921875
2017-02-28,257.23333740234375
2017-03-01,260.19012451171875
2017-03-02,261.1756896972656
2017-03-03,263.475341796875
2017-03-06,264.822265625
2017-03-07,266.10345458984375
2017-03-08,265.4465026855469
2017-03-09,265.28546142578125
2017-03-10,265.2822265625
2017-03-13,268.07464599609375
2017-03-14,268.07464599609375
2017-03-15,271.03131103515625
2017-03-16,272.6739501953125
2017-03-17,271.03131103515625
2017-03-20,271.03131103515625
2017-03-21,265.77496337890625
2017-03-22,265.77496337890625
2017-03-23,259.8616027832031
2017-03-24,261.20196533203125
2017-03-27,261.1756896972656
2017-03-28,261.5271301269531
2017-03-29,261.287353515625
2017-03-30,262.81500244140625
2017-03-31,263.475341796875
2017-04-03,264.46087646484375
2017-04-04,271.03131103515625
2017-04-05,264.5265808105469
2017-04-06,265.77496337890625
2017-04-07,267.74609375
2017-04-10,264.46087646484375
2017-04-11,263.8038024902344
2017-04-12,264.46087646484375
2017-04-13,267.74609375
2017-04-17,264.46087646484375
2017-04-18,264.46087646484375
2017-04-19,264.46087646484375
2017-04-20,265.117919921875
2017-04-21,265.4465026855469
2017-04-24,267.74609375
2017-04-25,265.01934814453125
2017-04-26,269.7172546386719
2017-04-27,275.63067626953125
2017-04-28,272.88092041015625
2017-05-02,278.3204040527344
2017-05-03,279.2131652832031
2017-05-04,279.55792236328125
2017-05-05,280.936767578125
2017-05-08,279.2131652832031
2017-05-09,280.936767578125
2017-05-10,279.2131652832031
2017-05-11,279.55792236328125
2017-05-12,279.59234619140625
2017-05-15,279.55792236328125
2017-05-16,279.9026184082031
2017-05-17,283.3497009277344
2017-05-18,283.6944885253906
2017-05-19,283.3497009277344
2017-05-22,286.1072998046875
2017-05-23,284.7285461425781
2017-05-24,289.29937744140625
2017-05-25,286.1072998046875
2017-05-29,291.2779846191406
2017-05-30,293.0015563964844
2017-05-31,293.7046813964844
2017-06-01,293.6908874511719
2017-06-02,291.2779846191406
2017-06-05,291.2779846191406
2017-06-06,296.44854736328125
2017-06-07,296.44854736328125
2017-06-08,296.44854736328125
2017-06-09,296.44854736328125
2017-06-12,296.7898254394531
2017-06-13,297.4826354980469
2017-06-14,296.4141845703125
2017-06-15,296.4141845703125
2017-06-16,284.41827392578125
2017-06-19,284.3837890625
2017-06-20,282.6602478027344
2017-06-21,284.3837890625
2017-06-22,282.6602478027344
2017-06-23,283.0050354003906
2017-06-27,272.3190612792969
2017-06-28,272.3190612792969
2017-06-29,272.4913635253906
2017-06-30,275.7660827636719
2017-07-03,279.2131652832031
2017-07-04,282.2362976074219
2017-07-05,282.6602478027344
2017-07-06,284.3837890625
2017-07-07,285.4179382324219
2017-07-10,285.4179382324219
2017-07-11,285.4524230957031
2017-07-12,285.4524230957031
2017-07-13,288.17559814453125
2017-07-14,289.5544128417969
2017-07-17,291.2745361328125
2017-07-18,291.2779846191406
2017-07-19,291.2779846191406
2017-07-20,289.5544128417969
2017-07-21,289.5544128417969
2017-07-24,289.5578918457031
2017-07-25,292.3121337890625
2017-07-26,292.3121337890625
2017-07-27,296.44854736328125
2017-07-28,298.172119140625
2017-07-31,298.86151123046875
2017-08-01,298.3858337402344
2017-08-02,298.86151123046875
2017-08-03,299.8956298828125
2017-08-04,299.5509338378906
2017-08-07,296.7933044433594
2017-08-08,296.44854736328125
2017-08-09,291.6226806640625
2017-08-10,289.5544128417969
2017-08-11,289.5544128417969
2017-08-14,289.5544128417969
2017-08-16,293.0015563964844
2017-08-17,296.44854736328125
2017-08-18,291.2779846191406
2017-08-21,287.83087158203125
2017-08-22,289.899169921875
2017-08-23,293.0015563964844
2017-08-24,293.1738586425781
2017-08-25,294.03564453125
2017-08-28,289.5785827636719
2017-08-29,289.5544128417969
2017-08-30,290.2783203125
2017-08-31,291.2779846191406
2017-09-01,291.2779846191406
2017-09-04,290.9333190917969
2017-09-05,290.2783203125
2017-09-06,291.9674072265625
2017-09-07,293.0015563964844
2017-09-08,293.0015563964844
2017-09-11,292.6568603515625
2017-09-12,292.6568603515625
2017-09-13,294.3803405761719
2017-09-14,299.8956298828125
2017-09-15,296.3486328125
2017-09-20,293.0015563964844
2017-09-21,294.72509765625
2017-09-22,294.72509765625
2017-09-25,294.72509765625
2017-09-26,297.1724548339844
2017-09-27,301.7053527832031
2017-09-28,301.6191711425781
2017-09-29,301.6191711425781
2017-10-02,308.5930480957031
2017-10-03,317.3104248046875
2017-10-04,317.3104248046875
2017-10-05,313.8234558105469
2017-10-06,313.8199462890625
2017-10-10,310.0332336425781
2017-10-11,306.1522216796875
2017-10-12,303.3591613769531
2017-10-13,302.6652526855469
2017-10-16,302.6652526855469
2017-10-17,310.130859375
2017-10-18,310.33648681640625
2017-10-19,316.60601806640625
2017-10-20,319.0538635253906
2017-10-23,322.1328430175781
2017-10-24,317.3104248046875
2017-10-25,319.0538635253906
2017-10-26,315.9156799316406
2017-10-30,319.4758605957031
2017-10-31,319.4095153808594
2017-11-02,316.2329406738281
2017-11-03,317.3104248046875
2017-11-06,317.1012268066406
2017-11-07,316.9616394042969
2017-11-08,315.21826171875
2017-11-09,320.7973327636719
2017-11-10,319.0538635253906
2017-11-13,317.3104248046875
2017-11-14,316.78729248046875
2017-11-15,312.11480712890625
2017-11-16,316.613037109375
2017-11-17,318.0077819824219
2017-11-20,306.1522216796875
2017-11-21,303.3626403808594
2017-11-22,303.3905944824219
2017-11-23,301.61920166015625
2017-11-24,289.3766174316406
2017-11-27,287.6715087890625
2017-11-28,285.9280090332031
2017-11-29,284.1846008300781
2017-11-30,280.6976013183594
2017-12-01,278.9541015625
2017-12-04,275.46728515625
2017-12-05,268.4934387207031
2017-12-06,265.0064697265625
2017-12-07,261.51953125
2017-12-11,258.37432861328125
2017-12-12,256.6378173828125
2017-12-13,268.4934387207031
2017-12-14,268.8421325683594
2017-12-15,278.9541015625
2017-12-18,308.1572265625
2017-12-19,308.94183349609375
2017-12-20,305.10614013671875
2017-12-21,308.5930480957031
2017-12-22,313.0912170410156
2017-12-26,315.5669860839844
2017-12-27,318.2623291015625
2017-12-28,320.7973327636719
2017-12-29,327.0738220214844
2018-01-02,324.25421142578125
2018-01-03,322.477783203125
2018-01-04,326.01641845703125
2018-01-05,326.01641845703125
2018-01-08,325.5159606933594
2018-01-09,329.5409851074219
2018-01-10,325.1705627441406
2018-01-11,324.25421142578125
2018-01-12,324.95916748046875
2018-01-15,325.3114013671875
2018-01-17,323.5492858886719
2018-01-18,324.95916748046875
2018-01-19,324.5960388183594
2018-01-22,324.0779724121094
2018-01-23,326.01641845703125
2018-01-24,324.60662841796875
2018-01-25,327.7786865234375
2018-01-26,327.7786865234375
2018-01-29,330.245849609375
2018-01-30,331.3031921386719
2018-01-31,341.8767395019531
2018-02-01,348.2208251953125
2018-02-02,341.1717834472656
2018-02-05,341.1717834472656
2018-02-06,338.3522033691406
2018-02-07,343.90325927734375
2018-02-08,343.67425537109375
2018-02-09,340.88983154296875
2018-02-12,340.11090087890625
2018-02-13,336.7662048339844
2018-02-14,334.82769775390625
2018-02-15,331.3031921386719
2018-02-16,331.3419494628906
2018-02-19,331.6556701660156
2018-02-20,334.82769775390625
2018-02-21,338.3522033691406
2018-02-22,336.6250915527344
2018-02-23,340.1144714355469
2018-02-26,339.4095458984375
2018-02-27,334.82769775390625
2018-02-28,334.82769775390625
2018-03-01,336.5898742675781
2018-03-02,333.0654602050781
2018-03-05,333.4179382324219
2018-03-06,333.0654602050781
2018-03-07,334.1228332519531
2018-03-08,334.82769775390625
2018-03-09,340.1144714355469
2018-03-12,340.1144714355469
2018-03-13,348.9256286621094
2018-03-14,345.40118408203125
2018-03-15,348.9256286621094
2018-03-16,348.9256286621094
2018-03-19,349.2781066894531
2018-03-20,349.6305847167969
2018-03-21,349.6305847167969
2018-03-22,349.6305847167969
2018-03-23,350.68798828125
2018-03-26,350.4412536621094
2018-03-27,350.3355407714844
2018-03-28,352.45025634765625
2018-03-29,351.7453308105469
2018-04-02,352.45025634765625
2018-04-03,352.45025634765625
2018-04-04,358.5829162597656
2018-04-05,359.5343933105469
2018-04-06,373.59722900390625
2018-04-09,370.07269287109375
2018-04-10,373.9849853515625
2018-04-11,382.408447265625
2018-04-12,383.8182678222656
2018-04-13,380.6462097167969
2018-04-16,380.6462097167969
2018-04-17,383.8182678222656
2018-04-18,383.78302001953125
2018-04-19,383.8182678222656
2018-04-20,376.41680908203125
2018-04-23,373.59722900390625
2018-04-24,373.2447814941406
2018-04-25,366.5833740234375
2018-04-26,387.4607849121094
2018-04-27,392.9645690917969
2018-04-30,383.4248352050781
2018-05-02,374.251953125
2018-05-03,372.4173583984375
2018-05-04,365.8642883300781
2018-05-07,364.1471252441406
2018-05-08,366.9136657714844
2018-05-09,370.5828857421875
2018-05-10,370.5828857421875
2018-05-11,365.5157165527344
2018-05-14,366.5467529296875
2018-05-15,366.9136657714844
2018-05-16,370.5828857421875
2018-05-17,370.5828857421875
2018-05-18,366.9136657714844
2018-05-22,366.5467529296875
2018-05-23,365.07904052734375
2018-05-24,363.6114196777344
2018-05-25,363.24456787109375
2018-05-28,359.5754699707031
2018-05-29,357.3739318847656
2018-05-30,359.5754699707031
2018-05-31,357.7408752441406
2018-06-01,357.7408752441406
2018-06-04,358.4746398925781
2018-06-05,355.5393371582031
2018-06-06,354.0716552734375
2018-06-07,344.8988952636719
2018-06-08,348.2010498046875
2018-06-11,343.0643005371094
2018-06-12,341.2297668457031
2018-06-13,343.0643005371094
2018-06-14,348.0543212890625
2018-06-15,348.5679931640625
2018-06-18,349.3385009765625
2018-06-19,350.40631103515625
2018-06-20,352.97100830078125
2018-06-21,352.237060546875
2018-06-22,352.237060546875
2018-06-25,352.237060546875
2018-06-26,352.237060546875
2018-06-27,350.402587890625
2018-06-28,352.237060546875
2018-06-29,355.17236328125
2018-07-03,354.0716552734375
2018-07-04,354.0716552734375
2018-07-05,357.6197204589844
2018-07-06,363.24456787109375
2018-07-09,363.24456787109375
2018-07-10,358.3755798339844
2018-07-11,358.3755798339844
2018-07-12,358.10772705078125
2018-07-13,356.2732849121094
2018-07-17,346.7334289550781
2018-07-18,341.44989013671875
2018-07-19,330.658935546875
2018-07-20,333.5245666503906
2018-07-23,328.3877868652344
2018-07-24,328.7546691894531
2018-07-25,328.3877868652344
2018-07-26,330.22235107421875
2018-07-27,325.8193054199219
2018-07-30,325.8193054199219
2018-07-31,330.22235107421875
2018-08-01,330.22235107421875
2018-08-02,328.7546691894531
2018-08-03,326.55322265625
2018-08-06,326.8870849609375
2018-08-07,327.69061279296875
2018-08-08,327.6539306640625
2018-08-09,327.6539306640625
2018-08-10,326.55322265625
2018-08-13,325.0451354980469
2018-08-14,325.0451354980469
2018-08-16,328.3877868652344
2018-08-17,334.6253662109375
2018-08-20,337.5605773925781
2018-08-21,339.9822082519531
2018-08-22,344.8988952636719
2018-08-23,344.8988952636719
2018-08-24,343.0643005371094
2018-08-27,343.0643005371094
2018-08-28,346.7334289550781
2018-08-29,346.7334289550781
2018-08-30,348.74774169921875
2018-08-31,348.74774169921875
2018-09-03,346.7334289550781
2018-09-04,346.7224426269531
2018-09-05,344.8952331542969
2018-09-06,344.5245666503906
2018-09-07,337.5605773925781
2018-09-10,337.5605773925781
2018-09-11,345.2657470703125
2018-09-12,343.0643005371094
2018-09-13,345.6326904296875
2018-09-14,344.8988952636719
2018-09-20,345.4602966308594
2018-09-21,346.7334289550781
2018-09-24,346.7334289550781
2018-09-25,344.8988952636719
2018-09-26,347.0379943847656
2018-09-27,348.5643615722656
2018-09-28,343.7981262207031
2018-10-01,348.61944580078125
2018-10-02,348.2114562988281
2018-10-03,348.61944580078125
2018-10-04,344.9107360839844
2018-10-05,344.5398864746094
2018-10-08,343.0563659667969
2018-10-09,348.58233642578125
2018-10-10,348.61944580078125
2018-10-11,348.61944580078125
2018-10-12,348.61944580078125
2018-10-16,349.1164245605469
2018-10-17,349.3612060546875
2018-10-18,344.5398864746094
2018-10-19,349.3612060546875
2018-10-22,349.7320251464844
2018-10-23,348.61944580078125
2018-10-24,348.61944580078125
2018-10-25,344.9107360839844
2018-10-26,344.9107360839844
2018-10-29,344.9107360839844
2018-10-30,339.9410400390625
2018-10-31,339.3476867675781
2018-11-05,341.9437561035156
2018-11-06,341.9437561035156
2018-11-07,341.2020263671875
2018-11-08,341.2020263671875
2018-11-09,341.2020263671875
2018-11-12,341.2020263671875
2018-11-13,341.2020263671875
2018-11-14,341.2020263671875
2018-11-15,341.2020263671875
2018-11-16,338.2350769042969
2018-11-19,337.4932861328125
2018-11-20,336.7515563964844
2018-11-21,336.009765625
2018-11-22,336.009765625
2018-11-23,333.78460693359375
2018-11-26,331.93023681640625
2018-11-27,336.7515563964844
2018-11-28,340.4603271484375
2018-11-29,340.4603271484375
2018-11-30,334.90093994140625
2018-12-03,341.2020263671875
2018-12-04,341.2020263671875
2018-12-05,343.0563659667969
2018-12-06,343.0563659667969
2018-12-07,341.2020263671875
2018-12-10,339.3476867675781
2018-12-11,335.6389465332031
2018-12-12,335.6389465332031
2018-12-13,336.009765625
2018-12-14,335.6389465332031
2018-12-17,337.4932861328125
2018-12-18,333.8216857910156
2018-12-19,337.4932861328125
2018-12-20,335.6760559082031
2018-12-21,337.4932861328125
2018-12-24,337.4932861328125
2018-12-26,335.26806640625
2018-12-27,330.07586669921875
2018-12-28,337.4562072753906
2019-01-02,335.6389465332031
2019-01-03,333.78460693359375
2019-01-04,337.4932861328125
2019-01-07,337.4933166503906
2019-01-08,337.1183166503906
2019-01-09,337.4933166503906
2019-01-10,337.4933166503906
2019-01-11,337.4933166503906
2019-01-14,337.4933166503906
2019-01-15,338.14202880859375
2019-01-16,338.1720275878906
2019-01-17,341.1532287597656
2019-01-18,339.3682556152344
2019-01-21,339.7956848144531
2019-01-22,340.9732360839844
2019-01-23,339.8895263671875
2019-01-24,341.2093811035156
2019-01-25,346.9618225097656
2019-01-28,347.9555969238281
2019-01-29,348.74310302734375
2019-01-30,355.8529357910156
2019-01-31,356.242919921875
2019-02-01,356.242919921875
2019-02-04,356.242919921875
2019-02-05,347.69305419921875
2019-02-06,354.08673095703125
2019-02-07,354.0605163574219
2019-02-08,353.3704833984375
2019-02-11,353.3704833984375
2019-02-12,354.4354553222656
2019-02-13,352.4929504394531
2019-02-14,348.63427734375
2019-02-15,341.52447509765625
2019-02-18,341.24322509765625
2019-02-19,341.24322509765625
2019-02-20,341.2695007324219
2019-02-21,352.4929504394531
2019-02-22,352.66546630859375
2019-02-25,352.4929504394531
2019-02-26,352.4929504394531
2019-02-27,348.83673095703125
2019-02-28,348.83673095703125
2019-03-01,348.83673095703125
2019-03-04,348.6380615234375
2019-03-05,343.0656433105469
2019-03-06,342.5369567871094
2019-03-07,341.23193359375
2019-03-08,341.23193359375
2019-03-11,344.10821533203125
2019-03-12,348.6230773925781
2019-03-13,348.769287109375
2019-03-14,348.769287109375
2019-03-15,348.70184326171875
2019-03-18,346.8681640625
2019-03-19,345.6756591796875
2019-03-20,342.3457946777344
2019-03-21,347.99310302734375
2019-03-22,347.6031188964844
2019-03-25,342.1394348144531
2019-03-26,341.8094482421875
2019-03-27,344.9931640625
2019-03-28,345.953125
2019-03-29,348.4730529785156
2019-04-01,348.0718688964844
2019-04-02,347.12310791015625
2019-04-03,348.7992858886719
2019-04-04,354.3680114746094
2019-04-05,356.242919921875
2019-04-08,359.9927978515625
2019-04-09,357.6978759765625
2019-04-10,353.5580139160156
2019-04-11,354.3454895019531
2019-04-12,356.24664306640625
2019-04-15,356.2504577636719
2019-04-16,356.242919921875
2019-04-17,357.3529052734375
2019-04-18,357.742919921875
2019-04-22,357.7991943359375
2019-04-23,357.3678894042969
2019-04-24,356.242919921875
2019-04-25,356.242919921875
2019-04-26,356.22418212890625
2019-04-29,356.6441650390625
2019-04-30,356.992919921875
2019-05-02,369.3677062988281
2019-05-03,369.3713684082031
2019-05-06,369.3674621582031
2019-05-07,363.59124755859375
2019-05-08,361.50860595703125
2019-05-09,362.3809509277344
2019-05-10,365.43804931640625
2019-05-13,363.8662109375
2019-05-14,367.7956848144531
2019-05-15,368.3458251953125
2019-05-16,367.4027404785156
2019-05-17,367.0294494628906
2019-05-20,368.9744873046875
2019-05-22,369.3674621582031
2019-05-23,369.4460754394531
2019-05-24,365.4419250488281
2019-05-27,365.4419250488281
2019-05-28,365.43804931640625
2019-05-29,363.3279113769531
2019-05-30,364.30242919921875
