Date,CPR.MI
2016-06-13,3.8555757999420166
2016-06-14,3.8579211235046387
2016-06-15,3.8649561405181885
2016-06-16,3.8719916343688965
2016-06-17,3.8696470260620117
2016-06-20,4.005670547485352
2016-06-21,4.0080156326293945
2016-06-22,3.958765745162964
2016-06-23,4.059610366821289
2016-06-24,3.8860626220703125
2016-06-27,3.888408660888672
2016-06-28,4.040849208831787
2016-06-29,4.087753772735596
2016-06-30,4.165146827697754
2016-07-01,4.155766010284424
2016-07-04,4.148730278015137
2016-07-05,4.1323137283325195
2016-07-06,4.003325462341309
2016-07-07,4.04319429397583
2016-07-08,4.10182523727417
2016-07-11,4.160457134246826
2016-07-12,4.158111095428467
2016-07-13,4.0760273933410645
2016-07-14,4.115896701812744
2016-07-15,4.0689921379089355
2016-07-18,4.134658336639404
2016-07-19,4.141695022583008
2016-07-20,4.183908462524414
2016-07-21,4.162802219390869
2016-07-22,4.219088077545166
2016-07-25,4.291789531707764
2016-07-26,4.296480178833008
2016-07-27,4.310551643371582
2016-07-28,4.287100315093994
2016-07-29,4.331658363342285
2016-08-01,4.3386945724487305
2016-08-02,4.5403852462768555
2016-08-03,4.514586925506592
2016-08-04,4.514586925506592
2016-08-05,4.521623134613037
2016-08-08,4.437194347381592
2016-08-09,4.479409694671631
2016-08-10,4.455957412719727
2016-08-11,4.662337779998779
2016-08-12,4.671719074249268
2016-08-16,4.589634895324707
2016-08-17,4.559146881103516
2016-08-18,4.56383752822876
2016-08-19,4.5497660636901855
2016-08-22,4.603705883026123
2016-08-23,4.596671104431152
2016-08-24,4.573219299316406
2016-08-25,4.573219299316406
2016-08-26,4.620123386383057
2016-08-29,4.594325542449951
2016-08-30,4.650612831115723
2016-08-31,4.575564384460449
2016-09-01,4.5497660636901855
2016-09-02,4.704551696777344
2016-09-05,4.674064636230469
2016-09-06,4.671719074249268
2016-09-07,4.709242820739746
2016-09-08,4.6013617515563965
2016-09-09,4.486443996429443
2016-09-12,4.465338230133057
2016-09-13,4.3996710777282715
2016-09-14,4.432504177093506
2016-09-15,4.505207538604736
2016-09-16,4.4911346435546875
2016-09-19,4.516932487487793
2016-09-20,4.502861976623535
2016-09-21,4.488789081573486
2016-09-22,4.709242820739746
2016-09-23,4.650612831115723
2016-09-26,4.652956008911133
2016-09-27,4.664682865142822
2016-09-28,4.73269510269165
2016-09-29,4.713932991027832
2016-09-30,4.704551696777344
2016-10-03,4.690480709075928
2016-10-04,4.652956008911133
2016-10-05,4.587289810180664
2016-10-06,4.568528175354004
2016-10-07,4.474719047546387
2016-10-10,4.4911346435546875
2016-10-11,4.502861976623535
2016-10-12,4.502861976623535
2016-10-13,4.446576118469238
2016-10-14,4.547420978546143
2016-10-17,4.441885471343994
2016-10-18,4.500516414642334
2016-10-19,4.526313304901123
2016-10-20,4.4911346435546875
2016-10-21,4.465338230133057
2016-10-24,4.366837024688721
2016-10-25,4.371527194976807
2016-10-26,4.334003448486328
2016-10-27,4.329313278198242
2016-10-28,4.305861473083496
2016-10-31,4.303515911102295
2016-11-01,4.256611347198486
2016-11-02,4.207361698150635
2016-11-03,4.160457134246826
2016-11-04,4.094789505004883
2016-11-07,4.242539405822754
2016-11-08,4.202670097351074
2016-11-09,4.155766010284424
2016-11-10,3.956420660018921
2016-11-11,3.954075336456299
2016-11-14,4.0338134765625
2016-11-15,4.125277042388916
2016-11-16,4.017396450042725
2016-11-17,4.129968643188477
2016-11-18,4.148730278015137
2016-11-21,4.160457134246826
2016-11-22,4.172183036804199
2016-11-23,4.212051868438721
2016-11-24,4.188599586486816
2016-11-25,4.249576091766357
2016-11-28,4.205016613006592
2016-11-29,4.212051868438721
2016-11-30,4.268337726593018
2016-12-01,4.183908462524414
2016-12-02,4.155766010284424
2016-12-05,4.22846794128418
2016-12-06,4.296480178833008
2016-12-07,4.247230529785156
2016-12-08,4.31993293762207
2016-12-09,4.364492416381836
2016-12-12,4.334003448486328
2016-12-13,4.371527194976807
2016-12-14,4.289444923400879
2016-12-15,4.277718544006348
2016-12-16,4.301170825958252
2016-12-19,4.371527194976807
2016-12-20,4.3222784996032715
2016-12-21,4.334003448486328
2016-12-22,4.305861473083496
2016-12-23,4.357457160949707
2016-12-27,4.357457160949707
2016-12-28,4.3480753898620605
2016-12-29,4.343384742736816
2016-12-30,4.357457160949707
2017-01-02,4.390289783477783
2017-01-03,4.343384742736816
2017-01-04,4.362146854400635
2017-01-05,4.371527194976807
2017-01-06,4.366837024688721
2017-01-09,4.3246235847473145
2017-01-10,4.366837024688721
2017-01-11,4.3973259925842285
2017-01-12,4.3246235847473145
2017-01-13,4.371527194976807
2017-01-16,4.37387228012085
2017-01-17,4.3691816329956055
2017-01-18,4.470027923583984
2017-01-19,4.516932487487793
2017-01-20,4.458302021026611
2017-01-23,4.425468921661377
2017-01-24,4.434849739074707
2017-01-25,4.4676833152771
2017-01-26,4.4676833152771
2017-01-27,4.4676833152771
2017-01-30,4.402016639709473
2017-01-31,4.3527655601501465
2017-02-01,4.385599136352539
2017-02-02,4.439539909362793
2017-02-03,4.502861976623535
2017-02-06,4.430159568786621
2017-02-07,4.439539909362793
2017-02-08,4.474719047546387
2017-02-09,4.493480682373047
2017-02-10,4.4723734855651855
2017-02-13,4.5239691734313965
2017-02-14,4.5239691734313965
2017-02-15,4.493480682373047
2017-02-16,4.542730808258057
2017-02-17,4.5380401611328125
2017-02-20,4.545074939727783
2017-02-21,4.58259916305542
2017-02-22,4.58259916305542
2017-02-23,4.577909469604492
2017-02-24,4.521623134613037
2017-02-27,4.575564384460449
2017-02-28,4.479409694671631
2017-03-01,4.559146881103516
2017-03-02,4.5521111488342285
2017-03-03,4.570873737335205
2017-03-06,4.5521111488342285
2017-03-07,4.535694599151611
2017-03-08,4.505207538604736
2017-03-09,4.507551193237305
2017-03-10,4.584944248199463
2017-03-13,4.573219299316406
2017-03-14,4.568528175354004
2017-03-15,4.596671104431152
2017-03-16,4.655302047729492
2017-03-17,4.7420759201049805
2017-03-20,4.756147861480713
2017-03-21,4.7420759201049805
2017-03-22,4.73269510269165
2017-03-23,4.807742595672607
2017-03-24,4.807742595672607
2017-03-27,4.831194877624512
2017-03-28,4.896862030029297
2017-03-29,4.896862030029297
2017-03-30,4.948456764221191
2017-03-31,5.098552703857422
2017-04-03,5.051647663116455
2017-04-04,5.122004508972168
2017-04-05,5.046957492828369
2017-04-06,5.056337833404541
2017-04-07,4.995361328125
2017-04-10,5.0188140869140625
2017-04-11,5.028195381164551
2017-04-12,5.032886028289795
2017-04-13,4.995361328125
2017-04-18,4.939075946807861
2017-04-19,4.976599216461182
2017-04-20,4.9250054359436035
2017-04-21,4.967219352722168
2017-04-24,5.089170932769775
2017-04-25,5.173600196838379
2017-04-26,5.1454572677612305
2017-04-27,5.159528732299805
2017-04-28,5.093861103057861
2017-05-02,5.164219379425049
2017-05-03,5.122004508972168
2017-05-04,5.159528732299805
2017-05-05,5.253338813781738
2017-05-08,5.187671661376953
2017-05-09,5.417505264282227
2017-05-10,5.6707916259765625
2017-05-11,5.600433349609375
2017-05-12,5.6238861083984375
2017-05-15,5.661409854888916
2017-05-16,5.684863567352295
2017-05-17,5.576981544494629
2017-05-18,5.6051249504089355
2017-05-19,5.722386837005615
2017-05-22,5.694034576416016
2017-05-23,5.7412872314453125
2017-05-24,5.764914512634277
2017-05-25,5.75073766708374
2017-05-26,5.878322601318359
2017-05-29,5.764914512634277
2017-05-30,5.868872165679932
2017-05-31,5.883049011230469
2017-06-01,6.020082950592041
2017-06-02,6.020082950592041
2017-06-05,5.9917311668396
2017-06-06,6.0011820793151855
2017-06-07,5.935027122497559
2017-06-08,5.9917311668396
2017-06-09,5.859421253204346
2017-06-12,5.8027167320251465
2017-06-13,5.755463600158691
2017-06-14,5.731837272644043
2017-06-15,5.84997034072876
2017-06-16,5.812167167663574
2017-06-19,5.958652973175049
2017-06-20,5.930301189422607
2017-06-21,5.982280254364014
2017-06-22,5.901949405670166
2017-06-23,5.901949405670166
2017-06-26,5.916125774383545
2017-06-27,5.878322601318359
2017-06-28,5.911400318145752
2017-06-29,5.8027167320251465
2017-06-30,5.831068992614746
2017-07-03,5.8877739906311035
2017-07-04,5.8027167320251465
2017-07-05,5.831068992614746
2017-07-06,5.783815383911133
2017-07-07,5.8074421882629395
2017-07-10,5.845244884490967
2017-07-11,5.774364471435547
2017-07-12,5.826343059539795
2017-07-13,5.821618556976318
2017-07-14,5.859421253204346
2017-07-17,5.8877739906311035
2017-07-18,5.859421253204346
2017-07-19,5.854695796966553
2017-07-20,5.868872165679932
2017-07-21,5.793266296386719
2017-07-24,5.764914512634277
2017-07-25,5.835794448852539
2017-07-26,5.930301189422607
2017-07-27,5.953928470611572
2017-07-28,5.859421253204346
2017-07-31,5.911400318145752
2017-08-01,5.925576210021973
2017-08-02,5.944477081298828
2017-08-03,5.835794448852539
2017-08-04,5.77908992767334
2017-08-07,5.7460126876831055
2017-08-08,5.717660903930664
2017-08-09,5.651506423950195
2017-08-10,5.764914512634277
2017-08-11,5.660956859588623
2017-08-14,5.717660903930664
2017-08-16,5.793266296386719
2017-08-17,5.812167167663574
2017-08-18,5.755463600158691
2017-08-21,5.731837272644043
2017-08-22,5.7979912757873535
2017-08-23,5.760188102722168
2017-08-24,5.77908992767334
2017-08-25,5.75073766708374
2017-08-28,5.698760032653809
2017-08-29,5.665682315826416
2017-08-30,5.793266296386719
2017-08-31,5.7460126876831055
2017-09-01,5.736562252044678
2017-09-04,5.731837272644043
2017-09-05,5.788540363311768
2017-09-06,5.764914512634277
2017-09-07,5.774364471435547
2017-09-08,5.831068992614746
2017-09-11,5.878322601318359
2017-09-12,5.812167167663574
2017-09-13,5.821618556976318
2017-09-14,5.764914512634277
2017-09-15,5.7460126876831055
2017-09-18,5.764914512634277
2017-09-19,5.788540363311768
2017-09-20,5.769639492034912
2017-09-21,5.769639492034912
2017-09-22,5.77908992767334
2017-09-25,5.8027167320251465
2017-09-26,5.883049011230469
2017-09-27,5.89249849319458
2017-09-28,5.8877739906311035
2017-09-29,5.8027167320251465
2017-10-02,5.831068992614746
2017-10-03,5.868872165679932
2017-10-04,5.878322601318359
2017-10-05,5.84997034072876
2017-10-06,5.845244884490967
2017-10-09,5.883049011230469
2017-10-10,5.89249849319458
2017-10-11,5.972829341888428
2017-10-12,6.152392387390137
2017-10-13,6.14766788482666
2017-10-16,6.284701824188232
2017-10-17,6.138216018676758
2017-10-18,6.124040603637695
2017-10-19,6.029533863067627
2017-10-20,6.105139255523682
2017-10-23,6.166568756103516
2017-10-24,6.14766788482666
2017-10-25,6.114589214324951
2017-10-26,6.317779541015625
2017-10-27,6.34140682220459
2017-10-30,6.4075608253479
2017-10-31,6.502067565917969
2017-11-01,6.421736240386963
2017-11-02,6.308329105377197
2017-11-03,6.478440761566162
2017-11-06,6.313053131103516
2017-11-07,6.336680889129639
2017-11-08,6.374483585357666
2017-11-09,6.176018714904785
2017-11-10,6.114589214324951
2017-11-13,6.090962886810303
2017-11-14,6.232722282409668
2017-11-15,6.0389838218688965
2017-11-16,6.08623743057251
2017-11-17,6.1004133224487305
2017-11-20,6.14766788482666
2017-11-21,6.109864711761475
2017-11-22,6.005906581878662
2017-11-23,6.03425931930542
2017-11-24,6.109864711761475
2017-11-27,6.095688343048096
2017-11-28,6.152392387390137
2017-11-29,6.062610149383545
2017-11-30,6.180744647979736
2017-12-01,6.081511974334717
2017-12-04,6.095688343048096
2017-12-05,6.157116889953613
2017-12-06,6.2138214111328125
2017-12-07,6.242173194885254
2017-12-08,6.246898651123047
2017-12-11,6.209095478057861
2017-12-12,6.227997779846191
2017-12-13,6.19964599609375
2017-12-14,6.081511974334717
2017-12-15,6.005906581878662
2017-12-18,6.128766059875488
2017-12-19,6.105139255523682
2017-12-20,6.072061538696289
2017-12-21,6.0389838218688965
2017-12-22,6.05788516998291
2017-12-27,6.133491039276123
2017-12-28,6.142941474914551
2017-12-29,6.090962886810303
2018-01-02,6.005906581878662
2018-01-03,5.953928470611572
2018-01-04,5.916125774383545
2018-01-05,6.010632038116455
2018-01-08,5.972829341888428
2018-01-09,5.9492034912109375
2018-01-10,5.9917311668396
2018-01-11,5.977554798126221
2018-01-12,5.9917311668396
2018-01-15,6.029533863067627
2018-01-16,6.029533863067627
2018-01-17,6.053160190582275
2018-01-18,5.901949405670166
2018-01-19,5.953928470611572
2018-01-22,5.996455669403076
2018-01-23,6.067336559295654
2018-01-24,5.939752101898193
2018-01-25,5.977554798126221
2018-01-26,6.072061538696289
2018-01-29,6.03425931930542
2018-01-30,6.020082950592041
2018-01-31,6.05788516998291
2018-02-01,6.157116889953613
2018-02-02,6.114589214324951
2018-02-05,6.0011820793151855
2018-02-06,5.854695796966553
2018-02-07,5.845244884490967
2018-02-08,5.665682315826416
2018-02-09,5.7129364013671875
2018-02-12,5.736562252044678
2018-02-13,5.727112293243408
2018-02-14,5.835794448852539
2018-02-15,5.769639492034912
2018-02-16,5.868872165679932
2018-02-19,5.901949405670166
2018-02-20,5.8877739906311035
2018-02-21,5.9208502769470215
2018-02-22,5.878322601318359
2018-02-23,5.8877739906311035
2018-02-26,5.958652973175049
2018-02-27,5.764914512634277
2018-02-28,5.575901031494141
2018-03-01,5.5286478996276855
2018-03-02,5.429415225982666
2018-03-05,5.505020618438721
2018-03-06,5.613703727722168
2018-03-07,5.637331008911133
2018-03-08,5.812167167663574
2018-03-09,5.793266296386719
2018-03-12,5.8027167320251465
2018-03-13,5.760188102722168
2018-03-14,5.736562252044678
2018-03-15,5.8027167320251465
2018-03-16,5.793266296386719
2018-03-19,5.731837272644043
2018-03-20,5.764914512634277
2018-03-21,5.783815383911133
2018-03-22,5.812167167663574
2018-03-23,5.835794448852539
2018-03-26,5.774364471435547
2018-03-27,5.831068992614746
2018-03-28,5.859421253204346
2018-03-29,5.812167167663574
2018-04-03,5.760188102722168
2018-04-04,5.8074421882629395
2018-04-05,5.935027122497559
2018-04-06,5.9917311668396
2018-04-09,6.0437092781066895
2018-04-10,6.03425931930542
2018-04-11,5.958652973175049
2018-04-12,5.958652973175049
2018-04-13,5.987005233764648
2018-04-16,6.015357971191406
2018-04-17,6.029533863067627
2018-04-18,5.897223949432373
2018-04-19,5.958652973175049
2018-04-20,5.8074421882629395
2018-04-23,5.774364471435547
2018-04-24,5.816893100738525
2018-04-25,5.845244884490967
2018-04-26,5.883049011230469
2018-04-27,5.873598098754883
2018-04-30,5.878322601318359
2018-05-02,5.878322601318359
2018-05-03,5.854695796966553
2018-05-04,5.854695796966553
2018-05-07,5.8641462326049805
2018-05-08,5.868872165679932
2018-05-09,5.916125774383545
2018-05-10,5.906674385070801
2018-05-11,5.89249849319458
2018-05-14,5.968103885650635
2018-05-15,5.9917311668396
2018-05-16,5.958652973175049
2018-05-17,6.0011820793151855
2018-05-18,5.996455669403076
2018-05-21,6.015507221221924
2018-05-22,6.020270347595215
2018-05-23,5.991693019866943
2018-05-24,6.082188129425049
2018-05-25,6.206021785736084
2018-05-28,6.1869707107543945
2018-05-29,6.086950302124023
2018-05-30,6.086950302124023
2018-05-31,6.086950302124023
2018-06-01,6.072661399841309
2018-06-04,6.163156032562256
2018-06-05,6.272702217102051
2018-06-06,6.253650665283203
2018-06-07,6.139342308044434
2018-06-08,6.139342308044434
2018-06-11,6.291753768920898
2018-06-12,6.387012004852295
2018-06-13,6.525135040283203
2018-06-14,6.596578121185303
2018-06-15,6.691835403442383
2018-06-18,6.696598529815674
2018-06-19,6.620392322540283
2018-06-20,6.572762966156006
2018-06-21,6.5060834884643555
2018-06-22,6.596578121185303
2018-06-25,6.58228874206543
2018-06-26,6.525135040283203
2018-06-27,6.653732776641846
2018-06-28,6.572762966156006
2018-06-29,6.710886478424072
2018-07-02,6.710886478424072
2018-07-03,6.825195789337158
2018-07-04,6.772804260253906
2018-07-05,6.829958915710449
2018-07-06,7.025235652923584
2018-07-09,6.925216197967529
2018-07-10,6.9204535484313965
2018-07-11,7.0109477043151855
2018-07-12,6.968081951141357
2018-07-13,6.9109272956848145
2018-07-16,7.015710353851318
2018-07-17,7.049050331115723
2018-07-18,7.096678733825684
2018-07-19,7.177648544311523
2018-07-20,7.282431125640869
2018-07-23,7.220513820648193
2018-07-24,7.239565372467041
2018-07-25,7.277668476104736
2018-07-26,7.1252570152282715
2018-07-27,7.049050331115723
2018-07-30,6.94903039932251
2018-07-31,6.8680620193481445
2018-08-01,7.001421928405762
2018-08-02,7.006185054779053
2018-08-03,6.9204535484313965
2018-08-06,7.063338756561279
2018-08-07,6.977607727050781
2018-08-08,6.991896629333496
2018-08-09,7.039524555206299
2018-08-10,6.9109272956848145
2018-08-13,7.020473003387451
2018-08-14,7.077627182006836
2018-08-16,7.187173843383789
2018-08-17,7.210988521575928
2018-08-20,7.4157915115356445
2018-08-21,7.296719551086426
2018-08-22,7.2633795738220215
2018-08-23,7.244328498840332
2018-08-24,7.272906303405762
2018-08-27,7.306246280670166
2018-08-28,7.182411193847656
2018-08-29,7.244328498840332
2018-08-30,7.253854274749756
2018-08-31,7.2633795738220215
2018-09-03,7.306246280670166
2018-09-04,7.239565372467041
2018-09-05,7.1252570152282715
2018-09-06,7.0585761070251465
2018-09-07,7.106205463409424
2018-09-10,7.149071216583252
2018-09-11,7.1681227684021
2018-09-12,7.244328498840332
2018-09-13,6.9109272956848145
2018-09-14,7.015710353851318
2018-09-17,7.001421928405762
2018-09-18,7.001421928405762
2018-09-19,6.901401996612549
2018-09-20,6.9109272956848145
2018-09-21,6.901401996612549
2018-09-24,6.829958915710449
2018-09-25,6.944267749786377
2018-09-26,7.025235652923584
2018-09-27,7.06810188293457
2018-09-28,6.987133502960205
2018-10-01,7.130019187927246
2018-10-02,7.049050331115723
2018-10-03,7.049050331115723
2018-10-04,6.877586841583252
2018-10-05,6.7061238288879395
2018-10-08,6.639443397521973
2018-10-09,6.65849494934082
2018-10-10,6.329857349395752
2018-10-11,6.196497440338135
2018-10-12,6.115528106689453
2018-10-15,6.0488481521606445
2018-10-16,6.215548515319824
2018-10-17,6.315568447113037
2018-10-18,6.272702217102051
2018-10-19,6.334619998931885
2018-10-22,6.344145774841309
2018-10-23,6.125052452087402
2018-10-24,6.153631210327148
2018-10-25,6.387012004852295
2018-10-26,6.306042671203613
2018-10-29,6.306042671203613
2018-10-30,6.353671550750732
2018-10-31,6.472743034362793
2018-11-01,6.46798038482666
2018-11-02,6.429877281188965
2018-11-05,6.529897689819336
2018-11-06,6.768041610717773
2018-11-07,7.0109477043151855
2018-11-08,6.987133502960205
2018-11-09,7.082390308380127
2018-11-12,7.110967636108398
2018-11-13,7.296719551086426
2018-11-14,7.1204938888549805
2018-11-15,7.149071216583252
2018-11-16,7.3252973556518555
2018-11-19,7.315771102905273
2018-11-20,7.1157307624816895
2018-11-21,7.034761905670166
2018-11-22,7.001421928405762
2018-11-23,7.153834819793701
2018-11-26,7.096678733825684
2018-11-27,7.044287204742432
2018-11-28,7.001421928405762
2018-11-29,6.968081951141357
2018-11-30,7.029998779296875
2018-12-03,7.049050331115723
2018-12-04,7.110967636108398
2018-12-05,7.172885894775391
2018-12-06,7.1157307624816895
2018-12-07,7.363400459289551
2018-12-10,7.172885894775391
2018-12-11,7.144308567047119
2018-12-12,7.206225395202637
2018-12-13,7.3252973556518555
2018-12-14,7.3205342292785645
2018-12-17,7.220513820648193
2018-12-18,7.091916084289551
2018-12-19,7.3205342292785645
2018-12-20,7.277668476104736
2018-12-21,7.110967636108398
2018-12-27,6.982370853424072
2018-12-28,7.034761905670166
2019-01-02,7.020473003387451
2019-01-03,7.172885894775391
2019-01-04,7.449132442474365
2019-01-07,7.382452011108398
2019-01-08,7.330060005187988
2019-01-09,7.149071216583252
2019-01-10,7.2157511711120605
2019-01-11,7.382452011108398
2019-01-14,7.339585304260254
2019-01-15,7.353874206542969
2019-01-16,7.253854274749756
2019-01-17,7.553915023803711
2019-01-18,7.606307029724121
2019-01-21,7.553915023803711
2019-01-22,7.463420867919922
2019-01-23,7.491997241973877
2019-01-24,7.444369316101074
2019-01-25,7.420555114746094
2019-01-28,7.449132442474365
2019-01-29,7.625358581542969
2019-01-30,7.5301008224487305
2019-01-31,7.4729461669921875
2019-02-01,7.463420867919922
2019-02-04,7.4729461669921875
2019-02-05,7.487234592437744
2019-02-06,7.468183517456055
2019-02-07,7.496760368347168
2019-02-08,7.515811920166016
2019-02-11,7.611070156097412
2019-02-12,7.563441276550293
2019-02-13,7.6444091796875
2019-02-14,7.734903812408447
2019-02-15,7.806347846984863
2019-02-18,7.868264198303223
2019-02-19,7.858739376068115
2019-02-20,7.887314319610596
2019-02-21,7.925417900085449
2019-02-22,7.887314319610596
2019-02-25,7.887314319610596
2019-02-26,7.953996181488037
2019-02-27,7.834926128387451
2019-02-28,7.987338542938232
2019-03-01,8.011152267456055
2019-03-04,8.063543319702148
2019-03-05,7.534862995147705
2019-03-06,7.520574569702148
2019-03-07,7.544389247894287
2019-03-08,7.620595932006836
2019-03-11,7.639647483825684
2019-03-12,7.777769565582275
2019-03-13,7.768244743347168
2019-03-14,7.906366348266602
2019-03-15,8.034965515136719
2019-03-18,8.006386756896973
2019-03-19,8.044490814208984
2019-03-20,8.068305969238281
2019-03-21,8.201664924621582
2019-03-22,8.068305969238281
2019-03-25,8.325499534606934
2019-03-26,8.444572448730469
2019-03-27,8.339789390563965
2019-03-28,8.382654190063477
2019-03-29,8.335025787353516
