Date,ATCO-A.ST
2016-06-07,33.6646614074707
2016-06-08,33.57188034057617
2016-06-09,33.015193939208984
2016-06-10,32.272926330566406
2016-06-13,31.83993911743164
2016-06-14,31.700761795043945
2016-06-15,32.535804748535156
2016-06-16,31.855396270751953
2016-06-17,32.36570739746094
2016-06-20,33.51002883911133
2016-06-21,33.819305419921875
2016-06-22,34.02033996582031
2016-06-23,34.66981506347656
2016-06-27,31.236845016479492
2016-06-28,31.948183059692383
2016-06-29,32.61313247680664
2016-06-30,33.60280227661133
2016-07-01,34.128578186035156
2016-07-04,33.94301223754883
2016-07-05,33.40178298950195
2016-07-06,32.9378662109375
2016-07-07,33.633731842041016
2016-07-08,34.0976448059082
2016-07-11,34.79352569580078
2016-07-12,34.87084197998047
2016-07-13,35.551246643066406
2016-07-14,35.75227355957031
2016-07-15,36.35536575317383
2016-07-18,36.32444763183594
2016-07-19,37.144012451171875
2016-07-20,37.48422622680664
2016-07-21,37.00485610961914
2016-07-22,37.05123519897461
2016-07-25,37.34504699707031
2016-07-26,36.92751693725586
2016-07-27,37.267723083496094
2016-07-28,37.28319549560547
2016-07-29,37.159488677978516
2016-08-01,37.02030563354492
2016-08-02,36.52546691894531
2016-08-03,36.3089714050293
2016-08-04,36.7419548034668
2016-08-05,36.989376068115234
2016-08-08,37.11309051513672
2016-08-09,37.99452209472656
2016-08-10,37.9017448425293
2016-08-11,37.917213439941406
2016-08-12,37.79350662231445
2016-08-15,37.79350662231445
2016-08-16,37.205875396728516
2016-08-17,36.89659881591797
2016-08-18,37.592472076416016
2016-08-19,37.34504699707031
2016-08-22,37.17494583129883
2016-08-23,37.62339401245117
2016-08-24,37.453285217285156
2016-08-25,37.28319549560547
2016-08-26,37.79350662231445
2016-08-29,37.73163604736328
2016-08-30,37.88628005981445
2016-08-31,37.54607009887695
2016-09-01,37.5151481628418
2016-09-02,38.07184600830078
2016-09-05,38.257415771484375
2016-09-06,38.36566162109375
2016-09-07,38.968746185302734
2016-09-08,38.58214569091797
2016-09-09,38.30379867553711
2016-09-12,38.21101760864258
2016-09-13,38.056373596191406
2016-09-14,38.27287292480469
2016-09-15,39.09244918823242
2016-09-16,38.52029800415039
2016-09-19,39.13884353637695
2016-09-20,38.90689468383789
2016-09-21,38.968746185302734
2016-09-22,39.80378723144531
2016-09-23,39.55636978149414
2016-09-26,39.20069885253906
2016-09-27,39.278018951416016
2016-09-28,39.401729583740234
2016-09-29,39.58728790283203
2016-09-30,39.94295883178711
2016-10-03,39.61822509765625
2016-10-04,39.91202926635742
2016-10-05,39.78832244873047
2016-10-06,39.80378723144531
2016-10-07,39.98935317993164
2016-10-10,40.48419189453125
2016-10-11,40.190391540527344
2016-10-12,40.391422271728516
2016-10-13,39.52544403076172
2016-10-14,40.00482177734375
2016-10-17,39.850181579589844
2016-10-18,40.63883590698242
2016-10-19,40.73162078857422
2016-10-20,42.43263244628906
2016-10-21,42.27799606323242
2016-10-24,41.87593078613281
2016-10-25,41.28831100463867
2016-10-26,41.5666618347168
2016-10-27,41.643978118896484
2016-10-28,42.388404846191406
2016-10-31,41.618839263916016
2016-11-01,41.1476936340332
2016-11-02,40.51948928833008
2016-11-03,40.29961395263672
2016-11-04,39.92268753051758
2016-11-07,41.304744720458984
2016-11-08,41.47749710083008
2016-11-09,43.66053009033203
2016-11-10,44.08456802368164
2016-11-11,43.45636749267578
2016-11-14,43.28360366821289
2016-11-15,43.7076416015625
2016-11-16,43.51918411254883
2016-11-17,43.754764556884766
2016-11-18,44.10026931762695
2016-11-21,44.210208892822266
2016-11-22,44.17879867553711
2016-11-23,44.19450378417969
2016-11-24,44.41437911987305
2016-11-25,44.75989532470703
2016-11-28,44.4457893371582
2016-11-29,43.23648452758789
2016-11-30,43.81757736206055
2016-12-01,44.02175521850586
2016-12-02,43.676239013671875
2016-12-05,44.06886291503906
2016-12-06,43.848995208740234
2016-12-07,44.43008804321289
2016-12-08,45.545166015625
2016-12-09,44.77559280395508
2016-12-12,45.04258728027344
2016-12-13,45.168235778808594
2016-12-14,44.38297653198242
2016-12-15,45.02688217163086
2016-12-16,44.94834899902344
2016-12-19,44.58713150024414
2016-12-20,44.19450378417969
2016-12-21,44.210208892822266
2016-12-22,43.73905944824219
2016-12-23,43.880409240722656
2016-12-27,44.00603485107422
2016-12-28,44.10026931762695
2016-12-29,43.73905944824219
2016-12-30,43.58200454711914
2017-01-02,43.81757736206055
2017-01-03,44.304439544677734
2017-01-04,44.11598587036133
2017-01-05,43.848995208740234
2017-01-09,44.477195739746094
2017-01-10,45.011173248291016
2017-01-11,44.36725997924805
2017-01-12,43.770469665527344
2017-01-13,43.83328628540039
2017-01-16,43.97462463378906
2017-01-17,43.50347137451172
2017-01-18,43.8018798828125
2017-01-19,43.676239013671875
2017-01-20,44.43008804321289
2017-01-23,43.629119873046875
2017-01-24,44.49291229248047
2017-01-25,45.450923919677734
2017-01-26,45.576568603515625
2017-01-27,44.24161911010742
2017-01-30,44.46149444580078
2017-01-31,44.02175521850586
2017-02-01,44.38297653198242
2017-02-02,44.712772369384766
2017-02-03,44.69708251953125
2017-02-06,44.728492736816406
2017-02-07,45.24674606323242
2017-02-08,44.86983108520508
2017-02-09,44.854129791259766
2017-02-10,45.278167724609375
2017-02-13,46.11054611206055
2017-02-14,46.14196014404297
2017-02-15,46.299007415771484
2017-02-16,46.14196014404297
2017-02-17,45.655094146728516
2017-02-20,45.922080993652344
2017-02-21,46.70735168457031
2017-02-22,46.51888656616211
2017-02-23,46.33041763305664
2017-02-24,46.032020568847656
2017-02-27,46.15766143798828
2017-02-28,46.42465591430664
2017-03-01,47.74388122558594
2017-03-02,47.36696243286133
2017-03-03,47.633949279785156
2017-03-06,47.16279983520508
2017-03-07,47.775299072265625
2017-03-08,47.86952590942383
2017-03-09,47.382667541503906
2017-03-10,47.31985092163086
2017-03-13,47.55542755126953
2017-03-14,47.178504943847656
2017-03-15,47.66536331176758
2017-03-16,47.86952590942383
2017-03-17,48.026580810546875
2017-03-20,48.183631896972656
2017-03-21,47.49259948730469
2017-03-22,47.20991134643555
2017-03-23,48.19934844970703
2017-03-24,48.40351486206055
2017-03-27,48.01087188720703
2017-03-28,48.49774169921875
2017-03-29,48.92177963256836
2017-03-30,49.26729202270508
2017-03-31,49.675628662109375
2017-04-03,49.45576095581055
2017-04-04,49.45576095581055
2017-04-05,49.2044792175293
2017-04-06,49.11024475097656
2017-04-07,50.09967803955078
2017-04-10,49.91121292114258
2017-04-11,49.91121292114258
2017-04-12,50.2096061706543
2017-04-13,50.08396530151367
2017-04-18,49.01601791381836
2017-04-19,49.42435073852539
2017-04-20,49.06312942504883
2017-04-21,49.73844528198242
2017-04-24,50.79069519042969
2017-04-25,51.528846740722656
2017-04-26,52.48686599731445
2017-04-27,52.25901412963867
2017-04-28,52.72062683105469
2017-05-02,53.0230827331543
2017-05-03,52.68879699707031
2017-05-04,53.00715637207031
2017-05-05,52.8638916015625
2017-05-08,52.57736587524414
2017-05-09,53.1345100402832
2017-05-10,53.08674621582031
2017-05-11,53.00715637207031
2017-05-12,52.40228271484375
2017-05-15,52.25901412963867
2017-05-16,52.16349792480469
2017-05-17,50.810462951660156
2017-05-18,50.12599182128906
2017-05-19,50.412506103515625
2017-05-22,50.15781784057617
2017-05-23,50.49211120605469
2017-05-24,50.332923889160156
2017-05-26,50.699039459228516
2017-05-29,50.39659118652344
2017-05-30,50.79454803466797
2017-05-31,51.192501068115234
2017-06-01,50.619449615478516
2017-06-02,51.001487731933594
2017-06-05,50.23741912841797
2017-06-06,50.23741912841797
2017-06-07,50.9218864440918
2017-06-08,51.60636901855469
2017-06-09,52.64104461669922
2017-06-12,51.36759948730469
2017-06-13,51.749629974365234
2017-06-14,51.415348052978516
2017-06-15,51.319847106933594
2017-06-16,52.35451889038086
2017-06-19,53.32551956176758
2017-06-20,53.38920211791992
2017-06-21,53.72346878051758
2017-06-22,53.93040084838867
2017-06-23,53.93040084838867
2017-06-26,54.121421813964844
2017-06-27,53.37327575683594
2017-06-28,53.0230827331543
2017-06-29,51.797386169433594
2017-06-30,51.415348052978516
2017-07-03,51.988407135009766
2017-07-04,51.46310806274414
2017-07-05,51.781471252441406
2017-07-06,51.638206481933594
2017-07-07,51.415348052978516
2017-07-10,52.21126174926758
2017-07-11,51.622283935546875
2017-07-12,53.38920211791992
2017-07-13,52.81614303588867
2017-07-14,53.15041732788086
2017-07-17,49.505184173583984
2017-07-18,48.80479431152344
2017-07-19,49.53702163696289
2017-07-20,49.1709098815918
2017-07-21,48.454593658447266
2017-07-24,47.97705078125
2017-07-25,48.2158203125
2017-07-26,48.51826477050781
2017-07-27,47.49950408935547
2017-07-28,47.181148529052734
2017-07-31,46.57625961303711
2017-08-01,47.11747741699219
2017-08-02,46.448909759521484
2017-08-03,46.60810089111328
2017-08-04,47.419921875
2017-08-07,47.467674255371094
2017-08-08,47.865623474121094
2017-08-09,47.59502029418945
2017-08-10,47.11747741699219
2017-08-11,46.68768310546875
2017-08-14,46.894615173339844
2017-08-15,46.544429779052734
2017-08-16,46.84687042236328
2017-08-17,47.085636138916016
2017-08-18,46.79911422729492
2017-08-21,46.464839935302734
2017-08-22,47.786033630371094
2017-08-23,48.59785079956055
2017-08-24,48.502342224121094
2017-08-25,49.34600830078125
2017-08-28,48.884376525878906
2017-08-29,48.27949523925781
2017-08-30,48.56602096557617
2017-08-31,49.56885528564453
2017-09-01,49.982730865478516
2017-09-04,50.14190673828125
2017-09-05,50.11007308959961
2017-09-06,49.83945846557617
2017-09-07,50.58761215209961
2017-09-08,50.39659118652344
2017-09-11,51.38352584838867
2017-09-12,51.71780014038086
2017-09-13,51.701881408691406
2017-09-14,52.147586822509766
2017-09-15,51.749629974365234
2017-09-18,52.32267761230469
2017-09-19,52.35451889038086
2017-09-20,52.11575698852539
2017-09-21,52.48186492919922
2017-09-22,52.4659423828125
2017-09-25,52.418190002441406
2017-09-26,52.832061767578125
2017-09-27,53.421024322509766
2017-09-28,54.439781188964844
2017-09-29,54.90140914916992
2017-10-02,55.251609802246094
2017-10-03,55.554046630859375
2017-10-04,55.61771774291992
2017-10-05,55.15609359741211
2017-10-06,54.82182693481445
2017-10-09,54.75815200805664
2017-10-10,54.837738037109375
2017-10-11,55.10834503173828
2017-10-12,54.837738037109375
2017-10-13,54.439781188964844
2017-10-16,54.24876022338867
2017-10-17,53.73939514160156
2017-10-18,55.394874572753906
2017-10-19,56.54097366333008
2017-10-20,57.03443908691406
2017-10-23,57.09809875488281
2017-10-24,56.93893051147461
2017-10-25,57.73482131958008
2017-10-26,58.06910705566406
2017-10-27,58.69253921508789
2017-10-30,58.72478103637695
2017-10-31,59.17600631713867
2017-11-01,59.321041107177734
2017-11-02,59.24047088623047
2017-11-03,60.1429443359375
2017-11-06,59.85285949707031
2017-11-07,59.77226257324219
2017-11-08,59.546661376953125
2017-11-09,58.547508239746094
2017-11-10,58.386348724365234
2017-11-13,58.06404113769531
2017-11-14,58.20908737182617
2017-11-15,58.4991569519043
2017-11-16,59.25657653808594
2017-11-17,58.86979675292969
2017-11-20,59.70782470703125
2017-11-21,60.56193542480469
2017-11-22,59.627235412597656
2017-11-23,59.337158203125
2017-11-24,59.35327911376953
2017-11-27,59.25657653808594
2017-11-28,59.86897277832031
2017-11-29,58.77312469482422
2017-11-30,57.95124816894531
2017-12-01,57.14543914794922
2017-12-04,58.20908737182617
2017-12-05,57.838417053222656
2017-12-06,57.51611328125
2017-12-07,57.45165252685547
2017-12-08,57.40329360961914
2017-12-11,57.58058166503906
2017-12-12,57.45165252685547
2017-12-13,56.66199493408203
2017-12-14,56.66199493408203
2017-12-15,56.823158264160156
2017-12-18,58.483036041259766
2017-12-19,58.176849365234375
2017-12-20,58.28965759277344
2017-12-21,58.70866012573242
2017-12-22,58.3218879699707
2017-12-27,58.03180694580078
2017-12-28,57.5966911315918
2017-12-29,57.080997467041016
2018-01-02,56.91984176635742
2018-01-03,57.5644645690918
2018-01-04,58.740875244140625
2018-01-05,59.466087341308594
2018-01-08,60.54581832885742
2018-01-09,60.64251708984375
2018-01-10,60.52970504760742
2018-01-11,60.77144241333008
2018-01-12,60.868141174316406
2018-01-15,61.0615119934082
2018-01-16,60.900352478027344
2018-01-17,60.99706268310547
2018-01-18,60.868141174316406
2018-01-19,61.367698669433594
2018-01-22,61.19044494628906
2018-01-23,61.02927780151367
2018-01-24,60.481361389160156
2018-01-25,59.72392654418945
2018-01-26,59.15989303588867
2018-01-29,59.11154556274414
2018-01-30,59.17600631713867
2018-01-31,59.546661376953125
2018-02-01,59.530540466308594
2018-02-02,57.612796783447266
2018-02-05,56.25910568237305
2018-02-06,54.7764892578125
2018-02-07,56.45249938964844
2018-02-08,55.082679748535156
2018-02-09,54.067405700683594
2018-02-12,54.82483673095703
2018-02-13,54.27688980102539
2018-02-14,55.00209426879883
2018-02-15,55.662837982177734
2018-02-16,56.21075439453125
2018-02-19,55.711181640625
2018-02-20,56.98429489135742
2018-02-21,57.17768478393555
2018-02-22,57.19380187988281
2018-02-23,56.887596130371094
2018-02-26,57.306610107421875
2018-02-27,57.242156982421875
2018-02-28,57.22602844238281
2018-03-01,55.6789436340332
2018-03-02,53.98682403564453
2018-03-05,55.292171478271484
2018-03-06,55.759521484375
2018-03-07,55.27606201171875
2018-03-08,56.6458740234375
2018-03-09,57.38719177246094
2018-03-12,57.74174118041992
2018-03-13,57.09710693359375
2018-03-14,57.6289176940918
2018-03-15,58.611961364746094
2018-03-16,58.192955017089844
2018-03-19,57.22602844238281
2018-03-20,57.95124816894531
2018-03-21,57.88676452636719
2018-03-22,56.597530364990234
2018-03-23,56.21075439453125
2018-03-26,55.6789436340332
2018-03-27,56.80702209472656
2018-03-28,56.355796813964844
2018-03-29,58.20908737182617
2018-04-03,56.484718322753906
2018-04-04,54.95375061035156
2018-04-05,56.30745315551758
2018-04-06,55.63060760498047
2018-04-09,55.985145568847656
2018-04-10,57.04876708984375
2018-04-11,56.00126647949219
2018-04-12,56.42025375366211
2018-04-13,57.4838752746582
2018-04-16,57.274375915527344
2018-04-17,57.74174118041992
2018-04-18,58.69253921508789
2018-04-19,58.69253921508789
2018-04-20,58.28965759277344
2018-04-23,58.12850570678711
2018-04-24,57.499996185302734
2018-04-25,55.51495361328125
2018-04-26,56.441307067871094
2018-04-27,56.623268127441406
2018-04-30,56.921024322509766
2018-05-02,57.71503829956055
2018-05-03,56.73906326293945
2018-05-04,57.202232360839844
2018-05-07,58.0789680480957
2018-05-08,58.608306884765625
2018-05-09,60.12801742553711
2018-05-11,59.83820343017578
2018-05-14,60.093910217285156
2018-05-15,60.912208557128906
2018-05-16,61.61971664428711
2018-05-17,61.84986877441406
2018-05-18,62.224884033203125
2018-05-21,62.57439422607422
2018-05-22,62.33571243286133
2018-05-23,61.56003189086914
2018-05-24,61.48331832885742
2018-05-25,60.88665008544922
2018-05-28,61.142372131347656
2018-05-29,61.636749267578125
2018-05-30,60.358154296875
2018-05-31,59.667720794677734
2018-06-01,60.460445404052734
2018-06-04,60.0598258972168
2018-06-05,60.1109733581543
2018-06-06,60.1109733581543
2018-06-07,60.238834381103516
2018-06-08,60.28144073486328
2018-06-11,61.713478088378906
2018-06-12,62.73634338378906
2018-06-13,62.05297088623047
2018-06-14,62.50110626220703
2018-06-15,62.254638671875
2018-06-18,61.616058349609375
2018-06-19,60.428565979003906
2018-06-20,60.50696563720703
2018-06-21,59.26345443725586
2018-06-22,59.26345443725586
2018-06-25,57.70624542236328
2018-06-26,56.709190368652344
2018-06-27,57.07888412475586
2018-06-28,56.7427978515625
2018-06-29,58.43443298339844
2018-07-02,57.42617416381836
2018-07-03,56.75400161743164
2018-07-04,54.59183120727539
2018-07-05,53.89725875854492
2018-07-06,53.96446990966797
2018-07-09,54.67025375366211
2018-07-10,54.916725158691406
2018-07-11,53.81883239746094
2018-07-12,54.59183120727539
2018-07-13,55.835357666015625
2018-07-16,55.857765197753906
2018-07-17,56.01460266113281
2018-07-18,57.258121490478516
2018-07-19,57.96391296386719
2018-07-20,54.77108383178711
2018-07-23,55.16318130493164
2018-07-24,56.77640151977539
2018-07-25,55.476863861083984
2018-07-26,56.12663269042969
2018-07-27,56.52994155883789
2018-07-30,56.104225158691406
2018-07-31,56.417911529541016
2018-08-01,56.54114532470703
2018-08-02,55.01754379272461
2018-08-03,55.2528076171875
2018-08-06,54.49100875854492
2018-08-07,55.0959587097168
2018-08-08,55.07356643676758
2018-08-09,55.93618392944336
2018-08-10,55.60009002685547
2018-08-13,55.56648254394531
2018-08-14,55.54408264160156
2018-08-15,54.6590461730957
2018-08-16,55.30881881713867
2018-08-17,55.924991607666016
2018-08-20,56.54114532470703
2018-08-21,56.45152282714844
2018-08-22,56.59716033935547
2018-08-23,56.7876091003418
2018-08-24,56.810020446777344
2018-08-27,57.8854866027832
2018-08-28,59.039390563964844
2018-08-29,59.028202056884766
2018-08-30,58.93855667114258
2018-08-31,58.41203308105469
2018-09-03,58.69210433959961
2018-09-04,58.51285934448242
2018-09-05,58.10955047607422
2018-09-06,56.91083908081055
2018-09-07,55.30881881713867
2018-09-10,55.71213150024414
2018-09-11,55.76813507080078
2018-09-12,55.264015197753906
2018-09-13,55.43205261230469
2018-09-14,56.24986267089844
2018-09-17,56.3954963684082
2018-09-18,56.406707763671875
2018-09-19,56.989261627197266
2018-09-20,57.50458526611328
2018-09-21,58.154361724853516
2018-09-24,57.907901763916016
2018-09-25,57.907901763916016
2018-09-26,57.82948303222656
2018-09-27,58.042335510253906
2018-09-28,57.40376281738281
2018-10-01,57.37016296386719
2018-10-02,57.37016296386719
2018-10-03,58.46805191040039
2018-10-04,57.302947998046875
2018-10-05,56.23866271972656
2018-10-08,55.644920349121094
2018-10-09,55.499267578125
2018-10-10,52.42967224121094
2018-10-11,51.735084533691406
2018-10-12,51.443817138671875
2018-10-15,50.70442581176758
2018-10-16,51.331783294677734
2018-10-17,52.216819763183594
2018-10-18,51.54463195800781
2018-10-19,47.72444152832031
2018-10-22,47.937294006347656
2018-10-23,47.30992889404297
2018-10-24,47.522789001464844
2018-10-25,48.060523986816406
2018-10-26,46.82821273803711
2018-10-29,47.54519271850586
2018-10-30,48.60947036743164
2018-10-31,50.77164077758789
2018-11-01,50.26749801635742
2018-11-02,51.81350326538086
2018-11-05,51.42140579223633
2018-11-06,51.05171203613281
2018-11-07,50.45794677734375
2018-11-08,49.56172180175781
2018-11-09,48.822322845458984
2018-11-12,48.17255783081055
2018-11-13,48.50865173339844
2018-11-14,47.66842269897461
2018-11-15,47.37715148925781
2018-11-16,47.2091064453125
2018-11-19,45.98799133300781
2018-11-20,46.39129638671875
2018-11-21,47.50038146972656
2018-11-22,46.648963928222656
2018-11-23,46.951446533203125
2018-11-26,48.39661407470703
2018-11-27,47.53399658203125
2018-11-28,48.55345916748047
2018-11-29,49.09120559692383
2018-11-30,49.998634338378906
2018-12-03,51.49982833862305
2018-12-04,50.00983428955078
2018-12-05,48.351802825927734
2018-12-06,46.637760162353516
2018-12-07,46.68257141113281
2018-12-10,46.077606201171875
2018-12-11,47.72444152832031
2018-12-12,49.6961555480957
2018-12-13,47.993316650390625
2018-12-14,47.164302825927734
2018-12-17,46.996253967285156
2018-12-18,47.46677780151367
2018-12-19,47.00746154785156
2018-12-20,45.99919891357422
2018-12-21,46.32408142089844
2018-12-27,46.5145263671875
2018-12-28,47.164302825927734
2019-01-02,47.14188766479492
2019-01-03,45.931968688964844
2019-01-04,48.73270034790039
2019-01-07,49.740970611572266
2019-01-08,50.52517318725586
2019-01-09,50.72682571411133
2019-01-10,50.401939392089844
2019-01-11,50.065860748291016
2019-01-14,49.987422943115234
2019-01-15,49.55052185058594
2019-01-16,50.15547561645508
2019-01-17,50.2338981628418
2019-01-18,51.298179626464844
2019-01-21,51.443817138671875
2019-01-22,50.65960693359375
2019-01-23,49.987422943115234
2019-01-24,50.917274475097656
2019-01-25,51.37659454345703
2019-01-28,52.519290924072266
2019-01-29,52.877784729003906
2019-01-30,52.98981857299805
2019-01-31,52.7657585144043
2019-02-01,53.59477233886719
2019-02-04,53.874855041503906
2019-02-05,54.34537124633789
2019-02-06,54.99513244628906
2019-02-07,53.393123626708984
2019-02-08,53.84123611450195
2019-02-11,54.233341217041016
2019-02-12,54.67025375366211
2019-02-13,54.020484924316406
2019-02-14,54.692665100097656
2019-02-15,56.36189651489258
2019-02-18,55.93618392944336
2019-02-19,55.89137268066406
2019-02-20,57.1348991394043
2019-02-21,56.47393035888672
2019-02-22,57.101287841796875
2019-02-25,57.42617416381836
2019-02-26,56.92204666137695
2019-02-27,56.653167724609375
2019-02-28,56.07061767578125
2019-03-01,56.641963958740234
2019-03-04,56.888427734375
2019-03-05,57.00046157836914
2019-03-06,55.510467529296875
2019-03-07,53.986881256103516
2019-03-08,53.93085479736328
2019-03-11,54.62544631958008
2019-03-12,54.75988006591797
2019-03-13,55.17438888549805
2019-03-14,55.79054260253906
2019-03-15,56.081817626953125
2019-03-18,56.14904022216797
2019-03-19,57.31414031982422
2019-03-20,56.23866271972656
2019-03-21,56.57475662231445
2019-03-22,55.17438888549805
2019-03-25,55.05115509033203
2019-03-26,55.24160385131836
2019-03-27,55.039947509765625
2019-03-28,55.32002639770508
2019-03-29,55.93618392944336
2019-04-01,58.2327766418457
2019-04-02,58.77052307128906
2019-04-03,60.22690200805664
2019-04-04,59.08421325683594
2019-04-05,60.562984466552734
2019-04-08,60.316532135009766
2019-04-09,60.182090759277344
2019-04-10,60.518184661865234
2019-04-11,60.74223327636719
2019-04-12,61.75049591064453
2019-04-15,61.50404357910156
2019-04-16,61.840126037597656
2019-04-17,62.512306213378906
2019-04-18,63.296512603759766
2019-04-23,63.69980239868164
2019-04-24,64.01350402832031
2019-04-25,67.21752166748047
2019-04-26,66.48161315917969
2019-04-29,67.25149536132812
2019-04-30,66.84390258789062
