Date,CVS
2016-01-20,70.71343231201172
2016-01-21,70.98389434814453
2016-01-22,71.85543823242188
2016-01-25,70.6758804321289
2016-01-26,70.6533203125
2016-01-27,70.87872314453125
2016-01-28,70.2401123046875
2016-01-29,72.56916046142578
2016-02-01,73.11762237548828
2016-02-02,71.32949829101562
2016-02-03,71.65254974365234
2016-02-04,71.09661865234375
2016-02-05,69.94710540771484
2016-02-08,67.35506439208984
2016-02-09,68.00119018554688
2016-02-10,69.95458984375
2016-02-11,70.52558898925781
2016-02-12,72.02070617675781
2016-02-16,72.83210754394531
2016-02-17,73.3956069946289
2016-02-18,72.7945556640625
2016-02-19,73.32047271728516
2016-02-22,73.22280883789062
2016-02-23,72.68936157226562
2016-02-24,72.78705596923828
2016-02-25,73.92904663085938
2016-02-26,73.37306213378906
2016-02-29,73.00494384765625
2016-03-01,73.85392761230469
2016-03-02,74.10183715820312
2016-03-03,74.66531372070312
2016-03-04,74.59017181396484
2016-03-07,73.94407653808594
2016-03-08,74.40987396240234
2016-03-09,75.52180480957031
2016-03-10,74.63528442382812
2016-03-11,75.4016342163086
2016-03-14,75.89747619628906
2016-03-15,76.01768493652344
2016-03-16,75.86743927001953
2016-03-17,75.96508026123047
2016-03-18,76.31820678710938
2016-03-21,76.43843841552734
2016-03-22,76.58867645263672
2016-03-23,75.6871109008789
2016-03-24,76.20552062988281
2016-03-28,76.51355743408203
2016-03-29,76.98686981201172
2016-03-30,78.1739501953125
2016-03-31,77.93352508544922
2016-04-01,78.75247192382812
2016-04-04,78.49700164794922
2016-04-05,77.52030181884766
2016-04-06,77.67806243896484
2016-04-07,75.83735656738281
2016-04-08,76.23555755615234
2016-04-11,75.70964050292969
2016-04-12,76.05522918701172
2016-04-13,75.98014068603516
2016-04-14,75.96508026123047
2016-04-15,76.81407928466797
2016-04-18,77.00943756103516
2016-04-19,77.7306900024414
2016-04-20,77.3346176147461
2016-04-21,76.3614273071289
2016-04-22,76.52738952636719
2016-04-25,76.91215515136719
2016-04-26,77.59111785888672
2016-04-27,77.47792053222656
2016-04-28,76.3538589477539
2016-04-29,75.81825256347656
2016-05-02,76.53492736816406
2016-05-03,78.3982925415039
2016-05-04,78.38323211669922
2016-05-05,79.32624816894531
2016-05-06,79.09993743896484
2016-05-09,79.77134704589844
2016-05-10,80.04295349121094
2016-05-11,78.57939910888672
2016-05-12,79.09993743896484
2016-05-13,78.20970916748047
2016-05-16,78.87361145019531
2016-05-17,77.03286743164062
2016-05-18,76.5877456665039
2016-05-19,76.15773010253906
2016-05-20,75.03366088867188
2016-05-23,73.98503112792969
2016-05-24,73.4644775390625
2016-05-25,73.59274291992188
2016-05-26,73.14008331298828
2016-05-27,73.1325454711914
2016-05-31,72.76288604736328
2016-06-01,72.86094665527344
2016-06-02,72.72515106201172
2016-06-03,72.6044692993164
2016-06-06,72.65726470947266
2016-06-07,72.8911361694336
2016-06-08,74.16608428955078
2016-06-09,73.17027282714844
2016-06-10,72.9288558959961
2016-06-13,72.2574234008789
2016-06-14,72.71762084960938
2016-06-15,72.4384994506836
2016-06-16,72.06884765625
2016-06-17,71.54828643798828
2016-06-20,70.33369445800781
2016-06-21,70.31859588623047
2016-06-22,70.71089172363281
2016-06-23,70.9296646118164
2016-06-24,70.56755065917969
2016-06-27,70.34123229980469
2016-06-28,70.6882553100586
2016-06-29,71.22389221191406
2016-06-30,72.22724914550781
2016-07-01,71.66899871826172
2016-07-05,71.65390014648438
2016-07-06,72.46865844726562
2016-07-07,72.04618072509766
2016-07-08,72.9816665649414
2016-07-11,73.05709075927734
2016-07-12,72.77041625976562
2016-07-13,73.65309143066406
2016-07-14,73.52484130859375
2016-07-15,73.24569702148438
2016-07-18,73.07974243164062
2016-07-19,73.42450714111328
2016-07-20,73.50029754638672
2016-07-21,73.46238708496094
2016-07-22,73.1593017578125
2016-07-25,71.25737762451172
2016-07-26,71.11341857910156
2016-07-27,70.26476287841797
2016-07-28,70.7648696899414
2016-07-29,70.25717163085938
2016-08-01,70.84062957763672
2016-08-02,74.30348205566406
2016-08-03,73.82611083984375
2016-08-04,73.47756958007812
2016-08-05,73.7806396484375
2016-08-08,73.63668060302734
2016-08-09,73.84124755859375
2016-08-10,73.5836410522461
2016-08-11,73.50029754638672
2016-08-12,73.82611083984375
2016-08-15,73.93975067138672
2016-08-16,73.92461395263672
2016-08-17,73.9170150756836
2016-08-18,73.63668060302734
2016-08-19,73.50029754638672
2016-08-22,74.25802612304688
2016-08-23,73.70486450195312
2016-08-24,73.62909698486328
2016-08-25,71.06036376953125
2016-08-26,70.66634368896484
2016-08-29,70.52995300292969
2016-08-30,70.31021118164062
2016-08-31,70.77243041992188
2016-09-01,70.74971008300781
2016-09-02,71.1058578491211
2016-09-06,70.74213409423828
2016-09-07,70.93156433105469
2016-09-08,70.55268859863281
2016-09-09,69.34788513183594
2016-09-12,69.7419204711914
2016-09-13,68.90083312988281
2016-09-14,67.77182006835938
2016-09-15,68.30979919433594
2016-09-16,68.28707885742188
2016-09-19,67.56722259521484
2016-09-20,68.18853759765625
2016-09-21,68.39312744140625
2016-09-22,68.62805938720703
2016-09-23,68.6507797241211
2016-09-26,68.13551330566406
2016-09-27,68.62047576904297
2016-09-28,68.33251953125
2016-09-29,67.85515594482422
2016-09-30,67.43080139160156
2016-10-03,65.99111938476562
2016-10-04,65.3318862915039
2016-10-05,65.31672668457031
2016-10-06,65.53649139404297
2016-10-07,65.46829223632812
2016-10-10,65.79411315917969
2016-10-11,65.46829223632812
2016-10-12,66.27906799316406
2016-10-13,66.68064880371094
2016-10-14,67.28683471679688
2016-10-17,65.66529083251953
2016-10-18,66.0668716430664
2016-10-19,65.46829223632812
2016-10-20,66.47724151611328
2016-10-21,66.5610122680664
2016-10-24,67.0102767944336
2016-10-25,66.5610122680664
2016-10-26,66.6828384399414
2016-10-27,66.39346313476562
2016-10-28,63.47700500488281
2016-10-31,64.04052734375
2016-11-01,63.545555114746094
2016-11-02,63.92630386352539
2016-11-03,62.113983154296875
2016-11-04,62.677459716796875
2016-11-07,63.4998779296875
2016-11-08,55.99165344238281
2016-11-09,58.298954010009766
2016-11-10,58.847206115722656
2016-11-11,57.1795768737793
2016-11-14,57.87251663208008
2016-11-15,57.14149856567383
2016-11-16,56.775970458984375
2016-11-17,56.55514907836914
2016-11-18,56.38002395629883
2016-11-21,56.50186538696289
2016-11-22,56.03733444213867
2016-11-23,56.098262786865234
2016-11-25,56.395259857177734
2016-11-28,56.94351577758789
2016-11-29,57.7811393737793
2016-11-30,58.550235748291016
2016-12-01,58.45124435424805
2016-12-02,59.106136322021484
2016-12-05,59.38786697387695
2016-12-06,60.476802825927734
2016-12-07,61.322021484375
2016-12-08,59.479251861572266
2016-12-09,61.017417907714844
2016-12-12,60.71282958984375
2016-12-13,61.03265380859375
2016-12-14,60.12651443481445
2016-12-15,59.616302490234375
2016-12-16,60.583396911621094
2016-12-19,60.86513900756836
2016-12-20,60.796607971191406
2016-12-21,60.804229736328125
2016-12-22,59.99705505371094
2016-12-23,60.263572692871094
2016-12-27,60.377803802490234
2016-12-28,60.18740463256836
2016-12-29,60.15695571899414
2016-12-30,60.08843994140625
2017-01-03,61.18496322631836
2017-01-04,60.72806167602539
2017-01-05,61.99974822998047
2017-01-06,62.59370422363281
2017-01-09,62.21296691894531
2017-01-10,62.951595306396484
2017-01-11,63.02775192260742
2017-01-12,62.898292541503906
2017-01-13,62.42618179321289
2017-01-17,63.90343475341797
2017-01-18,63.61408233642578
2017-01-19,63.35518264770508
2017-01-20,62.48184585571289
2017-01-23,62.244361877441406
2017-01-24,62.6504020690918
2017-01-25,60.896034240722656
2017-01-26,60.77348327636719
2017-01-27,59.56305694580078
2017-01-30,60.275516510009766
2017-01-31,60.3751106262207
2017-02-01,59.73160934448242
2017-02-02,57.303131103515625
2017-02-03,57.80872344970703
2017-02-06,58.27603530883789
2017-02-07,58.498191833496094
2017-02-08,59.011470794677734
2017-02-09,59.225982666015625
2017-02-10,60.160606384277344
2017-02-13,60.29084014892578
2017-02-14,60.267860412597656
2017-02-15,60.83477020263672
2017-02-16,60.86540222167969
2017-02-17,61.049285888671875
2017-02-21,61.1029052734375
2017-02-22,61.40932846069336
2017-02-23,61.94559097290039
2017-02-24,62.42057418823242
2017-02-27,62.366939544677734
2017-02-28,61.73109436035156
2017-03-01,61.82301712036133
2017-03-02,62.320980072021484
2017-03-03,62.06814956665039
2017-03-06,61.93792724609375
2017-03-07,61.90726852416992
2017-03-08,62.0834846496582
2017-03-09,61.82301712036133
2017-03-10,61.593204498291016
2017-03-13,61.623817443847656
2017-03-14,61.20248794555664
2017-03-15,61.079898834228516
2017-03-16,60.949684143066406
2017-03-17,60.428741455078125
2017-03-20,60.38277816772461
2017-03-21,60.22190856933594
2017-03-22,60.10699462890625
2017-03-23,59.98442077636719
2017-03-24,60.12997817993164
2017-03-27,60.145294189453125
2017-03-28,60.22190856933594
2017-03-29,60.3368034362793
2017-03-30,60.405757904052734
2017-03-31,60.13760757446289
2017-04-03,59.79289627075195
2017-04-04,59.65500259399414
2017-04-05,59.011470794677734
2017-04-06,58.99615478515625
2017-04-07,59.04978942871094
2017-04-10,59.6090087890625
2017-04-11,59.88481140136719
2017-04-12,59.72394561767578
2017-04-13,59.72394561767578
2017-04-17,60.313838958740234
2017-04-18,59.946109771728516
2017-04-19,60.00779342651367
2017-04-20,61.24140930175781
2017-04-21,61.12575912475586
2017-04-24,61.71943283081055
2017-04-25,63.35396194458008
2017-04-26,63.2228889465332
2017-04-27,63.83201217651367
2017-04-28,63.56214904785156
2017-05-01,63.192047119140625
2017-05-02,60.90985870361328
2017-05-03,61.44960021972656
2017-05-04,62.552127838134766
2017-05-05,62.498146057128906
2017-05-08,62.49048614501953
2017-05-09,62.52899932861328
2017-05-10,62.4056282043457
2017-05-11,63.43879699707031
2017-05-12,61.842803955078125
2017-05-15,62.043235778808594
2017-05-16,61.002410888671875
2017-05-17,58.85127258300781
2017-05-18,59.07487487792969
2017-05-19,58.84355926513672
2017-05-22,58.85899353027344
2017-05-23,59.576026916503906
2017-05-24,58.920654296875
2017-05-25,58.558284759521484
2017-05-26,59.090301513671875
2017-05-30,59.190513610839844
2017-05-31,59.23678207397461
2017-06-01,60.36244583129883
2017-06-02,60.94843673706055
2017-06-05,60.747962951660156
2017-06-06,60.061767578125
2017-06-07,60.26222610473633
2017-06-08,60.47039794921875
2017-06-09,61.45728302001953
2017-06-12,61.434173583984375
2017-06-13,61.565216064453125
2017-06-14,62.297691345214844
2017-06-15,61.750244140625
2017-06-16,59.41410827636719
2017-06-19,60.2159538269043
2017-06-20,59.96923065185547
2017-06-21,60.26222610473633
2017-06-22,59.537471771240234
2017-06-23,59.68399429321289
2017-06-26,61.7734260559082
2017-06-27,62.05867004394531
2017-06-28,62.64464569091797
2017-06-29,61.889041900634766
2017-06-30,62.03554153442383
2017-07-03,62.158897399902344
2017-07-05,61.41874694824219
2017-07-06,60.6862678527832
2017-07-07,60.63229751586914
2017-07-10,60.24681091308594
2017-07-11,59.86127471923828
2017-07-12,59.71480941772461
2017-07-13,60.07717514038086
2017-07-14,60.08489990234375
2017-07-17,60.37016677856445
2017-07-18,60.13884353637695
2017-07-19,59.66854476928711
2017-07-20,59.8780632019043
2017-07-21,59.77719497680664
2017-07-24,59.83151626586914
2017-07-25,61.236122131347656
2017-07-26,60.75498580932617
2017-07-27,61.24386978149414
2017-07-28,61.887969970703125
2017-07-31,62.02766418457031
2017-08-01,61.849178314208984
2017-08-02,61.887969970703125
2017-08-03,60.99553680419922
2017-08-04,60.506656646728516
2017-08-07,61.399085998535156
2017-08-08,60.97226333618164
2017-08-09,61.63965606689453
2017-08-10,61.41460418701172
2017-08-11,61.62411880493164
2017-08-14,61.53875732421875
2017-08-15,61.39133071899414
2017-08-16,61.49995422363281
2017-08-17,61.22060012817383
2017-08-18,60.266075134277344
2017-08-21,60.250553131103516
2017-08-22,60.34368133544922
2017-08-23,60.227294921875
2017-08-24,58.50450134277344
2017-08-25,58.47346115112305
2017-08-28,58.55882263183594
2017-08-29,59.047725677490234
2017-08-30,59.27276611328125
2017-08-31,60.01778030395508
2017-09-01,60.46784591674805
2017-09-05,61.065391540527344
2017-09-06,61.98884963989258
2017-09-07,62.400146484375
2017-09-08,61.86467742919922
2017-09-11,61.86467742919922
2017-09-12,63.96772384643555
2017-09-13,64.47216796875
2017-09-14,64.13069152832031
2017-09-15,64.54197692871094
2017-09-18,64.65061950683594
2017-09-19,64.4876480102539
2017-09-20,62.62519836425781
2017-09-21,61.740535736083984
2017-09-22,61.79487228393555
2017-09-25,63.1451530456543
2017-09-26,63.36240005493164
2017-09-27,63.222747802734375
2017-09-28,63.05975341796875
2017-09-29,63.10633850097656
2017-10-02,62.679534912109375
2017-10-03,62.788177490234375
2017-10-04,62.13630294799805
2017-10-05,62.78040313720703
2017-10-06,59.69182586669922
2017-10-09,57.65864944458008
2017-10-10,57.976810455322266
2017-10-11,57.34822082519531
2017-10-12,57.255104064941406
2017-10-13,56.33940887451172
2017-10-16,56.215232849121094
2017-10-17,56.3626823425293
2017-10-18,57.50343704223633
2017-10-19,57.914730072021484
2017-10-20,59.358131408691406
2017-10-23,59.29563522338867
2017-10-24,59.37376022338867
2017-10-25,58.998809814453125
2017-10-26,57.26470947265625
2017-10-27,53.89021682739258
2017-10-30,53.468406677246094
2017-10-31,53.53089904785156
2017-11-01,53.898033142089844
2017-11-02,54.19486618041992
2017-11-03,54.093299865722656
2017-11-06,52.179542541503906
2017-11-07,53.85896301269531
2017-11-08,53.89021682739258
2017-11-09,53.91365051269531
2017-11-10,55.45246887207031
2017-11-13,55.835243225097656
2017-11-14,55.022850036621094
2017-11-15,54.522945404052734
2017-11-16,54.88225173950195
2017-11-17,55.2103271484375
2017-11-20,54.975975036621094
2017-11-21,55.850852966308594
2017-11-22,55.835243225097656
2017-11-24,55.108795166015625
2017-11-27,54.991607666015625
2017-11-28,56.7882080078125
2017-11-29,57.33501052856445
2017-11-30,59.834625244140625
2017-12-01,58.67853927612305
2017-12-04,55.999271392822266
2017-12-05,55.468101501464844
2017-12-06,55.75711441040039
2017-12-07,55.53059005737305
2017-12-08,57.09285354614258
2017-12-11,57.085044860839844
2017-12-12,56.90538024902344
2017-12-13,55.94459533691406
2017-12-14,55.30406188964844
2017-12-15,57.085044860839844
2017-12-18,55.983642578125
2017-12-19,56.48357391357422
2017-12-20,57.45998764038086
2017-12-21,58.303611755371094
2017-12-22,57.34280776977539
2017-12-26,57.5537223815918
2017-12-27,56.835086822509766
2017-12-28,57.06161880493164
2017-12-29,56.63200759887695
2018-01-02,57.42873764038086
2018-01-03,57.178775787353516
2018-01-04,58.68635940551758
2018-01-05,61.279720306396484
2018-01-08,60.74854278564453
2018-01-09,60.68606948852539
2018-01-10,60.490787506103516
2018-01-11,61.72495651245117
2018-01-12,61.53749084472656
2018-01-16,62.053043365478516
2018-01-17,62.099918365478516
2018-01-18,61.98274230957031
2018-01-19,62.381126403808594
2018-01-22,63.23253631591797
2018-01-23,63.22468566894531
2018-01-24,63.6019287109375
2018-01-25,64.12071990966797
2018-01-26,64.45867156982422
2018-01-29,65.73197174072266
2018-01-30,63.0281867980957
2018-01-31,61.84920120239258
2018-02-01,61.92780303955078
2018-02-02,60.088584899902344
2018-02-05,57.62845993041992
2018-02-06,58.17866897583008
2018-02-07,58.43803024291992
2018-02-08,55.4512939453125
2018-02-09,54.5395393371582
2018-02-12,54.91680908203125
2018-02-13,55.1054573059082
2018-02-14,54.853946685791016
2018-02-15,55.40412521362305
2018-02-16,56.51237106323242
2018-02-20,55.5377311706543
2018-02-21,54.04437255859375
2018-02-22,53.447025299072266
2018-02-23,53.57279968261719
2018-02-26,53.6277961730957
2018-02-27,53.643524169921875
2018-02-28,53.23480224609375
2018-03-01,52.77893829345703
2018-03-02,53.022579193115234
2018-03-05,53.69068908691406
2018-03-06,53.17192840576172
2018-03-07,53.06189727783203
2018-03-08,53.729976654052734
2018-03-09,54.445228576660156
2018-03-12,54.240875244140625
2018-03-13,53.643524169921875
2018-03-14,52.700340270996094
2018-03-15,51.765010833740234
2018-03-16,51.59995651245117
2018-03-19,50.012264251708984
2018-03-20,49.46993637084961
2018-03-21,49.06122970581055
2018-03-22,48.566043853759766
2018-03-23,47.8350830078125
2018-03-26,48.416709899902344
2018-03-27,47.6307258605957
2018-03-28,49.289146423339844
2018-03-29,48.89616012573242
2018-04-02,47.976566314697266
2018-04-03,49.186981201171875
2018-04-04,50.52314376831055
2018-04-05,50.82184600830078
2018-04-06,49.815765380859375
2018-04-09,49.76074981689453
2018-04-10,50.27949905395508
2018-04-11,49.572105407714844
2018-04-12,50.30307388305664
2018-04-13,49.855072021484375
2018-04-16,51.95364761352539
2018-04-17,52.74748229980469
2018-04-18,52.3544921875
2018-04-19,51.765010833740234
2018-04-20,51.57493591308594
2018-04-23,52.018455505371094
2018-04-24,52.74708557128906
2018-04-25,53.64204406738281
2018-04-26,54.402366638183594
2018-04-27,55.40028762817383
2018-04-30,55.305259704589844
2018-05-01,53.85588836669922
2018-05-02,52.224369049072266
2018-05-03,49.3177375793457
2018-05-04,49.975101470947266
2018-05-07,48.905887603759766
2018-05-08,48.082218170166016
2018-05-09,48.47821807861328
2018-05-10,49.452369689941406
2018-05-11,51.01262283325195
2018-05-14,52.92133712768555
2018-05-15,52.145172119140625
2018-05-16,52.37485122680664
2018-05-17,52.081809997558594
2018-05-18,51.41653060913086
2018-05-21,51.87589645385742
2018-05-22,51.9709358215332
2018-05-23,51.93132400512695
2018-05-24,51.57493591308594
2018-05-25,52.295650482177734
2018-05-29,51.32149124145508
2018-05-30,52.26396179199219
2018-05-31,50.20477294921875
2018-06-01,50.74333572387695
2018-06-04,50.767093658447266
2018-06-05,50.157257080078125
2018-06-06,51.54324722290039
2018-06-07,51.49573516845703
2018-06-08,52.295650482177734
2018-06-11,53.01636505126953
2018-06-12,52.54908752441406
2018-06-13,54.18060302734375
2018-06-14,54.742923736572266
2018-06-15,55.511165618896484
2018-06-18,53.649967193603516
2018-06-19,56.04972457885742
2018-06-20,56.70708465576172
2018-06-21,56.29523468017578
2018-06-22,57.16645050048828
2018-06-25,56.57244110107422
2018-06-26,55.28940963745117
2018-06-27,55.4794921875
2018-06-28,52.097660064697266
2018-06-29,50.965087890625
2018-07-02,51.614524841308594
2018-07-03,51.08389663696289
2018-07-05,51.551177978515625
2018-07-06,52.65205001831055
2018-07-09,53.57077407836914
2018-07-10,54.04596710205078
2018-07-11,53.30149459838867
2018-07-12,53.847965240478516
2018-07-13,54.35484313964844
2018-07-16,54.04596710205078
2018-07-17,53.80837631225586
2018-07-18,53.77669143676758
2018-07-19,52.382774353027344
2018-07-20,51.68581771850586
2018-07-23,52.541160583496094
2018-07-24,52.33368682861328
2018-07-25,52.660865783691406
2018-07-26,52.94016647338867
2018-07-27,53.203514099121094
2018-07-30,53.810028076171875
2018-07-31,51.759117126464844
2018-08-01,51.1446418762207
2018-08-02,50.89726257324219
2018-08-03,51.78306579589844
2018-08-06,51.90277099609375
2018-08-07,52.229949951171875
2018-08-08,54.400550842285156
2018-08-09,54.71974182128906
2018-08-10,55.10280227661133
2018-08-13,55.461891174316406
2018-08-14,56.962162017822266
2018-08-15,57.16964340209961
2018-08-16,58.414546966552734
2018-08-17,58.79759216308594
2018-08-20,59.5477180480957
2018-08-21,58.80557632446289
2018-08-22,58.981136322021484
2018-08-23,58.76567077636719
2018-08-24,59.11680221557617
2018-08-27,59.81903076171875
2018-08-28,59.787132263183594
2018-08-29,59.41204833984375
2018-08-30,59.47589874267578
2018-08-31,60.04248046875
2018-09-04,59.05295944213867
2018-09-05,59.76319885253906
2018-09-06,60.70484924316406
2018-09-07,61.678428649902344
2018-09-10,60.36170959472656
2018-09-11,60.433509826660156
2018-09-12,61.70236587524414
2018-09-13,61.510826110839844
2018-09-14,61.37517166137695
2018-09-17,62.324806213378906
2018-09-18,62.73180389404297
2018-09-19,63.011085510253906
2018-09-20,63.354244232177734
2018-09-21,63.51383972167969
2018-09-24,62.83552932739258
2018-09-25,61.93378829956055
2018-09-26,62.588157653808594
2018-09-27,62.851497650146484
2018-09-28,62.81955337524414
2018-10-01,63.442039489746094
2018-10-02,63.23453903198242
2018-10-03,63.76123809814453
2018-10-04,63.354244232177734
2018-10-05,62.7796630859375
2018-10-08,63.681434631347656
2018-10-09,63.43403625488281
2018-10-10,62.97917938232422
2018-10-11,58.40655517578125
2018-10-12,59.51580810546875
2018-10-15,58.302825927734375
2018-10-16,58.82951354980469
2018-10-17,59.340240478515625
2018-10-18,59.47589874267578
2018-10-19,59.19659423828125
2018-10-22,58.127262115478516
2018-10-23,58.215641021728516
2018-10-24,56.094337463378906
2018-10-25,56.78535079956055
2018-10-26,56.34342956542969
2018-10-29,56.680908203125
2018-10-30,58.167442321777344
2018-10-31,58.167442321777344
2018-11-01,59.790565490722656
2018-11-02,58.72990798950195
2018-11-05,59.21202850341797
2018-11-06,62.59487533569336
2018-11-07,63.2939453125
2018-11-08,64.32247161865234
2018-11-09,64.14569091796875
2018-11-12,64.55549621582031
2018-11-13,64.92510223388672
2018-11-14,64.21800231933594
2018-11-15,64.15373229980469
2018-11-16,63.74393844604492
2018-11-19,63.11717987060547
2018-11-20,60.6824951171875
2018-11-21,60.33694839477539
2018-11-23,60.409278869628906
2018-11-26,62.54668045043945
2018-11-27,63.88053894042969
2018-11-28,64.49923706054688
2018-11-29,64.28231048583984
2018-11-30,64.44300842285156
2018-12-03,63.896602630615234
2018-12-04,63.406455993652344
2018-12-06,61.52621078491211
2018-12-07,59.53343200683594
2018-12-10,58.9307746887207
2018-12-11,58.98702621459961
2018-12-12,59.862876892089844
2018-12-13,58.95489501953125
2018-12-14,57.75764083862305
2018-12-17,56.80144119262695
2018-12-18,55.893455505371094
2018-12-19,55.11402893066406
2018-12-20,53.418582916259766
2018-12-21,51.18478012084961
2018-12-24,50.55802917480469
2018-12-26,52.558815002441406
2018-12-27,52.422210693359375
2018-12-28,52.38203430175781
2018-12-31,52.64719009399414
2019-01-02,52.69540786743164
2019-01-03,52.41417694091797
2019-01-04,53.69179153442383
2019-01-07,55.13010787963867
2019-01-08,55.06581115722656
2019-01-09,53.065025329589844
2019-01-10,52.67129135131836
2019-01-11,52.88022232055664
2019-01-14,52.502559661865234
2019-01-15,51.2169189453125
2019-01-16,51.36153793334961
2019-01-17,50.91960906982422
2019-01-18,52.64719009399414
2019-01-22,52.165077209472656
2019-01-23,53.12127685546875
2019-01-24,52.611202239990234
2019-01-25,52.991737365722656
2019-01-28,52.821712493896484
2019-01-29,53.06459426879883
2019-01-30,53.40464401245117
2019-01-31,53.07269287109375
2019-02-01,52.80552291870117
2019-02-04,53.36418533325195
2019-02-05,53.169857025146484
2019-02-06,53.461341857910156
2019-02-07,53.23463439941406
2019-02-08,52.6354866027832
2019-02-11,52.708343505859375
2019-02-12,54.25478744506836
2019-02-13,54.886314392089844
2019-02-14,54.80536651611328
2019-02-15,56.295108795166016
2019-02-19,56.5784797668457
2019-02-20,51.99586486816406
2019-02-21,50.481815338134766
2019-02-22,50.157958984375
2019-02-25,49.57500076293945
2019-02-26,49.12969207763672
2019-02-27,47.364646911621094
2019-02-28,46.82218551635742
2019-03-01,47.06507873535156
2019-03-04,45.30813980102539
2019-03-05,44.498477935791016
2019-03-06,43.72121810913086
2019-03-07,42.39338684082031
2019-03-08,42.854896545410156
2019-03-11,43.518798828125
2019-03-12,44.247493743896484
2019-03-13,45.802024841308594
2019-03-14,45.243370056152344
2019-03-15,45.016658782958984
2019-03-18,45.88298797607422
2019-03-19,46.22303771972656
2019-03-20,45.470069885253906
2019-03-21,46.474037170410156
2019-03-22,45.37291717529297
2019-03-25,44.490394592285156
2019-03-26,44.84662628173828
2019-03-27,43.76169204711914
2019-03-28,43.20304870605469
2019-03-29,43.66453552246094
2019-04-01,43.87504959106445
2019-04-02,42.207176208496094
2019-04-03,42.74153518676758
2019-04-04,43.23543167114258
2019-04-05,43.76980209350586
2019-04-08,43.84266662597656
2019-04-09,43.494510650634766
2019-04-10,43.615962982177734
2019-04-11,42.660579681396484
2019-04-12,42.75774002075195
2019-04-15,43.89934158325195
2019-04-16,43.640254974365234
2019-04-17,42.53912353515625
