Date,METROPOLIS.NS
2020-02-19,1795.809326171875
2020-02-20,1797.57958984375
2020-02-24,1751.647705078125
2020-02-25,1783.662353515625
2020-02-26,1828.758056640625
2020-02-27,1807.906982421875
2020-02-28,1820.1026611328125
2020-03-02,1874.689697265625
2020-03-03,1959.2255859375
2020-03-04,1838.790283203125
2020-03-05,1780.12158203125
2020-03-06,1733.55078125
2020-03-09,1676.01318359375
2020-03-11,1711.863525390625
2020-03-12,1642.6708984375
2020-03-13,1656.19482421875
2020-03-16,1566.396728515625
2020-03-17,1624.5244140625
2020-03-18,1551.791259765625
2020-03-19,1522.383056640625
2020-03-20,1528.03857421875
2020-03-23,1227.0240478515625
2020-03-24,1135.3082275390625
2020-03-25,1295.1346435546875
2020-03-26,1369.048095703125
2020-03-27,1350.0657958984375
2020-03-30,1248.8094482421875
2020-03-31,1263.31689453125
2020-04-01,1249.0552978515625
2020-04-03,1213.5986328125
2020-04-07,1261.0546875
2020-04-08,1300.888427734375
2020-04-09,1338.6566162109375
2020-04-13,1315.5433349609375
2020-04-15,1237.44970703125
2020-04-16,1233.515380859375
2020-04-17,1231.4500732421875
2020-04-20,1198.796142578125
2020-04-21,1178.1417236328125
2020-04-22,1191.173828125
2020-04-23,1197.910888671875
2020-04-24,1174.60107421875
2020-04-27,1198.69775390625
2020-04-28,1218.6146240234375
2020-04-29,1219.4014892578125
2020-04-30,1241.8756103515625
2020-05-04,1193.337646484375
2020-05-05,1207.943115234375
2020-05-06,1227.5650634765625
2020-05-07,1207.0086669921875
2020-05-08,1184.4364013671875
2020-05-11,1190.2884521484375
2020-05-12,1206.0252685546875
2020-05-13,1239.26904296875
2020-05-14,1245.2196044921875
2020-05-15,1262.382568359375
2020-05-18,1243.94091796875
2020-05-19,1236.8594970703125
2020-05-20,1261.4481201171875
2020-05-21,1237.6463623046875
2020-05-22,1261.39892578125
2020-05-26,1261.8414306640625
2020-05-27,1322.3297119140625
2020-05-28,1300.1015625
2020-05-29,1362.163330078125
2020-06-01,1385.768310546875
2020-06-02,1414.7340087890625
2020-06-03,1426.2906494140625
2020-06-04,1417.9796142578125
2020-06-05,1429.683837890625
2020-06-08,1431.257568359375
2020-06-09,1422.70068359375
2020-06-10,1391.423828125
2020-06-11,1384.9324951171875
2020-06-12,1428.8477783203125
2020-06-15,1424.667724609375
2020-06-16,1416.504150390625
2020-06-17,1440.6502685546875
2020-06-18,1442.0765380859375
2020-06-19,1455.0101318359375
2020-06-22,1435.6834716796875
2020-06-23,1426.9298095703125
2020-06-24,1379.3262939453125
2020-06-25,1401.603515625
2020-06-26,1383.162109375
2020-06-29,1336.5418701171875
2020-06-30,1336.9354248046875
2020-07-01,1328.08349609375
2020-07-02,1336.6402587890625
2020-07-03,1336.19775390625
2020-07-06,1355.081787109375
2020-07-07,1367.720458984375
2020-07-08,1396.833251953125
2020-07-09,1434.7490234375
2020-07-10,1461.255615234375
2020-07-13,1556.1187744140625
2020-07-14,1530.595703125
2020-07-15,1572.4456787109375
2020-07-16,1530.4483642578125
2020-07-17,1484.4674072265625
2020-07-20,1438.732421875
2020-07-21,1433.71630859375
2020-07-22,1432.290283203125
2020-07-23,1515.203369140625
2020-07-24,1528.776123046875
2020-07-27,1500.3515625
2020-07-28,1566.7410888671875
2020-07-29,1545.98828125
2020-07-30,1569.1507568359375
2020-07-31,1548.2503662109375
2020-08-03,1588.4776611328125
2020-08-04,1613.7054443359375
2020-08-05,1610.41064453125
2020-08-06,1611.73828125
2020-08-07,1628.8521728515625
2020-08-10,1684.8651123046875
2020-08-11,1579.1829833984375
2020-08-12,1589.9527587890625
2020-08-13,1661.7518310546875
2020-08-14,1646.7525634765625
2020-08-17,1671.19384765625
2020-08-18,1674.1444091796875
2020-08-19,1678.22607421875
2020-08-20,1760.1065673828125
2020-08-21,1721.9940185546875
2020-08-24,1756.31982421875
2020-08-25,1799.79248046875
2020-08-26,1805.251220703125
2020-08-27,1789.6619873046875
2020-08-28,1805.939697265625
2020-08-31,1808.398681640625
2020-09-01,1784.1048583984375
2020-09-02,1740.5830078125
2020-09-03,1791.2847900390625
2020-09-04,1756.4674072265625
2020-09-07,1752.729736328125
2020-09-08,1758.9261474609375
2020-09-09,1732.075439453125
2020-09-10,1715.256591796875
2020-09-11,1726.8133544921875
2020-09-14,1884.4759521484375
2020-09-15,1987.5517578125
2020-09-16,1903.8516845703125
2020-09-17,1894.6064453125
2020-09-18,1837.265625
2020-09-21,1763.05712890625
2020-09-22,1714.912353515625
2020-09-23,1700.9951171875
2020-09-24,1747.0252685546875
2020-09-25,1723.7642822265625
2020-09-28,1819.1683349609375
2020-09-29,1760.3524169921875
2020-09-30,1764.532470703125
2020-10-01,1756.8607177734375
2020-10-05,1881.623779296875
2020-10-06,1915.408447265625
2020-10-07,1998.124755859375
2020-10-08,1912.7037353515625
2020-10-09,1934.5877685546875
2020-10-12,1971.1263427734375
2020-10-13,1919.8343505859375
2020-10-14,1884.77099609375
2020-10-15,1885.213623046875
2020-10-16,1853.395751953125
2020-10-19,1842.13427734375
2020-10-20,1846.41259765625
2020-10-21,1857.1824951171875
2020-10-22,1892.491943359375
2020-10-23,1906.1632080078125
2020-10-26,1897.655517578125
2020-10-27,1861.80517578125
2020-10-28,1868.3948974609375
2020-10-29,1875.869873046875
2020-10-30,1935.1285400390625
2020-11-02,1922.0966796875
2020-11-03,1903.7532958984375
2020-11-04,1903.8516845703125
2020-11-05,1932.4730224609375
2020-11-06,1948.111328125
2020-11-09,1936.2105712890625
2020-11-10,1831.216796875
2020-11-11,1860.3790283203125
2020-11-12,1840.265625
2020-11-13,1880.689453125
2020-11-14,1904.4910888671875
2020-11-17,1994.141357421875
2020-11-18,2010.32080078125
2020-11-19,2031.5655517578125
2020-11-20,2101.49560546875
2020-11-23,2202.3583984375
2020-11-24,2251.78125
2020-11-25,2174.52392578125
2020-11-26,2138.181884765625
2020-11-27,2197.636962890625
2020-12-01,2127.215576171875
2020-12-02,2086.79150390625
2020-12-03,2013.07470703125
2020-12-04,1962.225341796875
2020-12-07,1925.784912109375
2020-12-08,1937.2432861328125
2020-12-09,1952.6357421875
2020-12-10,1935.6695556640625
2020-12-11,1957.6517333984375
2020-12-14,1915.85107421875
2020-12-15,1927.26025390625
2020-12-16,1908.0318603515625
2020-12-17,1886.5413818359375
2020-12-18,1843.953857421875
2020-12-21,1875.96826171875
2020-12-22,1876.2142333984375
2020-12-23,1919.6376953125
2020-12-24,1917.03125
2020-12-28,1951.4063720703125
2020-12-29,1918.3592529296875
2020-12-30,1927.5062255859375
2020-12-31,1929.03076171875
2021-01-01,1981.8470458984375
2021-01-04,2017.9432373046875
2021-01-05,2067.66162109375
2021-01-06,2052.26904296875
2021-01-07,2066.18603515625
2021-01-08,2079.808349609375
2021-01-11,2120.822265625
2021-01-12,2144.574951171875
2021-01-13,2141.427734375
2021-01-14,2135.96875
2021-01-15,2127.70703125
2021-01-18,2151.312255859375
2021-01-19,2185.39208984375
2021-01-20,2207.571044921875
2021-01-21,2188.24462890625
2021-01-22,2148.558349609375
2021-01-25,1986.2730712890625
2021-01-27,2058.809814453125
2021-01-28,2056.25244140625
2021-01-29,2029.401611328125
2021-02-01,2003.288330078125
2021-02-02,2024.8773193359375
2021-02-03,2164.639404296875
2021-02-04,2191.83447265625
2021-02-05,2130.461181640625
2021-02-08,2139.55908203125
2021-02-09,2127.952880859375
2021-02-10,2108.183837890625
2021-02-11,2027.3360595703125
2021-02-12,2005.747314453125
2021-02-15,1979.830810546875
2021-02-16,1904.196044921875
2021-02-17,1983.601318359375
2021-02-18,1984.490234375
2021-02-19,1946.2691650390625
2021-02-22,1948.4913330078125
2021-02-23,1948.688720703125
2021-02-24,1935.652099609375
2021-02-25,1954.861328125
2021-02-26,1935.0594482421875
2021-03-01,1935.5533447265625
2021-03-02,1908.294677734375
2021-03-03,1949.2813720703125
2021-03-04,1937.72607421875
2021-03-05,1904.7392578125
2021-03-08,1889.727294921875
2021-03-09,1885.628662109375
2021-03-10,1901.5294189453125
2021-03-12,1882.962158203125
2021-03-15,1894.4185791015625
2021-03-16,1884.24609375
2021-03-17,1846.2222900390625
2021-03-18,1858.0738525390625
2021-03-19,1895.5050048828125
2021-03-22,1948.738037109375
2021-03-23,2032.7852783203125
2021-03-24,2015.6004638671875
2021-03-25,1984.1939697265625
2021-03-26,2053.525390625
2021-03-30,2217.866943359375
2021-03-31,2213.471923828125
2021-04-01,2132.9306640625
2021-04-05,2205.817626953125
2021-04-06,2167.39892578125
2021-04-07,2243.594482421875
2021-04-08,2352.5791015625
2021-04-09,2452.6259765625
2021-04-12,2444.32958984375
2021-04-13,2357.072998046875
2021-04-15,2405.762939453125
2021-04-16,2452.6259765625
2021-04-19,2455.5888671875
2021-04-20,2414.50341796875
2021-04-22,2364.924560546875
2021-04-23,2357.369140625
2021-04-26,2307.197998046875
2021-04-27,2382.2080078125
2021-04-28,2410.552978515625
2021-04-29,2363.1962890625
2021-04-30,2365.418212890625
2021-05-03,2356.18408203125
2021-05-04,2238.458740234375
2021-05-05,2293.8154296875
2021-05-06,2311.543212890625
2021-05-07,2247.495361328125
2021-05-10,2253.125244140625
2021-05-11,2276.334228515625
2021-05-12,2339.542724609375
2021-05-14,2304.77783203125
2021-05-17,2278.35888671875
2021-05-18,2327.78955078125
2021-05-19,2289.8154296875
2021-05-20,2266.705078125
2021-05-21,2255.051025390625
2021-05-24,2310.456787109375
2021-05-25,2300.333740234375
2021-05-26,2310.061767578125
2021-05-27,2269.66796875
2021-05-28,2492.921142578125
2021-05-31,2552.080078125
2021-06-01,2469.3662109375
2021-06-02,2439.934814453125
2021-06-03,2422.503173828125
2021-06-04,2496.32861328125
2021-06-07,2824.1220703125
2021-06-08,2846.689453125
2021-06-09,2783.678955078125
2021-06-10,2935.180908203125
2021-06-11,2936.119140625
2021-06-14,2954.4892578125
2021-06-15,2852.170654296875
2021-06-16,2750.346435546875
2021-06-17,2708.56982421875
2021-06-18,2727.581298828125
2021-06-21,2690.989990234375
2021-06-22,2737.60595703125
2021-06-23,2772.321044921875
2021-06-24,2806.592041015625
2021-06-25,2917.50244140625
2021-06-28,2792.567626953125
2021-06-29,2756.025390625
2021-06-30,2800.665771484375
2021-07-01,2798.88818359375
2021-07-02,2848.763427734375
2021-07-05,2918.0947265625
2021-07-06,2918.0947265625
2021-07-07,2929.35400390625
2021-07-08,2937.64990234375
2021-07-09,2960.711181640625
2021-07-12,2842.739013671875
2021-07-13,2774.98779296875
2021-07-14,2776.91357421875
2021-07-15,2773.30859375
2021-07-16,2798.88818359375
2021-07-19,2768.6669921875
2021-07-20,2771.185302734375
2021-07-22,2759.630126953125
2021-07-23,2795.92529296875
2021-07-26,2859.577880859375
2021-07-27,2892.41650390625
2021-07-28,2906.144775390625
2021-07-29,3031.079833984375
2021-07-30,2809.5546875
2021-08-02,2850.04736328125
2021-08-03,2911.082763671875
2021-08-04,2958.19287109375
2021-08-05,2970.7353515625
2021-08-06,2850.886962890625
2021-08-09,2757.407958984375
2021-08-10,2737.013427734375
2021-08-11,2642.793701171875
2021-08-12,2598.153076171875
2021-08-13,2646.398681640625
2021-08-16,2637.657958984375
2021-08-17,2675.731201171875
2021-08-18,2762.7412109375
2021-08-20,2711.779541015625
2021-08-23,2651.978271484375
2021-08-24,2646.201416015625
2021-08-25,2658.200439453125
2021-08-26,2654.645263671875
2021-08-27,2692.27392578125
2021-08-30,2753.8525390625
2021-08-31,2788.616943359375
2021-09-01,2862.392822265625
2021-09-02,2845.306640625
2021-09-03,2800.912841796875
2021-09-06,2884.021728515625
2021-09-07,2841.701904296875
2021-09-08,2893.009521484375
2021-09-09,2971.1796875
2021-09-13,3034.8818359375
2021-09-14,3039.375732421875
2021-09-15,3135.274169921875
2021-09-16,3159.619384765625
2021-09-17,3106.682861328125
2021-09-20,2996.907470703125
2021-09-21,3032.561279296875
2021-09-22,2963.574951171875
2021-09-23,3075.17724609375
2021-09-24,3017.598388671875
2021-09-27,2909.2060546875
2021-09-28,2762.88916015625
2021-09-29,2674.052001953125
2021-09-30,2667.385498046875
2021-10-01,2747.087158203125
2021-10-04,2812.86328125
2021-10-05,2843.281982421875
2021-10-06,2772.271728515625
2021-10-07,2741.80322265625
2021-10-08,2804.715576171875
2021-10-11,2799.77734375
2021-10-12,2750.8896484375
2021-10-13,2675.731201171875
2021-10-14,2610.152587890625
2021-10-18,2666.447509765625
2021-10-19,2715.927490234375
2021-10-20,2871.577880859375
2021-10-21,2824.912353515625
2021-10-22,2777.456787109375
2021-10-25,2764.6669921875
2021-10-26,2885.8984375
2021-10-27,2811.826416015625
2021-10-28,2904.317626953125
2021-10-29,2925.551513671875
2021-11-01,2956.365478515625
2021-11-02,2990.5869140625
2021-11-03,3021.1044921875
2021-11-04,3008.80859375
2021-11-08,3091.127197265625
2021-11-09,3142.7802734375
2021-11-10,3114.1884765625
2021-11-11,3033.943603515625
2021-11-12,3056.26416015625
2021-11-15,3296.652587890625
2021-11-16,3107.2255859375
2021-11-17,3207.420654296875
2021-11-18,3107.867919921875
2021-11-22,2991.42626953125
2021-11-23,2987.377197265625
2021-11-24,2994.685302734375
2021-11-25,2910.98388671875
2021-11-26,3024.51171875
2021-11-29,3091.967041015625
2021-11-30,3252.16015625
2021-12-01,3117.398193359375
2021-12-02,3166.483154296875
2021-12-03,3165.248779296875
2021-12-06,3212.60595703125
2021-12-07,3083.6708984375
2021-12-08,3123.57080078125
2021-12-09,3160.804443359375
2021-12-10,3182.927490234375
2021-12-13,3166.730224609375
2021-12-14,3228.506591796875
2021-12-15,3240.950439453125
2021-12-16,3294.479736328125
2021-12-17,3220.259765625
2021-12-20,3087.324951171875
2021-12-21,3267.172119140625
2021-12-22,3247.814697265625
2021-12-23,3202.186279296875
2021-12-24,3237.64208984375
2021-12-27,3293.34423828125
2021-12-28,3402.72412109375
2021-12-29,3431.710693359375
2021-12-30,3394.576171875
2021-12-31,3398.3291015625
2022-01-03,3416.84716796875
2022-01-04,3385.9833984375
2022-01-05,3372.552001953125
2022-01-06,3294.529296875
2022-01-07,3228.308837890625
2022-01-10,3176.45849609375
2022-01-11,3130.2373046875
2022-01-12,3075.62158203125
2022-01-13,3063.6220703125
2022-01-14,3015.326904296875
2022-01-17,2960.56298828125
2022-01-18,2828.96142578125
2022-01-19,2746.494384765625
2022-01-20,2691.385009765625
2022-01-21,2625.362060546875
2022-01-24,2504.18017578125
2022-01-25,2508.52587890625
2022-01-27,2419.836669921875
2022-01-28,2488.822509765625
2022-01-31,2482.008056640625
2022-02-01,2512.62451171875
2022-02-02,2598.84423828125
2022-02-03,2528.72265625
2022-02-04,2554.697265625
2022-02-07,2498.40234375
2022-02-08,2403.49169921875
2022-02-09,2426.305419921875
2022-02-10,2430.10791015625
2022-02-11,2391.689208984375
2022-02-14,2025.92138671875
2022-02-15,1944.540771484375
2022-02-16,1962.416748046875
2022-02-17,1984.292724609375
2022-02-18,1975.749755859375
2022-02-21,1959.487548828125
2022-02-22,2016.206787109375
2022-02-23,2068.959716796875
2022-02-24,1981.3521728515625
2022-02-25,1966.1312255859375
2022-02-28,1940.250732421875
2022-03-02,1945.357421875
2022-03-03,1939.259033203125
2022-03-04,1879.763427734375
2022-03-07,1849.024169921875
2022-03-08,1878.3258056640625
2022-03-09,1919.2288818359375
2022-03-10,1899.2979736328125
2022-03-11,1879.9617919921875
2022-03-14,1868.707275390625
2022-03-15,1858.493896484375
2022-03-16,1956.066650390625
2022-03-17,1979.5673828125
2022-03-21,1991.4169921875
2022-03-22,1986.0126953125
2022-03-23,1972.527099609375
2022-03-24,1990.87158203125
2022-03-25,1977.137939453125
2022-03-28,1965.3380126953125
2022-03-29,2030.5352783203125
2022-03-30,2040.2529296875
2022-03-31,2018.6361083984375
2022-04-01,2073.421630859375
2022-04-04,2217.153076171875
2022-04-05,2395.044921875
2022-04-06,2384.583740234375
2022-04-07,2449.979248046875
2022-04-08,2454.4912109375
2022-04-11,2447.05419921875
2022-04-12,2398.6640625
2022-04-13,2396.928955078125
2022-04-18,2401.09375
2022-04-19,2423.107177734375
2022-04-20,2439.9638671875
2022-04-21,2461.134765625
2022-04-22,2387.70703125
2022-04-25,2380.71630859375
2022-04-26,2370.65185546875
2022-04-27,2360.289794921875
2022-04-28,2350.919189453125
2022-04-29,2377.642578125
2022-05-02,2271.19482421875
2022-05-04,2123.3486328125
2022-05-05,2169.060791015625
2022-05-06,2117.497802734375
2022-05-09,2078.87548828125
2022-05-10,2040.6990966796875
2022-05-11,2038.765625
2022-05-12,2021.6109619140625
2022-05-13,1999.300048828125
2022-05-16,1930.235595703125
2022-05-17,1916.5020751953125
2022-05-18,1738.7093505859375
2022-05-19,1756.2606201171875
2022-05-20,1727.553955078125
2022-05-23,1744.4605712890625
2022-05-24,1676.5860595703125
2022-05-25,1559.4788818359375
2022-05-26,1603.2576904296875
2022-05-27,1651.8953857421875
2022-05-30,1685.5599365234375
2022-05-31,1602.71240234375
2022-06-01,1580.153564453125
2022-06-02,1562.6519775390625
2022-06-03,1630.179443359375
2022-06-06,1593.8375244140625
2022-06-07,1580.252685546875
2022-06-08,1510.6923828125
2022-06-09,1561.16455078125
2022-06-10,1572.46875
2022-06-13,1486.795166015625
2022-06-14,1428.3902587890625
2022-06-15,1445.990966796875
2022-06-16,1403.798583984375
2022-06-17,1391.94921875
2022-06-20,1412.326416015625
2022-06-21,1435.5296630859375
2022-06-22,1385.99951171875
2022-06-23,1403.3525390625
2022-06-24,1428.63818359375
2022-06-27,1428.9356689453125
2022-06-28,1426.0103759765625
2022-06-29,1404.1953125
2022-06-30,1394.62646484375
2022-07-01,1424.275146484375
2022-07-04,1419.4658203125
2022-07-05,1435.133056640625
2022-07-06,1447.2801513671875
2022-07-07,1412.1280517578125
2022-07-08,1432.356689453125
2022-07-11,1437.066650390625
2022-07-12,1413.9625244140625
2022-07-13,1412.1280517578125
2022-07-14,1430.0758056640625
2022-07-15,1415.648193359375
2022-07-18,1459.4765625
2022-07-19,1480.002685546875
2022-07-20,1468.3514404296875
2022-07-21,1512.179931640625
2022-07-22,1536.0771484375
2022-07-25,1505.387451171875
2022-07-26,1486.6959228515625
2022-07-27,1503.106689453125
2022-07-28,1498.0496826171875
2022-07-29,1564.982177734375
2022-08-01,1569.642578125
2022-08-02,1572.3695068359375
2022-08-03,1543.8612060546875
2022-08-04,1559.9251708984375
2022-08-05,1541.977294921875
2022-08-08,1516.344482421875
2022-08-10,1506.8748779296875
2022-08-11,1480.89501953125
2022-08-12,1470.532958984375
2022-08-16,1435.4801025390625
2022-08-17,1443.2144775390625
2022-08-18,1440.23974609375
2022-08-19,1403.5013427734375
2022-08-22,1360.7139892578125
2022-08-23,1387.685302734375
2022-08-24,1400.7247314453125
2022-08-25,1395.71728515625
2022-08-26,1407.269287109375
2022-08-29,1401.5675048828125
2022-08-30,1421.201171875
2022-09-01,1417.6810302734375
2022-09-02,1391.1063232421875
2022-09-05,1365.8702392578125
2022-09-06,1355.0123291015625
2022-09-07,1391.7508544921875
2022-09-08,1469.144775390625
2022-09-09,1472.0699462890625
2022-09-12,1486.94384765625
2022-09-13,1462.897705078125
2022-09-14,1453.5767822265625
2022-09-15,1406.4263916015625
2022-09-16,1351.8392333984375
2022-09-19,1318.3233642578125
2022-09-20,1341.9727783203125
2022-09-21,1356.8963623046875
2022-09-22,1431.9599609375
2022-09-23,1447.97412109375
2022-09-26,1492.94287109375
2022-09-27,1474.598388671875
2022-09-28,1510.494140625
2022-09-29,1525.169677734375
2022-09-30,1541.2830810546875
2022-10-03,1502.01611328125
2022-10-04,1519.368896484375
2022-10-06,1553.777099609375
2022-10-07,1522.492431640625
2022-10-10,1540.09326171875
2022-10-11,1535.6805419921875
2022-10-12,1567.262939453125
2022-10-13,1571.5267333984375
2022-10-14,1569.4443359375
2022-10-17,1545.69580078125
2022-10-18,1530.9210205078125
2022-10-19,1532.55712890625
2022-10-20,1538.209228515625
2022-10-21,1575.3939208984375
2022-10-24,1569.0972900390625
2022-10-25,1616.2474365234375
2022-10-27,1645.0533447265625
2022-10-28,1620.75927734375
2022-10-31,1677.57763671875
2022-11-01,1750.41015625
2022-11-02,1728.3472900390625
2022-11-03,1693.3935546875
2022-11-04,1733.900146484375
2022-11-07,1709.953125
2022-11-09,1607.4224853515625
2022-11-10,1601.869384765625
2022-11-11,1590.2181396484375
2022-11-14,1563.494873046875
2022-11-15,1543.4150390625
2022-11-16,1423.828857421875
2022-11-17,1419.763427734375
2022-11-18,1433.6951904296875
2022-11-21,1432.455810546875
2022-11-22,1433.0010986328125
2022-11-23,1424.9693603515625
2022-11-24,1431.364990234375
2022-11-25,1434.091796875
2022-11-28,1451.2958984375
2022-11-29,1463.69091796875
2022-11-30,1455.8572998046875
2022-12-01,1464.13720703125
2022-12-02,1466.219482421875
2022-12-05,1439.1490478515625
2022-12-06,1432.9515380859375
2022-12-07,1425.117919921875
2022-12-08,1415.102783203125
2022-12-09,1404.9886474609375
2022-12-12,1357.243408203125
2022-12-13,1345.0467529296875
2022-12-14,1360.664306640625
2022-12-15,1310.985595703125
2022-12-16,1284.410888671875
2022-12-19,1274.6436767578125
2022-12-20,1270.2806396484375
2022-12-21,1359.3258056640625
2022-12-22,1320.60400390625
2022-12-23,1308.80419921875
2022-12-26,1293.28564453125
2022-12-27,1313.018310546875
2022-12-28,1309.39892578125
