Date,WYNN
2015-11-10,59.461700439453125
2015-11-11,58.17961883544922
2015-11-12,57.20701217651367
2015-11-13,54.99653625488281
2015-11-16,56.137142181396484
2015-11-17,54.4306640625
2015-11-18,54.2096061706543
2015-11-19,54.62517547607422
2015-11-20,52.66228485107422
2015-11-23,53.25468826293945
2015-11-24,55.6596794128418
2015-11-25,55.04075622558594
2015-11-27,53.9797248840332
2015-11-30,55.500526428222656
2015-12-01,59.072654724121094
2015-12-02,60.56694412231445
2015-12-03,57.542999267578125
2015-12-04,57.11859893798828
2015-12-07,57.11859893798828
2015-12-08,54.64287567138672
2015-12-09,61.813655853271484
2015-12-10,58.76318359375
2015-12-11,55.81883239746094
2015-12-14,55.500526428222656
2015-12-15,58.39181137084961
2015-12-16,61.00018310546875
2015-12-17,56.82680130004883
2015-12-18,56.05756759643555
2015-12-21,58.14425277709961
2015-12-22,59.815372467041016
2015-12-23,60.96482467651367
2015-12-24,61.159339904785156
2015-12-28,60.425453186035156
2015-12-29,61.99932098388672
2015-12-30,60.690704345703125
2015-12-31,61.177001953125
2016-01-04,60.80567169189453
2016-01-05,61.95511245727539
2016-01-06,58.745506286621094
2016-01-07,53.21931838989258
2016-01-08,51.05304718017578
2016-01-11,50.21308135986328
2016-01-12,49.17856979370117
2016-01-13,46.39338302612305
2016-01-14,45.53571701049805
2016-01-15,51.610107421875
2016-01-19,52.28208541870117
2016-01-20,49.806358337402344
2016-01-21,50.115821838378906
2016-01-22,52.317440032958984
2016-01-25,53.935516357421875
2016-01-26,56.06640625
2016-01-27,55.02306365966797
2016-01-28,55.836524963378906
2016-01-29,59.541259765625
2016-02-01,59.32905960083008
2016-02-02,54.819698333740234
2016-02-03,55.85420608520508
2016-02-04,56.3935546875
2016-02-05,54.7401237487793
2016-02-08,51.99029541015625
2016-02-09,51.68083572387695
2016-02-10,51.40673828125
2016-02-11,52.777225494384766
2016-02-12,61.13279724121094
2016-02-16,66.00469970703125
2016-02-17,67.38400268554688
2016-02-18,69.36460876464844
2016-02-19,68.67941284179688
2016-02-22,70.77057647705078
2016-02-23,70.87735748291016
2016-02-24,70.89517211914062
2016-02-25,71.74942779541016
2016-02-26,73.11981964111328
2016-02-29,73.39568328857422
2016-03-01,75.20210266113281
2016-03-02,75.63811492919922
2016-03-03,78.619140625
2016-03-04,76.02964782714844
2016-03-07,74.73936462402344
2016-03-08,71.42908477783203
2016-03-09,72.57698059082031
2016-03-10,74.80164337158203
2016-03-11,76.58137512207031
2016-03-14,75.83387756347656
2016-03-15,74.08086395263672
2016-03-16,76.79492950439453
2016-03-17,79.01958465576172
2016-03-18,83.66466522216797
2016-03-21,82.52564239501953
2016-03-22,84.53670501708984
2016-03-23,81.65357971191406
2016-03-24,83.17524719238281
2016-03-28,82.6057357788086
2016-03-29,83.77144622802734
2016-03-30,83.63796997070312
2016-03-31,83.13964080810547
2016-04-01,84.30535125732422
2016-04-04,83.1129379272461
2016-04-05,80.90608215332031
2016-04-06,79.6869888305664
2016-04-07,88.97713470458984
2016-04-08,87.900390625
2016-04-11,87.4821548461914
2016-04-12,86.48552703857422
2016-04-13,86.92155456542969
2016-04-14,86.91263580322266
2016-04-15,86.91263580322266
2016-04-18,85.85372161865234
2016-04-19,88.97713470458984
2016-04-20,88.44319915771484
2016-04-21,85.23970794677734
2016-04-22,85.42657470703125
2016-04-25,80.92388153076172
2016-04-26,79.78488159179688
2016-04-27,79.34881591796875
2016-04-28,79.39334106445312
2016-04-29,78.57465362548828
2016-05-02,83.89601135253906
2016-05-03,84.04728698730469
2016-05-04,81.18193817138672
2016-05-05,79.74929809570312
2016-05-06,81.16414642333984
2016-05-09,79.74929809570312
2016-05-10,83.6735610961914
2016-05-11,82.7214126586914
2016-05-12,83.13072204589844
2016-05-13,80.47362518310547
2016-05-16,81.30565643310547
2016-05-17,81.61878967285156
2016-05-18,79.13163757324219
2016-05-19,79.13163757324219
2016-05-20,79.58792877197266
2016-05-23,81.84243774414062
2016-05-24,83.39913940429688
2016-05-25,86.46778106689453
2016-05-26,84.65165710449219
2016-05-27,85.8504867553711
2016-05-31,86.04730987548828
2016-06-01,86.53936004638672
2016-06-02,88.93701171875
2016-06-03,88.12288665771484
2016-06-06,88.29287719726562
2016-06-07,90.45793151855469
2016-06-08,90.64579772949219
2016-06-09,90.17164611816406
2016-06-10,89.86744689941406
2016-06-13,89.59906768798828
2016-06-14,90.8426284790039
2016-06-15,90.89627075195312
2016-06-16,90.53844451904297
2016-06-17,92.31879425048828
2016-06-20,89.72428894042969
2016-06-21,91.08414459228516
2016-06-22,90.1090316772461
2016-06-23,90.98575592041016
2016-06-24,82.56712341308594
2016-06-27,78.45173645019531
2016-06-28,78.97957611083984
2016-06-29,81.66352081298828
2016-06-30,81.09093475341797
2016-07-01,82.11980438232422
2016-07-05,79.71318817138672
2016-07-06,80.45574188232422
2016-07-07,79.58792877197266
2016-07-08,80.2947006225586
2016-07-11,84.18641662597656
2016-07-12,86.3335952758789
2016-07-13,84.88426208496094
2016-07-14,82.32555389404297
2016-07-15,82.50448608398438
2016-07-18,86.47673034667969
2016-07-19,85.14370727539062
2016-07-20,84.25798034667969
2016-07-21,83.99854278564453
2016-07-22,85.68050384521484
2016-07-25,87.1477279663086
2016-07-26,92.56929779052734
2016-07-27,91.4688720703125
2016-07-28,93.63391876220703
2016-07-29,87.63082122802734
2016-08-01,87.6129379272461
2016-08-02,86.7093276977539
2016-08-03,87.37138366699219
2016-08-04,87.89923858642578
2016-08-05,87.2372055053711
2016-08-08,89.50958251953125
2016-08-09,90.08504486083984
2016-08-10,89.54556274414062
2016-08-11,92.30592346191406
2016-08-12,89.6894302368164
2016-08-15,93.2770004272461
2016-08-16,91.19097900390625
2016-08-17,91.11006164550781
2016-08-18,89.62647247314453
2016-08-19,87.5584487915039
2016-08-22,87.30667114257812
2016-08-23,86.66827392578125
2016-08-24,81.65109252929688
2016-08-25,81.38134765625
2016-08-26,80.78791809082031
2016-08-29,81.57015228271484
2016-08-30,81.05764770507812
2016-08-31,80.31136322021484
2016-09-01,83.7730484008789
2016-09-02,83.06272888183594
2016-09-06,83.431396484375
2016-09-07,84.83405303955078
2016-09-08,86.11981964111328
2016-09-09,88.48455810546875
2016-09-12,93.5197525024414
2016-09-13,93.25001525878906
2016-09-14,96.43296813964844
2016-09-15,97.71875762939453
2016-09-16,97.61986541748047
2016-09-19,93.47479248046875
2016-09-20,93.05221557617188
2016-09-21,92.61162567138672
2016-09-22,91.97322082519531
2016-09-23,91.83837890625
2016-09-26,90.64248657226562
2016-09-27,90.57957458496094
2016-09-28,91.40678405761719
2016-09-29,90.44468688964844
2016-09-30,87.59442138671875
2016-10-03,89.26683807373047
2016-10-04,86.65930938720703
2016-10-05,88.06198120117188
2016-10-06,87.88214111328125
2016-10-07,87.22575378417969
2016-10-10,88.71834564208984
2016-10-11,87.84618377685547
2016-10-12,86.70426177978516
2016-10-13,85.37355041503906
2016-10-14,83.9529037475586
2016-10-17,83.71011352539062
2016-10-18,83.60224151611328
2016-10-19,85.88602447509766
2016-10-20,86.317626953125
2016-10-21,85.66124725341797
2016-10-24,87.03697204589844
2016-10-25,85.93098449707031
2016-10-26,86.09284973144531
2016-10-27,84.68118286132812
2016-10-28,84.68118286132812
2016-10-31,85.01387023925781
2016-11-01,88.32272338867188
2016-11-02,86.78518676757812
2016-11-03,78.70189666748047
2016-11-04,79.16046905517578
2016-11-07,78.99862670898438
2016-11-08,77.92863464355469
2016-11-09,78.98064422607422
2016-11-10,76.69680786132812
2016-11-11,76.40909576416016
2016-11-14,75.9864730834961
2016-11-15,78.57335662841797
2016-11-16,78.302001953125
2016-11-17,81.80238342285156
2016-11-18,83.52996063232422
2016-11-21,88.0795669555664
2016-11-22,88.73080444335938
2016-11-23,91.6432876586914
2016-11-25,91.85128784179688
2016-11-28,92.25833129882812
2016-11-29,90.25940704345703
2016-11-30,92.24929809570312
2016-12-01,89.78905487060547
2016-12-02,89.21923065185547
2016-12-05,88.97502136230469
2016-12-06,92.421142578125
2016-12-07,92.24929809570312
2016-12-08,82.05565643310547
2016-12-09,83.1048583984375
2016-12-12,82.76115417480469
2016-12-13,84.57013702392578
2016-12-14,83.35810852050781
2016-12-15,82.20034790039062
2016-12-16,83.12296295166016
2016-12-19,81.51295471191406
2016-12-20,79.87582397460938
2016-12-21,80.74413299560547
2016-12-22,79.82156372070312
2016-12-23,79.90294647216797
2016-12-27,79.81248474121094
2016-12-28,78.7632827758789
2016-12-29,78.84468841552734
2016-12-30,78.24773406982422
2017-01-03,79.10700225830078
2017-01-04,81.65766143798828
2017-01-05,82.70687103271484
2017-01-06,83.60232543945312
2017-01-09,83.89176940917969
2017-01-10,85.77311706542969
2017-01-11,84.05457305908203
2017-01-12,83.15911102294922
2017-01-13,81.88379669189453
2017-01-17,83.52091217041016
2017-01-18,83.1953125
2017-01-19,82.2455825805664
2017-01-20,82.1460952758789
2017-01-23,83.79228973388672
2017-01-24,85.04951477050781
2017-01-25,87.21125030517578
2017-01-26,86.3791275024414
2017-01-27,93.23517608642578
2017-01-30,92.75582122802734
2017-01-31,91.7427749633789
2017-02-01,88.51371765136719
2017-02-02,88.0795669555664
2017-02-03,87.66349792480469
2017-02-06,87.75395965576172
2017-02-07,87.74491119384766
2017-02-08,87.89866638183594
2017-02-09,89.4363021850586
2017-02-10,89.90902709960938
2017-02-13,89.97267150878906
2017-02-14,88.7999496459961
2017-02-15,90.71812438964844
2017-02-16,87.9272232055664
2017-02-17,87.19086456298828
2017-02-21,87.24540710449219
2017-02-22,86.13630676269531
2017-02-23,85.30902862548828
2017-02-24,85.46358489990234
2017-02-27,86.82722473144531
2017-02-28,87.4090347290039
2017-03-01,93.37266540527344
2017-03-02,91.04541778564453
2017-03-03,91.8544921875
2017-03-06,91.24539947509766
2017-03-07,90.41814422607422
2017-03-08,90.20903778076172
2017-03-09,89.99085235595703
2017-03-10,90.49996185302734
2017-03-13,94.81812286376953
2017-03-14,95.1817626953125
2017-03-15,95.22721099853516
2017-03-16,96.51811981201172
2017-03-17,100.17266082763672
2017-03-20,101.49085235595703
2017-03-21,101.59083557128906
2017-03-22,103.0453872680664
2017-03-23,102.10902404785156
2017-03-24,101.74537658691406
2017-03-27,104.22721099853516
2017-03-28,104.70903015136719
2017-03-29,104.9908447265625
2017-03-30,103.90904235839844
2017-03-31,104.19085693359375
2017-04-03,105.76355743408203
2017-04-04,106.12720489501953
2017-04-05,106.07266235351562
2017-04-06,107.13629150390625
2017-04-07,106.20903778076172
2017-04-10,105.61810302734375
2017-04-11,105.66358184814453
2017-04-12,104.8999252319336
2017-04-13,103.15448760986328
2017-04-17,104.21812438964844
2017-04-18,105.35448455810547
2017-04-19,104.4908676147461
2017-04-20,105.59082794189453
2017-04-21,105.36357116699219
2017-04-24,105.06358337402344
2017-04-25,107.47266387939453
2017-04-26,113.80903625488281
2017-04-27,113.1817626953125
2017-04-28,111.82720184326172
2017-05-01,114.47264862060547
2017-05-02,113.90902709960938
2017-05-03,114.40901947021484
2017-05-04,113.01812744140625
2017-05-05,111.03630828857422
2017-05-08,109.27265930175781
2017-05-09,112.70512390136719
2017-05-10,112.53166961669922
2017-05-11,111.58226776123047
2017-05-12,114.3757095336914
2017-05-15,114.74085235595703
2017-05-16,116.76747131347656
2017-05-17,111.93830108642578
2017-05-18,111.75570678710938
2017-05-19,111.12583923339844
2017-05-22,114.25703430175781
2017-05-23,113.33501434326172
2017-05-24,113.19806671142578
2017-05-25,113.59976959228516
2017-05-26,114.77738189697266
2017-05-30,115.55332946777344
2017-05-31,117.48865509033203
2017-06-01,121.95265197753906
2017-06-02,122.94773864746094
2017-06-05,121.66967010498047
2017-06-06,121.0489273071289
2017-06-07,120.78417205810547
2017-06-08,122.99334716796875
2017-06-09,118.3011245727539
2017-06-12,118.90365600585938
2017-06-13,122.47303009033203
2017-06-14,121.86138916015625
2017-06-15,122.36346435546875
2017-06-16,122.74691772460938
2017-06-19,126.3619155883789
2017-06-20,125.18424987792969
2017-06-21,125.48554229736328
2017-06-22,125.11128234863281
2017-06-23,126.27062225341797
2017-06-26,125.20252990722656
2017-06-27,123.81495666503906
2017-06-28,124.09796905517578
2017-06-29,121.19497680664062
2017-06-30,122.4365005493164
2017-07-03,119.597412109375
2017-07-05,120.88457489013672
2017-07-06,119.50615692138672
2017-07-07,120.92108154296875
2017-07-10,123.19422149658203
2017-07-11,122.5916748046875
2017-07-12,123.4863510131836
2017-07-13,123.22154998779297
2017-07-14,119.058837890625
2017-07-17,118.5384750366211
2017-07-18,121.9161605834961
2017-07-19,121.56925201416016
2017-07-20,120.50120544433594
2017-07-21,122.45476531982422
2017-07-24,126.46234893798828
2017-07-25,126.8731460571289
2017-07-26,120.50120544433594
2017-07-27,116.86790466308594
2017-07-28,117.39736938476562
2017-07-31,118.07289123535156
2017-08-01,116.84965515136719
2017-08-02,114.97820281982422
2017-08-03,115.33424377441406
2017-08-04,116.40231323242188
2017-08-07,118.8853759765625
2017-08-08,119.19694519042969
2017-08-09,118.99534606933594
2017-08-10,115.48551940917969
2017-08-11,115.12808990478516
2017-08-14,117.46495056152344
2017-08-15,124.98863983154297
2017-08-16,125.04361724853516
2017-08-17,123.36660766601562
2017-08-18,123.62319946289062
2017-08-21,124.30130767822266
2017-08-22,124.76872253417969
2017-08-23,123.4857406616211
2017-08-24,122.89007568359375
2017-08-25,123.39409637451172
2017-08-28,122.70677185058594
2017-08-29,123.94391632080078
2017-08-30,124.72285461425781
2017-08-31,127.37125396728516
2017-09-01,131.4309844970703
2017-09-05,130.58790588378906
2017-09-06,131.394287109375
2017-09-07,133.56622314453125
2017-09-08,132.35653686523438
2017-09-11,133.70364379882812
2017-09-12,133.7219696044922
2017-09-13,133.30958557128906
2017-09-14,132.0541229248047
2017-09-15,131.2476806640625
2017-09-18,131.8158721923828
2017-09-19,134.72085571289062
2017-09-20,133.51124572753906
2017-09-21,133.24546813964844
2017-09-22,132.7964324951172
2017-09-25,129.33241271972656
2017-09-26,132.5306396484375
2017-09-27,133.13548278808594
2017-09-28,132.31068420410156
2017-09-29,136.47120666503906
2017-10-02,134.77584838867188
2017-10-03,134.79417419433594
2017-10-04,134.68421936035156
2017-10-05,134.67507934570312
2017-10-06,131.9075164794922
2017-10-09,131.38514709472656
2017-10-10,130.62449645996094
2017-10-11,131.29351806640625
2017-10-12,128.99331665039062
2017-10-13,130.4320831298828
2017-10-16,134.53759765625
2017-10-17,134.161865234375
2017-10-18,133.18130493164062
2017-10-19,133.36459350585938
2017-10-20,132.36575317382812
2017-10-23,132.65895080566406
2017-10-24,132.7964324951172
2017-10-25,131.513427734375
2017-10-26,133.1905059814453
2017-10-27,131.18353271484375
2017-10-30,129.4057159423828
2017-10-31,135.1607208251953
2017-11-01,138.8813934326172
2017-11-02,137.50677490234375
2017-11-03,137.5434112548828
2017-11-06,138.73472595214844
2017-11-07,139.4678497314453
2017-11-08,140.0177001953125
2017-11-09,140.7508087158203
2017-11-10,141.15402221679688
2017-11-13,142.2628936767578
2017-11-14,140.76002502441406
2017-11-15,139.3992919921875
2017-11-16,140.85191345214844
2017-11-17,140.00608825683594
2017-11-20,144.308837890625
2017-11-21,145.78912353515625
2017-11-22,145.89942932128906
2017-11-24,146.5706024169922
2017-11-27,145.71556091308594
2017-11-28,144.80532836914062
2017-11-29,143.49061584472656
2017-11-30,145.33859252929688
2017-12-01,146.19363403320312
2017-12-04,145.3294219970703
2017-12-05,146.59817504882812
2017-12-06,145.12713623046875
2017-12-07,146.11093139648438
2017-12-08,146.68089294433594
2017-12-11,151.02049255371094
2017-12-12,149.22764587402344
2017-12-13,151.5629425048828
2017-12-14,151.7008514404297
2017-12-15,152.64784240722656
2017-12-18,151.82040405273438
2017-12-19,152.74896240234375
2017-12-20,155.33245849609375
2017-12-21,154.92791748046875
2017-12-22,154.22918701171875
2017-12-26,155.02908325195312
2017-12-27,156.49090576171875
2017-12-28,154.90036010742188
2017-12-29,155.00148010253906
2018-01-02,151.05726623535156
2018-01-03,149.42071533203125
2018-01-04,150.22979736328125
2018-01-05,151.23194885253906
2018-01-08,149.21847534179688
2018-01-09,150.22979736328125
2018-01-10,148.94265747070312
2018-01-11,149.40235900878906
2018-01-12,152.19728088378906
2018-01-16,155.13014221191406
2018-01-17,159.5984649658203
2018-01-18,161.33616638183594
2018-01-19,165.1608123779297
2018-01-22,179.49424743652344
2018-01-23,179.23684692382812
2018-01-24,184.4130401611328
2018-01-25,184.43142700195312
2018-01-26,165.7584686279297
2018-01-29,150.30332946777344
2018-01-30,157.5758056640625
2018-01-31,152.24327087402344
2018-02-01,156.7483367919922
2018-02-02,153.1350860595703
2018-02-05,152.14219665527344
2018-02-06,150.06431579589844
2018-02-07,163.02783203125
2018-02-08,155.63584899902344
2018-02-09,152.82249450683594
2018-02-12,149.78848266601562
2018-02-13,151.3882598876953
2018-02-14,151.38827514648438
2018-02-15,151.24990844726562
2018-02-16,151.49891662597656
2018-02-20,152.08914184570312
2018-02-21,153.41708374023438
2018-02-22,151.41590881347656
2018-02-23,154.127197265625
2018-02-26,155.8516845703125
2018-02-27,155.6211700439453
2018-02-28,154.4683837890625
2018-03-01,150.70579528808594
2018-03-02,150.3738555908203
2018-03-05,152.21820068359375
2018-03-06,153.80441284179688
2018-03-07,155.30760192871094
2018-03-08,165.17510986328125
2018-03-09,174.1942138671875
2018-03-12,176.8686065673828
2018-03-13,170.98500061035156
2018-03-14,170.80978393554688
2018-03-15,171.72271728515625
2018-03-16,170.38555908203125
2018-03-19,167.48980712890625
2018-03-20,169.85989379882812
2018-03-21,164.9998779296875
2018-03-22,161.8828582763672
2018-03-23,162.1964111328125
2018-03-26,163.22930908203125
2018-03-27,163.9024658203125
2018-03-28,162.34397888183594
2018-03-29,168.17225646972656
2018-04-02,166.91807556152344
2018-04-03,166.2725372314453
2018-04-04,165.60855102539062
2018-04-05,167.139404296875
2018-04-06,164.6033477783203
2018-04-09,166.3463134765625
2018-04-10,169.02069091796875
2018-04-11,165.83908081054688
2018-04-12,172.1192626953125
2018-04-13,169.5094451904297
2018-04-16,174.01901245117188
2018-04-17,175.81729125976562
2018-04-18,177.90145874023438
2018-04-19,176.73947143554688
2018-04-20,177.53257751464844
2018-04-23,178.205810546875
2018-04-24,175.21786499023438
2018-04-25,168.66104125976562
2018-04-26,169.9244384765625
2018-04-27,170.7083282470703
2018-04-30,171.7042999267578
2018-05-01,176.9239501953125
2018-05-02,176.16775512695312
2018-05-03,176.71182250976562
2018-05-04,177.4403533935547
2018-05-07,176.97927856445312
2018-05-08,176.8317108154297
2018-05-09,183.71131896972656
2018-05-10,185.83241271972656
2018-05-11,180.42831420898438
2018-05-14,176.72105407714844
2018-05-15,176.06626892089844
2018-05-16,178.23275756835938
2018-05-17,175.890380859375
2018-05-18,175.01084899902344
2018-05-21,179.77890014648438
2018-05-22,179.5011444091797
2018-05-23,180.17703247070312
2018-05-24,179.2882080078125
2018-05-25,179.8066864013672
2018-05-29,179.04745483398438
2018-05-30,181.15838623046875
2018-05-31,181.47317504882812
2018-06-01,178.2234649658203
2018-06-04,169.2706756591797
2018-06-05,163.76194763183594
2018-06-06,166.19686889648438
2018-06-07,163.1786346435547
2018-06-08,164.9099578857422
2018-06-11,167.4097137451172
2018-06-12,166.08580017089844
2018-06-13,163.33604431152344
2018-06-14,163.1786346435547
2018-06-15,160.45669555664062
2018-06-18,162.1046600341797
2018-06-19,159.6326904296875
2018-06-20,161.50286865234375
2018-06-21,159.2438507080078
2018-06-22,157.5218048095703
2018-06-25,154.1887664794922
2018-06-26,154.79983520507812
2018-06-27,151.7538299560547
2018-06-28,151.84642028808594
2018-06-29,154.929443359375
2018-07-02,142.7084197998047
2018-07-03,140.884521484375
2018-07-05,143.3564910888672
2018-07-06,145.22666931152344
2018-07-09,148.25418090820312
2018-07-10,153.1148223876953
2018-07-11,149.23561096191406
2018-07-12,152.32786560058594
2018-07-13,152.98521423339844
2018-07-16,153.71661376953125
2018-07-17,152.7259521484375
2018-07-18,152.7166748046875
2018-07-19,151.43902587890625
2018-07-20,151.76307678222656
2018-07-23,151.59645080566406
2018-07-24,151.42979431152344
2018-07-25,153.503662109375
2018-07-26,153.00369262695312
2018-07-27,151.2724151611328
2018-07-30,149.81884765625
2018-07-31,154.4110107421875
2018-08-01,148.1245574951172
2018-08-02,138.44955444335938
2018-08-03,138.12550354003906
2018-08-06,141.60665893554688
2018-08-07,141.92147827148438
2018-08-08,142.4769744873047
2018-08-09,141.0233917236328
2018-08-10,137.50521850585938
2018-08-13,137.02377319335938
2018-08-14,133.20005798339844
2018-08-15,128.5932159423828
2018-08-16,129.92404174804688
2018-08-17,132.46481323242188
2018-08-20,135.67568969726562
2018-08-21,135.25689697265625
2018-08-22,134.9962921142578
2018-08-23,135.080078125
2018-08-24,135.78738403320312
2018-08-27,138.42120361328125
2018-08-28,137.70460510253906
2018-08-29,138.44915771484375
2018-08-30,138.235107421875
2018-08-31,138.05824279785156
2018-09-04,133.11627197265625
2018-09-05,130.64068603515625
2018-09-06,118.98844909667969
2018-09-07,119.48170471191406
2018-09-10,124.8983383178711
2018-09-11,124.23755645751953
2018-09-12,125.58704376220703
2018-09-13,125.81039428710938
2018-09-14,125.9034423828125
2018-09-17,123.2696304321289
2018-09-18,123.75357818603516
2018-09-19,126.32227325439453
2018-09-20,127.79275512695312
2018-09-21,127.25298309326172
2018-09-24,123.76289367675781
2018-09-25,124.65633392333984
2018-09-26,122.54368591308594
2018-09-27,120.00292205810547
2018-09-28,118.25320434570312
2018-10-01,116.60591888427734
2018-10-02,115.2284927368164
2018-10-03,118.32767486572266
2018-10-04,114.88414001464844
2018-10-05,112.26890563964844
2018-10-08,108.2110824584961
2018-10-09,110.71466064453125
2018-10-10,107.1314926147461
2018-10-11,108.16455078125
2018-10-12,108.4996109008789
2018-10-15,106.72200012207031
2018-10-16,109.6629638671875
2018-10-17,110.09109497070312
2018-10-18,105.97745513916016
2018-10-19,102.56180572509766
2018-10-22,101.16578674316406
2018-10-23,95.57235717773438
2018-10-24,92.52899932861328
2018-10-25,96.06562805175781
2018-10-26,93.54345703125
2018-10-29,87.65219116210938
2018-10-30,90.83513641357422
2018-10-31,93.6272201538086
2018-11-01,104.82339477539062
2018-11-02,103.94853210449219
2018-11-05,101.72419738769531
2018-11-06,102.08716583251953
2018-11-07,106.08914184570312
2018-11-08,92.15673065185547
2018-11-09,91.50524139404297
2018-11-12,92.60345458984375
2018-11-13,94.9208755493164
2018-11-14,96.084228515625
2018-11-15,99.02520751953125
2018-11-16,100.29094696044922
2018-11-19,96.99632263183594
2018-11-20,94.63396453857422
2018-11-21,99.11489868164062
2018-11-23,97.80249786376953
2018-11-26,104.54265594482422
2018-11-27,105.77069091796875
2018-11-28,105.74256896972656
2018-11-29,101.35538482666016
2018-11-30,102.55529022216797
2018-12-03,112.29522705078125
2018-12-04,103.45523071289062
2018-12-06,105.37696075439453
2018-12-07,98.42121124267578
2018-12-10,99.5929946899414
2018-12-11,98.93678283691406
2018-12-12,102.55529022216797
2018-12-13,101.34600830078125
2018-12-14,100.02420043945312
2018-12-17,97.94312286376953
2018-12-18,96.64008331298828
2018-12-19,92.23412322998047
2018-12-20,91.68107604980469
2018-12-21,87.56573486328125
2018-12-24,86.25331115722656
2018-12-26,93.02159881591797
2018-12-27,91.98103332519531
2018-12-28,91.15608978271484
2018-12-31,92.72158813476562
2019-01-02,97.86812591552734
2019-01-03,96.92131042480469
2019-01-04,100.83039855957031
2019-01-07,102.62090301513672
2019-01-08,105.8363037109375
2019-01-09,107.2143325805664
2019-01-10,104.43016815185547
2019-01-11,106.44562530517578
2019-01-14,101.33663177490234
2019-01-15,101.02726745605469
2019-01-16,104.52391052246094
2019-01-17,107.12059783935547
2019-01-18,107.97364044189453
2019-01-22,104.95512390136719
2019-01-23,105.97692108154297
2019-01-24,107.2518310546875
2019-01-25,111.11405944824219
2019-01-28,110.7765884399414
2019-01-29,109.37980651855469
2019-01-30,112.94204711914062
2019-01-31,115.31376647949219
2019-02-01,118.18231201171875
2019-02-04,116.60742950439453
2019-02-05,119.26974487304688
2019-02-06,123.22567749023438
2019-02-07,118.94163513183594
2019-02-08,117.3761215209961
2019-02-11,117.17926788330078
2019-02-12,118.23855590820312
2019-02-13,119.56971740722656
2019-02-14,116.3918685913086
2019-02-15,117.4103012084961
2019-02-19,121.04077911376953
2019-02-20,121.81401062011719
2019-02-21,122.23834991455078
2019-02-22,124.23745727539062
2019-02-25,121.83287048339844
2019-02-26,123.01158905029297
2019-02-27,120.42781829833984
2019-02-28,119.32455444335938
2019-03-01,117.98551940917969
2019-03-04,118.40985870361328
2019-03-05,117.0614013671875
2019-03-06,116.50503540039062
2019-03-07,111.90331268310547
2019-03-08,112.77082061767578
2019-03-11,112.56340026855469
2019-03-12,110.6585693359375
2019-03-13,110.319091796875
2019-03-14,109.04607391357422
2019-03-15,109.1875228881836
2019-03-18,109.52699279785156
2019-03-19,111.10176086425781
2019-03-20,111.40351867675781
2019-03-21,114.23246002197266
2019-03-22,110.24365997314453
2019-03-25,109.80987548828125
2019-03-26,110.66800689697266
2019-03-27,109.91361236572266
2019-03-28,110.91317749023438
2019-03-29,112.51622772216797
2019-04-01,121.96488189697266
2019-04-02,127.33041381835938
2019-04-03,129.78216552734375
2019-04-04,131.7058868408203
2019-04-05,132.90345764160156
2019-04-08,136.59048461914062
2019-04-09,131.31922912597656
2019-04-10,132.95999145507812
2019-04-11,132.97889709472656
2019-04-12,135.58151245117188
2019-04-15,133.73326110839844
2019-04-16,136.46788024902344
2019-04-17,135.18545532226562
2019-04-18,134.31793212890625
