Date,ORSTED.CO
2017-06-06,266.35369873046875
2017-06-07,267.9712219238281
2017-06-08,267.0726318359375
2017-06-09,265.9942626953125
2017-06-12,262.7591857910156
2017-06-13,265.18548583984375
2017-06-14,271.0265808105469
2017-06-15,271.1164245605469
2017-06-16,276.4183654785156
2017-06-19,276.86767578125
2017-06-20,276.5980224609375
2017-06-21,276.1487121582031
2017-06-22,272.3745422363281
2017-06-23,270.6671142578125
2017-06-26,272.01507568359375
2017-06-27,267.0726318359375
2017-06-28,264.1070861816406
2017-06-29,260.7821960449219
2017-06-30,264.1070861816406
2017-07-03,262.040283203125
2017-07-04,261.14166259765625
2017-07-05,260.2430114746094
2017-07-06,260.4226989746094
2017-07-07,263.29833984375
2017-07-10,263.29833984375
2017-07-11,264.8260498046875
2017-07-12,268.4205322265625
2017-07-13,268.24078369140625
2017-07-14,268.8698425292969
2017-07-17,270.0380859375
2017-07-18,268.7799987792969
2017-07-19,273.0035705566406
2017-07-20,273.72247314453125
2017-07-21,273.452880859375
2017-07-24,269.2293395996094
2017-07-25,268.24078369140625
2017-07-26,272.01507568359375
2017-07-27,273.72247314453125
2017-07-28,267.2523193359375
2017-07-31,272.19476318359375
2017-08-01,275.4298400878906
2017-08-02,273.452880859375
2017-08-03,272.28460693359375
2017-08-04,274.53118896484375
2017-08-07,274.0819091796875
2017-08-08,277.94598388671875
2017-08-09,280.73175048828125
2017-08-10,281.45068359375
2017-08-11,280.8216247558594
2017-08-14,283.876953125
2017-08-15,285.4945373535156
2017-08-16,287.8309020996094
2017-08-17,287.7410888671875
2017-08-18,288.63970947265625
2017-08-21,289.8977355957031
2017-08-22,295.1098327636719
2017-08-23,294.5706481933594
2017-08-24,294.121337890625
2017-08-25,294.6604919433594
2017-08-28,296.1882019042969
2017-08-29,296.278076171875
2017-08-30,295.64898681640625
2017-08-31,292.2342529296875
2017-09-01,291.5153503417969
2017-09-04,292.2342529296875
2017-09-05,292.953125
2017-09-06,294.211181640625
2017-09-07,297.7157897949219
2017-09-08,298.3448486328125
2017-09-11,297.8056945800781
2017-09-12,300.14215087890625
2017-09-13,298.1651611328125
2017-09-14,296.5476379394531
2017-09-15,298.52459716796875
2017-09-18,298.43475341796875
2017-09-19,305.7136535644531
2017-09-20,307.60076904296875
2017-09-21,308.8588562011719
2017-09-22,310.38653564453125
2017-09-25,317.0363464355469
2017-09-26,318.6539611816406
2017-09-27,322.1585388183594
2017-09-28,322.3383483886719
2017-09-29,323.8659362792969
2017-10-02,329.1678466796875
2017-10-03,327.5503845214844
2017-10-04,328.26922607421875
2017-10-05,332.13336181640625
2017-10-06,331.6839904785156
2017-10-09,339.05279541015625
2017-10-10,340.4007263183594
2017-10-11,348.6681213378906
2017-10-12,333.3914489746094
2017-10-13,335.63800048828125
2017-10-16,333.6610412597656
2017-10-17,334.55963134765625
2017-10-18,336.62652587890625
2017-10-19,335.1886901855469
2017-10-20,335.1886901855469
2017-10-23,336.62652587890625
2017-10-24,333.121826171875
2017-10-25,327.9097595214844
2017-10-26,329.34759521484375
2017-10-27,321.1700744628906
2017-10-30,321.5295104980469
2017-10-31,321.7092590332031
2017-11-01,324.0456848144531
2017-11-02,307.7805480957031
2017-11-03,305.8933410644531
2017-11-06,306.43255615234375
2017-11-07,305.8933410644531
2017-11-08,312.453369140625
2017-11-09,302.8380126953125
2017-11-10,305.8933410644531
2017-11-13,304.7252197265625
2017-11-14,303.01776123046875
2017-11-15,304.7252197265625
2017-11-16,307.2413330078125
2017-11-17,308.58929443359375
2017-11-20,305.8034973144531
2017-11-21,305.5339050292969
2017-11-22,307.42108154296875
2017-11-23,306.5224304199219
2017-11-24,302.92791748046875
2017-11-27,303.7366638183594
2017-11-28,309.1284484863281
2017-11-29,319.6424560546875
2017-11-30,326.9212951660156
2017-12-01,321.5295104980469
2017-12-04,316.3175048828125
2017-12-05,316.4073486328125
2017-12-06,313.5317077636719
2017-12-07,314.879638671875
2017-12-08,315.3289489746094
2017-12-11,312.2736511230469
2017-12-12,316.04791259765625
2017-12-13,309.6676025390625
2017-12-14,311.10546875
2017-12-15,311.6445617675781
2017-12-18,313.5317077636719
2017-12-19,312.9027099609375
2017-12-20,309.75750732421875
2017-12-21,305.9832458496094
2017-12-22,305.35418701171875
2017-12-27,309.1284484863281
2017-12-28,302.3887023925781
2017-12-29,304.3657531738281
2018-01-02,303.7366638183594
2018-01-03,299.9624328613281
2018-01-04,306.5224304199219
2018-01-05,306.2527770996094
2018-01-08,304.81500244140625
2018-01-09,306.43255615234375
2018-01-10,310.9256896972656
2018-01-11,313.98101806640625
2018-01-12,311.8243408203125
2018-01-15,314.96954345703125
2018-01-16,316.4972229003906
2018-01-17,317.66546630859375
2018-01-18,315.50872802734375
2018-01-19,314.5202331542969
2018-01-22,315.4188537597656
2018-01-23,315.8681945800781
2018-01-24,314.879638671875
2018-01-25,313.1722717285156
2018-01-26,314.5202331542969
2018-01-29,314.5202331542969
2018-01-30,322.3383483886719
2018-01-31,327.1010437011719
2018-02-01,333.6610412597656
2018-02-02,317.3059997558594
2018-02-05,313.62158203125
2018-02-06,309.4878845214844
2018-02-07,310.7459716796875
2018-02-08,309.84735107421875
2018-02-09,312.7229309082031
2018-02-12,323.0572204589844
2018-02-13,326.02264404296875
2018-02-14,327.1010437011719
2018-02-15,328.8983154296875
2018-02-16,331.5942077636719
2018-02-19,326.6517028808594
2018-02-20,328.9881286621094
2018-02-21,336.9859619140625
2018-02-22,339.4122619628906
2018-02-23,341.11962890625
2018-02-26,343.0068054199219
2018-02-27,343.6357727050781
2018-02-28,342.2878723144531
2018-03-01,341.4790954589844
2018-03-02,330.3360900878906
2018-03-05,327.8199157714844
2018-03-06,332.942138671875
2018-03-07,339.05279541015625
2018-03-08,348.6681213378906
2018-03-09,354.18792724609375
2018-03-12,360.53570556640625
2018-03-13,351.52001953125
2018-03-14,355.2919006347656
2018-03-15,354.7399597167969
2018-03-16,358.05181884765625
2018-03-19,351.4280090332031
2018-03-20,354.7399597167969
2018-03-21,355.1079406738281
2018-03-22,349.86407470703125
2018-03-23,349.58807373046875
2018-03-26,347.2881774902344
2018-03-27,352.3479919433594
2018-03-28,360.6277160644531
2018-04-03,361.54766845703125
2018-04-04,360.53570556640625
2018-04-05,360.4437255859375
2018-04-06,358.9718017578125
2018-04-09,360.7197265625
2018-04-10,359.52374267578125
2018-04-11,354.3719787597656
2018-04-12,355.56787109375
2018-04-13,361.3636779785156
2018-04-16,358.6957702636719
2018-04-17,357.7757873535156
2018-04-18,355.2919006347656
2018-04-19,355.8438720703125
2018-04-20,355.8438720703125
2018-04-23,357.59185791015625
2018-04-24,360.6277160644531
2018-04-25,358.78778076171875
2018-04-26,378.19915771484375
2018-04-30,374.5192565917969
2018-05-01,368.0794677734375
2018-05-02,375.439208984375
2018-05-03,379.9470520019531
2018-05-04,381.051025390625
2018-05-07,380.86700439453125
2018-05-08,380.40704345703125
2018-05-09,368.72344970703125
2018-05-14,370.4714050292969
2018-05-15,372.6792907714844
2018-05-16,374.42724609375
2018-05-17,378.7510681152344
2018-05-18,382.52294921875
2018-05-22,380.0390625
2018-05-23,377.4631652832031
2018-05-24,357.9598388671875
2018-05-25,354.18792724609375
2018-05-28,354.8319091796875
2018-05-29,352.072021484375
2018-05-30,352.4399719238281
2018-05-31,350.96807861328125
2018-06-01,352.3479919433594
2018-06-04,357.6838073730469
2018-06-06,346.8282165527344
2018-06-07,350.3240661621094
2018-06-08,342.1363525390625
2018-06-11,344.6202697753906
2018-06-12,340.3883972167969
2018-06-13,337.9964904785156
2018-06-14,344.896240234375
2018-06-15,346.3681945800781
2018-06-18,344.0682678222656
2018-06-19,342.96435546875
2018-06-20,347.1961669921875
2018-06-21,346.0922546386719
2018-06-22,350.4160461425781
2018-06-25,344.9882507324219
2018-06-26,351.4280090332031
2018-06-27,353.26800537109375
2018-06-28,354.555908203125
2018-06-29,355.1079406738281
2018-07-02,354.8319091796875
2018-07-03,360.6277160644531
2018-07-04,362.4676818847656
2018-07-05,367.9874572753906
2018-07-06,373.1393127441406
2018-07-09,376.1751708984375
2018-07-10,375.2552185058594
2018-07-11,378.567138671875
2018-07-12,378.567138671875
2018-07-13,379.30303955078125
2018-07-16,379.85504150390625
2018-07-17,380.591064453125
2018-07-18,379.4870910644531
2018-07-19,371.9433288574219
2018-07-20,372.1273498535156
2018-07-23,374.3352355957031
2018-07-24,367.15948486328125
2018-07-25,362.4676818847656
2018-07-26,364.215576171875
2018-07-27,364.0315856933594
2018-07-30,361.54766845703125
2018-07-31,361.54766845703125
2018-08-01,356.94781494140625
2018-08-02,359.0637512207031
2018-08-03,356.2118835449219
2018-08-06,354.3719787597656
2018-08-07,354.18792724609375
2018-08-08,354.3719787597656
2018-08-09,379.4870910644531
2018-08-10,381.51104736328125
2018-08-13,375.34722900390625
2018-08-14,374.2432861328125
2018-08-15,369.91943359375
2018-08-16,370.37939453125
2018-08-17,374.42724609375
2018-08-20,372.1273498535156
2018-08-21,373.04730224609375
2018-08-22,372.3113098144531
2018-08-23,372.86328125
2018-08-24,373.59930419921875
2018-08-27,377.2791442871094
2018-08-28,376.2672119140625
2018-08-29,376.35919189453125
2018-08-30,374.42724609375
2018-08-31,373.50726318359375
2018-09-03,372.7713317871094
2018-09-04,370.0114440917969
2018-09-05,363.2956237792969
2018-09-06,367.34344482421875
2018-09-07,371.6673583984375
2018-09-10,372.7713317871094
2018-09-11,373.59930419921875
2018-09-12,373.50726318359375
2018-09-13,373.50726318359375
2018-09-14,373.50726318359375
2018-09-17,373.50726318359375
2018-09-18,375.2552185058594
2018-09-19,382.1549987792969
2018-09-20,379.0270690917969
2018-09-21,383.626953125
2018-09-24,385.6509094238281
2018-09-25,383.5349426269531
2018-09-26,387.5827941894531
2018-09-27,400.2783508300781
2018-09-28,401.38232421875
2018-10-01,402.7622375488281
2018-10-02,403.1302795410156
2018-10-03,403.03826904296875
2018-10-04,391.9066467285156
2018-10-05,390.5267333984375
2018-10-08,386.9388122558594
2018-10-09,386.4788513183594
2018-10-10,384.4549255371094
2018-10-11,376.7271728515625
2018-10-12,373.59930419921875
2018-10-15,372.5872802734375
2018-10-16,374.5192565917969
2018-10-17,377.0031433105469
2018-10-18,382.1549987792969
2018-10-19,386.2948303222656
2018-10-22,387.3067932128906
2018-10-23,383.44293212890625
2018-10-24,384.4549255371094
2018-10-25,382.2469787597656
2018-10-26,380.7749938964844
2018-10-29,381.14300537109375
2018-10-30,383.626953125
2018-10-31,385.0068664550781
2018-11-01,387.3067932128906
2018-11-02,388.8708190917969
2018-11-05,393.838623046875
2018-11-06,398.2544250488281
2018-11-07,406.9941101074219
2018-11-08,416.6537780761719
2018-11-09,418.8617248535156
2018-11-12,421.6216125488281
2018-11-13,419.9656982421875
2018-11-14,422.265625
2018-11-15,417.84979248046875
2018-11-16,414.9058532714844
2018-11-19,410.8580322265625
2018-11-20,403.77423095703125
2018-11-21,401.56634521484375
2018-11-22,398.3464660644531
2018-11-23,400.83038330078125
2018-11-26,410.7659912109375
2018-11-27,420.8856506347656
2018-11-28,403.6822509765625
2018-11-29,399.0823974609375
2018-11-30,394.5745544433594
2018-12-03,391.53863525390625
2018-12-04,401.56634521484375
2018-12-05,400.3703918457031
2018-12-06,398.71441650390625
2018-12-07,405.7062072753906
2018-12-10,400.5543518066406
2018-12-11,412.053955078125
2018-12-12,417.3898010253906
2018-12-13,421.89764404296875
2018-12-14,414.07794189453125
2018-12-17,413.9859313964844
2018-12-18,414.1698913574219
2018-12-19,420.2416687011719
2018-12-20,410.2139892578125
2018-12-21,413.9859313964844
2018-12-27,396.96649169921875
2018-12-28,400.83038330078125
2019-01-02,393.838623046875
2019-01-03,401.1063537597656
2019-01-04,403.22222900390625
2019-01-07,404.6942138671875
2019-01-08,404.9701843261719
2019-01-09,407.08612060546875
2019-01-10,410.0300598144531
2019-01-11,409.3860778808594
2019-01-14,400.5543518066406
2019-01-15,407.8221130371094
2019-01-16,408.55810546875
2019-01-17,409.2020568847656
2019-01-18,409.3860778808594
2019-01-21,406.0741882324219
2019-01-22,411.2259826660156
2019-01-23,423.1855773925781
2019-01-24,424.93353271484375
2019-01-25,416.9298400878906
2019-01-28,423.5535888671875
2019-01-29,427.87744140625
2019-01-30,424.1975402832031
2019-01-31,431.4653015136719
2019-02-01,441.7689514160156
2019-02-04,441.67694091796875
2019-02-05,452.16461181640625
2019-02-06,444.620849609375
2019-02-07,443.7928771972656
2019-02-08,438.8250427246094
2019-02-11,438.8250427246094
2019-02-12,439.2850646972656
2019-02-13,440.2050476074219
2019-02-14,440.2050476074219
2019-02-15,436.34112548828125
2019-02-18,439.7449951171875
2019-02-19,441.30902099609375
2019-02-20,440.2050476074219
2019-02-21,440.2050476074219
2019-02-22,440.1130065917969
2019-02-25,436.34112548828125
2019-02-26,444.0688781738281
2019-02-27,442.50494384765625
2019-02-28,437.90509033203125
2019-03-01,444.4368896484375
2019-03-04,448.1167297363281
2019-03-05,452.256591796875
2019-03-06,454.2745666503906
2019-03-07,466.9454345703125
2019-03-08,471.3568115234375
2019-03-11,469.4796447753906
2019-03-12,478.3023376464844
2019-03-13,476.2374267578125
2019-03-14,482.0566101074219
2019-03-15,481.4934997558594
2019-03-18,491.6302185058594
2019-03-19,481.68121337890625
2019-03-20,480.3671875
2019-03-21,476.61285400390625
2019-03-22,477.36370849609375
2019-03-25,476.800537109375
2019-03-26,475.67425537109375
2019-03-27,472.8585205078125
2019-03-28,478.1145935058594
2019-03-29,473.42169189453125
2019-04-01,473.23394775390625
2019-04-02,481.1180419921875
2019-04-03,482.2443542480469
2019-04-04,483.1829528808594
2019-04-05,486.3741760253906
2019-04-08,481.68121337890625
2019-04-09,479.8040466308594
2019-04-10,478.677734375
2019-04-11,475.2987976074219
2019-04-12,472.48309326171875
2019-04-15,476.800537109375
2019-04-16,469.2919006347656
2019-04-17,466.0068664550781
2019-04-23,467.13311767578125
2019-04-24,469.6673278808594
2019-04-25,469.2919006347656
2019-04-26,477.1759948730469
2019-04-29,473.7970886230469
2019-04-30,478.3023376464844
2019-05-01,482.8075256347656
2019-05-02,472.2953796386719
2019-05-03,477.1759948730469
2019-05-06,471.3568115234375
2019-05-07,480.3671875
2019-05-08,478.1145935058594
2019-05-09,482.0566101074219
2019-05-10,490.50390625
2019-05-13,487.5004577636719
2019-05-14,486.937255859375
2019-05-15,483.3706359863281
2019-05-16,490.3161926269531
2019-05-20,495.572265625
2019-05-21,501.9545593261719
2019-05-22,503.0809326171875
2019-05-23,504.5826110839844
2019-05-24,511.7159118652344
2019-05-27,507.21075439453125
2019-05-28,515.0947875976562
2019-05-29,500.0774841308594
2019-06-03,504.5826110839844
2019-06-04,499.5143127441406
2019-06-06,516.971923828125
2019-06-07,526.1700439453125
2019-06-11,528.4226684570312
2019-06-12,532.1770629882812
2019-06-13,530.67529296875
2019-06-14,531.9893188476562
2019-06-17,527.2963256835938
2019-06-18,534.05419921875
2019-06-19,526.9210205078125
2019-06-20,524.6683349609375
2019-06-21,518.661376953125
2019-06-24,543.4400024414062
2019-06-25,552.4503784179688
2019-06-26,546.4434814453125
2019-06-27,532.7400512695312
2019-06-28,532.7400512695312
2019-07-01,535.1804809570312
2019-07-02,551.3240966796875
2019-07-03,567.2800903320312
2019-07-04,563.71337890625
2019-07-05,556.01708984375
2019-07-08,565.9660034179688
2019-07-09,564.276611328125
2019-07-10,574.9763793945312
2019-07-11,576.29052734375
2019-07-12,571.7852783203125
2019-07-15,577.6044921875
2019-07-16,577.22900390625
2019-07-17,583.7991333007812
2019-07-18,588.3043212890625
2019-07-19,595.4376220703125
2019-07-22,595.4376220703125
2019-07-23,593.9358520507812
2019-07-24,595.8129272460938
2019-07-25,589.8060913085938
2019-07-26,582.6728515625
2019-07-29,586.4271240234375
2019-07-30,577.9798583984375
2019-07-31,578.3554077148438
2019-08-01,587.928955078125
2019-08-02,587.553466796875
2019-08-05,581.9219360351562
2019-08-06,587.928955078125
2019-08-07,602.9462890625
2019-08-08,598.0656127929688
2019-08-09,614.7723999023438
2019-08-12,607.63916015625
2019-08-13,619.8408203125
2019-08-14,607.4514770507812
2019-08-15,622.2810668945312
2019-08-16,635.4212646484375
2019-08-19,636.35986328125
2019-08-20,620.779296875
2019-08-21,628.85107421875
2019-08-22,603.6971435546875
2019-08-23,613.4583740234375
2019-08-26,610.4549560546875
2019-08-27,621.1547241210938
2019-08-28,616.6495971679688
2019-08-29,606.3251342773438
2019-08-30,608.0145263671875
2019-09-02,613.2706298828125
2019-09-03,619.4652709960938
2019-09-04,627.724853515625
2019-09-05,629.0388793945312
2019-09-06,638.800048828125
2019-09-09,611.01806640625
2019-09-10,605.9496459960938
2019-09-11,610.0794677734375
2019-09-12,615.8987426757812
2019-09-13,606.8882446289062
2019-09-16,603.8848266601562
2019-09-17,610.0794677734375
2019-09-18,589.05517578125
2019-09-19,592.2463989257812
2019-09-20,583.98681640625
2019-09-23,591.3078002929688
2019-09-24,598.6287231445312
2019-09-25,589.05517578125
2019-09-26,596.000732421875
2019-09-27,597.6901245117188
2019-09-30,597.5023803710938
2019-10-01,588.8674926757812
2019-10-02,579.2939453125
2019-10-03,579.6693115234375
2019-10-04,589.9937744140625
2019-10-07,587.928955078125
2019-10-08,583.98681640625
2019-10-09,588.4920043945312
2019-10-10,581.9219360351562
2019-10-11,585.30078125
2019-10-14,589.8060913085938
2019-10-15,591.8709106445312
2019-10-16,590.9323120117188
2019-10-17,586.2393798828125
2019-10-18,584.5499877929688
2019-10-21,584.5499877929688
2019-10-22,589.6182861328125
2019-10-23,590.7446899414062
2019-10-24,585.8640747070312
2019-10-25,591.3078002929688
2019-10-28,585.1131591796875
2019-10-29,541.5628662109375
2019-10-30,556.5802001953125
2019-10-31,551.5118408203125
2019-11-01,551.1364135742188
2019-11-04,548.3206787109375
2019-11-05,533.4910278320312
2019-11-06,541.7505493164062
2019-11-07,541.3751220703125
2019-11-08,558.4573364257812
2019-11-11,568.0309448242188
2019-11-12,570.8466796875
2019-11-13,574.6010131835938
2019-11-14,567.8432006835938
2019-11-15,568.4063110351562
2019-11-18,574.4132690429688
2019-11-19,573.0992431640625
2019-11-20,577.22900390625
2019-11-21,572.5361328125
2019-11-22,570.8466796875
2019-11-25,578.5431518554688
2019-11-26,582.29736328125
2019-11-27,583.6113891601562
2019-11-28,585.30078125
2019-11-29,586.6149291992188
2019-12-02,574.7886962890625
2019-12-03,576.1027221679688
2019-12-04,583.2359619140625
2019-12-05,586.6149291992188
2019-12-06,586.8026733398438
2019-12-09,591.4954833984375
2019-12-10,604.072509765625
2019-12-11,614.209228515625
2019-12-12,608.953125
2019-12-13,613.6460571289062
2019-12-16,623.2196044921875
2019-12-17,625.0968017578125
2019-12-18,628.2880249023438
2019-12-19,624.9090576171875
2019-12-20,633.3563842773438
2019-12-23,637.4861450195312
2019-12-27,648.5614013671875
2019-12-30,646.6842041015625
2020-01-02,639.175537109375
2020-01-03,635.7966918945312
2020-01-06,629.0388793945312
2020-01-07,621.3424682617188
2020-01-08,605.3865966796875
2020-01-09,606.1373901367188
2020-01-10,612.70751953125
2020-01-13,619.0899047851562
2020-01-14,623.7827758789062
2020-01-15,642.5545043945312
2020-01-16,643.8685302734375
2020-01-17,652.6912231445312
2020-01-20,663.015625
2020-01-21,657.3840942382812
2020-01-22,672.4014892578125
2020-01-23,684.6030883789062
2020-01-24,703.5623779296875
2020-01-27,691.7362670898438
2020-01-28,697.3677978515625
2020-01-29,702.0606689453125
2020-01-30,682.7259521484375
2020-01-31,690.7977294921875
2020-02-03,690.9854736328125
2020-02-04,674.841796875
2020-02-05,671.0873413085938
2020-02-06,672.589111328125
2020-02-07,681.4118041992188
2020-02-10,684.4153442382812
2020-02-11,689.859130859375
2020-02-12,680.6609497070312
2020-02-13,682.91357421875
2020-02-14,697.3677978515625
2020-02-17,697.7432250976562
2020-02-18,717.2656860351562
2020-02-19,723.8358764648438
2020-02-20,714.2622680664062
2020-02-21,722.5218505859375
2020-02-24,690.4221801757812
2020-02-25,675.4049072265625
2020-02-26,687.0433349609375
2020-02-27,666.206787109375
2020-02-28,652.6912231445312
2020-03-02,665.4559326171875
2020-03-03,684.033447265625
2020-03-04,721.5695190429688
2020-03-05,719.4735717773438
2020-03-06,681.3659057617188
2020-03-09,649.7364501953125
